,ESGD
2020-05-13,55.060001373291016
2020-05-14,54.720001220703125
2020-05-15,54.790000915527344
2020-05-18,56.869998931884766
2020-05-19,56.119998931884766
2020-05-20,57.345001220703125
2020-05-21,56.650001525878906
2020-05-22,56.52000045776367
2020-05-26,58.189998626708984
2020-05-27,58.79999923706055
2020-05-28,59.459999084472656
2020-05-29,59.15999984741211
2020-06-01,60.52000045776367
2020-06-02,61.0880012512207
2020-06-03,62.540000915527344
2020-06-04,62.34000015258789
2020-06-05,63.310001373291016
2020-06-08,64.22000122070312
2020-06-09,63.349998474121094
2020-06-10,63.18000030517578
2020-06-11,59.720001220703125
2020-06-12,60.779998779296875
2020-06-15,60.380001068115234
2020-06-16,61.20500183105469
2020-06-17,61.36000061035156
2020-06-18,61.09000015258789
2020-06-19,60.75
2020-06-22,61.52000045776367
2020-06-23,61.81999969482422
2020-06-24,60.349998474121094
2020-06-25,61.150001525878906
2020-06-26,60.290000915527344
2020-06-29,60.72999954223633
2020-06-30,60.58000183105469
2020-07-01,60.95000076293945
2020-07-02,61.619998931884766
2020-07-06,62.58000183105469
2020-07-07,61.61000061035156
2020-07-08,62.150001525878906
2020-07-09,61.470001220703125
2020-07-10,62.029998779296875
2020-07-13,61.70000076293945
2020-07-14,62.560001373291016
2020-07-15,63.27000045776367
2020-07-16,62.959999084472656
2020-07-17,63.27000045776367
2020-07-20,63.650001525878906
2020-07-21,63.79999923706055
2020-07-22,63.959999084472656
2020-07-23,63.45500183105469
2020-07-24,63.08000183105469
2020-07-27,63.900001525878906
2020-07-28,63.54999923706055
2020-07-29,64.22000122070312
2020-07-30,63.310001373291016
2020-07-31,61.939998626708984
2020-08-03,63.06999969482422
2020-08-04,63.400001525878906
2020-08-05,63.66999816894531
2020-08-06,63.68000030517578
2020-08-07,63.459999084472656
2020-08-10,63.56999969482422
2020-08-11,63.959999084472656
2020-08-12,65.33999633789062
2020-08-13,64.94999694824219
2020-08-14,64.55000305175781
2020-08-17,65.08999633789062
2020-08-18,65.06999969482422
2020-08-19,64.81999969482422
2020-08-20,64.66000366210938
2020-08-21,64.30999755859375
2020-08-24,65.16000366210938
2020-08-25,65.2300033569336
2020-08-26,65.6500015258789
2020-08-27,64.97000122070312
2020-08-28,65.4800033569336
2020-08-31,64.94999694824219
2020-09-01,64.95999908447266
2020-09-02,65.87000274658203
2020-09-03,64.31999969482422
2020-09-04,64.46499633789062
2020-09-08,63.619998931884766
2020-09-09,64.81999969482422
2020-09-10,64.12000274658203
2020-09-11,64.7300033569336
2020-09-14,65.04000091552734
2020-09-15,65.48999786376953
2020-09-16,65.48999786376953
2020-09-17,65.51000213623047
2020-09-18,65.01000213623047
2020-09-21,63.400001525878906
2020-09-22,63.400001525878906
2020-09-23,62.779998779296875
2020-09-24,62.68000030517578
2020-09-25,62.90999984741211
2020-09-28,63.90999984741211
2020-09-29,63.79999923706055
2020-09-30,63.47999954223633
2020-10-01,63.95000076293945
2020-10-02,63.779998779296875
2020-10-05,64.70999908447266
2020-10-06,64.16000366210938
2020-10-07,64.62999725341797
2020-10-08,65.08999633789062
2020-10-09,65.52999877929688
2020-10-12,65.88999938964844
2020-10-13,65.16000366210938
2020-10-14,65.06999969482422
2020-10-15,64.25
2020-10-16,64.55999755859375
2020-10-19,64.31999969482422
2020-10-20,64.54000091552734
2020-10-21,64.33000183105469
2020-10-22,64.33999633789062
2020-10-23,64.77999877929688
2020-10-26,63.650001525878906
2020-10-27,63.13999938964844
2020-10-28,61.2599983215332
2020-10-29,61.5
2020-10-30,61.150001525878906
2020-11-02,61.9900016784668
2020-11-03,63.650001525878906
2020-11-04,64.43000030517578
2020-11-05,65.9000015258789
2020-11-06,66.0999984741211
2020-11-09,68.04000091552734
2020-11-10,68.68000030517578
2020-11-11,69.22000122070312
2020-11-12,68.25
2020-11-13,69.26000213623047
2020-11-16,70.05999755859375
2020-11-17,69.95999908447266
2020-11-18,69.58999633789062
2020-11-19,70.04000091552734
2020-11-20,70.2699966430664
2020-11-23,70.12000274658203
2020-11-24,71.19000244140625
2020-11-25,71.12999725341797
2020-11-27,71.68000030517578
2020-11-30,70.0999984741211
2020-12-01,71.70999908447266
2020-12-02,71.66999816894531
2020-12-03,71.88999938964844
2020-12-04,72.37000274658203
2020-12-07,71.86000061035156
2020-12-08,72.08999633789062
2020-12-09,72.1500015258789
2020-12-10,72.30999755859375
2020-12-11,71.93000030517578
2020-12-14,71.54000091552734
2020-12-15,72.26000213623047
2020-12-16,72.52999877929688
2020-12-17,72.94999694824219
2020-12-18,72.76000213623047
2020-12-21,71.7699966430664
2020-12-22,71.6500015258789
2020-12-23,72.30000305175781
2020-12-24,72.43000030517578
2020-12-28,73.06999969482422
2020-12-29,73.58999633789062
2020-12-30,73.66999816894531
2020-12-31,73.04000091552734
2021-01-04,73.54000091552734
2021-01-05,74.20999908447266
2021-01-06,75.04000091552734
2021-01-07,75.1500015258789
2021-01-08,75.77999877929688
2021-01-11,74.83999633789062
2021-01-12,75.16000366210938
2021-01-13,75.06999969482422
2021-01-14,75.5999984741211
2021-01-15,74.44999694824219
2021-01-19,75.01000213623047
2021-01-20,75.4000015258789
2021-01-21,75.52999877929688
2021-01-22,75.16999816894531
2021-01-25,75.0199966430664
2021-01-26,75.18000030517578
2021-01-27,73.30999755859375
2021-01-28,73.81999969482422
2021-01-29,72.33999633789062
2021-02-01,73.2300033569336
2021-02-02,73.97000122070312
2021-02-03,74.13999938964844
2021-02-04,74.23999786376953
2021-02-05,74.66000366210938
2021-02-08,75.26000213623047
2021-02-09,75.58999633789062
2021-02-10,75.2699966430664
2021-02-11,75.87000274658203
2021-02-12,76.23999786376953
2021-02-16,76.86000061035156
2021-02-17,76.48999786376953
2021-02-18,76.02999877929688
2021-02-19,76.22000122070312
2021-02-22,76.04000091552734
2021-02-23,76.19999694824219
2021-02-24,76.23999786376953
2021-02-25,75.1500015258789
2021-02-26,74.0199966430664
2021-03-01,75.41999816894531
2021-03-02,75.33000183105469
2021-03-03,74.88999938964844
2021-03-04,74.12000274658203
2021-03-05,74.66000366210938
2021-03-08,74.36000061035156
2021-03-09,75.41000366210938
2021-03-10,75.77999877929688
2021-03-11,76.08000183105469
2021-03-12,76.26000213623047
2021-03-15,76.38500213623047
2021-03-16,76.51000213623047
2021-03-17,76.8499984741211
2021-03-18,76.29000091552734
2021-03-19,76.41000366210938
2021-03-22,76.4000015258789
2021-03-23,75.41999816894531
2021-03-24,75.04000091552734
2021-03-25,75.55999755859375
2021-03-26,76.66000366210938
2021-03-29,76.31999969482422
2021-03-30,76.19000244140625
2021-03-31,75.9000015258789
2021-04-01,76.81999969482422
2021-04-05,78.0
2021-04-06,77.22000122070312
2021-04-07,77.36000061035156
2021-04-08,77.7699966430664
2021-04-09,78.0
2021-04-12,77.56999969482422
2021-04-13,78.08999633789062
2021-04-14,78.05999755859375
2021-04-15,78.73999786376953
2021-04-16,79.25
2021-04-19,79.20999908447266
2021-04-20,77.8499984741211
2021-04-21,78.62999725341797
2021-04-22,78.4000015258789
2021-04-23,79.12999725341797
2021-04-26,79.20999908447266
2021-04-27,78.94000244140625
2021-04-28,79.20999908447266
2021-04-29,79.25
2021-04-30,78.08999633789062
2021-05-03,79.0999984741211
2021-05-04,77.95999908447266
2021-05-05,79.0199966430664
2021-05-06,79.66999816894531
2021-05-07,80.51000213623047
2021-05-10,80.23999786376953
2021-05-11,79.12999725341797
2021-05-12,77.77999877929688
2021-05-13,78.44999694824219
2021-05-14,79.72000122070312
