,DLN
2010-03-11,42.040000915527344
2010-03-12,42.04999923706055
2010-03-15,42.119998931884766
2010-03-16,42.5
2010-03-17,42.7400016784668
2010-03-18,42.790000915527344
2010-03-19,42.4900016784668
2010-03-22,42.83000183105469
2010-03-23,43.18000030517578
2010-03-24,42.900001525878906
2010-03-25,42.77000045776367
2010-03-26,42.77000045776367
2010-03-29,42.75
2010-03-30,42.72999954223633
2010-03-31,42.619998931884766
2010-04-01,42.84000015258789
2010-04-05,43.18000030517578
2010-04-06,43.209999084472656
2010-04-07,42.88999938964844
2010-04-08,43.04999923706055
2010-04-09,43.380001068115234
2010-04-12,43.45000076293945
2010-04-13,43.5
2010-04-14,43.689998626708984
2010-04-15,43.7400016784668
2010-04-16,43.2400016784668
2010-04-19,43.439998626708984
2010-04-20,43.650001525878906
2010-04-21,43.5
2010-04-22,43.630001068115234
2010-04-23,43.810001373291016
2010-04-26,43.72999954223633
2010-04-27,42.869998931884766
2010-04-28,43.06999969482422
2010-04-29,43.61000061035156
2010-04-30,43.13999938964844
2010-05-03,43.68000030517578
2010-05-04,42.790000915527344
2010-05-05,42.61000061035156
2010-05-06,41.43000030517578
2010-05-07,40.95000076293945
2010-05-10,42.439998626708984
2010-05-11,42.27000045776367
2010-05-12,42.84000015258789
2010-05-13,42.310001373291016
2010-05-14,41.70000076293945
2010-05-17,41.7400016784668
2010-05-18,41.33000183105469
2010-05-19,41.099998474121094
2010-05-20,39.75
2010-05-21,40.04999923706055
2010-05-24,39.59000015258789
2010-05-25,39.47999954223633
2010-05-26,39.2599983215332
2010-05-27,40.41999816894531
2010-05-28,39.970001220703125
2010-06-01,39.45000076293945
2010-06-02,40.119998931884766
2010-06-03,40.470001220703125
2010-06-04,39.09000015258789
2010-06-07,38.79999923706055
2010-06-08,39.29999923706055
2010-06-09,39.06999969482422
2010-06-10,40.15999984741211
2010-06-11,40.279998779296875
2010-06-14,40.33000183105469
2010-06-15,41.130001068115234
2010-06-16,41.099998474121094
2010-06-17,41.15999984741211
2010-06-18,41.189998626708984
2010-06-21,41.0099983215332
2010-06-22,40.5
2010-06-23,40.38999938964844
2010-06-24,39.779998779296875
2010-06-25,39.7599983215332
2010-06-28,39.459999084472656
2010-06-29,38.529998779296875
2010-06-30,38.22999954223633
2010-07-01,38.16999816894531
2010-07-02,37.970001220703125
2010-07-06,38.040000915527344
2010-07-07,39.310001373291016
2010-07-08,39.65999984741211
2010-07-09,39.88999938964844
2010-07-12,39.90999984741211
2010-07-13,40.40999984741211
2010-07-14,40.380001068115234
2010-07-15,40.470001220703125
2010-07-16,39.59000015258789
2010-07-19,39.79999923706055
2010-07-20,40.150001525878906
2010-07-21,39.7400016784668
2010-07-22,40.58000183105469
2010-07-23,40.86000061035156
2010-07-26,41.290000915527344
2010-07-27,41.38999938964844
2010-07-28,41.15999984741211
2010-07-29,40.9900016784668
2010-07-30,41.0
2010-08-02,41.81999969482422
2010-08-03,41.66999816894531
2010-08-04,41.869998931884766
2010-08-05,41.810001373291016
2010-08-06,41.66999816894531
2010-08-09,42.060001373291016
2010-08-10,41.970001220703125
2010-08-11,40.9900016784668
2010-08-12,40.86000061035156
2010-08-13,40.7400016784668
2010-08-16,40.75
2010-08-17,41.189998626708984
2010-08-18,41.2400016784668
2010-08-19,40.61000061035156
2010-08-20,40.45000076293945
2010-08-23,40.43000030517578
2010-08-24,40.0099983215332
2010-08-25,40.15999984741211
2010-08-26,39.90999984741211
2010-08-27,40.41999816894531
2010-08-30,39.93000030517578
2010-08-31,39.939998626708984
2010-09-01,41.0
2010-09-02,41.2599983215332
2010-09-03,41.66999816894531
2010-09-07,41.290000915527344
2010-09-08,41.470001220703125
2010-09-09,41.68000030517578
2010-09-10,41.869998931884766
2010-09-13,42.209999084472656
2010-09-14,42.20000076293945
2010-09-15,42.369998931884766
2010-09-16,42.34000015258789
2010-09-17,42.369998931884766
2010-09-20,42.70000076293945
2010-09-21,42.599998474121094
2010-09-22,42.529998779296875
2010-09-23,42.15999984741211
2010-09-24,42.88999938964844
2010-09-27,42.72999954223633
2010-09-28,42.939998626708984
2010-09-29,42.810001373291016
2010-09-30,42.66999816894531
2010-10-01,42.849998474121094
2010-10-04,42.599998474121094
2010-10-05,43.34000015258789
2010-10-06,43.400001525878906
2010-10-07,43.369998931884766
2010-10-08,43.540000915527344
2010-10-11,43.560001373291016
2010-10-12,43.650001525878906
2010-10-13,43.91999816894531
2010-10-14,43.880001068115234
2010-10-15,43.849998474121094
2010-10-18,44.06999969482422
2010-10-19,43.5
2010-10-20,43.970001220703125
2010-10-21,44.029998779296875
2010-10-22,43.9900016784668
2010-10-25,44.119998931884766
2010-10-26,44.099998474121094
2010-10-27,43.95000076293945
2010-10-28,44.04999923706055
2010-10-29,44.04999923706055
2010-11-01,44.060001373291016
2010-11-02,44.36000061035156
2010-11-03,44.45000076293945
2010-11-04,45.22999954223633
2010-11-05,45.25
2010-11-08,45.130001068115234
2010-11-09,44.83000183105469
2010-11-10,44.849998474121094
2010-11-11,44.83000183105469
2010-11-12,44.439998626708984
2010-11-15,44.40999984741211
2010-11-16,43.779998779296875
2010-11-17,43.79999923706055
2010-11-18,44.400001525878906
2010-11-19,44.4900016784668
2010-11-22,44.380001068115234
2010-11-23,43.83000183105469
2010-11-24,44.34000015258789
2010-11-26,44.029998779296875
2010-11-29,43.93000030517578
2010-11-30,43.7400016784668
2010-12-01,44.56999969482422
2010-12-02,45.040000915527344
2010-12-03,45.130001068115234
2010-12-06,45.060001373291016
2010-12-07,45.16999816894531
2010-12-08,45.2599983215332
2010-12-09,45.36000061035156
2010-12-10,45.630001068115234
2010-12-13,45.709999084472656
2010-12-14,45.88999938964844
2010-12-15,45.7599983215332
2010-12-16,46.0099983215332
2010-12-17,46.040000915527344
2010-12-20,46.06999969482422
2010-12-21,46.189998626708984
2010-12-22,46.02000045776367
2010-12-23,46.040000915527344
2010-12-27,46.0099983215332
2010-12-28,46.040000915527344
2010-12-29,46.13999938964844
2010-12-30,46.06999969482422
2010-12-31,46.099998474121094
2011-01-03,46.41999816894531
2011-01-04,46.43000030517578
2011-01-05,46.54999923706055
2011-01-06,46.40999984741211
2011-01-07,46.279998779296875
2011-01-10,46.16999816894531
2011-01-11,46.22999954223633
2011-01-12,46.540000915527344
2011-01-13,46.459999084472656
2011-01-14,46.68000030517578
2011-01-18,46.75
2011-01-19,46.4900016784668
2011-01-20,46.5099983215332
2011-01-21,46.689998626708984
2011-01-24,46.91999816894531
2011-01-25,46.970001220703125
2011-01-26,47.099998474121094
2011-01-27,47.18000030517578
2011-01-28,46.369998931884766
2011-01-31,46.619998931884766
2011-02-01,47.31999969482422
2011-02-02,47.22999954223633
2011-02-03,47.40999984741211
2011-02-04,47.439998626708984
2011-02-07,47.66999816894531
2011-02-08,47.84000015258789
2011-02-09,47.7400016784668
2011-02-10,47.790000915527344
2011-02-11,47.95000076293945
2011-02-14,48.060001373291016
2011-02-15,47.939998626708984
2011-02-16,48.130001068115234
2011-02-17,48.369998931884766
2011-02-18,48.5099983215332
2011-02-22,47.84000015258789
2011-02-23,47.599998474121094
2011-02-24,47.5099983215332
2011-02-25,47.88999938964844
2011-02-28,48.290000915527344
2011-03-01,47.650001525878906
2011-03-02,47.709999084472656
2011-03-03,48.38999938964844
2011-03-04,48.09000015258789
2011-03-07,47.779998779296875
2011-03-08,48.18000030517578
2011-03-09,48.27000045776367
2011-03-10,47.5
2011-03-11,47.720001220703125
2011-03-14,47.400001525878906
2011-03-15,46.90999984741211
2011-03-16,46.029998779296875
2011-03-17,46.599998474121094
2011-03-18,46.79999923706055
2011-03-21,47.220001220703125
2011-03-22,47.130001068115234
2011-03-23,47.27000045776367
2011-03-24,47.59000015258789
2011-03-25,47.7599983215332
2011-03-28,47.709999084472656
2011-03-29,48.040000915527344
2011-03-30,48.439998626708984
2011-03-31,48.31999969482422
2011-04-01,48.54999923706055
2011-04-04,48.619998931884766
2011-04-05,48.65999984741211
2011-04-06,48.810001373291016
2011-04-07,48.709999084472656
2011-04-08,48.63999938964844
2011-04-11,48.560001373291016
2011-04-12,48.209999084472656
2011-04-13,48.099998474121094
2011-04-14,48.310001373291016
2011-04-15,48.58000183105469
2011-04-18,48.11000061035156
2011-04-19,48.310001373291016
2011-04-20,48.91999816894531
2011-04-21,49.060001373291016
2011-04-25,49.0099983215332
2011-04-26,49.459999084472656
2011-04-27,49.880001068115234
2011-04-28,50.11000061035156
2011-04-29,50.18000030517578
2011-05-02,50.09000015258789
2011-05-03,50.029998779296875
2011-05-04,49.77000045776367
2011-05-05,49.2400016784668
2011-05-06,49.5
2011-05-09,49.70000076293945
2011-05-10,50.060001373291016
2011-05-11,49.689998626708984
2011-05-12,50.0
2011-05-13,49.7400016784668
2011-05-16,49.56999969482422
2011-05-17,49.4900016784668
2011-05-18,49.91999816894531
2011-05-19,50.060001373291016
2011-05-20,49.7400016784668
2011-05-23,49.22999954223633
2011-05-24,49.220001220703125
2011-05-25,49.290000915527344
2011-05-26,49.41999816894531
2011-05-27,49.56999969482422
2011-05-31,50.0099983215332
2011-06-01,49.119998931884766
2011-06-02,48.849998474121094
2011-06-03,48.459999084472656
2011-06-06,48.06999969482422
2011-06-07,48.06999969482422
2011-06-08,48.040000915527344
2011-06-09,48.31999969482422
2011-06-10,47.689998626708984
2011-06-13,47.79999923706055
2011-06-14,48.29999923706055
2011-06-15,47.59000015258789
2011-06-16,47.81999969482422
2011-06-17,48.02000045776367
2011-06-20,48.33000183105469
2011-06-21,48.65999984741211
2011-06-22,48.11000061035156
2011-06-23,47.83000183105469
2011-06-24,47.470001220703125
2011-06-27,47.689998626708984
2011-06-28,48.29999923706055
2011-06-29,48.61000061035156
2011-06-30,49.060001373291016
2011-07-01,49.56999969482422
2011-07-05,49.59000015258789
2011-07-06,49.709999084472656
2011-07-07,50.130001068115234
2011-07-08,49.849998474121094
2011-07-11,49.20000076293945
2011-07-12,49.0
2011-07-13,49.11000061035156
2011-07-14,48.900001525878906
2011-07-15,48.959999084472656
2011-07-18,48.560001373291016
2011-07-19,49.2400016784668
2011-07-20,49.220001220703125
2011-07-21,49.790000915527344
2011-07-22,49.720001220703125
2011-07-25,49.41999816894531
2011-07-26,49.18000030517578
2011-07-27,48.439998626708984
2011-07-28,48.150001525878906
2011-07-29,47.84000015258789
2011-08-01,47.70000076293945
2011-08-02,46.650001525878906
2011-08-03,46.86000061035156
2011-08-04,44.959999084472656
2011-08-05,45.15999984741211
2011-08-08,42.70000076293945
2011-08-09,44.36000061035156
2011-08-10,42.650001525878906
2011-08-11,44.22999954223633
2011-08-12,44.56999969482422
2011-08-15,45.5
2011-08-16,45.290000915527344
2011-08-17,45.5099983215332
2011-08-18,44.029998779296875
2011-08-19,43.54999923706055
2011-08-22,43.54999923706055
2011-08-23,44.81999969482422
2011-08-24,45.38999938964844
2011-08-25,44.619998931884766
2011-08-26,45.15999984741211
2011-08-29,46.13999938964844
2011-08-30,46.279998779296875
2011-08-31,46.380001068115234
2011-09-01,46.0
2011-09-02,45.06999969482422
2011-09-06,44.81999969482422
2011-09-07,45.849998474121094
2011-09-08,45.47999954223633
2011-09-09,44.380001068115234
2011-09-12,44.529998779296875
2011-09-13,44.9900016784668
2011-09-14,45.5099983215332
2011-09-15,46.20000076293945
2011-09-16,46.47999954223633
2011-09-19,46.0099983215332
2011-09-20,46.15999984741211
2011-09-21,44.880001068115234
2011-09-22,43.72999954223633
2011-09-23,43.869998931884766
2011-09-26,44.439998626708984
2011-09-27,44.91999816894531
2011-09-28,44.18000030517578
2011-09-29,44.65999984741211
2011-09-30,43.970001220703125
2011-10-03,42.88999938964844
2011-10-04,43.540000915527344
2011-10-05,44.18000030517578
2011-10-06,44.77000045776367
2011-10-07,44.7400016784668
2011-10-10,45.959999084472656
2011-10-11,45.79999923706055
2011-10-12,46.16999816894531
2011-10-13,46.08000183105469
2011-10-14,46.65999984741211
2011-10-17,46.0
2011-10-18,46.66999816894531
2011-10-19,46.36000061035156
2011-10-20,46.540000915527344
2011-10-21,47.369998931884766
2011-10-24,47.619998931884766
2011-10-25,46.83000183105469
2011-10-26,47.36000061035156
2011-10-27,48.599998474121094
2011-10-28,48.599998474121094
2011-10-31,47.560001373291016
2011-11-01,46.5099983215332
2011-11-02,47.13999938964844
2011-11-03,47.869998931884766
2011-11-04,47.5099983215332
2011-11-07,47.93000030517578
2011-11-08,48.459999084472656
2011-11-09,46.97999954223633
2011-11-10,47.41999816894531
2011-11-11,48.279998779296875
2011-11-14,47.849998474121094
2011-11-15,48.02000045776367
2011-11-16,47.33000183105469
2011-11-17,46.86000061035156
2011-11-18,46.880001068115234
2011-11-21,46.04999923706055
2011-11-22,45.84000015258789
2011-11-23,45.0
2011-11-25,45.0
2011-11-28,46.04999923706055
2011-11-29,46.34000015258789
2011-11-30,48.060001373291016
2011-12-01,47.93000030517578
2011-12-02,47.84000015258789
2011-12-05,48.22999954223633
2011-12-06,48.400001525878906
2011-12-07,48.58000183105469
2011-12-08,47.7400016784668
2011-12-09,48.40999984741211
2011-12-12,47.869998931884766
2011-12-13,47.65999984741211
2011-12-14,47.380001068115234
2011-12-15,47.65999984741211
2011-12-16,47.75
2011-12-19,47.290000915527344
2011-12-20,48.4900016784668
2011-12-21,48.36000061035156
2011-12-22,48.779998779296875
2011-12-23,49.25
2011-12-27,49.220001220703125
2011-12-28,48.75
2011-12-29,49.27000045776367
2011-12-30,49.029998779296875
2012-01-03,49.59000015258789
2012-01-04,49.529998779296875
2012-01-05,49.65999984741211
2012-01-06,49.4900016784668
2012-01-09,49.59000015258789
2012-01-10,49.959999084472656
2012-01-11,49.939998626708984
2012-01-12,50.040000915527344
2012-01-13,49.869998931884766
2012-01-17,50.04999923706055
2012-01-18,50.45000076293945
2012-01-19,50.599998474121094
2012-01-20,50.77000045776367
2012-01-23,50.72999954223633
2012-01-24,50.56999969482422
2012-01-25,50.88999938964844
2012-01-26,50.70000076293945
2012-01-27,50.45000076293945
2012-01-30,50.33000183105469
2012-01-31,50.25
2012-02-01,50.650001525878906
2012-02-02,50.70000076293945
2012-02-03,51.2599983215332
2012-02-06,51.209999084472656
2012-02-07,51.31999969482422
2012-02-08,51.40999984741211
2012-02-09,51.400001525878906
2012-02-10,51.04999923706055
2012-02-13,51.369998931884766
2012-02-14,51.290000915527344
2012-02-15,51.0
2012-02-16,51.529998779296875
2012-02-17,51.790000915527344
2012-02-21,51.7599983215332
2012-02-22,51.59000015258789
2012-02-23,51.7599983215332
2012-02-24,51.86000061035156
2012-02-27,51.91999816894531
2012-02-28,52.08000183105469
2012-02-29,51.869998931884766
2012-03-01,52.13999938964844
2012-03-02,52.02000045776367
2012-03-05,51.93000030517578
2012-03-06,51.27000045776367
2012-03-07,51.56999969482422
2012-03-08,51.95000076293945
2012-03-09,52.11000061035156
2012-03-12,52.220001220703125
2012-03-13,53.029998779296875
2012-03-14,52.84000015258789
2012-03-15,53.099998474121094
2012-03-16,53.11000061035156
2012-03-19,53.27000045776367
2012-03-20,53.08000183105469
2012-03-21,53.029998779296875
2012-03-22,52.650001525878906
2012-03-23,52.77000045776367
2012-03-26,53.13999938964844
2012-03-27,53.029998779296875
2012-03-28,52.72999954223633
2012-03-29,52.65999984741211
2012-03-30,52.959999084472656
2012-04-02,53.279998779296875
2012-04-03,53.02000045776367
2012-04-04,52.59000015258789
2012-04-05,52.4900016784668
2012-04-09,51.95000076293945
2012-04-10,51.13999938964844
2012-04-11,51.4900016784668
2012-04-12,52.11000061035156
2012-04-13,51.66999816894531
2012-04-16,51.88999938964844
2012-04-17,52.47999954223633
2012-04-18,52.29999923706055
2012-04-19,52.060001373291016
2012-04-20,52.33000183105469
2012-04-23,51.88999938964844
2012-04-24,52.13999938964844
2012-04-25,52.560001373291016
2012-04-26,52.9900016784668
2012-04-27,53.09000015258789
2012-04-30,52.95000076293945
2012-05-01,53.25
2012-05-02,53.150001525878906
2012-05-03,52.880001068115234
2012-05-04,52.20000076293945
2012-05-07,52.209999084472656
2012-05-08,52.029998779296875
2012-05-09,51.630001068115234
2012-05-10,51.900001525878906
2012-05-11,51.779998779296875
2012-05-14,51.290000915527344
2012-05-15,51.029998779296875
2012-05-16,50.93000030517578
2012-05-17,50.33000183105469
2012-05-18,50.060001373291016
2012-05-21,50.54999923706055
2012-05-22,50.619998931884766
2012-05-23,50.54999923706055
2012-05-24,50.77000045776367
2012-05-25,50.65999984741211
2012-05-29,51.150001525878906
2012-05-30,50.560001373291016
2012-05-31,50.52000045776367
2012-06-01,49.4900016784668
2012-06-04,49.459999084472656
2012-06-05,49.619998931884766
2012-06-06,50.63999938964844
2012-06-07,50.779998779296875
2012-06-08,51.18000030517578
2012-06-11,50.650001525878906
2012-06-12,51.2400016784668
2012-06-13,51.0099983215332
2012-06-14,51.529998779296875
2012-06-15,52.02000045776367
2012-06-18,52.09000015258789
2012-06-19,52.47999954223633
2012-06-20,52.36000061035156
2012-06-21,51.45000076293945
2012-06-22,51.7400016784668
2012-06-25,50.70000076293945
2012-06-26,50.939998626708984
2012-06-27,51.34000015258789
2012-06-28,51.31999969482422
2012-06-29,52.439998626708984
2012-07-02,52.61000061035156
2012-07-03,52.81999969482422
2012-07-05,52.54999923706055
2012-07-06,52.22999954223633
2012-07-09,52.18000030517578
2012-07-10,51.88999938964844
2012-07-11,51.880001068115234
2012-07-12,51.720001220703125
2012-07-13,52.560001373291016
2012-07-16,52.459999084472656
2012-07-17,52.84000015258789
2012-07-18,53.16999816894531
2012-07-19,53.16999816894531
2012-07-20,52.70000076293945
2012-07-23,52.310001373291016
2012-07-24,51.84000015258789
2012-07-25,51.93000030517578
2012-07-26,52.75
2012-07-27,53.599998474121094
2012-07-30,53.650001525878906
2012-07-31,53.4900016784668
2012-08-01,53.36000061035156
2012-08-02,52.959999084472656
2012-08-03,53.81999969482422
2012-08-06,53.880001068115234
2012-08-07,53.970001220703125
2012-08-08,54.0099983215332
2012-08-09,54.0099983215332
2012-08-10,54.15999984741211
2012-08-13,54.06999969482422
2012-08-14,54.099998474121094
2012-08-15,54.08000183105469
2012-08-16,54.349998474121094
2012-08-17,54.349998474121094
2012-08-20,54.25
2012-08-21,54.040000915527344
2012-08-22,53.91999816894531
2012-08-23,53.540000915527344
2012-08-24,53.90999984741211
2012-08-27,53.900001525878906
2012-08-28,53.880001068115234
2012-08-29,53.93000030517578
2012-08-30,53.560001373291016
2012-08-31,53.81999969482422
2012-09-04,53.709999084472656
2012-09-05,53.689998626708984
2012-09-06,54.68000030517578
2012-09-07,54.709999084472656
2012-09-10,54.54999923706055
2012-09-11,54.66999816894531
2012-09-12,54.70000076293945
2012-09-13,55.540000915527344
2012-09-14,55.540000915527344
2012-09-17,55.380001068115234
2012-09-18,55.34000015258789
2012-09-19,55.45000076293945
2012-09-20,55.52000045776367
2012-09-21,55.43000030517578
2012-09-24,55.130001068115234
2012-09-25,54.72999954223633
2012-09-26,54.5099983215332
2012-09-27,54.79999923706055
2012-09-28,54.63999938964844
2012-10-01,54.77000045776367
2012-10-02,54.86000061035156
2012-10-03,55.060001373291016
2012-10-04,55.400001525878906
2012-10-05,55.529998779296875
2012-10-08,55.45000076293945
2012-10-09,54.95000076293945
2012-10-10,54.61000061035156
2012-10-11,54.54999923706055
2012-10-12,54.380001068115234
2012-10-15,54.790000915527344
2012-10-16,55.22999954223633
2012-10-17,55.529998779296875
2012-10-18,55.619998931884766
2012-10-19,54.79999923706055
2012-10-22,54.68000030517578
2012-10-23,53.95000076293945
2012-10-24,53.790000915527344
2012-10-25,53.970001220703125
2012-10-26,54.029998779296875
2012-10-31,53.9900016784668
2012-11-01,54.47999954223633
2012-11-02,54.09000015258789
2012-11-05,54.02000045776367
2012-11-06,54.36000061035156
2012-11-07,53.290000915527344
2012-11-08,52.779998779296875
2012-11-09,52.75
2012-11-12,52.72999954223633
2012-11-13,52.560001373291016
2012-11-14,51.83000183105469
2012-11-15,51.689998626708984
2012-11-16,51.95000076293945
2012-11-19,52.77000045776367
2012-11-20,52.79999923706055
2012-11-21,52.93000030517578
2012-11-23,53.619998931884766
2012-11-26,53.16999816894531
2012-11-27,52.900001525878906
2012-11-28,53.29999923706055
2012-11-29,53.47999954223633
2012-11-30,53.58000183105469
2012-12-03,53.33000183105469
2012-12-04,53.189998626708984
2012-12-05,53.45000076293945
2012-12-06,53.599998474121094
2012-12-07,53.849998474121094
2012-12-10,53.880001068115234
2012-12-11,54.15999984741211
2012-12-12,54.150001525878906
2012-12-13,53.88999938964844
2012-12-14,53.75
2012-12-17,54.2400016784668
2012-12-18,54.689998626708984
2012-12-19,54.29999923706055
2012-12-20,54.529998779296875
2012-12-21,54.08000183105469
2012-12-24,53.7400016784668
2012-12-26,53.5
2012-12-27,53.43000030517578
2012-12-28,52.790000915527344
2012-12-31,53.63999938964844
2013-01-02,55.0099983215332
2013-01-03,54.81999969482422
2013-01-04,55.11000061035156
2013-01-07,54.93000030517578
2013-01-08,54.72999954223633
2013-01-09,54.880001068115234
2013-01-10,55.220001220703125
2013-01-11,55.290000915527344
2013-01-14,55.33000183105469
2013-01-15,55.31999969482422
2013-01-16,55.29999923706055
2013-01-17,55.630001068115234
2013-01-18,55.790000915527344
2013-01-22,55.970001220703125
2013-01-23,55.970001220703125
2013-01-24,55.97999954223633
2013-01-25,56.13999938964844
2013-01-28,56.16999816894531
2013-01-29,56.54999923706055
2013-01-30,56.31999969482422
2013-01-31,56.16999816894531
2013-02-01,56.650001525878906
2013-02-04,56.06999969482422
2013-02-05,56.56999969482422
2013-02-06,56.650001525878906
2013-02-07,56.560001373291016
2013-02-08,56.84000015258789
2013-02-11,56.88999938964844
2013-02-12,56.970001220703125
2013-02-13,56.97999954223633
2013-02-14,56.900001525878906
2013-02-15,56.83000183105469
2013-02-19,57.189998626708984
2013-02-20,56.650001525878906
2013-02-21,56.439998626708984
2013-02-22,56.86000061035156
2013-02-25,55.97999954223633
2013-02-26,56.31999969482422
2013-02-27,56.9900016784668
2013-02-28,56.83000183105469
2013-03-01,56.959999084472656
2013-03-04,57.25
2013-03-05,57.68000030517578
2013-03-06,57.79999923706055
2013-03-07,57.88999938964844
2013-03-08,58.040000915527344
2013-03-11,58.18000030517578
2013-03-12,58.099998474121094
2013-03-13,58.209999084472656
2013-03-14,58.4900016784668
2013-03-15,58.40999984741211
2013-03-18,58.209999084472656
2013-03-19,58.150001525878906
2013-03-20,58.5
2013-03-21,58.15999984741211
2013-03-22,58.38999938964844
2013-03-25,58.31999969482422
2013-03-26,58.779998779296875
2013-03-27,58.75
2013-03-28,58.900001525878906
2013-04-01,58.81999969482422
2013-04-02,59.09000015258789
2013-04-03,58.61000061035156
2013-04-04,58.91999816894531
2013-04-05,58.66999816894531
2013-04-08,58.9900016784668
2013-04-09,59.2599983215332
2013-04-10,59.90999984741211
2013-04-11,60.08000183105469
2013-04-12,59.970001220703125
2013-04-15,58.75
2013-04-16,59.45000076293945
2013-04-17,58.75
2013-04-18,58.54999923706055
2013-04-19,59.060001373291016
2013-04-22,59.20000076293945
2013-04-23,59.7599983215332
2013-04-24,59.630001068115234
2013-04-25,59.83000183105469
2013-04-26,59.849998474121094
2013-04-29,60.27000045776367
2013-04-30,60.310001373291016
2013-05-01,59.83000183105469
2013-05-02,60.279998779296875
2013-05-03,60.720001220703125
2013-05-06,60.650001525878906
2013-05-07,61.0
2013-05-08,61.189998626708984
2013-05-09,60.86000061035156
2013-05-10,61.09000015258789
2013-05-13,61.130001068115234
2013-05-14,61.65999984741211
2013-05-15,62.060001373291016
2013-05-16,61.84000015258789
2013-05-17,62.34000015258789
2013-05-20,62.25
2013-05-21,62.36000061035156
2013-05-22,61.97999954223633
2013-05-23,61.790000915527344
2013-05-24,61.650001525878906
2013-05-28,61.959999084472656
2013-05-29,61.400001525878906
2013-05-30,61.5
2013-05-31,60.59000015258789
2013-06-03,61.130001068115234
2013-06-04,60.95000076293945
2013-06-05,60.13999938964844
2013-06-06,60.619998931884766
2013-06-07,61.310001373291016
2013-06-10,61.22999954223633
2013-06-11,60.72999954223633
2013-06-12,60.29999923706055
2013-06-13,61.150001525878906
2013-06-14,60.81999969482422
2013-06-17,61.2400016784668
2013-06-18,61.68000030517578
2013-06-19,60.68000030517578
2013-06-20,59.099998474121094
2013-06-21,59.41999816894531
2013-06-24,58.720001220703125
2013-06-25,59.25
2013-06-26,59.880001068115234
2013-06-27,60.13999938964844
2013-06-28,59.810001373291016
2013-07-01,60.09000015258789
2013-07-02,60.06999969482422
2013-07-03,60.099998474121094
2013-07-05,60.59000015258789
2013-07-08,60.95000076293945
2013-07-09,61.40999984741211
2013-07-10,61.38999938964844
2013-07-11,62.279998779296875
2013-07-12,62.220001220703125
2013-07-15,62.41999816894531
2013-07-16,62.2599983215332
2013-07-17,62.310001373291016
2013-07-18,62.599998474121094
2013-07-19,62.58000183105469
2013-07-22,62.58000183105469
2013-07-23,62.58000183105469
2013-07-24,62.29999923706055
2013-07-25,62.36000061035156
2013-07-26,62.5
2013-07-29,62.36000061035156
2013-07-30,62.380001068115234
2013-07-31,62.290000915527344
2013-08-01,62.83000183105469
2013-08-02,62.90999984741211
2013-08-05,62.869998931884766
2013-08-06,62.56999969482422
2013-08-07,62.470001220703125
2013-08-08,62.65999984741211
2013-08-09,62.41999816894531
2013-08-12,62.369998931884766
2013-08-13,62.439998626708984
2013-08-14,62.13999938964844
2013-08-15,61.36000061035156
2013-08-16,61.060001373291016
2013-08-19,60.7400016784668
2013-08-20,60.900001525878906
2013-08-21,60.47999954223633
2013-08-22,60.880001068115234
2013-08-23,61.279998779296875
2013-08-26,60.869998931884766
2013-08-27,60.029998779296875
2013-08-28,60.13999938964844
2013-08-29,60.18000030517578
2013-08-30,60.09000015258789
2013-09-03,60.02000045776367
2013-09-04,60.47999954223633
2013-09-05,60.470001220703125
2013-09-06,60.47999954223633
2013-09-09,61.02000045776367
2013-09-10,61.38999938964844
2013-09-11,61.599998474121094
2013-09-12,61.47999954223633
2013-09-13,61.72999954223633
2013-09-16,62.099998474121094
2013-09-17,62.34000015258789
2013-09-18,63.11000061035156
2013-09-19,63.02000045776367
2013-09-20,62.4900016784668
2013-09-23,62.130001068115234
2013-09-24,61.93000030517578
2013-09-25,61.77000045776367
2013-09-26,61.88999938964844
2013-09-27,61.63999938964844
2013-09-30,61.209999084472656
2013-10-01,61.66999816894531
2013-10-02,61.540000915527344
2013-10-03,61.11000061035156
2013-10-04,61.369998931884766
2013-10-07,61.029998779296875
2013-10-08,60.459999084472656
2013-10-09,60.599998474121094
2013-10-10,61.810001373291016
2013-10-11,62.150001525878906
2013-10-14,62.369998931884766
2013-10-15,61.9900016784668
2013-10-16,62.7599983215332
2013-10-17,63.2400016784668
2013-10-18,63.380001068115234
2013-10-21,63.33000183105469
2013-10-22,63.790000915527344
2013-10-23,63.540000915527344
2013-10-24,63.70000076293945
2013-10-25,63.9900016784668
2013-10-28,64.18000030517578
2013-10-29,64.55000305175781
2013-10-30,64.2300033569336
2013-10-31,64.0999984741211
2013-11-01,64.33000183105469
2013-11-04,64.55999755859375
2013-11-05,64.36000061035156
2013-11-06,64.8499984741211
2013-11-07,64.11000061035156
2013-11-08,64.79000091552734
2013-11-11,64.73999786376953
2013-11-12,64.66000366210938
2013-11-13,65.05000305175781
2013-11-14,65.3499984741211
2013-11-15,65.56999969482422
2013-11-18,65.44999694824219
2013-11-19,65.33000183105469
2013-11-20,65.08000183105469
2013-11-21,65.45999908447266
2013-11-22,65.51000213623047
2013-11-25,65.4000015258789
2013-11-26,65.33999633789062
2013-11-27,65.45999908447266
2013-11-29,65.41999816894531
2013-12-02,65.18000030517578
2013-12-03,65.08000183105469
2013-12-04,64.9800033569336
2013-12-05,64.61000061035156
2013-12-06,65.37000274658203
