,CTXS
2002-05-01,8.81509780883789
2002-05-02,8.799172401428223
2002-05-03,8.353240966796875
2002-05-06,8.209905624389648
2002-05-07,8.241758346557617
2002-05-08,8.926581382751465
2002-05-09,8.464723587036133
2002-05-10,8.241758346557617
2002-05-13,8.60805892944336
2002-05-14,8.950469970703125
2002-05-15,9.10973072052002
2002-05-16,9.858258247375488
2002-05-17,9.778627395629883
2002-05-20,9.356584548950195
2002-05-21,8.942506790161133
2002-05-22,8.902691841125488
2002-05-23,9.284917831420898
2002-05-24,8.878802299499512
2002-05-28,8.87083911895752
2002-05-29,8.862875938415527
2002-05-30,8.918618202209473
2002-05-31,8.496576309204102
2002-06-03,8.209905624389648
2002-06-04,8.170090675354004
2002-06-05,8.186017036437988
2002-06-06,7.883420944213867
2002-06-07,7.875457763671875
2002-06-10,7.883420944213867
2002-06-11,7.660455226898193
2002-06-12,7.676382064819336
2002-06-13,7.389711856842041
2002-06-14,7.4852681159973145
2002-06-17,7.56489896774292
2002-06-18,7.2384138107299805
2002-06-19,6.091733932495117
2002-06-20,5.462653160095215
2002-06-21,5.478579044342041
2002-06-24,5.741360187530518
2002-06-25,4.722089767456055
2002-06-26,4.387640953063965
2002-06-27,4.602643966674805
2002-06-28,4.809682846069336
2002-07-01,4.801720142364502
2002-07-02,4.67431116104126
2002-07-03,4.738016128540039
2002-07-05,5.1919097900390625
2002-07-08,4.714126110076904
2002-07-09,3.9815258979797363
2002-07-10,3.9894890785217285
2002-07-11,4.180602073669434
2002-07-12,4.148749828338623
2002-07-15,4.268196105957031
2002-07-16,4.22838020324707
2002-07-17,4.459309101104736
2002-07-18,4.236342906951904
2002-07-19,4.188564777374268
2002-07-22,4.188564777374268
2002-07-23,3.9974520206451416
2002-07-24,4.204491138458252
2002-07-25,4.069118976593018
2002-07-26,4.212453842163086
2002-07-29,4.4752349853515625
2002-07-30,4.82560920715332
2002-07-31,4.387640953063965
2002-08-01,4.459309101104736
2002-08-02,4.22838020324707
2002-08-05,4.268196105957031
2002-08-06,4.499124050140381
2002-08-07,4.738016128540039
2002-08-08,4.769867897033691
2002-08-09,4.5946807861328125
2002-08-12,4.690237045288086
2002-08-13,4.4752349853515625
2002-08-14,4.698200225830078
2002-08-15,4.777831077575684
2002-08-16,4.722089767456055
2002-08-19,4.82560920715332
2002-08-20,4.79375696182251
2002-08-21,4.82560920715332
2002-08-22,4.881350994110107
2002-08-23,4.809682846069336
2002-08-26,5.000795841217041
2002-08-27,4.82560920715332
2002-08-28,4.626533031463623
2002-08-29,4.857460975646973
2002-08-30,5.016722202301025
2002-09-03,4.650422096252441
2002-09-04,4.730052947998047
2002-09-05,4.666347980499268
2002-09-06,4.82560920715332
2002-09-09,5.016722202301025
2002-09-10,5.096353054046631
2002-09-11,5.056538105010986
2002-09-12,5.04061222076416
2002-09-13,5.048574924468994
2002-09-16,4.976906776428223
2002-09-17,4.921165943145752
2002-09-18,5.056538105010986
2002-09-19,4.857460975646973
2002-09-20,4.761905193328857
2002-09-23,4.578754901885986
2002-09-24,4.554864883422852
2002-09-25,4.82560920715332
2002-09-26,4.82560920715332
2002-09-27,4.817646026611328
2002-09-30,4.801720142364502
2002-10-01,4.94505500793457
2002-10-02,4.761905193328857
2002-10-03,4.769867897033691
2002-10-04,4.777831077575684
2002-10-07,4.714126110076904
2002-10-08,4.666347980499268
2002-10-09,4.690237045288086
2002-10-10,4.753942012786865
2002-10-11,4.929129123687744
2002-10-14,5.008759021759033
2002-10-15,5.199872970581055
2002-10-16,5.255613803863525
2002-10-17,5.534320831298828
2002-10-18,5.693582057952881
2002-10-21,6.211180210113525
2002-10-22,6.083771228790283
2002-10-23,5.677656173706055
2002-10-24,5.717471122741699
2002-10-25,5.765248775482178
2002-10-28,5.781175136566162
2002-10-29,5.892658233642578
2002-10-30,5.932473182678223
2002-10-31,6.012104034423828
2002-11-01,6.1554388999938965
2002-11-04,6.569517135620117
2002-11-05,6.959706783294678
2002-11-06,7.262302875518799
2002-11-07,6.927855014801025
2002-11-08,6.880075931549072
2002-11-11,6.673037052154541
2002-11-12,6.927855014801025
2002-11-13,7.2384138107299805
2002-11-14,7.708233833312988
2002-11-15,7.923235893249512
2002-11-18,7.779901027679443
2002-11-19,7.660455226898193
2002-11-20,8.13027572631836
2002-11-21,8.878802299499512
2002-11-22,9.038063049316406
2002-11-25,9.165472030639648
2002-11-26,8.735466957092285
2002-11-27,9.452141761779785
2002-11-29,9.356584548950195
2002-12-02,9.101767539978027
2002-12-03,10.105112075805664
2002-12-04,9.643255233764648
2002-12-05,10.192706108093262
2002-12-06,10.351966857910156
2002-12-09,10.073260307312012
2002-12-10,9.96973991394043
2002-12-11,9.874183654785156
2002-12-12,9.9139986038208
2002-12-13,9.627328872680664
2002-12-16,10.192706108093262
2002-12-17,10.582895278930664
2002-12-18,10.264372825622559
2002-12-19,10.471412658691406
2002-12-20,10.351966857910156
2002-12-23,10.551042556762695
2002-12-24,10.614748001098633
2002-12-26,10.415671348571777
2002-12-27,10.081222534179688
2002-12-30,9.754737854003906
2002-12-31,9.810479164123535
2003-01-02,10.351966857910156
2003-01-03,10.797898292541504
2003-01-06,11.148271560668945
2003-01-07,11.219939231872559
2003-01-08,10.68641471862793
2003-01-09,11.16419792175293
2003-01-10,11.28364372253418
2003-01-13,11.46679401397705
2003-01-14,11.753463745117188
2003-01-15,11.530497550964355
2003-01-16,11.235865592956543
2003-01-17,10.216594696044922
2003-01-21,10.328078269958496
2003-01-22,10.216594696044922
2003-01-23,10.8695650100708
2003-01-24,10.56696891784668
2003-01-27,10.16085433959961
2003-01-28,10.710304260253906
2003-01-29,10.973085403442383
2003-01-30,11.036788940429688
2003-01-31,10.98901081085205
2003-02-03,11.235865592956543
2003-02-04,10.829750061035156
2003-02-05,10.46345043182373
2003-02-06,9.46806812286377
2003-02-07,9.420289993286133
2003-02-10,9.229177474975586
2003-02-11,9.29288101196289
2003-02-12,9.26899242401123
2003-02-13,9.253066062927246
2003-02-14,9.444178581237793
2003-02-18,9.961776733398438
2003-02-19,10.001592636108398
2003-02-20,10.017518997192383
2003-02-21,9.953813552856445
2003-02-24,9.730849266052246
2003-02-25,9.53177261352539
2003-02-26,9.26899242401123
2003-02-27,9.41232681274414
2003-02-28,9.555662155151367
2003-03-03,9.555662155151367
2003-03-04,9.420289993286133
2003-03-05,9.324732780456543
2003-03-06,9.420289993286133
2003-03-07,9.276954650878906
2003-03-10,8.743430137634277
2003-03-11,8.831024169921875
2003-03-12,8.998248100280762
2003-03-13,9.698996543884277
2003-03-14,9.818442344665527
2003-03-17,10.407708168029785
2003-03-18,10.527153968811035
2003-03-19,10.60678482055664
2003-03-20,10.949195861816406
2003-03-21,11.211976051330566
2003-03-24,10.559005737304688
2003-03-25,11.156234741210938
2003-03-26,10.805861473083496
2003-03-27,10.766045570373535
2003-03-28,10.797898292541504
2003-03-31,10.479375839233398
2003-04-01,10.590858459472656
2003-04-02,11.610129356384277
2003-04-03,11.626054763793945
2003-04-04,11.172161102294922
2003-04-07,11.267718315124512
2003-04-08,11.387164115905762
2003-04-09,10.805861473083496
2003-04-10,10.996973991394043
2003-04-11,11.004937171936035
2003-04-14,11.434942245483398
2003-04-15,11.52253532409668
2003-04-16,11.618091583251953
2003-04-17,12.454212188720703
2003-04-21,12.231246948242188
2003-04-22,12.326804161071777
2003-04-23,12.286988258361816
2003-04-24,14.460901260375977
2003-04-25,14.206084251403809
2003-04-28,14.89090633392334
2003-04-29,14.970537185668945
2003-04-30,15.12979793548584
2003-05-01,15.042203903198242
2003-05-02,15.766841888427734
2003-05-05,15.830546379089355
2003-05-06,16.14906883239746
2003-05-07,15.806656837463379
2003-05-08,15.352763175964355
2003-05-09,14.922758102416992
2003-05-12,15.185539245605469
2003-05-13,15.583691596984863
2003-05-14,15.60758113861084
2003-05-15,16.085363388061523
2003-05-16,16.332218170166016
2003-05-19,15.4085054397583
2003-05-20,15.60758113861084
2003-05-21,15.742953300476074
2003-05-22,16.244625091552734
2003-05-23,16.395923614501953
2003-05-27,16.817964553833008
2003-05-28,17.18426513671875
2003-05-29,17.733715057373047
2003-05-30,17.35148811340332
2003-06-02,17.327600479125977
2003-06-03,17.606306076049805
2003-06-04,18.06020164489746
2003-06-05,18.092052459716797
2003-06-06,18.076126098632812
2003-06-09,17.208154678344727
2003-06-10,18.068164825439453
2003-06-11,18.10797882080078
2003-06-12,18.442426681518555
2003-06-13,17.82927131652832
2003-06-16,18.522058486938477
2003-06-17,17.94871711730957
2003-06-18,17.877050399780273
2003-06-19,17.080745697021484
2003-06-20,16.817964553833008
2003-06-23,15.965917587280273
2003-06-24,15.838508605957031
2003-06-25,15.918140411376953
2003-06-26,16.069438934326172
2003-06-27,16.483516693115234
2003-06-30,16.212772369384766
2003-07-01,17.247968673706055
2003-07-02,18.004459381103516
2003-07-03,17.590381622314453
2003-07-07,18.322980880737305
2003-07-08,19.509475708007812
2003-07-09,19.015766143798828
2003-07-10,18.593725204467773
2003-07-11,19.071508407592773
2003-07-14,18.800764083862305
2003-07-15,19.1113224029541
2003-07-16,18.322980880737305
2003-07-17,17.46297264099121
2003-07-18,17.646121978759766
2003-07-21,17.128524780273438
2003-07-22,17.837234497070312
2003-07-23,18.514095306396484
2003-07-24,14.556458473205566
2003-07-25,15.360726356506348
2003-07-28,15.432394027709961
2003-07-29,15.320911407470703
2003-07-30,14.667941093444824
2003-07-31,14.484790802001953
2003-08-01,14.373308181762695
2003-08-04,14.222009658813477
2003-08-05,13.879598617553711
2003-08-06,13.895524978637695
2003-08-07,13.81589412689209
2003-08-08,13.481446266174316
2003-08-11,13.704412460327148
2003-08-12,14.190157890319824
2003-08-13,14.253862380981445
2003-08-14,14.405159950256348
2003-08-15,14.237936019897461
2003-08-18,15.03424072265625
2003-08-19,14.89090633392334
2003-08-20,15.432394027709961
2003-08-21,14.930721282958984
2003-08-22,14.946647644042969
2003-08-25,14.779422760009766
2003-08-26,14.914794921875
2003-08-27,15.297021865844727
2003-08-28,15.862398147583008
2003-08-29,16.491479873657227
2003-09-02,16.626850128173828
2003-09-03,17.200191497802734
2003-09-04,16.969263076782227
2003-09-05,16.78611183166504
2003-09-08,17.38334083557129
2003-09-09,16.46759033203125
2003-09-10,15.623506546020508
2003-09-11,16.15703010559082
2003-09-12,16.491479873657227
2003-09-15,16.419811248779297
2003-09-16,17.566490173339844
2003-09-17,17.773530960083008
2003-09-18,18.506132125854492
2003-09-19,18.65743064880371
2003-09-22,17.853160858154297
2003-09-23,18.82465362548828
2003-09-24,18.211498260498047
2003-09-25,17.46297264099121
2003-09-26,16.929447174072266
2003-09-29,18.028348922729492
2003-09-30,17.62223243713379
2003-10-01,18.370759963989258
2003-10-02,18.450389862060547
2003-10-03,19.09539794921875
2003-10-06,19.278547286987305
2003-10-07,19.30243682861328
2003-10-08,19.350215911865234
2003-10-09,19.14317512512207
2003-10-10,19.53336524963379
2003-10-13,21.062271118164062
2003-10-14,21.388755798339844
2003-10-15,21.45246124267578
2003-10-16,21.245420455932617
2003-10-17,20.512821197509766
2003-10-20,20.552635192871094
2003-10-21,20.863195419311523
2003-10-22,20.417264938354492
2003-10-23,19.477624893188477
2003-10-24,19.270584106445312
2003-10-27,19.589107513427734
2003-10-28,20.210224151611328
2003-10-29,20.48893165588379
2003-10-30,20.154483795166016
2003-10-31,20.042999267578125
2003-11-03,20.7835636138916
2003-11-04,20.879121780395508
2003-11-05,20.879121780395508
2003-11-06,21.00653076171875
2003-11-07,20.767637252807617
2003-11-10,20.353559494018555
2003-11-11,20.194297790527344
2003-11-12,20.918935775756836
2003-11-13,20.887083053588867
2003-11-14,20.066890716552734
2003-11-17,19.716514587402344
2003-11-18,19.13521385192871
2003-11-19,18.848543167114258
2003-11-20,18.147794723510742
2003-11-21,17.972606658935547
2003-11-24,19.09539794921875
2003-11-25,18.93613624572754
2003-11-26,19.10335922241211
2003-11-28,19.159101486206055
2003-12-01,19.26262092590332
2003-12-02,18.90428352355957
2003-12-03,18.46631622314453
2003-12-04,18.13983154296875
2003-12-05,17.606306076049805
2003-12-08,17.63019561767578
2003-12-09,17.247968673706055
2003-12-10,17.104633331298828
2003-12-11,18.05223846435547
2003-12-12,17.614269256591797
2003-12-15,16.91352081298828
2003-12-16,17.27185821533203
2003-12-17,17.478897094726562
2003-12-18,17.518712997436523
2003-12-19,17.080745697021484
2003-12-22,17.160375595092773
2003-12-23,17.287784576416016
2003-12-24,17.208154678344727
2003-12-26,17.224079132080078
2003-12-29,17.431119918823242
2003-12-30,17.160375595092773
2003-12-31,16.849817276000977
2004-01-02,16.610925674438477
2004-01-05,17.478897094726562
2004-01-06,17.598344802856445
2004-01-07,17.916866302490234
2004-01-08,17.38334083557129
2004-01-09,16.929447174072266
2004-01-12,17.27185821533203
2004-01-13,16.403886795043945
2004-01-14,16.403886795043945
2004-01-15,17.136486053466797
2004-01-16,17.03296661376953
2004-01-20,17.972606658935547
2004-01-21,17.86112403869629
2004-01-22,18.092052459716797
2004-01-23,17.399267196655273
2004-01-26,16.73833465576172
2004-01-27,16.881668090820312
2004-01-28,16.37999725341797
2004-01-29,16.31629180908203
2004-01-30,16.164993286132812
2004-02-02,15.926102638244629
2004-02-03,15.703137397766113
2004-02-04,15.400541305541992
2004-02-05,15.647396087646484
2004-02-06,15.599617958068848
2004-02-09,15.527950286865234
2004-02-10,15.527950286865234
2004-02-11,16.02962303161621
2004-02-12,15.591654777526855
2004-02-13,15.504060745239258
2004-02-17,15.6314697265625
2004-02-18,15.567766189575195
2004-02-19,15.336836814880371
2004-02-20,16.252588272094727
2004-02-23,16.921483993530273
2004-02-24,16.666667938232422
2004-02-25,16.698518753051758
2004-02-26,17.009077072143555
2004-02-27,16.921483993530273
2004-03-01,16.515369415283203
2004-03-02,16.18092155456543
2004-03-03,15.934065818786621
2004-03-04,16.085363388061523
2004-03-05,15.949992179870605
2004-03-08,15.424430847167969
2004-03-09,15.758878707885742
2004-03-10,15.48813533782959
2004-03-11,14.731644630432129
2004-03-12,15.60758113861084
2004-03-15,15.472208976745605
2004-03-16,15.830546379089355
2004-03-17,16.14110565185547
2004-03-18,16.523332595825195
2004-03-19,16.54722023010254
2004-03-22,16.364070892333984
2004-03-23,16.14906883239746
2004-03-24,16.324254989624023
2004-03-25,17.670011520385742
2004-03-26,17.685937881469727
2004-03-29,17.877050399780273
2004-03-30,17.638158798217773
2004-03-31,17.21611785888672
2004-04-01,17.66204833984375
2004-04-02,18.315017700195312
2004-04-05,18.394649505615234
2004-04-06,18.044275283813477
2004-04-07,18.044275283813477
2004-04-08,18.21946144104004
2004-04-12,18.33890724182129
2004-04-13,17.892976760864258
2004-04-14,17.439083099365234
2004-04-15,16.97722625732422
2004-04-16,17.23204231262207
2004-04-19,17.39130401611328
2004-04-20,17.287784576416016
2004-04-21,17.263896942138672
2004-04-22,16.90555763244629
2004-04-23,17.120561599731445
2004-04-26,16.54722023010254
2004-04-27,16.5870361328125
2004-04-28,15.6314697265625
2004-04-29,15.496097564697266
2004-04-30,15.169612884521484
2004-05-03,15.527950286865234
2004-05-04,16.14110565185547
2004-05-05,16.14110565185547
2004-05-06,16.053512573242188
2004-05-07,15.973880767822266
2004-05-10,16.013696670532227
2004-05-11,16.236661911010742
2004-05-12,16.26851463317871
2004-05-13,16.332218170166016
2004-05-14,16.14906883239746
2004-05-17,15.822583198547363
2004-05-18,15.846471786499023
2004-05-19,15.798693656921387
2004-05-20,15.790731430053711
2004-05-21,15.957955360412598
2004-05-24,16.172956466674805
2004-05-25,16.690555572509766
2004-05-26,16.626850128173828
2004-05-27,16.30832862854004
2004-05-28,16.698518753051758
2004-06-01,16.284439086914062
2004-06-02,16.005733489990234
2004-06-03,15.981843948364258
2004-06-04,16.053512573242188
2004-06-07,16.70648193359375
2004-06-08,16.54722023010254
2004-06-09,16.43573760986328
2004-06-10,16.364070892333984
2004-06-14,15.758878707885742
2004-06-15,15.75091552734375
2004-06-16,15.567766189575195
2004-06-17,15.527950286865234
2004-06-18,15.376651763916016
2004-06-21,15.018315315246582
2004-06-22,15.217391014099121
2004-06-23,15.241279602050781
2004-06-24,15.583691596984863
2004-06-25,15.822583198547363
2004-06-28,15.663322448730469
2004-06-29,16.101289749145508
2004-06-30,16.212772369384766
2004-07-01,15.257206916809082
2004-07-02,15.03424072265625
2004-07-06,14.301639556884766
2004-07-07,13.999044418334961
2004-07-08,13.81589412689209
2004-07-09,14.007006645202637
2004-07-12,14.253862380981445
2004-07-13,13.768115997314453
2004-07-14,13.362000465393066
2004-07-15,13.592928886413574
2004-07-16,13.234590530395508
2004-07-19,13.31422233581543
2004-07-20,13.69644832611084
2004-07-21,13.13903522491455
2004-07-22,13.425704956054688
2004-07-23,13.298295974731445
2004-07-26,13.481446266174316
2004-07-27,13.768115997314453
2004-07-28,13.640707015991211
2004-07-29,13.807930946350098
2004-07-30,14.03089714050293
2004-08-02,13.975154876708984
2004-08-03,13.067366600036621
2004-08-04,12.66125202178955
2004-08-05,12.342729568481445
2004-08-06,12.016244888305664
2004-08-09,12.342729568481445
2004-08-10,12.724955558776855
2004-08-11,12.533843040466309
2004-08-12,12.271061897277832
2004-08-13,12.390507698059082
2004-08-16,12.701066970825195
2004-08-17,12.589584350585938
2004-08-18,13.146998405456543
2004-08-19,13.067366600036621
2004-08-20,13.330147743225098
2004-08-23,13.035514831542969
2004-08-24,12.83643913269043
2004-08-25,12.963848114013672
2004-08-26,12.756808280944824
2004-08-27,12.900142669677734
2004-08-30,12.685140609741211
2004-08-31,12.669215202331543
2004-09-01,12.95588493347168
2004-09-02,13.234590530395508
2004-09-03,12.764771461486816
2004-09-07,12.924032211303711
2004-09-08,12.724955558776855
2004-09-09,12.979774475097656
2004-09-10,13.760152816772461
2004-09-13,14.166269302368164
2004-09-14,14.126453399658203
2004-09-15,13.752189636230469
2004-09-16,14.046822547912598
2004-09-17,14.492753982543945
2004-09-20,14.134415626525879
2004-09-21,14.309602737426758
2004-09-22,13.903488159179688
2004-09-23,13.823857307434082
2004-09-24,13.61681842803955
2004-09-27,13.624780654907227
2004-09-28,13.362000465393066
2004-09-29,14.03089714050293
2004-09-30,13.951266288757324
2004-10-01,15.185539245605469
2004-10-04,15.822583198547363
2004-10-05,15.695174217224121
2004-10-06,16.085363388061523
2004-10-07,16.045549392700195
2004-10-08,16.101289749145508
2004-10-11,16.30832862854004
2004-10-12,16.54722023010254
2004-10-13,16.67462921142578
2004-10-14,16.642778396606445
2004-10-15,16.682592391967773
2004-10-18,17.080745697021484
2004-10-19,17.38334083557129
2004-10-20,16.46759033203125
2004-10-21,18.291128158569336
2004-10-22,18.402612686157227
2004-10-25,18.267240524291992
2004-10-26,18.482242584228516
2004-10-27,18.983915328979492
2004-10-28,19.270584106445312
2004-10-29,19.119287490844727
2004-11-01,19.1113224029541
2004-11-02,18.864469528198242
2004-11-03,18.593725204467773
2004-11-04,18.792800903320312
2004-11-05,18.760948181152344
2004-11-08,18.745023727416992
2004-11-09,18.65743064880371
2004-11-10,18.6335391998291
2004-11-11,19.10335922241211
2004-11-12,19.031692504882812
2004-11-15,19.30243682861328
2004-11-16,19.286510467529297
2004-11-17,19.644847869873047
2004-11-18,19.820035934448242
2004-11-19,19.565216064453125
2004-11-22,18.864469528198242
2004-11-23,18.65743064880371
2004-11-24,18.776874542236328
2004-11-26,18.506132125854492
2004-11-29,18.665393829345703
2004-11-30,18.800764083862305
2004-12-01,19.10335922241211
2004-12-02,19.310400009155273
2004-12-03,19.589107513427734
2004-12-06,19.97929573059082
2004-12-07,19.636884689331055
2004-12-08,19.89170265197754
2004-12-09,19.89966583251953
2004-12-10,19.939481735229492
2004-12-13,19.971332550048828
2004-12-14,20.17837142944336
2004-12-15,20.560598373413086
2004-12-16,20.01911163330078
2004-12-17,20.273929595947266
2004-12-20,19.995222091674805
2004-12-21,20.401338577270508
2004-12-22,20.17837142944336
2004-12-23,19.89966583251953
2004-12-27,19.612995147705078
2004-12-28,19.676700592041016
2004-12-29,19.875776290893555
2004-12-30,19.764293670654297
2004-12-31,19.477624893188477
2005-01-03,19.190954208374023
2005-01-04,18.920209884643555
2005-01-05,18.283166885375977
2005-01-06,18.163719177246094
2005-01-07,18.33890724182129
2005-01-10,18.123905181884766
2005-01-11,18.171682357788086
2005-01-12,18.21946144104004
2005-01-13,17.81334686279297
2005-01-14,17.94871711730957
2005-01-18,18.123905181884766
2005-01-19,17.877050399780273
2005-01-20,17.74167823791504
2005-01-21,17.45500946044922
2005-01-24,17.534639358520508
2005-01-25,17.81334686279297
2005-01-26,18.115942001342773
2005-01-27,18.434463500976562
2005-01-28,17.200191497802734
2005-01-31,17.080745697021484
2005-02-01,17.486860275268555
2005-02-02,17.725753784179688
2005-02-03,17.431119918823242
2005-02-04,17.5426025390625
2005-02-07,17.478897094726562
2005-02-08,17.486860275268555
2005-02-09,17.192228317260742
2005-02-10,17.120561599731445
2005-02-11,17.088708877563477
2005-02-14,16.873706817626953
2005-02-15,17.34352684020996
2005-02-16,17.255931854248047
2005-02-17,17.120561599731445
2005-02-18,17.15241241455078
2005-02-22,16.778148651123047
2005-02-23,16.86574363708496
2005-02-24,17.208154678344727
2005-02-25,17.526676177978516
2005-02-28,17.916866302490234
2005-03-01,18.092052459716797
2005-03-02,18.737060546875
2005-03-03,18.394649505615234
2005-03-04,18.299091339111328
2005-03-07,18.737060546875
2005-03-08,18.93613624572754
2005-03-09,18.800764083862305
2005-03-10,18.952062606811523
2005-03-11,18.6335391998291
2005-03-14,18.920209884643555
2005-03-15,18.952062606811523
2005-03-16,18.713171005249023
2005-03-17,18.362796783447266
2005-03-18,18.490205764770508
2005-03-21,18.721134185791016
2005-03-22,18.53002166748047
2005-03-23,18.54594612121582
2005-03-24,18.840579986572266
2005-03-28,18.78483772277832
2005-03-29,18.37872314453125
2005-03-30,18.840579986572266
2005-03-31,18.967988967895508
2005-04-01,18.474279403686523
2005-04-04,18.179645538330078
2005-04-05,18.315017700195312
2005-04-06,18.354833602905273
2005-04-07,18.689281463623047
2005-04-08,18.864469528198242
2005-04-11,18.920209884643555
2005-04-12,18.912246704101562
2005-04-13,18.561872482299805
2005-04-14,18.315017700195312
2005-04-15,17.685937881469727
2005-04-18,17.757604598999023
2005-04-19,18.299091339111328
2005-04-20,18.362796783447266
2005-04-21,18.267240524291992
2005-04-22,17.781494140625
2005-04-25,17.805383682250977
2005-04-26,17.63019561767578
2005-04-27,17.670011520385742
2005-04-28,17.765567779541016
2005-04-29,17.916866302490234
2005-05-02,18.084089279174805
2005-05-03,18.155757904052734
2005-05-04,18.171682357788086
2005-05-05,17.821308135986328
2005-05-06,18.036312103271484
2005-05-09,18.123905181884766
2005-05-10,17.821308135986328
2005-05-11,18.13983154296875
2005-05-12,18.514095306396484
2005-05-13,18.665393829345703
2005-05-16,18.888357162475586
2005-05-17,19.087434768676758
2005-05-18,19.206880569458008
2005-05-19,19.485586166381836
2005-05-20,19.50151252746582
2005-05-23,19.668737411499023
2005-05-24,19.907629013061523
2005-05-25,19.764293670654297
2005-05-26,20.042999267578125
2005-05-27,20.027074813842773
2005-05-31,20.035036087036133
2005-06-01,20.20226287841797
2005-06-02,18.195573806762695
2005-06-03,17.58241844177246
2005-06-06,17.685937881469727
2005-06-07,17.319637298583984
2005-06-08,17.096670150756836
2005-06-09,16.993152618408203
2005-06-10,17.088708877563477
2005-06-13,17.598344802856445
2005-06-14,17.27185821533203
2005-06-15,17.439083099365234
2005-06-16,17.58241844177246
2005-06-17,17.638158798217773
2005-06-20,17.606306076049805
2005-06-21,17.725753784179688
2005-06-22,17.821308135986328
2005-06-23,17.81334686279297
2005-06-24,17.725753784179688
2005-06-27,17.606306076049805
2005-06-28,17.518712997436523
2005-06-29,17.470935821533203
2005-06-30,17.247968673706055
2005-07-01,17.040929794311523
2005-07-05,17.470935821533203
2005-07-06,17.94075584411621
2005-07-07,17.63019561767578
2005-07-08,17.82927131652832
2005-07-11,17.86112403869629
2005-07-12,17.964643478393555
2005-07-13,18.06020164489746
2005-07-14,17.956680297851562
2005-07-15,17.964643478393555
2005-07-18,17.885013580322266
2005-07-19,18.315017700195312
2005-07-20,18.58576202392578
2005-07-21,18.22742462158203
2005-07-22,17.677974700927734
2005-07-25,17.685937881469727
2005-07-26,17.50278663635254
2005-07-27,18.9759521484375
2005-07-28,18.808727264404297
2005-07-29,18.9759521484375
2005-08-01,18.93613624572754
2005-08-02,18.713171005249023
2005-08-03,18.82465362548828
2005-08-04,18.65743064880371
2005-08-05,18.34687042236328
2005-08-08,18.522058486938477
2005-08-09,18.522058486938477
2005-08-10,18.25927734375
2005-08-11,18.553909301757812
2005-08-12,18.681318283081055
2005-08-15,18.681318283081055
2005-08-16,18.609651565551758
2005-08-17,18.729097366333008
2005-08-18,18.713171005249023
2005-08-19,18.745023727416992
2005-08-22,18.673355102539062
2005-08-23,18.69724464416504
2005-08-24,18.832616806030273
2005-08-25,19.031692504882812
2005-08-26,19.00780487060547
2005-08-29,19.18299102783203
2005-08-30,19.031692504882812
2005-08-31,18.952062606811523
2005-09-01,19.06354522705078
2005-09-02,19.198917388916016
2005-09-06,19.851886749267578
2005-09-07,19.820035934448242
2005-09-08,19.716514587402344
2005-09-09,19.883739471435547
2005-09-12,20.170408248901367
2005-09-13,20.234113693237305
2005-09-14,20.027074813842773
2005-09-15,19.971332550048828
2005-09-16,20.003185272216797
2005-09-19,19.58114242553711
2005-09-20,19.628921508789062
2005-09-21,19.17502784729004
2005-09-22,18.928173065185547
2005-09-23,18.840579986572266
2005-09-26,18.90428352355957
2005-09-27,19.031692504882812
2005-09-28,19.42188262939453
2005-09-29,19.78022003173828
2005-09-30,20.01911163330078
2005-10-03,20.154483795166016
2005-10-04,20.17837142944336
2005-10-05,19.724477767944336
2005-10-06,19.350215911865234
2005-10-07,19.286510467529297
2005-10-10,19.41391944885254
2005-10-11,19.549291610717773
2005-10-12,19.23076820373535
2005-10-13,19.071508407592773
2005-10-14,19.342252731323242
2005-10-17,19.18299102783203
2005-10-18,18.952062606811523
2005-10-19,19.485586166381836
2005-10-20,20.823379516601562
2005-10-21,21.00653076171875
2005-10-24,21.834686279296875
2005-10-25,21.69931411743164
2005-10-26,21.77098274230957
2005-10-27,21.078197479248047
2005-10-28,21.2613468170166
2005-10-31,21.914318084716797
2005-11-01,22.256729125976562
2005-11-02,22.65488052368164
2005-11-03,22.073579788208008
2005-11-04,21.818761825561523
2005-11-07,21.85857582092285
2005-11-08,21.866539001464844
2005-11-09,21.5719051361084
2005-11-10,21.9780216217041
2005-11-11,21.80283546447754
2005-11-14,21.97005844116211
2005-11-15,22.001911163330078
2005-11-16,22.145246505737305
2005-11-17,22.193023681640625
2005-11-18,22.17709732055664
2005-11-21,22.264692306518555
2005-11-22,22.193023681640625
2005-11-23,22.09746742248535
2005-11-25,22.041725158691406
2005-11-28,21.476350784301758
2005-11-29,21.524127960205078
2005-11-30,21.611722946166992
2005-12-01,21.898391723632812
2005-12-02,21.938207626342773
2005-12-05,21.69135284423828
2005-12-06,21.85061264038086
2005-12-07,21.778945922851562
2005-12-08,21.540054321289062
2005-12-09,21.85857582092285
2005-12-12,21.882465362548828
2005-12-13,21.69135284423828
2005-12-14,21.5719051361084
2005-12-15,21.33301544189453
2005-12-16,21.5002384185791
2005-12-19,21.866539001464844
2005-12-20,21.80283546447754
2005-12-21,22.48765754699707
2005-12-22,23.08488655090332
2005-12-23,23.28396224975586
2005-12-27,23.08488655090332
2005-12-28,23.268035888671875
2005-12-29,23.037107467651367
2005-12-30,22.87784767150879
2006-01-03,23.28396224975586
2006-01-04,23.84137535095215
2006-01-05,23.857301712036133
2006-01-06,23.992673873901367
2006-01-09,23.825450897216797
2006-01-10,23.48303985595703
