,EQBK
2019-08-20,25.559999465942383
2019-08-21,25.940000534057617
2019-08-22,25.959999084472656
2019-08-23,25.18000030517578
2019-08-26,25.5
2019-08-27,24.81999969482422
2019-08-28,24.979999542236328
2019-08-29,25.540000915527344
2019-08-30,25.299999237060547
2019-09-03,24.809999465942383
2019-09-04,25.1200008392334
2019-09-05,25.790000915527344
2019-09-06,25.31999969482422
2019-09-09,26.149999618530273
2019-09-10,26.75
2019-09-11,27.510000228881836
2019-09-12,27.510000228881836
2019-09-13,28.309999465942383
2019-09-16,28.3700008392334
2019-09-17,28.239999771118164
2019-09-18,28.219999313354492
2019-09-19,28.049999237060547
2019-09-20,27.459999084472656
2019-09-23,27.719999313354492
2019-09-24,27.6299991607666
2019-09-25,28.520000457763672
2019-09-26,27.219999313354492
2019-09-27,27.260000228881836
2019-09-30,26.809999465942383
2019-10-01,26.25
2019-10-02,26.239999771118164
2019-10-03,25.93000030517578
2019-10-04,25.940000534057617
2019-10-07,26.030000686645508
2019-10-08,25.40999984741211
2019-10-09,25.610000610351562
2019-10-10,25.6299991607666
2019-10-11,26.190000534057617
2019-10-14,26.149999618530273
2019-10-15,26.360000610351562
2019-10-16,26.40999984741211
2019-10-17,26.649999618530273
2019-10-18,26.690000534057617
2019-10-21,27.31999969482422
2019-10-22,28.030000686645508
2019-10-23,28.469999313354492
2019-10-24,28.299999237060547
2019-10-25,28.18000030517578
2019-10-28,28.31999969482422
2019-10-29,28.43000030517578
2019-10-30,28.260000228881836
2019-10-31,27.760000228881836
2019-11-01,28.229999542236328
2019-11-04,28.579999923706055
2019-11-05,28.729999542236328
2019-11-06,28.5
2019-11-07,29.06999969482422
2019-11-08,28.780000686645508
2019-11-11,28.959999084472656
2019-11-12,28.940000534057617
2019-11-13,28.670000076293945
2019-11-14,28.299999237060547
2019-11-15,28.200000762939453
2019-11-18,28.270000457763672
2019-11-19,28.639999389648438
2019-11-20,28.31999969482422
2019-11-21,28.350000381469727
2019-11-22,28.559999465942383
2019-11-25,29.31999969482422
2019-11-26,29.329999923706055
2019-11-27,29.530000686645508
2019-11-29,29.450000762939453
2019-12-02,29.139999389648438
2019-12-03,28.68000030517578
2019-12-04,29.040000915527344
2019-12-05,29.389999389648438
2019-12-06,30.15999984741211
2019-12-09,29.549999237060547
2019-12-10,29.860000610351562
2019-12-11,29.709999084472656
2019-12-12,30.100000381469727
2019-12-13,30.3799991607666
2019-12-16,30.950000762939453
2019-12-17,31.100000381469727
2019-12-18,31.459999084472656
2019-12-19,31.520000457763672
2019-12-20,31.579999923706055
2019-12-23,30.520000457763672
2019-12-24,30.56999969482422
2019-12-26,30.479999542236328
2019-12-27,30.510000228881836
2019-12-30,30.610000610351562
2019-12-31,30.8700008392334
2020-01-02,30.1299991607666
2020-01-03,29.940000534057617
2020-01-06,29.40999984741211
2020-01-07,29.049999237060547
2020-01-08,29.309999465942383
2020-01-09,29.079999923706055
2020-01-10,28.600000381469727
2020-01-13,28.75
2020-01-14,28.489999771118164
2020-01-15,28.100000381469727
2020-01-16,28.540000915527344
2020-01-17,28.290000915527344
2020-01-21,27.8799991607666
2020-01-22,27.25
2020-01-23,27.389999389648438
2020-01-24,28.059999465942383
2020-01-27,28.25
2020-01-28,27.940000534057617
2020-01-29,27.15999984741211
2020-01-30,27.610000610351562
2020-01-31,26.860000610351562
2020-02-03,27.530000686645508
2020-02-04,28.0
2020-02-05,28.489999771118164
2020-02-06,28.030000686645508
2020-02-07,27.920000076293945
2020-02-10,28.1299991607666
2020-02-11,28.110000610351562
2020-02-12,28.110000610351562
2020-02-13,28.34000015258789
2020-02-14,28.34000015258789
2020-02-18,27.8700008392334
2020-02-19,27.940000534057617
2020-02-20,28.260000228881836
2020-02-21,28.049999237060547
2020-02-24,27.860000610351562
2020-02-25,27.329999923706055
2020-02-26,27.739999771118164
2020-02-27,27.190000534057617
2020-02-28,26.18000030517578
2020-03-02,27.479999542236328
2020-03-03,26.149999618530273
2020-03-04,26.40999984741211
2020-03-05,25.229999542236328
2020-03-06,24.09000015258789
2020-03-09,21.420000076293945
2020-03-10,22.200000762939453
2020-03-11,20.950000762939453
2020-03-12,19.299999237060547
2020-03-13,19.610000610351562
2020-03-16,15.930000305175781
2020-03-17,16.8700008392334
2020-03-18,14.779999732971191
2020-03-19,17.0
2020-03-20,16.309999465942383
2020-03-23,16.56999969482422
2020-03-24,17.510000228881836
2020-03-25,16.90999984741211
2020-03-26,18.3700008392334
2020-03-27,17.510000228881836
2020-03-30,17.739999771118164
2020-03-31,17.25
2020-04-01,16.229999542236328
2020-04-02,16.489999771118164
2020-04-03,15.430000305175781
2020-04-06,16.360000610351562
2020-04-07,16.6299991607666
2020-04-08,16.709999084472656
2020-04-09,17.84000015258789
2020-04-13,17.049999237060547
2020-04-14,16.889999389648438
2020-04-15,15.729999542236328
2020-04-16,14.109999656677246
2020-04-17,16.360000610351562
2020-04-20,16.40999984741211
2020-04-21,16.040000915527344
2020-04-22,15.850000381469727
2020-04-23,16.649999618530273
2020-04-24,16.8799991607666
2020-04-27,17.93000030517578
2020-04-28,18.0
2020-04-29,20.5
2020-04-30,18.739999771118164
2020-05-01,17.829999923706055
2020-05-04,17.440000534057617
2020-05-05,16.790000915527344
2020-05-06,15.760000228881836
2020-05-07,15.140000343322754
2020-05-08,16.100000381469727
2020-05-11,15.25
2020-05-12,14.09000015258789
2020-05-13,13.59000015258789
2020-05-14,13.25
2020-05-15,13.720000267028809
2020-05-18,15.300000190734863
2020-05-19,15.510000228881836
2020-05-20,15.739999771118164
2020-05-21,15.510000228881836
2020-05-22,15.899999618530273
2020-05-26,17.270000457763672
2020-05-27,17.5
2020-05-28,17.040000915527344
2020-05-29,16.309999465942383
2020-06-01,16.530000686645508
2020-06-02,16.690000534057617
2020-06-03,17.40999984741211
2020-06-04,17.6200008392334
2020-06-05,18.68000030517578
2020-06-08,18.790000915527344
2020-06-09,18.020000457763672
2020-06-10,17.40999984741211
2020-06-11,15.90999984741211
2020-06-12,16.549999237060547
2020-06-15,16.520000457763672
2020-06-16,17.3799991607666
2020-06-17,16.389999389648438
2020-06-18,16.639999389648438
2020-06-19,17.229999542236328
2020-06-22,16.719999313354492
2020-06-23,16.760000228881836
2020-06-24,16.18000030517578
2020-06-25,16.690000534057617
2020-06-26,15.6899995803833
2020-06-29,16.93000030517578
2020-06-30,17.440000534057617
2020-07-01,15.6899995803833
2020-07-02,15.899999618530273
2020-07-06,15.829999923706055
2020-07-07,15.420000076293945
2020-07-08,15.25
2020-07-09,14.4399995803833
2020-07-10,14.699999809265137
2020-07-13,14.770000457763672
2020-07-14,14.90999984741211
2020-07-15,15.630000114440918
2020-07-16,15.170000076293945
2020-07-17,14.510000228881836
2020-07-20,14.239999771118164
2020-07-21,15.300000190734863
2020-07-22,14.220000267028809
2020-07-23,14.609999656677246
2020-07-24,14.5600004196167
2020-07-27,13.90999984741211
2020-07-28,14.109999656677246
2020-07-29,14.3100004196167
2020-07-30,14.100000381469727
2020-07-31,14.140000343322754
2020-08-03,14.109999656677246
2020-08-04,14.210000038146973
2020-08-05,14.670000076293945
2020-08-06,14.90999984741211
2020-08-07,15.300000190734863
2020-08-10,15.600000381469727
2020-08-11,16.200000762939453
2020-08-12,15.75
2020-08-13,15.869999885559082
2020-08-14,16.010000228881836
2020-08-17,16.09000015258789
2020-08-18,15.350000381469727
2020-08-19,15.5600004196167
2020-08-20,15.350000381469727
2020-08-21,15.020000457763672
2020-08-24,15.539999961853027
2020-08-25,15.739999771118164
2020-08-26,15.510000228881836
2020-08-27,15.84000015258789
2020-08-28,16.059999465942383
2020-08-31,15.899999618530273
2020-09-01,16.110000610351562
2020-09-02,16.270000457763672
2020-09-03,16.309999465942383
2020-09-04,16.549999237060547
2020-09-08,16.219999313354492
2020-09-09,16.209999084472656
2020-09-10,16.260000228881836
2020-09-11,16.329999923706055
2020-09-14,16.790000915527344
2020-09-15,16.450000762939453
2020-09-16,16.959999084472656
2020-09-17,16.479999542236328
2020-09-18,16.469999313354492
2020-09-21,14.59000015258789
2020-09-22,14.369999885559082
2020-09-23,14.15999984741211
2020-09-24,14.130000114440918
2020-09-25,14.289999961853027
2020-09-28,15.09000015258789
2020-09-29,15.270000457763672
2020-09-30,15.5
2020-10-01,15.59000015258789
2020-10-02,15.850000381469727
2020-10-05,16.209999084472656
2020-10-06,16.170000076293945
2020-10-07,16.700000762939453
2020-10-08,16.950000762939453
2020-10-09,16.530000686645508
2020-10-12,16.649999618530273
2020-10-13,16.09000015258789
2020-10-14,15.550000190734863
2020-10-15,15.710000038146973
2020-10-16,15.920000076293945
2020-10-19,15.75
2020-10-20,16.600000381469727
2020-10-21,18.0
2020-10-22,19.209999084472656
2020-10-23,18.729999542236328
2020-10-26,19.0
2020-10-27,18.65999984741211
2020-10-28,18.09000015258789
2020-10-29,18.59000015258789
2020-10-30,18.3799991607666
2020-11-02,18.8799991607666
2020-11-03,18.8700008392334
2020-11-04,18.299999237060547
2020-11-05,18.709999084472656
2020-11-06,17.84000015258789
2020-11-09,19.020000457763672
2020-11-10,20.93000030517578
2020-11-11,19.90999984741211
2020-11-12,19.389999389648438
2020-11-13,20.040000915527344
2020-11-16,21.100000381469727
2020-11-17,20.56999969482422
2020-11-18,21.020000457763672
2020-11-19,21.229999542236328
2020-11-20,21.420000076293945
2020-11-23,21.280000686645508
2020-11-24,22.770000457763672
2020-11-25,21.809999465942383
2020-11-27,21.84000015258789
2020-11-30,20.270000457763672
2020-12-01,20.350000381469727
2020-12-02,20.260000228881836
2020-12-03,20.6299991607666
2020-12-04,21.549999237060547
2020-12-07,21.459999084472656
2020-12-08,21.600000381469727
2020-12-09,21.520000457763672
2020-12-10,21.43000030517578
2020-12-11,21.290000915527344
2020-12-14,20.729999542236328
2020-12-15,21.25
2020-12-16,20.979999542236328
2020-12-17,21.190000534057617
2020-12-18,20.110000610351562
2020-12-21,20.8799991607666
2020-12-22,21.049999237060547
2020-12-23,21.299999237060547
2020-12-24,21.31999969482422
2020-12-28,21.440000534057617
2020-12-29,21.239999771118164
2020-12-30,21.25
2020-12-31,21.59000015258789
2021-01-04,21.540000915527344
2021-01-05,21.790000915527344
2021-01-06,23.790000915527344
2021-01-07,23.6200008392334
2021-01-08,23.170000076293945
2021-01-11,23.40999984741211
2021-01-12,23.84000015258789
2021-01-13,23.43000030517578
2021-01-14,23.8700008392334
2021-01-15,23.860000610351562
2021-01-19,24.649999618530273
2021-01-20,23.940000534057617
2021-01-21,23.479999542236328
2021-01-22,23.530000686645508
2021-01-25,23.149999618530273
2021-01-26,23.270000457763672
2021-01-27,22.829999923706055
2021-01-28,23.389999389648438
2021-01-29,22.079999923706055
2021-02-01,22.8700008392334
2021-02-02,23.25
2021-02-03,23.760000228881836
2021-02-04,24.329999923706055
2021-02-05,24.56999969482422
2021-02-08,24.420000076293945
2021-02-09,24.75
2021-02-10,24.059999465942383
2021-02-11,23.81999969482422
2021-02-12,23.68000030517578
2021-02-16,24.1200008392334
2021-02-17,23.719999313354492
2021-02-18,23.260000228881836
2021-02-19,24.030000686645508
2021-02-22,24.479999542236328
2021-02-23,25.200000762939453
2021-02-24,26.579999923706055
2021-02-25,26.389999389648438
2021-02-26,26.0
2021-03-01,26.600000381469727
2021-03-02,26.5
2021-03-03,28.010000228881836
2021-03-04,27.670000076293945
2021-03-05,28.760000228881836
2021-03-08,29.299999237060547
2021-03-09,28.639999389648438
2021-03-10,28.25
2021-03-11,28.360000610351562
2021-03-12,29.100000381469727
2021-03-15,28.739999771118164
2021-03-16,28.350000381469727
2021-03-17,28.31999969482422
2021-03-18,28.8700008392334
2021-03-19,29.309999465942383
2021-03-22,28.639999389648438
2021-03-23,27.1200008392334
2021-03-24,27.270000457763672
2021-03-25,27.889999389648438
2021-03-26,28.540000915527344
2021-03-29,28.15999984741211
2021-03-30,28.100000381469727
2021-03-31,27.399999618530273
2021-04-01,27.520000457763672
2021-04-05,27.600000381469727
2021-04-06,27.760000228881836
2021-04-07,28.0
2021-04-08,28.649999618530273
2021-04-09,28.5
2021-04-12,28.530000686645508
2021-04-13,28.450000762939453
2021-04-14,28.709999084472656
2021-04-15,29.049999237060547
2021-04-16,29.040000915527344
2021-04-19,28.399999618530273
2021-04-20,28.0
2021-04-21,29.75
2021-04-22,29.6299991607666
2021-04-23,30.610000610351562
2021-04-26,30.079999923706055
2021-04-27,29.510000228881836
2021-04-28,29.610000610351562
2021-04-29,29.59000015258789
2021-04-30,29.260000228881836
2021-05-03,30.350000381469727
2021-05-04,30.040000915527344
2021-05-05,30.350000381469727
2021-05-06,30.780000686645508
2021-05-07,30.729999542236328
2021-05-10,30.100000381469727
2021-05-11,28.8700008392334
2021-05-12,29.229999542236328
2021-05-13,30.219999313354492
2021-05-14,30.920000076293945
