,AVAV
2010-10-29,23.459999084472656
2010-11-01,24.010000228881836
2010-11-02,24.290000915527344
2010-11-03,23.5
2010-11-04,23.329999923706055
2010-11-05,23.6200008392334
2010-11-08,23.68000030517578
2010-11-09,23.6299991607666
2010-11-10,23.600000381469727
2010-11-11,23.219999313354492
2010-11-12,22.809999465942383
2010-11-15,22.889999389648438
2010-11-16,22.489999771118164
2010-11-17,22.510000228881836
2010-11-18,23.56999969482422
2010-11-19,24.079999923706055
2010-11-22,24.200000762939453
2010-11-23,24.079999923706055
2010-11-24,25.170000076293945
2010-11-26,25.010000228881836
2010-11-29,25.209999084472656
2010-11-30,24.700000762939453
2010-12-01,24.68000030517578
2010-12-02,24.420000076293945
2010-12-03,23.40999984741211
2010-12-06,23.270000457763672
2010-12-07,23.3700008392334
2010-12-08,26.93000030517578
2010-12-09,26.579999923706055
2010-12-10,26.3700008392334
2010-12-13,26.40999984741211
2010-12-14,26.399999618530273
2010-12-15,26.489999771118164
2010-12-16,25.18000030517578
2010-12-17,25.3799991607666
2010-12-20,25.65999984741211
2010-12-21,26.309999465942383
2010-12-22,26.889999389648438
2010-12-23,27.1299991607666
2010-12-27,27.040000915527344
2010-12-28,27.280000686645508
2010-12-29,27.329999923706055
2010-12-30,27.5
2010-12-31,26.829999923706055
2011-01-03,27.729999542236328
2011-01-04,29.149999618530273
2011-01-05,29.43000030517578
2011-01-06,29.040000915527344
2011-01-07,27.989999771118164
2011-01-10,26.979999542236328
2011-01-11,26.920000076293945
2011-01-12,27.079999923706055
2011-01-13,27.889999389648438
2011-01-14,28.479999542236328
2011-01-18,28.829999923706055
2011-01-19,28.360000610351562
2011-01-20,28.84000015258789
2011-01-21,28.25
2011-01-24,28.559999465942383
2011-01-25,28.34000015258789
2011-01-26,28.299999237060547
2011-01-27,28.229999542236328
2011-01-28,27.700000762939453
2011-01-31,28.200000762939453
2011-02-01,28.6200008392334
2011-02-02,29.270000457763672
2011-02-03,28.350000381469727
2011-02-04,27.829999923706055
2011-02-07,28.18000030517578
2011-02-08,29.649999618530273
2011-02-09,29.280000686645508
2011-02-10,28.799999237060547
2011-02-11,28.389999389648438
2011-02-14,28.09000015258789
2011-02-15,28.770000457763672
2011-02-16,29.139999389648438
2011-02-17,29.700000762939453
2011-02-18,29.43000030517578
2011-02-22,28.920000076293945
2011-02-23,28.31999969482422
2011-02-24,28.56999969482422
2011-02-25,29.389999389648438
2011-02-28,29.010000228881836
2011-03-01,28.360000610351562
2011-03-02,28.959999084472656
2011-03-03,29.110000610351562
2011-03-04,29.020000457763672
2011-03-07,28.25
2011-03-08,28.610000610351562
2011-03-09,32.47999954223633
2011-03-10,33.79999923706055
2011-03-11,33.59000015258789
2011-03-14,34.2599983215332
2011-03-15,33.869998931884766
2011-03-16,32.400001525878906
2011-03-17,33.189998626708984
2011-03-18,33.029998779296875
2011-03-21,34.06999969482422
2011-03-22,33.95000076293945
2011-03-23,33.97999954223633
2011-03-24,34.29999923706055
2011-03-25,34.529998779296875
2011-03-28,34.400001525878906
2011-03-29,34.439998626708984
2011-03-30,34.7599983215332
2011-03-31,34.970001220703125
2011-04-01,30.81999969482422
2011-04-04,30.200000762939453
2011-04-05,30.139999389648438
2011-04-06,30.110000610351562
2011-04-07,29.979999542236328
2011-04-08,29.170000076293945
2011-04-11,28.309999465942383
2011-04-12,28.530000686645508
2011-04-13,28.65999984741211
2011-04-14,28.700000762939453
2011-04-15,28.510000228881836
2011-04-18,27.850000381469727
2011-04-19,27.8700008392334
2011-04-20,27.489999771118164
2011-04-21,27.610000610351562
2011-04-25,28.020000457763672
2011-04-26,28.639999389648438
2011-04-27,28.530000686645508
2011-04-28,28.549999237060547
2011-04-29,28.649999618530273
2011-05-02,29.149999618530273
2011-05-03,29.209999084472656
2011-05-04,28.899999618530273
2011-05-05,28.639999389648438
2011-05-06,28.850000381469727
2011-05-09,29.670000076293945
2011-05-10,29.790000915527344
2011-05-11,29.06999969482422
2011-05-12,28.989999771118164
2011-05-13,28.639999389648438
2011-05-16,28.59000015258789
2011-05-17,28.90999984741211
2011-05-18,29.360000610351562
2011-05-19,29.809999465942383
2011-05-20,30.049999237060547
2011-05-23,29.020000457763672
2011-05-24,28.90999984741211
2011-05-25,29.18000030517578
2011-05-26,29.290000915527344
2011-05-27,29.700000762939453
2011-05-31,30.190000534057617
2011-06-01,29.700000762939453
2011-06-02,30.190000534057617
2011-06-03,29.350000381469727
2011-06-06,28.969999313354492
2011-06-07,29.260000228881836
2011-06-08,28.770000457763672
2011-06-09,29.219999313354492
2011-06-10,28.969999313354492
2011-06-13,28.860000610351562
2011-06-14,29.350000381469727
2011-06-15,28.790000915527344
2011-06-16,27.309999465942383
2011-06-17,27.049999237060547
2011-06-20,28.6200008392334
2011-06-21,28.610000610351562
2011-06-22,34.5099983215332
2011-06-23,33.47999954223633
2011-06-24,34.400001525878906
2011-06-27,34.40999984741211
2011-06-28,35.45000076293945
2011-06-29,34.79999923706055
2011-06-30,35.349998474121094
2011-07-01,35.52000045776367
2011-07-05,34.939998626708984
2011-07-06,35.220001220703125
2011-07-07,36.279998779296875
2011-07-08,36.2400016784668
2011-07-11,35.16999816894531
2011-07-12,34.70000076293945
2011-07-13,35.290000915527344
2011-07-14,32.58000183105469
2011-07-15,31.520000457763672
2011-07-18,31.260000228881836
2011-07-19,31.600000381469727
2011-07-20,31.34000015258789
2011-07-21,32.060001373291016
2011-07-22,31.149999618530273
2011-07-25,30.649999618530273
2011-07-26,30.489999771118164
2011-07-27,28.8799991607666
2011-07-28,28.690000534057617
2011-07-29,28.829999923706055
2011-08-01,28.780000686645508
2011-08-02,28.100000381469727
2011-08-03,29.8700008392334
2011-08-04,28.219999313354492
2011-08-05,27.549999237060547
2011-08-08,24.200000762939453
2011-08-09,26.610000610351562
2011-08-10,24.799999237060547
2011-08-11,26.100000381469727
2011-08-12,26.15999984741211
2011-08-15,27.030000686645508
2011-08-16,27.059999465942383
2011-08-17,26.8700008392334
2011-08-18,25.049999237060547
2011-08-19,25.079999923706055
2011-08-22,25.639999389648438
2011-08-23,27.079999923706055
2011-08-24,28.280000686645508
2011-08-25,27.18000030517578
2011-08-26,27.729999542236328
2011-08-29,28.940000534057617
2011-08-30,28.81999969482422
2011-08-31,28.65999984741211
2011-09-01,29.5
2011-09-02,28.43000030517578
2011-09-06,28.239999771118164
2011-09-07,29.989999771118164
2011-09-08,28.110000610351562
2011-09-09,27.90999984741211
2011-09-12,28.520000457763672
2011-09-13,28.760000228881836
2011-09-14,29.100000381469727
2011-09-15,29.950000762939453
2011-09-16,29.989999771118164
2011-09-19,29.68000030517578
2011-09-20,29.239999771118164
2011-09-21,27.84000015258789
2011-09-22,26.90999984741211
2011-09-23,26.93000030517578
2011-09-26,28.760000228881836
2011-09-27,29.40999984741211
2011-09-28,27.799999237060547
2011-09-29,28.690000534057617
2011-09-30,28.149999618530273
2011-10-03,27.729999542236328
2011-10-04,28.59000015258789
2011-10-05,29.170000076293945
2011-10-06,29.540000915527344
2011-10-07,30.010000228881836
2011-10-10,30.299999237060547
2011-10-11,30.31999969482422
2011-10-12,30.350000381469727
2011-10-13,29.889999389648438
2011-10-14,30.110000610351562
2011-10-17,29.049999237060547
2011-10-18,29.75
2011-10-19,30.479999542236328
2011-10-20,31.1299991607666
2011-10-21,31.979999542236328
2011-10-24,32.68000030517578
2011-10-25,32.619998931884766
2011-10-26,32.59000015258789
2011-10-27,33.939998626708984
2011-10-28,34.040000915527344
2011-10-31,33.029998779296875
2011-11-01,31.459999084472656
2011-11-02,32.25
2011-11-03,32.68000030517578
2011-11-04,32.36000061035156
2011-11-07,32.63999938964844
2011-11-08,32.95000076293945
2011-11-09,31.34000015258789
2011-11-10,31.600000381469727
2011-11-11,31.950000762939453
2011-11-14,32.02000045776367
2011-11-15,33.06999969482422
2011-11-16,32.25
2011-11-17,31.299999237060547
2011-11-18,31.219999313354492
2011-11-21,30.75
2011-11-22,30.43000030517578
2011-11-23,29.190000534057617
2011-11-25,28.780000686645508
2011-11-28,29.709999084472656
2011-11-29,29.690000534057617
2011-11-30,30.510000228881836
2011-12-01,30.639999389648438
2011-12-02,31.239999771118164
2011-12-05,31.950000762939453
2011-12-06,31.8799991607666
2011-12-07,31.530000686645508
2011-12-08,31.110000610351562
2011-12-09,32.040000915527344
2011-12-12,31.440000534057617
2011-12-13,30.829999923706055
2011-12-14,30.649999618530273
2011-12-15,31.06999969482422
2011-12-16,31.56999969482422
2011-12-19,30.670000076293945
2011-12-20,31.290000915527344
2011-12-21,31.84000015258789
2011-12-22,31.959999084472656
2011-12-23,31.65999984741211
2011-12-27,31.950000762939453
2011-12-28,31.469999313354492
2011-12-29,31.959999084472656
2011-12-30,31.469999313354492
2012-01-03,30.360000610351562
2012-01-04,30.139999389648438
2012-01-05,28.989999771118164
2012-01-06,29.950000762939453
2012-01-09,30.229999542236328
2012-01-10,30.43000030517578
2012-01-11,30.25
2012-01-12,30.010000228881836
2012-01-13,29.290000915527344
2012-01-17,29.68000030517578
2012-01-18,29.520000457763672
2012-01-19,29.670000076293945
2012-01-20,29.59000015258789
2012-01-23,29.020000457763672
2012-01-24,29.0
2012-01-25,28.809999465942383
2012-01-26,28.979999542236328
2012-01-27,28.479999542236328
2012-01-30,27.799999237060547
2012-01-31,27.8700008392334
2012-02-01,28.110000610351562
2012-02-02,28.020000457763672
2012-02-03,28.760000228881836
2012-02-06,30.299999237060547
2012-02-07,30.770000457763672
2012-02-08,31.600000381469727
2012-02-09,31.1200008392334
2012-02-10,30.639999389648438
2012-02-13,29.040000915527344
2012-02-14,28.219999313354492
2012-02-15,28.09000015258789
2012-02-16,28.31999969482422
2012-02-17,28.700000762939453
2012-02-21,29.0
2012-02-22,28.440000534057617
2012-02-23,28.600000381469727
2012-02-24,28.719999313354492
2012-02-27,28.440000534057617
2012-02-28,28.18000030517578
2012-02-29,28.479999542236328
2012-03-01,28.719999313354492
2012-03-02,27.860000610351562
2012-03-05,27.670000076293945
2012-03-06,27.100000381469727
2012-03-07,25.989999771118164
2012-03-08,26.31999969482422
2012-03-09,26.139999389648438
2012-03-12,26.610000610351562
2012-03-13,27.239999771118164
2012-03-14,27.299999237060547
2012-03-15,27.489999771118164
2012-03-16,27.420000076293945
2012-03-19,27.440000534057617
2012-03-20,26.690000534057617
2012-03-21,26.799999237060547
2012-03-22,26.709999084472656
2012-03-23,27.139999389648438
2012-03-26,26.90999984741211
2012-03-27,26.860000610351562
2012-03-28,26.5
2012-03-29,27.0
2012-03-30,26.809999465942383
2012-04-02,26.709999084472656
2012-04-03,26.5
2012-04-04,26.030000686645508
2012-04-05,26.15999984741211
2012-04-09,25.709999084472656
2012-04-10,25.520000457763672
2012-04-11,25.68000030517578
2012-04-12,26.1299991607666
2012-04-13,26.110000610351562
2012-04-16,25.75
2012-04-17,25.690000534057617
2012-04-18,25.079999923706055
2012-04-19,24.549999237060547
2012-04-20,24.739999771118164
2012-04-23,24.020000457763672
2012-04-24,24.15999984741211
2012-04-25,24.1200008392334
2012-04-26,23.760000228881836
2012-04-27,24.399999618530273
2012-04-30,24.31999969482422
2012-05-01,24.690000534057617
2012-05-02,24.209999084472656
2012-05-03,23.780000686645508
2012-05-04,23.360000610351562
2012-05-07,23.559999465942383
2012-05-08,23.059999465942383
2012-05-09,22.950000762939453
2012-05-10,23.049999237060547
2012-05-11,23.1299991607666
2012-05-14,23.3700008392334
2012-05-15,23.639999389648438
2012-05-16,23.049999237060547
2012-05-17,22.40999984741211
2012-05-18,22.06999969482422
2012-05-21,22.31999969482422
2012-05-22,22.010000228881836
2012-05-23,22.059999465942383
2012-05-24,21.639999389648438
2012-05-25,21.530000686645508
2012-05-29,22.040000915527344
2012-05-30,22.09000015258789
2012-05-31,22.280000686645508
2012-06-01,22.200000762939453
2012-06-04,22.209999084472656
2012-06-05,22.84000015258789
2012-06-06,23.350000381469727
2012-06-07,23.770000457763672
2012-06-08,23.579999923706055
2012-06-11,23.299999237060547
2012-06-12,23.59000015258789
2012-06-13,23.219999313354492
2012-06-14,23.489999771118164
2012-06-15,23.540000915527344
2012-06-18,23.93000030517578
2012-06-19,24.540000915527344
2012-06-20,25.100000381469727
2012-06-21,25.770000457763672
2012-06-22,26.06999969482422
2012-06-25,25.459999084472656
2012-06-26,25.440000534057617
2012-06-27,26.110000610351562
2012-06-28,25.950000762939453
2012-06-29,26.309999465942383
2012-07-02,25.989999771118164
2012-07-03,26.100000381469727
2012-07-05,25.850000381469727
2012-07-06,25.360000610351562
2012-07-09,25.350000381469727
2012-07-10,24.920000076293945
2012-07-11,24.350000381469727
2012-07-12,23.729999542236328
2012-07-13,25.100000381469727
2012-07-16,24.899999618530273
2012-07-17,24.6299991607666
2012-07-18,24.690000534057617
2012-07-19,24.8700008392334
2012-07-20,24.739999771118164
2012-07-23,23.850000381469727
2012-07-24,22.969999313354492
2012-07-25,23.299999237060547
2012-07-26,23.290000915527344
2012-07-27,23.770000457763672
2012-07-30,23.559999465942383
2012-07-31,23.360000610351562
2012-08-01,22.579999923706055
2012-08-02,22.229999542236328
2012-08-03,22.889999389648438
2012-08-06,23.18000030517578
2012-08-07,23.670000076293945
2012-08-08,24.149999618530273
2012-08-09,24.690000534057617
2012-08-10,24.579999923706055
2012-08-13,23.860000610351562
2012-08-14,23.469999313354492
2012-08-15,23.309999465942383
2012-08-16,23.780000686645508
2012-08-17,23.84000015258789
2012-08-20,24.149999618530273
2012-08-21,24.459999084472656
2012-08-22,23.75
2012-08-23,23.3700008392334
2012-08-24,23.739999771118164
2012-08-27,23.65999984741211
2012-08-28,23.889999389648438
2012-08-29,23.989999771118164
2012-08-30,23.3799991607666
2012-08-31,23.860000610351562
2012-09-04,24.020000457763672
2012-09-05,24.219999313354492
2012-09-06,22.68000030517578
2012-09-07,23.3700008392334
2012-09-10,22.799999237060547
2012-09-11,22.450000762939453
2012-09-12,22.200000762939453
2012-09-13,22.65999984741211
2012-09-14,23.020000457763672
2012-09-17,22.93000030517578
2012-09-18,22.790000915527344
2012-09-19,23.049999237060547
2012-09-20,23.020000457763672
2012-09-21,22.969999313354492
2012-09-24,23.729999542236328
2012-09-25,23.510000228881836
2012-09-26,23.40999984741211
2012-09-27,23.489999771118164
2012-09-28,23.459999084472656
2012-10-01,23.940000534057617
2012-10-02,23.84000015258789
2012-10-03,24.059999465942383
2012-10-04,24.299999237060547
2012-10-05,24.299999237060547
2012-10-08,24.020000457763672
2012-10-09,23.969999313354492
2012-10-10,24.020000457763672
2012-10-11,23.760000228881836
2012-10-12,23.399999618530273
2012-10-15,23.610000610351562
2012-10-16,23.639999389648438
2012-10-17,23.8799991607666
2012-10-18,23.530000686645508
2012-10-19,22.780000686645508
2012-10-22,22.889999389648438
2012-10-23,22.700000762939453
2012-10-24,22.399999618530273
2012-10-25,22.149999618530273
2012-10-26,21.950000762939453
2012-10-31,21.989999771118164
2012-11-01,22.299999237060547
2012-11-02,21.969999313354492
2012-11-05,22.6299991607666
2012-11-06,22.600000381469727
2012-11-07,21.799999237060547
2012-11-08,21.15999984741211
2012-11-09,21.260000228881836
2012-11-12,21.84000015258789
2012-11-13,21.229999542236328
2012-11-14,20.09000015258789
2012-11-15,19.969999313354492
2012-11-16,19.81999969482422
2012-11-19,20.030000686645508
2012-11-20,20.049999237060547
2012-11-21,20.059999465942383
2012-11-23,20.469999313354492
2012-11-26,20.420000076293945
2012-11-27,20.459999084472656
2012-11-28,20.549999237060547
2012-11-29,20.979999542236328
2012-11-30,20.40999984741211
2012-12-03,20.079999923706055
2012-12-04,20.260000228881836
2012-12-05,22.940000534057617
2012-12-06,22.850000381469727
2012-12-07,22.3700008392334
2012-12-10,22.68000030517578
2012-12-11,23.040000915527344
2012-12-12,22.809999465942383
2012-12-13,22.56999969482422
2012-12-14,22.219999313354492
2012-12-17,22.06999969482422
2012-12-18,22.100000381469727
2012-12-19,22.049999237060547
2012-12-20,22.06999969482422
2012-12-21,21.6299991607666
2012-12-24,21.610000610351562
2012-12-26,21.639999389648438
2012-12-27,21.709999084472656
2012-12-28,21.639999389648438
2012-12-31,21.739999771118164
2013-01-02,22.280000686645508
2013-01-03,22.440000534057617
2013-01-04,22.6299991607666
2013-01-07,21.969999313354492
2013-01-08,21.56999969482422
2013-01-09,21.780000686645508
2013-01-10,22.299999237060547
2013-01-11,21.739999771118164
2013-01-14,21.920000076293945
2013-01-15,22.09000015258789
2013-01-16,21.719999313354492
2013-01-17,21.81999969482422
2013-01-18,22.020000457763672
2013-01-22,22.209999084472656
2013-01-23,22.6299991607666
2013-01-24,22.860000610351562
2013-01-25,22.93000030517578
2013-01-28,22.690000534057617
2013-01-29,22.479999542236328
2013-01-30,21.690000534057617
2013-01-31,21.649999618530273
2013-02-01,21.65999984741211
2013-02-04,21.239999771118164
2013-02-05,21.56999969482422
2013-02-06,21.440000534057617
2013-02-07,22.1299991607666
2013-02-08,22.34000015258789
2013-02-11,22.739999771118164
2013-02-12,22.75
2013-02-13,22.829999923706055
2013-02-14,22.3799991607666
2013-02-15,22.43000030517578
2013-02-19,22.969999313354492
2013-02-20,22.510000228881836
2013-02-21,22.1299991607666
2013-02-22,22.479999542236328
2013-02-25,22.010000228881836
2013-02-26,22.030000686645508
2013-02-27,22.079999923706055
2013-02-28,22.1200008392334
2013-03-01,22.030000686645508
2013-03-04,21.850000381469727
2013-03-05,21.690000534057617
2013-03-06,19.56999969482422
2013-03-07,18.889999389648438
2013-03-08,19.010000228881836
2013-03-11,19.299999237060547
2013-03-12,19.100000381469727
2013-03-13,19.139999389648438
2013-03-14,19.31999969482422
2013-03-15,19.459999084472656
2013-03-18,19.170000076293945
2013-03-19,19.1299991607666
2013-03-20,19.15999984741211
2013-03-21,18.90999984741211
2013-03-22,18.530000686645508
2013-03-25,18.43000030517578
2013-03-26,18.190000534057617
2013-03-27,18.100000381469727
2013-03-28,18.1299991607666
2013-04-01,18.06999969482422
2013-04-02,17.979999542236328
2013-04-03,18.020000457763672
2013-04-04,18.040000915527344
2013-04-05,18.1200008392334
2013-04-08,18.1200008392334
2013-04-09,18.450000762939453
2013-04-10,18.280000686645508
2013-04-11,18.219999313354492
2013-04-12,18.18000030517578
2013-04-15,18.1299991607666
2013-04-16,18.040000915527344
2013-04-17,18.079999923706055
2013-04-18,18.020000457763672
2013-04-19,18.049999237060547
2013-04-22,18.06999969482422
2013-04-23,18.399999618530273
2013-04-24,18.56999969482422
2013-04-25,18.889999389648438
2013-04-26,18.969999313354492
2013-04-29,19.010000228881836
2013-04-30,19.360000610351562
2013-05-01,19.309999465942383
2013-05-02,19.729999542236328
2013-05-03,19.8799991607666
2013-05-06,20.440000534057617
2013-05-07,20.079999923706055
2013-05-08,19.969999313354492
2013-05-09,20.15999984741211
2013-05-10,19.8799991607666
2013-05-13,19.8799991607666
2013-05-14,20.010000228881836
2013-05-15,20.079999923706055
2013-05-16,20.100000381469727
2013-05-17,20.1299991607666
2013-05-20,20.579999923706055
2013-05-21,20.299999237060547
2013-05-22,19.860000610351562
2013-05-23,20.100000381469727
2013-05-24,20.420000076293945
2013-05-28,20.8700008392334
2013-05-29,20.829999923706055
2013-05-30,20.979999542236328
2013-05-31,20.06999969482422
2013-06-03,20.229999542236328
2013-06-04,20.329999923706055
2013-06-05,20.239999771118164
2013-06-06,19.81999969482422
2013-06-07,19.809999465942383
2013-06-10,19.959999084472656
2013-06-11,19.81999969482422
2013-06-12,19.739999771118164
2013-06-13,19.68000030517578
2013-06-14,19.610000610351562
2013-06-17,19.700000762939453
2013-06-18,19.75
2013-06-19,19.670000076293945
2013-06-20,19.420000076293945
2013-06-21,19.610000610351562
2013-06-24,19.360000610351562
2013-06-25,19.579999923706055
2013-06-26,20.059999465942383
2013-06-27,20.139999389648438
2013-06-28,20.18000030517578
2013-07-01,20.209999084472656
2013-07-02,19.899999618530273
2013-07-03,19.90999984741211
2013-07-05,20.0
2013-07-08,20.25
2013-07-09,20.43000030517578
2013-07-10,20.709999084472656
2013-07-11,20.989999771118164
2013-07-12,20.579999923706055
2013-07-15,20.889999389648438
2013-07-16,20.649999618530273
2013-07-17,23.56999969482422
2013-07-18,22.940000534057617
2013-07-19,22.799999237060547
2013-07-22,23.1200008392334
2013-07-23,22.889999389648438
2013-07-24,22.8799991607666
2013-07-25,22.860000610351562
2013-07-26,22.65999984741211
2013-07-29,22.3799991607666
2013-07-30,22.440000534057617
2013-07-31,22.610000610351562
2013-08-01,22.8799991607666
2013-08-02,22.899999618530273
2013-08-05,23.450000762939453
2013-08-06,23.219999313354492
2013-08-07,22.989999771118164
2013-08-08,22.979999542236328
2013-08-09,22.75
2013-08-12,22.690000534057617
2013-08-13,23.030000686645508
2013-08-14,23.079999923706055
2013-08-15,22.450000762939453
2013-08-16,22.559999465942383
2013-08-19,22.100000381469727
2013-08-20,22.969999313354492
2013-08-21,22.299999237060547
2013-08-22,22.65999984741211
2013-08-23,22.649999618530273
2013-08-26,22.709999084472656
2013-08-27,22.170000076293945
2013-08-28,22.020000457763672
2013-08-29,22.010000228881836
2013-08-30,21.90999984741211
2013-09-03,22.09000015258789
2013-09-04,22.1200008392334
2013-09-05,21.989999771118164
2013-09-06,22.31999969482422
2013-09-09,22.459999084472656
2013-09-10,22.739999771118164
2013-09-11,23.170000076293945
2013-09-12,23.219999313354492
2013-09-13,23.260000228881836
2013-09-16,23.1200008392334
2013-09-17,23.100000381469727
2013-09-18,22.940000534057617
2013-09-19,23.3799991607666
2013-09-20,22.860000610351562
2013-09-23,22.489999771118164
2013-09-24,22.709999084472656
2013-09-25,22.59000015258789
2013-09-26,22.940000534057617
2013-09-27,22.940000534057617
2013-09-30,23.100000381469727
2013-10-01,23.149999618530273
2013-10-02,22.940000534057617
2013-10-03,22.420000076293945
2013-10-04,22.600000381469727
2013-10-07,22.450000762939453
2013-10-08,21.950000762939453
2013-10-09,21.920000076293945
2013-10-10,22.959999084472656
2013-10-11,23.68000030517578
2013-10-14,23.75
2013-10-15,23.649999618530273
2013-10-16,23.790000915527344
2013-10-17,24.56999969482422
2013-10-18,24.979999542236328
2013-10-21,24.739999771118164
2013-10-22,24.75
2013-10-23,25.889999389648438
2013-10-24,26.440000534057617
2013-10-25,26.420000076293945
2013-10-28,26.729999542236328
2013-10-29,26.959999084472656
2013-10-30,27.360000610351562
2013-10-31,27.110000610351562
2013-11-01,27.149999618530273
2013-11-04,27.479999542236328
2013-11-05,27.989999771118164
2013-11-06,28.25
2013-11-07,27.739999771118164
2013-11-08,27.829999923706055
2013-11-11,27.860000610351562
2013-11-12,27.510000228881836
2013-11-13,27.280000686645508
2013-11-14,27.239999771118164
2013-11-15,27.329999923706055
2013-11-18,27.489999771118164
2013-11-19,27.510000228881836
2013-11-20,27.219999313354492
2013-11-21,27.270000457763672
2013-11-22,27.489999771118164
2013-11-25,27.450000762939453
2013-11-26,26.920000076293945
2013-11-27,29.760000228881836
2013-11-29,30.170000076293945
2013-12-02,29.90999984741211
2013-12-03,29.559999465942383
2013-12-04,29.75
2013-12-05,29.81999969482422
2013-12-06,29.549999237060547
2013-12-09,29.56999969482422
2013-12-10,28.700000762939453
2013-12-11,28.1299991607666
2013-12-12,27.450000762939453
2013-12-13,28.030000686645508
2013-12-16,28.799999237060547
2013-12-17,28.479999542236328
2013-12-18,28.489999771118164
2013-12-19,28.360000610351562
2013-12-20,28.350000381469727
2013-12-23,28.350000381469727
2013-12-24,28.729999542236328
2013-12-26,28.40999984741211
2013-12-27,28.5
2013-12-30,28.770000457763672
2013-12-31,29.139999389648438
2014-01-02,28.170000076293945
2014-01-03,28.5
2014-01-06,28.09000015258789
2014-01-07,28.0
2014-01-08,28.0
2014-01-09,27.969999313354492
2014-01-10,27.989999771118164
2014-01-13,29.489999771118164
2014-01-14,29.489999771118164
2014-01-15,30.110000610351562
2014-01-16,30.059999465942383
2014-01-17,29.90999984741211
2014-01-21,30.3799991607666
2014-01-22,30.979999542236328
2014-01-23,30.520000457763672
2014-01-24,29.229999542236328
2014-01-27,28.360000610351562
2014-01-28,28.8799991607666
2014-01-29,28.549999237060547
2014-01-30,29.020000457763672
2014-01-31,29.81999969482422
2014-02-03,28.219999313354492
2014-02-04,28.219999313354492
2014-02-05,27.510000228881836
2014-02-06,27.920000076293945
2014-02-07,29.719999313354492
2014-02-10,29.81999969482422
2014-02-11,30.030000686645508
2014-02-12,30.010000228881836
2014-02-13,31.209999084472656
2014-02-14,31.5
2014-02-18,32.540000915527344
2014-02-19,31.40999984741211
2014-02-20,32.939998626708984
2014-02-21,32.97999954223633
2014-02-24,33.25
2014-02-25,32.9900016784668
2014-02-26,32.709999084472656
2014-02-27,31.8799991607666
2014-02-28,31.239999771118164
2014-03-03,30.719999313354492
2014-03-04,31.739999771118164
2014-03-05,38.5099983215332
2014-03-06,36.779998779296875
2014-03-07,36.0
2014-03-10,36.279998779296875
2014-03-11,35.75
2014-03-12,37.029998779296875
2014-03-13,36.790000915527344
2014-03-14,37.220001220703125
2014-03-17,36.970001220703125
2014-03-18,38.70000076293945
2014-03-19,38.709999084472656
2014-03-20,38.779998779296875
2014-03-21,39.25
2014-03-24,40.220001220703125
2014-03-25,41.09000015258789
2014-03-26,40.7400016784668
2014-03-27,38.88999938964844
2014-03-28,39.189998626708984
2014-03-31,40.25
2014-04-01,40.9900016784668
2014-04-02,41.38999938964844
2014-04-03,39.5
2014-04-04,37.369998931884766
2014-04-07,36.16999816894531
2014-04-08,36.15999984741211
2014-04-09,37.43000030517578
2014-04-10,35.59000015258789
2014-04-11,34.88999938964844
2014-04-14,35.119998931884766
2014-04-15,35.459999084472656
2014-04-16,35.77000045776367
2014-04-17,36.279998779296875
2014-04-21,36.77000045776367
2014-04-22,35.849998474121094
2014-04-23,35.900001525878906
2014-04-24,35.310001373291016
2014-04-25,33.790000915527344
2014-04-28,33.2599983215332
2014-04-29,33.4900016784668
2014-04-30,33.77000045776367
2014-05-01,33.84000015258789
2014-05-02,33.66999816894531
2014-05-05,34.0
2014-05-06,33.29999923706055
2014-05-07,33.029998779296875
2014-05-08,32.209999084472656
2014-05-09,33.11000061035156
2014-05-12,34.83000183105469
2014-05-13,34.18000030517578
2014-05-14,33.209999084472656
2014-05-15,32.43000030517578
2014-05-16,31.530000686645508
2014-05-19,31.790000915527344
2014-05-20,30.850000381469727
2014-05-21,30.68000030517578
2014-05-22,31.540000915527344
2014-05-23,32.529998779296875
2014-05-27,32.279998779296875
2014-05-28,32.439998626708984
2014-05-29,32.09000015258789
2014-05-30,32.119998931884766
2014-06-02,32.06999969482422
2014-06-03,31.940000534057617
2014-06-04,32.2599983215332
2014-06-05,33.189998626708984
2014-06-06,33.41999816894531
2014-06-09,33.84000015258789
2014-06-10,35.43000030517578
2014-06-11,34.7599983215332
2014-06-12,34.20000076293945
2014-06-13,34.63999938964844
2014-06-16,34.75
2014-06-17,32.93000030517578
2014-06-18,32.209999084472656
2014-06-19,31.5
2014-06-20,31.420000076293945
2014-06-23,31.81999969482422
2014-06-24,31.559999465942383
2014-06-25,31.8799991607666
2014-06-26,31.3799991607666
2014-06-27,31.389999389648438
2014-06-30,31.799999237060547
2014-07-01,33.189998626708984
2014-07-02,32.06999969482422
2014-07-03,31.989999771118164
2014-07-07,31.540000915527344
2014-07-08,30.959999084472656
2014-07-09,35.04999923706055
2014-07-10,34.150001525878906
2014-07-11,33.43000030517578
2014-07-14,35.33000183105469
2014-07-15,34.400001525878906
2014-07-16,34.38999938964844
2014-07-17,33.06999969482422
2014-07-18,33.79999923706055
2014-07-21,33.81999969482422
2014-07-22,34.06999969482422
2014-07-23,33.77000045776367
2014-07-24,33.150001525878906
2014-07-25,32.58000183105469
2014-07-28,32.400001525878906
2014-07-29,32.599998474121094
2014-07-30,32.709999084472656
