,CID
2017-08-31,35.5
2017-09-01,35.60499954223633
2017-09-05,35.36000061035156
2017-09-06,35.66999816894531
2017-09-07,35.597999572753906
2017-09-08,35.56999969482422
2017-09-11,35.832000732421875
2017-09-12,35.83599853515625
2017-09-13,35.577999114990234
2017-09-14,35.689998626708984
2017-09-15,35.66999816894531
2017-09-18,35.79899978637695
2017-09-19,35.849998474121094
2017-09-20,35.689998626708984
2017-09-21,35.630001068115234
2017-09-22,35.7400016784668
2017-09-25,35.7400016784668
2017-09-26,35.349998474121094
2017-09-27,35.36600112915039
2017-09-28,35.474998474121094
2017-09-29,35.70000076293945
2017-10-02,35.61000061035156
2017-10-03,35.619998931884766
2017-10-04,35.459999084472656
2017-10-05,35.46699905395508
2017-10-06,35.470001220703125
2017-10-09,35.45899963378906
2017-10-10,35.85100173950195
2017-10-11,35.91999816894531
2017-10-12,35.91999816894531
2017-10-13,35.9900016784668
2017-10-16,35.854000091552734
2017-10-17,35.70800018310547
2017-10-18,35.86000061035156
2017-10-19,35.81999969482422
2017-10-20,35.810001373291016
2017-10-23,35.650001525878906
2017-10-24,35.63999938964844
2017-10-25,35.439998626708984
2017-10-26,35.5
2017-10-27,35.41600036621094
2017-10-30,35.41600036621094
2017-10-31,35.810001373291016
2017-11-01,35.86000061035156
2017-11-02,35.88999938964844
2017-11-03,35.79999923706055
2017-11-06,35.939998626708984
2017-11-07,35.74300003051758
2017-11-08,36.0099983215332
2017-11-09,35.7599983215332
2017-11-10,35.79899978637695
2017-11-13,35.650001525878906
2017-11-14,35.577999114990234
2017-11-15,35.470001220703125
2017-11-16,35.599998474121094
2017-11-17,35.34299850463867
2017-11-20,35.310001373291016
2017-11-21,35.369998931884766
2017-11-22,35.48899841308594
2017-11-24,35.48899841308594
2017-11-27,35.599998474121094
2017-11-28,35.81100082397461
2017-11-29,35.875
2017-11-30,35.91999816894531
2017-12-01,35.86600112915039
2017-12-04,35.880001068115234
2017-12-05,35.63999938964844
2017-12-06,35.694000244140625
2017-12-07,35.7130012512207
2017-12-08,35.72999954223633
2017-12-11,35.84000015258789
2017-12-12,35.81999969482422
2017-12-13,35.97999954223633
2017-12-14,35.7599983215332
2017-12-15,35.65999984741211
2017-12-18,35.970001220703125
2017-12-19,35.93199920654297
2017-12-20,35.832000732421875
2017-12-21,36.040000915527344
2017-12-22,35.869998931884766
2017-12-26,35.880001068115234
2017-12-27,35.97999954223633
2017-12-28,36.13999938964844
2017-12-29,36.209999084472656
2018-01-02,36.32699966430664
2018-01-03,36.470001220703125
2018-01-04,36.7599983215332
2018-01-05,37.029998779296875
2018-01-08,36.81999969482422
2018-01-09,36.84000015258789
2018-01-10,36.5099983215332
2018-01-11,36.75
2018-01-12,37.209999084472656
2018-01-16,37.2599983215332
2018-01-17,37.2599983215332
2018-01-18,37.33599853515625
2018-01-19,37.42599868774414
2018-01-22,37.58000183105469
2018-01-23,37.650001525878906
2018-01-24,37.72700119018555
2018-01-25,37.63999938964844
2018-01-26,38.0
2018-01-29,37.65999984741211
2018-01-30,37.310001373291016
2018-01-31,37.439998626708984
2018-02-01,37.4900016784668
2018-02-02,36.869998931884766
2018-02-05,35.40999984741211
2018-02-06,36.09400177001953
2018-02-07,35.72200012207031
2018-02-08,35.099998474121094
2018-02-09,35.069000244140625
2018-02-12,35.47999954223633
2018-02-13,35.45000076293945
2018-02-14,35.83000183105469
2018-02-15,36.15999984741211
2018-02-16,36.38999938964844
2018-02-20,36.02000045776367
2018-02-21,35.97999954223633
2018-02-22,36.01499938964844
2018-02-23,36.470001220703125
2018-02-26,36.54999923706055
2018-02-27,36.380001068115234
2018-02-28,35.81399917602539
2018-03-01,35.62900161743164
2018-03-02,35.54499816894531
2018-03-05,35.58000183105469
2018-03-06,35.893001556396484
2018-03-07,35.832000732421875
2018-03-08,35.832000732421875
2018-03-09,36.11000061035156
2018-03-12,36.119998931884766
2018-03-13,35.72999954223633
2018-03-14,36.06100082397461
2018-03-15,35.849998474121094
2018-03-16,35.987998962402344
2018-03-19,35.54399871826172
2018-03-20,35.55099868774414
2018-03-21,35.62200164794922
2018-03-22,35.0629997253418
2018-03-23,34.85300064086914
2018-03-26,35.150001525878906
2018-03-27,35.0
2018-03-28,35.31399917602539
2018-03-29,35.41999816894531
2018-04-02,34.779998779296875
2018-04-03,35.224998474121094
2018-04-04,35.31999969482422
2018-04-05,35.470001220703125
2018-04-06,35.18000030517578
2018-04-09,35.685001373291016
2018-04-10,36.00400161743164
2018-04-11,35.9109992980957
2018-04-12,36.04999923706055
2018-04-13,36.06399917602539
2018-04-16,36.13999938964844
2018-04-17,36.029998779296875
2018-04-18,36.16899871826172
2018-04-19,35.922000885009766
2018-04-20,35.6510009765625
2018-04-23,35.56999969482422
2018-04-24,35.540000915527344
2018-04-25,35.459999084472656
2018-04-26,35.737998962402344
2018-04-27,35.810001373291016
2018-04-30,35.742000579833984
2018-05-01,35.70100021362305
2018-05-02,35.689998626708984
2018-05-03,35.79899978637695
2018-05-04,35.70000076293945
2018-05-07,35.790000915527344
2018-05-08,35.525001525878906
2018-05-09,35.762001037597656
2018-05-10,36.03799819946289
2018-05-11,35.9010009765625
2018-05-14,36.119998931884766
2018-05-15,35.65999984741211
2018-05-16,35.39799880981445
2018-05-17,35.5629997253418
2018-05-18,35.479000091552734
2018-05-21,35.61000061035156
2018-05-22,35.54899978637695
2018-05-23,35.28499984741211
2018-05-24,35.25
2018-05-25,34.84000015258789
2018-05-29,33.89099884033203
2018-05-30,34.68000030517578
2018-05-31,34.63999938964844
2018-06-01,34.5099983215332
2018-06-04,34.82600021362305
2018-06-05,34.790000915527344
2018-06-06,35.06999969482422
2018-06-07,34.8849983215332
2018-06-08,34.75
2018-06-11,35.01900100708008
2018-06-12,35.0
2018-06-13,34.529998779296875
2018-06-14,34.369998931884766
2018-06-15,34.369998931884766
2018-06-18,34.275001525878906
2018-06-19,33.97100067138672
2018-06-20,34.150001525878906
2018-06-21,34.0099983215332
2018-06-22,34.20000076293945
2018-06-25,33.90399932861328
2018-06-26,34.00600051879883
2018-06-27,33.709999084472656
2018-06-28,33.84000015258789
2018-06-29,34.20000076293945
2018-07-02,33.68000030517578
2018-07-03,34.05500030517578
2018-07-05,34.44499969482422
2018-07-06,34.724998474121094
2018-07-09,34.9900016784668
2018-07-10,34.97999954223633
2018-07-11,34.400001525878906
2018-07-12,34.400001525878906
2018-07-13,34.56999969482422
2018-07-16,34.465999603271484
2018-07-17,34.20000076293945
2018-07-18,34.31999969482422
2018-07-19,34.2599983215332
2018-07-20,34.2599983215332
2018-07-23,34.31800079345703
2018-07-24,34.31399917602539
2018-07-25,34.70800018310547
2018-07-26,34.46799850463867
2018-07-27,34.64799880981445
2018-07-30,34.64799880981445
2018-07-31,35.040000915527344
2018-08-01,34.459999084472656
2018-08-02,34.43000030517578
2018-08-03,34.470001220703125
2018-08-06,34.266998291015625
2018-08-07,34.48099899291992
2018-08-08,34.349998474121094
2018-08-09,34.45500183105469
2018-08-10,33.76900100708008
2018-08-13,33.58399963378906
2018-08-14,33.70500183105469
2018-08-15,33.040000915527344
2018-08-16,33.433998107910156
2018-08-17,33.83000183105469
2018-08-20,33.76900100708008
2018-08-21,34.0099983215332
2018-08-22,34.06100082397461
2018-08-23,33.83000183105469
2018-08-24,33.970001220703125
2018-08-27,34.0099983215332
2018-08-28,34.13999938964844
2018-08-29,34.26599884033203
2018-08-30,33.95000076293945
2018-08-31,33.630001068115234
2018-09-04,33.369998931884766
2018-09-05,33.34000015258789
2018-09-06,33.10100173950195
2018-09-07,32.76900100708008
2018-09-10,33.099998474121094
2018-09-11,33.07600021362305
2018-09-12,33.082000732421875
2018-09-13,33.382999420166016
2018-09-14,33.279998779296875
2018-09-17,33.52000045776367
2018-09-18,33.75
2018-09-19,33.529998779296875
2018-09-20,33.90999984741211
2018-09-21,33.95899963378906
2018-09-24,33.709999084472656
2018-09-25,33.73099899291992
2018-09-26,33.85100173950195
2018-09-27,33.95199966430664
2018-09-28,33.529998779296875
2018-10-01,33.439998626708984
2018-10-02,33.439998626708984
2018-10-03,33.2400016784668
2018-10-04,32.90299987792969
2018-10-05,32.779998779296875
2018-10-08,32.650001525878906
2018-10-09,32.630001068115234
2018-10-10,32.650001525878906
2018-10-11,31.97800064086914
2018-10-12,31.780000686645508
2018-10-15,31.8799991607666
2018-10-16,32.27000045776367
2018-10-17,32.125
2018-10-18,31.489999771118164
2018-10-19,31.709999084472656
2018-10-22,31.628000259399414
2018-10-23,31.3799991607666
2018-10-24,31.1299991607666
2018-10-25,31.149999618530273
2018-10-26,30.950000762939453
2018-10-29,30.97599983215332
2018-10-30,31.114999771118164
2018-10-31,31.257999420166016
2018-11-01,31.75
2018-11-02,31.690000534057617
2018-11-05,31.844999313354492
2018-11-06,31.913000106811523
2018-11-07,32.17900085449219
2018-11-08,31.93000030517578
2018-11-09,32.0099983215332
2018-11-12,31.440000534057617
2018-11-13,31.54199981689453
2018-11-14,31.579999923706055
2018-11-15,31.576000213623047
2018-11-16,31.709999084472656
2018-11-19,31.3439998626709
2018-11-20,30.975000381469727
2018-11-21,31.389999389648438
2018-11-23,30.920000076293945
2018-11-26,31.55699920654297
2018-11-27,31.3799991607666
2018-11-28,31.700000762939453
2018-11-29,31.56999969482422
2018-11-30,31.399999618530273
2018-12-03,31.770000457763672
2018-12-04,31.0
2018-12-06,30.920000076293945
2018-12-07,30.65999984741211
2018-12-10,30.350000381469727
2018-12-11,30.360000610351562
2018-12-12,30.84000015258789
2018-12-13,30.8700008392334
2018-12-14,30.80900001525879
2018-12-17,30.290000915527344
2018-12-18,30.190000534057617
2018-12-19,29.979999542236328
2018-12-20,29.850000381469727
2018-12-21,29.56999969482422
2018-12-24,29.459999084472656
2018-12-26,29.445999145507812
2018-12-27,29.65999984741211
2018-12-28,29.979999542236328
2018-12-31,29.889999389648438
2019-01-02,29.809999465942383
2019-01-03,29.649999618530273
2019-01-04,30.520000457763672
2019-01-07,30.67799949645996
2019-01-08,30.825000762939453
2019-01-09,31.160999298095703
2019-01-10,31.3799991607666
2019-01-11,31.100000381469727
2019-01-14,31.14900016784668
2019-01-15,30.940000534057617
2019-01-16,31.15999984741211
2019-01-17,31.42799949645996
2019-01-18,31.530000686645508
2019-01-22,31.09000015258789
2019-01-23,31.170000076293945
2019-01-24,31.15999984741211
2019-01-25,31.673999786376953
2019-01-28,31.5
2019-01-29,31.725000381469727
2019-01-30,31.81999969482422
2019-01-31,31.93199920654297
2019-02-01,31.867000579833984
2019-02-04,31.790000915527344
2019-02-05,32.099998474121094
2019-02-06,32.029998779296875
2019-02-07,31.6200008392334
2019-02-08,31.489999771118164
2019-02-11,31.3700008392334
2019-02-12,31.670000076293945
2019-02-13,31.600000381469727
2019-02-14,31.540000915527344
2019-02-15,31.834999084472656
2019-02-19,32.209999084472656
2019-02-20,32.16999816894531
2019-02-21,32.06999969482422
2019-02-22,32.220001220703125
2019-02-25,32.34000015258789
2019-02-26,32.5099983215332
2019-02-27,32.59000015258789
2019-02-28,32.558998107910156
2019-03-01,32.4900016784668
2019-03-04,32.29999923706055
2019-03-05,32.39799880981445
2019-03-06,32.33000183105469
2019-03-07,32.0099983215332
2019-03-08,31.961999893188477
2019-03-11,32.29999923706055
2019-03-12,32.290000915527344
2019-03-13,32.58000183105469
2019-03-14,32.529998779296875
2019-03-15,32.849998474121094
2019-03-18,33.09000015258789
2019-03-19,33.2400016784668
2019-03-20,33.2599983215332
2019-03-21,33.09000015258789
2019-03-22,32.59000015258789
2019-03-25,32.459999084472656
2019-03-26,32.5
2019-03-27,32.52199935913086
2019-03-28,32.45000076293945
2019-03-29,32.529998779296875
2019-04-01,32.99399948120117
2019-04-02,33.07500076293945
2019-04-03,33.36000061035156
2019-04-04,33.34600067138672
2019-04-05,33.290000915527344
2019-04-08,33.290000915527344
2019-04-09,33.189998626708984
2019-04-10,33.38999938964844
2019-04-11,33.30799865722656
2019-04-12,33.54999923706055
2019-04-15,33.7400016784668
2019-04-16,33.457000732421875
2019-04-17,33.47999954223633
2019-04-18,33.380001068115234
2019-04-22,33.38999938964844
2019-04-23,33.277000427246094
2019-04-24,32.84000015258789
2019-04-25,32.75
2019-04-26,33.13999938964844
2019-04-29,33.0
2019-04-30,33.029998779296875
2019-05-01,33.016998291015625
2019-05-02,32.650001525878906
2019-05-03,32.95000076293945
2019-05-06,32.81999969482422
2019-05-07,32.09000015258789
2019-05-08,32.2400016784668
2019-05-09,32.209999084472656
2019-05-10,32.15999984741211
2019-05-13,31.65999984741211
2019-05-14,32.11000061035156
2019-05-15,32.0
2019-05-16,32.18000030517578
