,CNCR
2019-07-10,21.368999481201172
2019-07-11,21.139999389648438
2019-07-12,21.059999465942383
2019-07-15,21.24799919128418
2019-07-16,21.079999923706055
2019-07-17,21.350000381469727
2019-07-18,21.527999877929688
2019-07-19,21.30299949645996
2019-07-22,21.263999938964844
2019-07-23,21.139999389648438
2019-07-24,21.104999542236328
2019-07-25,21.003000259399414
2019-07-26,21.43000030517578
2019-07-29,21.458999633789062
2019-07-30,21.458999633789062
2019-07-31,21.57699966430664
2019-08-01,21.280000686645508
2019-08-02,20.944000244140625
2019-08-05,20.0
2019-08-06,20.45400047302246
2019-08-07,20.3700008392334
2019-08-08,20.54400062561035
2019-08-09,20.200000762939453
2019-08-12,19.684999465942383
2019-08-13,19.825000762939453
2019-08-14,19.56999969482422
2019-08-15,19.510000228881836
2019-08-16,19.937000274658203
2019-08-19,20.139999389648438
2019-08-20,20.09000015258789
2019-08-21,20.200000762939453
2019-08-22,19.899999618530273
2019-08-23,19.260000228881836
2019-08-26,19.3799991607666
2019-08-27,19.15399932861328
2019-08-28,19.389999389648438
2019-08-29,19.618999481201172
2019-08-30,19.479999542236328
2019-09-03,19.010000228881836
2019-09-04,19.125
2019-09-05,19.569000244140625
2019-09-06,19.66699981689453
2019-09-09,19.43000030517578
2019-09-10,19.704999923706055
2019-09-11,19.867000579833984
2019-09-12,19.93400001525879
2019-09-13,19.993999481201172
2019-09-16,20.14699935913086
2019-09-17,20.139999389648438
2019-09-18,19.940000534057617
2019-09-19,20.238000869750977
2019-09-20,20.30500030517578
2019-09-23,19.959999084472656
2019-09-24,19.729000091552734
2019-09-25,19.350000381469727
2019-09-26,18.729999542236328
2019-09-27,18.549999237060547
2019-09-30,18.756999969482422
2019-10-01,18.28700065612793
2019-10-02,18.1299991607666
2019-10-03,18.350000381469727
2019-10-04,18.309999465942383
2019-10-07,18.6560001373291
2019-10-08,18.174999237060547
2019-10-09,17.96500015258789
2019-10-10,18.049999237060547
2019-10-11,18.350000381469727
2019-10-14,18.19099998474121
2019-10-15,18.46500015258789
2019-10-16,18.461000442504883
2019-10-17,18.850000381469727
2019-10-18,18.6299991607666
2019-10-21,19.139999389648438
2019-10-22,19.350000381469727
2019-10-23,19.18600082397461
2019-10-24,19.312999725341797
2019-10-25,19.423999786376953
2019-10-28,19.660999298095703
2019-10-29,19.719999313354492
2019-10-30,19.753000259399414
2019-10-31,19.75
2019-11-01,20.429000854492188
2019-11-04,20.339000701904297
2019-11-05,20.43400001525879
2019-11-06,20.1560001373291
2019-11-07,20.138999938964844
2019-11-08,20.658000946044922
2019-11-11,20.562000274658203
2019-11-12,20.680999755859375
2019-11-13,20.809999465942383
2019-11-14,20.989999771118164
2019-11-15,21.312999725341797
2019-11-18,21.424999237060547
2019-11-19,21.95800018310547
2019-11-20,22.062000274658203
2019-11-21,21.895000457763672
2019-11-22,22.166000366210938
2019-11-25,22.704999923706055
2019-11-26,23.023000717163086
2019-11-27,23.34600067138672
2019-11-29,23.461000442504883
2019-12-02,23.108999252319336
2019-12-03,23.423999786376953
2019-12-04,23.665000915527344
2019-12-05,23.392000198364258
2019-12-06,23.545000076293945
2019-12-09,23.204999923706055
2019-12-10,23.257999420166016
2019-12-11,23.033000946044922
2019-12-12,23.15399932861328
2019-12-13,23.062000274658203
2019-12-16,23.21500015258789
2019-12-17,23.389999389648438
2019-12-18,23.59000015258789
2019-12-19,23.485000610351562
2019-12-20,24.030000686645508
2019-12-23,24.34600067138672
2019-12-24,24.459999084472656
2019-12-26,24.20199966430664
2019-12-27,23.805999755859375
2019-12-30,23.36199951171875
2019-12-31,23.440000534057617
2020-01-02,23.458999633789062
2020-01-03,23.195999145507812
2020-01-06,23.450000762939453
2020-01-07,23.631999969482422
2020-01-08,24.110000610351562
2020-01-09,24.13800048828125
2020-01-10,24.183000564575195
2020-01-13,23.677000045776367
2020-01-14,23.802000045776367
2020-01-15,23.540000915527344
2020-01-16,23.575000762939453
2020-01-17,23.43400001525879
2020-01-21,23.26099967956543
2020-01-22,23.297000885009766
2020-01-23,22.690000534057617
2020-01-24,22.1299991607666
2020-01-27,21.850000381469727
2020-01-28,22.059999465942383
2020-01-29,21.847000122070312
2020-01-30,21.430999755859375
2020-01-31,21.086999893188477
2020-02-03,21.642000198364258
2020-02-04,22.07699966430664
2020-02-05,22.06100082397461
2020-02-06,22.20599937438965
2020-02-07,22.04599952697754
2020-02-10,22.510000228881836
2020-02-11,22.41200065612793
2020-02-12,22.42099952697754
2020-02-13,22.358999252319336
2020-02-14,22.395000457763672
2020-02-18,22.34000015258789
2020-02-19,22.599000930786133
2020-02-20,22.51799964904785
2020-02-21,22.5
2020-02-24,21.700000762939453
2020-02-25,21.93000030517578
2020-02-26,22.479999542236328
2020-02-27,21.520000457763672
2020-02-28,21.649999618530273
2020-03-02,22.559999465942383
2020-03-03,22.106000900268555
2020-03-04,22.902000427246094
2020-03-05,22.56999969482422
2020-03-06,22.43600082397461
2020-03-09,20.416000366210938
2020-03-10,20.468000411987305
2020-03-11,19.31999969482422
2020-03-12,17.280000686645508
2020-03-13,17.579999923706055
2020-03-16,15.989999771118164
2020-03-17,18.5
2020-03-18,19.115999221801758
2020-03-19,18.66900062561035
2020-03-20,17.714000701904297
2020-03-23,17.600000381469727
2020-03-24,18.900999069213867
2020-03-25,18.58099937438965
2020-03-26,19.53499984741211
2020-03-27,19.344999313354492
2020-03-30,20.007999420166016
2020-03-31,19.53499984741211
2020-04-01,18.865999221801758
2020-04-02,19.555999755859375
2020-04-03,19.43199920654297
2020-04-06,20.229999542236328
2020-04-07,19.65999984741211
2020-04-08,20.09000015258789
2020-04-09,20.81999969482422
2020-04-13,20.799999237060547
2020-04-14,21.80900001525879
2020-04-15,21.257999420166016
2020-04-16,21.7189998626709
2020-04-17,23.010000228881836
2020-04-20,23.549999237060547
2020-04-21,22.90999984741211
2020-04-22,23.597999572753906
2020-04-23,23.215999603271484
2020-04-24,23.749000549316406
2020-04-27,23.770999908447266
2020-04-28,23.072999954223633
2020-04-29,23.35099983215332
2020-04-30,22.725000381469727
2020-05-01,22.049999237060547
2020-05-04,22.479999542236328
2020-05-05,23.131999969482422
2020-05-06,23.26799964904785
2020-05-07,23.969999313354492
2020-05-08,24.599000930786133
2020-05-11,25.639999389648438
2020-05-12,25.030000686645508
2020-05-13,24.643999099731445
2020-05-14,25.125
2020-05-15,26.059999465942383
2020-05-18,27.375
2020-05-19,26.399999618530273
2020-05-20,27.253999710083008
2020-05-21,27.180999755859375
2020-05-22,27.450000762939453
2020-05-26,26.690000534057617
2020-05-27,26.155000686645508
2020-05-28,25.784000396728516
2020-05-29,26.493000030517578
2020-06-01,26.7549991607666
2020-06-02,26.826000213623047
2020-06-03,26.489999771118164
2020-06-04,26.059999465942383
2020-06-05,25.844999313354492
2020-06-08,26.190000534057617
2020-06-09,26.479999542236328
2020-06-10,26.385000228881836
2020-06-11,25.163999557495117
2020-06-12,25.274999618530273
2020-06-15,26.1200008392334
2020-06-16,26.149999618530273
2020-06-17,26.290000915527344
2020-06-18,26.40999984741211
2020-06-19,26.88599967956543
2020-06-22,27.399999618530273
2020-06-23,27.545000076293945
2020-06-24,27.030000686645508
2020-06-25,27.424999237060547
2020-06-26,26.68000030517578
2020-06-29,26.62700080871582
2020-06-30,27.09000015258789
2020-07-01,26.990999221801758
2020-07-02,27.204999923706055
2020-07-06,27.260000228881836
2020-07-07,27.610000610351562
2020-07-08,27.760000228881836
2020-07-09,27.510000228881836
2020-07-10,27.059999465942383
2020-07-13,26.280000686645508
2020-07-14,26.700000762939453
2020-07-15,27.530000686645508
2020-07-16,27.06999969482422
2020-07-17,28.027999877929688
2020-07-20,28.3799991607666
2020-07-21,27.690000534057617
2020-07-22,27.650999069213867
2020-07-23,26.700000762939453
2020-07-24,25.982999801635742
2020-07-27,26.687000274658203
2020-07-28,26.26099967956543
2020-07-29,25.733999252319336
2020-07-30,25.843000411987305
2020-07-31,25.218000411987305
2020-08-03,26.534000396728516
2020-08-04,26.40999984741211
2020-08-05,26.4950008392334
2020-08-06,26.18400001525879
2020-08-07,26.187999725341797
2020-08-10,26.31100082397461
2020-08-11,25.885000228881836
2020-08-12,26.086999893188477
2020-08-13,26.34000015258789
2020-08-14,25.920000076293945
2020-08-17,26.7450008392334
2020-08-18,26.621000289916992
2020-08-19,26.93199920654297
2020-08-20,26.777000427246094
2020-08-21,26.76799964904785
2020-08-24,26.264999389648438
2020-08-25,26.820999145507812
2020-08-26,26.49799919128418
2020-08-27,26.09000015258789
2020-08-28,26.30699920654297
2020-08-31,26.90999984741211
2020-09-01,26.08099937438965
2020-09-02,26.17799949645996
2020-09-03,25.200000762939453
2020-09-04,24.945999145507812
2020-09-08,24.78499984741211
2020-09-09,25.889999389648438
2020-09-10,25.889999389648438
2020-09-11,26.143999099731445
2020-09-14,27.68000030517578
2020-09-15,27.83799934387207
2020-09-16,28.1299991607666
2020-09-17,28.6200008392334
2020-09-18,29.075000762939453
2020-09-21,27.68400001525879
2020-09-22,27.55299949645996
2020-09-23,26.770000457763672
2020-09-24,26.239999771118164
2020-09-25,26.937000274658203
2020-09-28,26.989999771118164
2020-09-29,27.18400001525879
2020-09-30,27.459999084472656
2020-10-01,27.63599967956543
2020-10-02,26.700000762939453
2020-10-05,28.048999786376953
2020-10-06,27.780000686645508
2020-10-07,28.520000457763672
2020-10-08,28.614999771118164
2020-10-09,29.06800079345703
2020-10-12,29.25
2020-10-13,29.66900062561035
2020-10-14,29.57900047302246
2020-10-15,29.354999542236328
2020-10-16,29.554000854492188
2020-10-19,28.73699951171875
2020-10-20,28.45199966430664
2020-10-21,27.280000686645508
2020-10-22,27.65999984741211
2020-10-23,27.958999633789062
2020-10-26,27.364999771118164
2020-10-27,27.68000030517578
2020-10-28,26.67799949645996
2020-10-29,27.128000259399414
2020-10-30,26.385000228881836
2020-11-02,26.514999389648438
2020-11-03,27.11400032043457
2020-11-04,28.34000015258789
2020-11-05,28.450000762939453
2020-11-06,27.75
2020-11-09,28.006000518798828
2020-11-10,28.235000610351562
2020-11-11,28.610000610351562
2020-11-12,28.395000457763672
2020-11-13,28.899999618530273
2020-11-16,28.549999237060547
2020-11-17,29.014999389648438
2020-11-18,29.020000457763672
2020-11-19,29.136999130249023
2020-11-20,29.715999603271484
2020-11-23,29.736000061035156
2020-11-24,29.55299949645996
2020-11-25,29.899999618530273
2020-11-27,31.53700065612793
2020-11-30,32.349998474121094
2020-12-01,32.2400016784668
2020-12-02,31.950000762939453
2020-12-03,32.125
2020-12-04,32.290000915527344
2020-12-07,33.150001525878906
2020-12-08,33.9379997253418
2020-12-09,32.619998931884766
2020-12-10,33.349998474121094
2020-12-11,33.05799865722656
2020-12-14,33.358001708984375
2020-12-15,32.9379997253418
2020-12-16,32.61199951171875
2020-12-17,33.095001220703125
2020-12-18,33.20000076293945
2020-12-21,33.209999084472656
2020-12-22,33.38100051879883
2020-12-23,33.5
2020-12-24,33.165000915527344
2020-12-28,32.7599983215332
2020-12-29,32.099998474121094
2020-12-30,32.2140007019043
2020-12-31,31.715999603271484
2021-01-04,31.55299949645996
2021-01-05,31.753999710083008
2021-01-06,32.08000183105469
2021-01-07,33.45600128173828
2021-01-08,34.08399963378906
2021-01-11,34.0
2021-01-12,33.939998626708984
2021-01-13,33.90399932861328
2021-01-14,34.99599838256836
2021-01-15,34.645999908447266
2021-01-19,35.14699935913086
2021-01-20,34.79999923706055
2021-01-21,34.2599983215332
2021-01-22,34.417999267578125
2021-01-25,34.72700119018555
2021-01-26,33.7239990234375
2021-01-27,32.82699966430664
2021-01-28,32.696998596191406
2021-01-29,32.83000183105469
2021-02-01,33.61000061035156
2021-02-02,34.233001708984375
2021-02-03,34.323001861572266
2021-02-04,34.67300033569336
2021-02-05,35.13999938964844
2021-02-08,35.70000076293945
2021-02-09,35.3489990234375
2021-02-10,35.22999954223633
2021-02-11,34.590999603271484
2021-02-12,34.266998291015625
2021-02-16,33.41699981689453
2021-02-17,33.599998474121094
2021-02-18,33.0
2021-02-19,33.31100082397461
2021-02-22,32.137001037597656
2021-02-23,31.886999130249023
2021-02-24,32.020999908447266
2021-02-25,31.200000762939453
2021-02-26,31.520000457763672
2021-03-01,32.5099983215332
2021-03-02,31.6200008392334
2021-03-03,30.58099937438965
2021-03-04,29.440000534057617
2021-03-05,29.72100067138672
2021-03-08,29.468000411987305
2021-03-09,30.64299964904785
2021-03-10,31.135000228881836
2021-03-11,31.985000610351562
2021-03-12,31.9950008392334
2021-03-15,32.20000076293945
2021-03-16,31.589000701904297
2021-03-17,32.222999572753906
2021-03-18,31.719999313354492
2021-03-19,31.25
2021-03-22,31.889999389648438
2021-03-23,30.459999084472656
2021-03-24,29.100000381469727
2021-03-25,29.40999984741211
2021-03-26,29.466999053955078
2021-03-29,28.915000915527344
2021-03-30,29.049999237060547
2021-03-31,29.930999755859375
2021-04-01,29.947999954223633
2021-04-05,30.270000457763672
2021-04-06,29.690000534057617
2021-04-07,29.204999923706055
2021-04-08,29.31999969482422
2021-04-09,28.701000213623047
2021-04-12,27.90999984741211
2021-04-13,28.0
2021-04-14,29.100000381469727
2021-04-15,29.639999389648438
2021-04-16,29.350000381469727
2021-04-19,29.010000228881836
2021-04-20,29.065000534057617
2021-04-21,29.790000915527344
2021-04-22,30.5
2021-04-23,30.639999389648438
2021-04-26,31.229999542236328
2021-04-27,31.059999465942383
2021-04-28,31.299999237060547
2021-04-29,30.979999542236328
2021-04-30,30.850000381469727
2021-05-03,30.934999465942383
2021-05-04,29.459999084472656
2021-05-05,29.309999465942383
2021-05-06,28.770000457763672
2021-05-07,29.8799991607666
2021-05-10,29.450000762939453
2021-05-11,29.309999465942383
2021-05-12,28.90999984741211
2021-05-13,28.799999237060547
2021-05-14,29.68000030517578
