,BGS
2011-02-25,14.369999885559082
2011-02-28,15.0
2011-03-01,15.020000457763672
2011-03-02,17.979999542236328
2011-03-03,17.670000076293945
2011-03-04,17.780000686645508
2011-03-07,17.989999771118164
2011-03-08,18.049999237060547
2011-03-09,18.260000228881836
2011-03-10,18.149999618530273
2011-03-11,18.020000457763672
2011-03-14,18.31999969482422
2011-03-15,18.059999465942383
2011-03-16,18.100000381469727
2011-03-17,18.309999465942383
2011-03-18,18.729999542236328
2011-03-21,19.18000030517578
2011-03-22,18.540000915527344
2011-03-23,18.719999313354492
2011-03-24,18.940000534057617
2011-03-25,19.399999618530273
2011-03-28,19.239999771118164
2011-03-29,19.110000610351562
2011-03-30,18.719999313354492
2011-03-31,18.770000457763672
2011-04-01,19.049999237060547
2011-04-04,19.049999237060547
2011-04-05,19.079999923706055
2011-04-06,18.709999084472656
2011-04-07,18.770000457763672
2011-04-08,18.479999542236328
2011-04-11,18.270000457763672
2011-04-12,17.5
2011-04-13,18.1200008392334
2011-04-14,18.719999313354492
2011-04-15,18.760000228881836
2011-04-18,18.469999313354492
2011-04-19,18.420000076293945
2011-04-20,18.790000915527344
2011-04-21,18.81999969482422
2011-04-25,18.450000762939453
2011-04-26,18.809999465942383
2011-04-27,18.100000381469727
2011-04-28,18.200000762939453
2011-04-29,18.079999923706055
2011-05-02,18.040000915527344
2011-05-03,17.799999237060547
2011-05-04,17.75
2011-05-05,17.360000610351562
2011-05-06,17.920000076293945
2011-05-09,17.989999771118164
2011-05-10,18.0
2011-05-11,18.149999618530273
2011-05-12,18.170000076293945
2011-05-13,18.06999969482422
2011-05-16,17.81999969482422
2011-05-17,17.719999313354492
2011-05-18,18.020000457763672
2011-05-19,18.18000030517578
2011-05-20,18.06999969482422
2011-05-23,17.850000381469727
2011-05-24,17.75
2011-05-25,17.889999389648438
2011-05-26,17.770000457763672
2011-05-27,18.010000228881836
2011-05-31,18.540000915527344
2011-06-01,18.889999389648438
2011-06-02,18.700000762939453
2011-06-03,18.329999923706055
2011-06-06,17.920000076293945
2011-06-07,17.729999542236328
2011-06-08,17.399999618530273
2011-06-09,17.56999969482422
2011-06-10,17.540000915527344
2011-06-13,17.549999237060547
2011-06-14,18.520000457763672
2011-06-15,18.049999237060547
2011-06-16,18.489999771118164
2011-06-17,19.440000534057617
2011-06-20,19.3799991607666
2011-06-21,20.389999389648438
2011-06-22,20.43000030517578
2011-06-23,20.719999313354492
2011-06-24,20.75
2011-06-27,21.170000076293945
2011-06-28,20.549999237060547
2011-06-29,20.690000534057617
2011-06-30,20.6200008392334
2011-07-01,20.690000534057617
2011-07-05,21.15999984741211
2011-07-06,20.6299991607666
2011-07-07,20.75
2011-07-08,20.920000076293945
2011-07-11,20.6299991607666
2011-07-12,20.610000610351562
2011-07-13,20.360000610351562
2011-07-14,20.34000015258789
2011-07-15,20.5
2011-07-18,20.3799991607666
2011-07-19,21.010000228881836
2011-07-20,20.81999969482422
2011-07-21,21.09000015258789
2011-07-22,21.110000610351562
2011-07-25,20.729999542236328
2011-07-26,20.31999969482422
2011-07-27,18.510000228881836
2011-07-28,18.850000381469727
2011-07-29,18.790000915527344
2011-08-01,18.219999313354492
2011-08-02,17.969999313354492
2011-08-03,18.350000381469727
2011-08-04,17.510000228881836
2011-08-05,17.979999542236328
2011-08-08,16.200000762939453
2011-08-09,17.540000915527344
2011-08-10,16.8799991607666
2011-08-11,17.469999313354492
2011-08-12,17.450000762939453
2011-08-15,18.020000457763672
2011-08-16,17.65999984741211
2011-08-17,17.579999923706055
2011-08-18,17.079999923706055
2011-08-19,17.110000610351562
2011-08-22,16.649999618530273
2011-08-23,17.239999771118164
2011-08-24,17.100000381469727
2011-08-25,16.559999465942383
2011-08-26,17.049999237060547
2011-08-29,17.799999237060547
2011-08-30,18.299999237060547
2011-08-31,18.209999084472656
2011-09-01,17.68000030517578
2011-09-02,17.290000915527344
2011-09-06,17.190000534057617
2011-09-07,17.56999969482422
2011-09-08,17.510000228881836
2011-09-09,17.1200008392334
2011-09-12,17.329999923706055
2011-09-13,17.3700008392334
2011-09-14,17.510000228881836
2011-09-15,17.450000762939453
2011-09-16,17.489999771118164
2011-09-19,17.649999618530273
2011-09-20,17.5
2011-09-21,16.8799991607666
2011-09-22,16.809999465942383
2011-09-23,16.360000610351562
2011-09-26,16.700000762939453
2011-09-27,17.56999969482422
2011-09-28,16.530000686645508
2011-09-29,16.979999542236328
2011-09-30,16.68000030517578
2011-10-03,16.0
2011-10-04,16.1299991607666
2011-10-05,16.229999542236328
2011-10-06,16.81999969482422
2011-10-07,16.770000457763672
2011-10-10,17.239999771118164
2011-10-11,17.209999084472656
2011-10-12,17.0
2011-10-13,17.459999084472656
2011-10-14,17.809999465942383
2011-10-17,17.670000076293945
2011-10-18,17.829999923706055
2011-10-19,18.200000762939453
2011-10-20,18.200000762939453
2011-10-21,18.350000381469727
2011-10-24,18.600000381469727
2011-10-25,18.479999542236328
2011-10-26,18.860000610351562
2011-10-27,19.6299991607666
2011-10-28,19.600000381469727
2011-10-31,21.219999313354492
2011-11-01,20.790000915527344
2011-11-02,21.0
2011-11-03,21.690000534057617
2011-11-04,21.59000015258789
2011-11-07,21.489999771118164
2011-11-08,21.950000762939453
2011-11-09,21.729999542236328
2011-11-10,21.799999237060547
2011-11-11,22.030000686645508
2011-11-14,21.920000076293945
2011-11-15,22.670000076293945
2011-11-16,22.5
2011-11-17,21.799999237060547
2011-11-18,21.729999542236328
2011-11-21,21.3799991607666
2011-11-22,21.34000015258789
2011-11-23,20.719999313354492
2011-11-25,20.6200008392334
2011-11-28,21.6200008392334
2011-11-29,21.360000610351562
2011-11-30,22.190000534057617
2011-12-01,22.049999237060547
2011-12-02,22.850000381469727
2011-12-05,23.520000457763672
2011-12-06,23.219999313354492
2011-12-07,22.84000015258789
2011-12-08,22.440000534057617
2011-12-09,22.8799991607666
2011-12-12,22.799999237060547
2011-12-13,22.770000457763672
2011-12-14,22.56999969482422
2011-12-15,22.950000762939453
2011-12-16,23.329999923706055
2011-12-19,22.829999923706055
2011-12-20,23.610000610351562
2011-12-21,24.229999542236328
2011-12-22,23.93000030517578
2011-12-23,24.100000381469727
2011-12-27,24.459999084472656
2011-12-28,23.540000915527344
2011-12-29,24.06999969482422
2011-12-30,24.06999969482422
2012-01-03,23.530000686645508
2012-01-04,23.420000076293945
2012-01-05,23.5
2012-01-06,23.270000457763672
2012-01-09,22.809999465942383
2012-01-10,22.799999237060547
2012-01-11,23.6299991607666
2012-01-12,23.6299991607666
2012-01-13,23.440000534057617
2012-01-17,23.389999389648438
2012-01-18,23.6200008392334
2012-01-19,23.790000915527344
2012-01-20,22.8700008392334
2012-01-23,22.75
2012-01-24,22.959999084472656
2012-01-25,23.219999313354492
2012-01-26,22.68000030517578
2012-01-27,22.600000381469727
2012-01-30,22.690000534057617
2012-01-31,22.65999984741211
2012-02-01,22.889999389648438
2012-02-02,22.799999237060547
2012-02-03,22.43000030517578
2012-02-06,22.719999313354492
2012-02-07,22.5
2012-02-08,22.84000015258789
2012-02-09,22.739999771118164
2012-02-10,22.40999984741211
2012-02-13,22.809999465942383
2012-02-14,22.770000457763672
2012-02-15,22.440000534057617
2012-02-16,22.200000762939453
2012-02-17,23.709999084472656
2012-02-21,23.34000015258789
2012-02-22,22.770000457763672
2012-02-23,23.110000610351562
2012-02-24,22.989999771118164
2012-02-27,23.479999542236328
2012-02-28,23.559999465942383
2012-02-29,23.280000686645508
2012-03-01,22.989999771118164
2012-03-02,22.739999771118164
2012-03-05,22.56999969482422
2012-03-06,22.229999542236328
2012-03-07,22.440000534057617
2012-03-08,22.510000228881836
2012-03-09,22.700000762939453
2012-03-12,22.59000015258789
2012-03-13,22.790000915527344
2012-03-14,22.6200008392334
2012-03-15,22.739999771118164
2012-03-16,22.68000030517578
2012-03-19,22.709999084472656
2012-03-20,22.559999465942383
2012-03-21,22.81999969482422
2012-03-22,22.68000030517578
2012-03-23,22.90999984741211
2012-03-26,23.31999969482422
2012-03-27,23.239999771118164
2012-03-28,22.850000381469727
2012-03-29,22.700000762939453
2012-03-30,22.510000228881836
2012-04-02,22.649999618530273
2012-04-03,22.670000076293945
2012-04-04,22.350000381469727
2012-04-05,22.25
2012-04-09,21.690000534057617
2012-04-10,21.229999542236328
2012-04-11,21.15999984741211
2012-04-12,21.15999984741211
2012-04-13,21.809999465942383
2012-04-16,21.950000762939453
2012-04-17,22.049999237060547
2012-04-18,22.100000381469727
2012-04-19,22.290000915527344
2012-04-20,22.1200008392334
2012-04-23,21.489999771118164
2012-04-24,21.549999237060547
2012-04-25,22.1299991607666
2012-04-26,22.329999923706055
2012-04-27,22.6299991607666
2012-04-30,22.239999771118164
2012-05-01,22.059999465942383
2012-05-02,22.200000762939453
2012-05-03,21.75
2012-05-04,21.469999313354492
2012-05-07,21.510000228881836
2012-05-08,21.739999771118164
2012-05-09,22.350000381469727
2012-05-10,22.899999618530273
2012-05-11,23.040000915527344
2012-05-14,23.030000686645508
2012-05-15,23.09000015258789
2012-05-16,22.6200008392334
2012-05-17,22.209999084472656
2012-05-18,21.81999969482422
2012-05-21,21.90999984741211
2012-05-22,22.020000457763672
2012-05-23,22.059999465942383
2012-05-24,22.329999923706055
2012-05-25,23.1299991607666
2012-05-29,23.56999969482422
2012-05-30,23.540000915527344
2012-05-31,24.079999923706055
2012-06-01,23.3799991607666
2012-06-04,23.5
2012-06-05,24.100000381469727
2012-06-06,24.670000076293945
2012-06-07,24.950000762939453
2012-06-08,25.030000686645508
2012-06-11,25.209999084472656
2012-06-12,25.520000457763672
2012-06-13,25.780000686645508
2012-06-14,26.110000610351562
2012-06-15,26.329999923706055
2012-06-18,26.979999542236328
2012-06-19,27.290000915527344
2012-06-20,26.81999969482422
2012-06-21,26.18000030517578
2012-06-22,26.610000610351562
2012-06-25,26.780000686645508
2012-06-26,26.709999084472656
2012-06-27,26.34000015258789
2012-06-28,26.399999618530273
2012-06-29,26.600000381469727
2012-07-02,26.8700008392334
2012-07-03,26.90999984741211
2012-07-05,26.75
2012-07-06,26.56999969482422
2012-07-09,26.329999923706055
2012-07-10,26.149999618530273
2012-07-11,26.190000534057617
2012-07-12,26.079999923706055
2012-07-13,26.489999771118164
2012-07-16,26.440000534057617
2012-07-17,26.6299991607666
2012-07-18,26.59000015258789
2012-07-19,26.75
2012-07-20,27.350000381469727
2012-07-23,28.149999618530273
2012-07-24,27.610000610351562
2012-07-25,27.889999389648438
2012-07-26,27.989999771118164
2012-07-27,28.0
2012-07-30,28.43000030517578
2012-07-31,28.0
2012-08-01,27.90999984741211
2012-08-02,27.979999542236328
2012-08-03,28.309999465942383
2012-08-06,28.440000534057617
2012-08-07,28.510000228881836
2012-08-08,28.600000381469727
2012-08-09,28.639999389648438
2012-08-10,28.43000030517578
2012-08-13,28.209999084472656
2012-08-14,28.0
2012-08-15,28.100000381469727
2012-08-16,28.850000381469727
2012-08-17,28.959999084472656
2012-08-20,29.06999969482422
2012-08-21,29.270000457763672
2012-08-22,29.030000686645508
2012-08-23,29.030000686645508
2012-08-24,29.139999389648438
2012-08-27,29.290000915527344
2012-08-28,29.709999084472656
2012-08-29,29.520000457763672
2012-08-30,29.200000762939453
2012-08-31,29.270000457763672
2012-09-04,29.860000610351562
2012-09-05,29.889999389648438
2012-09-06,29.8700008392334
2012-09-07,30.0
2012-09-10,30.079999923706055
2012-09-11,30.920000076293945
2012-09-12,30.6200008392334
2012-09-13,30.719999313354492
2012-09-14,30.459999084472656
2012-09-17,30.56999969482422
2012-09-18,30.920000076293945
2012-09-19,31.440000534057617
2012-09-20,31.969999313354492
2012-09-21,31.75
2012-09-24,31.520000457763672
2012-09-25,31.809999465942383
2012-09-26,31.649999618530273
2012-09-27,31.079999923706055
2012-09-28,30.309999465942383
2012-10-01,30.760000228881836
2012-10-02,31.350000381469727
2012-10-03,30.290000915527344
2012-10-04,30.540000915527344
2012-10-05,29.709999084472656
2012-10-08,29.700000762939453
2012-10-09,29.56999969482422
2012-10-10,29.31999969482422
2012-10-11,28.790000915527344
2012-10-12,28.489999771118164
2012-10-15,28.1299991607666
2012-10-16,28.479999542236328
2012-10-17,28.860000610351562
2012-10-18,29.049999237060547
2012-10-19,28.690000534057617
2012-10-22,28.760000228881836
2012-10-23,29.059999465942383
2012-10-24,29.420000076293945
2012-10-25,29.81999969482422
2012-10-26,30.0
2012-10-31,30.270000457763672
2012-11-01,30.81999969482422
2012-11-02,30.030000686645508
2012-11-05,29.809999465942383
2012-11-06,29.850000381469727
2012-11-07,29.190000534057617
2012-11-08,28.75
2012-11-09,28.780000686645508
2012-11-12,28.799999237060547
2012-11-13,28.6200008392334
2012-11-14,27.700000762939453
2012-11-15,27.209999084472656
2012-11-16,28.020000457763672
2012-11-19,28.790000915527344
2012-11-20,28.90999984741211
2012-11-21,28.81999969482422
2012-11-23,29.1299991607666
2012-11-26,28.670000076293945
2012-11-27,28.6299991607666
2012-11-28,28.709999084472656
2012-11-29,29.100000381469727
2012-11-30,29.18000030517578
2012-12-03,28.90999984741211
2012-12-04,28.889999389648438
2012-12-05,28.780000686645508
2012-12-06,28.700000762939453
2012-12-07,28.899999618530273
2012-12-10,29.020000457763672
2012-12-11,28.899999618530273
2012-12-12,28.469999313354492
2012-12-13,29.530000686645508
2012-12-14,29.309999465942383
2012-12-17,29.450000762939453
2012-12-18,29.479999542236328
2012-12-19,29.34000015258789
2012-12-20,29.579999923706055
2012-12-21,29.709999084472656
2012-12-24,29.56999969482422
2012-12-26,28.579999923706055
2012-12-27,27.989999771118164
2012-12-28,27.600000381469727
2012-12-31,28.309999465942383
2013-01-02,29.219999313354492
2013-01-03,29.34000015258789
2013-01-04,29.959999084472656
2013-01-07,29.600000381469727
2013-01-08,29.309999465942383
2013-01-09,31.239999771118164
2013-01-10,31.010000228881836
2013-01-11,31.100000381469727
2013-01-14,31.43000030517578
2013-01-15,31.3799991607666
2013-01-16,31.290000915527344
2013-01-17,31.860000610351562
2013-01-18,31.90999984741211
2013-01-22,32.09000015258789
2013-01-23,31.860000610351562
2013-01-24,32.2599983215332
2013-01-25,32.459999084472656
2013-01-28,32.029998779296875
2013-01-29,32.18000030517578
2013-01-30,31.8700008392334
2013-01-31,31.700000762939453
2013-02-01,32.220001220703125
2013-02-04,31.450000762939453
2013-02-05,31.93000030517578
2013-02-06,31.93000030517578
2013-02-07,31.5
2013-02-08,32.20000076293945
2013-02-11,31.700000762939453
2013-02-12,31.829999923706055
2013-02-13,32.22999954223633
2013-02-14,32.2400016784668
2013-02-15,30.040000915527344
2013-02-19,30.0
2013-02-20,29.09000015258789
2013-02-21,28.65999984741211
2013-02-22,29.06999969482422
2013-02-25,28.719999313354492
2013-02-26,28.989999771118164
2013-02-27,29.229999542236328
2013-02-28,29.399999618530273
2013-03-01,29.18000030517578
2013-03-04,28.75
2013-03-05,30.010000228881836
2013-03-06,30.049999237060547
2013-03-07,29.959999084472656
2013-03-08,30.520000457763672
2013-03-11,30.350000381469727
2013-03-12,29.84000015258789
2013-03-13,30.040000915527344
2013-03-14,30.239999771118164
2013-03-15,30.25
2013-03-18,30.219999313354492
2013-03-19,30.1299991607666
2013-03-20,30.239999771118164
2013-03-21,29.969999313354492
2013-03-22,30.170000076293945
2013-03-25,30.229999542236328
2013-03-26,30.260000228881836
2013-03-27,30.389999389648438
2013-03-28,30.489999771118164
2013-04-01,30.139999389648438
2013-04-02,29.559999465942383
2013-04-03,28.93000030517578
2013-04-04,29.170000076293945
2013-04-05,29.100000381469727
2013-04-08,29.34000015258789
2013-04-09,29.25
2013-04-10,29.139999389648438
2013-04-11,29.260000228881836
2013-04-12,29.190000534057617
2013-04-15,28.239999771118164
2013-04-16,28.549999237060547
2013-04-17,27.950000762939453
2013-04-18,28.110000610351562
2013-04-19,30.06999969482422
2013-04-22,30.579999923706055
2013-04-23,31.079999923706055
2013-04-24,31.399999618530273
2013-04-25,31.190000534057617
2013-04-26,30.760000228881836
2013-04-29,30.809999465942383
2013-04-30,30.860000610351562
2013-05-01,29.93000030517578
2013-05-02,30.229999542236328
2013-05-03,30.3799991607666
2013-05-06,30.15999984741211
2013-05-07,30.989999771118164
2013-05-08,30.829999923706055
2013-05-09,30.579999923706055
2013-05-10,30.530000686645508
2013-05-13,30.520000457763672
2013-05-14,31.110000610351562
2013-05-15,31.219999313354492
2013-05-16,31.100000381469727
2013-05-17,31.25
2013-05-20,30.399999618530273
2013-05-21,29.959999084472656
2013-05-22,29.56999969482422
2013-05-23,29.860000610351562
2013-05-24,29.850000381469727
2013-05-28,29.940000534057617
2013-05-29,29.350000381469727
2013-05-30,29.100000381469727
2013-05-31,28.780000686645508
2013-06-03,29.059999465942383
2013-06-04,28.639999389648438
2013-06-05,28.75
2013-06-06,28.690000534057617
2013-06-07,29.18000030517578
2013-06-10,31.170000076293945
2013-06-11,31.389999389648438
2013-06-12,31.540000915527344
2013-06-13,32.310001373291016
2013-06-14,32.619998931884766
2013-06-17,33.130001068115234
2013-06-18,33.72999954223633
2013-06-19,33.18000030517578
2013-06-20,33.0
2013-06-21,33.5
2013-06-24,33.650001525878906
2013-06-25,34.029998779296875
2013-06-26,33.869998931884766
2013-06-27,34.0
2013-06-28,34.04999923706055
2013-07-01,34.20000076293945
2013-07-02,34.04999923706055
2013-07-03,34.220001220703125
2013-07-05,34.290000915527344
2013-07-08,34.33000183105469
2013-07-09,34.84000015258789
2013-07-10,34.810001373291016
2013-07-11,35.130001068115234
2013-07-12,35.130001068115234
2013-07-15,35.529998779296875
2013-07-16,36.0
2013-07-17,35.95000076293945
2013-07-18,35.45000076293945
2013-07-19,34.459999084472656
2013-07-22,34.4900016784668
2013-07-23,34.40999984741211
2013-07-24,33.779998779296875
2013-07-25,34.90999984741211
2013-07-26,35.18000030517578
2013-07-29,34.900001525878906
2013-07-30,34.619998931884766
2013-07-31,34.84000015258789
2013-08-01,35.130001068115234
2013-08-02,35.279998779296875
2013-08-05,35.5099983215332
2013-08-06,35.150001525878906
2013-08-07,35.34000015258789
2013-08-08,35.459999084472656
2013-08-09,35.349998474121094
2013-08-12,35.599998474121094
2013-08-13,35.47999954223633
2013-08-14,35.290000915527344
2013-08-15,34.09000015258789
2013-08-16,33.970001220703125
2013-08-19,33.779998779296875
2013-08-20,34.56999969482422
2013-08-21,33.720001220703125
2013-08-22,34.5
2013-08-23,34.310001373291016
2013-08-26,34.5099983215332
2013-08-27,33.7599983215332
2013-08-28,33.7400016784668
2013-08-29,34.66999816894531
2013-08-30,33.869998931884766
2013-09-03,33.689998626708984
2013-09-04,34.11000061035156
2013-09-05,33.97999954223633
2013-09-06,34.15999984741211
2013-09-09,34.439998626708984
2013-09-10,34.63999938964844
2013-09-11,34.84000015258789
2013-09-12,34.650001525878906
2013-09-13,34.619998931884766
2013-09-16,35.08000183105469
2013-09-17,35.54999923706055
2013-09-18,35.88999938964844
2013-09-19,35.84000015258789
2013-09-20,35.97999954223633
2013-09-23,36.11000061035156
2013-09-24,35.720001220703125
2013-09-25,35.349998474121094
2013-09-26,34.75
2013-09-27,34.77000045776367
2013-09-30,34.54999923706055
2013-10-01,34.68000030517578
2013-10-02,34.630001068115234
2013-10-03,34.59000015258789
2013-10-04,35.150001525878906
2013-10-07,34.90999984741211
2013-10-08,35.29999923706055
2013-10-09,35.880001068115234
2013-10-10,36.41999816894531
2013-10-11,36.849998474121094
2013-10-14,36.709999084472656
2013-10-15,36.45000076293945
2013-10-16,36.9900016784668
2013-10-17,37.150001525878906
2013-10-18,35.58000183105469
2013-10-21,34.599998474121094
2013-10-22,34.34000015258789
2013-10-23,34.2599983215332
2013-10-24,33.779998779296875
2013-10-25,34.0099983215332
2013-10-28,34.08000183105469
2013-10-29,33.939998626708984
2013-10-30,33.779998779296875
2013-10-31,33.849998474121094
2013-11-01,33.77000045776367
2013-11-04,34.0
2013-11-05,33.810001373291016
2013-11-06,33.75
2013-11-07,33.119998931884766
2013-11-08,33.7400016784668
2013-11-11,33.59000015258789
2013-11-12,33.2599983215332
2013-11-13,33.36000061035156
2013-11-14,33.380001068115234
2013-11-15,33.2400016784668
2013-11-18,33.43000030517578
2013-11-19,33.59000015258789
2013-11-20,33.380001068115234
2013-11-21,33.939998626708984
2013-11-22,34.29999923706055
2013-11-25,33.58000183105469
2013-11-26,34.20000076293945
2013-11-27,34.47999954223633
2013-11-29,34.630001068115234
2013-12-02,34.0
2013-12-03,33.72999954223633
2013-12-04,33.619998931884766
2013-12-05,33.369998931884766
2013-12-06,33.77000045776367
2013-12-09,33.75
2013-12-10,33.27000045776367
2013-12-11,33.09000015258789
2013-12-12,33.290000915527344
2013-12-13,33.599998474121094
2013-12-16,34.0
2013-12-17,34.06999969482422
2013-12-18,34.5
2013-12-19,34.40999984741211
2013-12-20,34.40999984741211
2013-12-23,34.349998474121094
2013-12-24,34.189998626708984
2013-12-26,34.15999984741211
2013-12-27,33.93000030517578
2013-12-30,33.970001220703125
2013-12-31,33.90999984741211
2014-01-02,33.54999923706055
2014-01-03,33.81999969482422
2014-01-06,33.45000076293945
2014-01-07,34.040000915527344
2014-01-08,33.79999923706055
2014-01-09,33.77000045776367
2014-01-10,33.9900016784668
2014-01-13,33.38999938964844
2014-01-14,33.439998626708984
2014-01-15,33.65999984741211
2014-01-16,33.959999084472656
2014-01-17,33.310001373291016
2014-01-21,33.72999954223633
2014-01-22,33.90999984741211
2014-01-23,33.81999969482422
2014-01-24,33.290000915527344
2014-01-27,33.33000183105469
2014-01-28,33.27000045776367
2014-01-29,32.650001525878906
2014-01-30,33.150001525878906
2014-01-31,32.77000045776367
2014-02-03,31.530000686645508
2014-02-04,31.56999969482422
2014-02-05,31.43000030517578
2014-02-06,31.520000457763672
2014-02-07,31.479999542236328
2014-02-10,31.520000457763672
2014-02-11,31.020000457763672
2014-02-12,30.690000534057617
2014-02-13,28.40999984741211
2014-02-14,28.8700008392334
2014-02-18,29.399999618530273
2014-02-19,29.549999237060547
2014-02-20,29.979999542236328
2014-02-21,29.75
2014-02-24,29.950000762939453
2014-02-25,30.260000228881836
2014-02-26,30.170000076293945
2014-02-27,30.030000686645508
2014-02-28,29.959999084472656
2014-03-03,29.200000762939453
2014-03-04,29.709999084472656
2014-03-05,29.780000686645508
2014-03-06,29.90999984741211
2014-03-07,30.229999542236328
2014-03-10,30.1200008392334
2014-03-11,29.489999771118164
2014-03-12,29.829999923706055
2014-03-13,29.3700008392334
2014-03-14,29.670000076293945
2014-03-17,29.780000686645508
2014-03-18,30.299999237060547
2014-03-19,30.110000610351562
2014-03-20,30.270000457763672
2014-03-21,30.56999969482422
2014-03-24,30.549999237060547
2014-03-25,30.790000915527344
2014-03-26,30.700000762939453
2014-03-27,29.540000915527344
2014-03-28,29.8799991607666
2014-03-31,30.110000610351562
2014-04-01,30.3700008392334
2014-04-02,30.600000381469727
2014-04-03,30.40999984741211
2014-04-04,31.56999969482422
2014-04-07,33.470001220703125
2014-04-08,32.4900016784668
2014-04-09,32.09000015258789
2014-04-10,31.670000076293945
2014-04-11,32.0099983215332
2014-04-14,32.189998626708984
2014-04-15,32.310001373291016
2014-04-16,32.349998474121094
2014-04-17,31.18000030517578
2014-04-21,32.0
2014-04-22,32.04999923706055
2014-04-23,32.04999923706055
2014-04-24,31.81999969482422
2014-04-25,31.209999084472656
2014-04-28,31.5
2014-04-29,32.40999984741211
2014-04-30,32.79999923706055
2014-05-01,32.36000061035156
2014-05-02,32.5
2014-05-05,32.369998931884766
2014-05-06,32.02000045776367
2014-05-07,32.25
2014-05-08,31.829999923706055
2014-05-09,32.130001068115234
2014-05-12,32.5099983215332
2014-05-13,32.099998474121094
2014-05-14,32.150001525878906
2014-05-15,31.770000457763672
2014-05-16,32.150001525878906
2014-05-19,32.45000076293945
2014-05-20,33.02000045776367
2014-05-21,33.56999969482422
2014-05-22,33.650001525878906
2014-05-23,33.58000183105469
2014-05-27,33.91999816894531
2014-05-28,34.060001373291016
2014-05-29,34.27000045776367
2014-05-30,34.2599983215332
2014-06-02,34.15999984741211
2014-06-03,33.81999969482422
2014-06-04,34.029998779296875
2014-06-05,34.349998474121094
2014-06-06,34.09000015258789
2014-06-09,34.619998931884766
2014-06-10,34.11000061035156
2014-06-11,33.58000183105469
2014-06-12,33.66999816894531
2014-06-13,33.72999954223633
2014-06-16,33.72999954223633
2014-06-17,33.86000061035156
2014-06-18,33.849998474121094
2014-06-19,33.79999923706055
2014-06-20,33.40999984741211
2014-06-23,33.279998779296875
2014-06-24,33.22999954223633
2014-06-25,33.369998931884766
2014-06-26,32.5099983215332
2014-06-27,32.54999923706055
2014-06-30,32.689998626708984
2014-07-01,32.779998779296875
2014-07-02,32.459999084472656
2014-07-03,32.7400016784668
2014-07-07,32.5
2014-07-08,32.40999984741211
2014-07-09,32.02000045776367
2014-07-10,31.68000030517578
2014-07-11,31.65999984741211
2014-07-14,32.130001068115234
2014-07-15,31.709999084472656
2014-07-16,31.40999984741211
2014-07-17,30.81999969482422
2014-07-18,29.6200008392334
2014-07-21,28.940000534057617
2014-07-22,29.6200008392334
2014-07-23,29.25
2014-07-24,29.43000030517578
2014-07-25,29.5
2014-07-28,29.170000076293945
2014-07-29,28.770000457763672
2014-07-30,28.559999465942383
2014-07-31,28.06999969482422
2014-08-01,28.190000534057617
2014-08-04,28.799999237060547
2014-08-05,28.059999465942383
2014-08-06,28.1200008392334
2014-08-07,28.049999237060547
2014-08-08,28.350000381469727
2014-08-11,29.040000915527344
2014-08-12,28.829999923706055
2014-08-13,28.770000457763672
2014-08-14,28.8799991607666
2014-08-15,29.280000686645508
2014-08-18,29.040000915527344
2014-08-19,29.190000534057617
2014-08-20,29.1200008392334
2014-08-21,29.389999389648438
2014-08-22,29.290000915527344
2014-08-25,29.229999542236328
2014-08-26,29.459999084472656
2014-08-27,29.889999389648438
2014-08-28,30.290000915527344
2014-08-29,30.200000762939453
2014-09-02,30.280000686645508
2014-09-03,30.040000915527344
2014-09-04,30.1299991607666
2014-09-05,30.25
2014-09-08,30.190000534057617
2014-09-09,28.639999389648438
2014-09-10,29.1200008392334
2014-09-11,29.260000228881836
2014-09-12,28.520000457763672
2014-09-15,28.59000015258789
2014-09-16,28.43000030517578
2014-09-17,28.440000534057617
2014-09-18,28.540000915527344
2014-09-19,28.600000381469727
2014-09-22,28.299999237060547
2014-09-23,27.81999969482422
2014-09-24,28.3700008392334
2014-09-25,27.790000915527344
2014-09-26,27.450000762939453
2014-09-29,27.489999771118164
2014-09-30,27.549999237060547
2014-10-01,27.399999618530273
2014-10-02,27.709999084472656
2014-10-03,27.979999542236328
2014-10-06,28.100000381469727
2014-10-07,27.290000915527344
2014-10-08,27.8799991607666
2014-10-09,27.270000457763672
2014-10-10,27.979999542236328
2014-10-13,28.729999542236328
2014-10-14,28.93000030517578
2014-10-15,29.290000915527344
2014-10-16,29.18000030517578
2014-10-17,29.020000457763672
2014-10-20,29.290000915527344
2014-10-21,29.5
2014-10-22,27.479999542236328
2014-10-23,27.940000534057617
2014-10-24,27.739999771118164
2014-10-27,28.200000762939453
2014-10-28,28.450000762939453
2014-10-29,28.690000534057617
2014-10-30,28.739999771118164
2014-10-31,29.459999084472656
2014-11-03,29.18000030517578
2014-11-04,29.229999542236328
2014-11-05,28.940000534057617
2014-11-06,29.299999237060547
2014-11-07,29.25
2014-11-10,29.600000381469727
2014-11-11,29.010000228881836
2014-11-12,29.450000762939453
2014-11-13,29.309999465942383
2014-11-14,28.959999084472656
2014-11-17,29.34000015258789
2014-11-18,28.899999618530273
2014-11-19,28.540000915527344
2014-11-20,28.420000076293945
2014-11-21,28.540000915527344
2014-11-24,28.489999771118164
2014-11-25,28.5
2014-11-26,28.899999618530273
2014-11-28,28.6200008392334
2014-12-01,28.350000381469727
