,BLBD
2018-01-11,19.049999237060547
2018-01-12,18.950000762939453
2018-01-16,18.700000762939453
2018-01-17,18.799999237060547
2018-01-18,18.649999618530273
2018-01-19,19.299999237060547
2018-01-22,19.549999237060547
2018-01-23,19.700000762939453
2018-01-24,20.0
2018-01-25,20.149999618530273
2018-01-26,20.75
2018-01-29,21.0
2018-01-30,21.0
2018-01-31,21.149999618530273
2018-02-01,21.149999618530273
2018-02-02,21.149999618530273
2018-02-05,20.350000381469727
2018-02-06,19.850000381469727
2018-02-07,22.149999618530273
2018-02-08,23.0
2018-02-09,23.100000381469727
2018-02-12,23.399999618530273
2018-02-13,23.100000381469727
2018-02-14,22.700000762939453
2018-02-15,22.399999618530273
2018-02-16,22.450000762939453
2018-02-20,22.799999237060547
2018-02-21,22.950000762939453
2018-02-22,23.399999618530273
2018-02-23,23.600000381469727
2018-02-26,23.850000381469727
2018-02-27,23.600000381469727
2018-02-28,23.200000762939453
2018-03-01,23.700000762939453
2018-03-02,23.450000762939453
2018-03-05,23.700000762939453
2018-03-06,23.950000762939453
2018-03-07,23.950000762939453
2018-03-08,23.850000381469727
2018-03-09,24.0
2018-03-12,23.600000381469727
2018-03-13,23.899999618530273
2018-03-14,23.75
2018-03-15,23.899999618530273
2018-03-16,24.0
2018-03-19,23.950000762939453
2018-03-20,23.649999618530273
2018-03-21,23.899999618530273
2018-03-22,23.649999618530273
2018-03-23,23.299999237060547
2018-03-26,23.399999618530273
2018-03-27,23.25
2018-03-28,23.399999618530273
2018-03-29,23.700000762939453
2018-04-02,23.299999237060547
2018-04-03,23.850000381469727
2018-04-04,23.850000381469727
2018-04-05,23.950000762939453
2018-04-06,23.399999618530273
2018-04-09,23.5
2018-04-10,24.0
2018-04-11,24.0
2018-04-12,24.049999237060547
2018-04-13,24.049999237060547
2018-04-16,24.399999618530273
2018-04-17,24.299999237060547
2018-04-18,24.600000381469727
2018-04-19,24.600000381469727
2018-04-20,24.549999237060547
2018-04-23,24.350000381469727
2018-04-24,24.049999237060547
2018-04-25,24.149999618530273
2018-04-26,24.149999618530273
2018-04-27,23.75
2018-04-30,23.75
2018-05-01,23.350000381469727
2018-05-02,23.75
2018-05-03,23.549999237060547
2018-05-04,23.850000381469727
2018-05-07,24.100000381469727
2018-05-08,24.049999237060547
2018-05-09,23.549999237060547
2018-05-10,23.600000381469727
2018-05-11,21.799999237060547
2018-05-14,20.799999237060547
2018-05-15,20.549999237060547
2018-05-16,19.950000762939453
2018-05-17,20.299999237060547
2018-05-18,20.149999618530273
2018-05-21,20.25
2018-05-22,19.5
2018-05-23,19.5
2018-05-24,19.049999237060547
2018-05-25,18.850000381469727
2018-05-29,18.75
2018-05-30,18.75
2018-05-31,18.75
2018-06-01,18.850000381469727
2018-06-04,18.950000762939453
2018-06-05,18.75
2018-06-06,19.149999618530273
2018-06-07,18.950000762939453
2018-06-08,19.0
2018-06-11,19.049999237060547
2018-06-12,19.200000762939453
2018-06-13,19.049999237060547
2018-06-14,20.75
2018-06-15,20.799999237060547
2018-06-18,21.450000762939453
2018-06-19,21.25
2018-06-20,21.850000381469727
2018-06-21,21.700000762939453
2018-06-22,22.299999237060547
2018-06-25,22.350000381469727
2018-06-26,22.200000762939453
2018-06-27,22.049999237060547
2018-06-28,21.950000762939453
2018-06-29,22.350000381469727
2018-07-02,22.549999237060547
2018-07-03,22.549999237060547
2018-07-05,22.899999618530273
2018-07-06,22.799999237060547
2018-07-09,23.100000381469727
2018-07-10,23.450000762939453
2018-07-11,22.950000762939453
2018-07-12,22.850000381469727
2018-07-13,22.950000762939453
2018-07-16,22.799999237060547
2018-07-17,22.600000381469727
2018-07-18,22.5
2018-07-19,23.450000762939453
2018-07-20,23.399999618530273
2018-07-23,23.149999618530273
2018-07-24,23.149999618530273
2018-07-25,22.5
2018-07-26,22.5
2018-07-27,22.399999618530273
2018-07-30,22.600000381469727
2018-07-31,22.549999237060547
2018-08-01,21.899999618530273
2018-08-02,21.75
2018-08-03,21.649999618530273
2018-08-06,21.600000381469727
2018-08-07,21.450000762939453
2018-08-08,21.450000762939453
2018-08-09,22.799999237060547
2018-08-10,22.200000762939453
2018-08-13,21.700000762939453
2018-08-14,21.450000762939453
2018-08-15,21.149999618530273
2018-08-16,21.700000762939453
2018-08-17,21.850000381469727
2018-08-20,22.100000381469727
2018-08-21,22.5
2018-08-22,22.200000762939453
2018-08-23,21.700000762939453
2018-08-24,22.25
2018-08-27,22.450000762939453
2018-08-28,22.649999618530273
2018-08-29,23.100000381469727
2018-08-30,22.799999237060547
2018-08-31,22.950000762939453
2018-09-04,22.899999618530273
2018-09-05,23.0
2018-09-06,22.950000762939453
2018-09-07,23.0
2018-09-10,23.5
2018-09-11,23.100000381469727
2018-09-12,22.950000762939453
2018-09-13,23.25
2018-09-14,25.399999618530273
2018-09-17,25.649999618530273
2018-09-18,25.649999618530273
2018-09-19,25.399999618530273
2018-09-20,25.549999237060547
2018-09-21,25.350000381469727
2018-09-24,25.149999618530273
2018-09-25,25.100000381469727
2018-09-26,24.350000381469727
2018-09-27,24.299999237060547
2018-09-28,24.5
2018-10-01,24.25
2018-10-02,24.84000015258789
2018-10-03,25.280000686645508
2018-10-04,25.1299991607666
2018-10-05,24.65999984741211
2018-10-08,23.65999984741211
2018-10-09,23.18000030517578
2018-10-10,23.25
2018-10-11,23.260000228881836
2018-10-12,22.920000076293945
2018-10-15,23.93000030517578
2018-10-16,22.59000015258789
2018-10-17,20.8799991607666
2018-10-18,20.530000686645508
2018-10-19,19.90999984741211
2018-10-22,19.6299991607666
2018-10-23,19.110000610351562
2018-10-24,19.100000381469727
2018-10-25,18.770000457763672
2018-10-26,18.25
2018-10-29,17.809999465942383
2018-10-30,18.34000015258789
2018-10-31,18.610000610351562
2018-11-01,19.040000915527344
2018-11-02,19.030000686645508
2018-11-05,18.90999984741211
2018-11-06,19.06999969482422
2018-11-07,19.65999984741211
2018-11-08,19.829999923706055
2018-11-09,19.31999969482422
2018-11-12,19.059999465942383
2018-11-13,19.219999313354492
2018-11-14,19.219999313354492
2018-11-15,19.360000610351562
2018-11-16,19.219999313354492
2018-11-19,19.25
2018-11-20,18.6200008392334
2018-11-21,18.920000076293945
2018-11-23,19.18000030517578
2018-11-26,19.360000610351562
2018-11-27,18.93000030517578
2018-11-28,19.229999542236328
2018-11-29,18.829999923706055
2018-11-30,19.1299991607666
2018-12-03,18.950000762939453
2018-12-04,18.100000381469727
2018-12-06,18.600000381469727
2018-12-07,18.079999923706055
2018-12-10,17.780000686645508
2018-12-11,16.989999771118164
2018-12-12,17.31999969482422
2018-12-13,17.280000686645508
2018-12-14,16.239999771118164
2018-12-17,16.049999237060547
2018-12-18,16.450000762939453
2018-12-19,16.520000457763672
2018-12-20,16.40999984741211
2018-12-21,16.34000015258789
2018-12-24,16.020000457763672
2018-12-26,16.450000762939453
2018-12-27,16.68000030517578
2018-12-28,17.489999771118164
2018-12-31,18.190000534057617
2019-01-02,18.270000457763672
2019-01-03,17.809999465942383
2019-01-04,18.43000030517578
2019-01-07,19.040000915527344
2019-01-08,19.3700008392334
2019-01-09,19.350000381469727
2019-01-10,19.540000915527344
2019-01-11,19.81999969482422
2019-01-14,19.809999465942383
2019-01-15,20.010000228881836
2019-01-16,20.079999923706055
2019-01-17,20.709999084472656
2019-01-18,20.469999313354492
2019-01-22,20.219999313354492
2019-01-23,20.479999542236328
2019-01-24,20.309999465942383
2019-01-25,20.059999465942383
2019-01-28,20.010000228881836
2019-01-29,19.719999313354492
2019-01-30,19.469999313354492
2019-01-31,19.8700008392334
2019-02-01,19.649999618530273
2019-02-04,19.8799991607666
2019-02-05,20.040000915527344
2019-02-06,20.049999237060547
2019-02-07,19.059999465942383
2019-02-08,17.790000915527344
2019-02-11,18.010000228881836
2019-02-12,18.65999984741211
2019-02-13,19.010000228881836
2019-02-14,18.940000534057617
2019-02-15,19.8799991607666
2019-02-19,19.829999923706055
2019-02-20,20.09000015258789
2019-02-21,19.59000015258789
2019-02-22,19.489999771118164
2019-02-25,19.270000457763672
2019-02-26,19.030000686645508
2019-02-27,18.739999771118164
2019-02-28,18.600000381469727
2019-03-01,19.0
2019-03-04,18.540000915527344
2019-03-05,18.350000381469727
2019-03-06,17.510000228881836
2019-03-07,16.8700008392334
2019-03-08,16.899999618530273
2019-03-11,17.389999389648438
2019-03-12,16.90999984741211
2019-03-13,17.049999237060547
2019-03-14,17.15999984741211
2019-03-15,16.829999923706055
2019-03-18,17.09000015258789
2019-03-19,17.850000381469727
2019-03-20,18.030000686645508
2019-03-21,17.389999389648438
2019-03-22,17.0
2019-03-25,17.239999771118164
2019-03-26,17.329999923706055
2019-03-27,16.979999542236328
2019-03-28,16.90999984741211
2019-03-29,16.93000030517578
2019-04-01,17.219999313354492
2019-04-02,17.190000534057617
2019-04-03,16.8700008392334
2019-04-04,17.110000610351562
2019-04-05,17.309999465942383
2019-04-08,17.389999389648438
2019-04-09,16.93000030517578
2019-04-10,17.3700008392334
2019-04-11,17.25
2019-04-12,17.639999389648438
2019-04-15,17.59000015258789
2019-04-16,17.920000076293945
2019-04-17,18.600000381469727
2019-04-18,19.010000228881836
2019-04-22,18.81999969482422
2019-04-23,18.479999542236328
2019-04-24,18.1299991607666
2019-04-25,17.469999313354492
2019-04-26,17.299999237060547
2019-04-29,17.700000762939453
2019-04-30,17.309999465942383
2019-05-01,17.350000381469727
2019-05-02,17.5
2019-05-03,18.010000228881836
2019-05-06,17.6200008392334
2019-05-07,17.540000915527344
2019-05-08,17.190000534057617
2019-05-09,17.520000457763672
2019-05-10,18.889999389648438
2019-05-13,19.170000076293945
2019-05-14,18.649999618530273
2019-05-15,18.670000076293945
2019-05-16,18.489999771118164
2019-05-17,18.030000686645508
2019-05-20,18.309999465942383
2019-05-21,18.790000915527344
2019-05-22,18.540000915527344
2019-05-23,18.149999618530273
2019-05-24,18.420000076293945
2019-05-28,18.579999923706055
2019-05-29,18.540000915527344
2019-05-30,19.049999237060547
2019-05-31,18.81999969482422
2019-06-03,18.969999313354492
2019-06-04,19.010000228881836
2019-06-05,19.09000015258789
2019-06-06,18.280000686645508
2019-06-07,18.889999389648438
2019-06-10,19.0
2019-06-11,19.149999618530273
2019-06-12,19.079999923706055
2019-06-13,19.25
2019-06-14,19.329999923706055
2019-06-17,19.190000534057617
2019-06-18,19.260000228881836
2019-06-19,19.079999923706055
2019-06-20,19.219999313354492
2019-06-21,19.190000534057617
2019-06-24,18.940000534057617
2019-06-25,18.969999313354492
2019-06-26,18.760000228881836
2019-06-27,19.200000762939453
2019-06-28,19.690000534057617
2019-07-01,19.790000915527344
2019-07-02,19.25
2019-07-03,19.309999465942383
2019-07-05,19.389999389648438
2019-07-08,19.420000076293945
2019-07-09,19.540000915527344
2019-07-10,19.40999984741211
2019-07-11,18.889999389648438
2019-07-12,18.989999771118164
2019-07-15,19.270000457763672
2019-07-16,19.549999237060547
2019-07-17,19.229999542236328
2019-07-18,18.969999313354492
2019-07-19,19.049999237060547
2019-07-22,19.450000762939453
2019-07-23,20.079999923706055
2019-07-24,20.889999389648438
2019-07-25,20.65999984741211
2019-07-26,20.829999923706055
2019-07-29,20.8700008392334
2019-07-30,20.920000076293945
2019-07-31,20.719999313354492
2019-08-01,20.399999618530273
2019-08-02,19.889999389648438
2019-08-05,19.260000228881836
2019-08-06,19.440000534057617
2019-08-07,19.670000076293945
2019-08-08,19.829999923706055
2019-08-09,18.6299991607666
2019-08-12,17.68000030517578
2019-08-13,17.6200008392334
2019-08-14,17.479999542236328
2019-08-15,17.959999084472656
2019-08-16,18.299999237060547
2019-08-19,18.290000915527344
2019-08-20,18.020000457763672
2019-08-21,17.920000076293945
2019-08-22,17.93000030517578
2019-08-23,17.059999465942383
2019-08-26,17.149999618530273
2019-08-27,16.860000610351562
2019-08-28,17.709999084472656
2019-08-29,18.420000076293945
2019-08-30,18.239999771118164
2019-09-03,17.989999771118164
2019-09-04,17.920000076293945
2019-09-05,18.239999771118164
2019-09-06,18.34000015258789
2019-09-09,19.020000457763672
2019-09-10,19.43000030517578
2019-09-11,19.940000534057617
2019-09-12,19.700000762939453
2019-09-13,20.049999237060547
2019-09-16,19.959999084472656
2019-09-17,19.850000381469727
2019-09-18,19.360000610351562
2019-09-19,18.770000457763672
2019-09-20,19.34000015258789
2019-09-23,19.34000015258789
2019-09-24,18.639999389648438
2019-09-25,18.969999313354492
2019-09-26,19.049999237060547
2019-09-27,19.049999237060547
2019-09-30,19.03499984741211
2019-10-01,17.860000610351562
2019-10-02,17.40999984741211
2019-10-03,17.93000030517578
2019-10-04,18.06999969482422
2019-10-07,18.079999923706055
2019-10-08,17.81999969482422
2019-10-09,17.809999465942383
2019-10-10,18.299999237060547
2019-10-11,18.969999313354492
2019-10-14,18.43000030517578
2019-10-15,19.0
2019-10-16,18.889999389648438
2019-10-17,18.90999984741211
2019-10-18,18.799999237060547
2019-10-21,19.399999618530273
2019-10-22,19.700000762939453
2019-10-23,19.780000686645508
2019-10-24,19.559999465942383
2019-10-25,19.579999923706055
2019-10-28,19.719999313354492
2019-10-29,19.56999969482422
2019-10-30,19.6200008392334
2019-10-31,19.540000915527344
2019-11-01,19.729999542236328
2019-11-04,19.799999237060547
2019-11-05,19.399999618530273
2019-11-06,19.450000762939453
2019-11-07,19.920000076293945
2019-11-08,19.8700008392334
2019-11-11,20.0
2019-11-12,20.030000686645508
2019-11-13,20.09000015258789
2019-11-14,20.100000381469727
2019-11-15,20.270000457763672
2019-11-18,20.15999984741211
2019-11-19,19.920000076293945
2019-11-20,19.5
2019-11-21,19.639999389648438
2019-11-22,19.899999618530273
2019-11-25,20.489999771118164
2019-11-26,20.399999618530273
2019-11-27,20.5
2019-11-29,20.350000381469727
2019-12-02,20.06999969482422
2019-12-03,19.799999237060547
2019-12-04,19.75
2019-12-05,19.84000015258789
2019-12-06,20.1299991607666
2019-12-09,20.25
2019-12-10,20.040000915527344
2019-12-11,20.260000228881836
2019-12-12,20.309999465942383
2019-12-13,20.469999313354492
2019-12-16,20.790000915527344
2019-12-17,21.149999618530273
2019-12-18,21.729999542236328
2019-12-19,22.200000762939453
2019-12-20,22.1200008392334
2019-12-23,22.489999771118164
2019-12-24,23.059999465942383
2019-12-26,23.049999237060547
2019-12-27,22.979999542236328
2019-12-30,23.09000015258789
2019-12-31,22.920000076293945
2020-01-02,23.030000686645508
2020-01-03,23.3700008392334
2020-01-06,23.84000015258789
2020-01-07,23.8799991607666
2020-01-08,23.8799991607666
2020-01-09,23.709999084472656
2020-01-10,23.6200008392334
2020-01-13,21.6200008392334
2020-01-14,21.625
2020-01-15,22.280000686645508
2020-01-16,22.139999389648438
2020-01-17,22.030000686645508
2020-01-21,21.030000686645508
2020-01-22,20.739999771118164
2020-01-23,20.600000381469727
2020-01-24,20.040000915527344
2020-01-27,19.5
2020-01-28,19.780000686645508
2020-01-29,19.93000030517578
2020-01-30,20.170000076293945
2020-01-31,19.729999542236328
2020-02-03,20.43000030517578
2020-02-04,20.6299991607666
2020-02-05,21.59000015258789
2020-02-06,21.350000381469727
2020-02-07,20.43000030517578
2020-02-10,21.040000915527344
2020-02-11,21.350000381469727
2020-02-12,21.200000762939453
2020-02-13,20.079999923706055
2020-02-14,19.93000030517578
2020-02-18,19.1200008392334
2020-02-19,18.950000762939453
2020-02-20,19.280000686645508
2020-02-21,19.350000381469727
2020-02-24,18.850000381469727
2020-02-25,18.299999237060547
2020-02-26,17.969999313354492
2020-02-27,17.81999969482422
2020-02-28,17.8799991607666
2020-03-02,17.709999084472656
2020-03-03,17.06999969482422
2020-03-04,17.59000015258789
2020-03-05,16.809999465942383
2020-03-06,17.0
2020-03-09,16.350000381469727
2020-03-10,15.720000267028809
2020-03-11,14.850000381469727
2020-03-12,14.350000381469727
2020-03-13,14.020000457763672
2020-03-16,11.710000038146973
2020-03-17,11.899999618530273
2020-03-18,9.260000228881836
2020-03-19,11.390000343322754
2020-03-20,12.430000305175781
2020-03-23,10.859999656677246
2020-03-24,11.460000038146973
2020-03-25,11.729999542236328
2020-03-26,11.9399995803833
2020-03-27,11.100000381469727
2020-03-30,10.84000015258789
2020-03-31,10.930000305175781
2020-04-01,9.760000228881836
2020-04-02,9.4399995803833
2020-04-03,8.869999885559082
2020-04-06,9.720000267028809
2020-04-07,9.510000228881836
2020-04-08,10.510000228881836
2020-04-09,10.869999885559082
2020-04-13,10.649999618530273
2020-04-14,10.899999618530273
2020-04-15,10.069999694824219
2020-04-16,9.649999618530273
2020-04-17,10.199999809265137
2020-04-20,10.069999694824219
2020-04-21,10.039999961853027
2020-04-22,10.279999732971191
2020-04-23,10.710000038146973
2020-04-24,11.180000305175781
2020-04-27,11.930000305175781
2020-04-28,11.329999923706055
2020-04-29,12.5
2020-04-30,12.270000457763672
2020-05-01,11.350000381469727
2020-05-04,11.300000190734863
2020-05-05,11.3100004196167
2020-05-06,11.449999809265137
2020-05-07,12.210000038146973
2020-05-08,12.819999694824219
2020-05-11,12.539999961853027
2020-05-12,11.425000190734863
2020-05-13,10.789999961853027
2020-05-14,11.3100004196167
2020-05-15,11.779999732971191
2020-05-18,12.579999923706055
2020-05-19,12.420000076293945
2020-05-20,12.6899995803833
2020-05-21,13.069999694824219
2020-05-22,13.329999923706055
2020-05-26,14.020000457763672
2020-05-27,14.5
2020-05-28,14.539999961853027
2020-05-29,14.350000381469727
2020-06-01,13.619999885559082
2020-06-02,14.010000228881836
2020-06-03,14.800000190734863
2020-06-04,15.050000190734863
2020-06-05,15.789999961853027
2020-06-08,15.59000015258789
2020-06-09,14.854999542236328
2020-06-10,14.680000305175781
2020-06-11,13.970000267028809
2020-06-12,14.199999809265137
2020-06-15,14.680000305175781
2020-06-16,14.710000038146973
2020-06-17,14.779999732971191
2020-06-18,14.75
2020-06-19,14.600000381469727
2020-06-22,14.46500015258789
2020-06-23,14.359999656677246
2020-06-24,13.604999542236328
2020-06-25,13.970000267028809
2020-06-26,13.859999656677246
2020-06-29,14.569999694824219
2020-06-30,14.989999771118164
2020-07-01,14.305000305175781
2020-07-02,14.239999771118164
2020-07-06,14.289999961853027
2020-07-07,13.5
2020-07-08,13.289999961853027
2020-07-09,12.859999656677246
2020-07-10,13.199999809265137
2020-07-13,13.430000305175781
2020-07-14,13.59000015258789
2020-07-15,14.100000381469727
2020-07-16,13.649999618530273
2020-07-17,13.399999618530273
2020-07-20,12.989999771118164
2020-07-21,13.09000015258789
2020-07-22,12.989999771118164
2020-07-23,12.979999542236328
2020-07-24,12.819999694824219
2020-07-27,12.970000267028809
2020-07-28,12.869999885559082
2020-07-29,13.149999618530273
2020-07-30,12.90999984741211
2020-07-31,12.529999732971191
2020-08-03,12.800000190734863
2020-08-04,12.970000267028809
2020-08-05,13.199999809265137
2020-08-06,13.0
2020-08-07,13.25
2020-08-10,14.010000228881836
2020-08-11,14.140000343322754
2020-08-12,13.90999984741211
2020-08-13,12.109999656677246
2020-08-14,12.300000190734863
2020-08-17,12.029999732971191
2020-08-18,11.710000038146973
2020-08-19,11.5600004196167
2020-08-20,11.510000228881836
2020-08-21,11.529999732971191
2020-08-24,11.6899995803833
2020-08-25,11.699999809265137
2020-08-26,11.630000114440918
2020-08-27,11.520000457763672
2020-08-28,11.369999885559082
2020-08-31,11.380000114440918
2020-09-01,11.470000267028809
2020-09-02,11.890000343322754
2020-09-03,11.65999984741211
2020-09-04,11.59000015258789
2020-09-08,11.359999656677246
2020-09-09,11.399999618530273
2020-09-10,11.729999542236328
2020-09-11,11.930000305175781
2020-09-14,12.25
2020-09-15,12.329999923706055
2020-09-16,12.600000381469727
2020-09-17,12.609999656677246
2020-09-18,12.569999694824219
2020-09-21,11.949999809265137
2020-09-22,11.84000015258789
2020-09-23,11.270000457763672
2020-09-24,11.260000228881836
2020-09-25,11.399999618530273
2020-09-28,11.40999984741211
2020-09-29,11.40999984741211
2020-09-30,12.15999984741211
2020-10-01,11.890000343322754
2020-10-02,12.0600004196167
2020-10-05,12.760000228881836
2020-10-06,12.479999542236328
2020-10-07,12.649999618530273
2020-10-08,12.770000457763672
2020-10-09,12.479999542236328
2020-10-12,12.390000343322754
2020-10-13,12.100000381469727
2020-10-14,11.760000228881836
2020-10-15,11.989999771118164
2020-10-16,11.6899995803833
2020-10-19,12.09000015258789
2020-10-20,11.850000381469727
2020-10-21,11.539999961853027
2020-10-22,11.890000343322754
2020-10-23,12.010000228881836
2020-10-26,11.699999809265137
2020-10-27,11.579999923706055
2020-10-28,11.520000457763672
2020-10-29,11.579999923706055
2020-10-30,11.539999961853027
2020-11-02,11.729999542236328
2020-11-03,12.199999809265137
2020-11-04,11.5
2020-11-05,11.880000114440918
2020-11-06,11.819999694824219
2020-11-09,14.020000457763672
2020-11-10,14.65999984741211
2020-11-11,14.430000305175781
2020-11-12,14.029999732971191
2020-11-13,14.579999923706055
2020-11-16,15.15999984741211
2020-11-17,15.300000190734863
2020-11-18,15.600000381469727
2020-11-19,15.859999656677246
2020-11-20,15.90999984741211
2020-11-23,16.3700008392334
2020-11-24,16.65999984741211
2020-11-25,16.604999542236328
2020-11-27,16.59000015258789
2020-11-30,16.40999984741211
2020-12-01,16.350000381469727
2020-12-02,16.360000610351562
2020-12-03,16.309999465942383
2020-12-04,16.899999618530273
2020-12-07,16.84000015258789
2020-12-08,17.0
2020-12-09,16.8700008392334
2020-12-10,16.440000534057617
2020-12-11,16.200000762939453
2020-12-14,15.949999809265137
2020-12-15,16.739999771118164
2020-12-16,16.700000762939453
2020-12-17,16.760000228881836
2020-12-18,16.989999771118164
2020-12-21,17.989999771118164
2020-12-22,18.5
2020-12-23,18.889999389648438
2020-12-24,19.049999237060547
2020-12-28,19.25
2020-12-29,18.809999465942383
2020-12-30,18.440000534057617
2020-12-31,18.260000228881836
2021-01-04,17.860000610351562
2021-01-05,18.1299991607666
2021-01-06,18.530000686645508
2021-01-07,18.850000381469727
2021-01-08,18.399999618530273
2021-01-11,18.389999389648438
2021-01-12,21.290000915527344
2021-01-13,20.59000015258789
2021-01-14,22.8799991607666
2021-01-15,22.389999389648438
2021-01-19,24.850000381469727
2021-01-20,24.329999923706055
2021-01-21,22.15999984741211
2021-01-22,22.200000762939453
2021-01-25,22.059999465942383
2021-01-26,21.579999923706055
2021-01-27,19.920000076293945
2021-01-28,20.31999969482422
2021-01-29,20.5
2021-02-01,20.809999465942383
2021-02-02,20.770000457763672
2021-02-03,21.31999969482422
2021-02-04,21.81999969482422
2021-02-05,21.959999084472656
2021-02-08,23.3700008392334
2021-02-09,23.1200008392334
2021-02-10,21.0
2021-02-11,18.8700008392334
2021-02-12,18.440000534057617
2021-02-16,19.719999313354492
2021-02-17,19.479999542236328
2021-02-18,19.56999969482422
2021-02-19,20.75
2021-02-22,21.549999237060547
2021-02-23,21.690000534057617
2021-02-24,26.549999237060547
2021-02-25,26.489999771118164
2021-02-26,24.309999465942383
2021-03-01,26.280000686645508
2021-03-02,26.0
2021-03-03,25.360000610351562
2021-03-04,26.270000457763672
2021-03-05,26.850000381469727
2021-03-08,27.079999923706055
2021-03-09,27.729999542236328
2021-03-10,25.229999542236328
2021-03-11,25.600000381469727
2021-03-12,25.290000915527344
2021-03-15,24.239999771118164
2021-03-16,26.979999542236328
2021-03-17,27.010000228881836
2021-03-18,25.81999969482422
2021-03-19,25.969999313354492
2021-03-22,24.670000076293945
2021-03-23,23.450000762939453
2021-03-24,23.84000015258789
2021-03-25,24.299999237060547
2021-03-26,24.149999618530273
2021-03-29,23.389999389648438
2021-03-30,24.350000381469727
2021-03-31,25.030000686645508
2021-04-01,26.75
2021-04-05,26.969999313354492
2021-04-06,26.709999084472656
2021-04-07,26.459999084472656
2021-04-08,26.219999313354492
2021-04-09,26.719999313354492
2021-04-12,26.229999542236328
2021-04-13,25.600000381469727
2021-04-14,26.100000381469727
2021-04-15,26.31999969482422
2021-04-16,26.270000457763672
2021-04-19,26.059999465942383
2021-04-20,24.850000381469727
2021-04-21,25.709999084472656
2021-04-22,26.18000030517578
2021-04-23,27.360000610351562
2021-04-26,27.969999313354492
2021-04-27,28.520000457763672
2021-04-28,27.75
2021-04-29,27.40999984741211
2021-04-30,26.940000534057617
2021-05-03,27.209999084472656
2021-05-04,26.579999923706055
2021-05-05,25.770000457763672
2021-05-06,25.600000381469727
2021-05-07,26.5
2021-05-10,27.040000915527344
2021-05-11,27.139999389648438
2021-05-12,24.739999771118164
2021-05-13,26.770000457763672
2021-05-14,27.93000030517578
