,CTIC
2011-05-05,102.0
2011-05-06,90.0
2011-05-09,87.0
2011-05-10,87.0
2011-05-11,84.0
2011-05-12,84.0
2011-05-13,81.0
2011-05-16,79.5
2011-05-17,76.5
2011-05-18,88.0
2011-05-19,84.0
2011-05-20,104.0
2011-05-23,113.0
2011-05-24,108.5
2011-05-25,104.5
2011-05-26,110.0
2011-05-27,108.0
2011-05-31,110.0
2011-06-01,107.0
2011-06-02,111.0
2011-06-03,108.0
2011-06-06,109.5
2011-06-07,111.0
2011-06-08,107.5
2011-06-09,106.5
2011-06-10,107.0
2011-06-13,109.0
2011-06-14,103.5
2011-06-15,90.5
2011-06-16,95.5
2011-06-17,101.0
2011-06-20,98.5
2011-06-21,97.0
2011-06-22,97.5
2011-06-23,95.0
2011-06-24,99.5
2011-06-27,98.5
2011-06-28,99.5
2011-06-29,98.0
2011-06-30,79.0
2011-07-01,83.5
2011-07-05,80.0
2011-07-06,75.5
2011-07-07,75.0
2011-07-08,74.0
2011-07-11,70.0
2011-07-12,69.5
2011-07-13,71.0
2011-07-14,68.0
2011-07-15,69.5
2011-07-18,63.5
2011-07-19,67.0
2011-07-20,67.5
2011-07-21,76.5
2011-07-22,76.0
2011-07-25,73.5
2011-07-26,68.5
2011-07-27,65.0
2011-07-28,66.5
2011-07-29,67.5
2011-08-01,67.0
2011-08-02,63.0
2011-08-03,65.0
2011-08-04,58.5
2011-08-05,60.0
2011-08-08,52.5
2011-08-09,58.0
2011-08-10,52.5
2011-08-11,53.5
2011-08-12,54.0
2011-08-15,58.5
2011-08-16,57.5
2011-08-17,67.5
2011-08-18,60.0
2011-08-19,60.0
2011-08-22,61.0
2011-08-23,59.5
2011-08-24,59.0
2011-08-25,57.0
2011-08-26,57.0
2011-08-29,59.0
2011-08-30,57.0
2011-08-31,59.0
2011-09-01,59.5
2011-09-02,59.5
2011-09-06,56.5
2011-09-07,61.5
2011-09-08,57.0
2011-09-09,55.0
2011-09-12,54.0
2011-09-13,54.0
2011-09-14,55.0
2011-09-15,57.0
2011-09-16,59.0
2011-09-19,56.0
2011-09-20,53.5
2011-09-21,51.0
2011-09-22,49.0
2011-09-23,50.5
2011-09-26,51.0
2011-09-27,55.0
2011-09-28,52.0
2011-09-29,52.5
2011-09-30,53.0
2011-10-03,49.0
2011-10-04,55.0
2011-10-05,54.0
2011-10-06,56.0
2011-10-07,55.0
2011-10-10,56.5
2011-10-11,56.0
2011-10-12,59.5
2011-10-13,61.5
2011-10-14,61.5
2011-10-17,58.5
2011-10-18,61.5
2011-10-19,60.0
2011-10-20,60.0
2011-10-21,61.5
2011-10-24,62.0
2011-10-25,62.5
2011-10-26,62.0
2011-10-27,64.5
2011-10-28,63.5
2011-10-31,64.0
2011-11-01,59.0
2011-11-02,59.5
2011-11-03,58.5
2011-11-04,57.0
2011-11-07,57.5
2011-11-08,57.5
2011-11-09,55.5
2011-11-10,56.0
2011-11-11,57.0
2011-11-14,55.5
2011-11-15,56.5
2011-11-16,56.0
2011-11-17,52.0
2011-11-18,53.0
2011-11-21,53.5
2011-11-22,51.5
2011-11-23,50.5
2011-11-25,51.5
2011-11-28,55.5
2011-11-29,53.5
2011-11-30,56.0
2011-12-01,54.5
2011-12-02,55.5
2011-12-05,57.5
2011-12-06,65.0
2011-12-07,67.5
2011-12-08,69.0
2011-12-09,59.0
2011-12-12,58.0
2011-12-13,55.0
2011-12-14,55.0
2011-12-15,52.5
2011-12-16,54.0
2011-12-19,50.5
2011-12-20,54.5
2011-12-21,53.0
2011-12-22,54.0
2011-12-23,53.5
2011-12-27,51.5
2011-12-28,50.5
2011-12-29,56.0
2011-12-30,58.0
2012-01-03,58.0
2012-01-04,56.0
2012-01-05,58.0
2012-01-06,55.5
2012-01-09,55.5
2012-01-10,55.5
2012-01-11,58.0
2012-01-12,59.5
2012-01-13,57.5
2012-01-17,55.5
2012-01-18,56.5
2012-01-19,57.0
2012-01-20,65.5
2012-01-23,73.0
2012-01-24,70.0
2012-01-25,67.5
2012-01-26,65.5
2012-01-27,66.5
2012-01-30,54.5
2012-01-31,55.0
2012-02-01,54.0
2012-02-02,52.5
2012-02-03,55.5
2012-02-06,55.5
2012-02-07,54.5
2012-02-08,56.0
2012-02-09,55.0
2012-02-10,54.0
2012-02-13,53.5
2012-02-14,52.5
2012-02-15,53.0
2012-02-16,55.5
2012-02-17,67.5
2012-02-21,71.0
2012-02-22,66.0
2012-02-23,64.0
2012-02-24,64.0
2012-02-27,61.5
2012-02-28,66.5
2012-02-29,64.5
2012-03-01,63.5
2012-03-02,62.0
2012-03-05,65.5
2012-03-06,62.5
2012-03-07,64.0
2012-03-08,64.5
2012-03-09,64.5
2012-03-12,63.5
2012-03-13,65.0
2012-03-14,64.5
2012-03-15,65.5
2012-03-16,67.0
2012-03-19,67.0
2012-03-20,66.0
2012-03-21,65.5
2012-03-22,64.0
2012-03-23,66.0
2012-03-26,70.0
2012-03-27,68.0
2012-03-28,66.5
2012-03-29,65.5
2012-03-30,66.0
2012-04-02,66.0
2012-04-03,65.0
2012-04-04,63.0
2012-04-05,60.5
2012-04-09,59.0
2012-04-10,57.5
2012-04-11,60.0
2012-04-12,60.5
2012-04-13,58.0
2012-04-16,58.0
2012-04-17,60.0
2012-04-18,57.5
2012-04-19,58.0
2012-04-20,58.5
2012-04-23,56.5
2012-04-24,58.5
2012-04-25,58.0
2012-04-26,56.5
2012-04-27,56.5
2012-04-30,55.5
2012-05-01,53.0
2012-05-02,54.0
2012-05-03,53.0
2012-05-04,50.5
2012-05-07,49.0
2012-05-08,51.0
2012-05-09,50.5
2012-05-10,58.0
2012-05-11,55.5
2012-05-14,52.0
2012-05-15,51.0
2012-05-16,49.5
2012-05-17,46.5
2012-05-18,43.0
2012-05-21,48.0
2012-05-22,47.5
2012-05-23,47.0
2012-05-24,46.0
2012-05-25,45.5
2012-05-29,45.5
2012-05-30,45.0
2012-05-31,45.0
2012-06-01,43.5
2012-06-04,44.0
2012-06-05,43.5
2012-06-06,44.0
2012-06-07,43.0
2012-06-08,42.5
2012-06-11,38.0
2012-06-12,37.5
2012-06-13,34.5
2012-06-14,35.5
2012-06-15,34.5
2012-06-18,34.0
2012-06-19,34.5
2012-06-20,35.5
2012-06-21,33.5
2012-06-22,31.0
2012-06-25,30.0
2012-06-26,29.0
2012-06-27,29.5
2012-06-28,29.0
2012-06-29,29.0
2012-07-02,30.5
2012-07-03,31.0
2012-07-05,29.5
2012-07-06,30.0
2012-07-09,30.0
2012-07-10,31.0
2012-07-11,30.5
2012-07-12,30.5
2012-07-13,34.5
2012-07-16,32.0
2012-07-17,30.5
2012-07-18,30.0
2012-07-19,30.5
2012-07-20,29.5
2012-07-23,29.0
2012-07-24,26.0
2012-07-25,25.0
2012-07-26,25.5
2012-07-27,26.0
2012-07-30,25.5
2012-07-31,26.0
2012-08-01,24.5
2012-08-02,23.0
2012-08-03,23.0
2012-08-06,22.5
2012-08-07,23.5
2012-08-08,22.5
2012-08-09,21.5
2012-08-10,21.0
2012-08-13,20.5
2012-08-14,20.5
2012-08-15,20.5
2012-08-16,20.0
2012-08-17,20.5
2012-08-20,20.0
2012-08-21,20.0
2012-08-22,20.0
2012-08-23,20.5
2012-08-24,20.0
2012-08-27,22.5
2012-08-28,23.5
2012-08-29,25.5
2012-08-30,23.0
2012-08-31,22.0
2012-09-04,19.700000762939453
2012-09-05,18.0
2012-09-06,17.899999618530273
2012-09-07,23.200000762939453
2012-09-10,25.700000762939453
2012-09-11,35.599998474121094
2012-09-12,33.900001525878906
2012-09-13,29.399999618530273
2012-09-14,28.799999237060547
2012-09-17,29.799999237060547
2012-09-18,28.799999237060547
2012-09-19,27.899999618530273
2012-09-20,26.600000381469727
2012-09-21,27.200000762939453
2012-09-24,26.100000381469727
2012-09-25,26.100000381469727
2012-09-26,24.700000762939453
2012-09-27,24.399999618530273
2012-09-28,24.200000762939453
2012-10-01,22.299999237060547
2012-10-02,25.200000762939453
2012-10-03,23.600000381469727
2012-10-04,20.399999618530273
2012-10-05,15.300000190734863
2012-10-08,16.0
2012-10-09,15.199999809265137
2012-10-10,13.899999618530273
2012-10-11,14.100000381469727
2012-10-12,14.600000381469727
2012-10-15,15.199999809265137
2012-10-16,15.300000190734863
2012-10-17,15.5
2012-10-18,15.100000381469727
2012-10-19,15.0
2012-10-22,15.600000381469727
2012-10-23,15.100000381469727
2012-10-24,15.0
2012-10-25,15.399999618530273
2012-10-26,15.199999809265137
2012-10-31,15.0
2012-11-01,15.300000190734863
2012-11-02,15.100000381469727
2012-11-05,15.0
2012-11-06,13.899999618530273
2012-11-07,13.300000190734863
2012-11-08,12.0
2012-11-09,12.100000381469727
2012-11-12,12.600000381469727
2012-11-13,13.300000190734863
2012-11-14,13.199999809265137
2012-11-15,12.5
2012-11-16,12.300000190734863
2012-11-19,12.300000190734863
2012-11-20,12.399999618530273
2012-11-21,12.5
2012-11-23,13.399999618530273
2012-11-26,14.300000190734863
2012-11-27,13.600000381469727
2012-11-28,13.399999618530273
2012-11-29,13.399999618530273
2012-11-30,13.800000190734863
2012-12-03,14.0
2012-12-04,13.5
2012-12-05,13.600000381469727
2012-12-06,13.600000381469727
2012-12-07,13.5
2012-12-10,12.899999618530273
2012-12-11,12.899999618530273
2012-12-12,13.5
2012-12-13,13.5
2012-12-14,12.800000190734863
2012-12-17,13.199999809265137
2012-12-18,13.300000190734863
2012-12-19,13.399999618530273
2012-12-20,13.399999618530273
2012-12-21,12.899999618530273
2012-12-24,13.0
2012-12-26,12.899999618530273
2012-12-27,12.899999618530273
2012-12-28,13.0
2012-12-31,13.0
2013-01-02,12.899999618530273
2013-01-03,13.0
2013-01-04,12.899999618530273
2013-01-07,13.0
2013-01-08,16.299999237060547
2013-01-09,14.100000381469727
2013-01-10,14.600000381469727
2013-01-11,15.199999809265137
2013-01-14,15.0
2013-01-15,14.899999618530273
2013-01-16,14.300000190734863
2013-01-17,14.399999618530273
2013-01-18,14.399999618530273
2013-01-22,15.699999809265137
2013-01-23,15.0
2013-01-24,14.199999809265137
2013-01-25,14.800000190734863
2013-01-28,14.800000190734863
2013-01-29,15.300000190734863
2013-01-30,14.600000381469727
2013-01-31,14.399999618530273
2013-02-01,14.399999618530273
2013-02-04,14.399999618530273
2013-02-05,14.199999809265137
2013-02-06,13.800000190734863
2013-02-07,13.800000190734863
2013-02-08,13.800000190734863
2013-02-11,14.100000381469727
2013-02-12,14.300000190734863
2013-02-13,14.199999809265137
2013-02-14,14.399999618530273
2013-02-15,14.399999618530273
2013-02-19,14.100000381469727
2013-02-20,13.899999618530273
2013-02-21,13.800000190734863
2013-02-22,13.399999618530273
2013-02-25,13.300000190734863
2013-02-26,13.199999809265137
2013-02-27,13.100000381469727
2013-02-28,13.5
2013-03-01,12.5
2013-03-04,12.600000381469727
2013-03-05,12.600000381469727
2013-03-06,12.600000381469727
2013-03-07,13.0
2013-03-08,13.0
2013-03-11,12.899999618530273
2013-03-12,12.699999809265137
2013-03-13,12.5
2013-03-14,13.0
2013-03-15,13.100000381469727
2013-03-18,13.0
2013-03-19,12.5
2013-03-20,12.600000381469727
2013-03-21,12.300000190734863
2013-03-22,12.300000190734863
2013-03-25,10.699999809265137
2013-03-26,11.0
2013-03-27,10.399999618530273
2013-03-28,11.5
2013-04-01,11.300000190734863
2013-04-02,11.199999809265137
2013-04-03,11.300000190734863
2013-04-04,11.100000381469727
2013-04-05,10.699999809265137
2013-04-08,10.699999809265137
2013-04-09,11.399999618530273
2013-04-10,11.399999618530273
2013-04-11,11.600000381469727
2013-04-12,11.199999809265137
2013-04-15,10.699999809265137
2013-04-16,11.0
2013-04-17,10.800000190734863
2013-04-18,10.600000381469727
2013-04-19,10.800000190734863
2013-04-22,11.600000381469727
2013-04-23,10.800000190734863
2013-04-24,11.100000381469727
2013-04-25,11.699999809265137
2013-04-26,11.5
2013-04-29,11.699999809265137
2013-04-30,11.399999618530273
2013-05-01,11.199999809265137
2013-05-02,11.699999809265137
2013-05-03,11.300000190734863
2013-05-06,11.800000190734863
2013-05-07,11.899999618530273
2013-05-08,11.699999809265137
2013-05-09,11.5
2013-05-10,11.800000190734863
2013-05-13,11.899999618530273
2013-05-14,11.899999618530273
2013-05-15,11.699999809265137
2013-05-16,11.5
2013-05-17,11.600000381469727
2013-05-20,12.199999809265137
2013-05-21,13.199999809265137
2013-05-22,12.899999618530273
2013-05-23,12.199999809265137
2013-05-24,12.399999618530273
2013-05-28,12.300000190734863
2013-05-29,12.399999618530273
2013-05-30,12.100000381469727
2013-05-31,12.300000190734863
2013-06-03,13.0
2013-06-04,12.300000190734863
2013-06-05,12.399999618530273
2013-06-06,12.5
2013-06-07,12.100000381469727
2013-06-10,12.199999809265137
2013-06-11,12.300000190734863
2013-06-12,12.0
2013-06-13,11.899999618530273
2013-06-14,11.800000190734863
2013-06-17,12.5
2013-06-18,13.300000190734863
2013-06-19,12.399999618530273
2013-06-20,12.699999809265137
2013-06-21,12.199999809265137
2013-06-24,10.899999618530273
2013-06-25,11.399999618530273
2013-06-26,11.5
2013-06-27,11.100000381469727
2013-06-28,10.5
2013-07-01,9.899999618530273
2013-07-02,10.100000381469727
2013-07-03,10.300000190734863
2013-07-05,10.300000190734863
2013-07-08,10.5
2013-07-09,10.800000190734863
2013-07-10,10.699999809265137
2013-07-11,10.699999809265137
2013-07-12,10.600000381469727
2013-07-15,10.699999809265137
2013-07-16,10.600000381469727
2013-07-17,10.5
2013-07-18,10.600000381469727
2013-07-19,10.5
2013-07-22,10.600000381469727
2013-07-23,11.0
2013-07-24,10.899999618530273
2013-07-25,11.0
2013-07-26,10.899999618530273
2013-07-29,10.699999809265137
2013-07-30,10.800000190734863
2013-07-31,11.300000190734863
2013-08-01,10.899999618530273
2013-08-02,10.899999618530273
2013-08-05,11.100000381469727
2013-08-06,10.699999809265137
2013-08-07,10.399999618530273
2013-08-08,10.899999618530273
2013-08-09,11.0
2013-08-12,10.800000190734863
2013-08-13,10.699999809265137
2013-08-14,10.699999809265137
2013-08-15,10.5
2013-08-16,10.600000381469727
2013-08-19,11.0
2013-08-20,11.199999809265137
2013-08-21,11.5
2013-08-22,11.600000381469727
2013-08-23,11.5
2013-08-26,11.0
2013-08-27,10.800000190734863
2013-08-28,10.800000190734863
2013-08-29,11.0
2013-08-30,11.0
2013-09-03,10.899999618530273
2013-09-04,11.100000381469727
2013-09-05,11.0
2013-09-06,10.899999618530273
2013-09-09,11.0
2013-09-10,11.199999809265137
2013-09-11,11.100000381469727
2013-09-12,10.899999618530273
2013-09-13,13.100000381469727
2013-09-16,12.399999618530273
2013-09-17,13.699999809265137
2013-09-18,14.600000381469727
2013-09-19,13.800000190734863
2013-09-20,13.5
2013-09-23,15.399999618530273
2013-09-24,16.0
2013-09-25,17.100000381469727
2013-09-26,16.0
2013-09-27,16.700000762939453
2013-09-30,16.200000762939453
2013-10-01,16.600000381469727
2013-10-02,16.600000381469727
2013-10-03,15.899999618530273
2013-10-04,15.899999618530273
2013-10-07,19.5
2013-10-08,17.700000762939453
2013-10-09,18.600000381469727
2013-10-10,17.899999618530273
2013-10-11,19.100000381469727
2013-10-14,18.5
2013-10-15,17.200000762939453
2013-10-16,18.600000381469727
2013-10-17,17.899999618530273
2013-10-18,18.299999237060547
2013-10-21,18.100000381469727
2013-10-22,18.799999237060547
2013-10-23,18.299999237060547
2013-10-24,18.299999237060547
2013-10-25,19.100000381469727
2013-10-28,18.700000762939453
2013-10-29,19.0
2013-10-30,17.899999618530273
2013-10-31,17.600000381469727
2013-11-01,16.299999237060547
2013-11-04,17.600000381469727
2013-11-05,17.299999237060547
2013-11-06,17.100000381469727
2013-11-07,16.200000762939453
2013-11-08,17.399999618530273
2013-11-11,17.399999618530273
2013-11-12,17.100000381469727
2013-11-13,17.799999237060547
2013-11-14,17.5
2013-11-15,18.700000762939453
2013-11-18,19.399999618530273
2013-11-19,18.899999618530273
2013-11-20,19.600000381469727
2013-11-21,20.200000762939453
2013-11-22,19.799999237060547
2013-11-25,19.5
2013-11-26,19.200000762939453
2013-11-27,19.299999237060547
2013-11-29,19.399999618530273
2013-12-02,19.600000381469727
2013-12-03,19.100000381469727
2013-12-04,19.5
2013-12-05,19.100000381469727
2013-12-06,19.5
2013-12-09,18.200000762939453
2013-12-10,17.700000762939453
2013-12-11,17.399999618530273
2013-12-12,17.899999618530273
2013-12-13,17.700000762939453
2013-12-16,17.299999237060547
2013-12-17,17.100000381469727
2013-12-18,17.399999618530273
2013-12-19,17.399999618530273
2013-12-20,17.700000762939453
2013-12-23,17.899999618530273
2013-12-24,18.700000762939453
2013-12-26,19.0
2013-12-27,18.700000762939453
2013-12-30,19.200000762939453
2013-12-31,19.100000381469727
2014-01-02,19.899999618530273
2014-01-03,22.0
2014-01-06,24.799999237060547
2014-01-07,23.700000762939453
2014-01-08,25.100000381469727
2014-01-09,25.399999618530273
2014-01-10,26.600000381469727
2014-01-13,29.200000762939453
2014-01-14,30.5
2014-01-15,30.5
2014-01-16,32.0
2014-01-17,36.400001525878906
2014-01-21,42.099998474121094
2014-01-22,40.099998474121094
2014-01-23,41.29999923706055
2014-01-24,40.0
2014-01-27,33.400001525878906
2014-01-28,34.400001525878906
2014-01-29,33.20000076293945
2014-01-30,33.20000076293945
2014-01-31,31.899999618530273
2014-02-03,31.100000381469727
2014-02-04,30.600000381469727
2014-02-05,28.399999618530273
2014-02-06,28.299999237060547
2014-02-07,33.29999923706055
2014-02-10,34.900001525878906
2014-02-11,35.0
2014-02-12,33.5
2014-02-13,34.0
2014-02-14,33.599998474121094
2014-02-18,33.400001525878906
2014-02-19,32.099998474121094
2014-02-20,34.20000076293945
2014-02-21,34.20000076293945
2014-02-24,35.599998474121094
2014-02-25,36.099998474121094
2014-02-26,35.099998474121094
2014-02-27,39.70000076293945
2014-02-28,38.5
2014-03-03,36.29999923706055
2014-03-04,38.099998474121094
2014-03-05,39.099998474121094
2014-03-06,37.900001525878906
2014-03-07,37.79999923706055
2014-03-10,37.70000076293945
2014-03-11,37.900001525878906
2014-03-12,41.0
2014-03-13,39.400001525878906
2014-03-14,38.900001525878906
2014-03-17,39.599998474121094
2014-03-18,39.79999923706055
2014-03-19,39.5
2014-03-20,38.70000076293945
2014-03-21,38.099998474121094
2014-03-24,35.70000076293945
2014-03-25,35.79999923706055
2014-03-26,33.79999923706055
2014-03-27,34.400001525878906
2014-03-28,33.79999923706055
2014-03-31,34.0
2014-04-01,35.79999923706055
2014-04-02,34.70000076293945
2014-04-03,33.599998474121094
2014-04-04,33.099998474121094
2014-04-07,32.29999923706055
2014-04-08,32.79999923706055
2014-04-09,34.79999923706055
2014-04-10,31.899999618530273
2014-04-11,31.700000762939453
2014-04-14,31.299999237060547
2014-04-15,30.5
2014-04-16,29.899999618530273
2014-04-17,30.700000762939453
2014-04-21,29.899999618530273
2014-04-22,33.29999923706055
2014-04-23,31.799999237060547
2014-04-24,31.899999618530273
2014-04-25,30.299999237060547
2014-04-28,30.200000762939453
2014-04-29,30.700000762939453
2014-04-30,29.5
2014-05-01,29.5
2014-05-02,29.600000381469727
2014-05-05,30.299999237060547
2014-05-06,28.700000762939453
2014-05-07,27.899999618530273
2014-05-08,26.5
2014-05-09,27.100000381469727
2014-05-12,28.799999237060547
2014-05-13,27.5
2014-05-14,27.299999237060547
2014-05-15,26.799999237060547
2014-05-16,25.899999618530273
2014-05-19,26.5
2014-05-20,25.899999618530273
2014-05-21,25.399999618530273
2014-05-22,28.700000762939453
2014-05-23,28.600000381469727
2014-05-27,31.399999618530273
2014-05-28,30.899999618530273
2014-05-29,30.600000381469727
2014-05-30,29.399999618530273
2014-06-02,28.700000762939453
2014-06-03,29.399999618530273
2014-06-04,30.100000381469727
2014-06-05,30.200000762939453
2014-06-06,29.799999237060547
2014-06-09,30.200000762939453
2014-06-10,31.700000762939453
2014-06-11,30.399999618530273
2014-06-12,31.0
2014-06-13,30.899999618530273
2014-06-16,31.0
2014-06-17,31.100000381469727
2014-06-18,31.100000381469727
2014-06-19,30.799999237060547
2014-06-20,30.200000762939453
2014-06-23,29.200000762939453
2014-06-24,28.799999237060547
2014-06-25,29.0
2014-06-26,28.899999618530273
2014-06-27,28.600000381469727
2014-06-30,28.100000381469727
2014-07-01,30.899999618530273
2014-07-02,30.299999237060547
2014-07-03,30.0
2014-07-07,28.100000381469727
2014-07-08,27.700000762939453
2014-07-09,27.799999237060547
2014-07-10,27.0
2014-07-11,26.899999618530273
2014-07-14,28.299999237060547
2014-07-15,27.100000381469727
2014-07-16,26.600000381469727
2014-07-17,25.0
2014-07-18,25.899999618530273
2014-07-21,27.399999618530273
2014-07-22,26.600000381469727
2014-07-23,26.5
2014-07-24,26.600000381469727
2014-07-25,25.899999618530273
2014-07-28,25.5
2014-07-29,26.0
2014-07-30,26.5
2014-07-31,25.899999618530273
2014-08-01,24.399999618530273
2014-08-04,25.100000381469727
2014-08-05,24.200000762939453
2014-08-06,24.5
2014-08-07,25.200000762939453
2014-08-08,25.0
2014-08-11,25.0
2014-08-12,24.799999237060547
2014-08-13,25.5
2014-08-14,25.299999237060547
2014-08-15,25.700000762939453
2014-08-18,25.700000762939453
2014-08-19,25.600000381469727
2014-08-20,25.5
2014-08-21,25.100000381469727
2014-08-22,25.200000762939453
2014-08-25,25.299999237060547
2014-08-26,25.5
2014-08-27,25.899999618530273
2014-08-28,25.5
2014-08-29,25.600000381469727
2014-09-02,24.799999237060547
2014-09-03,24.600000381469727
2014-09-04,24.600000381469727
2014-09-05,24.600000381469727
2014-09-08,24.799999237060547
2014-09-09,25.899999618530273
2014-09-10,26.700000762939453
2014-09-11,26.700000762939453
2014-09-12,26.100000381469727
2014-09-15,25.0
2014-09-16,25.100000381469727
2014-09-17,27.899999618530273
2014-09-18,26.600000381469727
2014-09-19,26.799999237060547
2014-09-22,25.100000381469727
2014-09-23,25.0
2014-09-24,26.200000762939453
2014-09-25,24.799999237060547
2014-09-26,25.399999618530273
2014-09-29,24.899999618530273
2014-09-30,24.200000762939453
2014-10-01,24.0
2014-10-02,24.100000381469727
2014-10-03,24.200000762939453
2014-10-06,24.0
2014-10-07,22.899999618530273
2014-10-08,23.600000381469727
2014-10-09,22.700000762939453
2014-10-10,22.0
2014-10-13,22.399999618530273
2014-10-14,22.899999618530273
2014-10-15,22.700000762939453
2014-10-16,22.799999237060547
2014-10-17,22.700000762939453
2014-10-20,23.899999618530273
2014-10-21,23.700000762939453
2014-10-22,22.899999618530273
2014-10-23,23.700000762939453
2014-10-24,24.0
2014-10-27,24.100000381469727
2014-10-28,25.600000381469727
2014-10-29,24.299999237060547
2014-10-30,23.899999618530273
2014-10-31,24.399999618530273
2014-11-03,23.799999237060547
2014-11-04,24.200000762939453
2014-11-05,23.799999237060547
2014-11-06,23.600000381469727
2014-11-07,21.299999237060547
2014-11-10,21.399999618530273
2014-11-11,21.899999618530273
2014-11-12,21.799999237060547
2014-11-13,21.5
2014-11-14,21.299999237060547
2014-11-17,22.399999618530273
2014-11-18,22.799999237060547
2014-11-19,21.799999237060547
2014-11-20,21.700000762939453
2014-11-21,22.200000762939453
2014-11-24,22.399999618530273
2014-11-25,22.399999618530273
2014-11-26,22.299999237060547
2014-11-28,21.899999618530273
2014-12-01,21.299999237060547
2014-12-02,22.0
2014-12-03,21.700000762939453
2014-12-04,23.299999237060547
2014-12-05,23.200000762939453
2014-12-08,23.399999618530273
2014-12-09,25.0
2014-12-10,23.899999618530273
2014-12-11,23.799999237060547
2014-12-12,24.0
2014-12-15,22.200000762939453
2014-12-16,22.100000381469727
2014-12-17,23.600000381469727
2014-12-18,24.299999237060547
2014-12-19,24.399999618530273
2014-12-22,24.0
2014-12-23,23.100000381469727
2014-12-24,23.600000381469727
2014-12-26,24.0
2014-12-29,23.600000381469727
2014-12-30,23.5
2014-12-31,23.600000381469727
2015-01-02,24.0
2015-01-05,23.600000381469727
2015-01-06,23.0
2015-01-07,22.899999618530273
2015-01-08,23.600000381469727
2015-01-09,23.600000381469727
2015-01-12,23.0
2015-01-13,23.899999618530273
2015-01-14,23.899999618530273
2015-01-15,23.200000762939453
2015-01-16,23.200000762939453
2015-01-20,22.899999618530273
2015-01-21,22.200000762939453
2015-01-22,22.299999237060547
2015-01-23,21.899999618530273
2015-01-26,22.600000381469727
2015-01-27,22.299999237060547
2015-01-28,22.100000381469727
2015-01-29,21.700000762939453
2015-01-30,22.0
2015-02-02,21.899999618530273
2015-02-03,22.899999618530273
2015-02-04,21.899999618530273
2015-02-05,22.799999237060547
2015-02-06,22.399999618530273
2015-02-09,22.0
2015-02-10,22.200000762939453
2015-02-11,22.0
2015-02-12,22.5
2015-02-13,22.299999237060547
2015-02-17,23.399999618530273
2015-02-18,22.799999237060547
2015-02-19,23.200000762939453
2015-02-20,22.799999237060547
2015-02-23,24.0
2015-02-24,23.200000762939453
2015-02-25,23.799999237060547
2015-02-26,23.799999237060547
2015-02-27,23.399999618530273
2015-03-02,23.799999237060547
2015-03-03,24.200000762939453
2015-03-04,24.600000381469727
2015-03-05,27.200000762939453
2015-03-06,26.5
2015-03-09,28.200000762939453
2015-03-10,27.0
2015-03-11,26.700000762939453
2015-03-12,26.0
2015-03-13,19.700000762939453
2015-03-16,19.700000762939453
2015-03-17,19.399999618530273
2015-03-18,19.100000381469727
2015-03-19,19.299999237060547
2015-03-20,19.399999618530273
2015-03-23,19.399999618530273
2015-03-24,19.5
2015-03-25,19.100000381469727
2015-03-26,18.0
2015-03-27,18.100000381469727
2015-03-30,18.700000762939453
2015-03-31,18.100000381469727
2015-04-01,18.299999237060547
2015-04-02,19.100000381469727
2015-04-06,18.799999237060547
2015-04-07,19.200000762939453
2015-04-08,19.399999618530273
2015-04-09,19.100000381469727
2015-04-10,19.299999237060547
2015-04-13,19.299999237060547
2015-04-14,19.299999237060547
2015-04-15,19.100000381469727
2015-04-16,19.100000381469727
2015-04-17,18.200000762939453
2015-04-20,18.399999618530273
2015-04-21,18.399999618530273
2015-04-22,19.299999237060547
2015-04-23,19.5
2015-04-24,19.600000381469727
2015-04-27,18.700000762939453
2015-04-28,18.899999618530273
2015-04-29,18.5
2015-04-30,17.799999237060547
2015-05-01,17.899999618530273
2015-05-04,18.399999618530273
2015-05-05,17.799999237060547
2015-05-06,17.399999618530273
2015-05-07,17.600000381469727
2015-05-08,18.299999237060547
2015-05-11,18.0
2015-05-12,17.600000381469727
2015-05-13,17.5
2015-05-14,17.600000381469727
2015-05-15,18.0
2015-05-18,17.799999237060547
2015-05-19,17.299999237060547
2015-05-20,17.600000381469727
2015-05-21,17.399999618530273
2015-05-22,17.100000381469727
2015-05-26,16.600000381469727
2015-05-27,17.5
2015-05-28,19.0
2015-05-29,19.399999618530273
2015-06-01,21.700000762939453
2015-06-02,21.200000762939453
2015-06-03,20.600000381469727
2015-06-04,20.899999618530273
2015-06-05,20.5
2015-06-08,20.399999618530273
2015-06-09,19.700000762939453
2015-06-10,20.899999618530273
2015-06-11,20.899999618530273
2015-06-12,20.399999618530273
2015-06-15,21.299999237060547
2015-06-16,20.899999618530273
2015-06-17,21.100000381469727
2015-06-18,22.0
2015-06-19,22.700000762939453
2015-06-22,22.600000381469727
2015-06-23,22.399999618530273
2015-06-24,21.899999618530273
2015-06-25,21.299999237060547
2015-06-26,20.700000762939453
2015-06-29,19.299999237060547
2015-06-30,19.5
2015-07-01,20.200000762939453
2015-07-02,19.799999237060547
2015-07-06,19.700000762939453
2015-07-07,19.5
2015-07-08,18.600000381469727
2015-07-09,18.799999237060547
2015-07-10,19.100000381469727
2015-07-13,19.5
2015-07-14,19.600000381469727
2015-07-15,19.0
2015-07-16,19.5
2015-07-17,19.5
2015-07-20,19.0
2015-07-21,19.0
2015-07-22,19.100000381469727
2015-07-23,19.200000762939453
