,CHUY
2016-04-27,29.510000228881836
2016-04-28,29.3799991607666
2016-04-29,30.540000915527344
2016-05-02,30.989999771118164
2016-05-03,31.299999237060547
2016-05-04,33.689998626708984
2016-05-05,33.09000015258789
2016-05-06,32.290000915527344
2016-05-09,33.63999938964844
2016-05-10,33.22999954223633
2016-05-11,32.189998626708984
2016-05-12,32.47999954223633
2016-05-13,31.959999084472656
2016-05-16,32.47999954223633
2016-05-17,32.150001525878906
2016-05-18,32.13999938964844
2016-05-19,31.790000915527344
2016-05-20,31.899999618530273
2016-05-23,32.119998931884766
2016-05-24,32.380001068115234
2016-05-25,32.88999938964844
2016-05-26,32.91999816894531
2016-05-27,33.29999923706055
2016-05-31,32.95000076293945
2016-06-01,33.369998931884766
2016-06-02,33.40999984741211
2016-06-03,33.209999084472656
2016-06-06,34.400001525878906
2016-06-07,34.40999984741211
2016-06-08,34.84000015258789
2016-06-09,35.59000015258789
2016-06-10,35.45000076293945
2016-06-13,35.65999984741211
2016-06-14,35.41999816894531
2016-06-15,35.04999923706055
2016-06-16,34.83000183105469
2016-06-17,35.209999084472656
2016-06-20,35.560001373291016
2016-06-21,35.619998931884766
2016-06-22,35.4900016784668
2016-06-23,35.58000183105469
2016-06-24,35.20000076293945
2016-06-27,33.720001220703125
2016-06-28,34.22999954223633
2016-06-29,34.90999984741211
2016-06-30,34.61000061035156
2016-07-01,34.4900016784668
2016-07-05,34.279998779296875
2016-07-06,33.689998626708984
2016-07-07,33.459999084472656
2016-07-08,34.119998931884766
2016-07-11,34.650001525878906
2016-07-12,34.95000076293945
2016-07-13,35.2400016784668
2016-07-14,35.630001068115234
2016-07-15,35.849998474121094
2016-07-18,35.9900016784668
2016-07-19,36.439998626708984
2016-07-20,37.02000045776367
2016-07-21,36.65999984741211
2016-07-22,37.70000076293945
2016-07-25,37.209999084472656
2016-07-26,33.45000076293945
2016-07-27,32.68000030517578
2016-07-28,33.459999084472656
2016-07-29,33.720001220703125
2016-08-01,35.150001525878906
2016-08-02,33.70000076293945
2016-08-03,33.59000015258789
2016-08-04,33.36000061035156
2016-08-05,33.36000061035156
2016-08-08,33.369998931884766
2016-08-09,33.61000061035156
2016-08-10,33.45000076293945
2016-08-11,33.58000183105469
2016-08-12,33.41999816894531
2016-08-15,33.70000076293945
2016-08-16,33.36000061035156
2016-08-17,32.849998474121094
2016-08-18,32.540000915527344
2016-08-19,31.8799991607666
2016-08-22,31.81999969482422
2016-08-23,31.700000762939453
2016-08-24,31.100000381469727
2016-08-25,31.260000228881836
2016-08-26,30.899999618530273
2016-08-29,30.530000686645508
2016-08-30,30.280000686645508
2016-08-31,30.280000686645508
2016-09-01,30.010000228881836
2016-09-02,30.149999618530273
2016-09-06,30.149999618530273
2016-09-07,30.3700008392334
2016-09-08,30.059999465942383
2016-09-09,29.020000457763672
2016-09-12,29.0
2016-09-13,28.719999313354492
2016-09-14,28.149999618530273
2016-09-15,28.040000915527344
2016-09-16,27.940000534057617
2016-09-19,28.260000228881836
2016-09-20,28.34000015258789
2016-09-21,28.420000076293945
2016-09-22,29.049999237060547
2016-09-23,29.489999771118164
2016-09-26,28.950000762939453
2016-09-27,29.040000915527344
2016-09-28,28.43000030517578
2016-09-29,27.860000610351562
2016-09-30,27.940000534057617
2016-10-03,27.950000762939453
2016-10-04,27.459999084472656
2016-10-05,27.719999313354492
2016-10-06,27.149999618530273
2016-10-07,26.809999465942383
2016-10-10,26.799999237060547
2016-10-11,26.239999771118164
2016-10-12,27.110000610351562
2016-10-13,26.65999984741211
2016-10-14,26.6200008392334
2016-10-17,26.639999389648438
2016-10-18,26.3700008392334
2016-10-19,27.270000457763672
2016-10-20,27.280000686645508
2016-10-21,27.139999389648438
2016-10-24,27.450000762939453
2016-10-25,26.700000762939453
2016-10-26,26.950000762939453
2016-10-27,27.200000762939453
2016-10-28,27.549999237060547
2016-10-31,28.399999618530273
2016-11-01,27.649999618530273
2016-11-02,28.0
2016-11-03,28.350000381469727
2016-11-04,28.25
2016-11-07,28.25
2016-11-08,28.25
2016-11-09,29.0
2016-11-10,30.0
2016-11-11,30.450000762939453
2016-11-14,31.0
2016-11-15,31.200000762939453
2016-11-16,30.899999618530273
2016-11-17,31.5
2016-11-18,31.450000762939453
2016-11-21,31.700000762939453
2016-11-22,31.5
2016-11-23,31.450000762939453
2016-11-25,31.5
2016-11-28,31.049999237060547
2016-11-29,31.299999237060547
2016-11-30,31.350000381469727
2016-12-01,32.599998474121094
2016-12-02,32.54999923706055
2016-12-05,33.20000076293945
2016-12-06,33.29999923706055
2016-12-07,33.599998474121094
2016-12-08,34.400001525878906
2016-12-09,34.95000076293945
2016-12-12,34.95000076293945
2016-12-13,34.349998474121094
2016-12-14,34.349998474121094
2016-12-15,33.849998474121094
2016-12-16,34.20000076293945
2016-12-19,33.900001525878906
2016-12-20,33.20000076293945
2016-12-21,33.25
2016-12-22,33.0
2016-12-23,32.95000076293945
2016-12-27,32.95000076293945
2016-12-28,32.54999923706055
2016-12-29,32.29999923706055
2016-12-30,32.45000076293945
2017-01-03,31.75
2017-01-04,32.599998474121094
2017-01-05,32.54999923706055
2017-01-06,31.299999237060547
2017-01-09,31.200000762939453
2017-01-10,31.149999618530273
2017-01-11,30.950000762939453
2017-01-12,30.350000381469727
2017-01-13,29.799999237060547
2017-01-17,29.5
2017-01-18,29.049999237060547
2017-01-19,29.200000762939453
2017-01-20,29.549999237060547
2017-01-23,29.149999618530273
2017-01-24,29.049999237060547
2017-01-25,29.399999618530273
2017-01-26,29.200000762939453
2017-01-27,29.100000381469727
2017-01-30,29.5
2017-01-31,29.399999618530273
2017-02-01,28.75
2017-02-02,28.5
2017-02-03,28.75
2017-02-06,29.299999237060547
2017-02-07,29.399999618530273
2017-02-08,29.450000762939453
2017-02-09,30.350000381469727
2017-02-10,30.700000762939453
2017-02-13,30.799999237060547
2017-02-14,30.149999618530273
2017-02-15,30.25
2017-02-16,30.25
2017-02-17,30.149999618530273
2017-02-21,30.25
2017-02-22,28.549999237060547
2017-02-23,28.450000762939453
2017-02-24,28.149999618530273
2017-02-27,28.25
2017-02-28,28.5
2017-03-01,29.200000762939453
2017-03-02,28.25
2017-03-03,27.799999237060547
2017-03-06,27.200000762939453
2017-03-07,27.350000381469727
2017-03-08,27.350000381469727
2017-03-09,27.5
2017-03-10,28.149999618530273
2017-03-13,28.0
2017-03-14,27.700000762939453
2017-03-15,28.299999237060547
2017-03-16,28.450000762939453
2017-03-17,28.5
2017-03-20,28.049999237060547
2017-03-21,27.799999237060547
2017-03-22,28.25
2017-03-23,28.600000381469727
2017-03-24,28.799999237060547
2017-03-27,28.600000381469727
2017-03-28,29.399999618530273
2017-03-29,29.75
2017-03-30,29.799999237060547
2017-03-31,29.799999237060547
2017-04-03,29.549999237060547
2017-04-04,29.049999237060547
2017-04-05,29.299999237060547
2017-04-06,29.0
2017-04-07,28.700000762939453
2017-04-10,28.899999618530273
2017-04-11,28.700000762939453
2017-04-12,28.450000762939453
2017-04-13,28.350000381469727
2017-04-17,28.25
2017-04-18,27.75
2017-04-19,28.0
2017-04-20,28.5
2017-04-21,28.450000762939453
2017-04-24,29.0
2017-04-25,28.549999237060547
2017-04-26,28.899999618530273
2017-04-27,29.049999237060547
2017-04-28,29.799999237060547
2017-05-01,30.700000762939453
2017-05-02,31.600000381469727
2017-05-03,31.25
2017-05-04,31.049999237060547
2017-05-05,30.049999237060547
2017-05-08,30.479999542236328
2017-05-09,30.799999237060547
2017-05-10,30.649999618530273
2017-05-11,30.899999618530273
2017-05-12,29.950000762939453
2017-05-15,29.350000381469727
2017-05-16,29.100000381469727
2017-05-17,29.0
2017-05-18,29.450000762939453
2017-05-19,28.549999237060547
2017-05-22,28.5
2017-05-23,28.049999237060547
2017-05-24,27.799999237060547
2017-05-25,27.75
2017-05-26,27.149999618530273
2017-05-30,26.850000381469727
2017-05-31,26.899999618530273
2017-06-01,27.200000762939453
2017-06-02,27.450000762939453
2017-06-05,27.0
2017-06-06,26.899999618530273
2017-06-07,26.950000762939453
2017-06-08,26.950000762939453
2017-06-09,26.850000381469727
2017-06-12,26.75
2017-06-13,26.25
2017-06-14,25.649999618530273
2017-06-15,24.5
2017-06-16,24.5
2017-06-19,24.049999237060547
2017-06-20,23.700000762939453
2017-06-21,21.899999618530273
2017-06-22,21.75
2017-06-23,22.149999618530273
2017-06-26,22.549999237060547
2017-06-27,22.799999237060547
2017-06-28,23.149999618530273
2017-06-29,23.450000762939453
2017-06-30,23.399999618530273
2017-07-03,23.600000381469727
2017-07-05,23.350000381469727
2017-07-06,23.25
2017-07-07,23.350000381469727
2017-07-10,23.25
2017-07-11,23.399999618530273
2017-07-12,23.549999237060547
2017-07-13,23.649999618530273
2017-07-14,23.399999618530273
2017-07-17,25.0
2017-07-18,24.549999237060547
2017-07-19,24.350000381469727
2017-07-20,24.350000381469727
2017-07-21,23.899999618530273
2017-07-24,23.899999618530273
2017-07-25,24.5
2017-07-26,23.899999618530273
2017-07-27,23.850000381469727
2017-07-28,23.200000762939453
2017-07-31,23.549999237060547
2017-08-01,23.149999618530273
2017-08-02,22.600000381469727
2017-08-03,22.350000381469727
2017-08-04,20.850000381469727
2017-08-07,21.049999237060547
2017-08-08,20.799999237060547
2017-08-09,20.600000381469727
2017-08-10,20.450000762939453
2017-08-11,20.450000762939453
2017-08-14,20.799999237060547
2017-08-15,20.399999618530273
2017-08-16,20.600000381469727
2017-08-17,20.600000381469727
2017-08-18,20.200000762939453
2017-08-21,20.149999618530273
2017-08-22,20.350000381469727
2017-08-23,20.100000381469727
2017-08-24,20.049999237060547
2017-08-25,20.049999237060547
2017-08-28,19.799999237060547
2017-08-29,19.049999237060547
2017-08-30,19.299999237060547
2017-08-31,18.799999237060547
2017-09-01,18.899999618530273
2017-09-05,18.549999237060547
2017-09-06,18.450000762939453
2017-09-07,18.200000762939453
2017-09-08,18.049999237060547
2017-09-11,18.25
2017-09-12,18.450000762939453
2017-09-13,19.350000381469727
2017-09-14,19.100000381469727
2017-09-15,19.75
2017-09-18,19.25
2017-09-19,19.100000381469727
2017-09-20,19.799999237060547
2017-09-21,20.049999237060547
2017-09-22,20.149999618530273
2017-09-25,20.399999618530273
2017-09-26,20.350000381469727
2017-09-27,20.700000762939453
2017-09-28,20.899999618530273
2017-09-29,21.049999237060547
2017-10-02,21.200000762939453
2017-10-03,21.75
2017-10-04,21.649999618530273
2017-10-05,21.850000381469727
2017-10-06,22.100000381469727
2017-10-09,21.799999237060547
2017-10-10,21.850000381469727
2017-10-11,21.299999237060547
2017-10-12,21.0
2017-10-13,20.700000762939453
2017-10-16,20.75
2017-10-17,21.399999618530273
2017-10-18,21.950000762939453
2017-10-19,22.200000762939453
2017-10-20,22.399999618530273
2017-10-23,22.600000381469727
2017-10-24,22.799999237060547
2017-10-25,21.899999618530273
2017-10-26,22.049999237060547
2017-10-27,22.649999618530273
2017-10-30,22.600000381469727
2017-10-31,22.5
2017-11-01,21.75
2017-11-02,21.149999618530273
2017-11-03,22.399999618530273
2017-11-06,22.649999618530273
2017-11-07,21.75
2017-11-08,22.049999237060547
2017-11-09,21.850000381469727
2017-11-10,22.75
2017-11-13,23.100000381469727
2017-11-14,23.700000762939453
2017-11-15,23.5
2017-11-16,23.549999237060547
2017-11-17,23.649999618530273
2017-11-20,23.75
2017-11-21,24.100000381469727
2017-11-22,23.450000762939453
2017-11-24,23.049999237060547
2017-11-27,23.0
2017-11-28,24.149999618530273
2017-11-29,25.100000381469727
2017-11-30,24.899999618530273
2017-12-01,24.479999542236328
2017-12-04,26.0
2017-12-05,25.049999237060547
2017-12-06,24.799999237060547
2017-12-07,24.950000762939453
2017-12-08,24.899999618530273
2017-12-11,25.25
2017-12-12,25.600000381469727
2017-12-13,26.149999618530273
2017-12-14,25.399999618530273
2017-12-15,26.149999618530273
2017-12-18,25.299999237060547
2017-12-19,26.399999618530273
2017-12-20,26.850000381469727
2017-12-21,27.25
2017-12-22,27.649999618530273
2017-12-26,27.950000762939453
2017-12-27,28.200000762939453
2017-12-28,28.149999618530273
2017-12-29,28.049999237060547
2018-01-02,27.350000381469727
2018-01-03,28.25
2018-01-04,28.799999237060547
2018-01-05,28.75
2018-01-08,28.950000762939453
2018-01-09,28.700000762939453
2018-01-10,28.899999618530273
2018-01-11,28.049999237060547
2018-01-12,27.950000762939453
2018-01-16,26.700000762939453
2018-01-17,26.700000762939453
2018-01-18,26.299999237060547
2018-01-19,26.700000762939453
2018-01-22,26.649999618530273
2018-01-23,26.450000762939453
2018-01-24,27.25
2018-01-25,27.549999237060547
2018-01-26,27.049999237060547
2018-01-29,27.049999237060547
2018-01-30,26.549999237060547
2018-01-31,26.5
2018-02-01,26.600000381469727
2018-02-02,25.850000381469727
2018-02-05,25.700000762939453
2018-02-06,25.700000762939453
2018-02-07,25.799999237060547
2018-02-08,25.200000762939453
2018-02-09,25.350000381469727
2018-02-12,25.200000762939453
2018-02-13,25.100000381469727
2018-02-14,25.5
2018-02-15,26.350000381469727
2018-02-16,26.149999618530273
2018-02-20,25.75
2018-02-21,26.149999618530273
2018-02-22,26.3799991607666
2018-02-23,27.149999618530273
2018-02-26,27.200000762939453
2018-02-27,26.700000762939453
2018-02-28,27.0
2018-03-01,27.200000762939453
2018-03-02,27.850000381469727
2018-03-05,28.149999618530273
2018-03-06,27.950000762939453
2018-03-07,27.399999618530273
2018-03-08,26.899999618530273
2018-03-09,26.0
2018-03-12,26.100000381469727
2018-03-13,26.100000381469727
2018-03-14,26.049999237060547
2018-03-15,25.700000762939453
2018-03-16,25.850000381469727
2018-03-19,25.799999237060547
2018-03-20,25.799999237060547
2018-03-21,25.700000762939453
2018-03-22,24.700000762939453
2018-03-23,24.850000381469727
2018-03-26,25.549999237060547
2018-03-27,25.350000381469727
2018-03-28,25.649999618530273
2018-03-29,26.200000762939453
2018-04-02,25.950000762939453
2018-04-03,26.700000762939453
2018-04-04,26.600000381469727
2018-04-05,26.899999618530273
2018-04-06,26.600000381469727
2018-04-09,26.700000762939453
2018-04-10,27.149999618530273
2018-04-11,26.700000762939453
2018-04-12,26.649999618530273
2018-04-13,26.950000762939453
2018-04-16,27.5
2018-04-17,27.649999618530273
2018-04-18,27.25
2018-04-19,27.299999237060547
2018-04-20,27.700000762939453
2018-04-23,27.100000381469727
2018-04-24,26.799999237060547
2018-04-25,26.850000381469727
2018-04-26,27.25
2018-04-27,27.5
2018-04-30,28.600000381469727
2018-05-01,29.049999237060547
2018-05-02,28.5
2018-05-03,28.399999618530273
2018-05-04,29.950000762939453
2018-05-07,30.049999237060547
2018-05-08,30.0
2018-05-09,29.149999618530273
2018-05-10,30.030000686645508
2018-05-11,29.100000381469727
2018-05-14,28.100000381469727
2018-05-15,28.049999237060547
2018-05-16,28.299999237060547
2018-05-17,28.700000762939453
2018-05-18,27.950000762939453
2018-05-21,28.600000381469727
2018-05-22,27.799999237060547
2018-05-23,27.899999618530273
2018-05-24,28.799999237060547
2018-05-25,28.950000762939453
2018-05-29,29.0
2018-05-30,29.600000381469727
2018-05-31,29.450000762939453
2018-06-01,29.899999618530273
2018-06-04,29.950000762939453
2018-06-05,30.5
2018-06-06,30.899999618530273
2018-06-07,30.899999618530273
2018-06-08,30.5
2018-06-11,29.799999237060547
2018-06-12,30.200000762939453
2018-06-13,30.25
2018-06-14,30.350000381469727
2018-06-15,30.700000762939453
2018-06-18,30.700000762939453
2018-06-19,30.950000762939453
2018-06-20,31.0
2018-06-21,31.200000762939453
2018-06-22,32.400001525878906
2018-06-25,32.04999923706055
2018-06-26,31.850000381469727
2018-06-27,30.649999618530273
2018-06-28,30.600000381469727
2018-06-29,30.700000762939453
2018-07-02,31.5
2018-07-03,31.75
2018-07-05,32.04999923706055
2018-07-06,31.850000381469727
2018-07-09,31.799999237060547
2018-07-10,31.350000381469727
2018-07-11,31.549999237060547
2018-07-12,31.799999237060547
2018-07-13,32.04999923706055
2018-07-16,32.150001525878906
2018-07-17,31.799999237060547
2018-07-18,33.0
2018-07-19,33.70000076293945
2018-07-20,33.75
2018-07-23,33.75
2018-07-24,32.45000076293945
2018-07-25,32.5
2018-07-26,32.849998474121094
2018-07-27,32.45000076293945
2018-07-30,32.099998474121094
2018-07-31,31.649999618530273
2018-08-01,30.799999237060547
2018-08-02,31.25
2018-08-03,30.850000381469727
2018-08-06,31.100000381469727
2018-08-07,30.549999237060547
2018-08-08,30.600000381469727
2018-08-09,30.950000762939453
2018-08-10,26.149999618530273
2018-08-13,27.299999237060547
2018-08-14,27.200000762939453
2018-08-15,27.600000381469727
2018-08-16,27.5
2018-08-17,27.549999237060547
2018-08-20,27.450000762939453
2018-08-21,27.350000381469727
2018-08-22,27.350000381469727
2018-08-23,27.25
2018-08-24,27.399999618530273
2018-08-27,27.25
2018-08-28,27.549999237060547
2018-08-29,28.100000381469727
2018-08-30,28.299999237060547
2018-08-31,28.950000762939453
2018-09-04,28.950000762939453
2018-09-05,29.450000762939453
2018-09-06,29.350000381469727
2018-09-07,29.399999618530273
2018-09-10,28.850000381469727
2018-09-11,28.700000762939453
2018-09-12,27.200000762939453
2018-09-13,27.649999618530273
2018-09-14,27.450000762939453
2018-09-17,27.75
2018-09-18,28.149999618530273
2018-09-19,28.0
2018-09-20,27.950000762939453
2018-09-21,27.299999237060547
2018-09-24,25.049999237060547
2018-09-25,25.479999542236328
2018-09-26,25.350000381469727
2018-09-27,25.700000762939453
2018-09-28,26.25
2018-10-01,25.600000381469727
2018-10-02,25.149999618530273
2018-10-03,25.469999313354492
2018-10-04,25.790000915527344
2018-10-05,26.0
2018-10-08,26.610000610351562
2018-10-09,27.010000228881836
2018-10-10,26.770000457763672
2018-10-11,26.649999618530273
2018-10-12,26.940000534057617
2018-10-15,26.670000076293945
2018-10-16,26.770000457763672
2018-10-17,26.309999465942383
2018-10-18,25.670000076293945
2018-10-19,24.899999618530273
2018-10-22,24.90999984741211
2018-10-23,24.520000457763672
2018-10-24,23.969999313354492
2018-10-25,24.56999969482422
2018-10-26,24.200000762939453
2018-10-29,23.850000381469727
2018-10-30,24.700000762939453
2018-10-31,24.3700008392334
2018-11-01,24.510000228881836
2018-11-02,25.079999923706055
2018-11-05,25.799999237060547
2018-11-06,26.219999313354492
2018-11-07,20.510000228881836
2018-11-08,20.3700008392334
2018-11-09,20.43000030517578
2018-11-12,21.260000228881836
2018-11-13,21.040000915527344
2018-11-14,20.829999923706055
2018-11-15,21.059999465942383
2018-11-16,21.520000457763672
2018-11-19,21.700000762939453
2018-11-20,21.68000030517578
2018-11-21,22.09000015258789
2018-11-23,21.969999313354492
2018-11-26,21.170000076293945
2018-11-27,21.260000228881836
2018-11-28,22.610000610351562
2018-11-29,22.25
2018-11-30,21.399999618530273
2018-12-03,21.610000610351562
2018-12-04,20.950000762939453
2018-12-06,21.420000076293945
2018-12-07,21.1200008392334
2018-12-10,20.649999618530273
2018-12-11,20.239999771118164
2018-12-12,20.520000457763672
2018-12-13,20.139999389648438
2018-12-14,19.459999084472656
2018-12-17,19.030000686645508
2018-12-18,19.459999084472656
2018-12-19,18.850000381469727
2018-12-20,18.440000534057617
2018-12-21,17.8700008392334
2018-12-24,17.139999389648438
2018-12-26,18.06999969482422
2018-12-27,17.389999389648438
2018-12-28,17.959999084472656
2018-12-31,17.739999771118164
2019-01-02,18.31999969482422
2019-01-03,18.059999465942383
2019-01-04,18.770000457763672
2019-01-07,20.25
2019-01-08,20.43000030517578
2019-01-09,20.170000076293945
2019-01-10,20.610000610351562
2019-01-11,21.030000686645508
2019-01-14,20.31999969482422
2019-01-15,20.110000610351562
2019-01-16,20.549999237060547
2019-01-17,20.989999771118164
2019-01-18,21.899999618530273
2019-01-22,20.670000076293945
2019-01-23,20.520000457763672
2019-01-24,20.510000228881836
2019-01-25,20.809999465942383
2019-01-28,21.690000534057617
2019-01-29,21.510000228881836
2019-01-30,22.170000076293945
2019-01-31,22.719999313354492
2019-02-01,23.010000228881836
2019-02-04,23.139999389648438
2019-02-05,22.25
2019-02-06,22.40999984741211
2019-02-07,22.329999923706055
2019-02-08,22.290000915527344
2019-02-11,22.75
2019-02-12,22.350000381469727
2019-02-13,22.75
2019-02-14,22.389999389648438
2019-02-15,22.899999618530273
2019-02-19,22.84000015258789
2019-02-20,23.469999313354492
2019-02-21,23.079999923706055
2019-02-22,22.700000762939453
2019-02-25,22.18000030517578
2019-02-26,21.8799991607666
2019-02-27,22.18000030517578
2019-02-28,22.3700008392334
2019-03-01,23.100000381469727
2019-03-04,23.549999237060547
2019-03-05,22.90999984741211
2019-03-06,22.1200008392334
2019-03-07,22.290000915527344
2019-03-08,21.350000381469727
2019-03-11,22.0
2019-03-12,22.020000457763672
2019-03-13,21.93000030517578
2019-03-14,22.309999465942383
2019-03-15,22.399999618530273
2019-03-18,22.690000534057617
2019-03-19,22.559999465942383
2019-03-20,22.329999923706055
2019-03-21,22.899999618530273
2019-03-22,22.459999084472656
2019-03-25,22.34000015258789
2019-03-26,22.709999084472656
2019-03-27,22.899999618530273
2019-03-28,22.75
2019-03-29,22.770000457763672
2019-04-01,21.59000015258789
2019-04-02,21.040000915527344
2019-04-03,21.149999618530273
2019-04-04,21.920000076293945
2019-04-05,22.020000457763672
2019-04-08,21.860000610351562
2019-04-09,21.0
2019-04-10,21.149999618530273
2019-04-11,21.09000015258789
2019-04-12,20.850000381469727
2019-04-15,20.579999923706055
2019-04-16,20.670000076293945
2019-04-17,20.309999465942383
2019-04-18,20.3700008392334
2019-04-22,20.010000228881836
2019-04-23,20.440000534057617
2019-04-24,20.850000381469727
2019-04-25,21.100000381469727
2019-04-26,20.829999923706055
2019-04-29,21.079999923706055
2019-04-30,19.889999389648438
2019-05-01,20.0
2019-05-02,20.440000534057617
2019-05-03,20.920000076293945
2019-05-06,20.739999771118164
2019-05-07,19.90999984741211
2019-05-08,22.940000534057617
2019-05-09,23.010000228881836
2019-05-10,22.81999969482422
2019-05-13,22.3700008392334
2019-05-14,21.90999984741211
2019-05-15,21.979999542236328
2019-05-16,21.6299991607666
2019-05-17,22.579999923706055
2019-05-20,23.040000915527344
2019-05-21,23.139999389648438
2019-05-22,22.760000228881836
2019-05-23,22.040000915527344
2019-05-24,22.1299991607666
2019-05-28,21.950000762939453
2019-05-29,21.649999618530273
2019-05-30,21.969999313354492
2019-05-31,22.1200008392334
2019-06-03,22.09000015258789
2019-06-04,22.43000030517578
2019-06-05,20.979999542236328
2019-06-06,20.1200008392334
2019-06-07,20.450000762939453
2019-06-10,20.5
2019-06-11,20.110000610351562
2019-06-12,19.940000534057617
2019-06-13,20.329999923706055
2019-06-14,21.020000457763672
2019-06-17,21.739999771118164
2019-06-18,22.799999237060547
2019-06-19,22.65999984741211
2019-06-20,22.979999542236328
2019-06-21,22.600000381469727
2019-06-24,22.260000228881836
2019-06-25,22.43000030517578
2019-06-26,22.540000915527344
2019-06-27,22.969999313354492
2019-06-28,22.920000076293945
2019-07-01,22.34000015258789
2019-07-02,22.0
2019-07-03,22.18000030517578
2019-07-05,22.780000686645508
2019-07-08,22.729999542236328
2019-07-09,22.579999923706055
2019-07-10,22.420000076293945
2019-07-11,22.34000015258789
2019-07-12,22.459999084472656
2019-07-15,22.3799991607666
2019-07-16,22.149999618530273
2019-07-17,22.459999084472656
2019-07-18,23.139999389648438
2019-07-19,23.1299991607666
2019-07-22,23.31999969482422
2019-07-23,22.959999084472656
2019-07-24,23.399999618530273
2019-07-25,22.860000610351562
2019-07-26,23.219999313354492
2019-07-29,23.350000381469727
2019-07-30,24.15999984741211
2019-07-31,23.649999618530273
2019-08-01,23.81999969482422
2019-08-02,23.969999313354492
2019-08-05,23.739999771118164
2019-08-06,23.34000015258789
2019-08-07,22.729999542236328
2019-08-08,23.850000381469727
2019-08-09,26.399999618530273
2019-08-12,26.020000457763672
2019-08-13,25.3700008392334
2019-08-14,24.920000076293945
2019-08-15,24.979999542236328
2019-08-16,25.229999542236328
2019-08-19,25.15999984741211
2019-08-20,24.59000015258789
2019-08-21,24.739999771118164
2019-08-22,24.790000915527344
2019-08-23,24.139999389648438
2019-08-26,24.34000015258789
2019-08-27,24.09000015258789
2019-08-28,24.510000228881836
2019-08-29,25.31999969482422
2019-08-30,25.3700008392334
2019-09-03,25.350000381469727
2019-09-04,25.43000030517578
2019-09-05,25.68000030517578
2019-09-06,24.90999984741211
2019-09-09,25.290000915527344
2019-09-10,25.290000915527344
2019-09-11,25.940000534057617
2019-09-12,25.530000686645508
2019-09-13,25.889999389648438
2019-09-16,25.889999389648438
2019-09-17,25.940000534057617
2019-09-18,25.56999969482422
2019-09-19,24.829999923706055
2019-09-20,24.889999389648438
2019-09-23,24.639999389648438
2019-09-24,24.780000686645508
2019-09-25,24.84000015258789
2019-09-26,24.3700008392334
2019-09-27,24.399999618530273
2019-09-30,24.760000228881836
2019-10-01,24.65999984741211
2019-10-02,24.389999389648438
2019-10-03,24.010000228881836
2019-10-04,23.950000762939453
2019-10-07,23.719999313354492
2019-10-08,23.739999771118164
2019-10-09,23.59000015258789
2019-10-10,23.299999237060547
2019-10-11,23.989999771118164
2019-10-14,23.280000686645508
2019-10-15,23.299999237060547
2019-10-16,23.75
2019-10-17,23.489999771118164
2019-10-18,23.469999313354492
2019-10-21,23.700000762939453
2019-10-22,23.809999465942383
2019-10-23,24.219999313354492
2019-10-24,24.049999237060547
2019-10-25,24.25
2019-10-28,24.389999389648438
2019-10-29,24.6299991607666
2019-10-30,24.770000457763672
2019-10-31,24.3700008392334
2019-11-01,24.739999771118164
2019-11-04,24.209999084472656
2019-11-05,25.170000076293945
2019-11-06,24.90999984741211
2019-11-07,24.31999969482422
2019-11-08,27.760000228881836
2019-11-11,27.610000610351562
2019-11-12,27.989999771118164
2019-11-13,27.719999313354492
2019-11-14,27.010000228881836
2019-11-15,27.209999084472656
2019-11-18,27.239999771118164
2019-11-19,26.540000915527344
2019-11-20,26.329999923706055
2019-11-21,26.729999542236328
2019-11-22,27.940000534057617
2019-11-25,28.479999542236328
2019-11-26,28.739999771118164
2019-11-27,29.020000457763672
2019-11-29,28.81999969482422
2019-12-02,28.719999313354492
2019-12-03,28.770000457763672
2019-12-04,28.209999084472656
2019-12-05,28.030000686645508
2019-12-06,28.549999237060547
2019-12-09,28.0
2019-12-10,27.530000686645508
2019-12-11,27.290000915527344
2019-12-12,27.1299991607666
2019-12-13,27.079999923706055
2019-12-16,26.549999237060547
2019-12-17,27.360000610351562
2019-12-18,26.81999969482422
2019-12-19,26.3700008392334
2019-12-20,26.15999984741211
2019-12-23,26.290000915527344
2019-12-24,26.020000457763672
2019-12-26,26.489999771118164
2019-12-27,25.829999923706055
2019-12-30,25.950000762939453
2019-12-31,25.920000076293945
2020-01-02,25.700000762939453
2020-01-03,25.389999389648438
2020-01-06,26.360000610351562
2020-01-07,25.850000381469727
2020-01-08,26.100000381469727
2020-01-09,25.90999984741211
2020-01-10,25.670000076293945
2020-01-13,25.739999771118164
2020-01-14,25.420000076293945
2020-01-15,25.190000534057617
2020-01-16,25.31999969482422
2020-01-17,24.799999237060547
2020-01-21,25.200000762939453
2020-01-22,25.290000915527344
2020-01-23,25.270000457763672
2020-01-24,25.149999618530273
2020-01-27,25.100000381469727
2020-01-28,25.399999618530273
2020-01-29,25.200000762939453
2020-01-30,24.639999389648438
2020-01-31,24.549999237060547
2020-02-03,24.6200008392334
2020-02-04,24.649999618530273
2020-02-05,25.1299991607666
2020-02-06,25.059999465942383
2020-02-07,24.809999465942383
2020-02-10,25.100000381469727
2020-02-11,25.059999465942383
2020-02-12,24.739999771118164
2020-02-13,24.6299991607666
2020-02-14,25.049999237060547
2020-02-18,24.719999313354492
2020-02-19,25.030000686645508
2020-02-20,24.81999969482422
2020-02-21,24.84000015258789
2020-02-24,24.239999771118164
