,APEN
2014-09-15,271.80999755859375
2014-09-16,264.8800048828125
2014-09-17,268.7300109863281
2014-09-18,258.7200012207031
2014-09-19,246.39999389648438
2014-09-22,256.4100036621094
2014-09-23,254.10000610351562
2014-09-24,257.17999267578125
2014-09-25,261.79998779296875
2014-09-26,261.0299987792969
2014-09-29,270.2699890136719
2014-09-30,271.0400085449219
2014-10-01,269.5
2014-10-02,284.1300048828125
2014-10-03,273.3500061035156
2014-10-06,269.5
2014-10-07,251.7899932861328
2014-10-08,243.32000732421875
2014-10-09,236.38999938964844
2014-10-10,227.14999389648438
2014-10-13,232.5399932861328
2014-10-14,237.16000366210938
2014-10-15,234.0800018310547
2014-10-16,243.32000732421875
2014-10-17,236.38999938964844
2014-10-20,230.22999572753906
2014-10-21,238.6999969482422
2014-10-22,238.6999969482422
2014-10-23,231.77000427246094
2014-10-24,232.5399932861328
2014-10-27,232.5399932861328
2014-10-28,227.14999389648438
2014-10-29,224.07000732421875
2014-10-30,227.9199981689453
2014-10-31,224.07000732421875
2014-11-03,224.83999633789062
2014-11-04,224.07000732421875
2014-11-05,223.3000030517578
2014-11-06,227.14999389648438
2014-11-07,228.69000244140625
2014-11-10,223.3000030517578
2014-11-11,214.05999755859375
2014-11-12,203.27999877929688
2014-11-13,208.6699981689453
2014-11-14,206.36000061035156
2014-11-17,196.35000610351562
2014-11-18,205.58999633789062
2014-11-19,203.27999877929688
2014-11-20,200.1999969482422
2014-11-21,197.88999938964844
2014-11-24,207.89999389648438
2014-11-25,204.0500030517578
2014-11-26,197.88999938964844
2014-11-28,197.88999938964844
2014-12-01,192.5
2014-12-02,184.8000030517578
2014-12-03,184.8000030517578
2014-12-04,198.66000366210938
2014-12-05,215.60000610351562
2014-12-08,234.0800018310547
2014-12-09,231.0
2014-12-10,231.0
2014-12-11,215.60000610351562
2014-12-12,219.4499969482422
2014-12-15,215.60000610351562
2014-12-16,215.60000610351562
2014-12-17,223.3000030517578
2014-12-18,224.07000732421875
2014-12-19,242.5500030517578
2014-12-22,231.77000427246094
2014-12-23,217.91000366210938
2014-12-24,220.99000549316406
2014-12-26,209.44000244140625
2014-12-29,210.97999572753906
2014-12-30,206.36000061035156
2014-12-31,217.13999938964844
2015-01-02,219.4499969482422
2015-01-05,222.52999877929688
2015-01-06,222.52999877929688
2015-01-07,229.4600067138672
2015-01-08,231.0
2015-01-09,231.77000427246094
2015-01-12,236.38999938964844
2015-01-13,227.9199981689453
2015-01-14,232.5399932861328
2015-01-15,231.0
2015-01-16,232.5399932861328
2015-01-20,231.0
2015-01-21,224.83999633789062
2015-01-22,228.69000244140625
2015-01-23,227.9199981689453
2015-01-26,224.83999633789062
2015-01-27,226.3800048828125
2015-01-28,222.52999877929688
2015-01-29,219.4499969482422
2015-01-30,219.4499969482422
2015-02-02,212.52000427246094
2015-02-03,219.4499969482422
2015-02-04,213.2899932861328
2015-02-05,219.4499969482422
2015-02-06,218.67999267578125
2015-02-09,220.22000122070312
2015-02-10,220.99000549316406
2015-02-11,228.69000244140625
2015-02-12,229.4600067138672
2015-02-13,228.69000244140625
2015-02-17,232.5399932861328
2015-02-18,232.5399932861328
2015-02-19,232.5399932861328
2015-02-20,234.0800018310547
2015-02-23,229.4600067138672
2015-02-24,231.0
2015-02-25,230.22999572753906
2015-02-26,230.22999572753906
2015-02-27,225.61000061035156
2015-03-02,226.3800048828125
2015-03-03,227.14999389648438
2015-03-04,225.61000061035156
2015-03-05,224.83999633789062
2015-03-06,231.0
2015-03-09,234.85000610351562
2015-03-10,240.24000549316406
2015-03-11,233.30999755859375
2015-03-12,239.47000122070312
2015-03-13,253.3300018310547
2015-03-16,264.8800048828125
2015-03-17,281.04998779296875
2015-03-18,285.6700134277344
2015-03-19,282.5899963378906
2015-03-20,266.4200134277344
2015-03-23,257.95001220703125
2015-03-24,251.7899932861328
2015-03-25,194.0399932861328
2015-03-26,194.0399932861328
2015-03-27,190.9600067138672
2015-03-30,190.19000244140625
2015-03-31,190.19000244140625
2015-04-01,180.17999267578125
2015-04-02,176.3300018310547
2015-04-06,176.3300018310547
2015-04-07,177.10000610351562
2015-04-08,178.63999938964844
2015-04-09,177.8699951171875
2015-04-10,191.72999572753906
2015-04-13,185.57000732421875
2015-04-14,178.63999938964844
2015-04-15,172.47999572753906
2015-04-16,171.7100067138672
2015-04-17,174.02000427246094
2015-04-20,174.02000427246094
2015-04-21,174.02000427246094
2015-04-22,174.02000427246094
2015-04-23,172.47999572753906
2015-04-24,171.7100067138672
2015-04-27,171.7100067138672
2015-04-28,167.86000061035156
2015-04-29,165.5500030517578
2015-04-30,155.5399932861328
2015-05-01,158.6199951171875
2015-05-04,154.0
2015-05-05,157.85000610351562
2015-05-06,158.6199951171875
2015-05-07,156.30999755859375
2015-05-08,153.22999572753906
2015-05-11,148.61000061035156
2015-05-12,146.3000030517578
2015-05-13,141.67999267578125
2015-05-14,137.8300018310547
2015-05-15,140.91000366210938
2015-05-18,134.75
2015-05-19,131.6699981689453
2015-05-20,26.950000762939453
2015-05-21,23.100000381469727
2015-05-22,23.8700008392334
2015-05-26,23.100000381469727
2015-05-27,23.100000381469727
2015-05-28,22.329999923706055
2015-05-29,21.559999465942383
2015-06-01,21.559999465942383
2015-06-02,22.329999923706055
2015-06-03,22.329999923706055
2015-06-04,21.559999465942383
2015-06-05,22.329999923706055
2015-06-08,21.559999465942383
2015-06-09,22.329999923706055
2015-06-10,23.8700008392334
2015-06-11,23.100000381469727
2015-06-12,21.559999465942383
2015-06-15,21.559999465942383
2015-06-16,23.8700008392334
2015-06-17,21.559999465942383
2015-06-18,20.790000915527344
2015-06-19,20.020000457763672
2015-06-22,20.790000915527344
2015-06-23,22.329999923706055
2015-06-24,22.329999923706055
2015-06-25,21.559999465942383
2015-06-26,22.329999923706055
2015-06-29,20.020000457763672
2015-06-30,21.559999465942383
2015-07-01,21.559999465942383
2015-07-02,21.559999465942383
2015-07-06,20.020000457763672
2015-07-07,20.020000457763672
2015-07-08,19.25
2015-07-09,21.559999465942383
2015-07-10,21.559999465942383
2015-07-13,24.639999389648438
2015-07-14,26.18000030517578
2015-07-15,24.639999389648438
2015-07-16,22.329999923706055
2015-07-17,22.329999923706055
2015-07-20,20.020000457763672
2015-07-21,20.790000915527344
2015-07-22,20.790000915527344
2015-07-23,24.639999389648438
2015-07-24,23.100000381469727
2015-07-27,21.559999465942383
2015-07-28,21.559999465942383
2015-07-29,21.559999465942383
2015-07-30,20.790000915527344
2015-07-31,20.790000915527344
2015-08-03,20.020000457763672
2015-08-04,19.25
2015-08-05,20.020000457763672
2015-08-06,19.25
2015-08-07,20.020000457763672
2015-08-10,20.790000915527344
2015-08-11,20.020000457763672
2015-08-12,17.709999084472656
2015-08-13,18.479999542236328
2015-08-14,18.479999542236328
2015-08-17,17.709999084472656
2015-08-18,17.709999084472656
2015-08-19,17.709999084472656
2015-08-20,18.479999542236328
2015-08-21,16.940000534057617
2015-08-24,14.630000114440918
2015-08-25,16.170000076293945
2015-08-26,16.170000076293945
2015-08-27,16.170000076293945
2015-08-28,17.709999084472656
2015-08-31,17.709999084472656
2015-09-01,19.25
2015-09-02,18.479999542236328
2015-09-03,19.25
2015-09-04,20.020000457763672
2015-09-08,20.020000457763672
2015-09-09,18.479999542236328
2015-09-10,17.709999084472656
2015-09-11,17.709999084472656
2015-09-14,16.940000534057617
2015-09-15,16.940000534057617
2015-09-16,16.170000076293945
2015-09-17,16.170000076293945
2015-09-18,15.399999618530273
2015-09-21,16.170000076293945
2015-09-22,16.940000534057617
2015-09-23,17.709999084472656
2015-09-24,16.940000534057617
2015-09-25,14.630000114440918
2015-09-28,15.399999618530273
2015-09-29,14.630000114440918
2015-09-30,14.630000114440918
2015-10-01,15.399999618530273
2015-10-02,14.630000114440918
2015-10-05,15.399999618530273
2015-10-06,16.170000076293945
2015-10-07,16.170000076293945
2015-10-08,16.170000076293945
2015-10-09,16.940000534057617
2015-10-12,16.940000534057617
2015-10-13,16.940000534057617
2015-10-14,16.170000076293945
2015-10-15,17.709999084472656
2015-10-16,16.940000534057617
2015-10-19,16.940000534057617
2015-10-20,15.399999618530273
2015-10-21,16.170000076293945
2015-10-22,16.170000076293945
2015-10-23,16.170000076293945
2015-10-26,14.630000114440918
2015-10-27,13.859999656677246
2015-10-28,13.859999656677246
2015-10-29,14.630000114440918
2015-10-30,13.859999656677246
2015-11-02,14.630000114440918
2015-11-03,14.630000114440918
2015-11-04,14.630000114440918
2015-11-05,16.170000076293945
2015-11-06,16.170000076293945
2015-11-09,15.399999618530273
2015-11-10,18.479999542236328
2015-11-11,18.479999542236328
2015-11-12,16.940000534057617
2015-11-13,16.170000076293945
2015-11-16,14.630000114440918
2015-11-17,14.630000114440918
2015-11-18,13.859999656677246
2015-11-19,14.630000114440918
2015-11-20,15.399999618530273
2015-11-23,16.940000534057617
2015-11-24,17.709999084472656
2015-11-25,18.479999542236328
2015-11-27,19.25
2015-11-30,21.559999465942383
2015-12-01,21.559999465942383
2015-12-02,20.020000457763672
2015-12-03,20.790000915527344
2015-12-04,21.559999465942383
2015-12-07,20.020000457763672
2015-12-08,19.25
2015-12-09,18.479999542236328
2015-12-10,19.25
2015-12-11,17.709999084472656
2015-12-14,16.940000534057617
2015-12-15,16.170000076293945
2015-12-16,16.940000534057617
2015-12-17,16.940000534057617
2015-12-18,16.940000534057617
2015-12-21,16.940000534057617
2015-12-22,18.479999542236328
2015-12-23,18.479999542236328
2015-12-24,17.709999084472656
2015-12-28,16.170000076293945
2015-12-29,17.709999084472656
2015-12-30,18.479999542236328
2015-12-31,17.709999084472656
2016-01-04,16.940000534057617
2016-01-05,16.940000534057617
2016-01-06,16.940000534057617
2016-01-07,16.170000076293945
2016-01-08,15.399999618530273
2016-01-11,13.859999656677246
2016-01-12,13.859999656677246
2016-01-13,12.319999694824219
2016-01-14,12.319999694824219
2016-01-15,12.319999694824219
2016-01-19,12.319999694824219
2016-01-20,12.319999694824219
2016-01-21,13.09000015258789
2016-01-22,13.859999656677246
2016-01-25,11.550000190734863
2016-01-26,13.09000015258789
2016-01-27,13.859999656677246
2016-01-28,13.859999656677246
2016-01-29,15.399999618530273
2016-02-01,13.859999656677246
2016-02-02,12.319999694824219
2016-02-03,12.319999694824219
2016-02-04,13.859999656677246
2016-02-05,12.319999694824219
2016-02-08,12.319999694824219
2016-02-09,12.319999694824219
2016-02-10,12.319999694824219
2016-02-11,12.319999694824219
2016-02-12,12.319999694824219
2016-02-16,11.550000190734863
2016-02-17,13.09000015258789
2016-02-18,13.09000015258789
2016-02-19,14.630000114440918
2016-02-22,14.630000114440918
2016-02-23,15.399999618530273
2016-02-24,14.630000114440918
2016-02-25,14.630000114440918
2016-02-26,15.399999618530273
2016-02-29,13.859999656677246
2016-03-01,14.630000114440918
2016-03-02,14.630000114440918
2016-03-03,13.859999656677246
2016-03-04,13.859999656677246
2016-03-07,13.859999656677246
2016-03-08,14.630000114440918
2016-03-09,14.630000114440918
2016-03-10,13.859999656677246
2016-03-11,13.859999656677246
2016-03-14,13.859999656677246
2016-03-15,16.170000076293945
2016-03-16,15.399999618530273
2016-03-17,16.170000076293945
2016-03-18,16.170000076293945
2016-03-21,15.399999618530273
2016-03-22,14.630000114440918
2016-03-23,13.859999656677246
2016-03-24,14.630000114440918
2016-03-28,13.859999656677246
2016-03-29,13.09000015258789
2016-03-30,13.859999656677246
2016-03-31,14.630000114440918
2016-04-01,13.859999656677246
2016-04-04,14.630000114440918
2016-04-05,16.170000076293945
2016-04-06,15.399999618530273
2016-04-07,14.630000114440918
2016-04-08,14.630000114440918
2016-04-11,14.630000114440918
2016-04-12,14.630000114440918
2016-04-13,14.630000114440918
2016-04-14,19.25
2016-04-15,16.940000534057617
2016-04-18,16.940000534057617
2016-04-19,16.940000534057617
2016-04-20,17.709999084472656
2016-04-21,17.709999084472656
2016-04-22,20.020000457763672
2016-04-25,24.639999389648438
2016-04-26,26.18000030517578
2016-04-27,21.559999465942383
2016-04-28,18.479999542236328
2016-04-29,17.709999084472656
2016-05-02,16.940000534057617
2016-05-03,19.25
2016-05-04,17.709999084472656
2016-05-05,17.709999084472656
2016-05-06,16.940000534057617
2016-05-09,16.170000076293945
2016-05-10,16.170000076293945
2016-05-11,14.630000114440918
2016-05-12,13.859999656677246
2016-05-13,13.859999656677246
2016-05-16,13.09000015258789
2016-05-17,13.859999656677246
2016-05-18,13.09000015258789
2016-05-19,13.09000015258789
2016-05-20,12.319999694824219
2016-05-23,13.859999656677246
2016-05-24,14.630000114440918
2016-05-25,13.859999656677246
2016-05-26,13.09000015258789
2016-05-27,13.859999656677246
2016-05-31,13.09000015258789
2016-06-01,14.630000114440918
2016-06-02,15.399999618530273
2016-06-03,14.630000114440918
2016-06-06,13.859999656677246
2016-06-07,13.859999656677246
2016-06-08,14.630000114440918
2016-06-09,12.319999694824219
2016-06-10,12.319999694824219
2016-06-13,11.550000190734863
2016-06-14,11.824999809265137
2016-06-15,10.835000038146973
2016-06-16,10.835000038146973
2016-06-17,11.4399995803833
2016-06-20,16.44499969482422
2016-06-21,15.234999656677246
2016-06-22,13.475000381469727
2016-06-23,12.979999542236328
2016-06-24,11.989999771118164
2016-06-27,11.274999618530273
2016-06-28,11.274999618530273
2016-06-29,12.100000381469727
2016-06-30,11.989999771118164
2016-07-01,11.989999771118164
2016-07-05,11.329999923706055
2016-07-06,11.055000305175781
2016-07-07,10.0649995803833
2016-07-08,9.625
2016-07-11,9.404999732971191
2016-07-12,9.680000305175781
2016-07-13,9.954999923706055
2016-07-14,10.175000190734863
2016-07-15,10.449999809265137
2016-07-18,10.0649995803833
2016-07-19,9.845000267028809
2016-07-20,10.395000457763672
2016-07-21,10.505000114440918
2016-07-22,11.550000190734863
2016-07-25,10.5600004196167
2016-07-26,10.835000038146973
2016-07-27,11.4399995803833
2016-07-28,11.0
2016-07-29,10.725000381469727
2016-08-01,10.835000038146973
2016-08-02,10.614999771118164
2016-08-03,11.164999961853027
2016-08-04,11.220000267028809
2016-08-05,11.274999618530273
2016-08-08,11.0
2016-08-09,11.055000305175781
2016-08-10,10.229999542236328
2016-08-11,10.28499984741211
2016-08-12,10.28499984741211
2016-08-15,10.010000228881836
2016-08-16,9.460000038146973
2016-08-17,11.274999618530273
2016-08-18,12.869999885559082
2016-08-19,17.875
2016-08-22,17.489999771118164
2016-08-23,14.739999771118164
2016-08-24,15.5649995803833
2016-08-25,15.510000228881836
2016-08-26,15.125
2016-08-29,14.40999984741211
2016-08-30,13.970000267028809
2016-08-31,12.925000190734863
2016-09-01,13.03499984741211
2016-09-02,12.925000190734863
2016-09-06,12.760000228881836
2016-09-07,12.8149995803833
2016-09-08,13.585000038146973
2016-09-09,14.739999771118164
2016-09-12,14.904999732971191
2016-09-13,15.069999694824219
2016-09-14,15.069999694824219
2016-09-15,15.895000457763672
2016-09-16,17.21500015258789
2016-09-19,19.799999237060547
2016-09-20,18.3700008392334
2016-09-21,19.360000610351562
2016-09-22,19.799999237060547
2016-09-23,21.395000457763672
2016-09-26,21.065000534057617
2016-09-27,19.635000228881836
2016-09-28,19.139999389648438
2016-09-29,17.81999969482422
2016-09-30,18.040000915527344
2016-10-03,18.424999237060547
2016-10-04,18.479999542236328
2016-10-05,17.875
2016-10-06,15.949999809265137
2016-10-07,15.78499984741211
2016-10-10,16.829999923706055
2016-10-11,16.885000228881836
2016-10-12,15.510000228881836
2016-10-13,15.399999618530273
2016-10-14,14.1899995803833
2016-10-17,14.850000381469727
2016-10-18,16.114999771118164
2016-10-19,15.454999923706055
2016-10-20,15.289999961853027
2016-10-21,15.84000015258789
2016-10-24,16.940000534057617
2016-10-25,16.940000534057617
2016-10-26,16.774999618530273
2016-10-27,15.84000015258789
2016-10-28,15.675000190734863
2016-10-31,16.114999771118164
2016-11-01,15.5649995803833
2016-11-02,15.069999694824219
2016-11-03,14.739999771118164
2016-11-04,14.40999984741211
2016-11-07,15.399999618530273
2016-11-08,15.729999542236328
2016-11-09,15.5649995803833
2016-11-10,15.454999923706055
2016-11-11,15.345000267028809
2016-11-14,15.345000267028809
2016-11-15,15.345000267028809
2016-11-16,15.619999885559082
2016-11-17,14.904999732971191
2016-11-18,15.015000343322754
2016-11-21,15.125
2016-11-22,14.739999771118164
2016-11-23,14.1899995803833
2016-11-25,13.859999656677246
2016-11-28,12.8149995803833
2016-11-29,12.595000267028809
2016-11-30,13.640000343322754
2016-12-01,14.024999618530273
2016-12-02,14.244999885559082
2016-12-05,14.960000038146973
2016-12-06,14.739999771118164
2016-12-07,14.40999984741211
2016-12-08,13.75
2016-12-09,14.40999984741211
2016-12-12,13.914999961853027
2016-12-13,14.024999618530273
2016-12-14,12.704999923706055
2016-12-15,13.255000114440918
2016-12-16,13.03499984741211
2016-12-19,12.100000381469727
2016-12-20,12.265000343322754
2016-12-21,20.625
2016-12-22,16.940000534057617
2016-12-23,16.940000534057617
2016-12-27,16.829999923706055
2016-12-28,16.55500030517578
2016-12-29,16.114999771118164
2016-12-30,12.15999984741211
2017-01-03,17.25
2017-01-04,19.350000381469727
2017-01-05,19.399999618530273
2017-01-06,17.309999465942383
2017-01-09,15.609999656677246
2017-01-10,16.139999389648438
2017-01-11,17.719999313354492
2017-01-12,17.139999389648438
2017-01-13,16.5
2017-01-17,15.09000015258789
2017-01-18,15.640000343322754
2017-01-19,15.3100004196167
2017-01-20,14.720000267028809
2017-01-23,14.390000343322754
2017-01-24,14.430000305175781
2017-01-25,13.770000457763672
2017-01-26,13.5
2017-01-27,13.0600004196167
2017-01-30,13.140000343322754
2017-01-31,13.0
2017-02-01,13.0
2017-02-02,13.079999923706055
2017-02-03,13.199999809265137
2017-02-06,13.100000381469727
2017-02-07,13.020000457763672
2017-02-08,12.970000267028809
2017-02-09,12.470000267028809
2017-02-10,12.5
2017-02-13,12.0
2017-02-14,12.0
2017-02-15,11.8100004196167
2017-02-16,11.789999961853027
2017-02-17,11.0
2017-02-21,11.0
2017-02-22,10.4399995803833
2017-02-23,10.210000038146973
2017-02-24,10.050000190734863
2017-02-27,9.899999618530273
2017-02-28,10.0600004196167
2017-03-01,10.25
2017-03-02,10.25
2017-03-03,10.270000457763672
2017-03-06,10.279999732971191
2017-03-07,10.960000038146973
2017-03-08,10.300000190734863
2017-03-09,10.25
2017-03-10,11.180000305175781
2017-03-13,11.600000381469727
2017-03-14,11.25
2017-03-15,11.100000381469727
2017-03-16,11.0
2017-03-17,11.399999618530273
2017-03-20,11.09000015258789
2017-03-21,11.170000076293945
2017-03-22,11.050000190734863
2017-03-23,11.140000343322754
2017-03-24,11.050000190734863
2017-03-27,11.25
2017-03-28,11.170000076293945
2017-03-29,11.199999809265137
2017-03-30,11.1899995803833
2017-03-31,12.520000457763672
2017-04-03,13.3100004196167
2017-04-04,12.5600004196167
2017-04-05,12.550000190734863
2017-04-06,12.920000076293945
2017-04-07,13.470000267028809
2017-04-10,13.460000038146973
2017-04-11,13.300000190734863
2017-04-12,13.069999694824219
2017-04-13,12.270000457763672
2017-04-17,11.40999984741211
2017-04-18,11.449999809265137
2017-04-19,11.149999618530273
2017-04-20,10.819999694824219
2017-04-21,10.390000343322754
2017-04-24,10.220000267028809
2017-04-25,11.039999961853027
2017-04-26,9.359999656677246
2017-04-27,9.609999656677246
2017-04-28,9.199999809265137
2017-05-01,8.119999885559082
2017-05-02,6.5
2017-05-03,6.980000019073486
2017-05-04,6.03000020980835
2017-05-05,6.170000076293945
2017-05-08,5.420000076293945
2017-05-09,5.570000171661377
2017-05-10,5.5
2017-05-11,6.860000133514404
2017-05-12,6.260000228881836
2017-05-15,6.010000228881836
2017-05-16,6.059999942779541
2017-05-17,6.440000057220459
2017-05-18,6.21999979019165
2017-05-19,6.300000190734863
2017-05-22,6.289999961853027
2017-05-23,6.5
2017-05-24,6.78000020980835
2017-05-25,6.5
2017-05-26,6.539999961853027
2017-05-30,6.0
2017-05-31,6.760000228881836
2017-06-01,6.179999828338623
2017-06-02,6.699999809265137
2017-06-05,6.579999923706055
2017-06-06,6.639999866485596
2017-06-07,6.570000171661377
2017-06-08,6.460000038146973
2017-06-09,6.449999809265137
2017-06-12,6.849999904632568
2017-06-13,6.869999885559082
2017-06-14,6.510000228881836
2017-06-15,6.769999980926514
2017-06-16,6.760000228881836
2017-06-19,6.460000038146973
2017-06-20,7.360000133514404
2017-06-21,6.960000038146973
2017-06-22,7.110000133514404
2017-06-23,7.610000133514404
2017-06-26,7.400000095367432
2017-06-27,7.25
2017-06-28,7.590000152587891
2017-06-29,7.679999828338623
2017-06-30,7.889999866485596
2017-07-03,8.119999885559082
2017-07-05,7.860000133514404
2017-07-06,7.829999923706055
2017-07-07,7.369999885559082
2017-07-10,7.449999809265137
2017-07-11,7.75
2017-07-12,6.630000114440918
2017-07-13,6.489999771118164
2017-07-14,6.050000190734863
2017-07-17,6.440000057220459
2017-07-18,6.179999828338623
2017-07-19,5.769999980926514
2017-07-20,5.960000038146973
2017-07-21,6.199999809265137
2017-07-24,6.75
2017-07-25,6.949999809265137
2017-07-26,6.75
2017-07-27,6.599999904632568
2017-07-28,6.03000020980835
2017-07-31,6.420000076293945
2017-08-01,6.210000038146973
2017-08-02,5.960000038146973
2017-08-03,6.239999771118164
2017-08-04,6.079999923706055
2017-08-07,6.039999961853027
2017-08-08,6.010000228881836
2017-08-09,5.659999847412109
2017-08-10,4.199999809265137
2017-08-11,4.510000228881836
2017-08-14,3.990000009536743
2017-08-15,4.260000228881836
2017-08-16,4.5
2017-08-17,4.340000152587891
2017-08-18,4.289999961853027
2017-08-21,3.930000066757202
2017-08-22,3.7699999809265137
2017-08-23,4.119999885559082
2017-08-24,3.930000066757202
2017-08-25,3.890000104904175
2017-08-28,4.130000114440918
2017-08-29,4.309999942779541
2017-08-30,4.289999961853027
2017-08-31,4.139999866485596
2017-09-01,4.260000228881836
2017-09-05,4.300000190734863
2017-09-06,4.360000133514404
2017-09-07,4.420000076293945
2017-09-08,4.349999904632568
2017-09-11,3.9700000286102295
2017-09-12,3.819999933242798
2017-09-13,4.340000152587891
2017-09-14,4.340000152587891
2017-09-15,4.5
2017-09-18,4.489999771118164
2017-09-19,4.630000114440918
2017-09-20,4.550000190734863
2017-09-21,4.559999942779541
2017-09-22,4.590000152587891
2017-09-25,4.550000190734863
2017-09-26,4.599999904632568
2017-09-27,4.320000171661377
2017-09-28,4.570000171661377
2017-09-29,4.679999828338623
2017-10-02,5.010000228881836
2017-10-03,5.139999866485596
2017-10-04,5.480000019073486
2017-10-05,5.690000057220459
2017-10-06,5.46999979019165
2017-10-09,5.210000038146973
2017-10-10,5.269999980926514
2017-10-11,5.329999923706055
2017-10-12,5.340000152587891
2017-10-13,5.21999979019165
2017-10-16,4.940000057220459
2017-10-17,4.650000095367432
2017-10-18,4.28000020980835
2017-10-19,4.449999809265137
2017-10-20,4.440000057220459
2017-10-23,4.570000171661377
2017-10-24,4.440000057220459
2017-10-25,4.550000190734863
2017-10-26,4.28000020980835
2017-10-27,4.130000114440918
2017-10-30,4.090000152587891
2017-10-31,4.119999885559082
2017-11-01,4.340000152587891
2017-11-02,4.110000133514404
2017-11-03,4.25
2017-11-06,4.329999923706055
2017-11-07,4.210000038146973
2017-11-08,4.039999961853027
2017-11-09,3.9700000286102295
2017-11-10,4.260000228881836
2017-11-13,4.130000114440918
2017-11-14,4.170000076293945
2017-11-15,4.130000114440918
2017-11-16,4.090000152587891
2017-11-17,4.050000190734863
2017-11-20,4.079999923706055
2017-11-21,4.079999923706055
2017-11-22,4.079999923706055
2017-11-24,4.079999923706055
2017-11-27,4.070000171661377
2017-11-28,5.400000095367432
2017-11-29,4.699999809265137
2017-11-30,4.659999847412109
2017-12-01,4.510000228881836
2017-12-04,4.369999885559082
2017-12-05,4.070000171661377
2017-12-06,4.0
2017-12-07,4.369999885559082
2017-12-08,4.5
2017-12-11,4.210000038146973
2017-12-12,3.9800000190734863
2017-12-13,4.269999980926514
2017-12-14,4.110000133514404
2017-12-15,4.130000114440918
2017-12-18,4.199999809265137
2017-12-19,4.25
2017-12-20,4.599999904632568
2017-12-21,5.019999980926514
2017-12-22,5.099999904632568
2017-12-26,5.269999980926514
2017-12-27,5.46999979019165
2017-12-28,5.599999904632568
2017-12-29,5.599999904632568
2018-01-02,5.889999866485596
2018-01-03,5.820000171661377
2018-01-04,6.130000114440918
2018-01-05,6.0
2018-01-08,6.139999866485596
2018-01-09,6.090000152587891
2018-01-10,6.260000228881836
2018-01-11,6.449999809265137
2018-01-12,6.309999942779541
2018-01-16,6.309999942779541
2018-01-17,6.059999942779541
2018-01-18,6.079999923706055
2018-01-19,6.099999904632568
2018-01-22,6.079999923706055
2018-01-23,6.289999961853027
2018-01-24,6.21999979019165
2018-01-25,6.199999809265137
2018-01-26,6.050000190734863
2018-01-29,6.070000171661377
2018-01-30,6.139999866485596
2018-01-31,6.269999980926514
2018-02-01,6.300000190734863
2018-02-02,5.699999809265137
2018-02-05,5.599999904632568
2018-02-06,5.909999847412109
2018-02-07,6.059999942779541
2018-02-08,6.25
2018-02-09,6.309999942779541
2018-02-12,6.670000076293945
2018-02-13,6.579999923706055
2018-02-14,6.46999979019165
2018-02-15,6.429999828338623
2018-02-16,6.400000095367432
2018-02-20,6.460000038146973
2018-02-21,6.519999980926514
2018-02-22,6.519999980926514
2018-02-23,6.590000152587891
2018-02-26,6.940000057220459
2018-02-27,6.840000152587891
2018-02-28,6.579999923706055
2018-03-01,6.789999961853027
2018-03-02,6.440000057220459
2018-03-05,6.610000133514404
2018-03-06,6.599999904632568
2018-03-07,6.329999923706055
2018-03-08,6.300000190734863
2018-03-09,6.199999809265137
2018-03-12,6.389999866485596
2018-03-13,6.260000228881836
2018-03-14,6.099999904632568
2018-03-15,6.159999847412109
2018-03-16,6.139999866485596
2018-03-19,6.340000152587891
2018-03-20,6.230000019073486
2018-03-21,6.550000190734863
2018-03-22,6.340000152587891
2018-03-23,6.630000114440918
2018-03-26,6.760000228881836
2018-03-27,6.449999809265137
2018-03-28,6.309999942779541
2018-03-29,6.269999980926514
2018-04-02,6.019999980926514
2018-04-03,6.0
2018-04-04,6.0
2018-04-05,6.010000228881836
2018-04-06,6.0
2018-04-09,5.75
2018-04-10,5.909999847412109
2018-04-11,5.940000057220459
2018-04-12,5.849999904632568
2018-04-13,5.900000095367432
2018-04-16,5.869999885559082
2018-04-17,5.820000171661377
2018-04-18,5.900000095367432
2018-04-19,5.909999847412109
2018-04-20,5.849999904632568
2018-04-23,5.829999923706055
2018-04-24,5.789999961853027
2018-04-25,5.760000228881836
2018-04-26,5.800000190734863
2018-04-27,5.900000095367432
2018-04-30,5.75
2018-05-01,5.900000095367432
2018-05-02,5.769999980926514
2018-05-03,5.860000133514404
2018-05-04,5.739999771118164
2018-05-07,5.840000152587891
2018-05-08,5.46999979019165
2018-05-09,5.710000038146973
2018-05-10,5.889999866485596
2018-05-11,6.25
2018-05-14,6.349999904632568
2018-05-15,6.159999847412109
2018-05-16,6.289999961853027
2018-05-17,6.539999961853027
2018-05-18,6.539999961853027
2018-05-21,6.639999866485596
2018-05-22,6.75
2018-05-23,6.760000228881836
2018-05-24,6.760000228881836
2018-05-25,6.849999904632568
2018-05-29,6.900000095367432
2018-05-30,6.71999979019165
2018-05-31,6.849999904632568
2018-06-01,6.829999923706055
2018-06-04,6.75
2018-06-05,6.360000133514404
2018-06-06,6.199999809265137
2018-06-07,6.369999885559082
2018-06-08,6.21999979019165
2018-06-11,6.380000114440918
2018-06-12,6.400000095367432
2018-06-13,6.420000076293945
2018-06-14,6.409999847412109
2018-06-15,6.150000095367432
2018-06-18,5.760000228881836
2018-06-19,5.599999904632568
2018-06-20,6.619999885559082
2018-06-21,6.610000133514404
2018-06-22,6.5
2018-06-25,6.739999771118164
