,ACWI
2011-12-23,42.36000061035156
2011-12-27,42.290000915527344
2011-12-28,41.689998626708984
2011-12-29,42.189998626708984
2011-12-30,42.16999816894531
2012-01-03,42.97999954223633
2012-01-04,42.970001220703125
2012-01-05,42.79999923706055
2012-01-06,42.470001220703125
2012-01-09,42.619998931884766
2012-01-10,43.0
2012-01-11,43.150001525878906
2012-01-12,43.16999816894531
2012-01-13,42.81999969482422
2012-01-17,43.18000030517578
2012-01-18,43.849998474121094
2012-01-19,44.220001220703125
2012-01-20,44.29999923706055
2012-01-23,44.470001220703125
2012-01-24,44.34000015258789
2012-01-25,44.75
2012-01-26,44.70000076293945
2012-01-27,44.75
2012-01-30,44.38999938964844
2012-01-31,44.47999954223633
2012-02-01,45.04999923706055
2012-02-02,45.2599983215332
2012-02-03,45.900001525878906
2012-02-06,45.709999084472656
2012-02-07,45.880001068115234
2012-02-08,46.0099983215332
2012-02-09,46.02000045776367
2012-02-10,45.439998626708984
2012-02-13,45.939998626708984
2012-02-14,45.720001220703125
2012-02-15,45.61000061035156
2012-02-16,46.16999816894531
2012-02-17,46.29999923706055
2012-02-21,46.38999938964844
2012-02-22,46.290000915527344
2012-02-23,46.4900016784668
2012-02-24,46.720001220703125
2012-02-27,46.52000045776367
2012-02-28,46.959999084472656
2012-02-29,46.68000030517578
2012-03-01,47.029998779296875
2012-03-02,46.7400016784668
2012-03-05,46.4900016784668
2012-03-06,45.27000045776367
2012-03-07,45.779998779296875
2012-03-08,46.529998779296875
2012-03-09,46.599998474121094
2012-03-12,46.5099983215332
2012-03-13,47.27000045776367
2012-03-14,47.06999969482422
2012-03-15,47.38999938964844
2012-03-16,47.47999954223633
2012-03-19,47.68000030517578
2012-03-20,47.33000183105469
2012-03-21,47.11000061035156
2012-03-22,46.70000076293945
2012-03-23,46.91999816894531
2012-03-26,47.540000915527344
2012-03-27,47.38999938964844
2012-03-28,47.119998931884766
2012-03-29,46.86000061035156
2012-03-30,47.20000076293945
2012-04-02,47.689998626708984
2012-04-03,47.209999084472656
2012-04-04,46.40999984741211
2012-04-05,46.349998474121094
2012-04-09,45.97999954223633
2012-04-10,45.099998474121094
2012-04-11,45.56999969482422
2012-04-12,46.380001068115234
2012-04-13,45.66999816894531
2012-04-16,45.779998779296875
2012-04-17,46.439998626708984
2012-04-18,46.290000915527344
2012-04-19,46.04999923706055
2012-04-20,46.220001220703125
2012-04-23,45.66999816894531
2012-04-24,45.900001525878906
2012-04-25,46.439998626708984
2012-04-26,46.65999984741211
2012-04-27,46.83000183105469
2012-04-30,46.65999984741211
2012-05-01,46.88999938964844
2012-05-02,46.68000030517578
2012-05-03,46.279998779296875
2012-05-04,45.5
2012-05-07,45.650001525878906
2012-05-08,45.13999938964844
2012-05-09,44.70000076293945
2012-05-10,44.810001373291016
2012-05-11,44.63999938964844
2012-05-14,43.9900016784668
2012-05-15,43.52000045776367
2012-05-16,43.15999984741211
2012-05-17,42.47999954223633
2012-05-18,42.27000045776367
2012-05-21,43.029998779296875
2012-05-22,42.93000030517578
2012-05-23,42.7599983215332
2012-05-24,42.66999816894531
2012-05-25,42.4900016784668
2012-05-29,43.09000015258789
2012-05-30,42.279998779296875
2012-05-31,42.33000183105469
2012-06-01,41.27000045776367
2012-06-04,41.38999938964844
2012-06-05,41.689998626708984
2012-06-06,42.790000915527344
2012-06-07,42.869998931884766
2012-06-08,42.90999984741211
2012-06-11,42.369998931884766
2012-06-12,42.97999954223633
2012-06-13,42.65999984741211
2012-06-14,43.060001373291016
2012-06-15,43.560001373291016
2012-06-18,43.599998474121094
2012-06-19,44.20000076293945
2012-06-20,44.25
2012-06-21,42.529998779296875
2012-06-22,42.81999969482422
2012-06-25,42.040000915527344
2012-06-26,42.279998779296875
2012-06-27,42.65999984741211
2012-06-28,42.59000015258789
2012-06-29,43.869998931884766
2012-07-02,44.130001068115234
2012-07-03,44.560001373291016
2012-07-05,44.15999984741211
2012-07-06,43.65999984741211
2012-07-09,43.560001373291016
2012-07-10,43.27000045776367
2012-07-11,43.31999969482422
2012-07-12,42.970001220703125
2012-07-13,43.599998474121094
2012-07-16,43.540000915527344
2012-07-17,43.77000045776367
2012-07-18,44.09000015258789
2012-07-19,44.33000183105469
2012-07-20,43.70000076293945
2012-07-23,43.0099983215332
2012-07-24,42.630001068115234
2012-07-25,42.709999084472656
2012-07-26,43.65999984741211
2012-07-27,44.54999923706055
2012-07-30,44.529998779296875
2012-07-31,44.22999954223633
2012-08-01,44.18000030517578
2012-08-02,43.7599983215332
2012-08-03,44.81999969482422
2012-08-06,45.06999969482422
2012-08-07,45.43000030517578
2012-08-08,45.43000030517578
2012-08-09,45.540000915527344
2012-08-10,45.619998931884766
2012-08-13,45.52000045776367
2012-08-14,45.540000915527344
2012-08-15,45.47999954223633
2012-08-16,45.97999954223633
2012-08-17,45.9900016784668
2012-08-20,45.970001220703125
2012-08-21,46.0
2012-08-22,45.9900016784668
2012-08-23,45.630001068115234
2012-08-24,45.79999923706055
2012-08-27,45.689998626708984
2012-08-28,45.689998626708984
2012-08-29,45.63999938964844
2012-08-30,45.150001525878906
2012-08-31,45.459999084472656
2012-09-04,45.33000183105469
2012-09-05,45.25
2012-09-06,46.2599983215332
2012-09-07,46.75
2012-09-10,46.400001525878906
2012-09-11,46.72999954223633
2012-09-12,46.93000030517578
2012-09-13,47.75
2012-09-14,48.08000183105469
2012-09-17,47.84000015258789
2012-09-18,47.77000045776367
2012-09-19,47.79999923706055
2012-09-20,47.58000183105469
2012-09-21,47.54999923706055
2012-09-24,47.41999816894531
2012-09-25,46.9900016784668
2012-09-26,46.689998626708984
2012-09-27,47.20000076293945
2012-09-28,46.689998626708984
2012-10-01,46.939998626708984
2012-10-02,47.060001373291016
2012-10-03,47.040000915527344
2012-10-04,47.45000076293945
2012-10-05,47.5099983215332
2012-10-08,47.2599983215332
2012-10-09,46.68000030517578
2012-10-10,46.529998779296875
2012-10-11,46.709999084472656
2012-10-12,46.630001068115234
2012-10-15,46.939998626708984
2012-10-16,47.5099983215332
2012-10-17,47.880001068115234
2012-10-18,47.75
2012-10-19,47.02000045776367
2012-10-22,47.2400016784668
2012-10-23,46.470001220703125
2012-10-24,46.45000076293945
2012-10-25,46.68000030517578
2012-10-26,46.52000045776367
2012-10-31,46.45000076293945
2012-11-01,47.06999969482422
2012-11-02,46.68000030517578
2012-11-05,46.720001220703125
2012-11-06,46.869998931884766
2012-11-07,46.25
2012-11-08,45.77000045776367
2012-11-09,45.72999954223633
2012-11-12,45.779998779296875
2012-11-13,45.54999923706055
2012-11-14,44.970001220703125
2012-11-15,45.02000045776367
2012-11-16,45.18000030517578
2012-11-19,46.060001373291016
2012-11-20,46.06999969482422
2012-11-21,46.220001220703125
2012-11-23,46.939998626708984
2012-11-26,46.84000015258789
2012-11-27,46.58000183105469
2012-11-28,46.900001525878906
2012-11-29,47.209999084472656
2012-11-30,47.189998626708984
2012-12-03,47.119998931884766
2012-12-04,47.130001068115234
2012-12-05,47.36000061035156
2012-12-06,47.4900016784668
2012-12-07,47.56999969482422
2012-12-10,47.66999816894531
2012-12-11,47.91999816894531
2012-12-12,48.02000045776367
2012-12-13,47.75
2012-12-14,47.7599983215332
2012-12-17,48.11000061035156
2012-12-18,48.119998931884766
2012-12-19,47.939998626708984
2012-12-20,48.33000183105469
2012-12-21,47.90999984741211
2012-12-24,47.790000915527344
2012-12-26,47.65999984741211
2012-12-27,47.720001220703125
2012-12-28,47.36000061035156
2012-12-31,48.08000183105469
2013-01-02,49.040000915527344
2013-01-03,48.83000183105469
2013-01-04,49.040000915527344
2013-01-07,48.84000015258789
2013-01-08,48.599998474121094
2013-01-09,48.77000045776367
2013-01-10,49.290000915527344
2013-01-11,49.27000045776367
2013-01-14,49.279998779296875
2013-01-15,49.2400016784668
2013-01-16,49.18000030517578
2013-01-17,49.52000045776367
2013-01-18,49.59000015258789
2013-01-22,49.720001220703125
2013-01-23,49.650001525878906
2013-01-24,49.7400016784668
2013-01-25,50.04999923706055
2013-01-28,49.880001068115234
2013-01-29,50.20000076293945
2013-01-30,50.040000915527344
2013-01-31,49.88999938964844
2013-02-01,50.34000015258789
2013-02-04,49.630001068115234
2013-02-05,49.959999084472656
2013-02-06,49.9900016784668
2013-02-07,49.790000915527344
2013-02-08,50.060001373291016
2013-02-11,49.97999954223633
2013-02-12,50.16999816894531
2013-02-13,50.279998779296875
2013-02-14,50.18000030517578
2013-02-15,50.099998474121094
2013-02-19,50.470001220703125
2013-02-20,49.939998626708984
2013-02-21,49.47999954223633
2013-02-22,49.959999084472656
2013-02-25,49.029998779296875
2013-02-26,49.31999969482422
2013-02-27,49.90999984741211
2013-02-28,49.84000015258789
2013-03-01,49.88999938964844
2013-03-04,50.0
2013-03-05,50.459999084472656
2013-03-06,50.59000015258789
2013-03-07,50.72999954223633
2013-03-08,50.900001525878906
2013-03-11,51.02000045776367
2013-03-12,50.779998779296875
2013-03-13,50.75
2013-03-14,51.029998779296875
2013-03-15,51.0099983215332
2013-03-18,50.56999969482422
2013-03-19,50.400001525878906
2013-03-20,50.75
2013-03-21,50.20000076293945
2013-03-22,50.599998474121094
2013-03-25,50.310001373291016
2013-03-26,50.63999938964844
2013-03-27,50.58000183105469
2013-03-28,50.75
2013-04-01,50.380001068115234
2013-04-02,50.720001220703125
2013-04-03,50.290000915527344
2013-04-04,50.4900016784668
2013-04-05,50.29999923706055
2013-04-08,50.5099983215332
2013-04-09,50.7400016784668
2013-04-10,51.400001525878906
2013-04-11,51.650001525878906
2013-04-12,51.45000076293945
2013-04-15,50.2599983215332
2013-04-16,51.0099983215332
2013-04-17,50.119998931884766
2013-04-18,49.90999984741211
2013-04-19,50.38999938964844
2013-04-22,50.58000183105469
2013-04-23,51.08000183105469
2013-04-24,51.31999969482422
2013-04-25,51.599998474121094
2013-04-26,51.52000045776367
2013-04-29,52.0
2013-04-30,52.189998626708984
2013-05-01,51.77000045776367
2013-05-02,52.08000183105469
2013-05-03,52.650001525878906
2013-05-06,52.720001220703125
2013-05-07,52.91999816894531
2013-05-08,53.369998931884766
2013-05-09,53.02000045776367
2013-05-10,53.119998931884766
2013-05-13,53.099998474121094
2013-05-14,53.43000030517578
2013-05-15,53.630001068115234
2013-05-16,53.33000183105469
2013-05-17,53.7599983215332
2013-05-20,53.90999984741211
2013-05-21,54.029998779296875
2013-05-22,53.5
2013-05-23,53.16999816894531
2013-05-24,52.91999816894531
2013-05-28,53.08000183105469
2013-05-29,52.72999954223633
2013-05-30,52.90999984741211
2013-05-31,51.9900016784668
2013-06-03,52.18000030517578
2013-06-04,51.9900016784668
2013-06-05,51.189998626708984
2013-06-06,51.560001373291016
2013-06-07,52.099998474121094
2013-06-10,52.040000915527344
2013-06-11,51.45000076293945
2013-06-12,51.20000076293945
2013-06-13,51.939998626708984
2013-06-14,51.470001220703125
2013-06-17,52.02000045776367
2013-06-18,52.36000061035156
2013-06-19,51.470001220703125
2013-06-20,49.91999816894531
2013-06-21,50.06999969482422
2013-06-24,49.22999954223633
2013-06-25,49.81999969482422
2013-06-26,50.290000915527344
2013-06-27,50.130001068115234
2013-06-28,50.0
2013-07-01,50.31999969482422
2013-07-02,50.13999938964844
2013-07-03,50.11000061035156
2013-07-05,50.41999816894531
2013-07-08,50.65999984741211
2013-07-09,51.029998779296875
2013-07-10,51.08000183105469
2013-07-11,52.209999084472656
2013-07-12,52.040000915527344
2013-07-15,52.27000045776367
2013-07-16,52.150001525878906
2013-07-17,52.34000015258789
2013-07-18,52.540000915527344
2013-07-19,52.56999969482422
2013-07-22,52.7599983215332
2013-07-23,52.81999969482422
2013-07-24,52.61000061035156
2013-07-25,52.75
2013-07-26,52.65999984741211
2013-07-29,52.380001068115234
2013-07-30,52.279998779296875
2013-07-31,52.290000915527344
2013-08-01,53.02000045776367
2013-08-02,53.18000030517578
2013-08-05,53.099998474121094
2013-08-06,52.790000915527344
2013-08-07,52.56999969482422
2013-08-08,53.0
2013-08-09,52.97999954223633
2013-08-12,52.939998626708984
2013-08-13,53.209999084472656
2013-08-14,53.06999969482422
2013-08-15,52.5
2013-08-16,52.43000030517578
2013-08-19,52.0
2013-08-20,52.060001373291016
2013-08-21,51.560001373291016
2013-08-22,52.02000045776367
2013-08-23,52.349998474121094
2013-08-26,52.099998474121094
2013-08-27,51.22999954223633
2013-08-28,51.279998779296875
2013-08-29,51.369998931884766
2013-08-30,51.09000015258789
2013-09-03,51.599998474121094
2013-09-04,52.04999923706055
2013-09-05,52.150001525878906
2013-09-06,52.31999969482422
2013-09-09,52.970001220703125
2013-09-10,53.459999084472656
2013-09-11,53.650001525878906
2013-09-12,53.380001068115234
2013-09-13,53.560001373291016
2013-09-16,53.939998626708984
2013-09-17,54.06999969482422
2013-09-18,55.16999816894531
2013-09-19,55.02000045776367
2013-09-20,54.66999816894531
2013-09-23,54.540000915527344
2013-09-24,54.43000030517578
2013-09-25,54.34000015258789
2013-09-26,54.529998779296875
2013-09-27,54.29999923706055
2013-09-30,53.91999816894531
2013-10-01,54.36000061035156
2013-10-02,54.34000015258789
2013-10-03,53.959999084472656
2013-10-04,54.25
2013-10-07,53.790000915527344
2013-10-08,53.25
2013-10-09,53.34000015258789
2013-10-10,54.43000030517578
2013-10-11,54.7599983215332
2013-10-14,54.93000030517578
2013-10-15,54.63999938964844
2013-10-16,55.189998626708984
2013-10-17,55.720001220703125
2013-10-18,56.029998779296875
2013-10-21,56.06999969482422
2013-10-22,56.4900016784668
2013-10-23,56.060001373291016
2013-10-24,56.27000045776367
2013-10-25,56.33000183105469
2013-10-28,56.369998931884766
2013-10-29,56.56999969482422
2013-10-30,56.36000061035156
2013-10-31,56.04999923706055
2013-11-01,56.040000915527344
2013-11-04,56.29999923706055
2013-11-05,55.939998626708984
2013-11-06,56.25
2013-11-07,55.38999938964844
2013-11-08,55.939998626708984
2013-11-11,55.959999084472656
2013-11-12,55.79999923706055
2013-11-13,56.13999938964844
2013-11-14,56.41999816894531
2013-11-15,56.83000183105469
2013-11-18,56.77000045776367
2013-11-19,56.619998931884766
2013-11-20,56.27000045776367
2013-11-21,56.63999938964844
2013-11-22,56.88999938964844
2013-11-25,56.720001220703125
2013-11-26,56.65999984741211
2013-11-27,56.81999969482422
2013-11-29,56.91999816894531
2013-12-02,56.59000015258789
2013-12-03,56.310001373291016
2013-12-04,56.150001525878906
2013-12-05,55.88999938964844
2013-12-06,56.54999923706055
2013-12-09,56.63999938964844
2013-12-10,56.529998779296875
2013-12-11,55.880001068115234
2013-12-12,55.4900016784668
2013-12-13,55.470001220703125
2013-12-16,55.90999984741211
2013-12-17,55.689998626708984
2013-12-18,56.130001068115234
2013-12-19,56.060001373291016
2013-12-20,56.310001373291016
2013-12-23,56.68000030517578
2013-12-24,56.86000061035156
2013-12-26,57.09000015258789
2013-12-27,57.27000045776367
2013-12-30,57.380001068115234
2013-12-31,57.619998931884766
2014-01-02,56.79999923706055
2014-01-03,56.77000045776367
2014-01-06,56.59000015258789
2014-01-07,56.88999938964844
2014-01-08,56.869998931884766
2014-01-09,56.81999969482422
2014-01-10,57.189998626708984
2014-01-13,56.63999938964844
2014-01-14,57.13999938964844
2014-01-15,57.380001068115234
2014-01-16,57.33000183105469
2014-01-17,57.130001068115234
2014-01-21,57.279998779296875
2014-01-22,57.36000061035156
2014-01-23,56.849998474121094
2014-01-24,55.5
2014-01-27,55.209999084472656
2014-01-28,55.619998931884766
2014-01-29,55.029998779296875
2014-01-30,55.47999954223633
2014-01-31,54.95000076293945
2014-02-03,53.779998779296875
2014-02-04,54.290000915527344
2014-02-05,54.25
2014-02-06,55.150001525878906
2014-02-07,55.790000915527344
2014-02-10,55.720001220703125
2014-02-11,56.47999954223633
2014-02-12,56.56999969482422
2014-02-13,56.810001373291016
2014-02-14,57.040000915527344
2014-02-18,57.2599983215332
2014-02-19,56.90999984741211
2014-02-20,57.16999816894531
2014-02-21,57.209999084472656
2014-02-24,57.61000061035156
2014-02-25,57.439998626708984
2014-02-26,57.369998931884766
2014-02-27,57.689998626708984
2014-02-28,57.810001373291016
2014-03-03,57.02000045776367
2014-03-04,57.970001220703125
2014-03-05,57.91999816894531
2014-03-06,58.29999923706055
2014-03-07,58.099998474121094
2014-03-10,57.900001525878906
2014-03-11,57.58000183105469
2014-03-12,57.5
2014-03-13,56.689998626708984
2014-03-14,56.5099983215332
2014-03-17,57.13999938964844
2014-03-18,57.52000045776367
2014-03-19,56.97999954223633
2014-03-20,57.11000061035156
2014-03-21,56.97999954223633
2014-03-24,56.90999984741211
2014-03-25,57.349998474121094
2014-03-26,57.15999984741211
2014-03-27,57.31999969482422
2014-03-28,57.720001220703125
2014-03-31,58.13999938964844
2014-04-01,58.560001373291016
2014-04-02,58.70000076293945
2014-04-03,58.58000183105469
2014-04-04,58.150001525878906
2014-04-07,57.7400016784668
2014-04-08,57.939998626708984
2014-04-09,58.599998474121094
2014-04-10,57.47999954223633
2014-04-11,57.040000915527344
2014-04-14,57.43000030517578
2014-04-15,57.41999816894531
2014-04-16,58.119998931884766
2014-04-17,58.29999923706055
2014-04-21,58.43000030517578
2014-04-22,58.650001525878906
2014-04-23,58.47999954223633
2014-04-24,58.52000045776367
2014-04-25,58.09000015258789
2014-04-28,58.2599983215332
2014-04-29,58.63999938964844
2014-04-30,58.83000183105469
2014-05-01,58.79999923706055
2014-05-02,58.77000045776367
2014-05-05,58.77000045776367
2014-05-06,58.5
2014-05-07,58.72999954223633
2014-05-08,58.689998626708984
2014-05-09,58.75
2014-05-12,59.2400016784668
2014-05-13,59.31999969482422
2014-05-14,59.18000030517578
2014-05-15,58.810001373291016
2014-05-16,59.040000915527344
2014-05-19,59.11000061035156
2014-05-20,58.65999984741211
2014-05-21,59.13999938964844
2014-05-22,59.29999923706055
2014-05-23,59.4900016784668
2014-05-27,59.790000915527344
2014-05-28,59.68000030517578
2014-05-29,60.0099983215332
2014-05-30,60.0099983215332
2014-06-02,60.11000061035156
2014-06-03,60.25
2014-06-04,60.130001068115234
2014-06-05,60.52000045776367
2014-06-06,60.84000015258789
2014-06-09,60.880001068115234
2014-06-10,60.91999816894531
2014-06-11,60.599998474121094
2014-06-12,60.380001068115234
2014-06-13,60.52000045776367
2014-06-16,60.5
2014-06-17,60.540000915527344
2014-06-18,61.040000915527344
2014-06-19,61.18000030517578
2014-06-20,61.20000076293945
2014-06-23,61.150001525878906
2014-06-24,60.72999954223633
2014-06-25,60.040000915527344
2014-06-26,60.099998474121094
2014-06-27,60.220001220703125
2014-06-30,60.2599983215332
2014-07-01,60.720001220703125
2014-07-02,60.84000015258789
2014-07-03,61.13999938964844
2014-07-07,60.86000061035156
2014-07-08,60.36000061035156
2014-07-09,60.61000061035156
2014-07-10,60.20000076293945
2014-07-11,60.22999954223633
2014-07-14,60.59000015258789
2014-07-15,60.459999084472656
2014-07-16,60.779998779296875
2014-07-17,60.0099983215332
2014-07-18,60.61000061035156
2014-07-21,60.459999084472656
2014-07-22,60.75
2014-07-23,60.88999938964844
2014-07-24,60.91999816894531
2014-07-25,60.65999984741211
2014-07-28,60.75
2014-07-29,60.47999954223633
2014-07-30,60.5099983215332
2014-07-31,59.38999938964844
2014-08-01,59.13999938964844
2014-08-04,59.560001373291016
2014-08-05,58.86000061035156
2014-08-06,58.810001373291016
2014-08-07,58.41999816894531
2014-08-08,58.9900016784668
2014-08-11,59.20000076293945
2014-08-12,59.18000030517578
2014-08-13,59.52000045776367
2014-08-14,59.79999923706055
2014-08-15,59.810001373291016
2014-08-18,60.2400016784668
2014-08-19,60.47999954223633
2014-08-20,60.5
2014-08-21,60.65999984741211
2014-08-22,60.45000076293945
2014-08-25,60.81999969482422
2014-08-26,60.88999938964844
2014-08-27,60.9900016784668
2014-08-28,60.810001373291016
2014-08-29,60.91999816894531
2014-09-02,60.880001068115234
2014-09-03,61.09000015258789
2014-09-04,60.88999938964844
2014-09-05,61.150001525878906
2014-09-08,60.720001220703125
2014-09-09,60.400001525878906
2014-09-10,60.59000015258789
2014-09-11,60.400001525878906
2014-09-12,60.099998474121094
2014-09-15,60.04999923706055
2014-09-16,60.43000030517578
2014-09-17,60.25
2014-09-18,60.630001068115234
2014-09-19,60.45000076293945
2014-09-22,59.959999084472656
2014-09-23,59.58000183105469
2014-09-24,59.95000076293945
2014-09-25,58.97999954223633
2014-09-26,59.38999938964844
2014-09-29,59.04999923706055
2014-09-30,58.900001525878906
2014-10-01,58.130001068115234
2014-10-02,57.900001525878906
2014-10-03,58.22999954223633
2014-10-06,58.529998779296875
2014-10-07,57.63999938964844
2014-10-08,58.59000015258789
2014-10-09,57.27000045776367
2014-10-10,56.400001525878906
2014-10-13,56.0099983215332
2014-10-14,56.09000015258789
2014-10-15,55.689998626708984
2014-10-16,55.529998779296875
2014-10-17,56.310001373291016
2014-10-20,56.709999084472656
2014-10-21,57.54999923706055
2014-10-22,57.11000061035156
2014-10-23,57.75
2014-10-24,58.08000183105469
2014-10-27,57.91999816894531
2014-10-28,58.650001525878906
2014-10-29,58.38999938964844
2014-10-30,58.83000183105469
2014-10-31,59.61000061035156
2014-11-03,59.36000061035156
2014-11-04,59.08000183105469
2014-11-05,59.31999969482422
2014-11-06,59.2599983215332
2014-11-07,59.400001525878906
2014-11-10,59.529998779296875
2014-11-11,59.72999954223633
2014-11-12,59.540000915527344
2014-11-13,59.630001068115234
2014-11-14,59.709999084472656
2014-11-17,59.619998931884766
2014-11-18,60.060001373291016
2014-11-19,59.959999084472656
2014-11-20,59.91999816894531
2014-11-21,60.439998626708984
2014-11-24,60.59000015258789
2014-11-25,60.560001373291016
2014-11-26,60.79999923706055
2014-11-28,60.43000030517578
2014-12-01,60.04999923706055
2014-12-02,60.310001373291016
2014-12-03,60.470001220703125
2014-12-04,60.33000183105469
2014-12-05,60.38999938964844
2014-12-08,59.83000183105469
2014-12-09,59.63999938964844
2014-12-10,58.7400016784668
2014-12-11,58.779998779296875
2014-12-12,57.790000915527344
2014-12-15,57.15999984741211
2014-12-16,56.9900016784668
2014-12-17,57.459999084472656
2014-12-18,58.709999084472656
2014-12-19,58.869998931884766
2014-12-22,59.220001220703125
2014-12-23,59.20000076293945
2014-12-24,59.310001373291016
2014-12-26,59.54999923706055
2014-12-29,59.41999816894531
2014-12-30,59.029998779296875
2014-12-31,58.5
2015-01-02,58.36000061035156
2015-01-05,57.209999084472656
2015-01-06,56.619998931884766
2015-01-07,57.36000061035156
2015-01-08,58.2599983215332
2015-01-09,57.900001525878906
2015-01-12,57.56999969482422
2015-01-13,57.61000061035156
2015-01-14,57.34000015258789
2015-01-15,57.209999084472656
2015-01-16,57.880001068115234
2015-01-20,58.0099983215332
2015-01-21,58.439998626708984
2015-01-22,59.119998931884766
2015-01-23,58.7599983215332
2015-01-26,59.15999984741211
2015-01-27,58.75
2015-01-28,57.970001220703125
2015-01-29,58.52000045776367
2015-01-30,57.72999954223633
2015-02-02,58.47999954223633
2015-02-03,59.38999938964844
2015-02-04,59.040000915527344
2015-02-05,59.68000030517578
2015-02-06,59.18000030517578
2015-02-09,58.970001220703125
2015-02-10,59.470001220703125
2015-02-11,59.31999969482422
2015-02-12,60.060001373291016
2015-02-13,60.439998626708984
2015-02-17,60.4900016784668
2015-02-18,60.61000061035156
2015-02-19,60.599998474121094
2015-02-20,61.0099983215332
2015-02-23,60.849998474121094
2015-02-24,61.130001068115234
2015-02-25,61.15999984741211
2015-02-26,61.060001373291016
2015-02-27,60.90999984741211
2015-03-02,61.150001525878906
2015-03-03,60.83000183105469
2015-03-04,60.54999923706055
2015-03-05,60.61000061035156
2015-03-06,59.790000915527344
2015-03-09,59.869998931884766
2015-03-10,58.779998779296875
2015-03-11,58.810001373291016
2015-03-12,59.5
2015-03-13,59.119998931884766
2015-03-16,59.83000183105469
2015-03-17,59.77000045776367
2015-03-18,60.7400016784668
2015-03-19,60.220001220703125
2015-03-20,61.119998931884766
2015-03-23,61.18000030517578
2015-03-24,61.0
2015-03-25,60.36000061035156
2015-03-26,60.060001373291016
2015-03-27,60.119998931884766
2015-03-30,60.63999938964844
2015-03-31,60.02000045776367
2015-04-01,60.20000076293945
2015-04-02,60.560001373291016
2015-04-06,61.060001373291016
2015-04-07,60.959999084472656
2015-04-08,61.349998474121094
2015-04-09,61.59000015258789
2015-04-10,61.86000061035156
2015-04-13,61.529998779296875
2015-04-14,61.7599983215332
2015-04-15,62.099998474121094
2015-04-16,62.189998626708984
2015-04-17,61.41999816894531
2015-04-20,61.75
2015-04-21,61.93000030517578
2015-04-22,62.20000076293945
2015-04-23,62.43000030517578
2015-04-24,62.650001525878906
2015-04-27,62.630001068115234
2015-04-28,62.75
2015-04-29,62.38999938964844
2015-04-30,61.7400016784668
2015-05-01,62.29999923706055
2015-05-04,62.439998626708984
2015-05-05,61.650001525878906
2015-05-06,61.47999954223633
2015-05-07,61.4900016784668
2015-05-08,62.470001220703125
2015-05-11,62.099998474121094
2015-05-12,61.970001220703125
2015-05-13,62.130001068115234
2015-05-14,62.790000915527344
2015-05-15,62.90999984741211
2015-05-18,62.86000061035156
2015-05-19,62.75
2015-05-20,62.7400016784668
2015-05-21,62.9900016784668
2015-05-22,62.7400016784668
2015-05-26,61.88999938964844
2015-05-27,62.34000015258789
2015-05-28,62.22999954223633
2015-05-29,61.7400016784668
2015-06-01,61.70000076293945
2015-06-02,61.79999923706055
2015-06-03,62.02000045776367
2015-06-04,61.41999816894531
2015-06-05,61.04999923706055
2015-06-08,60.810001373291016
2015-06-09,60.65999984741211
2015-06-10,61.560001373291016
2015-06-11,61.7400016784668
2015-06-12,61.310001373291016
2015-06-15,60.9900016784668
2015-06-16,61.13999938964844
2015-06-17,61.18000030517578
2015-06-18,61.790000915527344
2015-06-19,61.41999816894531
2015-06-22,62.15999984741211
2015-06-23,62.29999923706055
2015-06-24,61.86000061035156
2015-06-25,60.959999084472656
2015-06-26,60.900001525878906
2015-06-29,59.349998474121094
2015-06-30,59.45000076293945
2015-07-01,59.810001373291016
2015-07-02,59.849998474121094
2015-07-06,59.13999938964844
2015-07-07,59.20000076293945
2015-07-08,58.0
2015-07-09,58.47999954223633
2015-07-10,59.720001220703125
2015-07-13,60.18000030517578
2015-07-14,60.54999923706055
2015-07-15,60.38999938964844
2015-07-16,60.83000183105469
2015-07-17,60.790000915527344
2015-07-20,60.79999923706055
2015-07-21,60.650001525878906
2015-07-22,60.31999969482422
2015-07-23,60.02000045776367
2015-07-24,59.380001068115234
2015-07-27,58.83000183105469
2015-07-28,59.529998779296875
2015-07-29,59.900001525878906
2015-07-30,59.86000061035156
2015-07-31,59.939998626708984
2015-08-03,59.75
2015-08-04,59.689998626708984
2015-08-05,59.939998626708984
2015-08-06,59.540000915527344
2015-08-07,59.439998626708984
2015-08-10,60.220001220703125
2015-08-11,59.41999816894531
2015-08-12,59.209999084472656
2015-08-13,59.150001525878906
2015-08-14,59.290000915527344
2015-08-17,59.310001373291016
2015-08-18,59.029998779296875
2015-08-19,58.47999954223633
2015-08-20,57.189998626708984
2015-08-21,55.560001373291016
2015-08-24,53.459999084472656
2015-08-25,53.36000061035156
2015-08-26,55.16999816894531
2015-08-27,56.349998474121094
2015-08-28,56.29999923706055
2015-08-31,55.86000061035156
2015-09-01,54.029998779296875
2015-09-02,54.97999954223633
2015-09-03,55.09000015258789
2015-09-04,54.04999923706055
2015-09-08,55.47999954223633
2015-09-09,54.939998626708984
2015-09-10,55.310001373291016
2015-09-11,55.41999816894531
2015-09-14,55.150001525878906
2015-09-15,55.70000076293945
2015-09-16,56.47999954223633
2015-09-17,56.400001525878906
2015-09-18,55.25
2015-09-21,55.40999984741211
2015-09-22,54.43000030517578
2015-09-23,54.18000030517578
2015-09-24,53.9900016784668
2015-09-25,54.130001068115234
2015-09-28,52.849998474121094
