,CUTR
2008-01-22,13.739999771118164
2008-01-23,14.34000015258789
2008-01-24,13.579999923706055
2008-01-25,13.270000457763672
2008-01-28,14.079999923706055
2008-01-29,14.729999542236328
2008-01-30,13.300000190734863
2008-01-31,12.489999771118164
2008-02-01,12.4399995803833
2008-02-04,12.319999694824219
2008-02-05,12.220000267028809
2008-02-06,12.279999732971191
2008-02-07,12.180000305175781
2008-02-08,12.229999542236328
2008-02-11,11.699999809265137
2008-02-12,12.020000457763672
2008-02-13,12.489999771118164
2008-02-14,12.0
2008-02-15,12.140000343322754
2008-02-19,12.319999694824219
2008-02-20,12.479999542236328
2008-02-21,12.430000305175781
2008-02-22,12.449999809265137
2008-02-25,12.800000190734863
2008-02-26,12.670000076293945
2008-02-27,13.170000076293945
2008-02-28,13.029999732971191
2008-02-29,12.680000305175781
2008-03-03,12.510000228881836
2008-03-04,12.34000015258789
2008-03-05,12.510000228881836
2008-03-06,12.350000381469727
2008-03-07,12.210000038146973
2008-03-10,12.329999923706055
2008-03-11,12.449999809265137
2008-03-12,12.34000015258789
2008-03-13,12.329999923706055
2008-03-14,12.550000190734863
2008-03-17,12.25
2008-03-18,13.329999923706055
2008-03-19,13.140000343322754
2008-03-20,13.680000305175781
2008-03-24,14.020000457763672
2008-03-25,13.619999885559082
2008-03-26,13.960000038146973
2008-03-27,13.920000076293945
2008-03-28,13.630000114440918
2008-03-31,13.470000267028809
2008-04-01,13.90999984741211
2008-04-02,13.399999618530273
2008-04-03,13.600000381469727
2008-04-04,13.609999656677246
2008-04-07,13.5
2008-04-08,13.4399995803833
2008-04-09,13.0
2008-04-10,12.90999984741211
2008-04-11,12.510000228881836
2008-04-14,12.59000015258789
2008-04-15,12.470000267028809
2008-04-16,12.229999542236328
2008-04-17,12.180000305175781
2008-04-18,12.279999732971191
2008-04-21,12.119999885559082
2008-04-22,11.619999885559082
2008-04-23,13.0
2008-04-24,13.220000267028809
2008-04-25,13.229999542236328
2008-04-28,13.380000114440918
2008-04-29,13.270000457763672
2008-04-30,13.300000190734863
2008-05-01,12.979999542236328
2008-05-02,12.649999618530273
2008-05-05,12.710000038146973
2008-05-06,11.819999694824219
2008-05-07,11.359999656677246
2008-05-08,11.729999542236328
2008-05-09,11.760000228881836
2008-05-12,11.34000015258789
2008-05-13,11.229999542236328
2008-05-14,11.199999809265137
2008-05-15,11.199999809265137
2008-05-16,11.229999542236328
2008-05-19,11.0
2008-05-20,11.109999656677246
2008-05-21,10.760000228881836
2008-05-22,11.180000305175781
2008-05-23,10.579999923706055
2008-05-27,10.84000015258789
2008-05-28,10.430000305175781
2008-05-29,10.3100004196167
2008-05-30,10.239999771118164
2008-06-02,9.989999771118164
2008-06-03,9.9399995803833
2008-06-04,9.989999771118164
2008-06-05,10.0
2008-06-06,9.890000343322754
2008-06-09,9.930000305175781
2008-06-10,9.859999656677246
2008-06-11,9.649999618530273
2008-06-12,9.739999771118164
2008-06-13,9.899999618530273
2008-06-16,9.920000076293945
2008-06-17,9.899999618530273
2008-06-18,9.729999542236328
2008-06-19,9.800000190734863
2008-06-20,9.760000228881836
2008-06-23,9.640000343322754
2008-06-24,9.270000457763672
2008-06-25,9.350000381469727
2008-06-26,9.220000267028809
2008-06-27,8.979999542236328
2008-06-30,9.029999732971191
2008-07-01,9.15999984741211
2008-07-02,9.279999732971191
2008-07-03,9.100000381469727
2008-07-07,9.149999618530273
2008-07-08,9.890000343322754
2008-07-09,9.8100004196167
2008-07-10,9.789999961853027
2008-07-11,9.640000343322754
2008-07-14,9.649999618530273
2008-07-15,9.399999618530273
2008-07-16,9.859999656677246
2008-07-17,9.6899995803833
2008-07-18,9.920000076293945
2008-07-21,9.949999809265137
2008-07-22,9.989999771118164
2008-07-23,9.989999771118164
2008-07-24,9.890000343322754
2008-07-25,9.989999771118164
2008-07-28,10.0
2008-07-29,10.09000015258789
2008-07-30,9.970000267028809
2008-07-31,9.960000038146973
2008-08-01,10.010000228881836
2008-08-04,10.09000015258789
2008-08-05,11.5600004196167
2008-08-06,11.390000343322754
2008-08-07,11.100000381469727
2008-08-08,11.779999732971191
2008-08-11,11.90999984741211
2008-08-12,11.949999809265137
2008-08-13,12.279999732971191
2008-08-14,11.949999809265137
2008-08-15,12.0
2008-08-18,11.869999885559082
2008-08-19,11.539999961853027
2008-08-20,11.720000267028809
2008-08-21,11.600000381469727
2008-08-22,11.619999885559082
2008-08-25,11.529999732971191
2008-08-26,11.34000015258789
2008-08-27,11.40999984741211
2008-08-28,11.229999542236328
2008-08-29,11.170000076293945
2008-09-02,11.289999961853027
2008-09-03,11.430000305175781
2008-09-04,11.739999771118164
2008-09-05,11.390000343322754
2008-09-08,11.399999618530273
2008-09-09,11.1899995803833
2008-09-10,11.270000457763672
2008-09-11,11.399999618530273
2008-09-12,11.489999771118164
2008-09-15,11.399999618530273
2008-09-16,11.199999809265137
2008-09-17,11.260000228881836
2008-09-18,11.369999885559082
2008-09-19,11.5600004196167
2008-09-22,11.430000305175781
2008-09-23,11.359999656677246
2008-09-24,11.399999618530273
2008-09-25,11.5600004196167
2008-09-26,11.350000381469727
2008-09-29,10.15999984741211
2008-09-30,10.609999656677246
2008-10-01,10.579999923706055
2008-10-02,10.270000457763672
2008-10-03,10.40999984741211
2008-10-06,10.0
2008-10-07,9.859999656677246
2008-10-08,9.899999618530273
2008-10-09,9.369999885559082
2008-10-10,9.399999618530273
2008-10-13,10.550000190734863
2008-10-14,10.100000381469727
2008-10-15,9.600000381469727
2008-10-16,9.869999885559082
2008-10-17,9.460000038146973
2008-10-20,9.399999618530273
2008-10-21,9.100000381469727
2008-10-22,8.789999961853027
2008-10-23,8.359999656677246
2008-10-24,8.020000457763672
2008-10-27,7.760000228881836
2008-10-28,8.119999885559082
2008-10-29,8.020000457763672
2008-10-30,8.380000114440918
2008-10-31,8.510000228881836
2008-11-03,8.699999809265137
2008-11-04,8.569999694824219
2008-11-05,8.380000114440918
2008-11-06,8.25
2008-11-07,8.399999618530273
2008-11-10,8.399999618530273
2008-11-11,8.170000076293945
2008-11-12,8.100000381469727
2008-11-13,8.25
2008-11-14,8.710000038146973
2008-11-17,8.369999885559082
2008-11-18,8.34000015258789
2008-11-19,7.960000038146973
2008-11-20,7.46999979019165
2008-11-21,7.550000190734863
2008-11-24,8.199999809265137
2008-11-25,7.849999904632568
2008-11-26,8.0
2008-11-28,8.890000343322754
2008-12-01,8.069999694824219
2008-12-02,8.319999694824219
2008-12-03,8.3100004196167
2008-12-04,7.789999961853027
2008-12-05,7.769999980926514
2008-12-08,7.739999771118164
2008-12-09,7.940000057220459
2008-12-10,8.399999618530273
2008-12-11,8.239999771118164
2008-12-12,8.3100004196167
2008-12-15,8.25
2008-12-16,8.180000305175781
2008-12-17,9.800000190734863
2008-12-18,9.130000114440918
2008-12-19,9.050000190734863
2008-12-22,8.510000228881836
2008-12-23,8.789999961853027
2008-12-24,8.890000343322754
2008-12-26,8.960000038146973
2008-12-29,8.729999542236328
2008-12-30,8.890000343322754
2008-12-31,8.869999885559082
2009-01-02,8.710000038146973
2009-01-05,8.609999656677246
2009-01-06,8.640000343322754
2009-01-07,8.609999656677246
2009-01-08,7.880000114440918
2009-01-09,8.010000228881836
2009-01-12,7.869999885559082
2009-01-13,7.96999979019165
2009-01-14,7.909999847412109
2009-01-15,8.140000343322754
2009-01-16,7.739999771118164
2009-01-20,7.460000038146973
2009-01-21,7.329999923706055
2009-01-22,6.889999866485596
2009-01-23,6.849999904632568
2009-01-26,7.039999961853027
2009-01-27,6.840000152587891
2009-01-28,6.769999980926514
2009-01-29,6.699999809265137
2009-01-30,6.710000038146973
2009-02-02,6.570000171661377
2009-02-03,6.309999942779541
2009-02-04,6.210000038146973
2009-02-05,6.130000114440918
2009-02-06,5.96999979019165
2009-02-09,6.019999980926514
2009-02-10,6.150000095367432
2009-02-11,6.78000020980835
2009-02-12,6.75
2009-02-13,6.849999904632568
2009-02-17,6.670000076293945
2009-02-18,6.519999980926514
2009-02-19,6.489999771118164
2009-02-20,6.400000095367432
2009-02-23,6.170000076293945
2009-02-24,6.420000076293945
2009-02-25,6.46999979019165
2009-02-26,6.46999979019165
2009-02-27,6.369999885559082
2009-03-02,6.159999847412109
2009-03-03,5.809999942779541
2009-03-04,5.840000152587891
2009-03-05,5.789999961853027
2009-03-06,5.75
2009-03-09,5.570000171661377
2009-03-10,5.789999961853027
2009-03-11,5.849999904632568
2009-03-12,5.860000133514404
2009-03-13,5.860000133514404
2009-03-16,5.840000152587891
2009-03-17,5.949999809265137
2009-03-18,6.199999809265137
2009-03-19,6.579999923706055
2009-03-20,6.369999885559082
2009-03-23,6.730000019073486
2009-03-24,6.650000095367432
2009-03-25,6.510000228881836
2009-03-26,6.559999942779541
2009-03-27,6.420000076293945
2009-03-30,6.429999828338623
2009-03-31,6.389999866485596
2009-04-01,6.550000190734863
2009-04-02,6.789999961853027
2009-04-03,6.849999904632568
2009-04-06,6.980000019073486
2009-04-07,6.71999979019165
2009-04-08,6.829999923706055
2009-04-09,6.829999923706055
2009-04-13,6.710000038146973
2009-04-14,6.760000228881836
2009-04-15,6.630000114440918
2009-04-16,6.789999961853027
2009-04-17,6.550000190734863
2009-04-20,6.5
2009-04-21,6.539999961853027
2009-04-22,6.420000076293945
2009-04-23,6.230000019073486
2009-04-24,6.300000190734863
2009-04-27,5.929999828338623
2009-04-28,6.010000228881836
2009-04-29,6.099999904632568
2009-04-30,6.28000020980835
2009-05-01,6.46999979019165
2009-05-04,6.630000114440918
2009-05-05,7.25
2009-05-06,7.099999904632568
2009-05-07,7.230000019073486
2009-05-08,7.75
2009-05-11,7.949999809265137
2009-05-12,7.980000019073486
2009-05-13,7.800000190734863
2009-05-14,7.690000057220459
2009-05-15,7.599999904632568
2009-05-18,7.480000019073486
2009-05-19,7.489999771118164
2009-05-20,7.349999904632568
2009-05-21,7.21999979019165
2009-05-22,7.110000133514404
2009-05-26,7.199999809265137
2009-05-27,7.21999979019165
2009-05-28,7.340000152587891
2009-05-29,7.78000020980835
2009-06-01,8.140000343322754
2009-06-02,8.0
2009-06-03,7.699999809265137
2009-06-04,7.820000171661377
2009-06-05,8.899999618530273
2009-06-08,8.65999984741211
2009-06-09,8.84000015258789
2009-06-10,8.3100004196167
2009-06-11,8.949999809265137
2009-06-12,8.869999885559082
2009-06-15,8.6899995803833
2009-06-16,8.229999542236328
2009-06-17,8.380000114440918
2009-06-18,8.34000015258789
2009-06-19,8.59000015258789
2009-06-22,8.069999694824219
2009-06-23,8.0
2009-06-24,8.050000190734863
2009-06-25,8.380000114440918
2009-06-26,9.029999732971191
2009-06-29,8.210000038146973
2009-06-30,8.619999885559082
2009-07-01,8.5
2009-07-02,8.399999618530273
2009-07-06,8.489999771118164
2009-07-07,8.399999618530273
2009-07-08,8.180000305175781
2009-07-09,7.849999904632568
2009-07-10,8.489999771118164
2009-07-13,8.34000015258789
2009-07-14,8.220000267028809
2009-07-15,8.449999809265137
2009-07-16,8.489999771118164
2009-07-17,8.5
2009-07-20,8.470000267028809
2009-07-21,8.34000015258789
2009-07-22,8.34000015258789
2009-07-23,8.5
2009-07-24,8.5600004196167
2009-07-27,8.779999732971191
2009-07-28,8.430000305175781
2009-07-29,8.369999885559082
2009-07-30,8.260000228881836
2009-07-31,8.350000381469727
2009-08-03,8.5
2009-08-04,8.210000038146973
2009-08-05,8.460000038146973
2009-08-06,8.220000267028809
2009-08-07,8.619999885559082
2009-08-10,8.699999809265137
2009-08-11,8.569999694824219
2009-08-12,9.1899995803833
2009-08-13,9.140000343322754
2009-08-14,8.760000228881836
2009-08-17,8.760000228881836
2009-08-18,8.880000114440918
2009-08-19,9.399999618530273
2009-08-20,9.380000114440918
2009-08-21,9.34000015258789
2009-08-24,9.130000114440918
2009-08-25,8.890000343322754
2009-08-26,9.010000228881836
2009-08-27,9.09000015258789
2009-08-28,8.949999809265137
2009-08-31,8.75
2009-09-01,8.75
2009-09-02,8.819999694824219
2009-09-03,8.75
2009-09-04,9.100000381469727
2009-09-08,8.930000305175781
2009-09-09,8.989999771118164
2009-09-10,9.0
2009-09-11,9.0600004196167
2009-09-14,9.0
2009-09-15,9.0
2009-09-16,9.0
2009-09-17,8.979999542236328
2009-09-18,8.789999961853027
2009-09-21,8.710000038146973
2009-09-22,8.710000038146973
2009-09-23,8.979999542236328
2009-09-24,8.930000305175781
2009-09-25,8.949999809265137
2009-09-28,8.859999656677246
2009-09-29,8.859999656677246
2009-09-30,8.649999618530273
2009-10-01,8.569999694824219
2009-10-02,8.729999542236328
2009-10-05,8.779999732971191
2009-10-06,8.899999618530273
2009-10-07,8.880000114440918
2009-10-08,8.84000015258789
2009-10-09,9.010000228881836
2009-10-12,8.880000114440918
2009-10-13,8.869999885559082
2009-10-14,9.029999732971191
2009-10-15,8.920000076293945
2009-10-16,8.949999809265137
2009-10-19,9.010000228881836
2009-10-20,8.890000343322754
2009-10-21,9.010000228881836
2009-10-22,9.010000228881836
2009-10-23,8.850000381469727
2009-10-26,8.960000038146973
2009-10-27,8.9399995803833
2009-10-28,9.0
2009-10-29,9.020000457763672
2009-10-30,9.010000228881836
2009-11-02,9.09000015258789
2009-11-03,9.109999656677246
2009-11-04,9.0
2009-11-05,9.630000114440918
2009-11-06,9.59000015258789
2009-11-09,9.3100004196167
2009-11-10,9.119999885559082
2009-11-11,9.449999809265137
2009-11-12,9.300000190734863
2009-11-13,9.380000114440918
2009-11-16,9.40999984741211
2009-11-17,9.270000457763672
2009-11-18,9.079999923706055
2009-11-19,9.0600004196167
2009-11-20,9.079999923706055
2009-11-23,9.170000076293945
2009-11-24,9.029999732971191
2009-11-25,9.0
2009-11-27,8.729999542236328
2009-11-30,9.020000457763672
2009-12-01,8.84000015258789
2009-12-02,8.699999809265137
2009-12-03,8.470000267028809
2009-12-04,8.569999694824219
2009-12-07,8.229999542236328
2009-12-08,8.170000076293945
2009-12-09,8.109999656677246
2009-12-10,8.180000305175781
2009-12-11,8.390000343322754
2009-12-14,8.380000114440918
2009-12-15,8.0
2009-12-16,8.050000190734863
2009-12-17,8.039999961853027
2009-12-18,8.199999809265137
2009-12-21,8.020000457763672
2009-12-22,7.96999979019165
2009-12-23,7.980000019073486
2009-12-24,8.0600004196167
2009-12-28,8.09000015258789
2009-12-29,8.300000190734863
2009-12-30,8.399999618530273
2009-12-31,8.510000228881836
2010-01-04,8.699999809265137
2010-01-05,8.699999809265137
2010-01-06,8.25
2010-01-07,8.579999923706055
2010-01-08,8.399999618530273
2010-01-11,8.680000305175781
2010-01-12,9.0
2010-01-13,9.029999732971191
2010-01-14,9.09000015258789
2010-01-15,8.800000190734863
2010-01-19,9.100000381469727
2010-01-20,8.899999618530273
2010-01-21,8.699999809265137
2010-01-22,8.649999618530273
2010-01-25,8.850000381469727
2010-01-26,8.680000305175781
2010-01-27,8.770000457763672
2010-01-28,8.699999809265137
2010-01-29,8.829999923706055
2010-02-01,8.869999885559082
2010-02-02,8.890000343322754
2010-02-03,8.770000457763672
2010-02-04,8.4399995803833
2010-02-05,8.710000038146973
2010-02-08,9.0
2010-02-09,9.010000228881836
2010-02-10,9.270000457763672
2010-02-11,9.489999771118164
2010-02-12,9.40999984741211
2010-02-16,9.390000343322754
2010-02-17,9.25
2010-02-18,9.5
2010-02-19,9.359999656677246
2010-02-22,9.470000267028809
2010-02-23,9.430000305175781
2010-02-24,9.65999984741211
2010-02-25,9.420000076293945
2010-02-26,9.399999618530273
2010-03-01,9.600000381469727
2010-03-02,9.600000381469727
2010-03-03,9.850000381469727
2010-03-04,10.25
2010-03-05,10.770000457763672
2010-03-08,10.989999771118164
2010-03-09,11.029999732971191
2010-03-10,10.949999809265137
2010-03-11,11.020000457763672
2010-03-12,10.90999984741211
2010-03-15,10.819999694824219
2010-03-16,10.6899995803833
2010-03-17,10.5
2010-03-18,10.489999771118164
2010-03-19,10.319999694824219
2010-03-22,10.5
2010-03-23,10.510000228881836
2010-03-24,10.479999542236328
2010-03-25,10.260000228881836
2010-03-26,10.300000190734863
2010-03-29,10.369999885559082
2010-03-30,10.350000381469727
2010-03-31,10.369999885559082
2010-04-01,10.34000015258789
2010-04-05,10.369999885559082
2010-04-06,10.569999694824219
2010-04-07,10.6899995803833
2010-04-08,10.970000267028809
2010-04-09,11.010000228881836
2010-04-12,11.270000457763672
2010-04-13,11.25
2010-04-14,11.3100004196167
2010-04-15,11.420000076293945
2010-04-16,11.3100004196167
2010-04-19,11.460000038146973
2010-04-20,11.850000381469727
2010-04-21,11.630000114440918
2010-04-22,11.550000190734863
2010-04-23,11.640000343322754
2010-04-26,11.609999656677246
2010-04-27,11.609999656677246
2010-04-28,11.779999732971191
2010-04-29,12.039999961853027
2010-04-30,11.5600004196167
2010-05-03,11.720000267028809
2010-05-04,11.279999732971191
2010-05-05,10.869999885559082
2010-05-06,10.359999656677246
2010-05-07,9.600000381469727
2010-05-10,9.819999694824219
2010-05-11,9.899999618530273
2010-05-12,10.34000015258789
2010-05-13,10.15999984741211
2010-05-14,10.239999771118164
2010-05-17,10.0600004196167
2010-05-18,9.869999885559082
2010-05-19,9.65999984741211
2010-05-20,9.180000305175781
2010-05-21,9.029999732971191
2010-05-24,8.970000267028809
2010-05-25,8.75
2010-05-26,8.619999885559082
2010-05-27,8.880000114440918
2010-05-28,8.880000114440918
2010-06-01,8.8100004196167
2010-06-02,9.289999961853027
2010-06-03,9.510000228881836
2010-06-04,8.680000305175781
2010-06-07,8.739999771118164
2010-06-08,8.880000114440918
2010-06-09,8.800000190734863
2010-06-10,8.880000114440918
2010-06-11,9.010000228881836
2010-06-14,9.020000457763672
2010-06-15,9.359999656677246
2010-06-16,9.369999885559082
2010-06-17,9.350000381469727
2010-06-18,9.59000015258789
2010-06-21,9.579999923706055
2010-06-22,9.5
2010-06-23,9.5
2010-06-24,9.510000228881836
2010-06-25,9.609999656677246
2010-06-28,9.5
2010-06-29,9.15999984741211
2010-06-30,9.210000038146973
2010-07-01,9.0
2010-07-02,8.6899995803833
2010-07-06,8.5600004196167
2010-07-07,8.270000457763672
2010-07-08,8.350000381469727
2010-07-09,8.369999885559082
2010-07-12,8.260000228881836
2010-07-13,8.4399995803833
2010-07-14,8.390000343322754
2010-07-15,8.25
2010-07-16,8.010000228881836
2010-07-19,8.039999961853027
2010-07-20,7.840000152587891
2010-07-21,7.539999961853027
2010-07-22,7.730000019073486
2010-07-23,7.730000019073486
2010-07-26,7.739999771118164
2010-07-27,7.730000019073486
2010-07-28,7.559999942779541
2010-07-29,7.769999980926514
2010-07-30,7.820000171661377
2010-08-02,7.860000133514404
2010-08-03,7.449999809265137
2010-08-04,7.519999980926514
2010-08-05,7.429999828338623
2010-08-06,7.46999979019165
2010-08-09,7.329999923706055
2010-08-10,7.300000190734863
2010-08-11,7.010000228881836
2010-08-12,7.019999980926514
2010-08-13,7.079999923706055
2010-08-16,7.039999961853027
2010-08-17,7.159999847412109
2010-08-18,7.059999942779541
2010-08-19,7.039999961853027
2010-08-20,7.099999904632568
2010-08-23,7.03000020980835
2010-08-24,6.989999771118164
2010-08-25,7.170000076293945
2010-08-26,7.079999923706055
2010-08-27,7.239999771118164
2010-08-30,7.0
2010-08-31,7.039999961853027
2010-09-01,7.21999979019165
2010-09-02,7.260000228881836
2010-09-03,7.440000057220459
2010-09-07,7.070000171661377
2010-09-08,7.119999885559082
2010-09-09,7.130000114440918
2010-09-10,7.199999809265137
2010-09-13,7.349999904632568
2010-09-14,7.130000114440918
2010-09-15,7.28000020980835
2010-09-16,7.260000228881836
2010-09-17,7.289999961853027
2010-09-20,7.670000076293945
2010-09-21,7.679999828338623
2010-09-22,7.360000133514404
2010-09-23,7.400000095367432
2010-09-24,7.949999809265137
2010-09-27,7.769999980926514
2010-09-28,8.079999923706055
2010-09-29,7.989999771118164
2010-09-30,8.100000381469727
2010-10-01,8.289999961853027
2010-10-04,7.690000057220459
2010-10-05,7.699999809265137
2010-10-06,7.579999923706055
2010-10-07,7.489999771118164
2010-10-08,7.570000171661377
2010-10-11,7.550000190734863
2010-10-12,7.539999961853027
2010-10-13,7.559999942779541
2010-10-14,7.570000171661377
2010-10-15,7.46999979019165
2010-10-18,7.480000019073486
2010-10-19,7.440000057220459
2010-10-20,7.559999942779541
2010-10-21,7.519999980926514
2010-10-22,7.400000095367432
2010-10-25,7.389999866485596
2010-10-26,7.340000152587891
2010-10-27,7.289999961853027
2010-10-28,7.309999942779541
2010-10-29,7.230000019073486
2010-11-01,7.340000152587891
2010-11-02,7.079999923706055
2010-11-03,7.039999961853027
2010-11-04,7.210000038146973
2010-11-05,7.28000020980835
2010-11-08,7.380000114440918
2010-11-09,7.21999979019165
2010-11-10,7.329999923706055
2010-11-11,7.309999942779541
2010-11-12,7.289999961853027
2010-11-15,7.210000038146973
2010-11-16,7.119999885559082
2010-11-17,7.170000076293945
2010-11-18,7.199999809265137
2010-11-19,7.159999847412109
2010-11-22,7.150000095367432
2010-11-23,7.110000133514404
2010-11-24,7.239999771118164
2010-11-26,7.260000228881836
2010-11-29,7.130000114440918
2010-11-30,7.010000228881836
2010-12-01,7.159999847412109
2010-12-02,7.190000057220459
2010-12-03,7.269999980926514
2010-12-06,7.369999885559082
2010-12-07,7.5
2010-12-08,7.659999847412109
2010-12-09,7.880000114440918
2010-12-10,7.920000076293945
2010-12-13,7.96999979019165
2010-12-14,7.989999771118164
2010-12-15,8.100000381469727
2010-12-16,8.270000457763672
2010-12-17,8.270000457763672
2010-12-20,8.34000015258789
2010-12-21,8.359999656677246
2010-12-22,8.34000015258789
2010-12-23,8.25
2010-12-27,8.359999656677246
2010-12-28,8.34000015258789
2010-12-29,8.289999961853027
2010-12-30,8.390000343322754
2010-12-31,8.289999961853027
2011-01-03,8.699999809265137
2011-01-04,8.609999656677246
2011-01-05,8.75
2011-01-06,8.760000228881836
2011-01-07,8.729999542236328
2011-01-10,8.75
2011-01-11,8.449999809265137
2011-01-12,8.760000228881836
2011-01-13,8.680000305175781
2011-01-14,8.829999923706055
2011-01-18,8.680000305175781
2011-01-19,8.199999809265137
2011-01-20,8.140000343322754
2011-01-21,8.319999694824219
2011-01-24,8.399999618530273
2011-01-25,8.520000457763672
2011-01-26,8.640000343322754
2011-01-27,8.40999984741211
2011-01-28,8.079999923706055
2011-01-31,8.180000305175781
2011-02-01,8.399999618530273
2011-02-02,8.399999618530273
2011-02-03,8.569999694824219
2011-02-04,9.079999923706055
2011-02-07,9.039999961853027
2011-02-08,8.930000305175781
2011-02-09,8.989999771118164
2011-02-10,8.850000381469727
2011-02-11,8.9399995803833
2011-02-14,8.8100004196167
2011-02-15,8.829999923706055
2011-02-16,8.880000114440918
2011-02-17,9.539999961853027
2011-02-18,9.600000381469727
2011-02-22,9.380000114440918
2011-02-23,9.319999694824219
2011-02-24,9.369999885559082
2011-02-25,9.470000267028809
2011-02-28,9.65999984741211
2011-03-01,9.8100004196167
2011-03-02,9.789999961853027
2011-03-03,9.84000015258789
2011-03-04,9.529999732971191
2011-03-07,9.649999618530273
2011-03-08,9.9399995803833
2011-03-09,9.880000114440918
2011-03-10,9.649999618530273
2011-03-11,9.399999618530273
2011-03-14,9.140000343322754
2011-03-15,8.65999984741211
2011-03-16,8.270000457763672
2011-03-17,8.359999656677246
2011-03-18,9.020000457763672
2011-03-21,8.899999618530273
2011-03-22,8.720000267028809
2011-03-23,8.630000114440918
2011-03-24,8.5
2011-03-25,8.420000076293945
2011-03-28,8.369999885559082
2011-03-29,8.510000228881836
2011-03-30,8.670000076293945
2011-03-31,8.569999694824219
2011-04-01,8.640000343322754
2011-04-04,8.520000457763672
2011-04-05,8.520000457763672
2011-04-06,8.649999618530273
2011-04-07,8.600000381469727
2011-04-08,8.5600004196167
2011-04-11,8.489999771118164
2011-04-12,8.649999618530273
2011-04-13,8.529999732971191
2011-04-14,8.569999694824219
2011-04-15,8.510000228881836
2011-04-18,8.329999923706055
2011-04-19,8.449999809265137
2011-04-20,8.619999885559082
2011-04-21,8.479999542236328
2011-04-25,8.760000228881836
2011-04-26,8.800000190734863
2011-04-27,8.579999923706055
2011-04-28,8.520000457763672
2011-04-29,8.84000015258789
2011-05-02,8.880000114440918
2011-05-03,8.710000038146973
2011-05-04,8.619999885559082
2011-05-05,8.5600004196167
2011-05-06,8.699999809265137
2011-05-09,8.680000305175781
2011-05-10,9.09000015258789
2011-05-11,9.0
2011-05-12,9.300000190734863
2011-05-13,9.239999771118164
2011-05-16,9.0
2011-05-17,9.170000076293945
2011-05-18,9.40999984741211
2011-05-19,9.460000038146973
2011-05-20,9.260000228881836
2011-05-23,8.800000190734863
2011-05-24,8.5600004196167
2011-05-25,8.670000076293945
2011-05-26,8.6899995803833
2011-05-27,8.720000267028809
2011-05-31,9.140000343322754
2011-06-01,8.760000228881836
2011-06-02,8.649999618530273
2011-06-03,8.460000038146973
2011-06-06,8.3100004196167
2011-06-07,8.130000114440918
2011-06-08,7.989999771118164
2011-06-09,7.739999771118164
2011-06-10,7.610000133514404
2011-06-13,7.590000152587891
2011-06-14,7.909999847412109
2011-06-15,7.739999771118164
2011-06-16,7.860000133514404
2011-06-17,7.659999847412109
2011-06-20,7.840000152587891
2011-06-21,7.929999828338623
2011-06-22,8.029999732971191
2011-06-23,8.289999961853027
2011-06-24,8.3100004196167
2011-06-27,8.420000076293945
2011-06-28,8.529999732971191
2011-06-29,8.470000267028809
2011-06-30,8.529999732971191
2011-07-01,8.529999732971191
2011-07-05,8.569999694824219
2011-07-06,8.670000076293945
2011-07-07,8.720000267028809
2011-07-08,8.65999984741211
2011-07-11,8.65999984741211
2011-07-12,8.649999618530273
2011-07-13,8.65999984741211
2011-07-14,8.569999694824219
2011-07-15,8.479999542236328
2011-07-18,8.260000228881836
2011-07-19,8.390000343322754
2011-07-20,8.380000114440918
2011-07-21,8.640000343322754
2011-07-22,8.489999771118164
2011-07-25,8.449999809265137
2011-07-26,8.300000190734863
2011-07-27,8.25
2011-07-28,8.1899995803833
2011-07-29,8.109999656677246
2011-08-01,8.220000267028809
2011-08-02,8.670000076293945
2011-08-03,8.739999771118164
2011-08-04,8.390000343322754
2011-08-05,8.449999809265137
2011-08-08,7.940000057220459
2011-08-09,8.0
2011-08-10,7.789999961853027
2011-08-11,7.730000019073486
2011-08-12,8.0
2011-08-15,7.960000038146973
2011-08-16,7.96999979019165
2011-08-17,8.039999961853027
2011-08-18,7.449999809265137
2011-08-19,7.480000019073486
2011-08-22,7.380000114440918
2011-08-23,7.5
2011-08-24,7.579999923706055
2011-08-25,7.840000152587891
2011-08-26,7.769999980926514
2011-08-29,7.940000057220459
2011-08-30,7.840000152587891
2011-08-31,7.889999866485596
2011-09-01,7.590000152587891
2011-09-02,7.46999979019165
2011-09-06,7.900000095367432
2011-09-07,7.960000038146973
2011-09-08,7.829999923706055
2011-09-09,7.849999904632568
2011-09-12,7.849999904632568
2011-09-13,7.880000114440918
2011-09-14,7.949999809265137
2011-09-15,7.860000133514404
2011-09-16,7.699999809265137
2011-09-19,7.539999961853027
2011-09-20,7.329999923706055
2011-09-21,7.320000171661377
2011-09-22,7.039999961853027
2011-09-23,7.03000020980835
2011-09-26,7.099999904632568
2011-09-27,7.5
2011-09-28,7.400000095367432
2011-09-29,7.159999847412109
2011-09-30,7.119999885559082
2011-10-03,6.989999771118164
2011-10-04,7.050000190734863
2011-10-05,7.090000152587891
2011-10-06,7.010000228881836
2011-10-07,7.130000114440918
2011-10-10,7.21999979019165
2011-10-11,7.059999942779541
2011-10-12,7.170000076293945
2011-10-13,7.199999809265137
2011-10-14,7.300000190734863
2011-10-17,7.260000228881836
2011-10-18,7.289999961853027
2011-10-19,7.130000114440918
2011-10-20,7.050000190734863
2011-10-21,7.110000133514404
2011-10-24,7.389999866485596
2011-10-25,7.300000190734863
