,CTRN
2009-02-26,12.029999732971191
2009-02-27,12.199999809265137
2009-03-02,11.970000267028809
2009-03-03,11.0600004196167
2009-03-04,12.819999694824219
2009-03-05,11.760000228881836
2009-03-06,11.609999656677246
2009-03-09,11.609999656677246
2009-03-10,12.319999694824219
2009-03-11,13.949999809265137
2009-03-12,14.25
2009-03-13,14.260000228881836
2009-03-16,13.8100004196167
2009-03-17,14.489999771118164
2009-03-18,14.479999542236328
2009-03-19,14.479999542236328
2009-03-20,13.399999618530273
2009-03-23,15.199999809265137
2009-03-24,15.199999809265137
2009-03-25,15.880000114440918
2009-03-26,21.809999465942383
2009-03-27,20.469999313354492
2009-03-30,22.030000686645508
2009-03-31,22.889999389648438
2009-04-01,22.959999084472656
2009-04-02,23.190000534057617
2009-04-03,23.5
2009-04-06,22.889999389648438
2009-04-07,22.8700008392334
2009-04-08,23.489999771118164
2009-04-09,24.260000228881836
2009-04-13,23.93000030517578
2009-04-14,23.479999542236328
2009-04-15,23.540000915527344
2009-04-16,22.729999542236328
2009-04-17,22.270000457763672
2009-04-20,22.549999237060547
2009-04-21,23.299999237060547
2009-04-22,24.18000030517578
2009-04-23,24.649999618530273
2009-04-24,23.770000457763672
2009-04-27,23.0
2009-04-28,23.700000762939453
2009-04-29,24.56999969482422
2009-04-30,24.559999465942383
2009-05-01,24.270000457763672
2009-05-04,24.059999465942383
2009-05-05,25.139999389648438
2009-05-06,25.350000381469727
2009-05-07,25.329999923706055
2009-05-08,25.06999969482422
2009-05-11,25.829999923706055
2009-05-12,23.670000076293945
2009-05-13,22.440000534057617
2009-05-14,22.329999923706055
2009-05-15,22.68000030517578
2009-05-18,23.520000457763672
2009-05-19,23.770000457763672
2009-05-20,22.719999313354492
2009-05-21,23.25
2009-05-22,23.8799991607666
2009-05-26,26.3700008392334
2009-05-27,26.579999923706055
2009-05-28,25.110000610351562
2009-05-29,25.780000686645508
2009-06-01,27.040000915527344
2009-06-02,27.489999771118164
2009-06-03,27.010000228881836
2009-06-04,25.440000534057617
2009-06-05,23.65999984741211
2009-06-08,24.25
2009-06-09,24.6200008392334
2009-06-10,21.780000686645508
2009-06-11,22.40999984741211
2009-06-12,23.6299991607666
2009-06-15,23.90999984741211
2009-06-16,24.5
2009-06-17,25.0
2009-06-18,25.1200008392334
2009-06-19,23.229999542236328
2009-06-22,23.6200008392334
2009-06-23,22.969999313354492
2009-06-24,23.450000762939453
2009-06-25,23.969999313354492
2009-06-26,24.6200008392334
2009-06-29,25.739999771118164
2009-06-30,25.8799991607666
2009-07-01,25.59000015258789
2009-07-02,24.690000534057617
2009-07-06,24.479999542236328
2009-07-07,23.3700008392334
2009-07-08,23.68000030517578
2009-07-09,23.8700008392334
2009-07-10,24.5
2009-07-13,25.68000030517578
2009-07-14,25.780000686645508
2009-07-15,26.010000228881836
2009-07-16,28.959999084472656
2009-07-17,28.8799991607666
2009-07-20,27.5
2009-07-21,27.219999313354492
2009-07-22,27.450000762939453
2009-07-23,28.030000686645508
2009-07-24,27.889999389648438
2009-07-27,27.469999313354492
2009-07-28,27.3799991607666
2009-07-29,27.25
2009-07-30,27.299999237060547
2009-07-31,29.200000762939453
2009-08-03,30.549999237060547
2009-08-04,29.559999465942383
2009-08-05,29.459999084472656
2009-08-06,29.709999084472656
2009-08-07,30.739999771118164
2009-08-10,30.979999542236328
2009-08-11,30.200000762939453
2009-08-12,30.68000030517578
2009-08-13,30.299999237060547
2009-08-14,29.729999542236328
2009-08-17,27.989999771118164
2009-08-18,27.989999771118164
2009-08-19,28.229999542236328
2009-08-20,22.920000076293945
2009-08-21,23.459999084472656
2009-08-24,23.219999313354492
2009-08-25,23.84000015258789
2009-08-26,23.780000686645508
2009-08-27,23.31999969482422
2009-08-28,23.18000030517578
2009-08-31,22.290000915527344
2009-09-01,21.549999237060547
2009-09-02,22.420000076293945
2009-09-03,23.329999923706055
2009-09-04,23.75
2009-09-08,24.270000457763672
2009-09-09,25.020000457763672
2009-09-10,24.899999618530273
2009-09-11,25.040000915527344
2009-09-14,25.139999389648438
2009-09-15,25.459999084472656
2009-09-16,25.139999389648438
2009-09-17,24.68000030517578
2009-09-18,25.270000457763672
2009-09-21,25.309999465942383
2009-09-22,25.100000381469727
2009-09-23,25.59000015258789
2009-09-24,24.700000762939453
2009-09-25,24.809999465942383
2009-09-28,25.56999969482422
2009-09-29,28.25
2009-09-30,28.469999313354492
2009-10-01,28.75
2009-10-02,28.43000030517578
2009-10-05,28.270000457763672
2009-10-06,27.950000762939453
2009-10-07,27.940000534057617
2009-10-08,27.790000915527344
2009-10-09,27.450000762939453
2009-10-12,27.940000534057617
2009-10-13,27.690000534057617
2009-10-14,28.31999969482422
2009-10-15,30.260000228881836
2009-10-16,29.969999313354492
2009-10-19,29.93000030517578
2009-10-20,30.049999237060547
2009-10-21,30.020000457763672
2009-10-22,30.399999618530273
2009-10-23,29.959999084472656
2009-10-26,29.06999969482422
2009-10-27,27.440000534057617
2009-10-28,26.709999084472656
2009-10-29,27.020000457763672
2009-10-30,26.329999923706055
2009-11-02,27.360000610351562
2009-11-03,27.219999313354492
2009-11-04,27.040000915527344
2009-11-05,26.510000228881836
2009-11-06,27.020000457763672
2009-11-09,28.209999084472656
2009-11-10,28.149999618530273
2009-11-11,28.610000610351562
2009-11-12,28.0
2009-11-13,27.889999389648438
2009-11-16,29.59000015258789
2009-11-17,27.899999618530273
2009-11-18,28.0
2009-11-19,28.0
2009-11-20,27.309999465942383
2009-11-23,27.989999771118164
2009-11-24,27.719999313354492
2009-11-25,27.6200008392334
2009-11-27,27.100000381469727
2009-11-30,27.280000686645508
2009-12-01,26.559999465942383
2009-12-02,26.670000076293945
2009-12-03,26.6200008392334
2009-12-04,27.059999465942383
2009-12-07,27.059999465942383
2009-12-08,27.149999618530273
2009-12-09,26.860000610351562
2009-12-10,27.010000228881836
2009-12-11,27.110000610351562
2009-12-14,27.899999618530273
2009-12-15,27.260000228881836
2009-12-16,27.719999313354492
2009-12-17,27.479999542236328
2009-12-18,26.299999237060547
2009-12-21,27.209999084472656
2009-12-22,27.329999923706055
2009-12-23,27.610000610351562
2009-12-24,27.780000686645508
2009-12-28,27.3700008392334
2009-12-29,27.68000030517578
2009-12-30,27.790000915527344
2009-12-31,27.6200008392334
2010-01-04,26.860000610351562
2010-01-05,27.729999542236328
2010-01-06,28.860000610351562
2010-01-07,29.15999984741211
2010-01-08,29.25
2010-01-11,30.1200008392334
2010-01-12,30.31999969482422
2010-01-13,30.719999313354492
2010-01-14,31.059999465942383
2010-01-15,29.84000015258789
2010-01-19,30.56999969482422
2010-01-20,30.420000076293945
2010-01-21,29.950000762939453
2010-01-22,31.010000228881836
2010-01-25,31.520000457763672
2010-01-26,31.15999984741211
2010-01-27,30.84000015258789
2010-01-28,31.299999237060547
2010-01-29,31.1299991607666
2010-02-01,30.299999237060547
2010-02-02,30.43000030517578
2010-02-03,29.420000076293945
2010-02-04,27.40999984741211
2010-02-05,27.030000686645508
2010-02-08,26.600000381469727
2010-02-09,26.729999542236328
2010-02-10,27.309999465942383
2010-02-11,27.969999313354492
2010-02-12,27.920000076293945
2010-02-16,28.260000228881836
2010-02-17,28.6200008392334
2010-02-18,28.389999389648438
2010-02-19,29.719999313354492
2010-02-22,29.3700008392334
2010-02-23,29.479999542236328
2010-02-24,29.8799991607666
2010-02-25,30.030000686645508
2010-02-26,29.739999771118164
2010-03-01,30.219999313354492
2010-03-02,30.190000534057617
2010-03-03,29.760000228881836
2010-03-04,29.3700008392334
2010-03-05,29.5
2010-03-08,29.360000610351562
2010-03-09,28.920000076293945
2010-03-10,29.5
2010-03-11,29.940000534057617
2010-03-12,30.75
2010-03-15,32.279998779296875
2010-03-16,33.68000030517578
2010-03-17,34.09000015258789
2010-03-18,33.97999954223633
2010-03-19,33.16999816894531
2010-03-22,34.720001220703125
2010-03-23,34.630001068115234
2010-03-24,34.150001525878906
2010-03-25,33.709999084472656
2010-03-26,33.56999969482422
2010-03-29,33.04999923706055
2010-03-30,32.90999984741211
2010-03-31,32.439998626708984
2010-04-01,33.099998474121094
2010-04-05,34.5
2010-04-06,34.400001525878906
2010-04-07,34.650001525878906
2010-04-08,34.810001373291016
2010-04-09,35.22999954223633
2010-04-12,35.2599983215332
2010-04-13,36.84000015258789
2010-04-14,37.2599983215332
2010-04-15,37.349998474121094
2010-04-16,36.619998931884766
2010-04-19,35.27000045776367
2010-04-20,34.95000076293945
2010-04-21,36.380001068115234
2010-04-22,36.369998931884766
2010-04-23,36.47999954223633
2010-04-26,35.540000915527344
2010-04-27,34.380001068115234
2010-04-28,33.63999938964844
2010-04-29,34.63999938964844
2010-04-30,33.540000915527344
2010-05-03,34.25
2010-05-04,33.869998931884766
2010-05-05,34.0099983215332
2010-05-06,33.650001525878906
2010-05-07,31.75
2010-05-10,33.400001525878906
2010-05-11,34.040000915527344
2010-05-12,35.13999938964844
2010-05-13,34.36000061035156
2010-05-14,33.900001525878906
2010-05-17,34.349998474121094
2010-05-18,33.380001068115234
2010-05-19,30.489999771118164
2010-05-20,31.920000076293945
2010-05-21,31.84000015258789
2010-05-24,33.65999984741211
2010-05-25,33.93000030517578
2010-05-26,34.310001373291016
2010-05-27,34.47999954223633
2010-05-28,34.08000183105469
2010-06-01,34.06999969482422
2010-06-02,34.33000183105469
2010-06-03,34.849998474121094
2010-06-04,32.310001373291016
2010-06-07,32.06999969482422
2010-06-08,31.1299991607666
2010-06-09,33.0
2010-06-10,33.79999923706055
2010-06-11,34.689998626708984
2010-06-14,34.90999984741211
2010-06-15,34.84000015258789
2010-06-16,34.47999954223633
2010-06-17,34.040000915527344
2010-06-18,34.75
2010-06-21,34.4900016784668
2010-06-22,33.650001525878906
2010-06-23,33.060001373291016
2010-06-24,33.20000076293945
2010-06-25,32.970001220703125
2010-06-28,32.52000045776367
2010-06-29,31.3799991607666
2010-06-30,32.939998626708984
2010-07-01,33.939998626708984
2010-07-02,33.810001373291016
2010-07-06,32.25
2010-07-07,32.709999084472656
2010-07-08,32.810001373291016
2010-07-09,33.099998474121094
2010-07-12,32.54999923706055
2010-07-13,32.79999923706055
2010-07-14,32.849998474121094
2010-07-15,32.099998474121094
2010-07-16,30.979999542236328
2010-07-19,31.020000457763672
2010-07-20,31.59000015258789
2010-07-21,31.90999984741211
2010-07-22,32.66999816894531
2010-07-23,33.29999923706055
2010-07-26,33.939998626708984
2010-07-27,32.709999084472656
2010-07-28,31.920000076293945
2010-07-29,31.1299991607666
2010-07-30,31.389999389648438
2010-08-02,31.690000534057617
2010-08-03,30.440000534057617
2010-08-04,30.270000457763672
2010-08-05,30.959999084472656
2010-08-06,30.290000915527344
2010-08-09,30.06999969482422
2010-08-10,29.260000228881836
2010-08-11,28.030000686645508
2010-08-12,28.360000610351562
2010-08-13,27.639999389648438
2010-08-16,27.600000381469727
2010-08-17,27.170000076293945
2010-08-18,23.920000076293945
2010-08-19,23.15999984741211
2010-08-20,23.729999542236328
2010-08-23,23.950000762939453
2010-08-24,23.610000610351562
2010-08-25,24.350000381469727
2010-08-26,24.600000381469727
2010-08-27,24.209999084472656
2010-08-30,23.639999389648438
2010-08-31,22.600000381469727
2010-09-01,23.010000228881836
2010-09-02,23.540000915527344
2010-09-03,23.65999984741211
2010-09-07,22.90999984741211
2010-09-08,22.799999237060547
2010-09-09,22.489999771118164
2010-09-10,23.010000228881836
2010-09-13,23.959999084472656
2010-09-14,24.260000228881836
2010-09-15,24.3799991607666
2010-09-16,24.389999389648438
2010-09-17,24.219999313354492
2010-09-20,23.579999923706055
2010-09-21,23.639999389648438
2010-09-22,23.770000457763672
2010-09-23,23.690000534057617
2010-09-24,24.3799991607666
2010-09-27,23.68000030517578
2010-09-28,24.290000915527344
2010-09-29,24.360000610351562
2010-09-30,24.209999084472656
2010-10-01,24.479999542236328
2010-10-04,23.860000610351562
2010-10-05,24.530000686645508
2010-10-06,24.68000030517578
2010-10-07,24.68000030517578
2010-10-08,24.610000610351562
2010-10-11,25.100000381469727
2010-10-12,24.920000076293945
2010-10-13,25.200000762939453
2010-10-14,24.649999618530273
2010-10-15,24.1299991607666
2010-10-18,24.030000686645508
2010-10-19,23.530000686645508
2010-10-20,22.889999389648438
2010-10-21,22.0
2010-10-22,21.969999313354492
2010-10-25,21.6299991607666
2010-10-26,21.860000610351562
2010-10-27,21.3799991607666
2010-10-28,21.110000610351562
2010-10-29,20.979999542236328
2010-11-01,20.790000915527344
2010-11-02,20.549999237060547
2010-11-03,20.6299991607666
2010-11-04,20.75
2010-11-05,20.90999984741211
2010-11-08,21.010000228881836
2010-11-09,20.489999771118164
2010-11-10,20.979999542236328
2010-11-11,20.90999984741211
2010-11-12,20.829999923706055
2010-11-15,21.1299991607666
2010-11-16,21.510000228881836
2010-11-17,21.1299991607666
2010-11-18,20.809999465942383
2010-11-19,21.389999389648438
2010-11-22,24.309999465942383
2010-11-23,23.600000381469727
2010-11-24,23.889999389648438
2010-11-26,23.510000228881836
2010-11-29,23.399999618530273
2010-11-30,23.690000534057617
2010-12-01,23.280000686645508
2010-12-02,23.010000228881836
2010-12-03,22.780000686645508
2010-12-06,23.190000534057617
2010-12-07,22.93000030517578
2010-12-08,23.469999313354492
2010-12-09,24.420000076293945
2010-12-10,25.5
2010-12-13,24.8700008392334
2010-12-14,24.59000015258789
2010-12-15,24.450000762939453
2010-12-16,24.229999542236328
2010-12-17,24.239999771118164
2010-12-20,24.200000762939453
2010-12-21,24.450000762939453
2010-12-22,24.520000457763672
2010-12-23,24.469999313354492
2010-12-27,24.469999313354492
2010-12-28,24.549999237060547
2010-12-29,24.649999618530273
2010-12-30,24.65999984741211
2010-12-31,24.549999237060547
2011-01-03,24.719999313354492
2011-01-04,24.049999237060547
2011-01-05,24.530000686645508
2011-01-06,24.600000381469727
2011-01-07,23.84000015258789
2011-01-10,23.389999389648438
2011-01-11,23.329999923706055
2011-01-12,23.600000381469727
2011-01-13,24.25
2011-01-14,24.959999084472656
2011-01-18,24.979999542236328
2011-01-19,24.799999237060547
2011-01-20,24.649999618530273
2011-01-21,24.459999084472656
2011-01-24,24.209999084472656
2011-01-25,23.84000015258789
2011-01-26,23.600000381469727
2011-01-27,23.610000610351562
2011-01-28,23.270000457763672
2011-01-31,22.899999618530273
2011-02-01,22.75
2011-02-02,21.479999542236328
2011-02-03,21.639999389648438
2011-02-04,22.489999771118164
2011-02-07,22.610000610351562
2011-02-08,22.770000457763672
2011-02-09,22.399999618530273
2011-02-10,22.15999984741211
2011-02-11,22.34000015258789
2011-02-14,21.989999771118164
2011-02-15,21.510000228881836
2011-02-16,21.649999618530273
2011-02-17,21.59000015258789
2011-02-18,21.329999923706055
2011-02-22,21.1299991607666
2011-02-23,20.709999084472656
2011-02-24,21.239999771118164
2011-02-25,21.729999542236328
2011-02-28,21.989999771118164
2011-03-01,21.75
2011-03-02,21.790000915527344
2011-03-03,22.1200008392334
2011-03-04,21.90999984741211
2011-03-07,21.8700008392334
2011-03-08,22.860000610351562
2011-03-09,23.489999771118164
2011-03-10,22.309999465942383
2011-03-11,23.8700008392334
2011-03-14,23.059999465942383
2011-03-15,23.309999465942383
2011-03-16,22.790000915527344
2011-03-17,21.950000762939453
2011-03-18,22.1200008392334
2011-03-21,22.34000015258789
2011-03-22,22.270000457763672
2011-03-23,22.440000534057617
2011-03-24,22.81999969482422
2011-03-25,22.6200008392334
2011-03-28,22.729999542236328
2011-03-29,22.290000915527344
2011-03-30,22.329999923706055
2011-03-31,22.290000915527344
2011-04-01,22.170000076293945
2011-04-04,22.239999771118164
2011-04-05,23.110000610351562
2011-04-06,23.75
2011-04-07,23.6299991607666
2011-04-08,22.989999771118164
2011-04-11,23.15999984741211
2011-04-12,22.520000457763672
2011-04-13,22.329999923706055
2011-04-14,22.06999969482422
2011-04-15,22.079999923706055
2011-04-18,22.25
2011-04-19,22.139999389648438
2011-04-20,22.530000686645508
2011-04-21,22.15999984741211
2011-04-25,22.0
2011-04-26,22.229999542236328
2011-04-27,22.719999313354492
2011-04-28,22.690000534057617
2011-04-29,22.260000228881836
2011-05-02,21.6299991607666
2011-05-03,21.489999771118164
2011-05-04,21.3799991607666
2011-05-05,21.59000015258789
2011-05-06,21.65999984741211
2011-05-09,21.59000015258789
2011-05-10,22.239999771118164
2011-05-11,21.959999084472656
2011-05-12,22.270000457763672
2011-05-13,21.799999237060547
2011-05-16,21.270000457763672
2011-05-17,21.40999984741211
2011-05-18,17.1299991607666
2011-05-19,16.610000610351562
2011-05-20,16.68000030517578
2011-05-23,16.610000610351562
2011-05-24,16.579999923706055
2011-05-25,16.639999389648438
2011-05-26,16.65999984741211
2011-05-27,16.690000534057617
2011-05-31,16.700000762939453
2011-06-01,16.290000915527344
2011-06-02,16.139999389648438
2011-06-03,16.149999618530273
2011-06-06,16.0
2011-06-07,15.970000267028809
2011-06-08,15.819999694824219
2011-06-09,15.75
2011-06-10,15.010000228881836
2011-06-13,15.0
2011-06-14,15.260000228881836
2011-06-15,15.100000381469727
2011-06-16,15.109999656677246
2011-06-17,14.869999885559082
2011-06-20,14.829999923706055
2011-06-21,15.65999984741211
2011-06-22,15.770000457763672
2011-06-23,15.84000015258789
2011-06-24,15.8100004196167
2011-06-27,15.899999618530273
2011-06-28,15.800000190734863
2011-06-29,14.970000267028809
2011-06-30,15.079999923706055
2011-07-01,15.40999984741211
2011-07-05,15.149999618530273
2011-07-06,15.510000228881836
2011-07-07,16.31999969482422
2011-07-08,16.489999771118164
2011-07-11,16.299999237060547
2011-07-12,16.420000076293945
2011-07-13,16.579999923706055
2011-07-14,15.949999809265137
2011-07-15,15.579999923706055
2011-07-18,15.649999618530273
2011-07-19,15.899999618530273
2011-07-20,13.970000267028809
2011-07-21,13.8100004196167
2011-07-22,13.800000190734863
2011-07-25,13.779999732971191
2011-07-26,14.029999732971191
2011-07-27,14.0
2011-07-28,14.010000228881836
2011-07-29,14.029999732971191
2011-08-01,14.039999961853027
2011-08-02,14.0
2011-08-03,14.260000228881836
2011-08-04,13.649999618530273
2011-08-05,13.520000457763672
2011-08-08,12.020000457763672
2011-08-09,12.760000228881836
2011-08-10,12.279999732971191
2011-08-11,12.539999961853027
2011-08-12,12.449999809265137
2011-08-15,12.770000457763672
2011-08-16,12.369999885559082
2011-08-17,12.15999984741211
2011-08-18,11.109999656677246
2011-08-19,10.800000190734863
2011-08-22,11.380000114440918
2011-08-23,11.59000015258789
2011-08-24,11.630000114440918
2011-08-25,11.649999618530273
2011-08-26,11.899999618530273
2011-08-29,12.1899995803833
2011-08-30,11.989999771118164
2011-08-31,11.65999984741211
2011-09-01,11.260000228881836
2011-09-02,11.25
2011-09-06,10.390000343322754
2011-09-07,10.970000267028809
2011-09-08,10.359999656677246
2011-09-09,9.970000267028809
2011-09-12,10.3100004196167
2011-09-13,10.760000228881836
2011-09-14,11.220000267028809
2011-09-15,11.5
2011-09-16,11.930000305175781
2011-09-19,11.369999885559082
2011-09-20,11.720000267028809
2011-09-21,11.390000343322754
2011-09-22,11.630000114440918
2011-09-23,11.770000457763672
2011-09-26,12.359999656677246
2011-09-27,12.569999694824219
2011-09-28,12.0
2011-09-29,12.029999732971191
2011-09-30,11.760000228881836
2011-10-03,10.9399995803833
2011-10-04,11.920000076293945
2011-10-05,12.079999923706055
2011-10-06,12.380000114440918
2011-10-07,11.670000076293945
2011-10-10,12.050000190734863
2011-10-11,12.350000381469727
2011-10-12,12.739999771118164
2011-10-13,12.460000038146973
2011-10-14,12.75
2011-10-17,12.1899995803833
2011-10-18,12.710000038146973
2011-10-19,12.65999984741211
2011-10-20,12.6899995803833
2011-10-21,12.630000114440918
2011-10-24,13.279999732971191
2011-10-25,12.069999694824219
2011-10-26,11.920000076293945
2011-10-27,12.510000228881836
2011-10-28,12.25
2011-10-31,12.390000343322754
2011-11-01,11.569999694824219
2011-11-02,11.800000190734863
2011-11-03,11.75
2011-11-04,11.890000343322754
2011-11-07,11.59000015258789
2011-11-08,11.65999984741211
2011-11-09,10.960000038146973
2011-11-10,10.979999542236328
2011-11-11,10.979999542236328
2011-11-14,10.789999961853027
2011-11-15,10.920000076293945
2011-11-16,10.539999961853027
2011-11-17,10.40999984741211
2011-11-18,10.399999618530273
2011-11-21,10.399999618530273
2011-11-22,9.859999656677246
2011-11-23,9.270000457763672
2011-11-25,8.720000267028809
2011-11-28,8.920000076293945
2011-11-29,8.859999656677246
2011-11-30,8.869999885559082
2011-12-01,8.699999809265137
2011-12-02,8.630000114440918
2011-12-05,8.720000267028809
2011-12-06,8.539999961853027
2011-12-07,8.359999656677246
2011-12-08,8.289999961853027
2011-12-09,8.329999923706055
2011-12-12,8.34000015258789
2011-12-13,8.25
2011-12-14,8.199999809265137
2011-12-15,8.220000267028809
2011-12-16,8.100000381469727
2011-12-19,7.920000076293945
2011-12-20,8.0
2011-12-21,7.949999809265137
2011-12-22,8.199999809265137
2011-12-23,8.619999885559082
2011-12-27,8.579999923706055
2011-12-28,8.260000228881836
2011-12-29,8.510000228881836
2011-12-30,8.779999732971191
2012-01-03,8.930000305175781
2012-01-04,8.59000015258789
2012-01-05,8.489999771118164
2012-01-06,8.649999618530273
2012-01-09,8.75
2012-01-10,8.579999923706055
2012-01-11,8.619999885559082
2012-01-12,8.609999656677246
2012-01-13,8.6899995803833
2012-01-17,8.5600004196167
2012-01-18,8.720000267028809
2012-01-19,9.520000457763672
2012-01-20,9.449999809265137
2012-01-23,9.529999732971191
2012-01-24,9.569999694824219
2012-01-25,9.789999961853027
2012-01-26,9.109999656677246
2012-01-27,9.270000457763672
2012-01-30,9.140000343322754
2012-01-31,9.0
2012-02-01,9.5
2012-02-02,9.65999984741211
2012-02-03,10.220000267028809
2012-02-06,10.050000190734863
2012-02-07,9.890000343322754
2012-02-08,9.979999542236328
2012-02-09,10.220000267028809
2012-02-10,10.350000381469727
2012-02-13,10.350000381469727
2012-02-14,10.449999809265137
2012-02-15,10.720000267028809
2012-02-16,10.9399995803833
2012-02-17,10.75
2012-02-21,10.359999656677246
2012-02-22,10.319999694824219
2012-02-23,10.729999542236328
2012-02-24,10.3100004196167
2012-02-27,10.359999656677246
2012-02-28,10.5600004196167
2012-02-29,10.84000015258789
2012-03-01,11.25
2012-03-02,10.930000305175781
2012-03-05,10.979999542236328
2012-03-06,11.069999694824219
2012-03-07,11.359999656677246
2012-03-08,11.630000114440918
2012-03-09,11.420000076293945
2012-03-12,11.960000038146973
2012-03-13,12.199999809265137
2012-03-14,11.90999984741211
2012-03-15,12.0
2012-03-16,12.039999961853027
2012-03-19,11.760000228881836
2012-03-20,11.770000457763672
2012-03-21,11.890000343322754
2012-03-22,11.789999961853027
2012-03-23,12.010000228881836
2012-03-26,12.489999771118164
2012-03-27,12.109999656677246
2012-03-28,11.760000228881836
2012-03-29,11.609999656677246
2012-03-30,11.460000038146973
2012-04-02,11.510000228881836
2012-04-03,11.5
2012-04-04,11.010000228881836
2012-04-05,10.890000343322754
2012-04-09,10.449999809265137
2012-04-10,10.300000190734863
2012-04-11,10.260000228881836
2012-04-12,10.399999618530273
2012-04-13,10.350000381469727
2012-04-16,10.5600004196167
2012-04-17,10.609999656677246
2012-04-18,10.479999542236328
2012-04-19,10.09000015258789
2012-04-20,10.5
2012-04-23,10.319999694824219
2012-04-24,10.569999694824219
2012-04-25,10.930000305175781
2012-04-26,11.09000015258789
2012-04-27,11.300000190734863
2012-04-30,11.140000343322754
2012-05-01,10.539999961853027
2012-05-02,10.449999809265137
2012-05-03,10.470000267028809
2012-05-04,10.369999885559082
2012-05-07,10.329999923706055
2012-05-08,10.420000076293945
2012-05-09,10.399999618530273
2012-05-10,10.4399995803833
2012-05-11,10.84000015258789
2012-05-14,12.229999542236328
2012-05-15,12.180000305175781
2012-05-16,14.149999618530273
2012-05-17,14.569999694824219
2012-05-18,14.34000015258789
2012-05-21,14.260000228881836
2012-05-22,14.359999656677246
2012-05-23,14.359999656677246
2012-05-24,14.300000190734863
2012-05-25,14.109999656677246
2012-05-29,14.220000267028809
2012-05-30,14.039999961853027
2012-05-31,13.819999694824219
2012-06-01,13.390000343322754
2012-06-04,13.569999694824219
2012-06-05,13.90999984741211
2012-06-06,14.039999961853027
2012-06-07,13.800000190734863
2012-06-08,14.0
2012-06-11,13.6899995803833
2012-06-12,13.670000076293945
2012-06-13,13.9399995803833
2012-06-14,14.039999961853027
2012-06-15,13.880000114440918
2012-06-18,13.739999771118164
2012-06-19,15.640000343322754
2012-06-20,16.079999923706055
2012-06-21,16.190000534057617
2012-06-22,16.010000228881836
2012-06-25,15.9399995803833
2012-06-26,16.049999237060547
2012-06-27,15.84000015258789
2012-06-28,14.949999809265137
2012-06-29,15.4399995803833
2012-07-02,16.1200008392334
2012-07-03,16.010000228881836
2012-07-05,15.710000038146973
2012-07-06,15.59000015258789
2012-07-09,15.5600004196167
2012-07-10,15.550000190734863
2012-07-11,15.350000381469727
2012-07-12,15.699999809265137
2012-07-13,15.800000190734863
2012-07-16,15.5
2012-07-17,15.710000038146973
2012-07-18,16.149999618530273
2012-07-19,16.350000381469727
2012-07-20,15.5
2012-07-23,15.069999694824219
2012-07-24,15.0
2012-07-25,15.420000076293945
2012-07-26,15.100000381469727
2012-07-27,15.050000190734863
2012-07-30,14.960000038146973
2012-07-31,15.029999732971191
2012-08-01,14.930000305175781
2012-08-02,14.510000228881836
2012-08-03,15.0600004196167
2012-08-06,15.0600004196167
2012-08-07,15.109999656677246
2012-08-08,15.329999923706055
2012-08-09,14.760000228881836
2012-08-10,15.0
2012-08-13,14.75
2012-08-14,14.739999771118164
2012-08-15,12.529999732971191
2012-08-16,11.5600004196167
2012-08-17,11.239999771118164
2012-08-20,11.5
2012-08-21,11.5
2012-08-22,11.5600004196167
2012-08-23,11.359999656677246
2012-08-24,11.460000038146973
2012-08-27,11.479999542236328
2012-08-28,12.050000190734863
2012-08-29,11.9399995803833
2012-08-30,11.640000343322754
2012-08-31,11.619999885559082
2012-09-04,11.760000228881836
2012-09-05,11.760000228881836
2012-09-06,11.979999542236328
2012-09-07,12.359999656677246
2012-09-10,12.520000457763672
2012-09-11,12.449999809265137
2012-09-12,12.770000457763672
2012-09-13,13.069999694824219
2012-09-14,12.989999771118164
2012-09-17,12.920000076293945
2012-09-18,12.880000114440918
2012-09-19,12.850000381469727
2012-09-20,12.800000190734863
2012-09-21,12.380000114440918
2012-09-24,12.369999885559082
2012-09-25,12.119999885559082
2012-09-26,12.40999984741211
2012-09-27,12.789999961853027
2012-09-28,12.5600004196167
2012-10-01,12.640000343322754
2012-10-02,12.470000267028809
2012-10-03,12.489999771118164
2012-10-04,12.4399995803833
2012-10-05,12.470000267028809
2012-10-08,12.609999656677246
2012-10-09,12.130000114440918
2012-10-10,12.149999618530273
2012-10-11,11.779999732971191
2012-10-12,11.729999542236328
2012-10-15,11.720000267028809
2012-10-16,12.050000190734863
2012-10-17,11.9399995803833
2012-10-18,11.449999809265137
2012-10-19,11.300000190734863
2012-10-22,11.220000267028809
2012-10-23,11.470000267028809
2012-10-24,11.770000457763672
2012-10-25,12.350000381469727
2012-10-26,11.829999923706055
2012-10-31,12.279999732971191
2012-11-01,12.130000114440918
2012-11-02,11.920000076293945
2012-11-05,11.949999809265137
2012-11-06,11.890000343322754
2012-11-07,11.510000228881836
2012-11-08,11.130000114440918
2012-11-09,11.210000038146973
2012-11-12,11.729999542236328
2012-11-13,12.130000114440918
2012-11-14,11.899999618530273
2012-11-15,11.989999771118164
2012-11-16,11.8100004196167
2012-11-19,12.170000076293945
2012-11-20,12.59000015258789
2012-11-21,12.880000114440918
2012-11-23,13.199999809265137
2012-11-26,13.380000114440918
2012-11-27,13.699999809265137
2012-11-28,14.029999732971191
2012-11-29,14.170000076293945
2012-11-30,13.960000038146973
2012-12-03,14.039999961853027
