,AMRK
2014-07-29,11.979999542236328
2014-07-30,11.819999694824219
2014-07-31,11.835000038146973
2014-08-01,11.539999961853027
2014-08-04,11.779999732971191
2014-08-05,11.699999809265137
2014-08-06,11.770000457763672
2014-08-07,11.739999771118164
2014-08-08,11.800000190734863
2014-08-11,11.800000190734863
2014-08-12,11.739999771118164
2014-08-13,11.800000190734863
2014-08-14,11.75
2014-08-15,11.75
2014-08-18,11.75
2014-08-19,11.739999771118164
2014-08-20,11.729999542236328
2014-08-21,11.640000343322754
2014-08-22,11.729999542236328
2014-08-25,11.800000190734863
2014-08-26,11.720000267028809
2014-08-27,11.529999732971191
2014-08-28,11.609999656677246
2014-08-29,11.680000305175781
2014-09-02,11.579999923706055
2014-09-03,11.5
2014-09-04,11.199999809265137
2014-09-05,11.380000114440918
2014-09-08,11.4399995803833
2014-09-09,11.489999771118164
2014-09-10,11.649999618530273
2014-09-11,11.449999809265137
2014-09-12,11.399999618530273
2014-09-15,11.32800006866455
2014-09-16,11.39799976348877
2014-09-17,11.430000305175781
2014-09-18,11.510000228881836
2014-09-19,11.579999923706055
2014-09-22,11.510000228881836
2014-09-23,11.729999542236328
2014-09-24,11.729999542236328
2014-09-25,11.710000038146973
2014-09-26,11.710000038146973
2014-09-29,11.430000305175781
2014-09-30,11.369999885559082
2014-10-01,10.489999771118164
2014-10-02,10.789999961853027
2014-10-03,11.0
2014-10-06,11.149999618530273
2014-10-07,10.850000381469727
2014-10-08,10.869999885559082
2014-10-09,10.65999984741211
2014-10-10,10.739999771118164
2014-10-13,10.569999694824219
2014-10-14,10.5
2014-10-15,10.510000228881836
2014-10-16,11.0
2014-10-17,11.0
2014-10-20,10.550000190734863
2014-10-21,10.890000343322754
2014-10-22,10.989999771118164
2014-10-23,10.710000038146973
2014-10-24,10.800000190734863
2014-10-27,10.800000190734863
2014-10-28,10.319999694824219
2014-10-29,10.430000305175781
2014-10-30,10.59000015258789
2014-10-31,10.579999923706055
2014-11-03,10.399999618530273
2014-11-04,10.458000183105469
2014-11-05,10.3100004196167
2014-11-06,10.399999618530273
2014-11-07,10.300000190734863
2014-11-10,10.479999542236328
2014-11-11,10.489999771118164
2014-11-12,10.149999618530273
2014-11-13,10.220000267028809
2014-11-14,10.520000457763672
2014-11-17,10.045000076293945
2014-11-18,9.890000343322754
2014-11-19,9.829999923706055
2014-11-20,10.0
2014-11-21,9.880000114440918
2014-11-24,9.609999656677246
2014-11-25,9.850000381469727
2014-11-26,9.5600004196167
2014-11-28,9.5
2014-12-01,9.960000038146973
2014-12-02,10.09000015258789
2014-12-03,10.0
2014-12-04,10.0
2014-12-05,9.850000381469727
2014-12-08,9.510000228881836
2014-12-09,9.569999694824219
2014-12-10,9.4399995803833
2014-12-11,9.5
2014-12-12,9.859999656677246
2014-12-15,9.8100004196167
2014-12-16,9.489999771118164
2014-12-17,9.960000038146973
2014-12-18,9.760000228881836
2014-12-19,9.979999542236328
2014-12-22,9.920000076293945
2014-12-23,9.720000267028809
2014-12-24,9.6899995803833
2014-12-26,9.569999694824219
2014-12-29,9.699999809265137
2014-12-30,9.720000267028809
2014-12-31,9.970000267028809
2015-01-02,9.970000267028809
2015-01-05,9.970000267028809
2015-01-06,9.609999656677246
2015-01-07,9.949999809265137
2015-01-08,9.739999771118164
2015-01-09,9.710000038146973
2015-01-12,9.800000190734863
2015-01-13,9.84000015258789
2015-01-14,9.880000114440918
2015-01-15,9.619999885559082
2015-01-16,9.6899995803833
2015-01-20,9.765000343322754
2015-01-21,9.899999618530273
2015-01-22,9.829999923706055
2015-01-23,9.829999923706055
2015-01-26,10.09000015258789
2015-01-27,10.199999809265137
2015-01-28,10.220000267028809
2015-01-29,10.300000190734863
2015-01-30,10.449999809265137
2015-02-02,10.390000343322754
2015-02-03,10.25100040435791
2015-02-04,10.227999687194824
2015-02-05,10.739999771118164
2015-02-06,10.729999542236328
2015-02-09,10.720000267028809
2015-02-10,10.279999732971191
2015-02-11,10.050000190734863
2015-02-12,10.149999618530273
2015-02-13,10.279999732971191
2015-02-17,10.0600004196167
2015-02-18,10.017000198364258
2015-02-19,9.949999809265137
2015-02-20,10.140000343322754
2015-02-23,9.899999618530273
2015-02-24,9.958000183105469
2015-02-25,9.979999542236328
2015-02-26,10.119999885559082
2015-02-27,10.279999732971191
2015-03-02,10.699999809265137
2015-03-03,10.489999771118164
2015-03-04,10.4399995803833
2015-03-05,10.25
2015-03-06,10.069999694824219
2015-03-09,10.130000114440918
2015-03-10,10.180000305175781
2015-03-11,10.180000305175781
2015-03-12,10.100000381469727
2015-03-13,10.199999809265137
2015-03-16,10.100000381469727
2015-03-17,10.100000381469727
2015-03-18,10.100000381469727
2015-03-19,10.100000381469727
2015-03-20,10.399999618530273
2015-03-23,10.25
2015-03-24,10.25
2015-03-25,10.489999771118164
2015-03-26,10.289999961853027
2015-03-27,10.270000457763672
2015-03-30,10.520000457763672
2015-03-31,10.600000381469727
2015-04-01,10.239999771118164
2015-04-02,10.079999923706055
2015-04-06,10.15999984741211
2015-04-07,10.140000343322754
2015-04-08,10.239999771118164
2015-04-09,10.199999809265137
2015-04-10,10.180000305175781
2015-04-13,10.270000457763672
2015-04-14,10.25
2015-04-15,10.329999923706055
2015-04-16,10.390000343322754
2015-04-17,10.359999656677246
2015-04-20,10.34000015258789
2015-04-21,10.59000015258789
2015-04-22,10.59000015258789
2015-04-23,10.789999961853027
2015-04-24,10.75
2015-04-27,10.579999923706055
2015-04-28,10.329999923706055
2015-04-29,10.329999923706055
2015-04-30,10.579999923706055
2015-05-01,10.489999771118164
2015-05-04,10.699999809265137
2015-05-05,10.579999923706055
2015-05-06,10.640000343322754
2015-05-07,10.890000343322754
2015-05-08,10.8100004196167
2015-05-11,10.8100004196167
2015-05-12,10.8100004196167
2015-05-13,10.930000305175781
2015-05-14,10.949999809265137
2015-05-15,10.949999809265137
2015-05-18,10.949999809265137
2015-05-19,10.710000038146973
2015-05-20,10.960000038146973
2015-05-21,10.710000038146973
2015-05-22,10.949999809265137
2015-05-26,10.949999809265137
2015-05-27,10.850000381469727
2015-05-28,10.75
2015-05-29,10.75
2015-06-01,10.760000228881836
2015-06-02,10.470000267028809
2015-06-03,10.779999732971191
2015-06-04,10.701000213623047
2015-06-05,10.75
2015-06-08,10.699999809265137
2015-06-09,10.699999809265137
2015-06-10,10.630000114440918
2015-06-11,10.489999771118164
2015-06-12,10.489999771118164
2015-06-15,10.550000190734863
2015-06-16,10.41100025177002
2015-06-17,10.680000305175781
2015-06-18,10.619999885559082
2015-06-19,10.75
2015-06-22,10.649999618530273
2015-06-23,10.649999618530273
2015-06-24,10.5
2015-06-25,10.59000015258789
2015-06-26,10.649999618530273
2015-06-29,10.550000190734863
2015-06-30,10.470000267028809
2015-07-01,10.640000343322754
2015-07-02,10.649999618530273
2015-07-06,10.550000190734863
2015-07-07,10.3100004196167
2015-07-08,10.4399995803833
2015-07-09,10.4399995803833
2015-07-10,10.5
2015-07-13,10.399999618530273
2015-07-14,10.48900032043457
2015-07-15,10.489999771118164
2015-07-16,10.3100004196167
2015-07-17,10.5
2015-07-20,10.640000343322754
2015-07-21,10.710000038146973
2015-07-22,10.5
2015-07-23,10.479999542236328
2015-07-24,10.852999687194824
2015-07-27,10.59000015258789
2015-07-28,10.539999961853027
2015-07-29,10.460000038146973
2015-07-30,10.569999694824219
2015-07-31,10.5
2015-08-03,10.5
2015-08-04,10.510000228881836
2015-08-05,10.699999809265137
2015-08-06,10.5600004196167
2015-08-07,10.454999923706055
2015-08-10,10.626999855041504
2015-08-11,10.550000190734863
2015-08-12,10.529999732971191
2015-08-13,10.510000228881836
2015-08-14,10.510000228881836
2015-08-17,10.470000267028809
2015-08-18,10.670000076293945
2015-08-19,10.460000038146973
2015-08-20,10.609999656677246
2015-08-21,10.59000015258789
2015-08-24,10.529999732971191
2015-08-25,10.369999885559082
2015-08-26,10.350000381469727
2015-08-27,10.350000381469727
2015-08-28,10.279999732971191
2015-08-31,10.550000190734863
2015-09-01,10.5
2015-09-02,10.5
2015-09-03,10.5
2015-09-04,10.640000343322754
2015-09-08,10.880000114440918
2015-09-09,10.829999923706055
2015-09-10,10.630000114440918
2015-09-11,10.789999961853027
2015-09-14,11.199999809265137
2015-09-15,11.248000144958496
2015-09-16,11.399999618530273
2015-09-17,11.5
2015-09-18,11.329999923706055
2015-09-21,11.720000267028809
2015-09-22,11.479999542236328
2015-09-23,11.390000343322754
2015-09-24,11.680000305175781
2015-09-25,11.770000457763672
2015-09-28,11.770000457763672
2015-09-29,11.350000381469727
2015-09-30,11.5600004196167
2015-10-01,11.449999809265137
2015-10-02,11.649999618530273
2015-10-05,11.84000015258789
2015-10-06,12.260000228881836
2015-10-07,12.640000343322754
2015-10-08,13.0
2015-10-09,13.0
2015-10-12,13.5
2015-10-13,13.25
2015-10-14,13.15999984741211
2015-10-15,13.100000381469727
2015-10-16,13.359999656677246
2015-10-19,13.680000305175781
2015-10-20,13.949999809265137
2015-10-21,14.300000190734863
2015-10-22,13.800000190734863
2015-10-23,14.239999771118164
2015-10-26,14.210000038146973
2015-10-27,14.029999732971191
2015-10-28,13.979999542236328
2015-10-29,13.819999694824219
2015-10-30,14.5
2015-11-02,14.350000381469727
2015-11-03,14.479999542236328
2015-11-04,14.739999771118164
2015-11-05,14.739999771118164
2015-11-06,14.359999656677246
2015-11-09,14.75
2015-11-10,14.414999961853027
2015-11-11,15.470000267028809
2015-11-12,15.885000228881836
2015-11-13,15.420000076293945
2015-11-16,15.819999694824219
2015-11-17,15.640000343322754
2015-11-18,15.239999771118164
2015-11-19,15.229999542236328
2015-11-20,15.630000114440918
2015-11-23,15.489999771118164
2015-11-24,15.49899959564209
2015-11-25,15.65999984741211
2015-11-27,15.6899995803833
2015-11-30,15.5
2015-12-01,15.34000015258789
2015-12-02,15.0
2015-12-03,15.0
2015-12-04,15.229999542236328
2015-12-07,15.699999809265137
2015-12-08,16.6299991607666
2015-12-09,16.239999771118164
2015-12-10,16.450000762939453
2015-12-11,16.829999923706055
2015-12-14,16.899999618530273
2015-12-15,16.6299991607666
2015-12-16,17.700000762939453
2015-12-17,18.329999923706055
2015-12-18,18.010000228881836
2015-12-21,18.270000457763672
2015-12-22,17.972000122070312
2015-12-23,17.65999984741211
2015-12-24,17.673999786376953
2015-12-28,18.469999313354492
2015-12-29,18.739999771118164
2015-12-30,18.90999984741211
2015-12-31,18.850000381469727
2016-01-04,19.1299991607666
2016-01-05,19.649999618530273
2016-01-06,18.049999237060547
2016-01-07,17.34000015258789
2016-01-08,17.360000610351562
2016-01-11,17.850000381469727
2016-01-12,16.639999389648438
2016-01-13,16.290000915527344
2016-01-14,16.639999389648438
2016-01-15,18.43000030517578
2016-01-19,17.299999237060547
2016-01-20,18.299999237060547
2016-01-21,17.670000076293945
2016-01-22,16.700000762939453
2016-01-25,16.170000076293945
2016-01-26,16.780000686645508
2016-01-27,16.010000228881836
2016-01-28,16.139999389648438
2016-01-29,16.93000030517578
2016-02-01,16.450000762939453
2016-02-02,16.219999313354492
2016-02-03,15.789999961853027
2016-02-04,15.800000190734863
2016-02-05,17.260000228881836
2016-02-08,17.100000381469727
2016-02-09,16.950000762939453
2016-02-10,18.0
2016-02-11,19.25
2016-02-12,19.90999984741211
2016-02-16,19.899999618530273
2016-02-17,19.950000762939453
2016-02-18,20.0
2016-02-19,19.799999237060547
2016-02-22,20.139999389648438
2016-02-23,20.190000534057617
2016-02-24,20.540000915527344
2016-02-25,20.84000015258789
2016-02-26,20.989999771118164
2016-02-29,21.729999542236328
2016-03-01,21.049999237060547
2016-03-02,20.209999084472656
2016-03-03,20.209999084472656
2016-03-04,19.469999313354492
2016-03-07,19.079999923706055
2016-03-08,19.670000076293945
2016-03-09,19.68000030517578
2016-03-10,19.790000915527344
2016-03-11,19.899999618530273
2016-03-14,20.34000015258789
2016-03-15,20.1299991607666
2016-03-16,21.020000457763672
2016-03-17,20.989999771118164
2016-03-18,20.8700008392334
2016-03-21,20.84000015258789
2016-03-22,20.299999237060547
2016-03-23,20.424999237060547
2016-03-24,20.670000076293945
2016-03-28,20.3700008392334
2016-03-29,20.0
2016-03-30,19.780000686645508
2016-03-31,19.899999618530273
2016-04-01,19.809999465942383
2016-04-04,20.329999923706055
2016-04-05,20.09000015258789
2016-04-06,20.139999389648438
2016-04-07,20.18000030517578
2016-04-08,20.280000686645508
2016-04-11,20.68000030517578
2016-04-12,21.0
2016-04-13,20.989999771118164
2016-04-14,20.579999923706055
2016-04-15,20.299999237060547
2016-04-18,20.360000610351562
2016-04-19,21.3799991607666
2016-04-20,21.09000015258789
2016-04-21,21.440000534057617
2016-04-22,21.280000686645508
2016-04-25,21.1299991607666
2016-04-26,21.989999771118164
2016-04-27,21.239999771118164
2016-04-28,20.6200008392334
2016-04-29,20.479999542236328
2016-05-02,20.299999237060547
2016-05-03,19.899999618530273
2016-05-04,20.030000686645508
2016-05-05,20.709999084472656
2016-05-06,21.469999313354492
2016-05-09,21.760000228881836
2016-05-10,20.790000915527344
2016-05-11,19.6200008392334
2016-05-12,18.84000015258789
2016-05-13,18.489999771118164
2016-05-16,17.049999237060547
2016-05-17,16.420000076293945
2016-05-18,16.56999969482422
2016-05-19,16.239999771118164
2016-05-20,16.479999542236328
2016-05-23,16.299999237060547
2016-05-24,16.31999969482422
2016-05-25,15.75
2016-05-26,15.75
2016-05-27,15.920000076293945
2016-05-31,15.979999542236328
2016-06-01,15.680000305175781
2016-06-02,15.180000305175781
2016-06-03,15.75
2016-06-06,15.800000190734863
2016-06-07,15.770000457763672
2016-06-08,15.5
2016-06-09,15.050000190734863
2016-06-10,15.0600004196167
2016-06-13,14.859999656677246
2016-06-14,14.619999885559082
2016-06-15,14.979999542236328
2016-06-16,14.920000076293945
2016-06-17,14.699999809265137
2016-06-20,14.25
2016-06-21,14.199999809265137
2016-06-22,14.140000343322754
2016-06-23,14.5600004196167
2016-06-24,16.100000381469727
2016-06-27,15.720000267028809
2016-06-28,15.859999656677246
2016-06-29,16.059999465942383
2016-06-30,16.18000030517578
2016-07-01,16.440000534057617
2016-07-05,16.5
2016-07-06,16.850000381469727
2016-07-07,16.65999984741211
2016-07-08,16.649999618530273
2016-07-11,16.68000030517578
2016-07-12,16.729999542236328
2016-07-13,16.5
2016-07-14,16.56999969482422
2016-07-15,16.760000228881836
2016-07-18,16.649999618530273
2016-07-19,16.75
2016-07-20,17.049999237060547
2016-07-21,17.1200008392334
2016-07-22,17.25
2016-07-25,17.1200008392334
2016-07-26,17.1299991607666
2016-07-27,17.260000228881836
2016-07-28,17.329999923706055
2016-07-29,17.059999465942383
2016-08-01,16.739999771118164
2016-08-02,16.760000228881836
2016-08-03,16.639999389648438
2016-08-04,17.030000686645508
2016-08-05,17.010000228881836
2016-08-08,17.010000228881836
2016-08-09,17.010000228881836
2016-08-10,16.940000534057617
2016-08-11,16.860000610351562
2016-08-12,17.15999984741211
2016-08-15,17.200000762939453
2016-08-16,17.15999984741211
2016-08-17,17.059999465942383
