,CCXI
2015-11-16,6.460000038146973
2015-11-17,6.659999847412109
2015-11-18,6.829999923706055
2015-11-19,6.78000020980835
2015-11-20,7.03000020980835
2015-11-23,7.230000019073486
2015-11-24,7.239999771118164
2015-11-25,7.400000095367432
2015-11-27,7.699999809265137
2015-11-30,7.550000190734863
2015-12-01,7.650000095367432
2015-12-02,7.53000020980835
2015-12-03,7.110000133514404
2015-12-04,7.179999828338623
2015-12-07,7.150000095367432
2015-12-08,7.199999809265137
2015-12-09,7.139999866485596
2015-12-10,7.409999847412109
2015-12-11,7.289999961853027
2015-12-14,7.320000171661377
2015-12-15,7.570000171661377
2015-12-16,7.889999866485596
2015-12-17,7.800000190734863
2015-12-18,7.679999828338623
2015-12-21,7.760000228881836
2015-12-22,7.860000133514404
2015-12-23,7.980000019073486
2015-12-24,8.149999618530273
2015-12-28,8.15999984741211
2015-12-29,8.170000076293945
2015-12-30,8.09000015258789
2015-12-31,8.100000381469727
2016-01-04,7.230000019073486
2016-01-05,6.809999942779541
2016-01-06,5.75
2016-01-07,5.150000095367432
2016-01-08,4.769999980926514
2016-01-11,4.539999961853027
2016-01-12,4.650000095367432
2016-01-13,4.079999923706055
2016-01-14,4.070000171661377
2016-01-15,3.990000009536743
2016-01-19,3.9600000381469727
2016-01-20,4.110000133514404
2016-01-21,3.9600000381469727
2016-01-22,4.130000114440918
2016-01-25,4.099999904632568
2016-01-26,4.119999885559082
2016-01-27,3.799999952316284
2016-01-28,3.6600000858306885
2016-01-29,3.7200000286102295
2016-02-01,3.75
2016-02-02,3.75
2016-02-03,3.6500000953674316
2016-02-04,3.700000047683716
2016-02-05,3.5999999046325684
2016-02-08,3.2899999618530273
2016-02-09,3.559999942779541
2016-02-10,3.619999885559082
2016-02-11,3.5199999809265137
2016-02-12,3.6700000762939453
2016-02-16,3.700000047683716
2016-02-17,3.6600000858306885
2016-02-18,3.5399999618530273
2016-02-19,3.7100000381469727
2016-02-22,3.569999933242798
2016-02-23,3.309999942779541
2016-02-24,3.4000000953674316
2016-02-25,3.319999933242798
2016-02-26,3.299999952316284
2016-02-29,3.2899999618530273
2016-03-01,3.4600000381469727
2016-03-02,3.4800000190734863
2016-03-03,3.4700000286102295
2016-03-04,3.440000057220459
2016-03-07,3.569999933242798
2016-03-08,3.3399999141693115
2016-03-09,3.2100000381469727
2016-03-10,3.2699999809265137
2016-03-11,3.4800000190734863
2016-03-14,3.4800000190734863
2016-03-15,3.009999990463257
2016-03-16,2.700000047683716
2016-03-17,2.700000047683716
2016-03-18,2.619999885559082
2016-03-21,2.680000066757202
2016-03-22,2.549999952316284
2016-03-23,2.359999895095825
2016-03-24,2.359999895095825
2016-03-28,2.240000009536743
2016-03-29,2.4000000953674316
2016-03-30,2.3399999141693115
2016-03-31,2.490000009536743
2016-04-01,2.609999895095825
2016-04-04,2.700000047683716
2016-04-05,2.7100000381469727
2016-04-06,3.0799999237060547
2016-04-07,2.799999952316284
2016-04-08,2.5899999141693115
2016-04-11,2.5799999237060547
2016-04-12,2.559999942779541
2016-04-13,2.5999999046325684
2016-04-14,2.5199999809265137
2016-04-15,2.4600000381469727
2016-04-18,2.450000047683716
2016-04-19,2.309999942779541
2016-04-20,2.569999933242798
2016-04-21,2.619999885559082
2016-04-22,2.7200000286102295
2016-04-25,2.5
2016-04-26,2.4700000286102295
2016-04-27,2.4000000953674316
2016-04-28,2.440000057220459
2016-04-29,2.4000000953674316
2016-05-02,2.380000114440918
2016-05-03,2.2300000190734863
2016-05-04,2.0399999618530273
2016-05-05,2.049999952316284
2016-05-06,2.0299999713897705
2016-05-09,2.0999999046325684
2016-05-10,2.990000009536743
2016-05-11,4.599999904632568
2016-05-12,3.9800000190734863
2016-05-13,3.819999933242798
2016-05-16,4.03000020980835
2016-05-17,3.8499999046325684
2016-05-18,4.769999980926514
2016-05-19,4.369999885559082
2016-05-20,4.28000020980835
2016-05-23,4.369999885559082
2016-05-24,4.369999885559082
2016-05-25,4.480000019073486
2016-05-26,4.420000076293945
2016-05-27,5.199999809265137
2016-05-31,5.389999866485596
2016-06-01,4.960000038146973
2016-06-02,5.170000076293945
2016-06-03,5.079999923706055
2016-06-06,5.400000095367432
2016-06-07,5.480000019073486
2016-06-08,5.5
2016-06-09,5.369999885559082
2016-06-10,5.389999866485596
2016-06-13,5.320000171661377
2016-06-14,5.28000020980835
2016-06-15,5.329999923706055
2016-06-16,4.800000190734863
2016-06-17,4.75
2016-06-20,4.570000171661377
2016-06-21,4.480000019073486
2016-06-22,4.429999828338623
2016-06-23,4.679999828338623
2016-06-24,4.489999771118164
2016-06-27,4.360000133514404
2016-06-28,4.519999980926514
2016-06-29,4.46999979019165
2016-06-30,4.489999771118164
2016-07-01,4.739999771118164
2016-07-05,4.630000114440918
2016-07-06,4.739999771118164
2016-07-07,4.820000171661377
2016-07-08,4.800000190734863
2016-07-11,4.769999980926514
2016-07-12,4.760000228881836
2016-07-13,4.650000095367432
2016-07-14,4.519999980926514
2016-07-15,4.539999961853027
2016-07-18,4.760000228881836
2016-07-19,4.519999980926514
2016-07-20,4.639999866485596
2016-07-21,4.679999828338623
2016-07-22,4.630000114440918
2016-07-25,4.449999809265137
2016-07-26,4.550000190734863
2016-07-27,4.699999809265137
2016-07-28,4.690000057220459
2016-07-29,4.699999809265137
2016-08-01,4.670000076293945
2016-08-02,4.630000114440918
2016-08-03,4.46999979019165
2016-08-04,4.420000076293945
2016-08-05,4.489999771118164
2016-08-08,4.369999885559082
2016-08-09,4.239999771118164
2016-08-10,4.119999885559082
2016-08-11,4.110000133514404
2016-08-12,4.320000171661377
2016-08-15,4.369999885559082
2016-08-16,4.449999809265137
2016-08-17,4.599999904632568
2016-08-18,4.710000038146973
2016-08-19,4.659999847412109
2016-08-22,4.639999866485596
2016-08-23,4.610000133514404
2016-08-24,4.639999866485596
2016-08-25,4.840000152587891
2016-08-26,5.0
2016-08-29,4.920000076293945
2016-08-30,5.260000228881836
2016-08-31,5.0
2016-09-01,5.289999961853027
2016-09-02,4.21999979019165
2016-09-06,4.440000057220459
2016-09-07,4.480000019073486
2016-09-08,4.679999828338623
2016-09-09,4.320000171661377
2016-09-12,4.449999809265137
2016-09-13,4.309999942779541
2016-09-14,4.46999979019165
2016-09-15,4.610000133514404
2016-09-16,4.639999866485596
2016-09-19,4.630000114440918
2016-09-20,5.139999866485596
2016-09-21,5.159999847412109
2016-09-22,5.199999809265137
2016-09-23,5.210000038146973
2016-09-26,5.25
2016-09-27,5.869999885559082
2016-09-28,5.639999866485596
2016-09-29,5.539999961853027
2016-09-30,6.039999961853027
2016-10-03,6.179999828338623
2016-10-04,6.050000190734863
2016-10-05,6.300000190734863
2016-10-06,6.210000038146973
2016-10-07,6.179999828338623
2016-10-10,6.360000133514404
2016-10-11,6.190000057220459
2016-10-12,5.849999904632568
2016-10-13,5.789999961853027
2016-10-14,5.800000190734863
2016-10-17,5.809999942779541
2016-10-18,6.159999847412109
2016-10-19,5.980000019073486
2016-10-20,6.28000020980835
2016-10-21,6.25
2016-10-24,6.230000019073486
2016-10-25,6.21999979019165
2016-10-26,6.199999809265137
2016-10-27,6.369999885559082
2016-10-28,6.28000020980835
2016-10-31,5.980000019073486
2016-11-01,6.170000076293945
2016-11-02,6.070000171661377
2016-11-03,5.590000152587891
2016-11-04,6.190000057220459
2016-11-07,6.71999979019165
2016-11-08,6.829999923706055
2016-11-09,7.920000076293945
2016-11-10,7.739999771118164
2016-11-11,8.050000190734863
2016-11-14,7.659999847412109
2016-11-15,7.78000020980835
2016-11-16,7.889999866485596
2016-11-17,7.940000057220459
2016-11-18,7.980000019073486
2016-11-21,8.130000114440918
2016-11-22,8.100000381469727
2016-11-23,8.130000114440918
2016-11-25,8.140000343322754
2016-11-28,8.029999732971191
2016-11-29,7.940000057220459
2016-11-30,7.840000152587891
2016-12-01,7.849999904632568
2016-12-02,8.15999984741211
2016-12-05,8.079999923706055
2016-12-06,8.119999885559082
2016-12-07,7.730000019073486
2016-12-08,7.599999904632568
2016-12-09,7.909999847412109
2016-12-12,8.029999732971191
2016-12-13,7.75
2016-12-14,7.929999828338623
2016-12-15,8.220000267028809
2016-12-16,9.0
2016-12-19,8.569999694824219
2016-12-20,8.489999771118164
2016-12-21,8.020000457763672
2016-12-22,7.559999942779541
2016-12-23,8.149999618530273
2016-12-27,7.989999771118164
2016-12-28,7.789999961853027
2016-12-29,7.769999980926514
2016-12-30,7.400000095367432
2017-01-03,7.820000171661377
2017-01-04,8.1899995803833
2017-01-05,7.699999809265137
2017-01-06,8.029999732971191
2017-01-09,8.199999809265137
2017-01-10,8.40999984741211
2017-01-11,8.0
2017-01-12,7.960000038146973
2017-01-13,7.940000057220459
2017-01-17,7.769999980926514
2017-01-18,7.980000019073486
2017-01-19,7.880000114440918
2017-01-20,7.559999942779541
2017-01-23,7.349999904632568
2017-01-24,7.28000020980835
2017-01-25,7.380000114440918
2017-01-26,7.159999847412109
2017-01-27,7.260000228881836
2017-01-30,7.159999847412109
2017-01-31,7.269999980926514
2017-02-01,7.320000171661377
2017-02-02,7.159999847412109
2017-02-03,7.230000019073486
2017-02-06,7.139999866485596
2017-02-07,6.670000076293945
2017-02-08,6.46999979019165
2017-02-09,6.75
2017-02-10,6.679999828338623
2017-02-13,6.590000152587891
2017-02-14,6.75
2017-02-15,6.739999771118164
2017-02-16,6.829999923706055
2017-02-17,7.039999961853027
2017-02-21,7.170000076293945
2017-02-22,6.550000190734863
2017-02-23,6.329999923706055
2017-02-24,6.260000228881836
2017-02-27,6.440000057220459
2017-02-28,6.619999885559082
2017-03-01,6.820000171661377
2017-03-02,6.989999771118164
2017-03-03,6.949999809265137
2017-03-06,6.849999904632568
2017-03-07,6.619999885559082
2017-03-08,6.690000057220459
2017-03-09,6.71999979019165
2017-03-10,6.670000076293945
2017-03-13,6.739999771118164
2017-03-14,6.690000057220459
2017-03-15,7.309999942779541
2017-03-16,7.639999866485596
2017-03-17,7.679999828338623
2017-03-20,7.659999847412109
2017-03-21,7.300000190734863
2017-03-22,7.159999847412109
2017-03-23,7.079999923706055
2017-03-24,7.400000095367432
2017-03-27,7.699999809265137
2017-03-28,7.210000038146973
2017-03-29,7.139999866485596
2017-03-30,7.079999923706055
2017-03-31,7.28000020980835
2017-04-03,7.179999828338623
2017-04-04,7.070000171661377
2017-04-05,6.940000057220459
2017-04-06,7.019999980926514
2017-04-07,7.010000228881836
2017-04-10,6.989999771118164
2017-04-11,7.019999980926514
2017-04-12,6.989999771118164
2017-04-13,7.019999980926514
2017-04-17,7.420000076293945
2017-04-18,7.150000095367432
2017-04-19,7.079999923706055
2017-04-20,7.179999828338623
2017-04-21,7.099999904632568
2017-04-24,7.099999904632568
2017-04-25,7.099999904632568
2017-04-26,7.349999904632568
2017-04-27,7.21999979019165
2017-04-28,7.239999771118164
2017-05-01,7.389999866485596
2017-05-02,7.099999904632568
2017-05-03,7.090000152587891
2017-05-04,7.070000171661377
2017-05-05,7.010000228881836
2017-05-08,7.0
2017-05-09,7.059999942779541
2017-05-10,7.079999923706055
2017-05-11,7.519999980926514
2017-05-12,7.369999885559082
2017-05-15,7.210000038146973
2017-05-16,7.269999980926514
2017-05-17,7.010000228881836
2017-05-18,7.050000190734863
2017-05-19,7.019999980926514
2017-05-22,7.079999923706055
2017-05-23,7.070000171661377
2017-05-24,6.949999809265137
2017-05-25,6.96999979019165
2017-05-26,6.900000095367432
2017-05-30,6.75
2017-05-31,6.639999866485596
2017-06-01,6.78000020980835
2017-06-02,6.96999979019165
2017-06-05,6.960000038146973
2017-06-06,6.929999828338623
2017-06-07,7.110000133514404
2017-06-08,7.400000095367432
2017-06-09,7.420000076293945
2017-06-12,7.309999942779541
2017-06-13,7.28000020980835
2017-06-14,7.289999961853027
2017-06-15,7.28000020980835
2017-06-16,7.300000190734863
2017-06-19,7.690000057220459
2017-06-20,7.869999885559082
2017-06-21,8.149999618530273
2017-06-22,8.210000038146973
2017-06-23,8.420000076293945
2017-06-26,8.779999732971191
2017-06-27,8.829999923706055
2017-06-28,9.25
2017-06-29,9.09000015258789
2017-06-30,9.359999656677246
2017-07-03,9.079999923706055
2017-07-05,9.25
2017-07-06,9.229999542236328
2017-07-07,9.220000267028809
2017-07-10,9.260000228881836
2017-07-11,9.850000381469727
2017-07-12,10.359999656677246
2017-07-13,10.420000076293945
2017-07-14,10.489999771118164
2017-07-17,9.979999542236328
2017-07-18,9.819999694824219
2017-07-19,9.9399995803833
2017-07-20,10.020000457763672
2017-07-21,10.050000190734863
2017-07-24,10.25
2017-07-25,10.09000015258789
2017-07-26,10.170000076293945
2017-07-27,9.960000038146973
2017-07-28,9.960000038146973
2017-07-31,10.140000343322754
2017-08-01,9.989999771118164
2017-08-02,10.6899995803833
2017-08-03,10.0600004196167
2017-08-04,10.390000343322754
2017-08-07,10.390000343322754
2017-08-08,10.140000343322754
2017-08-09,7.849999904632568
2017-08-10,7.409999847412109
2017-08-11,7.199999809265137
2017-08-14,7.260000228881836
2017-08-15,7.059999942779541
2017-08-16,7.25
2017-08-17,6.989999771118164
2017-08-18,6.869999885559082
2017-08-21,6.820000171661377
2017-08-22,6.840000152587891
2017-08-23,6.769999980926514
2017-08-24,6.5
2017-08-25,6.809999942779541
2017-08-28,6.849999904632568
2017-08-29,6.960000038146973
2017-08-30,6.920000076293945
2017-08-31,6.940000057220459
2017-09-01,6.949999809265137
2017-09-05,6.980000019073486
2017-09-06,7.019999980926514
2017-09-07,7.369999885559082
2017-09-08,7.320000171661377
2017-09-11,7.320000171661377
2017-09-12,7.329999923706055
2017-09-13,7.380000114440918
2017-09-14,7.309999942779541
2017-09-15,7.210000038146973
2017-09-18,7.320000171661377
2017-09-19,7.289999961853027
2017-09-20,7.289999961853027
2017-09-21,7.199999809265137
2017-09-22,7.210000038146973
2017-09-25,7.28000020980835
2017-09-26,7.199999809265137
2017-09-27,7.300000190734863
2017-09-28,7.519999980926514
2017-09-29,7.420000076293945
2017-10-02,7.929999828338623
2017-10-03,8.170000076293945
2017-10-04,8.40999984741211
2017-10-05,8.420000076293945
2017-10-06,8.300000190734863
2017-10-09,8.069999694824219
2017-10-10,7.730000019073486
2017-10-11,7.78000020980835
2017-10-12,7.809999942779541
2017-10-13,7.889999866485596
2017-10-16,7.71999979019165
2017-10-17,7.570000171661377
2017-10-18,7.440000057220459
2017-10-19,7.170000076293945
2017-10-20,7.03000020980835
2017-10-23,6.75
2017-10-24,6.820000171661377
2017-10-25,6.760000228881836
2017-10-26,6.710000038146973
2017-10-27,7.0
2017-10-30,6.639999866485596
2017-10-31,6.570000171661377
2017-11-01,6.650000095367432
2017-11-02,7.090000152587891
2017-11-03,7.190000057220459
2017-11-06,7.03000020980835
2017-11-07,7.090000152587891
2017-11-08,7.769999980926514
2017-11-09,7.409999847412109
2017-11-10,7.489999771118164
2017-11-13,7.309999942779541
2017-11-14,7.210000038146973
2017-11-15,7.260000228881836
2017-11-16,7.349999904632568
2017-11-17,7.320000171661377
2017-11-20,7.210000038146973
2017-11-21,7.019999980926514
2017-11-22,7.0
2017-11-24,6.960000038146973
2017-11-27,6.960000038146973
2017-11-28,6.78000020980835
2017-11-29,6.829999923706055
2017-11-30,6.5
2017-12-01,6.849999904632568
2017-12-04,6.46999979019165
2017-12-05,6.289999961853027
2017-12-06,5.960000038146973
2017-12-07,5.920000076293945
2017-12-08,5.840000152587891
2017-12-11,5.78000020980835
2017-12-12,5.730000019073486
2017-12-13,5.989999771118164
2017-12-14,5.670000076293945
2017-12-15,5.869999885559082
2017-12-18,5.840000152587891
2017-12-19,5.630000114440918
2017-12-20,5.53000020980835
2017-12-21,5.869999885559082
2017-12-22,5.760000228881836
2017-12-26,5.659999847412109
2017-12-27,5.550000190734863
2017-12-28,5.909999847412109
2017-12-29,5.949999809265137
2018-01-02,5.900000095367432
2018-01-03,6.190000057220459
2018-01-04,8.630000114440918
2018-01-05,8.449999809265137
2018-01-08,8.760000228881836
2018-01-09,8.350000381469727
2018-01-10,8.420000076293945
2018-01-11,9.0
2018-01-12,8.380000114440918
2018-01-16,8.180000305175781
2018-01-17,8.34000015258789
2018-01-18,8.15999984741211
2018-01-19,8.350000381469727
2018-01-22,8.3100004196167
2018-01-23,8.75
2018-01-24,8.6899995803833
2018-01-25,9.34000015258789
2018-01-26,9.619999885559082
2018-01-29,9.40999984741211
2018-01-30,9.630000114440918
2018-01-31,9.350000381469727
2018-02-01,9.489999771118164
2018-02-02,9.65999984741211
2018-02-05,8.84000015258789
2018-02-06,9.3100004196167
2018-02-07,9.279999732971191
2018-02-08,9.239999771118164
2018-02-09,9.140000343322754
2018-02-12,8.970000267028809
2018-02-13,9.149999618530273
2018-02-14,9.630000114440918
2018-02-15,9.399999618530273
2018-02-16,9.470000267028809
2018-02-20,9.300000190734863
2018-02-21,9.699999809265137
2018-02-22,10.270000457763672
2018-02-23,9.5600004196167
2018-02-26,9.670000076293945
2018-02-27,9.75
2018-02-28,9.720000267028809
2018-03-01,9.819999694824219
2018-03-02,10.8100004196167
2018-03-05,10.859999656677246
2018-03-06,11.020000457763672
2018-03-07,10.989999771118164
2018-03-08,10.890000343322754
2018-03-09,12.1899995803833
2018-03-12,12.1899995803833
2018-03-13,12.789999961853027
2018-03-14,14.020000457763672
2018-03-15,13.850000381469727
2018-03-16,14.140000343322754
2018-03-19,14.140000343322754
2018-03-20,14.260000228881836
2018-03-21,14.989999771118164
2018-03-22,14.550000190734863
2018-03-23,14.119999885559082
2018-03-26,14.40999984741211
2018-03-27,13.949999809265137
2018-03-28,14.010000228881836
2018-03-29,13.600000381469727
2018-04-02,12.329999923706055
2018-04-03,12.079999923706055
2018-04-04,12.800000190734863
2018-04-05,12.65999984741211
2018-04-06,12.329999923706055
2018-04-09,12.350000381469727
2018-04-10,12.350000381469727
2018-04-11,12.130000114440918
2018-04-12,11.859999656677246
2018-04-13,11.699999809265137
2018-04-16,10.979999542236328
2018-04-17,11.34000015258789
2018-04-18,11.010000228881836
2018-04-19,10.90999984741211
2018-04-20,10.819999694824219
2018-04-23,10.670000076293945
2018-04-24,10.779999732971191
2018-04-25,10.619999885559082
2018-04-26,10.869999885559082
2018-04-27,11.149999618530273
2018-04-30,10.930000305175781
2018-05-01,11.0
2018-05-02,11.010000228881836
2018-05-03,11.039999961853027
2018-05-04,11.170000076293945
2018-05-07,11.430000305175781
2018-05-08,11.260000228881836
2018-05-09,11.210000038146973
2018-05-10,10.739999771118164
2018-05-11,10.90999984741211
2018-05-14,11.109999656677246
2018-05-15,11.430000305175781
2018-05-16,12.5
2018-05-17,12.470000267028809
2018-05-18,12.289999961853027
2018-05-21,12.9399995803833
2018-05-22,12.710000038146973
2018-05-23,13.079999923706055
2018-05-24,12.930000305175781
2018-05-25,12.789999961853027
2018-05-29,12.75
2018-05-30,12.789999961853027
2018-05-31,12.979999542236328
2018-06-01,12.960000038146973
2018-06-04,12.0600004196167
2018-06-05,11.699999809265137
2018-06-06,12.170000076293945
2018-06-07,11.770000457763672
2018-06-08,12.020000457763672
2018-06-11,11.84000015258789
2018-06-12,12.0
2018-06-13,12.210000038146973
2018-06-14,12.520000457763672
2018-06-15,12.529999732971191
2018-06-18,12.460000038146973
2018-06-19,12.319999694824219
2018-06-20,12.399999618530273
2018-06-21,11.5
2018-06-22,12.029999732971191
2018-06-25,12.380000114440918
2018-06-26,13.050000190734863
2018-06-27,13.119999885559082
2018-06-28,13.979999542236328
2018-06-29,13.170000076293945
2018-07-02,12.649999618530273
2018-07-03,12.6899995803833
2018-07-05,13.119999885559082
2018-07-06,13.670000076293945
2018-07-09,13.720000267028809
2018-07-10,13.720000267028809
2018-07-11,13.289999961853027
2018-07-12,13.609999656677246
2018-07-13,13.579999923706055
2018-07-16,12.710000038146973
2018-07-17,12.539999961853027
2018-07-18,12.460000038146973
2018-07-19,12.300000190734863
2018-07-20,12.329999923706055
2018-07-23,12.640000343322754
2018-07-24,12.149999618530273
2018-07-25,12.359999656677246
2018-07-26,12.430000305175781
2018-07-27,11.369999885559082
2018-07-30,11.109999656677246
2018-07-31,11.5600004196167
2018-08-01,11.170000076293945
2018-08-02,11.210000038146973
2018-08-03,10.970000267028809
2018-08-06,10.9399995803833
2018-08-07,11.149999618530273
2018-08-08,11.4399995803833
2018-08-09,11.600000381469727
2018-08-10,11.949999809265137
2018-08-13,12.670000076293945
2018-08-14,11.289999961853027
2018-08-15,11.40999984741211
2018-08-16,10.949999809265137
2018-08-17,11.029999732971191
2018-08-20,10.920000076293945
2018-08-21,11.020000457763672
2018-08-22,11.229999542236328
2018-08-23,11.239999771118164
2018-08-24,11.479999542236328
2018-08-27,11.729999542236328
2018-08-28,12.220000267028809
2018-08-29,12.760000228881836
2018-08-30,12.930000305175781
2018-08-31,13.180000305175781
2018-09-04,13.430000305175781
2018-09-05,12.609999656677246
2018-09-06,12.510000228881836
2018-09-07,10.770000457763672
2018-09-10,11.130000114440918
2018-09-11,11.15999984741211
2018-09-12,11.09000015258789
2018-09-13,11.239999771118164
2018-09-14,10.949999809265137
2018-09-17,10.489999771118164
2018-09-18,11.520000457763672
2018-09-19,11.829999923706055
2018-09-20,12.369999885559082
2018-09-21,12.90999984741211
2018-09-24,12.819999694824219
2018-09-25,13.069999694824219
2018-09-26,13.1899995803833
2018-09-27,10.8100004196167
2018-09-28,12.640000343322754
2018-10-01,12.260000228881836
2018-10-02,11.359999656677246
2018-10-03,11.5
2018-10-04,11.180000305175781
2018-10-05,11.079999923706055
2018-10-08,10.640000343322754
2018-10-09,10.609999656677246
2018-10-10,10.100000381469727
2018-10-11,10.020000457763672
2018-10-12,10.239999771118164
2018-10-15,10.550000190734863
2018-10-16,11.5
2018-10-17,11.609999656677246
2018-10-18,11.6899995803833
2018-10-19,11.40999984741211
2018-10-22,11.0600004196167
2018-10-23,11.109999656677246
2018-10-24,10.800000190734863
2018-10-25,11.130000114440918
2018-10-26,10.960000038146973
2018-10-29,10.390000343322754
2018-10-30,11.420000076293945
2018-10-31,10.819999694824219
2018-11-01,11.390000343322754
2018-11-02,11.529999732971191
2018-11-05,11.65999984741211
2018-11-06,11.539999961853027
2018-11-07,12.0
2018-11-08,11.699999809265137
2018-11-09,10.050000190734863
2018-11-12,9.359999656677246
2018-11-13,9.319999694824219
2018-11-14,9.149999618530273
2018-11-15,9.699999809265137
2018-11-16,10.170000076293945
2018-11-19,9.449999809265137
2018-11-20,9.529999732971191
2018-11-21,9.699999809265137
2018-11-23,9.90999984741211
2018-11-26,10.069999694824219
2018-11-27,10.0
2018-11-28,10.300000190734863
2018-11-29,9.960000038146973
2018-11-30,10.050000190734863
2018-12-03,10.470000267028809
2018-12-04,10.229999542236328
2018-12-06,10.220000267028809
2018-12-07,9.850000381469727
2018-12-10,10.039999961853027
2018-12-11,10.100000381469727
2018-12-12,10.40999984741211
2018-12-13,10.140000343322754
2018-12-14,10.029999732971191
2018-12-17,9.989999771118164
2018-12-18,10.020000457763672
2018-12-19,9.970000267028809
2018-12-20,10.100000381469727
2018-12-21,9.899999618530273
2018-12-24,9.960000038146973
2018-12-26,10.579999923706055
2018-12-27,10.489999771118164
2018-12-28,10.9399995803833
2018-12-31,10.90999984741211
2019-01-02,11.069999694824219
2019-01-03,11.34000015258789
2019-01-04,11.829999923706055
2019-01-07,11.9399995803833
2019-01-08,11.869999885559082
2019-01-09,11.880000114440918
2019-01-10,12.380000114440918
2019-01-11,12.3100004196167
2019-01-14,12.140000343322754
2019-01-15,12.140000343322754
2019-01-16,12.220000267028809
2019-01-17,12.390000343322754
2019-01-18,12.449999809265137
2019-01-22,11.710000038146973
2019-01-23,11.760000228881836
2019-01-24,11.930000305175781
2019-01-25,12.430000305175781
2019-01-28,11.630000114440918
2019-01-29,11.289999961853027
2019-01-30,12.369999885559082
2019-01-31,12.239999771118164
2019-02-01,12.100000381469727
2019-02-04,12.100000381469727
2019-02-05,11.75
2019-02-06,11.550000190734863
2019-02-07,11.0600004196167
2019-02-08,11.34000015258789
2019-02-11,11.65999984741211
2019-02-12,10.920000076293945
2019-02-13,10.699999809265137
2019-02-14,10.859999656677246
2019-02-15,10.960000038146973
2019-02-19,10.819999694824219
2019-02-20,11.09000015258789
2019-02-21,11.069999694824219
2019-02-22,11.239999771118164
2019-02-25,10.899999618530273
2019-02-26,10.670000076293945
2019-02-27,10.84000015258789
2019-02-28,10.75
2019-03-01,10.779999732971191
2019-03-04,11.020000457763672
2019-03-05,10.880000114440918
2019-03-06,10.300000190734863
2019-03-07,10.15999984741211
2019-03-08,10.010000228881836
2019-03-11,10.329999923706055
2019-03-12,10.779999732971191
2019-03-13,10.100000381469727
2019-03-14,10.220000267028809
2019-03-15,10.1899995803833
2019-03-18,10.779999732971191
2019-03-19,11.40999984741211
2019-03-20,11.020000457763672
2019-03-21,10.5
2019-03-22,10.90999984741211
2019-03-25,12.15999984741211
2019-03-26,12.149999618530273
2019-03-27,12.970000267028809
2019-03-28,13.3100004196167
2019-03-29,13.890000343322754
2019-04-01,13.5
2019-04-02,14.079999923706055
2019-04-03,14.470000267028809
2019-04-04,14.529999732971191
2019-04-05,14.850000381469727
2019-04-08,14.220000267028809
2019-04-09,13.640000343322754
2019-04-10,13.640000343322754
2019-04-11,13.649999618530273
2019-04-12,13.130000114440918
2019-04-15,13.050000190734863
2019-04-16,12.930000305175781
2019-04-17,12.289999961853027
2019-04-18,12.130000114440918
2019-04-22,12.380000114440918
2019-04-23,12.779999732971191
2019-04-24,12.699999809265137
2019-04-25,13.050000190734863
2019-04-26,13.119999885559082
2019-04-29,13.609999656677246
2019-04-30,13.270000457763672
2019-05-01,12.9399995803833
2019-05-02,12.789999961853027
2019-05-03,12.930000305175781
2019-05-06,13.40999984741211
2019-05-07,12.75
2019-05-08,12.199999809265137
2019-05-09,12.210000038146973
2019-05-10,12.329999923706055
2019-05-13,11.979999542236328
2019-05-14,11.9399995803833
2019-05-15,12.350000381469727
2019-05-16,12.520000457763672
2019-05-17,12.430000305175781
2019-05-20,11.819999694824219
2019-05-21,11.859999656677246
2019-05-22,11.779999732971191
2019-05-23,11.600000381469727
2019-05-24,11.710000038146973
2019-05-28,12.350000381469727
2019-05-29,12.319999694824219
2019-05-30,11.8100004196167
2019-05-31,11.279999732971191
2019-06-03,11.199999809265137
2019-06-04,11.079999923706055
2019-06-05,8.960000038146973
2019-06-06,8.710000038146973
2019-06-07,8.65999984741211
2019-06-10,8.579999923706055
2019-06-11,8.3100004196167
2019-06-12,8.6899995803833
2019-06-13,8.680000305175781
2019-06-14,8.34000015258789
2019-06-17,8.779999732971191
2019-06-18,8.710000038146973
2019-06-19,8.569999694824219
2019-06-20,8.850000381469727
2019-06-21,8.699999809265137
2019-06-24,8.529999732971191
2019-06-25,8.720000267028809
2019-06-26,8.6899995803833
2019-06-27,8.9399995803833
2019-06-28,9.300000190734863
2019-07-01,8.960000038146973
2019-07-02,8.8100004196167
2019-07-03,8.890000343322754
2019-07-05,8.890000343322754
2019-07-08,8.470000267028809
2019-07-09,8.829999923706055
2019-07-10,8.859999656677246
2019-07-11,8.670000076293945
2019-07-12,8.5
2019-07-15,8.260000228881836
2019-07-16,8.270000457763672
2019-07-17,8.109999656677246
2019-07-18,8.279999732971191
2019-07-19,8.15999984741211
2019-07-22,8.289999961853027
2019-07-23,8.149999618530273
2019-07-24,7.960000038146973
2019-07-25,7.53000020980835
2019-07-26,7.739999771118164
2019-07-29,7.949999809265137
2019-07-30,8.09000015258789
2019-07-31,7.980000019073486
2019-08-01,7.920000076293945
2019-08-02,7.869999885559082
2019-08-05,7.619999885559082
2019-08-06,6.880000114440918
2019-08-07,6.909999847412109
2019-08-08,7.110000133514404
2019-08-09,6.840000152587891
2019-08-12,6.75
2019-08-13,7.019999980926514
2019-08-14,6.809999942779541
