,BLU
2011-01-26,20.577617645263672
2011-01-27,19.494585037231445
2011-01-28,19.494585037231445
2011-01-31,23.82671546936035
2011-02-01,20.577617645263672
2011-02-02,18.41155242919922
2011-02-03,19.494585037231445
2011-02-04,18.41155242919922
2011-02-07,17.328519821166992
2011-02-08,16.245487213134766
2011-02-09,16.245487213134766
2011-02-10,16.245487213134766
2011-02-11,16.245487213134766
2011-02-14,17.328519821166992
2011-02-15,15.162454605102539
2011-02-16,16.245487213134766
2011-02-17,15.162454605102539
2011-02-18,16.245487213134766
2011-02-22,15.162454605102539
2011-02-23,15.162454605102539
2011-02-24,15.162454605102539
2011-02-25,16.245487213134766
2011-02-28,15.162454605102539
2011-03-01,16.245487213134766
2011-03-02,15.162454605102539
2011-03-03,15.162454605102539
2011-03-04,17.328519821166992
2011-03-07,17.328519821166992
2011-03-08,16.245487213134766
2011-03-09,15.162454605102539
2011-03-10,14.079421997070312
2011-03-11,14.079421997070312
2011-03-14,14.079421997070312
2011-03-15,14.079421997070312
2011-03-16,11.91335678100586
2011-03-17,11.91335678100586
2011-03-18,11.91335678100586
2011-03-21,12.996390342712402
2011-03-22,12.996390342712402
2011-03-23,12.996390342712402
2011-03-24,10.83032512664795
2011-03-25,10.83032512664795
2011-03-28,11.91335678100586
2011-03-29,14.079421997070312
2011-03-30,11.91335678100586
2011-03-31,11.91335678100586
2011-04-01,14.079421997070312
2011-04-04,16.245487213134766
2011-04-05,12.996390342712402
2011-04-06,10.83032512664795
2011-04-07,10.83032512664795
2011-04-08,10.83032512664795
2011-04-11,10.83032512664795
2011-04-12,10.83032512664795
2011-04-13,10.83032512664795
2011-04-14,9.747291564941406
2011-04-15,9.747291564941406
2011-04-18,10.83032512664795
2011-04-19,9.747291564941406
2011-04-20,9.747291564941406
2011-04-21,9.747291564941406
2011-04-25,9.747291564941406
2011-04-26,8.664259910583496
2011-04-27,9.747291564941406
2011-04-28,8.664259910583496
2011-04-29,8.664259910583496
2011-05-02,7.581226825714111
2011-05-03,8.664259910583496
2011-05-04,8.664259910583496
2011-05-05,7.581226825714111
2011-05-06,9.747291564941406
2011-05-09,9.747291564941406
2011-05-10,9.747291564941406
2011-05-11,8.664259910583496
2011-05-12,7.581226825714111
2011-05-13,7.581226825714111
2011-05-16,7.581226825714111
2011-05-17,7.581226825714111
2011-05-18,8.664259910583496
2011-05-19,8.664259910583496
2011-05-20,8.664259910583496
2011-05-23,7.581226825714111
2011-05-24,7.581226825714111
2011-05-25,7.581226825714111
2011-05-26,7.581226825714111
2011-05-27,8.664259910583496
2011-05-31,8.664259910583496
2011-06-01,7.581226825714111
2011-06-02,7.581226825714111
2011-06-03,8.664259910583496
2011-06-06,7.581226825714111
2011-06-07,7.581226825714111
2011-06-08,6.498195171356201
2011-06-09,6.498195171356201
2011-06-10,6.498195171356201
2011-06-13,6.498195171356201
2011-06-14,7.581226825714111
2011-06-15,6.498195171356201
2011-06-16,6.498195171356201
2011-06-17,6.498195171356201
2011-06-20,6.498195171356201
2011-06-21,7.581226825714111
2011-06-22,6.498195171356201
2011-06-23,6.498195171356201
2011-06-24,6.498195171356201
2011-06-27,6.498195171356201
2011-06-28,7.581226825714111
2011-06-29,7.581226825714111
2011-06-30,7.581226825714111
2011-07-01,6.498195171356201
2011-07-05,6.498195171356201
2011-07-06,5.415162086486816
2011-07-07,6.498195171356201
2011-07-08,6.498195171356201
2011-07-11,5.415162086486816
2011-07-12,6.498195171356201
2011-07-13,6.498195171356201
2011-07-14,6.498195171356201
2011-07-15,6.498195171356201
2011-07-18,6.498195171356201
2011-07-19,6.498195171356201
2011-07-20,6.498195171356201
2011-07-21,6.498195171356201
2011-07-22,6.498195171356201
2011-07-25,6.498195171356201
2011-07-26,6.498195171356201
2011-07-27,5.415162086486816
2011-07-28,6.498195171356201
2011-07-29,6.498195171356201
2011-08-01,6.498195171356201
2011-08-02,6.498195171356201
2011-08-03,6.498195171356201
2011-08-04,6.498195171356201
2011-08-05,5.415162086486816
2011-08-08,5.415162086486816
2011-08-09,5.415162086486816
2011-08-10,5.415162086486816
2011-08-11,5.415162086486816
2011-08-12,5.415162086486816
2011-08-15,5.415162086486816
2011-08-16,6.498195171356201
2011-08-17,6.498195171356201
2011-08-18,5.415162086486816
2011-08-19,6.498195171356201
2011-08-22,5.415162086486816
2011-08-23,5.415162086486816
2011-08-24,6.498195171356201
2011-08-25,6.498195171356201
2011-08-26,6.498195171356201
2011-08-29,6.498195171356201
2011-08-30,6.498195171356201
2011-08-31,6.498195171356201
2011-09-01,6.498195171356201
2011-09-02,6.498195171356201
2011-09-06,6.498195171356201
2011-09-07,6.498195171356201
2011-09-08,6.498195171356201
2011-09-09,6.498195171356201
2011-09-12,6.498195171356201
2011-09-13,5.415162086486816
2011-09-14,6.498195171356201
2011-09-15,6.498195171356201
2011-09-16,6.498195171356201
2011-09-19,6.498195171356201
2011-09-20,6.498195171356201
2011-09-21,6.498195171356201
2011-09-22,6.498195171356201
2011-09-23,6.498195171356201
2011-09-26,6.498195171356201
2011-09-27,6.498195171356201
2011-09-28,6.498195171356201
2011-09-29,4.332129955291748
2011-09-30,4.332129955291748
2011-10-03,4.332129955291748
2011-10-04,3.2490971088409424
2011-10-05,3.2490971088409424
2011-10-06,5.415162086486816
2011-10-07,5.415162086486816
2011-10-10,3.2490971088409424
2011-10-11,5.415162086486816
2011-10-12,5.415162086486816
2011-10-13,5.415162086486816
2011-10-14,5.415162086486816
2011-10-17,5.415162086486816
2011-10-18,6.498195171356201
2011-10-19,4.332129955291748
2011-10-20,5.415162086486816
2011-10-21,5.415162086486816
2011-10-24,5.415162086486816
2011-10-25,4.332129955291748
2011-10-26,4.332129955291748
2011-10-27,4.332129955291748
2011-10-28,4.332129955291748
2011-10-31,5.415162086486816
2011-11-01,5.415162086486816
2011-11-02,5.415162086486816
2011-11-03,4.332129955291748
2011-11-04,4.332129955291748
2011-11-07,5.415162086486816
2011-11-08,5.415162086486816
2011-11-09,5.415162086486816
2011-11-10,6.498195171356201
2011-11-11,6.498195171356201
2011-11-14,6.498195171356201
2011-11-15,6.498195171356201
2011-11-16,5.415162086486816
2011-11-17,5.415162086486816
2011-11-18,5.415162086486816
2011-11-21,5.415162086486816
2011-11-22,5.415162086486816
2011-11-23,5.415162086486816
2011-11-25,5.415162086486816
2011-11-28,5.415162086486816
2011-11-29,5.415162086486816
2011-11-30,4.332129955291748
2011-12-01,4.332129955291748
2011-12-02,4.332129955291748
2011-12-05,4.332129955291748
2011-12-06,4.332129955291748
2011-12-07,4.332129955291748
2011-12-08,4.332129955291748
2011-12-09,4.332129955291748
2011-12-12,4.332129955291748
2011-12-13,4.332129955291748
2011-12-14,4.332129955291748
2011-12-15,4.332129955291748
2011-12-16,4.332129955291748
2011-12-19,4.332129955291748
2011-12-20,4.332129955291748
2011-12-21,4.332129955291748
2011-12-22,4.332129955291748
2011-12-23,4.332129955291748
2011-12-27,4.332129955291748
2011-12-28,4.332129955291748
2011-12-29,4.332129955291748
2011-12-30,4.332129955291748
2012-01-03,4.332129955291748
2012-01-04,4.332129955291748
2012-01-05,4.332129955291748
2012-01-06,4.332129955291748
2012-01-09,4.332129955291748
2012-01-10,4.332129955291748
2012-01-11,4.332129955291748
2012-01-12,4.332129955291748
2012-01-13,4.332129955291748
2012-01-17,4.332129955291748
2012-01-18,4.332129955291748
2012-01-19,4.332129955291748
2012-01-20,4.332129955291748
2012-01-23,4.332129955291748
2012-01-24,4.332129955291748
2012-01-25,4.332129955291748
2012-01-26,4.332129955291748
2012-01-27,4.332129955291748
2012-01-30,4.332129955291748
2012-01-31,4.332129955291748
2012-02-01,4.332129955291748
2012-02-02,4.332129955291748
2012-02-03,4.332129955291748
2012-02-06,4.332129955291748
2012-02-07,4.332129955291748
2012-02-08,4.332129955291748
2012-02-09,4.332129955291748
2012-02-10,4.332129955291748
2012-02-13,4.332129955291748
2012-02-14,4.332129955291748
2012-02-15,5.415162086486816
2012-02-16,7.581226825714111
2012-02-17,6.498195171356201
2012-02-21,5.415162086486816
2012-02-22,6.498195171356201
2012-02-23,5.415162086486816
2012-02-24,6.498195171356201
2012-02-27,6.498195171356201
2012-02-28,6.498195171356201
2012-02-29,5.415162086486816
2012-03-01,5.415162086486816
2012-03-02,5.415162086486816
2012-03-05,5.415162086486816
2012-03-06,5.415162086486816
2012-03-07,5.415162086486816
2012-03-08,5.415162086486816
2012-03-09,5.415162086486816
2012-03-12,5.415162086486816
2012-03-13,5.415162086486816
2012-03-14,5.415162086486816
2012-03-15,5.415162086486816
2012-03-16,5.415162086486816
2012-03-19,5.415162086486816
2012-03-20,5.415162086486816
2012-03-21,5.415162086486816
2012-03-22,5.415162086486816
2012-03-23,5.415162086486816
2012-03-26,5.415162086486816
2012-03-27,5.415162086486816
2012-03-28,5.415162086486816
2012-03-29,4.332129955291748
2012-03-30,4.332129955291748
2012-04-02,4.332129955291748
2012-04-03,4.332129955291748
2012-04-04,4.332129955291748
2012-04-05,5.415162086486816
2012-04-09,5.415162086486816
2012-04-10,4.332129955291748
2012-04-11,4.332129955291748
2012-04-12,4.332129955291748
2012-04-13,4.332129955291748
2012-04-16,4.332129955291748
2012-04-17,4.332129955291748
2012-04-18,4.332129955291748
2012-04-19,4.332129955291748
2012-04-20,5.415162086486816
2012-04-23,5.415162086486816
2012-04-24,4.332129955291748
2012-04-25,4.332129955291748
2012-04-26,5.415162086486816
2012-04-27,5.415162086486816
2012-04-30,5.415162086486816
2012-05-01,4.332129955291748
2012-05-02,4.332129955291748
2012-05-03,4.332129955291748
2012-05-04,4.332129955291748
2012-05-07,4.332129955291748
2012-05-08,4.332129955291748
2012-05-09,4.332129955291748
2012-05-10,4.332129955291748
2012-05-11,4.332129955291748
2012-05-14,4.332129955291748
2012-05-15,4.332129955291748
2012-05-16,4.332129955291748
2012-05-17,4.332129955291748
2012-05-18,4.332129955291748
2012-05-21,4.332129955291748
2012-05-22,4.332129955291748
2012-05-23,4.332129955291748
2012-05-24,3.2490971088409424
2012-05-25,3.2490971088409424
2012-05-29,3.212996006011963
2012-05-30,3.285198926925659
2012-05-31,2.888087034225464
2012-06-01,2.888087034225464
2012-06-04,2.238266944885254
2012-06-05,2.4187729358673096
2012-06-06,2.527076005935669
2012-06-07,2.527076005935669
2012-06-08,2.527076005935669
2012-06-11,2.166064977645874
2012-06-12,2.527076005935669
2012-06-13,2.527076005935669
2012-06-14,2.527076005935669
2012-06-15,2.093863010406494
2012-06-18,2.527076005935669
2012-06-19,2.3826711177825928
2012-06-20,2.238266944885254
2012-06-21,2.166064977645874
2012-06-22,2.166064977645874
2012-06-25,2.166064977645874
2012-06-26,2.527076005935669
2012-06-27,2.527076005935669
2012-06-28,2.527076005935669
2012-06-29,2.527076005935669
2012-07-02,2.527076005935669
2012-07-03,2.527076005935669
2012-07-05,2.310468912124634
2012-07-06,2.310468912124634
2012-07-09,2.310468912124634
2012-07-10,2.310468912124634
2012-07-11,2.310468912124634
2012-07-12,2.310468912124634
2012-07-13,2.310468912124634
2012-07-16,2.310468912124634
2012-07-17,2.310468912124634
2012-07-18,2.310468912124634
2012-07-19,2.310468912124634
2012-07-20,2.310468912124634
2012-07-23,2.2743680477142334
2012-07-24,2.2743680477142334
2012-07-25,2.0216610431671143
2012-07-26,2.0216610431671143
2012-07-27,2.166064977645874
2012-07-30,2.166064977645874
2012-07-31,2.166064977645874
2012-08-01,2.166064977645874
2012-08-02,2.166064977645874
2012-08-03,2.166064977645874
2012-08-06,2.166064977645874
2012-08-07,2.166064977645874
2012-08-08,2.166064977645874
2012-08-09,1.9494580030441284
2012-08-10,1.9494580030441284
2012-08-13,1.9494580030441284
2012-08-14,1.9494580030441284
2012-08-15,1.8411550521850586
2012-08-16,1.8411550521850586
2012-08-17,1.8411550521850586
2012-08-20,1.8411550521850586
2012-08-21,1.8411550521850586
2012-08-22,1.7689529657363892
2012-08-23,1.7689529657363892
2012-08-24,1.7689529657363892
2012-08-27,1.7689529657363892
2012-08-28,1.7689529657363892
2012-08-29,1.7689529657363892
2012-08-30,1.7689529657363892
2012-08-31,1.7689529657363892
2012-09-04,1.7689529657363892
2012-09-05,1.7689529657363892
2012-09-06,1.5884480476379395
2012-09-07,1.5884480476379395
2012-09-10,1.5884480476379395
2012-09-11,1.5884480476379395
2012-09-12,1.5884480476379395
2012-09-13,1.5884480476379395
2012-09-14,1.5884480476379395
2012-09-17,1.805053949356079
2012-09-18,1.805053949356079
2012-09-19,1.805053949356079
2012-09-20,2.310468912124634
2012-09-21,2.310468912124634
2012-09-24,2.310468912124634
2012-09-25,2.310468912124634
2012-09-26,2.310468912124634
2012-09-27,2.0577619075775146
2012-09-28,2.238266944885254
2012-10-01,2.238266944885254
2012-10-02,2.238266944885254
2012-10-03,2.238266944885254
2012-10-04,2.238266944885254
2012-10-05,2.238266944885254
2012-10-08,2.238266944885254
2012-10-09,2.166064977645874
2012-10-10,2.166064977645874
2012-10-11,2.166064977645874
2012-10-12,2.093863010406494
2012-10-15,2.093863010406494
2012-10-16,2.0577619075775146
2012-10-17,2.0577619075775146
2012-10-18,2.0577619075775146
2012-10-19,2.0577619075775146
2012-10-22,2.0577619075775146
2012-10-23,1.8411550521850586
2012-10-24,1.8411550521850586
2012-10-25,1.8411550521850586
2012-10-26,1.8411550521850586
2012-10-31,1.6967509984970093
2012-11-01,1.6967509984970093
2012-11-02,1.6967509984970093
2012-11-05,1.7689529657363892
2012-11-06,1.7689529657363892
2012-11-07,1.8772560358047485
2012-11-08,1.5884480476379395
2012-11-09,1.55234694480896
2012-11-12,1.6245490312576294
2012-11-13,1.5162450075149536
2012-11-14,1.6245490312576294
2012-11-15,1.6245490312576294
2012-11-16,1.6245490312576294
2012-11-19,1.55234694480896
2012-11-20,1.55234694480896
2012-11-21,1.55234694480896
2012-11-23,1.55234694480896
2012-11-26,1.55234694480896
2012-11-27,1.55234694480896
2012-11-28,1.55234694480896
2012-11-29,1.5884480476379395
2012-11-30,1.4440430402755737
2012-12-03,1.5162450075149536
2012-12-04,1.5162450075149536
2012-12-05,1.4801440238952637
2012-12-06,1.4079420566558838
2012-12-07,1.2635380029678345
2012-12-10,1.3718409538269043
2012-12-11,1.4079420566558838
2012-12-12,1.2635380029678345
2012-12-13,1.4801440238952637
2012-12-14,1.6606500148773193
2012-12-17,1.6606500148773193
2012-12-18,1.6606500148773193
2012-12-19,1.4440430402755737
2012-12-20,1.4440430402755737
2012-12-21,1.6606500148773193
2012-12-24,1.6245490312576294
2012-12-26,1.2996389865875244
2012-12-27,1.2635380029678345
2012-12-28,1.4801440238952637
2012-12-31,1.55234694480896
2013-01-02,1.4079420566558838
2013-01-03,1.4079420566558838
2013-01-04,1.4440430402755737
2013-01-07,1.4440430402755737
2013-01-08,1.4801440238952637
2013-01-09,1.4079420566558838
2013-01-10,1.4079420566558838
2013-01-11,1.4079420566558838
2013-01-14,1.3718409538269043
2013-01-15,1.3718409538269043
2013-01-16,1.4440430402755737
2013-01-17,1.3357399702072144
2013-01-18,1.3357399702072144
2013-01-22,1.3357399702072144
2013-01-23,1.3357399702072144
2013-01-24,1.3718409538269043
2013-01-25,1.3718409538269043
2013-01-28,1.3718409538269043
2013-01-29,1.3718409538269043
2013-01-30,1.4079420566558838
2013-01-31,1.4079420566558838
2013-02-01,1.4079420566558838
2013-02-04,1.3357399702072144
2013-02-05,1.3357399702072144
2013-02-06,1.3357399702072144
2013-02-07,1.3357399702072144
2013-02-08,1.3357399702072144
2013-02-11,1.3357399702072144
2013-02-12,1.3357399702072144
2013-02-13,1.3357399702072144
2013-02-14,1.3357399702072144
2013-02-15,1.3357399702072144
2013-02-19,1.2635380029678345
2013-02-20,1.2635380029678345
2013-02-21,1.2635380029678345
2013-02-22,1.2635380029678345
2013-02-25,1.1913360357284546
2013-02-26,1.1913360357284546
2013-02-27,1.1913360357284546
2013-02-28,1.2635380029678345
2013-03-01,1.2635380029678345
2013-03-04,1.2996389865875244
2013-03-05,1.2996389865875244
2013-03-06,1.2996389865875244
2013-03-07,1.2996389865875244
2013-03-08,1.2996389865875244
2013-03-11,1.2996389865875244
2013-03-12,1.0830320119857788
2013-03-13,1.0830320119857788
2013-03-14,1.1552350521087646
2013-03-15,1.1552350521087646
2013-03-18,1.1552350521087646
2013-03-19,1.1552350521087646
2013-03-20,1.1552350521087646
2013-03-21,1.2996389865875244
2013-03-22,1.1191339492797852
2013-03-25,1.1191339492797852
2013-03-26,1.1191339492797852
2013-03-27,1.1191339492797852
2013-03-28,1.1191339492797852
2013-04-01,1.1191339492797852
2013-04-02,1.0830320119857788
2013-04-03,1.0830320119857788
2013-04-04,1.0830320119857788
2013-04-05,1.0830320119857788
2013-04-08,1.0830320119857788
2013-04-09,1.0830320119857788
2013-04-10,1.0830320119857788
2013-04-11,1.1913360357284546
2013-04-12,1.1913360357284546
2013-04-15,1.1913360357284546
2013-04-16,1.1913360357284546
2013-04-17,1.2996389865875244
2013-04-18,1.3357399702072144
2013-04-19,1.3357399702072144
2013-04-22,1.3357399702072144
2013-04-23,1.1913360357284546
2013-04-24,1.1913360357284546
2013-04-25,1.1913360357284546
2013-04-26,1.1913360357284546
2013-04-29,1.1913360357284546
2013-04-30,1.1913360357284546
2013-05-01,1.1913360357284546
2013-05-02,1.1913360357284546
2013-05-03,1.1913360357284546
2013-05-06,1.1913360357284546
2013-05-07,0.9025269746780396
2013-05-08,0.9025269746780396
2013-05-09,0.9025269746780396
2013-05-10,0.9025269746780396
2013-05-13,0.9025269746780396
2013-05-14,0.9025269746780396
2013-05-15,0.9025269746780396
2013-05-16,0.9025269746780396
2013-05-17,0.9025269746780396
2013-05-20,1.1552350521087646
2013-05-21,0.9747290015220642
2013-05-22,0.9747290015220642
2013-05-23,0.9747290015220642
2013-05-24,0.9747290015220642
2013-05-28,0.9747290015220642
2013-05-29,0.9747290015220642
2013-05-30,0.9025269746780396
2013-05-31,0.9025269746780396
2013-06-03,0.9025269746780396
2013-06-04,0.9025269746780396
2013-06-05,0.9025269746780396
2013-06-06,0.9025269746780396
2013-06-07,0.9025269746780396
2013-06-10,0.9025269746780396
2013-06-11,0.9025269746780396
2013-06-12,0.9025269746780396
2013-06-13,0.8664259910583496
2013-06-14,0.8664259910583496
2013-06-17,0.8664259910583496
2013-06-18,0.8664259910583496
2013-06-19,1.0830320119857788
2013-06-20,1.0830320119857788
2013-06-21,1.0830320119857788
2013-06-24,0.9025269746780396
2013-06-25,0.9025269746780396
2013-06-26,0.9025269746780396
2013-06-27,0.9025269746780396
2013-06-28,0.9025269746780396
2013-07-01,0.9025269746780396
2013-07-02,0.9025269746780396
2013-07-03,0.9025269746780396
2013-07-05,0.8303250074386597
2013-07-08,0.8303250074386597
2013-07-09,0.8303250074386597
2013-07-10,0.8303250074386597
2013-07-11,1.010830044746399
2013-07-12,0.8303250074386597
2013-07-15,0.9025269746780396
2013-07-16,1.0469310283660889
2013-07-17,1.0469310283660889
2013-07-18,1.0469310283660889
2013-07-19,1.0469310283660889
2013-07-22,1.0469310283660889
2013-07-23,1.0469310283660889
2013-07-24,1.1913360357284546
2013-07-25,1.1913360357284546
2013-07-26,1.2274370193481445
2013-07-29,1.2274370193481445
2013-07-30,1.2274370193481445
2013-07-31,1.1913360357284546
2013-08-01,1.1913360357284546
2013-08-02,1.1913360357284546
2013-08-05,1.1913360357284546
2013-08-06,1.1913360357284546
2013-08-07,1.1913360357284546
2013-08-08,1.1552350521087646
2013-08-09,1.1552350521087646
2013-08-12,1.1552350521087646
2013-08-13,1.1552350521087646
2013-08-14,1.1552350521087646
2013-08-15,1.1552350521087646
2013-08-16,1.1552350521087646
2013-08-19,1.1552350521087646
2013-08-20,1.1913360357284546
2013-08-21,1.1913360357284546
2013-08-22,1.1913360357284546
2013-08-23,1.1913360357284546
2013-08-26,1.1913360357284546
2013-08-27,1.1913360357284546
2013-08-28,1.1913360357284546
2013-08-29,1.1913360357284546
2013-08-30,1.1913360357284546
2013-09-03,1.1913360357284546
2013-09-04,1.2274370193481445
2013-09-05,1.3718409538269043
2013-09-06,1.3718409538269043
2013-09-09,1.3718409538269043
2013-09-10,1.3718409538269043
2013-09-11,1.3718409538269043
2013-09-12,1.3718409538269043
2013-09-13,1.3718409538269043
2013-09-16,1.3718409538269043
2013-09-17,1.2274370193481445
2013-09-18,1.1913360357284546
2013-09-19,1.1913360357284546
2013-09-20,1.1913360357284546
2013-09-23,1.2274370193481445
2013-09-24,1.4079420566558838
2013-09-25,1.3357399702072144
2013-09-26,1.3357399702072144
2013-09-27,1.3357399702072144
2013-09-30,1.3357399702072144
2013-10-01,1.3357399702072144
2013-10-02,1.4079420566558838
2013-10-03,1.2996389865875244
2013-10-04,1.2996389865875244
2013-10-07,1.2996389865875244
2013-10-08,1.2996389865875244
2013-10-09,1.1913360357284546
2013-10-10,1.2996389865875244
2013-10-11,1.2996389865875244
2013-10-14,1.2996389865875244
2013-10-15,1.2635380029678345
2013-10-16,1.2635380029678345
2013-10-17,1.2635380029678345
2013-10-18,1.2635380029678345
2013-10-21,1.2996389865875244
2013-10-22,1.4801440238952637
2013-10-23,1.4801440238952637
2013-10-24,1.4440430402755737
2013-10-25,1.4440430402755737
2013-10-28,1.4440430402755737
2013-10-29,1.4440430402755737
2013-10-30,1.3718409538269043
2013-10-31,1.3718409538269043
2013-11-01,1.3718409538269043
2013-11-04,1.3718409538269043
2013-11-05,1.3718409538269043
2013-11-06,1.3718409538269043
2013-11-07,1.3718409538269043
2013-11-08,1.3718409538269043
2013-11-11,1.4801440238952637
2013-11-12,1.4801440238952637
2013-11-13,1.4079420566558838
2013-11-14,1.4079420566558838
2013-11-15,1.3718409538269043
2013-11-18,1.3718409538269043
2013-11-19,1.3718409538269043
2013-11-20,1.3718409538269043
2013-11-21,1.3718409538269043
2013-11-22,1.3718409538269043
2013-11-25,1.3718409538269043
2013-11-26,1.4440430402755737
2013-11-27,1.4440430402755737
2013-11-29,1.4440430402755737
2013-12-02,1.4079420566558838
2013-12-03,1.3718409538269043
2013-12-04,1.2996389865875244
2013-12-05,1.2996389865875244
2013-12-06,1.3718409538269043
2013-12-09,1.3718409538269043
2013-12-10,1.4440430402755737
2013-12-11,1.4440430402755737
2013-12-12,1.3718409538269043
2013-12-13,1.3357399702072144
2013-12-16,1.3357399702072144
2013-12-17,1.3357399702072144
2013-12-18,1.3357399702072144
2013-12-19,1.3357399702072144
2013-12-20,1.3357399702072144
2013-12-23,1.3357399702072144
2013-12-24,1.3357399702072144
2013-12-26,1.4440430402755737
2013-12-27,1.4079420566558838
2013-12-30,1.4079420566558838
2013-12-31,1.4079420566558838
2014-01-02,1.3718409538269043
2014-01-03,1.3718409538269043
2014-01-06,1.3718409538269043
2014-01-07,1.3718409538269043
2014-01-08,1.4079420566558838
2014-01-09,1.4079420566558838
2014-01-10,1.4079420566558838
2014-01-13,1.3357399702072144
2014-01-14,1.3357399702072144
2014-01-15,1.2996389865875244
2014-01-16,1.2996389865875244
2014-01-17,1.2996389865875244
2014-01-21,1.4079420566558838
2014-01-22,1.4079420566558838
2014-01-23,1.4079420566558838
2014-01-24,1.3357399702072144
2014-01-27,1.3718409538269043
2014-01-28,1.5884480476379395
2014-01-29,1.5884480476379395
2014-01-30,1.4801440238952637
2014-01-31,1.4440430402755737
2014-02-03,1.3718409538269043
2014-02-04,1.4079420566558838
2014-02-05,1.3357399702072144
2014-02-06,1.3357399702072144
2014-02-07,1.3357399702072144
2014-02-10,1.3357399702072144
2014-02-11,1.3357399702072144
2014-02-12,1.3357399702072144
2014-02-13,1.3357399702072144
2014-02-14,1.4440430402755737
2014-02-18,1.5162450075149536
2014-02-19,1.5162450075149536
2014-02-20,1.5162450075149536
2014-02-21,1.4440430402755737
2014-02-24,1.4440430402755737
2014-02-25,1.4440430402755737
2014-02-26,1.4440430402755737
2014-02-27,1.8411550521850586
2014-02-28,1.9133570194244385
2014-03-03,1.8411550521850586
2014-03-04,1.8411550521850586
2014-03-05,2.0216610431671143
2014-03-06,2.3465700149536133
2014-03-07,2.3465700149536133
2014-03-10,2.3465700149536133
2014-03-11,2.2743680477142334
2014-03-12,2.166064977645874
2014-03-13,2.310468912124634
2014-03-14,2.4187729358673096
2014-03-17,2.7436819076538086
2014-03-18,2.888087034225464
2014-03-19,2.779783010482788
2014-03-20,2.9602890014648438
2014-03-21,3.140794038772583
2014-03-24,2.9241878986358643
2014-03-25,2.9963901042938232
2014-03-26,2.8158841133117676
2014-03-27,2.779783010482788
2014-03-28,2.6714799404144287
2014-03-31,2.8158841133117676
2014-04-01,2.599277973175049
2014-04-02,2.5631771087646484
2014-04-03,2.3826711177825928
2014-04-04,2.454874038696289
2014-04-07,2.527076005935669
2014-04-08,2.4187729358673096
2014-04-09,2.4187729358673096
2014-04-10,2.4187729358673096
2014-04-11,2.2743680477142334
2014-04-14,2.238266944885254
2014-04-15,2.238266944885254
2014-04-16,2.599277973175049
2014-04-17,2.6353790760040283
2014-04-21,2.6353790760040283
2014-04-22,2.8519859313964844
2014-04-23,2.9241878986358643
2014-04-24,2.9241878986358643
2014-04-25,2.7436819076538086
2014-04-28,2.779783010482788
2014-04-29,2.779783010482788
2014-04-30,2.779783010482788
2014-05-01,2.779783010482788
2014-05-02,2.9602890014648438
2014-05-05,2.6353790760040283
2014-05-06,2.6353790760040283
2014-05-07,2.9602890014648438
2014-05-08,2.9241878986358643
2014-05-09,2.9241878986358643
2014-05-12,2.5631771087646484
2014-05-13,2.527076005935669
2014-05-14,2.527076005935669
2014-05-15,2.4909749031066895
2014-05-16,2.4909749031066895
2014-05-19,2.4909749031066895
2014-05-20,2.779783010482788
2014-05-21,2.888087034225464
2014-05-22,2.9602890014648438
2014-05-23,2.9963901042938232
2014-05-27,3.068592071533203
2014-05-28,2.9963901042938232
2014-05-29,3.0324909687042236
2014-05-30,3.0324909687042236
2014-06-02,3.2490971088409424
2014-06-03,3.212996006011963
2014-06-04,3.429603099822998
2014-06-05,3.8989169597625732
2014-06-06,3.682310104370117
2014-06-09,3.682310104370117
2014-06-10,3.6462090015411377
2014-06-11,3.3213000297546387
2014-06-12,3.357400894165039
2014-06-13,3.971118927001953
2014-06-16,3.971118927001953
2014-06-17,3.682310104370117
2014-06-18,3.790613889694214
2014-06-19,4.043321132659912
2014-06-20,4.187726020812988
2014-06-23,4.223826885223389
2014-06-24,4.0794219970703125
2014-06-25,4.0794219970703125
2014-06-26,4.259928226470947
2014-06-27,4.259928226470947
2014-06-30,4.043321132659912
2014-07-01,4.0794219970703125
2014-07-02,4.259928226470947
2014-07-03,4.259928226470947
2014-07-07,3.971118927001953
2014-07-08,3.718411922454834
2014-07-09,3.718411922454834
2014-07-10,4.0794219970703125
2014-07-11,3.8989169597625732
2014-07-14,3.790613889694214
2014-07-15,3.7545130252838135
2014-07-16,3.7545130252838135
2014-07-17,3.610107898712158
2014-07-18,3.682310104370117
2014-07-21,3.718411922454834
2014-07-22,3.682310104370117
2014-07-23,3.682310104370117
2014-07-24,3.718411922454834
2014-07-25,3.718411922454834
2014-07-28,4.223826885223389
2014-07-29,3.790613889694214
2014-07-30,3.790613889694214
2014-07-31,3.790613889694214
2014-08-01,3.610107898712158
2014-08-04,3.610107898712158
2014-08-05,3.718411922454834
2014-08-06,3.718411922454834
2014-08-07,3.6462090015411377
2014-08-08,3.682310104370117
2014-08-11,3.682310104370117
2014-08-12,3.610107898712158
2014-08-13,3.718411922454834
2014-08-14,3.971118927001953
2014-08-15,4.151625156402588
2014-08-18,4.115522861480713
2014-08-19,4.223826885223389
2014-08-20,4.151625156402588
2014-08-21,4.151625156402588
2014-08-22,4.0794219970703125
2014-08-25,4.296029090881348
2014-08-26,4.9819488525390625
2014-08-27,4.801444053649902
2014-08-28,4.801444053649902
