,CVGI
2008-05-22,13.279999732971191
2008-05-23,13.34000015258789
2008-05-27,13.470000267028809
2008-05-28,13.619999885559082
2008-05-29,13.739999771118164
2008-05-30,13.9399995803833
2008-06-02,13.630000114440918
2008-06-03,13.359999656677246
2008-06-04,13.029999732971191
2008-06-05,13.289999961853027
2008-06-06,12.5600004196167
2008-06-09,12.699999809265137
2008-06-10,12.3100004196167
2008-06-11,12.100000381469727
2008-06-12,12.369999885559082
2008-06-13,12.710000038146973
2008-06-16,12.210000038146973
2008-06-17,11.8100004196167
2008-06-18,11.020000457763672
2008-06-19,11.260000228881836
2008-06-20,10.869999885559082
2008-06-23,11.050000190734863
2008-06-24,10.8100004196167
2008-06-25,10.640000343322754
2008-06-26,10.649999618530273
2008-06-27,9.970000267028809
2008-06-30,9.350000381469727
2008-07-01,9.199999809265137
2008-07-02,8.819999694824219
2008-07-03,9.279999732971191
2008-07-07,9.5
2008-07-08,10.779999732971191
2008-07-09,9.829999923706055
2008-07-10,10.1899995803833
2008-07-11,10.5
2008-07-14,10.380000114440918
2008-07-15,11.0
2008-07-16,11.960000038146973
2008-07-17,13.0600004196167
2008-07-18,11.619999885559082
2008-07-21,11.949999809265137
2008-07-22,12.670000076293945
2008-07-23,11.960000038146973
2008-07-24,10.5600004196167
2008-07-25,10.989999771118164
2008-07-28,9.59000015258789
2008-07-29,9.600000381469727
2008-07-30,10.010000228881836
2008-07-31,9.670000076293945
2008-08-01,9.859999656677246
2008-08-04,9.029999732971191
2008-08-05,9.449999809265137
2008-08-06,9.279999732971191
2008-08-07,9.029999732971191
2008-08-08,9.970000267028809
2008-08-11,10.100000381469727
2008-08-12,10.369999885559082
2008-08-13,10.520000457763672
2008-08-14,10.779999732971191
2008-08-15,10.930000305175781
2008-08-18,10.869999885559082
2008-08-19,10.670000076293945
2008-08-20,10.859999656677246
2008-08-21,10.640000343322754
2008-08-22,10.9399995803833
2008-08-25,10.369999885559082
2008-08-26,9.979999542236328
2008-08-27,9.8100004196167
2008-08-28,10.449999809265137
2008-08-29,10.239999771118164
2008-09-02,9.529999732971191
2008-09-03,9.529999732971191
2008-09-04,8.90999984741211
2008-09-05,8.979999542236328
2008-09-08,9.739999771118164
2008-09-09,9.210000038146973
2008-09-10,9.390000343322754
2008-09-11,9.510000228881836
2008-09-12,10.079999923706055
2008-09-15,9.369999885559082
2008-09-16,9.59000015258789
2008-09-17,9.550000190734863
2008-09-18,10.529999732971191
2008-09-19,10.899999618530273
2008-09-22,10.770000457763672
2008-09-23,10.229999542236328
2008-09-24,9.390000343322754
2008-09-25,9.180000305175781
2008-09-26,8.859999656677246
2008-09-29,8.029999732971191
2008-09-30,7.110000133514404
2008-10-01,6.659999847412109
2008-10-02,6.269999980926514
2008-10-03,5.820000171661377
2008-10-06,4.71999979019165
2008-10-07,4.019999980926514
2008-10-08,3.0
2008-10-09,2.5399999618530273
2008-10-10,1.7699999809265137
2008-10-13,1.7300000190734863
2008-10-14,1.6200000047683716
2008-10-15,1.100000023841858
2008-10-16,1.5
2008-10-17,1.6399999856948853
2008-10-20,2.240000009536743
2008-10-21,2.1600000858306885
2008-10-22,1.7200000286102295
2008-10-23,1.3600000143051147
2008-10-24,1.2300000190734863
2008-10-27,1.090000033378601
2008-10-28,1.1699999570846558
2008-10-29,1.1100000143051147
2008-10-30,1.3600000143051147
2008-10-31,1.3300000429153442
2008-11-03,1.409999966621399
2008-11-04,1.2999999523162842
2008-11-05,1.2699999809265137
2008-11-06,1.1200000047683716
2008-11-07,1.2200000286102295
2008-11-10,1.1399999856948853
2008-11-11,1.100000023841858
2008-11-12,1.0700000524520874
2008-11-13,1.2300000190734863
2008-11-14,1.149999976158142
2008-11-17,1.1699999570846558
2008-11-18,1.2100000381469727
2008-11-19,1.1100000143051147
2008-11-20,1.0299999713897705
2008-11-21,1.0199999809265137
2008-11-24,1.0399999618530273
2008-11-25,0.8999999761581421
2008-11-26,1.059999942779541
2008-11-28,1.1200000047683716
2008-12-01,1.0800000429153442
2008-12-02,1.149999976158142
2008-12-03,1.190000057220459
2008-12-04,1.159999966621399
2008-12-05,1.190000057220459
2008-12-08,1.2999999523162842
2008-12-09,1.3200000524520874
2008-12-10,1.2899999618530273
2008-12-11,1.2100000381469727
2008-12-12,1.2000000476837158
2008-12-15,1.1100000143051147
2008-12-16,1.100000023841858
2008-12-17,1.0
2008-12-18,0.9100000262260437
2008-12-19,1.0
2008-12-22,0.9300000071525574
2008-12-23,0.9100000262260437
2008-12-24,0.8999999761581421
2008-12-26,0.8999999761581421
2008-12-29,0.8199999928474426
2008-12-30,0.8299999833106995
2008-12-31,0.9300000071525574
2009-01-02,0.9200000166893005
2009-01-05,0.8600000143051147
2009-01-06,0.9300000071525574
2009-01-07,0.9200000166893005
2009-01-08,1.149999976158142
2009-01-09,1.4299999475479126
2009-01-12,1.4500000476837158
2009-01-13,1.3200000524520874
2009-01-14,1.2599999904632568
2009-01-15,1.2999999523162842
2009-01-16,1.2000000476837158
2009-01-20,1.0499999523162842
2009-01-21,1.149999976158142
2009-01-22,1.0299999713897705
2009-01-23,1.0099999904632568
2009-01-26,1.0199999809265137
2009-01-27,0.9800000190734863
2009-01-28,0.9900000095367432
2009-01-29,0.9300000071525574
2009-01-30,1.0
2009-02-02,1.1299999952316284
2009-02-03,1.100000023841858
2009-02-04,0.9300000071525574
2009-02-05,0.9200000166893005
2009-02-06,0.9399999976158142
2009-02-09,1.0099999904632568
2009-02-10,0.9200000166893005
2009-02-11,0.9700000286102295
2009-02-12,0.9700000286102295
2009-02-13,0.9599999785423279
2009-02-17,0.9200000166893005
2009-02-18,0.8999999761581421
2009-02-19,0.8600000143051147
2009-02-20,0.7799999713897705
2009-02-23,0.6700000166893005
2009-02-24,0.9399999976158142
2009-02-25,0.6899999976158142
2009-02-26,0.7099999785423279
2009-02-27,0.6299999952316284
2009-03-02,0.6600000262260437
2009-03-03,0.47999998927116394
2009-03-04,0.5199999809265137
2009-03-05,0.5199999809265137
2009-03-06,0.4699999988079071
2009-03-09,0.5199999809265137
2009-03-10,0.6899999976158142
2009-03-11,0.5799999833106995
2009-03-12,0.6100000143051147
2009-03-13,0.550000011920929
2009-03-16,0.5
2009-03-17,0.5
2009-03-18,0.8600000143051147
2009-03-19,0.8199999928474426
2009-03-20,0.800000011920929
2009-03-23,0.8500000238418579
2009-03-24,0.7599999904632568
2009-03-25,0.699999988079071
2009-03-26,0.7200000286102295
2009-03-27,0.6200000047683716
2009-03-30,0.550000011920929
2009-03-31,0.550000011920929
2009-04-01,0.550000011920929
2009-04-02,0.6299999952316284
2009-04-03,0.5199999809265137
2009-04-06,0.5600000023841858
2009-04-07,0.5299999713897705
2009-04-08,0.550000011920929
2009-04-09,0.6000000238418579
2009-04-13,0.699999988079071
2009-04-14,0.7799999713897705
2009-04-15,0.7799999713897705
2009-04-16,0.8500000238418579
2009-04-17,0.8799999952316284
2009-04-20,0.7900000214576721
2009-04-21,0.8799999952316284
2009-04-22,0.800000011920929
2009-04-23,0.8100000023841858
2009-04-24,1.2599999904632568
2009-04-27,1.1799999475479126
2009-04-28,1.2699999809265137
2009-04-29,1.309999942779541
2009-04-30,0.9599999785423279
2009-05-01,1.0399999618530273
2009-05-04,1.059999942779541
2009-05-05,1.0700000524520874
2009-05-06,1.25
2009-05-07,1.2300000190734863
2009-05-08,1.7000000476837158
2009-05-11,1.5
2009-05-12,1.440000057220459
2009-05-13,1.309999942779541
2009-05-14,1.350000023841858
2009-05-15,1.1399999856948853
2009-05-18,1.1399999856948853
2009-05-19,1.149999976158142
2009-05-20,1.149999976158142
2009-05-21,1.1399999856948853
2009-05-22,1.059999942779541
2009-05-26,1.149999976158142
2009-05-27,1.100000023841858
2009-05-28,1.0800000429153442
2009-05-29,1.2599999904632568
2009-06-01,1.149999976158142
2009-06-02,1.1299999952316284
2009-06-03,1.149999976158142
2009-06-04,1.1399999856948853
2009-06-05,1.1200000047683716
2009-06-08,1.0700000524520874
2009-06-09,1.059999942779541
2009-06-10,1.2599999904632568
2009-06-11,1.25
2009-06-12,1.399999976158142
2009-06-15,1.340000033378601
2009-06-16,1.2899999618530273
2009-06-17,1.2000000476837158
2009-06-18,1.25
2009-06-19,1.2999999523162842
2009-06-22,1.3600000143051147
2009-06-23,1.6200000047683716
2009-06-24,1.5199999809265137
2009-06-25,1.6799999475479126
2009-06-26,1.6200000047683716
2009-06-29,1.4199999570846558
2009-06-30,1.440000057220459
2009-07-01,1.659999966621399
2009-07-02,1.6399999856948853
2009-07-06,1.4800000190734863
2009-07-07,1.350000023841858
2009-07-08,1.2899999618530273
2009-07-09,1.3200000524520874
2009-07-10,1.3200000524520874
2009-07-13,1.2799999713897705
2009-07-14,1.3799999952316284
2009-07-15,1.4199999570846558
2009-07-16,1.399999976158142
2009-07-17,1.399999976158142
2009-07-20,1.399999976158142
2009-07-21,1.4299999475479126
2009-07-22,1.440000057220459
2009-07-23,1.590000033378601
2009-07-24,1.5800000429153442
2009-07-27,1.7599999904632568
2009-07-28,1.649999976158142
2009-07-29,1.659999966621399
2009-07-30,1.7400000095367432
2009-07-31,2.009999990463257
2009-08-03,3.5
2009-08-04,3.4800000190734863
2009-08-05,3.130000114440918
2009-08-06,3.5799999237060547
2009-08-07,4.269999980926514
2009-08-10,4.130000114440918
2009-08-11,3.869999885559082
2009-08-12,4.800000190734863
2009-08-13,5.059999942779541
2009-08-14,4.760000228881836
2009-08-17,4.53000020980835
2009-08-18,4.849999904632568
2009-08-19,4.869999885559082
2009-08-20,4.980000019073486
2009-08-21,4.940000057220459
2009-08-24,4.880000114440918
2009-08-25,4.699999809265137
2009-08-26,4.820000171661377
2009-08-27,4.78000020980835
2009-08-28,4.630000114440918
2009-08-31,4.480000019073486
2009-09-01,4.369999885559082
2009-09-02,4.699999809265137
2009-09-03,4.71999979019165
2009-09-04,4.710000038146973
2009-09-08,4.789999961853027
2009-09-09,4.75
2009-09-10,4.739999771118164
2009-09-11,5.489999771118164
2009-09-14,5.789999961853027
2009-09-15,5.860000133514404
2009-09-16,6.46999979019165
2009-09-17,7.150000095367432
2009-09-18,7.28000020980835
2009-09-21,7.289999961853027
2009-09-22,7.25
2009-09-23,7.400000095367432
2009-09-24,6.659999847412109
2009-09-25,6.579999923706055
2009-09-28,6.610000133514404
2009-09-29,6.429999828338623
2009-09-30,6.510000228881836
2009-10-01,6.21999979019165
2009-10-02,6.159999847412109
2009-10-05,6.550000190734863
2009-10-06,6.989999771118164
2009-10-07,7.039999961853027
2009-10-08,7.369999885559082
2009-10-09,7.579999923706055
2009-10-12,7.730000019073486
2009-10-13,7.539999961853027
2009-10-14,7.760000228881836
2009-10-15,7.980000019073486
2009-10-16,7.75
2009-10-19,7.619999885559082
2009-10-20,7.539999961853027
2009-10-21,7.630000114440918
2009-10-22,7.789999961853027
2009-10-23,7.590000152587891
2009-10-26,7.429999828338623
2009-10-27,7.210000038146973
2009-10-28,5.949999809265137
2009-10-29,5.789999961853027
2009-10-30,4.730000019073486
2009-11-02,4.699999809265137
2009-11-03,4.840000152587891
2009-11-04,5.28000020980835
2009-11-05,5.239999771118164
2009-11-06,5.489999771118164
2009-11-09,5.960000038146973
2009-11-10,6.090000152587891
2009-11-11,5.880000114440918
2009-11-12,5.590000152587891
2009-11-13,5.429999828338623
2009-11-16,5.46999979019165
2009-11-17,5.429999828338623
2009-11-18,5.360000133514404
2009-11-19,5.25
2009-11-20,5.269999980926514
2009-11-23,5.349999904632568
2009-11-24,5.320000171661377
2009-11-25,5.409999847412109
2009-11-27,5.389999866485596
2009-11-30,5.329999923706055
2009-12-01,5.639999866485596
2009-12-02,5.670000076293945
2009-12-03,5.570000171661377
2009-12-04,5.929999828338623
2009-12-07,6.039999961853027
2009-12-08,5.909999847412109
2009-12-09,5.949999809265137
2009-12-10,5.800000190734863
2009-12-11,5.800000190734863
2009-12-14,6.360000133514404
2009-12-15,6.300000190734863
2009-12-16,5.949999809265137
2009-12-17,6.050000190734863
2009-12-18,6.460000038146973
2009-12-21,6.590000152587891
2009-12-22,6.599999904632568
2009-12-23,6.449999809265137
2009-12-24,6.300000190734863
2009-12-28,6.300000190734863
2009-12-29,6.309999942779541
2009-12-30,6.449999809265137
2009-12-31,5.989999771118164
2010-01-04,5.809999942779541
2010-01-05,5.860000133514404
2010-01-06,5.550000190734863
2010-01-07,5.670000076293945
2010-01-08,5.989999771118164
2010-01-11,6.130000114440918
2010-01-12,6.070000171661377
2010-01-13,6.050000190734863
2010-01-14,6.019999980926514
2010-01-15,6.0
2010-01-19,5.840000152587891
2010-01-20,5.579999923706055
2010-01-21,5.320000171661377
2010-01-22,5.269999980926514
2010-01-25,5.25
2010-01-26,5.25
2010-01-27,5.28000020980835
2010-01-28,5.139999866485596
2010-01-29,4.789999961853027
2010-02-01,4.96999979019165
2010-02-02,5.0
2010-02-03,5.0
2010-02-04,4.800000190734863
2010-02-05,5.0
2010-02-08,4.840000152587891
2010-02-09,4.869999885559082
2010-02-10,5.0
2010-02-11,4.940000057220459
2010-02-12,5.0
2010-02-16,4.989999771118164
2010-02-17,4.989999771118164
2010-02-18,5.380000114440918
2010-02-19,5.409999847412109
2010-02-22,5.239999771118164
2010-02-23,5.050000190734863
2010-02-24,5.050000190734863
2010-02-25,5.0
2010-02-26,4.96999979019165
2010-03-01,5.179999828338623
2010-03-02,5.159999847412109
2010-03-03,5.099999904632568
2010-03-04,5.090000152587891
2010-03-05,5.300000190734863
2010-03-08,5.320000171661377
2010-03-09,5.210000038146973
2010-03-10,5.599999904632568
2010-03-11,5.619999885559082
2010-03-12,5.980000019073486
2010-03-15,6.039999961853027
2010-03-16,6.420000076293945
2010-03-17,6.820000171661377
2010-03-18,6.679999828338623
2010-03-19,6.760000228881836
2010-03-22,6.800000190734863
2010-03-23,7.380000114440918
2010-03-24,7.320000171661377
2010-03-25,7.28000020980835
2010-03-26,7.230000019073486
2010-03-29,7.449999809265137
2010-03-30,7.21999979019165
2010-03-31,7.139999866485596
2010-04-01,7.099999904632568
2010-04-05,7.289999961853027
2010-04-06,7.429999828338623
2010-04-07,7.5
2010-04-08,7.590000152587891
2010-04-09,7.71999979019165
2010-04-12,8.029999732971191
2010-04-13,8.720000267028809
2010-04-14,8.760000228881836
2010-04-15,8.680000305175781
2010-04-16,8.770000457763672
2010-04-19,8.920000076293945
2010-04-20,9.020000457763672
2010-04-21,8.880000114440918
2010-04-22,9.170000076293945
2010-04-23,10.079999923706055
2010-04-26,10.210000038146973
2010-04-27,9.819999694824219
2010-04-28,9.75
2010-04-29,9.5600004196167
2010-04-30,9.359999656677246
2010-05-03,9.880000114440918
2010-05-04,9.930000305175781
2010-05-05,9.640000343322754
2010-05-06,11.020000457763672
2010-05-07,11.210000038146973
2010-05-10,11.880000114440918
2010-05-11,12.109999656677246
2010-05-12,12.859999656677246
2010-05-13,13.3100004196167
2010-05-14,12.9399995803833
2010-05-17,12.869999885559082
2010-05-18,12.760000228881836
2010-05-19,12.069999694824219
2010-05-20,10.949999809265137
2010-05-21,11.34000015258789
2010-05-24,11.470000267028809
2010-05-25,11.09000015258789
2010-05-26,11.050000190734863
2010-05-27,11.989999771118164
2010-05-28,11.899999618530273
2010-06-01,11.260000228881836
2010-06-02,12.229999542236328
2010-06-03,12.539999961853027
2010-06-04,11.609999656677246
2010-06-07,10.739999771118164
2010-06-08,10.770000457763672
2010-06-09,11.050000190734863
2010-06-10,11.550000190734863
2010-06-11,11.970000267028809
2010-06-14,11.6899995803833
2010-06-15,11.989999771118164
2010-06-16,11.899999618530273
2010-06-17,12.039999961853027
2010-06-18,12.020000457763672
2010-06-21,12.050000190734863
2010-06-22,11.270000457763672
2010-06-23,11.470000267028809
2010-06-24,11.289999961853027
2010-06-25,11.720000267028809
2010-06-28,11.640000343322754
2010-06-29,10.470000267028809
2010-06-30,10.210000038146973
2010-07-01,9.979999542236328
2010-07-02,9.84000015258789
2010-07-06,9.710000038146973
2010-07-07,10.289999961853027
2010-07-08,10.300000190734863
2010-07-09,10.569999694824219
2010-07-12,10.359999656677246
2010-07-13,10.90999984741211
2010-07-14,10.899999618530273
2010-07-15,10.8100004196167
2010-07-16,10.100000381469727
2010-07-19,9.699999809265137
2010-07-20,9.739999771118164
2010-07-21,9.569999694824219
2010-07-22,9.819999694824219
2010-07-23,10.300000190734863
2010-07-26,10.609999656677246
2010-07-27,10.420000076293945
2010-07-28,10.180000305175781
2010-07-29,10.380000114440918
2010-07-30,11.25
2010-08-02,11.399999618530273
2010-08-03,11.130000114440918
2010-08-04,10.789999961853027
2010-08-05,10.800000190734863
2010-08-06,10.270000457763672
2010-08-09,10.40999984741211
2010-08-10,10.270000457763672
2010-08-11,9.449999809265137
2010-08-12,9.770000457763672
2010-08-13,9.729999542236328
2010-08-16,9.65999984741211
2010-08-17,10.020000457763672
2010-08-18,9.729999542236328
2010-08-19,9.1899995803833
2010-08-20,9.399999618530273
2010-08-23,9.210000038146973
2010-08-24,9.039999961853027
2010-08-25,9.010000228881836
2010-08-26,8.930000305175781
2010-08-27,9.640000343322754
2010-08-30,9.09000015258789
2010-08-31,9.079999923706055
2010-09-01,9.920000076293945
2010-09-02,10.130000114440918
2010-09-03,10.5
2010-09-07,9.800000190734863
2010-09-08,10.130000114440918
2010-09-09,9.770000457763672
2010-09-10,9.84000015258789
2010-09-13,10.020000457763672
2010-09-14,10.050000190734863
2010-09-15,10.430000305175781
2010-09-16,10.029999732971191
2010-09-17,10.0600004196167
2010-09-20,10.510000228881836
2010-09-21,10.600000381469727
2010-09-22,10.5
2010-09-23,9.829999923706055
2010-09-24,10.300000190734863
2010-09-27,10.399999618530273
2010-09-28,10.520000457763672
2010-09-29,10.399999618530273
2010-09-30,10.180000305175781
2010-10-01,10.079999923706055
2010-10-04,9.649999618530273
2010-10-05,10.630000114440918
2010-10-06,10.710000038146973
2010-10-07,10.489999771118164
2010-10-08,10.640000343322754
2010-10-11,11.390000343322754
2010-10-12,11.739999771118164
2010-10-13,11.920000076293945
2010-10-14,11.970000267028809
2010-10-15,11.670000076293945
2010-10-18,11.760000228881836
2010-10-19,11.260000228881836
2010-10-20,11.390000343322754
2010-10-21,11.779999732971191
2010-10-22,12.449999809265137
2010-10-25,13.1899995803833
2010-10-26,13.029999732971191
2010-10-27,13.210000038146973
2010-10-28,13.359999656677246
2010-10-29,13.430000305175781
2010-11-01,13.550000190734863
2010-11-02,13.649999618530273
2010-11-03,13.890000343322754
2010-11-04,15.0
2010-11-05,15.529999732971191
2010-11-08,16.040000915527344
2010-11-09,15.710000038146973
2010-11-10,15.720000267028809
2010-11-11,15.140000343322754
2010-11-12,14.239999771118164
2010-11-15,14.399999618530273
2010-11-16,13.449999809265137
2010-11-17,13.109999656677246
2010-11-18,14.069999694824219
2010-11-19,14.229999542236328
2010-11-22,14.140000343322754
2010-11-23,13.8100004196167
2010-11-24,14.149999618530273
2010-11-26,13.960000038146973
2010-11-29,14.109999656677246
2010-11-30,14.170000076293945
2010-12-01,14.930000305175781
2010-12-02,15.369999885559082
2010-12-03,15.789999961853027
2010-12-06,16.18000030517578
2010-12-07,16.799999237060547
2010-12-08,17.010000228881836
2010-12-09,16.979999542236328
2010-12-10,17.540000915527344
2010-12-13,17.3700008392334
2010-12-14,17.3799991607666
2010-12-15,17.31999969482422
2010-12-16,17.389999389648438
2010-12-17,16.860000610351562
2010-12-20,18.0
2010-12-21,17.959999084472656
2010-12-22,17.690000534057617
2010-12-23,17.229999542236328
2010-12-27,17.239999771118164
2010-12-28,16.639999389648438
2010-12-29,16.790000915527344
2010-12-30,16.3700008392334
2010-12-31,16.25
2011-01-03,16.489999771118164
2011-01-04,16.899999618530273
2011-01-05,17.639999389648438
2011-01-06,17.329999923706055
2011-01-07,17.520000457763672
2011-01-10,18.829999923706055
2011-01-11,19.149999618530273
2011-01-12,19.219999313354492
2011-01-13,18.81999969482422
2011-01-14,18.1200008392334
2011-01-18,17.760000228881836
2011-01-19,16.329999923706055
2011-01-20,16.219999313354492
2011-01-21,15.4399995803833
2011-01-24,16.549999237060547
2011-01-25,17.3700008392334
2011-01-26,17.6200008392334
2011-01-27,17.09000015258789
2011-01-28,16.0
2011-01-31,16.139999389648438
2011-02-01,16.520000457763672
2011-02-02,15.9399995803833
2011-02-03,16.329999923706055
2011-02-04,16.530000686645508
2011-02-07,16.670000076293945
2011-02-08,16.549999237060547
2011-02-09,16.579999923706055
2011-02-10,16.520000457763672
2011-02-11,16.639999389648438
2011-02-14,17.100000381469727
2011-02-15,16.889999389648438
2011-02-16,17.200000762939453
2011-02-17,17.559999465942383
2011-02-18,18.360000610351562
2011-02-22,17.110000610351562
2011-02-23,15.75
2011-02-24,15.5600004196167
2011-02-25,15.619999885559082
2011-02-28,15.760000228881836
2011-03-01,15.130000114440918
2011-03-02,15.130000114440918
2011-03-03,15.880000114440918
2011-03-04,15.75
2011-03-07,15.050000190734863
2011-03-08,15.859999656677246
2011-03-09,15.789999961853027
2011-03-10,15.050000190734863
2011-03-11,15.010000228881836
2011-03-14,14.989999771118164
2011-03-15,14.289999961853027
2011-03-16,14.199999809265137
2011-03-17,14.539999961853027
2011-03-18,15.039999961853027
2011-03-21,15.920000076293945
2011-03-22,15.800000190734863
2011-03-23,15.619999885559082
2011-03-24,16.010000228881836
2011-03-25,16.75
2011-03-28,17.399999618530273
2011-03-29,17.670000076293945
2011-03-30,18.329999923706055
2011-03-31,17.84000015258789
2011-04-01,18.489999771118164
2011-04-04,18.780000686645508
2011-04-05,18.860000610351562
2011-04-06,18.459999084472656
2011-04-07,17.770000457763672
2011-04-08,17.559999465942383
2011-04-11,17.149999618530273
2011-04-12,16.850000381469727
2011-04-13,16.979999542236328
2011-04-14,17.020000457763672
2011-04-15,17.020000457763672
2011-04-18,16.510000228881836
2011-04-19,16.450000762939453
2011-04-20,17.399999618530273
2011-04-21,17.479999542236328
2011-04-25,17.200000762939453
2011-04-26,17.90999984741211
2011-04-27,17.579999923706055
2011-04-28,17.34000015258789
2011-04-29,17.260000228881836
2011-05-02,16.739999771118164
2011-05-03,16.260000228881836
2011-05-04,16.200000762939453
2011-05-05,16.299999237060547
2011-05-06,16.25
2011-05-09,16.93000030517578
2011-05-10,16.90999984741211
2011-05-11,16.459999084472656
2011-05-12,16.559999465942383
2011-05-13,16.200000762939453
2011-05-16,15.850000381469727
2011-05-17,15.460000038146973
2011-05-18,15.5
2011-05-19,15.399999618530273
2011-05-20,15.119999885559082
2011-05-23,14.680000305175781
2011-05-24,14.529999732971191
2011-05-25,15.220000267028809
2011-05-26,15.289999961853027
2011-05-27,15.949999809265137
2011-05-31,15.479999542236328
2011-06-01,14.399999618530273
2011-06-02,14.670000076293945
2011-06-03,14.479999542236328
2011-06-06,14.25
2011-06-07,14.199999809265137
2011-06-08,13.8100004196167
2011-06-09,13.949999809265137
2011-06-10,13.760000228881836
2011-06-13,13.649999618530273
2011-06-14,14.100000381469727
2011-06-15,13.850000381469727
2011-06-16,13.670000076293945
2011-06-17,13.510000228881836
2011-06-20,13.600000381469727
2011-06-21,14.229999542236328
2011-06-22,13.779999732971191
2011-06-23,13.829999923706055
2011-06-24,13.319999694824219
2011-06-27,13.329999923706055
2011-06-28,13.59000015258789
2011-06-29,13.600000381469727
2011-06-30,14.1899995803833
2011-07-01,14.510000228881836
2011-07-05,14.050000190734863
2011-07-06,14.09000015258789
2011-07-07,14.710000038146973
2011-07-08,14.619999885559082
2011-07-11,14.5
2011-07-12,14.420000076293945
2011-07-13,14.819999694824219
2011-07-14,14.569999694824219
2011-07-15,14.369999885559082
2011-07-18,13.970000267028809
2011-07-19,14.130000114440918
2011-07-20,14.40999984741211
2011-07-21,13.989999771118164
2011-07-22,13.949999809265137
2011-07-25,13.640000343322754
2011-07-26,13.039999961853027
2011-07-27,10.949999809265137
2011-07-28,10.380000114440918
2011-07-29,10.600000381469727
2011-08-01,10.350000381469727
2011-08-02,9.430000305175781
2011-08-03,9.25
2011-08-04,8.270000457763672
2011-08-05,8.029999732971191
2011-08-08,6.78000020980835
2011-08-09,6.619999885559082
2011-08-10,6.28000020980835
2011-08-11,6.75
2011-08-12,7.639999866485596
2011-08-15,7.789999961853027
2011-08-16,7.289999961853027
2011-08-17,7.610000133514404
2011-08-18,6.400000095367432
2011-08-19,5.880000114440918
2011-08-22,5.829999923706055
2011-08-23,6.239999771118164
2011-08-24,6.639999866485596
2011-08-25,6.300000190734863
2011-08-26,6.619999885559082
2011-08-29,7.260000228881836
2011-08-30,7.260000228881836
2011-08-31,7.190000057220459
2011-09-01,6.920000076293945
2011-09-02,6.349999904632568
2011-09-06,6.309999942779541
2011-09-07,6.820000171661377
2011-09-08,6.309999942779541
2011-09-09,6.150000095367432
2011-09-12,6.059999942779541
2011-09-13,6.340000152587891
2011-09-14,6.730000019073486
2011-09-15,7.320000171661377
2011-09-16,7.199999809265137
2011-09-19,6.900000095367432
2011-09-20,6.840000152587891
2011-09-21,6.349999904632568
2011-09-22,5.889999866485596
2011-09-23,5.96999979019165
2011-09-26,6.289999961853027
2011-09-27,6.760000228881836
2011-09-28,6.519999980926514
2011-09-29,6.739999771118164
2011-09-30,6.570000171661377
2011-10-03,6.099999904632568
2011-10-04,7.369999885559082
2011-10-05,7.199999809265137
2011-10-06,8.34000015258789
2011-10-07,8.130000114440918
2011-10-10,8.300000190734863
2011-10-11,9.039999961853027
2011-10-12,9.170000076293945
2011-10-13,8.890000343322754
2011-10-14,9.149999618530273
2011-10-17,9.020000457763672
2011-10-18,9.1899995803833
2011-10-19,8.680000305175781
2011-10-20,8.529999732971191
2011-10-21,9.199999809265137
2011-10-24,9.649999618530273
2011-10-25,9.170000076293945
2011-10-26,9.350000381469727
2011-10-27,10.75
2011-10-28,11.100000381469727
2011-10-31,11.029999732971191
2011-11-01,9.6899995803833
2011-11-02,10.819999694824219
2011-11-03,11.550000190734863
2011-11-04,11.5600004196167
2011-11-07,11.390000343322754
2011-11-08,11.279999732971191
2011-11-09,10.170000076293945
2011-11-10,10.40999984741211
2011-11-11,11.430000305175781
2011-11-14,11.1899995803833
2011-11-15,11.489999771118164
2011-11-16,11.050000190734863
2011-11-17,10.449999809265137
2011-11-18,10.350000381469727
2011-11-21,9.65999984741211
2011-11-22,9.710000038146973
2011-11-23,9.220000267028809
2011-11-25,9.0
2011-11-28,10.149999618530273
2011-11-29,10.149999618530273
2011-11-30,11.199999809265137
2011-12-01,11.020000457763672
2011-12-02,11.050000190734863
2011-12-05,11.350000381469727
2011-12-06,11.359999656677246
2011-12-07,11.300000190734863
2011-12-08,10.770000457763672
2011-12-09,11.260000228881836
2011-12-12,11.069999694824219
2011-12-13,9.970000267028809
2011-12-14,9.270000457763672
2011-12-15,9.300000190734863
2011-12-16,9.170000076293945
2011-12-19,8.819999694824219
2011-12-20,9.40999984741211
2011-12-21,9.34000015258789
2011-12-22,9.470000267028809
2011-12-23,9.449999809265137
2011-12-27,9.489999771118164
2011-12-28,8.609999656677246
2011-12-29,8.779999732971191
2011-12-30,9.039999961853027
2012-01-03,9.25
2012-01-04,9.199999809265137
2012-01-05,9.770000457763672
2012-01-06,10.020000457763672
2012-01-09,10.270000457763672
2012-01-10,10.600000381469727
2012-01-11,10.6899995803833
2012-01-12,10.710000038146973
2012-01-13,10.550000190734863
2012-01-17,10.100000381469727
2012-01-18,10.479999542236328
2012-01-19,10.380000114440918
2012-01-20,10.609999656677246
2012-01-23,10.569999694824219
2012-01-24,11.069999694824219
2012-01-25,11.380000114440918
2012-01-26,11.579999923706055
2012-01-27,12.420000076293945
2012-01-30,12.5
2012-01-31,12.510000228881836
2012-02-01,12.890000343322754
2012-02-02,12.729999542236328
2012-02-03,12.850000381469727
2012-02-06,12.75
2012-02-07,12.779999732971191
