,CARV
2013-01-28,4.28000020980835
2013-01-29,4.400000095367432
2013-01-30,4.289999961853027
2013-01-31,4.289999961853027
2013-02-01,4.800000190734863
2013-02-04,4.800000190734863
2013-02-05,4.75
2013-02-06,4.619999885559082
2013-02-07,4.5
2013-02-08,5.260000228881836
2013-02-11,5.829999923706055
2013-02-12,4.619999885559082
2013-02-13,4.820000171661377
2013-02-14,3.9700000286102295
2013-02-15,4.510000228881836
2013-02-19,4.599999904632568
2013-02-20,4.849999904632568
2013-02-21,4.539999961853027
2013-02-22,4.869999885559082
2013-02-25,4.869999885559082
2013-02-26,4.869999885559082
2013-02-27,4.789999961853027
2013-02-28,4.860000133514404
2013-03-01,5.0
2013-03-04,4.900000095367432
2013-03-05,4.900000095367432
2013-03-06,5.03000020980835
2013-03-07,4.670000076293945
2013-03-08,4.599999904632568
2013-03-11,4.820000171661377
2013-03-12,4.670000076293945
2013-03-13,4.630000114440918
2013-03-14,4.610000133514404
2013-03-15,4.650000095367432
2013-03-18,4.510000228881836
2013-03-19,4.5
2013-03-20,4.440000057220459
2013-03-21,4.429999828338623
2013-03-22,4.489999771118164
2013-03-25,4.510000228881836
2013-03-26,4.809999942779541
2013-03-27,4.960000038146973
2013-03-28,4.599999904632568
2013-04-01,4.690000057220459
2013-04-02,4.619999885559082
2013-04-03,4.599999904632568
2013-04-04,4.5
2013-04-05,4.5
2013-04-08,4.5
2013-04-09,4.449999809265137
2013-04-10,4.449999809265137
2013-04-11,4.449999809265137
2013-04-12,4.460000038146973
2013-04-15,4.260000228881836
2013-04-16,4.260000228881836
2013-04-17,4.260000228881836
2013-04-18,4.409999847412109
2013-04-19,4.349999904632568
2013-04-22,4.320000171661377
2013-04-23,4.739999771118164
2013-04-24,4.449999809265137
2013-04-25,4.449999809265137
2013-04-26,4.510000228881836
2013-04-29,5.199999809265137
2013-04-30,5.230000019073486
2013-05-01,5.369999885559082
2013-05-02,5.260000228881836
2013-05-03,5.460000038146973
2013-05-06,5.420000076293945
2013-05-07,5.420000076293945
2013-05-08,5.420000076293945
2013-05-09,5.420000076293945
2013-05-10,4.829999923706055
2013-05-13,5.0
2013-05-14,5.0
2013-05-15,4.75
2013-05-16,4.75
2013-05-17,4.849999904632568
2013-05-20,4.849999904632568
2013-05-21,5.050000190734863
2013-05-22,5.059999942779541
2013-05-23,4.949999809265137
2013-05-24,4.699999809265137
2013-05-28,5.230000019073486
2013-05-29,4.920000076293945
2013-05-30,4.920000076293945
2013-05-31,5.0
2013-06-03,4.949999809265137
2013-06-04,4.920000076293945
2013-06-05,5.019999980926514
2013-06-06,4.949999809265137
2013-06-07,4.960000038146973
2013-06-10,4.960000038146973
2013-06-11,5.170000076293945
2013-06-12,5.0
2013-06-13,5.0
2013-06-14,5.800000190734863
2013-06-17,5.989999771118164
2013-06-18,5.989999771118164
2013-06-19,5.5
2013-06-20,5.5
2013-06-21,5.5
2013-06-24,5.380000114440918
2013-06-25,5.0
2013-06-26,5.099999904632568
2013-06-27,5.210000038146973
2013-06-28,5.440000057220459
2013-07-01,5.309999942779541
2013-07-02,5.449999809265137
2013-07-03,5.480000019073486
2013-07-05,5.389999866485596
2013-07-08,5.389999866485596
2013-07-09,4.800000190734863
2013-07-10,4.599999904632568
2013-07-11,4.929999828338623
2013-07-12,4.929999828338623
2013-07-15,4.940000057220459
2013-07-16,5.070000171661377
2013-07-17,5.070000171661377
2013-07-18,5.039999961853027
2013-07-19,5.039999961853027
2013-07-22,5.039999961853027
2013-07-23,5.039999961853027
2013-07-24,5.039999961853027
2013-07-25,5.039999961853027
2013-07-26,5.039999961853027
2013-07-29,5.099999904632568
2013-07-30,5.260000228881836
2013-07-31,5.349999904632568
2013-08-01,5.380000114440918
2013-08-02,5.300000190734863
2013-08-05,5.449999809265137
2013-08-06,5.5
2013-08-07,5.440000057220459
2013-08-08,5.440000057220459
2013-08-09,5.210000038146973
2013-08-12,5.949999809265137
2013-08-13,6.449999809265137
2013-08-14,6.099999904632568
2013-08-15,6.130000114440918
2013-08-16,5.989999771118164
2013-08-19,6.199999809265137
2013-08-20,6.349999904632568
2013-08-21,6.25
2013-08-22,6.25
2013-08-23,6.25
2013-08-26,6.25
2013-08-27,6.199999809265137
2013-08-28,6.199999809265137
2013-08-29,6.039999961853027
2013-08-30,6.039999961853027
2013-09-03,5.75
2013-09-04,5.900000095367432
2013-09-05,6.070000171661377
2013-09-06,6.079999923706055
2013-09-09,6.050000190734863
2013-09-10,6.239999771118164
2013-09-11,6.5
2013-09-12,6.5
2013-09-13,6.5
2013-09-16,6.909999847412109
2013-09-17,7.0
2013-09-18,8.0
2013-09-19,8.649999618530273
2013-09-20,8.8100004196167
2013-09-23,7.909999847412109
2013-09-24,7.909999847412109
2013-09-25,7.909999847412109
2013-09-26,8.050000190734863
2013-09-27,7.949999809265137
2013-09-30,7.800000190734863
2013-10-01,7.889999866485596
2013-10-02,7.710000038146973
2013-10-03,7.670000076293945
2013-10-04,8.5
2013-10-07,8.989999771118164
2013-10-08,8.75
2013-10-09,8.960000038146973
2013-10-10,9.5
2013-10-11,9.399999618530273
2013-10-14,9.0600004196167
2013-10-15,8.949999809265137
2013-10-16,8.949999809265137
2013-10-17,9.0
2013-10-18,8.600000381469727
2013-10-21,9.539999961853027
2013-10-22,9.25
2013-10-23,8.800000190734863
2013-10-24,8.899999618530273
2013-10-25,8.0
2013-10-28,8.0
2013-10-29,7.5
2013-10-30,7.199999809265137
2013-10-31,6.300000190734863
2013-11-01,5.699999809265137
2013-11-04,5.920000076293945
2013-11-05,6.5
2013-11-06,6.989999771118164
2013-11-07,7.449999809265137
2013-11-08,7.449999809265137
2013-11-11,7.590000152587891
2013-11-12,7.480000019073486
2013-11-13,6.71999979019165
2013-11-14,7.0
2013-11-15,7.0
2013-11-18,7.0
2013-11-19,6.800000190734863
2013-11-20,6.800000190734863
2013-11-21,6.800000190734863
2013-11-22,6.849999904632568
2013-11-25,6.809999942779541
2013-11-26,6.820000171661377
2013-11-27,6.820000171661377
2013-11-29,6.820000171661377
2013-12-02,6.78000020980835
2013-12-03,6.25
2013-12-04,6.489999771118164
2013-12-05,6.489999771118164
2013-12-06,6.289999961853027
2013-12-09,6.289999961853027
2013-12-10,6.360000133514404
2013-12-11,6.360000133514404
2013-12-12,6.360000133514404
2013-12-13,6.0
2013-12-16,6.0
2013-12-17,6.239999771118164
2013-12-18,6.389999866485596
2013-12-19,6.389999866485596
2013-12-20,6.429999828338623
2013-12-23,6.429999828338623
2013-12-24,6.989999771118164
2013-12-26,6.989999771118164
2013-12-27,6.949999809265137
2013-12-30,7.0
2013-12-31,6.989999771118164
2014-01-02,7.039999961853027
2014-01-03,6.949999809265137
2014-01-06,6.849999904632568
2014-01-07,6.619999885559082
2014-01-08,6.619999885559082
2014-01-09,6.619999885559082
2014-01-10,7.199999809265137
2014-01-13,7.199999809265137
2014-01-14,7.199999809265137
2014-01-15,7.050000190734863
2014-01-16,7.199999809265137
2014-01-17,7.400000095367432
2014-01-21,7.989999771118164
2014-01-22,7.989999771118164
2014-01-23,7.989999771118164
2014-01-24,8.0
2014-01-27,7.949999809265137
2014-01-28,9.0
2014-01-29,10.0
2014-01-30,11.399999618530273
2014-01-31,10.9399995803833
2014-02-03,11.5
2014-02-04,11.600000381469727
2014-02-05,12.489999771118164
2014-02-06,12.550000190734863
2014-02-07,14.0600004196167
2014-02-10,15.15999984741211
2014-02-11,16.459999084472656
2014-02-12,15.529999732971191
2014-02-13,15.75
2014-02-14,15.0
2014-02-18,14.5
2014-02-19,15.069999694824219
2014-02-20,14.399999618530273
2014-02-21,14.979999542236328
2014-02-24,14.699999809265137
2014-02-25,15.050000190734863
2014-02-26,15.050000190734863
2014-02-27,15.050000190734863
2014-02-28,14.449999809265137
2014-03-03,14.350000381469727
2014-03-04,14.350000381469727
2014-03-05,14.75
2014-03-06,14.399999618530273
2014-03-07,13.970000267028809
2014-03-10,13.90999984741211
2014-03-11,12.5
2014-03-12,13.0
2014-03-13,12.90999984741211
2014-03-14,13.0
2014-03-17,12.970000267028809
2014-03-18,11.699999809265137
2014-03-19,11.699999809265137
2014-03-20,11.699999809265137
2014-03-21,11.699999809265137
2014-03-24,11.699999809265137
2014-03-25,11.699999809265137
2014-03-26,11.899999618530273
2014-03-27,11.899999618530273
2014-03-28,11.899999618530273
2014-03-31,12.720000267028809
2014-04-01,12.970000267028809
2014-04-02,12.970000267028809
2014-04-03,12.970000267028809
2014-04-04,12.970000267028809
2014-04-07,12.960000038146973
2014-04-08,12.729999542236328
2014-04-09,12.350000381469727
2014-04-10,12.770000457763672
2014-04-11,12.710000038146973
2014-04-14,12.979999542236328
2014-04-15,12.449999809265137
2014-04-16,12.949999809265137
2014-04-17,12.949999809265137
2014-04-21,11.300000190734863
2014-04-22,11.989999771118164
2014-04-23,11.010000228881836
2014-04-24,11.010000228881836
2014-04-25,11.010000228881836
2014-04-28,11.010000228881836
2014-04-29,11.010000228881836
2014-04-30,10.979999542236328
2014-05-01,10.979999542236328
2014-05-02,10.979999542236328
2014-05-05,10.979999542236328
2014-05-06,10.979999542236328
2014-05-07,11.800000190734863
2014-05-08,11.800000190734863
2014-05-09,11.800000190734863
2014-05-12,11.800000190734863
2014-05-13,11.65999984741211
2014-05-14,11.65999984741211
2014-05-15,11.65999984741211
2014-05-16,11.65999984741211
2014-05-19,11.65999984741211
2014-05-20,11.65999984741211
2014-05-21,11.65999984741211
2014-05-22,11.65999984741211
2014-05-23,11.65999984741211
2014-05-27,11.65999984741211
2014-05-28,11.569999694824219
2014-05-29,10.800000190734863
2014-05-30,10.800000190734863
2014-06-02,10.800000190734863
2014-06-03,10.800000190734863
2014-06-04,10.800000190734863
2014-06-05,11.130000114440918
2014-06-06,11.130000114440918
2014-06-09,11.130000114440918
2014-06-10,11.130000114440918
2014-06-11,11.130000114440918
2014-06-12,11.5
2014-06-13,10.220000267028809
2014-06-16,10.0600004196167
2014-06-17,10.0600004196167
2014-06-18,10.0600004196167
2014-06-19,10.0600004196167
2014-06-20,10.0600004196167
2014-06-23,10.25
2014-06-24,10.25
2014-06-25,10.25
2014-06-26,10.25
2014-06-27,10.25
2014-06-30,10.25
2014-07-01,9.489999771118164
2014-07-02,9.489999771118164
2014-07-03,9.489999771118164
2014-07-07,9.199999809265137
2014-07-08,9.350000381469727
2014-07-09,9.350000381469727
2014-07-10,9.350000381469727
2014-07-11,9.350000381469727
2014-07-14,9.350000381469727
2014-07-15,9.350000381469727
2014-07-16,9.350000381469727
2014-07-17,9.199999809265137
2014-07-18,9.199999809265137
2014-07-21,9.350000381469727
2014-07-22,9.050000190734863
2014-07-23,9.5
2014-07-24,9.300000190734863
2014-07-25,9.5
2014-07-28,9.130000114440918
2014-07-29,9.130000114440918
2014-07-30,9.010000228881836
2014-07-31,9.069999694824219
2014-08-01,9.220000267028809
2014-08-04,9.220000267028809
2014-08-05,9.199999809265137
2014-08-06,9.300000190734863
2014-08-07,9.069999694824219
2014-08-08,9.069999694824219
2014-08-11,9.300000190734863
2014-08-12,9.300000190734863
2014-08-13,9.039999961853027
2014-08-14,9.039999961853027
2014-08-15,9.039999961853027
2014-08-18,9.039999961853027
2014-08-19,9.039999961853027
2014-08-20,9.050000190734863
2014-08-21,9.050000190734863
2014-08-22,9.010000228881836
2014-08-25,9.010000228881836
2014-08-26,9.25
2014-08-27,9.25
2014-08-28,9.25
2014-08-29,9.25
2014-09-02,9.25
2014-09-03,9.25
2014-09-04,9.25
2014-09-05,9.25
2014-09-08,9.25
2014-09-09,9.25
2014-09-10,9.25
2014-09-11,9.25
2014-09-12,9.25
2014-09-15,9.050000190734863
2014-09-16,9.050000190734863
2014-09-17,9.050000190734863
2014-09-18,9.050000190734863
2014-09-19,9.050000190734863
2014-09-22,9.050000190734863
2014-09-23,8.649999618530273
2014-09-24,8.649999618530273
2014-09-25,8.949999809265137
2014-09-26,9.289999961853027
2014-09-29,9.289999961853027
2014-09-30,9.109999656677246
2014-10-01,9.109999656677246
2014-10-02,9.109999656677246
2014-10-03,8.970000267028809
2014-10-06,8.970000267028809
2014-10-07,8.970000267028809
2014-10-08,8.970000267028809
2014-10-09,8.970000267028809
2014-10-10,8.970000267028809
2014-10-13,8.970000267028809
2014-10-14,8.970000267028809
2014-10-15,7.849999904632568
2014-10-16,9.0
2014-10-17,8.3100004196167
2014-10-20,7.599999904632568
2014-10-21,7.599999904632568
2014-10-22,7.849999904632568
2014-10-23,8.100000381469727
2014-10-24,7.800000190734863
2014-10-27,8.0
2014-10-28,8.0
2014-10-29,7.400000095367432
2014-10-30,7.28000020980835
2014-10-31,7.25
2014-11-03,7.25
2014-11-04,7.25
2014-11-05,7.25
2014-11-06,7.25
2014-11-07,7.25
2014-11-10,7.25
2014-11-11,8.819999694824219
2014-11-12,7.21999979019165
2014-11-13,7.21999979019165
2014-11-14,7.21999979019165
2014-11-17,7.21999979019165
2014-11-18,7.21999979019165
2014-11-19,7.21999979019165
2014-11-20,7.21999979019165
2014-11-21,7.21999979019165
2014-11-24,7.21999979019165
2014-11-25,7.5
2014-11-26,7.5
2014-11-28,7.5
2014-12-01,7.5
2014-12-02,7.599999904632568
2014-12-03,7.599999904632568
2014-12-04,7.599999904632568
2014-12-05,7.599999904632568
2014-12-08,7.599999904632568
2014-12-09,7.650000095367432
2014-12-10,7.650000095367432
2014-12-11,7.650000095367432
2014-12-12,7.0
2014-12-15,7.25
2014-12-16,5.829999923706055
2014-12-17,6.210000038146973
2014-12-18,6.210000038146973
2014-12-19,9.0
2014-12-22,8.800000190734863
2014-12-23,7.650000095367432
2014-12-24,7.650000095367432
2014-12-26,7.650000095367432
2014-12-29,7.099999904632568
2014-12-30,7.099999904632568
2014-12-31,6.25
2015-01-02,6.25
2015-01-05,6.25
2015-01-06,6.25
2015-01-07,5.400000095367432
2015-01-08,5.730000019073486
2015-01-09,5.730000019073486
2015-01-12,5.730000019073486
2015-01-13,5.739999771118164
2015-01-14,5.78000020980835
2015-01-15,5.809999942779541
2015-01-16,5.860000133514404
2015-01-20,5.119999885559082
2015-01-21,5.5
2015-01-22,6.210000038146973
2015-01-23,5.989999771118164
2015-01-26,6.300000190734863
2015-01-27,6.300000190734863
2015-01-28,6.0
2015-01-29,6.0
2015-01-30,6.179999828338623
2015-02-02,6.579999923706055
2015-02-03,6.0
2015-02-04,6.25
2015-02-05,6.099999904632568
2015-02-06,5.900000095367432
2015-02-09,5.510000228881836
2015-02-10,5.989999771118164
2015-02-11,5.800000190734863
2015-02-12,5.809999942779541
2015-02-13,5.679999828338623
2015-02-17,5.679999828338623
2015-02-18,5.679999828338623
2015-02-19,5.679999828338623
2015-02-20,5.989999771118164
2015-02-23,5.75
2015-02-24,5.75
2015-02-25,6.0
2015-02-26,5.849999904632568
2015-02-27,5.710000038146973
2015-03-02,5.550000190734863
2015-03-03,5.599999904632568
2015-03-04,5.71999979019165
2015-03-05,5.400000095367432
2015-03-06,5.650000095367432
2015-03-09,5.0
2015-03-10,4.929999828338623
2015-03-11,4.909999847412109
2015-03-12,5.019999980926514
2015-03-13,5.199999809265137
2015-03-16,5.949999809265137
2015-03-17,5.920000076293945
2015-03-18,5.650000095367432
2015-03-19,5.260000228881836
2015-03-20,5.090000152587891
2015-03-23,4.75
2015-03-24,4.650000095367432
2015-03-25,4.389999866485596
2015-03-26,5.079999923706055
2015-03-27,5.550000190734863
2015-03-30,5.010000228881836
2015-03-31,4.639999866485596
2015-04-01,4.610000133514404
2015-04-02,4.639999866485596
2015-04-06,4.909999847412109
2015-04-07,5.0
2015-04-08,5.239999771118164
2015-04-09,5.159999847412109
2015-04-10,5.210000038146973
2015-04-13,5.199999809265137
2015-04-14,5.150000095367432
2015-04-15,5.199999809265137
2015-04-16,5.170000076293945
2015-04-17,5.099999904632568
2015-04-20,5.010000228881836
2015-04-21,4.900000095367432
2015-04-22,4.860000133514404
2015-04-23,4.820000171661377
2015-04-24,4.699999809265137
2015-04-27,4.519999980926514
2015-04-28,4.519999980926514
2015-04-29,4.760000228881836
2015-04-30,4.75
2015-05-01,4.650000095367432
2015-05-04,4.739999771118164
2015-05-05,4.269999980926514
2015-05-06,4.710000038146973
2015-05-07,4.679999828338623
2015-05-08,4.559999942779541
2015-05-11,4.400000095367432
2015-05-12,4.5
2015-05-13,4.590000152587891
2015-05-14,4.550000190734863
2015-05-15,4.550000190734863
2015-05-18,4.400000095367432
2015-05-19,4.360000133514404
2015-05-20,4.449999809265137
2015-05-21,4.289999961853027
2015-05-22,4.110000133514404
2015-05-26,4.099999904632568
2015-05-27,4.050000190734863
2015-05-28,4.25
2015-05-29,4.199999809265137
2015-06-01,4.5
2015-06-02,4.78000020980835
2015-06-03,4.53000020980835
2015-06-04,4.320000171661377
2015-06-05,4.409999847412109
2015-06-08,4.5
2015-06-09,4.349999904632568
2015-06-10,4.440000057220459
2015-06-11,4.449999809265137
2015-06-12,4.550000190734863
2015-06-15,4.78000020980835
2015-06-16,4.829999923706055
2015-06-17,4.630000114440918
2015-06-18,4.710000038146973
2015-06-19,4.829999923706055
2015-06-22,4.96999979019165
2015-06-23,5.0
2015-06-24,4.909999847412109
2015-06-25,5.409999847412109
2015-06-26,6.409999847412109
2015-06-29,5.699999809265137
2015-06-30,5.519999980926514
2015-07-01,5.550000190734863
2015-07-02,5.960000038146973
2015-07-06,5.820000171661377
2015-07-07,6.099999904632568
2015-07-08,6.050000190734863
2015-07-09,6.050000190734863
2015-07-10,6.210000038146973
2015-07-13,6.210000038146973
2015-07-14,6.210000038146973
2015-07-15,5.769999980926514
2015-07-16,5.53000020980835
2015-07-17,5.699999809265137
2015-07-20,5.510000228881836
2015-07-21,6.099999904632568
2015-07-22,5.849999904632568
2015-07-23,5.849999904632568
2015-07-24,5.849999904632568
2015-07-27,5.71999979019165
2015-07-28,5.739999771118164
2015-07-29,6.300000190734863
2015-07-30,5.880000114440918
2015-07-31,6.050000190734863
2015-08-03,6.150000095367432
2015-08-04,6.150000095367432
2015-08-05,5.929999828338623
2015-08-06,5.949999809265137
2015-08-07,5.789999961853027
2015-08-10,6.0
2015-08-11,6.099999904632568
2015-08-12,5.769999980926514
2015-08-13,6.110000133514404
2015-08-14,5.860000133514404
2015-08-17,5.849999904632568
2015-08-18,5.989999771118164
2015-08-19,6.150000095367432
2015-08-20,5.739999771118164
2015-08-21,5.510000228881836
2015-08-24,5.800000190734863
2015-08-25,7.199999809265137
2015-08-26,7.230000019073486
2015-08-27,7.159999847412109
2015-08-28,7.010000228881836
2015-08-31,6.260000228881836
2015-09-01,6.21999979019165
2015-09-02,6.21999979019165
2015-09-03,6.190000057220459
2015-09-04,6.630000114440918
2015-09-08,6.789999961853027
2015-09-09,6.510000228881836
2015-09-10,6.110000133514404
2015-09-11,6.199999809265137
2015-09-14,6.199999809265137
2015-09-15,6.199999809265137
2015-09-16,6.059999942779541
2015-09-17,6.25
2015-09-18,6.349999904632568
2015-09-21,6.349999904632568
2015-09-22,6.349999904632568
2015-09-23,6.059999942779541
2015-09-24,6.050000190734863
2015-09-25,6.610000133514404
2015-09-28,6.25
2015-09-29,6.800000190734863
2015-09-30,6.650000095367432
2015-10-01,6.5
2015-10-02,6.929999828338623
2015-10-05,6.639999866485596
2015-10-06,6.650000095367432
2015-10-07,6.449999809265137
2015-10-08,6.380000114440918
2015-10-09,6.550000190734863
2015-10-12,6.599999904632568
2015-10-13,6.690000057220459
2015-10-14,6.559999942779541
2015-10-15,6.610000133514404
2015-10-16,6.579999923706055
2015-10-19,6.53000020980835
2015-10-20,6.5
2015-10-21,6.400000095367432
2015-10-22,6.489999771118164
2015-10-23,6.420000076293945
2015-10-26,6.789999961853027
2015-10-27,6.889999866485596
2015-10-28,6.809999942779541
2015-10-29,7.050000190734863
2015-10-30,6.579999923706055
2015-11-02,6.75
2015-11-03,6.849999904632568
2015-11-04,6.800000190734863
2015-11-05,6.820000171661377
2015-11-06,6.929999828338623
2015-11-09,6.510000228881836
2015-11-10,6.739999771118164
2015-11-11,6.699999809265137
2015-11-12,6.650000095367432
2015-11-13,6.400000095367432
2015-11-16,6.329999923706055
2015-11-17,6.309999942779541
2015-11-18,6.309999942779541
2015-11-19,6.010000228881836
2015-11-20,6.010000228881836
2015-11-23,6.010000228881836
2015-11-24,6.010000228881836
2015-11-25,6.010000228881836
2015-11-27,5.989999771118164
2015-11-30,5.610000133514404
2015-12-01,5.619999885559082
2015-12-02,5.460000038146973
2015-12-03,4.820000171661377
2015-12-04,4.449999809265137
2015-12-07,4.5
2015-12-08,4.320000171661377
2015-12-09,4.119999885559082
2015-12-10,4.559999942779541
2015-12-11,4.400000095367432
2015-12-14,4.199999809265137
2015-12-15,4.150000095367432
2015-12-16,4.190000057220459
2015-12-17,4.190000057220459
2015-12-18,3.950000047683716
2015-12-21,3.950000047683716
2015-12-22,3.950000047683716
2015-12-23,3.8499999046325684
2015-12-24,3.9000000953674316
2015-12-28,3.8299999237060547
2015-12-29,3.4100000858306885
2015-12-30,3.740000009536743
2015-12-31,3.75
2016-01-04,3.619999885559082
2016-01-05,3.690000057220459
2016-01-06,3.7799999713897705
2016-01-07,3.809999942779541
2016-01-08,3.7899999618530273
2016-01-11,3.7100000381469727
2016-01-12,3.7200000286102295
2016-01-13,3.5199999809265137
2016-01-14,3.299999952316284
2016-01-15,3.2100000381469727
2016-01-19,2.950000047683716
2016-01-20,2.3299999237060547
2016-01-21,2.1700000762939453
2016-01-22,2.25
2016-01-25,2.4000000953674316
2016-01-26,2.3399999141693115
2016-01-27,2.3399999141693115
2016-01-28,2.359999895095825
2016-01-29,1.9199999570846558
2016-02-01,2.5999999046325684
2016-02-02,3.5799999237060547
2016-02-03,3.700000047683716
2016-02-04,3.1600000858306885
2016-02-05,3.190000057220459
2016-02-08,3.0799999237060547
2016-02-09,3.049999952316284
2016-02-10,3.059999942779541
2016-02-11,3.049999952316284
2016-02-12,3.0999999046325684
2016-02-16,3.069999933242798
2016-02-17,3.1600000858306885
2016-02-18,3.0899999141693115
2016-02-19,3.0899999141693115
2016-02-22,3.700000047683716
2016-02-23,3.700000047683716
2016-02-24,3.700000047683716
2016-02-25,3.700000047683716
2016-02-26,3.309999942779541
2016-02-29,3.299999952316284
2016-03-01,3.299999952316284
2016-03-02,3.2100000381469727
2016-03-03,3.309999942779541
2016-03-04,3.309999942779541
2016-03-07,3.309999942779541
2016-03-08,3.259999990463257
2016-03-09,3.4800000190734863
2016-03-10,3.4800000190734863
2016-03-11,3.4800000190734863
2016-03-14,3.4800000190734863
2016-03-15,3.4800000190734863
2016-03-16,3.4800000190734863
2016-03-17,3.5199999809265137
2016-03-18,3.5199999809265137
2016-03-21,5.440000057220459
2016-03-22,4.900000095367432
2016-03-23,4.28000020980835
2016-03-24,4.400000095367432
2016-03-28,4.400000095367432
2016-03-29,4.400000095367432
2016-03-30,5.150000095367432
2016-03-31,5.21999979019165
2016-04-01,5.21999979019165
2016-04-04,5.199999809265137
2016-04-05,5.059999942779541
2016-04-06,5.25
2016-04-07,5.0
2016-04-08,5.5
2016-04-11,5.5
2016-04-12,5.5
2016-04-13,5.5
2016-04-14,5.539999961853027
2016-04-15,5.599999904632568
2016-04-18,5.599999904632568
2016-04-19,5.599999904632568
2016-04-20,5.630000114440918
2016-04-21,5.679999828338623
2016-04-22,5.650000095367432
2016-04-25,5.650000095367432
2016-04-26,5.650000095367432
2016-04-27,5.650000095367432
2016-04-28,5.28000020980835
2016-04-29,5.150000095367432
2016-05-02,4.489999771118164
2016-05-03,4.099999904632568
2016-05-04,4.099999904632568
2016-05-05,3.4700000286102295
2016-05-06,3.640000104904175
2016-05-09,3.5999999046325684
2016-05-10,3.450000047683716
2016-05-11,3.450000047683716
2016-05-12,3.3499999046325684
2016-05-13,3.3299999237060547
2016-05-16,3.369999885559082
2016-05-17,3.6600000858306885
2016-05-18,3.559999942779541
2016-05-19,3.630000114440918
2016-05-20,3.930000066757202
2016-05-23,3.5299999713897705
2016-05-24,3.5299999713897705
2016-05-25,3.5299999713897705
2016-05-26,3.5299999713897705
2016-05-27,3.4000000953674316
2016-05-31,3.5199999809265137
2016-06-01,3.450000047683716
2016-06-02,3.609999895095825
2016-06-03,3.390000104904175
2016-06-06,3.440000057220459
2016-06-07,3.619999885559082
2016-06-08,3.700000047683716
2016-06-09,3.700000047683716
2016-06-10,3.700000047683716
2016-06-13,3.450000047683716
2016-06-14,3.869999885559082
2016-06-15,4.0
2016-06-16,3.9000000953674316
2016-06-17,3.9000000953674316
2016-06-20,4.0
2016-06-21,4.400000095367432
2016-06-22,3.8299999237060547
2016-06-23,4.21999979019165
2016-06-24,3.799999952316284
2016-06-27,3.990000009536743
2016-06-28,3.75
2016-06-29,3.799999952316284
2016-06-30,3.7200000286102295
2016-07-01,3.700000047683716
2016-07-05,3.3299999237060547
2016-07-06,3.4800000190734863
2016-07-07,4.090000152587891
2016-07-08,3.950000047683716
2016-07-11,4.050000190734863
2016-07-12,4.050000190734863
2016-07-13,4.050000190734863
2016-07-14,4.050000190734863
2016-07-15,4.230000019073486
2016-07-18,5.010000228881836
2016-07-19,4.829999923706055
2016-07-20,4.989999771118164
2016-07-21,4.920000076293945
2016-07-22,4.590000152587891
2016-07-25,4.260000228881836
2016-07-26,4.260000228881836
2016-07-27,4.380000114440918
2016-07-28,4.380000114440918
2016-07-29,4.320000171661377
2016-08-01,4.46999979019165
2016-08-02,4.46999979019165
2016-08-03,4.46999979019165
2016-08-04,4.460000038146973
2016-08-05,4.460000038146973
2016-08-08,4.460000038146973
2016-08-09,4.300000190734863
2016-08-10,4.300000190734863
2016-08-11,4.300000190734863
2016-08-12,4.349999904632568
2016-08-15,4.349999904632568
2016-08-16,4.349999904632568
2016-08-17,4.349999904632568
2016-08-18,4.260000228881836
2016-08-19,4.710000038146973
2016-08-22,4.710000038146973
2016-08-23,4.75
2016-08-24,4.75
2016-08-25,4.75
2016-08-26,4.429999828338623
2016-08-29,4.429999828338623
2016-08-30,4.429999828338623
2016-08-31,4.429999828338623
2016-09-01,4.429999828338623
2016-09-02,4.429999828338623
2016-09-06,4.489999771118164
2016-09-07,4.599999904632568
2016-09-08,4.590000152587891
2016-09-09,4.139999866485596
2016-09-12,4.139999866485596
2016-09-13,4.610000133514404
2016-09-14,4.610000133514404
2016-09-15,4.610000133514404
2016-09-16,3.990000009536743
2016-09-19,3.990000009536743
2016-09-20,4.929999828338623
2016-09-21,4.5
2016-09-22,4.5
2016-09-23,4.5
2016-09-26,4.5
2016-09-27,4.5
2016-09-28,4.5
2016-09-29,4.889999866485596
2016-09-30,5.119999885559082
2016-10-03,5.119999885559082
2016-10-04,5.119999885559082
2016-10-05,5.119999885559082
2016-10-06,5.119999885559082
2016-10-07,5.119999885559082
2016-10-10,5.119999885559082
2016-10-11,5.119999885559082
2016-10-12,4.769999980926514
2016-10-13,4.769999980926514
2016-10-14,4.769999980926514
2016-10-17,4.880000114440918
2016-10-18,4.880000114440918
2016-10-19,4.880000114440918
2016-10-20,4.880000114440918
2016-10-21,4.880000114440918
2016-10-24,4.75
2016-10-25,4.75
2016-10-26,4.489999771118164
2016-10-27,4.5
2016-10-28,4.5
2016-10-31,4.5
2016-11-01,4.110000133514404
2016-11-02,4.110000133514404
2016-11-03,4.039999961853027
2016-11-04,4.039999961853027
2016-11-07,4.010000228881836
2016-11-08,4.010000228881836
2016-11-09,4.010000228881836
2016-11-10,4.0
2016-11-11,4.0
2016-11-14,4.0
2016-11-15,4.050000190734863
2016-11-16,4.0
2016-11-17,4.0
2016-11-18,4.0
2016-11-21,4.0
2016-11-22,4.0
2016-11-23,4.0
2016-11-25,4.0
2016-11-28,4.0
2016-11-29,4.440000057220459
2016-11-30,4.699999809265137
2016-12-01,5.760000228881836
2016-12-02,5.099999904632568
