,FFNW
2011-07-13,4.829999923706055
2011-07-14,4.829999923706055
2011-07-15,4.820000171661377
2011-07-18,4.760000228881836
2011-07-19,4.829999923706055
2011-07-20,4.829999923706055
2011-07-21,4.829999923706055
2011-07-22,4.840000152587891
2011-07-25,5.260000228881836
2011-07-26,5.150000095367432
2011-07-27,5.050000190734863
2011-07-28,4.860000133514404
2011-07-29,4.909999847412109
2011-08-01,5.130000114440918
2011-08-02,5.130000114440918
2011-08-03,5.119999885559082
2011-08-04,4.960000038146973
2011-08-05,4.960000038146973
2011-08-08,4.460000038146973
2011-08-09,4.539999961853027
2011-08-10,4.519999980926514
2011-08-11,4.75
2011-08-12,4.699999809265137
2011-08-15,4.889999866485596
2011-08-16,4.949999809265137
2011-08-17,4.920000076293945
2011-08-18,4.820000171661377
2011-08-19,4.789999961853027
2011-08-22,4.670000076293945
2011-08-23,4.510000228881836
2011-08-24,4.489999771118164
2011-08-25,4.309999942779541
2011-08-26,4.300000190734863
2011-08-29,4.449999809265137
2011-08-30,4.46999979019165
2011-08-31,4.460000038146973
2011-09-01,4.5
2011-09-02,4.630000114440918
2011-09-06,4.699999809265137
2011-09-07,5.0
2011-09-08,5.260000228881836
2011-09-09,5.25
2011-09-12,5.320000171661377
2011-09-13,5.239999771118164
2011-09-14,5.260000228881836
2011-09-15,5.269999980926514
2011-09-16,5.25
2011-09-19,5.400000095367432
2011-09-20,5.260000228881836
2011-09-21,5.25
2011-09-22,5.119999885559082
2011-09-23,5.130000114440918
2011-09-26,5.260000228881836
2011-09-27,5.239999771118164
2011-09-28,5.480000019073486
2011-09-29,5.699999809265137
2011-09-30,5.619999885559082
2011-10-03,5.400000095367432
2011-10-04,5.210000038146973
2011-10-05,5.329999923706055
2011-10-06,5.489999771118164
2011-10-07,5.25
2011-10-10,5.420000076293945
2011-10-11,5.400000095367432
2011-10-12,5.539999961853027
2011-10-13,5.619999885559082
2011-10-14,5.619999885559082
2011-10-17,5.679999828338623
2011-10-18,5.5
2011-10-19,5.449999809265137
2011-10-20,5.389999866485596
2011-10-21,5.5
2011-10-24,5.570000171661377
2011-10-25,5.570000171661377
2011-10-26,5.510000228881836
2011-10-27,5.5
2011-10-28,5.53000020980835
2011-10-31,5.5
2011-11-01,5.5
2011-11-02,5.400000095367432
2011-11-03,5.420000076293945
2011-11-04,5.369999885559082
2011-11-07,5.340000152587891
2011-11-08,5.320000171661377
2011-11-09,5.300000190734863
2011-11-10,5.340000152587891
2011-11-11,5.400000095367432
2011-11-14,5.369999885559082
2011-11-15,5.440000057220459
2011-11-16,5.449999809265137
2011-11-17,5.440000057220459
2011-11-18,5.599999904632568
2011-11-21,5.519999980926514
2011-11-22,5.53000020980835
2011-11-23,5.630000114440918
2011-11-25,5.550000190734863
2011-11-28,5.579999923706055
2011-11-29,5.599999904632568
2011-11-30,5.650000095367432
2011-12-01,5.650000095367432
2011-12-02,5.690000057220459
2011-12-05,5.630000114440918
2011-12-06,5.619999885559082
2011-12-07,5.699999809265137
2011-12-08,5.699999809265137
2011-12-09,5.699999809265137
2011-12-12,5.699999809265137
2011-12-13,5.699999809265137
2011-12-14,5.650000095367432
2011-12-15,5.639999866485596
2011-12-16,5.619999885559082
2011-12-19,5.690000057220459
2011-12-20,5.679999828338623
2011-12-21,5.619999885559082
2011-12-22,5.75
2011-12-23,5.730000019073486
2011-12-27,5.699999809265137
2011-12-28,5.800000190734863
2011-12-29,5.900000095367432
2011-12-30,5.900000095367432
2012-01-03,5.840000152587891
2012-01-04,5.809999942779541
2012-01-05,5.829999923706055
2012-01-06,5.900000095367432
2012-01-09,6.03000020980835
2012-01-10,6.050000190734863
2012-01-11,6.070000171661377
2012-01-12,6.409999847412109
2012-01-13,6.190000057220459
2012-01-17,6.5
2012-01-18,6.619999885559082
2012-01-19,6.590000152587891
2012-01-20,6.619999885559082
2012-01-23,6.659999847412109
2012-01-24,6.630000114440918
2012-01-25,6.610000133514404
2012-01-26,6.670000076293945
2012-01-27,6.650000095367432
2012-01-30,6.409999847412109
2012-01-31,6.550000190734863
2012-02-01,6.360000133514404
2012-02-02,6.449999809265137
2012-02-03,6.610000133514404
2012-02-06,6.510000228881836
2012-02-07,6.679999828338623
2012-02-08,6.800000190734863
2012-02-09,6.960000038146973
2012-02-10,7.010000228881836
2012-02-13,7.210000038146973
2012-02-14,7.190000057220459
2012-02-15,7.25
2012-02-16,7.449999809265137
2012-02-17,7.480000019073486
2012-02-21,7.409999847412109
2012-02-22,7.380000114440918
2012-02-23,7.409999847412109
2012-02-24,7.409999847412109
2012-02-27,7.440000057220459
2012-02-28,7.369999885559082
2012-02-29,7.369999885559082
2012-03-01,7.289999961853027
2012-03-02,7.329999923706055
2012-03-05,7.199999809265137
2012-03-06,7.190000057220459
2012-03-07,7.480000019073486
2012-03-08,7.320000171661377
2012-03-09,7.289999961853027
2012-03-12,7.239999771118164
2012-03-13,7.21999979019165
2012-03-14,7.320000171661377
2012-03-15,7.309999942779541
2012-03-16,7.360000133514404
2012-03-19,7.579999923706055
2012-03-20,7.590000152587891
2012-03-21,7.690000057220459
2012-03-22,7.659999847412109
2012-03-23,7.389999866485596
2012-03-26,7.590000152587891
2012-03-27,7.800000190734863
2012-03-28,7.940000057220459
2012-03-29,7.820000171661377
2012-03-30,7.71999979019165
2012-04-02,8.0
2012-04-03,7.949999809265137
2012-04-04,7.800000190734863
2012-04-05,7.849999904632568
2012-04-09,7.739999771118164
2012-04-10,7.639999866485596
2012-04-11,7.699999809265137
2012-04-12,7.840000152587891
2012-04-13,7.829999923706055
2012-04-16,7.909999847412109
2012-04-17,7.889999866485596
2012-04-18,8.0
2012-04-19,8.029999732971191
2012-04-20,8.0
2012-04-23,7.960000038146973
2012-04-24,8.0
2012-04-25,7.989999771118164
2012-04-26,8.0
2012-04-27,7.989999771118164
2012-04-30,7.949999809265137
2012-05-01,7.960000038146973
2012-05-02,8.0
2012-05-03,7.989999771118164
2012-05-04,7.989999771118164
2012-05-07,7.949999809265137
2012-05-08,7.980000019073486
2012-05-09,7.800000190734863
2012-05-10,7.920000076293945
2012-05-11,7.840000152587891
2012-05-14,7.900000095367432
2012-05-15,7.889999866485596
2012-05-16,7.800000190734863
2012-05-17,7.820000171661377
2012-05-18,7.849999904632568
2012-05-21,7.829999923706055
2012-05-22,7.590000152587891
2012-05-23,7.739999771118164
2012-05-24,7.800000190734863
2012-05-25,7.570000171661377
2012-05-29,7.610000133514404
2012-05-30,7.659999847412109
2012-05-31,7.619999885559082
2012-06-01,7.710000038146973
2012-06-04,7.360000133514404
2012-06-05,7.690000057220459
2012-06-06,7.75
2012-06-07,7.889999866485596
2012-06-08,7.840000152587891
2012-06-11,7.639999866485596
2012-06-12,7.610000133514404
2012-06-13,7.699999809265137
2012-06-14,7.889999866485596
2012-06-15,7.989999771118164
2012-06-18,7.949999809265137
2012-06-19,8.050000190734863
2012-06-20,8.050000190734863
2012-06-21,8.109999656677246
2012-06-22,8.100000381469727
2012-06-25,7.940000057220459
2012-06-26,8.020000457763672
2012-06-27,8.09000015258789
2012-06-28,8.0600004196167
2012-06-29,8.119999885559082
2012-07-02,8.100000381469727
2012-07-03,8.109999656677246
2012-07-05,8.010000228881836
2012-07-06,7.96999979019165
2012-07-09,8.039999961853027
2012-07-10,8.039999961853027
2012-07-11,8.140000343322754
2012-07-12,8.170000076293945
2012-07-13,8.289999961853027
2012-07-16,8.130000114440918
2012-07-17,8.210000038146973
2012-07-18,8.239999771118164
2012-07-19,8.09000015258789
2012-07-20,8.039999961853027
2012-07-23,7.949999809265137
2012-07-24,8.15999984741211
2012-07-25,8.09000015258789
2012-07-26,8.180000305175781
2012-07-27,8.25
2012-07-30,8.220000267028809
2012-07-31,8.199999809265137
2012-08-01,7.980000019073486
2012-08-02,8.039999961853027
2012-08-03,8.239999771118164
2012-08-06,8.229999542236328
2012-08-07,8.1899995803833
2012-08-08,8.09000015258789
2012-08-09,8.0
2012-08-10,7.980000019073486
2012-08-13,7.869999885559082
2012-08-14,7.619999885559082
2012-08-15,7.710000038146973
2012-08-16,7.679999828338623
2012-08-17,7.710000038146973
2012-08-20,7.670000076293945
2012-08-21,7.659999847412109
2012-08-22,7.599999904632568
2012-08-23,7.610000133514404
2012-08-24,7.690000057220459
2012-08-27,7.730000019073486
2012-08-28,7.730000019073486
2012-08-29,7.840000152587891
2012-08-30,7.690000057220459
2012-08-31,7.599999904632568
2012-09-04,7.769999980926514
2012-09-05,7.800000190734863
2012-09-06,8.050000190734863
2012-09-07,8.010000228881836
2012-09-10,7.909999847412109
2012-09-11,8.010000228881836
2012-09-12,7.909999847412109
2012-09-13,8.0600004196167
2012-09-14,8.0
2012-09-17,7.989999771118164
2012-09-18,8.100000381469727
2012-09-19,8.010000228881836
2012-09-20,8.010000228881836
2012-09-21,8.079999923706055
2012-09-24,8.09000015258789
2012-09-25,7.980000019073486
2012-09-26,8.130000114440918
2012-09-27,8.109999656677246
2012-09-28,8.050000190734863
2012-10-01,8.170000076293945
2012-10-02,8.140000343322754
2012-10-03,8.010000228881836
2012-10-04,8.100000381469727
2012-10-05,8.100000381469727
2012-10-08,8.109999656677246
2012-10-09,8.100000381469727
2012-10-10,8.100000381469727
2012-10-11,8.069999694824219
2012-10-12,8.050000190734863
2012-10-15,8.079999923706055
2012-10-16,8.0600004196167
2012-10-17,8.140000343322754
2012-10-18,8.100000381469727
2012-10-19,8.069999694824219
2012-10-22,7.960000038146973
2012-10-23,7.960000038146973
2012-10-24,7.940000057220459
2012-10-25,7.949999809265137
2012-10-26,7.929999828338623
2012-10-31,7.900000095367432
2012-11-01,7.880000114440918
2012-11-02,7.809999942779541
2012-11-05,7.860000133514404
2012-11-06,7.849999904632568
2012-11-07,7.71999979019165
2012-11-08,7.599999904632568
2012-11-09,7.570000171661377
2012-11-12,7.610000133514404
2012-11-13,7.650000095367432
2012-11-14,7.5
2012-11-15,7.489999771118164
2012-11-16,7.460000038146973
2012-11-19,7.480000019073486
2012-11-20,7.409999847412109
2012-11-21,7.5
2012-11-23,7.510000228881836
2012-11-26,7.550000190734863
2012-11-27,7.5
2012-11-28,7.550000190734863
2012-11-29,7.550000190734863
2012-11-30,7.550000190734863
2012-12-03,7.539999961853027
2012-12-04,7.550000190734863
2012-12-05,7.53000020980835
2012-12-06,7.420000076293945
2012-12-07,7.349999904632568
2012-12-10,7.400000095367432
2012-12-11,7.300000190734863
2012-12-12,7.179999828338623
2012-12-13,7.119999885559082
2012-12-14,7.130000114440918
2012-12-17,7.110000133514404
2012-12-18,7.159999847412109
2012-12-19,7.150000095367432
2012-12-20,7.300000190734863
2012-12-21,7.269999980926514
2012-12-24,7.369999885559082
2012-12-26,7.539999961853027
2012-12-27,7.400000095367432
2012-12-28,7.389999866485596
2012-12-31,7.550000190734863
2013-01-02,7.960000038146973
2013-01-03,7.980000019073486
2013-01-04,8.109999656677246
2013-01-07,8.119999885559082
2013-01-08,8.180000305175781
2013-01-09,8.149999618530273
2013-01-10,8.210000038146973
2013-01-11,8.119999885559082
2013-01-14,8.140000343322754
2013-01-15,8.130000114440918
2013-01-16,8.149999618530273
2013-01-17,8.140000343322754
2013-01-18,8.020000457763672
2013-01-22,8.0
2013-01-23,8.050000190734863
2013-01-24,7.989999771118164
2013-01-25,7.989999771118164
2013-01-28,7.940000057220459
2013-01-29,8.140000343322754
2013-01-30,8.0
2013-01-31,8.109999656677246
2013-02-01,8.100000381469727
2013-02-04,8.100000381469727
2013-02-05,8.100000381469727
2013-02-06,8.100000381469727
2013-02-07,8.069999694824219
2013-02-08,8.079999923706055
2013-02-11,8.100000381469727
2013-02-12,8.050000190734863
2013-02-13,8.029999732971191
2013-02-14,8.069999694824219
2013-02-15,8.050000190734863
2013-02-19,8.079999923706055
2013-02-20,7.909999847412109
2013-02-21,7.920000076293945
2013-02-22,8.029999732971191
2013-02-25,7.880000114440918
2013-02-26,7.96999979019165
2013-02-27,7.889999866485596
2013-02-28,7.929999828338623
2013-03-01,7.960000038146973
2013-03-04,7.900000095367432
2013-03-05,7.940000057220459
2013-03-06,8.0
2013-03-07,8.100000381469727
2013-03-08,8.170000076293945
2013-03-11,8.130000114440918
2013-03-12,8.010000228881836
2013-03-13,8.069999694824219
2013-03-14,8.029999732971191
2013-03-15,8.039999961853027
2013-03-18,8.010000228881836
2013-03-19,8.0
2013-03-20,8.09000015258789
2013-03-21,8.039999961853027
2013-03-22,8.109999656677246
2013-03-25,8.079999923706055
2013-03-26,8.130000114440918
2013-03-27,8.09000015258789
2013-03-28,7.809999942779541
2013-04-01,7.849999904632568
2013-04-02,7.730000019073486
2013-04-03,7.590000152587891
2013-04-04,7.610000133514404
2013-04-05,7.920000076293945
2013-04-08,7.909999847412109
2013-04-09,7.880000114440918
2013-04-10,8.050000190734863
2013-04-11,8.0600004196167
2013-04-12,8.029999732971191
2013-04-15,7.699999809265137
2013-04-16,8.029999732971191
2013-04-17,7.760000228881836
2013-04-18,7.610000133514404
2013-04-19,7.71999979019165
2013-04-22,7.5
2013-04-23,7.599999904632568
2013-04-24,7.730000019073486
2013-04-25,7.730000019073486
2013-04-26,7.760000228881836
2013-04-29,8.050000190734863
2013-04-30,8.100000381469727
2013-05-01,7.860000133514404
2013-05-02,7.900000095367432
2013-05-03,8.720000267028809
2013-05-06,8.890000343322754
2013-05-07,9.050000190734863
2013-05-08,9.039999961853027
2013-05-09,9.399999618530273
2013-05-10,9.380000114440918
2013-05-13,9.350000381469727
2013-05-14,9.470000267028809
2013-05-15,9.5
2013-05-16,9.449999809265137
2013-05-17,9.520000457763672
2013-05-20,9.960000038146973
2013-05-21,9.899999618530273
2013-05-22,9.890000343322754
2013-05-23,9.890000343322754
2013-05-24,9.890000343322754
2013-05-28,9.9399995803833
2013-05-29,9.970000267028809
2013-05-30,10.050000190734863
2013-05-31,9.9399995803833
2013-06-03,10.1899995803833
2013-06-04,10.079999923706055
2013-06-05,10.010000228881836
2013-06-06,10.270000457763672
2013-06-07,10.279999732971191
2013-06-10,10.270000457763672
2013-06-11,10.130000114440918
2013-06-12,9.960000038146973
2013-06-13,10.140000343322754
2013-06-14,9.949999809265137
2013-06-17,10.109999656677246
2013-06-18,10.300000190734863
2013-06-19,10.25
2013-06-20,10.130000114440918
2013-06-21,10.210000038146973
2013-06-24,10.029999732971191
2013-06-25,10.300000190734863
2013-06-26,10.220000267028809
2013-06-27,10.239999771118164
2013-06-28,10.3100004196167
2013-07-01,10.289999961853027
2013-07-02,10.329999923706055
2013-07-03,10.319999694824219
2013-07-05,10.630000114440918
2013-07-08,10.84000015258789
2013-07-09,11.100000381469727
2013-07-10,10.989999771118164
2013-07-11,10.949999809265137
2013-07-12,10.880000114440918
2013-07-15,10.899999618530273
2013-07-16,10.880000114440918
2013-07-17,10.880000114440918
2013-07-18,10.779999732971191
2013-07-19,10.890000343322754
2013-07-22,11.020000457763672
2013-07-23,10.989999771118164
2013-07-24,11.020000457763672
2013-07-25,11.020000457763672
2013-07-26,10.829999923706055
2013-07-29,10.289999961853027
2013-07-30,10.6899995803833
2013-07-31,10.65999984741211
2013-08-01,10.739999771118164
2013-08-02,10.680000305175781
2013-08-05,10.699999809265137
2013-08-06,10.6899995803833
2013-08-07,10.65999984741211
2013-08-08,10.699999809265137
2013-08-09,10.680000305175781
2013-08-12,10.65999984741211
2013-08-13,10.670000076293945
2013-08-14,10.680000305175781
2013-08-15,10.609999656677246
2013-08-16,10.449999809265137
2013-08-19,10.260000228881836
2013-08-20,10.470000267028809
2013-08-21,10.510000228881836
2013-08-22,10.739999771118164
2013-08-23,10.739999771118164
2013-08-26,10.779999732971191
2013-08-27,10.65999984741211
2013-08-28,10.630000114440918
2013-08-29,10.6899995803833
2013-08-30,10.649999618530273
2013-09-03,10.65999984741211
2013-09-04,10.59000015258789
2013-09-05,10.619999885559082
2013-09-06,10.649999618530273
2013-09-09,11.010000228881836
2013-09-10,10.979999542236328
2013-09-11,10.899999618530273
2013-09-12,10.65999984741211
2013-09-13,10.649999618530273
2013-09-16,10.649999618530273
2013-09-17,10.699999809265137
2013-09-18,10.6899995803833
2013-09-19,10.609999656677246
2013-09-20,10.670000076293945
2013-09-23,10.789999961853027
2013-09-24,10.739999771118164
2013-09-25,10.800000190734863
2013-09-26,10.779999732971191
2013-09-27,10.770000457763672
2013-09-30,10.430000305175781
2013-10-01,10.609999656677246
2013-10-02,10.350000381469727
2013-10-03,10.0600004196167
2013-10-04,10.199999809265137
2013-10-07,10.220000267028809
2013-10-08,10.170000076293945
2013-10-09,10.319999694824219
2013-10-10,10.449999809265137
2013-10-11,10.520000457763672
2013-10-14,10.640000343322754
2013-10-15,10.510000228881836
2013-10-16,10.510000228881836
2013-10-17,10.640000343322754
2013-10-18,10.5600004196167
2013-10-21,10.449999809265137
2013-10-22,10.470000267028809
2013-10-23,10.539999961853027
2013-10-24,10.739999771118164
2013-10-25,10.859999656677246
2013-10-28,10.960000038146973
2013-10-29,10.970000267028809
2013-10-30,10.779999732971191
2013-10-31,10.84000015258789
2013-11-01,10.819999694824219
2013-11-04,10.829999923706055
2013-11-05,10.880000114440918
2013-11-06,10.90999984741211
2013-11-07,10.859999656677246
2013-11-08,10.960000038146973
2013-11-11,10.850000381469727
2013-11-12,10.720000267028809
2013-11-13,10.699999809265137
2013-11-14,10.600000381469727
2013-11-15,10.5
2013-11-18,10.399999618530273
2013-11-19,10.399999618530273
2013-11-20,10.479999542236328
2013-11-21,10.579999923706055
2013-11-22,10.609999656677246
2013-11-25,10.6899995803833
2013-11-26,10.699999809265137
2013-11-27,10.729999542236328
2013-11-29,10.720000267028809
2013-12-02,10.59000015258789
2013-12-03,10.479999542236328
2013-12-04,10.420000076293945
2013-12-05,10.5
2013-12-06,10.569999694824219
2013-12-09,10.470000267028809
2013-12-10,10.40999984741211
2013-12-11,10.420000076293945
2013-12-12,10.430000305175781
2013-12-13,10.359999656677246
2013-12-16,10.489999771118164
2013-12-17,10.479999542236328
2013-12-18,10.619999885559082
2013-12-19,10.5600004196167
2013-12-20,10.640000343322754
2013-12-23,10.899999618530273
2013-12-24,10.989999771118164
2013-12-26,10.960000038146973
2013-12-27,10.949999809265137
2013-12-30,10.710000038146973
2013-12-31,10.369999885559082
2014-01-02,10.199999809265137
2014-01-03,10.350000381469727
2014-01-06,10.350000381469727
2014-01-07,10.5600004196167
2014-01-08,10.890000343322754
2014-01-09,10.979999542236328
2014-01-10,10.890000343322754
2014-01-13,10.819999694824219
2014-01-14,10.930000305175781
2014-01-15,10.850000381469727
2014-01-16,10.779999732971191
2014-01-17,10.760000228881836
2014-01-21,10.75
2014-01-22,10.729999542236328
2014-01-23,10.609999656677246
2014-01-24,10.510000228881836
2014-01-27,10.069999694824219
2014-01-28,10.34000015258789
2014-01-29,10.300000190734863
2014-01-30,10.619999885559082
2014-01-31,10.34000015258789
2014-02-03,10.279999732971191
2014-02-04,10.4399995803833
2014-02-05,10.3100004196167
2014-02-06,10.25
2014-02-07,10.34000015258789
2014-02-10,10.3100004196167
2014-02-11,10.390000343322754
2014-02-12,10.319999694824219
2014-02-13,10.390000343322754
2014-02-14,10.359999656677246
2014-02-18,10.479999542236328
2014-02-19,10.3100004196167
2014-02-20,10.390000343322754
2014-02-21,10.319999694824219
2014-02-24,10.470000267028809
2014-02-25,10.350000381469727
2014-02-26,10.369999885559082
2014-02-27,10.270000457763672
2014-02-28,10.34000015258789
2014-03-03,10.279999732971191
2014-03-04,10.510000228881836
2014-03-05,10.539999961853027
2014-03-06,10.460000038146973
2014-03-07,10.34000015258789
2014-03-10,10.390000343322754
2014-03-11,10.3100004196167
2014-03-12,10.329999923706055
2014-03-13,10.270000457763672
2014-03-14,10.390000343322754
2014-03-17,10.260000228881836
2014-03-18,10.329999923706055
2014-03-19,10.1899995803833
2014-03-20,10.1899995803833
2014-03-21,10.15999984741211
2014-03-24,10.029999732971191
2014-03-25,10.170000076293945
2014-03-26,10.149999618530273
2014-03-27,10.15999984741211
2014-03-28,10.100000381469727
2014-03-31,10.149999618530273
2014-04-01,10.180000305175781
2014-04-02,10.109999656677246
2014-04-03,10.130000114440918
2014-04-04,10.050000190734863
2014-04-07,10.079999923706055
2014-04-08,9.989999771118164
2014-04-09,10.069999694824219
2014-04-10,10.0
2014-04-11,10.0
2014-04-14,10.010000228881836
2014-04-15,10.020000457763672
2014-04-16,10.020000457763672
2014-04-17,10.100000381469727
2014-04-21,10.0600004196167
2014-04-22,10.199999809265137
2014-04-23,10.050000190734863
2014-04-24,10.510000228881836
2014-04-25,10.399999618530273
2014-04-28,10.329999923706055
2014-04-29,10.359999656677246
2014-04-30,10.199999809265137
2014-05-01,10.239999771118164
2014-05-02,10.329999923706055
2014-05-05,10.319999694824219
2014-05-06,10.319999694824219
2014-05-07,10.390000343322754
2014-05-08,10.649999618530273
2014-05-09,10.789999961853027
2014-05-12,10.829999923706055
2014-05-13,10.8100004196167
2014-05-14,10.619999885559082
2014-05-15,10.529999732971191
2014-05-16,10.640000343322754
2014-05-19,10.8100004196167
2014-05-20,10.890000343322754
2014-05-21,10.779999732971191
2014-05-22,10.979999542236328
2014-05-23,11.069999694824219
2014-05-27,11.149999618530273
2014-05-28,11.130000114440918
2014-05-29,11.020000457763672
2014-05-30,11.039999961853027
2014-06-02,11.050000190734863
2014-06-03,11.050000190734863
2014-06-04,11.039999961853027
2014-06-05,11.25
2014-06-06,11.180000305175781
2014-06-09,11.220000267028809
2014-06-10,11.130000114440918
2014-06-11,11.029999732971191
2014-06-12,11.029999732971191
2014-06-13,11.0600004196167
2014-06-16,10.9399995803833
2014-06-17,10.960000038146973
2014-06-18,11.020000457763672
2014-06-19,11.010000228881836
2014-06-20,10.970000267028809
2014-06-23,10.949999809265137
2014-06-24,10.90999984741211
2014-06-25,11.010000228881836
2014-06-26,10.859999656677246
2014-06-27,10.920000076293945
2014-06-30,10.869999885559082
2014-07-01,11.0
2014-07-02,10.850000381469727
2014-07-03,10.800000190734863
2014-07-07,10.520000457763672
2014-07-08,10.529999732971191
2014-07-09,10.520000457763672
2014-07-10,10.510000228881836
2014-07-11,10.579999923706055
2014-07-14,10.739999771118164
2014-07-15,10.979999542236328
2014-07-16,10.989999771118164
2014-07-17,10.960000038146973
2014-07-18,10.930000305175781
2014-07-21,10.84000015258789
2014-07-22,10.989999771118164
2014-07-23,10.880000114440918
2014-07-24,10.789999961853027
2014-07-25,10.819999694824219
2014-07-28,10.770000457763672
2014-07-29,10.8100004196167
2014-07-30,10.770000457763672
2014-07-31,10.520000457763672
2014-08-01,10.529999732971191
2014-08-04,10.550000190734863
2014-08-05,10.539999961853027
2014-08-06,10.710000038146973
2014-08-07,10.65999984741211
2014-08-08,10.829999923706055
2014-08-11,10.869999885559082
2014-08-12,10.869999885559082
2014-08-13,10.899999618530273
2014-08-14,10.890000343322754
2014-08-15,10.84000015258789
2014-08-18,10.9399995803833
2014-08-19,10.8100004196167
2014-08-20,10.920000076293945
2014-08-21,11.079999923706055
2014-08-22,11.020000457763672
2014-08-25,11.09000015258789
2014-08-26,11.260000228881836
2014-08-27,11.020000457763672
2014-08-28,10.84000015258789
2014-08-29,10.829999923706055
2014-09-02,10.800000190734863
2014-09-03,10.609999656677246
2014-09-04,10.609999656677246
2014-09-05,10.630000114440918
2014-09-08,10.579999923706055
2014-09-09,10.5
2014-09-10,10.760000228881836
2014-09-11,10.640000343322754
2014-09-12,10.550000190734863
2014-09-15,10.550000190734863
2014-09-16,10.579999923706055
2014-09-17,10.550000190734863
2014-09-18,10.539999961853027
2014-09-19,10.6899995803833
2014-09-22,10.449999809265137
2014-09-23,10.350000381469727
2014-09-24,10.6899995803833
2014-09-25,10.40999984741211
2014-09-26,10.420000076293945
2014-09-29,10.319999694824219
2014-09-30,10.210000038146973
2014-10-01,10.109999656677246
2014-10-02,10.220000267028809
2014-10-03,10.220000267028809
2014-10-06,10.170000076293945
2014-10-07,10.100000381469727
2014-10-08,10.260000228881836
2014-10-09,10.010000228881836
2014-10-10,10.0
2014-10-13,10.369999885559082
2014-10-14,10.529999732971191
2014-10-15,10.5
2014-10-16,10.710000038146973
2014-10-17,10.479999542236328
2014-10-20,10.449999809265137
2014-10-21,10.489999771118164
2014-10-22,10.34000015258789
2014-10-23,10.59000015258789
2014-10-24,10.649999618530273
2014-10-27,10.859999656677246
2014-10-28,11.34000015258789
2014-10-29,11.289999961853027
2014-10-30,11.460000038146973
2014-10-31,11.600000381469727
2014-11-03,11.539999961853027
2014-11-04,11.489999771118164
2014-11-05,11.529999732971191
2014-11-06,11.449999809265137
2014-11-07,11.420000076293945
2014-11-10,11.4399995803833
2014-11-11,11.319999694824219
2014-11-12,11.430000305175781
2014-11-13,11.3100004196167
2014-11-14,11.350000381469727
2014-11-17,11.15999984741211
2014-11-18,11.449999809265137
2014-11-19,11.34000015258789
2014-11-20,11.539999961853027
2014-11-21,11.460000038146973
2014-11-24,11.710000038146973
2014-11-25,11.770000457763672
2014-11-26,11.770000457763672
2014-11-28,11.75
2014-12-01,11.75
2014-12-02,11.920000076293945
2014-12-03,11.75
2014-12-04,11.960000038146973
2014-12-05,11.90999984741211
2014-12-08,11.8100004196167
2014-12-09,11.869999885559082
2014-12-10,11.75
2014-12-11,11.670000076293945
2014-12-12,11.5
2014-12-15,11.699999809265137
2014-12-16,11.850000381469727
2014-12-17,12.0
2014-12-18,11.899999618530273
2014-12-19,11.8100004196167
2014-12-22,11.9399995803833
2014-12-23,11.979999542236328
2014-12-24,12.109999656677246
2014-12-26,12.180000305175781
2014-12-29,12.390000343322754
2014-12-30,12.1899995803833
2014-12-31,12.039999961853027
2015-01-02,12.050000190734863
2015-01-05,12.0
2015-01-06,12.010000228881836
2015-01-07,12.010000228881836
2015-01-08,12.289999961853027
2015-01-09,12.0600004196167
2015-01-12,12.069999694824219
2015-01-13,12.069999694824219
2015-01-14,12.0600004196167
2015-01-15,12.020000457763672
2015-01-16,12.239999771118164
2015-01-20,12.149999618530273
2015-01-21,12.029999732971191
2015-01-22,12.359999656677246
2015-01-23,12.260000228881836
2015-01-26,12.15999984741211
2015-01-27,12.069999694824219
2015-01-28,12.0
2015-01-29,12.09000015258789
2015-01-30,11.989999771118164
2015-02-02,12.130000114440918
2015-02-03,12.010000228881836
2015-02-04,12.1899995803833
2015-02-05,12.4399995803833
2015-02-06,12.569999694824219
2015-02-09,12.279999732971191
2015-02-10,12.220000267028809
2015-02-11,12.069999694824219
2015-02-12,12.140000343322754
2015-02-13,12.1899995803833
2015-02-17,12.1899995803833
2015-02-18,12.0600004196167
2015-02-19,12.239999771118164
2015-02-20,12.270000457763672
2015-02-23,12.109999656677246
2015-02-24,12.15999984741211
2015-02-25,12.210000038146973
2015-02-26,12.09000015258789
2015-02-27,12.010000228881836
2015-03-02,12.079999923706055
2015-03-03,12.0
2015-03-04,12.010000228881836
2015-03-05,12.020000457763672
2015-03-06,12.0
2015-03-09,12.020000457763672
2015-03-10,12.0
2015-03-11,12.100000381469727
2015-03-12,12.380000114440918
2015-03-13,12.430000305175781
2015-03-16,12.359999656677246
2015-03-17,12.279999732971191
2015-03-18,12.199999809265137
2015-03-19,12.079999923706055
2015-03-20,12.1899995803833
2015-03-23,12.239999771118164
2015-03-24,12.289999961853027
2015-03-25,12.260000228881836
2015-03-26,12.25
2015-03-27,12.260000228881836
2015-03-30,12.399999618530273
2015-03-31,12.350000381469727
2015-04-01,12.489999771118164
2015-04-02,12.40999984741211
2015-04-06,12.380000114440918
2015-04-07,12.270000457763672
2015-04-08,12.300000190734863
2015-04-09,12.25
2015-04-10,12.210000038146973
2015-04-13,12.140000343322754
2015-04-14,12.069999694824219
2015-04-15,12.170000076293945
2015-04-16,12.130000114440918
2015-04-17,12.010000228881836
2015-04-20,12.069999694824219
