,CYBR
2018-06-25,62.790000915527344
2018-06-26,63.720001220703125
2018-06-27,61.95000076293945
2018-06-28,62.81999969482422
2018-06-29,62.959999084472656
2018-07-02,64.05000305175781
2018-07-03,64.13999938964844
2018-07-05,64.19000244140625
2018-07-06,65.0
2018-07-09,65.73999786376953
2018-07-10,65.76000213623047
2018-07-11,66.06999969482422
2018-07-12,67.68000030517578
2018-07-13,67.38999938964844
2018-07-16,65.83999633789062
2018-07-17,68.52999877929688
2018-07-18,69.56999969482422
2018-07-19,68.55000305175781
2018-07-20,69.1500015258789
2018-07-23,68.55999755859375
2018-07-24,66.2699966430664
2018-07-25,67.55999755859375
2018-07-26,67.44999694824219
2018-07-27,63.93000030517578
2018-07-30,61.22999954223633
2018-07-31,60.709999084472656
2018-08-01,60.84000015258789
2018-08-02,61.52000045776367
2018-08-03,62.15999984741211
2018-08-06,63.25
2018-08-07,61.77000045776367
2018-08-08,69.0199966430664
2018-08-09,69.88999938964844
2018-08-10,71.1500015258789
2018-08-13,70.79000091552734
2018-08-14,70.91999816894531
2018-08-15,71.79000091552734
2018-08-16,71.6500015258789
2018-08-17,72.7300033569336
2018-08-20,71.87000274658203
2018-08-21,72.37999725341797
2018-08-22,72.81999969482422
2018-08-23,73.22000122070312
2018-08-24,74.19999694824219
2018-08-27,73.70999908447266
2018-08-28,73.66000366210938
2018-08-29,73.76000213623047
2018-08-30,73.55999755859375
2018-08-31,75.41999816894531
2018-09-04,75.9800033569336
2018-09-05,74.51000213623047
2018-09-06,75.4000015258789
2018-09-07,75.91999816894531
2018-09-10,76.5
2018-09-11,77.0
2018-09-12,77.37999725341797
2018-09-13,75.80000305175781
2018-09-14,75.23999786376953
2018-09-17,73.11000061035156
2018-09-18,73.51000213623047
2018-09-19,72.7300033569336
2018-09-20,72.2300033569336
2018-09-21,72.5199966430664
2018-09-24,72.91000366210938
2018-09-25,73.0
2018-09-26,73.48999786376953
2018-09-27,78.76000213623047
2018-09-28,79.83999633789062
2018-10-01,77.02999877929688
2018-10-02,73.97000122070312
2018-10-03,75.0
2018-10-04,73.9000015258789
2018-10-05,74.22000122070312
2018-10-08,70.12999725341797
2018-10-09,70.4000015258789
2018-10-10,68.1500015258789
2018-10-11,67.69999694824219
2018-10-12,69.80000305175781
2018-10-15,70.37999725341797
2018-10-16,71.7300033569336
2018-10-17,71.0
2018-10-18,70.05999755859375
2018-10-19,70.27999877929688
2018-10-22,71.80000305175781
2018-10-23,71.7300033569336
2018-10-24,67.94000244140625
2018-10-25,69.0199966430664
2018-10-26,67.77999877929688
2018-10-29,67.87000274658203
2018-10-30,66.83000183105469
2018-10-31,68.26000213623047
2018-11-01,69.13999938964844
2018-11-02,67.93000030517578
2018-11-05,67.47000122070312
2018-11-06,67.80999755859375
2018-11-07,71.69999694824219
2018-11-08,78.0
2018-11-09,77.33000183105469
2018-11-12,74.61000061035156
2018-11-13,75.1500015258789
2018-11-14,75.02999877929688
2018-11-15,74.55999755859375
2018-11-16,74.7300033569336
2018-11-19,67.54000091552734
2018-11-20,64.68000030517578
2018-11-21,65.9800033569336
2018-11-23,66.4000015258789
2018-11-26,68.7300033569336
2018-11-27,67.37000274658203
2018-11-28,70.80000305175781
2018-11-29,71.9000015258789
2018-11-30,74.13999938964844
2018-12-03,74.93000030517578
2018-12-04,72.80999755859375
2018-12-06,76.16999816894531
2018-12-07,74.5199966430664
2018-12-10,75.7300033569336
2018-12-11,76.80999755859375
2018-12-12,77.62000274658203
2018-12-13,76.8499984741211
2018-12-14,73.97000122070312
2018-12-17,69.87000274658203
2018-12-18,71.20999908447266
2018-12-19,71.06999969482422
2018-12-20,69.37000274658203
2018-12-21,67.55000305175781
2018-12-24,66.18000030517578
2018-12-26,69.95999908447266
2018-12-27,72.44999694824219
2018-12-28,73.2699966430664
2018-12-31,74.13999938964844
2019-01-02,73.23999786376953
2019-01-03,69.91000366210938
2019-01-04,69.41999816894531
2019-01-07,72.77999877929688
2019-01-08,77.7300033569336
2019-01-09,77.31999969482422
2019-01-10,78.58000183105469
2019-01-11,77.91999816894531
2019-01-14,77.08000183105469
2019-01-15,79.62999725341797
2019-01-16,77.22000122070312
2019-01-17,78.0
2019-01-18,78.5199966430664
2019-01-22,75.62999725341797
2019-01-23,77.0
2019-01-24,77.44000244140625
2019-01-25,80.1500015258789
2019-01-28,84.12999725341797
2019-01-29,83.52999877929688
2019-01-30,86.87999725341797
2019-01-31,87.76000213623047
2019-02-01,88.4800033569336
2019-02-04,88.44000244140625
2019-02-05,89.5999984741211
2019-02-06,87.94000244140625
2019-02-07,86.88999938964844
2019-02-08,88.97000122070312
2019-02-11,89.23999786376953
2019-02-12,87.4800033569336
2019-02-13,86.37999725341797
2019-02-14,104.05999755859375
2019-02-15,101.05000305175781
2019-02-19,101.80999755859375
2019-02-20,101.8499984741211
2019-02-21,104.08999633789062
2019-02-22,105.88999938964844
2019-02-25,107.1500015258789
2019-02-26,106.72000122070312
2019-02-27,109.58999633789062
2019-02-28,109.7699966430664
2019-03-01,109.93000030517578
2019-03-04,105.66999816894531
2019-03-05,106.91999816894531
2019-03-06,105.70999908447266
2019-03-07,106.76000213623047
2019-03-08,106.83000183105469
2019-03-11,110.73999786376953
2019-03-12,110.7300033569336
2019-03-13,109.91999816894531
2019-03-14,113.19999694824219
2019-03-15,111.18000030517578
2019-03-18,112.30999755859375
2019-03-19,114.45999908447266
2019-03-20,113.68000030517578
2019-03-21,117.58000183105469
2019-03-22,113.19000244140625
2019-03-25,112.83000183105469
2019-03-26,116.02999877929688
2019-03-27,113.69999694824219
2019-03-28,115.94999694824219
2019-03-29,119.05000305175781
2019-04-01,119.33999633789062
2019-04-02,119.56999969482422
2019-04-03,120.19000244140625
2019-04-04,114.22000122070312
2019-04-05,114.41999816894531
2019-04-08,117.02999877929688
2019-04-09,118.37999725341797
2019-04-10,121.0199966430664
2019-04-11,119.54000091552734
2019-04-12,121.41000366210938
2019-04-15,121.88999938964844
2019-04-16,123.69999694824219
2019-04-17,121.26000213623047
2019-04-18,117.7300033569336
2019-04-22,121.91999816894531
2019-04-23,126.0199966430664
2019-04-24,125.62999725341797
2019-04-25,124.7300033569336
2019-04-26,127.56999969482422
2019-04-29,129.25999450683594
2019-04-30,128.92999267578125
2019-05-01,127.01000213623047
2019-05-02,127.93000030517578
2019-05-03,128.97999572753906
2019-05-06,129.22000122070312
2019-05-07,127.62999725341797
2019-05-08,128.3699951171875
2019-05-09,126.62000274658203
2019-05-10,125.73999786376953
2019-05-13,121.23999786376953
2019-05-14,123.0
2019-05-15,126.12000274658203
2019-05-16,131.58999633789062
2019-05-17,128.80999755859375
2019-05-20,127.87000274658203
2019-05-21,132.66000366210938
2019-05-22,135.77000427246094
2019-05-23,131.64999389648438
2019-05-24,133.91000366210938
2019-05-28,135.75999450683594
2019-05-29,130.91000366210938
2019-05-30,132.1699981689453
2019-05-31,132.0500030517578
2019-06-03,119.88999938964844
2019-06-04,127.30999755859375
2019-06-05,128.22999572753906
2019-06-06,130.14999389648438
2019-06-07,129.11000061035156
2019-06-10,130.11000061035156
2019-06-11,130.5
2019-06-12,132.49000549316406
2019-06-13,131.61000061035156
2019-06-14,130.3000030517578
2019-06-17,128.69000244140625
2019-06-18,133.52000427246094
2019-06-19,133.94000244140625
2019-06-20,131.4600067138672
2019-06-21,126.19000244140625
2019-06-24,127.12000274658203
2019-06-25,124.83000183105469
2019-06-26,123.55000305175781
2019-06-27,127.04000091552734
2019-06-28,127.83999633789062
2019-07-01,127.41000366210938
2019-07-02,127.25
2019-07-03,129.36000061035156
2019-07-05,128.49000549316406
2019-07-08,126.4800033569336
2019-07-09,129.72000122070312
2019-07-10,132.08999633789062
2019-07-11,131.64999389648438
2019-07-12,133.3800048828125
2019-07-15,141.47000122070312
2019-07-16,139.58999633789062
2019-07-17,140.6999969482422
2019-07-18,139.7100067138672
2019-07-19,139.4600067138672
2019-07-22,142.00999450683594
2019-07-23,141.1300048828125
2019-07-24,144.86000061035156
2019-07-25,146.97000122070312
2019-07-26,146.94000244140625
2019-07-29,141.72999572753906
2019-07-30,140.69000244140625
2019-07-31,138.8800048828125
2019-08-01,138.3699951171875
2019-08-02,133.39999389648438
2019-08-05,125.83000183105469
2019-08-06,127.19999694824219
2019-08-07,116.12000274658203
2019-08-08,123.18000030517578
2019-08-09,118.51000213623047
2019-08-12,118.37999725341797
2019-08-13,120.23999786376953
2019-08-14,114.41000366210938
2019-08-15,112.70999908447266
2019-08-16,115.16000366210938
2019-08-19,115.56999969482422
2019-08-20,115.9800033569336
2019-08-21,119.69999694824219
2019-08-22,117.83000183105469
2019-08-23,115.83999633789062
2019-08-26,114.62999725341797
2019-08-27,111.9000015258789
2019-08-28,112.25
2019-08-29,113.76000213623047
2019-08-30,112.33999633789062
2019-09-03,112.30000305175781
2019-09-04,114.29000091552734
2019-09-05,115.9000015258789
2019-09-06,113.70999908447266
2019-09-09,107.4000015258789
2019-09-10,103.33000183105469
2019-09-11,99.5199966430664
2019-09-12,98.12999725341797
2019-09-13,100.23999786376953
2019-09-16,101.3499984741211
2019-09-17,103.68000030517578
2019-09-18,104.8499984741211
2019-09-19,105.5
2019-09-20,105.30999755859375
2019-09-23,105.44999694824219
2019-09-24,100.87999725341797
2019-09-25,101.33000183105469
2019-09-26,100.83999633789062
2019-09-27,98.69000244140625
2019-09-30,99.81999969482422
2019-10-01,101.31999969482422
2019-10-02,100.08000183105469
2019-10-03,104.81999969482422
2019-10-04,104.79499816894531
2019-10-07,105.58999633789062
2019-10-08,103.27999877929688
2019-10-09,106.0999984741211
2019-10-10,101.9800033569336
2019-10-11,104.38999938964844
2019-10-14,103.02999877929688
2019-10-15,105.3499984741211
2019-10-16,102.11000061035156
2019-10-17,101.94000244140625
2019-10-18,99.18000030517578
2019-10-21,100.33999633789062
2019-10-22,97.0
2019-10-23,96.94000244140625
2019-10-24,100.79000091552734
2019-10-25,100.05000305175781
2019-10-28,101.16999816894531
2019-10-29,101.27999877929688
2019-10-30,103.94999694824219
2019-10-31,101.58000183105469
2019-11-01,106.47000122070312
2019-11-04,105.77999877929688
2019-11-05,106.58999633789062
2019-11-06,115.37000274658203
2019-11-07,109.4000015258789
2019-11-08,114.0999984741211
2019-11-11,113.7699966430664
2019-11-12,115.2699966430664
2019-11-13,114.56999969482422
2019-11-14,114.19000244140625
2019-11-15,112.94999694824219
2019-11-18,116.43000030517578
2019-11-19,116.93000030517578
2019-11-20,117.91999816894531
2019-11-21,119.73999786376953
2019-11-22,121.69999694824219
2019-11-25,123.76000213623047
2019-11-26,123.93000030517578
2019-11-27,122.70999908447266
2019-11-29,122.55000305175781
2019-12-02,120.0999984741211
2019-12-03,118.94000244140625
2019-12-04,119.37999725341797
2019-12-05,119.91999816894531
2019-12-06,118.29000091552734
2019-12-09,119.51000213623047
2019-12-10,120.13999938964844
2019-12-11,121.94999694824219
2019-12-12,122.6500015258789
2019-12-13,126.3499984741211
2019-12-16,123.43000030517578
2019-12-17,123.37999725341797
2019-12-18,123.1500015258789
2019-12-19,121.29000091552734
2019-12-20,116.44000244140625
2019-12-23,118.08000183105469
2019-12-24,117.37999725341797
2019-12-26,118.88999938964844
2019-12-27,118.29000091552734
2019-12-30,116.3499984741211
2019-12-31,116.58000183105469
2020-01-02,118.76000213623047
2020-01-03,120.8499984741211
2020-01-06,126.77999877929688
2020-01-07,128.0800018310547
2020-01-08,132.77000427246094
2020-01-09,134.75999450683594
2020-01-10,136.22000122070312
2020-01-13,141.0
2020-01-14,136.80999755859375
2020-01-15,137.47000122070312
2020-01-16,140.5399932861328
2020-01-17,140.0
2020-01-21,139.0
2020-01-22,139.91000366210938
2020-01-23,140.14999389648438
2020-01-24,140.41000366210938
2020-01-27,137.6699981689453
2020-01-28,140.22000122070312
2020-01-29,139.88999938964844
2020-01-30,141.0500030517578
2020-01-31,138.22999572753906
2020-02-03,138.94000244140625
2020-02-04,142.97000122070312
2020-02-05,138.8699951171875
2020-02-06,139.47999572753906
2020-02-07,138.89999389648438
2020-02-10,138.97999572753906
2020-02-11,138.60000610351562
2020-02-12,119.37999725341797
2020-02-13,118.19999694824219
2020-02-14,118.94000244140625
2020-02-18,119.72000122070312
2020-02-19,120.31999969482422
2020-02-20,122.6500015258789
2020-02-21,120.88999938964844
2020-02-24,114.87999725341797
2020-02-25,109.63999938964844
2020-02-26,108.41000366210938
2020-02-27,105.62000274658203
2020-02-28,104.69999694824219
2020-03-02,106.8499984741211
2020-03-03,101.69999694824219
2020-03-04,106.37000274658203
2020-03-05,102.87999725341797
2020-03-06,98.0999984741211
2020-03-09,88.30999755859375
2020-03-10,91.30000305175781
2020-03-11,86.75
2020-03-12,78.5999984741211
2020-03-13,82.9800033569336
2020-03-16,75.5
2020-03-17,83.11000061035156
2020-03-18,72.77999877929688
2020-03-19,75.54000091552734
2020-03-20,76.7699966430664
2020-03-23,76.83999633789062
2020-03-24,86.94999694824219
2020-03-25,90.08999633789062
2020-03-26,93.37000274658203
2020-03-27,89.08000183105469
2020-03-30,86.76000213623047
2020-03-31,85.55999755859375
2020-04-01,79.94000244140625
2020-04-02,81.7300033569336
2020-04-03,76.75
2020-04-06,83.73999786376953
2020-04-07,83.27999877929688
2020-04-08,86.33999633789062
2020-04-09,89.08999633789062
2020-04-13,87.30000305175781
2020-04-14,87.97000122070312
2020-04-15,86.0
2020-04-16,88.66999816894531
2020-04-17,92.0
2020-04-20,95.0
2020-04-21,91.29000091552734
2020-04-22,94.8499984741211
2020-04-23,94.55999755859375
2020-04-24,94.69999694824219
2020-04-27,96.27999877929688
2020-04-28,95.4800033569336
2020-04-29,98.95999908447266
2020-04-30,98.76000213623047
2020-05-01,96.36000061035156
2020-05-04,97.72000122070312
2020-05-05,97.98999786376953
2020-05-06,100.80000305175781
2020-05-07,105.93000030517578
2020-05-08,109.05999755859375
2020-05-11,114.7699966430664
2020-05-12,109.73999786376953
2020-05-13,96.36000061035156
2020-05-14,97.76000213623047
2020-05-15,95.54000091552734
2020-05-18,97.91000366210938
2020-05-19,96.06999969482422
2020-05-20,97.5
2020-05-21,97.23999786376953
2020-05-22,100.31999969482422
2020-05-26,103.33999633789062
2020-05-27,101.79000091552734
2020-05-28,102.18000030517578
2020-05-29,103.77999877929688
2020-06-01,105.66999816894531
2020-06-02,104.86000061035156
2020-06-03,106.19999694824219
2020-06-04,105.08000183105469
2020-06-05,105.4000015258789
2020-06-08,106.3499984741211
2020-06-09,103.83000183105469
2020-06-10,103.61000061035156
2020-06-11,95.68000030517578
2020-06-12,98.12000274658203
2020-06-15,99.36000061035156
2020-06-16,101.0999984741211
2020-06-17,102.31999969482422
2020-06-18,101.75
2020-06-19,101.30000305175781
2020-06-22,101.2699966430664
2020-06-23,100.97000122070312
2020-06-24,96.75
2020-06-25,97.2699966430664
2020-06-26,95.1500015258789
2020-06-29,94.66000366210938
2020-06-30,99.2699966430664
2020-07-01,102.88999938964844
2020-07-02,102.97000122070312
2020-07-06,106.91999816894531
2020-07-07,107.33999633789062
2020-07-08,107.26000213623047
2020-07-09,109.75
2020-07-10,109.0
2020-07-13,104.51000213623047
2020-07-14,107.54000091552734
2020-07-15,108.0
2020-07-16,108.9000015258789
2020-07-17,109.08000183105469
2020-07-20,117.52999877929688
2020-07-21,116.88999938964844
2020-07-22,117.16000366210938
2020-07-23,116.8499984741211
2020-07-24,113.5199966430664
2020-07-27,114.43000030517578
2020-07-28,112.68000030517578
2020-07-29,115.87999725341797
2020-07-30,118.4800033569336
2020-07-31,117.83999633789062
2020-08-03,119.87000274658203
2020-08-04,112.1500015258789
2020-08-05,115.05999755859375
2020-08-06,113.48999786376953
2020-08-07,110.58999633789062
2020-08-10,107.37999725341797
2020-08-11,107.16999816894531
2020-08-12,109.0
2020-08-13,110.77999877929688
2020-08-14,108.94000244140625
2020-08-17,106.19000244140625
2020-08-18,108.56999969482422
2020-08-19,107.86000061035156
2020-08-20,109.44000244140625
2020-08-21,107.2699966430664
2020-08-24,107.37999725341797
2020-08-25,108.91999816894531
2020-08-26,113.02999877929688
2020-08-27,111.63999938964844
2020-08-28,112.01000213623047
2020-08-31,110.5
2020-09-01,113.16000366210938
2020-09-02,112.55999755859375
2020-09-03,106.6500015258789
2020-09-04,101.9800033569336
2020-09-08,100.55999755859375
2020-09-09,99.45999908447266
2020-09-10,98.29000091552734
2020-09-11,97.94999694824219
2020-09-14,98.0199966430664
2020-09-15,103.29000091552734
2020-09-16,101.16999816894531
2020-09-17,97.67500305175781
2020-09-18,97.69999694824219
2020-09-21,99.43000030517578
2020-09-22,101.13999938964844
2020-09-23,99.25
2020-09-24,98.12999725341797
2020-09-25,99.38999938964844
2020-09-28,100.3499984741211
2020-09-29,102.13999938964844
2020-09-30,103.41999816894531
2020-10-01,108.06999969482422
2020-10-02,107.38999938964844
2020-10-05,109.12999725341797
2020-10-06,110.69999694824219
2020-10-07,112.55000305175781
2020-10-08,112.6500015258789
2020-10-09,114.0
2020-10-12,115.23999786376953
2020-10-13,113.12999725341797
2020-10-14,112.52999877929688
2020-10-15,111.54000091552734
2020-10-16,113.01000213623047
2020-10-19,112.04000091552734
2020-10-20,111.33000183105469
2020-10-21,109.45999908447266
2020-10-22,109.66999816894531
2020-10-23,108.44000244140625
2020-10-26,106.4000015258789
2020-10-27,104.88999938964844
2020-10-28,102.83000183105469
2020-10-29,102.56999969482422
2020-10-30,99.1500015258789
2020-11-02,99.70999908447266
2020-11-03,101.62000274658203
2020-11-04,106.87000274658203
2020-11-05,108.48999786376953
2020-11-06,107.62999725341797
2020-11-09,105.54000091552734
2020-11-10,95.6500015258789
2020-11-11,103.75
2020-11-12,103.70999908447266
2020-11-13,105.95999908447266
2020-11-16,106.31999969482422
2020-11-17,105.62000274658203
2020-11-18,106.41999816894531
2020-11-19,108.30999755859375
2020-11-20,109.48999786376953
2020-11-23,111.37999725341797
2020-11-24,109.94999694824219
2020-11-25,111.58999633789062
2020-11-27,113.19999694824219
2020-11-30,114.87000274658203
2020-12-01,112.97000122070312
2020-12-02,112.70999908447266
2020-12-03,114.48999786376953
2020-12-04,113.9000015258789
2020-12-07,111.87999725341797
2020-12-08,113.33999633789062
2020-12-09,109.2300033569336
2020-12-10,107.62999725341797
2020-12-11,110.44999694824219
2020-12-14,112.76000213623047
2020-12-15,115.68000030517578
2020-12-16,119.27999877929688
2020-12-17,124.70999908447266
2020-12-18,145.0800018310547
2020-12-21,146.58999633789062
2020-12-22,162.83999633789062
2020-12-23,161.42999267578125
2020-12-24,161.1699981689453
2020-12-28,163.9600067138672
2020-12-29,159.64999389648438
2020-12-30,161.0
2020-12-31,161.58999633789062
2021-01-04,154.69000244140625
2021-01-05,152.64999389648438
2021-01-06,144.8300018310547
2021-01-07,150.3300018310547
2021-01-08,152.5800018310547
2021-01-11,154.17999267578125
2021-01-12,162.3300018310547
2021-01-13,157.47999572753906
2021-01-14,158.1999969482422
2021-01-15,160.0
2021-01-19,164.07000732421875
2021-01-20,162.72999572753906
2021-01-21,161.3000030517578
2021-01-22,162.25999450683594
2021-01-25,162.47000122070312
2021-01-26,165.75
2021-01-27,162.3000030517578
2021-01-28,163.75
2021-01-29,160.25
2021-02-01,163.67999267578125
2021-02-02,167.52000427246094
2021-02-03,160.1999969482422
2021-02-04,162.32000732421875
2021-02-05,162.11000061035156
2021-02-08,161.86000061035156
2021-02-09,163.47000122070312
2021-02-10,161.8000030517578
2021-02-11,163.8000030517578
2021-02-12,162.77999877929688
2021-02-16,151.83999633789062
2021-02-17,152.88999938964844
2021-02-18,158.47999572753906
2021-02-19,163.75999450683594
2021-02-22,158.36000061035156
2021-02-23,157.50999450683594
2021-02-24,152.5399932861328
2021-02-25,148.47000122070312
2021-02-26,146.8300018310547
2021-03-01,151.89999389648438
2021-03-02,147.8000030517578
2021-03-03,148.5800018310547
2021-03-04,139.72000122070312
2021-03-05,137.13999938964844
2021-03-08,135.77999877929688
2021-03-09,146.41000366210938
2021-03-10,141.77999877929688
2021-03-11,148.25
2021-03-12,145.27000427246094
2021-03-15,144.82000732421875
2021-03-16,143.05999755859375
2021-03-17,142.47999572753906
2021-03-18,136.50999450683594
2021-03-19,137.22999572753906
2021-03-22,140.41000366210938
2021-03-23,139.32000732421875
2021-03-24,134.47000122070312
2021-03-25,130.8699951171875
2021-03-26,132.32000732421875
2021-03-29,127.26000213623047
2021-03-30,127.3499984741211
2021-03-31,129.33999633789062
2021-04-01,132.0
2021-04-05,133.7100067138672
2021-04-06,135.55999755859375
2021-04-07,133.33999633789062
2021-04-08,134.4499969482422
2021-04-09,135.75
2021-04-12,138.91000366210938
2021-04-13,143.25
2021-04-14,142.24000549316406
2021-04-15,146.3800048828125
2021-04-16,146.4499969482422
2021-04-19,147.49000549316406
2021-04-20,141.94000244140625
2021-04-21,144.11000061035156
2021-04-22,145.02000427246094
2021-04-23,143.24000549316406
2021-04-26,153.8000030517578
2021-04-27,150.67999267578125
2021-04-28,146.72999572753906
2021-04-29,142.5800018310547
2021-04-30,140.5
2021-05-03,138.97000122070312
2021-05-04,134.97999572753906
2021-05-05,119.16999816894531
2021-05-06,116.0
2021-05-07,120.2300033569336
2021-05-10,119.75
2021-05-11,122.0199966430664
2021-05-12,118.37999725341797
2021-05-13,116.81999969482422
2021-05-14,121.5
