,FINX
2020-06-11,31.899999618530273
2020-06-12,32.44599914550781
2020-06-15,33.029998779296875
2020-06-16,33.606998443603516
2020-06-17,33.9900016784668
2020-06-18,33.470001220703125
2020-06-19,32.880001068115234
2020-06-22,33.380001068115234
2020-06-23,33.599998474121094
2020-06-24,32.40999984741211
2020-06-25,32.880001068115234
2020-06-26,32.25
2020-06-29,32.619998931884766
2020-06-30,33.222999572753906
2020-07-01,33.849998474121094
2020-07-02,34.119998931884766
2020-07-06,34.54999923706055
2020-07-07,34.31999969482422
2020-07-08,35.060001373291016
2020-07-09,35.029998779296875
2020-07-10,34.93000030517578
2020-07-13,34.02000045776367
2020-07-14,34.029998779296875
2020-07-15,34.61000061035156
2020-07-16,34.08000183105469
2020-07-17,34.5
2020-07-20,35.459999084472656
2020-07-21,35.59000015258789
2020-07-22,35.849998474121094
2020-07-23,35.310001373291016
2020-07-24,34.72999954223633
2020-07-27,35.36000061035156
2020-07-28,34.9900016784668
2020-07-29,35.88999938964844
2020-07-30,35.86000061035156
2020-07-31,35.779998779296875
2020-08-03,36.5099983215332
2020-08-04,36.380001068115234
2020-08-05,36.90999984741211
2020-08-06,37.31999969482422
2020-08-07,36.9900016784668
2020-08-10,36.150001525878906
2020-08-11,35.90999984741211
2020-08-12,36.150001525878906
2020-08-13,36.470001220703125
2020-08-14,36.470001220703125
2020-08-17,37.22999954223633
2020-08-18,37.310001373291016
2020-08-19,37.209999084472656
2020-08-20,37.400001525878906
2020-08-21,37.2599983215332
2020-08-24,37.65999984741211
2020-08-25,38.40999984741211
2020-08-26,38.810001373291016
2020-08-27,39.02000045776367
2020-08-28,39.0099983215332
2020-08-31,38.9900016784668
2020-09-01,39.41999816894531
2020-09-02,39.650001525878906
2020-09-03,37.779998779296875
2020-09-04,36.84000015258789
2020-09-08,35.97999954223633
2020-09-09,36.900001525878906
2020-09-10,36.439998626708984
2020-09-11,36.025001525878906
2020-09-14,36.58000183105469
2020-09-15,37.209999084472656
2020-09-16,37.22999954223633
2020-09-17,36.7599983215332
2020-09-18,36.81999969482422
2020-09-21,36.599998474121094
2020-09-22,37.4900016784668
2020-09-23,36.560001373291016
2020-09-24,36.5
2020-09-25,37.16999816894531
2020-09-28,37.779998779296875
2020-09-29,38.08000183105469
2020-09-30,37.970001220703125
2020-10-01,38.61000061035156
2020-10-02,38.2599983215332
2020-10-05,38.88999938964844
2020-10-06,38.529998779296875
2020-10-07,39.34000015258789
2020-10-08,39.95000076293945
2020-10-09,40.56999969482422
2020-10-12,41.04999923706055
2020-10-13,40.900001525878906
2020-10-14,40.540000915527344
2020-10-15,40.209999084472656
2020-10-16,40.18000030517578
2020-10-19,39.720001220703125
2020-10-20,39.9900016784668
2020-10-21,39.869998931884766
2020-10-22,39.529998779296875
2020-10-23,39.689998626708984
2020-10-26,38.52000045776367
2020-10-27,38.36000061035156
2020-10-28,37.31999969482422
2020-10-29,37.5
2020-10-30,36.34000015258789
2020-11-02,36.529998779296875
2020-11-03,37.40999984741211
2020-11-04,39.099998474121094
2020-11-05,40.0
2020-11-06,40.16999816894531
2020-11-09,40.22999954223633
2020-11-10,39.27000045776367
2020-11-11,40.279998779296875
2020-11-12,39.97999954223633
2020-11-13,40.41999816894531
2020-11-16,40.619998931884766
2020-11-17,40.709999084472656
2020-11-18,40.4900016784668
2020-11-19,41.099998474121094
2020-11-20,41.29999923706055
2020-11-23,41.88999938964844
2020-11-24,42.22999954223633
2020-11-25,42.33000183105469
2020-11-27,42.880001068115234
2020-11-30,42.72999954223633
2020-12-01,43.08000183105469
2020-12-02,42.650001525878906
2020-12-03,42.88999938964844
2020-12-04,43.459999084472656
2020-12-07,43.790000915527344
2020-12-08,44.13999938964844
2020-12-09,43.41999816894531
2020-12-10,43.939998626708984
2020-12-11,44.40999984741211
2020-12-14,44.939998626708984
2020-12-15,45.459999084472656
2020-12-16,46.15999984741211
2020-12-17,46.9900016784668
2020-12-18,46.93000030517578
2020-12-21,46.470001220703125
2020-12-22,46.95000076293945
2020-12-23,46.810001373291016
2020-12-24,46.95000076293945
2020-12-28,46.70000076293945
2020-12-29,46.369998931884766
2020-12-30,46.630001068115234
2020-12-31,46.709999084472656
2021-01-04,46.349998474121094
2021-01-05,46.63999938964844
2021-01-06,45.79999923706055
2021-01-07,46.189998626708984
2021-01-08,46.88999938964844
2021-01-11,45.81999969482422
2021-01-12,45.81999969482422
2021-01-13,45.56999969482422
2021-01-14,45.849998474121094
2021-01-15,45.7599983215332
2021-01-19,46.65999984741211
2021-01-20,47.400001525878906
2021-01-21,47.689998626708984
2021-01-22,47.36000061035156
2021-01-25,47.20000076293945
2021-01-26,46.70000076293945
2021-01-27,45.15999984741211
2021-01-28,45.7599983215332
2021-01-29,45.0
2021-02-01,46.400001525878906
2021-02-02,47.470001220703125
2021-02-03,47.400001525878906
2021-02-04,48.709999084472656
2021-02-05,49.83000183105469
2021-02-08,50.77000045776367
2021-02-09,50.720001220703125
2021-02-10,51.5
2021-02-11,51.81999969482422
2021-02-12,52.16999816894531
2021-02-16,52.529998779296875
2021-02-17,51.56999969482422
2021-02-18,51.4900016784668
2021-02-19,51.88999938964844
2021-02-22,50.5099983215332
2021-02-23,49.68000030517578
2021-02-24,49.369998931884766
2021-02-25,47.5099983215332
2021-02-26,47.060001373291016
2021-03-01,48.720001220703125
2021-03-02,48.220001220703125
2021-03-03,46.45000076293945
2021-03-04,44.56999969482422
2021-03-05,44.709999084472656
2021-03-08,43.41999816894531
2021-03-09,45.099998474121094
2021-03-10,45.18000030517578
2021-03-11,46.849998474121094
2021-03-12,46.56999969482422
2021-03-15,46.61000061035156
2021-03-16,46.369998931884766
2021-03-17,46.650001525878906
2021-03-18,44.56999969482422
2021-03-19,45.04999923706055
2021-03-22,45.25
2021-03-23,44.689998626708984
2021-03-24,43.720001220703125
2021-03-25,43.61000061035156
2021-03-26,44.099998474121094
2021-03-29,43.18000030517578
2021-03-30,43.189998626708984
2021-03-31,44.130001068115234
2021-04-01,45.36000061035156
2021-04-05,45.65999984741211
2021-04-06,46.209999084472656
2021-04-07,46.29999923706055
2021-04-08,47.13999938964844
2021-04-09,47.41999816894531
2021-04-12,47.27000045776367
2021-04-13,48.0
2021-04-14,47.470001220703125
2021-04-15,48.099998474121094
2021-04-16,47.93000030517578
2021-04-19,47.06999969482422
2021-04-20,46.68000030517578
2021-04-21,46.93000030517578
2021-04-22,47.11000061035156
2021-04-23,47.81999969482422
2021-04-26,48.47999954223633
2021-04-27,47.90999984741211
2021-04-28,47.939998626708984
2021-04-29,47.59000015258789
2021-04-30,46.52000045776367
2021-05-03,46.34000015258789
2021-05-04,44.630001068115234
2021-05-05,44.380001068115234
2021-05-06,43.77000045776367
2021-05-07,44.380001068115234
2021-05-10,43.07500076293945
2021-05-11,42.79999923706055
2021-05-12,41.45000076293945
2021-05-13,41.18000030517578
2021-05-14,42.279998779296875
