,DVY
2007-08-15,66.08999633789062
2007-08-16,67.66000366210938
2007-08-17,69.19999694824219
2007-08-20,69.0
2007-08-21,69.30999755859375
2007-08-22,70.06999969482422
2007-08-23,69.69000244140625
2007-08-24,70.20999908447266
2007-08-27,69.2300033569336
2007-08-28,67.76000213623047
2007-08-29,68.9000015258789
2007-08-30,68.58999633789062
2007-08-31,69.08999633789062
2007-09-04,69.72000122070312
2007-09-05,68.83999633789062
2007-09-06,69.11000061035156
2007-09-07,68.13999938964844
2007-09-10,67.76000213623047
2007-09-11,68.5
2007-09-12,68.63999938964844
2007-09-13,68.87000274658203
2007-09-14,69.0
2007-09-17,68.80000305175781
2007-09-18,70.77999877929688
2007-09-19,71.2699966430664
2007-09-20,70.58000183105469
2007-09-21,70.66000366210938
2007-09-24,69.93000030517578
2007-09-25,69.12000274658203
2007-09-26,69.62000274658203
2007-09-27,69.70999908447266
2007-09-28,69.30000305175781
2007-10-01,70.19999694824219
2007-10-02,70.33000183105469
2007-10-03,70.44999694824219
2007-10-04,70.63999938964844
2007-10-05,71.45999908447266
2007-10-08,70.91000366210938
2007-10-09,71.38999938964844
2007-10-10,70.94000244140625
2007-10-11,70.87999725341797
2007-10-12,70.94999694824219
2007-10-15,70.0999984741211
2007-10-16,69.06999969482422
2007-10-17,69.02999877929688
2007-10-18,68.55999755859375
2007-10-19,67.08999633789062
2007-10-22,67.0
2007-10-23,67.94999694824219
2007-10-24,67.75
2007-10-25,68.08999633789062
2007-10-26,69.75
2007-10-29,69.4000015258789
2007-10-30,69.05000305175781
2007-10-31,69.3499984741211
2007-11-01,67.45999908447266
2007-11-02,66.97000122070312
2007-11-05,66.55000305175781
2007-11-06,67.4000015258789
2007-11-07,65.19999694824219
2007-11-08,65.75
2007-11-09,66.01000213623047
2007-11-12,65.94999694824219
2007-11-13,67.55000305175781
2007-11-14,66.8499984741211
2007-11-15,66.08000183105469
2007-11-16,65.76000213623047
2007-11-19,64.4000015258789
2007-11-20,64.69999694824219
2007-11-21,64.13999938964844
2007-11-23,65.16999816894531
2007-11-26,63.439998626708984
2007-11-27,64.47000122070312
2007-11-28,66.68000030517578
2007-11-29,66.44999694824219
2007-11-30,67.41000366210938
2007-12-03,67.30000305175781
2007-12-04,66.88999938964844
2007-12-05,67.87000274658203
2007-12-06,68.66999816894531
2007-12-07,68.5
2007-12-10,69.3499984741211
2007-12-11,67.33000183105469
2007-12-12,67.27999877929688
2007-12-13,66.73999786376953
2007-12-14,65.7300033569336
2007-12-17,64.94999694824219
2007-12-18,65.4000015258789
2007-12-19,65.20999908447266
2007-12-20,65.5199966430664
2007-12-21,67.36000061035156
2007-12-24,67.0199966430664
2007-12-26,66.86000061035156
2007-12-27,65.20999908447266
2007-12-28,64.88999938964844
2007-12-31,64.48999786376953
2008-01-02,63.70000076293945
2008-01-03,63.130001068115234
2008-01-04,61.63999938964844
2008-01-07,62.5099983215332
2008-01-08,61.130001068115234
2008-01-09,61.45000076293945
2008-01-10,62.47999954223633
2008-01-11,62.040000915527344
2008-01-14,62.09000015258789
2008-01-15,60.65999984741211
2008-01-16,61.349998474121094
2008-01-17,58.970001220703125
2008-01-18,58.27000045776367
2008-01-22,58.16999816894531
2008-01-23,61.34000015258789
2008-01-24,61.540000915527344
2008-01-25,60.83000183105469
2008-01-28,62.41999816894531
2008-01-29,63.36000061035156
2008-01-30,63.040000915527344
2008-01-31,64.61000061035156
2008-02-01,65.79000091552734
2008-02-04,64.72000122070312
2008-02-05,62.61000061035156
2008-02-06,62.11000061035156
2008-02-07,62.7400016784668
2008-02-08,62.11000061035156
2008-02-11,61.619998931884766
2008-02-12,62.33000183105469
2008-02-13,62.54999923706055
2008-02-14,61.689998626708984
2008-02-15,62.08000183105469
2008-02-19,61.349998474121094
2008-02-20,62.02000045776367
2008-02-21,60.869998931884766
2008-02-22,61.630001068115234
2008-02-25,62.29999923706055
2008-02-26,62.59000015258789
2008-02-27,62.40999984741211
2008-02-28,61.119998931884766
2008-02-29,59.189998626708984
2008-03-03,58.869998931884766
2008-03-04,58.779998779296875
2008-03-05,58.720001220703125
2008-03-06,57.18000030517578
2008-03-07,57.29999923706055
2008-03-10,56.7400016784668
2008-03-11,59.529998779296875
2008-03-12,58.720001220703125
2008-03-13,59.029998779296875
2008-03-14,57.58000183105469
2008-03-17,56.900001525878906
2008-03-18,59.040000915527344
2008-03-19,58.400001525878906
2008-03-20,60.45000076293945
2008-03-24,61.04999923706055
2008-03-25,60.459999084472656
2008-03-26,59.29999923706055
2008-03-27,58.56999969482422
2008-03-28,57.66999816894531
2008-03-31,57.869998931884766
2008-04-01,60.540000915527344
2008-04-02,60.470001220703125
2008-04-03,60.47999954223633
2008-04-04,59.939998626708984
2008-04-07,60.25
2008-04-08,59.779998779296875
2008-04-09,58.869998931884766
2008-04-10,58.95000076293945
2008-04-11,58.16999816894531
2008-04-14,56.970001220703125
2008-04-15,57.7599983215332
2008-04-16,59.18000030517578
2008-04-17,59.560001373291016
2008-04-18,60.16999816894531
2008-04-21,59.16999816894531
2008-04-22,58.58000183105469
2008-04-23,58.18000030517578
2008-04-24,59.40999984741211
2008-04-25,60.09000015258789
2008-04-28,60.18000030517578
2008-04-29,59.790000915527344
2008-04-30,59.369998931884766
2008-05-01,61.15999984741211
2008-05-02,61.150001525878906
2008-05-05,60.849998474121094
2008-05-06,60.970001220703125
2008-05-07,59.79999923706055
2008-05-08,59.56999969482422
2008-05-09,59.189998626708984
2008-05-12,60.22999954223633
2008-05-13,59.97999954223633
2008-05-14,60.11000061035156
2008-05-15,60.77000045776367
2008-05-16,60.20000076293945
2008-05-19,60.119998931884766
2008-05-20,59.619998931884766
2008-05-21,58.63999938964844
2008-05-22,59.150001525878906
2008-05-23,58.220001220703125
2008-05-27,58.4900016784668
2008-05-28,58.09000015258789
2008-05-29,58.83000183105469
2008-05-30,58.25
2008-06-02,57.68000030517578
2008-06-03,57.29999923706055
2008-06-04,57.29999923706055
2008-06-05,57.970001220703125
2008-06-06,55.970001220703125
2008-06-09,55.38999938964844
2008-06-10,55.599998474121094
2008-06-11,54.2599983215332
2008-06-12,54.189998626708984
2008-06-13,54.40999984741211
2008-06-16,54.619998931884766
2008-06-17,53.790000915527344
2008-06-18,52.779998779296875
2008-06-19,52.79999923706055
2008-06-20,52.31999969482422
2008-06-23,51.709999084472656
2008-06-24,51.91999816894531
2008-06-25,51.58000183105469
2008-06-26,50.189998626708984
2008-06-27,49.70000076293945
2008-06-30,49.25
2008-07-01,49.779998779296875
2008-07-02,48.77000045776367
2008-07-03,48.220001220703125
2008-07-07,47.310001373291016
2008-07-08,49.16999816894531
2008-07-09,47.939998626708984
2008-07-10,48.029998779296875
2008-07-11,47.619998931884766
2008-07-14,45.7400016784668
2008-07-15,44.939998626708984
2008-07-16,47.459999084472656
2008-07-17,49.959999084472656
2008-07-18,50.15999984741211
2008-07-21,50.150001525878906
2008-07-22,52.029998779296875
2008-07-23,52.470001220703125
2008-07-24,50.56999969482422
2008-07-25,50.040000915527344
2008-07-28,49.470001220703125
2008-07-29,51.16999816894531
2008-07-30,51.90999984741211
2008-07-31,51.310001373291016
2008-08-01,51.56999969482422
2008-08-04,51.540000915527344
2008-08-05,52.77000045776367
2008-08-06,53.029998779296875
2008-08-07,51.58000183105469
2008-08-08,53.189998626708984
2008-08-11,54.43000030517578
2008-08-12,53.119998931884766
2008-08-13,52.150001525878906
2008-08-14,52.83000183105469
2008-08-15,53.43000030517578
2008-08-18,52.459999084472656
2008-08-19,51.65999984741211
2008-08-20,51.68000030517578
2008-08-21,51.43000030517578
2008-08-22,52.52000045776367
2008-08-25,51.400001525878906
2008-08-26,51.5099983215332
2008-08-27,52.119998931884766
2008-08-28,53.439998626708984
2008-08-29,53.2400016784668
2008-09-02,53.83000183105469
2008-09-03,54.61000061035156
2008-09-04,53.130001068115234
2008-09-05,54.04999923706055
2008-09-08,56.400001525878906
2008-09-09,54.5099983215332
2008-09-10,54.470001220703125
2008-09-11,55.31999969482422
2008-09-12,55.90999984741211
2008-09-15,54.04999923706055
2008-09-16,55.529998779296875
2008-09-17,53.5
2008-09-18,57.65999984741211
2008-09-19,61.0
2008-09-22,57.31999969482422
2008-09-23,56.0
2008-09-24,55.040000915527344
2008-09-25,55.88999938964844
2008-09-26,56.810001373291016
2008-09-29,52.150001525878906
2008-09-30,53.2400016784668
2008-10-01,55.54999923706055
2008-10-02,53.66999816894531
2008-10-03,52.84000015258789
2008-10-06,51.0
2008-10-07,47.5
2008-10-08,45.93000030517578
2008-10-09,41.33000183105469
2008-10-10,42.65999984741211
2008-10-13,45.91999816894531
2008-10-14,47.5099983215332
2008-10-15,44.15999984741211
2008-10-16,46.0
2008-10-17,45.25
2008-10-20,46.77000045776367
2008-10-21,45.59000015258789
2008-10-22,43.47999954223633
2008-10-23,43.25
2008-10-24,41.959999084472656
2008-10-27,41.0099983215332
2008-10-28,45.119998931884766
2008-10-29,44.810001373291016
2008-10-30,46.040000915527344
2008-10-31,47.13999938964844
2008-11-03,47.470001220703125
2008-11-04,48.720001220703125
2008-11-05,45.900001525878906
2008-11-06,43.900001525878906
2008-11-07,44.790000915527344
2008-11-10,43.90999984741211
2008-11-11,43.380001068115234
2008-11-12,41.130001068115234
2008-11-13,44.18000030517578
2008-11-14,42.20000076293945
2008-11-17,41.279998779296875
2008-11-18,41.18000030517578
2008-11-19,38.5
2008-11-20,35.880001068115234
2008-11-21,37.540000915527344
2008-11-24,40.08000183105469
2008-11-25,41.119998931884766
2008-11-26,42.22999954223633
2008-11-28,42.939998626708984
2008-12-01,38.029998779296875
2008-12-02,39.77000045776367
2008-12-03,40.97999954223633
2008-12-04,40.15999984741211
2008-12-05,41.790000915527344
2008-12-08,42.880001068115234
2008-12-09,41.43000030517578
2008-12-10,41.79999923706055
2008-12-11,39.97999954223633
2008-12-12,40.849998474121094
2008-12-15,39.93000030517578
2008-12-16,42.09000015258789
2008-12-17,41.720001220703125
2008-12-18,41.18000030517578
2008-12-19,40.869998931884766
2008-12-22,40.310001373291016
2008-12-23,39.20000076293945
2008-12-24,39.40999984741211
2008-12-26,39.779998779296875
2008-12-29,39.34000015258789
2008-12-30,40.36000061035156
2008-12-31,41.290000915527344
2009-01-02,42.029998779296875
2009-01-05,41.63999938964844
2009-01-06,41.75
2009-01-07,40.2400016784668
2009-01-08,40.58000183105469
2009-01-09,39.5099983215332
2009-01-12,38.7599983215332
2009-01-13,38.779998779296875
2009-01-14,37.52000045776367
2009-01-15,37.189998626708984
2009-01-16,37.34000015258789
2009-01-20,34.91999816894531
2009-01-21,36.20000076293945
2009-01-22,35.4900016784668
2009-01-23,35.61000061035156
2009-01-26,35.529998779296875
2009-01-27,36.13999938964844
2009-01-28,37.7400016784668
2009-01-29,36.119998931884766
2009-01-30,34.81999969482422
2009-02-02,34.7400016784668
2009-02-03,34.779998779296875
2009-02-04,34.43000030517578
2009-02-05,34.779998779296875
2009-02-06,35.880001068115234
2009-02-09,35.720001220703125
2009-02-10,33.9900016784668
2009-02-11,34.33000183105469
2009-02-12,34.15999984741211
2009-02-13,33.58000183105469
2009-02-17,32.0
2009-02-18,31.600000381469727
2009-02-19,31.0
2009-02-20,30.489999771118164
2009-02-23,29.600000381469727
2009-02-24,30.68000030517578
2009-02-25,30.43000030517578
2009-02-26,30.110000610351562
2009-02-27,29.639999389648438
2009-03-02,28.219999313354492
2009-03-03,27.549999237060547
2009-03-04,27.979999542236328
2009-03-05,26.420000076293945
2009-03-06,26.610000610351562
2009-03-09,26.270000457763672
2009-03-10,27.90999984741211
2009-03-11,27.959999084472656
2009-03-12,29.1299991607666
2009-03-13,29.399999618530273
2009-03-16,29.579999923706055
2009-03-17,30.459999084472656
2009-03-18,31.440000534057617
2009-03-19,31.25
2009-03-20,30.75
2009-03-23,32.72999954223633
2009-03-24,32.040000915527344
2009-03-25,32.040000915527344
2009-03-26,32.790000915527344
2009-03-27,32.08000183105469
2009-03-30,30.989999771118164
2009-03-31,31.309999465942383
2009-04-01,32.02000045776367
2009-04-02,33.0099983215332
2009-04-03,33.40999984741211
2009-04-06,32.9900016784668
2009-04-07,32.22999954223633
2009-04-08,32.619998931884766
2009-04-09,33.900001525878906
2009-04-13,33.90999984741211
2009-04-14,32.959999084472656
2009-04-15,33.59000015258789
2009-04-16,34.150001525878906
2009-04-17,34.52000045776367
2009-04-20,32.93000030517578
2009-04-21,33.7400016784668
2009-04-22,33.66999816894531
2009-04-23,33.689998626708984
2009-04-24,34.45000076293945
2009-04-27,34.20000076293945
2009-04-28,34.060001373291016
2009-04-29,34.97999954223633
2009-04-30,34.90999984741211
2009-05-01,35.09000015258789
2009-05-04,36.33000183105469
2009-05-05,36.11000061035156
2009-05-06,36.43000030517578
2009-05-07,36.099998474121094
2009-05-08,37.04999923706055
2009-05-11,36.2400016784668
2009-05-12,36.09000015258789
2009-05-13,34.939998626708984
2009-05-14,35.209999084472656
2009-05-15,34.709999084472656
2009-05-18,35.689998626708984
2009-05-19,35.63999938964844
2009-05-20,35.310001373291016
2009-05-21,34.65999984741211
2009-05-22,34.709999084472656
2009-05-26,35.720001220703125
2009-05-27,34.86000061035156
2009-05-28,35.31999969482422
2009-05-29,35.810001373291016
2009-06-01,36.900001525878906
2009-06-02,37.029998779296875
2009-06-03,36.56999969482422
2009-06-04,36.9900016784668
2009-06-05,36.7599983215332
2009-06-08,36.70000076293945
2009-06-09,36.65999984741211
2009-06-10,36.599998474121094
2009-06-11,37.0
2009-06-12,37.040000915527344
2009-06-15,36.209999084472656
2009-06-16,35.7400016784668
2009-06-17,35.599998474121094
2009-06-18,35.84000015258789
2009-06-19,35.689998626708984
2009-06-22,35.0099983215332
2009-06-23,34.75
2009-06-24,34.52000045776367
2009-06-25,35.369998931884766
2009-06-26,35.33000183105469
2009-06-29,35.75
2009-06-30,35.36000061035156
2009-07-01,35.90999984741211
2009-07-02,34.84000015258789
2009-07-06,34.900001525878906
2009-07-07,34.16999816894531
2009-07-08,34.119998931884766
2009-07-09,34.15999984741211
2009-07-10,34.09000015258789
2009-07-13,34.90999984741211
2009-07-14,35.08000183105469
2009-07-15,36.06999969482422
2009-07-16,36.439998626708984
2009-07-17,36.33000183105469
2009-07-20,36.790000915527344
2009-07-21,36.880001068115234
2009-07-22,37.040000915527344
2009-07-23,38.13999938964844
2009-07-24,38.45000076293945
2009-07-27,38.689998626708984
2009-07-28,38.650001525878906
2009-07-29,38.400001525878906
2009-07-30,38.779998779296875
2009-07-31,38.779998779296875
2009-08-03,39.27000045776367
2009-08-04,39.47999954223633
2009-08-05,39.279998779296875
2009-08-06,39.09000015258789
2009-08-07,39.75
2009-08-10,39.650001525878906
2009-08-11,39.27000045776367
2009-08-12,39.72999954223633
2009-08-13,39.959999084472656
2009-08-14,39.630001068115234
2009-08-17,38.83000183105469
2009-08-18,39.060001373291016
2009-08-19,39.38999938964844
2009-08-20,39.599998474121094
2009-08-21,40.529998779296875
2009-08-24,40.40999984741211
2009-08-25,40.560001373291016
2009-08-26,40.540000915527344
2009-08-27,40.560001373291016
2009-08-28,40.470001220703125
2009-08-31,40.060001373291016
2009-09-01,39.29999923706055
2009-09-02,39.060001373291016
2009-09-03,39.25
2009-09-04,39.650001525878906
2009-09-08,40.02000045776367
2009-09-09,40.33000183105469
2009-09-10,40.61000061035156
2009-09-11,40.689998626708984
2009-09-14,41.08000183105469
2009-09-15,41.43000030517578
2009-09-16,42.2400016784668
2009-09-17,42.130001068115234
2009-09-18,42.2400016784668
2009-09-21,41.9900016784668
2009-09-22,41.68000030517578
2009-09-23,41.38999938964844
2009-09-24,40.970001220703125
2009-09-25,40.83000183105469
2009-09-28,41.529998779296875
2009-09-29,41.66999816894531
2009-09-30,41.27000045776367
2009-10-01,40.380001068115234
2009-10-02,40.119998931884766
2009-10-05,40.68000030517578
2009-10-06,41.150001525878906
2009-10-07,41.099998474121094
2009-10-08,41.4900016784668
2009-10-09,41.84000015258789
2009-10-12,42.0
2009-10-13,41.880001068115234
2009-10-14,42.43000030517578
2009-10-15,42.720001220703125
2009-10-16,42.540000915527344
2009-10-19,43.02000045776367
2009-10-20,42.779998779296875
2009-10-21,42.33000183105469
2009-10-22,42.88999938964844
2009-10-23,42.27000045776367
2009-10-26,41.77000045776367
2009-10-27,41.75
2009-10-28,41.040000915527344
2009-10-29,41.68000030517578
2009-10-30,40.70000076293945
2009-11-02,40.86000061035156
2009-11-03,41.02000045776367
2009-11-04,40.95000076293945
2009-11-05,41.81999969482422
2009-11-06,41.77000045776367
2009-11-09,42.650001525878906
2009-11-10,42.66999816894531
2009-11-11,42.880001068115234
2009-11-12,42.41999816894531
2009-11-13,42.689998626708984
2009-11-16,43.36000061035156
2009-11-17,43.369998931884766
2009-11-18,43.27000045776367
2009-11-19,42.650001525878906
2009-11-20,42.66999816894531
2009-11-23,43.18000030517578
2009-11-24,43.2599983215332
2009-11-25,43.54999923706055
2009-11-27,42.77000045776367
2009-11-30,42.880001068115234
2009-12-01,43.40999984741211
2009-12-02,43.7400016784668
2009-12-03,43.5099983215332
2009-12-04,43.90999984741211
2009-12-07,44.040000915527344
2009-12-08,43.650001525878906
2009-12-09,43.68000030517578
2009-12-10,43.93000030517578
2009-12-11,44.31999969482422
2009-12-14,44.65999984741211
2009-12-15,44.470001220703125
2009-12-16,44.56999969482422
2009-12-17,44.04999923706055
2009-12-18,44.060001373291016
2009-12-21,44.439998626708984
2009-12-22,44.54999923706055
2009-12-23,44.22999954223633
2009-12-24,44.43000030517578
2009-12-28,44.459999084472656
2009-12-29,44.59000015258789
2009-12-30,44.5
2009-12-31,43.90999984741211
2010-01-04,44.470001220703125
2010-01-05,44.279998779296875
2010-01-06,44.34000015258789
2010-01-07,44.38999938964844
2010-01-08,44.459999084472656
2010-01-11,44.619998931884766
2010-01-12,44.5099983215332
2010-01-13,44.84000015258789
2010-01-14,44.95000076293945
2010-01-15,44.58000183105469
2010-01-19,45.06999969482422
2010-01-20,44.66999816894531
2010-01-21,44.0099983215332
2010-01-22,43.279998779296875
2010-01-25,43.439998626708984
2010-01-26,43.290000915527344
2010-01-27,43.310001373291016
2010-01-28,43.09000015258789
2010-01-29,42.70000076293945
2010-02-01,43.209999084472656
2010-02-02,43.59000015258789
2010-02-03,43.349998474121094
2010-02-04,42.34000015258789
2010-02-05,42.349998474121094
2010-02-08,42.04999923706055
2010-02-09,42.560001373291016
2010-02-10,42.43000030517578
2010-02-11,42.84000015258789
2010-02-12,42.869998931884766
2010-02-16,43.59000015258789
2010-02-17,43.79999923706055
2010-02-18,44.25
2010-02-19,44.47999954223633
2010-02-22,44.529998779296875
2010-02-23,44.119998931884766
2010-02-24,44.369998931884766
2010-02-25,44.2599983215332
2010-02-26,44.0
2010-03-01,44.529998779296875
2010-03-02,44.72999954223633
2010-03-03,44.75
2010-03-04,44.83000183105469
2010-03-05,45.36000061035156
2010-03-08,45.369998931884766
2010-03-09,45.349998474121094
2010-03-10,45.52000045776367
2010-03-11,45.709999084472656
2010-03-12,45.720001220703125
2010-03-15,45.849998474121094
2010-03-16,46.16999816894531
2010-03-17,46.459999084472656
2010-03-18,46.40999984741211
2010-03-19,46.2400016784668
2010-03-22,46.47999954223633
2010-03-23,46.810001373291016
2010-03-24,46.41999816894531
2010-03-25,45.810001373291016
2010-03-26,45.84000015258789
2010-03-29,46.15999984741211
2010-03-30,46.220001220703125
2010-03-31,46.02000045776367
2010-04-01,46.459999084472656
2010-04-05,46.849998474121094
2010-04-06,47.09000015258789
2010-04-07,46.849998474121094
2010-04-08,46.79999923706055
2010-04-09,47.06999969482422
2010-04-12,47.16999816894531
2010-04-13,47.130001068115234
2010-04-14,47.470001220703125
2010-04-15,47.619998931884766
2010-04-16,47.06999969482422
2010-04-19,47.209999084472656
2010-04-20,47.68000030517578
2010-04-21,47.86000061035156
2010-04-22,48.029998779296875
2010-04-23,48.31999969482422
2010-04-26,48.09000015258789
2010-04-27,47.06999969482422
2010-04-28,47.33000183105469
2010-04-29,47.90999984741211
2010-04-30,47.47999954223633
2010-05-03,48.09000015258789
2010-05-04,47.0099983215332
2010-05-05,46.650001525878906
2010-05-06,45.209999084472656
2010-05-07,44.56999969482422
2010-05-10,46.400001525878906
2010-05-11,46.459999084472656
2010-05-12,47.11000061035156
2010-05-13,46.779998779296875
2010-05-14,46.09000015258789
2010-05-17,46.25
2010-05-18,45.720001220703125
2010-05-19,45.34000015258789
2010-05-20,43.70000076293945
2010-05-21,43.93000030517578
2010-05-24,43.599998474121094
2010-05-25,43.439998626708984
2010-05-26,43.33000183105469
2010-05-27,44.66999816894531
2010-05-28,44.189998626708984
2010-06-01,43.349998474121094
2010-06-02,44.41999816894531
2010-06-03,44.61000061035156
2010-06-04,42.9900016784668
2010-06-07,42.72999954223633
2010-06-08,43.18000030517578
2010-06-09,43.11000061035156
2010-06-10,44.33000183105469
2010-06-11,44.5
2010-06-14,44.599998474121094
2010-06-15,45.47999954223633
2010-06-16,45.619998931884766
2010-06-17,45.72999954223633
2010-06-18,45.77000045776367
2010-06-21,45.59000015258789
2010-06-22,44.84000015258789
2010-06-23,44.52000045776367
2010-06-24,43.59000015258789
2010-06-25,43.84000015258789
2010-06-28,43.95000076293945
2010-06-29,42.81999969482422
2010-06-30,42.43000030517578
2010-07-01,42.29999923706055
2010-07-02,42.09000015258789
2010-07-06,42.2400016784668
2010-07-07,43.459999084472656
2010-07-08,44.04999923706055
2010-07-09,44.369998931884766
2010-07-12,44.27000045776367
2010-07-13,44.93000030517578
2010-07-14,44.86000061035156
2010-07-15,44.91999816894531
2010-07-16,43.81999969482422
2010-07-19,44.11000061035156
2010-07-20,44.61000061035156
2010-07-21,44.18000030517578
2010-07-22,45.150001525878906
2010-07-23,45.529998779296875
2010-07-26,46.09000015258789
2010-07-27,46.279998779296875
2010-07-28,45.88999938964844
2010-07-29,45.61000061035156
2010-07-30,45.52000045776367
2010-08-02,46.2400016784668
2010-08-03,46.040000915527344
2010-08-04,46.15999984741211
2010-08-05,46.060001373291016
2010-08-06,45.970001220703125
2010-08-09,46.310001373291016
2010-08-10,46.16999816894531
2010-08-11,44.900001525878906
2010-08-12,44.650001525878906
2010-08-13,44.599998474121094
2010-08-16,44.619998931884766
2010-08-17,45.2400016784668
2010-08-18,45.25
2010-08-19,44.4900016784668
2010-08-20,44.27000045776367
2010-08-23,44.25
2010-08-24,43.95000076293945
2010-08-25,44.13999938964844
2010-08-26,43.959999084472656
2010-08-27,44.689998626708984
2010-08-30,43.97999954223633
2010-08-31,44.11000061035156
2010-09-01,45.310001373291016
2010-09-02,45.4900016784668
2010-09-03,45.970001220703125
2010-09-07,45.529998779296875
2010-09-08,45.65999984741211
2010-09-09,45.900001525878906
2010-09-10,46.04999923706055
2010-09-13,46.459999084472656
2010-09-14,46.369998931884766
2010-09-15,46.380001068115234
2010-09-16,46.27000045776367
2010-09-17,46.29999923706055
2010-09-20,47.02000045776367
2010-09-21,46.86000061035156
2010-09-22,46.779998779296875
2010-09-23,45.88999938964844
2010-09-24,46.790000915527344
2010-09-27,46.70000076293945
2010-09-28,46.97999954223633
2010-09-29,46.900001525878906
2010-09-30,46.84000015258789
2010-10-01,47.06999969482422
2010-10-04,46.779998779296875
2010-10-05,47.599998474121094
2010-10-06,47.599998474121094
2010-10-07,47.5099983215332
2010-10-08,47.790000915527344
2010-10-11,47.83000183105469
2010-10-12,47.84000015258789
2010-10-13,48.2400016784668
2010-10-14,48.18000030517578
2010-10-15,48.18000030517578
2010-10-18,48.47999954223633
2010-10-19,47.970001220703125
2010-10-20,48.400001525878906
2010-10-21,48.38999938964844
2010-10-22,48.36000061035156
2010-10-25,48.43000030517578
2010-10-26,48.22999954223633
2010-10-27,47.97999954223633
2010-10-28,48.040000915527344
2010-10-29,48.08000183105469
2010-11-01,47.91999816894531
2010-11-02,48.38999938964844
2010-11-03,48.459999084472656
2010-11-04,49.2400016784668
2010-11-05,49.290000915527344
2010-11-08,49.04999923706055
2010-11-09,48.689998626708984
2010-11-10,48.720001220703125
2010-11-11,48.66999816894531
2010-11-12,48.16999816894531
2010-11-15,48.31999969482422
2010-11-16,47.650001525878906
2010-11-17,47.720001220703125
2010-11-18,48.2599983215332
2010-11-19,48.25
2010-11-22,48.33000183105469
2010-11-23,47.849998474121094
2010-11-24,48.43000030517578
2010-11-26,48.18000030517578
2010-11-29,48.029998779296875
2010-11-30,47.7599983215332
2010-12-01,48.63999938964844
2010-12-02,49.029998779296875
2010-12-03,49.06999969482422
2010-12-06,49.02000045776367
2010-12-07,49.13999938964844
2010-12-08,49.18000030517578
2010-12-09,49.33000183105469
2010-12-10,49.619998931884766
2010-12-13,49.7599983215332
2010-12-14,49.95000076293945
2010-12-15,49.720001220703125
2010-12-16,50.08000183105469
2010-12-17,50.02000045776367
2010-12-20,50.099998474121094
2010-12-21,50.220001220703125
2010-12-22,50.04999923706055
2010-12-23,50.0099983215332
2010-12-27,50.029998779296875
2010-12-28,50.08000183105469
2010-12-29,50.08000183105469
2010-12-30,50.0
2010-12-31,49.86000061035156
2011-01-03,50.209999084472656
2011-01-04,50.040000915527344
2011-01-05,50.099998474121094
2011-01-06,49.959999084472656
2011-01-07,49.689998626708984
2011-01-10,49.7400016784668
2011-01-11,49.77000045776367
2011-01-12,50.04999923706055
2011-01-13,49.900001525878906
2011-01-14,50.15999984741211
2011-01-18,50.279998779296875
2011-01-19,49.93000030517578
2011-01-20,49.869998931884766
2011-01-21,49.83000183105469
2011-01-24,50.13999938964844
2011-01-25,50.2400016784668
2011-01-26,50.29999923706055
2011-01-27,50.5099983215332
2011-01-28,49.75
2011-01-31,49.97999954223633
2011-02-01,50.54999923706055
2011-02-02,50.40999984741211
2011-02-03,50.54999923706055
2011-02-04,50.54999923706055
2011-02-07,50.720001220703125
2011-02-08,50.9900016784668
2011-02-09,51.0099983215332
2011-02-10,50.91999816894531
2011-02-11,51.27000045776367
2011-02-14,51.08000183105469
2011-02-15,50.959999084472656
2011-02-16,51.099998474121094
2011-02-17,51.36000061035156
2011-02-18,51.52000045776367
2011-02-22,50.97999954223633
2011-02-23,50.56999969482422
2011-02-24,50.560001373291016
2011-02-25,50.9900016784668
2011-02-28,51.380001068115234
2011-03-01,50.779998779296875
2011-03-02,50.91999816894531
2011-03-03,51.689998626708984
2011-03-04,51.34000015258789
2011-03-07,51.15999984741211
2011-03-08,51.790000915527344
2011-03-09,51.97999954223633
2011-03-10,51.310001373291016
2011-03-11,51.47999954223633
2011-03-14,51.119998931884766
2011-03-15,50.5099983215332
2011-03-16,49.79999923706055
2011-03-17,50.15999984741211
2011-03-18,50.650001525878906
2011-03-21,51.40999984741211
2011-03-22,51.33000183105469
2011-03-23,51.36000061035156
2011-03-24,51.63999938964844
2011-03-25,51.34000015258789
2011-03-28,51.290000915527344
2011-03-29,51.65999984741211
2011-03-30,52.16999816894531
2011-03-31,52.130001068115234
2011-04-01,52.470001220703125
2011-04-04,52.5099983215332
2011-04-05,52.470001220703125
2011-04-06,52.7400016784668
2011-04-07,52.4900016784668
2011-04-08,52.22999954223633
2011-04-11,52.04999923706055
2011-04-12,51.72999954223633
2011-04-13,51.630001068115234
2011-04-14,51.849998474121094
2011-04-15,52.209999084472656
2011-04-18,51.619998931884766
2011-04-19,51.720001220703125
2011-04-20,52.38999938964844
2011-04-21,52.470001220703125
2011-04-25,52.439998626708984
2011-04-26,53.0099983215332
2011-04-27,53.380001068115234
2011-04-28,53.599998474121094
2011-04-29,53.65999984741211
2011-05-02,53.650001525878906
2011-05-03,53.65999984741211
2011-05-04,53.38999938964844
2011-05-05,53.11000061035156
2011-05-06,53.41999816894531
2011-05-09,53.72999954223633
2011-05-10,54.279998779296875
2011-05-11,53.88999938964844
2011-05-12,54.34000015258789
