,DSKE
2019-09-12,3.2699999809265137
2019-09-13,3.3499999046325684
2019-09-16,3.319999933242798
2019-09-17,3.140000104904175
2019-09-18,2.9800000190734863
2019-09-19,2.880000114440918
2019-09-20,2.9700000286102295
2019-09-23,2.765000104904175
2019-09-24,2.6700000762939453
2019-09-25,2.700000047683716
2019-09-26,2.609999895095825
2019-09-27,2.619999885559082
2019-09-30,2.5
2019-10-01,2.390000104904175
2019-10-02,2.430000066757202
2019-10-03,2.309999942779541
2019-10-04,2.4100000858306885
2019-10-07,2.549999952316284
2019-10-08,2.450000047683716
2019-10-09,2.609999895095825
2019-10-10,2.619999885559082
2019-10-11,2.759999990463257
2019-10-14,2.6600000858306885
2019-10-15,2.7300000190734863
2019-10-16,2.819999933242798
2019-10-17,2.930000066757202
2019-10-18,2.950000047683716
2019-10-21,3.0999999046325684
2019-10-22,3.049999952316284
2019-10-23,3.0399999618530273
2019-10-24,3.069999933242798
2019-10-25,3.009999990463257
2019-10-28,3.0899999141693115
2019-10-29,3.0899999141693115
2019-10-30,3.119999885559082
2019-10-31,2.690000057220459
2019-11-01,2.950000047683716
2019-11-04,3.109999895095825
2019-11-05,3.059999942779541
2019-11-06,3.0199999809265137
2019-11-07,2.950000047683716
2019-11-08,2.7200000286102295
2019-11-11,2.630000114440918
2019-11-12,3.0299999713897705
2019-11-13,3.0199999809265137
2019-11-14,3.0799999237060547
2019-11-15,3.134999990463257
2019-11-18,2.759999990463257
2019-11-19,2.7200000286102295
2019-11-20,2.640000104904175
2019-11-21,2.5899999141693115
2019-11-22,2.619999885559082
2019-11-25,2.7899999618530273
2019-11-26,2.8399999141693115
2019-11-27,2.7799999713897705
2019-11-29,2.950000047683716
2019-12-02,2.869999885559082
2019-12-03,2.8299999237060547
2019-12-04,2.7799999713897705
2019-12-05,2.6700000762939453
2019-12-06,2.799999952316284
2019-12-09,3.140000104904175
2019-12-10,3.0
2019-12-11,3.319999933242798
2019-12-12,3.4700000286102295
2019-12-13,3.4000000953674316
2019-12-16,3.559999942779541
2019-12-17,3.509999990463257
2019-12-18,3.369999885559082
2019-12-19,3.359999895095825
2019-12-20,3.3399999141693115
2019-12-23,3.2799999713897705
2019-12-24,3.240000009536743
2019-12-26,3.1600000858306885
2019-12-27,2.950000047683716
2019-12-30,2.9700000286102295
2019-12-31,3.1600000858306885
2020-01-02,3.1700000762939453
2020-01-03,3.1600000858306885
2020-01-06,3.319999933242798
2020-01-07,3.309999942779541
2020-01-08,3.2699999809265137
2020-01-09,3.200000047683716
2020-01-10,3.1600000858306885
2020-01-13,3.2699999809265137
2020-01-14,3.380000114440918
2020-01-15,3.619999885559082
2020-01-16,3.5899999141693115
2020-01-17,3.4800000190734863
2020-01-21,3.309999942779541
2020-01-22,3.25
2020-01-23,3.2200000286102295
2020-01-24,3.25
2020-01-27,3.140000104904175
2020-01-28,3.1500000953674316
2020-01-29,2.924999952316284
2020-01-30,2.9700000286102295
2020-01-31,3.0350000858306885
2020-02-03,3.0
2020-02-04,3.109999895095825
2020-02-05,3.4000000953674316
2020-02-06,3.6649999618530273
2020-02-07,3.5
2020-02-10,3.619999885559082
2020-02-11,3.7799999713897705
2020-02-12,4.039999961853027
2020-02-13,4.150000095367432
2020-02-14,3.880000114440918
2020-02-18,4.110000133514404
2020-02-19,4.150000095367432
2020-02-20,4.190000057220459
2020-02-21,4.25
2020-02-24,3.859999895095825
2020-02-25,3.5899999141693115
2020-02-26,3.559999942779541
2020-02-27,3.3499999046325684
2020-02-28,3.299999952316284
2020-03-02,3.299999952316284
2020-03-03,3.069999933242798
2020-03-04,3.200000047683716
2020-03-05,2.819999933242798
2020-03-06,2.859999895095825
2020-03-09,2.5199999809265137
2020-03-10,2.1700000762939453
2020-03-11,2.0
2020-03-12,1.8350000381469727
2020-03-13,2.119999885559082
2020-03-16,1.815000057220459
2020-03-17,1.6799999475479126
2020-03-18,1.159999966621399
2020-03-19,1.159999966621399
2020-03-20,0.8569999933242798
2020-03-23,1.440000057220459
2020-03-24,1.75
2020-03-25,1.899999976158142
2020-03-26,1.899999976158142
2020-03-27,1.600000023841858
2020-03-30,1.5199999809265137
2020-03-31,1.399999976158142
2020-04-01,1.2699999809265137
2020-04-02,1.2300000190734863
2020-04-03,1.1200000047683716
2020-04-06,1.149999976158142
2020-04-07,1.100000023841858
2020-04-08,1.2300000190734863
2020-04-09,1.340000033378601
2020-04-13,1.3899999856948853
2020-04-14,1.3600000143051147
2020-04-15,1.2799999713897705
2020-04-16,1.2599999904632568
2020-04-17,1.4800000190734863
2020-04-20,1.3799999952316284
2020-04-21,1.309999942779541
2020-04-22,1.274999976158142
2020-04-23,1.3600000143051147
2020-04-24,1.4199999570846558
2020-04-27,1.5399999618530273
2020-04-28,1.6150000095367432
2020-04-29,1.909999966621399
2020-04-30,1.7050000429153442
2020-05-01,1.5850000381469727
2020-05-04,1.4850000143051147
2020-05-05,1.4299999475479126
2020-05-06,1.409999966621399
2020-05-07,1.6200000047683716
2020-05-08,1.600000023841858
2020-05-11,1.600000023841858
2020-05-12,1.600000023841858
2020-05-13,1.6399999856948853
2020-05-14,1.5
2020-05-15,1.7100000381469727
2020-05-18,1.8300000429153442
2020-05-19,1.9800000190734863
2020-05-20,2.1700000762939453
2020-05-21,2.5399999618530273
2020-05-22,2.7200000286102295
2020-05-26,2.640000104904175
2020-05-27,2.9100000858306885
2020-05-28,2.8399999141693115
2020-05-29,2.765000104904175
2020-06-01,2.7899999618530273
2020-06-02,2.7200000286102295
2020-06-03,2.809999942779541
2020-06-04,2.880000114440918
2020-06-05,3.1600000858306885
2020-06-08,3.25
2020-06-09,3.309999942779541
2020-06-10,3.1500000953674316
2020-06-11,2.9000000953674316
2020-06-12,2.819999933242798
2020-06-15,2.940000057220459
2020-06-16,2.940000057220459
2020-06-17,2.9100000858306885
2020-06-18,2.990000009536743
2020-06-19,3.1500000953674316
2020-06-22,3.3299999237060547
2020-06-23,3.509999990463257
2020-06-24,3.5799999237060547
2020-06-25,3.630000114440918
2020-06-26,3.7049999237060547
2020-06-29,3.930000066757202
2020-06-30,3.930000066757202
2020-07-01,3.619999885559082
2020-07-02,3.7300000190734863
2020-07-06,3.740000009536743
2020-07-07,3.930000066757202
2020-07-08,3.799999952316284
2020-07-09,3.6600000858306885
2020-07-10,3.75
2020-07-13,3.4800000190734863
2020-07-14,3.75
2020-07-15,3.859999895095825
2020-07-16,3.924999952316284
2020-07-17,3.7899999618530273
2020-07-20,3.7100000381469727
2020-07-21,3.8299999237060547
2020-07-22,3.7799999713897705
2020-07-23,3.759999990463257
2020-07-24,3.7200000286102295
2020-07-27,3.680000066757202
2020-07-28,3.6600000858306885
2020-07-29,3.9800000190734863
2020-07-30,4.179999828338623
2020-07-31,4.170000076293945
2020-08-03,4.150000095367432
2020-08-04,4.210000038146973
2020-08-05,4.170000076293945
2020-08-06,4.960000038146973
2020-08-07,5.570000171661377
2020-08-10,6.570000171661377
2020-08-11,6.309999942779541
2020-08-12,6.880000114440918
2020-08-13,6.795000076293945
2020-08-14,6.639999866485596
2020-08-17,6.630000114440918
2020-08-18,6.389999866485596
2020-08-19,6.369999885559082
2020-08-20,6.380000114440918
2020-08-21,6.510000228881836
2020-08-24,6.03000020980835
2020-08-25,6.224999904632568
2020-08-26,6.360000133514404
2020-08-27,6.170000076293945
2020-08-28,6.329999923706055
2020-08-31,6.150000095367432
2020-09-01,6.309999942779541
2020-09-02,6.289999961853027
2020-09-03,5.900000095367432
2020-09-04,5.900000095367432
2020-09-08,5.724999904632568
2020-09-09,5.679999828338623
2020-09-10,6.019999980926514
2020-09-11,5.789999961853027
2020-09-14,5.75
2020-09-15,5.900000095367432
2020-09-16,6.059999942779541
2020-09-17,5.739999771118164
2020-09-18,5.829999923706055
2020-09-21,5.380000114440918
2020-09-22,5.320000171661377
2020-09-23,5.159999847412109
2020-09-24,5.210000038146973
2020-09-25,5.389999866485596
2020-09-28,5.420000076293945
2020-09-29,5.28000020980835
2020-09-30,5.369999885559082
2020-10-01,5.650000095367432
2020-10-02,6.03000020980835
2020-10-05,6.300000190734863
2020-10-06,6.079999923706055
2020-10-07,6.199999809265137
2020-10-08,6.380000114440918
2020-10-09,6.460000038146973
2020-10-12,6.840000152587891
2020-10-13,6.579999923706055
2020-10-14,6.480000019073486
2020-10-15,6.559999942779541
2020-10-16,6.369999885559082
2020-10-19,6.300000190734863
2020-10-20,6.5
2020-10-21,6.769999980926514
2020-10-22,6.210000038146973
2020-10-23,5.480000019073486
2020-10-26,4.940000057220459
2020-10-27,5.059999942779541
2020-10-28,5.070000171661377
2020-10-29,5.190000057220459
2020-10-30,6.570000171661377
2020-11-02,6.610000133514404
2020-11-03,6.889999866485596
2020-11-04,6.690000057220459
2020-11-05,6.914999961853027
2020-11-06,6.889999866485596
2020-11-09,6.71999979019165
2020-11-10,6.949999809265137
2020-11-11,6.980000019073486
2020-11-12,6.449999809265137
2020-11-13,6.349999904632568
2020-11-16,6.940000057220459
2020-11-17,6.869999885559082
2020-11-18,6.800000190734863
2020-11-19,7.139999866485596
2020-11-20,6.929999828338623
2020-11-23,6.869999885559082
2020-11-24,7.079999923706055
2020-11-25,7.010000228881836
2020-11-27,7.070000171661377
2020-11-30,6.75
2020-12-01,6.809999942779541
2020-12-02,6.900000095367432
2020-12-03,6.929999828338623
2020-12-04,6.929999828338623
2020-12-07,6.940000057220459
2020-12-08,6.960000038146973
2020-12-09,6.630000114440918
2020-12-10,6.210000038146973
2020-12-11,5.989999771118164
2020-12-14,5.804999828338623
2020-12-15,5.920000076293945
2020-12-16,6.119999885559082
2020-12-17,6.230000019073486
2020-12-18,6.019999980926514
2020-12-21,5.980000019073486
2020-12-22,5.829999923706055
2020-12-23,5.840000152587891
2020-12-24,5.760000228881836
2020-12-28,5.900000095367432
2020-12-29,5.769999980926514
2020-12-30,5.760000228881836
2020-12-31,5.809999942779541
2021-01-04,5.710000038146973
2021-01-05,6.025000095367432
2021-01-06,5.889999866485596
2021-01-07,5.789999961853027
2021-01-08,5.75
2021-01-11,5.800000190734863
2021-01-12,5.889999866485596
2021-01-13,5.78000020980835
2021-01-14,5.71999979019165
2021-01-15,5.880000114440918
2021-01-19,5.760000228881836
2021-01-20,5.920000076293945
2021-01-21,5.949999809265137
2021-01-22,6.099999904632568
2021-01-25,6.050000190734863
2021-01-26,5.769999980926514
2021-01-27,5.510000228881836
2021-01-28,5.690000057220459
2021-01-29,5.260000228881836
2021-02-01,5.010000228881836
2021-02-02,5.230000019073486
2021-02-03,5.260000228881836
2021-02-04,5.590000152587891
2021-02-05,5.550000190734863
2021-02-08,5.710000038146973
2021-02-09,5.519999980926514
2021-02-10,5.389999866485596
2021-02-11,5.269999980926514
2021-02-12,5.210000038146973
2021-02-16,5.389999866485596
2021-02-17,5.260000228881836
2021-02-18,5.190000057220459
2021-02-19,5.409999847412109
2021-02-22,5.550000190734863
2021-02-23,5.539999961853027
2021-02-24,5.739999771118164
2021-02-25,5.559999942779541
2021-02-26,5.519999980926514
2021-03-01,5.730000019073486
2021-03-02,5.71999979019165
2021-03-03,5.699999809265137
2021-03-04,5.739999771118164
2021-03-05,6.059999942779541
2021-03-08,6.21999979019165
2021-03-09,6.269999980926514
2021-03-10,6.889999866485596
2021-03-11,6.949999809265137
2021-03-12,6.849999904632568
2021-03-15,6.989999771118164
2021-03-16,6.989999771118164
2021-03-17,7.449999809265137
2021-03-18,7.130000114440918
2021-03-19,7.420000076293945
2021-03-22,7.440000057220459
2021-03-23,6.860000133514404
2021-03-24,6.960000038146973
2021-03-25,7.699999809265137
2021-03-26,8.460000038146973
2021-03-29,8.300000190734863
2021-03-30,8.350000381469727
2021-03-31,8.489999771118164
2021-04-01,8.609999656677246
2021-04-05,8.75
2021-04-06,8.420000076293945
2021-04-07,8.460000038146973
2021-04-08,8.359999656677246
2021-04-09,8.420000076293945
2021-04-12,8.319999694824219
2021-04-13,8.260000228881836
2021-04-14,8.260000228881836
2021-04-15,8.109999656677246
2021-04-16,7.5
2021-04-19,7.21999979019165
2021-04-20,7.039999961853027
2021-04-21,7.190000057220459
2021-04-22,7.349999904632568
2021-04-23,7.679999828338623
2021-04-26,7.340000152587891
2021-04-27,7.210000038146973
2021-04-28,7.28000020980835
2021-04-29,7.449999809265137
2021-04-30,7.590000152587891
2021-05-03,8.010000228881836
2021-05-04,7.980000019073486
2021-05-05,8.109999656677246
2021-05-06,7.760000228881836
2021-05-07,6.929999828338623
2021-05-10,6.309999942779541
2021-05-11,6.010000228881836
2021-05-12,5.800000190734863
2021-05-13,5.650000095367432
2021-05-14,5.989999771118164
