,AUPH
2018-05-16,6.360000133514404
2018-05-17,6.110000133514404
2018-05-18,6.059999942779541
2018-05-21,5.769999980926514
2018-05-22,5.829999923706055
2018-05-23,5.840000152587891
2018-05-24,5.840000152587891
2018-05-25,5.840000152587891
2018-05-29,5.760000228881836
2018-05-30,5.809999942779541
2018-05-31,5.829999923706055
2018-06-01,5.829999923706055
2018-06-04,5.699999809265137
2018-06-05,5.690000057220459
2018-06-06,5.71999979019165
2018-06-07,5.579999923706055
2018-06-08,5.519999980926514
2018-06-11,5.480000019073486
2018-06-12,5.570000171661377
2018-06-13,5.590000152587891
2018-06-14,5.650000095367432
2018-06-15,5.900000095367432
2018-06-18,5.869999885559082
2018-06-19,5.980000019073486
2018-06-20,6.039999961853027
2018-06-21,5.840000152587891
2018-06-22,5.730000019073486
2018-06-25,5.650000095367432
2018-06-26,5.679999828338623
2018-06-27,5.46999979019165
2018-06-28,5.579999923706055
2018-06-29,5.630000114440918
2018-07-02,5.550000190734863
2018-07-03,5.619999885559082
2018-07-05,5.650000095367432
2018-07-06,5.739999771118164
2018-07-09,5.710000038146973
2018-07-10,5.679999828338623
2018-07-11,5.710000038146973
2018-07-12,5.769999980926514
2018-07-13,5.949999809265137
2018-07-16,5.71999979019165
2018-07-17,5.670000076293945
2018-07-18,5.699999809265137
2018-07-19,5.71999979019165
2018-07-20,5.809999942779541
2018-07-23,5.929999828338623
2018-07-24,5.800000190734863
2018-07-25,5.869999885559082
2018-07-26,5.760000228881836
2018-07-27,5.590000152587891
2018-07-30,5.309999942779541
2018-07-31,5.409999847412109
2018-08-01,5.409999847412109
2018-08-02,5.46999979019165
2018-08-03,5.329999923706055
2018-08-06,5.269999980926514
2018-08-07,5.360000133514404
2018-08-08,5.349999904632568
2018-08-09,5.449999809265137
2018-08-10,5.369999885559082
2018-08-13,5.28000020980835
2018-08-14,5.300000190734863
2018-08-15,5.440000057220459
2018-08-16,5.429999828338623
2018-08-17,5.320000171661377
2018-08-20,5.269999980926514
2018-08-21,5.340000152587891
2018-08-22,5.494999885559082
2018-08-23,5.349999904632568
2018-08-24,5.409999847412109
2018-08-27,5.489999771118164
2018-08-28,5.730000019073486
2018-08-29,5.849999904632568
2018-08-30,5.449999809265137
2018-08-31,5.579999923706055
2018-09-04,5.679999828338623
2018-09-05,5.679999828338623
2018-09-06,5.429999828338623
2018-09-07,5.369999885559082
2018-09-10,5.440000057220459
2018-09-11,5.489999771118164
2018-09-12,5.449999809265137
2018-09-13,5.440000057220459
2018-09-14,5.639999866485596
2018-09-17,5.5
2018-09-18,5.679999828338623
2018-09-19,5.840000152587891
2018-09-20,5.71999979019165
2018-09-21,5.559999942779541
2018-09-24,5.880000114440918
2018-09-25,5.900000095367432
2018-09-26,6.099999904632568
2018-09-27,6.510000228881836
2018-09-28,6.639999866485596
2018-10-01,6.269999980926514
2018-10-02,6.440000057220459
2018-10-03,6.449999809265137
2018-10-04,6.300000190734863
2018-10-05,6.199999809265137
2018-10-08,6.159999847412109
2018-10-09,5.949999809265137
2018-10-10,5.760000228881836
2018-10-11,5.71999979019165
2018-10-12,5.900000095367432
2018-10-15,5.760000228881836
2018-10-16,5.949999809265137
2018-10-17,5.860000133514404
2018-10-18,5.679999828338623
2018-10-19,5.559999942779541
2018-10-22,5.420000076293945
2018-10-23,5.300000190734863
2018-10-24,5.079999923706055
2018-10-25,5.369999885559082
2018-10-26,5.440000057220459
2018-10-29,5.400000095367432
2018-10-30,5.46999979019165
2018-10-31,5.440000057220459
2018-11-01,5.599999904632568
2018-11-02,5.630000114440918
2018-11-05,5.650000095367432
2018-11-06,5.579999923706055
2018-11-07,5.579999923706055
2018-11-08,5.599999904632568
2018-11-09,5.650000095367432
2018-11-12,5.329999923706055
2018-11-13,5.21999979019165
2018-11-14,5.159999847412109
2018-11-15,5.329999923706055
2018-11-16,5.489999771118164
2018-11-19,5.539999961853027
2018-11-20,5.300000190734863
2018-11-21,5.239999771118164
2018-11-23,5.400000095367432
2018-11-26,5.46999979019165
2018-11-27,5.449999809265137
2018-11-28,5.579999923706055
2018-11-29,5.829999923706055
2018-11-30,6.059999942779541
2018-12-03,6.210000038146973
2018-12-04,6.150000095367432
2018-12-06,6.28000020980835
2018-12-07,6.119999885559082
2018-12-10,6.050000190734863
2018-12-11,6.059999942779541
2018-12-12,6.190000057220459
2018-12-13,6.079999923706055
2018-12-14,6.010000228881836
2018-12-17,5.769999980926514
2018-12-18,5.590000152587891
2018-12-19,5.690000057220459
2018-12-20,5.760000228881836
2018-12-21,5.53000020980835
2018-12-24,5.510000228881836
2018-12-26,6.0
2018-12-27,6.070000171661377
2018-12-28,6.829999923706055
2018-12-31,6.820000171661377
2019-01-02,6.840000152587891
2019-01-03,6.570000171661377
2019-01-04,6.639999866485596
2019-01-07,7.070000171661377
2019-01-08,6.900000095367432
2019-01-09,7.090000152587891
2019-01-10,7.110000133514404
2019-01-11,7.389999866485596
2019-01-14,7.360000133514404
2019-01-15,7.639999866485596
2019-01-16,7.309999942779541
2019-01-17,7.440000057220459
2019-01-18,7.550000190734863
2019-01-22,6.889999866485596
2019-01-23,6.820000171661377
2019-01-24,6.320000171661377
2019-01-25,6.130000114440918
2019-01-28,6.059999942779541
2019-01-29,6.300000190734863
2019-01-30,6.360000133514404
2019-01-31,6.300000190734863
2019-02-01,6.349999904632568
2019-02-04,6.78000020980835
2019-02-05,6.699999809265137
2019-02-06,6.579999923706055
2019-02-07,6.300000190734863
2019-02-08,6.539999961853027
2019-02-11,6.599999904632568
2019-02-12,6.480000019073486
2019-02-13,6.420000076293945
2019-02-14,6.570000171661377
2019-02-15,6.610000133514404
2019-02-19,6.199999809265137
2019-02-20,6.309999942779541
2019-02-21,6.119999885559082
2019-02-22,6.190000057220459
2019-02-25,7.199999809265137
2019-02-26,7.0
2019-02-27,7.099999904632568
2019-02-28,6.75
2019-03-01,6.789999961853027
2019-03-04,6.570000171661377
2019-03-05,6.510000228881836
2019-03-06,6.460000038146973
2019-03-07,6.389999866485596
2019-03-08,6.380000114440918
2019-03-11,6.329999923706055
2019-03-12,6.269999980926514
2019-03-13,6.260000228881836
2019-03-14,6.269999980926514
2019-03-15,6.269999980926514
2019-03-18,6.269999980926514
2019-03-19,6.420000076293945
2019-03-20,6.829999923706055
2019-03-21,6.75
2019-03-22,6.46999979019165
2019-03-25,6.590000152587891
2019-03-26,6.599999904632568
2019-03-27,6.420000076293945
2019-03-28,6.420000076293945
2019-03-29,6.5
2019-04-01,6.730000019073486
2019-04-02,6.75
2019-04-03,6.690000057220459
2019-04-04,6.5
2019-04-05,6.489999771118164
2019-04-08,6.480000019073486
2019-04-09,6.360000133514404
2019-04-10,6.489999771118164
2019-04-11,6.559999942779541
2019-04-12,6.420000076293945
2019-04-15,6.409999847412109
2019-04-16,6.460000038146973
2019-04-17,6.320000171661377
2019-04-18,6.309999942779541
2019-04-22,6.300000190734863
2019-04-23,6.320000171661377
2019-04-24,6.25
2019-04-25,6.179999828338623
2019-04-26,6.300000190734863
2019-04-29,6.360000133514404
2019-04-30,6.170000076293945
2019-05-01,6.090000152587891
2019-05-02,6.159999847412109
2019-05-03,6.199999809265137
2019-05-06,6.360000133514404
2019-05-07,6.230000019073486
2019-05-08,6.25
2019-05-09,6.150000095367432
2019-05-10,6.230000019073486
2019-05-13,6.050000190734863
2019-05-14,6.070000171661377
2019-05-15,6.309999942779541
2019-05-16,6.429999828338623
2019-05-17,6.590000152587891
2019-05-20,6.659999847412109
2019-05-21,6.449999809265137
2019-05-22,6.489999771118164
2019-05-23,6.53000020980835
2019-05-24,6.739999771118164
2019-05-28,6.599999904632568
2019-05-29,6.699999809265137
2019-05-30,6.650000095367432
2019-05-31,6.480000019073486
2019-06-03,6.559999942779541
2019-06-04,6.599999904632568
2019-06-05,6.5
2019-06-06,6.369999885559082
2019-06-07,6.340000152587891
2019-06-10,6.210000038146973
2019-06-11,6.139999866485596
2019-06-12,6.300000190734863
2019-06-13,6.269999980926514
2019-06-14,6.130000114440918
2019-06-17,6.340000152587891
2019-06-18,6.369999885559082
2019-06-19,6.360000133514404
2019-06-20,6.170000076293945
2019-06-21,6.179999828338623
2019-06-24,6.190000057220459
2019-06-25,6.190000057220459
2019-06-26,6.139999866485596
2019-06-27,6.309999942779541
2019-06-28,6.579999923706055
2019-07-01,6.440000057220459
2019-07-02,6.409999847412109
2019-07-03,6.400000095367432
2019-07-05,6.449999809265137
2019-07-08,6.349999904632568
2019-07-09,6.460000038146973
2019-07-10,6.420000076293945
2019-07-11,6.389999866485596
2019-07-12,6.480000019073486
2019-07-15,6.329999923706055
2019-07-16,6.369999885559082
2019-07-17,6.349999904632568
2019-07-18,6.340000152587891
2019-07-19,6.300000190734863
2019-07-22,6.21999979019165
2019-07-23,6.119999885559082
2019-07-24,6.210000038146973
2019-07-25,6.190000057220459
2019-07-26,6.21999979019165
2019-07-29,6.210000038146973
2019-07-30,6.369999885559082
2019-07-31,6.360000133514404
2019-08-01,6.329999923706055
2019-08-02,6.260000228881836
2019-08-05,6.099999904632568
2019-08-06,6.019999980926514
2019-08-07,5.639999866485596
2019-08-08,5.730000019073486
2019-08-09,5.639999866485596
2019-08-12,5.71999979019165
2019-08-13,5.889999866485596
2019-08-14,5.78000020980835
2019-08-15,5.639999866485596
2019-08-16,5.900000095367432
2019-08-19,5.940000057220459
2019-08-20,5.880000114440918
2019-08-21,5.900000095367432
2019-08-22,5.860000133514404
2019-08-23,5.769999980926514
2019-08-26,5.78000020980835
2019-08-27,5.670000076293945
2019-08-28,5.699999809265137
2019-08-29,5.769999980926514
2019-08-30,5.739999771118164
2019-09-03,5.559999942779541
2019-09-04,5.579999923706055
2019-09-05,5.710000038146973
2019-09-06,5.820000171661377
2019-09-09,5.800000190734863
2019-09-10,6.539999961853027
2019-09-11,6.510000228881836
2019-09-12,6.449999809265137
2019-09-13,6.590000152587891
2019-09-16,6.409999847412109
2019-09-17,6.380000114440918
2019-09-18,5.920000076293945
2019-09-19,6.170000076293945
2019-09-20,6.059999942779541
2019-09-23,6.005000114440918
2019-09-24,5.789999961853027
2019-09-25,5.619999885559082
2019-09-26,5.534999847412109
2019-09-27,5.449999809265137
2019-09-30,5.340000152587891
2019-10-01,5.099999904632568
2019-10-02,5.199999809265137
2019-10-03,5.269999980926514
2019-10-04,5.139999866485596
2019-10-07,4.909999847412109
2019-10-08,4.829999923706055
2019-10-09,4.690000057220459
2019-10-10,4.199999809265137
2019-10-11,4.105000019073486
2019-10-14,3.880000114440918
2019-10-15,4.670000076293945
2019-10-16,4.960000038146973
2019-10-17,4.789999961853027
2019-10-18,4.710000038146973
2019-10-21,4.869999885559082
2019-10-22,5.010000228881836
2019-10-23,4.880000114440918
2019-10-24,4.829999923706055
2019-10-25,4.869999885559082
2019-10-28,4.730000019073486
2019-10-29,4.880000114440918
2019-10-30,4.800000190734863
2019-10-31,4.860000133514404
2019-11-01,5.130000114440918
2019-11-04,5.0
2019-11-05,5.25
2019-11-06,5.289999961853027
2019-11-07,5.369999885559082
2019-11-08,5.139999866485596
2019-11-11,5.110000133514404
2019-11-12,5.010000228881836
2019-11-13,5.349999904632568
2019-11-14,5.139999866485596
2019-11-15,5.21999979019165
2019-11-18,5.75
2019-11-19,6.079999923706055
2019-11-20,6.090000152587891
2019-11-21,6.230000019073486
2019-11-22,6.130000114440918
2019-11-25,6.190000057220459
2019-11-26,7.099999904632568
2019-11-27,7.230000019073486
2019-11-29,7.940000057220459
2019-12-02,7.579999923706055
2019-12-03,7.980000019073486
2019-12-04,8.390000343322754
2019-12-05,15.0
2019-12-06,15.4399995803833
2019-12-09,15.779999732971191
2019-12-10,17.700000762939453
2019-12-11,18.459999084472656
2019-12-12,18.25
2019-12-13,18.479999542236328
2019-12-16,18.510000228881836
2019-12-17,19.81999969482422
2019-12-18,19.219999313354492
2019-12-19,19.489999771118164
2019-12-20,19.68000030517578
2019-12-23,19.950000762939453
2019-12-24,20.510000228881836
2019-12-26,21.420000076293945
2019-12-27,21.420000076293945
2019-12-30,20.239999771118164
2019-12-31,20.260000228881836
2020-01-02,21.459999084472656
2020-01-03,20.6200008392334
2020-01-06,20.690000534057617
2020-01-07,21.360000610351562
2020-01-08,20.959999084472656
2020-01-09,20.399999618530273
2020-01-10,20.209999084472656
2020-01-13,19.790000915527344
2020-01-14,19.90999984741211
2020-01-15,19.649999618530273
2020-01-16,19.829999923706055
2020-01-17,20.079999923706055
2020-01-21,19.280000686645508
2020-01-22,19.0
2020-01-23,19.030000686645508
2020-01-24,18.950000762939453
2020-01-27,18.3700008392334
2020-01-28,18.559999465942383
2020-01-29,18.350000381469727
2020-01-30,17.559999465942383
2020-01-31,18.299999237060547
2020-02-03,18.739999771118164
2020-02-04,19.440000534057617
2020-02-05,19.719999313354492
2020-02-06,19.829999923706055
2020-02-07,19.200000762939453
2020-02-10,19.520000457763672
2020-02-11,19.299999237060547
2020-02-12,19.049999237060547
2020-02-13,19.049999237060547
2020-02-14,18.709999084472656
2020-02-18,19.68000030517578
2020-02-19,20.030000686645508
2020-02-20,20.360000610351562
2020-02-21,20.3700008392334
2020-02-24,19.260000228881836
2020-02-25,18.06999969482422
2020-02-26,18.350000381469727
2020-02-27,17.489999771118164
2020-02-28,17.5
2020-03-02,18.229999542236328
2020-03-03,17.959999084472656
2020-03-04,18.520000457763672
2020-03-05,18.809999465942383
2020-03-06,16.860000610351562
2020-03-09,15.460000038146973
2020-03-10,15.390000343322754
2020-03-11,14.100000381469727
2020-03-12,12.829999923706055
2020-03-13,13.0
2020-03-16,11.670000076293945
2020-03-17,11.819999694824219
2020-03-18,11.34000015258789
2020-03-19,11.529999732971191
2020-03-20,12.100000381469727
2020-03-23,12.449999809265137
2020-03-24,13.510000228881836
2020-03-25,14.380000114440918
2020-03-26,14.050000190734863
2020-03-27,14.359999656677246
2020-03-30,14.699999809265137
2020-03-31,14.510000228881836
2020-04-01,14.119999885559082
2020-04-02,14.359999656677246
2020-04-03,14.430000305175781
2020-04-06,15.0
2020-04-07,14.5
2020-04-08,14.84000015258789
2020-04-09,15.180000305175781
2020-04-13,15.460000038146973
2020-04-14,16.030000686645508
2020-04-15,15.850000381469727
2020-04-16,15.520000457763672
2020-04-17,15.979999542236328
2020-04-20,16.489999771118164
2020-04-21,15.930000305175781
2020-04-22,16.110000610351562
2020-04-23,15.850000381469727
2020-04-24,16.079999923706055
2020-04-27,16.290000915527344
2020-04-28,16.06999969482422
2020-04-29,16.149999618530273
2020-04-30,17.239999771118164
2020-05-01,15.6899995803833
2020-05-04,16.43000030517578
2020-05-05,17.200000762939453
2020-05-06,16.90999984741211
2020-05-07,17.100000381469727
2020-05-08,17.399999618530273
2020-05-11,18.329999923706055
2020-05-12,17.799999237060547
2020-05-13,17.56999969482422
2020-05-14,17.399999618530273
2020-05-15,17.15999984741211
2020-05-18,17.0
2020-05-19,16.920000076293945
2020-05-20,17.15999984741211
2020-05-21,16.670000076293945
2020-05-22,16.239999771118164
2020-05-26,15.899999618530273
2020-05-27,15.930000305175781
2020-05-28,15.369999885559082
2020-05-29,15.869999885559082
2020-06-01,15.75
2020-06-02,15.430000305175781
2020-06-03,14.979999542236328
2020-06-04,15.100000381469727
2020-06-05,14.979999542236328
2020-06-08,15.619999885559082
2020-06-09,15.180000305175781
2020-06-10,15.279999732971191
2020-06-11,14.569999694824219
2020-06-12,15.510000228881836
2020-06-15,16.299999237060547
2020-06-16,15.880000114440918
2020-06-17,16.280000686645508
2020-06-18,16.5
2020-06-19,16.719999313354492
2020-06-22,16.020000457763672
2020-06-23,16.079999923706055
2020-06-24,15.819999694824219
2020-06-25,16.170000076293945
2020-06-26,15.489999771118164
2020-06-29,15.199999809265137
2020-06-30,16.25
2020-07-01,15.949999809265137
2020-07-02,15.5600004196167
2020-07-06,15.479999542236328
2020-07-07,15.279999732971191
2020-07-08,15.609999656677246
2020-07-09,15.25
2020-07-10,14.880000114440918
2020-07-13,14.710000038146973
2020-07-14,14.470000267028809
2020-07-15,14.710000038146973
2020-07-16,14.359999656677246
2020-07-17,14.770000457763672
2020-07-20,15.0600004196167
2020-07-21,14.479999542236328
2020-07-22,16.65999984741211
2020-07-23,13.949999809265137
2020-07-24,13.920000076293945
2020-07-27,13.779999732971191
2020-07-28,13.4399995803833
2020-07-29,13.1899995803833
2020-07-30,13.319999694824219
2020-07-31,14.130000114440918
2020-08-03,14.4399995803833
2020-08-04,14.180000305175781
2020-08-05,14.510000228881836
2020-08-06,14.210000038146973
2020-08-07,14.670000076293945
2020-08-10,14.359999656677246
2020-08-11,14.0
2020-08-12,14.180000305175781
2020-08-13,14.170000076293945
2020-08-14,14.010000228881836
2020-08-17,14.5
2020-08-18,14.40999984741211
2020-08-19,14.5
2020-08-20,14.75
2020-08-21,15.0
2020-08-24,14.0
2020-08-25,13.90999984741211
2020-08-26,13.729999542236328
2020-08-27,13.619999885559082
2020-08-28,13.770000457763672
2020-08-31,14.829999923706055
2020-09-01,14.539999961853027
2020-09-02,14.300000190734863
2020-09-03,13.930000305175781
2020-09-04,13.710000038146973
2020-09-08,13.90999984741211
2020-09-09,14.1899995803833
2020-09-10,14.25
2020-09-11,14.510000228881836
2020-09-14,14.949999809265137
2020-09-15,14.90999984741211
2020-09-16,14.960000038146973
2020-09-17,14.949999809265137
2020-09-18,15.550000190734863
2020-09-21,14.899999618530273
2020-09-22,14.819999694824219
2020-09-23,14.100000381469727
2020-09-24,14.039999961853027
2020-09-25,14.25
2020-09-28,14.359999656677246
2020-09-29,14.5600004196167
2020-09-30,14.729999542236328
2020-10-01,14.630000114440918
2020-10-02,14.039999961853027
2020-10-05,15.0
2020-10-06,15.220000267028809
2020-10-07,15.479999542236328
2020-10-08,15.5
2020-10-09,15.680000305175781
2020-10-12,15.699999809265137
2020-10-13,15.670000076293945
2020-10-14,15.579999923706055
2020-10-15,15.550000190734863
2020-10-16,15.489999771118164
2020-10-19,15.579999923706055
2020-10-20,15.3100004196167
2020-10-21,15.020000457763672
2020-10-22,15.1899995803833
2020-10-23,15.65999984741211
2020-10-26,15.420000076293945
2020-10-27,16.049999237060547
2020-10-28,15.84000015258789
2020-10-29,16.020000457763672
2020-10-30,15.680000305175781
2020-11-02,15.5
2020-11-03,13.970000267028809
2020-11-04,13.850000381469727
2020-11-05,14.239999771118164
2020-11-06,13.770000457763672
2020-11-09,13.829999923706055
2020-11-10,13.569999694824219
2020-11-11,13.270000457763672
2020-11-12,12.960000038146973
2020-11-13,13.399999618530273
2020-11-16,13.359999656677246
2020-11-17,13.550000190734863
2020-11-18,13.270000457763672
2020-11-19,13.449999809265137
2020-11-20,14.430000305175781
2020-11-23,13.9399995803833
2020-11-24,13.699999809265137
2020-11-25,13.979999542236328
2020-11-27,14.579999923706055
2020-11-30,15.199999809265137
2020-12-01,14.65999984741211
2020-12-02,14.65999984741211
2020-12-03,14.859999656677246
2020-12-04,14.920000076293945
2020-12-07,15.119999885559082
2020-12-08,15.100000381469727
2020-12-09,14.449999809265137
2020-12-10,14.84000015258789
2020-12-11,14.5
2020-12-14,15.020000457763672
2020-12-15,15.050000190734863
2020-12-16,15.170000076293945
2020-12-17,12.9399995803833
2020-12-18,13.029999732971191
2020-12-21,13.5
2020-12-22,13.510000228881836
2020-12-23,13.4399995803833
2020-12-24,14.180000305175781
2020-12-28,13.65999984741211
2020-12-29,13.930000305175781
2020-12-30,13.960000038146973
2020-12-31,13.829999923706055
2021-01-04,13.539999961853027
2021-01-05,13.359999656677246
2021-01-06,13.09000015258789
2021-01-07,13.1899995803833
2021-01-08,13.399999618530273
2021-01-11,14.119999885559082
2021-01-12,14.229999542236328
2021-01-13,13.890000343322754
2021-01-14,14.460000038146973
2021-01-15,13.3100004196167
2021-01-19,13.630000114440918
2021-01-20,14.600000381469727
2021-01-21,15.1899995803833
2021-01-22,14.859999656677246
2021-01-25,18.729999542236328
2021-01-26,17.6200008392334
2021-01-27,16.049999237060547
2021-01-28,17.079999923706055
2021-01-29,16.709999084472656
2021-02-01,16.270000457763672
2021-02-02,16.059999465942383
2021-02-03,16.030000686645508
2021-02-04,15.470000267028809
2021-02-05,15.520000457763672
2021-02-08,16.68000030517578
2021-02-09,16.790000915527344
2021-02-10,16.420000076293945
2021-02-11,15.949999809265137
2021-02-12,15.760000228881836
2021-02-16,15.649999618530273
2021-02-17,15.949999809265137
2021-02-18,15.869999885559082
2021-02-19,15.949999809265137
2021-02-22,15.270000457763672
2021-02-23,14.380000114440918
2021-02-24,14.579999923706055
2021-02-25,14.579999923706055
2021-02-26,14.0
2021-03-01,14.479999542236328
2021-03-02,14.420000076293945
2021-03-03,14.380000114440918
2021-03-04,13.40999984741211
2021-03-05,13.09000015258789
2021-03-08,12.720000267028809
2021-03-09,13.119999885559082
2021-03-10,13.109999656677246
2021-03-11,13.649999618530273
2021-03-12,13.760000228881836
2021-03-15,14.25
2021-03-16,13.829999923706055
2021-03-17,14.010000228881836
2021-03-18,13.5600004196167
2021-03-19,13.640000343322754
2021-03-22,13.270000457763672
2021-03-23,12.859999656677246
2021-03-24,12.300000190734863
2021-03-25,12.555000305175781
2021-03-26,12.520000457763672
2021-03-29,12.350000381469727
2021-03-30,12.539999961853027
2021-03-31,12.984999656677246
2021-04-01,13.140000343322754
2021-04-05,13.0
2021-04-06,12.829999923706055
2021-04-07,12.649999618530273
2021-04-08,12.960000038146973
2021-04-09,12.800000190734863
2021-04-12,12.640000343322754
2021-04-13,12.789999961853027
2021-04-14,12.59000015258789
2021-04-15,12.600000381469727
2021-04-16,12.350000381469727
2021-04-19,11.960000038146973
2021-04-20,11.869999885559082
2021-04-21,12.449999809265137
2021-04-22,12.619999885559082
2021-04-23,12.489999771118164
2021-04-26,13.119999885559082
2021-04-27,12.390000343322754
2021-04-28,12.350000381469727
2021-04-29,12.079999923706055
2021-04-30,13.270000457763672
2021-05-03,12.5600004196167
2021-05-04,12.1899995803833
2021-05-05,12.270000457763672
2021-05-06,12.34000015258789
2021-05-07,10.145000457763672
2021-05-10,10.0
2021-05-11,11.229999542236328
2021-05-12,11.289999961853027
2021-05-13,10.960000038146973
2021-05-14,11.920000076293945
