,CPLP
2018-07-19,22.260000228881836
2018-07-20,21.84000015258789
2018-07-23,22.049999237060547
2018-07-24,21.979999542236328
2018-07-25,21.84000015258789
2018-07-26,22.1200008392334
2018-07-27,22.049999237060547
2018-07-30,21.489999771118164
2018-07-31,21.700000762939453
2018-08-01,21.280000686645508
2018-08-02,21.559999465942383
2018-08-03,21.420000076293945
2018-08-06,21.420000076293945
2018-08-07,21.350000381469727
2018-08-08,21.350000381469727
2018-08-09,21.280000686645508
2018-08-10,21.280000686645508
2018-08-13,21.139999389648438
2018-08-14,21.350000381469727
2018-08-15,21.06999969482422
2018-08-16,21.06999969482422
2018-08-17,21.139999389648438
2018-08-20,21.139999389648438
2018-08-21,21.139999389648438
2018-08-22,21.420000076293945
2018-08-23,21.280000686645508
2018-08-24,21.209999084472656
2018-08-27,21.209999084472656
2018-08-28,21.139999389648438
2018-08-29,21.06999969482422
2018-08-30,21.06999969482422
2018-08-31,20.93000030517578
2018-09-04,20.299999237060547
2018-09-05,19.8799991607666
2018-09-06,19.389999389648438
2018-09-07,19.389999389648438
2018-09-10,19.459999084472656
2018-09-11,19.459999084472656
2018-09-12,19.950000762939453
2018-09-13,19.739999771118164
2018-09-14,19.600000381469727
2018-09-17,19.530000686645508
2018-09-18,19.670000076293945
2018-09-19,19.739999771118164
2018-09-20,19.600000381469727
2018-09-21,19.389999389648438
2018-09-24,19.18000030517578
2018-09-25,19.110000610351562
2018-09-26,19.18000030517578
2018-09-27,19.459999084472656
2018-09-28,19.459999084472656
2018-10-01,19.8799991607666
2018-10-02,20.09000015258789
2018-10-03,20.299999237060547
2018-10-04,19.950000762939453
2018-10-05,20.09000015258789
2018-10-08,19.950000762939453
2018-10-09,20.15999984741211
2018-10-10,19.600000381469727
2018-10-11,19.389999389648438
2018-10-12,19.31999969482422
2018-10-15,19.530000686645508
2018-10-16,19.670000076293945
2018-10-17,19.670000076293945
2018-10-18,19.31999969482422
2018-10-19,19.389999389648438
2018-10-22,19.530000686645508
2018-10-23,19.31999969482422
2018-10-24,18.690000534057617
2018-10-25,18.969999313354492
2018-10-26,18.760000228881836
2018-10-29,18.549999237060547
2018-10-30,18.479999542236328
2018-10-31,19.31999969482422
2018-11-01,19.600000381469727
2018-11-02,19.459999084472656
2018-11-05,19.31999969482422
2018-11-06,19.600000381469727
2018-11-07,19.809999465942383
2018-11-08,19.809999465942383
2018-11-09,19.25
2018-11-12,18.899999618530273
2018-11-13,18.6200008392334
2018-11-14,18.899999618530273
2018-11-15,18.969999313354492
2018-11-16,18.760000228881836
2018-11-19,18.690000534057617
2018-11-20,17.989999771118164
2018-11-21,17.43000030517578
2018-11-23,17.5
2018-11-26,17.5
2018-11-27,17.639999389648438
2018-11-28,16.799999237060547
2018-11-29,16.65999984741211
2018-11-30,16.8700008392334
2018-12-03,16.940000534057617
2018-12-04,17.290000915527344
2018-12-06,17.219999313354492
2018-12-07,16.940000534057617
2018-12-10,16.940000534057617
2018-12-11,16.729999542236328
2018-12-12,16.65999984741211
2018-12-13,16.65999984741211
2018-12-14,16.309999465942383
2018-12-17,15.539999961853027
2018-12-18,15.399999618530273
2018-12-19,15.470000267028809
2018-12-20,14.979999542236328
2018-12-21,14.699999809265137
2018-12-24,14.350000381469727
2018-12-26,14.979999542236328
2018-12-27,14.699999809265137
2018-12-28,14.699999809265137
2018-12-31,14.630000114440918
2019-01-02,15.470000267028809
2019-01-03,15.470000267028809
2019-01-04,16.170000076293945
2019-01-07,16.520000457763672
2019-01-08,16.520000457763672
2019-01-09,16.8700008392334
2019-01-10,16.3799991607666
2019-01-11,16.309999465942383
2019-01-14,16.239999771118164
2019-01-15,16.030000686645508
2019-01-16,16.030000686645508
2019-01-17,16.170000076293945
2019-01-18,16.309999465942383
2019-01-22,15.819999694824219
2019-01-23,15.1899995803833
2019-01-24,15.1899995803833
2019-01-25,15.399999618530273
2019-01-28,15.260000228881836
2019-01-29,15.539999961853027
2019-01-30,15.329999923706055
2019-01-31,15.75
2019-02-01,15.890000343322754
2019-02-04,15.819999694824219
2019-02-05,15.609999656677246
2019-02-06,15.329999923706055
2019-02-07,15.1899995803833
2019-02-08,15.260000228881836
2019-02-11,15.119999885559082
2019-02-12,15.819999694824219
2019-02-13,15.960000038146973
2019-02-14,15.819999694824219
2019-02-15,15.960000038146973
2019-02-19,16.170000076293945
2019-02-20,15.890000343322754
2019-02-21,15.890000343322754
2019-02-22,15.960000038146973
2019-02-25,16.170000076293945
2019-02-26,16.100000381469727
2019-02-27,16.030000686645508
2019-02-28,15.960000038146973
2019-03-01,15.819999694824219
2019-03-04,15.819999694824219
2019-03-05,15.819999694824219
2019-03-06,15.680000305175781
2019-03-07,15.470000267028809
2019-03-08,15.119999885559082
2019-03-11,15.75
2019-03-12,16.450000762939453
2019-03-13,16.520000457763672
2019-03-14,16.170000076293945
2019-03-15,16.100000381469727
2019-03-18,16.59000015258789
2019-03-19,16.309999465942383
2019-03-20,15.890000343322754
2019-03-21,15.960000038146973
2019-03-22,15.680000305175781
2019-03-25,15.539999961853027
2019-03-26,15.609999656677246
2019-03-27,16.030000686645508
2019-03-28,10.710000038146973
2019-03-29,10.479999542236328
2019-04-01,10.510000228881836
2019-04-02,10.350000381469727
2019-04-03,10.630000114440918
2019-04-04,11.220000267028809
2019-04-05,11.289999961853027
2019-04-08,11.369999885559082
2019-04-09,11.09000015258789
2019-04-10,11.34000015258789
2019-04-11,11.260000228881836
2019-04-12,11.1899995803833
2019-04-15,11.239999771118164
2019-04-16,11.1899995803833
2019-04-17,11.149999618530273
2019-04-18,11.119999885559082
2019-04-22,11.199999809265137
2019-04-23,11.229999542236328
2019-04-24,11.079999923706055
2019-04-25,10.869999885559082
2019-04-26,10.899999618530273
2019-04-29,10.8100004196167
2019-04-30,10.930000305175781
2019-05-01,10.84000015258789
2019-05-02,10.800000190734863
2019-05-03,11.0600004196167
2019-05-06,10.949999809265137
2019-05-07,10.739999771118164
2019-05-08,10.8100004196167
2019-05-09,10.539999961853027
2019-05-10,10.640000343322754
2019-05-13,10.319999694824219
2019-05-14,10.300000190734863
2019-05-15,10.380000114440918
2019-05-16,10.4399995803833
2019-05-17,10.289999961853027
2019-05-20,10.140000343322754
2019-05-21,10.369999885559082
2019-05-22,10.149999618530273
2019-05-23,9.979999542236328
2019-05-24,10.1899995803833
2019-05-28,10.029999732971191
2019-05-29,9.930000305175781
2019-05-30,9.949999809265137
2019-05-31,10.079999923706055
2019-06-03,10.1899995803833
2019-06-04,10.430000305175781
2019-06-05,10.130000114440918
2019-06-06,10.180000305175781
2019-06-07,10.229999542236328
2019-06-10,10.140000343322754
2019-06-11,10.359999656677246
2019-06-12,10.260000228881836
2019-06-13,10.390000343322754
2019-06-14,10.489999771118164
2019-06-17,10.470000267028809
2019-06-18,10.460000038146973
2019-06-19,10.520000457763672
2019-06-20,10.520000457763672
2019-06-21,10.550000190734863
2019-06-24,10.420000076293945
2019-06-25,10.15999984741211
2019-06-26,10.399999618530273
2019-06-27,10.40999984741211
2019-06-28,10.5
2019-07-01,10.390000343322754
2019-07-02,10.350000381469727
2019-07-03,10.359999656677246
2019-07-05,10.399999618530273
2019-07-08,10.350000381469727
2019-07-09,10.5
2019-07-10,11.079999923706055
2019-07-11,11.180000305175781
2019-07-12,11.430000305175781
2019-07-15,11.579999923706055
2019-07-16,11.6899995803833
2019-07-17,11.420000076293945
2019-07-18,11.3100004196167
2019-07-19,11.149999618530273
2019-07-22,11.239999771118164
2019-07-23,11.229999542236328
2019-07-24,11.319999694824219
2019-07-25,11.270000457763672
2019-07-26,11.3100004196167
2019-07-29,11.199999809265137
2019-07-30,11.25
2019-07-31,11.479999542236328
2019-08-01,11.199999809265137
2019-08-02,11.140000343322754
2019-08-05,10.899999618530273
2019-08-06,10.859999656677246
2019-08-07,10.75
2019-08-08,10.760000228881836
2019-08-09,10.609999656677246
2019-08-12,10.449999809265137
2019-08-13,10.479999542236328
2019-08-14,10.0600004196167
2019-08-15,10.170000076293945
2019-08-16,10.619999885559082
2019-08-19,10.710000038146973
2019-08-20,10.670000076293945
2019-08-21,10.649999618530273
2019-08-22,10.529999732971191
2019-08-23,10.399999618530273
2019-08-26,10.529999732971191
2019-08-27,10.40999984741211
2019-08-28,10.65999984741211
2019-08-29,10.739999771118164
2019-08-30,10.529999732971191
2019-09-03,10.319999694824219
2019-09-04,10.489999771118164
2019-09-05,10.3100004196167
2019-09-06,10.460000038146973
2019-09-09,10.699999809265137
2019-09-10,10.75
2019-09-11,10.710000038146973
2019-09-12,10.65999984741211
2019-09-13,10.760000228881836
2019-09-16,10.720000267028809
2019-09-17,10.729999542236328
2019-09-18,10.710000038146973
2019-09-19,10.6899995803833
2019-09-20,10.6899995803833
2019-09-23,10.65999984741211
2019-09-24,10.59000015258789
2019-09-25,10.5600004196167
2019-09-26,10.59000015258789
2019-09-27,10.649999618530273
2019-09-30,10.699999809265137
2019-10-01,10.6899995803833
2019-10-02,10.539999961853027
2019-10-03,10.539999961853027
2019-10-04,10.800000190734863
2019-10-07,11.1899995803833
2019-10-08,11.170000076293945
2019-10-09,11.15999984741211
2019-10-10,11.40999984741211
2019-10-11,11.920000076293945
2019-10-14,11.84000015258789
2019-10-15,11.84000015258789
2019-10-16,11.880000114440918
2019-10-17,11.789999961853027
2019-10-18,11.710000038146973
2019-10-21,11.829999923706055
2019-10-22,11.90999984741211
2019-10-23,11.899999618530273
2019-10-24,11.890000343322754
2019-10-25,11.829999923706055
2019-10-28,11.859999656677246
2019-10-29,11.770000457763672
2019-10-30,11.770000457763672
2019-10-31,11.579999923706055
2019-11-01,11.710000038146973
2019-11-04,11.59000015258789
2019-11-05,11.789999961853027
2019-11-06,11.6899995803833
2019-11-07,11.430000305175781
2019-11-08,11.390000343322754
2019-11-11,11.699999809265137
2019-11-12,11.760000228881836
2019-11-13,11.670000076293945
2019-11-14,11.579999923706055
2019-11-15,11.550000190734863
2019-11-18,11.550000190734863
2019-11-19,11.489999771118164
2019-11-20,11.449999809265137
2019-11-21,11.420000076293945
2019-11-22,11.300000190734863
2019-11-25,11.489999771118164
2019-11-26,11.5
2019-11-27,11.479999542236328
2019-11-29,11.539999961853027
2019-12-02,11.630000114440918
2019-12-03,11.699999809265137
2019-12-04,11.600000381469727
2019-12-05,11.630000114440918
2019-12-06,11.75
2019-12-09,11.569999694824219
2019-12-10,11.739999771118164
2019-12-11,11.710000038146973
2019-12-12,11.770000457763672
2019-12-13,11.90999984741211
2019-12-16,11.960000038146973
2019-12-17,12.09000015258789
2019-12-18,12.75
2019-12-19,13.270000457763672
2019-12-20,13.25
2019-12-23,13.260000228881836
2019-12-24,13.449999809265137
2019-12-26,13.5
2019-12-27,13.279999732971191
2019-12-30,13.279999732971191
2019-12-31,13.4399995803833
2020-01-02,13.5
2020-01-03,13.829999923706055
2020-01-06,14.130000114440918
2020-01-07,14.050000190734863
2020-01-08,13.760000228881836
2020-01-09,13.420000076293945
2020-01-10,13.369999885559082
2020-01-13,13.380000114440918
2020-01-14,13.25
2020-01-15,13.229999542236328
2020-01-16,13.149999618530273
2020-01-17,13.079999923706055
2020-01-21,12.800000190734863
2020-01-22,13.5
2020-01-23,13.3100004196167
2020-01-24,13.239999771118164
2020-01-27,12.880000114440918
2020-01-28,13.039999961853027
2020-01-29,13.020000457763672
2020-01-30,12.880000114440918
2020-01-31,12.5
2020-02-03,12.289999961853027
2020-02-04,12.289999961853027
2020-02-05,12.550000190734863
2020-02-06,12.350000381469727
2020-02-07,12.260000228881836
2020-02-10,12.220000267028809
2020-02-11,12.289999961853027
2020-02-12,12.489999771118164
2020-02-13,12.479999542236328
2020-02-14,12.4399995803833
2020-02-18,12.489999771118164
2020-02-19,12.479999542236328
2020-02-20,12.479999542236328
2020-02-21,12.359999656677246
2020-02-24,11.859999656677246
2020-02-25,11.510000228881836
2020-02-26,11.350000381469727
2020-02-27,10.819999694824219
2020-02-28,10.520000457763672
2020-03-02,10.819999694824219
2020-03-03,10.579999923706055
2020-03-04,11.020000457763672
2020-03-05,10.5600004196167
2020-03-06,10.229999542236328
2020-03-09,8.760000228881836
2020-03-10,9.449999809265137
2020-03-11,8.489999771118164
2020-03-12,7.599999904632568
2020-03-13,7.940000057220459
2020-03-16,7.079999923706055
2020-03-17,7.050000190734863
2020-03-18,5.53000020980835
2020-03-19,6.019999980926514
2020-03-20,6.119999885559082
2020-03-23,5.340000152587891
2020-03-24,5.619999885559082
2020-03-25,6.179999828338623
2020-03-26,6.619999885559082
2020-03-27,6.989999771118164
2020-03-30,6.960000038146973
2020-03-31,7.320000171661377
2020-04-01,6.940000057220459
2020-04-02,6.619999885559082
2020-04-03,6.369999885559082
2020-04-06,6.590000152587891
2020-04-07,6.659999847412109
2020-04-08,7.46999979019165
2020-04-09,7.730000019073486
2020-04-13,7.670000076293945
2020-04-14,7.800000190734863
2020-04-15,7.389999866485596
2020-04-16,7.400000095367432
2020-04-17,7.539999961853027
2020-04-20,8.029999732971191
2020-04-21,7.849999904632568
2020-04-22,7.739999771118164
2020-04-23,9.5600004196167
2020-04-24,9.9399995803833
2020-04-27,9.970000267028809
2020-04-28,9.800000190734863
2020-04-29,9.9399995803833
2020-04-30,9.729999542236328
2020-05-01,9.359999656677246
2020-05-04,9.729999542236328
2020-05-05,9.350000381469727
2020-05-06,8.600000381469727
2020-05-07,8.0
2020-05-08,8.069999694824219
2020-05-11,7.840000152587891
2020-05-12,7.679999828338623
2020-05-13,7.230000019073486
2020-05-14,7.210000038146973
2020-05-15,7.179999828338623
2020-05-18,7.909999847412109
2020-05-19,7.820000171661377
2020-05-20,7.980000019073486
2020-05-21,8.09000015258789
2020-05-22,8.050000190734863
2020-05-26,8.609999656677246
2020-05-27,8.869999885559082
2020-05-28,8.34000015258789
2020-05-29,8.109999656677246
2020-06-01,8.220000267028809
2020-06-02,8.380000114440918
2020-06-03,8.649999618530273
2020-06-04,8.770000457763672
2020-06-05,8.970000267028809
2020-06-08,9.25
2020-06-09,9.34000015258789
2020-06-10,8.800000190734863
2020-06-11,8.470000267028809
2020-06-12,8.449999809265137
2020-06-15,8.729999542236328
2020-06-16,8.989999771118164
2020-06-17,8.819999694824219
2020-06-18,8.869999885559082
2020-06-19,8.770000457763672
2020-06-22,8.670000076293945
2020-06-23,8.640000343322754
2020-06-24,8.359999656677246
2020-06-25,8.399999618530273
2020-06-26,8.170000076293945
2020-06-29,8.279999732971191
2020-06-30,8.079999923706055
2020-07-01,8.470000267028809
2020-07-02,8.210000038146973
2020-07-06,8.170000076293945
2020-07-07,8.149999618530273
2020-07-08,8.050000190734863
2020-07-09,7.980000019073486
2020-07-10,8.350000381469727
2020-07-13,8.170000076293945
2020-07-14,8.199999809265137
2020-07-15,8.420000076293945
2020-07-16,8.25
2020-07-17,8.210000038146973
2020-07-20,8.220000267028809
2020-07-21,8.329999923706055
2020-07-22,8.229999542236328
2020-07-23,8.300000190734863
2020-07-24,8.239999771118164
2020-07-27,7.380000114440918
2020-07-28,7.110000133514404
2020-07-29,7.039999961853027
2020-07-30,6.800000190734863
2020-07-31,5.650000095367432
2020-08-03,5.800000190734863
2020-08-04,5.980000019073486
2020-08-05,6.079999923706055
2020-08-06,6.199999809265137
2020-08-07,6.199999809265137
2020-08-10,6.309999942779541
2020-08-11,6.260000228881836
2020-08-12,6.329999923706055
2020-08-13,6.179999828338623
2020-08-14,6.190000057220459
2020-08-17,6.199999809265137
2020-08-18,5.940000057220459
2020-08-19,5.929999828338623
2020-08-20,5.829999923706055
2020-08-21,5.829999923706055
2020-08-24,5.980000019073486
2020-08-25,6.079999923706055
2020-08-26,6.0
2020-08-27,6.019999980926514
2020-08-28,5.960000038146973
2020-08-31,6.0
2020-09-01,5.880000114440918
2020-09-02,5.880000114440918
2020-09-03,5.820000171661377
2020-09-04,5.949999809265137
2020-09-08,6.070000171661377
2020-09-09,6.21999979019165
2020-09-10,6.389999866485596
2020-09-11,6.590000152587891
2020-09-14,6.829999923706055
2020-09-15,6.760000228881836
2020-09-16,6.860000133514404
2020-09-17,6.659999847412109
2020-09-18,6.78000020980835
2020-09-21,6.420000076293945
2020-09-22,6.300000190734863
2020-09-23,6.28000020980835
2020-09-24,6.28000020980835
2020-09-25,6.510000228881836
2020-09-28,6.789999961853027
2020-09-29,6.900000095367432
2020-09-30,6.599999904632568
2020-10-01,6.679999828338623
2020-10-02,6.829999923706055
2020-10-05,7.039999961853027
2020-10-06,6.960000038146973
2020-10-07,7.059999942779541
2020-10-08,7.239999771118164
2020-10-09,7.300000190734863
2020-10-12,7.400000095367432
2020-10-13,7.53000020980835
2020-10-14,7.440000057220459
2020-10-15,7.590000152587891
2020-10-16,7.71999979019165
2020-10-19,7.449999809265137
2020-10-20,7.599999904632568
2020-10-21,7.400000095367432
2020-10-22,7.429999828338623
2020-10-23,7.489999771118164
2020-10-26,7.25
2020-10-27,7.28000020980835
2020-10-28,7.21999979019165
2020-10-29,7.260000228881836
2020-10-30,7.389999866485596
2020-11-02,7.460000038146973
2020-11-03,7.289999961853027
2020-11-04,7.199999809265137
2020-11-05,7.440000057220459
2020-11-06,7.25
2020-11-09,7.559999942779541
2020-11-10,7.920000076293945
2020-11-11,7.860000133514404
2020-11-12,7.53000020980835
2020-11-13,7.71999979019165
2020-11-16,7.800000190734863
2020-11-17,7.710000038146973
2020-11-18,7.650000095367432
2020-11-19,7.599999904632568
2020-11-20,7.519999980926514
2020-11-23,7.690000057220459
2020-11-24,7.690000057220459
2020-11-25,7.820000171661377
2020-11-27,7.75
2020-11-30,7.630000114440918
2020-12-01,7.489999771118164
2020-12-02,7.519999980926514
2020-12-03,7.619999885559082
2020-12-04,8.0
2020-12-07,7.849999904632568
2020-12-08,7.769999980926514
2020-12-09,7.800000190734863
2020-12-10,8.010000228881836
2020-12-11,8.010000228881836
2020-12-14,8.119999885559082
2020-12-15,8.329999923706055
2020-12-16,8.079999923706055
2020-12-17,8.180000305175781
2020-12-18,8.010000228881836
2020-12-21,7.989999771118164
2020-12-22,7.71999979019165
2020-12-23,7.900000095367432
2020-12-24,7.900000095367432
2020-12-28,7.78000020980835
2020-12-29,7.639999866485596
2020-12-30,7.78000020980835
2020-12-31,8.119999885559082
2021-01-04,8.229999542236328
2021-01-05,8.449999809265137
2021-01-06,8.539999961853027
2021-01-07,9.140000343322754
2021-01-08,8.960000038146973
2021-01-11,9.399999618530273
2021-01-12,9.600000381469727
2021-01-13,9.420000076293945
2021-01-14,9.670000076293945
2021-01-15,9.609999656677246
2021-01-19,9.550000190734863
2021-01-20,9.640000343322754
2021-01-21,9.520000457763672
2021-01-22,9.270000457763672
2021-01-25,9.180000305175781
2021-01-26,8.850000381469727
2021-01-27,8.699999809265137
2021-01-28,8.720000267028809
2021-01-29,9.390000343322754
2021-02-01,9.149999618530273
2021-02-02,9.319999694824219
2021-02-03,9.699999809265137
2021-02-04,9.75
2021-02-05,10.0
2021-02-08,10.0600004196167
2021-02-09,10.109999656677246
2021-02-10,9.989999771118164
2021-02-11,9.869999885559082
2021-02-12,10.279999732971191
2021-02-16,10.329999923706055
2021-02-17,10.039999961853027
2021-02-18,9.899999618530273
2021-02-19,10.149999618530273
2021-02-22,9.979999542236328
2021-02-23,9.760000228881836
2021-02-24,10.199999809265137
2021-02-25,9.720000267028809
2021-02-26,9.59000015258789
2021-03-01,9.720000267028809
2021-03-02,9.960000038146973
2021-03-03,9.970000267028809
2021-03-04,9.859999656677246
2021-03-05,9.880000114440918
2021-03-08,9.9399995803833
2021-03-09,9.869999885559082
2021-03-10,10.319999694824219
2021-03-11,10.170000076293945
2021-03-12,10.170000076293945
2021-03-15,10.649999618530273
2021-03-16,10.229999542236328
2021-03-17,10.930000305175781
2021-03-18,10.720000267028809
2021-03-19,11.319999694824219
2021-03-22,11.760000228881836
2021-03-23,11.199999809265137
2021-03-24,11.199999809265137
2021-03-25,11.25
2021-03-26,11.640000343322754
2021-03-29,11.220000267028809
2021-03-30,11.199999809265137
2021-03-31,11.130000114440918
2021-04-01,11.010000228881836
2021-04-05,10.850000381469727
2021-04-06,10.84000015258789
2021-04-07,10.819999694824219
2021-04-08,10.8100004196167
2021-04-09,10.739999771118164
2021-04-12,10.630000114440918
2021-04-13,10.649999618530273
2021-04-14,10.899999618530273
2021-04-15,10.90999984741211
2021-04-16,11.109999656677246
2021-04-19,11.239999771118164
2021-04-20,11.829999923706055
2021-04-21,12.369999885559082
2021-04-22,12.220000267028809
2021-04-23,12.3100004196167
2021-04-26,12.359999656677246
2021-04-27,12.5600004196167
2021-04-28,12.479999542236328
2021-04-29,12.59000015258789
2021-04-30,12.729999542236328
2021-05-03,13.270000457763672
2021-05-04,12.989999771118164
2021-05-05,12.970000267028809
2021-05-06,12.720000267028809
2021-05-07,13.279999732971191
2021-05-10,13.100000381469727
2021-05-11,12.779999732971191
2021-05-12,12.359999656677246
2021-05-13,12.270000457763672
2021-05-14,12.399999618530273
