,FATE
2017-06-22,3.190000057220459
2017-06-23,3.180000066757202
2017-06-26,3.2200000286102295
2017-06-27,3.1700000762939453
2017-06-28,3.380000114440918
2017-06-29,3.4000000953674316
2017-06-30,3.240000009536743
2017-07-03,3.2899999618530273
2017-07-05,3.3499999046325684
2017-07-06,3.319999933242798
2017-07-07,3.390000104904175
2017-07-10,3.2200000286102295
2017-07-11,3.200000047683716
2017-07-12,3.25
2017-07-13,3.1500000953674316
2017-07-14,3.0899999141693115
2017-07-17,3.0399999618530273
2017-07-18,3.049999952316284
2017-07-19,3.0999999046325684
2017-07-20,3.0999999046325684
2017-07-21,3.0899999141693115
2017-07-24,3.0399999618530273
2017-07-25,2.940000057220459
2017-07-26,2.8299999237060547
2017-07-27,2.7699999809265137
2017-07-28,2.7899999618530273
2017-07-31,2.890000104904175
2017-08-01,2.7200000286102295
2017-08-02,2.5999999046325684
2017-08-03,2.609999895095825
2017-08-04,2.940000057220459
2017-08-07,2.799999952316284
2017-08-08,2.880000114440918
2017-08-09,3.0299999713897705
2017-08-10,2.809999942779541
2017-08-11,2.9800000190734863
2017-08-14,3.0899999141693115
2017-08-15,3.180000066757202
2017-08-16,3.140000104904175
2017-08-17,3.0199999809265137
2017-08-18,2.880000114440918
2017-08-21,2.880000114440918
2017-08-22,3.0
2017-08-23,2.990000009536743
2017-08-24,3.0899999141693115
2017-08-25,3.0799999237060547
2017-08-28,3.2200000286102295
2017-08-29,3.6700000762939453
2017-08-30,3.9700000286102295
2017-08-31,3.7799999713897705
2017-09-01,3.869999885559082
2017-09-05,3.9800000190734863
2017-09-06,4.0
2017-09-07,4.190000057220459
2017-09-08,4.119999885559082
2017-09-11,4.230000019073486
2017-09-12,4.199999809265137
2017-09-13,4.309999942779541
2017-09-14,4.230000019073486
2017-09-15,4.159999847412109
2017-09-18,4.25
2017-09-19,4.210000038146973
2017-09-20,4.130000114440918
2017-09-21,3.940000057220459
2017-09-22,4.119999885559082
2017-09-25,3.890000104904175
2017-09-26,4.010000228881836
2017-09-27,4.090000152587891
2017-09-28,4.070000171661377
2017-09-29,3.9600000381469727
2017-10-02,4.170000076293945
2017-10-03,4.21999979019165
2017-10-04,4.170000076293945
2017-10-05,4.199999809265137
2017-10-06,4.119999885559082
2017-10-09,4.179999828338623
2017-10-10,4.159999847412109
2017-10-11,4.110000133514404
2017-10-12,4.070000171661377
2017-10-13,4.050000190734863
2017-10-16,4.059999942779541
2017-10-17,4.079999923706055
2017-10-18,4.170000076293945
2017-10-19,4.110000133514404
2017-10-20,4.179999828338623
2017-10-23,4.210000038146973
2017-10-24,4.170000076293945
2017-10-25,3.9800000190734863
2017-10-26,4.25
2017-10-27,4.539999961853027
2017-10-30,4.610000133514404
2017-10-31,4.769999980926514
2017-11-01,4.690000057220459
2017-11-02,4.71999979019165
2017-11-03,4.820000171661377
2017-11-06,4.960000038146973
2017-11-07,4.929999828338623
2017-11-08,4.590000152587891
2017-11-09,4.440000057220459
2017-11-10,4.420000076293945
2017-11-13,4.150000095367432
2017-11-14,4.190000057220459
2017-11-15,3.990000009536743
2017-11-16,4.320000171661377
2017-11-17,4.369999885559082
2017-11-20,4.389999866485596
2017-11-21,4.269999980926514
2017-11-22,4.150000095367432
2017-11-24,4.199999809265137
2017-11-27,4.230000019073486
2017-11-28,4.300000190734863
2017-11-29,4.360000133514404
2017-11-30,4.400000095367432
2017-12-01,4.389999866485596
2017-12-04,4.170000076293945
2017-12-05,4.039999961853027
2017-12-06,3.940000057220459
2017-12-07,4.190000057220459
2017-12-08,4.170000076293945
2017-12-11,4.139999866485596
2017-12-12,4.429999828338623
2017-12-13,4.650000095367432
2017-12-14,4.25
2017-12-15,4.199999809265137
2017-12-18,4.360000133514404
2017-12-19,4.380000114440918
2017-12-20,4.510000228881836
2017-12-21,5.070000171661377
2017-12-22,5.610000133514404
2017-12-26,6.28000020980835
2017-12-27,6.639999866485596
2017-12-28,6.090000152587891
2017-12-29,6.110000133514404
2018-01-02,6.300000190734863
2018-01-03,6.5
2018-01-04,6.989999771118164
2018-01-05,6.820000171661377
2018-01-08,6.590000152587891
2018-01-09,6.559999942779541
2018-01-10,6.699999809265137
2018-01-11,6.800000190734863
2018-01-12,7.010000228881836
2018-01-16,6.550000190734863
2018-01-17,6.960000038146973
2018-01-18,7.179999828338623
2018-01-19,7.369999885559082
2018-01-22,8.289999961853027
2018-01-23,9.119999885559082
2018-01-24,8.319999694824219
2018-01-25,8.649999618530273
2018-01-26,8.819999694824219
2018-01-29,9.390000343322754
2018-01-30,9.359999656677246
2018-01-31,9.140000343322754
2018-02-01,9.329999923706055
2018-02-02,8.75
2018-02-05,7.900000095367432
2018-02-06,8.050000190734863
2018-02-07,8.039999961853027
2018-02-08,8.100000381469727
2018-02-09,8.0
2018-02-12,7.800000190734863
2018-02-13,7.849999904632568
2018-02-14,7.989999771118164
2018-02-15,8.109999656677246
2018-02-16,8.760000228881836
2018-02-20,9.170000076293945
2018-02-21,10.59000015258789
2018-02-22,10.579999923706055
2018-02-23,11.760000228881836
2018-02-26,12.0600004196167
2018-02-27,11.5
2018-02-28,11.260000228881836
2018-03-01,11.369999885559082
2018-03-02,13.270000457763672
2018-03-05,13.770000457763672
2018-03-06,13.0600004196167
2018-03-07,13.449999809265137
2018-03-08,12.829999923706055
2018-03-09,13.170000076293945
2018-03-12,13.0600004196167
2018-03-13,12.069999694824219
2018-03-14,11.729999542236328
2018-03-15,11.869999885559082
2018-03-16,11.829999923706055
2018-03-19,11.720000267028809
2018-03-20,11.449999809265137
2018-03-21,11.699999809265137
2018-03-22,10.960000038146973
2018-03-23,10.920000076293945
2018-03-26,11.569999694824219
2018-03-27,10.239999771118164
2018-03-28,9.539999961853027
2018-03-29,9.760000228881836
2018-04-02,9.470000267028809
2018-04-03,9.619999885559082
2018-04-04,10.510000228881836
2018-04-05,9.970000267028809
2018-04-06,9.279999732971191
2018-04-09,9.479999542236328
2018-04-10,10.0600004196167
2018-04-11,11.449999809265137
2018-04-12,11.430000305175781
2018-04-13,11.539999961853027
2018-04-16,11.149999618530273
2018-04-17,11.539999961853027
2018-04-18,11.34000015258789
2018-04-19,11.319999694824219
2018-04-20,11.289999961853027
2018-04-23,11.270000457763672
2018-04-24,11.260000228881836
2018-04-25,11.430000305175781
2018-04-26,11.619999885559082
2018-04-27,11.210000038146973
2018-04-30,10.100000381469727
2018-05-01,9.899999618530273
2018-05-02,9.779999732971191
2018-05-03,9.699999809265137
2018-05-04,10.1899995803833
2018-05-07,10.520000457763672
2018-05-08,10.229999542236328
2018-05-09,10.819999694824219
2018-05-10,10.960000038146973
2018-05-11,9.3100004196167
2018-05-14,9.15999984741211
2018-05-15,9.6899995803833
2018-05-16,10.180000305175781
2018-05-17,10.4399995803833
2018-05-18,10.859999656677246
2018-05-21,10.850000381469727
2018-05-22,10.869999885559082
2018-05-23,11.270000457763672
2018-05-24,11.5600004196167
2018-05-25,11.489999771118164
2018-05-29,11.229999542236328
2018-05-30,10.989999771118164
2018-05-31,10.949999809265137
2018-06-01,10.90999984741211
2018-06-04,10.640000343322754
2018-06-05,11.390000343322754
2018-06-06,11.640000343322754
2018-06-07,11.520000457763672
2018-06-08,11.760000228881836
2018-06-11,11.529999732971191
2018-06-12,11.770000457763672
2018-06-13,11.789999961853027
2018-06-14,12.09000015258789
2018-06-15,11.5
2018-06-18,11.430000305175781
2018-06-19,12.3100004196167
2018-06-20,13.479999542236328
2018-06-21,13.079999923706055
2018-06-22,12.84000015258789
2018-06-25,11.800000190734863
2018-06-26,12.199999809265137
2018-06-27,11.5600004196167
2018-06-28,11.15999984741211
2018-06-29,11.34000015258789
2018-07-02,11.770000457763672
2018-07-03,12.020000457763672
2018-07-05,12.149999618530273
2018-07-06,12.4399995803833
2018-07-09,12.220000267028809
2018-07-10,12.0
2018-07-11,11.770000457763672
2018-07-12,11.920000076293945
2018-07-13,11.859999656677246
2018-07-16,11.630000114440918
2018-07-17,11.6899995803833
2018-07-18,11.029999732971191
2018-07-19,11.079999923706055
2018-07-20,10.819999694824219
2018-07-23,10.869999885559082
2018-07-24,9.739999771118164
2018-07-25,9.270000457763672
2018-07-26,9.260000228881836
2018-07-27,9.0
2018-07-30,8.75
2018-07-31,8.930000305175781
2018-08-01,9.619999885559082
2018-08-02,10.510000228881836
2018-08-03,9.779999732971191
2018-08-06,10.170000076293945
2018-08-07,11.3100004196167
2018-08-08,11.460000038146973
2018-08-09,11.420000076293945
2018-08-10,11.5
2018-08-13,11.09000015258789
2018-08-14,11.359999656677246
2018-08-15,10.819999694824219
2018-08-16,11.0600004196167
2018-08-17,11.199999809265137
2018-08-20,10.829999923706055
2018-08-21,11.34000015258789
2018-08-22,11.640000343322754
2018-08-23,11.350000381469727
2018-08-24,11.850000381469727
2018-08-27,11.850000381469727
2018-08-28,12.34000015258789
2018-08-29,12.4399995803833
2018-08-30,12.5
2018-08-31,12.890000343322754
2018-09-04,12.869999885559082
2018-09-05,12.579999923706055
2018-09-06,11.720000267028809
2018-09-07,12.34000015258789
2018-09-10,12.760000228881836
2018-09-11,12.550000190734863
2018-09-12,11.84000015258789
2018-09-13,11.760000228881836
2018-09-14,11.630000114440918
2018-09-17,11.069999694824219
2018-09-18,12.199999809265137
2018-09-19,13.359999656677246
2018-09-20,14.029999732971191
2018-09-21,14.569999694824219
2018-09-24,16.280000686645508
2018-09-25,15.630000114440918
2018-09-26,15.329999923706055
2018-09-27,15.670000076293945
2018-09-28,16.290000915527344
2018-10-01,16.25
2018-10-02,16.440000534057617
2018-10-03,16.06999969482422
2018-10-04,15.789999961853027
2018-10-05,15.619999885559082
2018-10-08,14.960000038146973
2018-10-09,14.1899995803833
2018-10-10,14.029999732971191
2018-10-11,13.300000190734863
2018-10-12,13.510000228881836
2018-10-15,13.5
2018-10-16,14.569999694824219
2018-10-17,14.489999771118164
2018-10-18,13.770000457763672
2018-10-19,14.140000343322754
2018-10-22,11.930000305175781
2018-10-23,12.739999771118164
2018-10-24,11.479999542236328
2018-10-25,13.510000228881836
2018-10-26,13.430000305175781
2018-10-29,12.449999809265137
2018-10-30,12.109999656677246
2018-10-31,12.460000038146973
2018-11-01,13.609999656677246
2018-11-02,14.75
2018-11-05,14.65999984741211
2018-11-06,14.520000457763672
2018-11-07,15.100000381469727
2018-11-08,13.59000015258789
2018-11-09,12.819999694824219
2018-11-12,13.0
2018-11-13,13.079999923706055
2018-11-14,12.720000267028809
2018-11-15,12.59000015258789
2018-11-16,12.699999809265137
2018-11-19,12.289999961853027
2018-11-20,12.3100004196167
2018-11-21,12.470000267028809
2018-11-23,12.479999542236328
2018-11-26,13.489999771118164
2018-11-27,13.59000015258789
2018-11-28,13.75
2018-11-29,14.100000381469727
2018-11-30,15.359999656677246
2018-12-03,16.969999313354492
2018-12-04,16.979999542236328
2018-12-06,15.739999771118164
2018-12-07,16.540000915527344
2018-12-10,16.850000381469727
2018-12-11,16.350000381469727
2018-12-12,16.780000686645508
2018-12-13,16.049999237060547
2018-12-14,15.880000114440918
2018-12-17,15.069999694824219
2018-12-18,13.880000114440918
2018-12-19,13.039999961853027
2018-12-20,12.449999809265137
2018-12-21,11.5
2018-12-24,11.510000228881836
2018-12-26,12.489999771118164
2018-12-27,11.699999809265137
2018-12-28,12.069999694824219
2018-12-31,12.829999923706055
2019-01-02,13.529999732971191
2019-01-03,13.149999618530273
2019-01-04,14.779999732971191
2019-01-07,16.549999237060547
2019-01-08,17.170000076293945
2019-01-09,17.31999969482422
2019-01-10,17.59000015258789
2019-01-11,17.040000915527344
2019-01-14,16.510000228881836
2019-01-15,16.350000381469727
2019-01-16,16.639999389648438
2019-01-17,16.56999969482422
2019-01-18,16.040000915527344
2019-01-22,14.859999656677246
2019-01-23,14.470000267028809
2019-01-24,14.149999618530273
2019-01-25,14.489999771118164
2019-01-28,13.800000190734863
2019-01-29,14.359999656677246
2019-01-30,14.760000228881836
2019-01-31,15.140000343322754
2019-02-01,15.15999984741211
2019-02-04,14.050000190734863
2019-02-05,13.850000381469727
2019-02-06,14.1899995803833
2019-02-07,13.329999923706055
2019-02-08,14.069999694824219
2019-02-11,15.229999542236328
2019-02-12,15.0
2019-02-13,14.710000038146973
2019-02-14,14.670000076293945
2019-02-15,14.859999656677246
2019-02-19,14.420000076293945
2019-02-20,14.34000015258789
2019-02-21,14.09000015258789
2019-02-22,14.420000076293945
2019-02-25,16.270000457763672
2019-02-26,15.9399995803833
2019-02-27,16.190000534057617
2019-02-28,15.710000038146973
2019-03-01,16.549999237060547
2019-03-04,16.200000762939453
2019-03-05,16.030000686645508
2019-03-06,15.699999809265137
2019-03-07,16.110000610351562
2019-03-08,16.18000030517578
2019-03-11,16.56999969482422
2019-03-12,16.940000534057617
2019-03-13,17.81999969482422
2019-03-14,18.209999084472656
2019-03-15,18.709999084472656
2019-03-18,18.3700008392334
2019-03-19,18.010000228881836
2019-03-20,17.649999618530273
2019-03-21,17.760000228881836
2019-03-22,16.139999389648438
2019-03-25,15.949999809265137
2019-03-26,16.809999465942383
2019-03-27,16.709999084472656
2019-03-28,17.110000610351562
2019-03-29,17.56999969482422
2019-04-01,17.559999465942383
2019-04-02,18.40999984741211
2019-04-03,18.450000762939453
2019-04-04,18.139999389648438
2019-04-05,18.190000534057617
2019-04-08,17.65999984741211
2019-04-09,16.729999542236328
2019-04-10,17.270000457763672
2019-04-11,16.81999969482422
2019-04-12,16.139999389648438
2019-04-15,16.31999969482422
2019-04-16,16.5
2019-04-17,15.609999656677246
2019-04-18,16.020000457763672
2019-04-22,16.229999542236328
2019-04-23,16.940000534057617
2019-04-24,16.84000015258789
2019-04-25,17.489999771118164
2019-04-26,17.34000015258789
2019-04-29,17.489999771118164
2019-04-30,16.799999237060547
2019-05-01,16.31999969482422
2019-05-02,16.729999542236328
2019-05-03,17.149999618530273
2019-05-06,17.90999984741211
2019-05-07,16.979999542236328
2019-05-08,16.520000457763672
2019-05-09,16.559999465942383
2019-05-10,17.440000534057617
2019-05-13,16.709999084472656
2019-05-14,17.280000686645508
2019-05-15,18.3700008392334
2019-05-16,19.549999237060547
2019-05-17,18.739999771118164
2019-05-20,18.440000534057617
2019-05-21,19.170000076293945
2019-05-22,18.81999969482422
2019-05-23,18.329999923706055
2019-05-24,18.969999313354492
2019-05-28,20.25
2019-05-29,20.190000534057617
2019-05-30,19.940000534057617
2019-05-31,19.280000686645508
2019-06-03,19.459999084472656
2019-06-04,20.0
2019-06-05,19.059999465942383
2019-06-06,17.709999084472656
2019-06-07,18.030000686645508
2019-06-10,16.579999923706055
2019-06-11,16.020000457763672
2019-06-12,16.540000915527344
2019-06-13,17.579999923706055
2019-06-14,17.829999923706055
2019-06-17,19.1200008392334
2019-06-18,20.200000762939453
2019-06-19,19.989999771118164
2019-06-20,19.65999984741211
2019-06-21,19.899999618530273
2019-06-24,19.040000915527344
2019-06-25,19.719999313354492
2019-06-26,19.520000457763672
2019-06-27,20.440000534057617
2019-06-28,20.299999237060547
2019-07-01,21.260000228881836
2019-07-02,20.579999923706055
2019-07-03,21.90999984741211
2019-07-05,21.1200008392334
2019-07-08,20.6200008392334
2019-07-09,20.5
2019-07-10,20.5
2019-07-11,20.450000762939453
2019-07-12,21.540000915527344
2019-07-15,22.139999389648438
2019-07-16,22.459999084472656
2019-07-17,22.260000228881836
2019-07-18,22.5
2019-07-19,21.3700008392334
2019-07-22,22.479999542236328
2019-07-23,22.5
2019-07-24,22.100000381469727
2019-07-25,21.690000534057617
2019-07-26,22.5
2019-07-29,22.18000030517578
2019-07-30,22.489999771118164
2019-07-31,22.049999237060547
2019-08-01,21.350000381469727
2019-08-02,20.280000686645508
2019-08-05,19.270000457763672
2019-08-06,19.81999969482422
2019-08-07,18.530000686645508
2019-08-08,19.25
2019-08-09,18.709999084472656
2019-08-12,17.979999542236328
2019-08-13,18.260000228881836
2019-08-14,17.8799991607666
2019-08-15,17.59000015258789
2019-08-16,18.56999969482422
2019-08-19,18.989999771118164
2019-08-20,18.81999969482422
2019-08-21,19.280000686645508
2019-08-22,18.420000076293945
2019-08-23,17.270000457763672
2019-08-26,17.110000610351562
2019-08-27,15.880000114440918
2019-08-28,16.790000915527344
2019-08-29,17.1299991607666
2019-08-30,16.31999969482422
2019-09-03,16.950000762939453
2019-09-04,16.809999465942383
2019-09-05,18.110000610351562
2019-09-06,17.8799991607666
2019-09-09,17.579999923706055
2019-09-10,19.100000381469727
2019-09-11,18.389999389648438
2019-09-12,17.450000762939453
2019-09-13,17.93000030517578
2019-09-16,18.09000015258789
2019-09-17,16.989999771118164
2019-09-18,17.610000610351562
2019-09-19,17.860000610351562
2019-09-20,18.200000762939453
2019-09-23,17.329999923706055
2019-09-24,16.75
2019-09-25,16.40999984741211
2019-09-26,15.6899995803833
2019-09-27,15.470000267028809
2019-09-30,15.529999732971191
2019-10-01,14.539999961853027
2019-10-02,14.649999618530273
2019-10-03,15.029999732971191
2019-10-04,15.130000114440918
2019-10-07,14.90999984741211
2019-10-08,14.920000076293945
2019-10-09,13.619999885559082
2019-10-10,14.0
2019-10-11,14.25
2019-10-14,14.130000114440918
2019-10-15,14.75
2019-10-16,14.539999961853027
2019-10-17,14.680000305175781
2019-10-18,13.630000114440918
2019-10-21,14.529999732971191
2019-10-22,14.710000038146973
2019-10-23,14.800000190734863
2019-10-24,14.4399995803833
2019-10-25,15.010000228881836
2019-10-28,15.34000015258789
2019-10-29,14.960000038146973
2019-10-30,14.819999694824219
2019-10-31,14.949999809265137
2019-11-01,15.34000015258789
2019-11-04,15.300000190734863
2019-11-05,15.710000038146973
2019-11-06,13.390000343322754
2019-11-07,14.5600004196167
2019-11-08,14.600000381469727
2019-11-11,14.5
2019-11-12,14.510000228881836
2019-11-13,14.720000267028809
2019-11-14,14.119999885559082
2019-11-15,14.699999809265137
2019-11-18,14.300000190734863
2019-11-19,14.5
2019-11-20,14.460000038146973
2019-11-21,14.470000267028809
2019-11-22,14.390000343322754
2019-11-25,15.109999656677246
2019-11-26,15.0
2019-11-27,15.109999656677246
2019-11-29,15.619999885559082
2019-12-02,14.180000305175781
2019-12-03,14.109999656677246
2019-12-04,14.199999809265137
2019-12-05,13.569999694824219
2019-12-06,13.670000076293945
2019-12-09,19.31999969482422
2019-12-10,18.90999984741211
2019-12-11,18.68000030517578
2019-12-12,18.920000076293945
2019-12-13,18.790000915527344
2019-12-16,20.479999542236328
2019-12-17,20.40999984741211
2019-12-18,20.520000457763672
2019-12-19,19.829999923706055
2019-12-20,20.309999465942383
2019-12-23,20.729999542236328
2019-12-24,20.25
2019-12-26,20.079999923706055
2019-12-27,19.739999771118164
2019-12-30,19.360000610351562
2019-12-31,19.56999969482422
2020-01-02,19.469999313354492
2020-01-03,19.100000381469727
2020-01-06,19.809999465942383
2020-01-07,21.010000228881836
2020-01-08,21.989999771118164
2020-01-09,21.950000762939453
2020-01-10,21.940000534057617
2020-01-13,21.690000534057617
2020-01-14,24.280000686645508
2020-01-15,24.479999542236328
2020-01-16,24.299999237060547
2020-01-17,25.649999618530273
2020-01-21,24.399999618530273
2020-01-22,24.549999237060547
2020-01-23,24.84000015258789
2020-01-24,24.15999984741211
2020-01-27,24.329999923706055
2020-01-28,25.579999923706055
2020-01-29,26.030000686645508
2020-01-30,25.860000610351562
2020-01-31,25.360000610351562
2020-02-03,27.1200008392334
2020-02-04,27.049999237060547
2020-02-05,26.579999923706055
2020-02-06,26.469999313354492
2020-02-07,25.860000610351562
2020-02-10,26.729999542236328
2020-02-11,27.110000610351562
2020-02-12,28.389999389648438
2020-02-13,28.1200008392334
2020-02-14,28.8799991607666
2020-02-18,28.93000030517578
2020-02-19,29.610000610351562
2020-02-20,29.360000610351562
2020-02-21,30.940000534057617
2020-02-24,30.670000076293945
2020-02-25,30.3700008392334
2020-02-26,31.8799991607666
2020-02-27,28.790000915527344
2020-02-28,29.200000762939453
2020-03-02,31.010000228881836
2020-03-03,28.25
2020-03-04,30.75
2020-03-05,30.56999969482422
2020-03-06,29.459999084472656
2020-03-09,24.84000015258789
2020-03-10,25.989999771118164
2020-03-11,23.790000915527344
2020-03-12,19.989999771118164
2020-03-13,20.729999542236328
2020-03-16,17.280000686645508
2020-03-17,22.200000762939453
2020-03-18,22.969999313354492
2020-03-19,24.459999084472656
2020-03-20,22.3799991607666
2020-03-23,22.280000686645508
2020-03-24,23.899999618530273
2020-03-25,23.399999618530273
2020-03-26,23.309999465942383
2020-03-27,22.18000030517578
2020-03-30,23.15999984741211
2020-03-31,22.209999084472656
2020-04-01,20.209999084472656
2020-04-02,21.06999969482422
2020-04-03,22.940000534057617
2020-04-06,24.799999237060547
2020-04-07,24.18000030517578
2020-04-08,25.6299991607666
2020-04-09,27.229999542236328
2020-04-13,27.31999969482422
2020-04-14,29.34000015258789
2020-04-15,28.68000030517578
2020-04-16,28.84000015258789
2020-04-17,31.34000015258789
2020-04-20,30.399999618530273
2020-04-21,29.100000381469727
2020-04-22,29.06999969482422
2020-04-23,29.459999084472656
2020-04-24,30.719999313354492
2020-04-27,30.25
2020-04-28,28.020000457763672
2020-04-29,29.020000457763672
2020-04-30,27.3799991607666
2020-05-01,26.59000015258789
2020-05-04,28.450000762939453
2020-05-05,27.889999389648438
2020-05-06,28.219999313354492
2020-05-07,27.790000915527344
2020-05-08,28.84000015258789
2020-05-11,30.219999313354492
2020-05-12,28.75
2020-05-13,27.440000534057617
2020-05-14,26.6200008392334
2020-05-15,28.450000762939453
2020-05-18,29.600000381469727
2020-05-19,28.860000610351562
2020-05-20,30.989999771118164
2020-05-21,33.540000915527344
2020-05-22,35.22999954223633
2020-05-26,33.790000915527344
2020-05-27,33.09000015258789
2020-05-28,32.220001220703125
2020-05-29,32.43000030517578
2020-06-01,31.68000030517578
2020-06-02,31.969999313354492
2020-06-03,30.8799991607666
2020-06-04,30.040000915527344
2020-06-05,28.209999084472656
2020-06-08,28.309999465942383
2020-06-09,32.720001220703125
2020-06-10,32.9900016784668
2020-06-11,29.850000381469727
2020-06-12,30.75
2020-06-15,31.90999984741211
2020-06-16,31.579999923706055
2020-06-17,31.75
2020-06-18,33.20000076293945
2020-06-19,31.719999313354492
2020-06-22,33.099998474121094
2020-06-23,33.95000076293945
2020-06-24,33.099998474121094
2020-06-25,35.22999954223633
2020-06-26,33.810001373291016
2020-06-29,32.61000061035156
2020-06-30,34.310001373291016
2020-07-01,36.13999938964844
2020-07-02,36.209999084472656
2020-07-06,36.79999923706055
2020-07-07,37.52000045776367
2020-07-08,37.709999084472656
2020-07-09,36.29999923706055
2020-07-10,35.2599983215332
2020-07-13,33.209999084472656
2020-07-14,34.02000045776367
2020-07-15,34.869998931884766
2020-07-16,33.54999923706055
2020-07-17,34.400001525878906
2020-07-20,34.939998626708984
2020-07-21,33.83000183105469
2020-07-22,33.59000015258789
2020-07-23,32.52000045776367
2020-07-24,31.899999618530273
2020-07-27,33.25
2020-07-28,31.190000534057617
2020-07-29,30.780000686645508
2020-07-30,31.600000381469727
2020-07-31,31.270000457763672
2020-08-03,33.209999084472656
2020-08-04,32.619998931884766
2020-08-05,32.84000015258789
2020-08-06,33.41999816894531
2020-08-07,33.83000183105469
2020-08-10,36.0
2020-08-11,34.70000076293945
2020-08-12,34.11000061035156
2020-08-13,35.0099983215332
2020-08-14,34.40999984741211
2020-08-17,35.52000045776367
2020-08-18,35.86000061035156
2020-08-19,36.20000076293945
2020-08-20,36.33000183105469
2020-08-21,36.119998931884766
2020-08-24,34.02000045776367
2020-08-25,34.75
2020-08-26,34.29999923706055
2020-08-27,34.650001525878906
2020-08-28,35.97999954223633
2020-08-31,36.400001525878906
2020-09-01,35.66999816894531
2020-09-02,34.95000076293945
2020-09-03,32.38999938964844
2020-09-04,31.110000610351562
2020-09-08,30.40999984741211
2020-09-09,31.290000915527344
2020-09-10,31.739999771118164
2020-09-11,33.560001373291016
2020-09-14,37.439998626708984
2020-09-15,37.560001373291016
2020-09-16,36.91999816894531
2020-09-17,36.90999984741211
2020-09-18,39.25
2020-09-21,37.060001373291016
2020-09-22,37.09000015258789
2020-09-23,36.470001220703125
2020-09-24,35.9900016784668
2020-09-25,37.79999923706055
2020-09-28,40.5
2020-09-29,39.400001525878906
2020-09-30,39.970001220703125
2020-10-01,40.61000061035156
2020-10-02,38.09000015258789
2020-10-05,41.88999938964844
2020-10-06,41.560001373291016
2020-10-07,44.040000915527344
2020-10-08,44.97999954223633
2020-10-09,48.0099983215332
2020-10-12,48.75
2020-10-13,49.040000915527344
2020-10-14,46.959999084472656
2020-10-15,48.099998474121094
2020-10-16,48.63999938964844
2020-10-19,47.52000045776367
2020-10-20,48.189998626708984
2020-10-21,44.459999084472656
2020-10-22,47.709999084472656
2020-10-23,48.36000061035156
2020-10-26,46.900001525878906
2020-10-27,47.459999084472656
2020-10-28,45.029998779296875
2020-10-29,45.630001068115234
2020-10-30,44.400001525878906
2020-11-02,43.939998626708984
2020-11-03,45.56999969482422
2020-11-04,49.81999969482422
2020-11-05,49.91999816894531
2020-11-06,48.279998779296875
2020-11-09,50.689998626708984
2020-11-10,52.61000061035156
2020-11-11,53.380001068115234
2020-11-12,51.97999954223633
2020-11-13,50.5099983215332
2020-11-16,52.79999923706055
2020-11-17,52.41999816894531
2020-11-18,49.720001220703125
2020-11-19,49.709999084472656
2020-11-20,52.650001525878906
2020-11-23,54.290000915527344
2020-11-24,55.27000045776367
2020-11-25,57.130001068115234
2020-11-27,57.91999816894531
2020-11-30,58.470001220703125
2020-12-01,60.220001220703125
2020-12-02,60.529998779296875
2020-12-03,60.41999816894531
2020-12-04,60.790000915527344
2020-12-07,83.7699966430664
2020-12-08,91.5999984741211
2020-12-09,86.5999984741211
2020-12-10,96.8499984741211
2020-12-11,94.73999786376953
2020-12-14,96.37999725341797
2020-12-15,92.7699966430664
2020-12-16,92.06999969482422
2020-12-17,92.25
2020-12-18,93.2699966430664
2020-12-21,94.05999755859375
2020-12-22,100.94999694824219
2020-12-23,100.80000305175781
2020-12-24,99.5
2020-12-28,96.20999908447266
2020-12-29,92.58999633789062
2020-12-30,93.62000274658203
2020-12-31,90.93000030517578
2021-01-04,89.68000030517578
2021-01-05,86.72000122070312
2021-01-06,99.77999877929688
2021-01-07,117.22000122070312
2021-01-08,116.30999755859375
2021-01-11,112.01000213623047
2021-01-12,112.05000305175781
2021-01-13,113.29000091552734
2021-01-14,117.4000015258789
2021-01-15,113.58999633789062
2021-01-19,114.30999755859375
2021-01-20,109.01000213623047
2021-01-21,99.66999816894531
2021-01-22,97.19000244140625
2021-01-25,96.13999938964844
2021-01-26,89.30999755859375
2021-01-27,87.5199966430664
2021-01-28,90.91000366210938
2021-01-29,90.62999725341797
2021-02-01,93.16000366210938
2021-02-02,97.48999786376953
2021-02-03,98.23999786376953
2021-02-04,102.62000274658203
2021-02-05,105.19000244140625
2021-02-08,108.5
2021-02-09,105.31999969482422
2021-02-10,103.30999755859375
2021-02-11,102.5
2021-02-12,102.44999694824219
2021-02-16,101.44000244140625
2021-02-17,103.22000122070312
2021-02-18,102.0999984741211
2021-02-19,110.18000030517578
2021-02-22,100.95999908447266
2021-02-23,95.4800033569336
2021-02-24,95.2699966430664
2021-02-25,86.2699966430664
2021-02-26,89.72000122070312
2021-03-01,96.61000061035156
2021-03-02,95.91000366210938
2021-03-03,88.48999786376953
2021-03-04,83.13999938964844
2021-03-05,83.6500015258789
2021-03-08,79.16000366210938
2021-03-09,88.5199966430664
2021-03-10,89.8499984741211
2021-03-11,97.66000366210938
2021-03-12,93.98999786376953
2021-03-15,92.7699966430664
2021-03-16,89.7300033569336
2021-03-17,91.7699966430664
2021-03-18,85.97000122070312
2021-03-19,90.29000091552734
2021-03-22,91.91999816894531
2021-03-23,87.19000244140625
2021-03-24,81.9800033569336
