,AIRR
2016-06-17,18.170000076293945
2016-06-20,18.59000015258789
2016-06-21,18.40399932861328
2016-06-22,18.459999084472656
2016-06-23,18.799999237060547
2016-06-24,18.02899932861328
2016-06-27,17.399999618530273
2016-06-28,17.530000686645508
2016-06-29,17.84000015258789
2016-06-30,18.295000076293945
2016-07-01,18.45199966430664
2016-07-05,18.18000030517578
2016-07-06,18.225000381469727
2016-07-07,18.31999969482422
2016-07-08,18.950000762939453
2016-07-11,19.209999084472656
2016-07-12,19.43000030517578
2016-07-13,19.434999465942383
2016-07-14,19.360000610351562
2016-07-15,19.40999984741211
2016-07-18,19.450000762939453
2016-07-19,19.200000762939453
2016-07-20,19.350000381469727
2016-07-21,19.239999771118164
2016-07-22,19.268999099731445
2016-07-25,19.149999618530273
2016-07-26,19.3700008392334
2016-07-27,19.450000762939453
2016-07-28,19.440000534057617
2016-07-29,19.329999923706055
2016-08-01,19.19700050354004
2016-08-02,19.1200008392334
2016-08-03,19.100000381469727
2016-08-04,19.15999984741211
2016-08-05,19.540000915527344
2016-08-08,19.59000015258789
2016-08-09,19.559999465942383
2016-08-10,19.440000534057617
2016-08-11,19.552000045776367
2016-08-12,19.433000564575195
2016-08-15,19.719999313354492
2016-08-16,19.540000915527344
2016-08-17,19.499000549316406
2016-08-18,19.670000076293945
2016-08-19,19.649999618530273
2016-08-22,19.68000030517578
2016-08-23,19.850000381469727
2016-08-24,19.847000122070312
2016-08-25,19.90999984741211
2016-08-26,19.829999923706055
2016-08-29,19.850000381469727
2016-08-30,19.875999450683594
2016-08-31,19.719999313354492
2016-09-01,19.613000869750977
2016-09-02,19.8439998626709
2016-09-06,20.079999923706055
2016-09-07,20.13800048828125
2016-09-08,20.139999389648438
2016-09-09,19.549999237060547
2016-09-12,19.549999237060547
2016-09-13,19.170000076293945
2016-09-14,19.100000381469727
2016-09-15,19.399999618530273
2016-09-16,19.40999984741211
2016-09-19,19.6200008392334
2016-09-20,19.649999618530273
2016-09-21,19.84000015258789
2016-09-22,20.299999237060547
2016-09-23,20.0
2016-09-26,19.95400047302246
2016-09-27,20.030000686645508
2016-09-28,20.110000610351562
2016-09-29,20.270000457763672
2016-09-30,20.507999420166016
2016-10-03,20.44700050354004
2016-10-04,20.41699981689453
2016-10-05,20.531999588012695
2016-10-06,20.540000915527344
2016-10-07,20.209999084472656
2016-10-10,20.34000015258789
2016-10-11,19.950000762939453
2016-10-12,20.049999237060547
2016-10-13,19.850000381469727
2016-10-14,19.829999923706055
2016-10-17,19.791000366210938
2016-10-18,19.979999542236328
2016-10-19,20.06999969482422
2016-10-20,19.81999969482422
2016-10-21,19.774999618530273
2016-10-24,19.93000030517578
2016-10-25,19.579999923706055
2016-10-26,19.386999130249023
2016-10-27,19.260000228881836
2016-10-28,19.420000076293945
2016-10-31,19.56999969482422
2016-11-01,19.149999618530273
2016-11-02,19.020000457763672
2016-11-03,18.989999771118164
2016-11-04,19.108999252319336
2016-11-07,19.409000396728516
2016-11-08,19.562000274658203
2016-11-09,20.739999771118164
2016-11-10,21.520000457763672
2016-11-11,22.066999435424805
2016-11-14,22.540000915527344
2016-11-15,22.65999984741211
2016-11-16,22.489999771118164
2016-11-17,22.5
2016-11-18,22.459999084472656
2016-11-21,22.562999725341797
2016-11-22,22.81999969482422
2016-11-23,23.229999542236328
2016-11-25,23.309999465942383
2016-11-28,22.950000762939453
2016-11-29,22.899999618530273
2016-11-30,22.920000076293945
2016-12-01,23.06999969482422
2016-12-02,22.90999984741211
2016-12-05,23.260000228881836
2016-12-06,23.450000762939453
2016-12-07,23.83099937438965
2016-12-08,24.1200008392334
2016-12-09,24.239999771118164
2016-12-12,24.079999923706055
2016-12-13,23.940000534057617
2016-12-14,23.59000015258789
2016-12-15,23.930999755859375
2016-12-16,23.829999923706055
2016-12-19,23.989999771118164
2016-12-20,24.299999237060547
2016-12-21,24.202999114990234
2016-12-22,24.040000915527344
2016-12-23,24.06999969482422
2016-12-27,24.2189998626709
2016-12-28,23.8799991607666
2016-12-29,23.850000381469727
2016-12-30,23.649999618530273
2017-01-03,23.798999786376953
2017-01-04,24.149999618530273
2017-01-05,23.739999771118164
2017-01-06,23.739999771118164
2017-01-09,23.239999771118164
2017-01-10,23.649999618530273
2017-01-11,23.770000457763672
2017-01-12,23.450000762939453
2017-01-13,23.690000534057617
2017-01-17,23.349000930786133
2017-01-18,23.360000610351562
2017-01-19,23.299999237060547
2017-01-20,23.40999984741211
2017-01-23,23.270000457763672
2017-01-24,23.950000762939453
2017-01-25,24.469999313354492
2017-01-26,24.420000076293945
2017-01-27,24.34000015258789
2017-01-30,23.969999313354492
2017-01-31,23.950000762939453
2017-02-01,24.1299991607666
2017-02-02,23.975000381469727
2017-02-03,24.39900016784668
2017-02-06,24.09000015258789
2017-02-07,24.059999465942383
2017-02-08,23.770000457763672
2017-02-09,24.110000610351562
2017-02-10,24.268999099731445
2017-02-13,24.239999771118164
2017-02-14,24.209999084472656
2017-02-15,24.3799991607666
2017-02-16,24.309999465942383
2017-02-17,24.25
2017-02-21,24.559999465942383
2017-02-22,24.360000610351562
2017-02-23,23.860000610351562
2017-02-24,24.239999771118164
2017-02-27,24.540000915527344
2017-02-28,24.059999465942383
2017-03-01,24.85300064086914
2017-03-02,24.450000762939453
2017-03-03,24.350000381469727
2017-03-06,24.09000015258789
2017-03-07,23.979999542236328
2017-03-08,23.75
2017-03-09,23.40999984741211
2017-03-10,23.719999313354492
2017-03-13,23.690000534057617
2017-03-14,23.56999969482422
2017-03-15,23.950000762939453
2017-03-16,23.8700008392334
2017-03-17,23.940000534057617
2017-03-20,23.700000762939453
2017-03-21,23.010000228881836
2017-03-22,22.989999771118164
2017-03-23,23.239999771118164
2017-03-24,23.100000381469727
2017-03-27,23.1299991607666
2017-03-28,23.280000686645508
2017-03-29,23.360000610351562
2017-03-30,23.559999465942383
2017-03-31,23.920000076293945
2017-04-03,23.520000457763672
2017-04-04,23.430999755859375
2017-04-05,23.45800018310547
2017-04-06,23.75
2017-04-07,23.969999313354492
2017-04-10,23.899999618530273
2017-04-11,24.200000762939453
2017-04-12,23.559999465942383
2017-04-13,23.280000686645508
2017-04-17,23.520999908447266
2017-04-18,23.610000610351562
2017-04-19,23.649999618530273
2017-04-20,23.8799991607666
2017-04-21,23.809999465942383
2017-04-24,24.309999465942383
2017-04-25,24.770000457763672
2017-04-26,24.799999237060547
2017-04-27,24.799999237060547
2017-04-28,24.350000381469727
2017-05-01,24.48900032043457
2017-05-02,24.440000534057617
2017-05-03,24.209999084472656
2017-05-04,24.09000015258789
2017-05-05,24.360000610351562
2017-05-08,24.190000534057617
2017-05-09,24.200000762939453
2017-05-10,24.15999984741211
2017-05-11,24.059999465942383
2017-05-12,23.65999984741211
2017-05-15,23.899999618530273
2017-05-16,23.739999771118164
2017-05-17,23.0
2017-05-18,23.010000228881836
2017-05-19,23.239999771118164
2017-05-22,23.280000686645508
2017-05-23,23.420000076293945
2017-05-24,23.18000030517578
2017-05-25,23.06999969482422
2017-05-26,23.049999237060547
2017-05-30,22.889999389648438
2017-05-31,22.899999618530273
2017-06-01,23.3700008392334
2017-06-02,23.479999542236328
2017-06-05,23.360000610351562
2017-06-06,23.31999969482422
2017-06-07,23.239999771118164
2017-06-08,23.6200008392334
2017-06-09,24.139999389648438
2017-06-12,24.059999465942383
2017-06-13,24.079999923706055
2017-06-14,23.809999465942383
2017-06-15,23.760000228881836
2017-06-16,23.649999618530273
2017-06-19,23.860000610351562
2017-06-20,23.489999771118164
2017-06-21,23.1299991607666
2017-06-22,23.170000076293945
2017-06-23,23.3799991607666
2017-06-26,23.559999465942383
2017-06-27,23.469999313354492
2017-06-28,23.81999969482422
2017-06-29,23.56999969482422
2017-06-30,23.709999084472656
2017-07-03,24.030000686645508
2017-07-05,23.920000076293945
2017-07-06,23.56999969482422
2017-07-07,23.729999542236328
2017-07-10,23.729999542236328
2017-07-11,23.719999313354492
2017-07-12,23.8799991607666
2017-07-13,23.90999984741211
2017-07-14,23.93000030517578
2017-07-17,24.030000686645508
2017-07-18,23.90999984741211
2017-07-19,24.110000610351562
2017-07-20,24.020000457763672
2017-07-21,23.889999389648438
2017-07-24,23.950000762939453
2017-07-25,24.239999771118164
2017-07-26,23.93000030517578
2017-07-27,24.079999923706055
2017-07-28,23.809999465942383
2017-07-31,23.90999984741211
2017-08-01,24.09000015258789
2017-08-02,23.780000686645508
2017-08-03,23.65999984741211
2017-08-04,23.709999084472656
2017-08-07,23.84000015258789
2017-08-08,23.760000228881836
2017-08-09,23.75
2017-08-10,23.190000534057617
2017-08-11,23.1299991607666
2017-08-14,23.43000030517578
2017-08-15,23.06999969482422
2017-08-16,22.959999084472656
2017-08-17,22.6200008392334
2017-08-18,22.6200008392334
2017-08-21,22.479999542236328
2017-08-22,22.65999984741211
2017-08-23,22.6299991607666
2017-08-24,22.6299991607666
2017-08-25,22.829999923706055
2017-08-28,23.020000457763672
2017-08-29,23.200000762939453
2017-08-30,23.350000381469727
2017-08-31,23.65999984741211
2017-09-01,23.850000381469727
2017-09-05,23.631000518798828
2017-09-06,23.649999618530273
2017-09-07,23.540000915527344
2017-09-08,23.790000915527344
2017-09-11,23.950000762939453
2017-09-12,24.309999465942383
2017-09-13,24.3700008392334
2017-09-14,24.34000015258789
2017-09-15,24.56999969482422
2017-09-18,24.780000686645508
2017-09-19,24.829999923706055
2017-09-20,24.959999084472656
2017-09-21,24.979999542236328
2017-09-22,25.18000030517578
2017-09-25,25.25
2017-09-26,25.489999771118164
2017-09-27,26.030000686645508
2017-09-28,26.079999923706055
2017-09-29,26.040000915527344
2017-10-02,26.399999618530273
2017-10-03,26.34000015258789
2017-10-04,26.218000411987305
2017-10-05,26.329999923706055
2017-10-06,26.31999969482422
2017-10-09,26.139999389648438
2017-10-10,26.15999984741211
2017-10-11,26.040000915527344
2017-10-12,26.100000381469727
2017-10-13,26.111000061035156
2017-10-16,26.25
2017-10-17,26.0
2017-10-18,26.1299991607666
2017-10-19,25.989999771118164
2017-10-20,26.3700008392334
2017-10-23,26.1299991607666
2017-10-24,26.270000457763672
2017-10-25,26.239999771118164
2017-10-26,26.639999389648438
2017-10-27,26.780000686645508
2017-10-30,26.510000228881836
2017-10-31,26.81999969482422
2017-11-01,26.479999542236328
2017-11-02,26.6200008392334
2017-11-03,26.489999771118164
2017-11-06,26.65999984741211
2017-11-07,26.31999969482422
2017-11-08,26.15999984741211
2017-11-09,25.979999542236328
2017-11-10,25.90999984741211
2017-11-13,25.81399917602539
2017-11-14,25.540000915527344
2017-11-15,25.200000762939453
2017-11-16,25.520000457763672
2017-11-17,25.6299991607666
2017-11-20,26.020000457763672
2017-11-21,26.360000610351562
2017-11-22,26.299999237060547
2017-11-24,26.190000534057617
2017-11-27,26.09000015258789
2017-11-28,26.65999984741211
