,PG
1981-09-09,2.148437976837158
1981-09-10,2.148437976837158
1981-09-11,2.1875
1981-09-14,2.1875
1981-09-15,2.179687976837158
1981-09-16,2.160156011581421
1981-09-17,2.15625
1981-09-18,2.183593988418579
1981-09-21,2.25
1981-09-22,2.25
1981-09-23,2.21875
1981-09-24,2.203125
1981-09-25,2.171875
1981-09-28,2.234375
1981-09-29,2.28125
1981-09-30,2.304687976837158
1981-10-01,2.316406011581421
1981-10-02,2.304687976837158
1981-10-05,2.273437976837158
1981-10-06,2.285156011581421
1981-10-07,2.296875
1981-10-08,2.328125
1981-10-09,2.296875
1981-10-12,2.316406011581421
1981-10-13,2.347656011581421
1981-10-14,2.304687976837158
1981-10-15,2.351562976837158
1981-10-16,2.351562976837158
1981-10-19,2.300781011581421
1981-10-20,2.292968988418579
1981-10-21,2.3125
1981-10-22,2.34375
1981-10-23,2.3125
1981-10-26,2.308593988418579
1981-10-27,2.375
1981-10-28,2.425781011581421
1981-10-29,2.398437976837158
1981-10-30,2.445312976837158
1981-11-02,2.457031011581421
1981-11-03,2.441406011581421
1981-11-04,2.421875
1981-11-05,2.40625
1981-11-06,2.367187976837158
1981-11-09,2.414062976837158
1981-11-10,2.40625
1981-11-11,2.425781011581421
1981-11-12,2.460937976837158
1981-11-13,2.460937976837158
1981-11-16,2.40625
1981-11-17,2.410156011581421
1981-11-18,2.394531011581421
1981-11-19,2.394531011581421
1981-11-20,2.417968988418579
1981-11-23,2.4375
1981-11-24,2.484375
1981-11-25,2.492187976837158
1981-11-27,2.511718988418579
1981-11-30,2.507812976837158
1981-12-01,2.496093988418579
1981-12-02,2.5
1981-12-03,2.496093988418579
1981-12-04,2.511718988418579
1981-12-07,2.5
1981-12-08,2.417968988418579
1981-12-09,2.429687976837158
1981-12-10,2.433593988418579
1981-12-11,2.433593988418579
1981-12-14,2.421875
1981-12-15,2.453125
1981-12-16,2.421875
1981-12-17,2.449218988418579
1981-12-18,2.476562976837158
1981-12-21,2.484375
1981-12-22,2.492187976837158
1981-12-23,2.484375
1981-12-24,2.480468988418579
1981-12-28,2.496093988418579
1981-12-29,2.492187976837158
1981-12-30,2.511718988418579
1981-12-31,2.511718988418579
1982-01-04,2.511718988418579
1982-01-05,2.453125
1982-01-06,2.453125
1982-01-07,2.457031011581421
1982-01-08,2.484375
1982-01-11,2.476562976837158
1982-01-12,2.488281011581421
1982-01-13,2.460937976837158
1982-01-14,2.484375
1982-01-15,2.515625
1982-01-18,2.554687976837158
1982-01-19,2.550781011581421
1982-01-20,2.605468988418579
1982-01-21,2.59375
1982-01-22,2.609375
1982-01-25,2.609375
1982-01-26,2.617187976837158
1982-01-27,2.59375
1982-01-28,2.601562976837158
1982-01-29,2.664062976837158
1982-02-01,2.636718988418579
1982-02-02,2.644531011581421
1982-02-03,2.640625
1982-02-04,2.648437976837158
1982-02-05,2.652343988418579
1982-02-08,2.585937976837158
1982-02-09,2.597656011581421
1982-02-10,2.601562976837158
1982-02-11,2.589843988418579
1982-02-12,2.585937976837158
1982-02-16,2.609375
1982-02-17,2.601562976837158
1982-02-18,2.632812976837158
1982-02-19,2.625
1982-02-22,2.554687976837158
1982-02-23,2.574218988418579
1982-02-24,2.621093988418579
1982-02-25,2.605468988418579
1982-02-26,2.601562976837158
1982-03-01,2.625
1982-03-02,2.578125
1982-03-03,2.617187976837158
1982-03-04,2.601562976837158
1982-03-05,2.585937976837158
1982-03-08,2.5625
1982-03-09,2.519531011581421
1982-03-10,2.527343988418579
1982-03-11,2.527343988418579
1982-03-12,2.472656011581421
1982-03-15,2.476562976837158
1982-03-16,2.476562976837158
1982-03-17,2.464843988418579
1982-03-18,2.484375
1982-03-19,2.5
1982-03-22,2.5
1982-03-23,2.53125
1982-03-24,2.539062976837158
1982-03-25,2.558593988418579
1982-03-26,2.53125
1982-03-29,2.582031011581421
1982-03-30,2.625
1982-03-31,2.585937976837158
1982-04-01,2.597656011581421
1982-04-02,2.597656011581421
1982-04-05,2.613281011581421
1982-04-06,2.640625
1982-04-07,2.625
1982-04-08,2.664062976837158
1982-04-12,2.691406011581421
1982-04-13,2.707031011581421
1982-04-14,2.707031011581421
1982-04-15,2.710937976837158
1982-04-16,2.722656011581421
1982-04-19,2.71875
1982-04-20,2.675781011581421
1982-04-21,2.683593988418579
1982-04-22,2.71875
1982-04-23,2.71875
1982-04-26,2.707031011581421
1982-04-27,2.699218988418579
1982-04-28,2.691406011581421
1982-04-29,2.679687976837158
1982-04-30,2.675781011581421
1982-05-03,2.6875
1982-05-04,2.710937976837158
1982-05-05,2.6875
1982-05-06,2.710937976837158
1982-05-07,2.71875
1982-05-10,2.699218988418579
1982-05-11,2.679687976837158
1982-05-12,2.648437976837158
1982-05-13,2.644531011581421
1982-05-14,2.636718988418579
1982-05-17,2.628906011581421
1982-05-18,2.621093988418579
1982-05-19,2.632812976837158
1982-05-20,2.628906011581421
1982-05-21,2.628906011581421
1982-05-24,2.628906011581421
1982-05-25,2.648437976837158
1982-05-26,2.640625
1982-05-27,2.640625
1982-05-28,2.621093988418579
1982-06-01,2.609375
1982-06-02,2.636718988418579
1982-06-03,2.636718988418579
1982-06-04,2.609375
1982-06-07,2.613281011581421
1982-06-08,2.617187976837158
1982-06-09,2.613281011581421
1982-06-10,2.617187976837158
1982-06-11,2.617187976837158
1982-06-14,2.59375
1982-06-15,2.609375
1982-06-16,2.628906011581421
1982-06-17,2.632812976837158
1982-06-18,2.605468988418579
1982-06-21,2.597656011581421
1982-06-22,2.601562976837158
1982-06-23,2.617187976837158
1982-06-24,2.605468988418579
1982-06-25,2.585937976837158
1982-06-28,2.601562976837158
1982-06-29,2.597656011581421
1982-06-30,2.59375
1982-07-01,2.578125
1982-07-02,2.5625
1982-07-06,2.578125
1982-07-07,2.578125
1982-07-08,2.582031011581421
1982-07-09,2.617187976837158
1982-07-12,2.667968988418579
1982-07-13,2.6875
1982-07-14,2.679687976837158
1982-07-15,2.703125
1982-07-16,2.695312976837158
1982-07-19,2.703125
1982-07-20,2.730468988418579
1982-07-21,2.722656011581421
1982-07-22,2.6875
1982-07-23,2.703125
1982-07-26,2.6875
1982-07-27,2.703125
1982-07-28,2.691406011581421
1982-07-29,2.667968988418579
1982-07-30,2.660156011581421
1982-08-02,2.714843988418579
1982-08-03,2.722656011581421
1982-08-04,2.648437976837158
1982-08-05,2.644531011581421
1982-08-06,2.578125
1982-08-09,2.601562976837158
1982-08-10,2.625
1982-08-11,2.636718988418579
1982-08-12,2.621093988418579
1982-08-13,2.648437976837158
1982-08-16,2.652343988418579
1982-08-17,2.75
1982-08-18,2.800781011581421
1982-08-19,2.835937976837158
1982-08-20,2.902343988418579
1982-08-23,2.929687976837158
1982-08-24,2.851562976837158
1982-08-25,2.828125
1982-08-26,2.90625
1982-08-27,2.890625
1982-08-30,2.9375
1982-08-31,2.972656011581421
1982-09-01,2.960937976837158
1982-09-02,2.984375
1982-09-03,3.054687976837158
1982-09-07,2.992187976837158
1982-09-08,2.984375
1982-09-09,2.992187976837158
1982-09-10,2.992187976837158
1982-09-13,3.015625
1982-09-14,3.019531011581421
1982-09-15,3.050781011581421
1982-09-16,3.0625
1982-09-17,3.0625
1982-09-20,3.070312976837158
1982-09-21,3.113281011581421
1982-09-22,3.125
1982-09-23,3.125
1982-09-24,3.125
1982-09-27,3.117187976837158
1982-09-28,3.125
1982-09-29,3.101562976837158
1982-09-30,3.0625
1982-10-01,3.09375
1982-10-04,3.121093988418579
1982-10-05,3.128906011581421
1982-10-06,3.21875
1982-10-07,3.367187976837158
1982-10-08,3.550781011581421
1982-10-11,3.46875
1982-10-12,3.4375
1982-10-13,3.453125
1982-10-14,3.371093988418579
1982-10-15,3.378906011581421
1982-10-18,3.417968988418579
1982-10-19,3.472656011581421
1982-10-20,3.53125
1982-10-21,3.578125
1982-10-22,3.578125
1982-10-25,3.453125
1982-10-26,3.453125
1982-10-27,3.40625
1982-10-28,3.394531011581421
1982-10-29,3.316406011581421
1982-11-01,3.382812976837158
1982-11-02,3.535156011581421
1982-11-03,3.640625
1982-11-04,3.523437976837158
1982-11-05,3.539062976837158
1982-11-08,3.5
1982-11-09,3.59375
1982-11-10,3.492187976837158
1982-11-11,3.539062976837158
1982-11-12,3.515625
1982-11-15,3.453125
1982-11-16,3.390625
1982-11-17,3.492187976837158
1982-11-18,3.476562976837158
1982-11-19,3.4375
1982-11-22,3.40625
1982-11-23,3.429687976837158
1982-11-24,3.472656011581421
1982-11-26,3.53125
1982-11-29,3.519531011581421
1982-11-30,3.714843988418579
1982-12-01,3.640625
1982-12-02,3.636718988418579
1982-12-03,3.636718988418579
1982-12-06,3.734375
1982-12-07,3.726562976837158
1982-12-08,3.703125
1982-12-09,3.601562976837158
1982-12-10,3.578125
1982-12-13,3.605468988418579
1982-12-14,3.605468988418579
1982-12-15,3.59375
1982-12-16,3.546875
1982-12-17,3.632812976837158
1982-12-20,3.546875
1982-12-21,3.625
1982-12-22,3.6875
1982-12-23,3.71875
1982-12-27,3.820312976837158
1982-12-28,3.765625
1982-12-29,3.726562976837158
1982-12-30,3.679687976837158
1982-12-31,3.695312976837158
1983-01-03,3.625
1983-01-04,3.632812976837158
1983-01-05,3.621093988418579
1983-01-06,3.59375
1983-01-07,3.539062976837158
1983-01-10,3.625
1983-01-11,3.585937976837158
1983-01-12,3.515625
1983-01-13,3.457031011581421
1983-01-14,3.464843988418579
1983-01-17,3.4375
1983-01-18,3.351562976837158
1983-01-19,3.3125
1983-01-20,3.3125
1983-01-21,3.277343988418579
1983-01-24,3.359375
1983-01-25,3.417968988418579
1983-01-26,3.429687976837158
1983-01-27,3.507812976837158
1983-01-28,3.492187976837158
1983-01-31,3.515625
1983-02-01,3.46875
1983-02-02,3.480468988418579
1983-02-03,3.421875
1983-02-04,3.40625
1983-02-07,3.464843988418579
1983-02-08,3.417968988418579
1983-02-09,3.375
1983-02-10,3.488281011581421
1983-02-11,3.492187976837158
1983-02-14,3.507812976837158
1983-02-15,3.539062976837158
1983-02-16,3.542968988418579
1983-02-17,3.5625
1983-02-18,3.574218988418579
1983-02-22,3.507812976837158
1983-02-23,3.53125
1983-02-24,3.609375
1983-02-25,3.625
1983-02-28,3.570312976837158
1983-03-01,3.539062976837158
1983-03-02,3.5625
1983-03-03,3.539062976837158
1983-03-04,3.53125
1983-03-07,3.515625
1983-03-08,3.40625
1983-03-09,3.476562976837158
1983-03-10,3.484375
1983-03-11,3.546875
1983-03-14,3.492187976837158
1983-03-15,3.546875
1983-03-16,3.5625
1983-03-17,3.601562976837158
1983-03-18,3.648437976837158
1983-03-21,3.695312976837158
1983-03-22,3.757812976837158
1983-03-23,3.796875
1983-03-24,3.851562976837158
1983-03-25,3.835937976837158
1983-03-28,3.828125
1983-03-29,3.820312976837158
1983-03-30,3.867187976837158
1983-03-31,3.796875
1983-04-04,3.789062976837158
1983-04-05,3.789062976837158
1983-04-06,3.734375
1983-04-07,3.742187976837158
1983-04-08,3.757812976837158
1983-04-11,3.78125
1983-04-12,3.78125
1983-04-13,3.8125
1983-04-14,3.8125
1983-04-15,3.90625
1983-04-18,3.9375
1983-04-19,3.90625
1983-04-20,3.90625
1983-04-21,3.882812976837158
1983-04-22,3.90625
1983-04-25,3.882812976837158
1983-04-26,3.867187976837158
1983-04-27,3.875
1983-04-28,3.828125
1983-04-29,3.757812976837158
1983-05-02,3.742187976837158
1983-05-03,3.695312976837158
1983-05-04,3.65625
1983-05-05,3.640625
1983-05-06,3.71875
1983-05-09,3.703125
1983-05-10,3.640625
1983-05-11,3.609375
1983-05-12,3.601562976837158
1983-05-13,3.585937976837158
1983-05-16,3.546875
1983-05-17,3.539062976837158
1983-05-18,3.53125
1983-05-19,3.5
1983-05-20,3.5
1983-05-23,3.484375
1983-05-24,3.460937976837158
1983-05-25,3.429687976837158
1983-05-26,3.4375
1983-05-27,3.382812976837158
1983-05-31,3.367187976837158
1983-06-01,3.414062976837158
1983-06-02,3.429687976837158
1983-06-03,3.398437976837158
1983-06-06,3.398437976837158
1983-06-07,3.328125
1983-06-08,3.289062976837158
1983-06-09,3.382812976837158
1983-06-10,3.414062976837158
1983-06-13,3.40625
1983-06-14,3.328125
1983-06-15,3.453125
1983-06-16,3.484375
1983-06-17,3.484375
1983-06-20,3.484375
1983-06-21,3.429687976837158
1983-06-22,3.398437976837158
1983-06-23,3.335937976837158
1983-06-24,3.359375
1983-06-27,3.34375
1983-06-28,3.34375
1983-06-29,3.367187976837158
1983-06-30,3.445312976837158
1983-07-01,3.523437976837158
1983-07-05,3.46875
1983-07-06,3.523437976837158
1983-07-07,3.539062976837158
1983-07-08,3.507812976837158
1983-07-11,3.539062976837158
1983-07-12,3.46875
1983-07-13,3.429687976837158
1983-07-14,3.429687976837158
1983-07-15,3.398437976837158
1983-07-18,3.296875
1983-07-19,3.265625
1983-07-20,3.335937976837158
1983-07-21,3.3125
1983-07-22,3.289062976837158
1983-07-25,3.304687976837158
1983-07-26,3.296875
1983-07-27,3.234375
1983-07-28,3.257812976837158
1983-07-29,3.234375
1983-08-01,3.179687976837158
1983-08-02,3.210937976837158
1983-08-03,3.242187976837158
1983-08-04,3.242187976837158
1983-08-05,3.234375
1983-08-08,3.242187976837158
1983-08-09,3.304687976837158
1983-08-10,3.367187976837158
1983-08-11,3.367187976837158
1983-08-12,3.34375
1983-08-15,3.375
1983-08-16,3.320312976837158
1983-08-17,3.351562976837158
1983-08-18,3.242187976837158
1983-08-19,3.289062976837158
1983-08-22,3.25
1983-08-23,3.226562976837158
1983-08-24,3.242187976837158
1983-08-25,3.25
1983-08-26,3.21875
1983-08-29,3.28125
1983-08-30,3.351562976837158
1983-08-31,3.34375
1983-09-01,3.34375
1983-09-02,3.367187976837158
1983-09-06,3.46875
1983-09-07,3.421875
1983-09-08,3.4375
1983-09-09,3.484375
1983-09-12,3.507812976837158
1983-09-13,3.484375
1983-09-14,3.523437976837158
1983-09-15,3.492187976837158
1983-09-16,3.53125
1983-09-19,3.546875
1983-09-20,3.539062976837158
1983-09-21,3.53125
1983-09-22,3.53125
1983-09-23,3.515625
1983-09-26,3.515625
1983-09-27,3.492187976837158
1983-09-28,3.476562976837158
1983-09-29,3.476562976837158
1983-09-30,3.476562976837158
1983-10-03,3.515625
1983-10-04,3.539062976837158
1983-10-05,3.625
1983-10-06,3.6875
1983-10-07,3.6875
1983-10-10,3.710937976837158
1983-10-11,3.695312976837158
1983-10-12,3.664062976837158
1983-10-13,3.65625
1983-10-14,3.679687976837158
1983-10-17,3.71875
1983-10-18,3.609375
1983-10-19,3.609375
1983-10-20,3.664062976837158
1983-10-21,3.65625
1983-10-24,3.671875
1983-10-25,3.632812976837158
1983-10-26,3.609375
1983-10-27,3.515625
1983-10-28,3.460937976837158
1983-10-31,3.46875
1983-11-01,3.507812976837158
1983-11-02,3.523437976837158
1983-11-03,3.5
1983-11-04,3.453125
1983-11-07,3.46875
1983-11-08,3.492187976837158
1983-11-09,3.546875
1983-11-10,3.515625
1983-11-11,3.546875
1983-11-14,3.570312976837158
1983-11-15,3.578125
1983-11-16,3.609375
1983-11-17,3.585937976837158
1983-11-18,3.554687976837158
1983-11-21,3.585937976837158
1983-11-22,3.578125
1983-11-23,3.578125
1983-11-25,3.585937976837158
1983-11-28,3.59375
1983-11-29,3.703125
1983-11-30,3.703125
1983-12-01,3.671875
1983-12-02,3.632812976837158
1983-12-05,3.617187976837158
1983-12-06,3.65625
1983-12-07,3.640625
1983-12-08,3.585937976837158
1983-12-09,3.585937976837158
1983-12-12,3.539062976837158
1983-12-13,3.546875
1983-12-14,3.523437976837158
1983-12-15,3.484375
1983-12-16,3.484375
1983-12-19,3.476562976837158
1983-12-20,3.5
1983-12-21,3.5625
1983-12-22,3.5625
1983-12-23,3.5625
1983-12-27,3.59375
1983-12-28,3.59375
1983-12-29,3.585937976837158
1983-12-30,3.554687976837158
1984-01-03,3.5625
1984-01-04,3.554687976837158
1984-01-05,3.523437976837158
1984-01-06,3.429687976837158
1984-01-09,3.421875
1984-01-10,3.429687976837158
1984-01-11,3.382812976837158
1984-01-12,3.382812976837158
1984-01-13,3.40625
1984-01-16,3.375
1984-01-17,3.390625
1984-01-18,3.390625
1984-01-19,3.414062976837158
1984-01-20,3.429687976837158
1984-01-23,3.40625
1984-01-24,3.367187976837158
1984-01-25,3.25
1984-01-26,3.195312976837158
1984-01-27,3.179687976837158
1984-01-30,3.164062976837158
1984-01-31,3.15625
1984-02-01,3.1875
1984-02-02,3.164062976837158
1984-02-03,3.15625
1984-02-06,3.15625
1984-02-07,3.125
1984-02-08,3.023437976837158
1984-02-09,3.054687976837158
1984-02-10,3.023437976837158
1984-02-13,2.976562976837158
1984-02-14,2.929687976837158
1984-02-15,2.953125
1984-02-16,2.9375
1984-02-17,2.914062976837158
1984-02-21,2.914062976837158
1984-02-22,2.914062976837158
1984-02-23,2.914062976837158
1984-02-24,3.0
1984-02-27,3.015625
1984-02-28,2.992187976837158
1984-02-29,2.945312976837158
1984-03-01,2.875
1984-03-02,2.898437976837158
1984-03-05,2.898437976837158
1984-03-06,2.867187976837158
1984-03-07,2.898437976837158
1984-03-08,2.90625
1984-03-09,2.90625
1984-03-12,2.921875
1984-03-13,2.9375
1984-03-14,2.960937976837158
1984-03-15,3.03125
1984-03-16,3.078125
1984-03-19,3.039062976837158
1984-03-20,3.0625
1984-03-21,3.015625
1984-03-22,2.96875
1984-03-23,2.9375
1984-03-26,2.914062976837158
1984-03-27,2.929687976837158
1984-03-28,3.023437976837158
1984-03-29,3.0
1984-03-30,3.015625
1984-04-02,2.992187976837158
1984-04-03,2.945312976837158
1984-04-04,2.929687976837158
1984-04-05,2.90625
1984-04-06,2.90625
1984-04-09,2.960937976837158
1984-04-10,2.96875
1984-04-11,2.984375
1984-04-12,3.0625
1984-04-13,3.03125
1984-04-16,3.03125
1984-04-17,3.039062976837158
1984-04-18,3.03125
1984-04-19,3.023437976837158
1984-04-23,3.0
1984-04-24,3.039062976837158
1984-04-25,3.046875
1984-04-26,3.015625
1984-04-27,2.984375
1984-04-30,2.960937976837158
1984-05-01,3.023437976837158
1984-05-02,3.023437976837158
1984-05-03,3.03125
1984-05-04,2.960937976837158
1984-05-07,2.96875
1984-05-08,2.976562976837158
1984-05-09,2.953125
1984-05-10,2.953125
1984-05-11,2.976562976837158
1984-05-14,3.015625
1984-05-15,3.09375
1984-05-16,3.125
1984-05-17,3.070312976837158
1984-05-18,3.085937976837158
1984-05-21,3.046875
1984-05-22,3.03125
1984-05-23,3.0
1984-05-24,2.960937976837158
1984-05-25,3.0
1984-05-29,2.976562976837158
1984-05-30,3.054687976837158
1984-05-31,3.078125
1984-06-01,3.15625
1984-06-04,3.179687976837158
1984-06-05,3.203125
1984-06-06,3.25
1984-06-07,3.234375
1984-06-08,3.210937976837158
1984-06-11,3.125
1984-06-12,3.148437976837158
1984-06-13,3.226562976837158
1984-06-14,3.234375
1984-06-15,3.1875
1984-06-18,3.25
1984-06-19,3.25
1984-06-20,3.265625
1984-06-21,3.25
1984-06-22,3.265625
1984-06-25,3.242187976837158
1984-06-26,3.257812976837158
1984-06-27,3.242187976837158
1984-06-28,3.257812976837158
1984-06-29,3.273437976837158
1984-07-02,3.289062976837158
1984-07-03,3.3125
1984-07-05,3.28125
1984-07-06,3.273437976837158
1984-07-09,3.28125
1984-07-10,3.273437976837158
1984-07-11,3.3125
1984-07-12,3.328125
1984-07-13,3.34375
1984-07-16,3.335937976837158
1984-07-17,3.359375
1984-07-18,3.328125
1984-07-19,3.296875
1984-07-20,3.296875
1984-07-23,3.289062976837158
1984-07-24,3.304687976837158
1984-07-25,3.398437976837158
1984-07-26,3.375
1984-07-27,3.375
1984-07-30,3.265625
1984-07-31,3.296875
1984-08-01,3.335937976837158
1984-08-02,3.40625
1984-08-03,3.46875
1984-08-06,3.484375
1984-08-07,3.515625
1984-08-08,3.421875
1984-08-09,3.421875
1984-08-10,3.460937976837158
1984-08-13,3.476562976837158
1984-08-14,3.429687976837158
1984-08-15,3.367187976837158
1984-08-16,3.382812976837158
1984-08-17,3.390625
1984-08-20,3.453125
1984-08-21,3.515625
1984-08-22,3.484375
1984-08-23,3.546875
1984-08-24,3.53125
1984-08-27,3.5
1984-08-28,3.53125
1984-08-29,3.507812976837158
1984-08-30,3.5
1984-08-31,3.5
1984-09-04,3.460937976837158
1984-09-05,3.4375
1984-09-06,3.476562976837158
1984-09-07,3.460937976837158
1984-09-10,3.421875
1984-09-11,3.398437976837158
1984-09-12,3.414062976837158
1984-09-13,3.539062976837158
1984-09-14,3.570312976837158
1984-09-17,3.523437976837158
1984-09-18,3.46875
1984-09-19,3.445312976837158
1984-09-20,3.484375
1984-09-21,3.484375
1984-09-24,3.445312976837158
1984-09-25,3.523437976837158
1984-09-26,3.523437976837158
1984-09-27,3.539062976837158
1984-09-28,3.492187976837158
1984-10-01,3.484375
1984-10-02,3.5
1984-10-03,3.507812976837158
1984-10-04,3.492187976837158
1984-10-05,3.367187976837158
1984-10-08,3.359375
1984-10-09,3.351562976837158
1984-10-10,3.375
1984-10-11,3.351562976837158
1984-10-12,3.367187976837158
1984-10-15,3.359375
1984-10-16,3.382812976837158
1984-10-17,3.40625
1984-10-18,3.46875
1984-10-19,3.5625
1984-10-22,3.59375
1984-10-23,3.601562976837158
1984-10-24,3.648437976837158
1984-10-25,3.617187976837158
1984-10-26,3.585937976837158
1984-10-29,3.585937976837158
1984-10-30,3.671875
1984-10-31,3.625
1984-11-01,3.640625
1984-11-02,3.671875
1984-11-05,3.65625
1984-11-06,3.726562976837158
1984-11-07,3.6875
1984-11-08,3.65625
1984-11-09,3.601562976837158
1984-11-12,3.601562976837158
1984-11-13,3.53125
1984-11-14,3.59375
1984-11-15,3.648437976837158
1984-11-16,3.554687976837158
1984-11-19,3.578125
1984-11-20,3.625
1984-11-21,3.625
1984-11-23,3.726562976837158
1984-11-26,3.6875
1984-11-27,3.664062976837158
1984-11-28,3.585937976837158
1984-11-29,3.640625
1984-11-30,3.609375
1984-12-03,3.648437976837158
1984-12-04,3.632812976837158
1984-12-05,3.609375
1984-12-06,3.609375
1984-12-07,3.585937976837158
1984-12-10,3.65625
1984-12-11,3.664062976837158
1984-12-12,3.6875
1984-12-13,3.640625
1984-12-14,3.65625
1984-12-17,3.617187976837158
1984-12-18,3.679687976837158
1984-12-19,3.65625
1984-12-20,3.632812976837158
1984-12-21,3.53125
1984-12-24,3.53125
1984-12-26,3.546875
1984-12-27,3.554687976837158
1984-12-28,3.546875
1984-12-31,3.5625
1985-01-02,3.515625
1985-01-03,3.492187976837158
1985-01-04,3.5
1985-01-07,3.546875
1985-01-08,3.5625
1985-01-09,3.53125
1985-01-10,3.507812976837158
1985-01-11,3.484375
1985-01-14,3.523437976837158
1985-01-15,3.53125
1985-01-16,3.585937976837158
1985-01-17,3.5625
1985-01-18,3.46875
1985-01-21,3.539062976837158
1985-01-22,3.578125
1985-01-23,3.585937976837158
1985-01-24,3.484375
1985-01-25,3.4375
1985-01-28,3.4375
1985-01-29,3.570312976837158
1985-01-30,3.539062976837158
1985-01-31,3.515625
1985-02-01,3.476562976837158
1985-02-04,3.507812976837158
1985-02-05,3.46875
1985-02-06,3.484375
1985-02-07,3.484375
1985-02-08,3.507812976837158
1985-02-11,3.5
1985-02-12,3.492187976837158
1985-02-13,3.554687976837158
1985-02-14,3.554687976837158
1985-02-15,3.523437976837158
1985-02-19,3.546875
1985-02-20,3.515625
1985-02-21,3.539062976837158
1985-02-22,3.570312976837158
1985-02-25,3.59375
1985-02-26,3.601562976837158
1985-02-27,3.5625
1985-02-28,3.554687976837158
1985-03-01,3.5625
1985-03-04,3.570312976837158
1985-03-05,3.585937976837158
1985-03-06,3.53125
1985-03-07,3.476562976837158
1985-03-08,3.53125
1985-03-11,3.554687976837158
1985-03-12,3.546875
1985-03-13,3.539062976837158
1985-03-14,3.492187976837158
1985-03-15,3.46875
1985-03-18,3.46875
1985-03-19,3.507812976837158
1985-03-20,3.507812976837158
1985-03-21,3.53125
1985-03-22,3.515625
1985-03-25,3.523437976837158
1985-03-26,3.5
1985-03-27,3.484375
1985-03-28,3.4375
1985-03-29,3.46875
1985-04-01,3.398437976837158
1985-04-02,3.421875
1985-04-03,3.359375
1985-04-04,3.351562976837158
1985-04-08,3.335937976837158
1985-04-09,3.3125
1985-04-10,3.273437976837158
1985-04-11,3.273437976837158
1985-04-12,3.273437976837158
1985-04-15,3.25
1985-04-16,3.320312976837158
1985-04-17,3.328125
1985-04-18,3.296875
1985-04-19,3.296875
1985-04-22,3.304687976837158
1985-04-23,3.289062976837158
1985-04-24,3.273437976837158
1985-04-25,3.304687976837158
1985-04-26,3.257812976837158
1985-04-29,3.242187976837158
1985-04-30,3.257812976837158
1985-05-01,3.257812976837158
1985-05-02,3.234375
1985-05-03,3.273437976837158
1985-05-06,3.257812976837158
1985-05-07,3.257812976837158
1985-05-08,3.203125
1985-05-09,3.171875
1985-05-10,3.179687976837158
1985-05-13,3.171875
1985-05-14,3.1875
1985-05-15,3.25
1985-05-16,3.257812976837158
1985-05-17,3.234375
1985-05-20,3.257812976837158
1985-05-21,3.289062976837158
1985-05-22,3.3125
1985-05-23,3.226562976837158
1985-05-24,3.320312976837158
1985-05-28,3.335937976837158
1985-05-29,3.375
1985-05-30,3.375
1985-05-31,3.367187976837158
1985-06-03,3.335937976837158
1985-06-04,3.3125
1985-06-05,3.304687976837158
1985-06-06,3.34375
1985-06-07,3.328125
1985-06-10,3.351562976837158
1985-06-11,3.328125
1985-06-12,3.34375
1985-06-13,3.320312976837158
1985-06-14,3.335937976837158
1985-06-17,3.34375
1985-06-18,3.359375
1985-06-19,3.390625
1985-06-20,3.429687976837158
1985-06-21,3.5
1985-06-24,3.492187976837158
1985-06-25,3.515625
1985-06-26,3.515625
1985-06-27,3.515625
1985-06-28,3.507812976837158
1985-07-01,3.570312976837158
1985-07-02,3.585937976837158
1985-07-03,3.609375
1985-07-05,3.632812976837158
1985-07-08,3.59375
1985-07-09,3.617187976837158
1985-07-10,3.570312976837158
1985-07-11,3.59375
1985-07-12,3.617187976837158
1985-07-15,3.554687976837158
1985-07-16,3.632812976837158
1985-07-17,3.65625
1985-07-18,3.609375
1985-07-19,3.664062976837158
1985-07-22,3.679687976837158
1985-07-23,3.648437976837158
1985-07-24,3.625
1985-07-25,3.640625
1985-07-26,3.609375
1985-07-29,3.578125
1985-07-30,3.578125
1985-07-31,3.578125
1985-08-01,3.640625
1985-08-02,3.617187976837158
1985-08-05,3.609375
1985-08-06,3.53125
1985-08-07,3.570312976837158
1985-08-08,3.578125
1985-08-09,3.585937976837158
1985-08-12,3.59375
1985-08-13,3.59375
1985-08-14,3.601562976837158
1985-08-15,3.601562976837158
1985-08-16,3.625
1985-08-19,3.625
1985-08-20,3.679687976837158
1985-08-21,3.695312976837158
1985-08-22,3.617187976837158
1985-08-23,3.609375
1985-08-26,3.59375
1985-08-27,3.617187976837158
1985-08-28,3.617187976837158
1985-08-29,3.585937976837158
1985-08-30,3.59375
1985-09-03,3.601562976837158
1985-09-04,3.601562976837158
1985-09-05,3.609375
1985-09-06,3.640625
1985-09-09,3.601562976837158
1985-09-10,3.539062976837158
1985-09-11,3.484375
1985-09-12,3.53125
1985-09-13,3.53125
1985-09-16,3.546875
1985-09-17,3.578125
1985-09-18,3.578125
1985-09-19,3.601562976837158
1985-09-20,3.5625
1985-09-23,3.59375
1985-09-24,3.59375
1985-09-25,3.585937976837158
1985-09-26,3.5625
1985-09-30,3.523437976837158
1985-10-01,3.484375
1985-10-02,3.507812976837158
1985-10-03,3.5
1985-10-04,3.515625
1985-10-07,3.53125
1985-10-08,3.539062976837158
1985-10-09,3.546875
1985-10-10,3.570312976837158
1985-10-11,3.554687976837158
