,CDXS
2013-12-31,1.399999976158142
2014-01-02,1.4299999475479126
2014-01-03,1.4600000381469727
2014-01-06,1.4500000476837158
2014-01-07,1.5199999809265137
2014-01-08,1.4199999570846558
2014-01-09,1.440000057220459
2014-01-10,1.409999966621399
2014-01-13,1.3799999952316284
2014-01-14,1.409999966621399
2014-01-15,1.4700000286102295
2014-01-16,1.8600000143051147
2014-01-17,1.7300000190734863
2014-01-21,1.6699999570846558
2014-01-22,1.7000000476837158
2014-01-23,1.7599999904632568
2014-01-24,1.7400000095367432
2014-01-27,1.75
2014-01-28,1.75
2014-01-29,1.7999999523162842
2014-01-30,1.850000023841858
2014-01-31,1.8700000047683716
2014-02-03,1.8899999856948853
2014-02-04,1.8700000047683716
2014-02-05,1.7799999713897705
2014-02-06,1.8300000429153442
2014-02-07,1.850000023841858
2014-02-10,1.7899999618530273
2014-02-11,1.840000033378601
2014-02-12,1.850000023841858
2014-02-13,1.850000023841858
2014-02-14,1.8600000143051147
2014-02-18,1.8799999952316284
2014-02-19,1.8600000143051147
2014-02-20,1.8600000143051147
2014-02-21,1.9199999570846558
2014-02-24,1.9700000286102295
2014-02-25,1.940000057220459
2014-02-26,1.9800000190734863
2014-02-27,2.0199999809265137
2014-02-28,1.8600000143051147
2014-03-03,1.850000023841858
2014-03-04,1.8899999856948853
2014-03-05,1.9500000476837158
2014-03-06,1.9900000095367432
2014-03-07,1.9900000095367432
2014-03-10,1.9900000095367432
2014-03-11,1.9600000381469727
2014-03-12,1.9299999475479126
2014-03-13,1.909999966621399
2014-03-14,1.9900000095367432
2014-03-17,1.9600000381469727
2014-03-18,1.9900000095367432
2014-03-19,2.0399999618530273
2014-03-20,2.009999990463257
2014-03-21,2.0399999618530273
2014-03-24,2.0899999141693115
2014-03-25,2.059999942779541
2014-03-26,2.049999952316284
2014-03-27,2.059999942779541
2014-03-28,2.009999990463257
2014-03-31,2.0399999618530273
2014-04-01,1.9900000095367432
2014-04-02,2.009999990463257
2014-04-03,1.8600000143051147
2014-04-04,1.809999942779541
2014-04-07,1.7999999523162842
2014-04-08,1.8200000524520874
2014-04-09,1.850000023841858
2014-04-10,1.850000023841858
2014-04-11,1.7999999523162842
2014-04-14,1.7799999713897705
2014-04-15,1.659999966621399
2014-04-16,1.7699999809265137
2014-04-17,1.75
2014-04-21,1.9500000476837158
2014-04-22,1.809999942779541
2014-04-23,1.7699999809265137
2014-04-24,1.7999999523162842
2014-04-25,1.7000000476837158
2014-04-28,1.7300000190734863
2014-04-29,1.7100000381469727
2014-04-30,1.7000000476837158
2014-05-01,1.7100000381469727
2014-05-02,1.7000000476837158
2014-05-05,1.6200000047683716
2014-05-06,1.5199999809265137
2014-05-07,1.5299999713897705
2014-05-08,1.5099999904632568
2014-05-09,1.5499999523162842
2014-05-12,1.5
2014-05-13,1.440000057220459
2014-05-14,1.4299999475479126
2014-05-15,1.4199999570846558
2014-05-16,1.4299999475479126
2014-05-19,1.3899999856948853
2014-05-20,1.3899999856948853
2014-05-21,1.399999976158142
2014-05-22,1.3899999856948853
2014-05-23,1.340000033378601
2014-05-27,1.409999966621399
2014-05-28,1.4199999570846558
2014-05-29,1.399999976158142
2014-05-30,1.4299999475479126
2014-06-02,1.4299999475479126
2014-06-03,1.4199999570846558
2014-06-04,1.4199999570846558
2014-06-05,1.4900000095367432
2014-06-06,1.5199999809265137
2014-06-09,1.4800000190734863
2014-06-10,1.5
2014-06-11,1.4800000190734863
2014-06-12,1.5299999713897705
2014-06-13,1.4800000190734863
2014-06-16,1.4800000190734863
2014-06-17,1.4800000190734863
2014-06-18,1.5299999713897705
2014-06-19,1.4600000381469727
2014-06-20,1.409999966621399
2014-06-23,1.4800000190734863
2014-06-24,1.4299999475479126
2014-06-25,1.4500000476837158
2014-06-26,1.5
2014-06-27,1.590000033378601
2014-06-30,1.4600000381469727
2014-07-01,1.4600000381469727
2014-07-02,1.5
2014-07-03,1.4600000381469727
2014-07-07,1.4199999570846558
2014-07-08,1.4199999570846558
2014-07-09,1.409999966621399
2014-07-10,1.4199999570846558
2014-07-11,1.4500000476837158
2014-07-14,1.409999966621399
2014-07-15,2.0299999713897705
2014-07-16,1.8799999952316284
2014-07-17,1.809999942779541
2014-07-18,1.8300000429153442
2014-07-21,1.899999976158142
2014-07-22,1.9199999570846558
2014-07-23,1.9199999570846558
2014-07-24,1.940000057220459
2014-07-25,1.9500000476837158
2014-07-28,1.940000057220459
2014-07-29,1.9500000476837158
2014-07-30,2.1600000858306885
2014-07-31,2.0999999046325684
2014-08-01,2.130000114440918
2014-08-04,2.059999942779541
2014-08-05,2.009999990463257
2014-08-06,2.059999942779541
2014-08-07,2.0999999046325684
2014-08-08,2.130000114440918
2014-08-11,2.25
2014-08-12,2.1500000953674316
2014-08-13,2.119999885559082
2014-08-14,2.119999885559082
2014-08-15,2.359999895095825
2014-08-18,2.450000047683716
2014-08-19,2.509999990463257
2014-08-20,2.4700000286102295
2014-08-21,2.359999895095825
2014-08-22,2.390000104904175
2014-08-25,2.4700000286102295
2014-08-26,2.619999885559082
2014-08-27,2.5199999809265137
2014-08-28,2.559999942779541
2014-08-29,2.5399999618530273
2014-09-02,2.75
2014-09-03,2.75
2014-09-04,2.7300000190734863
2014-09-05,2.680000066757202
2014-09-08,2.75
2014-09-09,2.640000104904175
2014-09-10,2.549999952316284
2014-09-11,2.430000066757202
2014-09-12,2.4700000286102295
2014-09-15,2.369999885559082
2014-09-16,2.2799999713897705
2014-09-17,2.3399999141693115
2014-09-18,2.299999952316284
2014-09-19,2.359999895095825
2014-09-22,2.2200000286102295
2014-09-23,2.200000047683716
2014-09-24,2.180000066757202
2014-09-25,2.130000114440918
2014-09-26,2.190000057220459
2014-09-29,2.109999895095825
2014-09-30,2.3299999237060547
2014-10-01,2.200000047683716
2014-10-02,2.1600000858306885
2014-10-03,2.2200000286102295
2014-10-06,2.1500000953674316
2014-10-07,2.2200000286102295
2014-10-08,2.2300000190734863
2014-10-09,2.319999933242798
2014-10-10,2.4000000953674316
2014-10-13,2.890000104904175
2014-10-14,2.4200000762939453
2014-10-15,2.319999933242798
2014-10-16,2.259999990463257
2014-10-17,2.25
2014-10-20,2.2899999618530273
2014-10-21,2.299999952316284
2014-10-22,2.359999895095825
2014-10-23,2.380000114440918
2014-10-24,2.319999933242798
2014-10-27,2.380000114440918
2014-10-28,2.5199999809265137
2014-10-29,2.4800000190734863
2014-10-30,2.549999952316284
2014-10-31,2.559999942779541
2014-11-03,2.5899999141693115
2014-11-04,2.5799999237060547
2014-11-05,2.380000114440918
2014-11-06,2.4200000762939453
2014-11-07,2.4000000953674316
2014-11-10,2.4000000953674316
2014-11-11,2.4000000953674316
2014-11-12,2.4000000953674316
2014-11-13,2.299999952316284
2014-11-14,2.299999952316284
2014-11-17,2.309999942779541
2014-11-18,2.3499999046325684
2014-11-19,2.3299999237060547
2014-11-20,2.4000000953674316
2014-11-21,2.4100000858306885
2014-11-24,2.390000104904175
2014-11-25,2.3499999046325684
2014-11-26,2.369999885559082
2014-11-28,2.25
2014-12-01,2.2899999618530273
2014-12-02,2.309999942779541
2014-12-03,2.299999952316284
2014-12-04,2.359999895095825
2014-12-05,2.369999885559082
2014-12-08,2.359999895095825
2014-12-09,2.359999895095825
2014-12-10,2.2899999618530273
2014-12-11,2.3299999237060547
2014-12-12,2.3499999046325684
2014-12-15,2.319999933242798
2014-12-16,2.2799999713897705
2014-12-17,2.5899999141693115
2014-12-18,2.5299999713897705
2014-12-19,2.5
2014-12-22,2.4600000381469727
2014-12-23,2.4800000190734863
2014-12-24,2.450000047683716
2014-12-26,2.549999952316284
2014-12-29,2.5399999618530273
2014-12-30,2.5299999713897705
2014-12-31,2.5199999809265137
2015-01-02,2.7899999618530273
2015-01-05,2.890000104904175
2015-01-06,2.950000047683716
2015-01-07,2.869999885559082
2015-01-08,3.119999885559082
2015-01-09,3.0299999713897705
2015-01-12,3.190000057220459
2015-01-13,3.059999942779541
2015-01-14,3.1500000953674316
2015-01-15,3.049999952316284
2015-01-16,3.059999942779541
2015-01-20,2.990000009536743
2015-01-21,2.880000114440918
2015-01-22,2.9000000953674316
2015-01-23,2.9000000953674316
2015-01-26,3.109999895095825
2015-01-27,3.2300000190734863
2015-01-28,3.3299999237060547
2015-01-29,3.509999990463257
2015-01-30,3.819999933242798
2015-02-02,3.990000009536743
2015-02-03,3.940000057220459
2015-02-04,3.75
2015-02-05,3.7100000381469727
2015-02-06,3.640000104904175
2015-02-09,3.5999999046325684
2015-02-10,3.5899999141693115
2015-02-11,3.390000104904175
2015-02-12,3.3499999046325684
2015-02-13,3.4200000762939453
2015-02-17,3.6600000858306885
2015-02-18,3.6500000953674316
2015-02-19,3.5899999141693115
2015-02-20,3.4700000286102295
2015-02-23,3.3299999237060547
2015-02-24,3.5
2015-02-25,3.5
2015-02-26,3.549999952316284
2015-02-27,3.5299999713897705
2015-03-02,3.700000047683716
2015-03-03,3.7799999713897705
2015-03-04,3.9000000953674316
2015-03-05,3.990000009536743
2015-03-06,3.700000047683716
2015-03-09,3.7300000190734863
2015-03-10,3.6700000762939453
2015-03-11,3.5
2015-03-12,3.5
2015-03-13,3.4800000190734863
2015-03-16,3.490000009536743
2015-03-17,3.6500000953674316
2015-03-18,3.640000104904175
2015-03-19,3.799999952316284
2015-03-20,3.799999952316284
2015-03-23,3.7699999809265137
2015-03-24,4.28000020980835
2015-03-25,4.139999866485596
2015-03-26,4.050000190734863
2015-03-27,4.5
2015-03-30,4.489999771118164
2015-03-31,4.559999942779541
2015-04-01,4.519999980926514
2015-04-02,4.650000095367432
2015-04-06,4.659999847412109
2015-04-07,4.739999771118164
2015-04-08,4.739999771118164
2015-04-09,4.789999961853027
2015-04-10,4.980000019073486
2015-04-13,5.199999809265137
2015-04-14,5.210000038146973
2015-04-15,5.639999866485596
2015-04-16,5.019999980926514
2015-04-17,5.079999923706055
2015-04-20,4.739999771118164
2015-04-21,4.480000019073486
2015-04-22,4.78000020980835
2015-04-23,5.010000228881836
2015-04-24,4.710000038146973
2015-04-27,4.510000228881836
2015-04-28,4.659999847412109
2015-04-29,4.599999904632568
2015-04-30,4.380000114440918
2015-05-01,4.489999771118164
2015-05-04,4.519999980926514
2015-05-05,4.489999771118164
2015-05-06,4.599999904632568
2015-05-07,4.489999771118164
2015-05-08,4.260000228881836
2015-05-11,4.03000020980835
2015-05-12,4.119999885559082
2015-05-13,4.329999923706055
2015-05-14,4.630000114440918
2015-05-15,4.5
2015-05-18,4.510000228881836
2015-05-19,4.449999809265137
2015-05-20,4.260000228881836
2015-05-21,4.119999885559082
2015-05-22,4.090000152587891
2015-05-26,4.130000114440918
2015-05-27,3.9100000858306885
2015-05-28,3.950000047683716
2015-05-29,4.139999866485596
2015-06-01,3.930000066757202
2015-06-02,4.0
2015-06-03,3.9100000858306885
2015-06-04,3.9700000286102295
2015-06-05,3.9100000858306885
2015-06-08,4.0
2015-06-09,4.099999904632568
2015-06-10,4.099999904632568
2015-06-11,4.139999866485596
2015-06-12,4.139999866485596
2015-06-15,4.099999904632568
2015-06-16,4.510000228881836
2015-06-17,4.289999961853027
2015-06-18,4.420000076293945
2015-06-19,4.340000152587891
2015-06-22,4.420000076293945
2015-06-23,4.440000057220459
2015-06-24,4.5
2015-06-25,4.369999885559082
2015-06-26,4.039999961853027
2015-06-29,3.940000057220459
2015-06-30,3.890000104904175
2015-07-01,3.8499999046325684
2015-07-02,3.9000000953674316
2015-07-06,4.0
2015-07-07,3.819999933242798
2015-07-08,3.5399999618530273
2015-07-09,3.5799999237060547
2015-07-10,3.640000104904175
2015-07-13,3.740000009536743
2015-07-14,3.819999933242798
2015-07-15,3.9000000953674316
2015-07-16,3.9800000190734863
2015-07-17,4.190000057220459
2015-07-20,4.070000171661377
2015-07-21,4.039999961853027
2015-07-22,3.9200000762939453
2015-07-23,4.010000228881836
2015-07-24,3.7100000381469727
2015-07-27,3.680000066757202
2015-07-28,3.4800000190734863
2015-07-29,3.4000000953674316
2015-07-30,3.319999933242798
2015-07-31,3.25
2015-08-03,3.2100000381469727
2015-08-04,4.119999885559082
2015-08-05,4.150000095367432
2015-08-06,3.890000104904175
2015-08-07,4.099999904632568
2015-08-10,4.159999847412109
2015-08-11,4.230000019073486
2015-08-12,4.03000020980835
2015-08-13,4.110000133514404
2015-08-14,3.690000057220459
2015-08-17,3.9100000858306885
2015-08-18,4.039999961853027
2015-08-19,4.0
2015-08-20,3.880000114440918
2015-08-21,3.9600000381469727
2015-08-24,3.6700000762939453
2015-08-25,3.4000000953674316
2015-08-26,3.4000000953674316
2015-08-27,3.609999895095825
2015-08-28,3.799999952316284
2015-08-31,3.7300000190734863
2015-09-01,3.6500000953674316
2015-09-02,3.559999942779541
2015-09-03,3.5299999713897705
2015-09-04,3.5
2015-09-08,3.619999885559082
2015-09-09,3.549999952316284
2015-09-10,3.5
2015-09-11,3.680000066757202
2015-09-14,3.6600000858306885
2015-09-15,3.549999952316284
2015-09-16,3.7799999713897705
2015-09-17,3.9100000858306885
2015-09-18,3.8299999237060547
2015-09-21,3.690000057220459
2015-09-22,3.5899999141693115
2015-09-23,3.5899999141693115
2015-09-24,3.549999952316284
2015-09-25,3.3299999237060547
2015-09-28,3.3399999141693115
2015-09-29,3.190000057220459
2015-09-30,3.390000104904175
2015-10-01,3.359999895095825
2015-10-02,3.490000009536743
2015-10-05,3.5
2015-10-06,3.5199999809265137
2015-10-07,3.5399999618530273
2015-10-08,3.490000009536743
2015-10-09,3.549999952316284
2015-10-12,3.5799999237060547
2015-10-13,3.5899999141693115
2015-10-14,3.440000057220459
2015-10-15,3.440000057220459
2015-10-16,3.319999933242798
2015-10-19,3.180000066757202
2015-10-20,3.0799999237060547
2015-10-21,3.1500000953674316
2015-10-22,3.2100000381469727
2015-10-23,3.2699999809265137
2015-10-26,3.240000009536743
2015-10-27,3.25
2015-10-28,3.309999942779541
2015-10-29,3.2899999618530273
2015-10-30,3.25
2015-11-02,3.359999895095825
2015-11-03,3.4700000286102295
2015-11-04,3.4200000762939453
2015-11-05,3.569999933242798
2015-11-06,3.680000066757202
2015-11-09,3.549999952316284
2015-11-10,3.5199999809265137
2015-11-11,3.490000009536743
2015-11-12,3.5199999809265137
2015-11-13,3.5799999237060547
2015-11-16,3.5999999046325684
2015-11-17,3.559999942779541
2015-11-18,3.5199999809265137
2015-11-19,3.619999885559082
2015-11-20,3.740000009536743
2015-11-23,3.819999933242798
2015-11-24,3.8299999237060547
2015-11-25,3.8499999046325684
2015-11-27,3.819999933242798
2015-11-30,3.819999933242798
2015-12-01,3.890000104904175
2015-12-02,3.940000057220459
2015-12-03,3.869999885559082
2015-12-04,3.880000114440918
2015-12-07,3.8499999046325684
2015-12-08,3.9000000953674316
2015-12-09,3.759999990463257
2015-12-10,3.990000009536743
2015-12-11,4.050000190734863
2015-12-14,4.019999980926514
2015-12-15,3.9700000286102295
2015-12-16,4.079999923706055
2015-12-17,4.199999809265137
2015-12-18,4.070000171661377
2015-12-21,3.930000066757202
2015-12-22,3.9200000762939453
2015-12-23,4.0
2015-12-24,3.990000009536743
2015-12-28,4.0
2015-12-29,4.059999942779541
2015-12-30,4.090000152587891
2015-12-31,4.230000019073486
2016-01-04,4.21999979019165
2016-01-05,4.230000019073486
2016-01-06,4.230000019073486
2016-01-07,4.130000114440918
2016-01-08,4.170000076293945
2016-01-11,4.389999866485596
2016-01-12,4.28000020980835
2016-01-13,4.079999923706055
2016-01-14,4.110000133514404
2016-01-15,3.809999942779541
2016-01-19,3.819999933242798
2016-01-20,3.799999952316284
2016-01-21,3.799999952316284
2016-01-22,4.099999904632568
2016-01-25,4.090000152587891
2016-01-26,4.079999923706055
2016-01-27,3.8499999046325684
2016-01-28,4.050000190734863
2016-01-29,4.050000190734863
2016-02-01,4.010000228881836
2016-02-02,3.950000047683716
2016-02-03,3.930000066757202
2016-02-04,3.940000057220459
2016-02-05,3.9100000858306885
2016-02-08,3.9800000190734863
2016-02-09,3.950000047683716
2016-02-10,3.930000066757202
2016-02-11,3.9000000953674316
2016-02-12,4.059999942779541
2016-02-16,4.139999866485596
2016-02-17,4.099999904632568
2016-02-18,4.119999885559082
2016-02-19,4.099999904632568
2016-02-22,4.139999866485596
2016-02-23,4.130000114440918
2016-02-24,4.110000133514404
2016-02-25,4.070000171661377
2016-02-26,4.070000171661377
2016-02-29,4.059999942779541
2016-03-01,4.050000190734863
2016-03-02,3.890000104904175
2016-03-03,3.7200000286102295
2016-03-04,3.6600000858306885
2016-03-07,3.75
2016-03-08,3.7100000381469727
2016-03-09,3.9100000858306885
2016-03-10,3.7899999618530273
2016-03-11,3.8499999046325684
2016-03-14,3.8399999141693115
2016-03-15,3.7100000381469727
2016-03-16,3.609999895095825
2016-03-17,3.3299999237060547
2016-03-18,3.259999990463257
2016-03-21,3.2699999809265137
2016-03-22,3.009999990463257
2016-03-23,3.0999999046325684
2016-03-24,3.1700000762939453
2016-03-28,3.2100000381469727
2016-03-29,3.1700000762939453
2016-03-30,3.140000104904175
2016-03-31,3.109999895095825
2016-04-01,3.190000057220459
2016-04-04,3.130000114440918
2016-04-05,3.140000104904175
2016-04-06,3.240000009536743
2016-04-07,3.3399999141693115
2016-04-08,3.3399999141693115
2016-04-11,3.4600000381469727
2016-04-12,3.549999952316284
2016-04-13,3.6600000858306885
2016-04-14,3.7300000190734863
2016-04-15,3.7300000190734863
2016-04-18,3.5199999809265137
2016-04-19,3.2100000381469727
2016-04-20,3.359999895095825
2016-04-21,3.430000066757202
2016-04-22,3.4700000286102295
2016-04-25,3.450000047683716
2016-04-26,3.450000047683716
2016-04-27,3.4000000953674316
2016-04-28,3.3399999141693115
2016-04-29,3.1500000953674316
2016-05-02,3.2699999809265137
2016-05-03,3.2699999809265137
2016-05-04,3.2200000286102295
2016-05-05,3.2100000381469727
2016-05-06,3.190000057220459
2016-05-09,3.2100000381469727
2016-05-10,3.2699999809265137
2016-05-11,3.4000000953674316
2016-05-12,3.309999942779541
2016-05-13,3.4000000953674316
2016-05-16,3.4800000190734863
2016-05-17,3.3499999046325684
2016-05-18,3.4700000286102295
2016-05-19,3.4200000762939453
2016-05-20,3.5399999618530273
2016-05-23,3.7300000190734863
2016-05-24,3.9200000762939453
2016-05-25,3.9800000190734863
2016-05-26,4.039999961853027
2016-05-27,4.050000190734863
2016-05-31,3.799999952316284
2016-06-01,3.740000009536743
2016-06-02,3.8399999141693115
2016-06-03,3.950000047683716
2016-06-06,4.130000114440918
2016-06-07,4.070000171661377
2016-06-08,4.139999866485596
2016-06-09,4.170000076293945
2016-06-10,4.110000133514404
2016-06-13,4.079999923706055
2016-06-14,4.119999885559082
2016-06-15,4.230000019073486
2016-06-16,4.199999809265137
2016-06-17,4.179999828338623
2016-06-20,4.130000114440918
2016-06-21,4.150000095367432
2016-06-22,4.170000076293945
2016-06-23,4.210000038146973
2016-06-24,4.170000076293945
2016-06-27,3.950000047683716
2016-06-28,3.869999885559082
2016-06-29,3.890000104904175
2016-06-30,4.03000020980835
2016-07-01,3.9200000762939453
2016-07-05,4.150000095367432
2016-07-06,4.019999980926514
2016-07-07,4.119999885559082
2016-07-08,4.050000190734863
2016-07-11,4.150000095367432
2016-07-12,4.28000020980835
2016-07-13,4.090000152587891
2016-07-14,4.170000076293945
2016-07-15,4.119999885559082
2016-07-18,4.159999847412109
2016-07-19,4.159999847412109
2016-07-20,4.159999847412109
2016-07-21,4.110000133514404
2016-07-22,4.110000133514404
2016-07-25,4.110000133514404
2016-07-26,4.079999923706055
2016-07-27,4.210000038146973
2016-07-28,4.320000171661377
2016-07-29,4.349999904632568
2016-08-01,4.329999923706055
2016-08-02,4.300000190734863
2016-08-03,4.320000171661377
2016-08-04,4.159999847412109
2016-08-05,4.190000057220459
2016-08-08,4.28000020980835
2016-08-09,4.369999885559082
2016-08-10,4.400000095367432
2016-08-11,4.309999942779541
2016-08-12,4.28000020980835
2016-08-15,4.199999809265137
2016-08-16,4.139999866485596
2016-08-17,4.139999866485596
2016-08-18,4.150000095367432
2016-08-19,4.139999866485596
2016-08-22,4.150000095367432
2016-08-23,4.210000038146973
2016-08-24,4.260000228881836
2016-08-25,4.300000190734863
2016-08-26,4.199999809265137
2016-08-29,4.190000057220459
2016-08-30,4.300000190734863
2016-08-31,4.170000076293945
2016-09-01,4.230000019073486
2016-09-02,4.289999961853027
2016-09-06,4.25
2016-09-07,4.289999961853027
2016-09-08,4.099999904632568
2016-09-09,4.059999942779541
2016-09-12,4.110000133514404
2016-09-13,4.059999942779541
2016-09-14,4.130000114440918
2016-09-15,4.159999847412109
2016-09-16,4.119999885559082
2016-09-19,4.139999866485596
2016-09-20,4.130000114440918
2016-09-21,4.199999809265137
2016-09-22,4.21999979019165
2016-09-23,4.28000020980835
2016-09-26,4.230000019073486
2016-09-27,4.320000171661377
2016-09-28,4.409999847412109
2016-09-29,4.269999980926514
2016-09-30,4.440000057220459
2016-10-03,4.420000076293945
2016-10-04,4.429999828338623
2016-10-05,4.480000019073486
2016-10-06,4.489999771118164
2016-10-07,4.400000095367432
2016-10-10,4.489999771118164
2016-10-11,4.380000114440918
2016-10-12,4.389999866485596
2016-10-13,4.369999885559082
2016-10-14,4.369999885559082
2016-10-17,4.400000095367432
2016-10-18,4.650000095367432
2016-10-19,4.599999904632568
2016-10-20,4.5
2016-10-21,4.449999809265137
2016-10-24,4.550000190734863
2016-10-25,4.5
2016-10-26,4.400000095367432
2016-10-27,4.5
2016-10-28,4.5
2016-10-31,5.050000190734863
2016-11-01,4.599999904632568
2016-11-02,4.449999809265137
2016-11-03,4.400000095367432
2016-11-04,4.599999904632568
2016-11-07,4.650000095367432
2016-11-08,4.550000190734863
2016-11-09,4.75
2016-11-10,4.800000190734863
2016-11-11,5.150000095367432
2016-11-14,4.949999809265137
2016-11-15,4.800000190734863
2016-11-16,5.0
2016-11-17,4.900000095367432
2016-11-18,5.0
2016-11-21,5.0
2016-11-22,5.099999904632568
2016-11-23,5.0
2016-11-25,5.0
2016-11-28,4.800000190734863
2016-11-29,4.75
2016-11-30,4.75
2016-12-01,4.650000095367432
2016-12-02,4.449999809265137
2016-12-05,4.599999904632568
2016-12-06,4.800000190734863
2016-12-07,4.849999904632568
2016-12-08,5.050000190734863
2016-12-09,4.949999809265137
2016-12-12,4.75
2016-12-13,4.900000095367432
2016-12-14,4.75
2016-12-15,4.800000190734863
2016-12-16,4.800000190734863
2016-12-19,4.900000095367432
2016-12-20,4.800000190734863
2016-12-21,4.75
2016-12-22,4.699999809265137
2016-12-23,4.849999904632568
2016-12-27,4.699999809265137
2016-12-28,4.699999809265137
2016-12-29,4.650000095367432
2016-12-30,4.599999904632568
2017-01-03,4.5
2017-01-04,4.75
2017-01-05,4.599999904632568
2017-01-06,4.75
2017-01-09,4.949999809265137
2017-01-10,5.050000190734863
2017-01-11,4.949999809265137
2017-01-12,4.849999904632568
2017-01-13,4.900000095367432
2017-01-17,4.75
2017-01-18,4.800000190734863
2017-01-19,4.849999904632568
2017-01-20,4.900000095367432
2017-01-23,4.949999809265137
2017-01-24,5.25
2017-01-25,5.050000190734863
2017-01-26,4.949999809265137
2017-01-27,4.849999904632568
2017-01-30,4.699999809265137
2017-01-31,4.75
2017-02-01,4.650000095367432
2017-02-02,4.650000095367432
2017-02-03,4.599999904632568
2017-02-06,4.550000190734863
2017-02-07,4.449999809265137
2017-02-08,4.349999904632568
2017-02-09,4.400000095367432
2017-02-10,4.349999904632568
2017-02-13,4.349999904632568
2017-02-14,4.349999904632568
2017-02-15,4.300000190734863
2017-02-16,4.25
2017-02-17,4.150000095367432
2017-02-21,4.050000190734863
2017-02-22,3.9000000953674316
2017-02-23,3.8499999046325684
2017-02-24,4.099999904632568
2017-02-27,4.400000095367432
2017-02-28,4.099999904632568
2017-03-01,4.25
2017-03-02,4.199999809265137
2017-03-03,4.150000095367432
2017-03-06,4.099999904632568
2017-03-07,4.150000095367432
2017-03-08,4.199999809265137
2017-03-09,4.599999904632568
2017-03-10,4.449999809265137
2017-03-13,4.550000190734863
2017-03-14,4.550000190734863
2017-03-15,4.550000190734863
2017-03-16,4.599999904632568
2017-03-17,4.550000190734863
2017-03-20,4.699999809265137
2017-03-21,4.599999904632568
2017-03-22,4.400000095367432
2017-03-23,4.5
2017-03-24,4.599999904632568
2017-03-27,4.849999904632568
2017-03-28,4.800000190734863
2017-03-29,4.75
2017-03-30,4.699999809265137
2017-03-31,4.800000190734863
2017-04-03,4.75
2017-04-04,4.699999809265137
2017-04-05,4.650000095367432
2017-04-06,4.550000190734863
2017-04-07,4.5
2017-04-10,4.300000190734863
2017-04-11,4.400000095367432
2017-04-12,4.349999904632568
2017-04-13,4.300000190734863
2017-04-17,4.25
2017-04-18,4.349999904632568
2017-04-19,4.349999904632568
2017-04-20,4.349999904632568
2017-04-21,4.25
2017-04-24,4.349999904632568
2017-04-25,4.349999904632568
2017-04-26,4.599999904632568
2017-04-27,4.5
2017-04-28,4.400000095367432
2017-05-01,4.599999904632568
2017-05-02,4.550000190734863
2017-05-03,4.550000190734863
2017-05-04,4.449999809265137
2017-05-05,4.5
2017-05-08,4.650000095367432
2017-05-09,4.650000095367432
2017-05-10,4.699999809265137
2017-05-11,4.75
2017-05-12,4.650000095367432
2017-05-15,4.550000190734863
2017-05-16,4.599999904632568
2017-05-17,4.650000095367432
2017-05-18,4.699999809265137
2017-05-19,4.349999904632568
2017-05-22,4.599999904632568
2017-05-23,4.550000190734863
2017-05-24,4.400000095367432
2017-05-25,4.400000095367432
2017-05-26,4.300000190734863
2017-05-30,4.300000190734863
2017-05-31,4.0
2017-06-01,4.0
2017-06-02,4.449999809265137
2017-06-05,4.449999809265137
2017-06-06,4.550000190734863
2017-06-07,4.550000190734863
2017-06-08,4.550000190734863
2017-06-09,4.650000095367432
2017-06-12,4.75
2017-06-13,4.75
2017-06-14,4.75
2017-06-15,4.800000190734863
2017-06-16,4.800000190734863
2017-06-19,4.849999904632568
2017-06-20,4.900000095367432
2017-06-21,4.900000095367432
2017-06-22,5.0
2017-06-23,5.199999809265137
2017-06-26,5.199999809265137
2017-06-27,5.050000190734863
2017-06-28,5.199999809265137
2017-06-29,5.25
2017-06-30,5.449999809265137
2017-07-03,5.449999809265137
2017-07-05,5.300000190734863
2017-07-06,5.25
2017-07-07,5.400000095367432
2017-07-10,5.25
2017-07-11,5.300000190734863
2017-07-12,5.449999809265137
2017-07-13,5.449999809265137
2017-07-14,5.550000190734863
2017-07-17,5.650000095367432
2017-07-18,5.550000190734863
2017-07-19,5.550000190734863
2017-07-20,5.599999904632568
2017-07-21,5.650000095367432
2017-07-24,5.550000190734863
2017-07-25,5.650000095367432
2017-07-26,5.5
2017-07-27,5.550000190734863
2017-07-28,5.449999809265137
2017-07-31,5.400000095367432
2017-08-01,5.349999904632568
2017-08-02,5.099999904632568
2017-08-03,4.900000095367432
2017-08-04,5.099999904632568
2017-08-07,5.150000095367432
2017-08-08,5.050000190734863
2017-08-09,5.099999904632568
2017-08-10,5.349999904632568
2017-08-11,5.25
2017-08-14,5.300000190734863
2017-08-15,5.25
2017-08-16,5.300000190734863
2017-08-17,5.300000190734863
2017-08-18,5.449999809265137
2017-08-21,5.25
2017-08-22,5.300000190734863
2017-08-23,5.25
2017-08-24,5.300000190734863
2017-08-25,5.300000190734863
2017-08-28,5.400000095367432
2017-08-29,5.650000095367432
2017-08-30,5.650000095367432
2017-08-31,5.550000190734863
2017-09-01,5.550000190734863
2017-09-05,5.5
2017-09-06,5.599999904632568
2017-09-07,5.599999904632568
2017-09-08,5.599999904632568
2017-09-11,5.800000190734863
2017-09-12,5.800000190734863
2017-09-13,5.849999904632568
2017-09-14,5.800000190734863
2017-09-15,5.900000095367432
2017-09-18,5.849999904632568
