,UTG
2011-09-13,24.690000534057617
2011-09-14,24.829999923706055
2011-09-15,25.010000228881836
2011-09-16,24.940000534057617
2011-09-19,25.149999618530273
2011-09-20,25.43000030517578
2011-09-21,24.899999618530273
2011-09-22,24.43000030517578
2011-09-23,24.549999237060547
2011-09-26,24.350000381469727
2011-09-27,24.489999771118164
2011-09-28,24.479999542236328
2011-09-29,24.6299991607666
2011-09-30,24.399999618530273
2011-10-03,23.350000381469727
2011-10-04,23.18000030517578
2011-10-05,23.010000228881836
2011-10-06,23.81999969482422
2011-10-07,24.299999237060547
2011-10-10,24.260000228881836
2011-10-11,24.5
2011-10-12,24.6200008392334
2011-10-13,25.18000030517578
2011-10-14,25.020000457763672
2011-10-17,24.3799991607666
2011-10-18,24.760000228881836
2011-10-19,25.020000457763672
2011-10-20,25.059999465942383
2011-10-21,25.489999771118164
2011-10-24,25.25
2011-10-25,25.010000228881836
2011-10-26,25.229999542236328
2011-10-27,25.450000762939453
2011-10-28,25.09000015258789
2011-10-31,25.049999237060547
2011-11-01,25.219999313354492
2011-11-02,25.110000610351562
2011-11-03,25.25
2011-11-04,25.0
2011-11-07,24.84000015258789
2011-11-08,25.170000076293945
2011-11-09,25.030000686645508
2011-11-10,25.110000610351562
2011-11-11,25.200000762939453
2011-11-14,25.440000534057617
2011-11-15,25.799999237060547
2011-11-16,26.059999465942383
2011-11-17,25.329999923706055
2011-11-18,25.100000381469727
2011-11-21,25.030000686645508
2011-11-22,25.309999465942383
2011-11-23,24.889999389648438
2011-11-25,25.079999923706055
2011-11-28,25.1299991607666
2011-11-29,25.5
2011-11-30,25.690000534057617
2011-12-01,25.5
2011-12-02,25.68000030517578
2011-12-05,25.489999771118164
2011-12-06,25.59000015258789
2011-12-07,25.719999313354492
2011-12-08,25.75
2011-12-09,25.549999237060547
2011-12-12,25.969999313354492
2011-12-13,25.93000030517578
2011-12-14,25.6299991607666
2011-12-15,25.920000076293945
2011-12-16,26.0
2011-12-19,25.75
2011-12-20,25.920000076293945
2011-12-21,25.940000534057617
2011-12-22,26.479999542236328
2011-12-23,26.790000915527344
2011-12-27,26.700000762939453
2011-12-28,25.8799991607666
2011-12-29,26.0
2011-12-30,26.010000228881836
2012-01-03,25.770000457763672
2012-01-04,25.860000610351562
2012-01-05,25.450000762939453
2012-01-06,25.18000030517578
2012-01-09,25.34000015258789
2012-01-10,25.59000015258789
2012-01-11,25.540000915527344
2012-01-12,25.209999084472656
2012-01-13,25.190000534057617
2012-01-17,25.149999618530273
2012-01-18,25.25
2012-01-19,25.209999084472656
2012-01-20,25.389999389648438
2012-01-23,26.299999237060547
2012-01-24,26.690000534057617
2012-01-25,27.209999084472656
2012-01-26,27.25
2012-01-27,27.600000381469727
2012-01-30,27.260000228881836
2012-01-31,27.3700008392334
2012-02-01,27.610000610351562
2012-02-02,27.420000076293945
2012-02-03,26.93000030517578
2012-02-06,25.979999542236328
2012-02-07,25.610000610351562
2012-02-08,26.100000381469727
2012-02-09,26.139999389648438
2012-02-10,25.889999389648438
2012-02-13,26.0
2012-02-14,25.979999542236328
2012-02-15,25.81999969482422
2012-02-16,26.030000686645508
2012-02-17,26.09000015258789
2012-02-21,26.3700008392334
2012-02-22,26.280000686645508
2012-02-23,26.149999618530273
2012-02-24,26.489999771118164
2012-02-27,26.34000015258789
2012-02-28,26.5
2012-02-29,26.5
2012-03-01,26.65999984741211
2012-03-02,26.65999984741211
2012-03-05,26.700000762939453
2012-03-06,26.670000076293945
2012-03-07,26.799999237060547
2012-03-08,26.84000015258789
2012-03-09,27.1299991607666
2012-03-12,27.290000915527344
2012-03-13,26.979999542236328
2012-03-14,26.780000686645508
2012-03-15,26.420000076293945
2012-03-16,25.8799991607666
2012-03-19,25.770000457763672
2012-03-20,26.030000686645508
2012-03-21,26.209999084472656
2012-03-22,26.18000030517578
2012-03-23,26.219999313354492
2012-03-26,26.399999618530273
2012-03-27,26.540000915527344
2012-03-28,26.100000381469727
2012-03-29,25.84000015258789
2012-03-30,26.0
2012-04-02,26.06999969482422
2012-04-03,26.040000915527344
2012-04-04,25.780000686645508
2012-04-05,25.59000015258789
2012-04-09,25.34000015258789
2012-04-10,25.139999389648438
2012-04-11,25.190000534057617
2012-04-12,25.399999618530273
2012-04-13,25.549999237060547
2012-04-16,25.809999465942383
2012-04-17,25.93000030517578
2012-04-18,25.709999084472656
2012-04-19,25.639999389648438
2012-04-20,25.889999389648438
2012-04-23,25.989999771118164
2012-04-24,26.18000030517578
2012-04-25,26.18000030517578
2012-04-26,26.239999771118164
2012-04-27,26.3799991607666
2012-04-30,26.75
2012-05-01,26.68000030517578
2012-05-02,26.600000381469727
2012-05-03,26.399999618530273
2012-05-04,26.3700008392334
2012-05-07,26.280000686645508
2012-05-08,26.420000076293945
2012-05-09,26.139999389648438
2012-05-10,26.309999465942383
2012-05-11,26.200000762939453
2012-05-14,25.889999389648438
2012-05-15,25.799999237060547
2012-05-16,25.5
2012-05-17,25.0
2012-05-18,24.3799991607666
2012-05-21,24.34000015258789
2012-05-22,24.700000762939453
2012-05-23,24.700000762939453
2012-05-24,24.969999313354492
2012-05-25,25.329999923706055
2012-05-29,25.649999618530273
2012-05-30,25.719999313354492
2012-05-31,25.799999237060547
2012-06-01,25.75
2012-06-04,25.040000915527344
2012-06-05,25.059999465942383
2012-06-06,25.299999237060547
2012-06-07,25.670000076293945
2012-06-08,25.770000457763672
2012-06-11,26.200000762939453
2012-06-12,26.260000228881836
2012-06-13,26.520000457763672
2012-06-14,26.43000030517578
2012-06-15,26.540000915527344
2012-06-18,26.719999313354492
2012-06-19,26.979999542236328
2012-06-20,26.860000610351562
2012-06-21,26.719999313354492
2012-06-22,26.989999771118164
2012-06-25,27.010000228881836
2012-06-26,27.1299991607666
2012-06-27,26.899999618530273
2012-06-28,26.350000381469727
2012-06-29,26.6200008392334
2012-07-02,27.790000915527344
2012-07-03,27.969999313354492
2012-07-05,26.600000381469727
2012-07-06,26.649999618530273
2012-07-09,26.93000030517578
2012-07-10,26.520000457763672
2012-07-11,26.440000534057617
2012-07-12,26.459999084472656
2012-07-13,26.149999618530273
2012-07-16,25.889999389648438
2012-07-17,25.920000076293945
2012-07-18,26.329999923706055
2012-07-19,26.139999389648438
2012-07-20,25.600000381469727
2012-07-23,25.459999084472656
2012-07-24,25.209999084472656
2012-07-25,25.459999084472656
2012-07-26,25.600000381469727
2012-07-27,25.700000762939453
2012-07-30,25.719999313354492
2012-07-31,26.110000610351562
2012-08-01,26.15999984741211
2012-08-02,25.760000228881836
2012-08-03,25.799999237060547
2012-08-06,25.5
2012-08-07,25.270000457763672
2012-08-08,25.200000762939453
2012-08-09,24.989999771118164
2012-08-10,25.280000686645508
2012-08-13,25.270000457763672
2012-08-14,25.100000381469727
2012-08-15,25.06999969482422
2012-08-16,24.979999542236328
2012-08-17,24.850000381469727
2012-08-20,24.850000381469727
2012-08-21,24.709999084472656
2012-08-22,24.579999923706055
2012-08-23,24.520000457763672
2012-08-24,24.450000762939453
2012-08-27,24.5
2012-08-28,24.649999618530273
2012-08-29,24.770000457763672
2012-08-30,24.799999237060547
2012-08-31,24.780000686645508
2012-09-04,24.90999984741211
2012-09-05,24.959999084472656
2012-09-06,25.139999389648438
2012-09-07,25.100000381469727
2012-09-10,25.100000381469727
2012-09-11,25.190000534057617
2012-09-12,25.170000076293945
2012-09-13,25.31999969482422
2012-09-14,25.18000030517578
2012-09-17,25.010000228881836
2012-09-18,24.90999984741211
2012-09-19,24.989999771118164
2012-09-20,24.989999771118164
2012-09-21,25.1299991607666
2012-09-24,25.299999237060547
2012-09-25,25.290000915527344
2012-09-26,25.299999237060547
2012-09-27,25.299999237060547
2012-09-28,25.280000686645508
2012-10-01,25.280000686645508
2012-10-02,25.3799991607666
2012-10-03,25.440000534057617
2012-10-04,25.549999237060547
2012-10-05,25.729999542236328
2012-10-08,25.780000686645508
2012-10-09,25.670000076293945
2012-10-10,25.520000457763672
2012-10-11,25.520000457763672
2012-10-12,25.43000030517578
2012-10-15,25.520000457763672
2012-10-16,25.639999389648438
2012-10-17,25.600000381469727
2012-10-18,25.690000534057617
2012-10-19,25.559999465942383
2012-10-22,25.389999389648438
2012-10-23,25.110000610351562
2012-10-24,25.15999984741211
2012-10-25,25.219999313354492
2012-10-26,25.25
2012-10-31,25.290000915527344
2012-11-01,25.350000381469727
2012-11-02,25.200000762939453
2012-11-05,24.899999618530273
2012-11-06,24.940000534057617
2012-11-07,24.43000030517578
2012-11-08,24.299999237060547
2012-11-09,24.18000030517578
2012-11-12,23.899999618530273
2012-11-13,23.799999237060547
2012-11-14,22.940000534057617
2012-11-15,22.260000228881836
2012-11-16,23.049999237060547
2012-11-19,23.200000762939453
2012-11-20,23.350000381469727
2012-11-21,23.549999237060547
2012-11-23,23.600000381469727
2012-11-26,23.920000076293945
2012-11-27,24.0
2012-11-28,24.030000686645508
2012-11-29,24.149999618530273
2012-11-30,24.43000030517578
2012-12-03,24.350000381469727
2012-12-04,23.899999618530273
2012-12-05,23.860000610351562
2012-12-06,23.950000762939453
2012-12-07,24.079999923706055
2012-12-10,23.979999542236328
2012-12-11,24.190000534057617
2012-12-12,24.229999542236328
2012-12-13,23.979999542236328
2012-12-14,23.850000381469727
2012-12-17,23.889999389648438
2012-12-18,24.059999465942383
2012-12-19,24.149999618530273
2012-12-20,24.31999969482422
2012-12-21,24.299999237060547
2012-12-24,24.239999771118164
2012-12-26,24.229999542236328
2012-12-27,23.8799991607666
2012-12-28,23.81999969482422
2012-12-31,23.81999969482422
2013-01-02,24.25
2013-01-03,24.5
2013-01-04,24.59000015258789
2013-01-07,24.739999771118164
2013-01-08,24.639999389648438
2013-01-09,24.559999465942383
2013-01-10,24.809999465942383
2013-01-11,24.6299991607666
2013-01-14,24.6299991607666
2013-01-15,24.540000915527344
2013-01-16,24.440000534057617
2013-01-17,24.56999969482422
2013-01-18,24.68000030517578
2013-01-22,24.700000762939453
2013-01-23,24.799999237060547
2013-01-24,25.0
2013-01-25,25.170000076293945
2013-01-28,25.190000534057617
2013-01-29,25.299999237060547
2013-01-30,25.389999389648438
2013-01-31,25.3700008392334
2013-02-01,25.440000534057617
2013-02-04,25.34000015258789
2013-02-05,25.5
2013-02-06,25.610000610351562
2013-02-07,25.690000534057617
2013-02-08,25.799999237060547
2013-02-11,25.770000457763672
2013-02-12,25.899999618530273
2013-02-13,25.799999237060547
2013-02-14,25.56999969482422
2013-02-15,25.34000015258789
2013-02-19,25.56999969482422
2013-02-20,25.280000686645508
2013-02-21,24.93000030517578
2013-02-22,25.149999618530273
2013-02-25,24.799999237060547
2013-02-26,24.780000686645508
2013-02-27,25.079999923706055
2013-02-28,25.309999465942383
2013-03-01,25.360000610351562
2013-03-04,25.520000457763672
2013-03-05,25.610000610351562
2013-03-06,25.770000457763672
2013-03-07,25.860000610351562
2013-03-08,25.899999618530273
2013-03-11,26.0
2013-03-12,26.010000228881836
2013-03-13,26.110000610351562
2013-03-14,25.860000610351562
2013-03-15,25.950000762939453
2013-03-18,25.719999313354492
2013-03-19,25.8799991607666
2013-03-20,26.010000228881836
2013-03-21,25.940000534057617
2013-03-22,26.100000381469727
2013-03-25,26.100000381469727
2013-03-26,26.18000030517578
2013-03-27,26.3799991607666
2013-03-28,26.479999542236328
2013-04-01,26.579999923706055
2013-04-02,26.649999618530273
2013-04-03,26.510000228881836
2013-04-04,26.579999923706055
2013-04-05,26.690000534057617
2013-04-08,26.799999237060547
2013-04-09,26.940000534057617
2013-04-10,27.079999923706055
2013-04-11,27.25
2013-04-12,27.18000030517578
2013-04-15,26.739999771118164
2013-04-16,27.010000228881836
2013-04-17,26.65999984741211
2013-04-18,26.850000381469727
2013-04-19,27.290000915527344
2013-04-22,27.3799991607666
2013-04-23,27.56999969482422
2013-04-24,27.549999237060547
2013-04-25,27.719999313354492
2013-04-26,27.68000030517578
2013-04-29,27.84000015258789
2013-04-30,27.8700008392334
2013-05-01,27.5
2013-05-02,27.5
2013-05-03,27.610000610351562
2013-05-06,27.329999923706055
2013-05-07,27.600000381469727
2013-05-08,27.68000030517578
2013-05-09,27.389999389648438
2013-05-10,27.399999618530273
2013-05-13,27.200000762939453
2013-05-14,27.559999465942383
2013-05-15,27.6200008392334
2013-05-16,27.530000686645508
2013-05-17,27.81999969482422
2013-05-20,27.739999771118164
2013-05-21,27.75
2013-05-22,27.219999313354492
2013-05-23,26.889999389648438
2013-05-24,26.649999618530273
2013-05-28,26.43000030517578
2013-05-29,25.549999237060547
2013-05-30,25.81999969482422
2013-05-31,25.299999237060547
2013-06-03,24.969999313354492
2013-06-04,25.049999237060547
2013-06-05,24.790000915527344
2013-06-06,25.09000015258789
2013-06-07,25.43000030517578
2013-06-10,25.690000534057617
2013-06-11,25.329999923706055
2013-06-12,25.139999389648438
2013-06-13,25.0
2013-06-14,25.049999237060547
2013-06-17,25.200000762939453
2013-06-18,25.510000228881836
2013-06-19,25.06999969482422
2013-06-20,24.100000381469727
2013-06-21,24.399999618530273
2013-06-24,24.09000015258789
2013-06-25,24.350000381469727
2013-06-26,24.799999237060547
2013-06-27,25.149999618530273
2013-06-28,25.3700008392334
2013-07-01,25.34000015258789
2013-07-02,25.09000015258789
2013-07-03,25.049999237060547
2013-07-05,24.75
2013-07-08,24.920000076293945
2013-07-09,24.969999313354492
2013-07-10,25.010000228881836
2013-07-11,25.440000534057617
2013-07-12,25.530000686645508
2013-07-15,25.75
2013-07-16,25.639999389648438
2013-07-17,25.75
2013-07-18,25.81999969482422
2013-07-19,25.799999237060547
2013-07-22,25.8700008392334
2013-07-23,25.940000534057617
2013-07-24,25.780000686645508
2013-07-25,25.799999237060547
2013-07-26,25.8700008392334
2013-07-29,25.8700008392334
2013-07-30,25.889999389648438
2013-07-31,25.799999237060547
2013-08-01,25.93000030517578
2013-08-02,25.920000076293945
2013-08-05,25.809999465942383
2013-08-06,25.709999084472656
2013-08-07,25.719999313354492
2013-08-08,25.739999771118164
2013-08-09,25.510000228881836
2013-08-12,25.389999389648438
2013-08-13,25.440000534057617
2013-08-14,25.43000030517578
2013-08-15,24.850000381469727
2013-08-16,24.670000076293945
2013-08-19,24.0
2013-08-20,23.950000762939453
2013-08-21,23.68000030517578
2013-08-22,23.920000076293945
2013-08-23,24.059999465942383
2013-08-26,23.959999084472656
2013-08-27,23.8799991607666
2013-08-28,23.940000534057617
2013-08-29,23.979999542236328
2013-08-30,24.010000228881836
2013-09-03,23.799999237060547
2013-09-04,23.93000030517578
2013-09-05,23.780000686645508
2013-09-06,24.0
2013-09-09,24.110000610351562
2013-09-10,24.299999237060547
2013-09-11,24.280000686645508
2013-09-12,24.190000534057617
2013-09-13,24.329999923706055
2013-09-16,24.43000030517578
2013-09-17,24.469999313354492
2013-09-18,24.799999237060547
2013-09-19,24.860000610351562
2013-09-20,24.860000610351562
2013-09-23,24.899999618530273
2013-09-24,24.93000030517578
2013-09-25,24.920000076293945
2013-09-26,25.040000915527344
2013-09-27,25.059999465942383
2013-09-30,25.06999969482422
2013-10-01,25.270000457763672
2013-10-02,25.270000457763672
2013-10-03,25.190000534057617
2013-10-04,25.139999389648438
2013-10-07,24.809999465942383
2013-10-08,24.770000457763672
2013-10-09,24.510000228881836
2013-10-10,24.940000534057617
2013-10-11,25.260000228881836
2013-10-14,25.190000534057617
2013-10-15,24.610000610351562
2013-10-16,24.8700008392334
2013-10-17,25.5
2013-10-18,25.399999618530273
2013-10-21,25.360000610351562
2013-10-22,25.68000030517578
2013-10-23,25.729999542236328
2013-10-24,25.790000915527344
2013-10-25,25.959999084472656
2013-10-28,26.0
2013-10-29,26.030000686645508
2013-10-30,25.93000030517578
2013-10-31,25.920000076293945
2013-11-01,25.829999923706055
2013-11-04,25.889999389648438
2013-11-05,25.860000610351562
2013-11-06,26.049999237060547
2013-11-07,25.65999984741211
2013-11-08,25.3700008392334
2013-11-11,25.299999237060547
2013-11-12,25.059999465942383
2013-11-13,25.209999084472656
2013-11-14,25.100000381469727
2013-11-15,25.31999969482422
2013-11-18,25.219999313354492
2013-11-19,25.0
2013-11-20,24.799999237060547
2013-11-21,24.809999465942383
2013-11-22,24.90999984741211
2013-11-25,24.860000610351562
2013-11-26,24.899999618530273
2013-11-27,25.0
2013-11-29,24.899999618530273
2013-12-02,24.860000610351562
2013-12-03,24.81999969482422
2013-12-04,24.889999389648438
2013-12-05,24.65999984741211
2013-12-06,24.8799991607666
2013-12-09,24.690000534057617
2013-12-10,24.540000915527344
2013-12-11,24.399999618530273
2013-12-12,24.3700008392334
2013-12-13,24.299999237060547
2013-12-16,24.09000015258789
2013-12-17,24.18000030517578
2013-12-18,24.450000762939453
2013-12-19,24.31999969482422
2013-12-20,24.670000076293945
2013-12-23,24.860000610351562
2013-12-24,24.989999771118164
2013-12-26,25.100000381469727
2013-12-27,24.950000762939453
2013-12-30,25.040000915527344
2013-12-31,25.09000015258789
2014-01-02,24.8700008392334
2014-01-03,24.850000381469727
2014-01-06,25.219999313354492
2014-01-07,25.260000228881836
2014-01-08,25.059999465942383
2014-01-09,24.93000030517578
2014-01-10,25.100000381469727
2014-01-13,25.020000457763672
2014-01-14,24.979999542236328
2014-01-15,24.93000030517578
2014-01-16,25.06999969482422
2014-01-17,25.06999969482422
2014-01-21,25.31999969482422
2014-01-22,25.440000534057617
2014-01-23,25.450000762939453
2014-01-24,25.0
2014-01-27,25.40999984741211
2014-01-28,25.440000534057617
2014-01-29,25.459999084472656
2014-01-30,25.649999618530273
2014-01-31,25.889999389648438
2014-02-03,25.780000686645508
2014-02-04,25.729999542236328
2014-02-05,25.600000381469727
2014-02-06,25.860000610351562
2014-02-07,26.100000381469727
2014-02-10,26.399999618530273
2014-02-11,26.84000015258789
2014-02-12,26.68000030517578
2014-02-13,26.690000534057617
2014-02-14,26.899999618530273
2014-02-18,26.90999984741211
2014-02-19,26.90999984741211
2014-02-20,27.0
2014-02-21,27.34000015258789
2014-02-24,27.420000076293945
2014-02-25,27.459999084472656
2014-02-26,27.420000076293945
2014-02-27,27.600000381469727
2014-02-28,27.559999465942383
2014-03-03,27.6299991607666
2014-03-04,27.75
2014-03-05,27.670000076293945
2014-03-06,27.75
2014-03-07,27.6200008392334
2014-03-10,27.559999465942383
2014-03-11,27.530000686645508
2014-03-12,27.350000381469727
2014-03-13,27.440000534057617
2014-03-14,27.290000915527344
2014-03-17,27.440000534057617
2014-03-18,27.450000762939453
2014-03-19,27.219999313354492
2014-03-20,27.079999923706055
2014-03-21,27.290000915527344
2014-03-24,27.43000030517578
2014-03-25,27.520000457763672
2014-03-26,27.5
2014-03-27,27.450000762939453
2014-03-28,27.65999984741211
2014-03-31,27.760000228881836
2014-04-01,27.809999465942383
2014-04-02,27.81999969482422
2014-04-03,27.75
2014-04-04,27.760000228881836
2014-04-07,27.989999771118164
2014-04-08,28.270000457763672
2014-04-09,28.260000228881836
2014-04-10,28.110000610351562
2014-04-11,28.219999313354492
2014-04-14,28.31999969482422
2014-04-15,28.450000762939453
2014-04-16,28.469999313354492
2014-04-17,28.18000030517578
2014-04-21,28.399999618530273
2014-04-22,28.549999237060547
2014-04-23,28.59000015258789
2014-04-24,28.530000686645508
2014-04-25,28.719999313354492
2014-04-28,28.829999923706055
2014-04-29,28.850000381469727
2014-04-30,28.90999984741211
2014-05-01,29.09000015258789
2014-05-02,28.989999771118164
2014-05-05,29.049999237060547
2014-05-06,28.959999084472656
2014-05-07,29.18000030517578
2014-05-08,29.270000457763672
2014-05-09,29.1200008392334
2014-05-12,29.18000030517578
2014-05-13,29.299999237060547
2014-05-14,29.1299991607666
2014-05-15,29.25
2014-05-16,29.360000610351562
2014-05-19,29.34000015258789
2014-05-20,29.100000381469727
2014-05-21,29.209999084472656
2014-05-22,29.5
2014-05-23,29.440000534057617
2014-05-27,29.6299991607666
2014-05-28,29.5
2014-05-29,29.469999313354492
2014-05-30,29.3700008392334
2014-06-02,29.260000228881836
2014-06-03,29.360000610351562
2014-06-04,29.389999389648438
2014-06-05,29.440000534057617
2014-06-06,29.469999313354492
2014-06-09,29.459999084472656
2014-06-10,29.469999313354492
2014-06-11,29.3799991607666
2014-06-12,29.280000686645508
2014-06-13,29.389999389648438
2014-06-16,29.3700008392334
2014-06-17,29.15999984741211
2014-06-18,29.43000030517578
2014-06-19,29.610000610351562
2014-06-20,29.5
2014-06-23,29.200000762939453
2014-06-24,29.299999237060547
2014-06-25,29.3799991607666
2014-06-26,29.479999542236328
2014-06-27,29.8700008392334
2014-06-30,29.959999084472656
2014-07-01,30.0
2014-07-02,29.440000534057617
2014-07-03,28.489999771118164
2014-07-07,28.670000076293945
2014-07-08,28.690000534057617
2014-07-09,28.90999984741211
2014-07-10,29.040000915527344
2014-07-11,28.920000076293945
2014-07-14,28.93000030517578
2014-07-15,28.920000076293945
2014-07-16,28.90999984741211
2014-07-17,28.649999618530273
2014-07-18,28.93000030517578
2014-07-21,28.850000381469727
2014-07-22,28.989999771118164
2014-07-23,29.040000915527344
2014-07-24,29.079999923706055
2014-07-25,28.989999771118164
2014-07-28,29.200000762939453
2014-07-29,29.239999771118164
2014-07-30,28.8700008392334
2014-07-31,28.350000381469727
2014-08-01,28.049999237060547
2014-08-04,27.889999389648438
2014-08-05,27.309999465942383
2014-08-06,26.84000015258789
2014-08-07,27.170000076293945
2014-08-08,27.639999389648438
2014-08-11,27.950000762939453
2014-08-12,28.1200008392334
2014-08-13,28.25
2014-08-14,28.389999389648438
2014-08-15,28.56999969482422
2014-08-18,28.709999084472656
2014-08-19,28.889999389648438
2014-08-20,28.899999618530273
2014-08-21,29.1200008392334
2014-08-22,28.81999969482422
2014-08-25,28.899999618530273
2014-08-26,28.8700008392334
2014-08-27,29.139999389648438
2014-08-28,29.299999237060547
2014-08-29,29.450000762939453
2014-09-02,29.329999923706055
2014-09-03,29.520000457763672
2014-09-04,29.510000228881836
2014-09-05,29.860000610351562
2014-09-08,29.729999542236328
2014-09-09,29.34000015258789
2014-09-10,29.360000610351562
2014-09-11,29.579999923706055
2014-09-12,29.09000015258789
2014-09-15,29.100000381469727
2014-09-16,29.360000610351562
2014-09-17,29.280000686645508
2014-09-18,29.09000015258789
2014-09-19,29.280000686645508
2014-09-22,28.979999542236328
2014-09-23,28.860000610351562
2014-09-24,28.719999313354492
2014-09-25,28.530000686645508
2014-09-26,28.790000915527344
2014-09-29,28.739999771118164
2014-09-30,29.030000686645508
2014-10-01,29.229999542236328
2014-10-02,28.780000686645508
2014-10-03,28.90999984741211
2014-10-06,28.959999084472656
2014-10-07,29.049999237060547
2014-10-08,29.5
2014-10-09,29.1200008392334
2014-10-10,28.860000610351562
2014-10-13,28.510000228881836
2014-10-14,28.6200008392334
2014-10-15,28.270000457763672
2014-10-16,28.290000915527344
2014-10-17,28.700000762939453
2014-10-20,29.139999389648438
2014-10-21,29.440000534057617
2014-10-22,29.6200008392334
2014-10-23,29.459999084472656
2014-10-24,30.0
2014-10-27,30.219999313354492
2014-10-28,30.489999771118164
2014-10-29,30.34000015258789
2014-10-30,30.639999389648438
2014-10-31,30.8799991607666
2014-11-03,31.239999771118164
2014-11-04,31.15999984741211
2014-11-05,31.600000381469727
2014-11-06,31.450000762939453
2014-11-07,31.760000228881836
2014-11-10,32.33000183105469
2014-11-11,31.809999465942383
2014-11-12,31.5
2014-11-13,31.489999771118164
2014-11-14,31.1200008392334
2014-11-17,31.510000228881836
2014-11-18,31.540000915527344
2014-11-19,31.899999618530273
2014-11-20,31.6200008392334
2014-11-21,31.850000381469727
2014-11-24,31.559999465942383
2014-11-25,31.799999237060547
2014-11-26,32.20000076293945
2014-11-28,32.56999969482422
2014-12-01,32.25
2014-12-02,32.31999969482422
2014-12-03,32.5
2014-12-04,32.54999923706055
2014-12-05,31.850000381469727
2014-12-08,31.270000457763672
2014-12-09,31.0
2014-12-10,30.950000762939453
2014-12-11,31.1299991607666
2014-12-12,30.899999618530273
2014-12-15,30.510000228881836
2014-12-16,30.0
2014-12-17,30.549999237060547
2014-12-18,31.020000457763672
2014-12-19,31.709999084472656
2014-12-22,32.0
2014-12-23,32.20000076293945
2014-12-24,32.619998931884766
2014-12-26,33.25
2014-12-29,32.900001525878906
2014-12-30,32.63999938964844
2014-12-31,32.849998474121094
2015-01-02,32.77000045776367
2015-01-05,31.1299991607666
2015-01-06,31.18000030517578
2015-01-07,31.940000534057617
2015-01-08,32.349998474121094
2015-01-09,32.33000183105469
2015-01-12,32.5
2015-01-13,32.150001525878906
2015-01-14,31.969999313354492
2015-01-15,32.34000015258789
2015-01-16,32.65999984741211
2015-01-20,33.150001525878906
2015-01-21,33.599998474121094
2015-01-22,33.650001525878906
2015-01-23,33.310001373291016
2015-01-26,33.349998474121094
2015-01-27,33.31999969482422
2015-01-28,33.09000015258789
2015-01-29,33.33000183105469
2015-01-30,33.04999923706055
2015-02-02,33.06999969482422
2015-02-03,33.689998626708984
2015-02-04,33.65999984741211
2015-02-05,33.66999816894531
2015-02-06,32.81999969482422
2015-02-09,32.400001525878906
2015-02-10,32.7599983215332
2015-02-11,32.31999969482422
2015-02-12,31.739999771118164
2015-02-13,31.010000228881836
2015-02-17,30.90999984741211
2015-02-18,31.6200008392334
2015-02-19,31.559999465942383
2015-02-20,31.530000686645508
2015-02-23,31.639999389648438
2015-02-24,31.8799991607666
2015-02-25,31.559999465942383
2015-02-26,31.31999969482422
2015-02-27,31.31999969482422
2015-03-02,31.110000610351562
2015-03-03,31.06999969482422
2015-03-04,30.8700008392334
2015-03-05,30.989999771118164
2015-03-06,29.81999969482422
2015-03-09,29.459999084472656
2015-03-10,29.389999389648438
2015-03-11,29.290000915527344
2015-03-12,29.540000915527344
2015-03-13,29.280000686645508
2015-03-16,29.309999465942383
2015-03-17,29.350000381469727
2015-03-18,29.899999618530273
2015-03-19,29.989999771118164
2015-03-20,30.229999542236328
2015-03-23,30.56999969482422
2015-03-24,30.530000686645508
2015-03-25,30.200000762939453
2015-03-26,29.780000686645508
2015-03-27,29.950000762939453
2015-03-30,30.260000228881836
2015-03-31,30.260000228881836
2015-04-01,30.270000457763672
2015-04-02,30.260000228881836
2015-04-06,30.809999465942383
2015-04-07,30.540000915527344
2015-04-08,30.510000228881836
2015-04-09,30.399999618530273
2015-04-10,30.489999771118164
2015-04-13,30.459999084472656
2015-04-14,30.190000534057617
2015-04-15,30.139999389648438
2015-04-16,30.049999237060547
2015-04-17,29.950000762939453
2015-04-20,30.149999618530273
2015-04-21,29.90999984741211
2015-04-22,30.09000015258789
2015-04-23,30.229999542236328
2015-04-24,30.360000610351562
2015-04-27,30.149999618530273
2015-04-28,30.290000915527344
2015-04-29,30.229999542236328
2015-04-30,29.979999542236328
2015-05-01,30.149999618530273
2015-05-04,30.219999313354492
2015-05-05,29.850000381469727
2015-05-06,29.389999389648438
2015-05-07,29.489999771118164
2015-05-08,29.68000030517578
2015-05-11,29.809999465942383
2015-05-12,29.950000762939453
2015-05-13,29.780000686645508
2015-05-14,29.90999984741211
2015-05-15,30.299999237060547
2015-05-18,30.200000762939453
2015-05-19,30.5
2015-05-20,30.600000381469727
2015-05-21,30.979999542236328
2015-05-22,30.690000534057617
2015-05-26,30.420000076293945
2015-05-27,30.719999313354492
2015-05-28,30.8799991607666
2015-05-29,30.780000686645508
2015-06-01,30.90999984741211
2015-06-02,30.579999923706055
2015-06-03,30.1200008392334
2015-06-04,29.8700008392334
2015-06-05,29.639999389648438
2015-06-08,29.209999084472656
2015-06-09,28.850000381469727
2015-06-10,29.0
2015-06-11,29.1299991607666
2015-06-12,29.030000686645508
2015-06-15,29.280000686645508
2015-06-16,29.110000610351562
2015-06-17,29.280000686645508
2015-06-18,29.549999237060547
2015-06-19,29.649999618530273
2015-06-22,29.649999618530273
2015-06-23,29.549999237060547
