,CDL
2015-12-14,33.90999984741211
2015-12-15,34.29999923706055
2015-12-16,34.47999954223633
2015-12-17,34.5099983215332
2015-12-18,33.97999954223633
2015-12-21,33.95500183105469
2015-12-22,34.459999084472656
2015-12-23,35.02000045776367
2015-12-24,34.939998626708984
2015-12-28,34.75
2015-12-29,35.029998779296875
2015-12-30,34.900001525878906
2015-12-31,34.41999816894531
2016-01-04,34.06999969482422
2016-01-05,34.19599914550781
2016-01-06,33.83000183105469
2016-01-07,33.17599868774414
2016-01-08,32.900001525878906
2016-01-11,33.07099914550781
2016-01-12,32.810001373291016
2016-01-13,32.540000915527344
2016-01-14,32.957000732421875
2016-01-15,32.4900016784668
2016-01-19,32.61000061035156
2016-01-20,32.119998931884766
2016-01-21,32.33000183105469
2016-01-22,32.84000015258789
2016-01-25,32.84000015258789
2016-01-26,32.90999984741211
2016-01-27,32.970001220703125
2016-01-28,33.159000396728516
2016-01-29,33.159000396728516
2016-02-01,33.95000076293945
2016-02-02,33.57899856567383
2016-02-03,34.04999923706055
2016-02-04,33.93000030517578
2016-02-05,33.77000045776367
2016-02-08,33.56999969482422
2016-02-09,33.709999084472656
2016-02-10,33.630001068115234
2016-02-11,33.0
2016-02-12,33.45000076293945
2016-02-16,33.849998474121094
2016-02-17,34.32400131225586
2016-02-18,34.380001068115234
2016-02-19,34.290000915527344
2016-02-22,34.72999954223633
2016-02-23,34.52000045776367
2016-02-24,34.650001525878906
2016-02-25,34.8849983215332
2016-02-26,34.77000045776367
2016-02-29,34.720001220703125
2016-03-01,35.04999923706055
2016-03-02,35.09000015258789
2016-03-03,35.35100173950195
2016-03-04,35.63999938964844
2016-03-07,35.63999938964844
2016-03-08,35.44499969482422
2016-03-09,35.59000015258789
2016-03-10,35.63199996948242
2016-03-11,36.099998474121094
2016-03-14,36.034000396728516
2016-03-15,36.02000045776367
2016-03-16,36.3390007019043
2016-03-17,36.63100051879883
2016-03-18,36.709999084472656
2016-03-21,36.7400016784668
2016-03-22,36.65999984741211
2016-03-23,36.47999954223633
2016-03-24,36.2599983215332
2016-03-28,36.5
2016-03-29,36.79999923706055
2016-03-30,36.849998474121094
2016-03-31,36.849998474121094
2016-04-01,36.9900016784668
2016-04-04,36.77000045776367
2016-04-05,36.349998474121094
2016-04-06,36.45000076293945
2016-04-07,36.06999969482422
2016-04-08,36.12799835205078
2016-04-11,36.209999084472656
2016-04-12,36.400001525878906
2016-04-13,36.676998138427734
2016-04-14,36.61899948120117
2016-04-15,36.685001373291016
2016-04-18,36.88999938964844
2016-04-19,36.91999816894531
2016-04-20,36.880001068115234
2016-04-21,36.43000030517578
2016-04-22,36.650001525878906
2016-04-25,36.59000015258789
2016-04-26,36.827999114990234
2016-04-27,37.20199966430664
2016-04-28,36.814998626708984
2016-04-29,36.400001525878906
2016-05-02,36.869998931884766
2016-05-03,36.540000915527344
2016-05-04,36.47999954223633
2016-05-05,36.284000396728516
2016-05-06,36.224998474121094
2016-05-09,36.459999084472656
2016-05-10,36.66899871826172
2016-05-11,36.4900016784668
2016-05-12,36.61000061035156
2016-05-13,36.14099884033203
2016-05-16,36.45000076293945
2016-05-17,35.95100021362305
2016-05-18,35.78900146484375
2016-05-19,35.724998474121094
2016-05-20,36.09000015258789
2016-05-23,36.084999084472656
2016-05-24,36.29999923706055
2016-05-25,36.63999938964844
2016-05-26,36.736000061035156
2016-05-27,36.89699935913086
2016-05-31,36.834999084472656
2016-06-01,37.077999114990234
2016-06-02,37.15999984741211
2016-06-03,37.2239990234375
2016-06-06,37.36000061035156
2016-06-07,37.513999938964844
2016-06-08,37.52199935913086
2016-06-09,37.4630012512207
2016-06-10,37.18000030517578
2016-06-13,36.99800109863281
2016-06-14,36.66999816894531
2016-06-15,36.869998931884766
2016-06-16,36.87699890136719
2016-06-17,36.94300079345703
2016-06-20,37.33000183105469
2016-06-21,37.279998779296875
2016-06-22,37.27000045776367
2016-06-23,37.52000045776367
2016-06-24,36.650001525878906
2016-06-27,35.87900161743164
2016-06-28,36.31999969482422
2016-06-29,36.88999938964844
2016-06-30,37.54999923706055
2016-07-01,37.58000183105469
2016-07-05,37.38100051879883
2016-07-06,37.55400085449219
2016-07-07,37.39099884033203
2016-07-08,38.0
2016-07-11,38.15999984741211
2016-07-12,38.387001037597656
2016-07-13,38.415000915527344
2016-07-14,38.5099983215332
2016-07-15,38.56999969482422
2016-07-18,38.66999816894531
2016-07-19,38.529998779296875
2016-07-20,38.59000015258789
2016-07-21,38.5099983215332
2016-07-22,38.790000915527344
2016-07-25,38.75
2016-07-26,38.80099868774414
2016-07-27,38.65999984741211
2016-07-28,38.650001525878906
2016-07-29,38.68000030517578
2016-08-01,38.560001373291016
2016-08-02,38.16999816894531
2016-08-03,38.15999984741211
2016-08-04,38.23500061035156
2016-08-05,38.5099983215332
2016-08-08,38.529998779296875
2016-08-09,38.5099983215332
2016-08-10,38.40999984741211
2016-08-11,38.68000030517578
2016-08-12,38.7599983215332
2016-08-15,38.755001068115234
2016-08-16,38.465999603271484
2016-08-17,38.54999923706055
2016-08-18,38.75
2016-08-19,38.702999114990234
2016-08-22,38.689998626708984
2016-08-23,38.810001373291016
2016-08-24,38.61000061035156
2016-08-25,38.729000091552734
2016-08-26,38.48099899291992
2016-08-29,38.78900146484375
2016-08-30,38.720001220703125
2016-08-31,38.709999084472656
2016-09-01,38.62799835205078
2016-09-02,38.900001525878906
2016-09-06,39.0
2016-09-07,38.98500061035156
2016-09-08,38.928001403808594
2016-09-09,38.0
2016-09-12,38.540000915527344
2016-09-13,38.02399826049805
2016-09-14,37.84299850463867
2016-09-15,38.27199935913086
2016-09-16,38.237998962402344
2016-09-19,38.369998931884766
2016-09-20,38.29999923706055
2016-09-21,38.7400016784668
2016-09-22,38.970001220703125
2016-09-23,38.880001068115234
2016-09-26,38.61800003051758
2016-09-27,38.68000030517578
2016-09-28,38.7599983215332
2016-09-29,38.41999816894531
2016-09-30,38.650001525878906
2016-10-03,38.375
2016-10-04,38.04999923706055
2016-10-05,38.15999984741211
2016-10-06,38.22999954223633
2016-10-07,38.17900085449219
2016-10-10,38.29499816894531
2016-10-11,37.91999816894531
2016-10-12,38.106998443603516
2016-10-13,38.060001373291016
2016-10-14,38.05500030517578
2016-10-17,37.95500183105469
2016-10-18,38.0
2016-10-19,38.04399871826172
2016-10-20,37.9900016784668
2016-10-21,37.9370002746582
2016-10-24,38.06999969482422
2016-10-25,38.09000015258789
2016-10-26,38.137001037597656
2016-10-27,37.91999816894531
2016-10-28,37.900001525878906
2016-10-31,38.189998626708984
2016-11-01,37.770999908447266
2016-11-02,37.63399887084961
2016-11-03,37.4900016784668
2016-11-04,37.61000061035156
2016-11-07,37.91999816894531
2016-11-08,38.25
2016-11-09,38.56399917602539
2016-11-10,38.70000076293945
2016-11-11,38.75
2016-11-14,38.95000076293945
2016-11-15,39.130001068115234
2016-11-16,38.970001220703125
2016-11-17,39.130001068115234
2016-11-18,39.06999969482422
2016-11-21,39.369998931884766
2016-11-22,39.56700134277344
2016-11-23,39.56999969482422
2016-11-25,39.78499984741211
2016-11-28,39.810001373291016
2016-11-29,39.88399887084961
2016-11-30,39.61000061035156
2016-12-01,39.45899963378906
2016-12-02,39.56999969482422
2016-12-05,39.75699996948242
2016-12-06,39.959999084472656
2016-12-07,40.560001373291016
2016-12-08,40.689998626708984
2016-12-09,40.880001068115234
2016-12-12,40.79999923706055
2016-12-13,40.79800033569336
2016-12-14,40.369998931884766
2016-12-15,40.5
2016-12-16,40.375
2016-12-19,40.560001373291016
2016-12-20,40.71099853515625
2016-12-21,40.65599822998047
2016-12-22,40.5
2016-12-23,40.525001525878906
2016-12-27,40.582000732421875
2016-12-28,40.209999084472656
2016-12-29,40.400001525878906
2016-12-30,40.16400146484375
2017-01-03,40.474998474121094
2017-01-04,40.72999954223633
2017-01-05,40.5
2017-01-06,40.54399871826172
2017-01-09,40.24700164794922
2017-01-10,40.27399826049805
2017-01-11,40.422000885009766
2017-01-12,40.36000061035156
2017-01-13,40.349998474121094
2017-01-17,40.279998779296875
2017-01-18,40.33000183105469
2017-01-19,40.119998931884766
2017-01-20,40.290000915527344
2017-01-23,40.20000076293945
2017-01-24,40.4900016784668
2017-01-25,40.75
2017-01-26,40.659000396728516
2017-01-27,40.47999954223633
2017-01-30,40.31999969482422
2017-01-31,40.41999816894531
2017-02-01,40.209999084472656
2017-02-02,40.310001373291016
2017-02-03,40.599998474121094
2017-02-06,40.51599884033203
2017-02-07,40.5099983215332
2017-02-08,40.619998931884766
2017-02-09,40.779998779296875
2017-02-10,40.90999984741211
2017-02-13,41.08000183105469
2017-02-14,41.040000915527344
2017-02-15,41.16999816894531
2017-02-16,41.26599884033203
2017-02-17,41.2599983215332
2017-02-21,41.59000015258789
2017-02-22,41.665000915527344
2017-02-23,41.689998626708984
2017-02-24,41.88999938964844
2017-02-27,41.93899917602539
2017-02-28,41.86899948120117
2017-03-01,42.209999084472656
2017-03-02,42.073001861572266
2017-03-03,42.03900146484375
2017-03-06,41.90999984741211
2017-03-07,41.709999084472656
2017-03-08,41.529998779296875
2017-03-09,41.54999923706055
2017-03-10,41.75
2017-03-13,41.80400085449219
2017-03-14,41.709999084472656
2017-03-15,42.13999938964844
2017-03-16,42.040000915527344
2017-03-17,42.172000885009766
2017-03-20,41.95000076293945
2017-03-21,41.61000061035156
2017-03-22,41.6150016784668
2017-03-23,41.52000045776367
2017-03-24,41.54999923706055
2017-03-27,41.439998626708984
2017-03-28,41.7599983215332
2017-03-29,41.709999084472656
2017-03-30,41.77000045776367
2017-03-31,41.77000045776367
2017-04-03,41.558998107910156
2017-04-04,41.61000061035156
2017-04-05,41.44200134277344
2017-04-06,41.599998474121094
2017-04-07,41.54899978637695
2017-04-10,41.58000183105469
2017-04-11,41.650001525878906
2017-04-12,41.619998931884766
2017-04-13,41.33000183105469
2017-04-17,41.630001068115234
2017-04-18,41.47999954223633
2017-04-19,41.369998931884766
2017-04-20,41.529998779296875
2017-04-21,41.560001373291016
2017-04-24,41.869998931884766
2017-04-25,42.0099983215332
2017-04-26,42.0
2017-04-27,42.09000015258789
2017-04-28,41.82899856567383
2017-05-01,41.72999954223633
2017-05-02,41.709999084472656
2017-05-03,41.72999954223633
2017-05-04,41.66999816894531
2017-05-05,41.89899826049805
2017-05-08,41.858001708984375
2017-05-09,41.72999954223633
2017-05-10,41.790000915527344
2017-05-11,41.624000549316406
2017-05-12,41.56999969482422
2017-05-15,41.72999954223633
2017-05-16,41.45000076293945
2017-05-17,41.18000030517578
2017-05-18,41.189998626708984
2017-05-19,41.40299987792969
2017-05-22,41.709999084472656
2017-05-23,41.79999923706055
2017-05-24,41.880001068115234
2017-05-25,42.119998931884766
2017-05-26,42.119998931884766
2017-05-30,42.11000061035156
2017-05-31,42.22999954223633
2017-06-01,42.599998474121094
2017-06-02,42.63999938964844
2017-06-05,42.52000045776367
2017-06-06,42.34000015258789
2017-06-07,42.40999984741211
2017-06-08,42.36000061035156
2017-06-09,42.599998474121094
2017-06-12,42.66999816894531
2017-06-13,42.689998626708984
2017-06-14,42.72999954223633
2017-06-15,42.72999954223633
2017-06-16,42.81800079345703
2017-06-19,42.91999816894531
2017-06-20,42.630001068115234
2017-06-21,42.459999084472656
2017-06-22,42.369998931884766
2017-06-23,42.41999816894531
2017-06-26,42.630001068115234
2017-06-27,42.380001068115234
2017-06-28,42.4900016784668
2017-06-29,42.150001525878906
2017-06-30,42.209999084472656
2017-07-03,42.400001525878906
2017-07-05,42.16999816894531
2017-07-06,41.849998474121094
2017-07-07,42.029998779296875
2017-07-10,41.900001525878906
2017-07-11,41.779998779296875
2017-07-12,42.0099983215332
2017-07-13,42.08000183105469
2017-07-14,42.263999938964844
2017-07-17,42.279998779296875
2017-07-18,42.209999084472656
2017-07-19,42.43000030517578
2017-07-20,42.54999923706055
2017-07-21,42.61000061035156
2017-07-24,42.470001220703125
2017-07-25,42.577999114990234
2017-07-26,42.58000183105469
2017-07-27,42.66299819946289
2017-07-28,42.529998779296875
2017-07-31,42.66999816894531
2017-08-01,42.790000915527344
2017-08-02,42.64500045776367
2017-08-03,42.75
2017-08-04,42.68000030517578
2017-08-07,42.814998626708984
2017-08-08,42.715999603271484
2017-08-09,42.65999984741211
2017-08-10,42.400001525878906
2017-08-11,42.33000183105469
2017-08-14,42.65999984741211
2017-08-15,42.5260009765625
2017-08-16,42.630001068115234
2017-08-17,42.11600112915039
2017-08-18,42.060001373291016
2017-08-21,42.16999816894531
2017-08-22,42.4739990234375
2017-08-23,42.40999984741211
2017-08-24,42.380001068115234
