,ATVI
2001-04-02,2.0052080154418945
2001-04-03,1.9583330154418945
2001-04-04,1.921875
2001-04-05,1.8802080154418945
2001-04-06,1.8802080154418945
2001-04-09,1.8583329916000366
2001-04-10,1.8899999856948853
2001-04-11,1.9083329439163208
2001-04-12,1.9083329439163208
2001-04-16,1.9991669654846191
2001-04-17,2.0833330154418945
2001-04-18,2.2366669178009033
2001-04-19,2.2133328914642334
2001-04-20,2.1641669273376465
2001-04-23,2.146667003631592
2001-04-24,2.1958329677581787
2001-04-25,2.1766669750213623
2001-04-26,2.197499990463257
2001-04-27,2.247499942779541
2001-04-30,2.271667003631592
2001-05-01,2.3666670322418213
2001-05-02,2.3125
2001-05-03,2.252500057220459
2001-05-04,2.2391669750213623
2001-05-07,2.2916669845581055
2001-05-08,2.271667003631592
2001-05-09,2.415832996368408
2001-05-10,2.4666669368743896
2001-05-11,2.391666889190674
2001-05-14,2.3550000190734863
2001-05-15,2.2708330154418945
2001-05-16,2.3541669845581055
2001-05-17,2.4241669178009033
2001-05-18,2.365833044052124
2001-05-21,2.4291670322418213
2001-05-22,2.5108330249786377
2001-05-23,2.5924999713897705
2001-05-24,2.808332920074463
2001-05-25,2.8566670417785645
2001-05-29,2.802500009536743
2001-05-30,2.706666946411133
2001-05-31,2.8383328914642334
2001-06-01,2.9625000953674316
2001-06-04,2.9266669750213623
2001-06-05,2.935832977294922
2001-06-06,3.0908329486846924
2001-06-07,3.324167013168335
2001-06-08,3.2291669845581055
2001-06-11,3.2825000286102295
2001-06-12,3.327500104904175
2001-06-13,3.4108328819274902
2001-06-14,3.0883328914642334
2001-06-15,3.137500047683716
2001-06-18,2.983333110809326
2001-06-19,2.9633328914642334
2001-06-20,2.8933329582214355
2001-06-21,3.0366671085357666
2001-06-22,2.829166889190674
2001-06-25,2.884999990463257
2001-06-26,3.0399999618530273
2001-06-27,3.0416669845581055
2001-06-28,3.2008330821990967
2001-06-29,3.2708330154418945
2001-07-02,3.2049999237060547
2001-07-03,3.124166965484619
2001-07-05,3.1166670322418213
2001-07-06,3.0333330631256104
2001-07-09,2.995832920074463
2001-07-10,2.998332977294922
2001-07-11,2.9866669178009033
2001-07-12,3.0299999713897705
2001-07-13,3.2166669368743896
2001-07-16,3.115000009536743
2001-07-17,3.3383328914642334
2001-07-18,3.1816670894622803
2001-07-19,3.206666946411133
2001-07-20,3.1358330249786377
2001-07-23,2.9216670989990234
2001-07-24,2.9558329582214355
2001-07-25,3.130000114440918
2001-07-26,3.1424999237060547
2001-07-27,3.1558330059051514
2001-07-30,2.949167013168335
2001-07-31,2.826667070388794
2001-08-01,2.802500009536743
2001-08-02,2.750833034515381
2001-08-03,2.624166965484619
2001-08-06,2.6558330059051514
2001-08-07,2.766666889190674
2001-08-08,2.6458330154418945
2001-08-09,2.751667022705078
2001-08-10,2.7733330726623535
2001-08-13,2.7991669178009033
2001-08-14,2.880000114440918
2001-08-15,2.9241669178009033
2001-08-16,2.8475000858306885
2001-08-17,2.7125000953674316
2001-08-20,2.7033329010009766
2001-08-21,2.7225000858306885
2001-08-22,2.734999895095825
2001-08-23,2.6533329486846924
2001-08-24,2.829166889190674
2001-08-27,2.942500114440918
2001-08-28,3.12166690826416
2001-08-29,3.1958329677581787
2001-08-30,3.137500047683716
2001-08-31,3.0875000953674316
2001-09-04,2.9841670989990234
2001-09-05,2.881666898727417
2001-09-06,2.9166669845581055
2001-09-07,2.8458330631256104
2001-09-10,2.7191669940948486
2001-09-17,2.5808329582214355
2001-09-18,2.3666670322418213
2001-09-19,2.375
2001-09-20,2.1333329677581787
2001-09-21,2.266666889190674
2001-09-24,2.1875
2001-09-25,2.0875000953674316
2001-09-26,2.0391669273376465
2001-09-27,2.0291669368743896
2001-09-28,2.2683329582214355
2001-10-01,2.0924999713897705
2001-10-02,2.1458330154418945
2001-10-03,2.4841670989990234
2001-10-04,2.6449999809265137
2001-10-05,2.501667022705078
2001-10-08,2.5341670513153076
2001-10-09,2.6308329105377197
2001-10-10,2.6791670322418213
2001-10-11,2.9066669940948486
2001-10-12,2.7325000762939453
2001-10-15,2.750833034515381
2001-10-16,2.9066669940948486
2001-10-17,2.9166669845581055
2001-10-18,3.024167060852051
2001-10-19,2.9266669750213623
2001-10-22,3.055000066757202
2001-10-23,3.0916669368743896
2001-10-24,3.2366669178009033
2001-10-25,3.2158329486846924
2001-10-26,3.1583330631256104
2001-10-29,3.131666898727417
2001-10-30,3.0416669845581055
2001-10-31,3.012500047683716
2001-11-01,3.19083309173584
2001-11-02,3.245832920074463
2001-11-05,3.331666946411133
2001-11-06,3.355833053588867
2001-11-07,3.2158329486846924
2001-11-08,3.061666965484619
2001-11-09,3.1475000381469727
2001-11-12,3.247499942779541
2001-11-13,3.2825000286102295
2001-11-14,3.1675000190734863
2001-11-15,2.9625000953674316
2001-11-16,2.875833034515381
2001-11-19,3.012500047683716
2001-11-20,3.0208330154418945
2001-11-21,2.84375
2001-11-23,2.700000047683716
2001-11-26,2.666249990463257
2001-11-27,2.6812500953674316
2001-11-28,2.666249990463257
2001-11-29,2.9000000953674316
2001-11-30,3.106250047683716
2001-12-03,3.119999885559082
2001-12-04,3.0137500762939453
2001-12-05,3.2487499713897705
2001-12-06,3.1675000190734863
2001-12-07,3.1875
2001-12-10,3.194999933242798
2001-12-11,3.4000000953674316
2001-12-12,3.4887499809265137
2001-12-13,3.2249999046325684
2001-12-14,3.1762499809265137
2001-12-17,3.3712499141693115
2001-12-18,3.2249999046325684
2001-12-19,3.221250057220459
2001-12-20,3.075000047683716
2001-12-21,3.1449999809265137
2001-12-24,3.106250047683716
2001-12-26,3.3550000190734863
2001-12-27,3.3499999046325684
2001-12-28,3.3125
2001-12-31,3.2512500286102295
2002-01-02,3.302500009536743
2002-01-03,3.293750047683716
2002-01-04,3.353749990463257
2002-01-07,3.255000114440918
2002-01-08,3.25
2002-01-09,3.1937499046325684
2002-01-10,3.197499990463257
2002-01-11,3.0012500286102295
2002-01-14,2.9375
2002-01-15,3.0174999237060547
2002-01-16,3.072499990463257
2002-01-17,3.0924999713897705
2002-01-18,3.0487499237060547
2002-01-22,3.049999952316284
2002-01-23,3.0999999046325684
2002-01-24,3.440000057220459
2002-01-25,3.325000047683716
2002-01-28,3.3187499046325684
2002-01-29,3.25
2002-01-30,3.2612500190734863
2002-01-31,3.2850000858306885
2002-02-01,3.2274999618530273
2002-02-04,3.1937499046325684
2002-02-05,3.171250104904175
2002-02-06,3.0350000858306885
2002-02-07,3.0899999141693115
2002-02-08,3.1962499618530273
2002-02-11,3.200000047683716
2002-02-12,3.244999885559082
2002-02-13,3.3162500858306885
2002-02-14,3.3762500286102295
2002-02-15,3.3375000953674316
2002-02-19,3.2149999141693115
2002-02-20,3.286250114440918
2002-02-21,3.203749895095825
2002-02-22,3.338749885559082
2002-02-25,3.391249895095825
2002-02-26,3.411250114440918
2002-02-27,3.6312499046325684
2002-02-28,3.569999933242798
2002-03-01,3.7274999618530273
2002-03-04,3.859999895095825
2002-03-05,3.807499885559082
2002-03-06,3.733750104904175
2002-03-07,3.791249990463257
2002-03-08,4.037499904632568
2002-03-11,4.026249885559082
2002-03-12,3.8887500762939453
2002-03-13,3.822499990463257
2002-03-14,3.8037500381469727
2002-03-15,3.661250114440918
2002-03-18,3.682499885559082
2002-03-19,3.5975000858306885
2002-03-20,3.5137500762939453
2002-03-21,3.674999952316284
2002-03-22,3.507499933242798
2002-03-25,3.5062499046325684
2002-03-26,3.575000047683716
2002-03-27,3.643749952316284
2002-03-28,3.728749990463257
2002-04-01,3.71875
2002-04-02,3.5374999046325684
2002-04-03,3.549999952316284
2002-04-04,3.6137499809265137
2002-04-05,3.572499990463257
2002-04-08,3.630000114440918
2002-04-09,3.6187500953674316
2002-04-10,3.742500066757202
2002-04-11,3.6600000858306885
2002-04-12,3.731250047683716
2002-04-15,3.858750104904175
2002-04-16,3.9600000381469727
2002-04-17,3.913749933242798
2002-04-18,3.9512500762939453
2002-04-19,3.9312500953674316
2002-04-22,3.8662500381469727
2002-04-23,3.703749895095825
2002-04-24,3.7774999141693115
2002-04-25,3.8862500190734863
2002-04-26,3.737499952316284
2002-04-29,3.7074999809265137
2002-04-30,3.934999942779541
2002-05-01,4.018750190734863
2002-05-02,3.96875
2002-05-03,3.822499990463257
2002-05-06,3.918750047683716
2002-05-07,3.831249952316284
2002-05-08,4.243750095367432
2002-05-09,4.037499904632568
2002-05-10,3.973750114440918
2002-05-13,4.18625020980835
2002-05-14,4.087500095367432
2002-05-15,4.059999942779541
2002-05-16,4.09250020980835
2002-05-17,4.12624979019165
2002-05-20,4.110000133514404
2002-05-21,4.03249979019165
2002-05-22,4.045000076293945
2002-05-23,4.332499980926514
2002-05-24,4.252500057220459
2002-05-28,4.196249961853027
2002-05-29,4.125
2002-05-30,4.150000095367432
2002-05-31,4.077499866485596
2002-06-03,4.034999847412109
2002-06-04,4.326250076293945
2002-06-05,4.011250019073486
2002-06-06,3.708750009536743
2002-06-07,3.7537500858306885
2002-06-10,3.875
2002-06-11,3.7149999141693115
2002-06-12,3.653749942779541
2002-06-13,3.5950000286102295
2002-06-14,3.5
2002-06-17,3.625
2002-06-18,3.6987500190734863
2002-06-19,3.6075000762939453
2002-06-20,3.5762500762939453
2002-06-21,3.5199999809265137
2002-06-24,3.507499933242798
2002-06-25,3.575000047683716
2002-06-26,3.490000009536743
2002-06-27,3.625
2002-06-28,3.632499933242798
2002-07-01,3.463749885559082
2002-07-02,3.28125
2002-07-03,3.293750047683716
2002-07-05,3.403749942779541
2002-07-08,3.2537500858306885
2002-07-09,3.163749933242798
2002-07-10,3.2512500286102295
2002-07-11,3.3125
2002-07-12,3.3949999809265137
2002-07-15,3.418750047683716
2002-07-16,3.5425000190734863
2002-07-17,3.5299999713897705
2002-07-18,3.3662500381469727
2002-07-19,3.200000047683716
2002-07-22,3.0087499618530273
2002-07-23,3.075000047683716
2002-07-24,3.434999942779541
2002-07-25,3.299999952316284
2002-07-26,3.34375
2002-07-29,3.4987499713897705
2002-07-30,3.515000104904175
2002-07-31,3.5899999141693115
2002-08-01,3.4649999141693115
2002-08-02,3.3662500381469727
2002-08-05,3.268749952316284
2002-08-06,3.4000000953674316
2002-08-07,3.497499942779541
2002-08-08,3.422499895095825
2002-08-09,3.478749990463257
2002-08-12,3.3612499237060547
2002-08-13,3.2487499713897705
2002-08-14,3.413749933242798
2002-08-15,3.4024999141693115
2002-08-16,3.421250104904175
2002-08-19,3.7612500190734863
2002-08-20,3.7049999237060547
2002-08-21,3.7487499713897705
2002-08-22,3.809999942779541
2002-08-23,3.8424999713897705
2002-08-26,3.903749942779541
2002-08-27,3.5924999713897705
2002-08-28,3.3324999809265137
2002-08-29,3.536250114440918
2002-08-30,3.483750104904175
2002-09-03,3.398750066757202
2002-09-04,3.466249942779541
2002-09-05,3.286250114440918
2002-09-06,3.3499999046325684
2002-09-09,3.4287500381469727
2002-09-10,3.630000114440918
2002-09-11,3.533750057220459
2002-09-12,3.3837499618530273
2002-09-13,3.3737499713897705
2002-09-16,3.333750009536743
2002-09-17,3.299999952316284
2002-09-18,3.3812499046325684
2002-09-19,3.226249933242798
2002-09-20,3.1575000286102295
2002-09-23,3.0924999713897705
2002-09-24,3.1887500286102295
2002-09-25,3.25
2002-09-26,3.2462499141693115
2002-09-27,3.134999990463257
2002-09-30,2.9912500381469727
2002-10-01,2.762500047683716
2002-10-02,2.815000057220459
2002-10-03,2.546250104904175
2002-10-04,2.476249933242798
2002-10-07,2.543750047683716
2002-10-08,2.5112500190734863
2002-10-09,2.2874999046325684
2002-10-10,2.543750047683716
2002-10-11,2.721250057220459
2002-10-14,2.634999990463257
2002-10-15,2.75
2002-10-16,2.637500047683716
2002-10-17,2.759999990463257
2002-10-18,2.771250009536743
2002-10-21,2.971250057220459
2002-10-22,2.487499952316284
2002-10-23,2.5425000190734863
2002-10-24,2.4600000381469727
2002-10-25,2.387500047683716
2002-10-28,2.2774999141693115
2002-10-29,2.276249885559082
2002-10-30,2.5399999618530273
2002-10-31,2.5625
2002-11-01,2.637500047683716
2002-11-04,2.721250057220459
2002-11-05,2.6962499618530273
2002-11-06,2.831249952316284
2002-11-07,2.702500104904175
2002-11-08,2.581249952316284
2002-11-11,2.4412500858306885
2002-11-12,2.4962499141693115
2002-11-13,2.505000114440918
2002-11-14,2.5250000953674316
2002-11-15,2.424999952316284
2002-11-18,2.3975000381469727
2002-11-19,2.346250057220459
2002-11-20,2.3737499713897705
2002-11-21,2.5062499046325684
2002-11-22,2.612499952316284
2002-11-25,2.6475000381469727
2002-11-26,2.5487499237060547
2002-11-27,2.661250114440918
2002-11-29,2.700000047683716
2002-12-02,2.6737499237060547
2002-12-03,2.612499952316284
2002-12-04,2.5425000190734863
2002-12-05,2.487499952316284
2002-12-06,2.4149999618530273
2002-12-09,2.265000104904175
2002-12-10,2.127500057220459
2002-12-11,2.033750057220459
2002-12-12,2.1024999618530273
2002-12-13,1.931249976158142
2002-12-16,1.9562499523162842
2002-12-17,1.966249942779541
2002-12-18,1.5887500047683716
2002-12-19,1.6575000286102295
2002-12-20,1.683750033378601
2002-12-23,1.7337499856948853
2002-12-24,1.7274999618530273
2002-12-26,1.7200000286102295
2002-12-27,1.7512500286102295
2002-12-30,1.7862499952316284
2002-12-31,1.8237500190734863
2003-01-02,1.940000057220459
2003-01-03,1.8612500429153442
2003-01-06,1.8524999618530273
2003-01-07,1.8337500095367432
2003-01-08,1.7675000429153442
2003-01-09,1.8250000476837158
2003-01-10,1.8825000524520874
2003-01-13,1.90625
2003-01-14,1.9012500047683716
2003-01-15,1.8949999809265137
2003-01-16,1.8075000047683716
2003-01-17,1.7612500190734863
2003-01-21,1.7962499856948853
2003-01-22,1.752500057220459
2003-01-23,1.725000023841858
2003-01-24,1.7100000381469727
2003-01-27,1.725000023841858
2003-01-28,1.753749966621399
2003-01-29,1.8125
2003-01-30,1.7962499856948853
2003-01-31,1.818750023841858
2003-02-03,1.8312499523162842
2003-02-04,1.8174999952316284
2003-02-05,1.7887500524520874
2003-02-06,1.7912499904632568
2003-02-07,1.7862499952316284
2003-02-10,1.787500023841858
2003-02-11,1.7825000286102295
2003-02-12,1.747499942779541
2003-02-13,1.7362500429153442
2003-02-14,1.8137500286102295
2003-02-18,1.875
2003-02-19,1.875
2003-02-20,1.8324999809265137
2003-02-21,1.8762500286102295
2003-02-24,1.818750023841858
2003-02-25,1.818750023841858
2003-02-26,1.7925000190734863
2003-02-27,1.8224999904632568
2003-02-28,1.8624999523162842
2003-03-03,1.837499976158142
2003-03-04,1.8274999856948853
2003-03-05,1.809999942779541
2003-03-06,1.8537499904632568
2003-03-07,1.871250033378601
2003-03-10,1.840000033378601
2003-03-11,1.841249942779541
2003-03-12,1.847499966621399
2003-03-13,1.837499976158142
2003-03-14,1.8337500095367432
2003-03-17,1.909999966621399
2003-03-18,1.8612500429153442
2003-03-19,1.84375
2003-03-20,1.8700000047683716
2003-03-21,1.868749976158142
2003-03-24,1.808750033378601
2003-03-25,1.837499976158142
2003-03-26,1.8387500047683716
2003-03-27,1.8424999713897705
2003-03-28,1.8424999713897705
2003-03-31,1.806249976158142
2003-04-01,1.8125
2003-04-02,1.8250000476837158
2003-04-03,1.7999999523162842
2003-04-04,1.7862499952316284
2003-04-07,1.7799999713897705
2003-04-08,1.7625000476837158
2003-04-09,1.7300000190734863
2003-04-10,1.725000023841858
2003-04-11,1.7087500095367432
2003-04-14,1.756250023841858
2003-04-15,1.7424999475479126
2003-04-16,1.756250023841858
2003-04-17,1.7987500429153442
2003-04-21,1.7949999570846558
2003-04-22,1.8875000476837158
2003-04-23,1.9500000476837158
2003-04-24,1.9462499618530273
2003-04-25,1.9262499809265137
2003-04-28,1.966249942779541
2003-04-29,1.9112499952316284
2003-04-30,1.912500023841858
2003-05-01,1.9637500047683716
2003-05-02,2.0112500190734863
2003-05-05,2.096250057220459
2003-05-06,2.206249952316284
2003-05-07,2.2587499618530273
2003-05-08,2.1962499618530273
2003-05-09,2.112499952316284
2003-05-12,2.112499952316284
2003-05-13,2.1050000190734863
2003-05-14,2.1137499809265137
2003-05-15,2.1075000762939453
2003-05-16,2.075000047683716
2003-05-19,1.9887499809265137
2003-05-20,1.971250057220459
2003-05-21,1.9874999523162842
2003-05-22,2.0037500858306885
2003-05-23,2.0174999237060547
2003-05-27,2.0587499141693115
2003-05-28,2.0762500762939453
2003-05-29,2.0662500858306885
2003-05-30,2.122499942779541
2003-06-02,2.108750104904175
2003-06-03,2.1337499618530273
2003-06-04,2.192500114440918
2003-06-05,2.2362499237060547
2003-06-06,2.255000114440918
2003-06-09,2.190000057220459
2003-06-10,2.236875057220459
2003-06-11,2.2987499237060547
2003-06-12,2.302500009536743
2003-06-13,2.289375066757202
2003-06-16,2.3268749713897705
2003-06-17,2.443125009536743
2003-06-18,2.4468750953674316
2003-06-19,2.375624895095825
2003-06-20,2.403749942779541
2003-06-23,2.3212499618530273
2003-06-24,2.291249990463257
2003-06-25,2.390625
2003-06-26,2.430000066757202
2003-06-27,2.443125009536743
2003-06-30,2.4131250381469727
2003-07-01,2.4149999618530273
2003-07-02,2.4075000286102295
2003-07-03,2.409374952316284
2003-07-07,2.4749999046325684
2003-07-08,2.497499942779541
2003-07-09,2.503124952316284
2003-07-10,2.478749990463257
2003-07-11,2.463749885559082
2003-07-14,2.444999933242798
2003-07-15,2.444999933242798
2003-07-16,2.431874990463257
2003-07-17,2.3324999809265137
2003-07-18,2.336250066757202
2003-07-21,2.116874933242798
2003-07-22,2.2200000286102295
2003-07-23,2.1318750381469727
2003-07-24,2.190000057220459
2003-07-25,2.188124895095825
2003-07-28,2.221874952316284
2003-07-29,2.223750114440918
2003-07-30,2.184375047683716
2003-07-31,2.2068750858306885
2003-08-01,2.1918749809265137
2003-08-04,2.1806249618530273
2003-08-05,2.141249895095825
2003-08-06,2.141249895095825
2003-08-07,2.109375
2003-08-08,2.0999999046325684
2003-08-11,2.128124952316284
2003-08-12,2.135624885559082
2003-08-13,2.128124952316284
2003-08-14,2.1656250953674316
2003-08-15,2.1806249618530273
2003-08-18,2.2874999046325684
2003-08-19,2.3418750762939453
2003-08-20,2.3081250190734863
2003-08-21,2.3062500953674316
2003-08-22,2.34375
2003-08-25,2.358750104904175
2003-08-26,2.3662500381469727
2003-08-27,2.3793749809265137
2003-08-28,2.371875047683716
2003-08-29,2.4206249713897705
2003-09-02,2.484375
2003-09-03,2.53125
2003-09-04,2.4862499237060547
2003-09-05,2.452500104904175
2003-09-08,2.5556249618530273
2003-09-09,2.609999895095825
2003-09-10,2.518125057220459
2003-09-11,2.4937500953674316
2003-09-12,2.349375009536743
2003-09-15,2.369999885559082
2003-09-16,2.371875047683716
2003-09-17,2.4000000953674316
2003-09-18,2.34375
2003-09-19,2.2668750286102295
2003-09-22,2.231250047683716
2003-09-23,2.25
2003-09-24,2.265000104904175
2003-09-25,2.148750066757202
2003-09-26,2.148750066757202
2003-09-29,2.236875057220459
2003-09-30,2.244374990463257
2003-10-01,2.3343749046325684
2003-10-02,2.3418750762939453
2003-10-03,2.369999885559082
2003-10-06,2.444999933242798
2003-10-07,2.497499942779541
2003-10-08,2.452500104904175
2003-10-09,2.4749999046325684
2003-10-10,2.4937500953674316
2003-10-13,2.546250104904175
2003-10-14,2.625
2003-10-15,2.5818750858306885
2003-10-16,2.6156249046325684
2003-10-17,2.5537500381469727
2003-10-20,2.5687499046325684
2003-10-21,2.6362500190734863
2003-10-22,2.5350000858306885
2003-10-23,2.5293750762939453
2003-10-24,2.516249895095825
2003-10-27,2.5087499618530273
2003-10-28,2.5893750190734863
2003-10-29,2.643749952316284
2003-10-30,2.778749942779541
2003-10-31,2.8293750286102295
2003-11-03,2.872499942779541
2003-11-04,2.872499942779541
2003-11-05,2.8368749618530273
2003-11-06,2.805000066757202
2003-11-07,2.919374942779541
2003-11-10,2.9156250953674316
2003-11-11,2.926875114440918
2003-11-12,3.099375009536743
2003-11-13,3.018749952316284
2003-11-14,2.9231250286102295
2003-11-17,2.8706250190734863
2003-11-18,2.7300000190734863
2003-11-19,2.786250114440918
2003-11-20,2.844374895095825
2003-11-21,2.859375
2003-11-24,2.8949999809265137
2003-11-25,2.8706250190734863
2003-11-26,2.8687500953674316
2003-11-28,2.8818750381469727
2003-12-01,2.934375047683716
2003-12-02,2.831249952316284
2003-12-03,2.805000066757202
2003-12-04,2.938124895095825
2003-12-05,2.926875114440918
2003-12-08,2.90625
2003-12-09,2.750624895095825
2003-12-10,2.8012499809265137
2003-12-11,2.8368749618530273
2003-12-12,2.9437499046325684
2003-12-15,2.819999933242798
2003-12-16,3.0899999141693115
2003-12-17,3.0768749713897705
2003-12-18,3.5625
2003-12-19,3.4574999809265137
2003-12-22,3.4312500953674316
2003-12-23,3.496875047683716
2003-12-24,3.509999990463257
2003-12-26,3.496875047683716
2003-12-29,3.515625
2003-12-30,3.455625057220459
2003-12-31,3.414375066757202
2004-01-02,3.523124933242798
2004-01-05,3.502500057220459
2004-01-06,3.5193750858306885
2004-01-07,3.450000047683716
2004-01-08,3.4649999141693115
2004-01-09,3.4312500953674316
2004-01-12,3.382499933242798
2004-01-13,3.260624885559082
2004-01-14,3.530625104904175
2004-01-15,3.453749895095825
2004-01-16,3.4856250286102295
2004-01-20,3.496875047683716
2004-01-21,3.500624895095825
2004-01-22,3.5043749809265137
2004-01-23,3.494999885559082
2004-01-26,3.4331250190734863
2004-01-27,3.367500066757202
2004-01-28,3.375
2004-01-29,3.4668750762939453
2004-01-30,3.543750047683716
2004-02-02,3.555000066757202
2004-02-03,3.547499895095825
2004-02-04,3.4387500286102295
2004-02-05,3.5174999237060547
2004-02-06,3.682499885559082
2004-02-09,3.716249942779541
2004-02-10,3.75
2004-02-11,3.8456249237060547
2004-02-12,3.776249885559082
2004-02-13,3.828749895095825
2004-02-17,3.9337499141693115
2004-02-18,3.9825000762939453
2004-02-19,3.931874990463257
2004-02-20,3.9149999618530273
2004-02-23,3.778125047683716
2004-02-24,3.836250066757202
2004-02-25,3.9000000953674316
2004-02-26,3.916874885559082
2004-02-27,3.9393749237060547
2004-03-01,3.971250057220459
2004-03-02,3.950624942779541
2004-03-03,4.03125
2004-03-04,4.012499809265137
2004-03-05,4.018125057220459
2004-03-08,3.9206249713897705
2004-03-09,3.943125009536743
2004-03-10,3.8943750858306885
2004-03-11,3.7518749237060547
2004-03-12,3.825000047683716
2004-03-15,3.7725000381469727
2004-03-16,3.7743749618530273
2004-03-17,3.9403131008148193
2004-03-18,3.867187976837158
2004-03-19,3.962812900543213
2004-03-22,3.8531250953674316
2004-03-23,3.8868749141693115
2004-03-24,3.830625057220459
2004-03-25,4.258124828338623
2004-03-26,4.303124904632568
2004-03-29,4.379063129425049
2004-03-30,4.429687976837158
2004-03-31,4.449375152587891
2004-04-01,4.505624771118164
2004-04-02,4.595624923706055
2004-04-05,4.640625
2004-04-06,4.7165632247924805
2004-04-07,4.65749979019165
2004-04-08,4.6828131675720215
2004-04-12,4.7221879959106445
2004-04-13,4.528124809265137
2004-04-14,4.511250019073486
2004-04-15,4.418437957763672
2004-04-16,4.452188014984131
2004-04-19,4.505624771118164
2004-04-20,4.398749828338623
2004-04-21,4.415625095367432
2004-04-22,4.511250019073486
2004-04-23,4.511250019073486
2004-04-26,4.387499809265137
2004-04-27,4.4015631675720215
2004-04-28,4.348124980926514
2004-04-29,4.030313014984131
2004-04-30,4.238438129425049
2004-05-03,4.280624866485596
2004-05-04,4.356563091278076
2004-05-05,4.34531307220459
2004-05-06,4.409999847412109
2004-05-07,4.305937767028809
2004-05-10,4.34250020980835
2004-05-11,4.20468807220459
2004-05-12,4.1259379386901855
2004-05-13,4.162499904632568
2004-05-14,4.038750171661377
2004-05-17,4.06406307220459
2004-05-18,4.007812976837158
2004-05-19,4.06406307220459
2004-05-20,4.151249885559082
2004-05-21,4.184999942779541
2004-05-24,4.232812881469727
2004-05-25,4.350937843322754
2004-05-26,4.466249942779541
2004-05-27,4.469062805175781
2004-05-28,4.449375152587891
2004-06-01,4.469062805175781
2004-06-02,4.533750057220459
2004-06-03,4.426875114440918
2004-06-04,4.536562919616699
2004-06-07,4.702499866485596
2004-06-08,4.705313205718994
2004-06-09,4.592813014984131
2004-06-10,4.539374828338623
2004-06-14,4.412813186645508
2004-06-15,4.514062881469727
2004-06-16,4.48593807220459
2004-06-17,4.438125133514404
2004-06-18,4.325624942779541
2004-06-21,4.232812881469727
2004-06-22,4.187812805175781
2004-06-23,4.20187520980835
2004-06-24,4.258124828338623
2004-06-25,4.3340630531311035
2004-06-28,4.432499885559082
2004-06-29,4.457812786102295
2004-06-30,4.471875190734863
2004-07-01,4.384687900543213
2004-07-02,4.37624979019165
2004-07-06,4.255312919616699
2004-07-07,4.275000095367432
2004-07-08,4.131563186645508
2004-07-09,4.179375171661377
2004-07-12,4.246874809265137
2004-07-13,4.232812881469727
2004-07-14,4.37624979019165
2004-07-15,4.452188014984131
2004-07-16,4.412813186645508
2004-07-19,4.350937843322754
2004-07-20,4.443749904632568
2004-07-21,4.1934380531311035
2004-07-22,4.207499980926514
2004-07-23,3.9459381103515625
2004-07-26,3.889688014984131
2004-07-27,4.027500152587891
2004-07-28,4.035937786102295
2004-07-29,4.069687843322754
2004-07-30,4.1203131675720215
2004-08-02,4.148437976837158
2004-08-03,4.083749771118164
2004-08-04,4.035937786102295
2004-08-05,4.044374942779541
2004-08-06,3.931874990463257
2004-08-09,3.9065630435943604
2004-08-10,3.7659380435943604
2004-08-11,3.5971879959106445
2004-08-12,3.585937976837158
2004-08-13,3.690000057220459
2004-08-16,3.763124942779541
2004-08-17,3.867187976837158
2004-08-18,3.9403131008148193
2004-08-19,3.9206249713897705
2004-08-20,3.999375104904175
2004-08-23,3.92343807220459
2004-08-24,3.8924999237060547
2004-08-25,4.050000190734863
2004-08-26,4.078125
2004-08-27,4.08093786239624
2004-08-30,4.027500152587891
2004-08-31,4.047187805175781
2004-09-01,3.9121880531311035
2004-09-02,3.9065630435943604
2004-09-03,3.836250066757202
2004-09-07,3.684375047683716
2004-09-08,3.6393749713897705
2004-09-09,3.684375047683716
2004-09-10,3.9571878910064697
2004-09-13,3.9206249713897705
2004-09-14,3.78281307220459
2004-09-15,3.7715630531311035
2004-09-16,3.78281307220459
2004-09-17,3.7321879863739014
2004-09-20,3.8109378814697266
2004-09-21,3.830625057220459
2004-09-22,3.6984379291534424
2004-09-23,3.687187910079956
2004-09-24,3.754688024520874
2004-09-27,3.7096879482269287
2004-09-28,3.7771880626678467
2004-09-29,3.794063091278076
2004-09-30,3.900938034057617
2004-10-01,3.796875
2004-10-04,3.695625066757202
2004-10-05,3.6731250286102295
2004-10-06,3.726562976837158
2004-10-07,3.6787500381469727
2004-10-08,3.614063024520874
2004-10-11,3.5999999046325684
2004-10-12,3.585937976837158
2004-10-13,3.5718750953674316
2004-10-14,3.594374895095825
2004-10-15,3.5578129291534424
2004-10-18,3.6112499237060547
2004-10-19,3.684375047683716
2004-10-20,3.6759378910064697
2004-10-21,3.6984379291534424
2004-10-22,3.65625
2004-10-25,3.684375047683716
2004-10-26,3.7096879482269287
2004-10-27,3.9515628814697266
2004-10-28,4.021874904632568
2004-10-29,4.072500228881836
2004-11-01,4.021874904632568
2004-11-02,4.148437976837158
2004-11-03,4.190625190734863
2004-11-04,4.325624942779541
2004-11-05,4.325624942779541
2004-11-08,4.325624942779541
2004-11-09,4.289062976837158
2004-11-10,4.432499885559082
2004-11-11,4.494375228881836
2004-11-12,4.553438186645508
2004-11-15,4.598437786102295
2004-11-16,4.553438186645508
2004-11-17,4.629374980926514
2004-11-18,4.665937900543213
2004-11-19,4.432499885559082
2004-11-22,4.469062805175781
2004-11-23,4.497188091278076
