,CATM
2011-09-14,23.5
2011-09-15,24.049999237060547
2011-09-16,23.739999771118164
2011-09-19,23.729999542236328
2011-09-20,23.270000457763672
2011-09-21,22.399999618530273
2011-09-22,22.260000228881836
2011-09-23,23.0
2011-09-26,23.059999465942383
2011-09-27,23.5
2011-09-28,23.15999984741211
2011-09-29,23.729999542236328
2011-09-30,22.920000076293945
2011-10-03,20.579999923706055
2011-10-04,21.3700008392334
2011-10-05,23.020000457763672
2011-10-06,23.079999923706055
2011-10-07,22.389999389648438
2011-10-10,23.200000762939453
2011-10-11,23.3799991607666
2011-10-12,23.010000228881836
2011-10-13,22.729999542236328
2011-10-14,23.670000076293945
2011-10-17,22.979999542236328
2011-10-18,24.0
2011-10-19,23.56999969482422
2011-10-20,23.59000015258789
2011-10-21,24.34000015258789
2011-10-24,24.690000534057617
2011-10-25,23.399999618530273
2011-10-26,23.270000457763672
2011-10-27,25.59000015258789
2011-10-28,25.3799991607666
2011-10-31,24.93000030517578
2011-11-01,23.540000915527344
2011-11-02,24.149999618530273
2011-11-03,24.969999313354492
2011-11-04,24.90999984741211
2011-11-07,25.18000030517578
2011-11-08,27.25
2011-11-09,26.219999313354492
2011-11-10,26.1200008392334
2011-11-11,26.920000076293945
2011-11-14,26.3700008392334
2011-11-15,26.540000915527344
2011-11-16,26.229999542236328
2011-11-17,25.920000076293945
2011-11-18,25.719999313354492
2011-11-21,24.420000076293945
2011-11-22,24.31999969482422
2011-11-23,23.510000228881836
2011-11-25,23.3799991607666
2011-11-28,24.760000228881836
2011-11-29,25.34000015258789
2011-11-30,27.18000030517578
2011-12-01,26.600000381469727
2011-12-02,26.479999542236328
2011-12-05,27.350000381469727
2011-12-06,27.3799991607666
2011-12-07,27.780000686645508
2011-12-08,26.6299991607666
2011-12-09,26.729999542236328
2011-12-12,26.399999618530273
2011-12-13,25.979999542236328
2011-12-14,25.110000610351562
2011-12-15,26.190000534057617
2011-12-16,27.0
2011-12-19,26.440000534057617
2011-12-20,27.450000762939453
2011-12-21,27.520000457763672
2011-12-22,27.75
2011-12-23,28.479999542236328
2011-12-27,27.649999618530273
2011-12-28,27.100000381469727
2011-12-29,27.3799991607666
2011-12-30,27.059999465942383
2012-01-03,27.239999771118164
2012-01-04,26.829999923706055
2012-01-05,26.829999923706055
2012-01-06,26.09000015258789
2012-01-09,26.25
2012-01-10,26.520000457763672
2012-01-11,26.700000762939453
2012-01-12,26.280000686645508
2012-01-13,25.709999084472656
2012-01-17,26.059999465942383
2012-01-18,26.59000015258789
2012-01-19,27.290000915527344
2012-01-20,27.020000457763672
2012-01-23,27.280000686645508
2012-01-24,27.65999984741211
2012-01-25,27.1200008392334
2012-01-26,26.93000030517578
2012-01-27,26.729999542236328
2012-01-30,25.360000610351562
2012-01-31,25.549999237060547
2012-02-01,25.90999984741211
2012-02-02,25.489999771118164
2012-02-03,25.360000610351562
2012-02-06,26.270000457763672
2012-02-07,26.670000076293945
2012-02-08,26.639999389648438
2012-02-09,26.670000076293945
2012-02-10,26.6200008392334
2012-02-13,26.799999237060547
2012-02-14,26.559999465942383
2012-02-15,26.6299991607666
2012-02-16,27.030000686645508
2012-02-17,26.600000381469727
2012-02-21,26.8700008392334
2012-02-22,27.200000762939453
2012-02-23,27.809999465942383
2012-02-24,27.940000534057617
2012-02-27,26.959999084472656
2012-02-28,26.719999313354492
2012-02-29,26.59000015258789
2012-03-01,28.270000457763672
2012-03-02,27.65999984741211
2012-03-05,27.969999313354492
2012-03-06,27.649999618530273
2012-03-07,27.5
2012-03-08,27.40999984741211
2012-03-09,27.389999389648438
2012-03-12,27.0
2012-03-13,27.350000381469727
2012-03-14,26.989999771118164
2012-03-15,27.020000457763672
2012-03-16,26.940000534057617
2012-03-19,26.729999542236328
2012-03-20,26.549999237060547
2012-03-21,26.860000610351562
2012-03-22,26.799999237060547
2012-03-23,27.06999969482422
2012-03-26,26.989999771118164
2012-03-27,26.100000381469727
2012-03-28,26.31999969482422
2012-03-29,26.34000015258789
2012-03-30,26.25
2012-04-02,26.799999237060547
2012-04-03,25.93000030517578
2012-04-04,25.229999542236328
2012-04-05,25.75
2012-04-09,25.09000015258789
2012-04-10,24.950000762939453
2012-04-11,25.559999465942383
2012-04-12,25.549999237060547
2012-04-13,25.329999923706055
2012-04-16,25.5
2012-04-17,25.579999923706055
2012-04-18,25.850000381469727
2012-04-19,25.770000457763672
2012-04-20,26.1299991607666
2012-04-23,25.729999542236328
2012-04-24,25.899999618530273
2012-04-25,26.299999237060547
2012-04-26,26.280000686645508
2012-04-27,26.690000534057617
2012-04-30,26.360000610351562
2012-05-01,28.719999313354492
2012-05-02,29.700000762939453
2012-05-03,29.799999237060547
2012-05-04,28.899999618530273
2012-05-07,29.15999984741211
2012-05-08,29.329999923706055
2012-05-09,29.049999237060547
2012-05-10,29.59000015258789
2012-05-11,29.56999969482422
2012-05-14,28.989999771118164
2012-05-15,29.309999465942383
2012-05-16,29.40999984741211
2012-05-17,29.100000381469727
2012-05-18,28.190000534057617
2012-05-21,28.600000381469727
2012-05-22,28.25
2012-05-23,28.510000228881836
2012-05-24,28.420000076293945
2012-05-25,28.15999984741211
2012-05-29,28.280000686645508
2012-05-30,27.959999084472656
2012-05-31,28.020000457763672
2012-06-01,26.950000762939453
2012-06-04,26.709999084472656
2012-06-05,27.3799991607666
2012-06-06,27.489999771118164
2012-06-07,27.56999969482422
2012-06-08,27.920000076293945
2012-06-11,27.600000381469727
2012-06-12,28.100000381469727
2012-06-13,27.889999389648438
2012-06-14,28.56999969482422
2012-06-15,29.25
2012-06-18,28.719999313354492
2012-06-19,28.6299991607666
2012-06-20,28.170000076293945
2012-06-21,28.18000030517578
2012-06-22,28.3799991607666
2012-06-25,27.799999237060547
2012-06-26,28.440000534057617
2012-06-27,29.889999389648438
2012-06-28,29.739999771118164
2012-06-29,30.209999084472656
2012-07-02,31.059999465942383
2012-07-03,31.030000686645508
2012-07-05,30.729999542236328
2012-07-06,30.540000915527344
2012-07-09,30.739999771118164
2012-07-10,30.190000534057617
2012-07-11,30.700000762939453
2012-07-12,30.489999771118164
2012-07-13,31.170000076293945
2012-07-16,30.81999969482422
2012-07-17,31.219999313354492
2012-07-18,31.020000457763672
2012-07-19,30.030000686645508
2012-07-20,29.739999771118164
2012-07-23,29.5
2012-07-24,28.84000015258789
2012-07-25,29.540000915527344
2012-07-26,29.860000610351562
2012-07-27,31.010000228881836
2012-07-30,31.0
2012-07-31,31.010000228881836
2012-08-01,30.90999984741211
2012-08-02,30.75
2012-08-03,30.229999542236328
2012-08-06,30.520000457763672
2012-08-07,30.610000610351562
2012-08-08,30.479999542236328
2012-08-09,30.309999465942383
2012-08-10,30.56999969482422
2012-08-13,29.360000610351562
2012-08-14,30.100000381469727
2012-08-15,29.6299991607666
2012-08-16,29.68000030517578
2012-08-17,29.59000015258789
2012-08-20,29.649999618530273
2012-08-21,30.1299991607666
2012-08-22,30.030000686645508
2012-08-23,29.610000610351562
2012-08-24,29.450000762939453
2012-08-27,29.170000076293945
2012-08-28,28.950000762939453
2012-08-29,28.8700008392334
2012-08-30,28.56999969482422
2012-08-31,28.25
2012-09-04,28.93000030517578
2012-09-05,28.959999084472656
2012-09-06,29.0
2012-09-07,28.68000030517578
2012-09-10,28.719999313354492
2012-09-11,29.239999771118164
2012-09-12,29.559999465942383
2012-09-13,30.290000915527344
2012-09-14,30.559999465942383
2012-09-17,30.350000381469727
2012-09-18,30.6299991607666
2012-09-19,30.56999969482422
2012-09-20,30.709999084472656
2012-09-21,31.059999465942383
2012-09-24,30.309999465942383
2012-09-25,29.610000610351562
2012-09-26,29.649999618530273
2012-09-27,30.06999969482422
2012-09-28,29.760000228881836
2012-10-01,29.559999465942383
2012-10-02,29.690000534057617
2012-10-03,29.739999771118164
2012-10-04,30.6299991607666
2012-10-05,30.3700008392334
2012-10-08,30.399999618530273
2012-10-09,30.329999923706055
2012-10-10,30.100000381469727
2012-10-11,29.049999237060547
2012-10-12,28.760000228881836
2012-10-15,29.149999618530273
2012-10-16,29.65999984741211
2012-10-17,29.43000030517578
2012-10-18,29.5
2012-10-19,29.079999923706055
2012-10-22,28.700000762939453
2012-10-23,29.299999237060547
2012-10-24,29.18000030517578
2012-10-25,29.18000030517578
2012-10-26,28.6200008392334
2012-10-31,28.40999984741211
2012-11-01,28.440000534057617
2012-11-02,25.270000457763672
2012-11-05,25.0
2012-11-06,25.059999465942383
2012-11-07,24.989999771118164
2012-11-08,24.520000457763672
2012-11-09,24.040000915527344
2012-11-12,24.34000015258789
2012-11-13,23.84000015258789
2012-11-14,23.489999771118164
2012-11-15,23.09000015258789
2012-11-16,23.09000015258789
2012-11-19,23.489999771118164
2012-11-20,22.799999237060547
2012-11-21,22.790000915527344
2012-11-23,23.110000610351562
2012-11-26,23.270000457763672
2012-11-27,23.09000015258789
2012-11-28,22.8799991607666
2012-11-29,22.989999771118164
2012-11-30,22.940000534057617
2012-12-03,22.670000076293945
2012-12-04,23.040000915527344
2012-12-05,23.299999237060547
2012-12-06,23.860000610351562
2012-12-07,24.1299991607666
2012-12-10,23.40999984741211
2012-12-11,23.299999237060547
2012-12-12,23.1200008392334
2012-12-13,22.93000030517578
2012-12-14,22.360000610351562
2012-12-17,22.459999084472656
2012-12-18,24.6299991607666
2012-12-19,24.040000915527344
2012-12-20,24.110000610351562
2012-12-21,24.0
2012-12-24,23.90999984741211
2012-12-26,23.469999313354492
2012-12-27,23.450000762939453
2012-12-28,23.239999771118164
2012-12-31,23.739999771118164
2013-01-02,23.989999771118164
2013-01-03,23.489999771118164
2013-01-04,23.59000015258789
2013-01-07,23.739999771118164
2013-01-08,24.15999984741211
2013-01-09,24.5
2013-01-10,24.40999984741211
2013-01-11,25.889999389648438
2013-01-14,25.75
2013-01-15,25.56999969482422
2013-01-16,25.43000030517578
2013-01-17,26.1299991607666
2013-01-18,26.510000228881836
2013-01-22,26.31999969482422
2013-01-23,25.959999084472656
2013-01-24,25.799999237060547
2013-01-25,25.860000610351562
2013-01-28,26.149999618530273
2013-01-29,26.25
2013-01-30,25.690000534057617
2013-01-31,25.889999389648438
2013-02-01,26.40999984741211
2013-02-04,26.040000915527344
2013-02-05,25.790000915527344
2013-02-06,25.90999984741211
2013-02-07,25.40999984741211
2013-02-08,27.559999465942383
2013-02-11,27.020000457763672
2013-02-12,26.489999771118164
2013-02-13,26.43000030517578
2013-02-14,26.93000030517578
2013-02-15,26.829999923706055
2013-02-19,27.510000228881836
2013-02-20,27.059999465942383
2013-02-21,26.719999313354492
2013-02-22,26.350000381469727
2013-02-25,25.8700008392334
2013-02-26,25.719999313354492
2013-02-27,26.190000534057617
2013-02-28,26.360000610351562
2013-03-01,26.68000030517578
2013-03-04,26.610000610351562
2013-03-05,26.329999923706055
2013-03-06,26.5
2013-03-07,26.75
2013-03-08,27.010000228881836
2013-03-11,26.90999984741211
2013-03-12,26.989999771118164
2013-03-13,27.1299991607666
2013-03-14,26.979999542236328
2013-03-15,26.75
2013-03-18,26.389999389648438
2013-03-19,26.40999984741211
2013-03-20,26.43000030517578
2013-03-21,26.1200008392334
2013-03-22,26.540000915527344
2013-03-25,26.5
2013-03-26,26.729999542236328
2013-03-27,26.860000610351562
2013-03-28,27.459999084472656
2013-04-01,26.950000762939453
2013-04-02,27.190000534057617
2013-04-03,27.56999969482422
2013-04-04,28.149999618530273
2013-04-05,27.329999923706055
2013-04-08,27.68000030517578
2013-04-09,27.43000030517578
2013-04-10,28.1200008392334
2013-04-11,27.920000076293945
2013-04-12,27.75
2013-04-15,27.1200008392334
2013-04-16,27.139999389648438
2013-04-17,26.489999771118164
2013-04-18,26.670000076293945
2013-04-19,26.8799991607666
2013-04-22,27.290000915527344
2013-04-23,27.8700008392334
2013-04-24,27.860000610351562
2013-04-25,28.100000381469727
2013-04-26,27.850000381469727
2013-04-29,28.09000015258789
2013-04-30,28.010000228881836
2013-05-01,27.170000076293945
2013-05-02,28.239999771118164
2013-05-03,28.6200008392334
2013-05-06,28.43000030517578
2013-05-07,28.540000915527344
2013-05-08,28.959999084472656
2013-05-09,28.719999313354492
2013-05-10,29.030000686645508
2013-05-13,28.790000915527344
2013-05-14,28.959999084472656
2013-05-15,28.920000076293945
2013-05-16,29.0
2013-05-17,29.149999618530273
2013-05-20,29.200000762939453
2013-05-21,29.09000015258789
2013-05-22,28.809999465942383
2013-05-23,28.690000534057617
2013-05-24,28.75
2013-05-28,29.020000457763672
2013-05-29,28.600000381469727
2013-05-30,28.829999923706055
2013-05-31,28.530000686645508
2013-06-03,28.719999313354492
2013-06-04,29.1200008392334
2013-06-05,29.170000076293945
2013-06-06,28.920000076293945
2013-06-07,29.030000686645508
2013-06-10,28.860000610351562
2013-06-11,28.559999465942383
2013-06-12,28.670000076293945
2013-06-13,29.200000762939453
2013-06-14,29.100000381469727
2013-06-17,29.59000015258789
2013-06-18,29.540000915527344
2013-06-19,29.020000457763672
2013-06-20,27.959999084472656
2013-06-21,28.059999465942383
2013-06-24,27.3799991607666
2013-06-25,27.270000457763672
2013-06-26,27.239999771118164
2013-06-27,27.56999969482422
2013-06-28,27.600000381469727
2013-07-01,28.15999984741211
2013-07-02,28.389999389648438
2013-07-03,28.520000457763672
2013-07-05,28.68000030517578
2013-07-08,28.43000030517578
2013-07-09,29.15999984741211
2013-07-10,29.06999969482422
2013-07-11,29.450000762939453
2013-07-12,29.360000610351562
2013-07-15,29.309999465942383
2013-07-16,29.510000228881836
2013-07-17,29.450000762939453
2013-07-18,29.440000534057617
2013-07-19,29.030000686645508
2013-07-22,29.360000610351562
2013-07-23,29.479999542236328
2013-07-24,29.520000457763672
2013-07-25,29.770000457763672
2013-07-26,29.600000381469727
2013-07-29,29.6200008392334
2013-07-30,29.6200008392334
2013-07-31,29.459999084472656
2013-08-01,33.029998779296875
2013-08-02,33.279998779296875
2013-08-05,34.58000183105469
2013-08-06,34.290000915527344
2013-08-07,35.90999984741211
2013-08-08,36.45000076293945
2013-08-09,36.15999984741211
2013-08-12,36.22999954223633
2013-08-13,36.63999938964844
2013-08-14,36.65999984741211
2013-08-15,35.95000076293945
2013-08-16,36.16999816894531
2013-08-19,35.900001525878906
2013-08-20,36.540000915527344
2013-08-21,35.97999954223633
2013-08-22,36.52000045776367
2013-08-23,36.47999954223633
2013-08-26,36.65999984741211
2013-08-27,35.779998779296875
2013-08-28,35.65999984741211
2013-08-29,35.52000045776367
2013-08-30,34.689998626708984
2013-09-03,34.349998474121094
2013-09-04,35.81999969482422
2013-09-05,36.09000015258789
2013-09-06,35.970001220703125
2013-09-09,35.68000030517578
2013-09-10,36.150001525878906
2013-09-11,36.61000061035156
2013-09-12,36.400001525878906
2013-09-13,36.11000061035156
2013-09-16,36.209999084472656
2013-09-17,36.97999954223633
2013-09-18,36.689998626708984
2013-09-19,36.20000076293945
2013-09-20,37.59000015258789
2013-09-23,37.099998474121094
2013-09-24,37.22999954223633
2013-09-25,36.810001373291016
2013-09-26,37.060001373291016
2013-09-27,36.77000045776367
2013-09-30,37.11000061035156
2013-10-01,37.52000045776367
2013-10-02,37.77000045776367
2013-10-03,37.060001373291016
2013-10-04,37.40999984741211
2013-10-07,36.709999084472656
2013-10-08,35.88999938964844
2013-10-09,35.630001068115234
2013-10-10,37.060001373291016
2013-10-11,37.68000030517578
2013-10-14,38.220001220703125
2013-10-15,38.029998779296875
2013-10-16,38.650001525878906
2013-10-17,38.63999938964844
2013-10-18,38.650001525878906
2013-10-21,38.5099983215332
2013-10-22,38.41999816894531
2013-10-23,38.18000030517578
2013-10-24,38.779998779296875
2013-10-25,38.650001525878906
2013-10-28,38.970001220703125
2013-10-29,39.47999954223633
2013-10-30,39.310001373291016
2013-10-31,39.25
2013-11-01,39.58000183105469
2013-11-04,40.099998474121094
2013-11-05,39.5099983215332
2013-11-06,39.86000061035156
2013-11-07,39.689998626708984
2013-11-08,40.54999923706055
2013-11-11,40.5
2013-11-12,41.400001525878906
2013-11-13,41.709999084472656
2013-11-14,41.849998474121094
2013-11-15,42.529998779296875
2013-11-18,42.20000076293945
2013-11-19,41.880001068115234
2013-11-20,43.36000061035156
2013-11-21,42.630001068115234
2013-11-22,42.599998474121094
2013-11-25,42.54999923706055
2013-11-26,42.66999816894531
2013-11-27,42.72999954223633
2013-11-29,42.59000015258789
2013-12-02,42.34000015258789
2013-12-03,42.54999923706055
2013-12-04,42.470001220703125
2013-12-05,42.5099983215332
2013-12-06,42.81999969482422
2013-12-09,42.56999969482422
2013-12-10,42.150001525878906
2013-12-11,41.63999938964844
2013-12-12,41.72999954223633
2013-12-13,41.88999938964844
2013-12-16,42.43000030517578
2013-12-17,42.779998779296875
2013-12-18,43.349998474121094
2013-12-19,42.869998931884766
2013-12-20,43.869998931884766
2013-12-23,44.310001373291016
2013-12-24,43.66999816894531
2013-12-26,43.970001220703125
2013-12-27,43.59000015258789
2013-12-30,43.43000030517578
2013-12-31,43.45000076293945
2014-01-02,42.529998779296875
2014-01-03,42.90999984741211
2014-01-06,42.45000076293945
2014-01-07,42.5099983215332
2014-01-08,42.779998779296875
2014-01-09,43.0099983215332
2014-01-10,43.880001068115234
2014-01-13,42.86000061035156
2014-01-14,41.65999984741211
2014-01-15,41.189998626708984
2014-01-16,41.70000076293945
2014-01-17,40.349998474121094
2014-01-21,40.099998474121094
2014-01-22,41.119998931884766
2014-01-23,40.66999816894531
2014-01-24,39.40999984741211
2014-01-27,38.84000015258789
2014-01-28,39.2599983215332
2014-01-29,38.66999816894531
2014-01-30,39.2400016784668
2014-01-31,38.52000045776367
2014-02-03,37.65999984741211
2014-02-04,37.900001525878906
2014-02-05,37.790000915527344
2014-02-06,38.279998779296875
2014-02-07,40.45000076293945
2014-02-10,39.529998779296875
2014-02-11,39.72999954223633
2014-02-12,40.09000015258789
2014-02-13,40.27000045776367
2014-02-14,39.869998931884766
2014-02-18,40.11000061035156
2014-02-19,39.33000183105469
2014-02-20,39.33000183105469
2014-02-21,39.58000183105469
2014-02-24,39.939998626708984
2014-02-25,39.880001068115234
2014-02-26,40.0
2014-02-27,40.43000030517578
2014-02-28,40.52000045776367
2014-03-03,40.27000045776367
2014-03-04,41.75
2014-03-05,42.290000915527344
2014-03-06,42.689998626708984
2014-03-07,43.06999969482422
2014-03-10,43.18000030517578
2014-03-11,42.56999969482422
2014-03-12,41.91999816894531
2014-03-13,41.16999816894531
2014-03-14,41.02000045776367
2014-03-17,41.060001373291016
2014-03-18,41.65999984741211
2014-03-19,41.209999084472656
2014-03-20,41.36000061035156
2014-03-21,40.59000015258789
2014-03-24,39.869998931884766
2014-03-25,39.459999084472656
2014-03-26,38.40999984741211
2014-03-27,38.29999923706055
2014-03-28,38.119998931884766
2014-03-31,38.849998474121094
2014-04-01,38.900001525878906
2014-04-02,38.88999938964844
2014-04-03,38.540000915527344
2014-04-04,37.540000915527344
2014-04-07,37.02000045776367
2014-04-08,37.58000183105469
2014-04-09,37.810001373291016
2014-04-10,36.439998626708984
2014-04-11,36.29999923706055
2014-04-14,36.40999984741211
2014-04-15,36.5
2014-04-16,37.349998474121094
2014-04-17,37.209999084472656
2014-04-21,36.349998474121094
2014-04-22,36.52000045776367
2014-04-23,35.38999938964844
2014-04-24,34.689998626708984
2014-04-25,32.97999954223633
2014-04-28,32.93000030517578
2014-04-29,32.599998474121094
2014-04-30,33.47999954223633
2014-05-01,33.91999816894531
2014-05-02,35.029998779296875
2014-05-05,35.22999954223633
2014-05-06,33.61000061035156
2014-05-07,32.43000030517578
2014-05-08,33.02000045776367
2014-05-09,32.59000015258789
2014-05-12,33.470001220703125
2014-05-13,32.25
2014-05-14,31.110000610351562
2014-05-15,31.239999771118164
2014-05-16,31.260000228881836
2014-05-19,31.8799991607666
2014-05-20,31.209999084472656
2014-05-21,30.93000030517578
2014-05-22,31.739999771118164
2014-05-23,32.08000183105469
2014-05-27,28.989999771118164
2014-05-28,29.309999465942383
2014-05-29,29.09000015258789
2014-05-30,28.979999542236328
2014-06-02,28.290000915527344
2014-06-03,28.43000030517578
2014-06-04,28.34000015258789
2014-06-05,28.670000076293945
2014-06-06,29.899999618530273
2014-06-09,30.170000076293945
2014-06-10,30.34000015258789
2014-06-11,31.709999084472656
2014-06-12,32.88999938964844
2014-06-13,32.90999984741211
2014-06-16,32.97999954223633
2014-06-17,33.61000061035156
2014-06-18,34.060001373291016
2014-06-19,33.91999816894531
2014-06-20,34.130001068115234
2014-06-23,34.18000030517578
2014-06-24,34.06999969482422
2014-06-25,33.959999084472656
2014-06-26,33.779998779296875
2014-06-27,33.61000061035156
2014-06-30,34.08000183105469
2014-07-01,34.720001220703125
2014-07-02,34.189998626708984
2014-07-03,34.38999938964844
2014-07-07,33.810001373291016
2014-07-08,32.72999954223633
2014-07-09,32.900001525878906
2014-07-10,32.04999923706055
2014-07-11,31.770000457763672
2014-07-14,32.310001373291016
2014-07-15,31.809999465942383
2014-07-16,32.209999084472656
2014-07-17,31.90999984741211
2014-07-18,32.40999984741211
2014-07-21,32.36000061035156
2014-07-22,36.209999084472656
2014-07-23,36.040000915527344
2014-07-24,35.91999816894531
2014-07-25,36.38999938964844
2014-07-28,36.459999084472656
2014-07-29,36.900001525878906
2014-07-30,37.2599983215332
2014-07-31,38.560001373291016
2014-08-01,38.7599983215332
2014-08-04,38.220001220703125
2014-08-05,38.099998474121094
2014-08-06,37.88999938964844
2014-08-07,38.20000076293945
2014-08-08,38.18000030517578
2014-08-11,38.38999938964844
2014-08-12,37.75
2014-08-13,38.099998474121094
2014-08-14,38.150001525878906
2014-08-15,38.119998931884766
2014-08-18,38.84000015258789
2014-08-19,39.38999938964844
2014-08-20,37.959999084472656
2014-08-21,38.040000915527344
2014-08-22,37.869998931884766
2014-08-25,38.0099983215332
2014-08-26,37.22999954223633
2014-08-27,36.72999954223633
2014-08-28,35.84000015258789
2014-08-29,35.5
2014-09-02,36.15999984741211
2014-09-03,36.0
2014-09-04,35.72999954223633
2014-09-05,35.130001068115234
2014-09-08,35.0099983215332
2014-09-09,34.29999923706055
2014-09-10,34.4900016784668
2014-09-11,34.119998931884766
2014-09-12,33.97999954223633
2014-09-15,33.84000015258789
2014-09-16,33.619998931884766
2014-09-17,34.33000183105469
2014-09-18,34.91999816894531
2014-09-19,34.599998474121094
2014-09-22,34.79999923706055
2014-09-23,35.099998474121094
2014-09-24,35.22999954223633
2014-09-25,34.83000183105469
2014-09-26,34.599998474121094
2014-09-29,35.29999923706055
2014-09-30,35.20000076293945
2014-10-01,34.59000015258789
2014-10-02,34.68000030517578
2014-10-03,34.880001068115234
2014-10-06,34.619998931884766
2014-10-07,34.619998931884766
2014-10-08,35.34000015258789
2014-10-09,34.65999984741211
2014-10-10,33.560001373291016
2014-10-13,33.439998626708984
2014-10-14,34.400001525878906
2014-10-15,35.04999923706055
2014-10-16,35.43000030517578
2014-10-17,34.79999923706055
2014-10-20,34.540000915527344
2014-10-21,34.95000076293945
2014-10-22,35.15999984741211
2014-10-23,35.36000061035156
2014-10-24,35.060001373291016
2014-10-27,35.279998779296875
2014-10-28,36.97999954223633
2014-10-29,37.02000045776367
2014-10-30,37.849998474121094
2014-10-31,38.38999938964844
2014-11-03,37.84000015258789
2014-11-04,37.84000015258789
2014-11-05,38.150001525878906
2014-11-06,38.310001373291016
2014-11-07,38.34000015258789
2014-11-10,37.91999816894531
2014-11-11,38.2400016784668
2014-11-12,38.290000915527344
2014-11-13,37.91999816894531
2014-11-14,37.38999938964844
2014-11-17,37.65999984741211
2014-11-18,37.79999923706055
2014-11-19,37.619998931884766
2014-11-20,37.869998931884766
2014-11-21,37.88999938964844
2014-11-24,37.7400016784668
2014-11-25,39.099998474121094
2014-11-26,39.20000076293945
2014-11-28,39.15999984741211
2014-12-01,38.25
2014-12-02,38.06999969482422
2014-12-03,38.41999816894531
2014-12-04,38.7400016784668
2014-12-05,39.130001068115234
2014-12-08,38.58000183105469
2014-12-09,39.08000183105469
2014-12-10,37.810001373291016
2014-12-11,38.560001373291016
2014-12-12,36.939998626708984
2014-12-15,36.779998779296875
2014-12-16,36.63999938964844
2014-12-17,37.9900016784668
2014-12-18,38.61000061035156
2014-12-19,38.459999084472656
2014-12-22,38.5099983215332
2014-12-23,39.61000061035156
2014-12-24,39.58000183105469
2014-12-26,39.689998626708984
2014-12-29,39.84000015258789
2014-12-30,38.880001068115234
2014-12-31,38.58000183105469
2015-01-02,37.81999969482422
2015-01-05,36.810001373291016
2015-01-06,36.380001068115234
2015-01-07,37.040000915527344
2015-01-08,36.93000030517578
2015-01-09,36.88999938964844
2015-01-12,36.849998474121094
2015-01-13,37.43000030517578
2015-01-14,36.5
2015-01-15,34.5099983215332
2015-01-16,34.720001220703125
2015-01-20,34.470001220703125
2015-01-21,34.20000076293945
2015-01-22,34.369998931884766
2015-01-23,34.38999938964844
2015-01-26,35.09000015258789
2015-01-27,35.040000915527344
2015-01-28,35.06999969482422
2015-01-29,34.29999923706055
2015-01-30,33.61000061035156
2015-02-02,34.58000183105469
2015-02-03,36.0099983215332
2015-02-04,35.77000045776367
2015-02-05,38.060001373291016
2015-02-06,37.52000045776367
2015-02-09,37.61000061035156
2015-02-10,37.470001220703125
2015-02-11,37.189998626708984
2015-02-12,37.38999938964844
2015-02-13,37.02000045776367
2015-02-17,36.84000015258789
2015-02-18,37.41999816894531
2015-02-19,37.650001525878906
2015-02-20,38.27000045776367
2015-02-23,37.91999816894531
2015-02-24,37.84000015258789
2015-02-25,38.08000183105469
2015-02-26,37.65999984741211
2015-02-27,36.59000015258789
2015-03-02,36.220001220703125
2015-03-03,36.66999816894531
2015-03-04,36.689998626708984
2015-03-05,36.689998626708984
2015-03-06,36.689998626708984
2015-03-09,36.459999084472656
2015-03-10,35.27000045776367
2015-03-11,35.470001220703125
2015-03-12,36.93000030517578
2015-03-13,37.099998474121094
2015-03-16,37.810001373291016
2015-03-17,38.13999938964844
2015-03-18,38.790000915527344
2015-03-19,38.47999954223633
2015-03-20,39.189998626708984
2015-03-23,39.70000076293945
2015-03-24,39.77000045776367
2015-03-25,38.38999938964844
2015-03-26,38.13999938964844
2015-03-27,37.25
2015-03-30,37.84000015258789
2015-03-31,37.599998474121094
2015-04-01,37.5
2015-04-02,37.86000061035156
2015-04-06,37.959999084472656
2015-04-07,37.90999984741211
2015-04-08,37.97999954223633
2015-04-09,38.75
2015-04-10,38.7400016784668
2015-04-13,39.029998779296875
2015-04-14,39.47999954223633
2015-04-15,39.869998931884766
2015-04-16,39.310001373291016
2015-04-17,37.0
2015-04-20,36.970001220703125
2015-04-21,37.22999954223633
2015-04-22,37.66999816894531
2015-04-23,37.959999084472656
2015-04-24,37.869998931884766
2015-04-27,38.0
2015-04-28,37.939998626708984
2015-04-29,37.709999084472656
2015-04-30,37.72999954223633
2015-05-01,37.45000076293945
2015-05-04,37.630001068115234
2015-05-05,37.63999938964844
2015-05-06,37.689998626708984
2015-05-07,37.869998931884766
2015-05-08,38.349998474121094
2015-05-11,38.77000045776367
2015-05-12,37.97999954223633
2015-05-13,38.040000915527344
2015-05-14,38.54999923706055
2015-05-15,37.779998779296875
2015-05-18,38.2400016784668
2015-05-19,38.2400016784668
2015-05-20,37.83000183105469
2015-05-21,38.0099983215332
2015-05-22,37.63999938964844
2015-05-26,36.88999938964844
2015-05-27,37.349998474121094
2015-05-28,36.9900016784668
2015-05-29,36.5
2015-06-01,36.290000915527344
2015-06-02,36.63999938964844
2015-06-03,37.18000030517578
2015-06-04,36.77000045776367
2015-06-05,36.97999954223633
2015-06-08,37.099998474121094
2015-06-09,36.97999954223633
2015-06-10,37.2400016784668
2015-06-11,37.439998626708984
2015-06-12,38.22999954223633
2015-06-15,37.810001373291016
2015-06-16,38.25
2015-06-17,38.70000076293945
2015-06-18,38.709999084472656
