,CRTO
2017-08-09,50.0
2017-08-10,48.880001068115234
2017-08-11,49.0
2017-08-14,50.4900016784668
2017-08-15,49.13999938964844
2017-08-16,50.13999938964844
2017-08-17,49.150001525878906
2017-08-18,48.400001525878906
2017-08-21,47.790000915527344
2017-08-22,49.150001525878906
2017-08-23,47.54999923706055
2017-08-24,45.540000915527344
2017-08-25,46.97999954223633
2017-08-28,46.279998779296875
2017-08-29,46.439998626708984
2017-08-30,47.5099983215332
2017-08-31,48.709999084472656
2017-09-01,48.470001220703125
2017-09-05,46.65999984741211
2017-09-06,45.220001220703125
2017-09-07,44.65999984741211
2017-09-08,44.880001068115234
2017-09-11,45.91999816894531
2017-09-12,47.41999816894531
2017-09-13,45.08000183105469
2017-09-14,41.59000015258789
2017-09-15,42.88999938964844
2017-09-18,41.22999954223633
2017-09-19,40.38999938964844
2017-09-20,39.529998779296875
2017-09-21,42.099998474121094
2017-09-22,42.77000045776367
2017-09-25,42.060001373291016
2017-09-26,41.97999954223633
2017-09-27,42.0
2017-09-28,41.5
2017-09-29,41.5
2017-10-02,43.06999969482422
2017-10-03,43.06999969482422
2017-10-04,43.5099983215332
2017-10-05,44.310001373291016
2017-10-06,45.20000076293945
2017-10-09,43.869998931884766
2017-10-10,44.45000076293945
2017-10-11,45.599998474121094
2017-10-12,44.650001525878906
2017-10-13,44.959999084472656
2017-10-16,45.970001220703125
2017-10-17,46.09000015258789
2017-10-18,47.20000076293945
2017-10-19,46.58000183105469
2017-10-20,46.0099983215332
2017-10-23,46.13999938964844
2017-10-24,42.56999969482422
2017-10-25,41.880001068115234
2017-10-26,42.33000183105469
2017-10-27,41.43000030517578
2017-10-30,41.81999969482422
2017-10-31,41.77000045776367
2017-11-01,37.7400016784668
2017-11-02,36.88999938964844
2017-11-03,37.66999816894531
2017-11-06,37.959999084472656
2017-11-07,36.22999954223633
2017-11-08,36.61000061035156
2017-11-09,35.47999954223633
2017-11-10,35.220001220703125
2017-11-13,35.45000076293945
2017-11-14,34.84000015258789
2017-11-15,34.22999954223633
2017-11-16,34.31999969482422
2017-11-17,35.11000061035156
2017-11-20,33.97999954223633
2017-11-21,33.209999084472656
2017-11-22,32.06999969482422
2017-11-24,32.29999923706055
2017-11-27,32.95000076293945
2017-11-28,32.41999816894531
2017-11-29,31.84000015258789
2017-11-30,33.349998474121094
2017-12-01,32.459999084472656
2017-12-04,31.93000030517578
2017-12-05,31.190000534057617
2017-12-06,30.459999084472656
2017-12-07,30.799999237060547
2017-12-08,31.399999618530273
2017-12-11,31.700000762939453
2017-12-12,31.809999465942383
2017-12-13,31.610000610351562
2017-12-14,24.420000076293945
2017-12-15,22.68000030517578
2017-12-18,22.489999771118164
2017-12-19,23.059999465942383
2017-12-20,24.25
2017-12-21,25.170000076293945
2017-12-22,25.360000610351562
2017-12-26,24.989999771118164
2017-12-27,25.600000381469727
2017-12-28,26.049999237060547
2017-12-29,26.030000686645508
2018-01-02,26.09000015258789
2018-01-03,25.809999465942383
2018-01-04,25.860000610351562
2018-01-05,26.31999969482422
2018-01-08,26.0
2018-01-09,26.06999969482422
2018-01-10,25.010000228881836
2018-01-11,25.510000228881836
2018-01-12,25.5
2018-01-16,25.31999969482422
2018-01-17,25.770000457763672
2018-01-18,25.3700008392334
2018-01-19,25.260000228881836
2018-01-22,25.440000534057617
2018-01-23,24.850000381469727
2018-01-24,25.559999465942383
2018-01-25,25.059999465942383
2018-01-26,24.950000762939453
2018-01-29,25.260000228881836
2018-01-30,25.010000228881836
2018-01-31,23.809999465942383
2018-02-01,23.200000762939453
2018-02-02,22.899999618530273
2018-02-05,22.200000762939453
2018-02-06,22.65999984741211
2018-02-07,22.1200008392334
2018-02-08,22.540000915527344
2018-02-09,22.440000534057617
2018-02-12,22.920000076293945
2018-02-13,23.389999389648438
2018-02-14,30.25
2018-02-15,30.510000228881836
2018-02-16,31.0
2018-02-20,30.270000457763672
2018-02-21,30.6299991607666
2018-02-22,30.3700008392334
2018-02-23,29.989999771118164
2018-02-26,30.59000015258789
2018-02-27,29.6200008392334
2018-02-28,29.989999771118164
2018-03-01,29.700000762939453
2018-03-02,29.850000381469727
2018-03-05,29.989999771118164
2018-03-06,30.149999618530273
2018-03-07,30.040000915527344
2018-03-08,30.350000381469727
2018-03-09,30.030000686645508
2018-03-12,30.510000228881836
2018-03-13,30.260000228881836
2018-03-14,30.40999984741211
2018-03-15,30.399999618530273
2018-03-16,30.020000457763672
2018-03-19,30.010000228881836
2018-03-20,29.899999618530273
2018-03-21,28.989999771118164
2018-03-22,28.639999389648438
2018-03-23,28.510000228881836
2018-03-26,27.559999465942383
2018-03-27,27.600000381469727
2018-03-28,27.040000915527344
2018-03-29,25.84000015258789
2018-04-02,25.31999969482422
2018-04-03,25.649999618530273
2018-04-04,26.700000762939453
2018-04-05,26.639999389648438
2018-04-06,26.700000762939453
2018-04-09,26.950000762939453
2018-04-10,27.600000381469727
2018-04-11,27.690000534057617
2018-04-12,27.700000762939453
2018-04-13,27.520000457763672
2018-04-16,27.81999969482422
2018-04-17,27.940000534057617
2018-04-18,27.93000030517578
2018-04-19,27.8799991607666
2018-04-20,27.549999237060547
2018-04-23,28.110000610351562
2018-04-24,27.989999771118164
2018-04-25,27.850000381469727
2018-04-26,25.739999771118164
2018-04-27,25.770000457763672
2018-04-30,25.770000457763672
2018-05-01,26.06999969482422
2018-05-02,26.479999542236328
2018-05-03,26.270000457763672
2018-05-04,27.239999771118164
2018-05-07,26.950000762939453
2018-05-08,26.739999771118164
2018-05-09,27.190000534057617
2018-05-10,26.989999771118164
2018-05-11,26.690000534057617
2018-05-14,25.989999771118164
2018-05-15,25.299999237060547
2018-05-16,25.200000762939453
2018-05-17,24.299999237060547
2018-05-18,24.020000457763672
2018-05-21,24.219999313354492
2018-05-22,25.739999771118164
2018-05-23,26.200000762939453
2018-05-24,25.389999389648438
2018-05-25,25.34000015258789
2018-05-29,24.399999618530273
2018-05-30,24.469999313354492
2018-05-31,24.149999618530273
2018-06-01,24.270000457763672
2018-06-04,25.729999542236328
2018-06-05,25.950000762939453
2018-06-06,27.020000457763672
2018-06-07,27.579999923706055
2018-06-08,27.850000381469727
2018-06-11,28.920000076293945
2018-06-12,29.389999389648438
2018-06-13,29.690000534057617
2018-06-14,28.920000076293945
2018-06-15,29.290000915527344
2018-06-18,29.670000076293945
2018-06-19,30.200000762939453
2018-06-20,32.650001525878906
2018-06-21,32.90999984741211
2018-06-22,33.86000061035156
2018-06-25,33.56999969482422
2018-06-26,33.220001220703125
2018-06-27,33.220001220703125
2018-06-28,32.47999954223633
2018-06-29,32.849998474121094
2018-07-02,32.75
2018-07-03,32.79999923706055
2018-07-05,33.15999984741211
2018-07-06,33.470001220703125
2018-07-09,34.91999816894531
2018-07-10,35.04999923706055
2018-07-11,34.970001220703125
2018-07-12,34.61000061035156
2018-07-13,34.0
2018-07-16,33.33000183105469
2018-07-17,33.68000030517578
2018-07-18,34.45000076293945
2018-07-19,34.310001373291016
2018-07-20,34.7400016784668
2018-07-23,34.939998626708984
2018-07-24,34.369998931884766
2018-07-25,36.0
2018-07-26,36.27000045776367
2018-07-27,34.880001068115234
2018-07-30,33.54999923706055
2018-07-31,32.130001068115234
2018-08-01,25.979999542236328
2018-08-02,26.270000457763672
2018-08-03,26.40999984741211
2018-08-06,26.670000076293945
2018-08-07,27.25
2018-08-08,27.299999237060547
2018-08-09,27.610000610351562
2018-08-10,26.56999969482422
2018-08-13,26.739999771118164
2018-08-14,27.190000534057617
2018-08-15,26.969999313354492
2018-08-16,26.899999618530273
2018-08-17,27.014999389648438
2018-08-20,26.93000030517578
2018-08-21,26.8799991607666
2018-08-22,26.770000457763672
2018-08-23,26.350000381469727
2018-08-24,26.290000915527344
2018-08-27,26.5
2018-08-28,26.1200008392334
2018-08-29,26.299999237060547
2018-08-30,25.450000762939453
2018-08-31,24.809999465942383
2018-09-04,26.030000686645508
2018-09-05,25.479999542236328
2018-09-06,25.469999313354492
2018-09-07,23.149999618530273
2018-09-10,22.969999313354492
2018-09-11,22.93000030517578
2018-09-12,22.739999771118164
2018-09-13,23.860000610351562
2018-09-14,22.739999771118164
2018-09-17,22.6299991607666
2018-09-18,23.510000228881836
2018-09-19,24.1299991607666
2018-09-20,24.56999969482422
2018-09-21,23.829999923706055
2018-09-24,23.59000015258789
2018-09-25,23.920000076293945
2018-09-26,23.940000534057617
2018-09-27,23.989999771118164
2018-09-28,22.940000534057617
2018-10-01,22.31999969482422
2018-10-02,22.280000686645508
2018-10-03,22.610000610351562
2018-10-04,22.40999984741211
2018-10-05,23.100000381469727
2018-10-08,22.979999542236328
2018-10-09,22.780000686645508
2018-10-10,22.469999313354492
2018-10-11,21.6299991607666
2018-10-12,22.329999923706055
2018-10-15,22.579999923706055
2018-10-16,23.280000686645508
2018-10-17,23.010000228881836
2018-10-18,22.56999969482422
2018-10-19,21.739999771118164
2018-10-22,21.579999923706055
2018-10-23,21.860000610351562
2018-10-24,20.479999542236328
2018-10-25,21.260000228881836
2018-10-26,20.510000228881836
2018-10-29,19.989999771118164
2018-10-30,20.6299991607666
2018-10-31,22.520000457763672
2018-11-01,22.200000762939453
2018-11-02,22.06999969482422
2018-11-05,22.079999923706055
2018-11-06,21.6200008392334
2018-11-07,21.40999984741211
2018-11-08,20.8799991607666
2018-11-09,20.200000762939453
2018-11-12,20.399999618530273
2018-11-13,21.65999984741211
2018-11-14,21.739999771118164
2018-11-15,21.93000030517578
2018-11-16,22.010000228881836
2018-11-19,21.65999984741211
2018-11-20,21.920000076293945
2018-11-21,22.510000228881836
2018-11-23,22.440000534057617
2018-11-26,22.440000534057617
2018-11-27,22.1200008392334
2018-11-28,22.899999618530273
2018-11-29,23.709999084472656
2018-11-30,23.299999237060547
2018-12-03,24.1200008392334
2018-12-04,23.09000015258789
2018-12-06,23.209999084472656
2018-12-07,23.030000686645508
2018-12-10,22.84000015258789
2018-12-11,23.360000610351562
2018-12-12,24.420000076293945
2018-12-13,24.6200008392334
2018-12-14,23.579999923706055
2018-12-17,23.700000762939453
2018-12-18,23.780000686645508
2018-12-19,23.139999389648438
2018-12-20,22.959999084472656
2018-12-21,22.850000381469727
2018-12-24,23.100000381469727
2018-12-26,23.34000015258789
2018-12-27,23.06999969482422
2018-12-28,22.65999984741211
2018-12-31,22.719999313354492
2019-01-02,23.760000228881836
2019-01-03,23.700000762939453
2019-01-04,23.690000534057617
2019-01-07,23.559999465942383
2019-01-08,23.90999984741211
2019-01-09,24.780000686645508
2019-01-10,24.709999084472656
2019-01-11,25.1200008392334
2019-01-14,25.15999984741211
2019-01-15,25.020000457763672
2019-01-16,25.170000076293945
2019-01-17,25.030000686645508
2019-01-18,24.950000762939453
2019-01-22,23.989999771118164
2019-01-23,23.979999542236328
2019-01-24,24.510000228881836
2019-01-25,24.8700008392334
2019-01-28,24.6200008392334
2019-01-29,24.420000076293945
2019-01-30,24.790000915527344
2019-01-31,24.899999618530273
2019-02-01,25.479999542236328
2019-02-04,25.760000228881836
2019-02-05,26.479999542236328
2019-02-06,26.600000381469727
2019-02-07,26.25
2019-02-08,26.40999984741211
2019-02-11,24.75
2019-02-12,25.65999984741211
2019-02-13,27.81999969482422
2019-02-14,27.299999237060547
2019-02-15,27.280000686645508
2019-02-19,27.350000381469727
2019-02-20,26.899999618530273
2019-02-21,26.700000762939453
2019-02-22,27.469999313354492
2019-02-25,27.360000610351562
2019-02-26,27.15999984741211
2019-02-27,27.3799991607666
2019-02-28,27.139999389648438
2019-03-01,27.149999618530273
2019-03-04,26.520000457763672
2019-03-05,27.229999542236328
2019-03-06,27.489999771118164
2019-03-07,27.760000228881836
2019-03-08,28.209999084472656
2019-03-11,28.25
2019-03-12,28.059999465942383
2019-03-13,28.190000534057617
2019-03-14,27.790000915527344
2019-03-15,27.510000228881836
2019-03-18,26.6299991607666
2019-03-19,26.059999465942383
2019-03-20,25.809999465942383
2019-03-21,26.510000228881836
2019-03-22,25.110000610351562
2019-03-25,21.979999542236328
2019-03-26,18.200000762939453
2019-03-27,19.139999389648438
2019-03-28,19.110000610351562
2019-03-29,20.030000686645508
2019-04-01,20.030000686645508
2019-04-02,20.059999465942383
2019-04-03,20.309999465942383
2019-04-04,20.200000762939453
2019-04-05,20.469999313354492
2019-04-08,20.290000915527344
2019-04-09,20.40999984741211
2019-04-10,20.309999465942383
2019-04-11,20.0
2019-04-12,20.860000610351562
2019-04-15,21.049999237060547
2019-04-16,21.729999542236328
2019-04-17,21.899999618530273
2019-04-18,21.969999313354492
2019-04-22,22.25
2019-04-23,22.780000686645508
2019-04-24,22.09000015258789
2019-04-25,22.1299991607666
2019-04-26,22.110000610351562
2019-04-29,22.450000762939453
2019-04-30,19.780000686645508
2019-05-01,19.010000228881836
2019-05-02,19.06999969482422
2019-05-03,19.350000381469727
2019-05-06,19.399999618530273
2019-05-07,19.139999389648438
2019-05-08,20.93000030517578
2019-05-09,20.719999313354492
2019-05-10,19.850000381469727
2019-05-13,19.479999542236328
2019-05-14,19.399999618530273
2019-05-15,19.75
2019-05-16,19.950000762939453
2019-05-17,20.34000015258789
2019-05-20,19.8799991607666
2019-05-21,20.18000030517578
2019-05-22,19.809999465942383
2019-05-23,19.09000015258789
2019-05-24,19.5
2019-05-28,19.170000076293945
2019-05-29,19.06999969482422
2019-05-30,18.809999465942383
2019-05-31,18.360000610351562
2019-06-03,18.06999969482422
2019-06-04,18.459999084472656
2019-06-05,18.969999313354492
2019-06-06,18.6299991607666
2019-06-07,18.84000015258789
2019-06-10,18.520000457763672
2019-06-11,18.8799991607666
2019-06-12,18.299999237060547
2019-06-13,18.459999084472656
2019-06-14,18.579999923706055
2019-06-17,18.549999237060547
2019-06-18,18.549999237060547
2019-06-19,18.559999465942383
2019-06-20,18.56999969482422
2019-06-21,18.40999984741211
2019-06-24,18.06999969482422
2019-06-25,17.959999084472656
2019-06-26,16.610000610351562
2019-06-27,17.110000610351562
2019-06-28,17.209999084472656
2019-07-01,17.31999969482422
2019-07-02,17.739999771118164
2019-07-03,17.739999771118164
2019-07-05,18.110000610351562
2019-07-08,17.790000915527344
2019-07-09,18.0
2019-07-10,17.969999313354492
2019-07-11,17.969999313354492
2019-07-12,17.920000076293945
2019-07-15,17.809999465942383
2019-07-16,17.799999237060547
2019-07-17,17.790000915527344
2019-07-18,17.709999084472656
2019-07-19,17.559999465942383
2019-07-22,17.600000381469727
2019-07-23,17.889999389648438
2019-07-24,18.020000457763672
2019-07-25,18.1299991607666
2019-07-26,18.489999771118164
2019-07-29,18.510000228881836
2019-07-30,18.5
2019-07-31,18.969999313354492
2019-08-01,19.850000381469727
2019-08-02,19.950000762939453
2019-08-05,19.6200008392334
2019-08-06,19.8799991607666
2019-08-07,19.709999084472656
2019-08-08,20.0
2019-08-09,19.469999313354492
2019-08-12,19.6200008392334
2019-08-13,19.530000686645508
2019-08-14,18.350000381469727
2019-08-15,18.600000381469727
2019-08-16,19.06999969482422
2019-08-19,19.299999237060547
2019-08-20,19.329999923706055
2019-08-21,19.43000030517578
2019-08-22,19.260000228881836
2019-08-23,18.520000457763672
2019-08-26,18.450000762939453
2019-08-27,18.3700008392334
2019-08-28,18.709999084472656
2019-08-29,19.34000015258789
2019-08-30,19.420000076293945
2019-09-03,18.600000381469727
2019-09-04,18.290000915527344
2019-09-05,19.0
2019-09-06,18.920000076293945
2019-09-09,19.1299991607666
2019-09-10,19.34000015258789
2019-09-11,19.18000030517578
2019-09-12,19.420000076293945
2019-09-13,19.5
2019-09-16,19.420000076293945
2019-09-17,19.709999084472656
2019-09-18,19.559999465942383
2019-09-19,19.510000228881836
2019-09-20,19.510000228881836
2019-09-23,19.489999771118164
2019-09-24,19.09000015258789
2019-09-25,19.440000534057617
2019-09-26,19.389999389648438
2019-09-27,18.530000686645508
2019-09-30,18.690000534057617
2019-10-01,18.8799991607666
2019-10-02,18.809999465942383
2019-10-03,18.350000381469727
2019-10-04,17.780000686645508
2019-10-07,18.059999465942383
2019-10-08,17.719999313354492
2019-10-09,17.889999389648438
2019-10-10,18.059999465942383
2019-10-11,18.440000534057617
2019-10-14,18.600000381469727
2019-10-15,18.260000228881836
2019-10-16,18.139999389648438
2019-10-17,18.959999084472656
2019-10-18,19.020000457763672
2019-10-21,19.360000610351562
2019-10-22,19.299999237060547
2019-10-23,19.399999618530273
2019-10-24,19.6299991607666
2019-10-25,20.18000030517578
2019-10-28,20.34000015258789
2019-10-29,20.610000610351562
2019-10-30,17.6299991607666
2019-10-31,16.700000762939453
2019-11-01,17.049999237060547
2019-11-04,17.440000534057617
2019-11-05,18.110000610351562
2019-11-06,18.0
2019-11-07,18.260000228881836
2019-11-08,17.860000610351562
2019-11-11,17.59000015258789
2019-11-12,17.420000076293945
2019-11-13,17.209999084472656
2019-11-14,16.93000030517578
2019-11-15,16.56999969482422
2019-11-18,16.719999313354492
2019-11-19,16.850000381469727
2019-11-20,16.850000381469727
2019-11-21,17.010000228881836
2019-11-22,17.290000915527344
2019-11-25,17.079999923706055
2019-11-26,17.09000015258789
2019-11-27,17.190000534057617
2019-11-29,17.850000381469727
2019-12-02,17.670000076293945
2019-12-03,17.459999084472656
2019-12-04,17.290000915527344
2019-12-05,17.40999984741211
2019-12-06,17.459999084472656
2019-12-09,17.389999389648438
2019-12-10,17.360000610351562
2019-12-11,17.309999465942383
2019-12-12,17.219999313354492
2019-12-13,17.149999618530273
2019-12-16,17.170000076293945
2019-12-17,17.239999771118164
2019-12-18,17.15999984741211
2019-12-19,17.31999969482422
2019-12-20,17.139999389648438
2019-12-23,17.06999969482422
2019-12-24,17.329999923706055
2019-12-26,17.290000915527344
2019-12-27,17.209999084472656
2019-12-30,17.149999618530273
2019-12-31,17.329999923706055
2020-01-02,17.209999084472656
2020-01-03,17.459999084472656
2020-01-06,17.479999542236328
2020-01-07,17.440000534057617
2020-01-08,17.459999084472656
2020-01-09,17.84000015258789
2020-01-10,18.0
2020-01-13,18.170000076293945
2020-01-14,15.289999961853027
2020-01-15,13.8100004196167
2020-01-16,13.989999771118164
2020-01-17,14.020000457763672
2020-01-21,14.40999984741211
2020-01-22,14.770000457763672
2020-01-23,14.989999771118164
2020-01-24,14.800000190734863
2020-01-27,15.09000015258789
2020-01-28,15.680000305175781
2020-01-29,15.630000114440918
2020-01-30,15.539999961853027
2020-01-31,15.390000343322754
2020-02-03,15.600000381469727
2020-02-04,15.390000343322754
2020-02-05,15.710000038146973
2020-02-06,15.640000343322754
2020-02-07,15.180000305175781
2020-02-10,15.010000228881836
2020-02-11,14.020000457763672
2020-02-12,13.5
2020-02-13,13.800000190734863
2020-02-14,13.880000114440918
2020-02-18,13.720000267028809
2020-02-19,13.699999809265137
2020-02-20,13.119999885559082
2020-02-21,13.260000228881836
2020-02-24,12.470000267028809
2020-02-25,12.800000190734863
2020-02-26,12.619999885559082
2020-02-27,12.65999984741211
2020-02-28,12.670000076293945
2020-03-02,12.34000015258789
2020-03-03,11.670000076293945
2020-03-04,11.739999771118164
2020-03-05,10.90999984741211
2020-03-06,10.449999809265137
2020-03-09,9.90999984741211
2020-03-10,9.710000038146973
2020-03-11,9.520000457763672
2020-03-12,8.010000228881836
2020-03-13,9.0600004196167
2020-03-16,7.630000114440918
2020-03-17,6.760000228881836
2020-03-18,6.380000114440918
2020-03-19,6.869999885559082
2020-03-20,7.0
2020-03-23,6.78000020980835
2020-03-24,7.460000038146973
2020-03-25,8.0
2020-03-26,7.25
2020-03-27,7.869999885559082
2020-03-30,7.71999979019165
2020-03-31,7.949999809265137
2020-04-01,7.539999961853027
2020-04-02,8.539999961853027
2020-04-03,8.5
2020-04-06,8.600000381469727
2020-04-07,8.890000343322754
2020-04-08,8.979999542236328
2020-04-09,9.680000305175781
2020-04-13,9.380000114440918
2020-04-14,9.40999984741211
2020-04-15,8.680000305175781
2020-04-16,8.420000076293945
2020-04-17,9.109999656677246
2020-04-20,9.449999809265137
2020-04-21,9.020000457763672
2020-04-22,9.40999984741211
2020-04-23,9.630000114440918
2020-04-24,9.649999618530273
2020-04-27,10.15999984741211
2020-04-28,9.989999771118164
2020-04-29,10.260000228881836
2020-04-30,9.930000305175781
2020-05-01,9.510000228881836
2020-05-04,9.59000015258789
2020-05-05,9.319999694824219
2020-05-06,9.699999809265137
2020-05-07,9.569999694824219
2020-05-08,10.039999961853027
2020-05-11,9.680000305175781
2020-05-12,9.229999542236328
2020-05-13,8.890000343322754
2020-05-14,9.1899995803833
2020-05-15,9.359999656677246
2020-05-18,10.100000381469727
2020-05-19,9.949999809265137
2020-05-20,9.84000015258789
2020-05-21,9.84000015258789
2020-05-22,9.8100004196167
2020-05-26,10.029999732971191
2020-05-27,10.069999694824219
2020-05-28,9.729999542236328
2020-05-29,10.25
2020-06-01,10.430000305175781
2020-06-02,11.130000114440918
2020-06-03,13.25
2020-06-04,14.050000190734863
2020-06-05,14.619999885559082
2020-06-08,14.649999618530273
2020-06-09,13.640000343322754
2020-06-10,13.300000190734863
2020-06-11,12.75
2020-06-12,12.609999656677246
2020-06-15,12.579999923706055
2020-06-16,12.449999809265137
2020-06-17,12.569999694824219
2020-06-18,12.449999809265137
2020-06-19,12.470000267028809
2020-06-22,12.390000343322754
2020-06-23,13.0600004196167
2020-06-24,11.020000457763672
2020-06-25,11.510000228881836
2020-06-26,11.15999984741211
2020-06-29,11.300000190734863
2020-06-30,11.390000343322754
2020-07-01,11.550000190734863
2020-07-02,11.369999885559082
2020-07-06,13.25
2020-07-07,12.779999732971191
2020-07-08,13.069999694824219
2020-07-09,12.6899995803833
2020-07-10,12.699999809265137
2020-07-13,11.84000015258789
2020-07-14,11.899999618530273
2020-07-15,12.180000305175781
2020-07-16,12.350000381469727
2020-07-17,12.699999809265137
2020-07-20,12.699999809265137
2020-07-21,12.960000038146973
2020-07-22,12.489999771118164
2020-07-23,12.619999885559082
2020-07-24,13.170000076293945
2020-07-27,13.449999809265137
2020-07-28,13.520000457763672
2020-07-29,12.880000114440918
2020-07-30,13.039999961853027
2020-07-31,13.6899995803833
2020-08-03,14.350000381469727
2020-08-04,14.220000267028809
2020-08-05,14.359999656677246
2020-08-06,13.949999809265137
2020-08-07,14.239999771118164
2020-08-10,13.850000381469727
2020-08-11,13.729999542236328
2020-08-12,13.569999694824219
2020-08-13,13.25
2020-08-14,13.319999694824219
2020-08-17,13.420000076293945
2020-08-18,13.520000457763672
2020-08-19,13.350000381469727
2020-08-20,13.289999961853027
2020-08-21,13.300000190734863
2020-08-24,13.569999694824219
2020-08-25,13.489999771118164
2020-08-26,13.5600004196167
2020-08-27,13.5
2020-08-28,13.649999618530273
2020-08-31,13.020000457763672
2020-09-01,13.119999885559082
2020-09-02,13.430000305175781
2020-09-03,12.899999618530273
2020-09-04,12.699999809265137
2020-09-08,12.25
2020-09-09,12.220000267028809
2020-09-10,12.15999984741211
2020-09-11,12.600000381469727
2020-09-14,12.779999732971191
2020-09-15,12.420000076293945
2020-09-16,12.6899995803833
2020-09-17,12.770000457763672
2020-09-18,12.479999542236328
2020-09-21,12.430000305175781
2020-09-22,12.369999885559082
2020-09-23,11.800000190734863
2020-09-24,11.699999809265137
2020-09-25,12.050000190734863
2020-09-28,12.0
2020-09-29,11.789999961853027
2020-09-30,12.1899995803833
2020-10-01,12.130000114440918
2020-10-02,12.470000267028809
2020-10-05,12.619999885559082
2020-10-06,12.489999771118164
2020-10-07,12.420000076293945
2020-10-08,12.680000305175781
2020-10-09,12.630000114440918
2020-10-12,12.699999809265137
2020-10-13,12.949999809265137
2020-10-14,12.729999542236328
2020-10-15,12.520000457763672
2020-10-16,12.40999984741211
2020-10-19,12.489999771118164
2020-10-20,12.90999984741211
2020-10-21,12.670000076293945
2020-10-22,13.0
2020-10-23,13.829999923706055
2020-10-26,13.779999732971191
2020-10-27,14.0
2020-10-28,14.010000228881836
2020-10-29,16.950000762939453
2020-10-30,17.15999984741211
2020-11-02,16.469999313354492
2020-11-03,15.979999542236328
2020-11-04,16.360000610351562
2020-11-05,17.0
2020-11-06,16.790000915527344
2020-11-09,17.139999389648438
2020-11-10,16.479999542236328
2020-11-11,16.420000076293945
2020-11-12,16.5
2020-11-13,17.139999389648438
2020-11-16,17.760000228881836
2020-11-17,18.15999984741211
2020-11-18,17.1299991607666
2020-11-19,17.579999923706055
2020-11-20,18.25
2020-11-23,18.600000381469727
2020-11-24,18.8799991607666
2020-11-25,19.200000762939453
2020-11-27,19.18000030517578
2020-11-30,19.3700008392334
2020-12-01,19.489999771118164
2020-12-02,18.799999237060547
2020-12-03,19.06999969482422
2020-12-04,19.18000030517578
2020-12-07,19.09000015258789
2020-12-08,18.860000610351562
2020-12-09,18.739999771118164
2020-12-10,18.940000534057617
2020-12-11,18.940000534057617
2020-12-14,18.68000030517578
2020-12-15,18.899999618530273
2020-12-16,18.65999984741211
2020-12-17,18.790000915527344
2020-12-18,18.75
2020-12-21,18.8799991607666
2020-12-22,19.93000030517578
2020-12-23,20.920000076293945
2020-12-24,20.799999237060547
2020-12-28,20.799999237060547
2020-12-29,20.280000686645508
2020-12-30,20.719999313354492
2020-12-31,20.510000228881836
2021-01-04,20.219999313354492
2021-01-05,19.350000381469727
2021-01-06,19.459999084472656
2021-01-07,19.959999084472656
2021-01-08,19.420000076293945
2021-01-11,19.219999313354492
2021-01-12,19.559999465942383
2021-01-13,19.190000534057617
2021-01-14,19.360000610351562
2021-01-15,19.489999771118164
2021-01-19,19.34000015258789
2021-01-20,19.739999771118164
2021-01-21,18.8799991607666
2021-01-22,18.899999618530273
2021-01-25,18.93000030517578
2021-01-26,19.1200008392334
2021-01-27,18.049999237060547
2021-01-28,18.850000381469727
2021-01-29,18.600000381469727
2021-02-01,19.829999923706055
2021-02-02,20.799999237060547
2021-02-03,22.020000457763672
2021-02-04,24.190000534057617
2021-02-05,24.969999313354492
2021-02-08,24.81999969482422
2021-02-09,24.579999923706055
2021-02-10,28.93000030517578
2021-02-11,31.200000762939453
2021-02-12,31.110000610351562
2021-02-16,30.780000686645508
2021-02-17,31.290000915527344
2021-02-18,31.940000534057617
2021-02-19,32.470001220703125
2021-02-22,33.310001373291016
2021-02-23,33.77000045776367
2021-02-24,34.20000076293945
2021-02-25,35.459999084472656
2021-02-26,34.38999938964844
2021-03-01,34.869998931884766
2021-03-02,34.459999084472656
2021-03-03,33.90999984741211
2021-03-04,31.8700008392334
2021-03-05,31.610000610351562
2021-03-08,31.93000030517578
2021-03-09,33.54999923706055
2021-03-10,33.349998474121094
2021-03-11,34.119998931884766
2021-03-12,32.900001525878906
2021-03-15,32.970001220703125
2021-03-16,33.45000076293945
2021-03-17,32.11000061035156
2021-03-18,31.690000534057617
2021-03-19,32.84000015258789
2021-03-22,33.9900016784668
2021-03-23,32.369998931884766
2021-03-24,31.670000076293945
2021-03-25,32.5
2021-03-26,32.7400016784668
2021-03-29,32.34000015258789
2021-03-30,33.77000045776367
2021-03-31,34.72999954223633
2021-04-01,36.13999938964844
2021-04-05,35.650001525878906
2021-04-06,35.36000061035156
2021-04-07,35.630001068115234
2021-04-08,35.83000183105469
2021-04-09,35.939998626708984
2021-04-12,37.540000915527344
2021-04-13,38.060001373291016
2021-04-14,36.970001220703125
2021-04-15,37.2400016784668
2021-04-16,37.400001525878906
2021-04-19,35.45000076293945
2021-04-20,36.150001525878906
2021-04-21,36.959999084472656
2021-04-22,36.60499954223633
2021-04-23,36.58000183105469
2021-04-26,38.77000045776367
2021-04-27,38.54999923706055
2021-04-28,38.709999084472656
2021-04-29,40.16999816894531
2021-04-30,39.72999954223633
2021-05-03,40.65999984741211
2021-05-04,38.33000183105469
2021-05-05,39.66999816894531
2021-05-06,37.689998626708984
2021-05-07,39.31999969482422
2021-05-10,37.02000045776367
2021-05-11,36.540000915527344
2021-05-12,35.189998626708984
