,CMRX
2019-10-09,1.6399999856948853
2019-10-10,1.6299999952316284
2019-10-11,1.5499999523162842
2019-10-14,1.5499999523162842
2019-10-15,1.440000057220459
2019-10-16,1.5099999904632568
2019-10-17,1.4299999475479126
2019-10-18,1.4500000476837158
2019-10-21,1.4600000381469727
2019-10-22,1.340000033378601
2019-10-23,1.3200000524520874
2019-10-24,1.2999999523162842
2019-10-25,1.309999942779541
2019-10-28,1.3300000429153442
2019-10-29,1.3300000429153442
2019-10-30,1.350000023841858
2019-10-31,1.4299999475479126
2019-11-01,1.5700000524520874
2019-11-04,1.4600000381469727
2019-11-05,1.5800000429153442
2019-11-06,1.5399999618530273
2019-11-07,1.6399999856948853
2019-11-08,1.6399999856948853
2019-11-11,1.6699999570846558
2019-11-12,1.7799999713897705
2019-11-13,1.8200000524520874
2019-11-14,1.850000023841858
2019-11-15,1.8600000143051147
2019-11-18,1.9800000190734863
2019-11-19,1.9299999475479126
2019-11-20,2.0199999809265137
2019-11-21,2.0199999809265137
2019-11-22,2.109999895095825
2019-11-25,2.0999999046325684
2019-11-26,2.1500000953674316
2019-11-27,2.2200000286102295
2019-11-29,2.200000047683716
2019-12-02,2.390000104904175
2019-12-03,2.7200000286102295
2019-12-04,2.5299999713897705
2019-12-05,2.369999885559082
2019-12-06,2.4600000381469727
2019-12-09,2.5299999713897705
2019-12-10,2.0199999809265137
2019-12-11,1.8899999856948853
2019-12-12,1.9199999570846558
2019-12-13,1.7999999523162842
2019-12-16,1.8300000429153442
2019-12-17,1.850000023841858
2019-12-18,1.940000057220459
2019-12-19,2.180000066757202
2019-12-20,2.180000066757202
2019-12-23,2.140000104904175
2019-12-24,2.130000114440918
2019-12-26,2.059999942779541
2019-12-27,2.0399999618530273
2019-12-30,2.0299999713897705
2019-12-31,2.0299999713897705
2020-01-02,2.0899999141693115
2020-01-03,2.240000009536743
2020-01-06,2.3299999237060547
2020-01-07,2.2200000286102295
2020-01-08,2.1700000762939453
2020-01-09,2.1500000953674316
2020-01-10,2.059999942779541
2020-01-13,1.9900000095367432
2020-01-14,2.0199999809265137
2020-01-15,2.0399999618530273
2020-01-16,2.069999933242798
2020-01-17,2.0399999618530273
2020-01-21,2.0799999237060547
2020-01-22,2.009999990463257
2020-01-23,1.9900000095367432
2020-01-24,1.909999966621399
2020-01-27,1.850000023841858
2020-01-28,1.809999942779541
2020-01-29,1.75
2020-01-30,1.7100000381469727
2020-01-31,1.649999976158142
2020-02-03,1.7300000190734863
2020-02-04,1.7999999523162842
2020-02-05,1.7899999618530273
2020-02-06,1.7699999809265137
2020-02-07,1.690000057220459
2020-02-10,1.7000000476837158
2020-02-11,1.6799999475479126
2020-02-12,1.659999966621399
2020-02-13,1.6399999856948853
2020-02-14,1.6699999570846558
2020-02-18,1.7599999904632568
2020-02-19,1.7200000286102295
2020-02-20,1.7300000190734863
2020-02-21,1.7300000190734863
2020-02-24,1.7300000190734863
2020-02-25,2.0
2020-02-26,1.8600000143051147
2020-02-27,1.7300000190734863
2020-02-28,1.7699999809265137
2020-03-02,1.7899999618530273
2020-03-03,1.7200000286102295
2020-03-04,1.840000033378601
2020-03-05,1.7300000190734863
2020-03-06,1.690000057220459
2020-03-09,1.600000023841858
2020-03-10,1.5299999713897705
2020-03-11,1.440000057220459
2020-03-12,1.409999966621399
2020-03-13,1.4900000095367432
2020-03-16,1.409999966621399
2020-03-17,1.5099999904632568
2020-03-18,1.2699999809265137
2020-03-19,1.3700000047683716
2020-03-20,1.2899999618530273
2020-03-23,1.2999999523162842
2020-03-24,1.4600000381469727
2020-03-25,1.399999976158142
2020-03-26,1.5099999904632568
2020-03-27,1.4900000095367432
2020-03-30,1.4800000190734863
2020-03-31,1.440000057220459
2020-04-01,1.3700000047683716
2020-04-02,1.3700000047683716
2020-04-03,1.3300000429153442
2020-04-06,1.399999976158142
2020-04-07,1.399999976158142
2020-04-08,1.440000057220459
2020-04-09,1.5199999809265137
2020-04-13,1.5299999713897705
2020-04-14,1.5800000429153442
2020-04-15,1.5399999618530273
2020-04-16,1.5199999809265137
2020-04-17,1.590000033378601
2020-04-20,1.5399999618530273
2020-04-21,1.440000057220459
2020-04-22,1.440000057220459
2020-04-23,1.409999966621399
2020-04-24,1.440000057220459
2020-04-27,1.5299999713897705
2020-04-28,1.5099999904632568
2020-04-29,2.1500000953674316
2020-04-30,2.299999952316284
2020-05-01,2.4100000858306885
2020-05-04,2.5999999046325684
2020-05-05,2.3399999141693115
2020-05-06,2.5199999809265137
2020-05-07,2.759999990463257
2020-05-08,2.930000066757202
2020-05-11,3.109999895095825
2020-05-12,2.990000009536743
2020-05-13,3.3499999046325684
2020-05-14,3.5999999046325684
2020-05-15,3.180000066757202
2020-05-18,3.3299999237060547
2020-05-19,3.0199999809265137
2020-05-20,3.4100000858306885
2020-05-21,3.369999885559082
2020-05-22,3.3399999141693115
2020-05-26,3.630000114440918
2020-05-27,3.5199999809265137
2020-05-28,3.180000066757202
2020-05-29,3.119999885559082
2020-06-01,3.240000009536743
2020-06-02,3.299999952316284
2020-06-03,3.359999895095825
2020-06-04,3.1500000953674316
2020-06-05,3.190000057220459
2020-06-08,3.2300000190734863
2020-06-09,3.1600000858306885
2020-06-10,3.0999999046325684
2020-06-11,2.8499999046325684
2020-06-12,2.9200000762939453
2020-06-15,3.0899999141693115
2020-06-16,3.0999999046325684
2020-06-17,3.0799999237060547
2020-06-18,3.200000047683716
2020-06-19,3.109999895095825
2020-06-22,3.2899999618530273
2020-06-23,3.1600000858306885
2020-06-24,3.0899999141693115
2020-06-25,3.109999895095825
2020-06-26,3.0199999809265137
2020-06-29,3.130000114440918
2020-06-30,3.0999999046325684
2020-07-01,3.190000057220459
2020-07-02,3.1600000858306885
2020-07-06,3.2100000381469727
2020-07-07,3.049999952316284
2020-07-08,3.109999895095825
2020-07-09,3.0999999046325684
2020-07-10,3.059999942779541
2020-07-13,3.0299999713897705
2020-07-14,3.009999990463257
2020-07-15,3.2300000190734863
2020-07-16,3.2899999618530273
2020-07-17,3.7200000286102295
2020-07-20,3.7100000381469727
2020-07-21,3.680000066757202
2020-07-22,3.6600000858306885
2020-07-23,3.640000104904175
2020-07-24,3.450000047683716
2020-07-27,3.309999942779541
2020-07-28,3.259999990463257
2020-07-29,3.1500000953674316
2020-07-30,3.2200000286102295
2020-07-31,3.109999895095825
2020-08-03,3.140000104904175
2020-08-04,3.3399999141693115
2020-08-05,3.4100000858306885
2020-08-06,3.2300000190734863
2020-08-07,3.4100000858306885
2020-08-10,3.240000009536743
2020-08-11,2.9600000381469727
2020-08-12,2.930000066757202
2020-08-13,2.930000066757202
2020-08-14,2.890000104904175
2020-08-17,3.0199999809265137
2020-08-18,2.880000114440918
2020-08-19,2.7799999713897705
2020-08-20,2.9700000286102295
2020-08-21,2.869999885559082
2020-08-24,2.859999895095825
2020-08-25,2.799999952316284
2020-08-26,2.7899999618530273
2020-08-27,2.799999952316284
2020-08-28,2.819999933242798
2020-08-31,2.809999942779541
2020-09-01,2.799999952316284
2020-09-02,2.680000066757202
2020-09-03,2.5299999713897705
2020-09-04,2.369999885559082
2020-09-08,2.299999952316284
2020-09-09,2.430000066757202
2020-09-10,2.4700000286102295
2020-09-11,2.369999885559082
2020-09-14,2.4000000953674316
2020-09-15,2.369999885559082
2020-09-16,2.3499999046325684
2020-09-17,2.5399999618530273
2020-09-18,2.8499999046325684
2020-09-21,2.9000000953674316
2020-09-22,2.8499999046325684
2020-09-23,3.0
2020-09-24,2.630000114440918
2020-09-25,2.619999885559082
2020-09-28,2.5399999618530273
2020-09-29,2.5199999809265137
2020-09-30,2.490000009536743
2020-10-01,2.5399999618530273
2020-10-02,2.430000066757202
2020-10-05,2.5399999618530273
2020-10-06,2.5199999809265137
2020-10-07,3.0199999809265137
2020-10-08,2.940000057220459
2020-10-09,3.0299999713897705
2020-10-12,2.930000066757202
2020-10-13,2.950000047683716
2020-10-14,2.880000114440918
2020-10-15,2.8299999237060547
2020-10-16,2.859999895095825
2020-10-19,2.869999885559082
2020-10-20,2.7899999618530273
2020-10-21,2.7200000286102295
2020-10-22,2.7300000190734863
2020-10-23,2.819999933242798
2020-10-26,2.7699999809265137
2020-10-27,2.740000009536743
2020-10-28,2.700000047683716
2020-10-29,2.759999990463257
2020-10-30,2.6700000762939453
2020-11-02,2.640000104904175
2020-11-03,2.819999933242798
2020-11-04,3.059999942779541
2020-11-05,3.0899999141693115
2020-11-06,3.0799999237060547
2020-11-09,3.0799999237060547
2020-11-10,3.109999895095825
2020-11-11,3.390000104904175
2020-11-12,3.240000009536743
2020-11-13,3.380000114440918
2020-11-16,3.569999933242798
2020-11-17,3.4200000762939453
2020-11-18,3.369999885559082
2020-11-19,3.2300000190734863
2020-11-20,3.3299999237060547
2020-11-23,3.799999952316284
2020-11-24,3.759999990463257
2020-11-25,3.690000057220459
2020-11-27,3.809999942779541
2020-11-30,3.7699999809265137
2020-12-01,3.549999952316284
2020-12-02,3.4800000190734863
2020-12-03,3.440000057220459
2020-12-04,3.619999885559082
2020-12-07,4.539999961853027
2020-12-08,5.099999904632568
2020-12-09,4.789999961853027
2020-12-10,5.019999980926514
2020-12-11,4.929999828338623
2020-12-14,5.079999923706055
2020-12-15,5.239999771118164
2020-12-16,5.260000228881836
2020-12-17,5.420000076293945
2020-12-18,5.210000038146973
2020-12-21,5.150000095367432
2020-12-22,5.010000228881836
2020-12-23,5.130000114440918
2020-12-24,4.940000057220459
2020-12-28,4.949999809265137
2020-12-29,4.789999961853027
2020-12-30,4.860000133514404
2020-12-31,4.829999923706055
2021-01-04,4.760000228881836
2021-01-05,4.920000076293945
2021-01-06,4.760000228881836
2021-01-07,4.980000019073486
2021-01-08,8.420000076293945
2021-01-11,8.8100004196167
2021-01-12,8.210000038146973
2021-01-13,8.239999771118164
2021-01-14,8.100000381469727
2021-01-15,7.940000057220459
2021-01-19,8.100000381469727
2021-01-20,9.130000114440918
2021-01-21,9.34000015258789
2021-01-22,9.279999732971191
2021-01-25,9.0
2021-01-26,9.149999618530273
2021-01-27,8.729999542236328
2021-01-28,8.720000267028809
2021-01-29,8.479999542236328
2021-02-01,8.880000114440918
2021-02-02,9.489999771118164
2021-02-03,9.09000015258789
2021-02-04,9.399999618530273
2021-02-05,9.739999771118164
2021-02-08,10.449999809265137
2021-02-09,10.710000038146973
2021-02-10,10.069999694824219
2021-02-11,9.880000114440918
2021-02-12,9.920000076293945
2021-02-16,10.779999732971191
2021-02-17,11.25
2021-02-18,10.34000015258789
2021-02-19,10.420000076293945
2021-02-22,9.9399995803833
2021-02-23,10.029999732971191
2021-02-24,10.180000305175781
2021-02-25,10.670000076293945
2021-02-26,9.8100004196167
2021-03-01,9.949999809265137
2021-03-02,10.609999656677246
2021-03-03,10.279999732971191
2021-03-04,9.170000076293945
2021-03-05,9.300000190734863
2021-03-08,8.989999771118164
2021-03-09,9.699999809265137
2021-03-10,9.930000305175781
2021-03-11,10.149999618530273
2021-03-12,10.0
2021-03-15,10.199999809265137
2021-03-16,10.270000457763672
2021-03-17,10.279999732971191
2021-03-18,9.5600004196167
2021-03-19,9.65999984741211
2021-03-22,9.520000457763672
2021-03-23,9.0
2021-03-24,8.4399995803833
2021-03-25,8.9399995803833
2021-03-26,8.920000076293945
2021-03-29,8.59000015258789
2021-03-30,8.59000015258789
2021-03-31,9.640000343322754
2021-04-01,9.539999961853027
2021-04-05,9.789999961853027
2021-04-06,9.15999984741211
2021-04-07,8.75
2021-04-08,8.630000114440918
2021-04-09,8.449999809265137
2021-04-12,8.170000076293945
2021-04-13,8.3100004196167
2021-04-14,8.369999885559082
2021-04-15,8.3100004196167
2021-04-16,8.180000305175781
2021-04-19,7.769999980926514
2021-04-20,7.909999847412109
2021-04-21,8.25
2021-04-22,8.220000267028809
2021-04-23,8.550000190734863
2021-04-26,8.800000190734863
2021-04-27,8.65999984741211
2021-04-28,8.949999809265137
2021-04-29,8.989999771118164
2021-04-30,8.710000038146973
2021-05-03,8.989999771118164
2021-05-04,8.600000381469727
2021-05-05,8.720000267028809
2021-05-06,8.489999771118164
2021-05-07,8.149999618530273
2021-05-10,8.010000228881836
2021-05-11,8.15999984741211
2021-05-12,8.170000076293945
2021-05-13,8.149999618530273
2021-05-14,8.199999809265137
