,DXJS
2017-03-29,38.0
2017-03-30,37.9900016784668
2017-03-31,37.5
2017-04-03,37.41999816894531
2017-04-04,37.18000030517578
2017-04-05,36.7400016784668
2017-04-06,36.380001068115234
2017-04-07,36.72999954223633
2017-04-10,36.56999969482422
2017-04-11,36.2400016784668
2017-04-12,35.90999984741211
2017-04-13,35.59000015258789
2017-04-17,35.81999969482422
2017-04-18,35.790000915527344
2017-04-19,35.970001220703125
2017-04-20,36.43000030517578
2017-04-21,36.5099983215332
2017-04-24,37.060001373291016
2017-04-25,37.61000061035156
2017-04-26,37.81999969482422
2017-04-27,37.9900016784668
2017-04-28,38.11000061035156
2017-05-01,38.380001068115234
2017-05-02,38.560001373291016
2017-05-03,38.83000183105469
2017-05-04,38.880001068115234
2017-05-05,39.11000061035156
2017-05-08,39.47999954223633
2017-05-09,39.5099983215332
2017-05-10,39.4900016784668
2017-05-11,39.279998779296875
2017-05-12,39.15999984741211
2017-05-15,39.310001373291016
2017-05-16,39.11000061035156
2017-05-17,38.310001373291016
2017-05-18,38.599998474121094
2017-05-19,38.849998474121094
2017-05-22,38.84000015258789
2017-05-23,39.130001068115234
2017-05-24,39.04999923706055
2017-05-25,39.09000015258789
2017-05-26,38.77000045776367
2017-05-30,38.720001220703125
2017-05-31,38.68000030517578
2017-06-01,39.380001068115234
2017-06-02,39.900001525878906
2017-06-05,39.790000915527344
2017-06-06,39.40999984741211
2017-06-07,39.68000030517578
2017-06-08,39.619998931884766
2017-06-09,39.25
2017-06-12,39.290000915527344
2017-06-13,39.619998931884766
2017-06-14,39.4900016784668
2017-06-15,39.400001525878906
2017-06-16,39.54999923706055
2017-06-19,39.93000030517578
2017-06-20,40.040000915527344
2017-06-21,39.939998626708984
2017-06-22,40.040000915527344
2017-06-23,39.959999084472656
2017-06-26,39.61000061035156
2017-06-27,39.54999923706055
2017-06-28,39.619998931884766
2017-06-29,39.369998931884766
2017-06-30,39.7400016784668
2017-07-03,39.869998931884766
2017-07-05,39.79999923706055
2017-07-06,39.540000915527344
2017-07-07,39.72999954223633
2017-07-10,39.75
2017-07-11,40.0
2017-07-12,40.0
2017-07-13,39.970001220703125
2017-07-14,39.84000015258789
2017-07-17,39.880001068115234
2017-07-18,39.93000030517578
2017-07-19,40.06999969482422
2017-07-20,40.279998779296875
2017-07-21,40.189998626708984
2017-07-24,40.209999084472656
2017-07-25,40.279998779296875
2017-07-26,40.130001068115234
2017-07-27,40.06999969482422
2017-07-28,40.040000915527344
2017-07-31,40.029998779296875
2017-08-01,40.16999816894531
2017-08-02,40.310001373291016
2017-08-03,40.209999084472656
2017-08-04,40.70000076293945
2017-08-07,40.849998474121094
2017-08-08,40.650001525878906
2017-08-09,40.27000045776367
2017-08-10,39.720001220703125
2017-08-11,39.52000045776367
2017-08-14,39.83000183105469
2017-08-15,40.0099983215332
2017-08-16,40.0
2017-08-17,39.66999816894531
2017-08-18,39.75
2017-08-21,39.720001220703125
2017-08-22,40.04999923706055
2017-08-23,39.810001373291016
2017-08-24,40.0
2017-08-25,40.029998779296875
2017-08-28,40.16999816894531
2017-08-29,40.29999923706055
2017-08-30,40.5
2017-08-31,40.70000076293945
2017-09-01,40.880001068115234
2017-09-05,39.5
2017-09-06,40.09000015258789
2017-09-07,40.150001525878906
2017-09-08,39.9900016784668
2017-09-11,40.630001068115234
2017-09-12,40.869998931884766
2017-09-13,41.06999969482422
2017-09-14,41.0
2017-09-15,41.20000076293945
2017-09-18,41.380001068115234
2017-09-19,41.540000915527344
2017-09-20,41.65999984741211
2017-09-21,41.63999938964844
2017-09-22,41.52000045776367
2017-09-25,41.650001525878906
2017-09-26,42.029998779296875
2017-09-27,42.25
2017-09-28,42.400001525878906
2017-09-29,42.709999084472656
2017-10-02,42.689998626708984
2017-10-03,42.7599983215332
2017-10-04,42.720001220703125
2017-10-05,42.689998626708984
2017-10-06,42.52000045776367
2017-10-09,42.560001373291016
2017-10-10,43.0099983215332
2017-10-11,43.13999938964844
2017-10-12,42.97999954223633
2017-10-13,43.43000030517578
2017-10-16,43.58000183105469
2017-10-17,43.439998626708984
2017-10-18,43.369998931884766
2017-10-19,43.04999923706055
2017-10-20,43.470001220703125
2017-10-23,43.5099983215332
2017-10-24,44.189998626708984
2017-10-25,43.77000045776367
2017-10-26,44.220001220703125
2017-10-27,44.369998931884766
2017-10-30,44.15999984741211
2017-10-31,44.65999984741211
2017-11-01,45.0099983215332
2017-11-02,44.91999816894531
2017-11-03,45.0099983215332
2017-11-06,44.91999816894531
2017-11-07,45.060001373291016
2017-11-08,45.279998779296875
2017-11-09,44.709999084472656
2017-11-10,44.58000183105469
2017-11-13,44.54999923706055
2017-11-14,44.099998474121094
2017-11-15,43.380001068115234
2017-11-16,44.15999984741211
2017-11-17,43.56999969482422
2017-11-20,44.29999923706055
2017-11-21,44.61000061035156
2017-11-22,44.290000915527344
2017-11-24,44.7400016784668
2017-11-27,44.380001068115234
2017-11-28,44.5099983215332
2017-11-29,44.72999954223633
2017-11-30,45.220001220703125
2017-12-01,44.779998779296875
2017-12-04,44.36000061035156
2017-12-05,44.77000045776367
2017-12-06,44.43000030517578
2017-12-07,45.119998931884766
2017-12-08,45.400001525878906
2017-12-11,45.4900016784668
2017-12-12,45.56999969482422
2017-12-13,45.290000915527344
2017-12-14,45.279998779296875
2017-12-15,45.790000915527344
2017-12-18,45.959999084472656
2017-12-19,45.70000076293945
2017-12-20,45.9900016784668
2017-12-21,46.18000030517578
2017-12-22,46.290000915527344
2017-12-26,46.040000915527344
2017-12-27,46.36000061035156
2017-12-28,45.849998474121094
2017-12-29,46.099998474121094
2018-01-02,46.2599983215332
2018-01-03,46.88999938964844
2018-01-04,47.41999816894531
2018-01-05,47.5
2018-01-08,47.7599983215332
2018-01-09,47.630001068115234
2018-01-10,47.279998779296875
2018-01-11,47.56999969482422
2018-01-12,47.650001525878906
2018-01-16,47.13999938964844
2018-01-17,47.68000030517578
2018-01-18,47.060001373291016
2018-01-19,47.310001373291016
2018-01-22,47.4900016784668
2018-01-23,47.540000915527344
2018-01-24,47.33000183105469
2018-01-25,47.130001068115234
2018-01-26,47.400001525878906
2018-01-29,47.380001068115234
2018-01-30,46.75
2018-01-31,46.58000183105469
2018-02-01,47.31999969482422
2018-02-02,46.939998626708984
2018-02-05,44.5
2018-02-06,44.869998931884766
2018-02-07,44.540000915527344
2018-02-08,42.91999816894531
2018-02-09,43.34000015258789
2018-02-12,43.88999938964844
2018-02-13,43.18000030517578
2018-02-14,43.25
2018-02-15,42.97999954223633
2018-02-16,44.040000915527344
2018-02-20,44.630001068115234
2018-02-21,44.650001525878906
2018-02-22,44.43000030517578
2018-02-23,45.290000915527344
2018-02-26,45.560001373291016
2018-02-27,45.06999969482422
2018-02-28,44.650001525878906
2018-03-01,43.02000045776367
2018-03-02,43.54999923706055
2018-03-05,43.84000015258789
2018-03-06,44.31999969482422
2018-03-07,43.88999938964844
2018-03-08,44.0099983215332
2018-03-09,44.2599983215332
2018-03-12,44.11000061035156
2018-03-13,44.06999969482422
2018-03-14,44.22999954223633
2018-03-15,44.279998779296875
2018-03-16,44.0
2018-03-19,43.220001220703125
2018-03-20,43.619998931884766
2018-03-21,43.47999954223633
2018-03-22,42.90999984741211
2018-03-23,41.56999969482422
2018-03-26,42.439998626708984
2018-03-27,42.65999984741211
2018-03-28,44.11000061035156
2018-03-29,44.279998779296875
2018-04-02,43.33000183105469
2018-04-03,44.08000183105469
2018-04-04,44.560001373291016
2018-04-05,44.869998931884766
2018-04-06,44.209999084472656
2018-04-09,44.290000915527344
2018-04-10,44.54999923706055
2018-04-11,44.36000061035156
2018-04-12,44.33000183105469
2018-04-13,44.5099983215332
2018-04-16,44.52000045776367
2018-04-17,44.599998474121094
2018-04-18,45.09000015258789
2018-04-19,45.0099983215332
2018-04-20,44.939998626708984
2018-04-23,45.20000076293945
2018-04-24,44.939998626708984
2018-04-25,45.380001068115234
2018-04-26,45.689998626708984
2018-04-27,45.65999984741211
2018-04-30,45.65999984741211
2018-05-01,45.689998626708984
2018-05-02,45.70000076293945
2018-05-03,45.459999084472656
2018-05-04,45.68000030517578
2018-05-07,45.779998779296875
2018-05-08,45.880001068115234
2018-05-09,45.75
2018-05-10,45.900001525878906
2018-05-11,46.27000045776367
2018-05-14,46.599998474121094
2018-05-15,46.43000030517578
2018-05-16,46.61000061035156
2018-05-17,46.79999923706055
2018-05-18,46.650001525878906
2018-05-21,46.720001220703125
2018-05-22,46.599998474121094
2018-05-23,46.34000015258789
2018-05-24,45.790000915527344
2018-05-25,45.66999816894531
2018-05-29,44.9900016784668
2018-05-30,45.220001220703125
2018-05-31,44.7599983215332
2018-06-01,45.41999816894531
2018-06-04,45.90999984741211
2018-06-05,45.63999938964844
2018-06-06,45.939998626708984
2018-06-07,45.77000045776367
2018-06-08,45.959999084472656
2018-06-11,46.380001068115234
2018-06-12,46.130001068115234
2018-06-13,46.060001373291016
2018-06-14,46.220001220703125
2018-06-15,45.68000030517578
2018-06-18,45.439998626708984
2018-06-19,44.70000076293945
2018-06-20,44.709999084472656
2018-06-21,44.20000076293945
2018-06-22,44.7599983215332
2018-06-25,43.189998626708984
2018-06-26,43.65999984741211
2018-06-27,43.59000015258789
2018-06-28,43.58000183105469
2018-06-29,43.61000061035156
2018-07-02,42.869998931884766
2018-07-03,42.4900016784668
2018-07-05,42.15999984741211
2018-07-06,42.40999984741211
2018-07-09,43.16999816894531
2018-07-10,42.9900016784668
2018-07-11,42.619998931884766
2018-07-12,42.65999984741211
2018-07-13,42.90999984741211
2018-07-16,42.959999084472656
2018-07-17,43.70000076293945
2018-07-18,43.709999084472656
2018-07-19,43.630001068115234
2018-07-20,43.15999984741211
2018-07-23,43.47999954223633
2018-07-24,43.720001220703125
2018-07-25,44.029998779296875
2018-07-26,44.599998474121094
2018-07-27,44.56999969482422
2018-07-30,44.4900016784668
2018-07-31,44.41999816894531
2018-08-01,44.38999938964844
2018-08-02,44.220001220703125
2018-08-03,43.84000015258789
2018-08-06,43.34000015258789
2018-08-07,43.63999938964844
2018-08-08,43.540000915527344
2018-08-09,43.459999084472656
2018-08-10,42.790000915527344
2018-08-13,42.22999954223633
2018-08-14,42.68000030517578
2018-08-15,41.959999084472656
2018-08-16,41.93000030517578
2018-08-17,42.0099983215332
2018-08-20,41.689998626708984
2018-08-21,41.869998931884766
2018-08-22,42.25
2018-08-23,42.43000030517578
2018-08-24,42.41999816894531
2018-08-27,43.20000076293945
2018-08-28,43.06999969482422
2018-08-29,43.540000915527344
2018-08-30,43.16999816894531
2018-08-31,43.27000045776367
2018-09-04,42.70000076293945
2018-09-05,42.439998626708984
2018-09-06,42.31999969482422
2018-09-07,42.02000045776367
2018-09-10,42.22999954223633
2018-09-11,42.290000915527344
2018-09-12,41.83000183105469
2018-09-13,42.349998474121094
2018-09-14,42.970001220703125
2018-09-17,42.869998931884766
2018-09-18,44.189998626708984
2018-09-19,44.20000076293945
2018-09-20,44.380001068115234
2018-09-21,44.66999816894531
2018-09-24,44.58000183105469
2018-09-25,45.099998474121094
2018-09-26,45.369998931884766
2018-09-27,45.38999938964844
2018-09-28,45.15999984741211
2018-10-01,45.59000015258789
2018-10-02,45.13999938964844
2018-10-03,45.060001373291016
2018-10-04,44.529998779296875
2018-10-05,44.220001220703125
2018-10-08,44.25
2018-10-09,43.779998779296875
2018-10-10,42.599998474121094
2018-10-11,41.779998779296875
2018-10-12,41.79999923706055
2018-10-15,41.939998626708984
2018-10-16,42.369998931884766
2018-10-17,42.599998474121094
2018-10-18,41.77000045776367
2018-10-19,42.09000015258789
2018-10-22,42.040000915527344
2018-10-23,41.27000045776367
2018-10-24,40.41999816894531
2018-10-25,40.779998779296875
2018-10-26,39.540000915527344
2018-10-29,39.41999816894531
2018-10-30,40.41999816894531
2018-10-31,40.790000915527344
2018-11-01,41.02000045776367
2018-11-02,41.2400016784668
2018-11-05,41.36000061035156
2018-11-06,41.70000076293945
2018-11-07,42.2400016784668
2018-11-08,42.0099983215332
2018-11-09,41.66999816894531
2018-11-12,40.939998626708984
2018-11-13,40.83000183105469
2018-11-14,40.790000915527344
2018-11-15,41.2400016784668
2018-11-16,40.869998931884766
2018-11-19,40.470001220703125
2018-11-20,39.9900016784668
2018-11-21,40.58000183105469
2018-11-23,40.56999969482422
2018-11-26,41.400001525878906
2018-11-27,41.43000030517578
2018-11-28,42.099998474121094
2018-11-29,41.970001220703125
2018-11-30,42.029998779296875
2018-12-03,42.5
2018-12-04,40.709999084472656
2018-12-06,40.31999969482422
2018-12-07,39.95000076293945
2018-12-10,39.869998931884766
2018-12-11,39.70000076293945
2018-12-12,39.959999084472656
2018-12-13,40.22999954223633
2018-12-14,39.599998474121094
2018-12-17,38.599998474121094
2018-12-18,38.66999816894531
2018-12-19,38.209999084472656
2018-12-20,37.189998626708984
2018-12-21,35.900001525878906
2018-12-24,35.04999923706055
2018-12-26,36.43000030517578
2018-12-27,37.130001068115234
2018-12-28,37.13999938964844
2018-12-31,36.849998474121094
2019-01-02,36.81999969482422
2019-01-03,36.189998626708984
2019-01-04,37.849998474121094
2019-01-07,37.93000030517578
2019-01-08,38.11000061035156
2019-01-09,37.810001373291016
2019-01-10,38.2400016784668
2019-01-11,37.59000015258789
2019-01-14,37.41999816894531
2019-01-15,37.9900016784668
2019-01-16,38.2599983215332
2019-01-17,38.380001068115234
2019-01-18,39.130001068115234
2019-01-22,38.2599983215332
2019-01-23,38.2400016784668
2019-01-24,38.630001068115234
2019-01-25,38.95000076293945
2019-01-28,38.5099983215332
2019-01-29,38.65999984741211
2019-01-30,38.7599983215332
2019-01-31,38.959999084472656
2019-02-01,38.83000183105469
2019-02-04,39.41999816894531
2019-02-05,39.709999084472656
2019-02-06,39.220001220703125
2019-02-07,38.599998474121094
2019-02-08,38.18000030517578
2019-02-11,38.5099983215332
2019-02-12,39.16999816894531
2019-02-13,39.380001068115234
2019-02-14,39.2599983215332
2019-02-15,39.7400016784668
2019-02-19,40.029998779296875
2019-02-20,39.97999954223633
2019-02-21,39.779998779296875
2019-02-22,39.810001373291016
2019-02-25,40.189998626708984
2019-02-26,40.16999816894531
2019-02-27,40.16999816894531
2019-02-28,40.16999816894531
2019-03-01,40.290000915527344
2019-03-04,40.06999969482422
2019-03-05,40.16999816894531
2019-03-06,40.029998779296875
2019-03-07,39.41999816894531
2019-03-08,38.869998931884766
2019-03-11,39.369998931884766
2019-03-12,39.41999816894531
2019-03-13,39.619998931884766
2019-03-14,39.09000015258789
2019-03-15,39.41999816894531
2019-03-18,39.70000076293945
2019-03-19,39.59000015258789
2019-03-20,39.52000045776367
2019-03-21,39.97999954223633
2019-03-22,39.130001068115234
2019-03-25,39.400001525878906
2019-03-26,40.189998626708984
2019-03-27,39.880001068115234
2019-03-28,39.61000061035156
2019-03-29,39.75
2019-04-01,40.58000183105469
2019-04-02,40.439998626708984
2019-04-03,40.900001525878906
2019-04-04,40.689998626708984
2019-04-05,40.86000061035156
2019-04-08,40.4900016784668
2019-04-09,40.0099983215332
2019-04-10,39.90999984741211
2019-04-11,40.029998779296875
2019-04-12,40.380001068115234
2019-04-15,40.650001525878906
2019-04-16,40.619998931884766
2019-04-17,40.70000076293945
2019-04-18,40.33000183105469
2019-04-22,40.25
2019-04-23,40.470001220703125
2019-04-24,40.09000015258789
2019-04-25,40.189998626708984
2019-04-26,40.2599983215332
2019-04-29,40.41999816894531
2019-04-30,40.189998626708984
2019-05-01,40.29999923706055
2019-05-02,40.060001373291016
2019-05-03,40.459999084472656
2019-05-06,39.970001220703125
2019-05-07,39.18000030517578
2019-05-08,38.650001525878906
2019-05-09,38.040000915527344
2019-05-10,38.5099983215332
2019-05-13,37.099998474121094
2019-05-14,37.79999923706055
2019-05-15,37.790000915527344
2019-05-16,38.220001220703125
2019-05-17,38.150001525878906
2019-05-20,37.709999084472656
2019-05-21,38.099998474121094
2019-05-22,37.70000076293945
2019-05-23,37.52000045776367
2019-05-24,37.880001068115234
2019-05-28,37.540000915527344
2019-05-29,37.33000183105469
2019-05-30,37.40999984741211
2019-05-31,36.779998779296875
2019-06-03,36.52000045776367
2019-06-04,37.540000915527344
2019-06-05,37.68000030517578
2019-06-06,37.7599983215332
2019-06-07,37.939998626708984
2019-06-10,38.349998474121094
2019-06-11,38.34000015258789
2019-06-12,38.09000015258789
2019-06-13,37.79999923706055
2019-06-14,37.790000915527344
2019-06-17,37.77000045776367
2019-06-18,37.7400016784668
2019-06-19,38.0
2019-06-20,38.0
2019-06-21,37.849998474121094
2019-06-24,37.29999923706055
2019-06-25,37.11000061035156
2019-06-26,37.11000061035156
2019-06-27,37.459999084472656
2019-06-28,37.599998474121094
2019-07-01,38.5099983215332
2019-07-02,38.560001373291016
2019-07-03,38.77000045776367
2019-07-05,38.849998474121094
2019-07-08,38.70000076293945
2019-07-09,38.13999938964844
2019-07-10,38.22999954223633
2019-07-11,38.5
2019-07-12,38.27000045776367
2019-07-15,38.2599983215332
2019-07-16,38.220001220703125
2019-07-17,38.09000015258789
2019-07-18,37.2599983215332
2019-07-19,37.88999938964844
2019-07-22,37.869998931884766
2019-07-23,38.41999816894531
2019-07-24,38.290000915527344
2019-07-25,38.29999923706055
2019-07-26,38.31999969482422
2019-07-29,38.2599983215332
2019-07-30,38.06999969482422
2019-07-31,38.0
2019-08-01,37.2400016784668
2019-08-02,36.599998474121094
2019-08-05,35.349998474121094
2019-08-06,35.7599983215332
2019-08-07,35.779998779296875
2019-08-08,36.22999954223633
2019-08-09,35.72999954223633
2019-08-12,35.2599983215332
2019-08-13,35.90999984741211
2019-08-14,35.130001068115234
2019-08-15,35.41999816894531
2019-08-16,35.84000015258789
2019-08-19,36.290000915527344
2019-08-20,36.060001373291016
2019-08-21,36.13999938964844
2019-08-22,36.060001373291016
2019-08-23,35.29999923706055
2019-08-26,35.97999954223633
2019-08-27,35.77000045776367
2019-08-28,35.790000915527344
2019-08-29,36.25
2019-08-30,36.5
2019-09-03,36.40999984741211
2019-09-04,36.43000030517578
2019-09-05,37.16999816894531
2019-09-06,37.08000183105469
2019-09-09,37.459999084472656
2019-09-10,37.88999938964844
2019-09-11,38.5
2019-09-12,38.86000061035156
2019-09-13,39.20000076293945
2019-09-16,38.93000030517578
2019-09-17,39.08000183105469
2019-09-18,39.040000915527344
2019-09-19,39.459999084472656
2019-09-20,39.310001373291016
2019-09-23,39.16999816894531
2019-09-24,39.130001068115234
2019-09-25,39.290000915527344
2019-09-26,39.77000045776367
2019-09-27,39.04999923706055
2019-09-30,39.349998474121094
2019-10-01,39.27000045776367
2019-10-02,38.4900016784668
2019-10-03,38.59000015258789
2019-10-04,39.029998779296875
2019-10-07,38.90999984741211
2019-10-08,38.75
2019-10-09,39.41999816894531
2019-10-10,39.52000045776367
2019-10-11,40.2599983215332
2019-10-14,39.970001220703125
2019-10-15,40.72999954223633
2019-10-16,40.529998779296875
2019-10-17,40.369998931884766
2019-10-18,40.369998931884766
2019-10-21,40.970001220703125
2019-10-22,40.810001373291016
2019-10-23,41.31999969482422
2019-10-24,41.150001525878906
2019-10-25,41.2599983215332
2019-10-28,41.630001068115234
2019-10-29,41.689998626708984
2019-10-30,41.720001220703125
2019-10-31,41.4900016784668
2019-11-01,41.959999084472656
2019-11-04,42.40999984741211
2019-11-05,42.61000061035156
2019-11-06,42.61000061035156
2019-11-07,43.09000015258789
2019-11-08,42.93000030517578
2019-11-11,42.95000076293945
2019-11-12,43.13999938964844
2019-11-13,42.79999923706055
2019-11-14,42.29999923706055
2019-11-15,42.880001068115234
2019-11-18,42.81999969482422
2019-11-19,42.630001068115234
2019-11-20,42.380001068115234
2019-11-21,42.459999084472656
2019-11-22,42.459999084472656
2019-11-25,42.959999084472656
2019-11-26,42.810001373291016
2019-11-27,43.2599983215332
2019-11-29,42.810001373291016
2019-12-02,42.34000015258789
2019-12-03,42.43000030517578
2019-12-04,43.220001220703125
2019-12-05,43.15999984741211
2019-12-06,43.72999954223633
2019-12-09,43.65999984741211
2019-12-10,43.689998626708984
2019-12-11,43.720001220703125
2019-12-12,44.08000183105469
2019-12-13,43.970001220703125
2019-12-16,44.310001373291016
2019-12-17,44.209999084472656
2019-12-18,43.869998931884766
2019-12-19,43.70000076293945
2019-12-20,43.91999816894531
2019-12-23,43.290000915527344
2019-12-24,43.09000015258789
2019-12-26,43.310001373291016
2019-12-27,43.279998779296875
2019-12-30,42.58000183105469
2019-12-31,42.59000015258789
2020-01-02,43.09000015258789
2020-01-03,42.38999938964844
2020-01-06,42.619998931884766
2020-01-07,42.790000915527344
2020-01-08,42.869998931884766
2020-01-09,43.25
2020-01-10,42.619998931884766
2020-01-13,43.09000015258789
2020-01-14,42.7400016784668
2020-01-15,42.599998474121094
2020-01-16,42.72999954223633
2020-01-17,42.70000076293945
2020-01-21,42.63999938964844
2020-01-22,42.869998931884766
2020-01-23,42.709999084472656
2020-01-24,42.16999816894531
2020-01-27,41.11000061035156
2020-01-28,41.59000015258789
2020-01-29,41.34000015258789
2020-01-30,41.15999984741211
2020-01-31,40.310001373291016
2020-02-03,40.59000015258789
2020-02-04,41.599998474121094
2020-02-05,42.220001220703125
2020-02-06,42.34000015258789
2020-02-07,41.81999969482422
2020-02-10,41.66999816894531
2020-02-11,41.88999938964844
2020-02-12,41.63999938964844
2020-02-13,41.189998626708984
2020-02-14,40.95000076293945
2020-02-18,40.150001525878906
2020-02-19,40.68000030517578
2020-02-20,40.36000061035156
2020-02-21,39.790000915527344
2020-02-24,38.04999923706055
2020-02-25,37.619998931884766
2020-02-26,38.060001373291016
2020-02-27,36.349998474121094
2020-02-28,35.529998779296875
2020-03-02,36.709999084472656
2020-03-03,35.529998779296875
2020-03-04,36.349998474121094
2020-03-05,34.72999954223633
2020-03-06,34.02000045776367
2020-03-09,30.93000030517578
2020-03-10,33.08000183105469
2020-03-11,31.649999618530273
2020-03-12,28.25
2020-03-13,30.420000076293945
2020-03-16,27.860000610351562
2020-03-17,30.1299991607666
2020-03-18,29.389999389648438
2020-03-19,31.450000762939453
2020-03-20,32.0
2020-03-23,31.700000762939453
2020-03-24,33.810001373291016
2020-03-25,33.439998626708984
2020-03-26,34.66999816894531
2020-03-27,34.150001525878906
2020-03-30,34.45000076293945
2020-03-31,33.34000015258789
2020-04-01,31.479999542236328
2020-04-02,31.829999923706055
2020-04-03,30.90999984741211
2020-04-06,32.93000030517578
2020-04-07,33.40999984741211
2020-04-08,33.08000183105469
2020-04-09,33.75
2020-04-13,33.560001373291016
2020-04-14,33.70000076293945
2020-04-15,32.880001068115234
2020-04-16,33.4900016784668
2020-04-17,33.36000061035156
2020-04-20,33.349998474121094
2020-04-21,33.25
2020-04-22,33.689998626708984
2020-04-23,34.13999938964844
2020-04-24,34.31999969482422
2020-04-27,34.5099983215332
2020-04-28,35.119998931884766
2020-04-29,35.7400016784668
2020-04-30,35.029998779296875
2020-05-01,34.43000030517578
2020-05-04,34.2599983215332
2020-05-05,34.5099983215332
2020-05-06,34.15999984741211
2020-05-07,34.68000030517578
2020-05-08,35.31999969482422
2020-05-11,36.36000061035156
2020-05-12,35.9900016784668
2020-05-13,35.86000061035156
2020-05-14,35.04999923706055
2020-05-15,35.369998931884766
2020-05-18,36.310001373291016
2020-05-19,35.880001068115234
2020-05-20,36.400001525878906
2020-05-21,36.209999084472656
2020-05-22,36.220001220703125
2020-05-26,37.4900016784668
2020-05-27,38.06999969482422
2020-05-28,38.54999923706055
2020-05-29,37.88999938964844
2020-06-01,38.2599983215332
2020-06-02,38.88999938964844
2020-06-03,39.08000183105469
2020-06-04,38.630001068115234
2020-06-05,38.630001068115234
2020-06-08,39.119998931884766
2020-06-09,39.029998779296875
2020-06-10,38.779998779296875
2020-06-11,36.88999938964844
2020-06-12,37.650001525878906
2020-06-15,37.16999816894531
2020-06-16,37.939998626708984
2020-06-17,38.040000915527344
2020-06-18,37.95000076293945
2020-06-19,37.65999984741211
2020-06-22,37.91999816894531
2020-06-23,37.34000015258789
2020-06-24,36.529998779296875
2020-06-25,37.0
2020-06-26,37.02000045776367
2020-06-29,37.09000015258789
2020-06-30,36.72999954223633
2020-07-01,36.72999954223633
2020-07-02,36.209999084472656
2020-07-06,36.81999969482422
2020-07-07,36.439998626708984
2020-07-08,36.25
2020-07-09,35.880001068115234
2020-07-10,36.189998626708984
2020-07-13,36.189998626708984
2020-07-14,36.779998779296875
2020-07-15,37.09000015258789
2020-07-16,36.90999984741211
2020-07-17,36.79999923706055
2020-07-20,36.970001220703125
2020-07-21,36.88999938964844
2020-07-22,36.91999816894531
2020-07-23,36.720001220703125
2020-07-24,36.310001373291016
2020-07-27,36.869998931884766
2020-07-28,36.61000061035156
2020-07-29,36.54999923706055
2020-07-30,35.81999969482422
2020-07-31,34.90999984741211
2020-08-03,35.7599983215332
2020-08-04,36.02000045776367
2020-08-05,36.029998779296875
2020-08-06,36.13999938964844
2020-08-07,36.06999969482422
2020-08-10,36.209999084472656
2020-08-11,36.869998931884766
2020-08-12,37.91999816894531
2020-08-13,37.77000045776367
2020-08-14,37.59000015258789
2020-08-17,37.36000061035156
2020-08-18,37.470001220703125
2020-08-19,37.40999984741211
2020-08-20,37.40999984741211
2020-08-21,37.06999969482422
2020-08-24,37.5099983215332
2020-08-25,37.779998779296875
2020-08-26,37.689998626708984
2020-08-27,37.599998474121094
2020-08-28,37.150001525878906
2020-08-31,37.689998626708984
2020-09-01,37.560001373291016
2020-09-02,38.0
2020-09-03,37.43000030517578
2020-09-04,37.7599983215332
2020-09-08,37.7599983215332
2020-09-09,38.06999969482422
2020-09-10,38.06999969482422
2020-09-11,38.79999923706055
2020-09-14,38.79999923706055
2020-09-15,39.11000061035156
2020-09-16,39.18000030517578
2020-09-17,39.290000915527344
2020-09-18,39.29999923706055
2020-09-21,38.88999938964844
2020-09-22,38.91999816894531
2020-09-23,39.08000183105469
2020-09-24,38.810001373291016
2020-09-25,39.189998626708984
2020-09-28,39.900001525878906
2020-09-29,39.849998474121094
2020-09-30,39.31999969482422
2020-10-01,39.369998931884766
2020-10-02,39.060001373291016
2020-10-05,39.5099983215332
2020-10-06,39.58000183105469
2020-10-07,39.68000030517578
2020-10-08,39.689998626708984
2020-10-09,39.5099983215332
2020-10-12,39.529998779296875
2020-10-13,39.529998779296875
2020-10-14,39.209999084472656
2020-10-15,39.209999084472656
2020-10-16,38.90999984741211
2020-10-19,39.04999923706055
2020-10-20,39.04999923706055
2020-10-21,39.22999954223633
2020-10-22,39.22999954223633
2020-10-23,39.040000915527344
2020-10-26,38.720001220703125
2020-10-27,38.65999984741211
2020-10-28,37.84000015258789
2020-10-29,38.22999954223633
2020-10-30,38.130001068115234
2020-11-02,38.18000030517578
2020-11-03,38.18000030517578
2020-11-04,38.79999923706055
2020-11-05,39.099998474121094
2020-11-06,39.099998474121094
2020-11-09,40.95000076293945
2020-11-10,40.88999938964844
2020-11-11,40.41999816894531
2020-11-12,39.52000045776367
2020-11-13,39.790000915527344
2020-11-16,40.2400016784668
2020-11-17,39.59000015258789
2020-11-18,39.22999954223633
2020-11-19,39.22999954223633
2020-11-20,39.66999816894531
2020-11-23,40.29999923706055
2020-11-24,40.540000915527344
2020-11-25,39.75
2020-11-27,40.18000030517578
2020-11-30,38.91999816894531
2020-12-01,39.880001068115234
2020-12-02,39.900001525878906
2020-12-03,39.88999938964844
2020-12-04,40.04999923706055
2020-12-07,39.25
2020-12-08,39.54999923706055
2020-12-09,39.97999954223633
2020-12-10,40.0099983215332
2020-12-11,39.91999816894531
2020-12-14,40.220001220703125
2020-12-15,40.4900016784668
2020-12-16,40.459999084472656
2020-12-17,40.13999938964844
2020-12-18,40.11000061035156
2020-12-21,39.279998779296875
2020-12-22,39.29999923706055
2020-12-23,39.29999923706055
2020-12-24,39.349998474121094
