,IPO
2017-07-21,25.739999771118164
2017-07-24,25.8700008392334
2017-07-25,26.1200008392334
2017-07-26,26.149999618530273
2017-07-27,25.84000015258789
2017-07-28,25.809999465942383
2017-07-31,25.760000228881836
2017-08-01,25.959999084472656
2017-08-02,25.5
2017-08-03,25.639999389648438
2017-08-04,25.639999389648438
2017-08-07,25.770000457763672
2017-08-08,25.709999084472656
2017-08-09,25.649999618530273
2017-08-10,25.25
2017-08-11,25.360000610351562
2017-08-14,25.600000381469727
2017-08-15,25.450000762939453
2017-08-16,25.559999465942383
2017-08-17,25.469999313354492
2017-08-18,25.399999618530273
2017-08-21,25.290000915527344
2017-08-22,25.559999465942383
2017-08-23,25.649999618530273
2017-08-24,25.739999771118164
2017-08-25,25.799999237060547
2017-08-28,25.829999923706055
2017-08-29,25.81999969482422
2017-08-30,26.0
2017-08-31,26.100000381469727
2017-09-01,26.309999465942383
2017-09-05,26.1200008392334
2017-09-06,26.309999465942383
2017-09-07,26.200000762939453
2017-09-08,26.0
2017-09-11,26.360000610351562
2017-09-12,26.40999984741211
2017-09-13,26.229999542236328
2017-09-14,26.299999237060547
2017-09-15,26.200000762939453
2017-09-18,26.40999984741211
2017-09-19,26.56999969482422
2017-09-20,26.34000015258789
2017-09-21,26.3700008392334
2017-09-22,26.459999084472656
2017-09-25,26.1299991607666
2017-09-26,26.219999313354492
2017-09-27,26.510000228881836
2017-09-28,26.3799991607666
2017-09-29,26.600000381469727
2017-10-02,26.780000686645508
2017-10-03,26.8799991607666
2017-10-04,26.8799991607666
2017-10-05,27.1299991607666
2017-10-06,27.09000015258789
2017-10-09,27.139999389648438
2017-10-10,27.31999969482422
2017-10-11,27.510000228881836
2017-10-12,27.510000228881836
2017-10-13,27.459999084472656
2017-10-16,27.530000686645508
2017-10-17,27.3700008392334
2017-10-18,27.43000030517578
2017-10-19,27.229999542236328
2017-10-20,27.81999969482422
2017-10-23,27.540000915527344
2017-10-24,27.700000762939453
2017-10-25,27.5
2017-10-26,27.59000015258789
2017-10-27,27.729999542236328
2017-10-30,27.799999237060547
2017-10-31,28.040000915527344
2017-11-01,28.030000686645508
2017-11-02,27.6200008392334
2017-11-03,27.780000686645508
2017-11-06,27.940000534057617
2017-11-07,27.520000457763672
2017-11-08,27.43000030517578
2017-11-09,27.34000015258789
2017-11-10,27.510000228881836
2017-11-13,27.360000610351562
2017-11-14,27.209999084472656
2017-11-15,27.209999084472656
2017-11-16,27.670000076293945
2017-11-17,27.950000762939453
2017-11-20,28.15999984741211
2017-11-21,28.440000534057617
2017-11-22,28.68000030517578
2017-11-24,28.8700008392334
2017-11-27,28.100000381469727
2017-11-28,28.239999771118164
2017-11-29,27.6200008392334
2017-11-30,27.799999237060547
2017-12-01,27.600000381469727
2017-12-04,27.440000534057617
2017-12-05,27.489999771118164
2017-12-06,27.5
2017-12-07,27.739999771118164
2017-12-08,27.8700008392334
2017-12-11,28.09000015258789
2017-12-12,28.040000915527344
2017-12-13,27.899999618530273
2017-12-14,27.790000915527344
2017-12-15,27.899999618530273
2017-12-18,28.1200008392334
2017-12-19,27.950000762939453
2017-12-20,27.989999771118164
2017-12-21,28.200000762939453
2017-12-22,28.229999542236328
2017-12-26,28.270000457763672
2017-12-27,28.209999084472656
2017-12-28,28.290000915527344
2017-12-29,28.209999084472656
2018-01-02,28.40999984741211
2018-01-03,28.549999237060547
2018-01-04,28.479999542236328
2018-01-05,28.520000457763672
2018-01-08,28.420000076293945
2018-01-09,28.479999542236328
2018-01-10,28.440000534057617
2018-01-11,28.700000762939453
2018-01-12,28.65999984741211
2018-01-16,28.31999969482422
2018-01-17,28.56999969482422
2018-01-18,28.649999618530273
2018-01-19,28.75
2018-01-22,28.860000610351562
2018-01-23,29.18000030517578
2018-01-24,29.139999389648438
2018-01-25,28.93000030517578
2018-01-26,28.829999923706055
2018-01-29,28.709999084472656
2018-01-30,28.309999465942383
2018-01-31,28.329999923706055
2018-02-01,28.520000457763672
2018-02-02,27.989999771118164
2018-02-05,27.1299991607666
2018-02-06,27.209999084472656
2018-02-07,28.399999618530273
2018-02-08,27.6200008392334
2018-02-09,27.280000686645508
2018-02-12,27.75
2018-02-13,27.739999771118164
2018-02-14,28.329999923706055
2018-02-15,28.8700008392334
2018-02-16,29.149999618530273
2018-02-20,28.829999923706055
2018-02-21,28.860000610351562
2018-02-22,28.520000457763672
2018-02-23,28.739999771118164
2018-02-26,28.829999923706055
2018-02-27,28.469999313354492
2018-02-28,28.399999618530273
2018-03-01,28.209999084472656
2018-03-02,28.65999984741211
2018-03-05,29.040000915527344
2018-03-06,29.40999984741211
2018-03-07,29.469999313354492
2018-03-08,29.719999313354492
2018-03-09,29.809999465942383
2018-03-12,30.059999465942383
2018-03-13,29.860000610351562
2018-03-14,29.860000610351562
2018-03-15,29.579999923706055
2018-03-16,29.559999465942383
2018-03-19,29.190000534057617
2018-03-20,29.229999542236328
2018-03-21,29.540000915527344
2018-03-22,29.09000015258789
2018-03-23,28.559999465942383
2018-03-26,28.969999313354492
2018-03-27,28.6299991607666
2018-03-28,28.360000610351562
2018-03-29,28.709999084472656
2018-04-02,28.059999465942383
2018-04-03,28.190000534057617
2018-04-04,28.260000228881836
2018-04-05,28.440000534057617
2018-04-06,28.209999084472656
2018-04-09,28.010000228881836
2018-04-10,28.399999618530273
2018-04-11,28.290000915527344
2018-04-12,28.549999237060547
2018-04-13,28.43000030517578
2018-04-16,28.530000686645508
2018-04-17,28.8799991607666
2018-04-18,29.18000030517578
2018-04-19,28.989999771118164
2018-04-20,28.90999984741211
2018-04-23,29.010000228881836
2018-04-24,28.540000915527344
2018-04-25,28.350000381469727
2018-04-26,28.670000076293945
2018-04-27,28.59000015258789
2018-04-30,28.6200008392334
2018-05-01,28.690000534057617
2018-05-02,28.420000076293945
2018-05-03,28.06999969482422
2018-05-04,28.15999984741211
2018-05-07,28.239999771118164
2018-05-08,28.049999237060547
2018-05-09,28.440000534057617
2018-05-10,28.899999618530273
2018-05-11,28.850000381469727
2018-05-14,28.729999542236328
2018-05-15,28.610000610351562
2018-05-16,28.799999237060547
2018-05-17,28.850000381469727
2018-05-18,28.850000381469727
2018-05-21,28.8799991607666
2018-05-22,29.0
2018-05-23,28.790000915527344
2018-05-24,28.940000534057617
2018-05-25,29.0
2018-05-29,28.75
2018-05-30,29.209999084472656
2018-05-31,29.1200008392334
2018-06-01,29.6299991607666
2018-06-04,29.899999618530273
2018-06-05,30.170000076293945
2018-06-06,30.350000381469727
2018-06-07,30.040000915527344
2018-06-08,30.040000915527344
2018-06-11,30.68000030517578
2018-06-12,30.850000381469727
2018-06-13,30.940000534057617
2018-06-14,31.43000030517578
2018-06-15,31.420000076293945
2018-06-18,31.6200008392334
2018-06-19,31.030000686645508
2018-06-20,31.219999313354492
2018-06-21,30.65999984741211
2018-06-22,30.559999465942383
2018-06-25,29.690000534057617
2018-06-26,30.1200008392334
2018-06-27,29.3799991607666
2018-06-28,29.700000762939453
2018-06-29,29.760000228881836
2018-07-02,29.56999969482422
2018-07-03,29.899999618530273
2018-07-05,29.979999542236328
2018-07-06,30.309999465942383
2018-07-09,30.559999465942383
2018-07-10,30.459999084472656
2018-07-11,30.290000915527344
2018-07-12,30.860000610351562
2018-07-13,30.739999771118164
2018-07-16,30.68000030517578
2018-07-17,31.030000686645508
2018-07-18,31.0
2018-07-19,30.81999969482422
2018-07-20,30.829999923706055
2018-07-23,30.8700008392334
2018-07-24,30.399999618530273
2018-07-25,30.68000030517578
2018-07-26,30.84000015258789
2018-07-27,30.700000762939453
2018-07-30,29.43000030517578
2018-07-31,29.540000915527344
2018-08-01,29.719999313354492
2018-08-02,29.729999542236328
2018-08-03,29.639999389648438
2018-08-06,30.1200008392334
2018-08-07,30.25
2018-08-08,29.979999542236328
2018-08-09,30.709999084472656
2018-08-10,30.510000228881836
2018-08-13,30.200000762939453
2018-08-14,30.25
2018-08-15,29.68000030517578
2018-08-16,30.020000457763672
2018-08-17,29.989999771118164
2018-08-20,30.0
2018-08-21,30.399999618530273
2018-08-22,30.31999969482422
2018-08-23,30.360000610351562
2018-08-24,30.649999618530273
2018-08-27,31.049999237060547
2018-08-28,30.969999313354492
2018-08-29,30.989999771118164
2018-08-30,30.670000076293945
2018-08-31,30.729999542236328
2018-09-04,30.520000457763672
2018-09-05,30.110000610351562
2018-09-06,29.860000610351562
2018-09-07,30.110000610351562
2018-09-10,30.299999237060547
2018-09-11,30.440000534057617
2018-09-12,30.440000534057617
2018-09-13,30.75
2018-09-14,30.709999084472656
2018-09-17,30.059999465942383
2018-09-18,30.3700008392334
2018-09-19,30.239999771118164
2018-09-20,30.719999313354492
2018-09-21,30.510000228881836
2018-09-24,30.229999542236328
2018-09-25,30.34000015258789
2018-09-26,30.31999969482422
2018-09-27,30.25
2018-09-28,30.280000686645508
2018-10-01,30.059999465942383
2018-10-02,29.360000610351562
2018-10-03,29.6299991607666
2018-10-04,28.989999771118164
2018-10-05,28.530000686645508
2018-10-08,28.3799991607666
2018-10-09,28.25
2018-10-10,26.84000015258789
2018-10-11,26.610000610351562
2018-10-12,27.299999237060547
2018-10-15,27.469999313354492
2018-10-16,27.950000762939453
2018-10-17,27.760000228881836
2018-10-18,27.1200008392334
2018-10-19,26.600000381469727
2018-10-22,26.700000762939453
2018-10-23,26.600000381469727
2018-10-24,25.40999984741211
2018-10-25,25.950000762939453
2018-10-26,25.43000030517578
2018-10-29,24.809999465942383
2018-10-30,25.700000762939453
2018-10-31,26.440000534057617
2018-11-01,26.81999969482422
2018-11-02,26.6299991607666
2018-11-05,26.489999771118164
2018-11-06,26.68000030517578
2018-11-07,27.469999313354492
2018-11-08,27.350000381469727
2018-11-09,26.860000610351562
2018-11-12,26.010000228881836
2018-11-13,26.040000915527344
2018-11-14,26.0
2018-11-15,26.350000381469727
2018-11-16,26.239999771118164
2018-11-19,25.200000762939453
2018-11-20,24.790000915527344
2018-11-21,25.510000228881836
2018-11-23,25.510000228881836
2018-11-26,25.799999237060547
2018-11-27,25.700000762939453
2018-11-28,25.739999771118164
2018-11-29,26.479999542236328
2018-11-30,26.329999923706055
2018-12-03,26.59000015258789
2018-12-04,25.75
2018-12-06,25.739999771118164
2018-12-07,25.110000610351562
2018-12-10,24.969999313354492
2018-12-11,24.969999313354492
2018-12-12,25.15999984741211
2018-12-13,24.959999084472656
2018-12-14,24.520000457763672
2018-12-17,23.56999969482422
2018-12-18,23.780000686645508
2018-12-19,23.350000381469727
2018-12-20,22.81999969482422
2018-12-21,21.969999313354492
2018-12-24,21.700000762939453
2018-12-26,22.8799991607666
2018-12-27,22.8700008392334
2018-12-28,22.979999542236328
2018-12-31,23.260000228881836
2019-01-02,23.290000915527344
2019-01-03,22.90999984741211
2019-01-04,23.809999465942383
2019-01-07,24.559999465942383
2019-01-08,24.940000534057617
2019-01-09,25.209999084472656
2019-01-10,25.329999923706055
2019-01-11,25.309999465942383
2019-01-14,25.200000762939453
2019-01-15,25.420000076293945
2019-01-16,25.520000457763672
2019-01-17,26.020000457763672
2019-01-18,26.520000457763672
2019-01-22,25.979999542236328
2019-01-23,26.010000228881836
2019-01-24,26.3799991607666
2019-01-25,26.979999542236328
2019-01-28,26.799999237060547
2019-01-29,26.690000534057617
2019-01-30,26.959999084472656
2019-01-31,27.440000534057617
2019-02-01,27.510000228881836
2019-02-04,27.84000015258789
2019-02-05,28.1200008392334
2019-02-06,28.049999237060547
2019-02-07,27.75
2019-02-08,27.940000534057617
2019-02-11,28.020000457763672
2019-02-12,28.489999771118164
2019-02-13,28.780000686645508
2019-02-14,28.8799991607666
2019-02-15,28.920000076293945
2019-02-19,29.3799991607666
2019-02-20,29.700000762939453
2019-02-21,29.219999313354492
2019-02-22,29.850000381469727
2019-02-25,30.18000030517578
2019-02-26,30.020000457763672
2019-02-27,30.649999618530273
2019-02-28,30.329999923706055
2019-03-01,30.829999923706055
2019-03-04,30.5
2019-03-05,30.56999969482422
2019-03-06,30.229999542236328
2019-03-07,29.6299991607666
2019-03-08,29.34000015258789
2019-03-11,30.299999237060547
2019-03-12,30.309999465942383
2019-03-13,30.25
2019-03-14,30.549999237060547
2019-03-15,30.510000228881836
2019-03-18,30.610000610351562
2019-03-19,31.1200008392334
2019-03-20,30.899999618530273
2019-03-21,31.420000076293945
2019-03-22,30.34000015258789
2019-03-25,30.350000381469727
2019-03-26,30.450000762939453
2019-03-27,30.079999923706055
2019-03-28,30.3799991607666
2019-03-29,30.510000228881836
2019-04-01,31.0
2019-04-02,31.049999237060547
2019-04-03,31.200000762939453
2019-04-04,30.770000457763672
2019-04-05,30.899999618530273
2019-04-08,30.760000228881836
2019-04-09,30.68000030517578
2019-04-10,30.889999389648438
2019-04-11,30.850000381469727
2019-04-12,31.059999465942383
2019-04-15,30.81999969482422
2019-04-16,30.690000534057617
2019-04-17,30.290000915527344
2019-04-18,30.020000457763672
2019-04-22,30.260000228881836
2019-04-23,30.790000915527344
2019-04-24,30.790000915527344
2019-04-25,30.739999771118164
2019-04-26,31.040000915527344
2019-04-29,31.420000076293945
2019-04-30,31.3799991607666
2019-05-01,31.049999237060547
2019-05-02,31.079999923706055
2019-05-03,31.68000030517578
2019-05-06,31.6299991607666
2019-05-07,30.899999618530273
2019-05-08,30.84000015258789
2019-05-09,30.969999313354492
2019-05-10,31.059999465942383
2019-05-13,29.729999542236328
2019-05-14,30.329999923706055
2019-05-15,30.760000228881836
2019-05-16,31.25
2019-05-17,30.829999923706055
2019-05-20,30.540000915527344
2019-05-21,30.829999923706055
2019-05-22,30.719999313354492
2019-05-23,30.15999984741211
2019-05-24,30.469999313354492
2019-05-28,30.360000610351562
2019-05-29,30.020000457763672
2019-05-30,30.079999923706055
2019-05-31,29.719999313354492
2019-06-03,29.34000015258789
2019-06-04,30.209999084472656
2019-06-05,30.450000762939453
2019-06-06,30.6299991607666
2019-06-07,30.950000762939453
2019-06-10,31.190000534057617
2019-06-11,30.950000762939453
2019-06-12,31.139999389648438
2019-06-13,31.5
2019-06-14,31.219999313354492
2019-06-17,31.479999542236328
2019-06-18,31.950000762939453
2019-06-19,32.27000045776367
2019-06-20,32.439998626708984
2019-06-21,32.20000076293945
2019-06-24,31.739999771118164
2019-06-25,30.989999771118164
2019-06-26,30.81999969482422
2019-06-27,31.34000015258789
2019-06-28,31.579999923706055
2019-07-01,31.639999389648438
2019-07-02,31.809999465942383
2019-07-03,32.040000915527344
2019-07-05,32.150001525878906
2019-07-08,32.0099983215332
2019-07-09,32.36000061035156
2019-07-10,32.45000076293945
2019-07-11,32.68000030517578
2019-07-12,32.619998931884766
2019-07-15,32.880001068115234
2019-07-16,32.790000915527344
2019-07-17,32.599998474121094
2019-07-18,32.56999969482422
2019-07-19,32.33000183105469
2019-07-22,32.560001373291016
2019-07-23,32.59000015258789
2019-07-24,33.040000915527344
2019-07-25,32.900001525878906
2019-07-26,33.4900016784668
2019-07-29,32.88999938964844
2019-07-30,32.72999954223633
2019-07-31,32.38999938964844
2019-08-01,31.850000381469727
2019-08-02,31.719999313354492
2019-08-05,30.479999542236328
2019-08-06,30.690000534057617
2019-08-07,30.81999969482422
2019-08-08,32.09000015258789
2019-08-09,31.299999237060547
2019-08-12,30.829999923706055
2019-08-13,31.15999984741211
2019-08-14,30.020000457763672
2019-08-15,30.040000915527344
2019-08-16,30.700000762939453
2019-08-19,30.770000457763672
2019-08-20,30.469999313354492
2019-08-21,30.899999618530273
2019-08-22,30.8799991607666
2019-08-23,30.100000381469727
2019-08-26,30.43000030517578
2019-08-27,30.209999084472656
2019-08-28,30.1299991607666
2019-08-29,30.780000686645508
2019-08-30,30.6200008392334
2019-09-03,30.239999771118164
2019-09-04,30.809999465942383
2019-09-05,30.950000762939453
2019-09-06,30.979999542236328
2019-09-09,30.440000534057617
2019-09-10,30.190000534057617
2019-09-11,30.610000610351562
2019-09-12,30.6200008392334
2019-09-13,30.40999984741211
2019-09-16,30.540000915527344
2019-09-17,30.90999984741211
2019-09-18,30.420000076293945
2019-09-19,30.399999618530273
2019-09-20,30.010000228881836
2019-09-23,29.700000762939453
2019-09-24,28.729999542236328
2019-09-25,28.940000534057617
2019-09-26,28.709999084472656
2019-09-27,27.950000762939453
2019-09-30,28.170000076293945
2019-10-01,27.889999389648438
2019-10-02,27.600000381469727
2019-10-03,28.280000686645508
2019-10-04,28.489999771118164
2019-10-07,28.579999923706055
2019-10-08,27.959999084472656
2019-10-09,28.239999771118164
2019-10-10,28.100000381469727
2019-10-11,28.59000015258789
2019-10-14,28.510000228881836
2019-10-15,28.799999237060547
2019-10-16,28.450000762939453
2019-10-17,28.559999465942383
2019-10-18,27.93000030517578
2019-10-21,28.420000076293945
2019-10-22,27.959999084472656
2019-10-23,28.15999984741211
2019-10-24,28.610000610351562
2019-10-25,29.040000915527344
2019-10-28,29.850000381469727
2019-10-29,29.520000457763672
2019-10-30,30.0
2019-10-31,29.639999389648438
2019-11-01,29.8799991607666
2019-11-04,30.0
2019-11-05,29.559999465942383
2019-11-06,29.329999923706055
2019-11-07,29.100000381469727
2019-11-08,29.350000381469727
2019-11-11,29.34000015258789
2019-11-12,29.610000610351562
2019-11-13,29.780000686645508
2019-11-14,29.8700008392334
2019-11-15,30.420000076293945
2019-11-18,30.350000381469727
2019-11-19,30.350000381469727
2019-11-20,30.34000015258789
2019-11-21,30.399999618530273
2019-11-22,30.799999237060547
2019-11-25,31.209999084472656
2019-11-26,31.440000534057617
2019-11-27,31.530000686645508
2019-11-29,31.399999618530273
2019-12-02,30.489999771118164
2019-12-03,30.719999313354492
2019-12-04,30.81999969482422
2019-12-05,30.59000015258789
2019-12-06,30.719999313354492
2019-12-09,30.469999313354492
2019-12-10,30.31999969482422
2019-12-11,30.280000686645508
2019-12-12,30.270000457763672
2019-12-13,30.1299991607666
2019-12-16,30.610000610351562
2019-12-17,30.649999618530273
2019-12-18,30.639999389648438
2019-12-19,30.90999984741211
2019-12-20,30.959999084472656
2019-12-23,30.950000762939453
2019-12-24,31.149999618530273
2019-12-26,31.350000381469727
2019-12-27,31.15999984741211
2019-12-30,30.959999084472656
2019-12-31,31.110000610351562
2020-01-02,31.690000534057617
2020-01-03,31.68000030517578
2020-01-06,31.81999969482422
2020-01-07,32.04999923706055
2020-01-08,32.34000015258789
2020-01-09,32.540000915527344
2020-01-10,32.59000015258789
2020-01-13,32.75
2020-01-14,33.0
2020-01-15,33.310001373291016
2020-01-16,33.5099983215332
2020-01-17,33.36000061035156
2020-01-21,33.90999984741211
2020-01-22,33.88999938964844
2020-01-23,33.83000183105469
2020-01-24,33.279998779296875
2020-01-27,32.7400016784668
2020-01-28,33.27000045776367
2020-01-29,33.18000030517578
2020-01-30,33.33000183105469
2020-01-31,32.779998779296875
2020-02-03,33.400001525878906
2020-02-04,34.189998626708984
2020-02-05,33.61000061035156
2020-02-06,33.7599983215332
2020-02-07,34.18000030517578
2020-02-10,34.5
2020-02-11,34.75
2020-02-12,34.810001373291016
2020-02-13,34.66999816894531
2020-02-14,34.72999954223633
2020-02-18,34.77000045776367
2020-02-19,35.13999938964844
2020-02-20,35.09000015258789
2020-02-21,34.709999084472656
2020-02-24,33.650001525878906
2020-02-25,32.77000045776367
2020-02-26,32.709999084472656
2020-02-27,31.510000228881836
2020-02-28,31.299999237060547
2020-03-02,32.16999816894531
2020-03-03,31.520000457763672
2020-03-04,32.52000045776367
2020-03-05,31.639999389648438
2020-03-06,30.6200008392334
2020-03-09,27.540000915527344
2020-03-10,28.84000015258789
2020-03-11,26.979999542236328
2020-03-12,24.059999465942383
2020-03-13,25.530000686645508
2020-03-16,22.399999618530273
2020-03-17,23.09000015258789
2020-03-18,21.6200008392334
2020-03-19,23.299999237060547
2020-03-20,23.40999984741211
2020-03-23,23.389999389648438
2020-03-24,25.3799991607666
2020-03-25,25.649999618530273
2020-03-26,27.030000686645508
2020-03-27,26.31999969482422
2020-03-30,26.6200008392334
2020-03-31,26.34000015258789
2020-04-01,25.31999969482422
2020-04-02,24.5
2020-04-03,24.020000457763672
2020-04-06,25.8700008392334
2020-04-07,25.770000457763672
2020-04-08,26.709999084472656
2020-04-09,27.209999084472656
2020-04-13,27.360000610351562
2020-04-14,28.329999923706055
2020-04-15,28.450000762939453
2020-04-16,28.440000534057617
2020-04-17,29.309999465942383
2020-04-20,29.889999389648438
2020-04-21,28.850000381469727
2020-04-22,29.68000030517578
2020-04-23,29.56999969482422
2020-04-24,30.110000610351562
2020-04-27,30.670000076293945
2020-04-28,30.399999618530273
2020-04-29,31.3700008392334
2020-04-30,30.860000610351562
2020-05-01,29.889999389648438
2020-05-04,30.229999542236328
2020-05-05,30.59000015258789
2020-05-06,31.06999969482422
2020-05-07,32.36000061035156
2020-05-08,33.22999954223633
2020-05-11,33.900001525878906
2020-05-12,33.279998779296875
2020-05-13,32.970001220703125
2020-05-14,33.2400016784668
2020-05-15,33.83000183105469
2020-05-18,34.83000183105469
2020-05-19,34.95000076293945
2020-05-20,35.56999969482422
2020-05-21,35.459999084472656
2020-05-22,36.06999969482422
2020-05-26,35.540000915527344
2020-05-27,35.36000061035156
2020-05-28,35.130001068115234
2020-05-29,36.72999954223633
2020-06-01,37.47999954223633
2020-06-02,37.900001525878906
2020-06-03,38.58000183105469
2020-06-04,37.689998626708984
2020-06-05,37.84000015258789
2020-06-08,38.68000030517578
2020-06-09,38.380001068115234
2020-06-10,38.54999923706055
2020-06-11,36.52000045776367
2020-06-12,37.400001525878906
2020-06-15,38.93000030517578
2020-06-16,39.61000061035156
2020-06-17,40.04999923706055
2020-06-18,40.93000030517578
2020-06-19,41.31999969482422
2020-06-22,41.34000015258789
2020-06-23,41.720001220703125
2020-06-24,40.56999969482422
2020-06-25,41.09000015258789
2020-06-26,40.099998474121094
2020-06-29,39.7599983215332
2020-06-30,40.439998626708984
2020-07-01,40.84000015258789
2020-07-02,41.43000030517578
2020-07-06,42.040000915527344
2020-07-07,42.7599983215332
2020-07-08,44.0
2020-07-09,44.59000015258789
2020-07-10,44.25
2020-07-13,42.7400016784668
2020-07-14,42.650001525878906
2020-07-15,43.18000030517578
2020-07-16,42.36000061035156
2020-07-17,42.900001525878906
2020-07-20,44.15999984741211
2020-07-21,43.68000030517578
2020-07-22,43.45000076293945
2020-07-23,42.310001373291016
2020-07-24,41.58000183105469
2020-07-27,42.47999954223633
2020-07-28,42.56999969482422
2020-07-29,43.220001220703125
2020-07-30,43.2599983215332
2020-07-31,44.31999969482422
2020-08-03,45.95000076293945
2020-08-04,46.119998931884766
2020-08-05,46.459999084472656
2020-08-06,46.27000045776367
2020-08-07,44.47999954223633
2020-08-10,43.65999984741211
2020-08-11,42.68000030517578
2020-08-12,43.15999984741211
2020-08-13,43.540000915527344
2020-08-14,43.130001068115234
2020-08-17,44.25
2020-08-18,44.91999816894531
2020-08-19,44.900001525878906
2020-08-20,45.939998626708984
2020-08-21,45.36000061035156
2020-08-24,45.060001373291016
2020-08-25,45.90999984741211
2020-08-26,47.22999954223633
2020-08-27,47.2599983215332
2020-08-28,47.709999084472656
2020-08-31,48.439998626708984
2020-09-01,51.650001525878906
2020-09-02,50.849998474121094
2020-09-03,47.93000030517578
2020-09-04,47.15999984741211
2020-09-08,46.09000015258789
2020-09-09,47.7400016784668
2020-09-10,47.400001525878906
2020-09-11,47.540000915527344
2020-09-14,48.9900016784668
2020-09-15,49.5
2020-09-16,49.529998779296875
2020-09-17,49.31999969482422
2020-09-18,49.880001068115234
2020-09-21,50.380001068115234
2020-09-22,51.34000015258789
2020-09-23,50.619998931884766
2020-09-24,49.36000061035156
2020-09-25,51.380001068115234
2020-09-28,51.650001525878906
2020-09-29,51.849998474121094
2020-09-30,52.279998779296875
2020-10-01,53.38999938964844
2020-10-02,52.7599983215332
2020-10-05,53.59000015258789
2020-10-06,53.369998931884766
2020-10-07,54.709999084472656
2020-10-08,54.810001373291016
2020-10-09,55.900001525878906
2020-10-12,56.5
2020-10-13,57.31999969482422
2020-10-14,56.54999923706055
2020-10-15,55.869998931884766
2020-10-16,55.970001220703125
2020-10-19,55.900001525878906
2020-10-20,55.459999084472656
2020-10-21,54.099998474121094
2020-10-22,54.599998474121094
2020-10-23,54.47999954223633
2020-10-26,53.310001373291016
2020-10-27,54.09000015258789
2020-10-28,52.38999938964844
2020-10-29,52.66999816894531
2020-10-30,50.68000030517578
2020-11-02,50.810001373291016
2020-11-03,51.540000915527344
2020-11-04,54.689998626708984
2020-11-05,56.20000076293945
2020-11-06,56.90999984741211
2020-11-09,54.540000915527344
2020-11-10,52.540000915527344
2020-11-11,54.58000183105469
2020-11-12,55.380001068115234
2020-11-13,55.310001373291016
2020-11-16,56.13999938964844
2020-11-17,56.2400016784668
2020-11-18,56.16999816894531
2020-11-19,57.11000061035156
2020-11-20,57.93000030517578
2020-11-23,58.709999084472656
2020-11-24,58.310001373291016
2020-11-25,60.470001220703125
2020-11-27,62.599998474121094
2020-11-30,64.4800033569336
2020-12-01,62.369998931884766
2020-12-02,62.439998626708984
2020-12-03,64.18000030517578
2020-12-04,65.06999969482422
2020-12-07,65.68000030517578
2020-12-08,66.76000213623047
2020-12-09,64.69999694824219
2020-12-10,66.30999755859375
2020-12-11,65.62000274658203
2020-12-14,65.27999877929688
2020-12-15,65.26000213623047
2020-12-16,65.29000091552734
2020-12-17,66.61000061035156
2020-12-18,67.2699966430664
2020-12-21,68.1500015258789
2020-12-22,69.79000091552734
2020-12-23,69.1500015258789
2020-12-24,68.44000244140625
2020-12-28,65.22000122070312
2020-12-29,64.8499984741211
2020-12-30,65.56999969482422
2020-12-31,64.48999786376953
2021-01-04,63.72999954223633
2021-01-05,65.01000213623047
2021-01-06,63.22999954223633
2021-01-07,66.48999786376953
2021-01-08,66.94000244140625
2021-01-11,66.83999633789062
2021-01-12,69.08999633789062
2021-01-13,69.69000244140625
2021-01-14,69.5199966430664
2021-01-15,68.2699966430664
2021-01-19,69.1500015258789
2021-01-20,69.69000244140625
2021-01-21,69.9000015258789
2021-01-22,70.83000183105469
2021-01-25,71.18000030517578
2021-01-26,69.4000015258789
2021-01-27,67.55999755859375
2021-01-28,68.55999755859375
2021-01-29,68.05999755859375
2021-02-01,69.25
2021-02-02,70.37999725341797
2021-02-03,70.7699966430664
2021-02-04,72.5
2021-02-05,74.12000274658203
2021-02-08,74.0
2021-02-09,74.80000305175781
2021-02-10,75.7699966430664
2021-02-11,75.9800033569336
2021-02-12,76.12999725341797
2021-02-16,75.37999725341797
2021-02-17,73.7300033569336
2021-02-18,72.68000030517578
2021-02-19,73.43000030517578
2021-02-22,69.83000183105469
2021-02-23,69.37999725341797
2021-02-24,69.05999755859375
2021-02-25,65.87999725341797
2021-02-26,66.79000091552734
2021-03-01,69.4000015258789
2021-03-02,67.81999969482422
2021-03-03,64.6500015258789
2021-03-04,62.0
2021-03-05,62.029998779296875
2021-03-08,59.150001525878906
2021-03-09,63.04999923706055
2021-03-10,62.91999816894531
2021-03-11,66.0199966430664
2021-03-12,65.58999633789062
2021-03-15,66.30999755859375
2021-03-16,65.04000091552734
2021-03-17,65.37000274658203
2021-03-18,62.40999984741211
2021-03-19,64.13999938964844
2021-03-22,64.01000213623047
2021-03-23,63.119998931884766
2021-03-24,60.04999923706055
2021-03-25,60.38999938964844
2021-03-26,60.849998474121094
2021-03-29,59.709999084472656
2021-03-30,60.16999816894531
2021-03-31,62.18000030517578
2021-04-01,63.459999084472656
2021-04-05,63.290000915527344
2021-04-06,64.63999938964844
2021-04-07,63.25
2021-04-08,64.7300033569336
2021-04-09,64.33999633789062
2021-04-12,64.31999969482422
2021-04-13,66.2300033569336
2021-04-14,64.95999908447266
2021-04-15,65.81999969482422
2021-04-16,64.79000091552734
2021-04-19,63.36000061035156
2021-04-20,62.130001068115234
2021-04-21,62.720001220703125
