,ESPR
2017-03-29,34.790000915527344
2017-03-30,35.040000915527344
2017-03-31,35.310001373291016
2017-04-03,36.790000915527344
2017-04-04,36.130001068115234
2017-04-05,35.66999816894531
2017-04-06,35.880001068115234
2017-04-07,35.81999969482422
2017-04-10,38.529998779296875
2017-04-11,37.79999923706055
2017-04-12,37.72999954223633
2017-04-13,39.029998779296875
2017-04-17,38.959999084472656
2017-04-18,37.310001373291016
2017-04-19,36.97999954223633
2017-04-20,37.380001068115234
2017-04-21,36.689998626708984
2017-04-24,37.540000915527344
2017-04-25,37.04999923706055
2017-04-26,36.130001068115234
2017-04-27,35.5099983215332
2017-04-28,35.75
2017-05-01,36.54999923706055
2017-05-02,37.540000915527344
2017-05-03,37.810001373291016
2017-05-04,36.939998626708984
2017-05-05,35.0099983215332
2017-05-08,34.459999084472656
2017-05-09,35.470001220703125
2017-05-10,35.619998931884766
2017-05-11,35.650001525878906
2017-05-12,36.5099983215332
2017-05-15,36.93000030517578
2017-05-16,37.310001373291016
2017-05-17,35.619998931884766
2017-05-18,36.2599983215332
2017-05-19,33.310001373291016
2017-05-22,33.7599983215332
2017-05-23,32.970001220703125
2017-05-24,33.189998626708984
2017-05-25,33.279998779296875
2017-05-26,32.83000183105469
2017-05-30,31.530000686645508
2017-05-31,32.02000045776367
2017-06-01,32.45000076293945
2017-06-02,33.97999954223633
2017-06-05,34.15999984741211
2017-06-06,35.83000183105469
2017-06-07,36.15999984741211
2017-06-08,36.34000015258789
2017-06-09,35.650001525878906
2017-06-12,35.189998626708984
2017-06-13,35.209999084472656
2017-06-14,35.65999984741211
2017-06-15,34.560001373291016
2017-06-16,33.38999938964844
2017-06-19,34.43000030517578
2017-06-20,34.40999984741211
2017-06-21,41.02000045776367
2017-06-22,42.310001373291016
2017-06-23,44.34000015258789
2017-06-26,42.869998931884766
2017-06-27,43.7400016784668
2017-06-28,48.279998779296875
2017-06-29,47.209999084472656
2017-06-30,46.279998779296875
2017-07-03,45.970001220703125
2017-07-05,47.47999954223633
2017-07-06,47.18000030517578
2017-07-07,46.75
2017-07-10,46.43000030517578
2017-07-11,46.59000015258789
2017-07-12,46.34000015258789
2017-07-13,47.45000076293945
2017-07-14,48.75
2017-07-17,48.290000915527344
2017-07-18,47.29999923706055
2017-07-19,46.20000076293945
2017-07-20,48.79999923706055
2017-07-21,47.709999084472656
2017-07-24,48.79999923706055
2017-07-25,48.83000183105469
2017-07-26,49.650001525878906
2017-07-27,46.86000061035156
2017-07-28,47.29999923706055
2017-07-31,45.290000915527344
2017-08-01,44.939998626708984
2017-08-02,45.150001525878906
2017-08-03,45.33000183105469
2017-08-04,46.560001373291016
2017-08-07,45.16999816894531
2017-08-08,52.130001068115234
2017-08-09,50.540000915527344
2017-08-10,48.13999938964844
2017-08-11,49.33000183105469
2017-08-14,48.43000030517578
2017-08-15,48.61000061035156
2017-08-16,48.310001373291016
2017-08-17,44.97999954223633
2017-08-18,44.7400016784668
2017-08-21,43.84000015258789
2017-08-22,44.560001373291016
2017-08-23,43.79999923706055
2017-08-24,46.04999923706055
2017-08-25,48.27000045776367
2017-08-28,48.900001525878906
2017-08-29,48.27000045776367
2017-08-30,48.08000183105469
2017-08-31,49.41999816894531
2017-09-01,52.77000045776367
2017-09-05,50.09000015258789
2017-09-06,49.27000045776367
2017-09-07,49.88999938964844
2017-09-08,50.38999938964844
2017-09-11,50.25
2017-09-12,51.43000030517578
2017-09-13,51.43000030517578
2017-09-14,50.66999816894531
2017-09-15,51.93000030517578
2017-09-18,50.5099983215332
2017-09-19,49.56999969482422
2017-09-20,49.66999816894531
2017-09-21,49.369998931884766
2017-09-22,49.310001373291016
2017-09-25,49.27000045776367
2017-09-26,49.25
2017-09-27,51.060001373291016
2017-09-28,49.95000076293945
2017-09-29,50.119998931884766
2017-10-02,52.220001220703125
2017-10-03,54.040000915527344
2017-10-04,54.95000076293945
2017-10-05,55.36000061035156
2017-10-06,56.209999084472656
2017-10-09,56.2400016784668
2017-10-10,55.63999938964844
2017-10-11,56.83000183105469
2017-10-12,55.540000915527344
2017-10-13,53.91999816894531
2017-10-16,52.97999954223633
2017-10-17,52.209999084472656
2017-10-18,48.08000183105469
2017-10-19,47.630001068115234
2017-10-20,47.189998626708984
2017-10-23,45.5
2017-10-24,44.04999923706055
2017-10-25,43.630001068115234
2017-10-26,43.470001220703125
2017-10-27,47.27000045776367
2017-10-30,44.900001525878906
2017-10-31,45.7400016784668
2017-11-01,45.09000015258789
2017-11-02,46.0
2017-11-03,47.619998931884766
2017-11-06,48.5099983215332
2017-11-07,49.150001525878906
2017-11-08,47.599998474121094
2017-11-09,48.400001525878906
2017-11-10,48.529998779296875
2017-11-13,47.220001220703125
2017-11-14,46.279998779296875
2017-11-15,47.720001220703125
2017-11-16,49.4900016784668
2017-11-17,49.189998626708984
2017-11-20,53.15999984741211
2017-11-21,55.58000183105469
2017-11-22,55.810001373291016
2017-11-24,56.5099983215332
2017-11-27,58.68000030517578
2017-11-28,59.560001373291016
2017-11-29,58.619998931884766
2017-11-30,61.5099983215332
2017-12-01,63.88999938964844
2017-12-04,60.65999984741211
2017-12-05,58.650001525878906
2017-12-06,53.13999938964844
2017-12-07,54.66999816894531
2017-12-08,56.970001220703125
2017-12-11,57.130001068115234
2017-12-12,56.08000183105469
2017-12-13,57.130001068115234
2017-12-14,57.7599983215332
2017-12-15,58.380001068115234
2017-12-18,61.54999923706055
2017-12-19,59.959999084472656
2017-12-20,60.970001220703125
2017-12-21,58.52000045776367
2017-12-22,59.36000061035156
2017-12-26,64.37999725341797
2017-12-27,65.58000183105469
2017-12-28,67.43000030517578
2017-12-29,65.83999633789062
2018-01-02,66.5
2018-01-03,67.12000274658203
2018-01-04,66.9800033569336
2018-01-05,68.83999633789062
2018-01-08,67.66999816894531
2018-01-09,66.16999816894531
2018-01-10,68.5
2018-01-11,69.91000366210938
2018-01-12,73.26000213623047
2018-01-16,71.91000366210938
2018-01-17,75.83999633789062
2018-01-18,74.95999908447266
2018-01-19,77.19999694824219
2018-01-22,77.93000030517578
2018-01-23,80.76000213623047
2018-01-24,71.81999969482422
2018-01-25,73.06999969482422
2018-01-26,74.87999725341797
2018-01-29,73.12000274658203
2018-01-30,71.62000274658203
2018-01-31,72.51000213623047
2018-02-01,69.22000122070312
2018-02-02,70.45999908447266
2018-02-05,65.94000244140625
2018-02-06,67.44000244140625
2018-02-07,67.11000061035156
2018-02-08,67.1500015258789
2018-02-09,69.45999908447266
2018-02-12,68.22000122070312
2018-02-13,69.98999786376953
2018-02-14,73.76000213623047
2018-02-15,74.58000183105469
2018-02-16,74.91999816894531
2018-02-20,75.79000091552734
2018-02-21,75.83000183105469
2018-02-22,77.94000244140625
2018-02-23,78.9000015258789
2018-02-26,80.75
2018-02-27,80.05999755859375
2018-02-28,80.41000366210938
2018-03-01,76.95999908447266
2018-03-02,78.93000030517578
2018-03-05,77.91999816894531
2018-03-06,77.94000244140625
2018-03-07,76.29000091552734
2018-03-08,73.13999938964844
2018-03-09,75.26000213623047
2018-03-12,80.05000305175781
2018-03-13,78.02999877929688
2018-03-14,79.16999816894531
2018-03-15,77.52999877929688
2018-03-16,76.52999877929688
2018-03-19,73.98999786376953
2018-03-20,74.01000213623047
2018-03-21,75.31999969482422
2018-03-22,70.37000274658203
2018-03-23,70.16999816894531
2018-03-26,71.79000091552734
2018-03-27,72.66000366210938
2018-03-28,72.27999877929688
2018-03-29,72.33000183105469
2018-04-02,68.33000183105469
2018-04-03,68.8499984741211
2018-04-04,70.69000244140625
2018-04-05,69.08000183105469
2018-04-06,66.43000030517578
2018-04-09,67.29000091552734
2018-04-10,69.70999908447266
2018-04-11,73.30999755859375
2018-04-12,74.26000213623047
2018-04-13,75.72000122070312
2018-04-16,74.48999786376953
2018-04-17,76.4000015258789
2018-04-18,74.95999908447266
2018-04-19,74.16000366210938
2018-04-20,73.69000244140625
2018-04-23,73.2699966430664
2018-04-24,69.94999694824219
2018-04-25,69.25
2018-04-26,68.77999877929688
2018-04-27,71.69000244140625
2018-04-30,70.01000213623047
2018-05-01,70.5
2018-05-02,45.75
2018-05-03,36.93000030517578
2018-05-04,41.540000915527344
2018-05-07,41.02000045776367
2018-05-08,40.4900016784668
2018-05-09,41.7400016784668
2018-05-10,40.599998474121094
2018-05-11,42.209999084472656
2018-05-14,40.880001068115234
2018-05-15,41.0
2018-05-16,41.560001373291016
2018-05-17,42.779998779296875
2018-05-18,42.13999938964844
2018-05-21,37.88999938964844
2018-05-22,39.7400016784668
2018-05-23,38.31999969482422
2018-05-24,37.689998626708984
2018-05-25,37.540000915527344
2018-05-29,36.20000076293945
2018-05-30,36.66999816894531
2018-05-31,38.4900016784668
2018-06-01,38.0
2018-06-04,37.56999969482422
2018-06-05,38.33000183105469
2018-06-06,38.43000030517578
2018-06-07,37.93000030517578
2018-06-08,39.0099983215332
2018-06-11,39.31999969482422
2018-06-12,40.09000015258789
2018-06-13,40.599998474121094
2018-06-14,41.310001373291016
2018-06-15,39.83000183105469
2018-06-18,40.33000183105469
2018-06-19,41.33000183105469
2018-06-20,42.0
2018-06-21,38.279998779296875
2018-06-22,38.88999938964844
2018-06-25,37.20000076293945
2018-06-26,38.2599983215332
2018-06-27,37.189998626708984
2018-06-28,38.5
2018-06-29,39.189998626708984
2018-07-02,40.7400016784668
2018-07-03,43.90999984741211
2018-07-05,44.09000015258789
2018-07-06,44.619998931884766
2018-07-09,43.86000061035156
2018-07-10,41.54999923706055
2018-07-11,41.22999954223633
2018-07-12,42.54999923706055
2018-07-13,42.349998474121094
2018-07-16,42.15999984741211
2018-07-17,42.63999938964844
2018-07-18,43.7599983215332
2018-07-19,43.130001068115234
2018-07-20,43.22999954223633
2018-07-23,43.7400016784668
2018-07-24,43.08000183105469
2018-07-25,42.97999954223633
2018-07-26,42.83000183105469
2018-07-27,42.93000030517578
2018-07-30,42.959999084472656
2018-07-31,44.939998626708984
2018-08-01,44.75
2018-08-02,47.720001220703125
2018-08-03,46.20000076293945
2018-08-06,46.5099983215332
2018-08-07,46.61000061035156
2018-08-08,46.36000061035156
2018-08-09,46.220001220703125
2018-08-10,46.06999969482422
2018-08-13,45.52000045776367
2018-08-14,47.08000183105469
2018-08-15,45.959999084472656
2018-08-16,46.66999816894531
2018-08-17,48.119998931884766
2018-08-20,47.5099983215332
2018-08-21,49.2599983215332
2018-08-22,48.43000030517578
2018-08-23,48.84000015258789
2018-08-24,49.08000183105469
2018-08-27,51.40999984741211
2018-08-28,50.869998931884766
2018-08-29,49.72999954223633
2018-08-30,49.77000045776367
2018-08-31,49.4900016784668
2018-09-04,49.93000030517578
2018-09-05,50.470001220703125
2018-09-06,49.79999923706055
2018-09-07,50.18000030517578
2018-09-10,49.540000915527344
2018-09-11,48.689998626708984
2018-09-12,46.95000076293945
2018-09-13,47.56999969482422
2018-09-14,48.0
2018-09-17,47.189998626708984
2018-09-18,47.2599983215332
2018-09-19,45.56999969482422
2018-09-20,45.75
2018-09-21,43.15999984741211
2018-09-24,42.779998779296875
2018-09-25,43.970001220703125
2018-09-26,44.720001220703125
2018-09-27,44.970001220703125
2018-09-28,44.369998931884766
2018-10-01,45.310001373291016
2018-10-02,45.790000915527344
2018-10-03,47.02000045776367
2018-10-04,45.790000915527344
2018-10-05,43.70000076293945
2018-10-08,44.47999954223633
2018-10-09,45.4900016784668
2018-10-10,45.439998626708984
2018-10-11,46.119998931884766
2018-10-12,46.220001220703125
2018-10-15,44.939998626708984
2018-10-16,49.90999984741211
2018-10-17,49.939998626708984
2018-10-18,48.25
2018-10-19,44.97999954223633
2018-10-22,46.970001220703125
2018-10-23,46.09000015258789
2018-10-24,40.810001373291016
2018-10-25,36.9900016784668
2018-10-26,41.880001068115234
2018-10-29,40.209999084472656
2018-10-30,42.68000030517578
2018-10-31,45.43000030517578
2018-11-01,49.939998626708984
2018-11-02,55.880001068115234
2018-11-05,59.11000061035156
2018-11-06,58.79999923706055
2018-11-07,58.86000061035156
2018-11-08,58.459999084472656
2018-11-09,54.4900016784668
2018-11-12,50.27000045776367
2018-11-13,50.029998779296875
2018-11-14,46.31999969482422
2018-11-15,46.470001220703125
2018-11-16,48.470001220703125
2018-11-19,47.130001068115234
2018-11-20,45.689998626708984
2018-11-21,48.869998931884766
2018-11-23,50.16999816894531
2018-11-26,51.88999938964844
2018-11-27,50.650001525878906
2018-11-28,52.380001068115234
2018-11-29,51.529998779296875
2018-11-30,53.15999984741211
2018-12-03,57.560001373291016
2018-12-04,53.5099983215332
2018-12-06,54.11000061035156
2018-12-07,51.4900016784668
2018-12-10,52.93000030517578
2018-12-11,52.900001525878906
2018-12-12,55.119998931884766
2018-12-13,50.95000076293945
2018-12-14,47.970001220703125
2018-12-17,46.279998779296875
2018-12-18,46.45000076293945
2018-12-19,45.040000915527344
2018-12-20,41.29999923706055
2018-12-21,39.2599983215332
2018-12-24,40.0
2018-12-26,43.61000061035156
2018-12-27,43.75
2018-12-28,44.16999816894531
2018-12-31,46.0
2019-01-02,45.709999084472656
2019-01-03,44.45000076293945
2019-01-04,41.72999954223633
2019-01-07,42.16999816894531
2019-01-08,40.220001220703125
2019-01-09,40.70000076293945
2019-01-10,42.220001220703125
2019-01-11,43.900001525878906
2019-01-14,42.560001373291016
2019-01-15,43.099998474121094
2019-01-16,43.0
2019-01-17,43.959999084472656
2019-01-18,43.04999923706055
2019-01-22,42.0
2019-01-23,42.0099983215332
2019-01-24,43.31999969482422
2019-01-25,44.70000076293945
2019-01-28,43.189998626708984
2019-01-29,44.209999084472656
2019-01-30,45.150001525878906
2019-01-31,46.45000076293945
2019-02-01,46.34000015258789
2019-02-04,47.970001220703125
2019-02-05,46.189998626708984
2019-02-06,46.599998474121094
2019-02-07,45.16999816894531
2019-02-08,45.27000045776367
2019-02-11,44.7599983215332
2019-02-12,46.790000915527344
2019-02-13,46.560001373291016
2019-02-14,44.5
2019-02-15,45.540000915527344
2019-02-19,43.540000915527344
2019-02-20,43.880001068115234
2019-02-21,44.15999984741211
2019-02-22,46.540000915527344
2019-02-25,46.849998474121094
2019-02-26,45.79999923706055
2019-02-27,46.72999954223633
2019-02-28,46.099998474121094
2019-03-01,47.279998779296875
2019-03-04,46.209999084472656
2019-03-05,47.060001373291016
2019-03-06,46.34000015258789
2019-03-07,46.970001220703125
2019-03-08,47.04999923706055
2019-03-11,49.869998931884766
2019-03-12,49.810001373291016
2019-03-13,53.56999969482422
2019-03-14,49.029998779296875
2019-03-15,49.869998931884766
2019-03-18,48.529998779296875
2019-03-19,43.95000076293945
2019-03-20,43.18000030517578
2019-03-21,44.22999954223633
2019-03-22,41.38999938964844
2019-03-25,41.630001068115234
2019-03-26,42.130001068115234
2019-03-27,40.970001220703125
2019-03-28,40.11000061035156
2019-03-29,40.150001525878906
2019-04-01,40.189998626708984
2019-04-02,43.41999816894531
2019-04-03,43.63999938964844
2019-04-04,41.880001068115234
2019-04-05,42.959999084472656
2019-04-08,43.060001373291016
2019-04-09,41.7599983215332
2019-04-10,42.88999938964844
2019-04-11,42.34000015258789
2019-04-12,41.27000045776367
2019-04-15,41.599998474121094
2019-04-16,41.63999938964844
2019-04-17,40.099998474121094
2019-04-18,40.939998626708984
2019-04-22,41.720001220703125
2019-04-23,43.5
2019-04-24,41.90999984741211
2019-04-25,43.11000061035156
2019-04-26,44.54999923706055
2019-04-29,43.209999084472656
2019-04-30,43.099998474121094
2019-05-01,42.0
2019-05-02,42.7400016784668
2019-05-03,43.2400016784668
2019-05-06,48.2400016784668
2019-05-07,48.38999938964844
2019-05-08,50.459999084472656
2019-05-09,50.83000183105469
2019-05-10,50.16999816894531
2019-05-13,48.529998779296875
2019-05-14,49.77000045776367
2019-05-15,48.970001220703125
2019-05-16,50.970001220703125
2019-05-17,51.72999954223633
2019-05-20,50.08000183105469
2019-05-21,51.56999969482422
2019-05-22,51.04999923706055
2019-05-23,50.95000076293945
2019-05-24,52.33000183105469
2019-05-28,51.81999969482422
2019-05-29,50.33000183105469
2019-05-30,48.630001068115234
2019-05-31,47.599998474121094
2019-06-03,48.66999816894531
2019-06-04,50.08000183105469
2019-06-05,49.56999969482422
2019-06-06,48.0099983215332
2019-06-07,49.59000015258789
2019-06-10,50.060001373291016
2019-06-11,48.93000030517578
2019-06-12,49.58000183105469
2019-06-13,50.09000015258789
2019-06-14,49.16999816894531
2019-06-17,51.310001373291016
2019-06-18,51.0099983215332
2019-06-19,50.630001068115234
2019-06-20,50.540000915527344
2019-06-21,50.529998779296875
2019-06-24,48.63999938964844
2019-06-25,49.0099983215332
2019-06-26,48.630001068115234
2019-06-27,48.83000183105469
2019-06-28,46.52000045776367
2019-07-01,45.58000183105469
2019-07-02,46.790000915527344
2019-07-03,47.209999084472656
2019-07-05,47.22999954223633
2019-07-08,46.529998779296875
2019-07-09,47.290000915527344
2019-07-10,47.529998779296875
2019-07-11,46.75
2019-07-12,45.5099983215332
2019-07-15,45.61000061035156
2019-07-16,44.2400016784668
2019-07-17,43.779998779296875
2019-07-18,44.189998626708984
2019-07-19,43.099998474121094
2019-07-22,43.34000015258789
2019-07-23,42.54999923706055
2019-07-24,42.2599983215332
2019-07-25,42.06999969482422
2019-07-26,41.77000045776367
2019-07-29,41.0
2019-07-30,41.34000015258789
2019-07-31,39.689998626708984
2019-08-01,38.779998779296875
2019-08-02,38.66999816894531
2019-08-05,37.59000015258789
2019-08-06,39.060001373291016
2019-08-07,38.47999954223633
2019-08-08,39.02000045776367
2019-08-09,37.709999084472656
2019-08-12,36.9900016784668
2019-08-13,37.61000061035156
2019-08-14,37.540000915527344
2019-08-15,37.290000915527344
2019-08-16,38.40999984741211
2019-08-19,38.970001220703125
2019-08-20,38.0
2019-08-21,38.619998931884766
2019-08-22,39.09000015258789
2019-08-23,36.869998931884766
2019-08-26,37.25
2019-08-27,36.72999954223633
2019-08-28,35.970001220703125
2019-08-29,36.56999969482422
2019-08-30,36.63999938964844
2019-09-03,34.91999816894531
2019-09-04,34.470001220703125
2019-09-05,35.52000045776367
2019-09-06,34.79999923706055
2019-09-09,35.34000015258789
2019-09-10,37.130001068115234
2019-09-11,36.75
2019-09-12,36.7400016784668
2019-09-13,36.560001373291016
2019-09-16,37.400001525878906
2019-09-17,36.779998779296875
2019-09-18,36.84000015258789
2019-09-19,36.470001220703125
2019-09-20,36.22999954223633
2019-09-23,36.25
2019-09-24,36.41999816894531
2019-09-25,37.40999984741211
2019-09-26,37.5099983215332
2019-09-27,37.779998779296875
2019-09-30,36.65999984741211
2019-10-01,35.900001525878906
2019-10-02,36.5
2019-10-03,37.4900016784668
2019-10-04,37.52000045776367
2019-10-07,37.290000915527344
2019-10-08,36.61000061035156
2019-10-09,35.400001525878906
2019-10-10,37.0
2019-10-11,38.40999984741211
2019-10-14,38.529998779296875
2019-10-15,38.970001220703125
2019-10-16,39.0099983215332
2019-10-17,39.36000061035156
2019-10-18,39.13999938964844
2019-10-21,39.720001220703125
2019-10-22,39.02000045776367
2019-10-23,39.15999984741211
2019-10-24,39.810001373291016
2019-10-25,39.970001220703125
2019-10-28,41.02000045776367
2019-10-29,41.58000183105469
2019-10-30,40.459999084472656
2019-10-31,39.77000045776367
2019-11-01,41.0099983215332
2019-11-04,40.7400016784668
2019-11-05,40.83000183105469
2019-11-06,37.29999923706055
2019-11-07,37.56999969482422
2019-11-08,37.81999969482422
2019-11-11,38.720001220703125
2019-11-12,39.9900016784668
2019-11-13,40.560001373291016
2019-11-14,39.90999984741211
2019-11-15,40.470001220703125
2019-11-18,44.5
2019-11-19,45.650001525878906
2019-11-20,44.7599983215332
2019-11-21,47.08000183105469
2019-11-22,49.54999923706055
2019-11-25,51.529998779296875
2019-11-26,51.189998626708984
2019-11-27,51.810001373291016
2019-11-29,51.36000061035156
2019-12-02,51.630001068115234
2019-12-03,51.4900016784668
2019-12-04,51.59000015258789
2019-12-05,47.0
2019-12-06,49.959999084472656
2019-12-09,49.630001068115234
2019-12-10,50.290000915527344
2019-12-11,50.130001068115234
2019-12-12,51.349998474121094
2019-12-13,49.65999984741211
2019-12-16,52.029998779296875
2019-12-17,52.0
2019-12-18,52.68000030517578
2019-12-19,53.31999969482422
2019-12-20,53.900001525878906
2019-12-23,55.790000915527344
2019-12-24,57.2400016784668
2019-12-26,58.81999969482422
2019-12-27,59.560001373291016
2019-12-30,59.81999969482422
2019-12-31,59.630001068115234
2020-01-02,61.34000015258789
2020-01-03,60.02000045776367
2020-01-06,61.380001068115234
2020-01-07,60.040000915527344
2020-01-08,60.849998474121094
2020-01-09,60.310001373291016
2020-01-10,59.439998626708984
2020-01-13,57.130001068115234
2020-01-14,58.34000015258789
2020-01-15,58.56999969482422
2020-01-16,58.470001220703125
2020-01-17,57.43000030517578
2020-01-21,56.220001220703125
2020-01-22,54.349998474121094
2020-01-23,51.84000015258789
2020-01-24,49.099998474121094
2020-01-27,51.290000915527344
2020-01-28,54.08000183105469
2020-01-29,55.040000915527344
2020-01-30,54.630001068115234
2020-01-31,54.08000183105469
2020-02-03,57.150001525878906
2020-02-04,59.36000061035156
2020-02-05,59.4900016784668
2020-02-06,57.97999954223633
2020-02-07,61.7400016784668
2020-02-10,66.02999877929688
2020-02-11,66.19999694824219
2020-02-12,70.11000061035156
2020-02-13,73.83999633789062
2020-02-14,70.5
2020-02-18,70.13999938964844
2020-02-19,70.54000091552734
2020-02-20,68.3499984741211
2020-02-21,61.7599983215332
2020-02-24,62.86000061035156
2020-02-25,59.90999984741211
2020-02-26,57.04999923706055
2020-02-27,52.29999923706055
2020-02-28,50.4900016784668
2020-03-02,52.189998626708984
2020-03-03,53.95000076293945
2020-03-04,55.7400016784668
2020-03-05,53.79999923706055
2020-03-06,50.459999084472656
2020-03-09,44.849998474121094
2020-03-10,46.779998779296875
2020-03-11,42.93000030517578
2020-03-12,34.97999954223633
2020-03-13,34.43000030517578
2020-03-16,27.440000534057617
2020-03-17,30.940000534057617
2020-03-18,33.58000183105469
2020-03-19,36.95000076293945
2020-03-20,34.15999984741211
2020-03-23,35.75
2020-03-24,37.77000045776367
2020-03-25,37.2400016784668
2020-03-26,37.38999938964844
2020-03-27,35.290000915527344
2020-03-30,33.97999954223633
2020-03-31,31.530000686645508
2020-04-01,30.040000915527344
2020-04-02,32.970001220703125
2020-04-03,30.760000228881836
2020-04-06,31.940000534057617
2020-04-07,33.029998779296875
2020-04-08,35.9900016784668
2020-04-09,35.560001373291016
2020-04-13,35.77000045776367
2020-04-14,36.7400016784668
2020-04-15,34.41999816894531
2020-04-16,35.86000061035156
2020-04-17,37.5099983215332
2020-04-20,40.189998626708984
2020-04-21,41.060001373291016
2020-04-22,39.7599983215332
2020-04-23,38.9900016784668
2020-04-24,40.130001068115234
2020-04-27,40.54999923706055
2020-04-28,40.0
2020-04-29,41.619998931884766
2020-04-30,39.599998474121094
2020-05-01,37.45000076293945
2020-05-04,39.380001068115234
2020-05-05,40.540000915527344
2020-05-06,40.599998474121094
2020-05-07,44.119998931884766
2020-05-08,46.56999969482422
2020-05-11,48.279998779296875
2020-05-12,50.709999084472656
2020-05-13,46.66999816894531
2020-05-14,44.619998931884766
2020-05-15,45.439998626708984
2020-05-18,44.310001373291016
2020-05-19,42.11000061035156
2020-05-20,45.369998931884766
2020-05-21,43.91999816894531
2020-05-22,43.5099983215332
2020-05-26,41.130001068115234
2020-05-27,39.75
2020-05-28,40.939998626708984
2020-05-29,42.369998931884766
2020-06-01,42.060001373291016
2020-06-02,42.630001068115234
2020-06-03,42.20000076293945
2020-06-04,43.45000076293945
2020-06-05,45.349998474121094
2020-06-08,47.790000915527344
2020-06-09,47.68000030517578
2020-06-10,46.59000015258789
2020-06-11,42.2599983215332
2020-06-12,43.47999954223633
2020-06-15,43.95000076293945
2020-06-16,44.65999984741211
2020-06-17,44.70000076293945
2020-06-18,43.630001068115234
2020-06-19,43.529998779296875
2020-06-22,46.97999954223633
2020-06-23,47.41999816894531
2020-06-24,45.540000915527344
2020-06-25,46.970001220703125
2020-06-26,45.900001525878906
2020-06-29,47.63999938964844
2020-06-30,51.310001373291016
2020-07-01,51.119998931884766
2020-07-02,50.959999084472656
2020-07-06,50.81999969482422
2020-07-07,51.029998779296875
2020-07-08,52.709999084472656
2020-07-09,51.70000076293945
2020-07-10,51.040000915527344
2020-07-13,47.58000183105469
2020-07-14,47.41999816894531
2020-07-15,49.0099983215332
2020-07-16,47.45000076293945
2020-07-17,48.20000076293945
2020-07-20,46.90999984741211
2020-07-21,46.84000015258789
2020-07-22,46.029998779296875
2020-07-23,44.09000015258789
2020-07-24,39.970001220703125
2020-07-27,40.86000061035156
2020-07-28,39.130001068115234
2020-07-29,39.06999969482422
2020-07-30,39.779998779296875
2020-07-31,37.630001068115234
2020-08-03,40.41999816894531
2020-08-04,39.52000045776367
2020-08-05,38.869998931884766
2020-08-06,38.56999969482422
2020-08-07,38.0
2020-08-10,37.0
2020-08-11,33.47999954223633
2020-08-12,33.689998626708984
2020-08-13,33.220001220703125
2020-08-14,32.810001373291016
2020-08-17,33.380001068115234
2020-08-18,33.630001068115234
2020-08-19,33.7400016784668
2020-08-20,33.939998626708984
2020-08-21,32.209999084472656
2020-08-24,31.18000030517578
2020-08-25,32.08000183105469
2020-08-26,32.72999954223633
2020-08-27,34.0
2020-08-28,32.47999954223633
2020-08-31,36.099998474121094
2020-09-01,35.75
2020-09-02,36.88999938964844
2020-09-03,36.060001373291016
2020-09-04,38.0
2020-09-08,37.70000076293945
2020-09-09,37.97999954223633
2020-09-10,38.540000915527344
2020-09-11,37.84000015258789
2020-09-14,38.79999923706055
2020-09-15,37.130001068115234
2020-09-16,37.349998474121094
2020-09-17,37.84000015258789
2020-09-18,39.20000076293945
2020-09-21,37.38999938964844
2020-09-22,37.40999984741211
2020-09-23,35.310001373291016
2020-09-24,36.04999923706055
2020-09-25,37.52000045776367
2020-09-28,37.119998931884766
2020-09-29,37.459999084472656
2020-09-30,37.16999816894531
2020-10-01,35.7599983215332
2020-10-02,34.18000030517578
2020-10-05,35.54999923706055
2020-10-06,34.7599983215332
2020-10-07,34.900001525878906
2020-10-08,33.7400016784668
2020-10-09,33.810001373291016
2020-10-12,32.61000061035156
2020-10-13,32.119998931884766
2020-10-14,33.779998779296875
2020-10-15,34.720001220703125
2020-10-16,35.119998931884766
2020-10-19,33.95000076293945
2020-10-20,33.5099983215332
2020-10-21,32.2400016784668
2020-10-22,31.850000381469727
2020-10-23,32.310001373291016
2020-10-26,31.68000030517578
2020-10-27,31.399999618530273
2020-10-28,30.489999771118164
2020-10-29,31.360000610351562
2020-10-30,29.969999313354492
2020-11-02,28.989999771118164
2020-11-03,24.200000762939453
2020-11-04,25.6299991607666
2020-11-05,27.1200008392334
2020-11-06,25.25
2020-11-09,27.760000228881836
2020-11-10,28.899999618530273
2020-11-11,27.579999923706055
2020-11-12,27.829999923706055
2020-11-13,28.690000534057617
2020-11-16,30.079999923706055
2020-11-17,30.1299991607666
2020-11-18,29.139999389648438
2020-11-19,29.520000457763672
2020-11-20,27.809999465942383
2020-11-23,27.34000015258789
2020-11-24,27.549999237060547
2020-11-25,26.979999542236328
2020-11-27,27.020000457763672
2020-11-30,28.31999969482422
2020-12-01,28.440000534057617
2020-12-02,29.719999313354492
2020-12-03,29.5
2020-12-04,30.170000076293945
2020-12-07,28.559999465942383
2020-12-08,29.520000457763672
2020-12-09,29.329999923706055
2020-12-10,29.06999969482422
2020-12-11,29.149999618530273
2020-12-14,29.579999923706055
2020-12-15,28.170000076293945
2020-12-16,28.760000228881836
2020-12-17,29.6200008392334
2020-12-18,28.200000762939453
2020-12-21,28.6200008392334
2020-12-22,28.670000076293945
2020-12-23,28.15999984741211
2020-12-24,29.299999237060547
2020-12-28,27.719999313354492
2020-12-29,27.1299991607666
