,WBA
1982-03-24,0.40820300579071045
1982-03-25,0.4179689884185791
1982-03-26,0.41210898756980896
1982-03-29,0.4140630066394806
1982-03-30,0.4140630066394806
1982-03-31,0.4140630066394806
1982-04-01,0.4375
1982-04-02,0.43945300579071045
1982-04-05,0.4257810115814209
1982-04-06,0.4257810115814209
1982-04-07,0.421875
1982-04-08,0.43164101243019104
1982-04-12,0.4296880066394806
1982-04-13,0.43164101243019104
1982-04-14,0.4296880066394806
1982-04-15,0.42382800579071045
1982-04-16,0.41601601243019104
1982-04-19,0.4023439884185791
1982-04-20,0.4101560115814209
1982-04-21,0.40625
1982-04-22,0.41210898756980896
1982-04-23,0.4296880066394806
1982-04-26,0.4296880066394806
1982-04-27,0.4335939884185791
1982-04-28,0.4296880066394806
1982-04-29,0.43164101243019104
1982-04-30,0.4296880066394806
1982-05-03,0.42773398756980896
1982-05-04,0.4335939884185791
1982-05-05,0.44335898756980896
1982-05-06,0.4609380066394806
1982-05-07,0.4570310115814209
1982-05-10,0.46679699420928955
1982-05-11,0.4648439884185791
1982-05-12,0.47070300579071045
1982-05-13,0.45898398756980896
1982-05-14,0.453125
1982-05-17,0.43945300579071045
1982-05-18,0.4453130066394806
1982-05-19,0.4492189884185791
1982-05-20,0.42773398756980896
1982-05-21,0.4179689884185791
1982-05-24,0.4140630066394806
1982-05-25,0.42382800579071045
1982-05-26,0.41601601243019104
1982-05-27,0.41601601243019104
1982-05-28,0.421875
1982-06-01,0.41992199420928955
1982-06-02,0.43164101243019104
1982-06-03,0.4375
1982-06-04,0.42773398756980896
1982-06-07,0.43164101243019104
1982-06-08,0.4335939884185791
1982-06-09,0.42773398756980896
1982-06-10,0.4296880066394806
1982-06-11,0.4335939884185791
1982-06-14,0.4257810115814209
1982-06-15,0.42382800579071045
1982-06-16,0.43164101243019104
1982-06-17,0.4414060115814209
1982-06-18,0.4375
1982-06-21,0.43945300579071045
1982-06-22,0.44335898756980896
1982-06-23,0.4570310115814209
1982-06-24,0.4570310115814209
1982-06-25,0.45117199420928955
1982-06-28,0.46679699420928955
1982-06-29,0.4804689884185791
1982-06-30,0.484375
1982-07-01,0.46875
1982-07-02,0.45117199420928955
1982-07-06,0.43945300579071045
1982-07-07,0.44335898756980896
1982-07-08,0.44335898756980896
1982-07-09,0.4570310115814209
1982-07-12,0.4609380066394806
1982-07-13,0.46289101243019104
1982-07-14,0.45507800579071045
1982-07-15,0.4609380066394806
1982-07-16,0.484375
1982-07-19,0.49023398756980896
1982-07-20,0.49414101243019104
1982-07-21,0.5332030057907104
1982-07-22,0.5234379768371582
1982-07-23,0.5273439884185791
1982-07-26,0.5214840173721313
1982-07-27,0.5058590173721313
1982-07-28,0.4960939884185791
1982-07-29,0.4921880066394806
1982-07-30,0.5
1982-08-02,0.5058590173721313
1982-08-03,0.5019530057907104
1982-08-04,0.49804699420928955
1982-08-05,0.49804699420928955
1982-08-06,0.4960939884185791
1982-08-09,0.484375
1982-08-10,0.4882810115814209
1982-08-11,0.5019530057907104
1982-08-12,0.4921880066394806
1982-08-13,0.5
1982-08-16,0.5019530057907104
1982-08-17,0.5039060115814209
1982-08-18,0.515625
1982-08-19,0.5
1982-08-20,0.5
1982-08-23,0.5214840173721313
1982-08-24,0.5332030057907104
1982-08-25,0.5585939884185791
1982-08-26,0.5761719942092896
1982-08-27,0.5664060115814209
1982-08-30,0.5566409826278687
1982-08-31,0.5625
1982-09-01,0.5585939884185791
1982-09-02,0.5488280057907104
1982-09-03,0.5566409826278687
1982-09-07,0.5566409826278687
1982-09-08,0.5585939884185791
1982-09-09,0.5585939884185791
1982-09-10,0.5546879768371582
1982-09-13,0.5527340173721313
1982-09-14,0.5527340173721313
1982-09-15,0.5527340173721313
1982-09-16,0.5683590173721313
1982-09-17,0.5625
1982-09-20,0.5546879768371582
1982-09-21,0.5527340173721313
1982-09-22,0.5820310115814209
1982-09-23,0.5800780057907104
1982-09-24,0.5800780057907104
1982-09-27,0.5742189884185791
1982-09-28,0.5683590173721313
1982-09-29,0.5585939884185791
1982-09-30,0.5507810115814209
1982-10-01,0.5644530057907104
1982-10-04,0.5644530057907104
1982-10-05,0.5917969942092896
1982-10-06,0.609375
1982-10-07,0.6210939884185791
1982-10-08,0.6269530057907104
1982-10-11,0.65625
1982-10-12,0.6757810115814209
1982-10-13,0.703125
1982-10-14,0.6992189884185791
1982-10-15,0.6972659826278687
1982-10-18,0.7089840173721313
1982-10-19,0.7460939884185791
1982-10-20,0.7441409826278687
1982-10-21,0.7695310115814209
1982-10-22,0.7851560115814209
1982-10-25,0.7421879768371582
1982-10-26,0.7246090173721313
1982-10-27,0.7871090173721313
1982-10-28,0.7910159826278687
1982-10-29,0.7851560115814209
1982-11-01,0.7832030057907104
1982-11-02,0.8203129768371582
1982-11-03,0.8574219942092896
1982-11-04,0.84375
1982-11-05,0.8535159826278687
1982-11-08,0.859375
1982-11-09,0.875
1982-11-10,0.859375
1982-11-11,0.8359379768371582
1982-11-12,0.8105469942092896
1982-11-15,0.78125
1982-11-16,0.7910159826278687
1982-11-17,0.8222659826278687
1982-11-18,0.828125
1982-11-19,0.8515629768371582
1982-11-22,0.828125
1982-11-23,0.84375
1982-11-24,0.84375
1982-11-26,0.8398439884185791
1982-11-29,0.8632810115814209
1982-11-30,0.8613280057907104
1982-12-01,0.8847659826278687
1982-12-02,0.8886719942092896
1982-12-03,0.8867189884185791
1982-12-06,0.8730469942092896
1982-12-07,0.8769530057907104
1982-12-08,0.9003909826278687
1982-12-09,0.8925780057907104
1982-12-10,0.8867189884185791
1982-12-13,0.8476560115814209
1982-12-14,0.8476560115814209
1982-12-15,0.8378909826278687
1982-12-16,0.84375
1982-12-17,0.8457030057907104
1982-12-20,0.8554689884185791
1982-12-21,0.8574219942092896
1982-12-22,0.8789060115814209
1982-12-23,0.8964840173721313
1982-12-27,0.8984379768371582
1982-12-28,0.8984379768371582
1982-12-29,0.8984379768371582
1982-12-30,0.890625
1982-12-31,0.8769530057907104
1983-01-03,0.8359379768371582
1983-01-04,0.8320310115814209
1983-01-05,0.8652340173721313
1983-01-06,0.8554689884185791
1983-01-07,0.84375
1983-01-10,0.8320310115814209
1983-01-11,0.8417969942092896
1983-01-12,0.8613280057907104
1983-01-13,0.8828129768371582
1983-01-14,0.9238280057907104
1983-01-17,0.9199219942092896
1983-01-18,0.890625
1983-01-19,0.8496090173721313
1983-01-20,0.8515629768371582
1983-01-21,0.84375
1983-01-24,0.8300780057907104
1983-01-25,0.8496090173721313
1983-01-26,0.8359379768371582
1983-01-27,0.8378909826278687
1983-01-28,0.8359379768371582
1983-01-31,0.8417969942092896
1983-02-01,0.8378909826278687
1983-02-02,0.828125
1983-02-03,0.8398439884185791
1983-02-04,0.8515629768371582
1983-02-07,0.8613280057907104
1983-02-08,0.859375
1983-02-09,0.8515629768371582
1983-02-10,0.8515629768371582
1983-02-11,0.8535159826278687
1983-02-14,0.8671879768371582
1983-02-15,0.9023439884185791
1983-02-16,0.921875
1983-02-17,0.9257810115814209
1983-02-18,0.8984379768371582
1983-02-22,0.890625
1983-02-23,0.8828129768371582
1983-02-24,0.9023439884185791
1983-02-25,0.90625
1983-02-28,0.90625
1983-03-01,0.9257810115814209
1983-03-02,0.9296879768371582
1983-03-03,0.9335939884185791
1983-03-04,0.9257810115814209
1983-03-07,0.9335939884185791
1983-03-08,0.9453129768371582
1983-03-09,0.9335939884185791
1983-03-10,0.9609379768371582
1983-03-11,0.984375
1983-03-14,0.9765629768371582
1983-03-15,0.9804689884185791
1983-03-16,0.953125
1983-03-17,0.9414060115814209
1983-03-18,0.921875
1983-03-21,0.9140629768371582
1983-03-22,0.90625
1983-03-23,0.9023439884185791
1983-03-24,0.8867189884185791
1983-03-25,0.9023439884185791
1983-03-28,0.8984379768371582
1983-03-29,0.8476560115814209
1983-03-30,0.8515629768371582
1983-03-31,0.8359379768371582
1983-04-04,0.875
1983-04-05,0.8867189884185791
1983-04-06,0.8710939884185791
1983-04-07,0.875
1983-04-08,0.875
1983-04-11,0.9023439884185791
1983-04-12,0.9453129768371582
1983-04-13,0.9804689884185791
1983-04-14,0.984375
1983-04-15,0.9492189884185791
1983-04-18,0.921875
1983-04-19,0.8984379768371582
1983-04-20,0.9453129768371582
1983-04-21,0.9726560115814209
1983-04-22,0.9726560115814209
1983-04-25,0.9726560115814209
1983-04-26,0.96875
1983-04-27,1.003906011581421
1983-04-28,1.027343988418579
1983-04-29,1.0546879768371582
1983-05-02,1.050781011581421
1983-05-03,1.015625
1983-05-04,1.0
1983-05-05,0.9882810115814209
1983-05-06,1.0078129768371582
1983-05-09,1.0078129768371582
1983-05-10,1.0
1983-05-11,0.9804689884185791
1983-05-12,1.0
1983-05-13,1.0
1983-05-16,0.9648439884185791
1983-05-17,0.984375
1983-05-18,0.984375
1983-05-19,0.96875
1983-05-20,0.96875
1983-05-23,0.9765629768371582
1983-05-24,0.9804689884185791
1983-05-25,1.0
1983-05-26,1.027343988418579
1983-05-27,1.0234379768371582
1983-05-31,1.0234379768371582
1983-06-01,1.019531011581421
1983-06-02,1.0234379768371582
1983-06-03,1.0
1983-06-06,0.984375
1983-06-07,0.9804689884185791
1983-06-08,0.9804689884185791
1983-06-09,0.9648439884185791
1983-06-10,0.9726560115814209
1983-06-13,0.953125
1983-06-14,0.9609379768371582
1983-06-15,0.9492189884185791
1983-06-16,0.9765629768371582
1983-06-17,0.9726560115814209
1983-06-20,1.046875
1983-06-21,1.050781011581421
1983-06-22,1.113281011581421
1983-06-23,1.078125
1983-06-24,1.0859379768371582
1983-06-27,1.035156011581421
1983-06-28,1.035156011581421
1983-06-29,1.003906011581421
1983-06-30,1.015625
1983-07-01,1.0234379768371582
1983-07-05,0.9921879768371582
1983-07-06,0.96875
1983-07-07,0.96875
1983-07-08,0.9882810115814209
1983-07-11,1.027343988418579
1983-07-12,0.9960939884185791
1983-07-13,1.03125
1983-07-14,1.046875
1983-07-15,1.0703129768371582
1983-07-18,1.050781011581421
1983-07-19,1.058593988418579
1983-07-20,1.09375
1983-07-21,1.078125
1983-07-22,1.109375
1983-07-25,1.1171879768371582
1983-07-26,1.167968988418579
1983-07-27,1.175781011581421
1983-07-28,1.171875
1983-07-29,1.140625
1983-08-01,1.1328129768371582
1983-08-02,1.1171879768371582
1983-08-03,1.09375
1983-08-04,1.0546879768371582
1983-08-05,1.0546879768371582
1983-08-08,1.050781011581421
1983-08-09,1.015625
1983-08-10,1.019531011581421
1983-08-11,1.035156011581421
1983-08-12,1.035156011581421
1983-08-15,1.0390629768371582
1983-08-16,1.0390629768371582
1983-08-17,1.046875
1983-08-18,1.042968988418579
1983-08-19,1.042968988418579
1983-08-22,1.097656011581421
1983-08-23,1.0625
1983-08-24,1.058593988418579
1983-08-25,1.03125
1983-08-26,1.0234379768371582
1983-08-29,1.027343988418579
1983-08-30,1.03125
1983-08-31,1.046875
1983-09-01,1.042968988418579
1983-09-02,1.0546879768371582
1983-09-06,1.109375
1983-09-07,1.144531011581421
1983-09-08,1.144531011581421
1983-09-09,1.136718988418579
1983-09-12,1.105468988418579
1983-09-13,1.09375
1983-09-14,1.082031011581421
1983-09-15,1.058593988418579
1983-09-16,1.074218988418579
1983-09-19,1.0859379768371582
1983-09-20,1.105468988418579
1983-09-21,1.078125
1983-09-22,1.066406011581421
1983-09-23,1.078125
1983-09-26,1.09375
1983-09-27,1.089843988418579
1983-09-28,1.0859379768371582
1983-09-29,1.089843988418579
1983-09-30,1.089843988418579
1983-10-03,1.0859379768371582
1983-10-04,1.0859379768371582
1983-10-05,1.0703129768371582
1983-10-06,1.078125
1983-10-07,1.136718988418579
1983-10-10,1.167968988418579
1983-10-11,1.15625
1983-10-12,1.152343988418579
1983-10-13,1.1484379768371582
1983-10-14,1.1640629768371582
1983-10-17,1.15625
1983-10-18,1.1640629768371582
1983-10-19,1.160156011581421
1983-10-20,1.1484379768371582
1983-10-21,1.1640629768371582
