,CHSCN
2017-12-05,27.895999908447266
2017-12-06,27.899999618530273
2017-12-07,27.950000762939453
2017-12-08,28.239999771118164
2017-12-11,28.09000015258789
2017-12-12,27.989999771118164
2017-12-13,27.81999969482422
2017-12-14,27.850000381469727
2017-12-15,27.75
2017-12-18,27.600000381469727
2017-12-19,27.360000610351562
2017-12-20,27.329999923706055
2017-12-21,27.540000915527344
2017-12-22,27.489999771118164
2017-12-26,27.799999237060547
2017-12-27,28.030000686645508
2017-12-28,27.389999389648438
2017-12-29,27.360000610351562
2018-01-02,27.540000915527344
2018-01-03,27.559999465942383
2018-01-04,27.489999771118164
2018-01-05,27.90999984741211
2018-01-08,28.06999969482422
2018-01-09,27.899999618530273
2018-01-10,27.899999618530273
2018-01-11,27.8700008392334
2018-01-12,27.899999618530273
2018-01-16,27.899999618530273
2018-01-17,27.72100067138672
2018-01-18,27.700000762939453
2018-01-19,27.540000915527344
2018-01-22,27.709999084472656
2018-01-23,27.829999923706055
2018-01-24,27.719999313354492
2018-01-25,27.670000076293945
2018-01-26,27.559999465942383
2018-01-29,27.56999969482422
2018-01-30,26.950000762939453
2018-01-31,26.989999771118164
2018-02-01,26.8700008392334
2018-02-02,26.549999237060547
2018-02-05,26.8799991607666
2018-02-06,26.809999465942383
2018-02-07,26.889999389648438
2018-02-08,26.600000381469727
2018-02-09,26.56999969482422
2018-02-12,26.469999313354492
2018-02-13,26.510000228881836
2018-02-14,26.260000228881836
2018-02-15,26.229999542236328
2018-02-16,26.530000686645508
2018-02-20,26.530000686645508
2018-02-21,26.549999237060547
2018-02-22,26.700000762939453
2018-02-23,26.8799991607666
2018-02-26,26.889999389648438
2018-02-27,26.860000610351562
2018-02-28,27.100000381469727
2018-03-01,27.420000076293945
2018-03-02,27.600000381469727
2018-03-05,27.600000381469727
2018-03-06,27.770000457763672
2018-03-07,27.739999771118164
2018-03-08,27.829999923706055
2018-03-09,27.84000015258789
2018-03-12,27.540000915527344
2018-03-13,27.920000076293945
2018-03-14,28.100000381469727
2018-03-15,27.670000076293945
2018-03-16,27.729999542236328
2018-03-19,27.62299919128418
2018-03-20,27.610000610351562
2018-03-21,27.690000534057617
2018-03-22,27.695999145507812
2018-03-23,27.899999618530273
2018-03-26,27.959999084472656
2018-03-27,28.100000381469727
2018-03-28,28.040000915527344
2018-03-29,28.079999923706055
2018-04-02,28.229999542236328
2018-04-03,28.149999618530273
2018-04-04,28.149999618530273
2018-04-05,28.3700008392334
2018-04-06,28.31999969482422
2018-04-09,28.350000381469727
2018-04-10,28.18000030517578
2018-04-11,27.889999389648438
2018-04-12,27.65999984741211
2018-04-13,27.309999465942383
2018-04-16,27.350000381469727
2018-04-17,27.40999984741211
2018-04-18,27.299999237060547
2018-04-19,27.420000076293945
2018-04-20,27.829999923706055
2018-04-23,27.8799991607666
2018-04-24,27.90999984741211
2018-04-25,27.8700008392334
2018-04-26,27.610000610351562
2018-04-27,27.799999237060547
2018-04-30,27.399999618530273
2018-05-01,27.309999465942383
2018-05-02,27.270000457763672
2018-05-03,27.25
2018-05-04,27.31999969482422
2018-05-07,27.350000381469727
2018-05-08,27.34000015258789
2018-05-09,27.350000381469727
2018-05-10,27.479999542236328
2018-05-11,27.309999465942383
2018-05-14,27.3700008392334
2018-05-15,27.1200008392334
2018-05-16,27.049999237060547
2018-05-17,26.930999755859375
2018-05-18,26.889999389648438
2018-05-21,27.079999923706055
2018-05-22,27.139999389648438
2018-05-23,27.3799991607666
2018-05-24,27.549999237060547
2018-05-25,27.200000762939453
2018-05-29,27.1299991607666
2018-05-30,27.209999084472656
2018-05-31,27.200000762939453
2018-06-01,27.469999313354492
2018-06-04,27.420000076293945
2018-06-05,27.760000228881836
2018-06-06,27.79199981689453
2018-06-07,27.90999984741211
2018-06-08,27.920000076293945
2018-06-11,27.8799991607666
2018-06-12,27.889999389648438
2018-06-13,27.850000381469727
2018-06-14,27.850000381469727
2018-06-15,27.3799991607666
2018-06-18,27.469999313354492
2018-06-19,27.459999084472656
2018-06-20,27.44099998474121
2018-06-21,27.399999618530273
2018-06-22,27.350000381469727
2018-06-25,27.280000686645508
2018-06-26,27.219999313354492
2018-06-27,27.0
2018-06-28,27.079999923706055
2018-06-29,27.260000228881836
2018-07-02,27.8700008392334
2018-07-03,27.950000762939453
2018-07-05,28.229999542236328
2018-07-06,28.3799991607666
2018-07-09,28.65999984741211
2018-07-10,28.729999542236328
2018-07-11,28.690000534057617
2018-07-12,28.709999084472656
2018-07-13,28.5
2018-07-16,28.290000915527344
2018-07-17,28.469999313354492
2018-07-18,28.3799991607666
2018-07-19,28.6200008392334
2018-07-20,28.940000534057617
2018-07-23,28.735000610351562
2018-07-24,28.56999969482422
2018-07-25,28.170000076293945
2018-07-26,28.110000610351562
2018-07-27,28.170000076293945
2018-07-30,27.90999984741211
2018-07-31,27.860000610351562
2018-08-01,27.489999771118164
2018-08-02,27.790000915527344
2018-08-03,27.780000686645508
2018-08-06,27.790000915527344
2018-08-07,27.729999542236328
2018-08-08,27.792999267578125
2018-08-09,27.700000762939453
2018-08-10,27.68000030517578
2018-08-13,27.68000030517578
2018-08-14,27.68000030517578
2018-08-15,27.801000595092773
2018-08-16,27.729999542236328
2018-08-17,27.729999542236328
2018-08-20,27.979999542236328
2018-08-21,28.040000915527344
2018-08-22,28.06999969482422
2018-08-23,28.0
2018-08-24,28.100000381469727
2018-08-27,28.010000228881836
2018-08-28,28.56999969482422
2018-08-29,28.649999618530273
2018-08-30,28.719999313354492
2018-08-31,28.860000610351562
2018-09-04,28.399999618530273
2018-09-05,28.149999618530273
2018-09-06,28.1299991607666
2018-09-07,27.709999084472656
2018-09-10,27.860000610351562
2018-09-11,28.1299991607666
2018-09-12,27.90999984741211
2018-09-13,27.479999542236328
2018-09-14,27.729999542236328
2018-09-17,27.790000915527344
2018-09-18,27.5
2018-09-19,27.18000030517578
2018-09-20,27.15999984741211
2018-09-21,27.25
2018-09-24,27.209999084472656
2018-09-25,27.079999923706055
2018-09-26,27.200000762939453
2018-09-27,27.030000686645508
2018-09-28,26.979999542236328
2018-10-01,26.860000610351562
2018-10-02,26.65999984741211
2018-10-03,25.940000534057617
2018-10-04,25.700000762939453
2018-10-05,25.479999542236328
2018-10-08,25.8700008392334
2018-10-09,25.90999984741211
2018-10-10,25.5
2018-10-11,25.809999465942383
2018-10-12,25.8799991607666
2018-10-15,25.799999237060547
2018-10-16,25.562999725341797
2018-10-17,25.399999618530273
2018-10-18,25.5
2018-10-19,25.690000534057617
2018-10-22,25.78499984741211
2018-10-23,25.790000915527344
2018-10-24,25.81999969482422
2018-10-25,25.850000381469727
2018-10-26,25.790000915527344
2018-10-29,25.600000381469727
2018-10-30,25.729999542236328
2018-10-31,25.698999404907227
2018-11-01,25.969999313354492
2018-11-02,25.809999465942383
2018-11-05,25.959999084472656
2018-11-06,25.948999404907227
2018-11-07,25.97100067138672
2018-11-08,25.948999404907227
2018-11-09,25.93000030517578
2018-11-12,25.89299964904785
2018-11-13,25.917999267578125
2018-11-14,25.613000869750977
2018-11-15,25.54800033569336
2018-11-16,25.700000762939453
2018-11-19,25.6299991607666
2018-11-20,25.31999969482422
2018-11-21,25.409000396728516
2018-11-23,25.479999542236328
2018-11-26,25.459999084472656
2018-11-27,25.5
2018-11-28,25.459999084472656
2018-11-29,25.309999465942383
2018-11-30,25.010000228881836
2018-12-03,25.299999237060547
2018-12-04,25.18000030517578
2018-12-06,25.15999984741211
2018-12-07,25.309999465942383
2018-12-10,25.253000259399414
2018-12-11,24.899999618530273
2018-12-12,24.959999084472656
2018-12-13,24.923999786376953
2018-12-14,24.649999618530273
2018-12-17,23.899999618530273
2018-12-18,23.652000427246094
2018-12-19,23.329999923706055
2018-12-20,23.077999114990234
2018-12-21,23.149999618530273
2018-12-24,23.774999618530273
2018-12-26,24.409000396728516
2018-12-27,24.049999237060547
2018-12-28,24.020000457763672
2018-12-31,24.690000534057617
2019-01-02,25.270000457763672
2019-01-03,25.049999237060547
2019-01-04,25.299999237060547
2019-01-07,25.68899917602539
2019-01-08,25.649999618530273
2019-01-09,25.229999542236328
2019-01-10,25.510000228881836
2019-01-11,26.21500015258789
2019-01-14,26.31999969482422
2019-01-15,26.09000015258789
2019-01-16,26.149999618530273
2019-01-17,26.399999618530273
2019-01-18,26.780000686645508
2019-01-22,27.030000686645508
2019-01-23,26.6299991607666
2019-01-24,26.639999389648438
2019-01-25,26.514999389648438
2019-01-28,26.5
2019-01-29,26.600000381469727
2019-01-30,26.559999465942383
2019-01-31,26.219999313354492
2019-02-01,25.860000610351562
2019-02-04,26.149999618530273
2019-02-05,26.540000915527344
2019-02-06,26.209999084472656
2019-02-07,26.0
2019-02-08,25.709999084472656
2019-02-11,25.969999313354492
2019-02-12,26.2189998626709
2019-02-13,26.2450008392334
2019-02-14,26.329999923706055
2019-02-15,26.389999389648438
2019-02-19,26.600000381469727
2019-02-20,26.479999542236328
2019-02-21,26.700000762939453
2019-02-22,26.579999923706055
2019-02-25,26.549999237060547
2019-02-26,26.459999084472656
2019-02-27,26.239999771118164
2019-02-28,26.3799991607666
2019-03-01,26.860000610351562
2019-03-04,26.489999771118164
2019-03-05,26.649999618530273
2019-03-06,26.729999542236328
2019-03-07,26.690000534057617
2019-03-08,26.579999923706055
2019-03-11,26.579999923706055
2019-03-12,26.799999237060547
2019-03-13,27.079999923706055
2019-03-14,26.969999313354492
2019-03-15,26.56999969482422
2019-03-18,26.639999389648438
2019-03-19,26.65999984741211
2019-03-20,26.700000762939453
2019-03-21,26.84000015258789
2019-03-22,26.610000610351562
2019-03-25,26.600000381469727
2019-03-26,26.489999771118164
2019-03-27,26.260000228881836
2019-03-28,25.81999969482422
2019-03-29,26.530000686645508
2019-04-01,26.979999542236328
2019-04-02,27.209999084472656
2019-04-03,27.389999389648438
2019-04-04,27.399999618530273
2019-04-05,27.43000030517578
2019-04-08,27.31999969482422
2019-04-09,27.15999984741211
2019-04-10,27.0
2019-04-11,27.0
2019-04-12,27.059999465942383
2019-04-15,26.95400047302246
2019-04-16,27.0
2019-04-17,26.829999923706055
2019-04-18,26.790000915527344
2019-04-22,26.770000457763672
2019-04-23,26.700000762939453
2019-04-24,26.610000610351562
2019-04-25,26.43000030517578
2019-04-26,26.540000915527344
2019-04-29,26.649999618530273
2019-04-30,26.25
2019-05-01,26.450000762939453
2019-05-02,26.479999542236328
2019-05-03,26.459999084472656
2019-05-06,26.40999984741211
2019-05-07,26.40999984741211
2019-05-08,26.40999984741211
2019-05-09,26.420000076293945
2019-05-10,26.420000076293945
2019-05-13,26.43000030517578
2019-05-14,26.440000534057617
2019-05-15,26.469999313354492
2019-05-16,26.549999237060547
2019-05-17,26.440000534057617
2019-05-20,26.329999923706055
2019-05-21,26.450000762939453
2019-05-22,26.3799991607666
2019-05-23,26.389999389648438
2019-05-24,26.3700008392334
2019-05-28,26.479999542236328
2019-05-29,26.540000915527344
2019-05-30,26.579999923706055
2019-05-31,26.15999984741211
2019-06-03,26.3799991607666
2019-06-04,26.75
2019-06-05,26.81999969482422
2019-06-06,26.81999969482422
2019-06-07,26.91200065612793
2019-06-10,26.8700008392334
2019-06-11,26.790000915527344
2019-06-12,26.780000686645508
2019-06-13,26.489999771118164
2019-06-14,26.579999923706055
2019-06-17,26.760000228881836
2019-06-18,26.8799991607666
2019-06-19,26.889999389648438
2019-06-20,27.09000015258789
2019-06-21,27.00200080871582
2019-06-24,26.739999771118164
2019-06-25,26.780000686645508
2019-06-26,26.709999084472656
2019-06-27,26.6299991607666
2019-06-28,26.25
2019-07-01,26.459999084472656
2019-07-02,26.639999389648438
2019-07-03,26.520000457763672
2019-07-05,26.399999618530273
2019-07-08,26.389999389648438
2019-07-09,26.34000015258789
2019-07-10,26.360000610351562
2019-07-11,26.389999389648438
2019-07-12,26.510000228881836
2019-07-15,26.59000015258789
2019-07-16,26.59000015258789
2019-07-17,26.84000015258789
2019-07-18,27.170000076293945
2019-07-19,27.329999923706055
2019-07-22,27.139999389648438
2019-07-23,26.969999313354492
2019-07-24,27.06999969482422
2019-07-25,27.1200008392334
2019-07-26,27.209999084472656
2019-07-29,27.479999542236328
2019-07-30,27.239999771118164
2019-07-31,27.030000686645508
2019-08-01,27.290000915527344
2019-08-02,27.350000381469727
2019-08-05,26.8799991607666
2019-08-06,26.940000534057617
2019-08-07,26.790000915527344
2019-08-08,26.850000381469727
2019-08-09,26.969999313354492
2019-08-12,26.920000076293945
2019-08-13,27.149999618530273
2019-08-14,27.25
2019-08-15,27.37700080871582
2019-08-16,27.209999084472656
2019-08-19,27.530000686645508
2019-08-20,27.280000686645508
2019-08-21,27.3700008392334
2019-08-22,27.3799991607666
2019-08-23,27.219999313354492
2019-08-26,27.350000381469727
2019-08-27,27.604000091552734
2019-08-28,27.520000457763672
2019-08-29,27.219999313354492
2019-08-30,27.030000686645508
2019-09-03,27.2549991607666
2019-09-04,27.43000030517578
2019-09-05,27.40999984741211
2019-09-06,27.510000228881836
2019-09-09,27.469999313354492
2019-09-10,27.260000228881836
2019-09-11,27.280000686645508
2019-09-12,27.219999313354492
2019-09-13,26.610000610351562
2019-09-16,26.75
2019-09-17,26.719999313354492
2019-09-18,26.65999984741211
2019-09-19,26.770000457763672
2019-09-20,26.719999313354492
2019-09-23,26.90999984741211
2019-09-24,26.739999771118164
2019-09-25,26.770000457763672
2019-09-26,26.780000686645508
2019-09-27,26.610000610351562
2019-09-30,26.610000610351562
2019-10-01,26.700000762939453
2019-10-02,26.649999618530273
2019-10-03,26.7450008392334
2019-10-04,26.974000930786133
2019-10-07,26.969999313354492
2019-10-08,26.809999465942383
2019-10-09,26.94499969482422
2019-10-10,26.799999237060547
2019-10-11,26.86400032043457
2019-10-14,26.969999313354492
2019-10-15,26.989999771118164
2019-10-16,27.260000228881836
2019-10-17,27.010000228881836
2019-10-18,26.8700008392334
2019-10-21,27.1200008392334
2019-10-22,27.239999771118164
2019-10-23,27.329999923706055
2019-10-24,27.530000686645508
2019-10-25,27.549999237060547
2019-10-28,27.489999771118164
2019-10-29,27.5
2019-10-30,27.65999984741211
2019-10-31,27.3700008392334
2019-11-01,27.43000030517578
2019-11-04,27.459999084472656
2019-11-05,27.43000030517578
2019-11-06,27.579999923706055
2019-11-07,27.40999984741211
2019-11-08,27.479999542236328
2019-11-11,27.649999618530273
2019-11-12,27.489999771118164
2019-11-13,27.700000762939453
2019-11-14,28.280000686645508
2019-11-15,27.940000534057617
2019-11-18,27.959999084472656
2019-11-19,27.81999969482422
2019-11-20,27.920000076293945
2019-11-21,27.92799949645996
2019-11-22,27.989999771118164
2019-11-25,28.139999389648438
2019-11-26,27.832000732421875
2019-11-27,27.549999237060547
2019-11-29,27.290000915527344
2019-12-02,27.084999084472656
2019-12-03,26.8799991607666
2019-12-04,26.93000030517578
2019-12-05,26.729999542236328
2019-12-06,26.854999542236328
2019-12-09,26.860000610351562
2019-12-10,26.952999114990234
2019-12-11,27.1200008392334
2019-12-12,27.007999420166016
2019-12-13,27.1299991607666
2019-12-16,27.040000915527344
2019-12-17,27.110000610351562
2019-12-18,27.25
2019-12-19,26.920000076293945
2019-12-20,26.90999984741211
2019-12-23,27.040000915527344
2019-12-24,27.149999618530273
2019-12-26,27.209999084472656
2019-12-27,27.020000457763672
2019-12-30,27.099000930786133
2019-12-31,27.239999771118164
2020-01-02,27.6200008392334
2020-01-03,27.790000915527344
2020-01-06,27.739999771118164
2020-01-07,27.5
2020-01-08,27.940000534057617
2020-01-09,27.850000381469727
2020-01-10,28.083999633789062
2020-01-13,28.549999237060547
2020-01-14,28.670000076293945
2020-01-15,28.670000076293945
2020-01-16,28.299999237060547
2020-01-17,27.760000228881836
2020-01-21,28.100000381469727
2020-01-22,27.950000762939453
2020-01-23,27.790000915527344
2020-01-24,28.0
2020-01-27,27.979999542236328
2020-01-28,27.992000579833984
2020-01-29,28.290000915527344
2020-01-30,28.06999969482422
2020-01-31,28.100000381469727
2020-02-03,28.059999465942383
2020-02-04,27.951000213623047
2020-02-05,28.049999237060547
2020-02-06,27.920000076293945
2020-02-07,28.18000030517578
2020-02-10,28.329999923706055
2020-02-11,28.21500015258789
2020-02-12,27.906999588012695
2020-02-13,28.469999313354492
2020-02-14,28.360000610351562
2020-02-18,28.520000457763672
2020-02-19,28.40999984741211
2020-02-20,28.59000015258789
2020-02-21,28.139999389648438
2020-02-24,27.670000076293945
2020-02-25,27.25
2020-02-26,27.3700008392334
2020-02-27,27.1299991607666
2020-02-28,26.149999618530273
2020-03-02,26.450000762939453
2020-03-03,26.350000381469727
2020-03-04,26.770000457763672
2020-03-05,26.739999771118164
2020-03-06,26.700000762939453
2020-03-09,26.014999389648438
2020-03-10,26.25
2020-03-11,26.1299991607666
2020-03-12,25.0
2020-03-13,25.260000228881836
2020-03-16,23.860000610351562
2020-03-17,23.25
2020-03-18,16.229999542236328
2020-03-19,19.09000015258789
2020-03-20,21.739999771118164
2020-03-23,18.540000915527344
2020-03-24,21.760000228881836
2020-03-25,24.299999237060547
2020-03-26,24.799999237060547
2020-03-27,23.81999969482422
2020-03-30,24.639999389648438
2020-03-31,23.079999923706055
2020-04-01,21.58300018310547
2020-04-02,22.229999542236328
2020-04-03,22.35700035095215
2020-04-06,22.979999542236328
2020-04-07,24.510000228881836
2020-04-08,24.84000015258789
2020-04-09,25.961000442504883
2020-04-13,24.270000457763672
2020-04-14,24.84000015258789
2020-04-15,24.709999084472656
2020-04-16,24.55699920654297
2020-04-17,24.360000610351562
2020-04-20,24.079999923706055
2020-04-21,23.969999313354492
2020-04-22,24.84000015258789
2020-04-23,25.200000762939453
2020-04-24,25.290000915527344
2020-04-27,25.450000762939453
2020-04-28,25.860000610351562
2020-04-29,26.110000610351562
2020-04-30,26.299999237060547
2020-05-01,25.829999923706055
2020-05-04,25.260000228881836
2020-05-05,24.899999618530273
2020-05-06,25.049999237060547
2020-05-07,25.219999313354492
2020-05-08,25.6299991607666
2020-05-11,25.81999969482422
2020-05-12,25.940000534057617
2020-05-13,25.270000457763672
2020-05-14,25.190000534057617
2020-05-15,25.170000076293945
2020-05-18,25.399999618530273
2020-05-19,25.65999984741211
2020-05-20,25.690000534057617
2020-05-21,25.510000228881836
2020-05-22,25.56999969482422
2020-05-26,25.59000015258789
2020-05-27,25.5
2020-05-28,25.440000534057617
2020-05-29,25.479999542236328
2020-06-01,25.540000915527344
2020-06-02,25.75
2020-06-03,25.6200008392334
2020-06-04,25.610000610351562
2020-06-05,25.875
2020-06-08,25.84000015258789
2020-06-09,25.639999389648438
2020-06-10,25.579999923706055
2020-06-11,25.110000610351562
2020-06-12,25.100000381469727
2020-06-15,24.829999923706055
2020-06-16,25.010000228881836
2020-06-17,24.93000030517578
2020-06-18,25.020000457763672
2020-06-19,24.969999313354492
2020-06-22,24.926000595092773
2020-06-23,25.0
2020-06-24,24.915000915527344
2020-06-25,24.690000534057617
2020-06-26,24.350000381469727
2020-06-29,24.469999313354492
2020-06-30,24.1299991607666
2020-07-01,24.31999969482422
2020-07-02,24.3700008392334
2020-07-06,24.559999465942383
2020-07-07,24.7450008392334
2020-07-08,24.8799991607666
2020-07-09,24.704999923706055
2020-07-10,24.899999618530273
2020-07-13,24.760000228881836
2020-07-14,24.760000228881836
2020-07-15,24.77899932861328
2020-07-16,24.829999923706055
2020-07-17,24.899999618530273
2020-07-20,24.899999618530273
2020-07-21,24.8700008392334
2020-07-22,24.81999969482422
2020-07-23,25.190000534057617
2020-07-24,25.049999237060547
2020-07-27,25.190000534057617
2020-07-28,25.091999053955078
2020-07-29,25.059999465942383
2020-07-30,25.299999237060547
2020-07-31,25.200000762939453
2020-08-03,25.344999313354492
2020-08-04,25.329999923706055
2020-08-05,25.434999465942383
2020-08-06,25.3799991607666
2020-08-07,25.239999771118164
2020-08-10,25.600000381469727
2020-08-11,25.6299991607666
2020-08-12,25.799999237060547
2020-08-13,26.360000610351562
2020-08-14,26.540000915527344
2020-08-17,26.639999389648438
2020-08-18,27.0
2020-08-19,27.0
2020-08-20,27.06999969482422
2020-08-21,27.125
2020-08-24,27.156999588012695
2020-08-25,27.035999298095703
2020-08-26,27.280000686645508
2020-08-27,27.270000457763672
2020-08-28,27.440000534057617
2020-08-31,26.829999923706055
2020-09-01,26.81999969482422
2020-09-02,26.489999771118164
2020-09-03,26.420000076293945
2020-09-04,26.06399917602539
2020-09-08,26.1200008392334
2020-09-09,26.649999618530273
2020-09-10,27.139999389648438
2020-09-11,27.020000457763672
2020-09-14,27.139999389648438
2020-09-15,27.139999389648438
2020-09-16,27.100000381469727
2020-09-17,26.729999542236328
2020-09-18,27.190000534057617
2020-09-21,27.229999542236328
2020-09-22,27.389999389648438
2020-09-23,26.530000686645508
2020-09-24,26.56999969482422
2020-09-25,26.790000915527344
2020-09-28,27.222999572753906
2020-09-29,27.31999969482422
2020-09-30,26.649999618530273
2020-10-01,27.040000915527344
2020-10-02,27.25
2020-10-05,27.100000381469727
2020-10-06,27.6299991607666
2020-10-07,27.979999542236328
2020-10-08,28.0
2020-10-09,28.15999984741211
2020-10-12,28.149999618530273
2020-10-13,28.1299991607666
2020-10-14,27.829999923706055
2020-10-15,27.84000015258789
2020-10-16,27.649999618530273
2020-10-19,27.540000915527344
2020-10-20,27.899999618530273
2020-10-21,27.079999923706055
2020-10-22,27.479999542236328
2020-10-23,27.809999465942383
2020-10-26,27.510000228881836
2020-10-27,27.280000686645508
2020-10-28,26.670000076293945
2020-10-29,26.760000228881836
2020-10-30,27.440000534057617
2020-11-02,27.209999084472656
2020-11-03,27.799999237060547
2020-11-04,28.09000015258789
2020-11-05,27.649999618530273
2020-11-06,27.225000381469727
2020-11-09,28.0
2020-11-10,28.1200008392334
2020-11-11,27.979999542236328
2020-11-12,28.1299991607666
2020-11-13,28.030000686645508
2020-11-16,28.049999237060547
2020-11-17,28.020000457763672
2020-11-18,27.709999084472656
2020-11-19,27.899999618530273
2020-11-20,27.899999618530273
2020-11-23,27.94499969482422
2020-11-24,28.059999465942383
2020-11-25,28.09000015258789
2020-11-27,28.200000762939453
2020-11-30,27.790000915527344
2020-12-01,28.0
2020-12-02,27.944000244140625
2020-12-03,28.0
2020-12-04,28.049999237060547
2020-12-07,27.899999618530273
2020-12-08,28.010000228881836
2020-12-09,28.030000686645508
2020-12-10,28.049999237060547
2020-12-11,28.040000915527344
2020-12-14,27.93000030517578
2020-12-15,28.264999389648438
2020-12-16,27.709999084472656
2020-12-17,27.799999237060547
2020-12-18,27.760000228881836
2020-12-21,27.799999237060547
2020-12-22,27.56999969482422
2020-12-23,27.799999237060547
2020-12-24,27.799999237060547
2020-12-28,27.690000534057617
2020-12-29,27.75
2020-12-30,27.729999542236328
2020-12-31,27.799999237060547
2021-01-04,27.450000762939453
2021-01-05,27.719999313354492
2021-01-06,27.437000274658203
2021-01-07,27.59000015258789
2021-01-08,27.44499969482422
2021-01-11,27.389999389648438
2021-01-12,26.9950008392334
2021-01-13,27.59000015258789
2021-01-14,27.850000381469727
2021-01-15,27.850000381469727
2021-01-19,27.850000381469727
2021-01-20,27.81999969482422
2021-01-21,27.84000015258789
2021-01-22,27.850000381469727
2021-01-25,27.829999923706055
2021-01-26,27.790000915527344
2021-01-27,27.56999969482422
2021-01-28,27.524999618530273
2021-01-29,27.780000686645508
2021-02-01,27.594999313354492
2021-02-02,27.729999542236328
2021-02-03,27.670000076293945
2021-02-04,27.899999618530273
2021-02-05,27.8799991607666
2021-02-08,27.8700008392334
2021-02-09,27.93000030517578
2021-02-10,27.799999237060547
2021-02-11,27.472999572753906
2021-02-12,27.30299949645996
2021-02-16,26.989999771118164
2021-02-17,27.010000228881836
2021-02-18,26.979000091552734
2021-02-19,26.899999618530273
2021-02-22,26.899999618530273
2021-02-23,27.0
2021-02-24,26.950000762939453
2021-02-25,26.979999542236328
2021-02-26,27.440000534057617
2021-03-01,27.1200008392334
2021-03-02,27.6200008392334
2021-03-03,27.860000610351562
2021-03-04,28.0
2021-03-05,28.410999298095703
2021-03-08,28.5
2021-03-09,28.459999084472656
2021-03-10,28.440000534057617
2021-03-11,28.5
2021-03-12,28.3799991607666
2021-03-15,28.239999771118164
2021-03-16,28.299999237060547
2021-03-17,28.200000762939453
2021-03-18,27.8700008392334
2021-03-19,28.09000015258789
2021-03-22,28.059999465942383
2021-03-23,28.079999923706055
2021-03-24,28.091999053955078
2021-03-25,27.8799991607666
2021-03-26,27.75
2021-03-29,27.645999908447266
2021-03-30,27.559999465942383
2021-03-31,27.610000610351562
2021-04-01,27.799999237060547
2021-04-05,27.65999984741211
2021-04-06,27.93000030517578
2021-04-07,28.0
2021-04-08,28.0
2021-04-09,27.83099937438965
2021-04-12,27.799999237060547
2021-04-13,27.790000915527344
2021-04-14,27.84000015258789
2021-04-15,27.850000381469727
2021-04-16,27.850000381469727
2021-04-19,27.899999618530273
2021-04-20,27.899999618530273
2021-04-21,27.84000015258789
2021-04-22,27.899999618530273
2021-04-23,27.899999618530273
2021-04-26,27.899999618530273
2021-04-27,27.889999389648438
2021-04-28,27.899999618530273
2021-04-29,27.899999618530273
2021-04-30,27.540000915527344
2021-05-03,27.709999084472656
2021-05-04,27.700000762939453
2021-05-05,27.709999084472656
2021-05-06,27.719999313354492
2021-05-07,27.969999313354492
2021-05-10,27.959999084472656
2021-05-11,27.799999237060547
2021-05-12,27.450000762939453
2021-05-13,27.559999465942383
2021-05-14,27.81999969482422
