,ELM
2013-11-22,0.5
2013-11-25,0.05999999865889549
2013-11-26,0.5
2013-11-27,0.5
2013-11-29,0.5
2013-12-02,0.5
2013-12-03,0.054999999701976776
2013-12-04,0.054999999701976776
2013-12-05,0.054999999701976776
2013-12-06,0.054999999701976776
2013-12-09,0.5
2013-12-10,0.5
2013-12-11,0.5
2013-12-12,0.054999999701976776
2013-12-13,0.054999999701976776
2013-12-16,0.5
2013-12-17,0.054999999701976776
2013-12-18,0.5
2013-12-19,0.054999999701976776
2013-12-20,0.5
2013-12-23,0.5
2013-12-24,0.5
2013-12-26,0.054999999701976776
2013-12-27,0.054999999701976776
2013-12-30,0.054999999701976776
2013-12-31,0.5
2014-01-02,0.5
2014-01-03,0.5
2014-01-06,0.5
2014-01-07,0.5
2014-01-08,0.5
2014-01-09,0.054999999701976776
2014-01-10,0.5
2014-01-13,0.054999999701976776
2014-01-14,0.5
2014-01-15,0.5
2014-01-16,0.5
2014-01-17,0.5
2014-01-21,0.5
2014-01-22,0.054999999701976776
2014-01-23,0.5
2014-01-24,0.5
2014-01-27,0.5
2014-01-28,0.5
2014-01-29,0.5
2014-01-30,0.05999999865889549
2014-01-31,0.05999999865889549
2014-02-03,0.5
2014-02-04,0.5
2014-02-05,0.05999999865889549
2014-02-06,0.5
2014-02-07,0.05999999865889549
2014-02-10,0.5
2014-02-11,0.05999999865889549
2014-02-12,0.05999999865889549
2014-02-13,0.05999999865889549
2014-02-14,0.05999999865889549
2014-02-18,0.5
2014-02-19,0.5
2014-02-20,0.5
2014-02-21,0.5
2014-02-24,0.054999999701976776
2014-02-25,0.054999999701976776
2014-02-26,0.9599999785423279
2014-02-27,0.054999999701976776
2014-02-28,0.054999999701976776
2014-03-03,0.054999999701976776
2014-03-04,0.054999999701976776
2014-03-05,0.054999999701976776
2014-03-06,0.054999999701976776
2014-03-07,0.054999999701976776
2014-03-10,0.054999999701976776
2014-03-11,0.07999999821186066
2014-03-12,0.07999999821186066
2014-03-13,0.07999999821186066
2014-03-14,0.9900000095367432
2014-03-17,0.9900000095367432
2014-03-18,1.0499999523162842
2014-03-19,0.07000000029802322
2014-03-20,0.5099999904632568
2014-03-21,1.0800000429153442
2014-03-24,0.07000000029802322
2014-03-25,0.07000000029802322
2014-03-26,1.0800000429153442
2014-03-27,1.0800000429153442
2014-03-28,0.07000000029802322
2014-03-31,1.0800000429153442
2014-04-01,1.0800000429153442
2014-04-02,1.0800000429153442
2014-04-03,0.06499999761581421
2014-04-04,1.0800000429153442
2014-04-07,0.06499999761581421
2014-04-08,0.5099999904632568
2014-04-09,0.06499999761581421
2014-04-10,1.0199999809265137
2014-04-11,0.06499999761581421
2014-04-14,0.06499999761581421
2014-04-15,0.06499999761581421
2014-04-16,1.0199999809265137
2014-04-17,1.0199999809265137
2014-04-21,0.06499999761581421
2014-04-22,0.06499999761581421
2014-04-23,0.06499999761581421
2014-04-24,0.06499999761581421
2014-04-25,0.06499999761581421
2014-04-28,1.0499999523162842
2014-04-29,0.11999999731779099
2014-04-30,0.11999999731779099
2014-05-01,1.0499999523162842
2014-05-02,1.0499999523162842
2014-05-05,1.090000033378601
2014-05-06,0.11999999731779099
2014-05-07,1.2000000476837158
2014-05-08,0.07000000029802322
2014-05-09,0.07000000029802322
2014-05-12,1.2000000476837158
2014-05-13,1.090000033378601
2014-05-14,1.100000023841858
2014-05-15,1.0700000524520874
2014-05-16,1.0700000524520874
2014-05-19,1.0700000524520874
2014-05-20,1.1799999475479126
2014-05-21,0.06499999761581421
2014-05-22,1.1799999475479126
2014-05-23,1.1799999475479126
2014-05-27,1.1100000143051147
2014-05-28,1.1100000143051147
2014-05-29,1.1799999475479126
2014-05-30,1.1799999475479126
2014-06-02,1.1200000047683716
2014-06-03,1.2100000381469727
2014-06-04,1.2899999618530273
2014-06-05,1.2899999618530273
2014-06-06,0.07000000029802322
2014-06-09,1.2899999618530273
2014-06-10,1.2899999618530273
2014-06-11,1.25
2014-06-12,1.2200000286102295
2014-06-13,1.2200000286102295
2014-06-16,0.07000000029802322
2014-06-17,1.2200000286102295
2014-06-18,0.07000000029802322
2014-06-19,0.07000000029802322
2014-06-20,0.07000000029802322
2014-06-23,0.07000000029802322
2014-06-24,0.07000000029802322
2014-06-25,1.2899999618530273
2014-06-26,0.05000000074505806
2014-06-27,1.309999942779541
2014-06-30,0.05000000074505806
2014-07-01,1.2699999809265137
2014-07-02,0.05000000074505806
2014-07-03,1.2200000286102295
2014-07-07,0.03500000014901161
2014-07-08,0.03500000014901161
2014-07-09,1.2000000476837158
2014-07-10,1.2000000476837158
2014-07-11,0.29499998688697815
2014-07-14,1.2000000476837158
2014-07-15,1.2000000476837158
2014-07-16,0.03500000014901161
2014-07-17,1.3300000429153442
2014-07-18,0.03500000014901161
2014-07-21,0.03500000014901161
2014-07-22,0.03500000014901161
2014-07-23,0.03500000014901161
2014-07-24,0.03500000014901161
2014-07-25,0.2370000034570694
2014-07-28,0.03500000014901161
2014-07-29,0.03500000014901161
2014-07-30,1.1399999856948853
2014-07-31,0.03500000014901161
2014-08-01,0.03500000014901161
2014-08-04,0.03500000014901161
2014-08-05,1.2100000381469727
2014-08-06,0.23399999737739563
2014-08-07,0.23399999737739563
2014-08-08,0.03500000014901161
2014-08-11,1.2100000381469727
2014-08-12,0.03500000014901161
2014-08-13,0.03500000014901161
2014-08-14,1.2100000381469727
2014-08-15,0.03500000014901161
2014-08-18,0.2280000001192093
2014-08-19,1.2100000381469727
2014-08-20,1.2300000190734863
2014-08-21,0.03500000014901161
2014-08-22,0.20000000298023224
2014-08-25,0.19900000095367432
2014-08-26,1.2899999618530273
2014-08-27,1.0
2014-08-28,1.0
2014-08-29,1.0
2014-09-02,1.0
2014-09-03,0.03500000014901161
2014-09-04,0.20399999618530273
2014-09-05,0.03500000014901161
2014-09-08,0.9900000095367432
2014-09-09,0.2150000035762787
2014-09-10,0.18299999833106995
2014-09-11,0.03500000014901161
2014-09-12,0.19200000166893005
2014-09-15,0.1899999976158142
2014-09-16,0.19099999964237213
2014-09-17,0.17800000309944153
2014-09-18,0.17599999904632568
2014-09-19,0.15800000727176666
2014-09-22,1.0
2014-09-23,0.15299999713897705
2014-09-24,1.0
2014-09-25,0.15800000727176666
2014-09-26,1.0
2014-09-29,1.0
2014-09-30,0.12099999934434891
2014-10-01,0.03500000014901161
2014-10-02,0.16899999976158142
2014-10-03,0.16899999976158142
2014-10-06,0.16300000250339508
2014-10-07,1.0
2014-10-08,1.0
2014-10-09,0.9100000262260437
2014-10-10,0.14300000667572021
2014-10-13,0.13600000739097595
2014-10-14,0.9100000262260437
2014-10-15,0.9100000262260437
2014-10-16,0.9300000071525574
2014-10-17,0.9300000071525574
2014-10-20,0.03500000014901161
2014-10-21,0.9300000071525574
2014-10-22,0.9300000071525574
2014-10-23,0.9300000071525574
2014-10-24,0.03500000014901161
2014-10-27,0.949999988079071
2014-10-28,0.03500000014901161
2014-10-29,0.03500000014901161
2014-10-30,0.03500000014901161
2014-10-31,0.949999988079071
2014-11-03,0.949999988079071
2014-11-04,0.949999988079071
2014-11-05,0.949999988079071
2014-11-06,0.03500000014901161
2014-11-07,0.03500000014901161
2014-11-10,0.03500000014901161
2014-11-11,0.949999988079071
2014-11-12,0.949999988079071
2014-11-13,0.11400000005960464
2014-11-14,0.03500000014901161
2014-11-17,0.03500000014901161
2014-11-18,0.949999988079071
2014-11-19,0.949999988079071
2014-11-20,0.949999988079071
2014-11-21,0.949999988079071
2014-11-24,0.03500000014901161
2014-11-25,0.03500000014901161
2014-11-26,0.949999988079071
2014-11-28,0.03500000014901161
2014-12-01,0.09200000017881393
2014-12-02,0.9300000071525574
2014-12-03,0.9300000071525574
2014-12-04,0.9300000071525574
2014-12-05,0.9300000071525574
2014-12-08,0.03500000014901161
2014-12-09,0.9300000071525574
2014-12-10,0.03500000014901161
2014-12-11,0.8999999761581421
2014-12-12,0.8999999761581421
2014-12-15,0.03500000014901161
2014-12-16,0.03500000014901161
2014-12-17,0.08299999684095383
2014-12-18,0.0820000022649765
2014-12-19,0.09000000357627869
2014-12-22,0.9700000286102295
2014-12-23,0.09600000083446503
2014-12-24,0.09600000083446503
2014-12-26,0.9700000286102295
2014-12-29,0.0860000029206276
2014-12-30,0.08100000023841858
2014-12-31,0.09099999815225601
2015-01-02,1.0399999618530273
2015-01-05,1.0399999618530273
2015-01-06,0.03500000014901161
2015-01-07,0.0820000022649765
2015-01-08,0.09099999815225601
2015-01-09,0.03500000014901161
2015-01-12,0.03500000014901161
2015-01-13,0.0860000029206276
2015-01-14,1.0
2015-01-15,0.07699999958276749
2015-01-16,0.0949999988079071
2015-01-20,0.08100000023841858
2015-01-21,0.07999999821186066
2015-01-22,0.08299999684095383
2015-01-23,0.08100000023841858
2015-01-26,0.07699999958276749
2015-01-27,0.03500000014901161
2015-01-28,1.0499999523162842
2015-01-29,0.03500000014901161
2015-01-30,1.059999942779541
2015-02-02,1.059999942779541
2015-02-03,1.059999942779541
2015-02-04,1.0199999809265137
2015-02-05,1.0199999809265137
2015-02-06,1.0199999809265137
2015-02-09,1.0199999809265137
2015-02-10,1.0199999809265137
2015-02-11,0.03500000014901161
2015-02-12,0.03500000014901161
2015-02-13,1.0099999904632568
2015-02-17,0.03500000014901161
2015-02-18,0.0689999982714653
2015-02-19,0.07599999755620956
2015-02-20,1.2400000095367432
2015-02-23,0.03500000014901161
2015-02-24,1.1100000143051147
2015-02-25,1.1100000143051147
2015-02-26,0.03500000014901161
2015-02-27,0.03500000014901161
2015-03-02,0.03500000014901161
2015-03-03,1.190000057220459
2015-03-04,0.03500000014901161
2015-03-05,0.03500000014901161
2015-03-06,1.2200000286102295
2015-03-09,0.0820000022649765
2015-03-10,1.2000000476837158
2015-03-11,1.1699999570846558
2015-03-12,1.149999976158142
2015-03-13,1.2000000476837158
2015-03-16,1.2000000476837158
2015-03-17,1.159999966621399
2015-03-18,1.159999966621399
2015-03-19,0.03500000014901161
2015-03-20,0.03500000014901161
2015-03-23,0.07100000232458115
2015-03-24,0.06400000303983688
2015-03-25,1.2100000381469727
2015-03-26,1.2100000381469727
2015-03-27,1.2100000381469727
2015-03-30,0.05999999865889549
2015-03-31,1.149999976158142
2015-04-01,1.149999976158142
2015-04-02,0.03500000014901161
2015-04-06,1.25
2015-04-07,0.061000000685453415
2015-04-08,0.07199999690055847
2015-04-09,0.061000000685453415
2015-04-10,1.25
2015-04-13,0.06199999898672104
2015-04-14,1.2400000095367432
2015-04-15,1.1200000047683716
2015-04-16,0.03500000014901161
2015-04-17,0.06199999898672104
2015-04-20,0.03500000014901161
2015-04-21,0.06599999964237213
2015-04-22,0.06700000166893005
2015-04-23,1.1399999856948853
2015-04-24,0.06599999964237213
2015-04-27,1.2200000286102295
2015-04-28,0.07400000095367432
2015-04-29,0.07999999821186066
2015-04-30,1.2000000476837158
2015-05-01,1.2000000476837158
2015-05-04,1.2300000190734863
2015-05-05,1.2300000190734863
2015-05-06,1.2000000476837158
2015-05-07,0.09700000286102295
2015-05-08,0.0989999994635582
2015-05-11,1.2000000476837158
2015-05-12,1.2000000476837158
2015-05-13,1.2000000476837158
2015-05-14,0.03500000014901161
2015-05-15,1.2300000190734863
2015-05-18,1.2300000190734863
2015-05-19,1.2300000190734863
2015-05-20,1.2300000190734863
2015-05-21,0.03500000014901161
2015-05-22,0.03500000014901161
2015-05-26,0.03500000014901161
2015-05-27,0.03500000014901161
2015-05-28,0.03500000014901161
2015-05-29,0.03500000014901161
2015-06-01,1.100000023841858
2015-06-02,0.03500000014901161
2015-06-03,0.03500000014901161
2015-06-04,0.03500000014901161
2015-06-05,1.100000023841858
2015-06-08,0.03500000014901161
2015-06-09,1.100000023841858
2015-06-10,1.100000023841858
2015-06-11,1.100000023841858
2015-06-12,1.100000023841858
2015-06-15,0.03500000014901161
2015-06-16,0.03500000014901161
2015-06-17,1.100000023841858
2015-06-18,0.03500000014901161
2015-06-19,0.03500000014901161
2015-06-22,0.03500000014901161
2015-06-23,0.03500000014901161
2015-06-24,1.1100000143051147
2015-06-25,0.15299999713897705
2015-06-26,0.14300000667572021
2015-06-29,1.1100000143051147
2015-06-30,1.1100000143051147
2015-07-01,1.1100000143051147
2015-07-02,1.1100000143051147
2015-07-06,1.1100000143051147
2015-07-07,1.1100000143051147
2015-07-08,0.03500000014901161
2015-07-09,0.11999999731779099
2015-07-10,0.12399999797344208
2015-07-13,1.1100000143051147
2015-07-14,0.03500000014901161
2015-07-15,0.13199999928474426
2015-07-16,1.1100000143051147
2015-07-17,1.1100000143051147
2015-07-20,0.12200000137090683
2015-07-21,1.1200000047683716
2015-07-22,1.1200000047683716
2015-07-23,1.1200000047683716
2015-07-24,0.03500000014901161
2015-07-27,0.11900000274181366
2015-07-28,1.0700000524520874
2015-07-29,0.12600000202655792
2015-07-30,1.0700000524520874
2015-07-31,0.10499999672174454
2015-08-03,0.03500000014901161
2015-08-04,1.1200000047683716
2015-08-05,0.11599999666213989
2015-08-06,0.03500000014901161
2015-08-07,0.03500000014901161
2015-08-10,0.10999999940395355
2015-08-11,1.1200000047683716
2015-08-12,0.0949999988079071
2015-08-13,0.03500000014901161
2015-08-14,0.1080000028014183
2015-08-17,1.100000023841858
2015-08-18,1.100000023841858
2015-08-19,1.100000023841858
2015-08-20,0.12099999934434891
2015-08-21,0.10499999672174454
2015-08-24,0.10199999809265137
2015-08-25,0.03500000014901161
2015-08-26,0.03500000014901161
2015-08-27,0.03500000014901161
2015-08-28,0.03500000014901161
2015-08-31,1.100000023841858
2015-09-01,0.03500000014901161
2015-09-02,1.0
2015-09-03,0.03500000014901161
2015-09-04,0.03500000014901161
2015-09-08,1.100000023841858
2015-09-09,1.100000023841858
2015-09-10,1.100000023841858
2015-09-11,1.100000023841858
2015-09-14,1.100000023841858
2015-09-15,1.0
2015-09-16,1.0
2015-09-17,0.03500000014901161
2015-09-18,1.0
2015-09-21,0.03500000014901161
2015-09-22,0.03500000014901161
2015-09-23,0.03500000014901161
2015-09-24,1.0
2015-09-25,0.03500000014901161
2015-09-28,1.0
2015-09-29,0.03500000014901161
2015-09-30,0.03500000014901161
2015-10-01,1.0700000524520874
2015-10-02,0.03500000014901161
2015-10-05,1.0700000524520874
2015-10-06,1.0700000524520874
2015-10-07,1.0700000524520874
2015-10-08,1.0700000524520874
2015-10-09,0.12600000202655792
2015-10-12,0.125
2015-10-13,1.0700000524520874
2015-10-14,1.0700000524520874
2015-10-15,0.03500000014901161
2015-10-16,0.03500000014901161
2015-10-19,1.0
2015-10-20,0.13600000739097595
2015-10-21,0.03500000014901161
2015-10-22,0.03500000014901161
2015-10-23,0.949999988079071
2015-10-26,0.03500000014901161
2015-10-27,0.9100000262260437
2015-10-28,0.14000000059604645
2015-10-29,0.03500000014901161
2015-10-30,0.8999999761581421
2015-11-02,0.8999999761581421
2015-11-03,0.8999999761581421
2015-11-04,0.8999999761581421
2015-11-05,0.8899999856948853
2015-11-06,0.8899999856948853
2015-11-09,0.8899999856948853
2015-11-10,0.8999999761581421
2015-11-11,0.8999999761581421
2015-11-12,0.9300000071525574
2015-11-13,0.03500000014901161
2015-11-16,0.1340000033378601
2015-11-17,0.12999999523162842
2015-11-18,0.13300000131130219
2015-11-19,0.8899999856948853
2015-11-20,0.03500000014901161
2015-11-23,0.8899999856948853
2015-11-24,0.8799999952316284
2015-11-25,0.8999999761581421
2015-11-27,0.8999999761581421
2015-11-30,0.8999999761581421
2015-12-01,0.8999999761581421
2015-12-02,0.8899999856948853
2015-12-03,0.9100000262260437
2015-12-04,0.27000001072883606
2015-12-07,0.9100000262260437
2015-12-08,0.25
2015-12-09,0.22499999403953552
2015-12-10,0.1899999976158142
2015-12-11,0.20499999821186066
2015-12-14,0.1899999976158142
2015-12-15,0.20000000298023224
2015-12-16,0.20999999344348907
2015-12-17,0.19499999284744263
2015-12-18,0.9100000262260437
2015-12-21,0.20000000298023224
2015-12-22,0.19499999284744263
2015-12-23,0.19499999284744263
2015-12-24,0.19499999284744263
2015-12-28,0.19499999284744263
2015-12-29,0.9100000262260437
2015-12-30,0.9100000262260437
2015-12-31,0.19499999284744263
2016-01-04,0.9100000262260437
2016-01-05,0.20000000298023224
2016-01-06,0.20000000298023224
2016-01-07,0.9100000262260437
2016-01-08,0.1899999976158142
2016-01-11,0.20000000298023224
2016-01-12,0.1899999976158142
2016-01-13,0.9100000262260437
2016-01-14,0.20000000298023224
2016-01-15,0.9100000262260437
2016-01-19,0.1899999976158142
2016-01-20,0.1899999976158142
2016-01-21,0.9100000262260437
2016-01-22,0.1899999976158142
2016-01-25,0.1899999976158142
2016-01-26,0.1899999976158142
2016-01-27,0.9100000262260437
2016-01-28,0.9100000262260437
2016-01-29,0.9100000262260437
2016-02-01,0.9100000262260437
2016-02-02,0.20000000298023224
2016-02-03,0.9100000262260437
2016-02-04,0.1899999976158142
2016-02-05,0.20000000298023224
2016-02-08,0.1899999976158142
2016-02-09,0.20000000298023224
2016-02-10,0.9100000262260437
2016-02-11,0.18000000715255737
2016-02-12,0.18000000715255737
2016-02-16,0.18000000715255737
2016-02-17,0.75
2016-02-18,0.7699999809265137
2016-02-19,0.7699999809265137
2016-02-22,0.20000000298023224
2016-02-23,0.20000000298023224
2016-02-24,0.7699999809265137
2016-02-25,0.20000000298023224
2016-02-26,0.20000000298023224
2016-02-29,0.20000000298023224
2016-03-01,0.20000000298023224
2016-03-02,0.20000000298023224
2016-03-03,0.6000000238418579
2016-03-04,0.6800000071525574
2016-03-07,0.6800000071525574
2016-03-08,0.6800000071525574
2016-03-09,0.6800000071525574
2016-03-10,0.6800000071525574
2016-03-11,0.6800000071525574
2016-03-14,0.23499999940395355
2016-03-15,0.6800000071525574
2016-03-16,0.23999999463558197
2016-03-17,0.6000000238418579
2016-03-18,0.6000000238418579
2016-03-21,0.23999999463558197
2016-03-22,0.23999999463558197
2016-03-23,0.7300000190734863
2016-03-24,0.23499999940395355
2016-03-28,0.2199999988079071
2016-03-29,0.2199999988079071
2016-03-30,0.2199999988079071
2016-03-31,0.7300000190734863
2016-04-01,0.20000000298023224
2016-04-04,0.7300000190734863
2016-04-05,0.23999999463558197
2016-04-06,0.23999999463558197
2016-04-07,0.23999999463558197
2016-04-08,0.2199999988079071
2016-04-11,0.20999999344348907
2016-04-12,0.20999999344348907
2016-04-13,0.7599999904632568
2016-04-14,0.7599999904632568
2016-04-15,0.699999988079071
2016-04-18,0.20999999344348907
2016-04-19,0.20999999344348907
2016-04-20,0.20999999344348907
2016-04-21,0.2199999988079071
2016-04-22,0.22499999403953552
2016-04-25,0.22499999403953552
2016-04-26,0.20999999344348907
2016-04-27,0.8100000023841858
2016-04-28,0.20999999344348907
2016-04-29,0.20999999344348907
2016-05-02,0.1899999976158142
2016-05-03,0.8100000023841858
2016-05-04,0.8100000023841858
2016-05-05,0.20499999821186066
2016-05-06,0.1899999976158142
2016-05-09,0.8100000023841858
2016-05-10,0.8100000023841858
2016-05-11,0.8100000023841858
2016-05-12,0.20999999344348907
2016-05-13,0.20999999344348907
2016-05-16,0.8100000023841858
2016-05-17,0.20999999344348907
2016-05-18,0.20999999344348907
2016-05-19,0.20999999344348907
2016-05-20,0.8100000023841858
2016-05-23,0.20999999344348907
2016-05-24,0.20999999344348907
2016-05-25,0.800000011920929
2016-05-26,0.800000011920929
2016-05-27,0.20000000298023224
2016-05-31,0.20000000298023224
2016-06-01,0.800000011920929
2016-06-02,0.800000011920929
2016-06-03,0.20000000298023224
2016-06-06,0.8100000023841858
2016-06-07,0.20000000298023224
2016-06-08,0.18000000715255737
2016-06-09,0.8100000023841858
2016-06-10,0.20000000298023224
2016-06-13,0.2199999988079071
2016-06-14,0.20000000298023224
2016-06-15,0.23999999463558197
2016-06-16,0.25
2016-06-17,0.25
2016-06-20,0.25
2016-06-21,0.1899999976158142
2016-06-22,0.25
2016-06-23,0.25
2016-06-24,0.25
2016-06-27,0.8100000023841858
2016-06-28,0.25
2016-06-29,0.25
2016-06-30,0.8100000023841858
2016-07-01,0.25
2016-07-05,0.25
2016-07-06,0.8100000023841858
2016-07-07,0.25999999046325684
2016-07-08,0.25999999046325684
2016-07-11,0.25999999046325684
2016-07-12,0.25
2016-07-13,0.8100000023841858
2016-07-14,0.25
2016-07-15,0.25
2016-07-18,0.23999999463558197
2016-07-19,0.25
2016-07-20,0.25
2016-07-21,0.25
2016-07-22,0.25
2016-07-25,0.25
2016-07-26,0.25999999046325684
2016-07-27,0.25999999046325684
2016-07-28,0.25999999046325684
2016-07-29,0.25999999046325684
2016-08-01,0.25999999046325684
2016-08-02,0.25999999046325684
2016-08-03,0.25999999046325684
2016-08-04,0.800000011920929
2016-08-05,0.25999999046325684
2016-08-08,0.25
2016-08-09,0.23000000417232513
2016-08-10,0.6299999952316284
2016-08-11,0.6299999952316284
2016-08-12,0.7200000286102295
2016-08-15,0.23000000417232513
2016-08-16,0.23000000417232513
2016-08-17,0.23000000417232513
2016-08-18,0.23000000417232513
2016-08-19,0.7799999713897705
2016-08-22,0.7799999713897705
2016-08-23,0.23000000417232513
2016-08-24,0.23000000417232513
2016-08-25,0.7699999809265137
2016-08-26,0.20499999821186066
2016-08-29,0.7900000214576721
2016-08-30,0.7699999809265137
2016-08-31,0.23999999463558197
2016-09-01,0.23999999463558197
2016-09-02,0.23000000417232513
2016-09-06,0.23999999463558197
2016-09-07,0.699999988079071
2016-09-08,0.23999999463558197
2016-09-09,0.699999988079071
2016-09-12,0.23999999463558197
2016-09-13,0.23999999463558197
2016-09-14,0.699999988079071
2016-09-15,0.2150000035762787
2016-09-16,0.2150000035762787
2016-09-19,0.699999988079071
2016-09-20,0.7300000190734863
2016-09-21,0.23000000417232513
2016-09-22,0.23999999463558197
2016-09-23,0.23999999463558197
2016-09-26,0.23999999463558197
2016-09-27,0.20999999344348907
2016-09-28,0.23000000417232513
2016-09-29,0.23999999463558197
2016-09-30,0.2150000035762787
2016-10-03,0.2150000035762787
2016-10-04,0.7699999809265137
2016-10-05,0.23999999463558197
2016-10-06,0.23999999463558197
2016-10-07,0.20999999344348907
2016-10-10,0.20999999344348907
2016-10-11,0.23000000417232513
2016-10-12,0.7099999785423279
2016-10-13,0.23999999463558197
2016-10-14,0.7099999785423279
2016-10-17,0.23999999463558197
2016-10-18,0.23999999463558197
2016-10-19,0.23999999463558197
2016-10-20,0.23999999463558197
2016-10-21,0.20999999344348907
2016-10-24,0.20999999344348907
2016-10-25,0.20999999344348907
2016-10-26,0.19499999284744263
2016-10-27,0.19499999284744263
2016-10-28,0.2199999988079071
2016-10-31,0.23499999940395355
2016-11-01,0.19499999284744263
2016-11-02,0.23000000417232513
2016-11-03,0.6299999952316284
2016-11-04,0.1899999976158142
2016-11-07,0.6299999952316284
2016-11-08,0.20000000298023224
2016-11-09,0.20000000298023224
2016-11-10,0.20000000298023224
2016-11-11,0.6299999952316284
2016-11-14,0.6299999952316284
2016-11-15,0.2199999988079071
2016-11-16,0.2199999988079071
2016-11-17,0.6299999952316284
2016-11-18,0.6299999952316284
2016-11-21,0.6299999952316284
2016-11-22,0.23000000417232513
2016-11-23,0.6299999952316284
2016-11-25,0.6299999952316284
2016-11-28,0.23000000417232513
2016-11-29,0.23000000417232513
2016-11-30,0.23000000417232513
2016-12-01,0.5600000023841858
2016-12-02,0.5600000023841858
2016-12-05,0.23000000417232513
2016-12-06,0.5799999833106995
2016-12-07,0.20999999344348907
2016-12-08,0.6000000238418579
2016-12-09,0.18000000715255737
2016-12-12,0.20999999344348907
2016-12-13,0.5799999833106995
2016-12-14,0.5799999833106995
2016-12-15,0.2199999988079071
2016-12-16,0.22499999403953552
2016-12-19,0.23000000417232513
2016-12-20,0.20000000298023224
2016-12-21,0.2199999988079071
2016-12-22,0.5899999737739563
2016-12-23,0.19499999284744263
2016-12-27,0.6000000238418579
2016-12-28,0.5799999833106995
2016-12-29,0.20499999821186066
2016-12-30,0.20000000298023224
2017-01-03,0.23000000417232513
2017-01-04,0.23000000417232513
2017-01-05,0.1899999976158142
2017-01-06,0.5799999833106995
2017-01-09,0.5799999833106995
2017-01-10,0.5799999833106995
2017-01-11,0.2150000035762787
2017-01-12,0.19499999284744263
2017-01-13,0.1899999976158142
2017-01-17,0.18000000715255737
2017-01-18,0.1899999976158142
2017-01-19,0.1899999976158142
2017-01-20,0.1899999976158142
2017-01-23,0.5799999833106995
2017-01-24,0.5799999833106995
2017-01-25,0.18000000715255737
2017-01-26,0.18000000715255737
2017-01-27,0.18000000715255737
2017-01-30,0.5799999833106995
2017-01-31,0.18000000715255737
2017-02-01,0.18000000715255737
2017-02-02,0.17499999701976776
2017-02-03,0.17499999701976776
2017-02-06,0.18000000715255737
2017-02-07,0.18000000715255737
2017-02-08,0.1850000023841858
2017-02-09,0.1850000023841858
2017-02-10,0.1850000023841858
2017-02-13,0.17000000178813934
2017-02-14,0.18000000715255737
2017-02-15,0.18000000715255737
2017-02-16,0.18000000715255737
2017-02-17,0.18000000715255737
2017-02-21,0.6299999952316284
2017-02-22,0.20499999821186066
2017-02-23,0.18000000715255737
2017-02-24,0.6299999952316284
2017-02-27,0.20900000631809235
2017-02-28,0.6000000238418579
2017-03-01,0.2160000056028366
2017-03-02,0.2160000056028366
2017-03-03,0.20999999344348907
2017-03-06,0.20999999344348907
2017-03-07,0.22200000286102295
2017-03-08,0.2070000022649765
2017-03-09,0.7799999713897705
2017-03-10,0.23999999463558197
2017-03-13,0.20999999344348907
2017-03-14,0.20499999821186066
2017-03-15,0.1940000057220459
2017-03-16,0.1979999989271164
2017-03-17,0.2199999988079071
2017-03-20,0.6200000047683716
2017-03-21,0.6200000047683716
2017-03-22,0.19599999487400055
2017-03-23,0.23499999940395355
2017-03-24,0.6299999952316284
2017-03-27,0.23499999940395355
2017-03-28,0.23499999940395355
2017-03-29,0.23499999940395355
2017-03-30,0.210999995470047
2017-03-31,0.2150000035762787
2017-04-03,0.2150000035762787
2017-04-04,0.20000000298023224
2017-04-05,0.20000000298023224
2017-04-06,0.18400000035762787
2017-04-07,0.2199999988079071
2017-04-10,0.6200000047683716
2017-04-11,0.6200000047683716
2017-04-12,0.20000000298023224
2017-04-13,0.1860000044107437
2017-04-17,0.20000000298023224
2017-04-18,0.18400000035762787
2017-04-19,0.6200000047683716
2017-04-20,0.20000000298023224
2017-04-21,0.6200000047683716
2017-04-24,0.2150000035762787
2017-04-25,0.1850000023841858
2017-04-26,0.20000000298023224
2017-04-27,0.17100000381469727
2017-04-28,0.16699999570846558
2017-05-01,0.23999999463558197
2017-05-02,0.22499999403953552
2017-05-03,0.1509999930858612
2017-05-04,0.6299999952316284
2017-05-05,0.22499999403953552
2017-05-08,0.6299999952316284
2017-05-09,0.1850000023841858
2017-05-10,0.2199999988079071
2017-05-11,0.2199999988079071
2017-05-12,0.20000000298023224
2017-05-15,0.6100000143051147
2017-05-16,0.14800000190734863
2017-05-17,0.2150000035762787
2017-05-18,0.2150000035762787
2017-05-19,0.15299999713897705
2017-05-22,0.2199999988079071
2017-05-23,0.20499999821186066
2017-05-24,0.6100000143051147
2017-05-25,0.12099999934434891
2017-05-26,0.12700000405311584
2017-05-30,0.18000000715255737
2017-05-31,0.14100000262260437
2017-06-01,0.15000000596046448
2017-06-02,0.6100000143051147
2017-06-05,0.6100000143051147
2017-06-06,0.18000000715255737
2017-06-07,0.15000000596046448
2017-06-08,0.6100000143051147
2017-06-09,0.1899999976158142
2017-06-12,0.15000000596046448
2017-06-13,0.15000000596046448
2017-06-14,0.15000000596046448
2017-06-15,0.6600000262260437
2017-06-16,0.699999988079071
2017-06-19,0.16300000250339508
2017-06-20,0.20000000298023224
2017-06-21,0.12099999934434891
2017-06-22,0.8100000023841858
2017-06-23,0.8700000047683716
2017-06-26,0.18000000715255737
