,ALRM
2019-03-29,64.9000015258789
2019-04-01,65.02999877929688
2019-04-02,65.1500015258789
2019-04-03,65.58999633789062
2019-04-04,63.779998779296875
2019-04-05,64.75
2019-04-08,64.81999969482422
2019-04-09,65.79000091552734
2019-04-10,67.08000183105469
2019-04-11,67.97000122070312
2019-04-12,68.33000183105469
2019-04-15,68.76000213623047
2019-04-16,67.7300033569336
2019-04-17,67.58999633789062
2019-04-18,67.12999725341797
2019-04-22,68.77999877929688
2019-04-23,69.86000061035156
2019-04-24,70.36000061035156
2019-04-25,70.83000183105469
2019-04-26,70.58999633789062
2019-04-29,70.63999938964844
2019-04-30,70.87999725341797
2019-05-01,70.2300033569336
2019-05-02,70.12999725341797
2019-05-03,71.0
2019-05-06,71.13999938964844
2019-05-07,69.79000091552734
2019-05-08,69.56999969482422
2019-05-09,69.66999816894531
2019-05-10,63.94499969482422
2019-05-13,58.91999816894531
2019-05-14,58.86000061035156
2019-05-15,58.38999938964844
2019-05-16,60.18000030517578
2019-05-17,60.95000076293945
2019-05-20,59.939998626708984
2019-05-21,60.650001525878906
2019-05-22,60.779998779296875
2019-05-23,59.0099983215332
2019-05-24,59.459999084472656
2019-05-28,60.25
2019-05-29,58.68000030517578
2019-05-30,59.560001373291016
2019-05-31,58.310001373291016
2019-06-03,54.5099983215332
2019-06-04,54.709999084472656
2019-06-05,53.959999084472656
2019-06-06,53.47999954223633
2019-06-07,54.130001068115234
2019-06-10,54.81999969482422
2019-06-11,53.84000015258789
2019-06-12,54.91999816894531
2019-06-13,55.150001525878906
2019-06-14,53.2599983215332
2019-06-17,54.06999969482422
2019-06-18,53.13999938964844
2019-06-19,54.41999816894531
2019-06-20,53.66999816894531
2019-06-21,53.650001525878906
2019-06-24,52.720001220703125
2019-06-25,52.5
2019-06-26,53.16999816894531
2019-06-27,52.91999816894531
2019-06-28,53.5
2019-07-01,52.47999954223633
2019-07-02,52.13999938964844
2019-07-03,52.72999954223633
2019-07-05,52.310001373291016
2019-07-08,50.790000915527344
2019-07-09,51.040000915527344
2019-07-10,50.97999954223633
2019-07-11,51.130001068115234
2019-07-12,50.7400016784668
2019-07-15,50.790000915527344
2019-07-16,51.2599983215332
2019-07-17,51.7400016784668
2019-07-18,52.38999938964844
2019-07-19,52.20000076293945
2019-07-22,51.5099983215332
2019-07-23,51.060001373291016
2019-07-24,51.630001068115234
2019-07-25,49.939998626708984
2019-07-26,51.09000015258789
2019-07-29,49.9900016784668
2019-07-30,50.470001220703125
2019-07-31,49.90999984741211
2019-08-01,48.9900016784668
2019-08-02,47.970001220703125
2019-08-05,46.849998474121094
2019-08-06,46.79999923706055
2019-08-07,47.7599983215332
2019-08-08,50.52000045776367
2019-08-09,50.290000915527344
2019-08-12,48.290000915527344
2019-08-13,46.75
2019-08-14,46.290000915527344
2019-08-15,46.41999816894531
2019-08-16,46.810001373291016
2019-08-19,47.45000076293945
2019-08-20,47.38999938964844
2019-08-21,46.79999923706055
2019-08-22,46.33000183105469
2019-08-23,45.7400016784668
2019-08-26,47.29999923706055
2019-08-27,46.77000045776367
2019-08-28,46.59000015258789
2019-08-29,47.2400016784668
2019-08-30,47.599998474121094
2019-09-03,47.25
2019-09-04,48.290000915527344
2019-09-05,48.709999084472656
2019-09-06,48.34000015258789
2019-09-09,47.15999984741211
2019-09-10,47.310001373291016
2019-09-11,49.959999084472656
2019-09-12,49.709999084472656
2019-09-13,49.810001373291016
2019-09-16,49.91999816894531
2019-09-17,49.2599983215332
2019-09-18,48.75
2019-09-19,48.380001068115234
2019-09-20,48.88999938964844
2019-09-23,48.77000045776367
2019-09-24,47.40999984741211
2019-09-25,47.880001068115234
2019-09-26,47.11000061035156
2019-09-27,46.4900016784668
2019-09-30,46.63999938964844
2019-10-01,46.650001525878906
2019-10-02,46.619998931884766
2019-10-03,46.779998779296875
2019-10-04,47.290000915527344
2019-10-07,47.31999969482422
2019-10-08,45.630001068115234
2019-10-09,45.75
2019-10-10,45.720001220703125
2019-10-11,46.880001068115234
2019-10-14,46.4900016784668
2019-10-15,47.11000061035156
2019-10-16,47.130001068115234
2019-10-17,47.720001220703125
2019-10-18,47.209999084472656
2019-10-21,48.95000076293945
2019-10-22,47.38999938964844
2019-10-23,48.209999084472656
2019-10-24,48.08000183105469
2019-10-25,48.790000915527344
2019-10-28,49.11000061035156
2019-10-29,49.310001373291016
2019-10-30,49.959999084472656
2019-10-31,49.400001525878906
2019-11-01,50.470001220703125
2019-11-04,51.08000183105469
2019-11-05,51.529998779296875
2019-11-06,46.27000045776367
2019-11-07,47.380001068115234
2019-11-08,45.369998931884766
2019-11-11,45.720001220703125
2019-11-12,45.849998474121094
2019-11-13,44.779998779296875
2019-11-14,44.59000015258789
2019-11-15,44.150001525878906
2019-11-18,43.0
2019-11-19,42.220001220703125
2019-11-20,42.45000076293945
2019-11-21,41.880001068115234
2019-11-22,42.13999938964844
2019-11-25,43.06999969482422
2019-11-26,43.15999984741211
2019-11-27,43.369998931884766
2019-11-29,43.619998931884766
2019-12-02,41.970001220703125
2019-12-03,42.2599983215332
2019-12-04,42.5099983215332
2019-12-05,42.58000183105469
2019-12-06,43.2400016784668
2019-12-09,42.93000030517578
2019-12-10,41.86000061035156
2019-12-11,41.459999084472656
2019-12-12,41.95000076293945
2019-12-13,42.40999984741211
2019-12-16,41.959999084472656
2019-12-17,41.95000076293945
2019-12-18,41.880001068115234
2019-12-19,42.040000915527344
2019-12-20,42.4900016784668
2019-12-23,42.970001220703125
2019-12-24,42.5099983215332
2019-12-26,42.63999938964844
2019-12-27,42.75
2019-12-30,42.630001068115234
2019-12-31,42.970001220703125
2020-01-02,42.9900016784668
2020-01-03,42.880001068115234
2020-01-06,43.04999923706055
2020-01-07,43.11000061035156
2020-01-08,42.9900016784668
2020-01-09,42.68000030517578
2020-01-10,42.27000045776367
2020-01-13,41.900001525878906
2020-01-14,43.0
2020-01-15,43.81999969482422
2020-01-16,45.2400016784668
2020-01-17,46.029998779296875
2020-01-21,46.2599983215332
2020-01-22,46.279998779296875
2020-01-23,45.65999984741211
2020-01-24,45.7599983215332
2020-01-27,45.22999954223633
2020-01-28,45.88999938964844
2020-01-29,45.869998931884766
2020-01-30,46.279998779296875
2020-01-31,43.93000030517578
2020-02-03,43.68000030517578
2020-02-04,44.70000076293945
2020-02-05,45.2400016784668
2020-02-06,44.5
2020-02-07,45.439998626708984
2020-02-10,47.130001068115234
2020-02-11,46.720001220703125
2020-02-12,47.05500030517578
2020-02-13,47.5
2020-02-14,47.65999984741211
2020-02-18,47.279998779296875
2020-02-19,47.43000030517578
2020-02-20,47.529998779296875
2020-02-21,47.22999954223633
2020-02-24,46.220001220703125
2020-02-25,44.7599983215332
2020-02-26,48.029998779296875
2020-02-27,46.209999084472656
2020-02-28,48.25
2020-03-02,50.11000061035156
2020-03-03,48.0099983215332
2020-03-04,46.400001525878906
2020-03-05,46.060001373291016
2020-03-06,44.88999938964844
2020-03-09,38.939998626708984
2020-03-10,39.310001373291016
2020-03-11,38.619998931884766
2020-03-12,35.81999969482422
2020-03-13,36.4900016784668
2020-03-16,34.290000915527344
2020-03-17,34.650001525878906
2020-03-18,34.79999923706055
2020-03-19,40.27000045776367
2020-03-20,38.72999954223633
2020-03-23,38.150001525878906
2020-03-24,42.75
2020-03-25,39.83000183105469
2020-03-26,42.439998626708984
2020-03-27,39.83000183105469
2020-03-30,39.13999938964844
2020-03-31,38.90999984741211
2020-04-01,37.939998626708984
2020-04-02,36.79999923706055
2020-04-03,37.84000015258789
2020-04-06,41.290000915527344
2020-04-07,40.869998931884766
2020-04-08,41.93000030517578
2020-04-09,42.720001220703125
2020-04-13,42.36000061035156
2020-04-14,43.029998779296875
2020-04-15,42.65999984741211
2020-04-16,42.70000076293945
2020-04-17,44.77000045776367
2020-04-20,44.16999816894531
2020-04-21,43.20000076293945
2020-04-22,43.88999938964844
2020-04-23,44.9900016784668
2020-04-24,45.7400016784668
2020-04-27,45.38999938964844
2020-04-28,44.060001373291016
2020-04-29,45.150001525878906
2020-04-30,44.72999954223633
2020-05-01,41.83000183105469
2020-05-04,41.650001525878906
2020-05-05,43.18000030517578
2020-05-06,44.61000061035156
2020-05-07,47.630001068115234
2020-05-08,50.04999923706055
2020-05-11,51.33000183105469
2020-05-12,49.65999984741211
2020-05-13,49.06999969482422
2020-05-14,49.08000183105469
2020-05-15,50.33000183105469
2020-05-18,49.630001068115234
2020-05-19,49.86000061035156
2020-05-20,47.540000915527344
2020-05-21,45.189998626708984
2020-05-22,46.36000061035156
2020-05-26,48.88999938964844
2020-05-27,50.68000030517578
2020-05-28,46.95000076293945
2020-05-29,47.290000915527344
2020-06-01,50.68000030517578
2020-06-02,51.09000015258789
2020-06-03,55.91999816894531
2020-06-04,55.90999984741211
2020-06-05,58.83000183105469
2020-06-08,60.41999816894531
2020-06-09,59.349998474121094
2020-06-10,60.31999969482422
2020-06-11,57.220001220703125
2020-06-12,58.0099983215332
2020-06-15,59.88999938964844
2020-06-16,61.040000915527344
2020-06-17,61.97999954223633
2020-06-18,62.81999969482422
2020-06-19,62.70000076293945
2020-06-22,63.040000915527344
2020-06-23,63.689998626708984
2020-06-24,63.439998626708984
2020-06-25,64.91000366210938
2020-06-26,63.540000915527344
2020-06-29,63.7599983215332
2020-06-30,64.80999755859375
2020-07-01,66.68000030517578
2020-07-02,67.73999786376953
2020-07-06,68.12999725341797
2020-07-07,67.5999984741211
2020-07-08,69.3499984741211
2020-07-09,70.43000030517578
2020-07-10,70.76000213623047
2020-07-13,67.68000030517578
2020-07-14,68.66999816894531
2020-07-15,69.38999938964844
2020-07-16,69.20999908447266
2020-07-17,70.88999938964844
2020-07-20,72.83000183105469
2020-07-21,73.48999786376953
2020-07-22,72.83999633789062
2020-07-23,71.61000061035156
2020-07-24,67.80000305175781
2020-07-27,68.30999755859375
2020-07-28,66.61000061035156
2020-07-29,68.97000122070312
2020-07-30,69.13999938964844
2020-07-31,70.04000091552734
2020-08-03,58.279998779296875
2020-08-04,60.31999969482422
2020-08-05,62.16999816894531
2020-08-06,60.189998626708984
2020-08-07,60.25
2020-08-10,58.68000030517578
2020-08-11,57.93000030517578
2020-08-12,57.459999084472656
2020-08-13,57.25
2020-08-14,56.83000183105469
2020-08-17,57.130001068115234
2020-08-18,57.34000015258789
2020-08-19,58.02000045776367
2020-08-20,58.77000045776367
2020-08-21,58.7599983215332
2020-08-24,58.849998474121094
2020-08-25,59.630001068115234
2020-08-26,60.959999084472656
2020-08-27,60.09000015258789
2020-08-28,60.400001525878906
2020-08-31,59.869998931884766
2020-09-01,62.540000915527344
2020-09-02,63.25
2020-09-03,60.0099983215332
2020-09-04,58.689998626708984
2020-09-08,55.5
2020-09-09,56.38999938964844
2020-09-10,57.220001220703125
2020-09-11,55.935001373291016
2020-09-14,57.2599983215332
2020-09-15,57.459999084472656
2020-09-16,56.540000915527344
2020-09-17,53.93000030517578
2020-09-18,54.08000183105469
2020-09-21,54.5
2020-09-22,55.58000183105469
2020-09-23,54.755001068115234
2020-09-24,53.744998931884766
2020-09-25,55.040000915527344
2020-09-28,56.20000076293945
2020-09-29,55.88999938964844
2020-09-30,55.25
2020-10-01,57.4900016784668
2020-10-02,57.130001068115234
2020-10-05,58.5
2020-10-06,58.970001220703125
2020-10-07,59.400001525878906
2020-10-08,59.68000030517578
2020-10-09,60.540000915527344
2020-10-12,61.34000015258789
2020-10-13,61.560001373291016
2020-10-14,60.18000030517578
2020-10-15,60.849998474121094
2020-10-16,60.619998931884766
2020-10-19,59.400001525878906
2020-10-20,60.369998931884766
2020-10-21,60.0
2020-10-22,60.7400016784668
2020-10-23,60.29999923706055
2020-10-26,59.779998779296875
2020-10-27,60.040000915527344
2020-10-28,57.79999923706055
2020-10-29,59.0
2020-10-30,58.33000183105469
2020-11-02,60.90999984741211
2020-11-03,62.79999923706055
2020-11-04,64.80000305175781
2020-11-05,65.12000274658203
2020-11-06,73.1500015258789
2020-11-09,73.97000122070312
2020-11-10,70.37999725341797
2020-11-11,71.5
2020-11-12,70.55000305175781
2020-11-13,70.0199966430664
2020-11-16,70.23999786376953
2020-11-17,70.08999633789062
2020-11-18,69.93000030517578
2020-11-19,70.51000213623047
2020-11-20,69.45999908447266
2020-11-23,68.2300033569336
2020-11-24,71.2300033569336
2020-11-25,73.04000091552734
2020-11-27,74.41999816894531
2020-11-30,75.91000366210938
2020-12-01,73.19999694824219
2020-12-02,74.2699966430664
2020-12-03,76.91000366210938
2020-12-04,79.80000305175781
2020-12-07,79.5199966430664
2020-12-08,79.94000244140625
2020-12-09,76.31999969482422
2020-12-10,78.87999725341797
2020-12-11,77.8499984741211
2020-12-14,78.2300033569336
2020-12-15,83.30999755859375
2020-12-16,86.91999816894531
2020-12-17,90.44999694824219
2020-12-18,93.54000091552734
2020-12-21,95.76000213623047
2020-12-22,100.30000305175781
2020-12-23,100.93000030517578
2020-12-24,98.87999725341797
2020-12-28,103.2300033569336
2020-12-29,100.2300033569336
2020-12-30,103.79000091552734
2020-12-31,103.44999694824219
2021-01-04,100.44999694824219
2021-01-05,102.22000122070312
2021-01-06,100.06999969482422
2021-01-07,105.5
2021-01-08,105.08000183105469
2021-01-11,104.8499984741211
2021-01-12,106.0
2021-01-13,107.69000244140625
2021-01-14,99.79000091552734
2021-01-15,97.61000061035156
2021-01-19,97.94000244140625
2021-01-20,96.80000305175781
2021-01-21,95.58999633789062
2021-01-22,97.0
2021-01-25,97.86000061035156
2021-01-26,96.58000183105469
2021-01-27,97.81999969482422
2021-01-28,95.66999816894531
2021-01-29,92.91999816894531
2021-02-01,95.55999755859375
2021-02-02,96.5
2021-02-03,96.5
2021-02-04,96.27999877929688
2021-02-05,102.12000274658203
2021-02-08,101.3499984741211
2021-02-09,104.5999984741211
2021-02-10,101.87999725341797
2021-02-11,102.8499984741211
2021-02-12,103.7699966430664
2021-02-16,100.62000274658203
2021-02-17,97.41000366210938
2021-02-18,97.69000244140625
2021-02-19,99.29000091552734
2021-02-22,94.66999816894531
2021-02-23,92.9000015258789
2021-02-24,92.87000274658203
2021-02-25,88.73999786376953
2021-02-26,87.87999725341797
2021-03-01,93.97000122070312
2021-03-02,91.11000061035156
2021-03-03,87.05000305175781
2021-03-04,84.72000122070312
2021-03-05,86.63999938964844
2021-03-08,83.02999877929688
2021-03-09,87.87999725341797
2021-03-10,88.27999877929688
2021-03-11,92.04000091552734
2021-03-12,87.23999786376953
2021-03-15,89.2300033569336
2021-03-16,88.61000061035156
2021-03-17,88.58999633789062
2021-03-18,84.05999755859375
2021-03-19,86.52999877929688
2021-03-22,87.44000244140625
2021-03-23,84.55000305175781
2021-03-24,82.02999877929688
2021-03-25,83.41000366210938
2021-03-26,87.12999725341797
2021-03-29,85.22000122070312
2021-03-30,84.1500015258789
2021-03-31,86.37999725341797
2021-04-01,87.52999877929688
2021-04-05,88.31999969482422
2021-04-06,87.72000122070312
2021-04-07,85.7300033569336
2021-04-08,89.87999725341797
2021-04-09,88.77999877929688
2021-04-12,91.30000305175781
2021-04-13,93.23999786376953
2021-04-14,94.25
2021-04-15,94.16000366210938
2021-04-16,94.9000015258789
2021-04-19,92.75
2021-04-20,88.47000122070312
2021-04-21,90.55999755859375
2021-04-22,90.16000366210938
2021-04-23,93.16000366210938
2021-04-26,94.7249984741211
2021-04-27,95.2300033569336
2021-04-28,94.12999725341797
2021-04-29,92.38999938964844
2021-04-30,89.76000213623047
2021-05-03,89.19000244140625
2021-05-04,85.63999938964844
2021-05-05,83.9800033569336
2021-05-06,84.05999755859375
2021-05-07,85.06999969482422
2021-05-10,82.83000183105469
2021-05-11,84.01000213623047
2021-05-12,81.66000366210938
2021-05-13,80.26000213623047
2021-05-14,82.51000213623047
