,EVR
2010-06-02,30.420000076293945
2010-06-03,30.020000457763672
2010-06-04,28.350000381469727
2010-06-07,26.860000610351562
2010-06-08,26.809999465942383
2010-06-09,25.979999542236328
2010-06-10,26.18000030517578
2010-06-11,26.299999237060547
2010-06-14,26.809999465942383
2010-06-15,27.219999313354492
2010-06-16,27.309999465942383
2010-06-17,27.530000686645508
2010-06-18,27.56999969482422
2010-06-21,27.209999084472656
2010-06-22,26.940000534057617
2010-06-23,26.639999389648438
2010-06-24,25.75
2010-06-25,25.420000076293945
2010-06-28,25.479999542236328
2010-06-29,24.170000076293945
2010-06-30,23.350000381469727
2010-07-01,21.8700008392334
2010-07-02,22.799999237060547
2010-07-06,22.700000762939453
2010-07-07,23.549999237060547
2010-07-08,23.049999237060547
2010-07-09,23.979999542236328
2010-07-12,23.700000762939453
2010-07-13,23.989999771118164
2010-07-14,24.1299991607666
2010-07-15,23.920000076293945
2010-07-16,22.93000030517578
2010-07-19,22.110000610351562
2010-07-20,23.110000610351562
2010-07-21,22.969999313354492
2010-07-22,24.100000381469727
2010-07-23,24.719999313354492
2010-07-26,25.579999923706055
2010-07-27,25.0
2010-07-28,24.110000610351562
2010-07-29,24.100000381469727
2010-07-30,23.479999542236328
2010-08-02,23.239999771118164
2010-08-03,23.059999465942383
2010-08-04,22.950000762939453
2010-08-05,23.75
2010-08-06,24.1200008392334
2010-08-09,25.040000915527344
2010-08-10,24.969999313354492
2010-08-11,24.5
2010-08-12,25.0
2010-08-13,24.799999237060547
2010-08-16,24.950000762939453
2010-08-17,24.780000686645508
2010-08-18,25.0
2010-08-19,24.65999984741211
2010-08-20,26.020000457763672
2010-08-23,25.3700008392334
2010-08-24,25.010000228881836
2010-08-25,24.899999618530273
2010-08-26,24.969999313354492
2010-08-27,25.790000915527344
2010-08-30,24.829999923706055
2010-08-31,24.489999771118164
2010-09-01,25.899999618530273
2010-09-02,27.200000762939453
2010-09-03,28.670000076293945
2010-09-07,27.90999984741211
2010-09-08,28.889999389648438
2010-09-09,28.469999313354492
2010-09-10,28.389999389648438
2010-09-13,29.350000381469727
2010-09-14,27.850000381469727
2010-09-15,27.75
2010-09-16,26.75
2010-09-17,26.530000686645508
2010-09-20,27.09000015258789
2010-09-21,26.950000762939453
2010-09-22,26.709999084472656
2010-09-23,26.399999618530273
2010-09-24,27.100000381469727
2010-09-27,26.940000534057617
2010-09-28,27.43000030517578
2010-09-29,27.8700008392334
2010-09-30,28.610000610351562
2010-10-01,28.149999618530273
2010-10-04,28.350000381469727
2010-10-05,28.540000915527344
2010-10-06,28.579999923706055
2010-10-07,28.200000762939453
2010-10-08,28.420000076293945
2010-10-11,28.5
2010-10-12,28.56999969482422
2010-10-13,28.950000762939453
2010-10-14,28.040000915527344
2010-10-15,28.100000381469727
2010-10-18,28.81999969482422
2010-10-19,28.43000030517578
2010-10-20,28.719999313354492
2010-10-21,28.43000030517578
2010-10-22,29.100000381469727
2010-10-25,29.260000228881836
2010-10-26,29.540000915527344
2010-10-27,29.549999237060547
2010-10-28,30.100000381469727
2010-10-29,30.360000610351562
2010-11-01,30.030000686645508
2010-11-02,31.079999923706055
2010-11-03,31.6200008392334
2010-11-04,32.5
2010-11-05,32.599998474121094
2010-11-08,32.88999938964844
2010-11-09,31.799999237060547
2010-11-10,32.209999084472656
2010-11-11,32.29999923706055
2010-11-12,32.25
2010-11-15,32.290000915527344
2010-11-16,31.93000030517578
2010-11-17,30.940000534057617
2010-11-18,31.030000686645508
2010-11-19,30.989999771118164
2010-11-22,30.93000030517578
2010-11-23,30.270000457763672
2010-11-24,30.670000076293945
2010-11-26,30.540000915527344
2010-11-29,30.1299991607666
2010-11-30,30.18000030517578
2010-12-01,29.979999542236328
2010-12-02,30.559999465942383
2010-12-03,31.100000381469727
2010-12-06,30.989999771118164
2010-12-07,31.3799991607666
2010-12-08,32.40999984741211
2010-12-09,33.349998474121094
2010-12-10,33.619998931884766
2010-12-13,32.83000183105469
2010-12-14,32.91999816894531
2010-12-15,32.619998931884766
2010-12-16,32.0
2010-12-17,33.029998779296875
2010-12-20,33.2599983215332
2010-12-21,34.36000061035156
2010-12-22,34.7400016784668
2010-12-23,33.81999969482422
2010-12-27,34.11000061035156
2010-12-28,33.93000030517578
2010-12-29,34.119998931884766
2010-12-30,34.08000183105469
2010-12-31,34.0
2011-01-03,35.560001373291016
2011-01-04,34.189998626708984
2011-01-05,34.63999938964844
2011-01-06,34.88999938964844
2011-01-07,34.95000076293945
2011-01-10,34.93000030517578
2011-01-11,34.400001525878906
2011-01-12,34.97999954223633
2011-01-13,34.650001525878906
2011-01-14,34.93000030517578
2011-01-18,34.970001220703125
2011-01-19,34.5099983215332
2011-01-20,34.41999816894531
2011-01-21,34.279998779296875
2011-01-24,34.41999816894531
2011-01-25,34.20000076293945
2011-01-26,34.66999816894531
2011-01-27,33.7599983215332
2011-01-28,31.850000381469727
2011-01-31,32.29999923706055
2011-02-01,31.809999465942383
2011-02-02,34.630001068115234
2011-02-03,34.97999954223633
2011-02-04,34.70000076293945
2011-02-07,34.970001220703125
2011-02-08,34.790000915527344
2011-02-09,34.790000915527344
2011-02-10,34.7400016784668
2011-02-11,34.13999938964844
2011-02-14,33.79999923706055
2011-02-15,33.5
2011-02-16,34.27000045776367
2011-02-17,34.38999938964844
2011-02-18,34.849998474121094
2011-02-22,33.900001525878906
2011-02-23,33.599998474121094
2011-02-24,33.779998779296875
2011-02-25,34.97999954223633
2011-02-28,34.47999954223633
2011-03-01,33.459999084472656
2011-03-02,33.29999923706055
2011-03-03,33.77000045776367
2011-03-04,33.380001068115234
2011-03-07,32.540000915527344
2011-03-08,33.25
2011-03-09,32.939998626708984
2011-03-10,32.29999923706055
2011-03-11,32.15999984741211
2011-03-14,31.75
2011-03-15,31.030000686645508
2011-03-16,30.530000686645508
2011-03-17,30.469999313354492
2011-03-18,30.399999618530273
2011-03-21,34.060001373291016
2011-03-22,33.41999816894531
2011-03-23,34.25
2011-03-24,34.560001373291016
2011-03-25,34.959999084472656
2011-03-28,33.84000015258789
2011-03-29,33.7400016784668
2011-03-30,34.38999938964844
2011-03-31,34.290000915527344
2011-04-01,34.66999816894531
2011-04-04,34.70000076293945
2011-04-05,34.27000045776367
2011-04-06,34.31999969482422
2011-04-07,34.310001373291016
2011-04-08,34.029998779296875
2011-04-11,33.970001220703125
2011-04-12,33.70000076293945
2011-04-13,33.5
2011-04-14,33.470001220703125
2011-04-15,34.2400016784668
2011-04-18,33.97999954223633
2011-04-19,33.209999084472656
2011-04-20,33.939998626708984
2011-04-21,33.97999954223633
2011-04-25,34.15999984741211
2011-04-26,34.119998931884766
2011-04-27,34.099998474121094
2011-04-28,34.29999923706055
2011-04-29,34.88999938964844
2011-05-02,35.959999084472656
2011-05-03,36.130001068115234
2011-05-04,34.91999816894531
2011-05-05,36.0
2011-05-06,35.369998931884766
2011-05-09,35.72999954223633
2011-05-10,36.06999969482422
2011-05-11,35.9900016784668
2011-05-12,36.33000183105469
2011-05-13,36.47999954223633
2011-05-16,36.72999954223633
2011-05-17,36.790000915527344
2011-05-18,35.93000030517578
2011-05-19,35.72999954223633
2011-05-20,35.41999816894531
2011-05-23,35.40999984741211
2011-05-24,35.459999084472656
2011-05-25,35.689998626708984
2011-05-26,35.59000015258789
2011-05-27,36.209999084472656
2011-05-31,37.0099983215332
2011-06-01,35.86000061035156
2011-06-02,35.779998779296875
2011-06-03,35.060001373291016
2011-06-06,34.20000076293945
2011-06-07,34.2599983215332
2011-06-08,34.36000061035156
2011-06-09,35.459999084472656
2011-06-10,34.56999969482422
2011-06-13,35.650001525878906
2011-06-14,34.380001068115234
2011-06-15,33.119998931884766
2011-06-16,33.119998931884766
2011-06-17,33.52000045776367
2011-06-20,32.810001373291016
2011-06-21,33.22999954223633
2011-06-22,33.72999954223633
2011-06-23,32.689998626708984
2011-06-24,32.56999969482422
2011-06-27,32.900001525878906
2011-06-28,32.9900016784668
2011-06-29,33.29999923706055
2011-06-30,33.31999969482422
2011-07-01,33.599998474121094
2011-07-05,33.45000076293945
2011-07-06,32.970001220703125
2011-07-07,33.20000076293945
2011-07-08,32.79999923706055
2011-07-11,31.739999771118164
2011-07-12,31.75
2011-07-13,31.989999771118164
2011-07-14,31.579999923706055
2011-07-15,31.280000686645508
2011-07-18,30.600000381469727
2011-07-19,30.360000610351562
2011-07-20,30.690000534057617
2011-07-21,31.959999084472656
2011-07-22,31.860000610351562
2011-07-25,31.290000915527344
2011-07-26,30.889999389648438
2011-07-27,29.200000762939453
2011-07-28,29.31999969482422
2011-07-29,28.43000030517578
2011-08-01,27.93000030517578
2011-08-02,26.190000534057617
2011-08-03,25.790000915527344
2011-08-04,24.940000534057617
2011-08-05,23.68000030517578
2011-08-08,21.40999984741211
2011-08-09,23.40999984741211
2011-08-10,21.100000381469727
2011-08-11,21.579999923706055
2011-08-12,21.889999389648438
2011-08-15,23.139999389648438
2011-08-16,23.309999465942383
2011-08-17,23.549999237060547
2011-08-18,22.8700008392334
2011-08-19,22.809999465942383
2011-08-22,22.719999313354492
2011-08-23,23.799999237060547
2011-08-24,24.510000228881836
2011-08-25,24.149999618530273
2011-08-26,24.399999618530273
2011-08-29,25.559999465942383
2011-08-30,25.809999465942383
2011-08-31,26.229999542236328
2011-09-01,25.75
2011-09-02,24.1200008392334
2011-09-06,23.850000381469727
2011-09-07,25.469999313354492
2011-09-08,24.540000915527344
2011-09-09,23.510000228881836
2011-09-12,23.639999389648438
2011-09-13,24.1299991607666
2011-09-14,24.59000015258789
2011-09-15,24.139999389648438
2011-09-16,24.520000457763672
2011-09-19,23.56999969482422
2011-09-20,23.190000534057617
2011-09-21,22.5
2011-09-22,22.559999465942383
2011-09-23,23.3700008392334
2011-09-26,23.209999084472656
2011-09-27,24.209999084472656
2011-09-28,22.690000534057617
2011-09-29,23.389999389648438
2011-09-30,22.799999237060547
2011-10-03,20.93000030517578
2011-10-04,22.670000076293945
2011-10-05,23.65999984741211
2011-10-06,24.489999771118164
2011-10-07,23.75
2011-10-10,25.030000686645508
2011-10-11,24.670000076293945
2011-10-12,24.799999237060547
2011-10-13,24.149999618530273
2011-10-14,24.25
2011-10-17,23.760000228881836
2011-10-18,24.690000534057617
2011-10-19,23.90999984741211
2011-10-20,24.06999969482422
2011-10-21,23.600000381469727
2011-10-24,24.469999313354492
2011-10-25,23.43000030517578
2011-10-26,23.700000762939453
2011-10-27,28.75
2011-10-28,28.809999465942383
2011-10-31,27.440000534057617
2011-11-01,26.260000228881836
2011-11-02,27.6299991607666
2011-11-03,28.079999923706055
2011-11-04,28.25
2011-11-07,28.100000381469727
2011-11-08,28.6299991607666
2011-11-09,26.829999923706055
2011-11-10,27.31999969482422
2011-11-11,28.079999923706055
2011-11-14,27.280000686645508
2011-11-15,27.700000762939453
2011-11-16,26.56999969482422
2011-11-17,25.979999542236328
2011-11-18,25.799999237060547
2011-11-21,25.479999542236328
2011-11-22,24.760000228881836
2011-11-23,24.020000457763672
2011-11-25,23.690000534057617
2011-11-28,25.889999389648438
2011-11-29,25.520000457763672
2011-11-30,27.690000534057617
2011-12-01,27.049999237060547
2011-12-02,27.1200008392334
2011-12-05,28.0
2011-12-06,27.75
2011-12-07,28.280000686645508
2011-12-08,26.889999389648438
2011-12-09,27.809999465942383
2011-12-12,27.190000534057617
2011-12-13,26.799999237060547
2011-12-14,26.219999313354492
2011-12-15,26.950000762939453
2011-12-16,26.329999923706055
2011-12-19,25.889999389648438
2011-12-20,26.399999618530273
2011-12-21,26.049999237060547
2011-12-22,27.1200008392334
2011-12-23,27.450000762939453
2011-12-27,27.190000534057617
2011-12-28,25.899999618530273
2011-12-29,26.600000381469727
2011-12-30,26.6200008392334
2012-01-03,27.3799991607666
2012-01-04,27.06999969482422
2012-01-05,27.219999313354492
2012-01-06,26.950000762939453
2012-01-09,27.260000228881836
2012-01-10,27.68000030517578
2012-01-11,27.270000457763672
2012-01-12,27.06999969482422
2012-01-13,26.18000030517578
2012-01-17,25.90999984741211
2012-01-18,26.200000762939453
2012-01-19,27.559999465942383
2012-01-20,28.440000534057617
2012-01-23,28.559999465942383
2012-01-24,28.450000762939453
2012-01-25,28.219999313354492
2012-01-26,28.59000015258789
2012-01-27,28.770000457763672
2012-01-30,28.229999542236328
2012-01-31,28.190000534057617
2012-02-01,29.239999771118164
2012-02-02,29.0
2012-02-03,29.75
2012-02-06,29.1200008392334
2012-02-07,28.780000686645508
2012-02-08,28.479999542236328
2012-02-09,28.200000762939453
2012-02-10,27.68000030517578
2012-02-13,28.43000030517578
2012-02-14,28.020000457763672
2012-02-15,27.739999771118164
2012-02-16,28.579999923706055
2012-02-17,28.760000228881836
2012-02-21,28.6200008392334
2012-02-22,28.06999969482422
2012-02-23,28.100000381469727
2012-02-24,28.0
2012-02-27,28.059999465942383
2012-02-28,27.969999313354492
2012-02-29,27.190000534057617
2012-03-01,27.56999969482422
2012-03-02,27.0
2012-03-05,27.520000457763672
2012-03-06,27.399999618530273
2012-03-07,26.719999313354492
2012-03-08,26.719999313354492
2012-03-09,27.43000030517578
2012-03-12,27.3700008392334
2012-03-13,28.059999465942383
2012-03-14,28.110000610351562
2012-03-15,28.899999618530273
2012-03-16,29.09000015258789
2012-03-19,28.8799991607666
2012-03-20,28.969999313354492
2012-03-21,29.030000686645508
2012-03-22,28.700000762939453
2012-03-23,28.940000534057617
2012-03-26,29.280000686645508
2012-03-27,29.75
2012-03-28,30.06999969482422
2012-03-29,29.43000030517578
2012-03-30,29.06999969482422
2012-04-02,28.8700008392334
2012-04-03,28.68000030517578
2012-04-04,28.18000030517578
2012-04-05,27.829999923706055
2012-04-09,26.049999237060547
2012-04-10,24.850000381469727
2012-04-11,25.3700008392334
2012-04-12,26.010000228881836
2012-04-13,25.309999465942383
2012-04-16,25.290000915527344
2012-04-17,25.59000015258789
2012-04-18,25.31999969482422
2012-04-19,25.149999618530273
2012-04-20,25.25
2012-04-23,24.889999389648438
2012-04-24,24.600000381469727
2012-04-25,25.049999237060547
2012-04-26,25.290000915527344
2012-04-27,26.270000457763672
2012-04-30,26.43000030517578
2012-05-01,25.959999084472656
2012-05-02,26.209999084472656
2012-05-03,26.049999237060547
2012-05-04,26.1200008392334
2012-05-07,26.40999984741211
2012-05-08,26.3700008392334
2012-05-09,26.079999923706055
2012-05-10,26.299999237060547
2012-05-11,25.389999389648438
2012-05-14,24.81999969482422
2012-05-15,24.3700008392334
2012-05-16,24.260000228881836
2012-05-17,23.920000076293945
2012-05-18,23.799999237060547
2012-05-21,24.649999618530273
2012-05-22,24.950000762939453
2012-05-23,24.530000686645508
2012-05-24,24.530000686645508
2012-05-25,24.670000076293945
2012-05-29,25.229999542236328
2012-05-30,24.799999237060547
2012-05-31,24.709999084472656
2012-06-01,23.739999771118164
2012-06-04,23.149999618530273
2012-06-05,23.399999618530273
2012-06-06,24.059999465942383
2012-06-07,24.229999542236328
2012-06-08,23.809999465942383
2012-06-11,24.010000228881836
2012-06-12,23.780000686645508
2012-06-13,23.469999313354492
2012-06-14,23.229999542236328
2012-06-15,23.389999389648438
2012-06-18,23.40999984741211
2012-06-19,24.559999465942383
2012-06-20,24.559999465942383
2012-06-21,24.350000381469727
2012-06-22,23.790000915527344
2012-06-25,22.420000076293945
2012-06-26,22.1200008392334
2012-06-27,22.360000610351562
2012-06-28,22.450000762939453
2012-06-29,23.389999389648438
2012-07-02,24.100000381469727
2012-07-03,24.469999313354492
2012-07-05,24.010000228881836
2012-07-06,23.799999237060547
2012-07-09,23.270000457763672
2012-07-10,22.8799991607666
2012-07-11,22.65999984741211
2012-07-12,22.219999313354492
2012-07-13,22.350000381469727
2012-07-16,22.40999984741211
2012-07-17,22.850000381469727
2012-07-18,22.860000610351562
2012-07-19,22.079999923706055
2012-07-20,21.770000457763672
2012-07-23,21.209999084472656
2012-07-24,20.829999923706055
2012-07-25,20.950000762939453
2012-07-26,21.979999542236328
2012-07-27,22.06999969482422
2012-07-30,22.959999084472656
2012-07-31,23.170000076293945
2012-08-01,22.549999237060547
2012-08-02,22.389999389648438
2012-08-03,23.579999923706055
2012-08-06,23.969999313354492
2012-08-07,24.31999969482422
2012-08-08,24.459999084472656
2012-08-09,24.299999237060547
2012-08-10,24.479999542236328
2012-08-13,24.6200008392334
2012-08-14,24.84000015258789
2012-08-15,24.709999084472656
2012-08-16,25.3700008392334
2012-08-17,25.81999969482422
2012-08-20,25.520000457763672
2012-08-21,26.0
2012-08-22,25.729999542236328
2012-08-23,25.479999542236328
2012-08-24,25.299999237060547
2012-08-27,25.229999542236328
2012-08-28,25.200000762939453
2012-08-29,25.0
2012-08-30,24.670000076293945
2012-08-31,24.700000762939453
2012-09-04,25.030000686645508
2012-09-05,24.530000686645508
2012-09-06,24.940000534057617
2012-09-07,25.899999618530273
2012-09-10,25.229999542236328
2012-09-11,25.299999237060547
2012-09-12,25.280000686645508
2012-09-13,26.81999969482422
2012-09-14,26.90999984741211
2012-09-17,27.09000015258789
2012-09-18,27.1200008392334
2012-09-19,27.209999084472656
2012-09-20,27.43000030517578
2012-09-21,28.200000762939453
2012-09-24,28.020000457763672
2012-09-25,27.25
2012-09-26,27.040000915527344
2012-09-27,27.309999465942383
2012-09-28,27.0
2012-10-01,27.329999923706055
2012-10-02,27.540000915527344
2012-10-03,27.809999465942383
2012-10-04,27.8700008392334
2012-10-05,27.56999969482422
2012-10-08,27.290000915527344
2012-10-09,27.049999237060547
2012-10-10,26.610000610351562
2012-10-11,26.579999923706055
2012-10-12,26.280000686645508
2012-10-15,26.479999542236328
2012-10-16,26.770000457763672
2012-10-17,27.549999237060547
2012-10-18,26.56999969482422
2012-10-19,25.829999923706055
2012-10-22,25.75
2012-10-23,25.8700008392334
2012-10-24,25.639999389648438
2012-10-25,27.649999618530273
2012-10-26,27.489999771118164
2012-10-31,27.899999618530273
2012-11-01,28.100000381469727
2012-11-02,28.299999237060547
2012-11-05,28.200000762939453
2012-11-06,28.549999237060547
2012-11-07,27.110000610351562
2012-11-08,27.100000381469727
2012-11-09,27.030000686645508
2012-11-12,27.1299991607666
2012-11-13,26.90999984741211
2012-11-14,26.0
2012-11-15,25.780000686645508
2012-11-16,25.790000915527344
2012-11-19,26.59000015258789
2012-11-20,26.350000381469727
2012-11-21,26.389999389648438
2012-11-23,27.110000610351562
2012-11-26,27.579999923706055
2012-11-27,27.489999771118164
2012-11-28,27.610000610351562
2012-11-29,27.399999618530273
2012-11-30,27.469999313354492
2012-12-03,27.520000457763672
2012-12-04,27.6200008392334
2012-12-05,27.75
2012-12-06,27.969999313354492
2012-12-07,27.989999771118164
2012-12-10,27.899999618530273
2012-12-11,28.219999313354492
2012-12-12,28.25
2012-12-13,28.040000915527344
2012-12-14,28.530000686645508
2012-12-17,28.75
2012-12-18,29.360000610351562
2012-12-19,29.979999542236328
2012-12-20,29.59000015258789
2012-12-21,29.639999389648438
2012-12-24,29.479999542236328
2012-12-26,29.399999618530273
2012-12-27,29.530000686645508
2012-12-28,29.649999618530273
2012-12-31,30.190000534057617
2013-01-02,31.40999984741211
2013-01-03,32.040000915527344
2013-01-04,32.689998626708984
2013-01-07,32.400001525878906
2013-01-08,32.540000915527344
2013-01-09,32.779998779296875
2013-01-10,32.9900016784668
2013-01-11,33.06999969482422
2013-01-14,33.08000183105469
2013-01-15,33.0
2013-01-16,32.81999969482422
2013-01-17,33.2400016784668
2013-01-18,34.34000015258789
2013-01-22,34.77000045776367
2013-01-23,34.4900016784668
2013-01-24,34.84000015258789
2013-01-25,35.5
2013-01-28,35.5
2013-01-29,35.599998474121094
2013-01-30,37.41999816894531
2013-01-31,38.31999969482422
2013-02-01,38.540000915527344
2013-02-04,38.15999984741211
2013-02-05,38.75
2013-02-06,38.939998626708984
2013-02-07,39.310001373291016
2013-02-08,38.95000076293945
2013-02-11,38.95000076293945
2013-02-12,39.25
2013-02-13,38.97999954223633
2013-02-14,40.150001525878906
2013-02-15,40.25
2013-02-19,40.58000183105469
2013-02-20,39.58000183105469
2013-02-21,38.66999816894531
2013-02-22,39.77000045776367
2013-02-25,38.84000015258789
2013-02-26,39.279998779296875
2013-02-27,40.41999816894531
2013-02-28,40.70000076293945
2013-03-01,40.70000076293945
2013-03-04,41.880001068115234
2013-03-05,41.970001220703125
2013-03-06,43.11000061035156
2013-03-07,43.15999984741211
2013-03-08,43.08000183105469
2013-03-11,42.630001068115234
2013-03-12,42.47999954223633
2013-03-13,43.0099983215332
2013-03-14,43.380001068115234
2013-03-15,43.88999938964844
2013-03-18,44.02000045776367
2013-03-19,43.2599983215332
2013-03-20,44.34000015258789
2013-03-21,43.849998474121094
2013-03-22,42.060001373291016
2013-03-25,41.650001525878906
2013-03-26,41.459999084472656
2013-03-27,42.02000045776367
2013-03-28,41.599998474121094
2013-04-01,40.599998474121094
2013-04-02,40.459999084472656
2013-04-03,38.70000076293945
2013-04-04,38.58000183105469
2013-04-05,37.2400016784668
2013-04-08,38.15999984741211
2013-04-09,37.599998474121094
2013-04-10,39.29999923706055
2013-04-11,38.83000183105469
2013-04-12,38.369998931884766
2013-04-15,37.209999084472656
2013-04-16,38.189998626708984
2013-04-17,37.11000061035156
2013-04-18,35.09000015258789
2013-04-19,36.02000045776367
2013-04-22,36.2400016784668
2013-04-23,36.869998931884766
2013-04-24,37.599998474121094
2013-04-25,37.7400016784668
2013-04-26,37.86000061035156
2013-04-29,38.040000915527344
2013-04-30,37.75
2013-05-01,37.560001373291016
2013-05-02,38.20000076293945
2013-05-03,38.97999954223633
2013-05-06,39.38999938964844
2013-05-07,40.0099983215332
2013-05-08,40.52000045776367
2013-05-09,40.099998474121094
2013-05-10,40.61000061035156
2013-05-13,40.529998779296875
2013-05-14,41.630001068115234
2013-05-15,41.70000076293945
2013-05-16,41.16999816894531
2013-05-17,41.40999984741211
2013-05-20,41.20000076293945
2013-05-21,40.70000076293945
2013-05-22,39.77000045776367
2013-05-23,39.77000045776367
2013-05-24,39.77000045776367
2013-05-28,41.0
2013-05-29,40.33000183105469
2013-05-30,40.36000061035156
2013-05-31,39.720001220703125
2013-06-03,38.849998474121094
2013-06-04,37.900001525878906
2013-06-05,36.869998931884766
2013-06-06,37.54999923706055
2013-06-07,37.59000015258789
2013-06-10,37.099998474121094
2013-06-11,36.310001373291016
2013-06-12,36.33000183105469
2013-06-13,38.02000045776367
2013-06-14,38.43000030517578
2013-06-17,39.790000915527344
2013-06-18,41.040000915527344
2013-06-19,40.33000183105469
2013-06-20,38.4900016784668
2013-06-21,38.040000915527344
2013-06-24,36.70000076293945
2013-06-25,37.119998931884766
2013-06-26,37.13999938964844
2013-06-27,39.04999923706055
2013-06-28,39.279998779296875
2013-07-01,39.77000045776367
2013-07-02,38.27000045776367
2013-07-03,37.869998931884766
2013-07-05,38.36000061035156
2013-07-08,40.08000183105469
2013-07-09,39.959999084472656
2013-07-10,39.279998779296875
2013-07-11,40.400001525878906
2013-07-12,41.060001373291016
2013-07-15,43.029998779296875
2013-07-16,42.869998931884766
2013-07-17,42.29999923706055
2013-07-18,42.79999923706055
2013-07-19,42.63999938964844
2013-07-22,42.90999984741211
2013-07-23,44.18000030517578
2013-07-24,45.290000915527344
2013-07-25,45.7400016784668
2013-07-26,45.189998626708984
2013-07-29,45.15999984741211
2013-07-30,46.59000015258789
2013-07-31,47.41999816894531
2013-08-01,48.119998931884766
2013-08-02,48.09000015258789
2013-08-05,47.52000045776367
2013-08-06,46.0099983215332
2013-08-07,46.36000061035156
2013-08-08,48.209999084472656
2013-08-09,48.09000015258789
2013-08-12,46.97999954223633
2013-08-13,47.310001373291016
2013-08-14,47.310001373291016
2013-08-15,45.54999923706055
2013-08-16,46.34000015258789
2013-08-19,45.599998474121094
2013-08-20,46.560001373291016
2013-08-21,46.65999984741211
2013-08-22,47.45000076293945
2013-08-23,46.68000030517578
2013-08-26,46.369998931884766
2013-08-27,44.34000015258789
2013-08-28,43.9900016784668
2013-08-29,45.599998474121094
2013-08-30,44.59000015258789
2013-09-03,45.36000061035156
2013-09-04,46.900001525878906
2013-09-05,47.7599983215332
2013-09-06,48.95000076293945
2013-09-09,49.099998474121094
2013-09-10,50.47999954223633
2013-09-11,49.689998626708984
2013-09-12,50.13999938964844
2013-09-13,50.31999969482422
2013-09-16,50.56999969482422
2013-09-17,50.70000076293945
2013-09-18,51.849998474121094
2013-09-19,50.90999984741211
2013-09-20,50.150001525878906
2013-09-23,48.900001525878906
2013-09-24,49.439998626708984
2013-09-25,49.349998474121094
2013-09-26,49.880001068115234
2013-09-27,50.2599983215332
2013-09-30,49.22999954223633
2013-10-01,50.52000045776367
2013-10-02,48.720001220703125
2013-10-03,48.29999923706055
2013-10-04,48.4900016784668
2013-10-07,46.9900016784668
2013-10-08,45.66999816894531
2013-10-09,46.2400016784668
2013-10-10,48.13999938964844
2013-10-11,48.61000061035156
2013-10-14,49.20000076293945
2013-10-15,48.5099983215332
2013-10-16,50.279998779296875
2013-10-17,50.16999816894531
2013-10-18,50.88999938964844
2013-10-21,50.5
2013-10-22,49.7599983215332
2013-10-23,49.56999969482422
2013-10-24,54.0
2013-10-25,52.52000045776367
2013-10-28,52.5099983215332
2013-10-29,52.11000061035156
2013-10-30,50.83000183105469
2013-10-31,50.470001220703125
2013-11-01,51.41999816894531
2013-11-04,51.15999984741211
2013-11-05,51.22999954223633
2013-11-06,52.2599983215332
2013-11-07,50.79999923706055
2013-11-08,52.27000045776367
2013-11-11,52.25
2013-11-12,52.130001068115234
2013-11-13,53.0
2013-11-14,52.619998931884766
2013-11-15,52.61000061035156
2013-11-18,52.810001373291016
2013-11-19,52.459999084472656
2013-11-20,52.65999984741211
2013-11-21,54.7400016784668
2013-11-22,54.4900016784668
2013-11-25,55.18000030517578
2013-11-26,55.2599983215332
2013-11-27,55.11000061035156
2013-11-29,54.849998474121094
2013-12-02,54.689998626708984
2013-12-03,54.439998626708984
2013-12-04,53.689998626708984
2013-12-05,53.77000045776367
2013-12-06,54.68000030517578
2013-12-09,55.54999923706055
2013-12-10,55.16999816894531
2013-12-11,55.369998931884766
2013-12-12,54.75
2013-12-13,55.349998474121094
2013-12-16,58.16999816894531
2013-12-17,57.93000030517578
2013-12-18,59.72999954223633
2013-12-19,59.5
2013-12-20,60.20000076293945
2013-12-23,60.529998779296875
2013-12-24,60.38999938964844
2013-12-26,60.5099983215332
2013-12-27,60.400001525878906
2013-12-30,59.529998779296875
2013-12-31,59.779998779296875
2014-01-02,58.02000045776367
2014-01-03,58.81999969482422
2014-01-06,58.16999816894531
2014-01-07,59.16999816894531
2014-01-08,58.72999954223633
2014-01-09,59.88999938964844
2014-01-10,59.5099983215332
2014-01-13,57.61000061035156
2014-01-14,60.310001373291016
2014-01-15,61.959999084472656
2014-01-16,61.290000915527344
2014-01-17,62.02000045776367
2014-01-21,62.36000061035156
2014-01-22,63.13999938964844
2014-01-23,62.43000030517578
2014-01-24,59.15999984741211
2014-01-27,56.79999923706055
2014-01-28,57.68000030517578
2014-01-29,56.099998474121094
2014-01-30,56.27000045776367
2014-01-31,55.84000015258789
2014-02-03,52.529998779296875
2014-02-04,53.18000030517578
2014-02-05,52.689998626708984
2014-02-06,52.79999923706055
2014-02-07,53.56999969482422
2014-02-10,54.43000030517578
2014-02-11,54.279998779296875
2014-02-12,55.0
2014-02-13,56.279998779296875
2014-02-14,55.630001068115234
2014-02-18,56.83000183105469
2014-02-19,55.81999969482422
2014-02-20,56.869998931884766
2014-02-21,56.810001373291016
2014-02-24,57.349998474121094
2014-02-25,56.650001525878906
2014-02-26,55.75
2014-02-27,56.86000061035156
2014-02-28,55.63999938964844
2014-03-03,54.47999954223633
2014-03-04,56.290000915527344
2014-03-05,56.5
2014-03-06,57.08000183105469
2014-03-07,57.7400016784668
2014-03-10,58.20000076293945
