,EBSB
2011-09-07,4.95506477355957
2011-09-08,4.828431129455566
2011-09-09,4.730391979217529
2011-09-12,4.746732234954834
2011-09-13,4.803922176361084
2011-09-14,4.922386169433594
2011-09-15,4.92647123336792
2011-09-16,4.88153600692749
2011-09-19,4.742647171020508
2011-09-20,4.599672794342041
2011-09-21,4.477124214172363
2011-09-22,4.370914936065674
2011-09-23,4.468954086303711
2011-09-26,4.534314155578613
2011-09-27,4.636437892913818
2011-09-28,4.395424842834473
2011-09-29,4.517973899841309
2011-09-30,4.456698894500732
2011-10-03,4.424019813537598
2011-10-04,4.906045913696289
2011-10-05,4.910130977630615
2011-10-06,4.938724994659424
2011-10-07,4.673202991485596
2011-10-10,4.873365879058838
2011-10-11,4.975490093231201
2011-10-12,5.106208801269531
2011-10-13,5.102124214172363
2011-10-14,5.216503143310547
2011-10-17,5.061275005340576
2011-10-18,5.2083330154418945
2011-10-19,5.093954086303711
2011-10-20,5.085783958435059
2011-10-21,5.183824062347412
2011-10-24,5.310458183288574
2011-10-25,5.159314155578613
2011-10-26,5.306373119354248
2011-10-27,5.514706134796143
2011-10-28,5.50653600692749
2011-10-31,5.322711944580078
2011-11-01,5.171568870544434
2011-11-02,5.375816822052002
2011-11-03,5.535130977630615
2011-11-04,5.44934606552124
2011-11-07,5.232842922210693
2011-11-08,5.310458183288574
2011-11-09,5.077613830566406
2011-11-10,5.2369279861450195
2011-11-11,5.367647171020508
2011-11-14,5.2369279861450195
2011-11-15,5.3594770431518555
2011-11-16,5.008170127868652
2011-11-17,5.2655229568481445
2011-11-18,5.065359115600586
2011-11-21,5.0163397789001465
2011-11-22,5.020424842834473
2011-11-23,4.995914936065674
2011-11-25,4.930555820465088
2011-11-28,5.106208801269531
2011-11-29,5.028594970703125
2011-11-30,5.032680034637451
2011-12-01,5.04493522644043
2011-12-02,5.187908172607422
2011-12-05,5.302288055419922
2011-12-06,5.290032863616943
2011-12-07,5.277778148651123
2011-12-08,5.102124214172363
2011-12-09,5.261437892913818
2011-12-12,5.110293865203857
2011-12-13,5.024509906768799
2011-12-14,5.220588207244873
2011-12-15,5.089869022369385
2011-12-16,5.142973899841309
2011-12-19,5.081698894500732
2011-12-20,5.2369279861450195
2011-12-21,5.17565393447876
2011-12-22,5.2083330154418945
2011-12-23,5.212418079376221
2011-12-27,5.2083330154418945
2011-12-28,5.065359115600586
2011-12-29,5.138888835906982
2011-12-30,5.085783958435059
2012-01-03,5.2369279861450195
2012-01-04,5.196077823638916
2012-01-05,5.216503143310547
2012-01-06,5.17565393447876
2012-01-09,5.183824062347412
2012-01-10,5.228757858276367
2012-01-11,5.355391979217529
2012-01-12,5.3880720138549805
2012-01-13,5.322711944580078
2012-01-17,5.277778148651123
2012-01-18,5.379901885986328
2012-01-19,5.375816822052002
2012-01-20,5.375816822052002
2012-01-23,5.383986949920654
2012-01-24,5.379901885986328
2012-01-25,5.371732234954834
2012-01-26,5.2655229568481445
2012-01-27,5.383986949920654
2012-01-30,5.3308820724487305
2012-01-31,5.277778148651123
2012-02-01,5.371732234954834
2012-02-02,5.3880720138549805
2012-02-03,5.514706134796143
2012-02-06,5.510621070861816
2012-02-07,5.453431129455566
2012-02-08,5.482026100158691
2012-02-09,5.473855972290039
2012-02-10,5.290032863616943
2012-02-13,5.3308820724487305
2012-02-14,5.318626880645752
2012-02-15,5.310458183288574
2012-02-16,5.441175937652588
2012-02-17,5.424837112426758
2012-02-21,5.396242141723633
2012-02-22,5.351306915283203
2012-02-23,5.473855972290039
2012-02-24,5.437091827392578
2012-02-27,5.424837112426758
2012-02-28,5.428922176361084
2012-02-29,5.281863212585449
2012-03-01,5.351306915283203
2012-03-02,5.212418079376221
2012-03-05,5.339052200317383
2012-03-06,5.245098114013672
2012-03-07,5.253267765045166
2012-03-08,5.273693084716797
2012-03-09,5.3594770431518555
2012-03-12,5.371732234954834
2012-03-13,5.473855972290039
2012-03-14,5.347221851348877
2012-03-15,5.392157077789307
2012-03-16,5.339052200317383
2012-03-19,5.510621070861816
2012-03-20,5.433006763458252
2012-03-21,5.412581920623779
2012-03-22,5.367647171020508
2012-03-23,5.522875785827637
2012-03-26,5.55147123336792
2012-03-27,5.490196228027344
2012-03-28,5.482026100158691
2012-03-29,5.482026100158691
2012-03-30,5.363562107086182
2012-04-02,5.473855972290039
2012-04-03,5.347221851348877
2012-04-04,5.232842922210693
2012-04-05,5.212418079376221
2012-04-09,5.167483806610107
2012-04-10,5.147058963775635
2012-04-11,5.228757858276367
2012-04-12,5.310458183288574
2012-04-13,5.155229091644287
2012-04-16,5.277778148651123
2012-04-17,5.375816822052002
2012-04-18,5.306373119354248
2012-04-19,5.2941179275512695
2012-04-20,5.412581920623779
2012-04-23,5.2655229568481445
2012-04-24,5.367647171020508
2012-04-25,5.404411792755127
2012-04-26,5.486111164093018
2012-04-27,5.592319965362549
2012-04-30,5.473855972290039
2012-05-01,5.367647171020508
2012-05-02,5.457516193389893
2012-05-03,5.392157077789307
2012-05-04,5.343136787414551
2012-05-07,5.355391979217529
2012-05-08,5.383986949920654
2012-05-09,5.383986949920654
2012-05-10,5.473855972290039
2012-05-11,5.498365879058838
2012-05-14,5.473855972290039
2012-05-15,5.494280815124512
2012-05-16,5.469770908355713
2012-05-17,5.375816822052002
2012-05-18,5.347221851348877
2012-05-21,5.502450942993164
2012-05-22,5.363562107086182
2012-05-23,5.420752048492432
2012-05-24,5.379901885986328
2012-05-25,5.363562107086182
2012-05-29,5.3880720138549805
2012-05-30,5.355391979217529
2012-05-31,5.371732234954834
2012-06-01,5.322711944580078
2012-06-04,5.339052200317383
2012-06-05,5.437091827392578
2012-06-06,5.56781005859375
2012-06-07,5.50653600692749
2012-06-08,5.490196228027344
2012-06-11,5.326797008514404
2012-06-12,5.441175937652588
2012-06-13,5.420752048492432
2012-06-14,5.596405029296875
2012-06-15,5.588234901428223
2012-06-18,5.547386169433594
2012-06-19,5.596405029296875
2012-06-20,5.559640884399414
2012-06-21,5.44934606552124
2012-06-22,5.596405029296875
2012-06-25,5.453431129455566
2012-06-26,5.50653600692749
2012-06-27,5.563724994659424
2012-06-28,5.514706134796143
2012-06-29,5.686275005340576
2012-07-02,5.837418079376221
2012-07-03,5.9844770431518555
2012-07-05,5.845588207244873
2012-07-06,5.829247951507568
2012-07-09,5.857842922210693
2012-07-10,6.004901885986328
2012-07-11,6.151960849761963
2012-07-12,6.229575157165527
2012-07-13,6.2908501625061035
2012-07-16,6.315359115600586
2012-07-17,6.315359115600586
2012-07-18,6.327613830566406
2012-07-19,6.164216041564941
2012-07-20,6.135621070861816
2012-07-23,5.976306915283203
2012-07-24,5.910947799682617
2012-07-25,6.135621070861816
2012-07-26,6.172386169433594
2012-07-27,6.339869022369385
2012-07-30,6.2336602210998535
2012-07-31,6.278594970703125
2012-08-01,6.008986949920654
2012-08-02,6.066175937652588
2012-08-03,6.380719184875488
2012-08-06,6.32352876663208
2012-08-07,6.278594970703125
2012-08-08,6.258170127868652
2012-08-09,6.229575157165527
2012-08-10,6.2622551918029785
2012-08-13,6.2663397789001465
2012-08-14,6.107026100158691
2012-08-15,6.221405029296875
2012-08-16,6.29493522644043
2012-08-17,6.319444179534912
2012-08-20,6.278594970703125
2012-08-21,6.188724994659424
2012-08-22,6.17647123336792
2012-08-23,6.0416669845581055
2012-08-24,6.164216041564941
2012-08-27,6.139706134796143
2012-08-28,6.282680034637451
2012-08-29,6.225490093231201
2012-08-30,6.127450942993164
2012-08-31,6.0866007804870605
2012-09-04,6.139706134796143
2012-09-05,6.098855972290039
2012-09-06,6.2091498374938965
2012-09-07,6.405229091644287
2012-09-10,6.4869279861450195
2012-09-11,6.617647171020508
2012-09-12,6.80147123336792
2012-09-13,7.046568870544434
2012-09-14,6.821895122528076
2012-09-17,6.695261001586914
2012-09-18,6.584967136383057
2012-09-19,6.629901885986328
2012-09-20,6.535947799682617
2012-09-21,6.535947799682617
2012-09-24,6.593136787414551
2012-09-25,6.654411792755127
2012-09-26,6.683006763458252
2012-09-27,6.703431129455566
2012-09-28,6.740196228027344
2012-10-01,6.825980186462402
2012-10-02,6.977124214172363
2012-10-03,7.034314155578613
2012-10-04,7.071077823638916
2012-10-05,7.001634120941162
2012-10-08,7.046568870544434
2012-10-09,7.079247951507568
2012-10-10,7.107842922210693
2012-10-11,7.230391979217529
2012-10-12,7.299837112426758
2012-10-15,7.258986949920654
2012-10-16,7.054738998413086
2012-10-17,7.2058820724487305
2012-10-18,7.099672794342041
2012-10-19,6.928104877471924
2012-10-22,6.8913397789001465
2012-10-23,6.809640884399414
2012-10-24,6.809640884399414
2012-10-25,6.838234901428223
2012-10-26,6.805555820465088
2012-10-31,6.899509906768799
2012-11-01,6.850490093231201
2012-11-02,6.825980186462402
2012-11-05,6.879085063934326
2012-11-06,6.8341498374938965
2012-11-07,6.617647171020508
2012-11-08,6.535947799682617
2012-11-09,6.601306915283203
2012-11-12,6.695261001586914
2012-11-13,6.670752048492432
2012-11-14,6.605391979217529
2012-11-15,6.5155229568481445
2012-11-16,6.499183177947998
2012-11-19,6.642157077789307
2012-11-20,6.605391979217529
2012-11-21,6.621732234954834
2012-11-23,6.8341498374938965
2012-11-26,6.75653600692749
2012-11-27,6.678922176361084
2012-11-28,6.75653600692749
2012-11-29,6.781045913696289
2012-11-30,6.719770908355713
2012-12-03,6.719770908355713
2012-12-04,6.719770908355713
2012-12-05,6.719770908355713
2012-12-06,6.691175937652588
2012-12-07,6.658496856689453
2012-12-10,6.658496856689453
2012-12-11,6.719770908355713
2012-12-12,6.703431129455566
2012-12-13,6.707516193389893
2012-12-14,6.69934606552124
2012-12-17,6.903594970703125
2012-12-18,6.944444179534912
2012-12-19,7.001634120941162
2012-12-20,6.944444179534912
2012-12-21,6.907680034637451
2012-12-24,6.744280815124512
2012-12-26,6.760621070861816
2012-12-27,6.748365879058838
2012-12-28,6.727941036224365
2012-12-31,6.854575157165527
2013-01-02,6.9158501625061035
2013-01-03,6.842319965362549
2013-01-04,6.838234901428223
2013-01-07,6.789216041564941
2013-01-08,6.821895122528076
2013-01-09,6.776960849761963
2013-01-10,6.8627448081970215
2013-01-11,6.768791198730469
2013-01-14,6.903594970703125
2013-01-15,6.924019813537598
2013-01-16,6.8627448081970215
2013-01-17,6.911765098571777
2013-01-18,6.883170127868652
2013-01-22,6.9158501625061035
2013-01-23,7.042483806610107
2013-01-24,7.058824062347412
2013-01-25,7.087418079376221
2013-01-28,7.1691179275512695
2013-01-29,7.160947799682617
2013-01-30,7.2058820724487305
2013-01-31,7.1405229568481445
2013-02-01,7.312091827392578
2013-02-04,7.279411792755127
2013-02-05,7.352941036224365
2013-02-06,7.238562107086182
2013-02-07,7.218136787414551
2013-02-08,7.328431129455566
2013-02-11,7.308006763458252
2013-02-12,7.3366007804870605
2013-02-13,7.45506477355957
2013-02-14,7.340685844421387
2013-02-15,7.422386169433594
2013-02-19,7.44281005859375
2013-02-20,7.369280815124512
2013-02-21,7.303922176361084
2013-02-22,7.495914936065674
2013-02-25,7.1691179275512695
2013-02-26,7.45506477355957
2013-02-27,7.352941036224365
2013-02-28,7.389706134796143
2013-03-01,7.401960849761963
2013-03-04,7.430555820465088
2013-03-05,7.622549057006836
2013-03-06,7.647058963775635
2013-03-07,7.777778148651123
2013-03-08,7.683824062347412
2013-03-11,7.610293865203857
2013-03-12,7.406045913696289
2013-03-13,7.589869022369385
2013-03-14,7.4877448081970215
2013-03-15,7.622549057006836
2013-03-18,7.479575157165527
2013-03-19,7.414216041564941
2013-03-20,7.6633992195129395
2013-03-21,7.634803771972656
2013-03-22,7.679738998413086
2013-03-25,7.7083330154418945
2013-03-26,7.700162887573242
2013-03-27,7.577613830566406
2013-03-28,7.659314155578613
2013-04-01,7.549019813537598
2013-04-02,7.561275005340576
2013-04-03,7.495914936065674
2013-04-04,7.610293865203857
2013-04-05,7.401960849761963
2013-04-08,7.450980186462402
2013-04-09,7.45506477355957
2013-04-10,7.569444179534912
2013-04-11,7.593954086303711
2013-04-12,7.401960849761963
2013-04-15,7.250816822052002
2013-04-16,7.397875785827637
2013-04-17,7.299837112426758
2013-04-18,7.410130977630615
2013-04-19,7.373365879058838
2013-04-22,7.42647123336792
2013-04-23,7.467319965362549
2013-04-24,7.283496856689453
2013-04-25,7.295752048492432
2013-04-26,7.430555820465088
2013-04-29,7.3366007804870605
2013-04-30,7.471405029296875
2013-05-01,7.148693084716797
2013-05-02,7.303922176361084
2013-05-03,7.471405029296875
2013-05-06,7.430555820465088
2013-05-07,7.44281005859375
2013-05-08,7.536765098571777
2013-05-09,7.5
2013-05-10,7.438724994659424
2013-05-13,7.446895122528076
2013-05-14,7.45506477355957
2013-05-15,7.446895122528076
2013-05-16,7.38153600692749
2013-05-17,7.397875785827637
2013-05-20,7.38153600692749
2013-05-21,7.365196228027344
2013-05-22,7.312091827392578
2013-05-23,7.352941036224365
2013-05-24,7.393791198730469
2013-05-28,7.508170127868652
2013-05-29,7.42647123336792
2013-05-30,7.422386169433594
2013-05-31,7.357026100158691
2013-06-03,7.438724994659424
2013-06-04,7.303922176361084
2013-06-05,7.361111164093018
2013-06-06,7.389706134796143
2013-06-07,7.430555820465088
2013-06-10,7.446895122528076
2013-06-11,7.365196228027344
2013-06-12,7.414216041564941
2013-06-13,7.54493522644043
2013-06-14,7.418301105499268
2013-06-17,7.393791198730469
2013-06-18,7.422386169433594
2013-06-19,7.365196228027344
2013-06-20,7.365196228027344
2013-06-21,7.397875785827637
2013-06-24,7.401960849761963
2013-06-25,7.471405029296875
2013-06-26,7.450980186462402
2013-06-27,7.634803771972656
2013-06-28,7.691993236541748
2013-07-01,7.524509906768799
2013-07-02,7.434640884399414
2013-07-03,7.471405029296875
2013-07-05,7.700162887573242
2013-07-08,7.724672794342041
2013-07-09,7.781863212585449
2013-07-10,7.806373119354248
2013-07-11,8.071894645690918
2013-07-12,8.129084587097168
2013-07-15,8.125
2013-07-16,7.9166669845581055
2013-07-17,8.022875785827637
2013-07-18,8.06781005859375
2013-07-19,8.063725471496582
2013-07-22,8.071894645690918
2013-07-23,8.44362735748291
2013-07-24,8.243464469909668
2013-07-25,8.50081729888916
2013-07-26,8.459966659545898
2013-07-29,8.398693084716797
2013-07-30,8.292484283447266
2013-07-31,8.357843399047852
2013-08-01,8.504901885986328
2013-08-02,8.36192798614502
2013-08-05,8.243464469909668
2013-08-06,8.104575157165527
2013-08-07,8.198529243469238
2013-08-08,8.341503143310547
2013-08-09,8.321078300476074
2013-08-12,8.36192798614502
2013-08-13,8.312908172607422
2013-08-14,8.153594970703125
2013-08-15,8.174019813537598
2013-08-16,8.161765098571777
2013-08-19,8.308823585510254
2013-08-20,8.464052200317383
2013-08-21,8.357843399047852
2013-08-22,8.472222328186035
2013-08-23,8.410947799682617
2013-08-26,8.504901885986328
2013-08-27,8.04330062866211
2013-08-28,8.051470756530762
2013-08-29,8.133170127868652
2013-08-30,8.014705657958984
2013-09-03,8.075980186462402
2013-09-04,8.051470756530762
2013-09-05,8.006535530090332
2013-09-06,8.006535530090332
2013-09-09,8.174019813537598
2013-09-10,8.243464469909668
2013-09-11,8.210783958435059
2013-09-12,8.18218994140625
2013-09-13,8.276144027709961
2013-09-16,8.235294342041016
2013-09-17,8.267973899841309
2013-09-18,8.3496732711792
2013-09-19,8.337417602539062
2013-09-20,8.51307201385498
2013-09-23,8.713234901428223
2013-09-24,8.909314155578613
2013-09-25,8.803105354309082
2013-09-26,8.827613830566406
2013-09-27,8.766340255737305
2013-09-30,8.901144027709961
2013-10-01,8.929738998413086
2013-10-02,8.66830062866211
2013-10-03,8.696894645690918
2013-10-04,8.537582397460938
2013-10-07,8.345587730407715
2013-10-08,8.31699275970459
2013-10-09,8.366012573242188
2013-10-10,8.860294342041016
2013-10-11,9.281045913696289
2013-10-14,9.04411792755127
2013-10-15,8.954248428344727
2013-10-16,9.12581729888916
2013-10-17,9.06862735748291
2013-10-18,9.076796531677246
2013-10-21,9.03186321258545
2013-10-22,9.084966659545898
2013-10-23,9.105392456054688
2013-10-24,9.211601257324219
2013-10-25,9.309640884399414
2013-10-28,9.338234901428223
2013-10-29,9.350489616394043
2013-10-30,9.170751571655273
2013-10-31,9.697711944580078
2013-11-01,9.542484283447266
2013-11-04,9.746731758117676
2013-11-05,9.742647171020508
2013-11-06,9.730392456054688
2013-11-07,9.38725471496582
2013-11-08,9.66911792755127
2013-11-11,9.558823585510254
2013-11-12,9.56699275970459
2013-11-13,9.644607543945312
2013-11-14,9.583333015441895
2013-11-15,9.632352828979492
2013-11-18,9.411765098571777
2013-11-19,9.178921699523926
2013-11-20,9.015522956848145
2013-11-21,9.084966659545898
2013-11-22,9.142156600952148
2013-11-25,9.187091827392578
2013-11-26,9.166666984558105
2013-11-27,9.154412269592285
2013-11-29,9.035947799682617
2013-12-02,8.966503143310547
2013-12-03,9.109477043151855
2013-12-04,9.146242141723633
2013-12-05,9.18300724029541
2013-12-06,9.040033340454102
2013-12-09,8.98692798614502
2013-12-10,8.852124214172363
2013-12-11,8.876633644104004
2013-12-12,8.970587730407715
2013-12-13,8.991012573242188
2013-12-16,8.966503143310547
2013-12-17,8.929738998413086
2013-12-18,9.089052200317383
2013-12-19,9.166666984558105
2013-12-20,9.473038673400879
2013-12-23,9.550654411315918
2013-12-24,9.562908172607422
2013-12-26,9.485294342041016
2013-12-27,9.305556297302246
2013-12-30,9.272875785827637
2013-12-31,9.223855972290039
2014-01-02,9.023693084716797
2014-01-03,9.048203468322754
2014-01-06,8.966503143310547
2014-01-07,9.007352828979492
2014-01-08,8.94199275970459
2014-01-09,8.929738998413086
2014-01-10,8.954248428344727
2014-01-13,9.121731758117676
2014-01-14,9.354575157165527
2014-01-15,9.444443702697754
2014-01-16,9.436274528503418
2014-01-17,9.579248428344727
2014-01-21,9.709966659545898
2014-01-22,9.709966659545898
2014-01-23,9.689541816711426
2014-01-24,9.660947799682617
2014-01-27,9.742647171020508
2014-01-28,9.68137264251709
2014-01-29,9.505719184875488
2014-01-30,9.640522956848145
2014-01-31,9.616012573242188
2014-02-03,9.562908172607422
2014-02-04,9.673203468322754
2014-02-05,9.5996732711792
2014-02-06,9.607843399047852
2014-02-07,9.591503143310547
2014-02-10,9.497549057006836
2014-02-11,9.595587730407715
2014-02-12,9.62418270111084
2014-02-13,9.652777671813965
2014-02-14,9.665033340454102
2014-02-18,9.76307201385498
2014-02-19,9.75081729888916
2014-02-20,9.983659744262695
2014-02-21,10.0
2014-02-24,10.053105354309082
2014-02-25,9.967320442199707
2014-02-26,9.98774528503418
2014-02-27,9.963234901428223
2014-02-28,9.885621070861816
2014-03-03,9.926470756530762
2014-03-04,9.979575157165527
2014-03-05,9.983659744262695
2014-03-06,11.319443702697754
2014-03-07,11.315359115600586
2014-03-10,11.217320442199707
2014-03-11,11.160131454467773
2014-03-12,11.131535530090332
2014-03-13,11.115196228027344
2014-03-14,11.11111068725586
2014-03-17,11.131535530090332
2014-03-18,11.119280815124512
2014-03-19,11.041666984558105
2014-03-20,11.11111068725586
2014-03-21,11.086601257324219
2014-03-24,10.91911792755127
2014-03-25,10.898693084716797
2014-03-26,10.584150314331055
2014-03-27,10.449345588684082
2014-03-28,10.404412269592285
2014-03-31,10.445261001586914
2014-04-01,10.58006477355957
2014-04-02,10.535131454467773
2014-04-03,10.424837112426758
2014-04-04,10.43300724029541
2014-04-07,10.351306915283203
2014-04-08,10.355392456054688
2014-04-09,10.396242141723633
2014-04-10,10.155228614807129
2014-04-11,10.102124214172363
2014-04-14,10.2246732711792
2014-04-15,10.126633644104004
2014-04-16,10.208333015441895
2014-04-17,10.142973899841309
2014-04-21,10.036765098571777
2014-04-22,10.077613830566406
2014-04-23,10.200162887573242
2014-04-24,10.220587730407715
2014-04-25,10.167484283447266
2014-04-28,10.147059440612793
2014-04-29,10.147059440612793
2014-04-30,10.322711944580078
2014-05-01,10.171568870544434
2014-05-02,10.130719184875488
2014-05-05,9.869280815124512
2014-05-06,9.7753267288208
2014-05-07,10.151144027709961
2014-05-08,10.085783958435059
2014-05-09,10.253268241882324
2014-05-12,10.457515716552734
2014-05-13,10.269607543945312
2014-05-14,10.008170127868652
2014-05-15,10.020424842834473
2014-05-16,10.069443702697754
2014-05-19,10.171568870544434
2014-05-20,10.126633644104004
2014-05-21,10.175654411315918
2014-05-22,10.269607543945312
2014-05-23,10.43300724029541
2014-05-27,10.698529243469238
2014-05-28,10.633170127868652
2014-05-29,10.518791198730469
2014-05-30,10.620915412902832
2014-06-02,10.379901885986328
2014-06-03,10.310458183288574
2014-06-04,10.310458183288574
2014-06-05,10.514705657958984
2014-06-06,10.551470756530762
2014-06-09,10.510621070861816
2014-06-10,10.441176414489746
2014-06-11,10.314541816711426
2014-06-12,10.175654411315918
2014-06-13,10.163398742675781
2014-06-16,10.106208801269531
2014-06-17,10.147059440612793
2014-06-18,10.167484283447266
2014-06-19,10.314541816711426
2014-06-20,10.535131454467773
2014-06-23,10.559640884399414
2014-06-24,10.363561630249023
2014-06-25,10.506535530090332
2014-06-26,10.584150314331055
2014-06-27,10.522875785827637
2014-06-30,10.490196228027344
2014-07-01,10.526961326599121
2014-07-02,10.54330062866211
2014-07-03,10.539216041564941
2014-07-07,10.477940559387207
2014-07-08,10.367647171020508
2014-07-09,10.326796531677246
2014-07-10,10.28186321258545
2014-07-11,10.31862735748291
2014-07-14,10.33088207244873
2014-07-15,10.445261001586914
2014-07-16,10.453431129455566
2014-07-17,10.367647171020508
2014-07-18,10.416666984558105
2014-07-21,10.408496856689453
2014-07-22,10.457515716552734
2014-07-23,10.588234901428223
2014-07-24,10.56781005859375
2014-07-25,10.510621070861816
2014-07-28,10.383987426757812
2014-07-29,10.600000381469727
2014-07-30,10.970000267028809
2014-07-31,10.859999656677246
2014-08-01,10.640000343322754
2014-08-04,10.630000114440918
2014-08-05,10.649999618530273
2014-08-06,10.710000038146973
2014-08-07,10.579999923706055
2014-08-08,10.630000114440918
2014-08-11,10.75
2014-08-12,10.800000190734863
2014-08-13,10.739999771118164
2014-08-14,10.699999809265137
2014-08-15,10.619999885559082
2014-08-18,10.739999771118164
2014-08-19,10.65999984741211
2014-08-20,10.65999984741211
2014-08-21,10.770000457763672
2014-08-22,10.75
2014-08-25,10.65999984741211
2014-08-26,10.649999618530273
2014-08-27,10.600000381469727
2014-08-28,10.550000190734863
2014-08-29,10.579999923706055
2014-09-02,10.720000267028809
2014-09-03,10.649999618530273
2014-09-04,10.649999618530273
2014-09-05,10.699999809265137
2014-09-08,10.670000076293945
2014-09-09,10.760000228881836
2014-09-10,10.920000076293945
2014-09-11,11.0
2014-09-12,10.970000267028809
2014-09-15,10.930000305175781
2014-09-16,10.920000076293945
2014-09-17,11.0600004196167
2014-09-18,11.180000305175781
2014-09-19,11.039999961853027
2014-09-22,11.010000228881836
2014-09-23,11.109999656677246
2014-09-24,10.979999542236328
2014-09-25,10.850000381469727
2014-09-26,10.6899995803833
2014-09-29,10.649999618530273
2014-09-30,10.5600004196167
2014-10-01,10.470000267028809
2014-10-02,10.6899995803833
2014-10-03,10.6899995803833
2014-10-06,10.600000381469727
2014-10-07,10.510000228881836
2014-10-08,10.729999542236328
2014-10-09,10.609999656677246
2014-10-10,10.649999618530273
2014-10-13,10.789999961853027
2014-10-14,11.010000228881836
2014-10-15,10.8100004196167
2014-10-16,10.770000457763672
2014-10-17,10.84000015258789
2014-10-20,10.869999885559082
2014-10-21,11.010000228881836
2014-10-22,10.930000305175781
2014-10-23,11.010000228881836
2014-10-24,11.0
2014-10-27,10.979999542236328
2014-10-28,11.109999656677246
2014-10-29,11.15999984741211
2014-10-30,11.15999984741211
2014-10-31,11.34000015258789
2014-11-03,11.289999961853027
2014-11-04,11.270000457763672
2014-11-05,11.300000190734863
2014-11-06,11.470000267028809
2014-11-07,11.390000343322754
2014-11-10,11.489999771118164
2014-11-11,11.489999771118164
2014-11-12,11.529999732971191
2014-11-13,11.539999961853027
2014-11-14,11.34000015258789
2014-11-17,11.199999809265137
2014-11-18,11.210000038146973
2014-11-19,11.15999984741211
2014-11-20,11.239999771118164
2014-11-21,11.0600004196167
2014-11-24,11.199999809265137
2014-11-25,11.119999885559082
2014-11-26,11.130000114440918
2014-11-28,10.960000038146973
2014-12-01,10.949999809265137
2014-12-02,11.039999961853027
2014-12-03,11.0
2014-12-04,11.010000228881836
2014-12-05,11.0
2014-12-08,11.100000381469727
2014-12-09,11.380000114440918
2014-12-10,11.289999961853027
2014-12-11,11.220000267028809
2014-12-12,11.020000457763672
2014-12-15,11.010000228881836
2014-12-16,11.010000228881836
2014-12-17,11.239999771118164
2014-12-18,11.279999732971191
2014-12-19,11.210000038146973
2014-12-22,11.1899995803833
2014-12-23,11.15999984741211
2014-12-24,11.149999618530273
2014-12-26,11.180000305175781
2014-12-29,11.239999771118164
2014-12-30,11.260000228881836
2014-12-31,11.220000267028809
2015-01-02,11.260000228881836
2015-01-05,11.210000038146973
2015-01-06,11.210000038146973
2015-01-07,11.260000228881836
2015-01-08,11.329999923706055
2015-01-09,11.270000457763672
2015-01-12,11.3100004196167
2015-01-13,11.3100004196167
2015-01-14,11.3100004196167
2015-01-15,11.220000267028809
2015-01-16,11.300000190734863
2015-01-20,11.3100004196167
2015-01-21,11.199999809265137
2015-01-22,11.329999923706055
2015-01-23,11.40999984741211
2015-01-26,11.359999656677246
2015-01-27,11.380000114440918
2015-01-28,11.390000343322754
2015-01-29,11.630000114440918
2015-01-30,11.609999656677246
2015-02-02,11.890000343322754
2015-02-03,12.15999984741211
2015-02-04,12.25
2015-02-05,12.399999618530273
2015-02-06,12.369999885559082
2015-02-09,12.210000038146973
2015-02-10,12.180000305175781
2015-02-11,12.390000343322754
2015-02-12,12.449999809265137
2015-02-13,12.34000015258789
2015-02-17,12.25
2015-02-18,12.34000015258789
2015-02-19,12.380000114440918
2015-02-20,12.40999984741211
2015-02-23,12.529999732971191
2015-02-24,12.449999809265137
2015-02-25,12.399999618530273
2015-02-26,12.350000381469727
2015-02-27,12.390000343322754
2015-03-02,12.59000015258789
2015-03-03,12.59000015258789
2015-03-04,12.59000015258789
2015-03-05,12.539999961853027
2015-03-06,12.449999809265137
2015-03-09,12.460000038146973
2015-03-10,12.350000381469727
2015-03-11,12.489999771118164
2015-03-12,12.699999809265137
2015-03-13,12.819999694824219
2015-03-16,12.84000015258789
2015-03-17,12.9399995803833
2015-03-18,12.890000343322754
2015-03-19,12.829999923706055
2015-03-20,12.979999542236328
2015-03-23,13.029999732971191
2015-03-24,13.149999618530273
2015-03-25,13.029999732971191
2015-03-26,13.0600004196167
2015-03-27,13.180000305175781
2015-03-30,13.289999961853027
2015-03-31,13.170000076293945
2015-04-01,13.039999961853027
2015-04-02,13.029999732971191
2015-04-06,13.170000076293945
2015-04-07,12.979999542236328
2015-04-08,13.079999923706055
2015-04-09,12.970000267028809
2015-04-10,12.979999542236328
2015-04-13,13.0
2015-04-14,12.989999771118164
2015-04-15,13.119999885559082
2015-04-16,13.229999542236328
2015-04-17,13.0600004196167
2015-04-20,13.289999961853027
2015-04-21,13.25
2015-04-22,13.229999542236328
2015-04-23,13.09000015258789
2015-04-24,13.010000228881836
2015-04-27,12.890000343322754
2015-04-28,12.949999809265137
2015-04-29,12.850000381469727
2015-04-30,12.850000381469727
2015-05-01,12.5600004196167
2015-05-04,12.600000381469727
2015-05-05,12.5600004196167
2015-05-06,12.5600004196167
2015-05-07,12.65999984741211
2015-05-08,12.710000038146973
2015-05-11,12.850000381469727
2015-05-12,12.890000343322754
2015-05-13,12.850000381469727
2015-05-14,12.979999542236328
2015-05-15,12.819999694824219
2015-05-18,13.15999984741211
2015-05-19,13.149999618530273
2015-05-20,13.210000038146973
2015-05-21,13.050000190734863
2015-05-22,12.670000076293945
