,CTRE
2018-02-23,14.899999618530273
2018-02-26,14.619999885559082
2018-02-27,14.289999961853027
2018-02-28,13.25
2018-03-01,13.399999618530273
2018-03-02,13.210000038146973
2018-03-05,13.449999809265137
2018-03-06,13.430000305175781
2018-03-07,13.869999885559082
2018-03-08,13.75
2018-03-09,13.6899995803833
2018-03-12,14.029999732971191
2018-03-13,13.989999771118164
2018-03-14,13.890000343322754
2018-03-15,14.010000228881836
2018-03-16,14.239999771118164
2018-03-19,14.199999809265137
2018-03-20,14.140000343322754
2018-03-21,13.8100004196167
2018-03-22,13.800000190734863
2018-03-23,13.460000038146973
2018-03-26,13.4399995803833
2018-03-27,13.34000015258789
2018-03-28,13.470000267028809
2018-03-29,13.399999618530273
2018-04-02,13.15999984741211
2018-04-03,13.149999618530273
2018-04-04,13.569999694824219
2018-04-05,13.520000457763672
2018-04-06,13.630000114440918
2018-04-09,13.430000305175781
2018-04-10,13.369999885559082
2018-04-11,13.390000343322754
2018-04-12,13.119999885559082
2018-04-13,13.239999771118164
2018-04-16,13.40999984741211
2018-04-17,13.609999656677246
2018-04-18,13.470000267028809
2018-04-19,13.210000038146973
2018-04-20,12.930000305175781
2018-04-23,12.869999885559082
2018-04-24,12.880000114440918
2018-04-25,12.90999984741211
2018-04-26,12.970000267028809
2018-04-27,13.260000228881836
2018-04-30,13.210000038146973
2018-05-01,13.600000381469727
2018-05-02,13.479999542236328
2018-05-03,13.600000381469727
2018-05-04,13.729999542236328
2018-05-07,14.09000015258789
2018-05-08,14.010000228881836
2018-05-09,15.15999984741211
2018-05-10,15.3100004196167
2018-05-11,15.079999923706055
2018-05-14,15.119999885559082
2018-05-15,15.010000228881836
2018-05-16,15.270000457763672
2018-05-17,15.1899995803833
2018-05-18,15.260000228881836
2018-05-21,15.460000038146973
2018-05-22,15.489999771118164
2018-05-23,15.850000381469727
2018-05-24,15.930000305175781
2018-05-25,16.010000228881836
2018-05-29,16.200000762939453
2018-05-30,16.440000534057617
2018-05-31,16.489999771118164
2018-06-01,16.56999969482422
2018-06-04,16.850000381469727
2018-06-05,16.649999618530273
2018-06-06,16.690000534057617
2018-06-07,16.639999389648438
2018-06-08,16.68000030517578
2018-06-11,16.579999923706055
2018-06-12,16.770000457763672
2018-06-13,16.3799991607666
2018-06-14,16.68000030517578
2018-06-15,16.829999923706055
2018-06-18,16.790000915527344
2018-06-19,16.579999923706055
2018-06-20,16.829999923706055
2018-06-21,16.770000457763672
2018-06-22,16.950000762939453
2018-06-25,17.06999969482422
2018-06-26,17.010000228881836
2018-06-27,16.950000762939453
2018-06-28,16.8799991607666
2018-06-29,16.690000534057617
2018-07-02,17.020000457763672
2018-07-03,17.1200008392334
2018-07-05,17.290000915527344
2018-07-06,17.280000686645508
2018-07-09,17.1299991607666
2018-07-10,17.15999984741211
2018-07-11,17.280000686645508
2018-07-12,17.1200008392334
2018-07-13,16.899999618530273
2018-07-16,16.93000030517578
2018-07-17,16.8700008392334
2018-07-18,16.8799991607666
2018-07-19,17.299999237060547
2018-07-20,17.0
2018-07-23,16.90999984741211
2018-07-24,16.700000762939453
2018-07-25,16.809999465942383
2018-07-26,16.84000015258789
2018-07-27,16.459999084472656
2018-07-30,16.600000381469727
2018-07-31,16.90999984741211
2018-08-01,17.059999465942383
2018-08-02,17.030000686645508
2018-08-03,17.6200008392334
2018-08-06,17.860000610351562
2018-08-07,17.719999313354492
2018-08-08,17.639999389648438
2018-08-09,17.65999984741211
2018-08-10,17.3799991607666
2018-08-13,17.5
2018-08-14,17.860000610351562
2018-08-15,17.920000076293945
2018-08-16,18.09000015258789
2018-08-17,18.1200008392334
2018-08-20,18.149999618530273
2018-08-21,18.43000030517578
2018-08-22,18.360000610351562
2018-08-23,18.299999237060547
2018-08-24,18.3799991607666
2018-08-27,18.290000915527344
2018-08-28,18.5
2018-08-29,18.440000534057617
2018-08-30,18.450000762939453
2018-08-31,18.450000762939453
2018-09-04,18.139999389648438
2018-09-05,18.139999389648438
2018-09-06,18.219999313354492
2018-09-07,17.920000076293945
2018-09-10,17.979999542236328
2018-09-11,18.0
2018-09-12,18.15999984741211
2018-09-13,18.360000610351562
2018-09-14,18.219999313354492
2018-09-17,18.290000915527344
2018-09-18,18.149999618530273
2018-09-19,17.799999237060547
2018-09-20,17.989999771118164
2018-09-21,17.93000030517578
2018-09-24,17.450000762939453
2018-09-25,17.420000076293945
2018-09-26,17.100000381469727
2018-09-27,17.270000457763672
2018-09-28,17.709999084472656
2018-10-01,17.399999618530273
2018-10-02,17.350000381469727
2018-10-03,17.1200008392334
2018-10-04,17.010000228881836
2018-10-05,17.139999389648438
2018-10-08,17.3799991607666
2018-10-09,17.600000381469727
2018-10-10,17.530000686645508
2018-10-11,16.969999313354492
2018-10-12,16.799999237060547
2018-10-15,16.989999771118164
2018-10-16,17.450000762939453
2018-10-17,17.309999465942383
2018-10-18,17.299999237060547
2018-10-19,17.389999389648438
2018-10-22,17.219999313354492
2018-10-23,17.209999084472656
2018-10-24,17.549999237060547
2018-10-25,17.809999465942383
2018-10-26,17.739999771118164
2018-10-29,17.899999618530273
2018-10-30,18.079999923706055
2018-10-31,17.65999984741211
2018-11-01,17.899999618530273
2018-11-02,17.540000915527344
2018-11-05,18.040000915527344
2018-11-06,18.959999084472656
2018-11-07,19.299999237060547
2018-11-08,19.65999984741211
2018-11-09,19.3799991607666
2018-11-12,19.530000686645508
2018-11-13,19.190000534057617
2018-11-14,19.280000686645508
2018-11-15,18.979999542236328
2018-11-16,19.40999984741211
2018-11-19,19.309999465942383
2018-11-20,19.260000228881836
2018-11-21,19.09000015258789
2018-11-23,19.489999771118164
2018-11-26,19.260000228881836
2018-11-27,19.350000381469727
2018-11-28,19.40999984741211
2018-11-29,19.8799991607666
2018-11-30,20.020000457763672
2018-12-03,20.350000381469727
2018-12-04,19.809999465942383
2018-12-06,20.200000762939453
2018-12-07,20.15999984741211
2018-12-10,20.25
2018-12-11,20.149999618530273
2018-12-12,19.850000381469727
2018-12-13,20.270000457763672
2018-12-14,20.440000534057617
2018-12-17,19.719999313354492
2018-12-18,20.0
2018-12-19,19.559999465942383
2018-12-20,19.350000381469727
2018-12-21,18.690000534057617
2018-12-24,18.049999237060547
2018-12-26,18.68000030517578
2018-12-27,18.450000762939453
2018-12-28,18.489999771118164
2018-12-31,18.459999084472656
2019-01-02,17.889999389648438
2019-01-03,18.149999618530273
2019-01-04,18.40999984741211
2019-01-07,18.489999771118164
2019-01-08,18.90999984741211
2019-01-09,19.3799991607666
2019-01-10,19.75
2019-01-11,19.899999618530273
2019-01-14,19.950000762939453
2019-01-15,20.329999923706055
2019-01-16,20.530000686645508
2019-01-17,20.65999984741211
2019-01-18,20.219999313354492
2019-01-22,20.06999969482422
2019-01-23,20.56999969482422
2019-01-24,20.739999771118164
2019-01-25,21.149999618530273
2019-01-28,21.3799991607666
2019-01-29,21.68000030517578
2019-01-30,21.920000076293945
2019-01-31,21.979999542236328
2019-02-01,21.719999313354492
2019-02-04,22.030000686645508
2019-02-05,22.0
2019-02-06,21.850000381469727
2019-02-07,22.329999923706055
2019-02-08,22.18000030517578
2019-02-11,22.6299991607666
2019-02-12,21.850000381469727
2019-02-13,22.030000686645508
2019-02-14,22.15999984741211
2019-02-15,22.420000076293945
2019-02-19,22.559999465942383
2019-02-20,22.600000381469727
2019-02-21,22.790000915527344
2019-02-22,22.84000015258789
2019-02-25,22.670000076293945
2019-02-26,22.690000534057617
2019-02-27,22.469999313354492
2019-02-28,22.34000015258789
2019-03-01,22.329999923706055
2019-03-04,22.399999618530273
2019-03-05,22.649999618530273
2019-03-06,22.719999313354492
2019-03-07,22.860000610351562
2019-03-08,23.219999313354492
2019-03-11,23.559999465942383
2019-03-12,23.709999084472656
2019-03-13,23.969999313354492
2019-03-14,23.969999313354492
2019-03-15,23.8700008392334
2019-03-18,23.3799991607666
2019-03-19,23.1299991607666
2019-03-20,23.219999313354492
2019-03-21,23.860000610351562
2019-03-22,23.43000030517578
2019-03-25,23.6299991607666
2019-03-26,23.709999084472656
2019-03-27,23.530000686645508
2019-03-28,23.43000030517578
2019-03-29,23.459999084472656
2019-04-01,23.34000015258789
2019-04-02,23.309999465942383
2019-04-03,23.350000381469727
2019-04-04,23.360000610351562
2019-04-05,23.600000381469727
2019-04-08,23.3700008392334
2019-04-09,23.489999771118164
2019-04-10,23.889999389648438
2019-04-11,24.280000686645508
2019-04-12,24.290000915527344
2019-04-15,24.0
2019-04-16,23.440000534057617
2019-04-17,23.079999923706055
2019-04-18,23.389999389648438
2019-04-22,23.139999389648438
2019-04-23,23.700000762939453
2019-04-24,23.770000457763672
2019-04-25,23.700000762939453
2019-04-26,23.969999313354492
2019-04-29,23.850000381469727
2019-04-30,24.25
2019-05-01,24.229999542236328
2019-05-02,24.280000686645508
2019-05-03,24.610000610351562
2019-05-06,24.56999969482422
2019-05-07,24.030000686645508
2019-05-08,24.190000534057617
2019-05-09,24.200000762939453
2019-05-10,24.709999084472656
2019-05-13,25.010000228881836
2019-05-14,25.139999389648438
2019-05-15,25.229999542236328
2019-05-16,25.25
2019-05-17,25.309999465942383
2019-05-20,24.899999618530273
2019-05-21,25.31999969482422
2019-05-22,25.309999465942383
2019-05-23,25.239999771118164
2019-05-24,25.280000686645508
2019-05-28,24.93000030517578
2019-05-29,24.469999313354492
2019-05-30,24.479999542236328
2019-05-31,24.309999465942383
2019-06-03,24.229999542236328
2019-06-04,23.6200008392334
2019-06-05,24.280000686645508
2019-06-06,24.100000381469727
2019-06-07,24.190000534057617
2019-06-10,24.020000457763672
2019-06-11,24.059999465942383
2019-06-12,24.290000915527344
2019-06-13,24.360000610351562
2019-06-14,24.360000610351562
2019-06-17,24.670000076293945
2019-06-18,24.639999389648438
2019-06-19,25.0
2019-06-20,25.010000228881836
2019-06-21,24.670000076293945
2019-06-24,24.65999984741211
2019-06-25,24.280000686645508
2019-06-26,23.299999237060547
2019-06-27,23.639999389648438
2019-06-28,23.780000686645508
2019-07-01,23.40999984741211
2019-07-02,24.25
2019-07-03,24.450000762939453
2019-07-05,24.25
2019-07-08,24.540000915527344
2019-07-09,24.3799991607666
2019-07-10,24.469999313354492
2019-07-11,24.1299991607666
2019-07-12,24.06999969482422
2019-07-15,23.81999969482422
2019-07-16,23.81999969482422
2019-07-17,23.739999771118164
2019-07-18,23.770000457763672
2019-07-19,23.15999984741211
2019-07-22,23.059999465942383
2019-07-23,23.43000030517578
2019-07-24,23.469999313354492
2019-07-25,23.139999389648438
2019-07-26,23.329999923706055
2019-07-29,23.260000228881836
2019-07-30,23.459999084472656
2019-07-31,23.229999542236328
2019-08-01,23.079999923706055
2019-08-02,23.149999618530273
2019-08-05,22.670000076293945
2019-08-06,22.8799991607666
2019-08-07,22.5
2019-08-08,22.639999389648438
2019-08-09,22.549999237060547
2019-08-12,22.81999969482422
2019-08-13,22.799999237060547
2019-08-14,22.479999542236328
2019-08-15,22.93000030517578
2019-08-16,23.280000686645508
2019-08-19,23.420000076293945
2019-08-20,23.459999084472656
2019-08-21,23.780000686645508
2019-08-22,23.969999313354492
2019-08-23,23.719999313354492
2019-08-26,23.84000015258789
2019-08-27,23.780000686645508
2019-08-28,23.399999618530273
2019-08-29,23.93000030517578
2019-08-30,23.790000915527344
2019-09-03,24.040000915527344
2019-09-04,24.100000381469727
2019-09-05,24.110000610351562
2019-09-06,24.219999313354492
2019-09-09,24.100000381469727
2019-09-10,22.93000030517578
2019-09-11,23.399999618530273
2019-09-12,23.1299991607666
2019-09-13,22.850000381469727
2019-09-16,22.969999313354492
2019-09-17,23.350000381469727
2019-09-18,23.40999984741211
2019-09-19,23.299999237060547
2019-09-20,23.15999984741211
2019-09-23,23.2549991607666
2019-09-24,23.149999618530273
2019-09-25,23.360000610351562
2019-09-26,23.56999969482422
2019-09-27,23.520000457763672
2019-09-30,23.5049991607666
2019-10-01,22.940000534057617
2019-10-02,22.90999984741211
2019-10-03,23.25
2019-10-04,23.6299991607666
2019-10-07,23.700000762939453
2019-10-08,23.860000610351562
2019-10-09,23.829999923706055
2019-10-10,23.65999984741211
2019-10-11,23.549999237060547
2019-10-14,23.56999969482422
2019-10-15,23.469999313354492
2019-10-16,23.40999984741211
2019-10-17,23.84000015258789
2019-10-18,24.03499984741211
2019-10-21,24.104999542236328
2019-10-22,23.90999984741211
2019-10-23,24.549999237060547
2019-10-24,24.479999542236328
2019-10-25,23.739999771118164
2019-10-28,23.5
2019-10-29,23.56999969482422
2019-10-30,23.989999771118164
2019-10-31,24.239999771118164
2019-11-01,23.8799991607666
2019-11-04,23.329999923706055
2019-11-05,22.6299991607666
2019-11-06,22.450000762939453
2019-11-07,21.469999313354492
2019-11-08,20.510000228881836
2019-11-11,20.420000076293945
2019-11-12,19.719999313354492
2019-11-13,19.5
2019-11-14,19.610000610351562
2019-11-15,20.110000610351562
2019-11-18,20.489999771118164
2019-11-19,20.5
2019-11-20,20.190000534057617
2019-11-21,19.979999542236328
2019-11-22,20.059999465942383
2019-11-25,20.459999084472656
2019-11-26,20.8700008392334
2019-11-27,21.040000915527344
2019-11-29,20.8799991607666
2019-12-02,20.709999084472656
2019-12-03,21.049999237060547
2019-12-04,21.139999389648438
2019-12-05,21.389999389648438
2019-12-06,21.395000457763672
2019-12-09,21.59000015258789
2019-12-10,21.399999618530273
2019-12-11,21.030000686645508
2019-12-12,20.549999237060547
2019-12-13,20.299999237060547
2019-12-16,20.610000610351562
2019-12-17,20.510000228881836
2019-12-18,20.760000228881836
2019-12-19,20.799999237060547
2019-12-20,20.549999237060547
2019-12-23,20.420000076293945
2019-12-24,20.479999542236328
2019-12-26,20.329999923706055
2019-12-27,20.5
2019-12-30,20.420000076293945
2019-12-31,20.6299991607666
2020-01-02,20.190000534057617
2020-01-03,20.579999923706055
2020-01-06,20.639999389648438
2020-01-07,20.139999389648438
2020-01-08,20.360000610351562
2020-01-09,20.204999923706055
2020-01-10,20.424999237060547
2020-01-13,20.790000915527344
2020-01-14,20.700000762939453
2020-01-15,21.110000610351562
2020-01-16,21.350000381469727
2020-01-17,21.309999465942383
2020-01-21,21.860000610351562
2020-01-22,21.81999969482422
2020-01-23,22.0
2020-01-24,21.8700008392334
2020-01-27,21.93000030517578
2020-01-28,22.020000457763672
2020-01-29,22.139999389648438
2020-01-30,22.270000457763672
2020-01-31,22.18000030517578
2020-02-03,22.239999771118164
2020-02-04,22.43000030517578
2020-02-05,22.450000762939453
2020-02-06,22.670000076293945
2020-02-07,22.700000762939453
2020-02-10,22.90999984741211
2020-02-11,22.829999923706055
2020-02-12,22.799999237060547
2020-02-13,22.809999465942383
2020-02-14,23.229999542236328
2020-02-18,23.059999465942383
2020-02-19,22.760000228881836
2020-02-20,23.18000030517578
2020-02-21,23.270000457763672
2020-02-24,23.299999237060547
2020-02-25,22.920000076293945
2020-02-26,22.809999465942383
2020-02-27,21.809999465942383
2020-02-28,20.8700008392334
2020-03-02,21.219999313354492
2020-03-03,21.799999237060547
2020-03-04,22.770000457763672
2020-03-05,22.8799991607666
2020-03-06,22.479999542236328
2020-03-09,19.059999465942383
2020-03-10,19.68000030517578
2020-03-11,16.989999771118164
2020-03-12,13.510000228881836
2020-03-13,14.449999809265137
2020-03-16,10.020000457763672
2020-03-17,9.75
2020-03-18,8.0
2020-03-19,12.350000381469727
2020-03-20,12.5600004196167
2020-03-23,13.630000114440918
2020-03-24,14.90999984741211
2020-03-25,15.329999923706055
2020-03-26,15.680000305175781
2020-03-27,15.600000381469727
2020-03-30,15.59000015258789
2020-03-31,14.789999961853027
2020-04-01,13.1899995803833
2020-04-02,13.260000228881836
2020-04-03,13.039999961853027
2020-04-06,14.569999694824219
2020-04-07,16.049999237060547
2020-04-08,17.459999084472656
2020-04-09,18.790000915527344
2020-04-13,18.020000457763672
2020-04-14,18.510000228881836
2020-04-15,17.6299991607666
2020-04-16,16.709999084472656
2020-04-17,17.239999771118164
2020-04-20,16.360000610351562
2020-04-21,15.550000190734863
2020-04-22,15.449999809265137
2020-04-23,15.1899995803833
2020-04-24,15.010000228881836
2020-04-27,15.260000228881836
2020-04-28,15.819999694824219
2020-04-29,17.15999984741211
2020-04-30,16.479999542236328
2020-05-01,15.710000038146973
2020-05-04,15.78499984741211
2020-05-05,16.299999237060547
2020-05-06,15.675000190734863
2020-05-07,15.890000343322754
2020-05-08,17.520000457763672
2020-05-11,17.6299991607666
2020-05-12,17.010000228881836
2020-05-13,16.385000228881836
2020-05-14,16.389999389648438
2020-05-15,16.280000686645508
2020-05-18,18.68000030517578
2020-05-19,18.520000457763672
2020-05-20,18.170000076293945
2020-05-21,18.3700008392334
2020-05-22,18.81999969482422
2020-05-26,19.260000228881836
2020-05-27,19.790000915527344
2020-05-28,19.329999923706055
2020-05-29,18.6299991607666
2020-06-01,19.049999237060547
2020-06-02,18.969999313354492
2020-06-03,19.670000076293945
2020-06-04,19.790000915527344
2020-06-05,19.989999771118164
2020-06-08,20.850000381469727
2020-06-09,20.280000686645508
2020-06-10,19.860000610351562
2020-06-11,18.020000457763672
2020-06-12,18.770000457763672
2020-06-15,19.110000610351562
2020-06-16,19.40999984741211
2020-06-17,19.309999465942383
2020-06-18,19.15999984741211
2020-06-19,18.219999313354492
2020-06-22,18.350000381469727
2020-06-23,18.139999389648438
2020-06-24,16.979999542236328
2020-06-25,17.549999237060547
2020-06-26,17.299999237060547
2020-06-29,17.170000076293945
2020-06-30,17.15999984741211
2020-07-01,17.25
2020-07-02,17.010000228881836
2020-07-06,17.360000610351562
2020-07-07,17.010000228881836
2020-07-08,16.510000228881836
2020-07-09,16.31999969482422
2020-07-10,16.68000030517578
2020-07-13,16.350000381469727
2020-07-14,16.530000686645508
2020-07-15,16.78499984741211
2020-07-16,16.65999984741211
2020-07-17,17.100000381469727
2020-07-20,16.65999984741211
2020-07-21,16.729999542236328
2020-07-22,17.399999618530273
2020-07-23,17.5
2020-07-24,17.040000915527344
2020-07-27,17.360000610351562
2020-07-28,17.549999237060547
2020-07-29,18.1299991607666
2020-07-30,18.100000381469727
2020-07-31,18.020000457763672
2020-08-03,18.040000915527344
2020-08-04,17.979999542236328
2020-08-05,18.075000762939453
2020-08-06,18.59000015258789
2020-08-07,18.809999465942383
2020-08-10,18.989999771118164
2020-08-11,18.989999771118164
2020-08-12,19.389999389648438
2020-08-13,18.829999923706055
2020-08-14,18.809999465942383
2020-08-17,18.850000381469727
2020-08-18,18.780000686645508
2020-08-19,18.15999984741211
2020-08-20,18.760000228881836
2020-08-21,19.0049991607666
2020-08-24,19.190000534057617
2020-08-25,19.110000610351562
2020-08-26,18.860000610351562
2020-08-27,19.34000015258789
2020-08-28,19.469999313354492
2020-08-31,19.3700008392334
2020-09-01,19.25
2020-09-02,20.079999923706055
2020-09-03,20.030000686645508
2020-09-04,19.469999313354492
2020-09-08,19.079999923706055
2020-09-09,19.299999237060547
2020-09-10,19.1299991607666
2020-09-11,18.700000762939453
2020-09-14,19.149999618530273
2020-09-15,19.270000457763672
2020-09-16,18.979999542236328
2020-09-17,18.760000228881836
2020-09-18,18.59000015258789
2020-09-21,18.5
2020-09-22,18.540000915527344
2020-09-23,17.459999084472656
2020-09-24,17.010000228881836
2020-09-25,17.274999618530273
2020-09-28,18.299999237060547
2020-09-29,17.649999618530273
2020-09-30,17.795000076293945
2020-10-01,18.190000534057617
2020-10-02,18.950000762939453
2020-10-05,18.739999771118164
2020-10-06,18.700000762939453
2020-10-07,18.6299991607666
2020-10-08,18.719999313354492
2020-10-09,18.559999465942383
2020-10-12,18.700000762939453
2020-10-13,18.329999923706055
2020-10-14,18.1299991607666
2020-10-15,18.450000762939453
2020-10-16,17.969999313354492
2020-10-19,17.475000381469727
2020-10-20,17.670000076293945
2020-10-21,17.6299991607666
2020-10-22,17.940000534057617
2020-10-23,17.989999771118164
2020-10-26,17.860000610351562
2020-10-27,17.489999771118164
2020-10-28,16.889999389648438
2020-10-29,17.2549991607666
2020-10-30,17.100000381469727
2020-11-02,17.530000686645508
2020-11-03,17.809999465942383
2020-11-04,17.6299991607666
2020-11-05,17.639999389648438
2020-11-06,17.780000686645508
2020-11-09,18.90999984741211
2020-11-10,19.239999771118164
2020-11-11,19.450000762939453
2020-11-12,19.18000030517578
2020-11-13,19.799999237060547
2020-11-16,19.700000762939453
2020-11-17,19.309999465942383
2020-11-18,18.8700008392334
2020-11-19,19.270000457763672
2020-11-20,19.260000228881836
2020-11-23,19.420000076293945
2020-11-24,20.049999237060547
2020-11-25,20.0
2020-11-27,19.729999542236328
2020-11-30,19.43000030517578
2020-12-01,20.280000686645508
2020-12-02,20.309999465942383
2020-12-03,20.809999465942383
2020-12-04,20.5
2020-12-07,20.770000457763672
2020-12-08,20.854999542236328
2020-12-09,21.139999389648438
2020-12-10,21.049999237060547
2020-12-11,22.100000381469727
2020-12-14,22.149999618530273
2020-12-15,22.950000762939453
2020-12-16,23.1200008392334
2020-12-17,23.489999771118164
2020-12-18,23.1299991607666
2020-12-21,22.920000076293945
2020-12-22,22.829999923706055
2020-12-23,22.420000076293945
2020-12-24,22.329999923706055
2020-12-28,22.575000762939453
2020-12-29,22.389999389648438
2020-12-30,22.170000076293945
2020-12-31,22.18000030517578
2021-01-04,21.420000076293945
2021-01-05,22.079999923706055
2021-01-06,22.709999084472656
2021-01-07,21.895000457763672
2021-01-08,22.399999618530273
2021-01-11,22.31999969482422
2021-01-12,22.75
2021-01-13,22.979999542236328
2021-01-14,22.540000915527344
2021-01-15,22.440000534057617
2021-01-19,22.389999389648438
2021-01-20,22.68000030517578
2021-01-21,22.709999084472656
2021-01-22,23.010000228881836
2021-01-25,23.059999465942383
2021-01-26,23.190000534057617
2021-01-27,22.479999542236328
2021-01-28,22.790000915527344
2021-01-29,22.459999084472656
2021-02-01,23.280000686645508
2021-02-02,23.34000015258789
2021-02-03,23.079999923706055
2021-02-04,23.530000686645508
2021-02-05,23.479999542236328
2021-02-08,23.18000030517578
2021-02-09,23.209999084472656
2021-02-10,23.100000381469727
2021-02-11,23.229999542236328
2021-02-12,23.049999237060547
2021-02-16,22.3700008392334
2021-02-17,22.6299991607666
2021-02-18,22.350000381469727
2021-02-19,22.110000610351562
2021-02-22,22.40999984741211
2021-02-23,22.56999969482422
2021-02-24,22.93000030517578
2021-02-25,22.079999923706055
2021-02-26,22.18000030517578
2021-03-01,22.81999969482422
2021-03-02,22.360000610351562
2021-03-03,22.479999542236328
2021-03-04,22.729999542236328
2021-03-05,22.75
2021-03-08,22.90999984741211
2021-03-09,23.139999389648438
2021-03-10,23.110000610351562
2021-03-11,23.100000381469727
2021-03-12,23.899999618530273
2021-03-15,24.799999237060547
2021-03-16,24.030000686645508
2021-03-17,24.43000030517578
2021-03-18,24.0
2021-03-19,23.84000015258789
2021-03-22,23.399999618530273
2021-03-23,23.56999969482422
2021-03-24,23.329999923706055
2021-03-25,23.420000076293945
2021-03-26,23.790000915527344
2021-03-29,23.639999389648438
2021-03-30,23.280000686645508
2021-03-31,23.28499984741211
2021-04-01,24.280000686645508
2021-04-05,24.295000076293945
2021-04-06,24.385000228881836
2021-04-07,24.219999313354492
2021-04-08,24.290000915527344
2021-04-09,24.059999465942383
2021-04-12,23.959999084472656
2021-04-13,23.93000030517578
2021-04-14,23.790000915527344
2021-04-15,23.959999084472656
2021-04-16,23.8799991607666
2021-04-19,23.809999465942383
2021-04-20,23.989999771118164
2021-04-21,24.309999465942383
2021-04-22,24.06999969482422
2021-04-23,24.389999389648438
2021-04-26,24.56999969482422
2021-04-27,24.31999969482422
2021-04-28,24.43000030517578
2021-04-29,24.139999389648438
2021-04-30,24.18000030517578
2021-05-03,24.040000915527344
2021-05-04,23.25
2021-05-05,22.450000762939453
2021-05-06,22.790000915527344
2021-05-07,23.094999313354492
2021-05-10,23.1200008392334
2021-05-11,22.809999465942383
2021-05-12,22.260000228881836
2021-05-13,22.6200008392334
2021-05-14,22.68000030517578
