,CYTK
2008-04-22,17.399999618530273
2008-04-23,19.079999923706055
2008-04-24,19.920000076293945
2008-04-25,20.100000381469727
2008-04-28,20.34000015258789
2008-04-29,20.040000915527344
2008-04-30,20.700000762939453
2008-05-01,22.68000030517578
2008-05-02,21.420000076293945
2008-05-05,20.34000015258789
2008-05-06,22.440000534057617
2008-05-07,21.65999984741211
2008-05-08,21.239999771118164
2008-05-09,20.520000457763672
2008-05-12,22.799999237060547
2008-05-13,24.479999542236328
2008-05-14,23.219999313354492
2008-05-15,23.520000457763672
2008-05-16,23.700000762939453
2008-05-19,24.540000915527344
2008-05-20,23.700000762939453
2008-05-21,22.079999923706055
2008-05-22,22.979999542236328
2008-05-23,21.780000686645508
2008-05-27,23.399999618530273
2008-05-28,23.399999618530273
2008-05-29,24.18000030517578
2008-05-30,24.1200008392334
2008-06-02,22.799999237060547
2008-06-03,23.15999984741211
2008-06-04,22.860000610351562
2008-06-05,25.020000457763672
2008-06-06,24.0
2008-06-09,22.079999923706055
2008-06-10,22.200000762939453
2008-06-11,21.959999084472656
2008-06-12,21.600000381469727
2008-06-13,22.020000457763672
2008-06-16,22.920000076293945
2008-06-17,22.6200008392334
2008-06-18,23.8799991607666
2008-06-19,23.459999084472656
2008-06-20,24.0
2008-06-23,23.760000228881836
2008-06-24,21.719999313354492
2008-06-25,22.799999237060547
2008-06-26,22.200000762939453
2008-06-27,22.5
2008-06-30,22.260000228881836
2008-07-01,22.3799991607666
2008-07-02,22.31999969482422
2008-07-03,22.139999389648438
2008-07-07,21.65999984741211
2008-07-08,24.059999465942383
2008-07-09,23.100000381469727
2008-07-10,24.1200008392334
2008-07-11,25.139999389648438
2008-07-14,24.899999618530273
2008-07-15,25.079999923706055
2008-07-16,26.399999618530273
2008-07-17,28.079999923706055
2008-07-18,26.760000228881836
2008-07-21,26.940000534057617
2008-07-22,28.5
2008-07-23,29.399999618530273
2008-07-24,29.940000534057617
2008-07-25,30.0
2008-07-28,30.719999313354492
2008-07-29,29.940000534057617
2008-07-30,33.060001373291016
2008-07-31,31.68000030517578
2008-08-01,34.13999938964844
2008-08-04,31.739999771118164
2008-08-05,31.6200008392334
2008-08-06,33.060001373291016
2008-08-07,27.540000915527344
2008-08-08,30.18000030517578
2008-08-11,30.1200008392334
2008-08-12,31.020000457763672
2008-08-13,25.139999389648438
2008-08-14,29.399999618530273
2008-08-15,29.34000015258789
2008-08-18,27.899999618530273
2008-08-19,27.239999771118164
2008-08-20,26.81999969482422
2008-08-21,26.459999084472656
2008-08-22,29.100000381469727
2008-08-25,26.100000381469727
2008-08-26,27.600000381469727
2008-08-27,29.34000015258789
2008-08-28,32.400001525878906
2008-08-29,31.200000762939453
2008-09-02,30.299999237060547
2008-09-03,29.459999084472656
2008-09-04,29.760000228881836
2008-09-05,29.15999984741211
2008-09-08,30.059999465942383
2008-09-09,27.0
2008-09-10,28.799999237060547
2008-09-11,29.100000381469727
2008-09-12,29.700000762939453
2008-09-15,28.200000762939453
2008-09-16,29.040000915527344
2008-09-17,24.84000015258789
2008-09-18,26.399999618530273
2008-09-19,29.700000762939453
2008-09-22,27.719999313354492
2008-09-23,29.34000015258789
2008-09-24,26.940000534057617
2008-09-25,29.34000015258789
2008-09-26,28.31999969482422
2008-09-29,27.780000686645508
2008-09-30,28.440000534057617
2008-10-01,26.579999923706055
2008-10-02,24.059999465942383
2008-10-03,22.559999465942383
2008-10-06,21.899999618530273
2008-10-07,19.200000762939453
2008-10-08,19.799999237060547
2008-10-09,16.020000457763672
2008-10-10,13.020000457763672
2008-10-13,16.799999237060547
2008-10-14,17.100000381469727
2008-10-15,14.220000267028809
2008-10-16,15.84000015258789
2008-10-17,17.100000381469727
2008-10-20,20.280000686645508
2008-10-21,19.200000762939453
2008-10-22,19.68000030517578
2008-10-23,18.540000915527344
2008-10-24,17.940000534057617
2008-10-27,16.5
2008-10-28,15.84000015258789
2008-10-29,14.460000038146973
2008-10-30,17.100000381469727
2008-10-31,17.100000381469727
2008-11-03,16.559999465942383
2008-11-04,17.760000228881836
2008-11-05,17.700000762939453
2008-11-06,17.700000762939453
2008-11-07,16.739999771118164
2008-11-10,16.920000076293945
2008-11-11,17.760000228881836
2008-11-12,15.539999961853027
2008-11-13,16.799999237060547
2008-11-14,15.359999656677246
2008-11-17,16.3799991607666
2008-11-18,16.079999923706055
2008-11-19,14.15999984741211
2008-11-20,14.460000038146973
2008-11-21,13.739999771118164
2008-11-24,13.680000305175781
2008-11-25,13.979999542236328
2008-11-26,14.399999618530273
2008-11-28,15.539999961853027
2008-12-01,12.239999771118164
2008-12-02,12.0
2008-12-03,12.420000076293945
2008-12-04,12.539999961853027
2008-12-05,13.079999923706055
2008-12-08,14.399999618530273
2008-12-09,13.5
2008-12-10,13.680000305175781
2008-12-11,12.65999984741211
2008-12-12,12.960000038146973
2008-12-15,12.239999771118164
2008-12-16,13.020000457763672
2008-12-17,12.65999984741211
2008-12-18,14.9399995803833
2008-12-19,17.579999923706055
2008-12-22,15.600000381469727
2008-12-23,14.880000114440918
2008-12-24,15.180000305175781
2008-12-26,14.9399995803833
2008-12-29,15.359999656677246
2008-12-30,16.5
2008-12-31,17.100000381469727
2009-01-02,17.100000381469727
2009-01-05,17.219999313354492
2009-01-06,17.219999313354492
2009-01-07,17.15999984741211
2009-01-08,17.040000915527344
2009-01-09,15.300000190734863
2009-01-12,14.699999809265137
2009-01-13,14.699999809265137
2009-01-14,14.039999961853027
2009-01-15,14.760000228881836
2009-01-16,16.139999389648438
2009-01-20,13.739999771118164
2009-01-21,15.180000305175781
2009-01-22,13.5600004196167
2009-01-23,13.680000305175781
2009-01-26,13.5600004196167
2009-01-27,13.680000305175781
2009-01-28,13.5
2009-01-29,12.65999984741211
2009-01-30,12.720000267028809
2009-02-02,13.199999809265137
2009-02-03,12.65999984741211
2009-02-04,11.880000114440918
2009-02-05,11.640000343322754
2009-02-06,12.539999961853027
2009-02-09,12.65999984741211
2009-02-10,12.0600004196167
2009-02-11,12.0
2009-02-12,12.420000076293945
2009-02-13,12.359999656677246
2009-02-17,12.0
2009-02-18,12.0
2009-02-19,11.699999809265137
2009-02-20,11.760000228881836
2009-02-23,12.0
2009-02-24,13.4399995803833
2009-02-25,12.0
2009-02-26,11.100000381469727
2009-02-27,9.479999542236328
2009-03-02,8.699999809265137
2009-03-03,9.180000305175781
2009-03-04,11.039999961853027
2009-03-05,11.399999618530273
2009-03-06,12.359999656677246
2009-03-09,11.15999984741211
2009-03-10,11.9399995803833
2009-03-11,10.5600004196167
2009-03-12,12.0
2009-03-13,11.699999809265137
2009-03-16,10.5
2009-03-17,12.0
2009-03-18,11.579999923706055
2009-03-19,11.760000228881836
2009-03-20,9.600000381469727
2009-03-23,11.579999923706055
2009-03-24,10.800000190734863
2009-03-25,10.800000190734863
2009-03-26,11.640000343322754
2009-03-27,10.619999885559082
2009-03-30,10.4399995803833
2009-03-31,10.199999809265137
2009-04-01,10.5
2009-04-02,10.5600004196167
2009-04-03,10.920000076293945
2009-04-06,10.319999694824219
2009-04-07,9.84000015258789
2009-04-08,10.199999809265137
2009-04-09,10.5
2009-04-13,10.199999809265137
2009-04-14,9.899999618530273
2009-04-15,10.5600004196167
2009-04-16,10.920000076293945
2009-04-17,10.800000190734863
2009-04-20,10.680000305175781
2009-04-21,12.0
2009-04-22,12.180000305175781
2009-04-23,11.039999961853027
2009-04-24,12.0
2009-04-27,11.399999618530273
2009-04-28,11.699999809265137
2009-04-29,11.819999694824219
2009-04-30,11.15999984741211
2009-05-01,11.699999809265137
2009-05-04,12.119999885559082
2009-05-05,11.880000114440918
2009-05-06,11.399999618530273
2009-05-07,11.640000343322754
2009-05-08,12.0
2009-05-11,12.600000381469727
2009-05-12,11.579999923706055
2009-05-13,11.399999618530273
2009-05-14,10.859999656677246
2009-05-15,11.100000381469727
2009-05-18,11.819999694824219
2009-05-19,10.979999542236328
2009-05-20,11.279999732971191
2009-05-21,11.100000381469727
2009-05-22,12.479999542236328
2009-05-26,15.65999984741211
2009-05-27,16.200000762939453
2009-05-28,16.68000030517578
2009-05-29,16.31999969482422
2009-06-01,16.860000610351562
2009-06-02,17.579999923706055
2009-06-03,17.219999313354492
2009-06-04,17.520000457763672
2009-06-05,17.700000762939453
2009-06-08,18.1200008392334
2009-06-09,17.760000228881836
2009-06-10,17.280000686645508
2009-06-11,16.979999542236328
2009-06-12,17.280000686645508
2009-06-15,16.440000534057617
2009-06-16,16.139999389648438
2009-06-17,16.200000762939453
2009-06-18,15.779999732971191
2009-06-19,16.6200008392334
2009-06-22,15.600000381469727
2009-06-23,15.600000381469727
2009-06-24,15.600000381469727
2009-06-25,16.6200008392334
2009-06-26,18.479999542236328
2009-06-29,17.399999618530273
2009-06-30,16.979999542236328
2009-07-01,17.700000762939453
2009-07-02,16.979999542236328
2009-07-06,17.15999984741211
2009-07-07,16.260000228881836
2009-07-08,16.3799991607666
2009-07-09,16.440000534057617
2009-07-10,16.739999771118164
2009-07-13,17.040000915527344
2009-07-14,16.920000076293945
2009-07-15,17.520000457763672
2009-07-16,17.399999618530273
2009-07-17,16.860000610351562
2009-07-20,17.700000762939453
2009-07-21,17.15999984741211
2009-07-22,16.799999237060547
2009-07-23,17.280000686645508
2009-07-24,17.940000534057617
2009-07-27,17.940000534057617
2009-07-28,18.360000610351562
2009-07-29,17.81999969482422
2009-07-30,17.639999389648438
2009-07-31,17.760000228881836
2009-08-03,18.1200008392334
2009-08-04,18.360000610351562
2009-08-05,18.65999984741211
2009-08-06,18.0
2009-08-07,18.0
2009-08-10,18.059999465942383
2009-08-11,17.520000457763672
2009-08-12,17.639999389648438
2009-08-13,18.239999771118164
2009-08-14,17.81999969482422
2009-08-17,16.68000030517578
2009-08-18,16.860000610351562
2009-08-19,16.860000610351562
2009-08-20,17.15999984741211
2009-08-21,17.639999389648438
2009-08-24,17.459999084472656
2009-08-25,17.760000228881836
2009-08-26,18.420000076293945
2009-08-27,18.600000381469727
2009-08-28,18.239999771118164
2009-08-31,19.020000457763672
2009-09-01,18.84000015258789
2009-09-02,18.899999618530273
2009-09-03,19.200000762939453
2009-09-04,19.260000228881836
2009-09-08,19.200000762939453
2009-09-09,19.260000228881836
2009-09-10,20.100000381469727
2009-09-11,20.040000915527344
2009-09-14,20.219999313354492
2009-09-15,21.059999465942383
2009-09-16,20.940000534057617
2009-09-17,21.1200008392334
2009-09-18,24.0
2009-09-21,28.68000030517578
2009-09-22,28.020000457763672
2009-09-23,27.65999984741211
2009-09-24,26.8799991607666
2009-09-25,29.8799991607666
2009-09-28,31.079999923706055
2009-09-29,31.799999237060547
2009-09-30,31.739999771118164
2009-10-01,29.15999984741211
2009-10-02,29.100000381469727
2009-10-05,29.459999084472656
2009-10-06,28.440000534057617
2009-10-07,28.799999237060547
2009-10-08,29.34000015258789
2009-10-09,30.600000381469727
2009-10-12,30.719999313354492
2009-10-13,30.18000030517578
2009-10-14,30.420000076293945
2009-10-15,31.440000534057617
2009-10-16,30.780000686645508
2009-10-19,29.700000762939453
2009-10-20,29.459999084472656
2009-10-21,28.68000030517578
2009-10-22,28.799999237060547
2009-10-23,27.420000076293945
2009-10-26,26.639999389648438
2009-10-27,26.34000015258789
2009-10-28,25.6200008392334
2009-10-29,20.8799991607666
2009-10-30,19.139999389648438
2009-11-02,18.0
2009-11-03,19.68000030517578
2009-11-04,19.68000030517578
2009-11-05,19.979999542236328
2009-11-06,19.6200008392334
2009-11-09,19.68000030517578
2009-11-10,18.899999618530273
2009-11-11,19.559999465942383
2009-11-12,19.860000610351562
2009-11-13,20.100000381469727
2009-11-16,20.399999618530273
2009-11-17,20.760000228881836
2009-11-18,21.600000381469727
2009-11-19,20.700000762939453
2009-11-20,20.399999618530273
2009-11-23,20.8799991607666
2009-11-24,20.459999084472656
2009-11-25,20.100000381469727
2009-11-27,19.5
2009-11-30,18.600000381469727
2009-12-01,18.84000015258789
2009-12-02,18.84000015258789
2009-12-03,19.139999389648438
2009-12-04,19.5
2009-12-07,19.559999465942383
2009-12-08,18.360000610351562
2009-12-09,18.780000686645508
2009-12-10,17.940000534057617
2009-12-11,18.360000610351562
2009-12-14,18.360000610351562
2009-12-15,18.059999465942383
2009-12-16,18.0
2009-12-17,17.040000915527344
2009-12-18,15.84000015258789
2009-12-21,15.539999961853027
2009-12-22,17.100000381469727
2009-12-23,17.399999618530273
2009-12-24,17.040000915527344
2009-12-28,16.860000610351562
2009-12-29,16.739999771118164
2009-12-30,17.100000381469727
2009-12-31,17.459999084472656
2010-01-04,18.65999984741211
2010-01-05,18.84000015258789
2010-01-06,18.540000915527344
2010-01-07,18.719999313354492
2010-01-08,19.979999542236328
2010-01-11,20.700000762939453
2010-01-12,19.559999465942383
2010-01-13,20.34000015258789
2010-01-14,21.239999771118164
2010-01-15,19.920000076293945
2010-01-19,19.6200008392334
2010-01-20,18.059999465942383
2010-01-21,18.360000610351562
2010-01-22,18.059999465942383
2010-01-25,18.18000030517578
2010-01-26,17.760000228881836
2010-01-27,17.8799991607666
2010-01-28,17.520000457763672
2010-01-29,18.1200008392334
2010-02-01,18.239999771118164
2010-02-02,18.65999984741211
2010-02-03,17.940000534057617
2010-02-04,18.65999984741211
2010-02-05,18.059999465942383
2010-02-08,18.360000610351562
2010-02-09,18.1200008392334
2010-02-10,17.760000228881836
2010-02-11,18.18000030517578
2010-02-12,18.479999542236328
2010-02-16,18.780000686645508
2010-02-17,18.899999618530273
2010-02-18,18.899999618530273
2010-02-19,18.65999984741211
2010-02-22,18.719999313354492
2010-02-23,18.600000381469727
2010-02-24,18.479999542236328
2010-02-25,18.899999618530273
2010-02-26,18.239999771118164
2010-03-01,18.719999313354492
2010-03-02,19.020000457763672
2010-03-03,19.440000534057617
2010-03-04,19.860000610351562
2010-03-05,20.280000686645508
2010-03-08,20.34000015258789
2010-03-09,19.979999542236328
2010-03-10,20.15999984741211
2010-03-11,20.15999984741211
2010-03-12,20.219999313354492
2010-03-15,19.6200008392334
2010-03-16,19.799999237060547
2010-03-17,19.079999923706055
2010-03-18,19.920000076293945
2010-03-19,19.799999237060547
2010-03-22,20.34000015258789
2010-03-23,20.940000534057617
2010-03-24,20.81999969482422
2010-03-25,20.15999984741211
2010-03-26,20.520000457763672
2010-03-29,20.15999984741211
2010-03-30,19.440000534057617
2010-03-31,19.200000762939453
2010-04-01,19.200000762939453
2010-04-05,19.5
2010-04-06,20.399999618530273
2010-04-07,21.0
2010-04-08,21.18000030517578
2010-04-09,20.940000534057617
2010-04-12,20.579999923706055
2010-04-13,20.100000381469727
2010-04-14,21.360000610351562
2010-04-15,20.34000015258789
2010-04-16,19.799999237060547
2010-04-19,19.440000534057617
2010-04-20,19.5
2010-04-21,19.260000228881836
2010-04-22,19.31999969482422
2010-04-23,19.200000762939453
2010-04-26,19.079999923706055
2010-04-27,18.959999084472656
2010-04-28,19.200000762939453
2010-04-29,19.020000457763672
2010-04-30,19.31999969482422
2010-05-03,19.799999237060547
2010-05-04,18.65999984741211
2010-05-05,18.0
2010-05-06,17.81999969482422
2010-05-07,17.459999084472656
2010-05-10,17.940000534057617
2010-05-11,17.760000228881836
2010-05-12,18.1200008392334
2010-05-13,18.299999237060547
2010-05-14,17.81999969482422
2010-05-17,18.1200008392334
2010-05-18,17.940000534057617
2010-05-19,17.760000228881836
2010-05-20,16.860000610351562
2010-05-21,16.559999465942383
2010-05-24,17.040000915527344
2010-05-25,17.040000915527344
2010-05-26,17.219999313354492
2010-05-27,18.0
2010-05-28,17.639999389648438
2010-06-01,16.799999237060547
2010-06-02,17.34000015258789
2010-06-03,17.940000534057617
2010-06-04,16.799999237060547
2010-06-07,16.020000457763672
2010-06-08,15.960000038146973
2010-06-09,15.65999984741211
2010-06-10,16.6200008392334
2010-06-11,16.68000030517578
2010-06-14,16.5
2010-06-15,17.520000457763672
2010-06-16,17.100000381469727
2010-06-17,17.040000915527344
2010-06-18,16.799999237060547
2010-06-21,16.3799991607666
2010-06-22,15.65999984741211
2010-06-23,15.539999961853027
2010-06-24,15.539999961853027
2010-06-25,16.440000534057617
2010-06-28,16.020000457763672
2010-06-29,15.300000190734863
2010-06-30,14.220000267028809
2010-07-01,13.920000076293945
2010-07-02,13.680000305175781
2010-07-06,13.5
2010-07-07,13.920000076293945
2010-07-08,14.460000038146973
2010-07-09,14.9399995803833
2010-07-12,14.699999809265137
2010-07-13,15.180000305175781
2010-07-14,14.880000114440918
2010-07-15,14.640000343322754
2010-07-16,13.619999885559082
2010-07-19,13.319999694824219
2010-07-20,13.199999809265137
2010-07-21,13.319999694824219
2010-07-22,13.859999656677246
2010-07-23,15.359999656677246
2010-07-26,16.559999465942383
2010-07-27,16.559999465942383
2010-07-28,16.079999923706055
2010-07-29,16.260000228881836
2010-07-30,16.5
2010-08-02,16.5
2010-08-03,16.799999237060547
2010-08-04,15.899999618530273
2010-08-05,14.399999618530273
2010-08-06,13.5600004196167
2010-08-09,14.15999984741211
2010-08-10,14.039999961853027
2010-08-11,13.020000457763672
2010-08-12,12.779999732971191
2010-08-13,12.899999618530273
2010-08-16,12.960000038146973
2010-08-17,13.140000343322754
2010-08-18,12.960000038146973
2010-08-19,12.479999542236328
2010-08-20,12.779999732971191
2010-08-23,12.899999618530273
2010-08-24,12.720000267028809
2010-08-25,12.960000038146973
2010-08-26,12.960000038146973
2010-08-27,13.619999885559082
2010-08-30,13.380000114440918
2010-08-31,13.4399995803833
2010-09-01,13.739999771118164
2010-09-02,13.619999885559082
2010-09-03,13.800000190734863
2010-09-07,13.5
2010-09-08,13.800000190734863
2010-09-09,14.880000114440918
2010-09-10,15.300000190734863
2010-09-13,15.84000015258789
2010-09-14,15.539999961853027
2010-09-15,15.539999961853027
2010-09-16,15.420000076293945
2010-09-17,15.119999885559082
2010-09-20,16.020000457763672
2010-09-21,15.65999984741211
2010-09-22,16.200000762939453
2010-09-23,15.479999542236328
2010-09-24,16.020000457763672
2010-09-27,16.020000457763672
2010-09-28,16.139999389648438
2010-09-29,16.079999923706055
2010-09-30,15.84000015258789
2010-10-01,15.600000381469727
2010-10-04,15.539999961853027
2010-10-05,15.960000038146973
2010-10-06,15.180000305175781
2010-10-07,14.9399995803833
2010-10-08,14.9399995803833
2010-10-11,15.0
2010-10-12,14.760000228881836
2010-10-13,14.760000228881836
2010-10-14,14.579999923706055
2010-10-15,14.220000267028809
2010-10-18,15.0
2010-10-19,15.0600004196167
2010-10-20,15.539999961853027
2010-10-21,15.359999656677246
2010-10-22,15.600000381469727
2010-10-25,15.960000038146973
2010-10-26,16.020000457763672
2010-10-27,15.65999984741211
2010-10-28,16.079999923706055
2010-10-29,15.84000015258789
2010-11-01,15.239999771118164
2010-11-02,15.0
2010-11-03,15.0
2010-11-04,15.300000190734863
2010-11-05,14.399999618530273
2010-11-08,14.279999732971191
2010-11-09,13.800000190734863
2010-11-10,14.100000381469727
2010-11-11,14.100000381469727
2010-11-12,13.5600004196167
2010-11-15,13.4399995803833
2010-11-16,13.260000228881836
2010-11-17,13.380000114440918
2010-11-18,13.380000114440918
2010-11-19,13.319999694824219
2010-11-22,13.380000114440918
2010-11-23,13.079999923706055
2010-11-24,13.4399995803833
2010-11-26,13.380000114440918
2010-11-29,13.380000114440918
2010-11-30,13.260000228881836
2010-12-01,13.4399995803833
2010-12-02,13.260000228881836
2010-12-03,13.079999923706055
2010-12-06,15.119999885559082
2010-12-07,15.239999771118164
2010-12-08,16.739999771118164
2010-12-09,16.5
2010-12-10,17.579999923706055
2010-12-13,13.680000305175781
2010-12-14,12.899999618530273
2010-12-15,12.600000381469727
2010-12-16,12.960000038146973
2010-12-17,12.779999732971191
2010-12-20,13.079999923706055
2010-12-21,12.779999732971191
2010-12-22,12.479999542236328
2010-12-23,12.300000190734863
2010-12-27,12.600000381469727
2010-12-28,12.84000015258789
2010-12-29,12.479999542236328
2010-12-30,12.539999961853027
2010-12-31,12.539999961853027
2011-01-03,12.960000038146973
2011-01-04,12.779999732971191
2011-01-05,12.779999732971191
2011-01-06,12.65999984741211
2011-01-07,12.359999656677246
2011-01-10,12.119999885559082
2011-01-11,12.180000305175781
2011-01-12,12.119999885559082
2011-01-13,12.180000305175781
2011-01-14,12.420000076293945
2011-01-18,12.539999961853027
2011-01-19,12.300000190734863
2011-01-20,11.760000228881836
2011-01-21,11.220000267028809
2011-01-24,11.520000457763672
2011-01-25,11.279999732971191
2011-01-26,11.520000457763672
2011-01-27,11.460000038146973
2011-01-28,11.399999618530273
2011-01-31,11.399999618530273
2011-02-01,11.460000038146973
2011-02-02,11.460000038146973
2011-02-03,11.399999618530273
2011-02-04,11.220000267028809
2011-02-07,11.15999984741211
2011-02-08,11.15999984741211
2011-02-09,11.039999961853027
2011-02-10,10.859999656677246
2011-02-11,10.859999656677246
2011-02-14,10.979999542236328
2011-02-15,10.020000457763672
2011-02-16,9.359999656677246
2011-02-17,9.0
2011-02-18,9.119999885559082
2011-02-22,8.640000343322754
2011-02-23,8.819999694824219
2011-02-24,9.119999885559082
2011-02-25,9.180000305175781
2011-02-28,9.420000076293945
2011-03-01,9.420000076293945
2011-03-02,9.239999771118164
2011-03-03,9.239999771118164
2011-03-04,9.119999885559082
2011-03-07,8.880000114440918
2011-03-08,9.0
2011-03-09,9.0
2011-03-10,8.880000114440918
2011-03-11,9.119999885559082
2011-03-14,8.579999923706055
2011-03-15,8.34000015258789
2011-03-16,7.920000076293945
2011-03-17,7.5
2011-03-18,7.679999828338623
2011-03-21,7.559999942779541
2011-03-22,7.559999942779541
2011-03-23,8.039999961853027
2011-03-24,8.279999732971191
2011-03-25,8.399999618530273
2011-03-28,8.640000343322754
2011-03-29,8.880000114440918
2011-03-30,9.0
2011-03-31,8.9399995803833
2011-04-01,9.0600004196167
2011-04-04,8.9399995803833
2011-04-05,8.819999694824219
2011-04-06,8.819999694824219
2011-04-07,8.760000228881836
2011-04-08,8.640000343322754
2011-04-11,9.300000190734863
2011-04-12,9.180000305175781
2011-04-13,9.119999885559082
2011-04-14,9.0
2011-04-15,9.0
2011-04-18,8.399999618530273
2011-04-19,8.640000343322754
2011-04-20,9.119999885559082
2011-04-21,9.239999771118164
2011-04-25,9.119999885559082
2011-04-26,8.880000114440918
2011-04-27,8.880000114440918
2011-04-28,9.0
2011-04-29,8.9399995803833
2011-05-02,8.699999809265137
2011-05-03,8.579999923706055
2011-05-04,8.34000015258789
2011-05-05,8.15999984741211
2011-05-06,8.15999984741211
2011-05-09,8.399999618530273
2011-05-10,8.819999694824219
2011-05-11,8.579999923706055
2011-05-12,8.880000114440918
2011-05-13,8.880000114440918
2011-05-16,8.579999923706055
2011-05-17,8.34000015258789
2011-05-18,8.640000343322754
2011-05-19,8.399999618530273
2011-05-20,8.220000267028809
2011-05-23,8.220000267028809
2011-05-24,8.100000381469727
2011-05-25,8.100000381469727
2011-05-26,8.039999961853027
2011-05-27,8.579999923706055
2011-05-31,8.819999694824219
2011-06-01,8.220000267028809
2011-06-02,8.279999732971191
2011-06-03,8.15999984741211
2011-06-06,7.679999828338623
2011-06-07,7.679999828338623
2011-06-08,7.199999809265137
2011-06-09,7.320000171661377
2011-06-10,7.079999923706055
2011-06-13,6.960000038146973
2011-06-14,7.019999980926514
2011-06-15,6.900000095367432
2011-06-16,6.840000152587891
2011-06-17,6.900000095367432
2011-06-20,6.900000095367432
2011-06-21,7.019999980926514
2011-06-22,6.900000095367432
2011-06-23,6.900000095367432
2011-06-24,7.320000171661377
2011-06-27,7.260000228881836
2011-06-28,7.380000114440918
2011-06-29,7.5
2011-06-30,7.5
2011-07-01,7.260000228881836
2011-07-05,7.380000114440918
2011-07-06,7.199999809265137
2011-07-07,7.260000228881836
2011-07-08,7.260000228881836
2011-07-11,7.139999866485596
2011-07-12,7.440000057220459
2011-07-13,7.679999828338623
2011-07-14,7.800000190734863
2011-07-15,7.800000190734863
2011-07-18,7.679999828338623
2011-07-19,7.619999885559082
2011-07-20,7.739999771118164
2011-07-21,7.739999771118164
2011-07-22,7.739999771118164
2011-07-25,7.739999771118164
2011-07-26,7.739999771118164
2011-07-27,7.380000114440918
2011-07-28,7.380000114440918
2011-07-29,7.559999942779541
2011-08-01,7.800000190734863
2011-08-02,7.619999885559082
2011-08-03,7.739999771118164
2011-08-04,7.199999809265137
2011-08-05,6.659999847412109
2011-08-08,5.880000114440918
2011-08-09,6.0
2011-08-10,6.0
2011-08-11,6.119999885559082
2011-08-12,6.239999771118164
2011-08-15,6.420000076293945
2011-08-16,6.360000133514404
2011-08-17,6.420000076293945
2011-08-18,6.179999828338623
2011-08-19,6.059999942779541
2011-08-22,6.300000190734863
2011-08-23,6.239999771118164
2011-08-24,6.360000133514404
2011-08-25,6.420000076293945
2011-08-26,6.659999847412109
2011-08-29,6.900000095367432
2011-08-30,6.960000038146973
2011-08-31,6.840000152587891
2011-09-01,6.480000019073486
2011-09-02,6.659999847412109
2011-09-06,6.539999961853027
2011-09-07,6.71999979019165
2011-09-08,6.840000152587891
2011-09-09,6.71999979019165
2011-09-12,6.659999847412109
2011-09-13,6.900000095367432
2011-09-14,7.199999809265137
2011-09-15,8.279999732971191
2011-09-16,8.039999961853027
2011-09-19,7.679999828338623
2011-09-20,7.380000114440918
2011-09-21,7.139999866485596
2011-09-22,6.599999904632568
2011-09-23,7.079999923706055
2011-09-26,6.599999904632568
2011-09-27,7.320000171661377
2011-09-28,6.960000038146973
2011-09-29,6.599999904632568
2011-09-30,7.019999980926514
2011-10-03,6.840000152587891
2011-10-04,6.840000152587891
2011-10-05,6.71999979019165
2011-10-06,6.599999904632568
2011-10-07,6.659999847412109
2011-10-10,6.659999847412109
2011-10-11,6.840000152587891
2011-10-12,7.320000171661377
2011-10-13,7.079999923706055
2011-10-14,7.380000114440918
2011-10-17,7.320000171661377
2011-10-18,7.260000228881836
2011-10-19,7.380000114440918
2011-10-20,7.260000228881836
2011-10-21,7.139999866485596
2011-10-24,7.199999809265137
2011-10-25,6.71999979019165
2011-10-26,6.900000095367432
2011-10-27,6.960000038146973
2011-10-28,7.079999923706055
2011-10-31,6.960000038146973
2011-11-01,6.71999979019165
2011-11-02,6.78000020980835
2011-11-03,6.78000020980835
2011-11-04,6.71999979019165
2011-11-07,7.019999980926514
2011-11-08,6.960000038146973
2011-11-09,6.900000095367432
2011-11-10,6.78000020980835
2011-11-11,7.019999980926514
2011-11-14,6.840000152587891
2011-11-15,6.900000095367432
2011-11-16,6.960000038146973
2011-11-17,6.78000020980835
2011-11-18,6.0
2011-11-21,5.820000171661377
2011-11-22,5.880000114440918
2011-11-23,5.880000114440918
2011-11-25,5.820000171661377
2011-11-28,5.940000057220459
2011-11-29,5.760000228881836
2011-11-30,6.119999885559082
2011-12-01,6.179999828338623
2011-12-02,6.239999771118164
2011-12-05,6.119999885559082
2011-12-06,6.0
2011-12-07,6.0
2011-12-08,5.940000057220459
2011-12-09,6.059999942779541
2011-12-12,6.0
2011-12-13,6.0
2011-12-14,6.0
2011-12-15,6.059999942779541
2011-12-16,5.880000114440918
2011-12-19,5.940000057220459
2011-12-20,6.0
2011-12-21,6.0
2011-12-22,5.940000057220459
2011-12-23,5.940000057220459
2011-12-27,6.0
2011-12-28,6.0
2011-12-29,5.820000171661377
2011-12-30,5.760000228881836
2012-01-03,5.880000114440918
2012-01-04,5.880000114440918
2012-01-05,5.880000114440918
2012-01-06,6.179999828338623
2012-01-09,6.179999828338623
2012-01-10,6.0
2012-01-11,6.0
2012-01-12,5.940000057220459
2012-01-13,6.059999942779541
2012-01-17,6.0
2012-01-18,6.0
2012-01-19,6.239999771118164
2012-01-20,6.179999828338623
2012-01-23,6.239999771118164
2012-01-24,6.300000190734863
2012-01-25,6.179999828338623
2012-01-26,6.0
2012-01-27,6.059999942779541
2012-01-30,6.239999771118164
