,CTMX
2019-07-19,11.619999885559082
2019-07-22,10.850000381469727
2019-07-23,10.260000228881836
2019-07-24,10.130000114440918
2019-07-25,9.789999961853027
2019-07-26,10.180000305175781
2019-07-29,10.25
2019-07-30,10.529999732971191
2019-07-31,10.3100004196167
2019-08-01,10.25
2019-08-02,10.0600004196167
2019-08-05,9.819999694824219
2019-08-06,10.640000343322754
2019-08-07,10.920000076293945
2019-08-08,10.989999771118164
2019-08-09,10.149999618530273
2019-08-12,9.859999656677246
2019-08-13,9.619999885559082
2019-08-14,9.489999771118164
2019-08-15,9.069999694824219
2019-08-16,9.34000015258789
2019-08-19,9.5600004196167
2019-08-20,9.260000228881836
2019-08-21,9.449999809265137
2019-08-22,9.229999542236328
2019-08-23,8.829999923706055
2019-08-26,8.880000114440918
2019-08-27,8.520000457763672
2019-08-28,8.859999656677246
2019-08-29,9.039999961853027
2019-08-30,8.779999732971191
2019-09-03,8.520000457763672
2019-09-04,8.239999771118164
2019-09-05,8.600000381469727
2019-09-06,8.520000457763672
2019-09-09,8.859999656677246
2019-09-10,9.569999694824219
2019-09-11,9.920000076293945
2019-09-12,9.680000305175781
2019-09-13,9.020000457763672
2019-09-16,9.25
2019-09-17,9.270000457763672
2019-09-18,9.279999732971191
2019-09-19,9.1899995803833
2019-09-20,8.989999771118164
2019-09-23,8.765000343322754
2019-09-24,8.170000076293945
2019-09-25,8.149999618530273
2019-09-26,7.625
2019-09-27,7.699999809265137
2019-09-30,7.380000114440918
2019-10-01,7.579999923706055
2019-10-02,7.400000095367432
2019-10-03,7.449999809265137
2019-10-04,7.659999847412109
2019-10-07,7.389999866485596
2019-10-08,6.949999809265137
2019-10-09,6.730000019073486
2019-10-10,6.96999979019165
2019-10-11,7.110000133514404
2019-10-14,7.050000190734863
2019-10-15,7.159999847412109
2019-10-16,7.0
2019-10-17,7.119999885559082
2019-10-18,6.71999979019165
2019-10-21,7.039999961853027
2019-10-22,6.96999979019165
2019-10-23,6.949999809265137
2019-10-24,6.46999979019165
2019-10-25,6.349999904632568
2019-10-28,6.340000152587891
2019-10-29,5.989999771118164
2019-10-30,6.059999942779541
2019-10-31,6.130000114440918
2019-11-01,6.295000076293945
2019-11-04,6.300000190734863
2019-11-05,6.210000038146973
2019-11-06,6.099999904632568
2019-11-07,6.150000095367432
2019-11-08,5.949999809265137
2019-11-11,5.590000152587891
2019-11-12,5.5
2019-11-13,5.304999828338623
2019-11-14,5.380000114440918
2019-11-15,5.360000133514404
2019-11-18,5.170000076293945
2019-11-19,5.179999828338623
2019-11-20,6.179999828338623
2019-11-21,5.75
2019-11-22,5.840000152587891
2019-11-25,5.809999942779541
2019-11-26,5.940000057220459
2019-11-27,6.144999980926514
2019-11-29,6.260000228881836
2019-12-02,6.010000228881836
2019-12-03,6.34499979019165
2019-12-04,6.510000228881836
2019-12-05,6.130000114440918
2019-12-06,6.289999961853027
2019-12-09,6.360000133514404
2019-12-10,6.420000076293945
2019-12-11,6.630000114440918
2019-12-12,7.119999885559082
2019-12-13,7.159999847412109
2019-12-16,7.255000114440918
2019-12-17,7.360000133514404
2019-12-18,7.960000038146973
2019-12-19,8.675000190734863
2019-12-20,8.789999961853027
2019-12-23,8.90999984741211
2019-12-24,8.899999618530273
2019-12-26,8.8100004196167
2019-12-27,8.539999961853027
2019-12-30,8.289999961853027
2019-12-31,8.3100004196167
2020-01-02,8.595000267028809
2020-01-03,7.909999847412109
2020-01-06,7.789999961853027
2020-01-07,7.889999866485596
2020-01-08,8.119999885559082
2020-01-09,8.079999923706055
2020-01-10,7.869999885559082
2020-01-13,7.369999885559082
2020-01-14,7.675000190734863
2020-01-15,7.820000171661377
2020-01-16,7.53000020980835
2020-01-17,7.460000038146973
2020-01-21,7.460000038146973
2020-01-22,7.369999885559082
2020-01-23,7.679999828338623
2020-01-24,7.5
2020-01-27,7.230000019073486
2020-01-28,7.599999904632568
2020-01-29,7.659999847412109
2020-01-30,7.599999904632568
2020-01-31,7.420000076293945
2020-02-03,7.710000038146973
2020-02-04,7.989999771118164
2020-02-05,7.909999847412109
2020-02-06,7.429999828338623
2020-02-07,6.75
2020-02-10,7.329999923706055
2020-02-11,7.260000228881836
2020-02-12,7.130000114440918
2020-02-13,7.03000020980835
2020-02-14,7.130000114440918
2020-02-18,7.619999885559082
2020-02-19,7.25
2020-02-20,7.369999885559082
2020-02-21,7.300000190734863
2020-02-24,7.25
2020-02-25,7.079999923706055
2020-02-26,7.260000228881836
2020-02-27,7.125
2020-02-28,6.690000057220459
2020-03-02,7.105000019073486
2020-03-03,7.300000190734863
2020-03-04,7.230000019073486
2020-03-05,7.099999904632568
2020-03-06,7.0
2020-03-09,6.190000057220459
2020-03-10,6.460000038146973
2020-03-11,5.869999885559082
2020-03-12,5.0
2020-03-13,5.170000076293945
2020-03-16,3.609999895095825
2020-03-17,4.610000133514404
2020-03-18,4.519999980926514
2020-03-19,5.0
2020-03-20,4.949999809265137
2020-03-23,4.929999828338623
2020-03-24,6.53000020980835
2020-03-25,6.260000228881836
2020-03-26,6.440000057220459
2020-03-27,6.349999904632568
2020-03-30,6.699999809265137
2020-03-31,7.670000076293945
2020-04-01,7.400000095367432
2020-04-02,7.46999979019165
2020-04-03,7.510000228881836
2020-04-06,7.989999771118164
2020-04-07,7.760000228881836
2020-04-08,8.399999618530273
2020-04-09,8.569999694824219
2020-04-13,8.899999618530273
2020-04-14,8.770000457763672
2020-04-15,8.770000457763672
2020-04-16,9.15999984741211
2020-04-17,9.479999542236328
2020-04-20,9.619999885559082
2020-04-21,10.069999694824219
2020-04-22,9.5
2020-04-23,9.229999542236328
2020-04-24,9.300000190734863
2020-04-27,9.25
2020-04-28,8.770000457763672
2020-04-29,10.989999771118164
2020-04-30,10.319999694824219
2020-05-01,11.210000038146973
2020-05-04,11.520000457763672
2020-05-05,11.600000381469727
2020-05-06,12.050000190734863
2020-05-07,12.25
2020-05-08,14.239999771118164
2020-05-11,14.460000038146973
2020-05-12,14.640000343322754
2020-05-13,14.4399995803833
2020-05-14,9.229999542236328
2020-05-15,9.010000228881836
2020-05-18,9.399999618530273
2020-05-19,9.154999732971191
2020-05-20,9.3100004196167
2020-05-21,9.414999961853027
2020-05-22,9.279999732971191
2020-05-26,9.15999984741211
2020-05-27,9.039999961853027
2020-05-28,8.729999542236328
2020-05-29,8.859999656677246
2020-06-01,8.0600004196167
2020-06-02,8.119999885559082
2020-06-03,8.050000190734863
2020-06-04,8.154999732971191
2020-06-05,8.0600004196167
2020-06-08,8.369999885559082
2020-06-09,8.050000190734863
2020-06-10,7.929999828338623
2020-06-11,7.510000228881836
2020-06-12,7.960000038146973
2020-06-15,8.039999961853027
2020-06-16,8.520000457763672
2020-06-17,8.350000381469727
2020-06-18,8.470000267028809
2020-06-19,8.25
2020-06-22,8.569999694824219
2020-06-23,8.760000228881836
2020-06-24,8.300000190734863
2020-06-25,8.5600004196167
2020-06-26,8.199999809265137
2020-06-29,8.210000038146973
2020-06-30,8.329999923706055
2020-07-01,8.520000457763672
2020-07-02,8.40999984741211
2020-07-06,8.199999809265137
2020-07-07,8.229999542236328
2020-07-08,8.380000114440918
2020-07-09,8.3100004196167
2020-07-10,8.524999618530273
2020-07-13,8.6899995803833
2020-07-14,8.550000190734863
2020-07-15,8.829999923706055
2020-07-16,8.510000228881836
2020-07-17,8.625
2020-07-20,8.569999694824219
2020-07-21,8.289999961853027
2020-07-22,8.0600004196167
2020-07-23,7.920000076293945
2020-07-24,7.760000228881836
2020-07-27,7.920000076293945
2020-07-28,7.400000095367432
2020-07-29,7.269999980926514
2020-07-30,7.440000057220459
2020-07-31,7.010000228881836
2020-08-03,7.369999885559082
2020-08-04,7.28000020980835
2020-08-05,7.449999809265137
2020-08-06,7.550000190734863
2020-08-07,7.619999885559082
2020-08-10,7.619999885559082
2020-08-11,6.989999771118164
2020-08-12,7.070000171661377
2020-08-13,7.0
2020-08-14,6.864999771118164
2020-08-17,7.15500020980835
2020-08-18,7.179999828338623
2020-08-19,7.045000076293945
2020-08-20,7.159999847412109
2020-08-21,6.949999809265137
2020-08-24,6.849999904632568
2020-08-25,7.079999923706055
2020-08-26,7.025000095367432
2020-08-27,7.050000190734863
2020-08-28,7.139999866485596
2020-08-31,7.300000190734863
2020-09-01,7.019999980926514
2020-09-02,7.190000057220459
2020-09-03,6.679999828338623
2020-09-04,6.559999942779541
2020-09-08,6.614999771118164
2020-09-09,6.820000171661377
2020-09-10,6.860000133514404
2020-09-11,6.730000019073486
2020-09-14,7.179999828338623
2020-09-15,7.21999979019165
2020-09-16,7.329999923706055
2020-09-17,7.179999828338623
2020-09-18,7.400000095367432
2020-09-21,6.940000057220459
2020-09-22,6.71999979019165
2020-09-23,6.610000133514404
2020-09-24,6.554999828338623
2020-09-25,6.800000190734863
2020-09-28,6.690000057220459
2020-09-29,6.690000057220459
2020-09-30,6.650000095367432
2020-10-01,6.909999847412109
2020-10-02,6.46999979019165
2020-10-05,7.019999980926514
2020-10-06,6.699999809265137
2020-10-07,6.940000057220459
2020-10-08,6.900000095367432
2020-10-09,6.815000057220459
2020-10-12,6.849999904632568
2020-10-13,6.900000095367432
2020-10-14,6.769999980926514
2020-10-15,6.809999942779541
2020-10-16,6.860000133514404
2020-10-19,6.690000057220459
2020-10-20,6.710000038146973
2020-10-21,6.570000171661377
2020-10-22,6.75
2020-10-23,6.760000228881836
2020-10-26,6.650000095367432
2020-10-27,6.630000114440918
2020-10-28,6.71999979019165
2020-10-29,6.769999980926514
2020-10-30,6.619999885559082
2020-11-02,6.554999828338623
2020-11-03,6.730000019073486
2020-11-04,7.070000171661377
2020-11-05,7.070000171661377
2020-11-06,7.019999980926514
2020-11-09,6.840000152587891
2020-11-10,7.46999979019165
2020-11-11,7.519999980926514
2020-11-12,7.650000095367432
2020-11-13,7.400000095367432
2020-11-16,7.329999923706055
2020-11-17,7.380000114440918
2020-11-18,7.320000171661377
2020-11-19,7.409999847412109
2020-11-20,7.320000171661377
2020-11-23,7.320000171661377
2020-11-24,7.380000114440918
2020-11-25,7.349999904632568
2020-11-27,7.420000076293945
2020-11-30,7.519999980926514
2020-12-01,7.53000020980835
2020-12-02,7.420000076293945
2020-12-03,7.269999980926514
2020-12-04,7.400000095367432
2020-12-07,7.269999980926514
2020-12-08,7.420000076293945
2020-12-09,7.190000057220459
2020-12-10,7.269999980926514
2020-12-11,7.579999923706055
2020-12-14,7.900000095367432
2020-12-15,7.690000057220459
2020-12-16,7.449999809265137
2020-12-17,7.550000190734863
2020-12-18,7.820000171661377
2020-12-21,7.829999923706055
2020-12-22,7.869999885559082
2020-12-23,7.690000057220459
2020-12-24,7.420000076293945
2020-12-28,7.309999942779541
2020-12-29,7.059999942779541
2020-12-30,6.820000171661377
2020-12-31,6.550000190734863
2021-01-04,6.78000020980835
2021-01-05,6.909999847412109
2021-01-06,7.119999885559082
2021-01-07,7.190000057220459
2021-01-08,7.400000095367432
2021-01-11,7.5
2021-01-12,7.639999866485596
2021-01-13,7.679999828338623
2021-01-14,7.849999904632568
2021-01-15,7.929999828338623
2021-01-19,8.479999542236328
2021-01-20,8.154999732971191
2021-01-21,6.599999904632568
2021-01-22,6.650000095367432
2021-01-25,7.099999904632568
2021-01-26,6.900000095367432
2021-01-27,6.940000057220459
2021-01-28,7.010000228881836
2021-01-29,6.909999847412109
2021-02-01,7.570000171661377
2021-02-02,7.679999828338623
2021-02-03,7.5
2021-02-04,7.699999809265137
2021-02-05,8.039999961853027
2021-02-08,8.779999732971191
2021-02-09,8.760000228881836
2021-02-10,8.539999961853027
2021-02-11,8.239999771118164
2021-02-12,9.0
2021-02-16,8.640000343322754
2021-02-17,8.600000381469727
2021-02-18,8.729999542236328
2021-02-19,8.920000076293945
2021-02-22,8.489999771118164
2021-02-23,8.010000228881836
2021-02-24,8.039999961853027
2021-02-25,7.860000133514404
2021-02-26,7.849999904632568
2021-03-01,8.449999809265137
2021-03-02,8.34000015258789
2021-03-03,8.210000038146973
2021-03-04,7.599999904632568
2021-03-05,7.78000020980835
2021-03-08,7.650000095367432
2021-03-09,8.210000038146973
2021-03-10,8.25
2021-03-11,8.630000114440918
2021-03-12,8.5
2021-03-15,8.760000228881836
2021-03-16,8.489999771118164
2021-03-17,8.460000038146973
2021-03-18,8.039999961853027
2021-03-19,8.270000457763672
2021-03-22,8.520000457763672
2021-03-23,8.760000228881836
2021-03-24,7.920000076293945
2021-03-25,7.940000057220459
2021-03-26,7.619999885559082
2021-03-29,7.590000152587891
2021-03-30,7.400000095367432
2021-03-31,7.730000019073486
2021-04-01,7.869999885559082
2021-04-05,8.380000114440918
2021-04-06,8.1899995803833
2021-04-07,7.599999904632568
2021-04-08,7.809999942779541
2021-04-09,7.71999979019165
2021-04-12,6.739999771118164
2021-04-13,6.829999923706055
2021-04-14,7.21999979019165
2021-04-15,7.650000095367432
2021-04-16,7.510000228881836
2021-04-19,7.599999904632568
2021-04-20,7.960000038146973
2021-04-21,8.529999732971191
2021-04-22,8.960000038146973
2021-04-23,9.15999984741211
2021-04-26,9.489999771118164
2021-04-27,9.550000190734863
2021-04-28,9.90999984741211
2021-04-29,9.489999771118164
2021-04-30,9.359999656677246
2021-05-03,9.5
2021-05-04,8.630000114440918
2021-05-05,8.529999732971191
2021-05-06,8.149999618530273
2021-05-07,8.550000190734863
2021-05-10,8.130000114440918
2021-05-11,8.149999618530273
2021-05-12,7.909999847412109
2021-05-13,8.229999542236328
2021-05-14,8.15999984741211
