,EBMT
2003-12-11,9.210526466369629
2003-12-12,9.210526466369629
2003-12-15,9.210526466369629
2003-12-16,9.473684310913086
2003-12-17,9.473684310913086
2003-12-18,9.473684310913086
2003-12-19,9.473684310913086
2003-12-22,9.473684310913086
2003-12-23,9.473684310913086
2003-12-24,9.473684310913086
2003-12-26,9.473684310913086
2003-12-29,9.473684310913086
2003-12-30,9.473684310913086
2003-12-31,9.473684310913086
2004-01-02,9.473684310913086
2004-01-05,9.013157844543457
2004-01-06,9.276315689086914
2004-01-07,9.4078950881958
2004-01-08,9.473684310913086
2004-01-09,9.078947067260742
2004-01-12,9.078947067260742
2004-01-13,9.078947067260742
2004-01-14,9.078947067260742
2004-01-15,9.736842155456543
2004-01-16,10.0
2004-01-20,10.0
2004-01-21,9.934210777282715
2004-01-22,9.934210777282715
2004-01-23,9.934210777282715
2004-01-26,9.934210777282715
2004-01-27,10.065789222717285
2004-01-28,10.065789222717285
2004-01-29,10.065789222717285
2004-01-30,10.065789222717285
2004-02-02,9.736842155456543
2004-02-03,9.934210777282715
2004-02-04,9.934210777282715
2004-02-05,10.065789222717285
2004-02-06,9.868420600891113
2004-02-09,9.868420600891113
2004-02-10,9.868420600891113
2004-02-11,9.868420600891113
2004-02-12,10.0
2004-02-13,10.0
2004-02-17,10.197367668151855
2004-02-18,10.197367668151855
2004-02-19,10.197367668151855
2004-02-20,10.197367668151855
2004-02-23,10.197367668151855
2004-02-24,10.197367668151855
2004-02-25,10.197367668151855
2004-02-26,10.197367668151855
2004-02-27,10.197367668151855
2004-03-01,10.526315689086914
2004-03-02,10.526315689086914
2004-03-03,10.526315689086914
2004-03-04,10.197367668151855
2004-03-05,9.802632331848145
2004-03-08,9.802632331848145
2004-03-09,10.0
2004-03-10,10.0
2004-03-11,10.0
2004-03-12,10.0
2004-03-15,10.263157844543457
2004-03-16,10.263157844543457
2004-03-17,10.131579399108887
2004-03-18,10.526315689086914
2004-03-19,10.526315689086914
2004-03-22,10.263157844543457
2004-03-23,10.131579399108887
2004-03-24,10.131579399108887
2004-03-25,10.131579399108887
2004-03-26,10.131579399108887
2004-03-29,10.131579399108887
2004-03-30,10.197367668151855
2004-03-31,10.263157844543457
2004-04-01,10.197367668151855
2004-04-02,10.4078950881958
2004-04-05,10.4078950881958
2004-04-06,11.8421049118042
2004-04-07,10.526315689086914
2004-04-08,10.526315689086914
2004-04-12,10.526315689086914
2004-04-13,10.526315689086914
2004-04-14,10.526315689086914
2004-04-15,10.723684310913086
2004-04-16,10.526315689086914
2004-04-19,10.526315689086914
2004-04-20,10.0
2004-04-21,10.0
2004-04-22,10.0
2004-04-23,10.0
2004-04-26,10.131579399108887
2004-04-27,10.0
2004-04-28,10.0
2004-04-29,9.736842155456543
2004-04-30,9.736842155456543
2004-05-03,9.605262756347656
2004-05-04,9.539473533630371
2004-05-05,9.539473533630371
2004-05-06,9.473684310913086
2004-05-07,9.473684310913086
2004-05-10,9.078947067260742
2004-05-11,9.078947067260742
2004-05-12,8.684210777282715
2004-05-13,8.684210777282715
2004-05-14,8.684210777282715
2004-05-17,8.684210777282715
2004-05-18,8.421052932739258
2004-05-19,8.421052932739258
2004-05-20,8.421052932739258
2004-05-21,8.684210777282715
2004-05-24,8.684210777282715
2004-05-25,8.684210777282715
2004-05-26,8.684210777282715
2004-05-27,8.684210777282715
2004-05-28,8.947367668151855
2004-06-01,8.947367668151855
2004-06-02,8.947367668151855
2004-06-03,8.947367668151855
2004-06-04,8.684210777282715
2004-06-07,8.815789222717285
2004-06-08,8.815789222717285
2004-06-09,8.486842155456543
2004-06-10,8.486842155456543
2004-06-14,8.486842155456543
2004-06-15,8.421052932739258
2004-06-16,8.684210777282715
2004-06-17,8.684210777282715
2004-06-18,8.684210777282715
2004-06-21,8.684210777282715
2004-06-22,8.684210777282715
2004-06-23,8.684210777282715
2004-06-24,8.684210777282715
2004-06-25,8.684210777282715
2004-06-28,8.684210777282715
2004-06-29,8.486842155456543
2004-06-30,8.5
2004-07-01,8.5
2004-07-02,8.5
2004-07-06,8.434210777282715
2004-07-07,8.434210777282715
2004-07-08,8.434210777282715
2004-07-09,8.434210777282715
2004-07-12,8.434210777282715
2004-07-13,8.434210777282715
2004-07-14,8.421052932739258
2004-07-15,8.421052932739258
2004-07-16,8.421052932739258
2004-07-19,8.421052932739258
2004-07-20,8.421052932739258
2004-07-21,8.421052932739258
2004-07-22,8.486842155456543
2004-07-23,8.486842155456543
2004-07-26,8.618420600891113
2004-07-27,8.618420600891113
2004-07-28,8.618420600891113
2004-07-29,8.618420600891113
2004-07-30,8.565789222717285
2004-08-02,8.565789222717285
2004-08-03,8.565789222717285
2004-08-04,8.565789222717285
2004-08-05,8.618420600891113
2004-08-06,8.618420600891113
2004-08-09,8.618420600891113
2004-08-10,8.618420600891113
2004-08-11,8.618420600891113
2004-08-12,8.618420600891113
2004-08-13,8.618420600891113
2004-08-16,8.618420600891113
2004-08-17,8.618420600891113
2004-08-18,8.618420600891113
2004-08-19,8.618420600891113
2004-08-20,8.618420600891113
2004-08-23,8.618420600891113
2004-08-24,8.289473533630371
2004-08-25,8.289473533630371
2004-08-26,8.289473533630371
2004-08-27,8.289473533630371
2004-08-30,8.421052932739258
2004-08-31,8.421052932739258
2004-09-01,8.289473533630371
2004-09-02,8.289473533630371
2004-09-03,8.289473533630371
2004-09-07,8.315789222717285
2004-09-08,8.289473533630371
2004-09-09,8.289473533630371
2004-09-10,8.421052932739258
2004-09-13,8.421052932739258
2004-09-14,8.684210777282715
2004-09-15,8.684210777282715
2004-09-16,8.684210777282715
2004-09-17,8.684210777282715
2004-09-20,8.684210777282715
2004-09-21,8.552632331848145
2004-09-22,8.421052932739258
2004-09-23,8.421052932739258
2004-09-24,8.421052932739258
2004-09-27,8.421052932739258
2004-09-28,8.421052932739258
2004-09-29,8.486842155456543
2004-09-30,8.486842155456543
2004-10-01,8.486842155456543
2004-10-04,8.486842155456543
2004-10-05,8.486842155456543
2004-10-06,8.486842155456543
2004-10-07,8.421052932739258
2004-10-08,8.289473533630371
2004-10-11,8.289473533630371
2004-10-12,8.355262756347656
2004-10-13,8.355262756347656
2004-10-14,8.355262756347656
2004-10-15,8.355262756347656
2004-10-18,8.815789222717285
2004-10-19,9.736842155456543
2004-10-20,9.118420600891113
2004-10-21,9.118420600891113
2004-10-22,9.736842155456543
2004-10-25,9.736842155456543
2004-10-26,9.078947067260742
2004-10-27,9.078947067260742
2004-10-28,9.013157844543457
2004-10-29,9.013157844543457
2004-11-01,8.947367668151855
2004-11-02,8.947367668151855
2004-11-03,8.947367668151855
2004-11-04,8.947367668151855
2004-11-05,8.486842155456543
2004-11-08,8.486842155456543
2004-11-09,9.013157844543457
2004-11-10,9.013157844543457
2004-11-11,9.013157844543457
2004-11-12,9.013157844543457
2004-11-15,8.881579399108887
2004-11-16,8.947367668151855
2004-11-17,8.947367668151855
2004-11-18,8.947367668151855
2004-11-19,8.947367668151855
2004-11-22,9.868420600891113
2004-11-23,9.868420600891113
2004-11-24,9.868420600891113
2004-11-26,9.736842155456543
2004-11-29,9.736842155456543
2004-11-30,9.013157844543457
2004-12-01,9.013157844543457
2004-12-02,9.013157844543457
2004-12-03,9.013157844543457
2004-12-06,9.013157844543457
2004-12-07,9.013157844543457
2004-12-08,9.013157844543457
2004-12-09,9.078947067260742
2004-12-10,9.078947067260742
2004-12-13,9.078947067260742
2004-12-14,9.078947067260742
2004-12-15,9.078947067260742
2004-12-16,9.078947067260742
2004-12-17,9.078947067260742
2004-12-20,9.078947067260742
2004-12-21,9.078947067260742
2004-12-22,9.3421049118042
2004-12-23,9.3421049118042
2004-12-27,9.3421049118042
2004-12-28,9.3421049118042
2004-12-29,9.3421049118042
2004-12-30,9.026315689086914
2004-12-31,9.026315689086914
2005-01-03,9.026315689086914
2005-01-04,9.026315689086914
2005-01-05,9.026315689086914
2005-01-06,9.210526466369629
2005-01-07,9.210526466369629
2005-01-10,9.210526466369629
2005-01-11,9.144737243652344
2005-01-12,9.144737243652344
2005-01-13,9.144737243652344
2005-01-14,9.605262756347656
2005-01-18,9.605262756347656
2005-01-19,9.605262756347656
2005-01-20,9.210526466369629
2005-01-21,9.605262756347656
2005-01-24,9.539473533630371
2005-01-25,9.539473533630371
2005-01-26,9.736842155456543
2005-01-27,9.736842155456543
2005-01-28,9.736842155456543
2005-01-31,9.473684310913086
2005-02-01,9.473684310913086
2005-02-02,9.210526466369629
2005-02-03,9.210526466369629
2005-02-04,9.3421049118042
2005-02-07,9.276315689086914
2005-02-08,9.276315689086914
2005-02-09,9.210526466369629
2005-02-10,9.210526466369629
2005-02-11,9.210526466369629
2005-02-14,9.210526466369629
2005-02-15,9.276315689086914
2005-02-16,9.276315689086914
2005-02-17,9.276315689086914
2005-02-18,9.210526466369629
2005-02-22,9.210526466369629
2005-02-23,9.210526466369629
2005-02-24,9.210526466369629
2005-02-25,9.210526466369629
2005-02-28,9.210526466369629
2005-03-01,9.210526466369629
2005-03-02,9.210526466369629
2005-03-03,9.210526466369629
2005-03-04,9.210526466369629
2005-03-07,9.276315689086914
2005-03-08,9.276315689086914
2005-03-09,9.276315689086914
2005-03-10,9.276315689086914
2005-03-11,9.276315689086914
2005-03-14,9.276315689086914
2005-03-15,9.276315689086914
2005-03-16,9.276315689086914
2005-03-17,9.276315689086914
2005-03-18,9.276315689086914
2005-03-21,9.276315689086914
2005-03-22,9.276315689086914
2005-03-23,9.276315689086914
2005-03-24,9.276315689086914
2005-03-28,9.210526466369629
2005-03-29,8.684210777282715
2005-03-30,8.684210777282715
2005-03-31,8.684210777282715
2005-04-01,8.684210777282715
2005-04-04,8.684210777282715
2005-04-05,8.684210777282715
2005-04-06,8.684210777282715
2005-04-07,9.210526466369629
2005-04-08,9.210526466369629
2005-04-11,9.210526466369629
2005-04-12,8.421052932739258
2005-04-13,8.242104530334473
2005-04-14,8.242104530334473
2005-04-15,8.486842155456543
2005-04-18,8.486842155456543
2005-04-19,8.684210777282715
2005-04-20,8.026315689086914
2005-04-21,8.1578950881958
2005-04-22,8.1578950881958
2005-04-25,8.1578950881958
2005-04-26,8.1578950881958
2005-04-27,8.1578950881958
2005-04-28,8.1578950881958
2005-04-29,8.1578950881958
2005-05-02,8.421052932739258
2005-05-03,8.421052932739258
2005-05-04,8.421052932739258
2005-05-05,8.421052932739258
2005-05-06,8.421052932739258
2005-05-09,8.421052932739258
2005-05-10,8.421052932739258
2005-05-11,8.026315689086914
2005-05-12,8.026315689086914
2005-05-13,8.026315689086914
2005-05-16,8.026315689086914
2005-05-17,7.8947367668151855
2005-05-18,7.8947367668151855
2005-05-19,7.8947367668151855
2005-05-20,7.8947367668151855
2005-05-23,7.8947367668151855
2005-05-24,7.8947367668151855
2005-05-25,7.8947367668151855
2005-05-26,7.8947367668151855
2005-05-27,7.8947367668151855
2005-05-31,7.8947367668151855
2005-06-01,7.8947367668151855
2005-06-02,7.8947367668151855
2005-06-03,7.8947367668151855
2005-06-06,7.8947367668151855
2005-06-07,7.8947367668151855
2005-06-08,7.8947367668151855
2005-06-09,7.8947367668151855
2005-06-10,7.8947367668151855
2005-06-13,7.8947367668151855
2005-06-14,7.8947367668151855
2005-06-15,7.8947367668151855
2005-06-16,7.8947367668151855
2005-06-17,7.8947367668151855
2005-06-20,7.8947367668151855
2005-06-21,7.8947367668151855
2005-06-22,7.8947367668151855
2005-06-23,7.8947367668151855
2005-06-24,7.8947367668151855
2005-06-27,7.8947367668151855
2005-06-28,7.8947367668151855
2005-06-29,7.8947367668151855
2005-06-30,7.8947367668151855
2005-07-01,7.8947367668151855
2005-07-05,7.8947367668151855
2005-07-06,7.8947367668151855
2005-07-07,7.8947367668151855
2005-07-08,8.289473533630371
2005-07-11,8.289473533630371
2005-07-12,8.289473533630371
2005-07-13,8.289473533630371
2005-07-14,8.289473533630371
2005-07-15,8.289473533630371
2005-07-18,8.289473533630371
2005-07-19,8.289473533630371
2005-07-20,8.289473533630371
2005-07-21,8.0921049118042
2005-07-22,8.355262756347656
2005-07-25,8.355262756347656
2005-07-26,8.355262756347656
2005-07-27,8.486842155456543
2005-07-28,8.355262756347656
2005-07-29,8.368420600891113
2005-08-01,8.368420600891113
2005-08-02,8.552632331848145
2005-08-03,8.552632331848145
2005-08-04,8.552632331848145
2005-08-05,8.486842155456543
2005-08-08,8.434210777282715
2005-08-09,8.552632331848145
2005-08-10,8.684210777282715
2005-08-11,8.684210777282715
2005-08-12,8.684210777282715
2005-08-15,8.684210777282715
2005-08-16,8.684210777282715
2005-08-17,8.618420600891113
2005-08-18,8.618420600891113
2005-08-19,8.618420600891113
2005-08-22,8.618420600891113
2005-08-23,8.618420600891113
2005-08-24,8.618420600891113
2005-08-25,8.618420600891113
2005-08-26,8.684210777282715
2005-08-29,8.684210777282715
2005-08-30,8.684210777282715
2005-08-31,9.118420600891113
2005-09-01,8.684210777282715
2005-09-02,8.684210777282715
2005-09-06,8.6578950881958
2005-09-07,8.6578950881958
2005-09-08,8.6578950881958
2005-09-09,8.6578950881958
2005-09-12,8.6578950881958
2005-09-13,8.6578950881958
2005-09-14,8.6578950881958
2005-09-15,8.6578950881958
2005-09-16,8.6578950881958
2005-09-19,8.6578950881958
2005-09-20,9.078947067260742
2005-09-21,9.210526466369629
2005-09-22,9.210526466369629
2005-09-23,9.210526466369629
2005-09-26,9.210526466369629
2005-09-27,9.210526466369629
2005-09-28,9.210526466369629
2005-09-29,9.210526466369629
2005-09-30,9.210526466369629
2005-10-03,9.210526466369629
2005-10-04,9.210526466369629
2005-10-05,9.210526466369629
2005-10-06,9.210526466369629
2005-10-07,9.210526466369629
2005-10-10,9.210526466369629
2005-10-11,9.210526466369629
2005-10-12,9.210526466369629
2005-10-13,9.210526466369629
2005-10-14,9.210526466369629
2005-10-17,9.210526466369629
2005-10-18,9.210526466369629
2005-10-19,9.210526466369629
2005-10-20,8.947367668151855
2005-10-21,8.947367668151855
2005-10-24,9.065789222717285
2005-10-25,9.065789222717285
2005-10-26,9.065789222717285
2005-10-27,9.065789222717285
2005-10-28,9.065789222717285
2005-10-31,8.947367668151855
2005-11-01,8.947367668151855
2005-11-02,8.947367668151855
2005-11-03,9.013157844543457
2005-11-04,9.013157844543457
2005-11-07,9.013157844543457
2005-11-08,9.013157844543457
2005-11-09,9.473684310913086
2005-11-10,9.473684310913086
2005-11-11,9.473684310913086
2005-11-14,9.473684310913086
2005-11-15,9.473684310913086
2005-11-16,9.473684310913086
2005-11-17,9.473684310913086
2005-11-18,9.473684310913086
2005-11-21,9.078947067260742
2005-11-22,9.078947067260742
2005-11-23,9.078947067260742
2005-11-25,9.078947067260742
2005-11-28,9.078947067260742
2005-11-29,8.960526466369629
2005-11-30,8.960526466369629
2005-12-01,9.210526466369629
2005-12-02,9.210526466369629
2005-12-05,8.947367668151855
2005-12-06,9.013157844543457
2005-12-07,8.947367668151855
2005-12-08,8.947367668151855
2005-12-09,8.947367668151855
2005-12-12,8.947367668151855
2005-12-13,8.947367668151855
2005-12-14,8.947367668151855
2005-12-15,8.947367668151855
2005-12-16,8.947367668151855
2005-12-19,8.684210777282715
2005-12-20,8.684210777282715
2005-12-21,8.815789222717285
2005-12-22,8.815789222717285
2005-12-23,8.815789222717285
2005-12-27,8.815789222717285
2005-12-28,8.947367668151855
2005-12-29,8.947367668151855
2005-12-30,9.078947067260742
2006-01-03,9.078947067260742
2006-01-04,8.684210777282715
2006-01-05,8.684210777282715
2006-01-06,8.684210777282715
2006-01-09,8.684210777282715
2006-01-10,8.684210777282715
2006-01-11,8.684210777282715
2006-01-12,8.684210777282715
2006-01-13,8.421052932739258
2006-01-17,8.421052932739258
2006-01-18,8.421052932739258
2006-01-19,8.421052932739258
2006-01-20,8.421052932739258
2006-01-23,8.315789222717285
2006-01-24,8.460526466369629
2006-01-25,8.486842155456543
2006-01-26,8.434210777282715
2006-01-27,8.434210777282715
2006-01-30,8.434210777282715
2006-01-31,8.486842155456543
2006-02-01,8.486842155456543
2006-02-02,8.486842155456543
2006-02-03,8.486842155456543
2006-02-06,8.75
2006-02-07,8.75
2006-02-08,8.684210777282715
2006-02-09,8.684210777282715
2006-02-10,8.684210777282715
2006-02-13,8.684210777282715
2006-02-14,8.75
2006-02-15,8.631579399108887
2006-02-16,8.631579399108887
2006-02-17,8.631579399108887
2006-02-21,8.631579399108887
2006-02-22,8.736842155456543
2006-02-23,8.684210777282715
2006-02-24,8.710526466369629
2006-02-27,8.710526466369629
2006-02-28,8.618420600891113
2006-03-01,8.618420600891113
2006-03-02,8.618420600891113
2006-03-03,8.578947067260742
2006-03-06,8.618420600891113
2006-03-07,8.618420600891113
2006-03-08,8.618420600891113
2006-03-09,8.618420600891113
2006-03-10,8.618420600891113
2006-03-13,8.618420600891113
2006-03-14,8.618420600891113
2006-03-15,8.618420600891113
2006-03-16,8.618420600891113
2006-03-17,8.552632331848145
2006-03-20,8.552632331848145
2006-03-21,8.552632331848145
2006-03-22,8.302632331848145
2006-03-23,8.302632331848145
2006-03-24,8.302632331848145
2006-03-27,8.302632331848145
2006-03-28,8.302632331848145
2006-03-29,8.289473533630371
2006-03-30,8.684210777282715
2006-03-31,8.684210777282715
2006-04-03,8.684210777282715
2006-04-04,8.684210777282715
2006-04-05,8.289473533630371
2006-04-06,8.289473533630371
2006-04-07,8.289473533630371
2006-04-10,8.289473533630371
2006-04-11,8.289473533630371
2006-04-12,8.289473533630371
2006-04-13,8.289473533630371
2006-04-17,8.289473533630371
2006-04-18,8.1578950881958
2006-04-19,8.0921049118042
2006-04-20,8.1578950881958
2006-04-21,8.1578950881958
2006-04-24,8.026315689086914
2006-04-25,8.026315689086914
2006-04-26,8.026315689086914
2006-04-27,8.026315689086914
2006-04-28,8.1578950881958
2006-05-01,8.1578950881958
2006-05-02,8.1578950881958
2006-05-03,8.1578950881958
2006-05-04,8.289473533630371
2006-05-05,8.289473533630371
2006-05-08,8.289473533630371
2006-05-09,8.289473533630371
2006-05-10,8.289473533630371
2006-05-11,8.289473533630371
2006-05-12,8.289473533630371
2006-05-15,8.289473533630371
2006-05-16,8.289473533630371
2006-05-17,8.289473533630371
2006-05-18,8.289473533630371
2006-05-19,8.289473533630371
2006-05-22,8.3421049118042
2006-05-23,8.3421049118042
2006-05-24,8.3421049118042
2006-05-25,8.3421049118042
2006-05-26,8.3421049118042
2006-05-30,8.3421049118042
2006-05-31,8.3421049118042
2006-06-01,8.3421049118042
2006-06-02,8.3421049118042
2006-06-05,8.3421049118042
2006-06-06,8.3421049118042
2006-06-07,8.3421049118042
2006-06-08,8.3421049118042
2006-06-09,8.394737243652344
2006-06-12,8.394737243652344
2006-06-13,8.394737243652344
2006-06-14,8.421052932739258
2006-06-15,8.394737243652344
2006-06-16,8.289473533630371
2006-06-19,8.289473533630371
2006-06-20,8.289473533630371
2006-06-21,8.289473533630371
2006-06-22,8.289473533630371
2006-06-23,8.289473533630371
2006-06-26,8.302632331848145
2006-06-27,8.302632331848145
2006-06-28,8.302632331848145
2006-06-29,8.302632331848145
2006-06-30,8.315789222717285
2006-07-03,8.315789222717285
2006-07-05,8.315789222717285
2006-07-06,8.315789222717285
2006-07-07,8.289473533630371
2006-07-10,8.223684310913086
2006-07-11,8.223684310913086
2006-07-12,8.223684310913086
2006-07-13,8.223684310913086
2006-07-14,8.223684310913086
2006-07-17,8.223684310913086
2006-07-18,8.223684310913086
2006-07-19,8.223684310913086
2006-07-20,8.223684310913086
2006-07-21,8.223684310913086
2006-07-24,8.223684310913086
2006-07-25,8.223684310913086
2006-07-26,8.223684310913086
2006-07-27,8.392105102539062
2006-07-28,8.392105102539062
2006-07-31,8.289473533630371
2006-08-01,8.394737243652344
2006-08-02,8.394737243652344
2006-08-03,8.394737243652344
2006-08-04,8.394737243652344
2006-08-07,8.394737243652344
2006-08-08,8.394737243652344
2006-08-09,8.394737243652344
2006-08-10,8.394737243652344
2006-08-11,8.394737243652344
2006-08-14,8.25
2006-08-15,8.25
2006-08-16,8.25
2006-08-17,8.25
2006-08-18,8.25
2006-08-21,8.355262756347656
2006-08-22,8.355262756347656
2006-08-23,8.368420600891113
2006-08-24,8.368420600891113
2006-08-25,8.368420600891113
2006-08-28,8.368420600891113
2006-08-29,8.368420600891113
2006-08-30,8.368420600891113
2006-08-31,8.368420600891113
2006-09-01,8.368420600891113
2006-09-05,8.394737243652344
2006-09-06,8.394737243652344
2006-09-07,8.394737243652344
2006-09-08,8.394737243652344
2006-09-11,8.394737243652344
2006-09-12,8.394737243652344
2006-09-13,8.552632331848145
2006-09-14,8.552632331848145
2006-09-15,8.552632331848145
2006-09-18,8.552632331848145
2006-09-19,8.552632331848145
2006-09-20,8.552632331848145
2006-09-21,8.552632331848145
2006-09-22,8.947367668151855
2006-09-25,8.947367668151855
2006-09-26,8.947367668151855
2006-09-27,8.947367668151855
2006-09-28,8.947367668151855
2006-09-29,8.947367668151855
2006-10-02,8.947367668151855
2006-10-03,8.947367668151855
2006-10-04,8.302632331848145
2006-10-05,8.302632331848145
2006-10-06,8.302632331848145
2006-10-09,8.302632331848145
2006-10-10,8.302632331848145
2006-10-11,8.302632331848145
2006-10-12,8.302632331848145
2006-10-13,8.302632331848145
2006-10-16,8.302632331848145
2006-10-17,8.302632331848145
2006-10-18,8.552632331848145
2006-10-19,8.618420600891113
2006-10-20,8.578947067260742
2006-10-23,8.578947067260742
2006-10-24,8.578947067260742
2006-10-25,8.815789222717285
2006-10-26,8.6578950881958
2006-10-27,8.6578950881958
2006-10-30,8.6578950881958
2006-10-31,8.6578950881958
2006-11-01,8.6578950881958
2006-11-02,8.6578950881958
2006-11-03,8.710526466369629
2006-11-06,8.710526466369629
2006-11-07,8.710526466369629
2006-11-08,8.552632331848145
2006-11-09,8.552632331848145
2006-11-10,8.552632331848145
2006-11-13,8.552632331848145
2006-11-14,8.578947067260742
2006-11-15,8.578947067260742
2006-11-16,8.615789413452148
2006-11-17,8.615789413452148
2006-11-20,8.615789413452148
2006-11-21,8.615789413452148
2006-11-22,8.815789222717285
2006-11-24,8.815789222717285
2006-11-27,8.815789222717285
2006-11-28,8.815789222717285
2006-11-29,8.815789222717285
2006-11-30,8.776315689086914
2006-12-01,8.363158226013184
2006-12-04,8.394737243652344
2006-12-05,8.684210777282715
2006-12-06,8.684210777282715
2006-12-07,8.684210777282715
2006-12-08,8.684210777282715
2006-12-11,8.684210777282715
2006-12-12,8.618420600891113
2006-12-13,8.618420600891113
2006-12-14,8.618420600891113
2006-12-15,8.618420600891113
2006-12-18,8.363158226013184
2006-12-19,8.363158226013184
2006-12-20,8.363158226013184
2006-12-21,8.363158226013184
2006-12-22,8.236842155456543
2006-12-26,8.618420600891113
2006-12-27,8.421052932739258
2006-12-28,8.552632331848145
2006-12-29,8.552632331848145
2007-01-03,8.552632331848145
2007-01-04,8.552632331848145
2007-01-05,8.789473533630371
2007-01-08,8.421052932739258
2007-01-09,8.421052932739258
2007-01-10,8.421052932739258
2007-01-11,8.421052932739258
2007-01-12,8.421052932739258
2007-01-16,8.421052932739258
2007-01-17,8.421052932739258
2007-01-18,8.421052932739258
2007-01-19,8.421052932739258
2007-01-22,8.421052932739258
2007-01-23,8.421052932739258
2007-01-24,8.421052932739258
2007-01-25,8.381579399108887
2007-01-26,8.684210777282715
2007-01-29,9.078947067260742
2007-01-30,9.078947067260742
2007-01-31,9.078947067260742
2007-02-01,9.078947067260742
2007-02-02,9.078947067260742
2007-02-05,9.078947067260742
2007-02-06,9.078947067260742
2007-02-07,9.078947067260742
2007-02-08,9.078947067260742
2007-02-09,8.736842155456543
2007-02-12,8.736842155456543
2007-02-13,8.723684310913086
2007-02-14,8.684210777282715
2007-02-15,8.684210777282715
2007-02-16,8.684210777282715
2007-02-20,8.684210777282715
2007-02-21,8.684210777282715
2007-02-22,8.552632331848145
2007-02-23,8.526315689086914
2007-02-26,8.565789222717285
2007-02-27,8.565789222717285
2007-02-28,8.5921049118042
2007-03-01,8.684210777282715
2007-03-02,8.5
2007-03-05,8.5
2007-03-06,8.5
2007-03-07,8.5
2007-03-08,8.684210777282715
2007-03-09,8.684210777282715
2007-03-12,8.684210777282715
2007-03-13,8.684210777282715
2007-03-14,8.684210777282715
2007-03-15,8.684210777282715
2007-03-16,8.5921049118042
2007-03-19,8.447367668151855
2007-03-20,8.447367668151855
2007-03-21,8.447367668151855
2007-03-22,8.447367668151855
2007-03-23,8.447367668151855
2007-03-26,8.421052932739258
2007-03-27,8.421052932739258
2007-03-28,8.421052932739258
2007-03-29,8.552632331848145
2007-03-30,8.552632331848145
2007-04-02,8.75
2007-04-03,8.75
2007-04-04,8.3421049118042
2007-04-05,8.271053314208984
2007-04-09,8.3421049118042
2007-04-10,8.947367668151855
2007-04-11,8.947367668151855
2007-04-12,8.947367668151855
2007-04-13,8.605262756347656
2007-04-16,8.605262756347656
2007-04-17,8.605262756347656
2007-04-18,8.605262756347656
2007-04-19,8.605262756347656
2007-04-20,8.605262756347656
2007-04-23,8.605262756347656
2007-04-24,8.605262756347656
2007-04-25,8.605262756347656
2007-04-26,8.605262756347656
2007-04-27,8.605262756347656
2007-04-30,8.605262756347656
2007-05-01,8.605262756347656
2007-05-02,8.605262756347656
2007-05-03,8.605262756347656
2007-05-04,8.605262756347656
2007-05-07,8.605262756347656
2007-05-08,8.605262756347656
2007-05-09,8.605262756347656
2007-05-10,8.605262756347656
2007-05-11,8.605262756347656
2007-05-14,8.421052932739258
2007-05-15,8.421052932739258
2007-05-16,8.421052932739258
2007-05-17,8.421052932739258
2007-05-18,8.421052932739258
2007-05-21,8.421052932739258
2007-05-22,8.421052932739258
2007-05-23,8.421052932739258
2007-05-24,8.421052932739258
2007-05-25,8.421052932739258
2007-05-29,8.75
2007-05-30,8.75
2007-05-31,8.75
2007-06-01,8.75
2007-06-04,8.552632331848145
2007-06-05,8.552632331848145
2007-06-06,8.552632331848145
2007-06-07,8.552632331848145
2007-06-08,8.552632331848145
2007-06-11,8.552632331848145
2007-06-12,8.552632331848145
2007-06-13,8.552632331848145
2007-06-14,8.486842155456543
2007-06-15,8.486842155456543
2007-06-18,8.684210777282715
2007-06-19,8.684210777282715
2007-06-20,8.684210777282715
2007-06-21,8.684210777282715
2007-06-22,8.684210777282715
2007-06-25,8.736842155456543
2007-06-26,8.605262756347656
2007-06-27,8.605262756347656
2007-06-28,8.605262756347656
2007-06-29,8.605262756347656
2007-07-02,8.618420600891113
2007-07-03,8.618420600891113
2007-07-05,8.618420600891113
2007-07-06,8.618420600891113
2007-07-09,8.618420600891113
2007-07-10,8.684210777282715
2007-07-11,8.684210777282715
2007-07-12,8.618420600891113
2007-07-13,8.618420600891113
2007-07-16,8.618420600891113
2007-07-17,8.618420600891113
2007-07-18,8.684210777282715
2007-07-19,8.684210777282715
2007-07-20,8.684210777282715
2007-07-23,8.684210777282715
2007-07-24,8.421052932739258
2007-07-25,8.513157844543457
2007-07-26,8.513157844543457
2007-07-27,8.513157844543457
2007-07-30,8.684210777282715
2007-07-31,8.684210777282715
2007-08-01,8.684210777282715
2007-08-02,8.684210777282715
2007-08-03,8.684210777282715
2007-08-06,8.684210777282715
2007-08-07,8.684210777282715
2007-08-08,8.684210777282715
2007-08-09,8.684210777282715
2007-08-10,8.684210777282715
2007-08-13,8.684210777282715
2007-08-14,8.684210777282715
2007-08-15,8.684210777282715
2007-08-16,8.421052932739258
2007-08-17,8.421052932739258
2007-08-20,8.421052932739258
2007-08-21,8.0921049118042
2007-08-22,8.0921049118042
2007-08-23,8.0921049118042
2007-08-24,8.0921049118042
2007-08-27,8.0921049118042
2007-08-28,8.0921049118042
2007-08-29,8.0921049118042
2007-08-30,8.0921049118042
2007-08-31,8.0921049118042
2007-09-04,8.0921049118042
2007-09-05,8.0921049118042
