,FHB
2020-05-11,15.920000076293945
2020-05-12,14.84000015258789
2020-05-13,14.180000305175781
2020-05-14,14.199999809265137
2020-05-15,13.979999542236328
2020-05-18,15.460000038146973
2020-05-19,14.869999885559082
2020-05-20,15.819999694824219
2020-05-21,16.270000457763672
2020-05-22,15.890000343322754
2020-05-26,17.1299991607666
2020-05-27,17.93000030517578
2020-05-28,17.420000076293945
2020-05-29,17.25
2020-06-01,17.200000762939453
2020-06-02,17.239999771118164
2020-06-03,18.0
2020-06-04,18.725000381469727
2020-06-05,20.049999237060547
2020-06-08,21.174999237060547
2020-06-09,20.43000030517578
2020-06-10,18.799999237060547
2020-06-11,17.420000076293945
2020-06-12,17.770000457763672
2020-06-15,17.670000076293945
2020-06-16,18.360000610351562
2020-06-17,17.75
2020-06-18,17.860000610351562
2020-06-19,17.940000534057617
2020-06-22,17.770000457763672
2020-06-23,17.729999542236328
2020-06-24,16.809999465942383
2020-06-25,17.329999923706055
2020-06-26,16.2450008392334
2020-06-29,16.65999984741211
2020-06-30,17.239999771118164
2020-07-01,16.709999084472656
2020-07-02,16.56999969482422
2020-07-06,16.739999771118164
2020-07-07,15.640000343322754
2020-07-08,15.579999923706055
2020-07-09,15.0
2020-07-10,15.800000190734863
2020-07-13,16.049999237060547
2020-07-14,15.619999885559082
2020-07-15,16.610000610351562
2020-07-16,16.43000030517578
2020-07-17,15.890000343322754
2020-07-20,15.529999732971191
2020-07-21,17.770000457763672
2020-07-22,17.93000030517578
2020-07-23,18.59000015258789
2020-07-24,17.639999389648438
2020-07-27,16.899999618530273
2020-07-28,17.0
2020-07-29,17.520000457763672
2020-07-30,17.299999237060547
2020-07-31,17.3799991607666
2020-08-03,17.059999465942383
2020-08-04,16.770000457763672
2020-08-05,17.399999618530273
2020-08-06,17.399999618530273
2020-08-07,18.09000015258789
2020-08-10,18.270000457763672
2020-08-11,18.479999542236328
2020-08-12,18.270000457763672
2020-08-13,17.940000534057617
2020-08-14,18.110000610351562
2020-08-17,17.93000030517578
2020-08-18,16.90999984741211
2020-08-19,17.049999237060547
2020-08-20,16.600000381469727
2020-08-21,16.239999771118164
2020-08-24,16.799999237060547
2020-08-25,16.7450008392334
2020-08-26,16.25
2020-08-27,16.709999084472656
2020-08-28,16.739999771118164
2020-08-31,16.530000686645508
2020-09-01,16.299999237060547
2020-09-02,16.420000076293945
2020-09-03,16.485000610351562
2020-09-04,16.670000076293945
2020-09-08,15.979999542236328
2020-09-09,15.850000381469727
2020-09-10,15.550000190734863
2020-09-11,15.529999732971191
2020-09-14,15.920000076293945
2020-09-15,15.5
2020-09-16,15.4399995803833
2020-09-17,15.529999732971191
2020-09-18,15.529999732971191
2020-09-21,15.069999694824219
2020-09-22,14.819999694824219
2020-09-23,14.59000015258789
2020-09-24,14.569999694824219
2020-09-25,14.489999771118164
2020-09-28,14.90999984741211
2020-09-29,14.520000457763672
2020-09-30,14.470000267028809
2020-10-01,14.420000076293945
2020-10-02,14.960000038146973
2020-10-05,15.380000114440918
2020-10-06,15.550000190734863
2020-10-07,15.960000038146973
2020-10-08,16.219999313354492
2020-10-09,16.110000610351562
2020-10-12,16.309999465942383
2020-10-13,15.489999771118164
2020-10-14,15.380000114440918
2020-10-15,15.59000015258789
2020-10-16,15.619999885559082
2020-10-19,15.329999923706055
2020-10-20,15.739999771118164
2020-10-21,16.139999389648438
2020-10-22,16.770000457763672
2020-10-23,17.780000686645508
2020-10-26,17.68000030517578
2020-10-27,16.729999542236328
2020-10-28,16.3700008392334
2020-10-29,16.739999771118164
2020-10-30,17.260000228881836
2020-11-02,18.09000015258789
2020-11-03,18.25
2020-11-04,16.690000534057617
2020-11-05,17.780000686645508
2020-11-06,17.299999237060547
2020-11-09,21.579999923706055
2020-11-10,22.110000610351562
2020-11-11,21.030000686645508
2020-11-12,20.65999984741211
2020-11-13,21.270000457763672
2020-11-16,22.350000381469727
2020-11-17,22.510000228881836
2020-11-18,22.030000686645508
2020-11-19,21.920000076293945
2020-11-20,21.4950008392334
2020-11-23,21.93000030517578
2020-11-24,23.280000686645508
2020-11-25,23.139999389648438
2020-11-27,22.760000228881836
2020-11-30,21.920000076293945
2020-12-01,22.350000381469727
2020-12-02,22.889999389648438
2020-12-03,22.670000076293945
2020-12-04,23.030000686645508
2020-12-07,23.040000915527344
2020-12-08,23.010000228881836
2020-12-09,23.18000030517578
2020-12-10,23.290000915527344
2020-12-11,23.020000457763672
2020-12-14,23.030000686645508
2020-12-15,23.579999923706055
2020-12-16,23.239999771118164
2020-12-17,22.959999084472656
2020-12-18,22.690000534057617
2020-12-21,22.75
2020-12-22,22.739999771118164
2020-12-23,23.479999542236328
2020-12-24,23.190000534057617
2020-12-28,23.68000030517578
2020-12-29,23.030000686645508
2020-12-30,23.530000686645508
2020-12-31,23.579999923706055
2021-01-04,23.700000762939453
2021-01-05,23.6299991607666
2021-01-06,25.280000686645508
2021-01-07,25.610000610351562
2021-01-08,25.020000457763672
2021-01-11,25.459999084472656
2021-01-12,25.770000457763672
2021-01-13,25.469999313354492
2021-01-14,26.110000610351562
2021-01-15,25.700000762939453
2021-01-19,26.139999389648438
2021-01-20,25.899999618530273
2021-01-21,25.450000762939453
2021-01-22,25.1299991607666
2021-01-25,25.010000228881836
2021-01-26,24.09000015258789
2021-01-27,23.860000610351562
2021-01-28,24.18000030517578
2021-01-29,23.25
2021-02-01,23.829999923706055
2021-02-02,24.209999084472656
2021-02-03,24.040000915527344
2021-02-04,24.579999923706055
2021-02-05,24.6200008392334
2021-02-08,25.459999084472656
2021-02-09,26.139999389648438
2021-02-10,26.079999923706055
2021-02-11,26.020000457763672
2021-02-12,26.3700008392334
2021-02-16,27.18000030517578
2021-02-17,27.030000686645508
2021-02-18,26.93000030517578
2021-02-19,27.4950008392334
2021-02-22,28.489999771118164
2021-02-23,28.8700008392334
2021-02-24,29.31999969482422
2021-02-25,28.81999969482422
2021-02-26,27.889999389648438
2021-03-01,28.829999923706055
2021-03-02,28.489999771118164
2021-03-03,28.90999984741211
2021-03-04,28.299999237060547
2021-03-05,29.309999465942383
2021-03-08,29.979999542236328
2021-03-09,29.290000915527344
2021-03-10,29.90999984741211
2021-03-11,29.610000610351562
2021-03-12,30.25
2021-03-15,29.670000076293945
2021-03-16,29.1299991607666
2021-03-17,29.170000076293945
2021-03-18,29.3799991607666
2021-03-19,28.84000015258789
2021-03-22,27.959999084472656
2021-03-23,27.15999984741211
2021-03-24,26.96500015258789
2021-03-25,27.889999389648438
2021-03-26,28.190000534057617
2021-03-29,27.1299991607666
2021-03-30,27.959999084472656
2021-03-31,27.3700008392334
2021-04-01,27.68000030517578
2021-04-05,27.450000762939453
2021-04-06,27.540000915527344
2021-04-07,27.34000015258789
2021-04-08,27.360000610351562
2021-04-09,27.5
2021-04-12,27.739999771118164
2021-04-13,27.06999969482422
2021-04-14,27.389999389648438
2021-04-15,27.850000381469727
2021-04-16,28.010000228881836
2021-04-19,27.610000610351562
2021-04-20,26.729999542236328
2021-04-21,27.15999984741211
2021-04-22,27.06999969482422
2021-04-23,27.139999389648438
2021-04-26,26.989999771118164
2021-04-27,27.09000015258789
2021-04-28,27.420000076293945
2021-04-29,27.969999313354492
2021-04-30,27.459999084472656
2021-05-03,27.510000228881836
2021-05-04,28.079999923706055
2021-05-05,28.200000762939453
2021-05-06,28.530000686645508
2021-05-07,28.5
2021-05-10,28.209999084472656
2021-05-11,28.219999313354492
2021-05-12,27.010000228881836
2021-05-13,28.459999084472656
2021-05-14,28.75
