,CSIQ
2010-08-17,11.649999618530273
2010-08-18,11.710000038146973
2010-08-19,12.520000457763672
2010-08-20,11.779999732971191
2010-08-23,11.539999961853027
2010-08-24,11.1899995803833
2010-08-25,11.140000343322754
2010-08-26,11.020000457763672
2010-08-27,11.489999771118164
2010-08-30,11.3100004196167
2010-08-31,11.75
2010-09-01,12.199999809265137
2010-09-02,12.260000228881836
2010-09-03,12.199999809265137
2010-09-07,12.039999961853027
2010-09-08,12.470000267028809
2010-09-09,12.380000114440918
2010-09-10,12.4399995803833
2010-09-13,12.6899995803833
2010-09-14,12.890000343322754
2010-09-15,12.800000190734863
2010-09-16,13.09000015258789
2010-09-17,13.029999732971191
2010-09-20,13.34000015258789
2010-09-21,13.140000343322754
2010-09-22,12.710000038146973
2010-09-23,12.359999656677246
2010-09-24,12.979999542236328
2010-09-27,13.020000457763672
2010-09-28,13.550000190734863
2010-09-29,14.479999542236328
2010-09-30,16.299999237060547
2010-10-01,15.84000015258789
2010-10-04,14.609999656677246
2010-10-05,14.630000114440918
2010-10-06,15.279999732971191
2010-10-07,15.609999656677246
2010-10-08,15.489999771118164
2010-10-11,16.239999771118164
2010-10-12,16.18000030517578
2010-10-13,16.850000381469727
2010-10-14,16.65999984741211
2010-10-15,15.479999542236328
2010-10-18,15.75
2010-10-19,14.9399995803833
2010-10-20,15.239999771118164
2010-10-21,14.789999961853027
2010-10-22,14.520000457763672
2010-10-25,14.649999618530273
2010-10-26,14.739999771118164
2010-10-27,14.930000305175781
2010-10-28,14.760000228881836
2010-10-29,13.970000267028809
2010-11-01,13.489999771118164
2010-11-02,13.949999809265137
2010-11-03,14.649999618530273
2010-11-04,15.899999618530273
2010-11-05,15.850000381469727
2010-11-08,16.280000686645508
2010-11-09,15.600000381469727
2010-11-10,15.220000267028809
2010-11-11,14.949999809265137
2010-11-12,14.15999984741211
2010-11-15,14.399999618530273
2010-11-16,13.779999732971191
2010-11-17,13.260000228881836
2010-11-18,13.539999961853027
2010-11-19,14.5600004196167
2010-11-22,14.539999961853027
2010-11-23,14.289999961853027
2010-11-24,14.739999771118164
2010-11-26,14.520000457763672
2010-11-29,13.8100004196167
2010-11-30,13.020000457763672
2010-12-01,13.020000457763672
2010-12-02,13.380000114440918
2010-12-03,13.600000381469727
2010-12-06,13.800000190734863
2010-12-07,13.210000038146973
2010-12-08,13.09000015258789
2010-12-09,13.09000015258789
2010-12-10,13.369999885559082
2010-12-13,13.020000457763672
2010-12-14,12.829999923706055
2010-12-15,12.539999961853027
2010-12-16,12.670000076293945
2010-12-17,12.680000305175781
2010-12-20,12.899999618530273
2010-12-21,12.84000015258789
2010-12-22,12.829999923706055
2010-12-23,12.970000267028809
2010-12-27,12.65999984741211
2010-12-28,12.369999885559082
2010-12-29,12.34000015258789
2010-12-30,12.350000381469727
2010-12-31,12.390000343322754
2011-01-03,12.489999771118164
2011-01-04,12.890000343322754
2011-01-05,13.470000267028809
2011-01-06,13.260000228881836
2011-01-07,13.300000190734863
2011-01-10,13.609999656677246
2011-01-11,14.1899995803833
2011-01-12,14.229999542236328
2011-01-13,14.239999771118164
2011-01-14,13.699999809265137
2011-01-18,14.970000267028809
2011-01-19,15.109999656677246
2011-01-20,14.760000228881836
2011-01-21,14.279999732971191
2011-01-24,15.149999618530273
2011-01-25,14.319999694824219
2011-01-26,14.09000015258789
2011-01-27,14.279999732971191
2011-01-28,13.710000038146973
2011-01-31,14.020000457763672
2011-02-01,14.359999656677246
2011-02-02,14.819999694824219
2011-02-03,14.489999771118164
2011-02-04,14.079999923706055
2011-02-07,14.359999656677246
2011-02-08,14.229999542236328
2011-02-09,13.880000114440918
2011-02-10,13.8100004196167
2011-02-11,14.369999885559082
2011-02-14,15.100000381469727
2011-02-15,15.520000457763672
2011-02-16,16.3700008392334
2011-02-17,16.3799991607666
2011-02-18,15.800000190734863
2011-02-22,15.069999694824219
2011-02-23,15.279999732971191
2011-02-24,15.770000457763672
2011-02-25,15.399999618530273
2011-02-28,14.529999732971191
2011-03-01,14.039999961853027
2011-03-02,13.930000305175781
2011-03-03,13.920000076293945
2011-03-04,13.539999961853027
2011-03-07,13.180000305175781
2011-03-08,13.380000114440918
2011-03-09,13.699999809265137
2011-03-10,11.220000267028809
2011-03-11,11.050000190734863
2011-03-14,10.75
2011-03-15,11.859999656677246
2011-03-16,10.979999542236328
2011-03-17,11.109999656677246
2011-03-18,10.9399995803833
2011-03-21,10.979999542236328
2011-03-22,11.149999618530273
2011-03-23,11.319999694824219
2011-03-24,11.220000267028809
2011-03-25,11.119999885559082
2011-03-28,11.380000114440918
2011-03-29,11.470000267028809
2011-03-30,11.600000381469727
2011-03-31,11.279999732971191
2011-04-01,11.0600004196167
2011-04-04,10.949999809265137
2011-04-05,10.880000114440918
2011-04-06,10.899999618530273
2011-04-07,10.800000190734863
2011-04-08,10.520000457763672
2011-04-11,10.319999694824219
2011-04-12,10.279999732971191
2011-04-13,10.399999618530273
2011-04-14,10.199999809265137
2011-04-15,10.039999961853027
2011-04-18,9.550000190734863
2011-04-19,9.720000267028809
2011-04-20,10.25
2011-04-21,10.279999732971191
2011-04-25,10.170000076293945
2011-04-26,10.300000190734863
2011-04-27,10.170000076293945
2011-04-28,10.300000190734863
2011-04-29,10.800000190734863
2011-05-02,10.399999618530273
2011-05-03,9.9399995803833
2011-05-04,9.760000228881836
2011-05-05,9.609999656677246
2011-05-06,9.75
2011-05-09,9.890000343322754
2011-05-10,10.260000228881836
2011-05-11,9.800000190734863
2011-05-12,9.869999885559082
2011-05-13,9.680000305175781
2011-05-16,9.329999923706055
2011-05-17,9.170000076293945
2011-05-18,9.180000305175781
2011-05-19,9.279999732971191
2011-05-20,9.119999885559082
2011-05-23,8.770000457763672
2011-05-24,8.399999618530273
2011-05-25,8.699999809265137
2011-05-26,8.979999542236328
2011-05-27,9.279999732971191
2011-05-31,9.850000381469727
2011-06-01,9.380000114440918
2011-06-02,9.550000190734863
2011-06-03,9.550000190734863
2011-06-06,9.149999618530273
2011-06-07,9.819999694824219
2011-06-08,9.149999618530273
2011-06-09,9.210000038146973
2011-06-10,8.800000190734863
2011-06-13,9.140000343322754
2011-06-14,10.149999618530273
2011-06-15,10.109999656677246
2011-06-16,10.210000038146973
2011-06-17,10.100000381469727
2011-06-20,9.800000190734863
2011-06-21,10.109999656677246
2011-06-22,10.770000457763672
2011-06-23,10.9399995803833
2011-06-24,11.100000381469727
2011-06-27,11.34000015258789
2011-06-28,11.239999771118164
2011-06-29,11.600000381469727
2011-06-30,11.5
2011-07-01,11.479999542236328
2011-07-05,11.470000267028809
2011-07-06,11.050000190734863
2011-07-07,10.949999809265137
2011-07-08,10.470000267028809
2011-07-11,10.130000114440918
2011-07-12,9.6899995803833
2011-07-13,9.869999885559082
2011-07-14,9.510000228881836
2011-07-15,9.510000228881836
2011-07-18,9.239999771118164
2011-07-19,9.520000457763672
2011-07-20,9.229999542236328
2011-07-21,9.239999771118164
2011-07-22,9.630000114440918
2011-07-25,9.350000381469727
2011-07-26,9.180000305175781
2011-07-27,8.930000305175781
2011-07-28,8.800000190734863
2011-07-29,8.770000457763672
2011-08-01,8.65999984741211
2011-08-02,8.5
2011-08-03,8.449999809265137
2011-08-04,7.53000020980835
2011-08-05,7.690000057220459
2011-08-08,6.53000020980835
2011-08-09,7.090000152587891
2011-08-10,6.929999828338623
2011-08-11,7.639999866485596
2011-08-12,7.360000133514404
2011-08-15,7.809999942779541
2011-08-16,7.869999885559082
2011-08-17,7.420000076293945
2011-08-18,6.670000076293945
2011-08-19,6.28000020980835
2011-08-22,5.699999809265137
2011-08-23,6.139999866485596
2011-08-24,6.579999923706055
2011-08-25,6.179999828338623
2011-08-26,6.400000095367432
2011-08-29,6.559999942779541
2011-08-30,6.570000171661377
2011-08-31,6.739999771118164
2011-09-01,6.460000038146973
2011-09-02,6.039999961853027
2011-09-06,5.860000133514404
2011-09-07,6.139999866485596
2011-09-08,5.699999809265137
2011-09-09,5.28000020980835
2011-09-12,5.039999961853027
2011-09-13,5.159999847412109
2011-09-14,5.079999923706055
2011-09-15,5.070000171661377
2011-09-16,4.900000095367432
2011-09-19,4.599999904632568
2011-09-20,4.320000171661377
2011-09-21,4.480000019073486
2011-09-22,4.409999847412109
2011-09-23,4.71999979019165
2011-09-26,4.599999904632568
2011-09-27,4.349999904632568
2011-09-28,4.150000095367432
2011-09-29,3.950000047683716
2011-09-30,3.680000066757202
2011-10-03,3.200000047683716
2011-10-04,3.5
2011-10-05,3.6500000953674316
2011-10-06,3.8299999237060547
2011-10-07,3.390000104904175
2011-10-10,3.5899999141693115
2011-10-11,3.5299999713897705
2011-10-12,3.5999999046325684
2011-10-13,3.7100000381469727
2011-10-14,3.7899999618530273
2011-10-17,3.2699999809265137
2011-10-18,3.180000066757202
2011-10-19,3.109999895095825
2011-10-20,3.200000047683716
2011-10-21,3.0399999618530273
2011-10-24,3.309999942779541
2011-10-25,3.0999999046325684
2011-10-26,3.109999895095825
2011-10-27,3.4700000286102295
2011-10-28,3.680000066757202
2011-10-31,3.450000047683716
2011-11-01,3.109999895095825
2011-11-02,3.119999885559082
2011-11-03,3.059999942779541
2011-11-04,3.1700000762939453
2011-11-07,3.059999942779541
2011-11-08,3.0899999141693115
2011-11-09,3.0
2011-11-10,2.799999952316284
2011-11-11,2.8399999141693115
2011-11-14,2.7799999713897705
2011-11-15,2.5799999237060547
2011-11-16,2.3499999046325684
2011-11-17,2.2899999618530273
2011-11-18,2.380000114440918
2011-11-21,2.200000047683716
2011-11-22,2.4800000190734863
2011-11-23,2.3499999046325684
2011-11-25,2.259999990463257
2011-11-28,2.369999885559082
2011-11-29,2.5299999713897705
2011-11-30,2.9100000858306885
2011-12-01,3.119999885559082
2011-12-02,2.8499999046325684
2011-12-05,2.7799999713897705
2011-12-06,2.740000009536743
2011-12-07,2.880000114440918
2011-12-08,2.6700000762939453
2011-12-09,2.75
2011-12-12,2.5799999237060547
2011-12-13,2.440000057220459
2011-12-14,2.319999933242798
2011-12-15,2.25
2011-12-16,2.4000000953674316
2011-12-19,2.2100000381469727
2011-12-20,2.950000047683716
2011-12-21,2.890000104904175
2011-12-22,2.9600000381469727
2011-12-23,2.8299999237060547
2011-12-27,2.700000047683716
2011-12-28,2.5899999141693115
2011-12-29,2.6500000953674316
2011-12-30,2.6600000858306885
2012-01-03,2.799999952316284
2012-01-04,2.809999942779541
2012-01-05,2.7300000190734863
2012-01-06,2.740000009536743
2012-01-09,2.890000104904175
2012-01-10,3.0999999046325684
2012-01-11,3.5799999237060547
2012-01-12,3.509999990463257
2012-01-13,3.2100000381469727
2012-01-17,3.359999895095825
2012-01-18,3.4800000190734863
2012-01-19,3.130000114440918
2012-01-20,3.2300000190734863
2012-01-23,3.1600000858306885
2012-01-24,3.130000114440918
2012-01-25,3.180000066757202
2012-01-26,3.5899999141693115
2012-01-27,3.9200000762939453
2012-01-30,4.130000114440918
2012-01-31,3.819999933242798
2012-02-01,3.740000009536743
2012-02-02,3.7899999618530273
2012-02-03,3.740000009536743
2012-02-06,3.690000057220459
2012-02-07,3.7100000381469727
2012-02-08,4.119999885559082
2012-02-09,4.389999866485596
2012-02-10,4.230000019073486
2012-02-13,4.150000095367432
2012-02-14,3.8499999046325684
2012-02-15,3.5999999046325684
2012-02-16,3.5799999237060547
2012-02-17,4.199999809265137
2012-02-21,4.179999828338623
2012-02-22,4.289999961853027
2012-02-23,4.019999980926514
2012-02-24,3.859999895095825
2012-02-27,3.7699999809265137
2012-02-28,3.819999933242798
2012-02-29,3.6500000953674316
2012-03-01,3.6700000762939453
2012-03-02,3.740000009536743
2012-03-05,3.4000000953674316
2012-03-06,3.2799999713897705
2012-03-07,2.8499999046325684
2012-03-08,2.9700000286102295
2012-03-09,3.200000047683716
2012-03-12,3.109999895095825
2012-03-13,3.25
2012-03-14,3.2100000381469727
2012-03-15,3.3299999237060547
2012-03-16,3.4800000190734863
2012-03-19,3.430000066757202
2012-03-20,3.6500000953674316
2012-03-21,3.4000000953674316
2012-03-22,3.3299999237060547
2012-03-23,3.3299999237060547
2012-03-26,3.319999933242798
2012-03-27,3.2699999809265137
2012-03-28,3.1500000953674316
2012-03-29,3.069999933242798
2012-03-30,3.180000066757202
2012-04-02,3.140000104904175
2012-04-03,3.059999942779541
2012-04-04,3.049999952316284
2012-04-05,3.0399999618530273
2012-04-09,3.0299999713897705
2012-04-10,3.119999885559082
2012-04-11,3.309999942779541
2012-04-12,3.390000104904175
2012-04-13,3.2899999618530273
2012-04-16,3.5399999618530273
2012-04-17,3.559999942779541
2012-04-18,3.5
2012-04-19,3.5399999618530273
2012-04-20,3.430000066757202
2012-04-23,3.240000009536743
2012-04-24,3.2200000286102295
2012-04-25,3.2799999713897705
2012-04-26,3.3499999046325684
2012-04-27,3.359999895095825
2012-04-30,3.450000047683716
2012-05-01,3.609999895095825
2012-05-02,3.5799999237060547
2012-05-03,3.559999942779541
2012-05-04,3.569999933242798
2012-05-07,3.3499999046325684
2012-05-08,3.200000047683716
2012-05-09,3.2100000381469727
2012-05-10,3.4000000953674316
2012-05-11,3.430000066757202
2012-05-14,3.299999952316284
2012-05-15,3.2100000381469727
2012-05-16,3.1600000858306885
2012-05-17,2.950000047683716
2012-05-18,2.700000047683716
2012-05-21,2.8299999237060547
2012-05-22,2.799999952316284
2012-05-23,2.8399999141693115
2012-05-24,2.7300000190734863
2012-05-25,3.140000104904175
2012-05-29,2.9700000286102295
2012-05-30,2.9200000762939453
2012-05-31,2.930000066757202
2012-06-01,3.0799999237060547
2012-06-04,2.930000066757202
2012-06-05,3.0799999237060547
2012-06-06,3.200000047683716
2012-06-07,3.25
2012-06-08,3.309999942779541
2012-06-11,3.2899999618530273
2012-06-12,3.440000057220459
2012-06-13,3.3299999237060547
2012-06-14,3.2699999809265137
2012-06-15,3.490000009536743
2012-06-18,3.640000104904175
2012-06-19,3.75
2012-06-20,3.799999952316284
2012-06-21,3.569999933242798
2012-06-22,3.819999933242798
2012-06-25,3.640000104904175
2012-06-26,3.609999895095825
2012-06-27,3.450000047683716
2012-06-28,3.359999895095825
2012-06-29,3.5999999046325684
2012-07-02,3.619999885559082
2012-07-03,3.7799999713897705
2012-07-05,3.7300000190734863
2012-07-06,3.6500000953674316
2012-07-09,3.5199999809265137
2012-07-10,3.369999885559082
2012-07-11,3.4800000190734863
2012-07-12,3.450000047683716
2012-07-13,3.75
2012-07-16,3.819999933242798
2012-07-17,3.8499999046325684
2012-07-18,3.880000114440918
2012-07-19,3.799999952316284
2012-07-20,3.740000009536743
2012-07-23,3.6500000953674316
2012-07-24,3.3399999141693115
2012-07-25,3.2899999618530273
2012-07-26,3.2200000286102295
2012-07-27,3.140000104904175
2012-07-30,2.640000104904175
2012-07-31,2.6700000762939453
2012-08-01,2.609999895095825
2012-08-02,2.549999952316284
2012-08-03,2.549999952316284
2012-08-06,2.6700000762939453
2012-08-07,2.799999952316284
2012-08-08,2.7699999809265137
2012-08-09,2.940000057220459
2012-08-10,2.950000047683716
2012-08-13,3.0299999713897705
2012-08-14,3.0399999618530273
2012-08-15,2.7100000381469727
2012-08-16,2.809999942779541
2012-08-17,2.869999885559082
2012-08-20,2.859999895095825
2012-08-21,2.859999895095825
2012-08-22,3.0
2012-08-23,2.9600000381469727
2012-08-24,2.930000066757202
2012-08-27,3.0199999809265137
2012-08-28,2.930000066757202
2012-08-29,3.0
2012-08-30,2.869999885559082
2012-08-31,2.7899999618530273
2012-09-04,2.640000104904175
2012-09-05,2.630000114440918
2012-09-06,2.680000066757202
2012-09-07,2.809999942779541
2012-09-10,2.869999885559082
2012-09-11,2.9200000762939453
2012-09-12,2.930000066757202
2012-09-13,2.890000104904175
2012-09-14,3.0299999713897705
2012-09-17,2.9700000286102295
2012-09-18,3.0
2012-09-19,3.049999952316284
2012-09-20,2.9800000190734863
2012-09-21,2.9800000190734863
2012-09-24,2.990000009536743
2012-09-25,3.009999990463257
2012-09-26,2.930000066757202
2012-09-27,2.890000104904175
2012-09-28,2.7899999618530273
2012-10-01,2.8399999141693115
2012-10-02,2.819999933242798
2012-10-03,2.7899999618530273
2012-10-04,2.869999885559082
2012-10-05,2.7699999809265137
2012-10-08,2.6600000858306885
2012-10-09,2.6500000953674316
2012-10-10,2.630000114440918
2012-10-11,2.7200000286102295
2012-10-12,2.7300000190734863
2012-10-15,2.680000066757202
2012-10-16,2.700000047683716
2012-10-17,2.75
2012-10-18,2.6700000762939453
2012-10-19,2.630000114440918
2012-10-22,2.5999999046325684
2012-10-23,2.609999895095825
2012-10-24,2.609999895095825
2012-10-25,2.5999999046325684
2012-10-26,2.5899999141693115
2012-10-31,2.5899999141693115
2012-11-01,2.630000114440918
2012-11-02,2.640000104904175
2012-11-05,2.690000057220459
2012-11-06,2.690000057220459
2012-11-07,2.700000047683716
2012-11-08,2.6700000762939453
2012-11-09,2.690000057220459
2012-11-12,2.6500000953674316
2012-11-13,2.5999999046325684
2012-11-14,2.359999895095825
2012-11-15,2.0299999713897705
2012-11-16,2.0799999237060547
2012-11-19,2.069999933242798
2012-11-20,2.200000047683716
2012-11-21,2.2799999713897705
2012-11-23,2.4100000858306885
2012-11-26,2.490000009536743
2012-11-27,2.380000114440918
2012-11-28,2.6700000762939453
2012-11-29,2.7200000286102295
2012-11-30,2.630000114440918
2012-12-03,2.7100000381469727
2012-12-04,2.640000104904175
2012-12-05,2.5899999141693115
2012-12-06,2.5799999237060547
2012-12-07,2.6500000953674316
2012-12-10,2.609999895095825
2012-12-11,2.7100000381469727
2012-12-12,3.009999990463257
2012-12-13,3.009999990463257
2012-12-14,3.0799999237060547
2012-12-17,3.0299999713897705
2012-12-18,3.059999942779541
2012-12-19,3.4200000762939453
2012-12-20,3.4000000953674316
2012-12-21,3.2100000381469727
2012-12-24,3.2799999713897705
2012-12-26,3.390000104904175
2012-12-27,3.369999885559082
2012-12-28,3.2699999809265137
2012-12-31,3.4000000953674316
2013-01-02,3.4000000953674316
2013-01-03,3.6700000762939453
2013-01-04,3.799999952316284
2013-01-07,3.6600000858306885
2013-01-08,3.700000047683716
2013-01-09,4.369999885559082
2013-01-10,4.5
2013-01-11,4.420000076293945
2013-01-14,4.460000038146973
2013-01-15,4.400000095367432
2013-01-16,4.159999847412109
2013-01-17,4.440000057220459
2013-01-18,4.340000152587891
2013-01-22,4.599999904632568
2013-01-23,4.570000171661377
2013-01-24,4.579999923706055
2013-01-25,4.5
2013-01-28,4.420000076293945
2013-01-29,4.46999979019165
2013-01-30,4.429999828338623
2013-01-31,4.449999809265137
2013-02-01,4.599999904632568
2013-02-04,4.75
2013-02-05,4.679999828338623
2013-02-06,4.96999979019165
2013-02-07,4.800000190734863
2013-02-08,4.699999809265137
2013-02-11,4.900000095367432
2013-02-12,4.940000057220459
2013-02-13,4.929999828338623
2013-02-14,5.0
2013-02-15,5.0
2013-02-19,4.989999771118164
2013-02-20,4.920000076293945
2013-02-21,4.349999904632568
2013-02-22,4.519999980926514
2013-02-25,4.150000095367432
2013-02-26,4.079999923706055
2013-02-27,4.070000171661377
2013-02-28,4.010000228881836
2013-03-01,3.8499999046325684
2013-03-04,3.700000047683716
2013-03-05,3.7300000190734863
2013-03-06,3.7799999713897705
2013-03-07,3.7100000381469727
2013-03-08,3.7300000190734863
2013-03-11,3.1500000953674316
2013-03-12,3.4700000286102295
2013-03-13,3.6700000762939453
2013-03-14,3.5299999713897705
2013-03-15,3.5
2013-03-18,3.3499999046325684
2013-03-19,3.4000000953674316
2013-03-20,3.640000104904175
2013-03-21,3.4700000286102295
2013-03-22,3.4100000858306885
2013-03-25,3.240000009536743
2013-03-26,3.359999895095825
2013-03-27,3.490000009536743
2013-03-28,3.4600000381469727
2013-04-01,3.299999952316284
2013-04-02,3.240000009536743
2013-04-03,3.3399999141693115
2013-04-04,3.3499999046325684
2013-04-05,3.4700000286102295
2013-04-08,3.799999952316284
2013-04-09,4.190000057220459
2013-04-10,4.090000152587891
2013-04-11,4.099999904632568
2013-04-12,4.070000171661377
2013-04-15,3.7100000381469727
2013-04-16,3.7699999809265137
2013-04-17,3.7200000286102295
2013-04-18,3.819999933242798
2013-04-19,4.03000020980835
2013-04-22,4.070000171661377
2013-04-23,4.25
2013-04-24,4.440000057220459
2013-04-25,4.670000076293945
2013-04-26,5.380000114440918
2013-04-29,5.840000152587891
2013-04-30,5.630000114440918
2013-05-01,5.150000095367432
2013-05-02,5.789999961853027
2013-05-03,5.579999923706055
2013-05-06,5.800000190734863
2013-05-07,5.460000038146973
2013-05-08,5.289999961853027
2013-05-09,5.599999904632568
2013-05-10,6.739999771118164
2013-05-13,7.269999980926514
2013-05-14,7.369999885559082
2013-05-15,7.260000228881836
2013-05-16,7.079999923706055
2013-05-17,7.840000152587891
2013-05-20,9.180000305175781
2013-05-21,8.399999618530273
2013-05-22,7.519999980926514
2013-05-23,8.199999809265137
2013-05-24,8.609999656677246
2013-05-28,9.390000343322754
2013-05-29,9.069999694824219
2013-05-30,9.15999984741211
2013-05-31,8.510000228881836
2013-06-03,8.8100004196167
2013-06-04,8.90999984741211
2013-06-05,8.6899995803833
2013-06-06,9.020000457763672
2013-06-07,8.800000190734863
2013-06-10,10.15999984741211
2013-06-11,9.3100004196167
2013-06-12,9.0600004196167
2013-06-13,9.350000381469727
2013-06-14,9.399999618530273
2013-06-17,10.119999885559082
2013-06-18,9.920000076293945
2013-06-19,9.970000267028809
2013-06-20,9.15999984741211
2013-06-21,9.140000343322754
2013-06-24,8.390000343322754
2013-06-25,8.930000305175781
2013-06-26,10.100000381469727
2013-06-27,11.0600004196167
2013-06-28,10.989999771118164
2013-07-01,11.800000190734863
2013-07-02,11.569999694824219
2013-07-03,11.430000305175781
2013-07-05,12.039999961853027
2013-07-08,12.3100004196167
2013-07-09,10.75
2013-07-10,11.020000457763672
2013-07-11,11.270000457763672
2013-07-12,11.550000190734863
2013-07-15,13.930000305175781
2013-07-16,13.979999542236328
2013-07-17,13.699999809265137
2013-07-18,13.270000457763672
2013-07-19,13.420000076293945
2013-07-22,13.960000038146973
2013-07-23,13.899999618530273
2013-07-24,13.579999923706055
2013-07-25,13.6899995803833
2013-07-26,13.680000305175781
2013-07-29,13.600000381469727
2013-07-30,14.029999732971191
2013-07-31,14.789999961853027
2013-08-01,14.380000114440918
2013-08-02,14.109999656677246
2013-08-05,15.75
2013-08-06,15.369999885559082
2013-08-07,14.3100004196167
2013-08-08,13.170000076293945
2013-08-09,13.229999542236328
2013-08-12,12.890000343322754
2013-08-13,11.779999732971191
2013-08-14,12.0
2013-08-15,10.640000343322754
2013-08-16,11.470000267028809
2013-08-19,10.949999809265137
2013-08-20,11.460000038146973
2013-08-21,12.510000228881836
2013-08-22,12.65999984741211
2013-08-23,13.15999984741211
2013-08-26,13.029999732971191
2013-08-27,12.09000015258789
2013-08-28,12.319999694824219
2013-08-29,12.09000015258789
2013-08-30,12.510000228881836
2013-09-03,13.220000267028809
2013-09-04,13.470000267028809
2013-09-05,14.0600004196167
2013-09-06,13.770000457763672
2013-09-09,14.140000343322754
2013-09-10,14.09000015258789
2013-09-11,13.970000267028809
2013-09-12,13.680000305175781
2013-09-13,13.979999542236328
2013-09-16,14.180000305175781
2013-09-17,14.3100004196167
2013-09-18,14.609999656677246
2013-09-19,14.859999656677246
2013-09-20,14.850000381469727
2013-09-23,14.359999656677246
2013-09-24,14.5600004196167
2013-09-25,15.199999809265137
2013-09-26,15.270000457763672
2013-09-27,16.719999313354492
2013-09-30,16.989999771118164
2013-10-01,18.18000030517578
2013-10-02,18.559999465942383
2013-10-03,19.3700008392334
2013-10-04,19.59000015258789
2013-10-07,19.1299991607666
2013-10-08,18.239999771118164
2013-10-09,17.579999923706055
2013-10-10,19.18000030517578
2013-10-11,19.850000381469727
2013-10-14,20.56999969482422
2013-10-15,20.790000915527344
2013-10-16,22.020000457763672
2013-10-17,22.290000915527344
2013-10-18,23.1299991607666
2013-10-21,23.1200008392334
2013-10-22,24.34000015258789
2013-10-23,24.649999618530273
2013-10-24,24.729999542236328
2013-10-25,23.549999237060547
2013-10-28,22.84000015258789
2013-10-29,23.950000762939453
2013-10-30,23.309999465942383
2013-10-31,23.0
2013-11-01,25.559999465942383
2013-11-04,28.649999618530273
2013-11-05,28.190000534057617
2013-11-06,27.280000686645508
2013-11-07,26.25
2013-11-08,28.649999618530273
2013-11-11,29.559999465942383
2013-11-12,28.229999542236328
2013-11-13,32.0
2013-11-14,31.8799991607666
2013-11-15,31.90999984741211
2013-11-18,31.0
2013-11-19,29.6200008392334
2013-11-20,30.75
2013-11-21,31.280000686645508
2013-11-22,30.8799991607666
2013-11-25,28.850000381469727
2013-11-26,29.739999771118164
2013-11-27,29.709999084472656
2013-11-29,29.139999389648438
2013-12-02,29.020000457763672
2013-12-03,29.459999084472656
2013-12-04,30.280000686645508
2013-12-05,29.06999969482422
2013-12-06,27.56999969482422
2013-12-09,26.940000534057617
2013-12-10,28.399999618530273
2013-12-11,26.770000457763672
2013-12-12,28.030000686645508
2013-12-13,27.690000534057617
2013-12-16,29.1299991607666
2013-12-17,29.75
2013-12-18,29.690000534057617
2013-12-19,31.1200008392334
2013-12-20,29.479999542236328
2013-12-23,30.219999313354492
2013-12-24,29.649999618530273
2013-12-26,29.59000015258789
2013-12-27,29.190000534057617
2013-12-30,30.31999969482422
2013-12-31,29.81999969482422
2014-01-02,34.189998626708984
2014-01-03,35.2400016784668
2014-01-06,35.72999954223633
2014-01-07,38.56999969482422
2014-01-08,38.43000030517578
2014-01-09,36.90999984741211
2014-01-10,37.91999816894531
2014-01-13,35.779998779296875
2014-01-14,39.66999816894531
2014-01-15,41.970001220703125
2014-01-16,42.79999923706055
2014-01-17,41.75
2014-01-21,42.880001068115234
2014-01-22,42.779998779296875
2014-01-23,41.08000183105469
2014-01-24,37.25
2014-01-27,37.380001068115234
2014-01-28,39.68000030517578
2014-01-29,39.810001373291016
2014-01-30,39.91999816894531
2014-01-31,39.130001068115234
2014-02-03,35.9900016784668
2014-02-04,37.279998779296875
2014-02-05,37.38999938964844
2014-02-06,36.84000015258789
2014-02-07,38.869998931884766
2014-02-10,39.119998931884766
2014-02-11,36.16999816894531
2014-02-12,36.09000015258789
2014-02-13,38.15999984741211
2014-02-14,37.63999938964844
2014-02-18,39.25
2014-02-19,37.959999084472656
2014-02-20,39.25
2014-02-21,37.77000045776367
2014-02-24,39.75
2014-02-25,40.09000015258789
2014-02-26,42.65999984741211
2014-02-27,43.06999969482422
2014-02-28,41.84000015258789
2014-03-03,40.31999969482422
2014-03-04,43.66999816894531
2014-03-05,39.02000045776367
2014-03-06,39.09000015258789
2014-03-07,37.849998474121094
2014-03-10,36.040000915527344
2014-03-11,34.22999954223633
2014-03-12,34.18000030517578
2014-03-13,33.06999969482422
2014-03-14,32.88999938964844
2014-03-17,33.599998474121094
2014-03-18,34.77000045776367
2014-03-19,35.130001068115234
2014-03-20,35.599998474121094
2014-03-21,35.13999938964844
2014-03-24,33.02000045776367
2014-03-25,33.720001220703125
2014-03-26,31.09000015258789
2014-03-27,30.479999542236328
2014-03-28,31.989999771118164
2014-03-31,32.040000915527344
2014-04-01,33.02000045776367
2014-04-02,33.38999938964844
2014-04-03,32.40999984741211
2014-04-04,30.979999542236328
2014-04-07,28.350000381469727
2014-04-08,28.700000762939453
2014-04-09,29.850000381469727
2014-04-10,26.68000030517578
2014-04-11,24.989999771118164
2014-04-14,25.799999237060547
2014-04-15,25.170000076293945
2014-04-16,26.969999313354492
2014-04-17,26.459999084472656
2014-04-21,27.079999923706055
2014-04-22,29.639999389648438
2014-04-23,29.209999084472656
2014-04-24,30.700000762939453
2014-04-25,30.149999618530273
2014-04-28,26.829999923706055
2014-04-29,27.469999313354492
2014-04-30,27.1200008392334
