,AIA
2011-08-23,40.720001220703125
2011-08-24,40.29999923706055
2011-08-25,39.58000183105469
2011-08-26,40.279998779296875
2011-08-29,41.470001220703125
2011-08-30,41.459999084472656
2011-08-31,42.310001373291016
2011-09-01,42.06999969482422
2011-09-02,41.18000030517578
2011-09-06,40.939998626708984
2011-09-07,42.29999923706055
2011-09-08,41.38999938964844
2011-09-09,40.029998779296875
2011-09-12,40.09000015258789
2011-09-13,40.08000183105469
2011-09-14,40.0
2011-09-15,40.40999984741211
2011-09-16,40.900001525878906
2011-09-19,39.83000183105469
2011-09-20,39.77000045776367
2011-09-21,38.27000045776367
2011-09-22,35.9900016784668
2011-09-23,36.849998474121094
2011-09-26,37.439998626708984
2011-09-27,38.970001220703125
2011-09-28,37.15999984741211
2011-09-29,37.7599983215332
2011-09-30,36.060001373291016
2011-10-03,35.47999954223633
2011-10-04,36.18000030517578
2011-10-05,36.970001220703125
2011-10-06,37.459999084472656
2011-10-07,37.2599983215332
2011-10-10,39.0
2011-10-11,38.93000030517578
2011-10-12,40.130001068115234
2011-10-13,39.369998931884766
2011-10-14,40.20000076293945
2011-10-17,38.959999084472656
2011-10-18,39.7599983215332
2011-10-19,39.2400016784668
2011-10-20,38.77000045776367
2011-10-21,39.65999984741211
2011-10-24,41.16999816894531
2011-10-25,40.4900016784668
2011-10-26,40.810001373291016
2011-10-27,42.959999084472656
2011-10-28,42.70000076293945
2011-10-31,41.29999923706055
2011-11-01,40.95000076293945
2011-11-02,42.16999816894531
2011-11-03,42.34000015258789
2011-11-04,42.130001068115234
2011-11-07,42.380001068115234
2011-11-08,42.68000030517578
2011-11-09,40.5
2011-11-10,40.619998931884766
2011-11-11,41.7599983215332
2011-11-14,41.27000045776367
2011-11-15,41.7400016784668
2011-11-16,40.529998779296875
2011-11-17,39.77000045776367
2011-11-18,39.90999984741211
2011-11-21,38.79999923706055
2011-11-22,39.06999969482422
2011-11-23,38.0099983215332
2011-11-25,37.790000915527344
2011-11-28,39.290000915527344
2011-11-29,39.349998474121094
2011-11-30,41.459999084472656
2011-12-01,41.470001220703125
2011-12-02,41.119998931884766
2011-12-05,41.59000015258789
2011-12-06,41.220001220703125
2011-12-07,41.290000915527344
2011-12-08,40.06999969482422
2011-12-09,40.689998626708984
2011-12-12,39.56999969482422
2011-12-13,39.209999084472656
2011-12-14,38.90999984741211
2011-12-15,38.77000045776367
2011-12-16,39.130001068115234
2011-12-19,37.369998931884766
2011-12-20,38.900001525878906
2011-12-21,39.150001525878906
2011-12-22,39.56999969482422
2011-12-23,39.47999954223633
2011-12-27,39.189998626708984
2011-12-28,38.79999923706055
2011-12-29,39.25
2011-12-30,39.150001525878906
2012-01-03,40.34000015258789
2012-01-04,40.040000915527344
2012-01-05,39.959999084472656
2012-01-06,39.58000183105469
2012-01-09,39.720001220703125
2012-01-10,40.459999084472656
2012-01-11,40.290000915527344
2012-01-12,40.529998779296875
2012-01-13,40.439998626708984
2012-01-17,40.93000030517578
2012-01-18,41.66999816894531
2012-01-19,42.220001220703125
2012-01-20,42.54999923706055
2012-01-23,42.790000915527344
2012-01-24,42.900001525878906
2012-01-25,43.5
2012-01-26,43.310001373291016
2012-01-27,43.58000183105469
2012-01-30,42.88999938964844
2012-01-31,43.099998474121094
2012-02-01,43.59000015258789
2012-02-02,43.61000061035156
2012-02-03,44.209999084472656
2012-02-06,43.58000183105469
2012-02-07,43.68000030517578
2012-02-08,44.189998626708984
2012-02-09,44.119998931884766
2012-02-10,43.290000915527344
2012-02-13,43.970001220703125
2012-02-14,43.720001220703125
2012-02-15,44.470001220703125
2012-02-16,44.779998779296875
2012-02-17,45.08000183105469
2012-02-21,44.90999984741211
2012-02-22,45.09000015258789
2012-02-23,44.689998626708984
2012-02-24,45.029998779296875
2012-02-27,44.65999984741211
2012-02-28,45.15999984741211
2012-02-29,45.47999954223633
2012-03-01,45.849998474121094
2012-03-02,45.459999084472656
2012-03-05,44.81999969482422
2012-03-06,43.47999954223633
2012-03-07,44.0099983215332
2012-03-08,44.72999954223633
2012-03-09,44.91999816894531
2012-03-12,44.68000030517578
2012-03-13,45.83000183105469
2012-03-14,45.13999938964844
2012-03-15,45.560001373291016
2012-03-16,45.38999938964844
2012-03-19,45.18000030517578
2012-03-20,44.470001220703125
2012-03-21,44.7400016784668
2012-03-22,44.33000183105469
2012-03-23,44.45000076293945
2012-03-26,45.02000045776367
2012-03-27,45.0099983215332
2012-03-28,44.650001525878906
2012-03-29,44.15999984741211
2012-03-30,44.5
2012-04-02,45.150001525878906
2012-04-03,44.970001220703125
2012-04-04,44.31999969482422
2012-04-05,44.84000015258789
2012-04-09,44.25
2012-04-10,43.279998779296875
2012-04-11,43.7400016784668
2012-04-12,44.619998931884766
2012-04-13,44.290000915527344
2012-04-16,44.25
2012-04-17,44.529998779296875
2012-04-18,44.5099983215332
2012-04-19,44.43000030517578
2012-04-20,44.5
2012-04-23,43.560001373291016
2012-04-24,43.93000030517578
2012-04-25,44.529998779296875
2012-04-26,44.869998931884766
2012-04-27,45.119998931884766
2012-04-30,44.90999984741211
2012-05-01,45.18000030517578
2012-05-02,45.5
2012-05-03,45.16999816894531
2012-05-04,44.38999938964844
2012-05-07,44.31999969482422
2012-05-08,43.81999969482422
2012-05-09,43.36000061035156
2012-05-10,43.310001373291016
2012-05-11,42.810001373291016
2012-05-14,42.08000183105469
2012-05-15,41.91999816894531
2012-05-16,41.04999923706055
2012-05-17,40.31999969482422
2012-05-18,39.900001525878906
2012-05-21,40.849998474121094
2012-05-22,40.75
2012-05-23,40.279998779296875
2012-05-24,39.93000030517578
2012-05-25,39.709999084472656
2012-05-29,40.83000183105469
2012-05-30,40.15999984741211
2012-05-31,40.40999984741211
2012-06-01,39.29999923706055
2012-06-04,39.25
2012-06-05,39.41999816894531
2012-06-06,40.5099983215332
2012-06-07,40.88999938964844
2012-06-08,40.16999816894531
2012-06-11,39.90999984741211
2012-06-12,40.709999084472656
2012-06-13,40.59000015258789
2012-06-14,40.79999923706055
2012-06-15,41.310001373291016
2012-06-18,41.540000915527344
2012-06-19,42.16999816894531
2012-06-20,41.599998474121094
2012-06-21,40.290000915527344
2012-06-22,40.27000045776367
2012-06-25,39.279998779296875
2012-06-26,39.709999084472656
2012-06-27,40.09000015258789
2012-06-28,39.97999954223633
2012-06-29,41.439998626708984
2012-07-02,41.29999923706055
2012-07-03,41.93000030517578
2012-07-05,41.83000183105469
2012-07-06,40.93000030517578
2012-07-09,40.630001068115234
2012-07-10,40.27000045776367
2012-07-11,40.47999954223633
2012-07-12,39.619998931884766
2012-07-13,40.439998626708984
2012-07-16,40.2400016784668
2012-07-17,40.970001220703125
2012-07-18,40.86000061035156
2012-07-19,41.45000076293945
2012-07-20,40.90999984741211
2012-07-23,40.119998931884766
2012-07-24,40.130001068115234
2012-07-25,40.08000183105469
2012-07-26,40.880001068115234
2012-07-27,42.040000915527344
2012-07-30,42.04999923706055
2012-07-31,42.47999954223633
2012-08-01,42.47999954223633
2012-08-02,41.79999923706055
2012-08-03,42.75
2012-08-06,43.029998779296875
2012-08-07,43.11000061035156
2012-08-08,43.16999816894531
2012-08-09,43.52000045776367
2012-08-10,43.689998626708984
2012-08-13,43.43000030517578
2012-08-14,43.720001220703125
2012-08-15,43.529998779296875
2012-08-16,43.459999084472656
2012-08-17,43.11000061035156
2012-08-20,43.040000915527344
2012-08-21,42.900001525878906
2012-08-22,42.7400016784668
2012-08-23,42.47999954223633
2012-08-24,42.65999984741211
2012-08-27,42.04999923706055
2012-08-28,42.02000045776367
2012-08-29,42.189998626708984
2012-08-30,41.65999984741211
2012-08-31,42.09000015258789
2012-09-04,41.58000183105469
2012-09-05,41.18000030517578
2012-09-06,41.970001220703125
2012-09-07,42.83000183105469
2012-09-10,42.41999816894531
2012-09-11,43.0099983215332
2012-09-12,43.470001220703125
2012-09-13,44.380001068115234
2012-09-14,45.04999923706055
2012-09-17,44.72999954223633
2012-09-18,44.70000076293945
2012-09-19,44.95000076293945
2012-09-20,44.4900016784668
2012-09-21,44.68000030517578
2012-09-24,44.70000076293945
2012-09-25,44.119998931884766
2012-09-26,43.7599983215332
2012-09-27,44.61000061035156
2012-09-28,44.43000030517578
2012-10-01,44.790000915527344
2012-10-02,44.880001068115234
2012-10-03,44.86000061035156
2012-10-04,45.09000015258789
2012-10-05,45.2400016784668
2012-10-08,44.810001373291016
2012-10-09,44.40999984741211
2012-10-10,44.06999969482422
2012-10-11,44.40999984741211
2012-10-12,44.36000061035156
2012-10-15,44.720001220703125
2012-10-16,45.11000061035156
2012-10-17,45.400001525878906
2012-10-18,45.25
2012-10-19,44.34000015258789
2012-10-22,45.029998779296875
2012-10-23,44.20000076293945
2012-10-24,44.47999954223633
2012-10-25,45.09000015258789
2012-10-26,44.66999816894531
2012-10-31,44.58000183105469
2012-11-01,45.13999938964844
2012-11-02,44.90999984741211
2012-11-05,45.15999984741211
2012-11-06,45.540000915527344
2012-11-07,44.939998626708984
2012-11-08,44.279998779296875
2012-11-09,44.5
2012-11-12,44.720001220703125
2012-11-13,44.20000076293945
2012-11-14,43.84000015258789
2012-11-15,43.90999984741211
2012-11-16,43.939998626708984
2012-11-19,44.84000015258789
2012-11-20,44.59000015258789
2012-11-21,44.779998779296875
2012-11-23,45.869998931884766
2012-11-26,45.7400016784668
2012-11-27,45.56999969482422
2012-11-28,45.849998474121094
2012-11-29,46.029998779296875
2012-11-30,46.20000076293945
2012-12-03,46.04999923706055
2012-12-04,46.060001373291016
2012-12-05,46.619998931884766
2012-12-06,46.880001068115234
2012-12-07,47.099998474121094
2012-12-10,47.41999816894531
2012-12-11,47.66999816894531
2012-12-12,47.70000076293945
2012-12-13,47.7400016784668
2012-12-14,47.90999984741211
2012-12-17,47.380001068115234
2012-12-18,47.63999938964844
2012-12-19,47.459999084472656
2012-12-20,47.59000015258789
2012-12-21,46.779998779296875
2012-12-24,46.90999984741211
2012-12-26,47.15999984741211
2012-12-27,47.13999938964844
2012-12-28,47.470001220703125
2012-12-31,48.150001525878906
2013-01-02,49.459999084472656
2013-01-03,48.599998474121094
2013-01-04,48.619998931884766
2013-01-07,48.16999816894531
2013-01-08,47.77000045776367
2013-01-09,48.0
2013-01-10,48.709999084472656
2013-01-11,48.2599983215332
2013-01-14,48.18000030517578
2013-01-15,47.93000030517578
2013-01-16,47.869998931884766
2013-01-17,48.209999084472656
2013-01-18,48.119998931884766
2013-01-22,48.18000030517578
2013-01-23,48.08000183105469
2013-01-24,47.83000183105469
2013-01-25,47.25
2013-01-28,46.849998474121094
2013-01-29,47.560001373291016
2013-01-30,47.41999816894531
2013-01-31,47.439998626708984
2013-02-01,47.66999816894531
2013-02-04,46.779998779296875
2013-02-05,46.91999816894531
2013-02-06,46.77000045776367
2013-02-07,46.45000076293945
2013-02-08,47.16999816894531
2013-02-11,47.220001220703125
2013-02-12,47.29999923706055
2013-02-13,47.66999816894531
2013-02-14,47.75
2013-02-15,47.650001525878906
2013-02-19,47.66999816894531
2013-02-20,47.63999938964844
2013-02-21,47.15999984741211
2013-02-22,47.36000061035156
2013-02-25,46.59000015258789
2013-02-26,46.84000015258789
2013-02-27,47.400001525878906
2013-02-28,47.43000030517578
2013-03-01,47.38999938964844
2013-03-04,46.97999954223633
2013-03-05,47.36000061035156
2013-03-06,47.36000061035156
2013-03-07,47.349998474121094
2013-03-08,47.41999816894531
2013-03-11,47.16999816894531
2013-03-12,46.61000061035156
2013-03-13,46.439998626708984
2013-03-14,46.650001525878906
2013-03-15,46.02000045776367
2013-03-18,45.470001220703125
2013-03-19,45.29999923706055
2013-03-20,45.689998626708984
2013-03-21,45.310001373291016
2013-03-22,45.54999923706055
2013-03-25,45.68000030517578
2013-03-26,46.47999954223633
2013-03-27,46.470001220703125
2013-03-28,46.439998626708984
2013-04-01,45.970001220703125
2013-04-02,46.220001220703125
2013-04-03,45.7599983215332
2013-04-04,45.540000915527344
2013-04-05,45.04999923706055
2013-04-08,44.849998474121094
2013-04-09,45.25
2013-04-10,45.59000015258789
2013-04-11,45.59000015258789
2013-04-12,45.0
2013-04-15,44.33000183105469
2013-04-16,45.130001068115234
2013-04-17,44.36000061035156
2013-04-18,44.38999938964844
2013-04-19,45.22999954223633
2013-04-22,45.459999084472656
2013-04-23,45.439998626708984
2013-04-24,45.70000076293945
2013-04-25,46.31999969482422
2013-04-26,46.15999984741211
2013-04-29,46.65999984741211
2013-04-30,47.0
2013-05-01,46.52000045776367
2013-05-02,46.900001525878906
2013-05-03,47.33000183105469
2013-05-06,47.119998931884766
2013-05-07,47.45000076293945
2013-05-08,47.84000015258789
2013-05-09,47.619998931884766
2013-05-10,47.25
2013-05-13,46.70000076293945
2013-05-14,46.9900016784668
2013-05-15,46.9900016784668
2013-05-16,46.84000015258789
2013-05-17,47.099998474121094
2013-05-20,47.349998474121094
2013-05-21,47.209999084472656
2013-05-22,46.63999938964844
2013-05-23,46.2599983215332
2013-05-24,45.81999969482422
2013-05-28,46.220001220703125
2013-05-29,45.880001068115234
2013-05-30,46.06999969482422
2013-05-31,45.400001525878906
2013-06-03,46.08000183105469
2013-06-04,45.66999816894531
2013-06-05,44.91999816894531
2013-06-06,45.11000061035156
2013-06-07,44.650001525878906
2013-06-10,44.209999084472656
2013-06-11,43.599998474121094
2013-06-12,43.439998626708984
2013-06-13,43.720001220703125
2013-06-14,42.86000061035156
2013-06-17,43.470001220703125
2013-06-18,43.77000045776367
2013-06-19,42.779998779296875
2013-06-20,40.97999954223633
2013-06-21,41.45000076293945
2013-06-24,40.7599983215332
2013-06-25,41.13999938964844
2013-06-26,41.45000076293945
2013-06-27,42.25
2013-06-28,42.4900016784668
2013-07-01,42.45000076293945
2013-07-02,41.970001220703125
2013-07-03,41.7400016784668
2013-07-05,41.65999984741211
2013-07-08,41.75
2013-07-09,42.2599983215332
2013-07-10,42.31999969482422
2013-07-11,44.31999969482422
2013-07-12,43.59000015258789
2013-07-15,43.86000061035156
2013-07-16,43.70000076293945
2013-07-17,43.93000030517578
2013-07-18,43.5
2013-07-19,43.349998474121094
2013-07-22,43.650001525878906
2013-07-23,44.2599983215332
2013-07-24,44.209999084472656
2013-07-25,44.5
2013-07-26,44.47999954223633
2013-07-29,44.040000915527344
2013-07-30,44.27000045776367
2013-07-31,44.0099983215332
2013-08-01,44.540000915527344
2013-08-02,44.63999938964844
2013-08-05,44.310001373291016
2013-08-06,43.7599983215332
2013-08-07,43.209999084472656
2013-08-08,43.79999923706055
2013-08-09,43.709999084472656
2013-08-12,44.220001220703125
2013-08-13,44.779998779296875
2013-08-14,44.810001373291016
2013-08-15,44.459999084472656
2013-08-16,44.630001068115234
2013-08-19,44.25
2013-08-20,43.900001525878906
2013-08-21,43.209999084472656
2013-08-22,43.72999954223633
2013-08-23,44.02000045776367
2013-08-26,43.880001068115234
2013-08-27,43.29999923706055
2013-08-28,43.58000183105469
2013-08-29,44.040000915527344
2013-08-30,44.2599983215332
2013-09-03,44.869998931884766
2013-09-04,45.45000076293945
2013-09-05,45.83000183105469
2013-09-06,46.27000045776367
2013-09-09,46.900001525878906
2013-09-10,47.099998474121094
2013-09-11,46.97999954223633
2013-09-12,46.41999816894531
2013-09-13,46.689998626708984
2013-09-16,47.220001220703125
2013-09-17,47.099998474121094
2013-09-18,48.470001220703125
2013-09-19,48.25
2013-09-20,47.560001373291016
2013-09-23,47.5099983215332
2013-09-24,47.36000061035156
2013-09-25,47.060001373291016
2013-09-26,47.130001068115234
2013-09-27,47.099998474121094
2013-09-30,46.459999084472656
2013-10-01,47.150001525878906
2013-10-02,47.349998474121094
2013-10-03,47.36000061035156
2013-10-04,47.63999938964844
2013-10-07,47.34000015258789
2013-10-08,47.16999816894531
2013-10-09,47.290000915527344
2013-10-10,47.95000076293945
2013-10-11,48.22999954223633
2013-10-14,48.310001373291016
2013-10-15,48.040000915527344
2013-10-16,48.2599983215332
2013-10-17,48.380001068115234
2013-10-18,48.619998931884766
2013-10-21,48.43000030517578
2013-10-22,48.599998474121094
2013-10-23,47.720001220703125
2013-10-24,47.56999969482422
2013-10-25,47.560001373291016
2013-10-28,47.81999969482422
2013-10-29,48.08000183105469
2013-10-30,48.2599983215332
2013-10-31,48.02000045776367
2013-11-01,48.290000915527344
2013-11-04,48.310001373291016
2013-11-05,47.709999084472656
2013-11-06,47.849998474121094
2013-11-07,47.18000030517578
2013-11-08,47.380001068115234
2013-11-11,47.34000015258789
2013-11-12,47.189998626708984
2013-11-13,46.880001068115234
2013-11-14,47.08000183105469
2013-11-15,48.33000183105469
2013-11-18,48.939998626708984
2013-11-19,49.060001373291016
2013-11-20,48.65999984741211
2013-11-21,48.58000183105469
2013-11-22,48.779998779296875
2013-11-25,48.310001373291016
2013-11-26,48.68000030517578
2013-11-27,49.11000061035156
2013-11-29,49.290000915527344
2013-12-02,48.86000061035156
2013-12-03,48.72999954223633
2013-12-04,48.650001525878906
2013-12-05,48.349998474121094
2013-12-06,48.939998626708984
2013-12-09,49.0099983215332
2013-12-10,48.79999923706055
2013-12-11,47.619998931884766
2013-12-12,47.43000030517578
2013-12-13,47.68000030517578
2013-12-16,47.79999923706055
2013-12-17,46.880001068115234
2013-12-18,47.630001068115234
2013-12-19,46.849998474121094
2013-12-20,46.869998931884766
2013-12-23,47.099998474121094
2013-12-24,47.34000015258789
2013-12-26,47.18000030517578
2013-12-27,47.65999984741211
2013-12-30,47.63999938964844
2013-12-31,47.97999954223633
2014-01-02,46.540000915527344
2014-01-03,46.18000030517578
2014-01-06,45.810001373291016
2014-01-07,45.88999938964844
2014-01-08,46.0099983215332
2014-01-09,45.650001525878906
2014-01-10,46.029998779296875
2014-01-13,45.63999938964844
2014-01-14,46.16999816894531
2014-01-15,46.060001373291016
2014-01-16,45.97999954223633
2014-01-17,46.029998779296875
2014-01-21,46.0
2014-01-22,46.2599983215332
2014-01-23,44.90999984741211
2014-01-24,44.09000015258789
2014-01-27,44.09000015258789
2014-01-28,44.40999984741211
2014-01-29,43.650001525878906
2014-01-30,43.970001220703125
2014-01-31,43.81999969482422
2014-02-03,42.91999816894531
2014-02-04,43.4900016784668
2014-02-05,43.0099983215332
2014-02-06,43.72999954223633
2014-02-07,43.869998931884766
2014-02-10,43.52000045776367
2014-02-11,44.66999816894531
2014-02-12,44.72999954223633
2014-02-13,44.81999969482422
2014-02-14,45.36000061035156
2014-02-18,45.08000183105469
2014-02-19,44.849998474121094
2014-02-20,44.95000076293945
2014-02-21,45.189998626708984
2014-02-24,45.209999084472656
2014-02-25,44.81999969482422
2014-02-26,45.029998779296875
2014-02-27,45.65999984741211
2014-02-28,45.38999938964844
2014-03-03,44.900001525878906
2014-03-04,45.400001525878906
2014-03-05,45.20000076293945
2014-03-06,45.7599983215332
2014-03-07,45.5099983215332
2014-03-10,45.040000915527344
2014-03-11,44.70000076293945
2014-03-12,44.54999923706055
2014-03-13,43.869998931884766
2014-03-14,43.939998626708984
2014-03-17,44.43000030517578
2014-03-18,44.52000045776367
2014-03-19,43.86000061035156
2014-03-20,43.540000915527344
2014-03-21,43.84000015258789
2014-03-24,44.220001220703125
2014-03-25,44.599998474121094
2014-03-26,44.869998931884766
2014-03-27,45.47999954223633
2014-03-28,45.77000045776367
2014-03-31,45.90999984741211
2014-04-01,46.43000030517578
2014-04-02,46.599998474121094
2014-04-03,46.61000061035156
2014-04-04,46.689998626708984
2014-04-07,46.619998931884766
2014-04-08,47.189998626708984
2014-04-09,47.599998474121094
2014-04-10,47.43000030517578
2014-04-11,47.310001373291016
2014-04-14,47.630001068115234
2014-04-15,47.13999938964844
2014-04-16,47.459999084472656
2014-04-17,47.4900016784668
2014-04-21,47.38999938964844
2014-04-22,47.36000061035156
2014-04-23,46.95000076293945
2014-04-24,46.959999084472656
2014-04-25,46.34000015258789
2014-04-28,46.56999969482422
2014-04-29,46.91999816894531
2014-04-30,46.41999816894531
2014-05-01,46.61000061035156
2014-05-02,46.720001220703125
2014-05-05,46.459999084472656
2014-05-06,46.61000061035156
2014-05-07,46.45000076293945
2014-05-08,46.61000061035156
2014-05-09,46.560001373291016
2014-05-12,47.29999923706055
2014-05-13,47.40999984741211
2014-05-14,47.540000915527344
2014-05-15,47.43000030517578
2014-05-16,47.9900016784668
2014-05-19,48.0099983215332
2014-05-20,47.790000915527344
2014-05-21,48.0099983215332
2014-05-22,48.279998779296875
2014-05-23,48.279998779296875
2014-05-27,48.099998474121094
2014-05-28,48.439998626708984
2014-05-29,48.66999816894531
2014-05-30,48.310001373291016
2014-06-02,48.619998931884766
2014-06-03,48.779998779296875
2014-06-04,48.58000183105469
2014-06-05,48.79999923706055
2014-06-06,48.68000030517578
2014-06-09,48.689998626708984
2014-06-10,48.849998474121094
2014-06-11,48.61000061035156
2014-06-12,48.349998474121094
2014-06-13,48.47999954223633
2014-06-16,48.369998931884766
2014-06-17,48.439998626708984
2014-06-18,48.720001220703125
2014-06-19,48.470001220703125
2014-06-20,48.209999084472656
2014-06-23,47.93000030517578
2014-06-24,47.540000915527344
2014-06-25,47.650001525878906
2014-06-26,48.130001068115234
2014-06-27,48.27000045776367
2014-06-30,48.25
2014-07-01,48.56999969482422
2014-07-02,49.02000045776367
2014-07-03,49.20000076293945
2014-07-07,48.849998474121094
2014-07-08,48.619998931884766
2014-07-09,48.709999084472656
2014-07-10,48.619998931884766
2014-07-11,48.650001525878906
2014-07-14,48.7599983215332
2014-07-15,48.849998474121094
2014-07-16,49.040000915527344
2014-07-17,48.29999923706055
2014-07-18,48.83000183105469
2014-07-21,49.029998779296875
2014-07-22,49.650001525878906
2014-07-23,49.790000915527344
2014-07-24,50.0
2014-07-25,49.84000015258789
2014-07-28,50.34000015258789
2014-07-29,50.7400016784668
2014-07-30,50.81999969482422
2014-07-31,50.0099983215332
2014-08-01,50.06999969482422
2014-08-04,50.27000045776367
2014-08-05,49.459999084472656
2014-08-06,49.599998474121094
2014-08-07,49.5
2014-08-08,49.779998779296875
2014-08-11,50.13999938964844
2014-08-12,50.099998474121094
2014-08-13,50.54999923706055
2014-08-14,50.650001525878906
2014-08-15,50.61000061035156
2014-08-18,50.84000015258789
2014-08-19,51.130001068115234
2014-08-20,51.13999938964844
2014-08-21,50.459999084472656
2014-08-22,50.7400016784668
2014-08-25,50.900001525878906
2014-08-26,50.95000076293945
2014-08-27,51.0
2014-08-28,50.720001220703125
2014-08-29,50.58000183105469
2014-09-02,50.25
2014-09-03,51.04999923706055
2014-09-04,51.040000915527344
2014-09-05,51.20000076293945
2014-09-08,50.77000045776367
2014-09-09,50.47999954223633
2014-09-10,50.220001220703125
2014-09-11,50.04999923706055
2014-09-12,49.83000183105469
2014-09-15,49.369998931884766
2014-09-16,49.66999816894531
2014-09-17,49.439998626708984
2014-09-18,49.060001373291016
2014-09-19,48.95000076293945
2014-09-22,48.130001068115234
2014-09-23,47.869998931884766
2014-09-24,48.380001068115234
2014-09-25,47.40999984741211
2014-09-26,47.790000915527344
2014-09-29,46.810001373291016
2014-09-30,46.66999816894531
2014-10-01,45.880001068115234
2014-10-02,45.900001525878906
2014-10-03,46.52000045776367
2014-10-06,46.95000076293945
2014-10-07,46.59000015258789
2014-10-08,47.029998779296875
2014-10-09,46.560001373291016
2014-10-10,45.59000015258789
2014-10-13,45.939998626708984
2014-10-14,46.18000030517578
2014-10-15,45.95000076293945
2014-10-16,45.790000915527344
2014-10-17,46.060001373291016
2014-10-20,46.290000915527344
2014-10-21,46.4900016784668
2014-10-22,46.349998474121094
2014-10-23,46.72999954223633
2014-10-24,46.689998626708984
2014-10-27,46.43000030517578
2014-10-28,47.25
2014-10-29,47.470001220703125
2014-10-30,47.790000915527344
2014-10-31,48.189998626708984
2014-11-03,47.70000076293945
2014-11-04,47.63999938964844
2014-11-05,47.31999969482422
2014-11-06,47.290000915527344
2014-11-07,47.349998474121094
2014-11-10,47.9900016784668
2014-11-11,47.83000183105469
2014-11-12,47.709999084472656
2014-11-13,47.93000030517578
2014-11-14,48.33000183105469
2014-11-17,47.709999084472656
2014-11-18,47.43000030517578
2014-11-19,47.2599983215332
2014-11-20,47.08000183105469
2014-11-21,48.04999923706055
2014-11-24,47.869998931884766
2014-11-25,47.630001068115234
2014-11-26,48.36000061035156
2014-11-28,48.06999969482422
2014-12-01,47.16999816894531
2014-12-02,47.459999084472656
2014-12-03,47.36000061035156
2014-12-04,47.86000061035156
2014-12-05,48.13999938964844
2014-12-08,47.77000045776367
2014-12-09,47.380001068115234
2014-12-10,46.880001068115234
2014-12-11,46.880001068115234
2014-12-12,46.279998779296875
2014-12-15,46.060001373291016
2014-12-16,45.869998931884766
2014-12-17,46.09000015258789
2014-12-18,46.529998779296875
2014-12-19,46.58000183105469
2014-12-22,46.9900016784668
2014-12-23,46.529998779296875
2014-12-24,46.7400016784668
2014-12-26,47.349998474121094
2014-12-29,47.310001373291016
2014-12-30,46.86000061035156
2014-12-31,47.04999923706055
2015-01-02,46.77000045776367
2015-01-05,46.310001373291016
2015-01-06,45.720001220703125
2015-01-07,46.810001373291016
2015-01-08,47.5099983215332
2015-01-09,47.38999938964844
2015-01-12,47.34000015258789
2015-01-13,47.970001220703125
2015-01-14,47.63999938964844
2015-01-15,48.029998779296875
2015-01-16,47.84000015258789
2015-01-20,47.939998626708984
2015-01-21,48.790000915527344
2015-01-22,49.380001068115234
2015-01-23,49.470001220703125
2015-01-26,49.560001373291016
2015-01-27,49.220001220703125
2015-01-28,48.86000061035156
2015-01-29,48.88999938964844
2015-01-30,47.880001068115234
2015-02-02,48.7599983215332
2015-02-03,49.130001068115234
2015-02-04,49.2599983215332
2015-02-05,49.22999954223633
2015-02-06,48.47999954223633
2015-02-09,48.36000061035156
2015-02-10,48.560001373291016
2015-02-11,48.290000915527344
2015-02-12,48.810001373291016
2015-02-13,49.060001373291016
2015-02-17,49.15999984741211
2015-02-18,49.18000030517578
2015-02-19,49.029998779296875
2015-02-20,49.279998779296875
2015-02-23,49.0
2015-02-24,49.4900016784668
2015-02-25,49.47999954223633
2015-02-26,49.560001373291016
2015-02-27,49.40999984741211
2015-03-02,49.75
2015-03-03,49.439998626708984
2015-03-04,49.09000015258789
2015-03-05,48.86000061035156
2015-03-06,48.529998779296875
2015-03-09,48.61000061035156
2015-03-10,47.72999954223633
2015-03-11,48.04999923706055
2015-03-12,48.40999984741211
2015-03-13,48.13999938964844
2015-03-16,48.869998931884766
2015-03-17,48.95000076293945
2015-03-18,49.720001220703125
2015-03-19,49.599998474121094
2015-03-20,49.91999816894531
2015-03-23,49.939998626708984
2015-03-24,49.88999938964844
2015-03-25,49.45000076293945
2015-03-26,49.349998474121094
2015-03-27,49.5099983215332
2015-03-30,50.220001220703125
2015-03-31,49.97999954223633
2015-04-01,50.209999084472656
2015-04-02,50.709999084472656
2015-04-06,51.2599983215332
2015-04-07,50.97999954223633
2015-04-08,52.310001373291016
2015-04-09,53.40999984741211
2015-04-10,53.349998474121094
2015-04-13,53.58000183105469
2015-04-14,53.5099983215332
2015-04-15,53.630001068115234
2015-04-16,54.06999969482422
2015-04-17,52.81999969482422
2015-04-20,53.189998626708984
2015-04-21,53.83000183105469
2015-04-22,54.22999954223633
2015-04-23,54.40999984741211
2015-04-24,54.63999938964844
2015-04-27,54.9900016784668
2015-04-28,54.900001525878906
2015-04-29,54.400001525878906
2015-04-30,53.689998626708984
2015-05-01,54.06999969482422
2015-05-04,54.439998626708984
2015-05-05,53.43000030517578
2015-05-06,52.959999084472656
2015-05-07,52.849998474121094
2015-05-08,53.40999984741211
2015-05-11,52.83000183105469
2015-05-12,52.68000030517578
2015-05-13,52.63999938964844
2015-05-14,52.90999984741211
2015-05-15,53.459999084472656
2015-05-18,53.02000045776367
2015-05-19,53.279998779296875
2015-05-20,53.130001068115234
2015-05-21,53.08000183105469
