,ESSA
2011-01-13,12.619999885559082
2011-01-14,12.729999542236328
2011-01-18,12.729999542236328
2011-01-19,12.039999961853027
2011-01-20,12.1899995803833
2011-01-21,12.350000381469727
2011-01-24,12.479999542236328
2011-01-25,12.680000305175781
2011-01-26,12.760000228881836
2011-01-27,12.760000228881836
2011-01-28,12.430000305175781
2011-01-31,12.630000114440918
2011-02-01,12.789999961853027
2011-02-02,12.6899995803833
2011-02-03,12.59000015258789
2011-02-04,12.430000305175781
2011-02-07,12.460000038146973
2011-02-08,12.510000228881836
2011-02-09,12.4399995803833
2011-02-10,12.390000343322754
2011-02-11,12.460000038146973
2011-02-14,12.40999984741211
2011-02-15,12.430000305175781
2011-02-16,12.550000190734863
2011-02-17,12.779999732971191
2011-02-18,12.979999542236328
2011-02-22,12.800000190734863
2011-02-23,12.850000381469727
2011-02-24,12.890000343322754
2011-02-25,12.989999771118164
2011-02-28,13.0
2011-03-01,12.949999809265137
2011-03-02,12.9399995803833
2011-03-03,13.069999694824219
2011-03-04,12.949999809265137
2011-03-07,12.770000457763672
2011-03-08,12.989999771118164
2011-03-09,12.880000114440918
2011-03-10,12.600000381469727
2011-03-11,12.489999771118164
2011-03-14,12.380000114440918
2011-03-15,12.399999618530273
2011-03-16,12.050000190734863
2011-03-17,12.199999809265137
2011-03-18,12.880000114440918
2011-03-21,13.09000015258789
2011-03-22,12.960000038146973
2011-03-23,12.979999542236328
2011-03-24,12.989999771118164
2011-03-25,12.930000305175781
2011-03-28,12.880000114440918
2011-03-29,13.020000457763672
2011-03-30,13.109999656677246
2011-03-31,13.199999809265137
2011-04-01,13.279999732971191
2011-04-04,13.25
2011-04-05,12.949999809265137
2011-04-06,12.869999885559082
2011-04-07,12.829999923706055
2011-04-08,12.630000114440918
2011-04-11,12.649999618530273
2011-04-12,12.65999984741211
2011-04-13,12.710000038146973
2011-04-14,12.65999984741211
2011-04-15,12.6899995803833
2011-04-18,12.59000015258789
2011-04-19,12.609999656677246
2011-04-20,12.399999618530273
2011-04-21,12.380000114440918
2011-04-25,12.15999984741211
2011-04-26,12.460000038146973
2011-04-27,12.430000305175781
2011-04-28,12.720000267028809
2011-04-29,12.550000190734863
2011-05-02,12.09000015258789
2011-05-03,11.789999961853027
2011-05-04,11.739999771118164
2011-05-05,11.800000190734863
2011-05-06,11.84000015258789
2011-05-09,11.859999656677246
2011-05-10,12.170000076293945
2011-05-11,11.739999771118164
2011-05-12,11.819999694824219
2011-05-13,11.319999694824219
2011-05-16,11.350000381469727
2011-05-17,11.359999656677246
2011-05-18,11.449999809265137
2011-05-19,11.3100004196167
2011-05-20,11.329999923706055
2011-05-23,11.25
2011-05-24,11.3100004196167
2011-05-25,11.369999885559082
2011-05-26,11.329999923706055
2011-05-27,11.25
2011-05-31,11.779999732971191
2011-06-01,11.25
2011-06-02,11.380000114440918
2011-06-03,11.300000190734863
2011-06-06,11.260000228881836
2011-06-07,11.289999961853027
2011-06-08,11.34000015258789
2011-06-09,11.369999885559082
2011-06-10,11.3100004196167
2011-06-13,11.3100004196167
2011-06-14,11.470000267028809
2011-06-15,11.420000076293945
2011-06-16,11.970000267028809
2011-06-17,12.109999656677246
2011-06-20,12.210000038146973
2011-06-21,12.239999771118164
2011-06-22,12.09000015258789
2011-06-23,12.329999923706055
2011-06-24,12.25
2011-06-27,12.359999656677246
2011-06-28,12.369999885559082
2011-06-29,12.390000343322754
2011-06-30,12.420000076293945
2011-07-01,12.529999732971191
2011-07-05,12.520000457763672
2011-07-06,12.460000038146973
2011-07-07,12.630000114440918
2011-07-08,12.600000381469727
2011-07-11,12.430000305175781
2011-07-12,12.5
2011-07-13,12.34000015258789
2011-07-14,12.300000190734863
2011-07-15,12.390000343322754
2011-07-18,12.369999885559082
2011-07-19,12.470000267028809
2011-07-20,12.239999771118164
2011-07-21,12.109999656677246
2011-07-22,12.149999618530273
2011-07-25,11.899999618530273
2011-07-26,11.699999809265137
2011-07-27,11.5600004196167
2011-07-28,11.9399995803833
2011-07-29,11.5
2011-08-01,11.479999542236328
2011-08-02,11.449999809265137
2011-08-03,11.800000190734863
2011-08-04,11.319999694824219
2011-08-05,11.369999885559082
2011-08-08,10.4399995803833
2011-08-09,11.260000228881836
2011-08-10,10.619999885559082
2011-08-11,10.930000305175781
2011-08-12,10.739999771118164
2011-08-15,11.079999923706055
2011-08-16,10.9399995803833
2011-08-17,11.25
2011-08-18,10.729999542236328
2011-08-19,10.729999542236328
2011-08-22,10.899999618530273
2011-08-23,11.279999732971191
2011-08-24,11.489999771118164
2011-08-25,10.989999771118164
2011-08-26,11.020000457763672
2011-08-29,11.489999771118164
2011-08-30,11.460000038146973
2011-08-31,11.319999694824219
2011-09-01,10.899999618530273
2011-09-02,10.760000228881836
2011-09-06,10.989999771118164
2011-09-07,11.289999961853027
2011-09-08,10.989999771118164
2011-09-09,10.869999885559082
2011-09-12,11.199999809265137
2011-09-13,11.369999885559082
2011-09-14,11.430000305175781
2011-09-15,11.430000305175781
2011-09-16,11.430000305175781
2011-09-19,11.229999542236328
2011-09-20,11.25
2011-09-21,10.920000076293945
2011-09-22,11.010000228881836
2011-09-23,11.210000038146973
2011-09-26,11.180000305175781
2011-09-27,11.15999984741211
2011-09-28,10.760000228881836
2011-09-29,10.970000267028809
2011-09-30,10.510000228881836
2011-10-03,10.029999732971191
2011-10-04,10.579999923706055
2011-10-05,10.729999542236328
2011-10-06,10.960000038146973
2011-10-07,10.369999885559082
2011-10-10,11.020000457763672
2011-10-11,11.180000305175781
2011-10-12,11.270000457763672
2011-10-13,11.279999732971191
2011-10-14,11.329999923706055
2011-10-17,10.789999961853027
2011-10-18,11.199999809265137
2011-10-19,10.850000381469727
2011-10-20,10.9399995803833
2011-10-21,10.899999618530273
2011-10-24,10.8100004196167
2011-10-25,10.350000381469727
2011-10-26,10.720000267028809
2011-10-27,11.359999656677246
2011-10-28,11.170000076293945
2011-10-31,11.039999961853027
2011-11-01,10.8100004196167
2011-11-02,11.270000457763672
2011-11-03,11.380000114440918
2011-11-04,11.170000076293945
2011-11-07,11.079999923706055
2011-11-08,11.239999771118164
2011-11-09,10.800000190734863
2011-11-10,10.8100004196167
2011-11-11,10.859999656677246
2011-11-14,10.630000114440918
2011-11-15,10.850000381469727
2011-11-16,10.600000381469727
2011-11-17,10.449999809265137
2011-11-18,10.4399995803833
2011-11-21,10.399999618530273
2011-11-22,10.369999885559082
2011-11-23,10.149999618530273
2011-11-25,10.210000038146973
2011-11-28,10.819999694824219
2011-11-29,10.760000228881836
2011-11-30,11.109999656677246
2011-12-01,10.760000228881836
2011-12-02,10.779999732971191
2011-12-05,10.699999809265137
2011-12-06,10.6899995803833
2011-12-07,10.5600004196167
2011-12-08,10.399999618530273
2011-12-09,10.770000457763672
2011-12-12,10.34000015258789
2011-12-13,10.239999771118164
2011-12-14,10.489999771118164
2011-12-15,10.670000076293945
2011-12-16,10.460000038146973
2011-12-19,10.550000190734863
2011-12-20,10.699999809265137
2011-12-21,10.5
2011-12-22,10.5
2011-12-23,10.529999732971191
2011-12-27,10.539999961853027
2011-12-28,10.420000076293945
2011-12-29,10.5600004196167
2011-12-30,10.470000267028809
2012-01-03,10.789999961853027
2012-01-04,10.600000381469727
2012-01-05,10.550000190734863
2012-01-06,10.369999885559082
2012-01-09,10.369999885559082
2012-01-10,10.329999923706055
2012-01-11,10.300000190734863
2012-01-12,10.5
2012-01-13,10.5
2012-01-17,10.579999923706055
2012-01-18,10.680000305175781
2012-01-19,10.479999542236328
2012-01-20,10.420000076293945
2012-01-23,10.420000076293945
2012-01-24,10.390000343322754
2012-01-25,10.380000114440918
2012-01-26,10.399999618530273
2012-01-27,10.380000114440918
2012-01-30,10.260000228881836
2012-01-31,10.069999694824219
2012-02-01,10.100000381469727
2012-02-02,10.220000267028809
2012-02-03,10.729999542236328
2012-02-06,10.420000076293945
2012-02-07,10.199999809265137
2012-02-08,10.140000343322754
2012-02-09,10.020000457763672
2012-02-10,9.850000381469727
2012-02-13,10.0
2012-02-14,9.829999923706055
2012-02-15,9.829999923706055
2012-02-16,9.930000305175781
2012-02-17,9.90999984741211
2012-02-21,9.699999809265137
2012-02-22,9.670000076293945
2012-02-23,9.989999771118164
2012-02-24,9.899999618530273
2012-02-27,9.880000114440918
2012-02-28,9.729999542236328
2012-02-29,9.619999885559082
2012-03-01,9.529999732971191
2012-03-02,9.470000267028809
2012-03-05,9.470000267028809
2012-03-06,9.449999809265137
2012-03-07,9.550000190734863
2012-03-08,9.510000228881836
2012-03-09,9.539999961853027
2012-03-12,9.510000228881836
2012-03-13,9.619999885559082
2012-03-14,9.520000457763672
2012-03-15,9.5
2012-03-16,9.520000457763672
2012-03-19,9.630000114440918
2012-03-20,9.579999923706055
2012-03-21,9.510000228881836
2012-03-22,9.479999542236328
2012-03-23,9.579999923706055
2012-03-26,9.850000381469727
2012-03-27,9.829999923706055
2012-03-28,9.84000015258789
2012-03-29,9.819999694824219
2012-03-30,9.800000190734863
2012-04-02,9.850000381469727
2012-04-03,9.819999694824219
2012-04-04,9.859999656677246
2012-04-05,9.819999694824219
2012-04-09,9.760000228881836
2012-04-10,9.760000228881836
2012-04-11,9.899999618530273
2012-04-12,9.850000381469727
2012-04-13,9.8100004196167
2012-04-16,9.920000076293945
2012-04-17,9.949999809265137
2012-04-18,9.800000190734863
2012-04-19,9.760000228881836
2012-04-20,9.800000190734863
2012-04-23,9.75
2012-04-24,9.850000381469727
2012-04-25,10.199999809265137
2012-04-26,10.0
2012-04-27,9.899999618530273
2012-04-30,9.75
2012-05-01,9.670000076293945
2012-05-02,9.800000190734863
2012-05-03,9.920000076293945
2012-05-04,9.84000015258789
2012-05-07,9.869999885559082
2012-05-08,10.100000381469727
2012-05-09,10.199999809265137
2012-05-10,10.180000305175781
2012-05-11,10.25
2012-05-14,10.25
2012-05-15,10.25
2012-05-16,10.25
2012-05-17,10.300000190734863
2012-05-18,10.420000076293945
2012-05-21,10.40999984741211
2012-05-22,10.420000076293945
2012-05-23,10.420000076293945
2012-05-24,10.399999618530273
2012-05-25,10.40999984741211
2012-05-29,10.350000381469727
2012-05-30,10.3100004196167
2012-05-31,10.300000190734863
2012-06-01,10.229999542236328
2012-06-04,10.329999923706055
2012-06-05,10.300000190734863
2012-06-06,10.350000381469727
2012-06-07,10.289999961853027
2012-06-08,10.470000267028809
2012-06-11,10.40999984741211
2012-06-12,10.359999656677246
2012-06-13,10.300000190734863
2012-06-14,10.359999656677246
2012-06-15,10.390000343322754
2012-06-18,10.359999656677246
2012-06-19,10.510000228881836
2012-06-20,10.470000267028809
2012-06-21,10.329999923706055
2012-06-22,10.789999961853027
2012-06-25,10.600000381469727
2012-06-26,10.520000457763672
2012-06-27,10.640000343322754
2012-06-28,10.729999542236328
2012-06-29,10.800000190734863
2012-07-02,10.949999809265137
2012-07-03,10.949999809265137
2012-07-05,10.8100004196167
2012-07-06,10.760000228881836
2012-07-09,10.770000457763672
2012-07-10,10.779999732971191
2012-07-11,10.75
2012-07-12,10.899999618530273
2012-07-13,11.380000114440918
2012-07-16,10.75
2012-07-17,10.949999809265137
2012-07-18,11.079999923706055
2012-07-19,10.880000114440918
2012-07-20,10.4399995803833
2012-07-23,10.199999809265137
2012-07-24,10.170000076293945
2012-07-25,10.170000076293945
2012-07-26,10.569999694824219
2012-07-27,10.920000076293945
2012-07-30,10.819999694824219
2012-07-31,10.569999694824219
2012-08-01,10.449999809265137
2012-08-02,10.380000114440918
2012-08-03,10.920000076293945
2012-08-06,10.729999542236328
2012-08-07,10.710000038146973
2012-08-08,10.75
2012-08-09,10.710000038146973
2012-08-10,10.529999732971191
2012-08-13,10.520000457763672
2012-08-14,10.380000114440918
2012-08-15,10.460000038146973
2012-08-16,10.529999732971191
2012-08-17,10.539999961853027
2012-08-20,10.489999771118164
2012-08-21,10.329999923706055
2012-08-22,10.199999809265137
2012-08-23,10.180000305175781
2012-08-24,10.25
2012-08-27,10.5
2012-08-28,10.479999542236328
2012-08-29,10.260000228881836
2012-08-30,10.15999984741211
2012-08-31,10.140000343322754
2012-09-04,10.0600004196167
2012-09-05,10.239999771118164
2012-09-06,10.350000381469727
2012-09-07,10.239999771118164
2012-09-10,10.210000038146973
2012-09-11,10.25
2012-09-12,10.119999885559082
2012-09-13,10.149999618530273
2012-09-14,10.1899995803833
2012-09-17,10.020000457763672
2012-09-18,10.020000457763672
2012-09-19,10.029999732971191
2012-09-20,10.0
2012-09-21,10.069999694824219
2012-09-24,10.039999961853027
2012-09-25,10.130000114440918
2012-09-26,10.350000381469727
2012-09-27,10.5600004196167
2012-09-28,10.390000343322754
2012-10-01,10.319999694824219
2012-10-02,10.40999984741211
2012-10-03,10.25
2012-10-04,10.170000076293945
2012-10-05,10.119999885559082
2012-10-08,9.949999809265137
2012-10-09,10.069999694824219
2012-10-10,10.149999618530273
2012-10-11,10.100000381469727
2012-10-12,10.010000228881836
2012-10-15,10.1899995803833
2012-10-16,10.140000343322754
2012-10-17,10.119999885559082
2012-10-18,10.029999732971191
2012-10-19,10.0
2012-10-22,10.100000381469727
2012-10-23,9.989999771118164
2012-10-24,10.180000305175781
2012-10-25,10.029999732971191
2012-10-26,10.0
2012-10-31,10.079999923706055
2012-11-01,10.029999732971191
2012-11-02,10.0
2012-11-05,10.020000457763672
2012-11-06,10.010000228881836
2012-11-07,9.9399995803833
2012-11-08,9.890000343322754
2012-11-09,9.899999618530273
2012-11-12,9.899999618530273
2012-11-13,9.9399995803833
2012-11-14,9.899999618530273
2012-11-15,9.5
2012-11-16,9.75
2012-11-19,9.890000343322754
2012-11-20,9.869999885559082
2012-11-21,9.960000038146973
2012-11-23,9.979999542236328
2012-11-26,9.949999809265137
2012-11-27,9.930000305175781
2012-11-28,10.0
2012-11-29,10.100000381469727
2012-11-30,9.989999771118164
2012-12-03,10.020000457763672
2012-12-04,9.989999771118164
2012-12-05,9.949999809265137
2012-12-06,10.0
2012-12-07,10.050000190734863
2012-12-10,10.050000190734863
2012-12-11,10.199999809265137
2012-12-12,10.140000343322754
2012-12-13,10.149999618530273
2012-12-14,10.210000038146973
2012-12-17,10.170000076293945
2012-12-18,10.510000228881836
2012-12-19,10.420000076293945
2012-12-20,10.630000114440918
2012-12-21,10.630000114440918
2012-12-24,10.59000015258789
2012-12-26,10.510000228881836
2012-12-27,10.550000190734863
2012-12-28,10.59000015258789
2012-12-31,10.890000343322754
2013-01-02,10.979999542236328
2013-01-03,10.859999656677246
2013-01-04,10.970000267028809
2013-01-07,10.800000190734863
2013-01-08,10.920000076293945
2013-01-09,11.020000457763672
2013-01-10,10.920000076293945
2013-01-11,10.979999542236328
2013-01-14,10.869999885559082
2013-01-15,10.979999542236328
2013-01-16,10.9399995803833
2013-01-17,10.960000038146973
2013-01-18,10.899999618530273
2013-01-22,10.989999771118164
2013-01-23,10.930000305175781
2013-01-24,10.989999771118164
2013-01-25,10.8100004196167
2013-01-28,11.239999771118164
2013-01-29,11.199999809265137
2013-01-30,11.069999694824219
2013-01-31,11.010000228881836
2013-02-01,11.25
2013-02-04,10.880000114440918
2013-02-05,11.029999732971191
2013-02-06,11.029999732971191
2013-02-07,10.970000267028809
2013-02-08,11.039999961853027
2013-02-11,11.010000228881836
2013-02-12,11.15999984741211
2013-02-13,11.180000305175781
2013-02-14,11.350000381469727
2013-02-15,11.449999809265137
2013-02-19,11.5
2013-02-20,11.399999618530273
2013-02-21,11.260000228881836
2013-02-22,11.25
2013-02-25,10.949999809265137
2013-02-26,11.069999694824219
2013-02-27,10.979999542236328
2013-02-28,11.050000190734863
2013-03-01,11.15999984741211
2013-03-04,11.220000267028809
2013-03-05,11.1899995803833
2013-03-06,11.270000457763672
2013-03-07,11.149999618530273
2013-03-08,11.079999923706055
2013-03-11,11.069999694824219
2013-03-12,10.989999771118164
2013-03-13,11.069999694824219
2013-03-14,11.149999618530273
2013-03-15,11.050000190734863
2013-03-18,11.100000381469727
2013-03-19,11.140000343322754
2013-03-20,11.0
2013-03-21,10.84000015258789
2013-03-22,11.09000015258789
2013-03-25,11.119999885559082
2013-03-26,11.15999984741211
2013-03-27,11.010000228881836
2013-03-28,10.84000015258789
2013-04-01,10.9399995803833
2013-04-02,10.859999656677246
2013-04-03,10.8100004196167
2013-04-04,10.850000381469727
2013-04-05,10.84000015258789
2013-04-08,10.619999885559082
2013-04-09,10.520000457763672
2013-04-10,10.859999656677246
2013-04-11,10.789999961853027
2013-04-12,10.739999771118164
2013-04-15,10.149999618530273
2013-04-16,10.430000305175781
2013-04-17,10.130000114440918
2013-04-18,10.210000038146973
2013-04-19,10.859999656677246
2013-04-22,10.800000190734863
2013-04-23,10.9399995803833
2013-04-24,10.699999809265137
2013-04-25,10.789999961853027
2013-04-26,10.699999809265137
2013-04-29,10.800000190734863
2013-04-30,10.770000457763672
2013-05-01,10.260000228881836
2013-05-02,10.489999771118164
2013-05-03,10.75
2013-05-06,10.739999771118164
2013-05-07,10.789999961853027
2013-05-08,10.75
2013-05-09,10.630000114440918
2013-05-10,10.739999771118164
2013-05-13,10.720000267028809
2013-05-14,10.75
2013-05-15,10.899999618530273
2013-05-16,10.90999984741211
2013-05-17,10.819999694824219
2013-05-20,10.880000114440918
2013-05-21,10.869999885559082
2013-05-22,10.770000457763672
2013-05-23,10.729999542236328
2013-05-24,10.6899995803833
2013-05-28,10.720000267028809
2013-05-29,10.550000190734863
2013-05-30,10.8100004196167
2013-05-31,10.9399995803833
2013-06-03,10.9399995803833
2013-06-04,10.699999809265137
2013-06-05,10.75
2013-06-06,10.800000190734863
2013-06-07,10.779999732971191
2013-06-10,10.979999542236328
2013-06-11,10.880000114440918
2013-06-12,10.899999618530273
2013-06-13,10.899999618530273
2013-06-14,10.90999984741211
2013-06-17,10.899999618530273
2013-06-18,10.970000267028809
2013-06-19,10.739999771118164
2013-06-20,10.760000228881836
2013-06-21,10.9399995803833
2013-06-24,10.819999694824219
2013-06-25,10.979999542236328
2013-06-26,10.949999809265137
2013-06-27,10.989999771118164
2013-06-28,10.960000038146973
2013-07-01,10.989999771118164
2013-07-02,10.9399995803833
2013-07-03,10.970000267028809
2013-07-05,11.0
2013-07-08,11.100000381469727
2013-07-09,11.0
2013-07-10,11.0600004196167
2013-07-11,11.0600004196167
2013-07-12,11.15999984741211
2013-07-15,11.180000305175781
2013-07-16,11.279999732971191
2013-07-17,11.229999542236328
2013-07-18,11.239999771118164
2013-07-19,11.279999732971191
2013-07-22,11.390000343322754
2013-07-23,11.470000267028809
2013-07-24,11.390000343322754
2013-07-25,11.470000267028809
2013-07-26,11.489999771118164
2013-07-29,11.449999809265137
2013-07-30,11.430000305175781
2013-07-31,11.350000381469727
2013-08-01,11.449999809265137
2013-08-02,11.4399995803833
2013-08-05,11.5
2013-08-06,11.430000305175781
2013-08-07,11.359999656677246
2013-08-08,11.329999923706055
2013-08-09,11.350000381469727
2013-08-12,11.380000114440918
2013-08-13,11.369999885559082
2013-08-14,11.069999694824219
2013-08-15,11.020000457763672
2013-08-16,11.010000228881836
2013-08-19,11.039999961853027
2013-08-20,11.140000343322754
2013-08-21,11.020000457763672
2013-08-22,11.0
2013-08-23,10.930000305175781
2013-08-26,10.930000305175781
2013-08-27,10.859999656677246
2013-08-28,10.770000457763672
2013-08-29,10.84000015258789
2013-08-30,10.65999984741211
2013-09-03,10.6899995803833
2013-09-04,10.369999885559082
2013-09-05,10.359999656677246
2013-09-06,10.260000228881836
2013-09-09,10.479999542236328
2013-09-10,10.449999809265137
2013-09-11,10.399999618530273
2013-09-12,10.329999923706055
2013-09-13,10.329999923706055
2013-09-16,10.4399995803833
2013-09-17,10.640000343322754
2013-09-18,10.729999542236328
2013-09-19,10.739999771118164
2013-09-20,10.9399995803833
2013-09-23,10.800000190734863
2013-09-24,10.760000228881836
2013-09-25,10.539999961853027
2013-09-26,10.479999542236328
2013-09-27,10.479999542236328
2013-09-30,10.420000076293945
2013-10-01,10.569999694824219
2013-10-02,10.390000343322754
2013-10-03,10.329999923706055
2013-10-04,10.520000457763672
2013-10-07,10.430000305175781
2013-10-08,10.470000267028809
2013-10-09,10.4399995803833
2013-10-10,10.859999656677246
2013-10-11,10.829999923706055
2013-10-14,10.75
2013-10-15,10.65999984741211
2013-10-16,10.59000015258789
2013-10-17,10.649999618530273
2013-10-18,10.729999542236328
2013-10-21,10.569999694824219
2013-10-22,10.619999885559082
2013-10-23,10.550000190734863
2013-10-24,10.579999923706055
2013-10-25,10.819999694824219
2013-10-28,11.0
2013-10-29,10.970000267028809
2013-10-30,10.970000267028809
2013-10-31,10.960000038146973
2013-11-01,10.949999809265137
2013-11-04,10.90999984741211
2013-11-05,10.930000305175781
2013-11-06,10.970000267028809
2013-11-07,10.949999809265137
2013-11-08,11.0
2013-11-11,10.960000038146973
2013-11-12,10.609999656677246
2013-11-13,10.609999656677246
2013-11-14,10.609999656677246
2013-11-15,10.649999618530273
2013-11-18,10.800000190734863
2013-11-19,10.789999961853027
2013-11-20,10.850000381469727
2013-11-21,10.930000305175781
2013-11-22,10.899999618530273
2013-11-25,10.9399995803833
2013-11-26,11.260000228881836
2013-11-27,11.479999542236328
2013-11-29,11.579999923706055
2013-12-02,11.149999618530273
2013-12-03,11.109999656677246
2013-12-04,11.050000190734863
2013-12-05,11.069999694824219
2013-12-06,11.350000381469727
2013-12-09,11.40999984741211
2013-12-10,11.1899995803833
2013-12-11,10.930000305175781
2013-12-12,10.9399995803833
2013-12-13,10.880000114440918
2013-12-16,11.050000190734863
2013-12-17,11.039999961853027
2013-12-18,11.100000381469727
2013-12-19,11.170000076293945
2013-12-20,11.449999809265137
2013-12-23,11.489999771118164
2013-12-24,11.420000076293945
2013-12-26,11.5
2013-12-27,11.529999732971191
2013-12-30,11.640000343322754
2013-12-31,11.5600004196167
2014-01-02,11.510000228881836
2014-01-03,11.470000267028809
2014-01-06,11.460000038146973
2014-01-07,11.579999923706055
2014-01-08,11.279999732971191
2014-01-09,11.350000381469727
2014-01-10,11.390000343322754
2014-01-13,11.319999694824219
2014-01-14,11.539999961853027
2014-01-15,11.520000457763672
2014-01-16,11.4399995803833
2014-01-17,11.470000267028809
2014-01-21,11.59000015258789
2014-01-22,11.539999961853027
2014-01-23,11.510000228881836
2014-01-24,11.550000190734863
2014-01-27,11.59000015258789
2014-01-28,11.40999984741211
2014-01-29,11.300000190734863
2014-01-30,11.470000267028809
2014-01-31,11.279999732971191
2014-02-03,10.979999542236328
2014-02-04,11.199999809265137
2014-02-05,11.079999923706055
2014-02-06,11.010000228881836
2014-02-07,10.960000038146973
2014-02-10,10.920000076293945
2014-02-11,10.880000114440918
2014-02-12,10.670000076293945
2014-02-13,10.850000381469727
2014-02-14,10.850000381469727
2014-02-18,10.9399995803833
2014-02-19,10.649999618530273
2014-02-20,10.680000305175781
2014-02-21,10.760000228881836
2014-02-24,10.760000228881836
2014-02-25,10.8100004196167
2014-02-26,10.819999694824219
2014-02-27,10.84000015258789
2014-02-28,11.229999542236328
2014-03-03,11.279999732971191
2014-03-04,11.65999984741211
2014-03-05,11.739999771118164
2014-03-06,11.609999656677246
2014-03-07,11.75
2014-03-10,11.520000457763672
2014-03-11,11.34000015258789
2014-03-12,11.279999732971191
2014-03-13,11.130000114440918
2014-03-14,11.180000305175781
2014-03-17,11.210000038146973
2014-03-18,11.430000305175781
2014-03-19,11.380000114440918
2014-03-20,11.40999984741211
2014-03-21,11.359999656677246
2014-03-24,11.260000228881836
2014-03-25,11.289999961853027
2014-03-26,11.069999694824219
2014-03-27,11.130000114440918
2014-03-28,11.079999923706055
2014-03-31,10.869999885559082
2014-04-01,11.229999542236328
2014-04-02,11.119999885559082
2014-04-03,11.050000190734863
2014-04-04,10.869999885559082
2014-04-07,10.729999542236328
2014-04-08,10.739999771118164
2014-04-09,10.760000228881836
2014-04-10,10.600000381469727
2014-04-11,10.569999694824219
2014-04-14,10.760000228881836
2014-04-15,10.75
2014-04-16,10.6899995803833
2014-04-17,10.729999542236328
2014-04-21,10.5600004196167
2014-04-22,10.630000114440918
2014-04-23,10.529999732971191
2014-04-24,10.569999694824219
2014-04-25,10.34000015258789
2014-04-28,10.40999984741211
2014-04-29,10.449999809265137
2014-04-30,10.390000343322754
2014-05-01,10.300000190734863
2014-05-02,10.380000114440918
2014-05-05,10.34000015258789
2014-05-06,10.260000228881836
2014-05-07,10.369999885559082
2014-05-08,10.369999885559082
2014-05-09,10.350000381469727
2014-05-12,10.720000267028809
2014-05-13,10.520000457763672
2014-05-14,10.40999984741211
2014-05-15,10.40999984741211
2014-05-16,10.489999771118164
2014-05-19,10.539999961853027
2014-05-20,10.460000038146973
2014-05-21,10.649999618530273
2014-05-22,10.579999923706055
2014-05-23,10.649999618530273
2014-05-27,10.720000267028809
2014-05-28,10.640000343322754
2014-05-29,10.640000343322754
2014-05-30,10.609999656677246
2014-06-02,10.5600004196167
2014-06-03,10.5600004196167
2014-06-04,10.569999694824219
2014-06-05,10.699999809265137
2014-06-06,10.850000381469727
2014-06-09,10.880000114440918
2014-06-10,10.819999694824219
2014-06-11,10.90999984741211
2014-06-12,10.640000343322754
2014-06-13,10.569999694824219
2014-06-16,10.640000343322754
2014-06-17,10.760000228881836
2014-06-18,10.850000381469727
2014-06-19,10.859999656677246
2014-06-20,10.699999809265137
2014-06-23,10.720000267028809
2014-06-24,10.699999809265137
2014-06-25,10.770000457763672
2014-06-26,10.75
2014-06-27,10.899999618530273
2014-06-30,11.130000114440918
2014-07-01,11.199999809265137
2014-07-02,11.130000114440918
2014-07-03,11.100000381469727
2014-07-07,11.079999923706055
2014-07-08,11.079999923706055
2014-07-09,11.050000190734863
2014-07-10,11.100000381469727
2014-07-11,10.960000038146973
2014-07-14,11.039999961853027
2014-07-15,11.050000190734863
2014-07-16,11.010000228881836
2014-07-17,11.020000457763672
2014-07-18,11.09000015258789
2014-07-21,11.050000190734863
2014-07-22,11.069999694824219
2014-07-23,11.140000343322754
2014-07-24,11.710000038146973
2014-07-25,11.710000038146973
2014-07-28,11.649999618530273
2014-07-29,11.729999542236328
2014-07-30,11.670000076293945
2014-07-31,11.569999694824219
2014-08-01,11.619999885559082
2014-08-04,11.569999694824219
2014-08-05,11.609999656677246
2014-08-06,11.609999656677246
2014-08-07,11.680000305175781
2014-08-08,11.720000267028809
2014-08-11,11.670000076293945
2014-08-12,11.579999923706055
2014-08-13,11.619999885559082
2014-08-14,11.520000457763672
2014-08-15,11.550000190734863
2014-08-18,11.489999771118164
2014-08-19,11.5
2014-08-20,11.399999618530273
2014-08-21,11.359999656677246
2014-08-22,11.390000343322754
2014-08-25,11.399999618530273
2014-08-26,11.369999885559082
2014-08-27,11.34000015258789
2014-08-28,11.3100004196167
2014-08-29,11.319999694824219
2014-09-02,11.399999618530273
2014-09-03,11.460000038146973
2014-09-04,11.5
2014-09-05,11.399999618530273
2014-09-08,11.40999984741211
2014-09-09,11.420000076293945
2014-09-10,11.329999923706055
2014-09-11,11.359999656677246
2014-09-12,11.380000114440918
2014-09-15,11.380000114440918
2014-09-16,11.329999923706055
2014-09-17,11.350000381469727
2014-09-18,11.270000457763672
2014-09-19,11.59000015258789
2014-09-22,11.359999656677246
2014-09-23,11.260000228881836
2014-09-24,11.270000457763672
2014-09-25,11.210000038146973
2014-09-26,11.300000190734863
2014-09-29,11.329999923706055
2014-09-30,11.300000190734863
2014-10-01,11.3100004196167
2014-10-02,11.34000015258789
2014-10-03,11.300000190734863
2014-10-06,11.350000381469727
2014-10-07,11.210000038146973
2014-10-08,11.3100004196167
2014-10-09,11.220000267028809
2014-10-10,11.1899995803833
2014-10-13,11.260000228881836
2014-10-14,11.279999732971191
2014-10-15,11.270000457763672
2014-10-16,11.300000190734863
2014-10-17,11.449999809265137
2014-10-20,11.430000305175781
