,BIS
2017-12-18,89.08000183105469
2017-12-19,89.27999877929688
2017-12-20,88.44000244140625
2017-12-21,88.12000274658203
2017-12-22,87.72000122070312
2017-12-26,87.04000091552734
2017-12-27,86.76000213623047
2017-12-28,86.72000122070312
2017-12-29,88.19999694824219
2018-01-02,83.63999938964844
2018-01-03,81.4800033569336
2018-01-04,82.76000213623047
2018-01-05,82.91999816894531
2018-01-08,85.27999877929688
2018-01-09,81.95999908447266
2018-01-10,81.08000183105469
2018-01-11,80.80000305175781
2018-01-12,79.76000213623047
2018-01-16,81.72000122070312
2018-01-17,80.5199966430664
2018-01-18,80.76000213623047
2018-01-19,79.76000213623047
2018-01-22,74.5999984741211
2018-01-23,72.95999908447266
2018-01-24,74.12000274658203
2018-01-25,73.08000183105469
2018-01-26,71.5199966430664
2018-01-29,70.87999725341797
2018-01-30,73.63999938964844
2018-01-31,76.36000061035156
2018-02-01,76.44000244140625
2018-02-02,79.04000091552734
2018-02-05,85.95999908447266
2018-02-06,82.44000244140625
2018-02-07,82.23999786376953
2018-02-08,89.23999786376953
2018-02-09,87.83999633789062
2018-02-12,85.12000274658203
2018-02-13,84.80000305175781
2018-02-14,81.4800033569336
2018-02-15,79.83999633789062
2018-02-16,80.44000244140625
2018-02-20,81.95999908447266
2018-02-21,82.36000061035156
2018-02-22,83.31999969482422
2018-02-23,79.83999633789062
2018-02-26,78.63999938964844
2018-02-27,80.63999938964844
2018-02-28,83.5999984741211
2018-03-01,85.23999786376953
2018-03-02,81.12000274658203
2018-03-05,79.31999969482422
2018-03-06,79.0
2018-03-07,77.95999908447266
2018-03-08,76.95999908447266
2018-03-09,74.55999755859375
2018-03-12,74.12000274658203
2018-03-13,75.04000091552734
2018-03-14,75.27999877929688
2018-03-15,76.76000213623047
2018-03-16,76.68000030517578
2018-03-19,79.63999938964844
2018-03-20,79.68000030517578
2018-03-21,79.44000244140625
2018-03-22,83.16000366210938
2018-03-23,87.4000015258789
2018-03-26,82.76000213623047
2018-03-27,87.36000061035156
2018-03-28,86.08000183105469
2018-03-29,84.55999755859375
2018-04-02,91.44000244140625
2018-04-03,90.80000305175781
2018-04-04,85.87999725341797
2018-04-05,88.23999786376953
2018-04-06,93.76000213623047
2018-04-09,90.36000061035156
2018-04-10,85.16000366210938
2018-04-11,86.0
2018-04-12,83.87999725341797
2018-04-13,84.95999908447266
2018-04-16,85.91999816894531
2018-04-17,82.76000213623047
2018-04-18,82.5999984741211
2018-04-19,85.0
2018-04-20,86.12000274658203
2018-04-23,86.72000122070312
2018-04-24,89.19999694824219
2018-04-25,89.36000061035156
2018-04-26,85.72000122070312
2018-04-27,85.19999694824219
2018-04-30,88.4800033569336
2018-05-01,87.72000122070312
2018-05-02,90.04000091552734
2018-05-03,92.5199966430664
2018-05-04,90.55999755859375
2018-05-07,89.44000244140625
2018-05-08,90.4800033569336
2018-05-09,88.08000183105469
2018-05-10,88.27999877929688
2018-05-11,83.31999969482422
2018-05-14,81.76000213623047
2018-05-15,83.36000061035156
2018-05-16,81.72000122070312
2018-05-17,81.76000213623047
2018-05-18,81.44000244140625
2018-05-21,83.5199966430664
2018-05-22,83.04000091552734
2018-05-23,82.19999694824219
2018-05-24,82.23999786376953
2018-05-25,81.80000305175781
2018-05-29,82.55999755859375
2018-05-30,80.27999877929688
2018-05-31,80.27999877929688
2018-06-01,78.44000244140625
2018-06-04,79.36000061035156
2018-06-05,79.44000244140625
2018-06-06,77.27999877929688
2018-06-07,78.68000030517578
2018-06-08,77.95999908447266
2018-06-11,78.23999786376953
2018-06-12,77.0
2018-06-13,77.5199966430664
2018-06-14,76.23999786376953
2018-06-15,76.4800033569336
2018-06-18,77.55999755859375
2018-06-19,75.31999969482422
2018-06-20,72.87999725341797
2018-06-21,74.5199966430664
2018-06-22,74.91999816894531
2018-06-25,77.68000030517578
2018-06-26,78.27999877929688
2018-06-27,81.4800033569336
2018-06-28,80.5999984741211
2018-06-29,77.87999725341797
2018-07-02,76.5999984741211
2018-07-03,76.5199966430664
2018-07-05,74.87999725341797
2018-07-06,69.27999877929688
2018-07-09,68.55999755859375
2018-07-10,68.80000305175781
2018-07-11,69.08000183105469
2018-07-12,67.0
2018-07-13,66.76000213623047
2018-07-16,67.72000122070312
2018-07-17,66.63999938964844
2018-07-18,66.91999816894531
2018-07-19,66.72000122070312
2018-07-20,66.95999908447266
2018-07-23,67.0
2018-07-24,67.27999877929688
2018-07-25,65.83999633789062
2018-07-26,67.27999877929688
2018-07-27,70.23999786376953
2018-07-30,71.5999984741211
2018-07-31,68.72000122070312
2018-08-01,67.95999908447266
2018-08-02,66.83999633789062
2018-08-03,68.04000091552734
2018-08-06,68.23999786376953
2018-08-07,66.4800033569336
2018-08-08,67.44000244140625
2018-08-09,67.72000122070312
2018-08-10,68.5199966430664
2018-08-13,68.72000122070312
2018-08-14,67.80000305175781
2018-08-15,70.16000366210938
2018-08-16,68.91999816894531
2018-08-17,68.91999816894531
2018-08-20,69.19999694824219
2018-08-21,67.87999725341797
2018-08-22,66.87999725341797
2018-08-23,67.76000213623047
2018-08-24,67.5199966430664
2018-08-27,65.16000366210938
2018-08-28,64.72000122070312
2018-08-29,62.959999084472656
2018-08-30,62.439998626708984
2018-08-31,62.400001525878906
2018-09-04,63.79999923706055
2018-09-05,64.08000183105469
2018-09-06,66.31999969482422
2018-09-07,67.16000366210938
2018-09-10,66.83999633789062
2018-09-11,67.44000244140625
2018-09-12,67.4000015258789
2018-09-13,66.4800033569336
2018-09-14,67.19999694824219
2018-09-17,68.87999725341797
2018-09-18,67.19999694824219
2018-09-19,67.23999786376953
2018-09-20,65.27999877929688
2018-09-21,66.08000183105469
2018-09-24,64.5999984741211
2018-09-25,64.44000244140625
2018-09-26,63.880001068115234
2018-09-27,62.63999938964844
2018-09-28,62.52000045776367
2018-10-01,63.52000045776367
2018-10-02,64.23999786376953
2018-10-03,63.279998779296875
2018-10-04,66.83999633789062
2018-10-05,68.23999786376953
2018-10-08,69.27999877929688
2018-10-09,69.80000305175781
2018-10-10,74.4800033569336
2018-10-11,77.4000015258789
2018-10-12,74.36000061035156
2018-10-15,75.87999725341797
2018-10-16,69.27999877929688
2018-10-17,69.68000030517578
2018-10-18,71.76000213623047
2018-10-19,74.0
2018-10-22,76.12000274658203
2018-10-23,76.91999816894531
2018-10-24,86.16000366210938
2018-10-25,83.5999984741211
2018-10-26,84.23999786376953
2018-10-29,86.04000091552734
2018-10-30,84.08000183105469
2018-10-31,83.31999969482422
2018-11-01,77.04000091552734
2018-11-02,77.0
2018-11-05,77.0
2018-11-06,76.5199966430664
2018-11-07,72.80000305175781
2018-11-08,74.27999877929688
2018-11-09,77.44000244140625
2018-11-12,82.16000366210938
2018-11-13,82.76000213623047
2018-11-14,85.83999633789062
2018-11-15,82.19999694824219
2018-11-16,80.91999816894531
2018-11-19,84.36000061035156
2018-11-20,85.4000015258789
2018-11-21,84.31999969482422
2018-11-23,83.55999755859375
2018-11-26,80.80000305175781
2018-11-27,81.36000061035156
2018-11-28,77.19999694824219
2018-11-29,77.16000366210938
2018-11-30,74.87999725341797
2018-12-03,72.95999908447266
2018-12-04,78.04000091552734
2018-12-06,77.4800033569336
2018-12-07,82.4000015258789
2018-12-10,81.68000030517578
2018-12-11,81.5199966430664
2018-12-12,79.4800033569336
2018-12-13,81.95999908447266
2018-12-14,84.80000305175781
2018-12-17,88.23999786376953
2018-12-18,91.19999694824219
2018-12-19,94.87999725341797
2018-12-20,98.5999984741211
2018-12-21,106.63999938964844
2018-12-24,109.08000183105469
2018-12-26,95.31999969482422
2018-12-27,95.27999877929688
2018-12-28,95.76000213623047
2018-12-31,92.4000015258789
2019-01-02,91.04000091552734
2019-01-03,90.5999984741211
2019-01-04,81.5199966430664
2019-01-07,76.08000183105469
2019-01-08,74.80000305175781
2019-01-09,73.63999938964844
2019-01-10,72.08000183105469
2019-01-11,71.83999633789062
2019-01-14,74.16000366210938
2019-01-15,71.27999877929688
2019-01-16,72.16000366210938
2019-01-17,71.04000091552734
2019-01-18,69.63999938964844
2019-01-22,72.16000366210938
2019-01-23,73.19999694824219
2019-01-24,73.12000274658203
2019-01-25,70.95999908447266
2019-01-28,73.87999725341797
2019-01-29,73.72000122070312
2019-01-30,72.55999755859375
2019-01-31,70.5999984741211
2019-02-01,69.76000213623047
2019-02-04,70.0
2019-02-05,70.12000274658203
2019-02-06,70.36000061035156
2019-02-07,73.91999816894531
2019-02-08,73.0
2019-02-11,72.31999969482422
2019-02-12,70.87999725341797
2019-02-13,70.4800033569336
2019-02-14,69.95999908447266
2019-02-15,67.63999938964844
2019-02-19,68.4000015258789
2019-02-20,68.76000213623047
2019-02-21,71.23999786376953
2019-02-22,69.19999694824219
2019-02-25,66.36000061035156
2019-02-26,66.91999816894531
2019-02-27,65.0
2019-02-28,66.5199966430664
2019-03-01,63.84000015258789
2019-03-04,65.08000183105469
2019-03-05,65.68000030517578
2019-03-06,69.72000122070312
2019-03-07,70.63999938964844
2019-03-08,71.4000015258789
2019-03-11,68.4000015258789
2019-03-12,67.31999969482422
2019-03-13,65.55999755859375
2019-03-14,65.95999908447266
2019-03-15,64.5199966430664
2019-03-18,64.80000305175781
2019-03-19,65.0
2019-03-20,65.5199966430664
2019-03-21,66.91999816894531
2019-03-22,71.31999969482422
2019-03-25,71.12000274658203
2019-03-26,68.5999984741211
2019-03-27,70.5199966430664
2019-03-28,69.5999984741211
2019-03-29,66.76000213623047
2019-04-01,66.5999984741211
2019-04-02,65.4800033569336
2019-04-03,64.76000213623047
2019-04-04,65.31999969482422
2019-04-05,63.08000183105469
2019-04-08,63.720001220703125
2019-04-09,65.80000305175781
2019-04-10,64.19999694824219
2019-04-11,66.55999755859375
2019-04-12,67.4800033569336
2019-04-15,68.31999969482422
2019-04-16,69.5199966430664
2019-04-17,75.0
2019-04-18,75.72000122070312
2019-04-22,75.80000305175781
2019-04-23,72.5199966430664
2019-04-24,74.19999694824219
2019-04-25,72.5999984741211
2019-04-26,71.87999725341797
2019-04-29,71.83999633789062
2019-04-30,73.23999786376953
2019-05-01,74.36000061035156
2019-05-02,73.80000305175781
2019-05-03,70.95999908447266
2019-05-06,69.72000122070312
2019-05-07,74.08000183105469
2019-05-08,73.87999725341797
2019-05-09,74.36000061035156
2019-05-10,74.83999633789062
2019-05-13,80.08000183105469
2019-05-14,78.19999694824219
2019-05-15,77.12000274658203
2019-05-16,75.4000015258789
2019-05-17,76.4800033569336
2019-05-20,78.63999938964844
2019-05-21,75.36000061035156
2019-05-22,75.12000274658203
2019-05-23,76.36000061035156
2019-05-24,75.76000213623047
2019-05-28,77.72000122070312
2019-05-29,79.31999969482422
2019-05-30,79.4000015258789
2019-05-31,82.16000366210938
2019-06-03,80.16000366210938
2019-06-04,76.87999725341797
2019-06-05,77.0
2019-06-06,78.72000122070312
2019-06-07,76.0
2019-06-10,76.72000122070312
2019-06-11,77.72000122070312
2019-06-12,76.55999755859375
2019-06-13,75.55999755859375
2019-06-14,77.04000091552734
2019-06-17,72.55999755859375
2019-06-18,70.72000122070312
2019-06-19,69.72000122070312
2019-06-20,69.08000183105469
2019-06-21,68.19999694824219
2019-06-24,71.12000274658203
2019-06-25,70.87999725341797
2019-06-26,72.5199966430664
2019-06-27,70.4000015258789
2019-06-28,68.16000366210938
2019-07-01,67.36000061035156
2019-07-02,67.36000061035156
2019-07-03,65.95999908447266
2019-07-05,67.76000213623047
2019-07-08,69.87999725341797
2019-07-09,68.31999969482422
2019-07-10,68.83999633789062
2019-07-11,70.76000213623047
2019-07-12,72.80000305175781
2019-07-15,71.80000305175781
2019-07-16,72.5999984741211
2019-07-17,72.4800033569336
2019-07-18,71.27999877929688
2019-07-19,73.4000015258789
2019-07-22,73.23999786376953
2019-07-23,72.80000305175781
2019-07-24,72.44000244140625
2019-07-25,74.44000244140625
2019-07-26,72.91999816894531
2019-07-29,72.80000305175781
2019-07-30,71.36000061035156
2019-07-31,72.23999786376953
2019-08-01,71.4800033569336
2019-08-02,73.19999694824219
2019-08-05,77.04000091552734
2019-08-06,74.63999938964844
2019-08-07,74.5199966430664
2019-08-08,71.44000244140625
2019-08-09,72.36000061035156
2019-08-12,74.08000183105469
2019-08-13,72.4000015258789
2019-08-14,75.72000122070312
2019-08-15,76.12000274658203
2019-08-16,72.63999938964844
2019-08-19,71.08000183105469
2019-08-20,72.72000122070312
2019-08-21,71.16000366210938
2019-08-22,72.5999984741211
2019-08-23,76.4800033569336
2019-08-26,75.23999786376953
2019-08-27,76.55999755859375
2019-08-28,75.55999755859375
2019-08-29,74.36000061035156
2019-08-30,75.4800033569336
2019-09-03,78.4000015258789
2019-09-04,77.91999816894531
2019-09-05,76.08000183105469
2019-09-06,76.55999755859375
2019-09-09,77.16000366210938
2019-09-10,75.36000061035156
2019-09-11,72.80000305175781
2019-09-12,73.68000030517578
2019-09-13,73.4800033569336
2019-09-16,72.16000366210938
2019-09-17,72.23999786376953
2019-09-18,73.31999969482422
2019-09-19,72.91999816894531
2019-09-20,71.87999725341797
2019-09-23,73.08000183105469
2019-09-24,76.08000183105469
2019-09-25,76.19999694824219
2019-09-26,79.08000183105469
2019-09-27,80.44000244140625
2019-09-30,80.08000183105469
2019-10-01,82.5999984741211
2019-10-02,83.91999816894531
2019-10-03,81.0
2019-10-04,79.72000122070312
2019-10-07,80.04000091552734
2019-10-08,83.23999786376953
2019-10-09,82.87999725341797
2019-10-10,80.76000213623047
2019-10-11,78.72000122070312
2019-10-14,77.91999816894531
2019-10-15,75.27999877929688
2019-10-16,75.55999755859375
2019-10-17,74.44000244140625
2019-10-18,75.44000244140625
2019-10-21,73.31999969482422
2019-10-22,71.16000366210938
2019-10-23,70.80000305175781
2019-10-24,70.76000213623047
2019-10-25,70.91999816894531
2019-10-28,69.0
2019-10-29,68.31999969482422
2019-10-30,68.23999786376953
2019-10-31,68.68000030517578
2019-11-01,65.31999969482422
2019-11-04,65.76000213623047
2019-11-05,65.80000305175781
2019-11-06,67.19999694824219
2019-11-07,67.27999877929688
2019-11-08,64.63999938964844
2019-11-11,65.04000091552734
2019-11-12,64.55999755859375
2019-11-13,64.44000244140625
2019-11-14,65.36000061035156
2019-11-15,63.31999969482422
2019-11-18,63.439998626708984
2019-11-19,61.20000076293945
2019-11-20,60.52000045776367
2019-11-21,60.15999984741211
2019-11-22,59.119998931884766
2019-11-25,56.040000915527344
2019-11-26,55.959999084472656
2019-11-27,55.119998931884766
2019-11-29,54.84000015258789
2019-12-02,55.959999084472656
2019-12-03,55.2400016784668
2019-12-04,54.20000076293945
2019-12-05,55.560001373291016
2019-12-06,54.36000061035156
2019-12-09,55.08000183105469
2019-12-10,54.2400016784668
2019-12-11,55.0
2019-12-12,54.08000183105469
2019-12-13,53.84000015258789
2019-12-16,52.959999084472656
2019-12-17,53.47999954223633
2019-12-18,53.959999084472656
2019-12-19,53.439998626708984
2019-12-20,52.560001373291016
2019-12-23,51.880001068115234
2019-12-24,51.20000076293945
2019-12-26,51.91999816894531
2019-12-27,52.91999816894531
2019-12-30,54.08000183105469
2019-12-31,53.599998474121094
2020-01-02,54.279998779296875
2020-01-03,55.63999938964844
2020-01-06,54.91999816894531
2020-01-07,54.79999923706055
2020-01-08,53.91999816894531
2020-01-09,53.31999969482422
2020-01-10,53.63999938964844
2020-01-13,54.91999816894531
2020-01-14,53.040000915527344
2020-01-15,52.560001373291016
2020-01-16,52.040000915527344
2020-01-17,52.47999954223633
2020-01-21,53.47999954223633
2020-01-22,53.68000030517578
2020-01-23,54.36000061035156
2020-01-24,56.959999084472656
2020-01-27,57.68000030517578
2020-01-28,56.36000061035156
2020-01-29,56.439998626708984
2020-01-30,58.040000915527344
2020-01-31,60.040000915527344
2020-02-03,57.68000030517578
2020-02-04,55.08000183105469
2020-02-05,52.119998931884766
2020-02-06,51.47999954223633
2020-02-07,52.279998779296875
2020-02-10,51.279998779296875
2020-02-11,51.31999969482422
2020-02-12,51.08000183105469
2020-02-13,51.84000015258789
2020-02-14,51.47999954223633
2020-02-18,51.400001525878906
2020-02-19,50.560001373291016
2020-02-20,50.84000015258789
2020-02-21,51.0
2020-02-24,53.63999938964844
2020-02-25,56.15999984741211
2020-02-26,54.84000015258789
2020-02-27,59.52000045776367
2020-02-28,58.63999938964844
2020-03-02,53.63999938964844
2020-03-03,56.20000076293945
2020-03-04,51.08000183105469
2020-03-05,52.68000030517578
2020-03-06,54.08000183105469
2020-03-09,61.439998626708984
2020-03-10,58.959999084472656
2020-03-11,64.5199966430664
2020-03-12,75.87999725341797
2020-03-13,65.72000122070312
2020-03-16,77.76000213623047
2020-03-17,67.87999725341797
2020-03-18,70.4800033569336
2020-03-19,66.19999694824219
2020-03-20,70.12000274658203
2020-03-23,71.72000122070312
2020-03-24,63.400001525878906
2020-03-25,64.19999694824219
2020-03-26,57.959999084472656
2020-03-27,60.400001525878906
2020-03-30,55.47999954223633
2020-03-31,56.400001525878906
2020-04-01,60.68000030517578
2020-04-02,56.2400016784668
2020-04-03,57.52000045776367
2020-04-06,51.68000030517578
2020-04-07,53.63999938964844
2020-04-08,50.439998626708984
2020-04-09,49.47999954223633
2020-04-13,48.959999084472656
2020-04-14,45.560001373291016
2020-04-15,47.599998474121094
2020-04-16,44.79999923706055
2020-04-17,40.79999923706055
2020-04-20,39.599998474121094
2020-04-21,42.040000915527344
2020-04-22,41.47999954223633
2020-04-23,41.439998626708984
2020-04-24,39.599998474121094
2020-04-27,38.720001220703125
2020-04-28,40.36000061035156
2020-04-29,39.79999923706055
2020-04-30,40.720001220703125
2020-05-01,42.7599983215332
2020-05-04,40.31999969482422
2020-05-05,38.79999923706055
2020-05-06,38.68000030517578
2020-05-07,38.52000045776367
2020-05-08,37.880001068115234
2020-05-11,34.63999938964844
2020-05-12,36.0
2020-05-13,36.880001068115234
2020-05-14,37.20000076293945
2020-05-15,35.31999969482422
2020-05-18,34.560001373291016
2020-05-19,35.84000015258789
2020-05-20,34.400001525878906
2020-05-21,35.119998931884766
2020-05-22,34.599998474121094
2020-05-26,35.91999816894531
2020-05-27,35.36000061035156
2020-05-28,35.119998931884766
2020-05-29,33.91999816894531
2020-06-01,34.08000183105469
2020-06-02,33.959999084472656
2020-06-03,34.79999923706055
2020-06-04,35.560001373291016
2020-06-05,35.52000045776367
2020-06-08,34.63999938964844
2020-06-09,34.720001220703125
2020-06-10,34.47999954223633
2020-06-11,37.560001373291016
2020-06-12,37.08000183105469
2020-06-15,35.63999938964844
2020-06-16,34.68000030517578
2020-06-17,34.31999969482422
2020-06-18,34.0
2020-06-19,31.799999237060547
2020-06-22,31.639999389648438
2020-06-23,31.399999618530273
2020-06-24,32.36000061035156
2020-06-25,31.639999389648438
2020-06-26,33.0
2020-06-29,33.279998779296875
2020-06-30,32.15999984741211
2020-07-01,31.84000015258789
2020-07-02,31.31999969482422
2020-07-06,30.959999084472656
2020-07-07,30.639999389648438
2020-07-08,30.280000686645508
2020-07-09,30.440000534057617
2020-07-10,31.040000915527344
2020-07-13,31.84000015258789
2020-07-14,30.440000534057617
2020-07-15,29.440000534057617
2020-07-16,29.920000076293945
2020-07-17,28.84000015258789
2020-07-20,28.079999923706055
2020-07-21,29.440000534057617
2020-07-22,29.559999465942383
2020-07-23,30.68000030517578
2020-07-24,31.959999084472656
2020-07-27,30.280000686645508
2020-07-28,31.079999923706055
2020-07-29,31.760000228881836
2020-07-30,31.520000457763672
2020-07-31,32.68000030517578
2020-08-03,30.68000030517578
2020-08-04,31.15999984741211
2020-08-05,31.280000686645508
2020-08-06,31.559999465942383
2020-08-07,31.799999237060547
2020-08-10,32.47999954223633
2020-08-11,33.880001068115234
2020-08-12,32.880001068115234
2020-08-13,32.720001220703125
2020-08-14,33.119998931884766
2020-08-17,31.760000228881836
2020-08-18,32.09000015258789
2020-08-19,32.810001373291016
2020-08-20,33.0
2020-08-21,33.38999938964844
2020-08-24,34.130001068115234
2020-08-25,33.06999969482422
2020-08-26,33.2400016784668
2020-08-27,33.25
2020-08-28,33.150001525878906
2020-08-31,31.719999313354492
2020-09-01,32.959999084472656
2020-09-02,31.989999771118164
2020-09-03,34.349998474121094
2020-09-04,34.68000030517578
2020-09-08,36.029998779296875
2020-09-09,34.66999816894531
2020-09-10,35.84000015258789
2020-09-11,35.38999938964844
2020-09-14,31.65999984741211
2020-09-15,30.920000076293945
2020-09-16,30.850000381469727
2020-09-17,31.18000030517578
2020-09-18,30.8700008392334
2020-09-21,32.369998931884766
2020-09-22,31.889999389648438
2020-09-23,32.72999954223633
2020-09-24,33.34000015258789
2020-09-25,31.940000534057617
2020-09-28,31.469999313354492
2020-09-29,31.389999389648438
2020-09-30,30.969999313354492
2020-10-01,30.479999542236328
2020-10-02,31.799999237060547
2020-10-05,29.030000686645508
2020-10-06,29.670000076293945
2020-10-07,28.399999618530273
2020-10-08,28.239999771118164
2020-10-09,27.780000686645508
2020-10-12,27.3799991607666
2020-10-13,27.09000015258789
2020-10-14,27.770000457763672
2020-10-15,29.049999237060547
2020-10-16,28.780000686645508
2020-10-19,29.760000228881836
2020-10-20,30.18000030517578
2020-10-21,31.100000381469727
2020-10-22,30.290000915527344
2020-10-23,30.1299991607666
2020-10-26,30.670000076293945
2020-10-27,30.389999389648438
2020-10-28,31.829999923706055
2020-10-29,31.489999771118164
2020-10-30,32.72999954223633
2020-11-02,32.79999923706055
2020-11-03,31.6200008392334
2020-11-04,27.760000228881836
2020-11-05,27.760000228881836
2020-11-06,29.010000228881836
2020-11-09,29.040000915527344
2020-11-10,28.940000534057617
2020-11-11,28.25
2020-11-12,28.360000610351562
2020-11-13,27.540000915527344
2020-11-16,27.549999237060547
2020-11-17,27.770000457763672
2020-11-18,28.920000076293945
2020-11-19,28.780000686645508
2020-11-20,28.43000030517578
2020-11-23,28.329999923706055
2020-11-24,28.719999313354492
2020-11-25,28.3700008392334
2020-11-27,26.6299991607666
2020-11-30,25.989999771118164
2020-12-01,25.84000015258789
2020-12-02,25.950000762939453
2020-12-03,25.489999771118164
2020-12-04,25.010000228881836
2020-12-07,24.979999542236328
2020-12-08,24.110000610351562
2020-12-09,24.950000762939453
2020-12-10,24.260000228881836
2020-12-11,24.149999618530273
2020-12-14,22.920000076293945
2020-12-15,22.90999984741211
2020-12-16,23.209999084472656
2020-12-17,22.559999465942383
2020-12-18,22.350000381469727
2020-12-21,22.18000030517578
2020-12-22,22.030000686645508
2020-12-23,21.899999618530273
2020-12-24,22.239999771118164
2020-12-28,22.90999984741211
2020-12-29,23.469999313354492
2020-12-30,23.25
2020-12-31,23.540000915527344
2021-01-04,23.850000381469727
2021-01-05,23.770000457763672
2021-01-06,23.139999389648438
2021-01-07,21.790000915527344
2021-01-08,21.559999465942383
2021-01-11,21.56999969482422
2021-01-12,21.479999542236328
2021-01-13,21.559999465942383
2021-01-14,20.510000228881836
2021-01-15,20.559999465942383
2021-01-19,19.760000228881836
2021-01-20,19.65999984741211
2021-01-21,20.059999465942383
2021-01-22,19.709999084472656
2021-01-25,19.049999237060547
2021-01-26,19.700000762939453
2021-01-27,20.860000610351562
2021-01-28,20.760000228881836
2021-01-29,20.600000381469727
2021-02-01,20.1299991607666
2021-02-02,19.739999771118164
2021-02-03,19.829999923706055
2021-02-04,19.270000457763672
2021-02-05,18.639999389648438
2021-02-08,17.860000610351562
2021-02-09,18.049999237060547
2021-02-10,18.350000381469727
2021-02-11,18.40999984741211
2021-02-12,18.239999771118164
2021-02-16,19.0
2021-02-17,18.8799991607666
2021-02-18,19.530000686645508
2021-02-19,19.15999984741211
2021-02-22,20.049999237060547
2021-02-23,20.6299991607666
2021-02-24,20.280000686645508
2021-02-25,21.299999237060547
2021-02-26,21.3700008392334
2021-03-01,20.649999618530273
2021-03-02,21.399999618530273
2021-03-03,22.979999542236328
2021-03-04,24.06999969482422
2021-03-05,23.209999084472656
2021-03-08,24.079999923706055
2021-03-09,22.649999618530273
2021-03-10,22.6200008392334
2021-03-11,21.389999389648438
2021-03-12,21.610000610351562
2021-03-15,20.969999313354492
2021-03-16,20.969999313354492
2021-03-17,20.709999084472656
2021-03-18,21.979999542236328
2021-03-19,21.260000228881836
2021-03-22,20.68000030517578
2021-03-23,22.270000457763672
2021-03-24,23.549999237060547
2021-03-25,23.06999969482422
2021-03-26,22.989999771118164
2021-03-29,23.540000915527344
2021-03-30,23.780000686645508
2021-03-31,22.540000915527344
2021-04-01,22.149999618530273
2021-04-05,21.989999771118164
2021-04-06,22.200000762939453
2021-04-07,23.0
2021-04-08,22.899999618530273
2021-04-09,22.989999771118164
2021-04-12,23.670000076293945
2021-04-13,22.780000686645508
2021-04-14,22.149999618530273
2021-04-15,21.59000015258789
2021-04-16,21.540000915527344
2021-04-19,22.020000457763672
2021-04-20,22.0
2021-04-21,21.149999618530273
2021-04-22,21.15999984741211
2021-04-23,20.979999542236328
2021-04-26,20.149999618530273
2021-04-27,20.260000228881836
2021-04-28,20.600000381469727
2021-04-29,21.020000457763672
2021-04-30,21.049999237060547
2021-05-03,21.040000915527344
2021-05-04,22.350000381469727
2021-05-05,22.709999084472656
2021-05-06,22.829999923706055
2021-05-07,22.450000762939453
2021-05-10,23.260000228881836
2021-05-11,22.979999542236328
2021-05-12,23.440000534057617
2021-05-13,23.450000762939453
2021-05-14,22.3700008392334
