,DWPP
2020-10-01,25.3700008392334
2020-10-02,25.218000411987305
2020-10-05,25.639999389648438
2020-10-06,25.639999389648438
2020-10-07,25.709999084472656
2020-10-08,25.908000946044922
2020-10-09,26.163000106811523
2020-10-12,26.670000076293945
2020-10-13,26.527999877929688
2020-10-14,26.260000228881836
2020-10-15,26.260000228881836
2020-10-16,26.350000381469727
2020-10-19,26.100000381469727
2020-10-20,25.93000030517578
2020-10-21,25.867000579833984
2020-10-22,25.867000579833984
2020-10-23,26.024999618530273
2020-10-26,25.56399917602539
2020-10-27,25.514999389648438
2020-10-28,24.860000610351562
2020-10-29,24.860000610351562
2020-10-30,24.420000076293945
2020-11-02,24.764999389648438
2020-11-03,24.764999389648438
2020-11-04,24.764999389648438
2020-11-05,26.457000732421875
2020-11-06,26.43400001525879
2020-11-09,26.899999618530273
2020-11-10,26.440000534057617
2020-11-11,26.440000534057617
2020-11-12,26.209999084472656
2020-11-13,26.209999084472656
2020-11-16,26.209999084472656
2020-11-17,27.040000915527344
2020-11-18,26.820999145507812
2020-11-19,26.770000457763672
2020-11-20,26.770000457763672
2020-11-23,26.8700008392334
2020-11-24,27.30500030517578
2020-11-25,27.325000762939453
2020-11-27,27.399999618530273
2020-11-30,27.399999618530273
2020-12-01,27.65999984741211
2020-12-02,27.64699935913086
2020-12-03,27.59600067138672
2020-12-04,27.863000869750977
2020-12-07,27.863000869750977
2020-12-08,27.96500015258789
2020-12-09,27.96500015258789
2020-12-10,27.72599983215332
2020-12-11,27.650999069213867
2020-12-14,27.62700080871582
2020-12-15,27.923999786376953
2020-12-16,28.055999755859375
2020-12-17,28.18899917602539
2020-12-18,28.12299919128418
2020-12-21,28.014999389648438
2020-12-22,27.889999389648438
2020-12-23,28.062999725341797
2020-12-24,28.084999084472656
2020-12-28,28.084999084472656
2020-12-29,28.219999313354492
2020-12-30,28.28700065612793
2020-12-31,28.110000610351562
2021-01-04,28.15999984741211
2021-01-05,28.21500015258789
2021-01-06,28.309999465942383
2021-01-07,28.775999069213867
2021-01-08,28.934999465942383
2021-01-11,28.7549991607666
2021-01-12,28.75
2021-01-13,28.875
2021-01-14,28.75
2021-01-15,28.535999298095703
2021-01-19,28.759000778198242
2021-01-20,29.180999755859375
2021-01-21,29.180999755859375
2021-01-22,29.180999755859375
2021-01-25,29.100000381469727
2021-01-26,29.125
2021-01-27,28.371000289916992
2021-01-28,28.687999725341797
2021-01-29,28.167999267578125
2021-02-01,28.606000900268555
2021-02-02,29.0
2021-02-03,29.02400016784668
2021-02-04,29.275999069213867
2021-02-05,29.448999404907227
2021-02-08,29.631999969482422
2021-02-09,29.631999969482422
2021-02-10,29.635000228881836
2021-02-11,29.56999969482422
2021-02-12,29.84600067138672
2021-02-16,29.84600067138672
2021-02-17,29.799999237060547
2021-02-18,29.799999237060547
2021-02-19,29.60300064086914
2021-02-22,29.332000732421875
2021-02-23,29.34000015258789
2021-02-24,29.632999420166016
2021-02-25,28.90399932861328
2021-02-26,28.854999542236328
2021-03-01,29.454999923706055
2021-03-02,29.23699951171875
2021-03-03,29.23699951171875
2021-03-04,29.23699951171875
2021-03-05,28.847999572753906
2021-03-08,28.69099998474121
2021-03-09,29.148000717163086
2021-03-10,29.148000717163086
2021-03-11,29.148000717163086
2021-03-12,29.674999237060547
2021-03-15,29.847000122070312
2021-03-16,29.825000762939453
2021-03-17,29.881000518798828
2021-03-18,29.881000518798828
2021-03-19,29.881000518798828
2021-03-22,29.65999984741211
2021-03-23,29.65999984741211
2021-03-24,29.229000091552734
2021-03-25,29.284000396728516
2021-03-26,29.284000396728516
2021-03-29,29.679000854492188
2021-03-30,29.679000854492188
2021-03-31,29.809999465942383
2021-04-01,30.107999801635742
2021-04-05,30.540000915527344
2021-04-06,30.5049991607666
2021-04-07,30.510000228881836
2021-04-08,30.72100067138672
2021-04-09,30.72100067138672
2021-04-12,30.72100067138672
2021-04-13,31.1200008392334
2021-04-14,30.950000762939453
2021-04-15,31.295000076293945
2021-04-16,31.405000686645508
2021-04-19,31.405000686645508
2021-04-20,31.405000686645508
2021-04-21,31.28499984741211
2021-04-22,31.28499984741211
2021-04-23,31.375
2021-04-26,31.450000762939453
2021-04-27,31.472999572753906
2021-04-28,31.472999572753906
2021-04-29,31.52899932861328
2021-04-30,31.299999237060547
2021-05-03,31.299999237060547
2021-05-04,31.10099983215332
2021-05-05,31.094999313354492
2021-05-06,31.277999877929688
2021-05-07,31.558000564575195
2021-05-10,31.558000564575195
2021-05-11,30.944000244140625
2021-05-12,30.299999237060547
2021-05-13,30.6299991607666
2021-05-14,30.6299991607666
