,SNN
2003-08-04,12.192876815795898
2003-08-05,12.074830055236816
2003-08-06,12.855141639709473
2003-08-07,13.473388671875
2003-08-08,13.465386390686035
2003-08-11,13.455382347106934
2003-08-12,13.36534595489502
2003-08-13,12.945178031921387
2003-08-14,12.995198249816895
2003-08-15,12.953181266784668
2003-08-18,13.125249862670898
2003-08-19,12.985194206237793
2003-08-20,12.817127227783203
2003-08-21,12.545018196105957
2003-08-22,12.543017387390137
2003-08-25,12.509003639221191
2003-08-26,12.404961585998535
2003-08-27,12.623048782348633
2003-08-28,12.85714340209961
2003-08-29,12.999199867248535
2003-09-02,13.053220748901367
2003-09-03,13.0352144241333
2003-09-04,13.30532169342041
2003-09-05,13.343337059020996
2003-09-08,13.395358085632324
2003-09-09,13.275309562683105
2003-09-10,13.263304710388184
2003-09-11,13.295317649841309
2003-09-12,13.42937183380127
2003-09-15,13.30532169342041
2003-09-16,13.181273460388184
2003-09-17,12.945178031921387
2003-09-18,13.235294342041016
2003-09-19,13.19527816772461
2003-09-22,13.19527816772461
2003-09-23,13.375349998474121
2003-09-24,13.315325736999512
2003-09-25,13.403361320495605
2003-09-26,13.24329662322998
2003-09-29,13.375349998474121
2003-09-30,13.325329780578613
2003-10-01,13.631452560424805
2003-10-02,13.825530052185059
2003-10-03,14.159664154052734
2003-10-06,14.42977237701416
2003-10-07,14.205681800842285
2003-10-08,14.335734367370605
2003-10-09,14.215685844421387
2003-10-10,14.955982208251953
2003-10-13,14.779911994934082
2003-10-14,14.909963607788086
2003-10-15,15.018007278442383
2003-10-16,14.955982208251953
2003-10-17,15.126049995422363
2003-10-20,15.260104179382324
2003-10-21,15.226090431213379
2003-10-22,15.208083152770996
2003-10-23,15.226090431213379
2003-10-24,15.482192993164062
2003-10-27,15.688275337219238
2003-10-28,15.526209831237793
2003-10-29,15.97839069366455
2003-10-30,16.2605037689209
2003-10-31,16.020408630371094
2003-11-03,15.89635944366455
2003-11-04,16.06642723083496
2003-11-05,15.674269676208496
2003-11-06,15.986394882202148
2003-11-07,16.27651023864746
2003-11-10,16.104442596435547
2003-11-11,15.856343269348145
2003-11-12,15.736294746398926
2003-11-13,15.816327095031738
2003-11-14,15.636255264282227
2003-11-17,15.586234092712402
2003-11-18,15.486193656921387
2003-11-19,15.50620174407959
2003-11-20,15.146058082580566
2003-11-21,15.65626335144043
2003-11-24,15.496197700500488
2003-11-25,15.23009204864502
2003-11-26,15.380151748657227
2003-11-28,15.442176818847656
2003-12-01,15.846339225769043
2003-12-02,15.7042818069458
2003-12-03,16.12645149230957
2003-12-04,16.222488403320312
2003-12-05,16.156463623046875
2003-12-08,16.306522369384766
2003-12-09,16.450580596923828
2003-12-10,16.316526412963867
2003-12-11,16.40056037902832
2003-12-12,16.552621841430664
2003-12-15,16.768707275390625
2003-12-16,16.92677116394043
2003-12-17,16.494598388671875
2003-12-18,16.482593536376953
2003-12-19,16.158462524414062
2003-12-22,16.27851104736328
2003-12-23,16.226491928100586
2003-12-24,16.40656280517578
2003-12-26,16.414566040039062
2003-12-29,16.33853530883789
2003-12-30,16.61064338684082
2003-12-31,16.774709701538086
2004-01-02,16.74269676208496
2004-01-05,16.79871940612793
2004-01-06,17.13485336303711
2004-01-07,16.962785720825195
2004-01-08,17.126850128173828
2004-01-09,16.886754989624023
2004-01-12,16.950780868530273
2004-01-13,16.7466983795166
2004-01-14,16.642656326293945
2004-01-15,16.32653045654297
2004-01-16,16.98679542541504
2004-01-20,17.306922912597656
2004-01-21,17.771108627319336
2004-01-22,17.947179794311523
2004-01-23,17.567026138305664
2004-01-26,17.523008346557617
2004-01-27,17.503000259399414
2004-01-28,18.051219940185547
2004-01-29,17.851139068603516
2004-01-30,17.775110244750977
2004-02-02,17.66706657409668
2004-02-03,17.72709083557129
2004-02-04,17.875150680541992
2004-02-05,18.391357421875
2004-02-06,18.687475204467773
2004-02-09,19.047618865966797
2004-02-10,19.179672241210938
2004-02-11,19.611845016479492
2004-02-12,19.307722091674805
2004-02-13,19.515806198120117
2004-02-17,19.971988677978516
2004-02-18,19.947978973388672
2004-02-19,19.643857955932617
2004-02-20,19.207683563232422
2004-02-23,19.1956787109375
2004-02-24,20.076030731201172
2004-02-25,19.6718692779541
2004-02-26,19.611845016479492
2004-02-27,20.108043670654297
2004-03-01,19.971988677978516
2004-03-02,19.575830459594727
2004-03-03,19.895957946777344
2004-03-04,20.05602264404297
2004-03-05,20.52420997619629
2004-03-08,20.196077346801758
2004-03-09,19.92797088623047
2004-03-10,19.555822372436523
2004-03-11,19.039615631103516
2004-03-12,19.26770782470703
2004-03-15,19.035614013671875
2004-03-16,19.103641510009766
2004-03-17,19.507802963256836
2004-03-18,19.367746353149414
2004-03-19,20.012004852294922
2004-03-22,19.93197250366211
2004-03-23,19.987995147705078
2004-03-24,19.6718692779541
2004-03-25,19.207683563232422
2004-03-26,19.711885452270508
2004-03-29,19.72389030456543
2004-03-30,19.987995147705078
2004-03-31,20.224090576171875
2004-04-01,20.684274673461914
2004-04-02,21.008403778076172
2004-04-05,21.048419952392578
2004-04-06,20.98839569091797
2004-04-07,21.288515090942383
2004-04-08,21.13245391845703
2004-04-12,21.228490829467773
2004-04-13,20.80031967163086
2004-04-14,20.448179244995117
2004-04-15,20.816326141357422
2004-04-16,20.93637466430664
2004-04-19,21.240495681762695
2004-04-20,21.160463333129883
2004-04-21,21.044418334960938
2004-04-22,21.46858787536621
2004-04-23,21.52461051940918
2004-04-26,21.4085636138916
2004-04-27,20.900360107421875
2004-04-28,20.708282470703125
2004-04-29,20.728290557861328
2004-04-30,21.4085636138916
2004-05-03,20.884353637695312
2004-05-04,21.46858787536621
2004-05-05,21.356542587280273
2004-05-06,20.904361724853516
2004-05-07,21.20448112487793
2004-05-10,20.608243942260742
2004-05-11,20.54021644592285
2004-05-12,20.448179244995117
2004-05-13,20.564226150512695
2004-05-14,20.628250122070312
2004-05-17,20.432172775268555
2004-05-18,20.380151748657227
2004-05-19,20.4761905670166
2004-05-20,20.34013557434082
2004-05-21,20.700279235839844
2004-05-24,20.840335845947266
2004-05-25,21.228490829467773
2004-05-26,21.528610229492188
2004-05-27,21.73269271850586
2004-05-28,21.568626403808594
2004-06-01,21.608642578125
2004-06-02,21.820728302001953
2004-06-03,21.93677520751953
2004-06-04,21.908763885498047
2004-06-07,21.820728302001953
2004-06-08,21.772708892822266
2004-06-09,21.552621841430664
2004-06-10,21.620647430419922
2004-06-14,21.120447158813477
2004-06-15,21.448579788208008
2004-06-16,21.648658752441406
2004-06-17,21.87274932861328
2004-06-18,21.888755798339844
2004-06-21,21.80872344970703
2004-06-22,21.66866683959961
2004-06-23,22.2128849029541
2004-06-24,22.012805938720703
2004-06-25,22.016807556152344
2004-06-28,21.900760650634766
2004-06-29,21.904762268066406
2004-06-30,22.116846084594727
2004-07-01,22.04882049560547
2004-07-02,22.1928768157959
2004-07-06,22.092836380004883
2004-07-07,22.356943130493164
2004-07-08,23.20928382873535
2004-07-09,23.13725471496582
2004-07-12,22.48099136352539
2004-07-13,22.46498680114746
2004-07-14,22.484994888305664
2004-07-15,22.148860931396484
2004-07-16,21.048419952392578
2004-07-19,21.20448112487793
2004-07-20,21.39655876159668
2004-07-21,20.888355255126953
2004-07-22,20.896358489990234
2004-07-23,20.712284088134766
2004-07-26,20.428171157836914
2004-07-27,20.672269821166992
2004-07-28,20.94037628173828
2004-07-29,20.260103225708008
2004-07-30,20.672269821166992
2004-08-02,20.576229095458984
2004-08-03,20.176069259643555
2004-08-04,19.919967651367188
2004-08-05,17.79911994934082
2004-08-06,18.279312133789062
2004-08-09,18.33533477783203
2004-08-10,18.123249053955078
2004-08-11,18.20728302001953
2004-08-12,17.751100540161133
2004-08-13,17.79911994934082
2004-08-16,17.555021286010742
2004-08-17,17.438976287841797
2004-08-18,17.414966583251953
2004-08-19,17.73909568786621
2004-08-20,17.92717170715332
2004-08-23,17.751100540161133
2004-08-24,17.33893585205078
2004-08-25,17.783113479614258
2004-08-26,17.87114715576172
2004-08-27,18.083232879638672
2004-08-30,17.827131271362305
2004-08-31,18.187274932861328
2004-09-01,18.20328140258789
2004-09-02,18.455381393432617
2004-09-03,18.53941535949707
2004-09-07,18.32332992553711
2004-09-08,18.391357421875
2004-09-09,18.503400802612305
2004-09-10,18.60344123840332
2004-09-13,18.279312133789062
2004-09-14,18.395357131958008
2004-09-15,17.559024810791016
2004-09-16,17.52701187133789
2004-09-17,18.039215087890625
2004-09-20,17.438976287841797
2004-09-21,17.775110244750977
2004-09-22,17.687074661254883
2004-09-23,17.691076278686523
2004-09-24,17.647058486938477
2004-09-27,17.847139358520508
2004-09-28,17.831132888793945
2004-09-29,18.367347717285156
2004-09-30,18.54741859436035
2004-10-01,18.767507553100586
2004-10-04,18.79151725769043
2004-10-05,18.623449325561523
2004-10-06,18.231292724609375
2004-10-07,18.159263610839844
2004-10-08,18.147258758544922
2004-10-11,18.33133316040039
2004-10-12,18.26730728149414
2004-10-13,17.811124801635742
2004-10-14,17.358943939208984
2004-10-15,17.342937469482422
2004-10-18,17.759103775024414
2004-10-19,17.66706657409668
2004-10-20,17.59503746032715
2004-10-21,17.79511833190918
2004-10-22,17.53501319885254
2004-10-25,17.226890563964844
2004-10-26,16.962785720825195
2004-10-27,16.826730728149414
2004-10-28,16.98679542541504
2004-10-29,17.302921295166016
2004-11-01,17.559024810791016
2004-11-02,17.098840713500977
2004-11-03,17.490995407104492
2004-11-04,19.247699737548828
2004-11-05,19.363744735717773
2004-11-08,19.355741500854492
2004-11-09,19.079631805419922
2004-11-10,19.26770782470703
2004-11-11,19.339736938476562
2004-11-12,19.74789810180664
2004-11-15,19.80792236328125
2004-11-16,19.907962799072266
2004-11-17,20.06802749633789
2004-11-18,19.947978973388672
2004-11-19,19.819927215576172
2004-11-22,19.683874130249023
2004-11-23,20.048019409179688
2004-11-24,20.152061462402344
2004-11-26,20.660263061523438
2004-11-29,20.560224533081055
2004-11-30,20.608243942260742
2004-12-01,21.13245391845703
2004-12-02,21.252500534057617
2004-12-03,20.840335845947266
2004-12-06,21.096439361572266
2004-12-07,20.832332611083984
2004-12-08,21.168466567993164
2004-12-09,20.900360107421875
2004-12-10,20.86434555053711
2004-12-13,21.40056037902832
2004-12-14,21.492597579956055
2004-12-15,20.708282470703125
2004-12-16,20.80832290649414
2004-12-17,20.376150131225586
2004-12-20,20.352140426635742
2004-12-21,20.844337463378906
2004-12-22,20.564226150512695
2004-12-23,20.768306732177734
2004-12-27,20.516206741333008
2004-12-28,20.608243942260742
2004-12-29,20.508203506469727
2004-12-30,20.904361724853516
2004-12-31,20.712284088134766
2005-01-03,20.34013557434082
2005-01-04,19.92797088623047
2005-01-05,19.647859573364258
2005-01-06,19.427770614624023
2005-01-07,19.627851486206055
2005-01-10,19.707883834838867
2005-01-11,19.487794876098633
2005-01-12,19.59583854675293
2005-01-13,19.40776252746582
2005-01-14,19.351741790771484
2005-01-18,19.60784339904785
2005-01-19,19.627851486206055
2005-01-20,19.767906188964844
2005-01-21,19.675870895385742
2005-01-24,19.93197250366211
2005-01-25,19.627851486206055
2005-01-26,19.911964416503906
2005-01-27,19.743898391723633
2005-01-28,19.65986442565918
2005-01-31,19.78391456604004
2005-02-01,20.33213233947754
2005-02-02,20.46418571472168
2005-02-03,20.784313201904297
2005-02-04,20.752300262451172
2005-02-07,20.576229095458984
2005-02-08,20.636255264282227
2005-02-09,20.86034393310547
2005-02-10,20.784313201904297
2005-02-11,20.98839569091797
2005-02-14,21.036415100097656
2005-02-15,21.14045524597168
2005-02-16,20.696279525756836
2005-02-17,20.74829864501953
2005-02-18,20.764305114746094
2005-02-22,20.824329376220703
2005-02-23,20.840335845947266
2005-02-24,20.772308349609375
2005-02-25,20.764305114746094
2005-02-28,20.80832290649414
2005-03-01,21.108442306518555
2005-03-02,20.792316436767578
2005-03-03,20.86434555053711
2005-03-04,20.86034393310547
2005-03-07,20.60024070739746
2005-03-08,20.568227767944336
2005-03-09,20.59223747253418
2005-03-10,20.712284088134766
2005-03-11,20.708282470703125
2005-03-14,20.828330993652344
2005-03-15,20.944377899169922
2005-03-16,20.948379516601562
2005-03-17,21.11644744873047
2005-03-18,20.92837142944336
2005-03-21,20.80832290649414
2005-03-22,20.572229385375977
2005-03-23,20.00800323486328
2005-03-24,20.116046905517578
2005-03-28,20.06802749633789
2005-03-29,19.87995147705078
2005-03-30,19.923969268798828
2005-03-31,18.81552505493164
2005-04-01,18.687475204467773
2005-04-04,19.01160430908203
2005-04-05,19.31972885131836
2005-04-06,19.571828842163086
2005-04-07,19.855941772460938
2005-04-08,19.81592559814453
2005-04-11,20.248098373413086
2005-04-12,20.2200870513916
2005-04-13,20.044017791748047
2005-04-14,19.73189353942871
2005-04-15,19.87594985961914
2005-04-18,20.06002426147461
2005-04-19,20.092037200927734
2005-04-20,20.040016174316406
2005-04-21,20.240095138549805
2005-04-22,20.180072784423828
2005-04-25,20.112045288085938
2005-04-26,20.232093811035156
2005-04-27,20.048019409179688
2005-04-28,20.564226150512695
2005-04-29,20.572229385375977
2005-05-02,20.660263061523438
2005-05-03,20.568227767944336
2005-05-04,21.020408630371094
2005-05-05,20.544218063354492
2005-05-06,20.52821159362793
2005-05-09,20.416166305541992
2005-05-10,20.084033966064453
2005-05-11,20.048019409179688
2005-05-12,19.887954711914062
2005-05-13,19.507802963256836
2005-05-16,19.60384178161621
2005-05-17,19.7799129486084
2005-05-18,20.096038818359375
2005-05-19,20.1280517578125
2005-05-20,19.93597412109375
2005-05-23,20.044017791748047
2005-05-24,20.180072784423828
2005-05-25,20.100040435791016
2005-05-26,20.160064697265625
2005-05-27,20.088035583496094
2005-05-31,19.93597412109375
2005-06-01,20.012004852294922
2005-06-02,19.81592559814453
2005-06-03,19.707883834838867
2005-06-06,19.883953094482422
2005-06-07,20.20808219909668
2005-06-08,19.855941772460938
2005-06-09,19.971988677978516
2005-06-10,19.859943389892578
2005-06-13,20.088035583496094
2005-06-14,20.040016174316406
2005-06-15,19.899959564208984
2005-06-16,20.116046905517578
2005-06-17,20.500200271606445
2005-06-20,20.1280517578125
2005-06-21,20.0
2005-06-22,19.687875747680664
2005-06-23,19.427770614624023
2005-06-24,19.34373664855957
2005-06-27,19.52781105041504
2005-06-28,19.86394691467285
2005-06-29,19.59583854675293
2005-06-30,19.771909713745117
2005-07-01,19.495798110961914
2005-07-05,19.243696212768555
2005-07-06,19.035614013671875
2005-07-07,19.00360107421875
2005-07-08,18.94757843017578
2005-07-11,19.115646362304688
2005-07-12,19.18767547607422
2005-07-13,18.963584899902344
2005-07-14,18.7394962310791
2005-07-15,18.78751564025879
2005-07-18,18.65946388244629
2005-07-19,18.455381393432617
2005-07-20,18.879552841186523
2005-07-21,19.239696502685547
2005-07-22,19.107643127441406
2005-07-25,19.12364959716797
2005-07-26,19.051620483398438
2005-07-27,19.19167709350586
2005-07-28,19.311725616455078
2005-07-29,19.215686798095703
2005-08-01,19.315725326538086
2005-08-02,19.33573341369629
2005-08-03,19.575830459594727
2005-08-04,19.027610778808594
2005-08-05,18.94757843017578
2005-08-08,18.94757843017578
2005-08-09,18.903560638427734
2005-08-10,18.819528579711914
2005-08-11,19.015605926513672
2005-08-12,19.20368194580078
2005-08-15,19.363744735717773
2005-08-16,19.19167709350586
2005-08-17,19.079631805419922
2005-08-18,19.227691650390625
2005-08-19,19.291717529296875
2005-08-22,19.239696502685547
2005-08-23,18.975589752197266
2005-08-24,19.255701065063477
2005-08-25,19.263704299926758
2005-08-26,19.155662536621094
2005-08-29,19.19968032836914
2005-08-30,19.19167709350586
2005-08-31,19.487794876098633
2005-09-01,19.60384178161621
2005-09-02,19.947978973388672
2005-09-06,20.06402587890625
2005-09-07,19.86394691467285
2005-09-08,19.847938537597656
2005-09-09,19.92797088623047
2005-09-12,19.887954711914062
2005-09-13,18.65946388244629
2005-09-14,18.783512115478516
2005-09-15,18.051219940185547
2005-09-16,17.97919273376465
2005-09-19,17.8071231842041
2005-09-20,17.907163619995117
2005-09-21,17.707082748413086
2005-09-22,17.747098922729492
2005-09-23,17.6790714263916
2005-09-26,17.747098922729492
2005-09-27,17.3309326171875
2005-09-28,17.06682777404785
2005-09-29,16.970787048339844
2005-09-30,16.990795135498047
2005-10-03,16.91876792907715
2005-10-04,16.93077278137207
2005-10-05,16.92276954650879
2005-10-06,16.86674690246582
2005-10-07,16.554622650146484
2005-10-10,16.64665985107422
2005-10-11,16.5986385345459
2005-10-12,16.386554718017578
2005-10-13,16.21448516845703
2005-10-14,16.642656326293945
2005-10-17,16.630651473999023
2005-10-18,16.706682205200195
2005-10-19,16.634653091430664
2005-10-20,16.370548248291016
2005-10-21,16.33453369140625
2005-10-24,16.578630447387695
2005-10-25,16.34253692626953
2005-10-26,16.110443115234375
2005-10-27,16.666667938232422
2005-10-28,17.346939086914062
2005-10-31,17.01080322265625
2005-11-01,16.978792190551758
2005-11-02,17.11884880065918
2005-11-03,17.54701805114746
2005-11-04,17.290916442871094
2005-11-07,17.434974670410156
2005-11-08,17.33493423461914
2005-11-09,17.414966583251953
2005-11-10,17.5310115814209
2005-11-11,17.350940704345703
2005-11-14,17.20688247680664
2005-11-15,17.422969818115234
2005-11-16,17.27490997314453
2005-11-17,17.250900268554688
2005-11-18,17.38695526123047
2005-11-21,17.450979232788086
2005-11-22,17.462984085083008
2005-11-23,17.53501319885254
2005-11-25,17.51900863647461
2005-11-28,17.811124801635742
2005-11-29,17.759103775024414
2005-11-30,17.827131271362305
2005-12-01,18.07122802734375
2005-12-02,18.81552505493164
2005-12-05,18.979591369628906
2005-12-06,18.779512405395508
2005-12-07,18.747499465942383
2005-12-08,18.93157386779785
2005-12-09,18.991596221923828
2005-12-12,19.13965606689453
2005-12-13,19.28371238708496
2005-12-14,19.279712677001953
2005-12-15,18.987594604492188
2005-12-16,19.107643127441406
2005-12-19,19.031612396240234
2005-12-20,18.923568725585938
2005-12-21,18.73549461364746
2005-12-22,18.743497848510742
2005-12-23,18.60744285583496
2005-12-27,18.559423446655273
2005-12-28,18.567426681518555
2005-12-29,18.6114444732666
2005-12-30,18.54741859436035
2006-01-03,18.951580047607422
2006-01-04,19.315725326538086
2006-01-05,19.26770782470703
2006-01-06,19.60784339904785
2006-01-09,19.423770904541016
2006-01-10,19.40776252746582
2006-01-11,19.339736938476562
2006-01-12,19.26770782470703
2006-01-13,19.371749877929688
2006-01-17,19.25170135498047
2006-01-18,19.083633422851562
2006-01-19,19.019607543945312
2006-01-20,19.023609161376953
2006-01-23,19.087635040283203
2006-01-24,19.215686798095703
2006-01-25,19.239696502685547
2006-01-26,19.47178840637207
2006-01-27,20.320127487182617
2006-01-30,20.088035583496094
2006-01-31,20.00800323486328
2006-02-01,19.6518611907959
2006-02-02,19.403762817382812
2006-02-03,18.91156578063965
2006-02-06,18.915565490722656
2006-02-07,18.647459030151367
2006-02-08,18.79551887512207
2006-02-09,18.13925552368164
2006-02-10,18.291316986083984
2006-02-13,18.13525390625
2006-02-14,18.023208618164062
2006-02-15,18.20328140258789
2006-02-16,18.239295959472656
2006-02-17,18.179271697998047
2006-02-21,18.20328140258789
2006-02-22,18.291316986083984
2006-02-23,18.275310516357422
2006-02-24,18.123249053955078
2006-02-27,18.07522964477539
2006-02-28,17.883153915405273
2006-03-01,18.055221557617188
2006-03-02,17.92717170715332
2006-03-03,17.891155242919922
2006-03-06,18.047218322753906
2006-03-07,17.85914421081543
2006-03-08,17.835134506225586
2006-03-09,17.887155532836914
2006-03-10,17.963184356689453
2006-03-13,17.911163330078125
2006-03-14,18.555421829223633
2006-03-15,18.975589752197266
2006-03-16,19.095638275146484
2006-03-17,19.099639892578125
2006-03-20,18.951580047607422
2006-03-21,18.583433151245117
2006-03-22,18.81552505493164
2006-03-23,18.643457412719727
2006-03-24,18.899560928344727
2006-03-27,18.579431533813477
2006-03-28,18.0072021484375
2006-03-29,18.163265228271484
2006-03-30,18.12725067138672
2006-03-31,17.851139068603516
2006-04-03,18.19927978515625
2006-04-04,18.223289489746094
2006-04-05,18.919567108154297
2006-04-06,18.87554931640625
2006-04-07,18.431373596191406
2006-04-10,18.239295959472656
2006-04-11,17.967187881469727
2006-04-12,18.0072021484375
2006-04-13,18.151260375976562
2006-04-17,18.299320220947266
2006-04-18,18.587434768676758
2006-04-19,18.34333610534668
2006-04-20,17.967187881469727
2006-04-21,18.507402420043945
2006-04-24,18.72749137878418
2006-04-25,18.507402420043945
2006-04-26,18.19927978515625
2006-04-27,16.490596771240234
2006-04-28,16.64665985107422
2006-05-01,16.570627212524414
2006-05-02,16.93477439880371
2006-05-03,16.582632064819336
2006-05-04,16.302520751953125
2006-05-05,16.258502960205078
2006-05-08,16.282512664794922
2006-05-09,16.634653091430664
2006-05-10,17.158863067626953
2006-05-11,17.106843948364258
2006-05-12,16.834733963012695
2006-05-15,16.8547420501709
2006-05-16,17.126850128173828
2006-05-17,16.498598098754883
2006-05-18,16.378551483154297
2006-05-19,16.18647575378418
2006-05-22,16.26650619506836
2006-05-23,16.158462524414062
2006-05-24,16.106443405151367
2006-05-25,16.386554718017578
2006-05-26,16.306522369384766
2006-05-30,16.246498107910156
2006-05-31,16.370548248291016
2006-06-01,16.32653045654297
2006-06-02,16.422569274902344
2006-06-05,16.090436935424805
2006-06-06,15.88635540008545
2006-06-07,15.802321434020996
2006-06-08,15.554222106933594
2006-06-09,15.950380325317383
2006-06-12,16.010404586791992
2006-06-13,15.910364151000977
2006-06-14,16.226491928100586
2006-06-15,16.258502960205078
2006-06-16,16.026411056518555
2006-06-19,15.87034797668457
2006-06-20,15.842336654663086
2006-06-21,15.906362533569336
2006-06-22,15.646259307861328
2006-06-23,15.606242179870605
2006-06-26,15.17006778717041
2006-06-27,14.785914421081543
2006-06-28,15.018007278442383
2006-06-29,15.342137336730957
2006-06-30,15.418167114257812
2006-07-03,15.634254455566406
2006-07-05,15.23409366607666
2006-07-06,15.04601764678955
2006-07-07,14.849940299987793
2006-07-10,14.785914421081543
2006-07-11,14.817927360534668
2006-07-12,15.014005661010742
2006-07-13,15.198079109191895
2006-07-14,14.929971694946289
2006-07-17,14.921969413757324
2006-07-18,14.845937728881836
2006-07-19,15.390155792236328
2006-07-20,15.502201080322266
2006-07-21,15.606242179870605
2006-07-24,15.910364151000977
2006-07-25,15.686274528503418
2006-07-26,16.178470611572266
2006-07-27,17.078832626342773
2006-07-28,17.086835861206055
2006-07-31,17.226890563964844
2006-08-01,17.01080322265625
2006-08-02,17.102840423583984
2006-08-03,16.898759841918945
2006-08-04,16.958784103393555
2006-08-07,16.754701614379883
2006-08-08,16.634653091430664
2006-08-09,16.67867088317871
2006-08-10,16.68267250061035
2006-08-11,16.450580596923828
2006-08-14,16.46258544921875
2006-08-15,16.53861427307129
2006-08-16,16.55061912536621
2006-08-17,16.566627502441406
2006-08-18,16.498598098754883
2006-08-21,16.53061294555664
2006-08-22,16.450580596923828
2006-08-23,16.378551483154297
2006-08-24,16.814725875854492
2006-08-25,16.766706466674805
2006-08-28,16.910764694213867
2006-08-29,17.018808364868164
2006-08-30,17.238895416259766
2006-08-31,17.358943939208984
2006-09-01,17.707082748413086
2006-09-05,17.73509407043457
2006-09-06,17.406963348388672
2006-09-07,17.38695526123047
2006-09-08,17.442977905273438
2006-09-11,17.41096305847168
2006-09-12,17.747098922729492
2006-09-13,17.60704231262207
2006-09-14,17.61104393005371
2006-09-15,17.474990844726562
2006-09-18,17.571027755737305
2006-09-19,17.406963348388672
2006-09-20,17.39495849609375
2006-09-21,17.655061721801758
2006-09-22,17.66706657409668
2006-09-25,18.25930404663086
2006-09-26,18.27130889892578
2006-09-27,18.307323455810547
2006-09-28,18.435373306274414
2006-09-29,18.339336395263672
2006-10-02,18.45938491821289
2006-10-03,18.33133316040039
2006-10-04,18.447378158569336
2006-10-05,18.623449325561523
2006-10-06,18.371349334716797
2006-10-09,18.583433151245117
2006-10-10,18.423368453979492
2006-10-11,18.339336395263672
2006-10-12,18.443376541137695
2006-10-13,18.519407272338867
2006-10-16,18.54741859436035
2006-10-17,18.551420211791992
2006-10-18,18.80352020263672
2006-10-19,19.05962371826172
2006-10-20,19.159664154052734
2006-10-23,19.247699737548828
2006-10-24,19.247699737548828
2006-10-25,19.219688415527344
2006-10-26,19.47178840637207
2006-10-27,19.183673858642578
2006-10-30,19.431772232055664
2006-10-31,19.483793258666992
2006-11-01,19.355741500854492
2006-11-02,18.747499465942383
2006-11-03,19.207683563232422
2006-11-06,19.26770782470703
2006-11-07,19.027610778808594
2006-11-08,18.93157386779785
2006-11-09,18.8475399017334
2006-11-10,18.959583282470703
2006-11-13,18.807523727416992
2006-11-14,18.94357681274414
2006-11-15,18.66346549987793
2006-11-16,18.51140594482422
2006-11-17,18.439376831054688
2006-11-20,18.615446090698242
2006-11-21,18.843536376953125
2006-11-22,18.86754608154297
2006-11-24,18.967586517333984
2006-11-27,18.743497848510742
2006-11-28,18.807523727416992
2006-11-29,18.919567108154297
2006-11-30,19.035614013671875
2006-12-01,19.111644744873047
2006-12-04,19.279712677001953
2006-12-05,19.13965606689453
2006-12-06,18.887554168701172
2006-12-07,19.023609161376953
2006-12-08,19.035614013671875
2006-12-11,19.33573341369629
2006-12-12,19.53981590270996
2006-12-13,19.45978355407715
2006-12-14,18.919567108154297
2006-12-15,18.86754608154297
2006-12-18,20.240095138549805
2006-12-19,20.28011131286621
2006-12-20,20.74829864501953
2006-12-21,21.06842613220215
2006-12-22,20.688274383544922
2006-12-26,20.87234878540039
2006-12-27,21.032413482666016
2006-12-28,20.912364959716797
2006-12-29,20.94037628173828
2007-01-03,20.956382751464844
2007-01-04,21.26850700378418
2007-01-05,20.892356872558594
2007-01-08,20.836334228515625
2007-01-09,20.86834716796875
2007-01-10,20.852340698242188
2007-01-11,21.288515090942383
2007-01-12,21.236494064331055
2007-01-16,21.48859405517578
2007-01-17,21.592636108398438
2007-01-18,22.12885284423828
2007-01-19,22.088836669921875
2007-01-22,21.904762268066406
2007-01-23,22.577030181884766
2007-01-24,22.701080322265625
2007-01-25,22.284914016723633
2007-01-26,22.27691078186035
2007-01-29,22.20088005065918
2007-01-30,22.617046356201172
2007-01-31,22.500999450683594
2007-02-01,22.913164138793945
2007-02-02,23.0172061920166
2007-02-05,23.393356323242188
2007-02-06,23.105241775512695
2007-02-07,22.901159286499023
2007-02-08,23.981592178344727
2007-02-09,23.649459838867188
2007-02-12,23.84954071044922
2007-02-13,24.109643936157227
2007-02-14,24.953981399536133
2007-02-15,24.493797302246094
2007-02-16,24.289716720581055
2007-02-20,24.26970863342285
2007-02-21,23.925569534301758
2007-02-22,23.965585708618164
2007-02-23,23.989595413208008
2007-02-26,24.017606735229492
2007-02-27,23.229291915893555
2007-02-28,23.225290298461914
2007-03-01,22.9971981048584
2007-03-02,22.72509002685547
2007-03-05,22.152860641479492
2007-03-06,22.821128845214844
2007-03-07,23.08123207092285
2007-03-08,23.573429107666016
2007-03-09,23.833532333374023
2007-03-12,24.39375877380371
2007-03-13,24.085634231567383
2007-03-14,24.19767951965332
2007-03-15,24.681873321533203
2007-03-16,24.741897583007812
2007-03-19,25.014005661010742
2007-03-20,25.166065216064453
2007-03-21,25.574230194091797
2007-03-22,25.294118881225586
2007-03-23,25.326129913330078
2007-03-26,25.61824607849121
2007-03-27,25.4661865234375
2007-03-28,25.41016387939453
2007-03-29,25.370147705078125
2007-03-30,25.40216064453125
2007-04-02,25.690275192260742
2007-04-03,25.706283569335938
2007-04-04,25.25410270690918
2007-04-05,25.222089767456055
2007-04-09,25.13405418395996
2007-04-10,25.106042861938477
2007-04-11,25.178070068359375
2007-04-12,25.162065505981445
2007-04-13,25.434173583984375
2007-04-16,25.498199462890625
2007-04-17,25.53421401977539
2007-04-18,25.430171966552734
