,ACST
2016-02-02,1.4199999570846558
2016-02-03,1.5199999809265137
2016-02-04,1.5
2016-02-05,1.5800000429153442
2016-02-08,1.4500000476837158
2016-02-09,1.4299999475479126
2016-02-10,1.3600000143051147
2016-02-11,1.4299999475479126
2016-02-12,1.350000023841858
2016-02-16,1.4199999570846558
2016-02-17,1.5299999713897705
2016-02-18,1.5299999713897705
2016-02-19,1.590000033378601
2016-02-22,1.5700000524520874
2016-02-23,1.600000023841858
2016-02-24,1.440000057220459
2016-02-25,1.4900000095367432
2016-02-26,1.5
2016-02-29,1.5
2016-03-01,1.5099999904632568
2016-03-02,1.659999966621399
2016-03-03,1.7999999523162842
2016-03-04,1.7699999809265137
2016-03-07,1.7899999618530273
2016-03-08,1.7100000381469727
2016-03-09,1.659999966621399
2016-03-10,1.6399999856948853
2016-03-11,1.7100000381469727
2016-03-14,1.7100000381469727
2016-03-15,1.659999966621399
2016-03-16,1.6299999952316284
2016-03-17,1.6299999952316284
2016-03-18,1.6299999952316284
2016-03-21,1.5700000524520874
2016-03-22,1.5299999713897705
2016-03-23,1.5
2016-03-24,1.4700000286102295
2016-03-28,1.5199999809265137
2016-03-29,1.4900000095367432
2016-03-30,1.5099999904632568
2016-03-31,1.5199999809265137
2016-04-01,1.5
2016-04-04,1.4700000286102295
2016-04-05,1.440000057220459
2016-04-06,1.4700000286102295
2016-04-07,1.3899999856948853
2016-04-08,1.409999966621399
2016-04-11,1.3899999856948853
2016-04-12,1.4700000286102295
2016-04-13,1.3700000047683716
2016-04-14,1.4199999570846558
2016-04-15,1.350000023841858
2016-04-18,1.440000057220459
2016-04-19,1.4299999475479126
2016-04-20,1.4199999570846558
2016-04-21,1.4500000476837158
2016-04-22,1.4500000476837158
2016-04-25,1.3899999856948853
2016-04-26,1.399999976158142
2016-04-27,1.3600000143051147
2016-04-28,1.440000057220459
2016-04-29,1.409999966621399
2016-05-02,1.409999966621399
2016-05-03,1.3300000429153442
2016-05-04,1.350000023841858
2016-05-05,1.350000023841858
2016-05-06,1.340000033378601
2016-05-09,1.350000023841858
2016-05-10,1.2200000286102295
2016-05-11,1.2100000381469727
2016-05-12,1.2799999713897705
2016-05-13,1.350000023841858
2016-05-16,1.3799999952316284
2016-05-17,1.3300000429153442
2016-05-18,1.3899999856948853
2016-05-19,1.2999999523162842
2016-05-20,1.2899999618530273
2016-05-23,1.350000023841858
2016-05-24,1.409999966621399
2016-05-25,1.6699999570846558
2016-05-26,1.4900000095367432
2016-05-27,1.5
2016-05-31,1.5
2016-06-01,1.4900000095367432
2016-06-02,1.4700000286102295
2016-06-03,1.409999966621399
2016-06-06,1.3600000143051147
2016-06-07,1.3600000143051147
2016-06-08,1.559999942779541
2016-06-09,1.5299999713897705
2016-06-10,1.5299999713897705
2016-06-13,1.5299999713897705
2016-06-14,1.5299999713897705
2016-06-15,1.4700000286102295
2016-06-16,1.5
2016-06-17,1.5399999618530273
2016-06-20,1.5099999904632568
2016-06-21,1.4700000286102295
2016-06-22,1.4600000381469727
2016-06-23,1.4600000381469727
2016-06-24,1.3700000047683716
2016-06-27,1.3700000047683716
2016-06-28,1.399999976158142
2016-06-29,1.3799999952316284
2016-06-30,1.3799999952316284
2016-07-01,1.3799999952316284
2016-07-05,1.3700000047683716
2016-07-06,1.3300000429153442
2016-07-07,1.3200000524520874
2016-07-08,1.2999999523162842
2016-07-11,1.2999999523162842
2016-07-12,1.340000033378601
2016-07-13,1.3200000524520874
2016-07-14,1.559999942779541
2016-07-15,1.5199999809265137
2016-07-18,1.4700000286102295
2016-07-19,1.4299999475479126
2016-07-20,1.5
2016-07-21,1.5299999713897705
2016-07-22,1.4900000095367432
2016-07-25,1.5499999523162842
2016-07-26,1.5399999618530273
2016-07-27,1.5700000524520874
2016-07-28,1.5
2016-07-29,1.5499999523162842
2016-08-01,1.5499999523162842
2016-08-02,1.5199999809265137
2016-08-03,1.559999942779541
2016-08-04,1.4500000476837158
2016-08-05,1.5499999523162842
2016-08-08,1.5700000524520874
2016-08-09,1.4600000381469727
2016-08-10,1.4500000476837158
2016-08-11,1.4900000095367432
2016-08-12,1.4199999570846558
2016-08-15,1.4199999570846558
2016-08-16,1.4199999570846558
2016-08-17,1.350000023841858
2016-08-18,1.3600000143051147
2016-08-19,1.3799999952316284
2016-08-22,1.3600000143051147
2016-08-23,1.3700000047683716
2016-08-24,1.309999942779541
2016-08-25,1.3200000524520874
2016-08-26,1.3600000143051147
2016-08-29,1.3600000143051147
2016-08-30,1.3300000429153442
2016-08-31,1.3300000429153442
2016-09-01,1.3300000429153442
2016-09-02,1.350000023841858
2016-09-06,1.340000033378601
2016-09-07,1.3300000429153442
2016-09-08,1.340000033378601
2016-09-09,1.309999942779541
2016-09-12,1.3200000524520874
2016-09-13,1.25
2016-09-14,2.809999942779541
2016-09-15,2.2300000190734863
2016-09-16,2.0
2016-09-19,2.009999990463257
2016-09-20,2.069999933242798
2016-09-21,1.9299999475479126
2016-09-22,1.8799999952316284
2016-09-23,1.8899999856948853
2016-09-26,1.8600000143051147
2016-09-27,1.940000057220459
2016-09-28,1.8899999856948853
2016-09-29,1.8300000429153442
2016-09-30,1.7899999618530273
2016-10-03,1.7999999523162842
2016-10-04,1.7599999904632568
2016-10-05,1.7100000381469727
2016-10-06,1.7200000286102295
2016-10-07,1.6699999570846558
2016-10-10,1.649999976158142
2016-10-11,1.6799999475479126
2016-10-12,1.690000057220459
2016-10-13,1.6399999856948853
2016-10-14,1.659999966621399
2016-10-17,1.6200000047683716
2016-10-18,1.559999942779541
2016-10-19,1.5499999523162842
2016-10-20,1.5399999618530273
2016-10-21,1.4900000095367432
2016-10-24,1.409999966621399
2016-10-25,1.409999966621399
2016-10-26,1.4299999475479126
2016-10-27,1.399999976158142
2016-10-28,1.3600000143051147
2016-10-31,1.340000033378601
2016-11-01,1.2799999713897705
2016-11-02,1.309999942779541
2016-11-03,1.3200000524520874
2016-11-04,1.2599999904632568
2016-11-07,1.2799999713897705
2016-11-08,1.2899999618530273
2016-11-09,1.309999942779541
2016-11-10,1.2899999618530273
2016-11-11,1.3799999952316284
2016-11-14,1.3899999856948853
2016-11-15,1.2999999523162842
2016-11-16,1.340000033378601
2016-11-17,1.3200000524520874
2016-11-18,1.309999942779541
2016-11-21,1.309999942779541
2016-11-22,1.309999942779541
2016-11-23,1.2200000286102295
2016-11-25,1.2400000095367432
2016-11-28,1.3799999952316284
2016-11-29,1.7999999523162842
2016-11-30,1.399999976158142
2016-12-01,1.3700000047683716
2016-12-02,1.340000033378601
2016-12-05,1.3899999856948853
2016-12-06,1.3700000047683716
2016-12-07,1.3600000143051147
2016-12-08,1.3200000524520874
2016-12-09,1.2699999809265137
2016-12-12,1.2999999523162842
2016-12-13,1.2699999809265137
2016-12-14,1.1699999570846558
2016-12-15,1.2000000476837158
2016-12-16,1.1299999952316284
2016-12-19,1.1699999570846558
2016-12-20,1.1699999570846558
2016-12-21,1.2300000190734863
2016-12-22,1.159999966621399
2016-12-23,1.3300000429153442
2016-12-27,1.4800000190734863
2016-12-28,1.350000023841858
2016-12-29,1.3799999952316284
2016-12-30,1.25
2017-01-03,1.2899999618530273
2017-01-04,1.3200000524520874
2017-01-05,1.2999999523162842
2017-01-06,1.2699999809265137
2017-01-09,1.2400000095367432
2017-01-10,1.2400000095367432
2017-01-11,1.3799999952316284
2017-01-12,1.2799999713897705
2017-01-13,1.2599999904632568
2017-01-17,1.2300000190734863
2017-01-18,1.2799999713897705
2017-01-19,1.2599999904632568
2017-01-20,1.2599999904632568
2017-01-23,1.4500000476837158
2017-01-24,1.440000057220459
2017-01-25,1.3899999856948853
2017-01-26,1.350000023841858
2017-01-27,1.340000033378601
2017-01-30,1.2899999618530273
2017-01-31,1.2699999809265137
2017-02-01,1.2799999713897705
2017-02-02,1.2799999713897705
2017-02-03,1.309999942779541
2017-02-06,1.2999999523162842
2017-02-07,1.2599999904632568
2017-02-08,1.2799999713897705
2017-02-09,1.2899999618530273
2017-02-10,1.309999942779541
2017-02-13,1.2799999713897705
2017-02-14,1.2899999618530273
2017-02-15,1.2699999809265137
2017-02-16,1.2699999809265137
2017-02-17,1.3300000429153442
2017-02-21,1.2799999713897705
2017-02-22,1.2799999713897705
2017-02-23,1.2300000190734863
2017-02-24,1.2000000476837158
2017-02-27,1.190000057220459
2017-02-28,1.25
2017-03-01,1.190000057220459
2017-03-02,1.159999966621399
2017-03-03,1.1799999475479126
2017-03-06,1.190000057220459
2017-03-07,1.149999976158142
2017-03-08,1.1799999475479126
2017-03-09,1.2200000286102295
2017-03-10,1.2200000286102295
2017-03-13,1.2100000381469727
2017-03-14,1.2999999523162842
2017-03-15,1.2999999523162842
2017-03-16,1.340000033378601
2017-03-17,1.350000023841858
2017-03-20,1.399999976158142
2017-03-21,1.350000023841858
2017-03-22,1.2699999809265137
2017-03-23,1.2599999904632568
2017-03-24,1.2799999713897705
2017-03-27,1.2599999904632568
2017-03-28,1.2599999904632568
2017-03-29,1.2599999904632568
2017-03-30,1.3200000524520874
2017-03-31,1.3600000143051147
2017-04-03,1.3899999856948853
2017-04-04,1.3600000143051147
2017-04-05,1.3700000047683716
2017-04-06,1.3300000429153442
2017-04-07,1.3300000429153442
2017-04-10,1.350000023841858
2017-04-11,1.3200000524520874
2017-04-12,1.340000033378601
2017-04-13,1.3300000429153442
2017-04-17,1.3200000524520874
2017-04-18,1.3300000429153442
2017-04-19,1.2999999523162842
2017-04-20,1.309999942779541
2017-04-21,1.2899999618530273
2017-04-24,1.25
2017-04-25,1.2699999809265137
2017-04-26,1.2799999713897705
2017-04-27,1.2799999713897705
2017-04-28,1.2799999713897705
2017-05-01,1.2799999713897705
2017-05-02,1.3300000429153442
2017-05-03,1.3200000524520874
2017-05-04,1.2999999523162842
2017-05-05,1.3300000429153442
2017-05-08,1.309999942779541
2017-05-09,1.2799999713897705
2017-05-10,1.2899999618530273
2017-05-11,1.2799999713897705
2017-05-12,1.2599999904632568
2017-05-15,1.2699999809265137
2017-05-16,1.309999942779541
2017-05-17,1.2999999523162842
2017-05-18,1.25
2017-05-19,1.2400000095367432
2017-05-22,1.2300000190734863
2017-05-23,1.2599999904632568
2017-05-24,1.2599999904632568
2017-05-25,1.25
2017-05-26,1.2400000095367432
2017-05-30,1.2400000095367432
2017-05-31,1.2899999618530273
2017-06-01,1.2699999809265137
2017-06-02,1.2899999618530273
2017-06-05,1.25
2017-06-06,1.2899999618530273
2017-06-07,1.25
2017-06-08,1.2899999618530273
2017-06-09,1.2699999809265137
2017-06-12,1.2699999809265137
2017-06-13,1.3700000047683716
2017-06-14,1.4700000286102295
2017-06-15,1.3200000524520874
2017-06-16,1.2899999618530273
2017-06-19,1.2999999523162842
2017-06-20,1.2899999618530273
2017-06-21,1.2599999904632568
2017-06-22,1.25
2017-06-23,1.2599999904632568
2017-06-26,1.2999999523162842
2017-06-27,1.2699999809265137
2017-06-28,1.309999942779541
2017-06-29,1.2799999713897705
2017-06-30,1.3200000524520874
2017-07-03,1.2699999809265137
2017-07-05,1.2899999618530273
2017-07-06,1.2899999618530273
2017-07-07,1.2799999713897705
2017-07-10,1.340000033378601
2017-07-11,1.3300000429153442
2017-07-12,1.2999999523162842
2017-07-13,1.2599999904632568
2017-07-14,1.2599999904632568
2017-07-17,1.3300000429153442
2017-07-18,1.2999999523162842
2017-07-19,1.2799999713897705
2017-07-20,1.2799999713897705
2017-07-21,1.2799999713897705
2017-07-24,1.3200000524520874
2017-07-25,1.2799999713897705
2017-07-26,1.3799999952316284
2017-07-27,1.2999999523162842
2017-07-28,1.2999999523162842
2017-07-31,1.3200000524520874
2017-08-01,1.2899999618530273
2017-08-02,1.3300000429153442
2017-08-03,1.2999999523162842
2017-08-04,1.2899999618530273
2017-08-07,1.2799999713897705
2017-08-08,1.2999999523162842
2017-08-09,1.309999942779541
2017-08-10,1.309999942779541
2017-08-11,1.3300000429153442
2017-08-14,1.2899999618530273
2017-08-15,1.2699999809265137
2017-08-16,1.309999942779541
2017-08-17,1.309999942779541
2017-08-18,1.2999999523162842
2017-08-21,1.340000033378601
2017-08-22,1.2899999618530273
2017-08-23,1.3200000524520874
2017-08-24,1.3300000429153442
2017-08-25,1.2799999713897705
2017-08-28,1.2999999523162842
2017-08-29,1.2999999523162842
2017-08-30,1.2899999618530273
2017-08-31,1.2799999713897705
2017-09-01,1.2799999713897705
2017-09-05,1.3200000524520874
2017-09-06,1.2999999523162842
2017-09-07,1.340000033378601
2017-09-08,1.3300000429153442
2017-09-11,1.309999942779541
2017-09-12,1.2999999523162842
2017-09-13,1.3200000524520874
2017-09-14,1.309999942779541
2017-09-15,1.3200000524520874
2017-09-18,1.2899999618530273
2017-09-19,1.3200000524520874
2017-09-20,1.2799999713897705
2017-09-21,1.3200000524520874
2017-09-22,1.3200000524520874
2017-09-25,1.340000033378601
2017-09-26,1.350000023841858
2017-09-27,1.340000033378601
2017-09-28,1.3899999856948853
2017-09-29,1.4199999570846558
2017-10-02,1.3300000429153442
2017-10-03,1.3200000524520874
2017-10-04,1.3200000524520874
2017-10-05,1.340000033378601
2017-10-06,1.340000033378601
2017-10-09,1.3300000429153442
2017-10-10,1.3300000429153442
2017-10-11,1.350000023841858
2017-10-12,1.350000023841858
2017-10-13,1.350000023841858
2017-10-16,1.3799999952316284
2017-10-17,1.3200000524520874
2017-10-18,1.3300000429153442
2017-10-19,1.2999999523162842
2017-10-20,1.2999999523162842
2017-10-23,1.309999942779541
2017-10-24,1.2899999618530273
2017-10-25,1.309999942779541
2017-10-26,1.2899999618530273
2017-10-27,1.2999999523162842
2017-10-30,1.2999999523162842
2017-10-31,1.2799999713897705
2017-11-01,1.2999999523162842
2017-11-02,1.2699999809265137
2017-11-03,1.2799999713897705
2017-11-06,1.25
2017-11-07,1.2400000095367432
2017-11-08,1.2599999904632568
2017-11-09,1.2699999809265137
2017-11-10,1.309999942779541
2017-11-13,1.309999942779541
2017-11-14,1.2899999618530273
2017-11-15,1.2899999618530273
2017-11-16,1.25
2017-11-17,1.2699999809265137
2017-11-20,3.0999999046325684
2017-11-21,2.0899999141693115
2017-11-22,2.0399999618530273
2017-11-24,1.9600000381469727
2017-11-27,1.7100000381469727
2017-11-28,1.7599999904632568
2017-11-29,1.7400000095367432
2017-11-30,1.6699999570846558
2017-12-01,1.6799999475479126
2017-12-04,1.6699999570846558
2017-12-05,1.6399999856948853
2017-12-06,1.4500000476837158
2017-12-07,1.5199999809265137
2017-12-08,1.5800000429153442
2017-12-11,1.600000023841858
2017-12-12,1.5099999904632568
2017-12-13,1.4800000190734863
2017-12-14,1.4900000095367432
2017-12-15,1.3700000047683716
2017-12-18,1.3200000524520874
2017-12-19,1.2300000190734863
2017-12-20,1.1799999475479126
2017-12-21,0.9900000095367432
2017-12-22,0.9399999976158142
2017-12-26,0.9599999785423279
2017-12-27,0.9700000286102295
2017-12-28,0.9399999976158142
2017-12-29,0.9399999976158142
2018-01-02,1.0
2018-01-03,1.0
2018-01-04,1.0099999904632568
2018-01-05,1.0099999904632568
2018-01-08,0.9900000095367432
2018-01-09,0.949999988079071
2018-01-10,0.9399999976158142
2018-01-11,0.9599999785423279
2018-01-12,0.9599999785423279
2018-01-16,0.9300000071525574
2018-01-17,1.0800000429153442
2018-01-18,1.0
2018-01-19,1.0199999809265137
2018-01-22,1.1299999952316284
2018-01-23,1.2599999904632568
2018-01-24,1.1699999570846558
2018-01-25,1.1399999856948853
2018-01-26,1.1399999856948853
2018-01-29,1.1699999570846558
2018-01-30,1.159999966621399
2018-01-31,1.1299999952316284
2018-02-01,1.0700000524520874
2018-02-02,1.0199999809265137
2018-02-05,1.0399999618530273
2018-02-06,1.090000033378601
2018-02-07,1.059999942779541
2018-02-08,1.0499999523162842
2018-02-09,1.0
2018-02-12,1.0199999809265137
2018-02-13,1.0700000524520874
2018-02-14,1.0499999523162842
2018-02-15,1.0399999618530273
2018-02-16,1.0399999618530273
2018-02-20,1.0099999904632568
2018-02-21,0.9900000095367432
2018-02-22,0.9700000286102295
2018-02-23,0.9700000286102295
2018-02-26,1.0299999713897705
2018-02-27,1.0199999809265137
2018-02-28,1.0
2018-03-01,0.9900000095367432
2018-03-02,0.9800000190734863
2018-03-05,1.0
2018-03-06,1.0099999904632568
2018-03-07,0.9800000190734863
2018-03-08,0.9800000190734863
2018-03-09,0.9599999785423279
2018-03-12,0.9599999785423279
2018-03-13,0.949999988079071
2018-03-14,0.9599999785423279
2018-03-15,1.0099999904632568
2018-03-16,1.059999942779541
2018-03-19,1.0099999904632568
2018-03-20,1.0199999809265137
2018-03-21,1.0700000524520874
2018-03-22,1.059999942779541
2018-03-23,1.0
2018-03-26,1.0099999904632568
2018-03-27,1.0099999904632568
2018-03-28,1.0
2018-03-29,1.0199999809265137
2018-04-02,1.1299999952316284
2018-04-03,1.100000023841858
2018-04-04,1.100000023841858
2018-04-05,1.1200000047683716
2018-04-06,1.100000023841858
2018-04-09,1.1299999952316284
2018-04-10,1.1299999952316284
2018-04-11,1.1200000047683716
2018-04-12,1.1299999952316284
2018-04-13,1.100000023841858
2018-04-16,1.100000023841858
2018-04-17,1.100000023841858
2018-04-18,1.0800000429153442
2018-04-19,1.0800000429153442
2018-04-20,1.0099999904632568
2018-04-23,1.0199999809265137
2018-04-24,0.7699999809265137
2018-04-25,0.7799999713897705
2018-04-26,0.7699999809265137
2018-04-27,0.7599999904632568
2018-04-30,0.7699999809265137
2018-05-01,0.7699999809265137
2018-05-02,0.7699999809265137
2018-05-03,0.75
2018-05-04,0.7300000190734863
2018-05-07,0.6800000071525574
2018-05-08,0.6299999952316284
2018-05-09,0.6299999952316284
2018-05-10,0.6499999761581421
2018-05-11,0.6600000262260437
2018-05-14,0.6600000262260437
2018-05-15,0.6700000166893005
2018-05-16,0.6800000071525574
2018-05-17,0.699999988079071
2018-05-18,0.7099999785423279
2018-05-21,0.75
2018-05-22,0.8299999833106995
2018-05-23,0.7200000286102295
2018-05-24,0.7300000190734863
2018-05-25,0.7099999785423279
2018-05-29,0.6899999976158142
2018-05-30,0.699999988079071
2018-05-31,0.6899999976158142
2018-06-01,0.6899999976158142
2018-06-04,0.699999988079071
2018-06-05,0.6899999976158142
2018-06-06,0.6899999976158142
2018-06-07,0.6899999976158142
2018-06-08,0.6899999976158142
2018-06-11,0.6700000166893005
2018-06-12,0.6800000071525574
2018-06-13,0.6499999761581421
2018-06-14,0.800000011920929
2018-06-15,0.7099999785423279
2018-06-18,0.6800000071525574
2018-06-19,0.6700000166893005
2018-06-20,0.7099999785423279
2018-06-21,0.75
2018-06-22,0.7200000286102295
2018-06-25,0.6800000071525574
2018-06-26,0.6399999856948853
2018-06-27,0.6399999856948853
2018-06-28,0.6299999952316284
2018-06-29,0.5699999928474426
2018-07-02,0.5899999737739563
2018-07-03,0.5799999833106995
2018-07-05,0.6000000238418579
2018-07-06,0.5899999737739563
2018-07-09,0.5799999833106995
2018-07-10,0.6000000238418579
2018-07-11,0.5899999737739563
2018-07-12,0.5899999737739563
2018-07-13,0.5899999737739563
2018-07-16,0.5699999928474426
2018-07-17,0.5600000023841858
2018-07-18,0.5600000023841858
2018-07-19,0.550000011920929
2018-07-20,0.5600000023841858
2018-07-23,0.550000011920929
2018-07-24,0.5699999928474426
2018-07-25,0.5600000023841858
2018-07-26,0.5699999928474426
2018-07-27,0.550000011920929
2018-07-30,0.550000011920929
2018-07-31,0.5899999737739563
2018-08-01,0.5699999928474426
2018-08-02,0.5799999833106995
2018-08-03,0.5699999928474426
2018-08-06,0.5699999928474426
2018-08-07,0.5600000023841858
2018-08-08,0.5600000023841858
2018-08-09,0.5400000214576721
2018-08-10,0.5099999904632568
2018-08-13,0.4699999988079071
2018-08-14,0.46000000834465027
2018-08-15,0.46000000834465027
2018-08-16,0.44999998807907104
2018-08-17,0.46000000834465027
2018-08-20,0.47999998927116394
2018-08-21,0.49000000953674316
2018-08-22,0.47999998927116394
2018-08-23,0.49000000953674316
2018-08-24,0.5
2018-08-27,0.5400000214576721
2018-08-28,0.5099999904632568
2018-08-29,0.49000000953674316
2018-08-30,0.5400000214576721
2018-08-31,0.5600000023841858
2018-09-04,0.5299999713897705
2018-09-05,0.550000011920929
2018-09-06,0.5799999833106995
2018-09-07,0.5899999737739563
2018-09-10,0.5600000023841858
2018-09-11,0.5799999833106995
2018-09-12,0.5600000023841858
2018-09-13,0.5400000214576721
2018-09-14,0.5400000214576721
2018-09-17,0.5400000214576721
2018-09-18,0.5400000214576721
2018-09-19,0.5600000023841858
2018-09-20,0.5699999928474426
2018-09-21,0.5899999737739563
2018-09-24,0.8399999737739563
2018-09-25,0.7699999809265137
2018-09-26,0.8500000238418579
2018-09-27,0.9900000095367432
2018-09-28,1.2899999618530273
2018-10-01,1.5700000524520874
2018-10-02,1.399999976158142
2018-10-03,1.2200000286102295
2018-10-04,1.4600000381469727
2018-10-05,1.340000033378601
2018-10-08,1.2200000286102295
2018-10-09,1.2400000095367432
2018-10-10,1.1399999856948853
2018-10-11,1.2000000476837158
2018-10-12,1.2100000381469727
2018-10-15,1.1799999475479126
2018-10-16,1.1799999475479126
2018-10-17,1.2000000476837158
2018-10-18,1.1200000047683716
2018-10-19,1.0
2018-10-22,1.0
2018-10-23,1.0700000524520874
2018-10-24,1.0199999809265137
2018-10-25,1.0800000429153442
2018-10-26,1.0499999523162842
2018-10-29,1.0
2018-10-30,0.949999988079071
2018-10-31,1.0
2018-11-01,1.100000023841858
2018-11-02,0.9900000095367432
2018-11-05,1.0499999523162842
2018-11-06,1.0099999904632568
2018-11-07,1.0
2018-11-08,1.0199999809265137
2018-11-09,0.9900000095367432
2018-11-12,0.8500000238418579
2018-11-13,0.800000011920929
2018-11-14,0.6800000071525574
2018-11-15,0.75
2018-11-16,0.7300000190734863
2018-11-19,0.6700000166893005
2018-11-20,0.6600000262260437
2018-11-21,0.699999988079071
2018-11-23,0.6899999976158142
2018-11-26,0.6800000071525574
2018-11-27,0.6200000047683716
2018-11-28,0.6899999976158142
2018-11-29,0.6800000071525574
2018-11-30,0.7300000190734863
2018-12-03,0.699999988079071
2018-12-04,0.6600000262260437
2018-12-06,0.6800000071525574
2018-12-07,0.6700000166893005
2018-12-10,0.6499999761581421
2018-12-11,0.6499999761581421
2018-12-12,0.7200000286102295
2018-12-13,0.6700000166893005
2018-12-14,0.6600000262260437
2018-12-17,0.6600000262260437
2018-12-18,0.6899999976158142
2018-12-19,0.699999988079071
2018-12-20,0.7599999904632568
2018-12-21,0.7599999904632568
2018-12-24,0.699999988079071
2018-12-26,0.699999988079071
2018-12-27,0.6899999976158142
2018-12-28,0.7400000095367432
2018-12-31,0.8299999833106995
2019-01-02,0.8999999761581421
2019-01-03,0.8700000047683716
2019-01-04,0.8999999761581421
2019-01-07,0.9200000166893005
2019-01-08,0.9200000166893005
2019-01-09,1.0499999523162842
2019-01-10,1.100000023841858
2019-01-11,1.149999976158142
2019-01-14,1.149999976158142
2019-01-15,1.0800000429153442
2019-01-16,1.090000033378601
2019-01-17,1.100000023841858
2019-01-18,1.1100000143051147
2019-01-22,1.100000023841858
2019-01-23,1.0700000524520874
2019-01-24,1.0299999713897705
2019-01-25,1.090000033378601
2019-01-28,1.0800000429153442
2019-01-29,1.0499999523162842
2019-01-30,1.0499999523162842
2019-01-31,1.0700000524520874
2019-02-01,1.0700000524520874
2019-02-04,1.0299999713897705
2019-02-05,1.0499999523162842
2019-02-06,1.0199999809265137
2019-02-07,0.9599999785423279
2019-02-08,0.9700000286102295
2019-02-11,0.8999999761581421
2019-02-12,0.9100000262260437
2019-02-13,0.8799999952316284
2019-02-14,0.9200000166893005
2019-02-15,0.9100000262260437
2019-02-19,0.9200000166893005
2019-02-20,0.949999988079071
2019-02-21,0.9399999976158142
2019-02-22,1.0099999904632568
2019-02-25,1.0800000429153442
2019-02-26,1.0800000429153442
2019-02-27,1.059999942779541
2019-02-28,1.0800000429153442
2019-03-01,1.100000023841858
2019-03-04,1.0800000429153442
2019-03-05,1.059999942779541
2019-03-06,1.0499999523162842
2019-03-07,1.0299999713897705
2019-03-08,1.0099999904632568
2019-03-11,1.0299999713897705
2019-03-12,1.0399999618530273
2019-03-13,1.0800000429153442
2019-03-14,1.0499999523162842
2019-03-15,1.0700000524520874
2019-03-18,1.059999942779541
2019-03-19,1.0700000524520874
2019-03-20,1.0700000524520874
2019-03-21,1.0700000524520874
2019-03-22,1.0499999523162842
2019-03-25,1.0499999523162842
2019-03-26,1.0199999809265137
2019-03-27,1.0199999809265137
2019-03-28,1.0399999618530273
2019-03-29,1.0199999809265137
2019-04-01,1.0299999713897705
2019-04-02,1.0099999904632568
2019-04-03,1.0
2019-04-04,0.9900000095367432
2019-04-05,0.949999988079071
2019-04-08,0.9700000286102295
2019-04-09,0.9300000071525574
2019-04-10,0.949999988079071
2019-04-11,0.9599999785423279
2019-04-12,0.9599999785423279
2019-04-15,0.949999988079071
2019-04-16,0.9700000286102295
2019-04-17,0.949999988079071
2019-04-18,0.949999988079071
2019-04-22,0.9200000166893005
2019-04-23,0.8799999952316284
2019-04-24,0.8999999761581421
2019-04-25,0.8999999761581421
2019-04-26,0.8999999761581421
2019-04-29,0.8799999952316284
2019-04-30,0.8700000047683716
2019-05-01,0.8600000143051147
2019-05-02,0.8500000238418579
2019-05-03,0.8500000238418579
2019-05-06,0.8399999737739563
2019-05-07,0.8100000023841858
2019-05-08,0.800000011920929
2019-05-09,0.800000011920929
2019-05-10,0.8100000023841858
2019-05-13,0.800000011920929
2019-05-14,0.8100000023841858
2019-05-15,0.8500000238418579
2019-05-16,0.8600000143051147
2019-05-17,0.8600000143051147
2019-05-20,0.8799999952316284
2019-05-21,0.8899999856948853
2019-05-22,0.8999999761581421
2019-05-23,0.9100000262260437
2019-05-24,0.8799999952316284
2019-05-28,0.8500000238418579
2019-05-29,0.8500000238418579
2019-05-30,0.8700000047683716
2019-05-31,0.8999999761581421
2019-06-03,0.8700000047683716
2019-06-04,0.8600000143051147
2019-06-05,0.8700000047683716
2019-06-06,0.8700000047683716
2019-06-07,0.8899999856948853
2019-06-10,0.8899999856948853
2019-06-11,0.8700000047683716
2019-06-12,0.8799999952316284
2019-06-13,0.8899999856948853
2019-06-14,0.8999999761581421
2019-06-17,0.9100000262260437
2019-06-18,0.9300000071525574
2019-06-19,1.0099999904632568
2019-06-20,1.0099999904632568
2019-06-21,1.0
2019-06-24,1.0099999904632568
2019-06-25,1.0499999523162842
2019-06-26,1.2000000476837158
2019-06-27,1.090000033378601
2019-06-28,1.1399999856948853
2019-07-01,1.159999966621399
2019-07-02,1.2699999809265137
2019-07-03,1.3600000143051147
2019-07-05,1.4199999570846558
2019-07-08,1.4600000381469727
2019-07-09,1.4700000286102295
2019-07-10,1.3899999856948853
2019-07-11,1.399999976158142
2019-07-12,1.4199999570846558
2019-07-15,1.4299999475479126
2019-07-16,1.399999976158142
2019-07-17,1.3700000047683716
2019-07-18,1.5800000429153442
2019-07-19,1.7100000381469727
2019-07-22,1.9600000381469727
2019-07-23,2.0299999713897705
2019-07-24,2.3399999141693115
2019-07-25,2.0999999046325684
2019-07-26,2.309999942779541
2019-07-29,2.680000066757202
2019-07-30,2.9000000953674316
2019-07-31,2.4100000858306885
2019-08-01,2.4800000190734863
2019-08-02,2.430000066757202
2019-08-05,2.119999885559082
2019-08-06,2.200000047683716
2019-08-07,2.299999952316284
2019-08-08,2.2899999618530273
2019-08-09,2.0899999141693115
2019-08-12,1.9500000476837158
2019-08-13,1.9299999475479126
2019-08-14,2.049999952316284
2019-08-15,1.75
2019-08-16,1.909999966621399
2019-08-19,1.7899999618530273
2019-08-20,1.8300000429153442
2019-08-21,1.9800000190734863
2019-08-22,1.8700000047683716
2019-08-23,1.8300000429153442
2019-08-26,1.7799999713897705
