,BJK
2011-11-03,33.060001373291016
2011-11-04,32.93000030517578
2011-11-07,32.84000015258789
2011-11-08,33.02000045776367
2011-11-09,31.329999923706055
2011-11-10,31.149999618530273
2011-11-11,31.450000762939453
2011-11-14,31.1200008392334
2011-11-15,31.600000381469727
2011-11-16,30.959999084472656
2011-11-17,30.34000015258789
2011-11-18,30.329999923706055
2011-11-21,29.360000610351562
2011-11-22,29.700000762939453
2011-11-23,29.06999969482422
2011-11-25,28.739999771118164
2011-11-28,29.81999969482422
2011-11-29,30.040000915527344
2011-11-30,31.850000381469727
2011-12-01,31.579999923706055
2011-12-02,31.510000228881836
2011-12-05,31.610000610351562
2011-12-06,31.3799991607666
2011-12-07,31.540000915527344
2011-12-08,30.34000015258789
2011-12-09,30.81999969482422
2011-12-12,30.040000915527344
2011-12-13,29.520000457763672
2011-12-14,29.15999984741211
2011-12-15,29.239999771118164
2011-12-16,29.450000762939453
2011-12-19,28.790000915527344
2011-12-20,29.84000015258789
2011-12-21,29.959999084472656
2011-12-22,30.15999984741211
2011-12-23,29.860000610351562
2011-12-27,30.110000610351562
2011-12-28,29.68000030517578
2011-12-29,29.899999618530273
2011-12-30,30.06999969482422
2012-01-03,30.920000076293945
2012-01-04,30.729999542236328
2012-01-05,30.40999984741211
2012-01-06,30.010000228881836
2012-01-09,30.1200008392334
2012-01-10,30.6299991607666
2012-01-11,30.8799991607666
2012-01-12,31.020000457763672
2012-01-13,30.979999542236328
2012-01-17,31.25
2012-01-18,31.809999465942383
2012-01-19,32.02000045776367
2012-01-20,32.06999969482422
2012-01-23,32.400001525878906
2012-01-24,32.22999954223633
2012-01-25,32.720001220703125
2012-01-26,32.97999954223633
2012-01-27,33.279998779296875
2012-01-30,32.65999984741211
2012-01-31,32.84000015258789
2012-02-01,33.470001220703125
2012-02-02,33.9900016784668
2012-02-03,34.099998474121094
2012-02-06,33.83000183105469
2012-02-07,33.790000915527344
2012-02-08,33.779998779296875
2012-02-09,33.81999969482422
2012-02-10,33.41999816894531
2012-02-13,33.56999969482422
2012-02-14,33.470001220703125
2012-02-15,33.66999816894531
2012-02-16,33.9900016784668
2012-02-17,34.220001220703125
2012-02-21,34.279998779296875
2012-02-22,34.060001373291016
2012-02-23,34.18000030517578
2012-02-24,34.189998626708984
2012-02-27,34.02000045776367
2012-02-28,34.290000915527344
2012-02-29,34.43000030517578
2012-03-01,34.779998779296875
2012-03-02,34.810001373291016
2012-03-05,34.41999816894531
2012-03-06,33.38999938964844
2012-03-07,34.2599983215332
2012-03-08,34.86000061035156
2012-03-09,34.59000015258789
2012-03-12,34.439998626708984
2012-03-13,35.58000183105469
2012-03-14,35.15999984741211
2012-03-15,35.56999969482422
2012-03-16,35.81999969482422
2012-03-19,36.34000015258789
2012-03-20,35.650001525878906
2012-03-21,35.65999984741211
2012-03-22,35.43000030517578
2012-03-23,35.61000061035156
2012-03-26,36.279998779296875
2012-03-27,36.20000076293945
2012-03-28,35.810001373291016
2012-03-29,35.54999923706055
2012-03-30,35.83000183105469
2012-04-02,36.380001068115234
2012-04-03,36.06999969482422
2012-04-04,35.630001068115234
2012-04-05,36.04999923706055
2012-04-09,35.75
2012-04-10,34.90999984741211
2012-04-11,35.59000015258789
2012-04-12,36.45000076293945
2012-04-13,36.02000045776367
2012-04-16,35.849998474121094
2012-04-17,36.220001220703125
2012-04-18,36.61000061035156
2012-04-19,36.650001525878906
2012-04-20,36.86000061035156
2012-04-23,36.16999816894531
2012-04-24,35.88999938964844
2012-04-25,36.689998626708984
2012-04-26,36.83000183105469
2012-04-27,36.72999954223633
2012-04-30,36.65999984741211
2012-05-01,36.63999938964844
2012-05-02,36.939998626708984
2012-05-03,36.41999816894531
2012-05-04,35.91999816894531
2012-05-07,35.619998931884766
2012-05-08,35.099998474121094
2012-05-09,34.459999084472656
2012-05-10,34.58000183105469
2012-05-11,34.45000076293945
2012-05-14,33.310001373291016
2012-05-15,33.029998779296875
2012-05-16,32.5099983215332
2012-05-17,31.969999313354492
2012-05-18,31.670000076293945
2012-05-21,32.540000915527344
2012-05-22,31.989999771118164
2012-05-23,31.770000457763672
2012-05-24,31.56999969482422
2012-05-25,31.6299991607666
2012-05-29,32.40999984741211
2012-05-30,31.940000534057617
2012-05-31,31.889999389648438
2012-06-01,30.40999984741211
2012-06-04,30.149999618530273
2012-06-05,30.790000915527344
2012-06-06,31.649999618530273
2012-06-07,31.84000015258789
2012-06-08,31.709999084472656
2012-06-11,31.110000610351562
2012-06-12,31.600000381469727
2012-06-13,31.459999084472656
2012-06-14,31.600000381469727
2012-06-15,31.6299991607666
2012-06-18,31.690000534057617
2012-06-19,32.41999816894531
2012-06-20,32.70000076293945
2012-06-21,31.780000686645508
2012-06-22,31.93000030517578
2012-06-25,31.200000762939453
2012-06-26,31.15999984741211
2012-06-27,31.290000915527344
2012-06-28,30.959999084472656
2012-06-29,31.979999542236328
2012-07-02,31.8799991607666
2012-07-03,31.950000762939453
2012-07-05,31.809999465942383
2012-07-06,31.530000686645508
2012-07-09,31.329999923706055
2012-07-10,31.219999313354492
2012-07-11,31.18000030517578
2012-07-12,30.56999969482422
2012-07-13,30.90999984741211
2012-07-16,30.899999618530273
2012-07-17,31.110000610351562
2012-07-18,31.200000762939453
2012-07-19,31.75
2012-07-20,31.190000534057617
2012-07-23,30.469999313354492
2012-07-24,29.969999313354492
2012-07-25,29.690000534057617
2012-07-26,29.639999389648438
2012-07-27,30.43000030517578
2012-07-30,30.350000381469727
2012-07-31,30.09000015258789
2012-08-01,30.170000076293945
2012-08-02,29.639999389648438
2012-08-03,30.610000610351562
2012-08-06,30.8799991607666
2012-08-07,31.309999465942383
2012-08-08,31.149999618530273
2012-08-09,31.100000381469727
2012-08-10,30.899999618530273
2012-08-13,30.729999542236328
2012-08-14,30.90999984741211
2012-08-15,31.15999984741211
2012-08-16,31.75
2012-08-17,32.02000045776367
2012-08-20,32.2400016784668
2012-08-21,32.34000015258789
2012-08-22,32.40999984741211
2012-08-23,32.2400016784668
2012-08-24,32.15999984741211
2012-08-27,31.950000762939453
2012-08-28,32.15999984741211
2012-08-29,32.20000076293945
2012-08-30,31.739999771118164
2012-08-31,32.2599983215332
2012-09-04,32.0099983215332
2012-09-05,31.889999389648438
2012-09-06,32.349998474121094
2012-09-07,32.959999084472656
2012-09-10,32.849998474121094
2012-09-11,33.29999923706055
2012-09-12,33.47999954223633
2012-09-13,34.15999984741211
2012-09-14,34.36000061035156
2012-09-17,34.34000015258789
2012-09-18,34.29999923706055
2012-09-19,34.459999084472656
2012-09-20,34.13999938964844
2012-09-21,33.939998626708984
2012-09-24,33.81999969482422
2012-09-25,33.59000015258789
2012-09-26,33.41999816894531
2012-09-27,34.11000061035156
2012-09-28,34.0099983215332
2012-10-01,34.06999969482422
2012-10-02,34.279998779296875
2012-10-03,34.11000061035156
2012-10-04,33.86000061035156
2012-10-05,34.09000015258789
2012-10-08,33.83000183105469
2012-10-09,33.47999954223633
2012-10-10,33.25
2012-10-11,33.369998931884766
2012-10-12,33.58000183105469
2012-10-15,33.84000015258789
2012-10-16,34.36000061035156
2012-10-17,34.709999084472656
2012-10-18,34.599998474121094
2012-10-19,34.25
2012-10-22,34.36000061035156
2012-10-23,34.130001068115234
2012-10-24,34.11000061035156
2012-10-25,34.849998474121094
2012-10-26,34.689998626708984
2012-10-31,34.5099983215332
2012-11-01,35.130001068115234
2012-11-02,35.13999938964844
2012-11-05,34.810001373291016
2012-11-06,35.060001373291016
2012-11-07,34.59000015258789
2012-11-08,34.040000915527344
2012-11-09,34.2400016784668
2012-11-12,34.290000915527344
2012-11-13,33.90999984741211
2012-11-14,33.29999923706055
2012-11-15,33.36000061035156
2012-11-16,33.70000076293945
2012-11-19,34.36000061035156
2012-11-20,34.40999984741211
2012-11-21,34.650001525878906
2012-11-23,35.11000061035156
2012-11-26,35.060001373291016
2012-11-27,35.5
2012-11-28,35.75
2012-11-29,35.75
2012-11-30,35.79999923706055
2012-12-03,35.68000030517578
2012-12-04,35.04999923706055
2012-12-05,35.27000045776367
2012-12-06,35.709999084472656
2012-12-07,35.56999969482422
2012-12-10,35.7400016784668
2012-12-11,35.72999954223633
2012-12-12,36.18000030517578
2012-12-13,36.33000183105469
2012-12-14,36.439998626708984
2012-12-17,36.5
2012-12-18,36.83000183105469
2012-12-19,36.97999954223633
2012-12-20,37.25
2012-12-21,36.84000015258789
2012-12-24,35.36000061035156
2012-12-26,35.369998931884766
2012-12-27,35.27000045776367
2012-12-28,35.11000061035156
2012-12-31,35.45000076293945
2013-01-02,36.790000915527344
2013-01-03,36.970001220703125
2013-01-04,37.369998931884766
2013-01-07,37.540000915527344
2013-01-08,37.59000015258789
2013-01-09,37.86000061035156
2013-01-10,38.099998474121094
2013-01-11,37.72999954223633
2013-01-14,37.689998626708984
2013-01-15,37.77000045776367
2013-01-16,37.650001525878906
2013-01-17,38.130001068115234
2013-01-18,38.06999969482422
2013-01-22,38.29999923706055
2013-01-23,38.099998474121094
2013-01-24,38.27000045776367
2013-01-25,38.279998779296875
2013-01-28,38.06999969482422
2013-01-29,38.16999816894531
2013-01-30,38.27000045776367
2013-01-31,38.91999816894531
2013-02-01,39.279998779296875
2013-02-04,38.689998626708984
2013-02-05,39.0
2013-02-06,38.29999923706055
2013-02-07,38.130001068115234
2013-02-08,39.11000061035156
2013-02-11,38.9900016784668
2013-02-12,38.970001220703125
2013-02-13,39.119998931884766
2013-02-14,39.150001525878906
2013-02-15,39.130001068115234
2013-02-19,38.56999969482422
2013-02-20,37.77000045776367
2013-02-21,37.400001525878906
2013-02-22,38.08000183105469
2013-02-25,37.56999969482422
2013-02-26,37.81999969482422
2013-02-27,38.380001068115234
2013-02-28,38.34000015258789
2013-03-01,38.470001220703125
2013-03-04,38.439998626708984
2013-03-05,38.470001220703125
2013-03-06,38.68000030517578
2013-03-07,38.560001373291016
2013-03-08,38.65999984741211
2013-03-11,38.779998779296875
2013-03-12,38.43000030517578
2013-03-13,38.540000915527344
2013-03-14,38.779998779296875
2013-03-15,38.75
2013-03-18,38.619998931884766
2013-03-19,38.61000061035156
2013-03-20,39.27000045776367
2013-03-21,39.13999938964844
2013-03-22,39.18000030517578
2013-03-25,39.16999816894531
2013-03-26,40.06999969482422
2013-03-27,40.029998779296875
2013-03-28,40.060001373291016
2013-04-01,39.4900016784668
2013-04-02,39.81999969482422
2013-04-03,39.33000183105469
2013-04-04,39.27000045776367
2013-04-05,38.79999923706055
2013-04-08,39.2400016784668
2013-04-09,39.77000045776367
2013-04-10,40.119998931884766
2013-04-11,40.29999923706055
2013-04-12,40.22999954223633
2013-04-15,39.0099983215332
2013-04-16,39.7400016784668
2013-04-17,39.13999938964844
2013-04-18,39.150001525878906
2013-04-19,39.52000045776367
2013-04-22,39.97999954223633
2013-04-23,40.38999938964844
2013-04-24,40.84000015258789
2013-04-25,41.72999954223633
2013-04-26,41.79999923706055
2013-04-29,42.209999084472656
2013-04-30,42.209999084472656
2013-05-01,41.880001068115234
2013-05-02,42.119998931884766
2013-05-03,42.34000015258789
2013-05-06,42.72999954223633
2013-05-07,43.0099983215332
2013-05-08,43.349998474121094
2013-05-09,43.2400016784668
2013-05-10,43.33000183105469
2013-05-13,43.52000045776367
2013-05-14,43.790000915527344
2013-05-15,43.5
2013-05-16,43.20000076293945
2013-05-17,43.459999084472656
2013-05-20,43.81999969482422
2013-05-21,43.650001525878906
2013-05-22,42.84000015258789
2013-05-23,42.34000015258789
2013-05-24,42.060001373291016
2013-05-28,42.59000015258789
2013-05-29,42.33000183105469
2013-05-30,42.41999816894531
2013-05-31,41.90999984741211
2013-06-03,42.5
2013-06-04,42.33000183105469
2013-06-05,41.56999969482422
2013-06-06,41.560001373291016
2013-06-07,41.939998626708984
2013-06-10,42.34000015258789
2013-06-11,41.619998931884766
2013-06-12,41.540000915527344
2013-06-13,41.970001220703125
2013-06-14,41.709999084472656
2013-06-17,42.09000015258789
2013-06-18,42.75
2013-06-19,42.0
2013-06-20,40.33000183105469
2013-06-21,39.779998779296875
2013-06-24,38.52000045776367
2013-06-25,39.290000915527344
2013-06-26,39.970001220703125
2013-06-27,40.34000015258789
2013-06-28,40.33000183105469
2013-07-01,40.59000015258789
2013-07-02,40.2599983215332
2013-07-03,40.34000015258789
2013-07-05,40.41999816894531
2013-07-08,40.459999084472656
2013-07-09,40.31999969482422
2013-07-10,40.439998626708984
2013-07-11,41.70000076293945
2013-07-12,41.22999954223633
2013-07-15,41.40999984741211
2013-07-16,41.59000015258789
2013-07-17,41.779998779296875
2013-07-18,41.97999954223633
2013-07-19,42.11000061035156
2013-07-22,42.290000915527344
2013-07-23,42.25
2013-07-24,42.040000915527344
2013-07-25,42.06999969482422
2013-07-26,41.900001525878906
2013-07-29,41.56999969482422
2013-07-30,41.88999938964844
2013-07-31,41.939998626708984
2013-08-01,42.86000061035156
2013-08-02,42.95000076293945
2013-08-05,42.84000015258789
2013-08-06,42.65999984741211
2013-08-07,42.58000183105469
2013-08-08,43.0099983215332
2013-08-09,42.65999984741211
2013-08-12,42.900001525878906
2013-08-13,43.29999923706055
2013-08-14,43.290000915527344
2013-08-15,42.79999923706055
2013-08-16,42.790000915527344
2013-08-19,42.7599983215332
2013-08-20,42.75
2013-08-21,42.540000915527344
2013-08-22,42.810001373291016
2013-08-23,43.25
2013-08-26,43.099998474121094
2013-08-27,42.47999954223633
2013-08-28,42.619998931884766
2013-08-29,42.90999984741211
2013-08-30,42.97999954223633
2013-09-03,43.779998779296875
2013-09-04,44.16999816894531
2013-09-05,44.20000076293945
2013-09-06,44.439998626708984
2013-09-09,45.40999984741211
2013-09-10,46.09000015258789
2013-09-11,46.540000915527344
2013-09-12,46.119998931884766
2013-09-13,46.40999984741211
2013-09-16,46.900001525878906
2013-09-17,47.0099983215332
2013-09-18,47.810001373291016
2013-09-19,47.810001373291016
2013-09-20,47.43000030517578
2013-09-23,47.400001525878906
2013-09-24,47.400001525878906
2013-09-25,47.529998779296875
2013-09-26,47.7400016784668
2013-09-27,47.459999084472656
2013-09-30,47.40999984741211
2013-10-01,47.959999084472656
2013-10-02,48.209999084472656
2013-10-03,48.34000015258789
2013-10-04,48.45000076293945
2013-10-07,48.20000076293945
2013-10-08,47.709999084472656
2013-10-09,47.849998474121094
2013-10-10,48.65999984741211
2013-10-11,49.150001525878906
2013-10-14,49.34000015258789
2013-10-15,49.4900016784668
2013-10-16,49.83000183105469
2013-10-17,50.2400016784668
2013-10-18,51.22999954223633
2013-10-21,51.58000183105469
2013-10-22,51.04999923706055
2013-10-23,50.25
2013-10-24,50.83000183105469
2013-10-25,50.7599983215332
2013-10-28,50.36000061035156
2013-10-29,49.93000030517578
2013-10-30,50.41999816894531
2013-10-31,49.72999954223633
2013-11-01,50.0099983215332
2013-11-04,49.9900016784668
2013-11-05,49.63999938964844
2013-11-06,50.04999923706055
2013-11-07,48.790000915527344
2013-11-08,49.06999969482422
2013-11-11,49.43000030517578
2013-11-12,49.16999816894531
2013-11-13,49.540000915527344
2013-11-14,49.70000076293945
2013-11-15,49.97999954223633
2013-11-18,50.099998474121094
2013-11-19,49.279998779296875
2013-11-20,48.630001068115234
2013-11-21,49.2400016784668
2013-11-22,49.31999969482422
2013-11-25,49.279998779296875
2013-11-26,49.310001373291016
2013-11-27,49.90999984741211
2013-11-29,50.099998474121094
2013-12-02,50.130001068115234
2013-12-03,50.25
2013-12-04,50.7400016784668
2013-12-05,50.849998474121094
2013-12-06,51.47999954223633
2013-12-09,51.849998474121094
2013-12-10,51.849998474121094
2013-12-11,51.16999816894531
2013-12-12,51.290000915527344
2013-12-13,51.59000015258789
2013-12-16,52.310001373291016
2013-12-17,52.33000183105469
2013-12-18,52.970001220703125
2013-12-19,52.310001373291016
2013-12-20,51.959999084472656
2013-12-23,52.04999923706055
2013-12-24,52.54999923706055
2013-12-26,52.66999816894531
2013-12-27,52.7400016784668
2013-12-30,52.97999954223633
2013-12-31,53.400001525878906
2014-01-02,53.119998931884766
2014-01-03,53.15999984741211
2014-01-06,53.18000030517578
2014-01-07,54.310001373291016
2014-01-08,54.7599983215332
2014-01-09,54.29999923706055
2014-01-10,54.63999938964844
2014-01-13,53.959999084472656
2014-01-14,54.52000045776367
2014-01-15,54.63999938964844
2014-01-16,54.290000915527344
2014-01-17,54.790000915527344
2014-01-21,54.66999816894531
2014-01-22,53.66999816894531
2014-01-23,52.68000030517578
2014-01-24,50.36000061035156
2014-01-27,50.54999923706055
2014-01-28,51.15999984741211
2014-01-29,50.33000183105469
2014-01-30,51.15999984741211
2014-01-31,51.619998931884766
2014-02-03,50.130001068115234
2014-02-04,50.54999923706055
2014-02-05,49.33000183105469
2014-02-06,51.2599983215332
2014-02-07,51.68000030517578
2014-02-10,51.09000015258789
2014-02-11,52.06999969482422
2014-02-12,52.2599983215332
2014-02-13,52.2400016784668
2014-02-14,52.849998474121094
2014-02-18,52.38999938964844
2014-02-19,51.81999969482422
2014-02-20,52.58000183105469
2014-02-21,52.75
2014-02-24,53.59000015258789
2014-02-25,53.689998626708984
2014-02-26,53.83000183105469
2014-02-27,54.790000915527344
2014-02-28,54.93000030517578
2014-03-03,54.47999954223633
2014-03-04,55.5099983215332
2014-03-05,55.70000076293945
2014-03-06,56.16999816894531
2014-03-07,55.47999954223633
2014-03-10,54.41999816894531
2014-03-11,54.56999969482422
2014-03-12,54.56999969482422
2014-03-13,53.439998626708984
2014-03-14,52.9900016784668
2014-03-17,53.66999816894531
2014-03-18,53.95000076293945
2014-03-19,53.040000915527344
2014-03-20,52.2400016784668
2014-03-21,51.849998474121094
2014-03-24,51.720001220703125
2014-03-25,51.34000015258789
2014-03-26,50.880001068115234
2014-03-27,50.29999923706055
2014-03-28,50.70000076293945
2014-03-31,51.56999969482422
2014-04-01,53.040000915527344
2014-04-02,52.84000015258789
2014-04-03,52.41999816894531
2014-04-04,51.599998474121094
2014-04-07,50.34000015258789
2014-04-08,50.54999923706055
2014-04-09,51.7599983215332
2014-04-10,51.47999954223633
2014-04-11,50.83000183105469
2014-04-14,50.709999084472656
2014-04-15,49.95000076293945
2014-04-16,50.599998474121094
2014-04-17,50.90999984741211
2014-04-21,50.959999084472656
2014-04-22,51.75
2014-04-23,51.2599983215332
2014-04-24,51.5
2014-04-25,50.349998474121094
2014-04-28,49.56999969482422
2014-04-29,49.9900016784668
2014-04-30,49.95000076293945
2014-05-01,49.97999954223633
2014-05-02,50.790000915527344
2014-05-05,50.59000015258789
2014-05-06,50.34000015258789
2014-05-07,49.560001373291016
2014-05-08,48.27000045776367
2014-05-09,48.93000030517578
2014-05-12,49.380001068115234
2014-05-13,48.9900016784668
2014-05-14,48.720001220703125
2014-05-15,48.290000915527344
2014-05-16,48.400001525878906
2014-05-19,48.61000061035156
2014-05-20,48.29999923706055
2014-05-21,48.900001525878906
2014-05-22,49.380001068115234
2014-05-23,49.709999084472656
2014-05-27,49.900001525878906
2014-05-28,50.099998474121094
2014-05-29,50.09000015258789
2014-05-30,50.040000915527344
2014-06-02,50.310001373291016
2014-06-03,49.52000045776367
2014-06-04,49.310001373291016
2014-06-05,49.34000015258789
2014-06-06,49.029998779296875
2014-06-09,48.33000183105469
2014-06-10,47.93000030517578
2014-06-11,48.68000030517578
2014-06-12,48.33000183105469
2014-06-13,48.91999816894531
2014-06-16,48.41999816894531
2014-06-17,48.40999984741211
2014-06-18,48.470001220703125
2014-06-19,48.83000183105469
2014-06-20,49.11000061035156
2014-06-23,48.70000076293945
2014-06-24,48.790000915527344
2014-06-25,48.79999923706055
2014-06-26,49.93000030517578
2014-06-27,50.099998474121094
2014-06-30,50.45000076293945
2014-07-01,50.97999954223633
2014-07-02,51.45000076293945
2014-07-03,51.56999969482422
2014-07-07,51.34000015258789
2014-07-08,50.29999923706055
2014-07-09,50.209999084472656
2014-07-10,49.77000045776367
2014-07-11,49.7400016784668
2014-07-14,49.790000915527344
2014-07-15,49.7599983215332
2014-07-16,50.119998931884766
2014-07-17,49.13999938964844
2014-07-18,49.41999816894531
2014-07-21,49.81999969482422
2014-07-22,50.52000045776367
2014-07-23,50.59000015258789
2014-07-24,50.400001525878906
2014-07-25,50.369998931884766
2014-07-28,50.91999816894531
2014-07-29,51.029998779296875
2014-07-30,51.130001068115234
2014-07-31,50.540000915527344
2014-08-01,50.34000015258789
2014-08-04,50.72999954223633
2014-08-05,49.529998779296875
2014-08-06,48.880001068115234
2014-08-07,47.459999084472656
2014-08-08,47.90999984741211
2014-08-11,47.93000030517578
2014-08-12,47.900001525878906
2014-08-13,48.33000183105469
2014-08-14,49.0
2014-08-15,48.689998626708984
2014-08-18,48.95000076293945
2014-08-19,49.349998474121094
2014-08-20,49.16999816894531
2014-08-21,49.099998474121094
2014-08-22,48.689998626708984
2014-08-25,48.75
2014-08-26,48.47999954223633
2014-08-27,48.38999938964844
2014-08-28,48.11000061035156
2014-08-29,47.75
2014-09-02,46.470001220703125
2014-09-03,46.81999969482422
2014-09-04,46.810001373291016
2014-09-05,46.7599983215332
2014-09-08,46.2599983215332
2014-09-09,46.31999969482422
2014-09-10,45.88999938964844
2014-09-11,45.79999923706055
2014-09-12,45.599998474121094
2014-09-15,44.93000030517578
2014-09-16,44.84000015258789
2014-09-17,44.13999938964844
2014-09-18,44.84000015258789
2014-09-19,44.849998474121094
2014-09-22,44.36000061035156
2014-09-23,44.18000030517578
2014-09-24,44.279998779296875
2014-09-25,43.439998626708984
2014-09-26,44.150001525878906
2014-09-29,43.27000045776367
2014-09-30,43.400001525878906
2014-10-01,42.779998779296875
2014-10-02,42.70000076293945
2014-10-03,42.95000076293945
2014-10-06,43.81999969482422
2014-10-07,42.959999084472656
2014-10-08,43.5
2014-10-09,42.540000915527344
2014-10-10,42.0
2014-10-13,41.5099983215332
2014-10-14,41.709999084472656
2014-10-15,41.599998474121094
2014-10-16,42.400001525878906
2014-10-17,43.31999969482422
2014-10-20,43.59000015258789
2014-10-21,44.27000045776367
2014-10-22,43.97999954223633
2014-10-23,44.08000183105469
2014-10-24,44.25
2014-10-27,43.7599983215332
2014-10-28,44.279998779296875
2014-10-29,44.45000076293945
2014-10-30,44.84000015258789
2014-10-31,45.58000183105469
2014-11-03,45.189998626708984
2014-11-04,44.38999938964844
2014-11-05,43.63999938964844
2014-11-06,42.959999084472656
2014-11-07,43.27000045776367
2014-11-10,43.65999984741211
2014-11-11,44.36000061035156
2014-11-12,44.279998779296875
2014-11-13,44.68000030517578
2014-11-14,45.15999984741211
2014-11-17,44.599998474121094
2014-11-18,44.33000183105469
2014-11-19,44.0099983215332
2014-11-20,43.90999984741211
2014-11-21,44.54999923706055
2014-11-24,44.65999984741211
2014-11-25,44.40999984741211
2014-11-26,44.599998474121094
2014-11-28,44.18000030517578
2014-12-01,43.58000183105469
2014-12-02,43.5099983215332
2014-12-03,43.02000045776367
2014-12-04,42.290000915527344
2014-12-05,42.189998626708984
2014-12-08,41.349998474121094
2014-12-09,40.970001220703125
2014-12-10,40.58000183105469
2014-12-11,40.66999816894531
2014-12-12,40.06999969482422
2014-12-15,39.91999816894531
2014-12-16,39.33000183105469
2014-12-17,38.70000076293945
2014-12-18,39.529998779296875
2014-12-19,39.90999984741211
2014-12-22,37.77000045776367
2014-12-23,37.959999084472656
2014-12-24,38.310001373291016
2014-12-26,38.439998626708984
2014-12-29,38.529998779296875
2014-12-30,38.36000061035156
2014-12-31,38.470001220703125
2015-01-02,37.7599983215332
2015-01-05,36.88999938964844
2015-01-06,36.20000076293945
2015-01-07,36.849998474121094
2015-01-08,37.13999938964844
2015-01-09,37.0099983215332
2015-01-12,36.810001373291016
2015-01-13,37.279998779296875
2015-01-14,36.9900016784668
2015-01-15,37.029998779296875
2015-01-16,36.86000061035156
2015-01-20,35.959999084472656
2015-01-21,36.560001373291016
2015-01-22,37.310001373291016
2015-01-23,37.130001068115234
2015-01-26,37.79999923706055
2015-01-27,38.529998779296875
2015-01-28,38.029998779296875
2015-01-29,37.97999954223633
2015-01-30,37.400001525878906
2015-02-02,38.0
2015-02-03,38.90999984741211
2015-02-04,38.15999984741211
2015-02-05,38.279998779296875
2015-02-06,38.4900016784668
2015-02-09,38.2599983215332
2015-02-10,39.18000030517578
2015-02-11,38.75
2015-02-12,39.31999969482422
2015-02-13,40.0099983215332
2015-02-17,40.189998626708984
2015-02-18,40.400001525878906
2015-02-19,40.470001220703125
2015-02-20,40.439998626708984
2015-02-23,40.15999984741211
2015-02-24,39.59000015258789
2015-02-25,38.72999954223633
2015-02-26,38.52000045776367
2015-02-27,38.59000015258789
2015-03-02,38.68000030517578
2015-03-03,38.95000076293945
2015-03-04,38.630001068115234
2015-03-05,38.400001525878906
2015-03-06,37.63999938964844
2015-03-09,37.349998474121094
2015-03-10,36.060001373291016
2015-03-11,35.529998779296875
2015-03-12,36.11000061035156
2015-03-13,35.79999923706055
2015-03-16,35.849998474121094
2015-03-17,35.779998779296875
2015-03-18,36.40999984741211
2015-03-19,36.88999938964844
2015-03-20,37.380001068115234
2015-03-23,37.31999969482422
2015-03-24,37.380001068115234
2015-03-25,37.189998626708984
2015-03-26,36.81999969482422
2015-03-27,36.900001525878906
2015-03-30,36.9900016784668
2015-03-31,36.65999984741211
2015-04-01,36.939998626708984
2015-04-02,37.4900016784668
2015-04-06,37.95000076293945
2015-04-07,37.900001525878906
2015-04-08,38.470001220703125
2015-04-09,39.939998626708984
2015-04-10,39.540000915527344
2015-04-13,38.70000076293945
2015-04-14,38.130001068115234
2015-04-15,37.970001220703125
2015-04-16,38.279998779296875
2015-04-17,37.52000045776367
2015-04-20,37.720001220703125
2015-04-21,37.97999954223633
2015-04-22,38.13999938964844
2015-04-23,37.959999084472656
2015-04-24,38.689998626708984
2015-04-27,38.560001373291016
2015-04-28,38.88999938964844
2015-04-29,37.58000183105469
2015-04-30,37.27000045776367
2015-05-01,37.4900016784668
2015-05-04,38.09000015258789
2015-05-05,37.58000183105469
2015-05-06,37.31999969482422
2015-05-07,37.150001525878906
2015-05-08,38.02000045776367
2015-05-11,37.630001068115234
2015-05-12,37.5099983215332
2015-05-13,37.599998474121094
2015-05-14,37.709999084472656
2015-05-15,37.939998626708984
2015-05-18,37.63999938964844
2015-05-19,37.220001220703125
2015-05-20,37.439998626708984
2015-05-21,38.0099983215332
2015-05-22,38.0099983215332
2015-05-26,37.27000045776367
2015-05-27,37.61000061035156
2015-05-28,37.13999938964844
2015-05-29,36.939998626708984
2015-06-01,36.29999923706055
2015-06-02,36.54999923706055
2015-06-03,36.5099983215332
2015-06-04,37.09000015258789
2015-06-05,36.95000076293945
2015-06-08,36.29999923706055
2015-06-09,35.970001220703125
2015-06-10,36.349998474121094
2015-06-11,36.38999938964844
2015-06-12,36.25
2015-06-15,36.029998779296875
2015-06-16,36.11000061035156
2015-06-17,36.220001220703125
2015-06-18,36.45000076293945
2015-06-19,36.33000183105469
2015-06-22,36.2599983215332
2015-06-23,36.38999938964844
2015-06-24,36.060001373291016
2015-06-25,35.880001068115234
2015-06-26,35.45000076293945
2015-06-29,34.220001220703125
2015-06-30,35.099998474121094
2015-07-01,35.70000076293945
2015-07-02,36.5
2015-07-06,36.54999923706055
2015-07-07,36.310001373291016
2015-07-08,34.880001068115234
2015-07-09,35.709999084472656
2015-07-10,36.529998779296875
2015-07-13,36.95000076293945
2015-07-14,37.56999969482422
2015-07-15,36.90999984741211
2015-07-16,37.060001373291016
2015-07-17,37.130001068115234
2015-07-20,37.02000045776367
2015-07-21,37.040000915527344
2015-07-22,36.5
2015-07-23,37.09000015258789
2015-07-24,36.65999984741211
2015-07-27,35.84000015258789
2015-07-28,36.4900016784668
2015-07-29,36.83000183105469
2015-07-30,36.79999923706055
2015-07-31,37.25
2015-08-03,36.650001525878906
2015-08-04,37.130001068115234
