,COOP
2016-01-19,26.760000228881836
2016-01-20,25.68000030517578
2016-01-21,25.920000076293945
2016-01-22,27.0
2016-01-25,27.239999771118164
2016-01-26,27.479999542236328
2016-01-27,27.479999542236328
2016-01-28,27.239999771118164
2016-01-29,29.040000915527344
2016-02-01,30.0
2016-02-02,29.760000228881836
2016-02-03,30.239999771118164
2016-02-04,30.239999771118164
2016-02-05,29.760000228881836
2016-02-08,28.799999237060547
2016-02-09,28.68000030517578
2016-02-10,28.559999465942383
2016-02-11,27.959999084472656
2016-02-12,28.200000762939453
2016-02-16,28.200000762939453
2016-02-17,28.079999923706055
2016-02-18,28.079999923706055
2016-02-19,28.68000030517578
2016-02-22,29.280000686645508
2016-02-23,29.280000686645508
2016-02-24,28.079999923706055
2016-02-25,28.31999969482422
2016-02-26,28.200000762939453
2016-02-29,29.280000686645508
2016-03-01,28.440000534057617
2016-03-02,28.31999969482422
2016-03-03,27.959999084472656
2016-03-04,27.600000381469727
2016-03-07,27.84000015258789
2016-03-08,27.360000610351562
2016-03-09,27.84000015258789
2016-03-10,27.600000381469727
2016-03-11,27.959999084472656
2016-03-14,27.719999313354492
2016-03-15,27.84000015258789
2016-03-16,27.84000015258789
2016-03-17,27.84000015258789
2016-03-18,28.200000762939453
2016-03-21,28.440000534057617
2016-03-22,28.559999465942383
2016-03-23,28.200000762939453
2016-03-24,27.959999084472656
2016-03-28,28.200000762939453
2016-03-29,27.959999084472656
2016-03-30,27.719999313354492
2016-03-31,28.079999923706055
2016-04-01,27.719999313354492
2016-04-04,28.079999923706055
2016-04-05,28.200000762939453
2016-04-06,28.200000762939453
2016-04-07,27.959999084472656
2016-04-08,27.959999084472656
2016-04-11,27.719999313354492
2016-04-12,28.200000762939453
2016-04-13,27.84000015258789
2016-04-14,27.84000015258789
2016-04-15,27.360000610351562
2016-04-18,27.360000610351562
2016-04-19,27.479999542236328
2016-04-20,27.360000610351562
2016-04-21,27.239999771118164
2016-04-22,27.360000610351562
2016-04-25,27.600000381469727
2016-04-26,27.239999771118164
2016-04-27,26.280000686645508
2016-04-28,25.920000076293945
2016-04-29,26.760000228881836
2016-05-02,27.0
2016-05-03,27.1200008392334
2016-05-04,27.479999542236328
2016-05-05,27.479999542236328
2016-05-06,27.360000610351562
2016-05-09,27.479999542236328
2016-05-10,27.479999542236328
2016-05-11,27.600000381469727
2016-05-12,27.479999542236328
2016-05-13,27.719999313354492
2016-05-16,28.440000534057617
2016-05-17,28.559999465942383
2016-05-18,28.559999465942383
2016-05-19,28.68000030517578
2016-05-20,28.079999923706055
2016-05-23,27.600000381469727
2016-05-24,27.719999313354492
2016-05-25,28.31999969482422
2016-05-26,28.200000762939453
2016-05-27,28.079999923706055
2016-05-31,28.440000534057617
2016-06-01,28.200000762939453
2016-06-02,28.079999923706055
2016-06-03,27.600000381469727
2016-06-06,27.959999084472656
2016-06-07,28.440000534057617
2016-06-08,28.079999923706055
2016-06-09,27.959999084472656
2016-06-10,28.079999923706055
2016-06-13,26.639999389648438
2016-06-14,25.559999465942383
2016-06-15,25.31999969482422
2016-06-16,25.68000030517578
2016-06-17,25.559999465942383
2016-06-20,25.920000076293945
2016-06-21,26.8799991607666
2016-06-22,27.239999771118164
2016-06-23,28.559999465942383
2016-06-24,27.600000381469727
2016-06-27,25.920000076293945
2016-06-28,25.559999465942383
2016-06-29,25.920000076293945
2016-06-30,26.639999389648438
2016-07-01,26.8799991607666
2016-07-05,26.639999389648438
2016-07-06,27.0
2016-07-07,26.639999389648438
2016-07-08,26.760000228881836
2016-07-11,26.760000228881836
2016-07-12,27.360000610351562
2016-07-13,27.239999771118164
2016-07-14,27.0
2016-07-15,27.0
2016-07-18,27.600000381469727
2016-07-19,27.479999542236328
2016-07-20,27.600000381469727
2016-07-21,27.719999313354492
2016-07-22,27.479999542236328
2016-07-25,27.1200008392334
2016-07-26,27.719999313354492
2016-07-27,28.559999465942383
2016-07-28,29.15999984741211
2016-07-29,29.040000915527344
2016-08-01,29.399999618530273
2016-08-02,28.799999237060547
2016-08-03,29.040000915527344
2016-08-04,28.559999465942383
2016-08-05,27.959999084472656
2016-08-08,27.959999084472656
2016-08-09,27.719999313354492
2016-08-10,27.600000381469727
2016-08-11,27.84000015258789
2016-08-12,27.959999084472656
2016-08-15,28.440000534057617
2016-08-16,28.200000762939453
2016-08-17,27.479999542236328
2016-08-18,27.84000015258789
2016-08-19,27.600000381469727
2016-08-22,27.719999313354492
2016-08-23,28.079999923706055
2016-08-24,27.719999313354492
2016-08-25,28.079999923706055
2016-08-26,28.200000762939453
2016-08-29,28.440000534057617
2016-08-30,28.68000030517578
2016-08-31,29.8799991607666
2016-09-01,29.760000228881836
2016-09-02,29.399999618530273
2016-09-06,29.8799991607666
2016-09-07,29.280000686645508
2016-09-08,29.8799991607666
2016-09-09,29.639999389648438
2016-09-12,29.760000228881836
2016-09-13,29.399999618530273
2016-09-14,29.520000457763672
2016-09-15,29.399999618530273
2016-09-16,28.559999465942383
2016-09-19,28.559999465942383
2016-09-20,28.079999923706055
2016-09-21,28.079999923706055
2016-09-22,27.600000381469727
2016-09-23,27.360000610351562
2016-09-26,27.360000610351562
2016-09-27,27.239999771118164
2016-09-28,26.8799991607666
2016-09-29,27.0
2016-09-30,28.079999923706055
2016-10-03,27.360000610351562
2016-10-04,26.8799991607666
2016-10-05,26.280000686645508
2016-10-06,26.15999984741211
2016-10-07,26.15999984741211
2016-10-10,26.8799991607666
2016-10-11,26.15999984741211
2016-10-12,26.15999984741211
2016-10-13,26.15999984741211
2016-10-14,25.68000030517578
2016-10-17,25.200000762939453
2016-10-18,25.799999237060547
2016-10-19,25.799999237060547
2016-10-20,25.200000762939453
2016-10-21,24.600000381469727
2016-10-24,24.600000381469727
2016-10-25,25.200000762939453
2016-10-26,25.200000762939453
2016-10-27,24.600000381469727
2016-10-28,25.200000762939453
2016-10-31,25.200000762939453
2016-11-01,24.600000381469727
2016-11-02,24.0
2016-11-03,24.0
2016-11-04,24.0
2016-11-07,24.600000381469727
2016-11-08,22.799999237060547
2016-11-09,20.399999618530273
2016-11-10,19.799999237060547
2016-11-11,18.0
2016-11-14,18.0
2016-11-15,18.0
2016-11-16,19.799999237060547
2016-11-17,19.799999237060547
2016-11-18,19.200000762939453
2016-11-21,19.200000762939453
2016-11-22,20.399999618530273
2016-11-23,20.399999618530273
2016-11-25,21.0
2016-11-28,20.399999618530273
2016-11-29,19.799999237060547
2016-11-30,20.399999618530273
2016-12-01,20.399999618530273
2016-12-02,18.600000381469727
2016-12-05,18.959999084472656
2016-12-06,19.799999237060547
2016-12-07,18.600000381469727
2016-12-08,18.600000381469727
2016-12-09,18.600000381469727
2016-12-12,18.600000381469727
2016-12-13,18.0
2016-12-14,18.0
2016-12-15,17.399999618530273
2016-12-16,18.0
2016-12-19,16.799999237060547
2016-12-20,18.0
2016-12-21,16.799999237060547
2016-12-22,16.559999465942383
2016-12-23,16.799999237060547
2016-12-27,16.799999237060547
2016-12-28,15.600000381469727
2016-12-29,16.200000762939453
2016-12-30,18.600000381469727
2017-01-03,18.600000381469727
2017-01-04,18.0
2017-01-05,18.0
2017-01-06,18.0
2017-01-09,17.399999618530273
2017-01-10,18.0
2017-01-11,17.399999618530273
2017-01-12,17.399999618530273
2017-01-13,18.0
2017-01-17,17.399999618530273
2017-01-18,17.399999618530273
2017-01-19,16.799999237060547
2017-01-20,17.399999618530273
2017-01-23,17.399999618530273
2017-01-24,17.399999618530273
2017-01-25,18.0
2017-01-26,17.399999618530273
2017-01-27,16.799999237060547
2017-01-30,16.799999237060547
2017-01-31,18.600000381469727
2017-02-01,17.399999618530273
2017-02-02,18.0
2017-02-03,17.399999618530273
2017-02-06,17.15999984741211
2017-02-07,16.799999237060547
2017-02-08,16.799999237060547
2017-02-09,16.799999237060547
2017-02-10,16.799999237060547
2017-02-13,16.200000762939453
2017-02-14,15.600000381469727
2017-02-15,16.200000762939453
2017-02-16,15.600000381469727
2017-02-17,15.960000038146973
2017-02-21,16.200000762939453
2017-02-22,15.600000381469727
2017-02-23,15.600000381469727
2017-02-24,15.960000038146973
2017-02-27,16.200000762939453
2017-02-28,16.200000762939453
2017-03-01,15.600000381469727
2017-03-02,15.0
2017-03-03,15.600000381469727
2017-03-06,15.0
2017-03-07,14.399999618530273
2017-03-08,14.399999618530273
2017-03-09,14.15999984741211
2017-03-10,13.199999809265137
2017-03-13,13.800000190734863
2017-03-14,13.199999809265137
2017-03-15,15.0
2017-03-16,16.799999237060547
2017-03-17,16.799999237060547
2017-03-20,16.799999237060547
2017-03-21,16.200000762939453
2017-03-22,15.600000381469727
2017-03-23,16.200000762939453
2017-03-24,15.600000381469727
2017-03-27,15.960000038146973
2017-03-28,15.600000381469727
2017-03-29,15.960000038146973
2017-03-30,16.799999237060547
2017-03-31,17.399999618530273
2017-04-03,17.15999984741211
2017-04-04,17.399999618530273
2017-04-05,17.760000228881836
2017-04-06,18.0
2017-04-07,18.600000381469727
2017-04-10,18.600000381469727
2017-04-11,18.360000610351562
2017-04-12,18.360000610351562
2017-04-13,18.0
2017-04-17,18.0
2017-04-18,18.600000381469727
2017-04-19,18.0
2017-04-20,18.600000381469727
2017-04-21,18.600000381469727
2017-04-24,18.360000610351562
2017-04-25,18.0
2017-04-26,18.0
2017-04-27,17.760000228881836
2017-04-28,18.0
2017-05-01,17.760000228881836
2017-05-02,16.799999237060547
2017-05-03,16.559999465942383
2017-05-04,15.600000381469727
2017-05-05,15.600000381469727
2017-05-08,15.0
2017-05-09,15.600000381469727
2017-05-10,15.600000381469727
2017-05-11,15.0
2017-05-12,15.0
2017-05-15,15.239999771118164
2017-05-16,15.600000381469727
2017-05-17,15.0
2017-05-18,14.760000228881836
2017-05-19,14.399999618530273
2017-05-22,14.15999984741211
2017-05-23,14.399999618530273
2017-05-24,15.0
2017-05-25,14.399999618530273
2017-05-26,13.199999809265137
2017-05-30,13.800000190734863
2017-05-31,13.199999809265137
2017-06-01,14.399999618530273
2017-06-02,15.0
2017-06-05,13.800000190734863
2017-06-06,13.800000190734863
2017-06-07,13.199999809265137
2017-06-08,13.800000190734863
2017-06-09,13.800000190734863
2017-06-12,13.800000190734863
2017-06-13,14.15999984741211
2017-06-14,13.800000190734863
2017-06-15,13.800000190734863
2017-06-16,14.399999618530273
2017-06-19,14.399999618530273
2017-06-20,15.0
2017-06-21,15.0
2017-06-22,15.239999771118164
2017-06-23,15.600000381469727
2017-06-26,16.200000762939453
2017-06-27,15.0
2017-06-28,15.600000381469727
2017-06-29,14.399999618530273
2017-06-30,15.0
2017-07-03,15.0
2017-07-05,14.399999618530273
2017-07-06,14.399999618530273
2017-07-07,15.0
2017-07-10,13.800000190734863
2017-07-11,13.800000190734863
2017-07-12,14.399999618530273
2017-07-13,13.800000190734863
2017-07-14,13.800000190734863
2017-07-17,14.399999618530273
2017-07-18,14.399999618530273
2017-07-19,15.0
2017-07-20,15.0
2017-07-21,15.600000381469727
2017-07-24,15.0
2017-07-25,15.0
2017-07-26,14.399999618530273
2017-07-27,14.399999618530273
2017-07-28,13.800000190734863
2017-07-31,13.800000190734863
2017-08-01,14.399999618530273
2017-08-02,13.800000190734863
2017-08-03,13.800000190734863
2017-08-04,13.800000190734863
2017-08-07,13.800000190734863
2017-08-08,13.800000190734863
2017-08-09,13.199999809265137
2017-08-10,13.199999809265137
2017-08-11,13.199999809265137
2017-08-14,13.800000190734863
2017-08-15,13.199999809265137
2017-08-16,13.800000190734863
2017-08-17,13.199999809265137
2017-08-18,14.399999618530273
2017-08-21,13.800000190734863
2017-08-22,15.0
2017-08-23,15.0
2017-08-24,14.760000228881836
2017-08-25,15.600000381469727
2017-08-28,14.399999618530273
2017-08-29,14.760000228881836
2017-08-30,15.0
2017-08-31,15.0
2017-09-01,15.600000381469727
2017-09-05,15.0
2017-09-06,15.0
2017-09-07,14.399999618530273
2017-09-08,14.399999618530273
2017-09-11,13.5600004196167
2017-09-12,13.199999809265137
2017-09-13,12.600000381469727
2017-09-14,13.199999809265137
2017-09-15,13.800000190734863
2017-09-18,13.800000190734863
2017-09-19,13.800000190734863
2017-09-20,13.199999809265137
2017-09-21,13.199999809265137
2017-09-22,13.199999809265137
2017-09-25,12.960000038146973
2017-09-26,12.600000381469727
2017-09-27,13.199999809265137
2017-09-28,12.600000381469727
2017-09-29,11.399999618530273
2017-10-02,12.0
2017-10-03,11.399999618530273
2017-10-04,10.680000305175781
2017-10-05,11.279999732971191
2017-10-06,11.399999618530273
2017-10-09,11.640000343322754
2017-10-10,11.279999732971191
2017-10-11,11.039999961853027
2017-10-12,10.800000190734863
2017-10-13,10.5600004196167
2017-10-16,10.800000190734863
2017-10-17,10.5600004196167
2017-10-18,10.5600004196167
2017-10-19,10.079999923706055
2017-10-20,9.960000038146973
2017-10-23,9.479999542236328
2017-10-24,8.760000228881836
2017-10-25,9.0
2017-10-26,10.079999923706055
2017-10-27,9.84000015258789
2017-10-30,10.079999923706055
2017-10-31,9.960000038146973
2017-11-01,9.720000267028809
2017-11-02,9.600000381469727
2017-11-03,9.239999771118164
2017-11-06,9.0
2017-11-07,8.760000228881836
2017-11-08,8.520000457763672
2017-11-09,8.399999618530273
2017-11-10,8.15999984741211
2017-11-13,7.800000190734863
2017-11-14,7.320000171661377
2017-11-15,7.800000190734863
2017-11-16,8.279999732971191
2017-11-17,8.520000457763672
2017-11-20,8.279999732971191
2017-11-21,8.640000343322754
2017-11-22,8.640000343322754
2017-11-24,8.640000343322754
2017-11-27,8.520000457763672
2017-11-28,9.0
2017-11-29,9.359999656677246
2017-11-30,10.079999923706055
2017-12-01,11.520000457763672
2017-12-04,10.920000076293945
2017-12-05,10.319999694824219
2017-12-06,10.4399995803833
2017-12-07,10.680000305175781
2017-12-08,10.800000190734863
2017-12-11,9.600000381469727
2017-12-12,9.720000267028809
2017-12-13,9.720000267028809
2017-12-14,9.479999542236328
2017-12-15,8.880000114440918
2017-12-18,9.119999885559082
2017-12-19,8.640000343322754
2017-12-20,8.520000457763672
2017-12-21,8.15999984741211
2017-12-22,8.039999961853027
2017-12-26,8.640000343322754
2017-12-27,9.359999656677246
2017-12-28,9.600000381469727
2017-12-29,10.199999809265137
2018-01-02,10.199999809265137
2018-01-03,9.960000038146973
2018-01-04,9.720000267028809
2018-01-05,10.920000076293945
2018-01-08,11.039999961853027
2018-01-09,10.680000305175781
2018-01-10,11.279999732971191
2018-01-11,12.359999656677246
2018-01-12,11.760000228881836
2018-01-16,11.760000228881836
2018-01-17,11.760000228881836
2018-01-18,11.520000457763672
2018-01-19,11.760000228881836
2018-01-22,11.880000114440918
2018-01-23,12.119999885559082
2018-01-24,11.640000343322754
2018-01-25,11.640000343322754
2018-01-26,11.880000114440918
2018-01-29,11.760000228881836
2018-01-30,11.520000457763672
2018-01-31,11.279999732971191
2018-02-01,10.5600004196167
2018-02-02,10.079999923706055
2018-02-05,9.0
2018-02-06,9.239999771118164
2018-02-07,9.119999885559082
2018-02-08,9.0
2018-02-09,9.239999771118164
2018-02-12,9.600000381469727
2018-02-13,14.760000228881836
2018-02-14,15.359999656677246
2018-02-15,15.600000381469727
2018-02-16,15.239999771118164
2018-02-20,15.0
2018-02-21,14.880000114440918
2018-02-22,14.760000228881836
2018-02-23,15.0
2018-02-26,15.479999542236328
2018-02-27,15.0
2018-02-28,15.479999542236328
2018-03-01,15.239999771118164
2018-03-02,15.720000267028809
2018-03-05,16.079999923706055
2018-03-06,16.68000030517578
2018-03-07,16.68000030517578
2018-03-08,16.440000534057617
2018-03-09,17.040000915527344
2018-03-12,16.68000030517578
2018-03-13,16.200000762939453
2018-03-14,16.440000534057617
2018-03-15,16.31999969482422
2018-03-16,18.239999771118164
2018-03-19,18.239999771118164
2018-03-20,18.360000610351562
2018-03-21,17.8799991607666
2018-03-22,16.920000076293945
2018-03-23,17.040000915527344
2018-03-26,17.15999984741211
2018-03-27,16.920000076293945
2018-03-28,16.920000076293945
2018-03-29,17.040000915527344
2018-04-02,16.31999969482422
2018-04-03,16.31999969482422
2018-04-04,16.559999465942383
2018-04-05,16.68000030517578
2018-04-06,16.440000534057617
2018-04-09,16.559999465942383
2018-04-10,17.280000686645508
2018-04-11,17.280000686645508
2018-04-12,17.399999618530273
2018-04-13,17.280000686645508
2018-04-16,17.399999618530273
2018-04-17,17.040000915527344
2018-04-18,17.280000686645508
2018-04-19,16.920000076293945
2018-04-20,17.15999984741211
2018-04-23,16.799999237060547
2018-04-24,16.440000534057617
2018-04-25,16.68000030517578
2018-04-26,16.920000076293945
2018-04-27,16.68000030517578
2018-04-30,16.440000534057617
2018-05-01,16.68000030517578
2018-05-02,16.68000030517578
2018-05-03,16.799999237060547
2018-05-04,16.799999237060547
2018-05-07,16.68000030517578
2018-05-08,16.799999237060547
2018-05-09,16.559999465942383
2018-05-10,16.559999465942383
2018-05-11,16.440000534057617
2018-05-14,16.440000534057617
2018-05-15,16.68000030517578
2018-05-16,16.68000030517578
2018-05-17,16.799999237060547
2018-05-18,16.68000030517578
2018-05-21,16.799999237060547
2018-05-22,16.68000030517578
2018-05-23,16.68000030517578
2018-05-24,16.559999465942383
2018-05-25,16.440000534057617
2018-05-29,16.559999465942383
2018-05-30,16.559999465942383
2018-05-31,16.200000762939453
2018-06-01,16.440000534057617
2018-06-04,16.079999923706055
2018-06-05,16.200000762939453
2018-06-06,16.079999923706055
2018-06-07,16.200000762939453
2018-06-08,15.960000038146973
2018-06-11,16.079999923706055
2018-06-12,16.200000762939453
2018-06-13,16.079999923706055
2018-06-14,16.079999923706055
2018-06-15,16.079999923706055
2018-06-18,15.960000038146973
2018-06-19,15.479999542236328
2018-06-20,16.079999923706055
2018-06-21,15.720000267028809
2018-06-22,16.200000762939453
2018-06-25,15.84000015258789
2018-06-26,16.079999923706055
2018-06-27,15.720000267028809
2018-06-28,16.079999923706055
2018-06-29,16.079999923706055
2018-07-02,16.559999465942383
2018-07-03,17.15999984741211
2018-07-05,16.920000076293945
2018-07-06,16.920000076293945
2018-07-09,16.68000030517578
2018-07-10,16.68000030517578
2018-07-11,16.799999237060547
2018-07-12,16.440000534057617
2018-07-13,16.440000534057617
2018-07-16,16.68000030517578
2018-07-17,16.559999465942383
2018-07-18,16.559999465942383
2018-07-19,16.31999969482422
2018-07-20,16.799999237060547
2018-07-23,16.920000076293945
2018-07-24,17.639999389648438
2018-07-25,17.520000457763672
2018-07-26,18.239999771118164
2018-07-27,17.8799991607666
2018-07-30,17.040000915527344
2018-07-31,16.31999969482422
2018-08-01,17.15999984741211
2018-08-02,16.440000534057617
2018-08-03,15.960000038146973
2018-08-06,15.84000015258789
2018-08-07,15.960000038146973
2018-08-08,16.68000030517578
2018-08-09,16.559999465942383
2018-08-10,16.799999237060547
2018-08-13,17.15999984741211
2018-08-14,17.399999618530273
2018-08-15,17.15999984741211
2018-08-16,18.0
2018-08-17,18.84000015258789
2018-08-20,19.799999237060547
2018-08-21,19.200000762939453
2018-08-22,19.079999923706055
2018-08-23,19.31999969482422
2018-08-24,18.84000015258789
2018-08-27,18.479999542236328
2018-08-28,18.239999771118164
2018-08-29,19.200000762939453
2018-08-30,19.200000762939453
2018-08-31,18.1200008392334
2018-09-04,18.479999542236328
2018-09-05,17.8799991607666
2018-09-06,18.1200008392334
2018-09-07,17.8799991607666
2018-09-10,17.520000457763672
2018-09-11,17.15999984741211
2018-09-12,17.639999389648438
2018-09-13,18.239999771118164
2018-09-14,18.0
2018-09-17,17.399999618530273
2018-09-18,16.799999237060547
2018-09-19,16.31999969482422
2018-09-20,16.31999969482422
2018-09-21,15.960000038146973
2018-09-24,16.440000534057617
2018-09-25,16.440000534057617
2018-09-26,16.559999465942383
2018-09-27,16.559999465942383
2018-09-28,16.68000030517578
2018-10-01,16.559999465942383
2018-10-02,16.440000534057617
2018-10-03,16.920000076293945
2018-10-04,16.68000030517578
2018-10-05,16.559999465942383
2018-10-08,16.200000762939453
2018-10-09,16.079999923706055
2018-10-10,15.720000267028809
2018-10-11,15.9399995803833
2018-10-12,15.760000228881836
2018-10-15,15.619999885559082
2018-10-16,15.220000267028809
2018-10-17,14.760000228881836
2018-10-18,14.34000015258789
2018-10-19,14.579999923706055
2018-10-22,14.4399995803833
2018-10-23,14.529999732971191
2018-10-24,14.0
2018-10-25,14.25
2018-10-26,13.789999961853027
2018-10-29,13.800000190734863
2018-10-30,14.220000267028809
2018-10-31,14.489999771118164
2018-11-01,14.289999961853027
2018-11-02,14.210000038146973
2018-11-05,14.25
2018-11-06,14.289999961853027
2018-11-07,14.369999885559082
2018-11-08,15.319999694824219
2018-11-09,15.109999656677246
2018-11-12,14.569999694824219
2018-11-13,14.619999885559082
2018-11-14,14.600000381469727
2018-11-15,14.920000076293945
2018-11-16,14.880000114440918
2018-11-19,14.430000305175781
2018-11-20,14.220000267028809
2018-11-21,14.350000381469727
2018-11-23,14.1899995803833
2018-11-26,14.84000015258789
2018-11-27,14.760000228881836
2018-11-28,14.930000305175781
2018-11-29,14.539999961853027
2018-11-30,15.130000114440918
2018-12-03,14.84000015258789
2018-12-04,14.0
2018-12-06,14.100000381469727
2018-12-07,13.460000038146973
2018-12-10,13.850000381469727
2018-12-11,13.9399995803833
2018-12-12,14.1899995803833
2018-12-13,13.819999694824219
2018-12-14,13.34000015258789
2018-12-17,12.430000305175781
2018-12-18,12.329999923706055
2018-12-19,11.890000343322754
2018-12-20,11.609999656677246
2018-12-21,11.34000015258789
2018-12-24,11.4399995803833
2018-12-26,11.4399995803833
2018-12-27,11.300000190734863
2018-12-28,11.720000267028809
2018-12-31,11.670000076293945
2019-01-02,12.079999923706055
2019-01-03,12.0
2019-01-04,12.789999961853027
2019-01-07,13.289999961853027
2019-01-08,13.479999542236328
2019-01-09,13.619999885559082
2019-01-10,13.90999984741211
2019-01-11,13.75
2019-01-14,13.600000381469727
2019-01-15,13.789999961853027
2019-01-16,14.029999732971191
2019-01-17,14.09000015258789
2019-01-18,14.239999771118164
2019-01-22,14.199999809265137
2019-01-23,14.100000381469727
2019-01-24,14.319999694824219
2019-01-25,14.729999542236328
2019-01-28,14.989999771118164
2019-01-29,14.9399995803833
2019-01-30,15.229999542236328
2019-01-31,15.390000343322754
2019-02-01,15.34000015258789
2019-02-04,15.010000228881836
2019-02-05,15.149999618530273
2019-02-06,15.399999618530273
2019-02-07,15.220000267028809
2019-02-08,15.1899995803833
2019-02-11,14.59000015258789
2019-02-12,14.789999961853027
2019-02-13,14.569999694824219
2019-02-14,14.529999732971191
2019-02-15,14.789999961853027
2019-02-19,14.760000228881836
2019-02-20,14.5600004196167
2019-02-21,14.729999542236328
2019-02-22,14.550000190734863
2019-02-25,14.15999984741211
2019-02-26,13.989999771118164
2019-02-27,13.880000114440918
2019-02-28,13.649999618530273
2019-03-01,13.510000228881836
2019-03-04,13.289999961853027
2019-03-05,13.260000228881836
2019-03-06,13.460000038146973
2019-03-07,13.319999694824219
2019-03-08,13.010000228881836
2019-03-11,12.859999656677246
2019-03-12,12.510000228881836
2019-03-13,12.430000305175781
2019-03-14,12.420000076293945
2019-03-15,12.520000457763672
2019-03-18,12.350000381469727
2019-03-19,12.270000457763672
2019-03-20,11.0
2019-03-21,10.9399995803833
2019-03-22,10.069999694824219
2019-03-25,9.609999656677246
2019-03-26,9.609999656677246
2019-03-27,9.6899995803833
2019-03-28,9.779999732971191
2019-03-29,9.59000015258789
2019-04-01,9.510000228881836
2019-04-02,9.279999732971191
2019-04-03,9.34000015258789
2019-04-04,9.25
2019-04-05,9.369999885559082
2019-04-08,9.489999771118164
2019-04-09,9.220000267028809
2019-04-10,9.020000457763672
2019-04-11,8.720000267028809
2019-04-12,8.770000457763672
2019-04-15,9.010000228881836
2019-04-16,9.210000038146973
2019-04-17,8.75
2019-04-18,8.5600004196167
2019-04-22,8.380000114440918
2019-04-23,8.579999923706055
2019-04-24,8.5600004196167
2019-04-25,8.289999961853027
2019-04-26,8.5600004196167
2019-04-29,8.880000114440918
2019-04-30,8.600000381469727
2019-05-01,9.100000381469727
2019-05-02,9.149999618530273
2019-05-03,9.140000343322754
2019-05-06,9.029999732971191
2019-05-07,9.229999542236328
2019-05-08,9.430000305175781
2019-05-09,9.550000190734863
2019-05-10,9.579999923706055
2019-05-13,8.859999656677246
2019-05-14,9.119999885559082
2019-05-15,9.050000190734863
2019-05-16,9.100000381469727
2019-05-17,9.010000228881836
2019-05-20,8.90999984741211
2019-05-21,8.880000114440918
2019-05-22,9.020000457763672
2019-05-23,9.0600004196167
2019-05-24,9.229999542236328
2019-05-28,8.609999656677246
2019-05-29,8.479999542236328
2019-05-30,8.130000114440918
2019-05-31,7.570000171661377
2019-06-03,7.150000095367432
2019-06-04,7.610000133514404
2019-06-05,7.150000095367432
2019-06-06,6.909999847412109
2019-06-07,6.809999942779541
2019-06-10,7.239999771118164
2019-06-11,7.380000114440918
2019-06-12,7.179999828338623
2019-06-13,7.369999885559082
2019-06-14,7.159999847412109
2019-06-17,7.0
2019-06-18,7.25
2019-06-19,7.320000171661377
2019-06-20,7.309999942779541
2019-06-21,7.309999942779541
2019-06-24,7.159999847412109
2019-06-25,7.21999979019165
2019-06-26,7.679999828338623
2019-06-27,7.829999923706055
2019-06-28,8.010000228881836
2019-07-01,8.079999923706055
2019-07-02,7.900000095367432
2019-07-03,7.880000114440918
2019-07-05,8.140000343322754
2019-07-08,7.880000114440918
2019-07-09,7.909999847412109
2019-07-10,7.909999847412109
2019-07-11,8.069999694824219
2019-07-12,8.180000305175781
2019-07-15,7.900000095367432
2019-07-16,7.909999847412109
2019-07-17,7.599999904632568
2019-07-18,7.559999942779541
2019-07-19,7.590000152587891
2019-07-22,7.260000228881836
2019-07-23,7.269999980926514
2019-07-24,7.53000020980835
2019-07-25,7.409999847412109
2019-07-26,7.739999771118164
2019-07-29,7.659999847412109
2019-07-30,7.639999866485596
2019-07-31,7.610000133514404
2019-08-01,8.539999961853027
2019-08-02,9.039999961853027
2019-08-05,8.859999656677246
2019-08-06,8.9399995803833
2019-08-07,8.779999732971191
2019-08-08,9.09000015258789
2019-08-09,8.979999542236328
2019-08-12,9.390000343322754
2019-08-13,9.380000114440918
2019-08-14,9.050000190734863
2019-08-15,9.0600004196167
2019-08-16,9.609999656677246
2019-08-19,9.670000076293945
2019-08-20,9.539999961853027
2019-08-21,9.520000457763672
2019-08-22,9.539999961853027
2019-08-23,9.050000190734863
2019-08-26,9.09000015258789
2019-08-27,8.960000038146973
2019-08-28,8.699999809265137
2019-08-29,8.84000015258789
2019-08-30,8.8100004196167
2019-09-03,8.670000076293945
2019-09-04,8.380000114440918
2019-09-05,8.640000343322754
2019-09-06,8.829999923706055
2019-09-09,9.199999809265137
2019-09-10,9.6899995803833
2019-09-11,10.050000190734863
2019-09-12,10.3100004196167
2019-09-13,10.550000190734863
2019-09-16,10.930000305175781
2019-09-17,10.489999771118164
2019-09-18,10.800000190734863
2019-09-19,10.90999984741211
2019-09-20,11.149999618530273
2019-09-23,11.199999809265137
2019-09-24,11.039999961853027
2019-09-25,11.1899995803833
2019-09-26,10.90999984741211
2019-09-27,10.819999694824219
2019-09-30,10.619999885559082
2019-10-01,10.479999542236328
2019-10-02,10.510000228881836
2019-10-03,10.350000381469727
2019-10-04,10.5
2019-10-07,10.329999923706055
2019-10-08,10.399999618530273
2019-10-09,10.779999732971191
2019-10-10,10.6899995803833
2019-10-11,10.699999809265137
2019-10-14,10.84000015258789
2019-10-15,11.15999984741211
2019-10-16,11.109999656677246
2019-10-17,11.069999694824219
2019-10-18,11.489999771118164
2019-10-21,11.800000190734863
2019-10-22,12.140000343322754
2019-10-23,12.069999694824219
2019-10-24,12.100000381469727
2019-10-25,12.399999618530273
2019-10-28,12.390000343322754
2019-10-29,12.270000457763672
2019-10-30,12.210000038146973
