,ATRA
2018-08-22,37.974998474121094
2018-08-23,38.099998474121094
2018-08-24,37.599998474121094
2018-08-27,40.29999923706055
2018-08-28,39.900001525878906
2018-08-29,40.0
2018-08-30,40.45000076293945
2018-08-31,40.95000076293945
2018-09-04,39.849998474121094
2018-09-05,40.04999923706055
2018-09-06,38.400001525878906
2018-09-07,39.75
2018-09-10,39.75
2018-09-11,41.04999923706055
2018-09-12,40.25
2018-09-13,40.75
2018-09-14,41.099998474121094
2018-09-17,39.099998474121094
2018-09-18,39.70000076293945
2018-09-19,40.0
2018-09-20,40.79999923706055
2018-09-21,39.849998474121094
2018-09-24,40.70000076293945
2018-09-25,43.5
2018-09-26,42.099998474121094
2018-09-27,40.79999923706055
2018-09-28,41.349998474121094
2018-10-01,40.66999816894531
2018-10-02,39.77000045776367
2018-10-03,42.15999984741211
2018-10-04,40.02000045776367
2018-10-05,40.52000045776367
2018-10-08,37.63999938964844
2018-10-09,36.91999816894531
2018-10-10,35.529998779296875
2018-10-11,35.540000915527344
2018-10-12,36.41999816894531
2018-10-15,35.56999969482422
2018-10-16,38.349998474121094
2018-10-17,38.150001525878906
2018-10-18,35.77000045776367
2018-10-19,34.970001220703125
2018-10-22,34.119998931884766
2018-10-23,34.59000015258789
2018-10-24,32.18000030517578
2018-10-25,34.060001373291016
2018-10-26,33.939998626708984
2018-10-29,32.09000015258789
2018-10-30,31.610000610351562
2018-10-31,34.16999816894531
2018-11-01,37.18000030517578
2018-11-02,38.0
2018-11-05,37.540000915527344
2018-11-06,36.77000045776367
2018-11-07,36.84000015258789
2018-11-08,37.83000183105469
2018-11-09,36.22999954223633
2018-11-12,33.779998779296875
2018-11-13,34.7599983215332
2018-11-14,33.84000015258789
2018-11-15,35.849998474121094
2018-11-16,37.279998779296875
2018-11-19,35.43000030517578
2018-11-20,35.540000915527344
2018-11-21,38.36000061035156
2018-11-23,38.16999816894531
2018-11-26,38.75
2018-11-27,38.099998474121094
2018-11-28,39.7400016784668
2018-11-29,40.56999969482422
2018-11-30,39.95000076293945
2018-12-03,42.459999084472656
2018-12-04,40.45000076293945
2018-12-06,39.66999816894531
2018-12-07,40.20000076293945
2018-12-10,42.970001220703125
2018-12-11,42.36000061035156
2018-12-12,42.45000076293945
2018-12-13,42.61000061035156
2018-12-14,41.720001220703125
2018-12-17,39.540000915527344
2018-12-18,39.2599983215332
2018-12-19,38.25
2018-12-20,33.52000045776367
2018-12-21,30.899999618530273
2018-12-24,30.90999984741211
2018-12-26,34.25
2018-12-27,34.470001220703125
2018-12-28,34.33000183105469
2018-12-31,34.7400016784668
2019-01-02,35.2599983215332
2019-01-03,28.399999618530273
2019-01-04,29.959999084472656
2019-01-07,32.5
2019-01-08,34.41999816894531
2019-01-09,34.04999923706055
2019-01-10,34.56999969482422
2019-01-11,35.0099983215332
2019-01-14,34.65999984741211
2019-01-15,36.33000183105469
2019-01-16,36.0099983215332
2019-01-17,36.47999954223633
2019-01-18,37.25
2019-01-22,35.439998626708984
2019-01-23,35.02000045776367
2019-01-24,34.790000915527344
2019-01-25,35.93000030517578
2019-01-28,34.45000076293945
2019-01-29,34.58000183105469
2019-01-30,36.16999816894531
2019-01-31,38.0
2019-02-01,37.59000015258789
2019-02-04,38.68000030517578
2019-02-05,38.349998474121094
2019-02-06,38.470001220703125
2019-02-07,37.79999923706055
2019-02-08,38.4900016784668
2019-02-11,38.68000030517578
2019-02-12,39.27000045776367
2019-02-13,39.22999954223633
2019-02-14,39.43000030517578
2019-02-15,40.45000076293945
2019-02-19,40.27000045776367
2019-02-20,39.380001068115234
2019-02-21,38.16999816894531
2019-02-22,38.58000183105469
2019-02-25,41.7400016784668
2019-02-26,37.2599983215332
2019-02-27,36.20000076293945
2019-02-28,35.810001373291016
2019-03-01,38.20000076293945
2019-03-04,38.91999816894531
2019-03-05,39.040000915527344
2019-03-06,36.619998931884766
2019-03-07,36.790000915527344
2019-03-08,36.52000045776367
2019-03-11,37.060001373291016
2019-03-12,39.599998474121094
2019-03-13,40.650001525878906
2019-03-14,38.97999954223633
2019-03-15,38.34000015258789
2019-03-18,39.18000030517578
2019-03-19,39.290000915527344
2019-03-20,38.86000061035156
2019-03-21,39.97999954223633
2019-03-22,37.439998626708984
2019-03-25,36.5
2019-03-26,37.83000183105469
2019-03-27,35.779998779296875
2019-03-28,38.63999938964844
2019-03-29,39.75
2019-04-01,39.849998474121094
2019-04-02,39.97999954223633
2019-04-03,41.040000915527344
2019-04-04,40.720001220703125
2019-04-05,39.91999816894531
2019-04-08,38.54999923706055
2019-04-09,36.849998474121094
2019-04-10,37.16999816894531
2019-04-11,36.150001525878906
2019-04-12,36.04999923706055
2019-04-15,35.31999969482422
2019-04-16,35.66999816894531
2019-04-17,32.58000183105469
2019-04-18,31.860000610351562
2019-04-22,31.690000534057617
2019-04-23,33.4900016784668
2019-04-24,33.22999954223633
2019-04-25,33.40999984741211
2019-04-26,33.83000183105469
2019-04-29,34.70000076293945
2019-04-30,33.599998474121094
2019-05-01,32.65999984741211
2019-05-02,33.790000915527344
2019-05-03,34.630001068115234
2019-05-06,36.2599983215332
2019-05-07,33.459999084472656
2019-05-08,34.279998779296875
2019-05-09,27.219999313354492
2019-05-10,26.0
2019-05-13,24.200000762939453
2019-05-14,24.989999771118164
2019-05-15,24.850000381469727
2019-05-16,24.170000076293945
2019-05-17,23.989999771118164
2019-05-20,23.469999313354492
2019-05-21,24.3700008392334
2019-05-22,23.15999984741211
2019-05-23,23.489999771118164
2019-05-24,23.209999084472656
2019-05-28,22.329999923706055
2019-05-29,23.299999237060547
2019-05-30,22.780000686645508
2019-05-31,22.209999084472656
2019-06-03,23.31999969482422
2019-06-04,24.190000534057617
2019-06-05,23.170000076293945
2019-06-06,22.600000381469727
2019-06-07,22.079999923706055
2019-06-10,22.34000015258789
2019-06-11,22.229999542236328
2019-06-12,21.899999618530273
2019-06-13,22.049999237060547
2019-06-14,21.850000381469727
2019-06-17,22.06999969482422
2019-06-18,21.959999084472656
2019-06-19,21.81999969482422
2019-06-20,21.389999389648438
2019-06-21,21.43000030517578
2019-06-24,20.43000030517578
2019-06-25,20.0
2019-06-26,19.049999237060547
2019-06-27,20.25
2019-06-28,20.110000610351562
2019-07-01,19.600000381469727
2019-07-02,19.940000534057617
2019-07-03,19.760000228881836
2019-07-05,19.739999771118164
2019-07-08,18.690000534057617
2019-07-09,18.610000610351562
2019-07-10,18.290000915527344
2019-07-11,18.31999969482422
2019-07-12,18.309999465942383
2019-07-15,18.09000015258789
2019-07-16,15.930000305175781
2019-07-17,15.010000228881836
2019-07-18,15.279999732971191
2019-07-19,15.130000114440918
2019-07-22,15.109999656677246
2019-07-23,14.789999961853027
2019-07-24,15.0600004196167
2019-07-25,14.260000228881836
2019-07-26,14.699999809265137
2019-07-29,14.720000267028809
2019-07-30,14.579999923706055
2019-07-31,14.270000457763672
2019-08-01,13.850000381469727
2019-08-02,12.869999885559082
2019-08-05,12.229999542236328
2019-08-06,12.460000038146973
2019-08-07,12.029999732971191
2019-08-08,12.539999961853027
2019-08-09,13.3100004196167
2019-08-12,13.489999771118164
2019-08-13,14.109999656677246
2019-08-14,14.050000190734863
2019-08-15,13.350000381469727
2019-08-16,14.0600004196167
2019-08-19,14.010000228881836
2019-08-20,13.970000267028809
2019-08-21,13.930000305175781
2019-08-22,13.539999961853027
2019-08-23,13.0600004196167
2019-08-26,13.460000038146973
2019-08-27,13.130000114440918
2019-08-28,13.65999984741211
2019-08-29,13.8100004196167
2019-08-30,13.5
2019-09-03,12.619999885559082
2019-09-04,12.59000015258789
2019-09-05,13.9399995803833
2019-09-06,14.0
2019-09-09,14.739999771118164
2019-09-10,15.619999885559082
2019-09-11,16.239999771118164
2019-09-12,15.579999923706055
2019-09-13,15.15999984741211
2019-09-16,14.989999771118164
2019-09-17,15.640000343322754
2019-09-18,15.239999771118164
2019-09-19,15.229999542236328
2019-09-20,15.8100004196167
2019-09-23,15.0
2019-09-24,14.729999542236328
2019-09-25,14.289999961853027
2019-09-26,13.579999923706055
2019-09-27,13.454999923706055
2019-09-30,14.119999885559082
2019-10-01,13.239999771118164
2019-10-02,13.739999771118164
2019-10-03,13.859999656677246
2019-10-04,14.079999923706055
2019-10-07,14.039999961853027
2019-10-08,13.600000381469727
2019-10-09,13.420000076293945
2019-10-10,13.25
2019-10-11,13.350000381469727
2019-10-14,12.164999961853027
2019-10-15,12.760000228881836
2019-10-16,12.949999809265137
2019-10-17,13.260000228881836
2019-10-18,12.345000267028809
2019-10-21,12.40999984741211
2019-10-22,13.0
2019-10-23,12.84000015258789
2019-10-24,12.680000305175781
2019-10-25,12.289999961853027
2019-10-28,12.300000190734863
2019-10-29,11.350000381469727
2019-10-30,10.890000343322754
2019-10-31,10.920000076293945
2019-11-01,12.119999885559082
2019-11-04,12.395000457763672
2019-11-05,12.640000343322754
2019-11-06,12.15999984741211
2019-11-07,13.520000457763672
2019-11-08,13.399999618530273
2019-11-11,13.050000190734863
2019-11-12,13.0
2019-11-13,13.104999542236328
2019-11-14,13.204999923706055
2019-11-15,13.194999694824219
2019-11-18,13.760000228881836
2019-11-19,14.260000228881836
2019-11-20,14.220000267028809
2019-11-21,13.739999771118164
2019-11-22,13.84000015258789
2019-11-25,14.010000228881836
2019-11-26,13.869999885559082
2019-11-27,14.020000457763672
2019-11-29,14.210000038146973
2019-12-02,13.569999694824219
2019-12-03,13.829999923706055
2019-12-04,14.149999618530273
2019-12-05,13.680000305175781
2019-12-06,13.989999771118164
2019-12-09,14.670000076293945
2019-12-10,14.880000114440918
2019-12-11,15.699999809265137
2019-12-12,15.989999771118164
2019-12-13,15.449999809265137
2019-12-16,15.609999656677246
2019-12-17,15.369999885559082
2019-12-18,15.199999809265137
2019-12-19,15.0
2019-12-20,15.199999809265137
2019-12-23,15.9399995803833
2019-12-24,16.790000915527344
2019-12-26,16.0
2019-12-27,16.510000228881836
2019-12-30,16.09000015258789
2019-12-31,16.469999313354492
2020-01-02,16.40999984741211
2020-01-03,16.049999237060547
2020-01-06,16.860000610351562
2020-01-07,17.229999542236328
2020-01-08,17.780000686645508
2020-01-09,16.969999313354492
2020-01-10,16.520000457763672
2020-01-13,16.190000534057617
2020-01-14,16.799999237060547
2020-01-15,16.729999542236328
2020-01-16,15.989999771118164
2020-01-17,15.029999732971191
2020-01-21,14.640000343322754
2020-01-22,14.630000114440918
2020-01-23,14.039999961853027
2020-01-24,13.619999885559082
2020-01-27,13.649999618530273
2020-01-28,14.0
2020-01-29,13.789999961853027
2020-01-30,13.609999656677246
2020-01-31,13.229999542236328
2020-02-03,13.789999961853027
2020-02-04,13.970000267028809
2020-02-05,14.960000038146973
2020-02-06,14.46500015258789
2020-02-07,13.180000305175781
2020-02-10,14.369999885559082
2020-02-11,14.345000267028809
2020-02-12,14.239999771118164
2020-02-13,13.649999618530273
2020-02-14,14.260000228881836
2020-02-18,14.555000305175781
2020-02-19,14.760000228881836
2020-02-20,13.520000457763672
2020-02-21,13.1899995803833
2020-02-24,11.835000038146973
2020-02-25,11.119999885559082
2020-02-26,11.170000076293945
2020-02-27,11.479999542236328
2020-02-28,12.149999618530273
2020-03-02,13.079999923706055
2020-03-03,12.449999809265137
2020-03-04,13.170000076293945
2020-03-05,12.9399995803833
2020-03-06,12.449999809265137
2020-03-09,11.300000190734863
2020-03-10,10.770000457763672
2020-03-11,9.960000038146973
2020-03-12,8.149999618530273
2020-03-13,8.319999694824219
2020-03-16,6.139999866485596
2020-03-17,5.690000057220459
2020-03-18,6.269999980926514
2020-03-19,7.980000019073486
2020-03-20,8.100000381469727
2020-03-23,7.889999866485596
2020-03-24,9.350000381469727
2020-03-25,9.029999732971191
2020-03-26,9.640000343322754
2020-03-27,8.4399995803833
2020-03-30,8.670000076293945
2020-03-31,8.510000228881836
2020-04-01,7.78000020980835
2020-04-02,8.180000305175781
2020-04-03,7.53000020980835
2020-04-06,8.130000114440918
2020-04-07,7.699999809265137
2020-04-08,7.760000228881836
2020-04-09,8.550000190734863
2020-04-13,8.420000076293945
2020-04-14,8.890000343322754
2020-04-15,7.920000076293945
2020-04-16,8.220000267028809
2020-04-17,8.65999984741211
2020-04-20,8.199999809265137
2020-04-21,8.0
2020-04-22,8.1899995803833
2020-04-23,8.5600004196167
2020-04-24,8.859999656677246
2020-04-27,8.970000267028809
2020-04-28,8.710000038146973
2020-04-29,8.529999732971191
2020-04-30,8.289999961853027
2020-05-01,7.920000076293945
2020-05-04,8.800000190734863
2020-05-05,8.720000267028809
2020-05-06,8.5
2020-05-07,9.149999618530273
2020-05-08,10.140000343322754
2020-05-11,10.25
2020-05-12,10.699999809265137
2020-05-13,10.359999656677246
2020-05-14,9.579999923706055
2020-05-15,10.765000343322754
2020-05-18,11.100000381469727
2020-05-19,11.069999694824219
2020-05-20,14.270000457763672
2020-05-21,14.930000305175781
2020-05-22,14.8100004196167
2020-05-26,11.319999694824219
2020-05-27,11.130000114440918
2020-05-28,11.239999771118164
2020-05-29,11.5
2020-06-01,11.020000457763672
2020-06-02,10.520000457763672
2020-06-03,10.569999694824219
2020-06-04,9.664999961853027
2020-06-05,9.739999771118164
2020-06-08,10.220000267028809
2020-06-09,10.399999618530273
2020-06-10,9.90999984741211
2020-06-11,8.9399995803833
2020-06-12,9.375
2020-06-15,10.449999809265137
2020-06-16,10.539999961853027
2020-06-17,10.539999961853027
2020-06-18,10.800000190734863
2020-06-19,10.619999885559082
2020-06-22,11.84000015258789
2020-06-23,12.25
2020-06-24,12.920000076293945
2020-06-25,14.020000457763672
2020-06-26,13.520000457763672
2020-06-29,13.84000015258789
2020-06-30,14.569999694824219
2020-07-01,15.029999732971191
2020-07-02,14.680000305175781
2020-07-06,15.460000038146973
2020-07-07,15.350000381469727
2020-07-08,15.5
2020-07-09,15.3100004196167
2020-07-10,14.6899995803833
2020-07-13,13.529999732971191
2020-07-14,13.640000343322754
2020-07-15,13.800000190734863
2020-07-16,13.399999618530273
2020-07-17,13.670000076293945
2020-07-20,13.90999984741211
2020-07-21,13.800000190734863
2020-07-22,13.850000381469727
2020-07-23,13.970000267028809
2020-07-24,13.8100004196167
2020-07-27,13.899999618530273
2020-07-28,12.90999984741211
2020-07-29,12.739999771118164
2020-07-30,13.029999732971191
2020-07-31,12.390000343322754
2020-08-03,13.505000114440918
2020-08-04,12.319999694824219
2020-08-05,12.710000038146973
2020-08-06,12.550000190734863
2020-08-07,12.729999542236328
2020-08-10,12.75
2020-08-11,12.3100004196167
2020-08-12,12.300000190734863
2020-08-13,12.800000190734863
2020-08-14,12.170000076293945
2020-08-17,12.470000267028809
2020-08-18,11.920000076293945
2020-08-19,12.819999694824219
2020-08-20,13.239999771118164
2020-08-21,12.670000076293945
2020-08-24,12.960000038146973
2020-08-25,13.640000343322754
2020-08-26,13.239999771118164
2020-08-27,13.25
2020-08-28,13.569999694824219
2020-08-31,13.479999542236328
2020-09-01,12.949999809265137
2020-09-02,12.970000267028809
2020-09-03,12.789999961853027
2020-09-04,12.90999984741211
2020-09-08,13.460000038146973
2020-09-09,14.829999923706055
2020-09-10,14.239999771118164
2020-09-11,14.960000038146973
2020-09-14,15.029999732971191
2020-09-15,15.640000343322754
2020-09-16,15.6899995803833
2020-09-17,15.800000190734863
2020-09-18,15.869999885559082
2020-09-21,14.829999923706055
2020-09-22,14.119999885559082
2020-09-23,13.414999961853027
2020-09-24,12.550000190734863
2020-09-25,12.970000267028809
2020-09-28,12.9399995803833
2020-09-29,13.079999923706055
2020-09-30,12.960000038146973
2020-10-01,13.229999542236328
2020-10-02,13.069999694824219
2020-10-05,13.680000305175781
2020-10-06,13.960000038146973
2020-10-07,14.5
2020-10-08,14.449999809265137
2020-10-09,14.470000267028809
2020-10-12,14.600000381469727
2020-10-13,14.119999885559082
2020-10-14,13.869999885559082
2020-10-15,14.579999923706055
2020-10-16,14.010000228881836
2020-10-19,13.770000457763672
2020-10-20,13.720000267028809
2020-10-21,13.699999809265137
2020-10-22,14.649999618530273
2020-10-23,14.609999656677246
2020-10-26,14.34000015258789
2020-10-27,14.130000114440918
2020-10-28,13.5
2020-10-29,13.5
2020-10-30,12.90999984741211
2020-11-02,12.670000076293945
2020-11-03,13.140000343322754
2020-11-04,14.300000190734863
2020-11-05,13.880000114440918
2020-11-06,13.449999809265137
2020-11-09,14.399999618530273
2020-11-10,15.579999923706055
2020-11-11,15.739999771118164
2020-11-12,18.1200008392334
2020-11-13,18.049999237060547
2020-11-16,19.530000686645508
2020-11-17,20.399999618530273
2020-11-18,20.84000015258789
2020-11-19,22.25
2020-11-20,22.979999542236328
2020-11-23,23.559999465942383
2020-11-24,23.18000030517578
2020-11-25,22.989999771118164
2020-11-27,23.270000457763672
2020-11-30,23.190000534057617
2020-12-01,23.399999618530273
2020-12-02,23.700000762939453
2020-12-03,23.809999465942383
2020-12-04,24.59000015258789
2020-12-07,26.229999542236328
2020-12-08,25.81999969482422
2020-12-09,23.09000015258789
2020-12-10,24.020000457763672
2020-12-11,24.1200008392334
2020-12-14,23.479999542236328
2020-12-15,23.1200008392334
2020-12-16,22.399999618530273
2020-12-17,21.989999771118164
2020-12-18,21.649999618530273
2020-12-21,22.5
2020-12-22,22.540000915527344
2020-12-23,22.459999084472656
2020-12-24,22.18000030517578
2020-12-28,21.15999984741211
2020-12-29,20.40999984741211
2020-12-30,20.520000457763672
2020-12-31,19.6299991607666
2021-01-04,19.639999389648438
2021-01-05,19.260000228881836
2021-01-06,18.860000610351562
2021-01-07,20.09000015258789
2021-01-08,20.40999984741211
2021-01-11,19.895000457763672
2021-01-12,19.81999969482422
2021-01-13,18.969999313354492
2021-01-14,18.850000381469727
2021-01-15,18.610000610351562
2021-01-19,19.020000457763672
2021-01-20,18.270000457763672
2021-01-21,18.329999923706055
2021-01-22,18.440000534057617
2021-01-25,19.31999969482422
2021-01-26,19.559999465942383
2021-01-27,18.780000686645508
2021-01-28,19.0
2021-01-29,18.459999084472656
2021-02-01,18.864999771118164
2021-02-02,19.520000457763672
2021-02-03,19.079999923706055
2021-02-04,19.3700008392334
2021-02-05,20.31999969482422
2021-02-08,20.719999313354492
2021-02-09,20.3700008392334
2021-02-10,19.360000610351562
2021-02-11,19.219999313354492
2021-02-12,18.59000015258789
2021-02-16,18.639999389648438
2021-02-17,18.309999465942383
2021-02-18,17.790000915527344
2021-02-19,17.8799991607666
2021-02-22,17.219999313354492
2021-02-23,16.799999237060547
2021-02-24,17.350000381469727
2021-02-25,16.610000610351562
2021-02-26,16.780000686645508
2021-03-01,17.104999542236328
2021-03-02,16.940000534057617
2021-03-03,15.949999809265137
2021-03-04,15.890000343322754
2021-03-05,16.06999969482422
2021-03-08,16.18000030517578
2021-03-09,16.540000915527344
2021-03-10,16.700000762939453
2021-03-11,16.9950008392334
2021-03-12,16.899999618530273
2021-03-15,17.299999237060547
2021-03-16,16.5
2021-03-17,16.389999389648438
2021-03-18,15.100000381469727
2021-03-19,15.039999961853027
2021-03-22,15.40999984741211
2021-03-23,14.800000190734863
2021-03-24,14.180000305175781
2021-03-25,14.770000457763672
2021-03-26,14.800000190734863
2021-03-29,14.0
2021-03-30,14.220000267028809
2021-03-31,14.359999656677246
2021-04-01,14.90999984741211
2021-04-05,14.65999984741211
2021-04-06,14.145000457763672
2021-04-07,14.199999809265137
2021-04-08,14.1899995803833
2021-04-09,13.770000457763672
2021-04-12,13.699999809265137
2021-04-13,13.899999618530273
2021-04-14,13.850000381469727
2021-04-15,13.9399995803833
2021-04-16,13.279999732971191
2021-04-19,13.300000190734863
2021-04-20,13.289999961853027
2021-04-21,13.640000343322754
2021-04-22,14.3100004196167
2021-04-23,14.140000343322754
2021-04-26,14.489999771118164
2021-04-27,14.649999618530273
2021-04-28,14.34000015258789
2021-04-29,14.529999732971191
2021-04-30,14.0600004196167
2021-05-03,14.050000190734863
2021-05-04,13.649999618530273
2021-05-05,13.5
2021-05-06,12.890000343322754
2021-05-07,13.59000015258789
2021-05-10,13.239999771118164
2021-05-11,13.90999984741211
2021-05-12,13.829999923706055
2021-05-13,14.720000267028809
2021-05-14,14.989999771118164
