,CENTA
2010-11-08,10.960000038146973
2010-11-09,10.789999961853027
2010-11-10,10.819999694824219
2010-11-11,10.789999961853027
2010-11-12,10.569999694824219
2010-11-15,10.579999923706055
2010-11-16,10.210000038146973
2010-11-17,10.09000015258789
2010-11-18,10.199999809265137
2010-11-19,9.010000228881836
2010-11-22,9.010000228881836
2010-11-23,9.050000190734863
2010-11-24,9.0600004196167
2010-11-26,9.0600004196167
2010-11-29,9.300000190734863
2010-11-30,9.34000015258789
2010-12-01,9.449999809265137
2010-12-02,9.369999885559082
2010-12-03,9.5600004196167
2010-12-06,9.260000228881836
2010-12-07,9.4399995803833
2010-12-08,9.430000305175781
2010-12-09,9.5
2010-12-10,10.069999694824219
2010-12-13,9.859999656677246
2010-12-14,9.930000305175781
2010-12-15,9.90999984741211
2010-12-16,9.729999542236328
2010-12-17,9.720000267028809
2010-12-20,9.670000076293945
2010-12-21,9.869999885559082
2010-12-22,10.199999809265137
2010-12-23,9.979999542236328
2010-12-27,10.0
2010-12-28,9.979999542236328
2010-12-29,9.989999771118164
2010-12-30,9.949999809265137
2010-12-31,9.880000114440918
2011-01-03,10.390000343322754
2011-01-04,10.289999961853027
2011-01-05,10.279999732971191
2011-01-06,10.270000457763672
2011-01-07,10.170000076293945
2011-01-10,9.899999618530273
2011-01-11,10.010000228881836
2011-01-12,10.210000038146973
2011-01-13,10.020000457763672
2011-01-14,10.170000076293945
2011-01-18,10.09000015258789
2011-01-19,9.800000190734863
2011-01-20,9.819999694824219
2011-01-21,9.770000457763672
2011-01-24,9.90999984741211
2011-01-25,9.850000381469727
2011-01-26,10.039999961853027
2011-01-27,10.289999961853027
2011-01-28,9.59000015258789
2011-01-31,9.479999542236328
2011-02-01,9.890000343322754
2011-02-02,9.800000190734863
2011-02-03,9.770000457763672
2011-02-04,9.59000015258789
2011-02-07,9.65999984741211
2011-02-08,9.670000076293945
2011-02-09,9.600000381469727
2011-02-10,9.399999618530273
2011-02-11,9.59000015258789
2011-02-14,9.449999809265137
2011-02-15,9.1899995803833
2011-02-16,9.300000190734863
2011-02-17,9.210000038146973
2011-02-18,9.170000076293945
2011-02-22,9.0
2011-02-23,8.829999923706055
2011-02-24,8.960000038146973
2011-02-25,9.170000076293945
2011-02-28,9.210000038146973
2011-03-01,9.390000343322754
2011-03-02,9.399999618530273
2011-03-03,9.65999984741211
2011-03-04,9.489999771118164
2011-03-07,9.300000190734863
2011-03-08,9.380000114440918
2011-03-09,9.399999618530273
2011-03-10,9.279999732971191
2011-03-11,9.34000015258789
2011-03-14,9.149999618530273
2011-03-15,9.15999984741211
2011-03-16,8.979999542236328
2011-03-17,8.90999984741211
2011-03-18,9.039999961853027
2011-03-21,9.1899995803833
2011-03-22,9.130000114440918
2011-03-23,9.119999885559082
2011-03-24,9.079999923706055
2011-03-25,9.0600004196167
2011-03-28,9.010000228881836
2011-03-29,9.050000190734863
2011-03-30,9.100000381469727
2011-03-31,9.210000038146973
2011-04-01,9.34000015258789
2011-04-04,9.609999656677246
2011-04-05,9.609999656677246
2011-04-06,9.760000228881836
2011-04-07,9.710000038146973
2011-04-08,9.510000228881836
2011-04-11,9.390000343322754
2011-04-12,9.300000190734863
2011-04-13,9.260000228881836
2011-04-14,9.220000267028809
2011-04-15,9.289999961853027
2011-04-18,9.350000381469727
2011-04-19,9.390000343322754
2011-04-20,9.5600004196167
2011-04-21,9.800000190734863
2011-04-25,9.829999923706055
2011-04-26,10.020000457763672
2011-04-27,10.109999656677246
2011-04-28,10.170000076293945
2011-04-29,10.020000457763672
2011-05-02,9.829999923706055
2011-05-03,10.0600004196167
2011-05-04,9.90999984741211
2011-05-05,10.800000190734863
2011-05-06,10.739999771118164
2011-05-09,10.649999618530273
2011-05-10,10.949999809265137
2011-05-11,10.779999732971191
2011-05-12,10.789999961853027
2011-05-13,10.5
2011-05-16,10.460000038146973
2011-05-17,10.170000076293945
2011-05-18,10.15999984741211
2011-05-19,10.140000343322754
2011-05-20,10.069999694824219
2011-05-23,9.880000114440918
2011-05-24,9.770000457763672
2011-05-25,9.760000228881836
2011-05-26,9.869999885559082
2011-05-27,9.90999984741211
2011-05-31,10.0600004196167
2011-06-01,9.949999809265137
2011-06-02,10.0
2011-06-03,10.0
2011-06-06,9.970000267028809
2011-06-07,9.770000457763672
2011-06-08,9.529999732971191
2011-06-09,9.149999618530273
2011-06-10,9.15999984741211
2011-06-13,9.029999732971191
2011-06-14,9.1899995803833
2011-06-15,9.079999923706055
2011-06-16,9.100000381469727
2011-06-17,10.069999694824219
2011-06-20,10.149999618530273
2011-06-21,10.0
2011-06-22,9.9399995803833
2011-06-23,9.869999885559082
2011-06-24,9.600000381469727
2011-06-27,10.069999694824219
2011-06-28,10.180000305175781
2011-06-29,9.930000305175781
2011-06-30,10.149999618530273
2011-07-01,10.1899995803833
2011-07-05,10.350000381469727
2011-07-06,10.380000114440918
2011-07-07,10.449999809265137
2011-07-08,10.140000343322754
2011-07-11,9.930000305175781
2011-07-12,10.199999809265137
2011-07-13,10.479999542236328
2011-07-14,10.039999961853027
2011-07-15,10.229999542236328
2011-07-18,9.979999542236328
2011-07-19,10.279999732971191
2011-07-20,10.010000228881836
2011-07-21,10.149999618530273
2011-07-22,9.899999618530273
2011-07-25,9.649999618530273
2011-07-26,9.270000457763672
2011-07-27,8.819999694824219
2011-07-28,8.760000228881836
2011-07-29,8.760000228881836
2011-08-01,8.739999771118164
2011-08-02,8.350000381469727
2011-08-03,8.520000457763672
2011-08-04,7.760000228881836
2011-08-05,7.5
2011-08-08,7.309999942779541
2011-08-09,7.320000171661377
2011-08-10,6.670000076293945
2011-08-11,7.429999828338623
2011-08-12,7.349999904632568
2011-08-15,7.670000076293945
2011-08-16,7.730000019073486
2011-08-17,7.630000114440918
2011-08-18,7.159999847412109
2011-08-19,7.170000076293945
2011-08-22,7.300000190734863
2011-08-23,7.570000171661377
2011-08-24,7.730000019073486
2011-08-25,7.550000190734863
2011-08-26,7.840000152587891
2011-08-29,8.149999618530273
2011-08-30,7.889999866485596
2011-08-31,7.869999885559082
2011-09-01,7.679999828338623
2011-09-02,7.369999885559082
2011-09-06,7.230000019073486
2011-09-07,7.449999809265137
2011-09-08,7.25
2011-09-09,7.190000057220459
2011-09-12,7.269999980926514
2011-09-13,7.329999923706055
2011-09-14,7.380000114440918
2011-09-15,7.460000038146973
2011-09-16,7.429999828338623
2011-09-19,7.409999847412109
2011-09-20,7.179999828338623
2011-09-21,6.929999828338623
2011-09-22,6.730000019073486
2011-09-23,6.869999885559082
2011-09-26,7.059999942779541
2011-09-27,7.300000190734863
2011-09-28,6.96999979019165
2011-09-29,7.309999942779541
2011-09-30,7.079999923706055
2011-10-03,6.809999942779541
2011-10-04,7.769999980926514
2011-10-05,7.829999923706055
2011-10-06,8.239999771118164
2011-10-07,8.020000457763672
2011-10-10,8.25
2011-10-11,8.520000457763672
2011-10-12,8.609999656677246
2011-10-13,8.579999923706055
2011-10-14,8.6899995803833
2011-10-17,8.470000267028809
2011-10-18,8.569999694824219
2011-10-19,8.510000228881836
2011-10-20,8.25
2011-10-21,8.460000038146973
2011-10-24,8.550000190734863
2011-10-25,8.4399995803833
2011-10-26,8.720000267028809
2011-10-27,9.300000190734863
2011-10-28,9.239999771118164
2011-10-31,8.789999961853027
2011-11-01,8.5
2011-11-02,8.930000305175781
2011-11-03,9.140000343322754
2011-11-04,9.140000343322754
2011-11-07,9.0600004196167
2011-11-08,9.020000457763672
2011-11-09,8.550000190734863
2011-11-10,8.680000305175781
2011-11-11,8.979999542236328
2011-11-14,8.6899995803833
2011-11-15,8.920000076293945
2011-11-16,8.59000015258789
2011-11-17,8.470000267028809
2011-11-18,8.34000015258789
2011-11-21,8.300000190734863
2011-11-22,8.130000114440918
2011-11-23,8.020000457763672
2011-11-25,7.909999847412109
2011-11-28,8.180000305175781
2011-11-29,8.3100004196167
2011-11-30,8.880000114440918
2011-12-01,8.579999923706055
2011-12-02,8.760000228881836
2011-12-05,8.720000267028809
2011-12-06,8.699999809265137
2011-12-07,8.680000305175781
2011-12-08,8.359999656677246
2011-12-09,8.289999961853027
2011-12-12,8.1899995803833
2011-12-13,8.09000015258789
2011-12-14,7.900000095367432
2011-12-15,8.180000305175781
2011-12-16,8.25
2011-12-19,7.809999942779541
2011-12-20,8.289999961853027
2011-12-21,8.59000015258789
2011-12-22,8.529999732971191
2011-12-23,8.529999732971191
2011-12-27,8.520000457763672
2011-12-28,8.380000114440918
2011-12-29,8.380000114440918
2011-12-30,8.319999694824219
2012-01-03,8.739999771118164
2012-01-04,8.680000305175781
2012-01-05,8.600000381469727
2012-01-06,8.5
2012-01-09,8.59000015258789
2012-01-10,8.710000038146973
2012-01-11,8.65999984741211
2012-01-12,8.739999771118164
2012-01-13,8.770000457763672
2012-01-17,8.800000190734863
2012-01-18,9.069999694824219
2012-01-19,9.119999885559082
2012-01-20,9.5
2012-01-23,9.569999694824219
2012-01-24,9.670000076293945
2012-01-25,9.59000015258789
2012-01-26,9.460000038146973
2012-01-27,9.609999656677246
2012-01-30,9.449999809265137
2012-01-31,9.479999542236328
2012-02-01,9.75
2012-02-02,9.899999618530273
2012-02-03,9.819999694824219
2012-02-06,9.739999771118164
2012-02-07,9.600000381469727
2012-02-08,9.479999542236328
2012-02-09,9.460000038146973
2012-02-10,9.279999732971191
2012-02-13,9.34000015258789
2012-02-14,9.279999732971191
2012-02-15,9.140000343322754
2012-02-16,9.460000038146973
2012-02-17,9.180000305175781
2012-02-21,9.5
2012-02-22,9.479999542236328
2012-02-23,9.600000381469727
2012-02-24,9.569999694824219
2012-02-27,9.579999923706055
2012-02-28,9.619999885559082
2012-02-29,9.569999694824219
2012-03-01,9.399999618530273
2012-03-02,9.25
2012-03-05,9.210000038146973
2012-03-06,8.970000267028809
2012-03-07,9.109999656677246
2012-03-08,9.130000114440918
2012-03-09,9.109999656677246
2012-03-12,9.09000015258789
2012-03-13,9.359999656677246
2012-03-14,9.279999732971191
2012-03-15,9.489999771118164
2012-03-16,9.350000381469727
2012-03-19,9.40999984741211
2012-03-20,9.15999984741211
2012-03-21,9.170000076293945
2012-03-22,9.180000305175781
2012-03-23,9.399999618530273
2012-03-26,9.539999961853027
2012-03-27,9.40999984741211
2012-03-28,9.359999656677246
2012-03-29,9.369999885559082
2012-03-30,9.630000114440918
2012-04-02,9.710000038146973
2012-04-03,9.850000381469727
2012-04-04,9.890000343322754
2012-04-05,10.15999984741211
2012-04-09,10.170000076293945
2012-04-10,10.079999923706055
2012-04-11,10.239999771118164
2012-04-12,10.5
2012-04-13,10.300000190734863
2012-04-16,10.520000457763672
2012-04-17,10.729999542236328
2012-04-18,10.510000228881836
2012-04-19,10.59000015258789
2012-04-20,10.869999885559082
2012-04-23,10.739999771118164
2012-04-24,10.9399995803833
2012-04-25,11.050000190734863
2012-04-26,10.930000305175781
2012-04-27,10.979999542236328
2012-04-30,10.6899995803833
2012-05-01,10.640000343322754
2012-05-02,11.069999694824219
2012-05-03,9.880000114440918
2012-05-04,9.510000228881836
2012-05-07,9.350000381469727
2012-05-08,9.390000343322754
2012-05-09,9.489999771118164
2012-05-10,9.720000267028809
2012-05-11,9.829999923706055
2012-05-14,9.609999656677246
2012-05-15,9.649999618530273
2012-05-16,9.579999923706055
2012-05-17,9.359999656677246
2012-05-18,9.390000343322754
2012-05-21,9.449999809265137
2012-05-22,9.319999694824219
2012-05-23,9.279999732971191
2012-05-24,9.329999923706055
2012-05-25,9.279999732971191
2012-05-29,9.1899995803833
2012-05-30,9.199999809265137
2012-05-31,9.220000267028809
2012-06-01,8.90999984741211
2012-06-04,9.09000015258789
2012-06-05,8.9399995803833
2012-06-06,9.069999694824219
2012-06-07,9.020000457763672
2012-06-08,9.130000114440918
2012-06-11,8.84000015258789
2012-06-12,8.859999656677246
2012-06-13,8.529999732971191
2012-06-14,8.8100004196167
2012-06-15,9.34000015258789
2012-06-18,9.350000381469727
2012-06-19,9.420000076293945
2012-06-20,9.5
2012-06-21,9.25
2012-06-22,9.529999732971191
2012-06-25,9.4399995803833
2012-06-26,10.149999618530273
2012-06-27,10.399999618530273
2012-06-28,10.369999885559082
2012-06-29,10.890000343322754
2012-07-02,10.930000305175781
2012-07-03,10.850000381469727
2012-07-05,10.890000343322754
2012-07-06,10.920000076293945
2012-07-09,10.779999732971191
2012-07-10,10.670000076293945
2012-07-11,10.600000381469727
2012-07-12,10.489999771118164
2012-07-13,10.720000267028809
2012-07-16,10.649999618530273
2012-07-17,10.699999809265137
2012-07-18,11.050000190734863
2012-07-19,11.170000076293945
2012-07-20,11.0600004196167
2012-07-23,10.869999885559082
2012-07-24,11.15999984741211
2012-07-25,11.119999885559082
2012-07-26,11.25
2012-07-27,11.399999618530273
2012-07-30,11.420000076293945
2012-07-31,11.420000076293945
2012-08-01,11.359999656677246
2012-08-02,10.75
2012-08-03,10.84000015258789
2012-08-06,10.800000190734863
2012-08-07,10.899999618530273
2012-08-08,10.760000228881836
2012-08-09,10.680000305175781
2012-08-10,10.550000190734863
2012-08-13,10.369999885559082
2012-08-14,10.569999694824219
2012-08-15,10.5
2012-08-16,10.779999732971191
2012-08-17,11.010000228881836
2012-08-20,11.140000343322754
2012-08-21,11.520000457763672
2012-08-22,11.470000267028809
2012-08-23,11.460000038146973
2012-08-24,11.289999961853027
2012-08-27,11.229999542236328
2012-08-28,11.329999923706055
2012-08-29,11.479999542236328
2012-08-30,11.520000457763672
2012-08-31,11.800000190734863
2012-09-04,12.15999984741211
2012-09-05,12.220000267028809
2012-09-06,12.819999694824219
2012-09-07,12.989999771118164
2012-09-10,12.899999618530273
2012-09-11,11.430000305175781
2012-09-12,11.569999694824219
2012-09-13,11.529999732971191
2012-09-14,11.789999961853027
2012-09-17,12.0600004196167
2012-09-18,12.079999923706055
2012-09-19,12.449999809265137
2012-09-20,12.270000457763672
2012-09-21,12.140000343322754
2012-09-24,12.289999961853027
2012-09-25,12.15999984741211
2012-09-26,11.989999771118164
2012-09-27,12.0600004196167
2012-09-28,12.079999923706055
2012-10-01,12.140000343322754
2012-10-02,12.0600004196167
2012-10-03,12.199999809265137
2012-10-04,12.369999885559082
2012-10-05,12.140000343322754
2012-10-08,12.220000267028809
2012-10-09,11.979999542236328
2012-10-10,11.770000457763672
2012-10-11,12.0600004196167
2012-10-12,11.989999771118164
2012-10-15,12.100000381469727
2012-10-16,12.15999984741211
2012-10-17,12.369999885559082
2012-10-18,11.890000343322754
2012-10-19,11.819999694824219
2012-10-22,11.460000038146973
2012-10-23,11.399999618530273
2012-10-24,11.729999542236328
2012-10-25,11.609999656677246
2012-10-26,11.40999984741211
2012-10-31,11.260000228881836
2012-11-01,11.470000267028809
2012-11-02,11.380000114440918
2012-11-05,11.289999961853027
2012-11-06,11.369999885559082
2012-11-07,11.0
2012-11-08,10.550000190734863
2012-11-09,10.380000114440918
2012-11-12,10.619999885559082
2012-11-13,10.510000228881836
2012-11-14,10.760000228881836
2012-11-15,10.720000267028809
2012-11-16,10.90999984741211
2012-11-19,11.109999656677246
2012-11-20,11.149999618530273
2012-11-21,11.25
2012-11-23,11.579999923706055
2012-11-26,11.6899995803833
2012-11-27,11.670000076293945
2012-11-28,11.489999771118164
2012-11-29,11.65999984741211
2012-11-30,11.729999542236328
2012-12-03,11.75
2012-12-04,11.800000190734863
2012-12-05,11.699999809265137
2012-12-06,11.609999656677246
2012-12-07,11.770000457763672
2012-12-10,11.770000457763672
2012-12-11,11.850000381469727
2012-12-12,10.0
2012-12-13,9.699999809265137
2012-12-14,9.609999656677246
2012-12-17,9.770000457763672
2012-12-18,9.930000305175781
2012-12-19,10.229999542236328
2012-12-20,10.3100004196167
2012-12-21,10.289999961853027
2012-12-24,10.5
2012-12-26,10.260000228881836
2012-12-27,10.529999732971191
2012-12-28,10.270000457763672
2012-12-31,10.470000267028809
2013-01-02,10.630000114440918
2013-01-03,10.710000038146973
2013-01-04,10.65999984741211
2013-01-07,9.90999984741211
2013-01-08,9.0600004196167
2013-01-09,9.199999809265137
2013-01-10,9.34000015258789
2013-01-11,9.460000038146973
2013-01-14,9.710000038146973
2013-01-15,9.630000114440918
2013-01-16,9.479999542236328
2013-01-17,9.520000457763672
2013-01-18,9.739999771118164
2013-01-22,9.529999732971191
2013-01-23,9.449999809265137
2013-01-24,9.5
2013-01-25,9.4399995803833
2013-01-28,9.699999809265137
2013-01-29,9.550000190734863
2013-01-30,9.390000343322754
2013-01-31,9.630000114440918
2013-02-01,9.460000038146973
2013-02-04,9.479999542236328
2013-02-05,9.430000305175781
2013-02-06,9.329999923706055
2013-02-07,9.399999618530273
2013-02-08,9.109999656677246
2013-02-11,8.930000305175781
2013-02-12,9.15999984741211
2013-02-13,9.130000114440918
2013-02-14,9.15999984741211
2013-02-15,9.25
2013-02-19,9.319999694824219
2013-02-20,9.3100004196167
2013-02-21,9.109999656677246
2013-02-22,9.020000457763672
2013-02-25,8.899999618530273
2013-02-26,8.920000076293945
2013-02-27,9.029999732971191
2013-02-28,8.729999542236328
2013-03-01,8.8100004196167
2013-03-04,8.699999809265137
2013-03-05,8.720000267028809
2013-03-06,8.800000190734863
2013-03-07,8.850000381469727
2013-03-08,9.100000381469727
2013-03-11,8.960000038146973
2013-03-12,8.960000038146973
2013-03-13,9.0
2013-03-14,9.079999923706055
2013-03-15,9.020000457763672
2013-03-18,8.920000076293945
2013-03-19,8.979999542236328
2013-03-20,8.609999656677246
2013-03-21,8.5
2013-03-22,8.369999885559082
2013-03-25,8.300000190734863
2013-03-26,8.390000343322754
2013-03-27,8.180000305175781
2013-03-28,8.220000267028809
2013-04-01,8.329999923706055
2013-04-02,8.609999656677246
2013-04-03,8.529999732971191
2013-04-04,8.710000038146973
2013-04-05,8.819999694824219
2013-04-08,8.8100004196167
2013-04-09,8.739999771118164
2013-04-10,9.069999694824219
2013-04-11,9.119999885559082
2013-04-12,8.970000267028809
2013-04-15,8.84000015258789
2013-04-16,8.960000038146973
2013-04-17,8.710000038146973
2013-04-18,8.8100004196167
2013-04-19,8.880000114440918
2013-04-22,8.960000038146973
2013-04-23,9.140000343322754
2013-04-24,9.020000457763672
2013-04-25,8.970000267028809
2013-04-26,8.899999618530273
2013-04-29,8.90999984741211
2013-04-30,8.800000190734863
2013-05-01,8.550000190734863
2013-05-02,8.609999656677246
2013-05-03,8.789999961853027
2013-05-06,8.760000228881836
2013-05-07,8.850000381469727
2013-05-08,8.899999618530273
2013-05-09,7.480000019073486
2013-05-10,7.5
2013-05-13,7.449999809265137
2013-05-14,7.550000190734863
2013-05-15,7.599999904632568
2013-05-16,7.5
2013-05-17,7.71999979019165
2013-05-20,7.699999809265137
2013-05-21,7.659999847412109
2013-05-22,7.519999980926514
2013-05-23,7.440000057220459
2013-05-24,7.360000133514404
2013-05-28,7.429999828338623
2013-05-29,7.389999866485596
2013-05-30,7.690000057220459
2013-05-31,7.599999904632568
2013-06-03,7.710000038146973
2013-06-04,7.590000152587891
2013-06-05,7.53000020980835
2013-06-06,7.519999980926514
2013-06-07,7.5
2013-06-10,7.579999923706055
2013-06-11,7.429999828338623
2013-06-12,7.320000171661377
2013-06-13,7.519999980926514
2013-06-14,7.349999904632568
2013-06-17,7.46999979019165
2013-06-18,7.489999771118164
2013-06-19,7.369999885559082
2013-06-20,7.320000171661377
2013-06-21,7.300000190734863
2013-06-24,7.28000020980835
2013-06-25,7.269999980926514
2013-06-26,7.139999866485596
2013-06-27,7.039999961853027
2013-06-28,6.900000095367432
2013-07-01,6.889999866485596
2013-07-02,6.820000171661377
2013-07-03,6.840000152587891
2013-07-05,6.900000095367432
2013-07-08,6.940000057220459
2013-07-09,7.0
2013-07-10,7.010000228881836
2013-07-11,7.070000171661377
2013-07-12,7.150000095367432
2013-07-15,7.300000190734863
2013-07-16,7.360000133514404
2013-07-17,7.449999809265137
2013-07-18,7.510000228881836
2013-07-19,7.570000171661377
2013-07-22,7.5
2013-07-23,7.590000152587891
2013-07-24,7.53000020980835
2013-07-25,7.650000095367432
2013-07-26,7.5
2013-07-29,7.539999961853027
2013-07-30,7.659999847412109
2013-07-31,7.539999961853027
2013-08-01,7.619999885559082
2013-08-02,7.650000095367432
2013-08-05,7.71999979019165
2013-08-06,7.710000038146973
2013-08-07,7.809999942779541
2013-08-08,6.710000038146973
2013-08-09,6.5
2013-08-12,6.429999828338623
2013-08-13,6.480000019073486
2013-08-14,6.420000076293945
2013-08-15,6.269999980926514
2013-08-16,6.239999771118164
2013-08-19,6.340000152587891
2013-08-20,6.449999809265137
2013-08-21,6.380000114440918
2013-08-22,6.449999809265137
2013-08-23,6.710000038146973
2013-08-26,6.590000152587891
2013-08-27,6.480000019073486
2013-08-28,6.329999923706055
2013-08-29,6.300000190734863
2013-08-30,6.260000228881836
2013-09-03,6.230000019073486
2013-09-04,6.139999866485596
2013-09-05,6.099999904632568
2013-09-06,6.090000152587891
2013-09-09,6.199999809265137
2013-09-10,6.179999828338623
2013-09-11,6.210000038146973
2013-09-12,6.360000133514404
2013-09-13,6.409999847412109
2013-09-16,6.449999809265137
2013-09-17,6.630000114440918
2013-09-18,6.699999809265137
2013-09-19,6.75
2013-09-20,6.760000228881836
2013-09-23,6.889999866485596
2013-09-24,6.829999923706055
2013-09-25,6.809999942779541
2013-09-26,6.820000171661377
2013-09-27,6.75
2013-09-30,6.849999904632568
2013-10-01,7.019999980926514
2013-10-02,6.880000114440918
2013-10-03,6.760000228881836
2013-10-04,6.869999885559082
2013-10-07,6.929999828338623
2013-10-08,6.909999847412109
2013-10-09,6.929999828338623
2013-10-10,7.050000190734863
2013-10-11,7.210000038146973
2013-10-14,7.190000057220459
2013-10-15,7.260000228881836
2013-10-16,7.320000171661377
2013-10-17,7.340000152587891
2013-10-18,7.340000152587891
2013-10-21,7.309999942779541
2013-10-22,7.340000152587891
2013-10-23,7.349999904632568
2013-10-24,7.329999923706055
2013-10-25,7.349999904632568
2013-10-28,7.380000114440918
2013-10-29,7.5
2013-10-30,7.440000057220459
2013-10-31,7.360000133514404
2013-11-01,7.440000057220459
2013-11-04,7.53000020980835
2013-11-05,7.380000114440918
2013-11-06,7.400000095367432
2013-11-07,7.460000038146973
2013-11-08,7.570000171661377
2013-11-11,7.510000228881836
2013-11-12,7.619999885559082
2013-11-13,7.659999847412109
2013-11-14,7.619999885559082
2013-11-15,7.539999961853027
2013-11-18,7.46999979019165
2013-11-19,7.449999809265137
2013-11-20,7.400000095367432
2013-11-21,7.460000038146973
2013-11-22,7.429999828338623
2013-11-25,7.440000057220459
2013-11-26,7.630000114440918
2013-11-27,7.730000019073486
2013-11-29,7.820000171661377
2013-12-02,7.929999828338623
2013-12-03,7.699999809265137
2013-12-04,7.679999828338623
2013-12-05,7.670000076293945
2013-12-06,7.760000228881836
2013-12-09,7.699999809265137
2013-12-10,7.440000057220459
2013-12-11,6.71999979019165
2013-12-12,6.289999961853027
2013-12-13,6.230000019073486
2013-12-16,6.179999828338623
2013-12-17,6.269999980926514
2013-12-18,6.420000076293945
2013-12-19,6.440000057220459
2013-12-20,6.670000076293945
2013-12-23,6.809999942779541
2013-12-24,6.78000020980835
2013-12-26,6.619999885559082
2013-12-27,6.739999771118164
2013-12-30,6.769999980926514
2013-12-31,6.75
2014-01-02,6.599999904632568
2014-01-03,6.650000095367432
2014-01-06,6.78000020980835
2014-01-07,6.429999828338623
2014-01-08,6.21999979019165
2014-01-09,6.039999961853027
2014-01-10,6.059999942779541
2014-01-13,6.150000095367432
2014-01-14,6.329999923706055
2014-01-15,6.300000190734863
2014-01-16,6.429999828338623
2014-01-17,6.429999828338623
2014-01-21,6.510000228881836
2014-01-22,6.46999979019165
2014-01-23,6.210000038146973
2014-01-24,6.269999980926514
2014-01-27,6.28000020980835
2014-01-28,6.150000095367432
2014-01-29,6.090000152587891
2014-01-30,6.25
2014-01-31,6.239999771118164
2014-02-03,6.239999771118164
2014-02-04,6.190000057220459
2014-02-05,6.690000057220459
2014-02-06,6.829999923706055
2014-02-07,6.809999942779541
2014-02-10,7.210000038146973
2014-02-11,7.46999979019165
2014-02-12,7.429999828338623
2014-02-13,7.389999866485596
2014-02-14,7.400000095367432
2014-02-18,7.329999923706055
2014-02-19,7.329999923706055
2014-02-20,7.400000095367432
2014-02-21,7.380000114440918
2014-02-24,7.389999866485596
2014-02-25,7.320000171661377
2014-02-26,7.329999923706055
2014-02-27,7.380000114440918
2014-02-28,7.360000133514404
2014-03-03,7.360000133514404
2014-03-04,7.639999866485596
2014-03-05,7.650000095367432
2014-03-06,7.690000057220459
2014-03-07,7.739999771118164
2014-03-10,7.900000095367432
2014-03-11,7.739999771118164
2014-03-12,7.769999980926514
2014-03-13,7.800000190734863
2014-03-14,7.670000076293945
2014-03-17,7.690000057220459
2014-03-18,7.769999980926514
2014-03-19,7.670000076293945
2014-03-20,7.610000133514404
2014-03-21,7.639999866485596
2014-03-24,7.809999942779541
2014-03-25,7.920000076293945
2014-03-26,7.96999979019165
2014-03-27,7.900000095367432
2014-03-28,8.149999618530273
2014-03-31,8.270000457763672
2014-04-01,8.420000076293945
2014-04-02,8.529999732971191
2014-04-03,8.6899995803833
2014-04-04,8.489999771118164
2014-04-07,8.460000038146973
2014-04-08,8.630000114440918
2014-04-09,8.479999542236328
2014-04-10,8.270000457763672
2014-04-11,8.130000114440918
2014-04-14,8.109999656677246
2014-04-15,8.039999961853027
2014-04-16,8.09000015258789
2014-04-17,8.210000038146973
2014-04-21,8.210000038146973
2014-04-22,8.34000015258789
2014-04-23,8.380000114440918
2014-04-24,8.399999618530273
2014-04-25,8.420000076293945
2014-04-28,8.4399995803833
2014-04-29,8.399999618530273
2014-04-30,8.270000457763672
2014-05-01,8.3100004196167
2014-05-02,8.300000190734863
2014-05-05,8.15999984741211
2014-05-06,8.029999732971191
2014-05-07,7.639999866485596
2014-05-08,7.650000095367432
2014-05-09,7.730000019073486
2014-05-12,7.900000095367432
2014-05-13,7.809999942779541
2014-05-14,7.769999980926514
2014-05-15,7.760000228881836
2014-05-16,7.800000190734863
2014-05-19,7.869999885559082
2014-05-20,7.789999961853027
2014-05-21,7.809999942779541
2014-05-22,7.860000133514404
2014-05-23,7.869999885559082
2014-05-27,7.929999828338623
2014-05-28,7.900000095367432
2014-05-29,7.909999847412109
2014-05-30,7.960000038146973
2014-06-02,7.829999923706055
2014-06-03,7.679999828338623
2014-06-04,7.739999771118164
2014-06-05,7.820000171661377
2014-06-06,7.940000057220459
2014-06-09,8.859999656677246
2014-06-10,8.760000228881836
2014-06-11,8.930000305175781
2014-06-12,9.039999961853027
2014-06-13,9.010000228881836
2014-06-16,9.140000343322754
2014-06-17,9.229999542236328
2014-06-18,9.229999542236328
2014-06-19,9.25
2014-06-20,9.239999771118164
2014-06-23,9.579999923706055
2014-06-24,9.4399995803833
2014-06-25,9.380000114440918
2014-06-26,9.350000381469727
2014-06-27,9.229999542236328
2014-06-30,9.199999809265137
2014-07-01,9.220000267028809
2014-07-02,9.140000343322754
2014-07-03,9.170000076293945
2014-07-07,9.0
2014-07-08,9.050000190734863
2014-07-09,8.899999618530273
2014-07-10,8.84000015258789
2014-07-11,8.960000038146973
2014-07-14,9.119999885559082
2014-07-15,9.010000228881836
2014-07-16,9.09000015258789
2014-07-17,8.989999771118164
2014-07-18,9.170000076293945
2014-07-21,8.90999984741211
2014-07-22,8.829999923706055
2014-07-23,8.8100004196167
2014-07-24,9.039999961853027
2014-07-25,8.84000015258789
2014-07-28,9.0
2014-07-29,9.010000228881836
2014-07-30,9.350000381469727
2014-07-31,9.329999923706055
2014-08-01,9.119999885559082
2014-08-04,9.0600004196167
2014-08-05,8.949999809265137
2014-08-06,9.0
2014-08-07,9.029999732971191
2014-08-08,9.100000381469727
2014-08-11,9.430000305175781
2014-08-12,9.130000114440918
