,DRNA
2017-10-13,5.579999923706055
2017-10-16,5.300000190734863
2017-10-17,5.349999904632568
2017-10-18,5.269999980926514
2017-10-19,5.25
2017-10-20,5.510000228881836
2017-10-23,5.46999979019165
2017-10-24,5.340000152587891
2017-10-25,5.230000019073486
2017-10-26,5.059999942779541
2017-10-27,5.150000095367432
2017-10-30,5.260000228881836
2017-10-31,5.389999866485596
2017-11-01,5.639999866485596
2017-11-02,7.230000019073486
2017-11-03,7.78000020980835
2017-11-06,7.96999979019165
2017-11-07,8.0600004196167
2017-11-08,8.010000228881836
2017-11-09,8.020000457763672
2017-11-10,8.039999961853027
2017-11-13,7.949999809265137
2017-11-14,8.260000228881836
2017-11-15,9.399999618530273
2017-11-16,9.479999542236328
2017-11-17,9.539999961853027
2017-11-20,9.710000038146973
2017-11-21,9.84000015258789
2017-11-22,9.4399995803833
2017-11-24,9.579999923706055
2017-11-27,8.895000457763672
2017-11-28,8.399999618530273
2017-11-29,8.069999694824219
2017-11-30,8.479999542236328
2017-12-01,8.539999961853027
2017-12-04,8.050000190734863
2017-12-05,8.029999732971191
2017-12-06,7.940000057220459
2017-12-07,7.639999866485596
2017-12-08,7.559999942779541
2017-12-11,7.699999809265137
2017-12-12,7.5
2017-12-13,7.840000152587891
2017-12-14,7.309999942779541
2017-12-15,7.59499979019165
2017-12-18,7.179999828338623
2017-12-19,7.349999904632568
2017-12-20,7.980000019073486
2017-12-21,8.630000114440918
2017-12-22,8.369999885559082
2017-12-26,8.699999809265137
2017-12-27,9.239999771118164
2017-12-28,9.489999771118164
2017-12-29,9.029999732971191
2018-01-02,9.359999656677246
2018-01-03,9.3100004196167
2018-01-04,9.300000190734863
2018-01-05,8.760000228881836
2018-01-08,8.470000267028809
2018-01-09,8.520000457763672
2018-01-10,8.489999771118164
2018-01-11,8.430000305175781
2018-01-12,8.420000076293945
2018-01-16,8.649999618530273
2018-01-17,9.335000038146973
2018-01-18,8.970000267028809
2018-01-19,8.829999923706055
2018-01-22,9.569999694824219
2018-01-23,10.9399995803833
2018-01-24,10.869999885559082
2018-01-25,10.789999961853027
2018-01-26,10.09000015258789
2018-01-29,9.880000114440918
2018-01-30,9.619999885559082
2018-01-31,9.59000015258789
2018-02-01,9.789999961853027
2018-02-02,9.09000015258789
2018-02-05,8.9399995803833
2018-02-06,9.609999656677246
2018-02-07,9.75
2018-02-08,9.5600004196167
2018-02-09,9.3100004196167
2018-02-12,9.329999923706055
2018-02-13,9.4399995803833
2018-02-14,9.600000381469727
2018-02-15,10.0600004196167
2018-02-16,10.630000114440918
2018-02-20,11.819999694824219
2018-02-21,11.5
2018-02-22,11.949999809265137
2018-02-23,12.489999771118164
2018-02-26,13.720000267028809
2018-02-27,13.0600004196167
2018-02-28,12.760000228881836
2018-03-01,12.779999732971191
2018-03-02,13.449999809265137
2018-03-05,13.710000038146973
2018-03-06,13.390000343322754
2018-03-07,13.460000038146973
2018-03-08,13.5
2018-03-09,14.119999885559082
2018-03-12,13.869999885559082
2018-03-13,13.869999885559082
2018-03-14,13.739999771118164
2018-03-15,13.489999771118164
2018-03-16,13.0
2018-03-19,12.539999961853027
2018-03-20,11.140000343322754
2018-03-21,11.130000114440918
2018-03-22,11.390000343322754
2018-03-23,10.989999771118164
2018-03-26,10.979999542236328
2018-03-27,10.0
2018-03-28,8.899999618530273
2018-03-29,9.5600004196167
2018-04-02,9.079999923706055
2018-04-03,9.140000343322754
2018-04-04,9.579999923706055
2018-04-05,9.6899995803833
2018-04-06,9.4399995803833
2018-04-09,9.710000038146973
2018-04-10,10.119999885559082
2018-04-11,10.979999542236328
2018-04-12,10.739999771118164
2018-04-13,10.640000343322754
2018-04-16,10.3100004196167
2018-04-17,10.760000228881836
2018-04-18,10.489999771118164
2018-04-19,10.1899995803833
2018-04-20,12.010000228881836
2018-04-23,11.229999542236328
2018-04-24,12.039999961853027
2018-04-25,11.40999984741211
2018-04-26,11.960000038146973
2018-04-27,12.010000228881836
2018-04-30,12.210000038146973
2018-05-01,12.729999542236328
2018-05-02,13.6899995803833
2018-05-03,14.020000457763672
2018-05-04,13.609999656677246
2018-05-07,14.300000190734863
2018-05-08,14.960000038146973
2018-05-09,14.970000267028809
2018-05-10,14.0600004196167
2018-05-11,14.460000038146973
2018-05-14,14.4399995803833
2018-05-15,13.170000076293945
2018-05-16,13.765000343322754
2018-05-17,13.760000228881836
2018-05-18,13.75
2018-05-21,13.930000305175781
2018-05-22,13.5600004196167
2018-05-23,13.729999542236328
2018-05-24,13.789999961853027
2018-05-25,13.770000457763672
2018-05-29,13.960000038146973
2018-05-30,13.989999771118164
2018-05-31,14.234999656677246
2018-06-01,14.40999984741211
2018-06-04,14.649999618530273
2018-06-05,14.5600004196167
2018-06-06,14.380000114440918
2018-06-07,13.9399995803833
2018-06-08,13.029999732971191
2018-06-11,12.579999923706055
2018-06-12,12.5
2018-06-13,12.479999542236328
2018-06-14,12.850000381469727
2018-06-15,12.739999771118164
2018-06-18,12.40999984741211
2018-06-19,12.529999732971191
2018-06-20,12.600000381469727
2018-06-21,13.079999923706055
2018-06-22,13.649999618530273
2018-06-25,13.239999771118164
2018-06-26,12.289999961853027
2018-06-27,11.6899995803833
2018-06-28,11.720000267028809
2018-06-29,12.25
2018-07-02,12.739999771118164
2018-07-03,13.260000228881836
2018-07-05,13.850000381469727
2018-07-06,14.130000114440918
2018-07-09,13.859999656677246
2018-07-10,13.199999809265137
2018-07-11,13.199999809265137
2018-07-12,13.140000343322754
2018-07-13,12.5
2018-07-16,11.920000076293945
2018-07-17,12.479999542236328
2018-07-18,12.600000381469727
2018-07-19,12.699999809265137
2018-07-20,12.529999732971191
2018-07-23,12.710000038146973
2018-07-24,12.989999771118164
2018-07-25,12.979999542236328
2018-07-26,13.180000305175781
2018-07-27,12.890000343322754
2018-07-30,12.4399995803833
2018-07-31,12.600000381469727
2018-08-01,13.09000015258789
2018-08-02,13.359999656677246
2018-08-03,13.100000381469727
2018-08-06,13.3100004196167
2018-08-07,14.079999923706055
2018-08-08,14.319999694824219
2018-08-09,14.539999961853027
2018-08-10,14.600000381469727
2018-08-13,14.760000228881836
2018-08-14,14.819999694824219
2018-08-15,14.529999732971191
2018-08-16,15.069999694824219
2018-08-17,14.920000076293945
2018-08-20,15.520000457763672
2018-08-21,15.899999618530273
2018-08-22,15.890000343322754
2018-08-23,15.460000038146973
2018-08-24,15.34000015258789
2018-08-27,15.489999771118164
2018-08-28,15.550000190734863
2018-08-29,15.680000305175781
2018-08-30,15.739999771118164
2018-08-31,15.850000381469727
2018-09-04,15.739999771118164
2018-09-05,15.899999618530273
2018-09-06,13.020000457763672
2018-09-07,14.8100004196167
2018-09-10,15.989999771118164
2018-09-11,16.149999618530273
2018-09-12,15.430000305175781
2018-09-13,16.6200008392334
2018-09-14,17.690000534057617
2018-09-17,17.09000015258789
2018-09-18,16.93000030517578
2018-09-19,16.31999969482422
2018-09-20,16.799999237060547
2018-09-21,15.989999771118164
2018-09-24,16.8700008392334
2018-09-25,16.75
2018-09-26,15.449999809265137
2018-09-27,15.380000114440918
2018-09-28,15.260000228881836
2018-10-01,15.229999542236328
2018-10-02,14.90999984741211
2018-10-03,14.109999656677246
2018-10-04,15.029999732971191
2018-10-05,14.520000457763672
2018-10-08,14.199999809265137
2018-10-09,13.800000190734863
2018-10-10,13.3100004196167
2018-10-11,13.199999809265137
2018-10-12,13.229999542236328
2018-10-15,13.170000076293945
2018-10-16,13.399999618530273
2018-10-17,12.800000190734863
2018-10-18,13.079999923706055
2018-10-19,11.760000228881836
2018-10-22,12.329999923706055
2018-10-23,12.220000267028809
2018-10-24,12.029999732971191
2018-10-25,12.979999542236328
2018-10-26,13.0
2018-10-29,13.619999885559082
2018-10-30,13.65999984741211
2018-10-31,13.15999984741211
2018-11-01,13.40999984741211
2018-11-02,13.489999771118164
2018-11-05,12.9399995803833
2018-11-06,14.350000381469727
2018-11-07,14.880000114440918
2018-11-08,14.920000076293945
2018-11-09,14.720000267028809
2018-11-12,13.399999618530273
2018-11-13,13.710000038146973
2018-11-14,12.819999694824219
2018-11-15,13.579999923706055
2018-11-16,14.149999618530273
2018-11-19,13.479999542236328
2018-11-20,13.5
2018-11-21,13.970000267028809
2018-11-23,14.380000114440918
2018-11-26,14.479999542236328
2018-11-27,14.449999809265137
2018-11-28,14.859999656677246
2018-11-29,14.649999618530273
2018-11-30,14.90999984741211
2018-12-03,15.0
2018-12-04,13.880000114440918
2018-12-06,13.960000038146973
2018-12-07,12.739999771118164
2018-12-10,12.710000038146973
2018-12-11,12.850000381469727
2018-12-12,13.420000076293945
2018-12-13,12.329999923706055
2018-12-14,12.149999618530273
2018-12-17,11.819999694824219
2018-12-18,11.069999694824219
2018-12-19,10.949999809265137
2018-12-20,10.5600004196167
2018-12-21,9.670000076293945
2018-12-24,9.739999771118164
2018-12-26,10.510000228881836
2018-12-27,10.130000114440918
2018-12-28,10.640000343322754
2018-12-31,10.6899995803833
2019-01-02,11.770000457763672
2019-01-03,10.890000343322754
2019-01-04,11.829999923706055
2019-01-07,11.600000381469727
2019-01-08,11.470000267028809
2019-01-09,11.470000267028809
2019-01-10,11.399999618530273
2019-01-11,11.079999923706055
2019-01-14,10.390000343322754
2019-01-15,10.869999885559082
2019-01-16,10.670000076293945
2019-01-17,11.15999984741211
2019-01-18,10.770000457763672
2019-01-22,10.9399995803833
2019-01-23,10.3100004196167
2019-01-24,10.260000228881836
2019-01-25,10.149999618530273
2019-01-28,9.739999771118164
2019-01-29,9.869999885559082
2019-01-30,10.050000190734863
2019-01-31,10.3100004196167
2019-02-01,10.539999961853027
2019-02-04,10.8100004196167
2019-02-05,10.369999885559082
2019-02-06,10.15999984741211
2019-02-07,9.954999923706055
2019-02-08,9.949999809265137
2019-02-11,10.319999694824219
2019-02-12,10.829999923706055
2019-02-13,10.890000343322754
2019-02-14,10.710000038146973
2019-02-15,11.4399995803833
2019-02-19,10.75
2019-02-20,10.430000305175781
2019-02-21,10.739999771118164
2019-02-22,10.510000228881836
2019-02-25,10.6899995803833
2019-02-26,11.279999732971191
2019-02-27,12.079999923706055
2019-02-28,12.210000038146973
2019-03-01,12.930000305175781
2019-03-04,12.779999732971191
2019-03-05,12.770000457763672
2019-03-06,11.989999771118164
2019-03-07,11.100000381469727
2019-03-08,10.930000305175781
2019-03-11,11.739999771118164
2019-03-12,11.479999542236328
2019-03-13,11.600000381469727
2019-03-14,12.3100004196167
2019-03-15,12.90999984741211
2019-03-18,13.100000381469727
2019-03-19,13.329999923706055
2019-03-20,13.609999656677246
2019-03-21,14.039999961853027
2019-03-22,13.289999961853027
2019-03-25,13.289999961853027
2019-03-26,13.670000076293945
2019-03-27,13.600000381469727
2019-03-28,14.130000114440918
2019-03-29,14.649999618530273
2019-04-01,14.699999809265137
2019-04-02,14.960000038146973
2019-04-03,14.949999809265137
2019-04-04,14.90999984741211
2019-04-05,14.960000038146973
2019-04-08,14.949999809265137
2019-04-09,14.4399995803833
2019-04-10,14.770000457763672
2019-04-11,14.579999923706055
2019-04-12,14.5
2019-04-15,14.430000305175781
2019-04-16,14.550000190734863
2019-04-17,13.75
2019-04-18,13.789999961853027
2019-04-22,13.84000015258789
2019-04-23,13.989999771118164
2019-04-24,13.529999732971191
2019-04-25,13.5600004196167
2019-04-26,13.3100004196167
2019-04-29,13.25
2019-04-30,12.960000038146973
2019-05-01,12.5600004196167
2019-05-02,12.65999984741211
2019-05-03,13.09000015258789
2019-05-06,13.319999694824219
2019-05-07,12.369999885559082
2019-05-08,12.479999542236328
2019-05-09,12.140000343322754
2019-05-10,11.390000343322754
2019-05-13,10.774999618530273
2019-05-14,11.239999771118164
2019-05-15,11.399999618530273
2019-05-16,11.739999771118164
2019-05-17,12.100000381469727
2019-05-20,11.920000076293945
2019-05-21,11.890000343322754
2019-05-22,11.600000381469727
2019-05-23,11.829999923706055
2019-05-24,12.489999771118164
2019-05-28,12.449999809265137
2019-05-29,12.569999694824219
2019-05-30,12.760000228881836
2019-05-31,12.380000114440918
2019-06-03,12.119999885559082
2019-06-04,12.390000343322754
2019-06-05,12.600000381469727
2019-06-06,12.720000267028809
2019-06-07,12.920000076293945
2019-06-10,13.539999961853027
2019-06-11,13.680000305175781
2019-06-12,14.449999809265137
2019-06-13,15.079999923706055
2019-06-14,14.760000228881836
2019-06-17,15.84000015258789
2019-06-18,15.899999618530273
2019-06-19,15.390000343322754
2019-06-20,15.4399995803833
2019-06-21,15.5
2019-06-24,15.380000114440918
2019-06-25,15.800000190734863
2019-06-26,15.829999923706055
2019-06-27,15.75
2019-06-28,15.75
2019-07-01,15.609999656677246
2019-07-02,14.779999732971191
2019-07-03,14.979999542236328
2019-07-05,14.739999771118164
2019-07-08,14.59000015258789
2019-07-09,14.579999923706055
2019-07-10,14.5
2019-07-11,14.300000190734863
2019-07-12,14.199999809265137
2019-07-15,14.199999809265137
2019-07-16,14.329999923706055
2019-07-17,14.970000267028809
2019-07-18,15.779999732971191
2019-07-19,15.100000381469727
2019-07-22,15.470000267028809
2019-07-23,15.739999771118164
2019-07-24,15.149999618530273
2019-07-25,14.489999771118164
2019-07-26,14.5
2019-07-29,13.920000076293945
2019-07-30,14.199999809265137
2019-07-31,13.630000114440918
2019-08-01,13.460000038146973
2019-08-02,13.010000228881836
2019-08-05,12.710000038146973
2019-08-06,13.119999885559082
2019-08-07,13.289999961853027
2019-08-08,13.779999732971191
2019-08-09,13.59000015258789
2019-08-12,14.119999885559082
2019-08-13,14.470000267028809
2019-08-14,14.050000190734863
2019-08-15,14.59000015258789
2019-08-16,14.369999885559082
2019-08-19,14.329999923706055
2019-08-20,13.319999694824219
2019-08-21,13.5600004196167
2019-08-22,13.050000190734863
2019-08-23,12.770000457763672
2019-08-26,13.5600004196167
2019-08-27,14.0
2019-08-28,14.15999984741211
2019-08-29,14.010000228881836
2019-08-30,13.899999618530273
2019-09-03,13.989999771118164
2019-09-04,14.09000015258789
2019-09-05,14.359999656677246
2019-09-06,14.079999923706055
2019-09-09,14.0600004196167
2019-09-10,14.859999656677246
2019-09-11,14.970000267028809
2019-09-12,14.859999656677246
2019-09-13,14.609999656677246
2019-09-16,14.329999923706055
2019-09-17,14.319999694824219
2019-09-18,14.34000015258789
2019-09-19,14.430000305175781
2019-09-20,14.520000457763672
2019-09-23,14.640000343322754
2019-09-24,14.699999809265137
2019-09-25,14.460000038146973
2019-09-26,14.649999618530273
2019-09-27,15.180000305175781
2019-09-30,14.359999656677246
2019-10-01,14.0
2019-10-02,13.8100004196167
2019-10-03,14.260000228881836
2019-10-04,14.34000015258789
2019-10-07,14.470000267028809
2019-10-08,13.949999809265137
2019-10-09,14.229999542236328
2019-10-10,14.170000076293945
2019-10-11,14.850000381469727
2019-10-14,14.670000076293945
2019-10-15,15.0
2019-10-16,14.989999771118164
2019-10-17,15.800000190734863
2019-10-18,16.389999389648438
2019-10-21,16.440000534057617
2019-10-22,16.239999771118164
2019-10-23,16.1200008392334
2019-10-24,16.229999542236328
2019-10-25,16.270000457763672
2019-10-28,16.389999389648438
2019-10-29,16.389999389648438
2019-10-30,15.739999771118164
2019-10-31,16.489999771118164
2019-11-01,17.239999771118164
2019-11-04,16.969999313354492
2019-11-05,17.09000015258789
2019-11-06,17.299999237060547
2019-11-07,17.600000381469727
2019-11-08,17.690000534057617
2019-11-11,17.93000030517578
2019-11-12,19.459999084472656
2019-11-13,19.274999618530273
2019-11-14,20.165000915527344
2019-11-15,19.299999237060547
2019-11-18,21.389999389648438
2019-11-19,24.0
2019-11-20,23.299999237060547
2019-11-21,23.09000015258789
2019-11-22,22.5
2019-11-25,23.739999771118164
2019-11-26,23.56999969482422
2019-11-27,24.03499984741211
2019-11-29,24.059999465942383
2019-12-02,26.479999542236328
2019-12-03,25.885000228881836
2019-12-04,26.90999984741211
2019-12-05,26.510000228881836
2019-12-06,26.6299991607666
2019-12-09,25.459999084472656
2019-12-10,26.010000228881836
2019-12-11,26.1299991607666
2019-12-12,26.729999542236328
2019-12-13,26.790000915527344
2019-12-16,26.915000915527344
2019-12-17,26.350000381469727
2019-12-18,26.010000228881836
2019-12-19,26.06999969482422
2019-12-20,23.280000686645508
2019-12-23,22.959999084472656
2019-12-24,23.1200008392334
2019-12-26,22.530000686645508
2019-12-27,22.260000228881836
2019-12-30,21.860000610351562
2019-12-31,22.030000686645508
2020-01-02,22.059999465942383
2020-01-03,21.2549991607666
2020-01-06,21.469999313354492
2020-01-07,21.459999084472656
2020-01-08,22.579999923706055
2020-01-09,22.21500015258789
2020-01-10,21.81999969482422
2020-01-13,20.0
2020-01-14,20.549999237060547
2020-01-15,20.389999389648438
2020-01-16,21.18000030517578
2020-01-17,21.354999542236328
2020-01-21,20.1200008392334
2020-01-22,19.920000076293945
2020-01-23,19.56999969482422
2020-01-24,19.260000228881836
2020-01-27,18.940000534057617
2020-01-28,19.899999618530273
2020-01-29,19.690000534057617
2020-01-30,19.459999084472656
2020-01-31,19.7450008392334
2020-02-03,19.600000381469727
2020-02-04,19.860000610351562
2020-02-05,20.010000228881836
2020-02-06,20.110000610351562
2020-02-07,20.440000534057617
2020-02-10,21.709999084472656
2020-02-11,22.25
2020-02-12,21.90999984741211
2020-02-13,21.489999771118164
2020-02-14,21.270000457763672
2020-02-18,20.350000381469727
2020-02-19,20.31999969482422
2020-02-20,20.520000457763672
2020-02-21,20.81999969482422
2020-02-24,20.440000534057617
2020-02-25,20.399999618530273
2020-02-26,20.31999969482422
2020-02-27,19.40999984741211
2020-02-28,19.739999771118164
2020-03-02,20.420000076293945
2020-03-03,19.65999984741211
2020-03-04,20.549999237060547
2020-03-05,19.579999923706055
2020-03-06,19.700000762939453
2020-03-09,18.6200008392334
2020-03-10,18.40999984741211
2020-03-11,16.90999984741211
2020-03-12,15.609999656677246
2020-03-13,16.389999389648438
2020-03-16,13.369999885559082
2020-03-17,13.5600004196167
2020-03-18,13.449999809265137
2020-03-19,15.819999694824219
2020-03-20,15.170000076293945
2020-03-23,16.780000686645508
2020-03-24,17.389999389648438
2020-03-25,18.010000228881836
2020-03-26,18.309999465942383
2020-03-27,17.1200008392334
2020-03-30,17.93000030517578
2020-03-31,18.3700008392334
2020-04-01,17.329999923706055
2020-04-02,18.299999237060547
2020-04-03,17.899999618530273
2020-04-06,19.809999465942383
2020-04-07,18.100000381469727
2020-04-08,19.0
2020-04-09,19.56999969482422
2020-04-13,18.899999618530273
2020-04-14,19.969999313354492
2020-04-15,19.93000030517578
2020-04-16,20.90999984741211
2020-04-17,21.850000381469727
2020-04-20,21.950000762939453
2020-04-21,21.149999618530273
2020-04-22,20.899999618530273
2020-04-23,20.65999984741211
2020-04-24,21.850000381469727
2020-04-27,22.010000228881836
2020-04-28,21.110000610351562
2020-04-29,21.209999084472656
2020-04-30,19.700000762939453
2020-05-01,19.93000030517578
2020-05-04,20.780000686645508
2020-05-05,22.520000457763672
2020-05-06,21.920000076293945
2020-05-07,22.850000381469727
2020-05-08,20.84000015258789
2020-05-11,24.350000381469727
2020-05-12,23.670000076293945
2020-05-13,22.5
2020-05-14,21.18000030517578
2020-05-15,21.670000076293945
2020-05-18,23.510000228881836
2020-05-19,21.75
2020-05-20,22.559999465942383
2020-05-21,22.170000076293945
2020-05-22,23.100000381469727
2020-05-26,21.75
2020-05-27,20.389999389648438
2020-05-28,20.920000076293945
2020-05-29,21.56999969482422
2020-06-01,20.790000915527344
2020-06-02,21.260000228881836
2020-06-03,20.510000228881836
2020-06-04,19.559999465942383
2020-06-05,20.270000457763672
2020-06-08,20.809999465942383
2020-06-09,21.010000228881836
2020-06-10,20.90999984741211
2020-06-11,19.709999084472656
2020-06-12,20.049999237060547
2020-06-15,21.610000610351562
2020-06-16,22.65999984741211
2020-06-17,23.290000915527344
2020-06-18,24.559999465942383
2020-06-19,24.040000915527344
2020-06-22,25.1299991607666
2020-06-23,24.709999084472656
2020-06-24,23.81999969482422
2020-06-25,25.079999923706055
2020-06-26,25.209999084472656
2020-06-29,24.719999313354492
2020-06-30,25.399999618530273
2020-07-01,26.6200008392334
2020-07-02,25.670000076293945
2020-07-06,25.780000686645508
2020-07-07,25.739999771118164
2020-07-08,25.649999618530273
2020-07-09,25.389999389648438
2020-07-10,24.889999389648438
2020-07-13,23.18000030517578
2020-07-14,23.350000381469727
2020-07-15,23.469999313354492
2020-07-16,22.59000015258789
2020-07-17,22.760000228881836
2020-07-20,24.65999984741211
2020-07-21,23.06999969482422
2020-07-22,24.334999084472656
2020-07-23,23.549999237060547
2020-07-24,23.149999618530273
2020-07-27,23.25
2020-07-28,22.860000610351562
2020-07-29,22.040000915527344
2020-07-30,22.3700008392334
2020-07-31,21.5
2020-08-03,22.899999618530273
2020-08-04,22.420000076293945
2020-08-05,21.780000686645508
2020-08-06,20.0
2020-08-07,21.030000686645508
2020-08-10,20.579999923706055
2020-08-11,19.75
2020-08-12,19.690000534057617
2020-08-13,19.15999984741211
2020-08-14,19.0
2020-08-17,19.68000030517578
2020-08-18,19.81999969482422
2020-08-19,19.420000076293945
2020-08-20,19.770000457763672
2020-08-21,19.520000457763672
2020-08-24,18.479999542236328
2020-08-25,18.700000762939453
2020-08-26,18.25
2020-08-27,18.059999465942383
2020-08-28,17.549999237060547
2020-08-31,18.520000457763672
2020-09-01,17.84000015258789
2020-09-02,18.799999237060547
2020-09-03,17.75
2020-09-04,17.1299991607666
2020-09-08,17.34000015258789
2020-09-09,17.81999969482422
2020-09-10,17.5
2020-09-11,17.415000915527344
2020-09-14,18.290000915527344
2020-09-15,18.010000228881836
2020-09-16,19.260000228881836
2020-09-17,19.600000381469727
2020-09-18,19.850000381469727
2020-09-21,18.610000610351562
2020-09-22,19.670000076293945
2020-09-23,18.850000381469727
2020-09-24,18.290000915527344
2020-09-25,18.670000076293945
2020-09-28,18.09000015258789
2020-09-29,18.389999389648438
2020-09-30,17.989999771118164
2020-10-01,18.690000534057617
2020-10-02,18.079999923706055
2020-10-05,19.450000762939453
2020-10-06,18.479999542236328
2020-10-07,19.31999969482422
2020-10-08,19.709999084472656
2020-10-09,19.8799991607666
2020-10-12,19.6200008392334
2020-10-13,19.329999923706055
2020-10-14,19.399999618530273
2020-10-15,20.670000076293945
2020-10-16,20.434999465942383
2020-10-19,20.049999237060547
2020-10-20,19.1200008392334
2020-10-21,19.049999237060547
2020-10-22,19.670000076293945
2020-10-23,19.389999389648438
2020-10-26,20.31999969482422
2020-10-27,21.229999542236328
2020-10-28,21.010000228881836
2020-10-29,21.399999618530273
2020-10-30,20.989999771118164
2020-11-02,21.149999618530273
2020-11-03,21.75
2020-11-04,23.170000076293945
2020-11-05,22.940000534057617
2020-11-06,22.600000381469727
2020-11-09,22.030000686645508
2020-11-10,22.65999984741211
2020-11-11,22.420000076293945
2020-11-12,22.709999084472656
2020-11-13,22.8799991607666
2020-11-16,22.600000381469727
2020-11-17,23.34000015258789
2020-11-18,22.729999542236328
2020-11-19,22.81999969482422
2020-11-20,22.829999923706055
2020-11-23,22.860000610351562
2020-11-24,22.959999084472656
2020-11-25,23.3700008392334
2020-11-27,24.540000915527344
2020-11-30,25.270000457763672
2020-12-01,24.760000228881836
2020-12-02,24.440000534057617
2020-12-03,24.700000762939453
2020-12-04,24.309999465942383
2020-12-07,24.450000762939453
2020-12-08,25.059999465942383
2020-12-09,24.15999984741211
2020-12-10,24.020000457763672
2020-12-11,23.59000015258789
2020-12-14,24.709999084472656
2020-12-15,23.739999771118164
2020-12-16,22.56999969482422
2020-12-17,22.790000915527344
2020-12-18,22.219999313354492
2020-12-21,22.639999389648438
2020-12-22,23.200000762939453
2020-12-23,23.149999618530273
2020-12-24,23.43000030517578
2020-12-28,22.280000686645508
2020-12-29,22.104999542236328
2020-12-30,22.34000015258789
2020-12-31,22.030000686645508
2021-01-04,22.06999969482422
2021-01-05,22.0
2021-01-06,21.489999771118164
2021-01-07,22.959999084472656
2021-01-08,23.290000915527344
2021-01-11,24.100000381469727
2021-01-12,24.049999237060547
2021-01-13,23.559999465942383
2021-01-14,24.350000381469727
2021-01-15,23.56999969482422
2021-01-19,23.399999618530273
2021-01-20,23.1299991607666
2021-01-21,23.030000686645508
2021-01-22,24.639999389648438
2021-01-25,25.799999237060547
2021-01-26,25.549999237060547
2021-01-27,24.6200008392334
2021-01-28,22.989999771118164
2021-01-29,22.469999313354492
2021-02-01,22.809999465942383
2021-02-02,24.5
2021-02-03,24.395000457763672
2021-02-04,25.75
2021-02-05,27.40999984741211
2021-02-08,28.1299991607666
2021-02-09,26.34000015258789
2021-02-10,25.8799991607666
2021-02-11,26.190000534057617
2021-02-12,26.010000228881836
2021-02-16,26.09000015258789
2021-02-17,26.56999969482422
2021-02-18,25.719999313354492
2021-02-19,27.43000030517578
2021-02-22,27.6299991607666
2021-02-23,27.18000030517578
2021-02-24,28.020000457763672
2021-02-25,28.309999465942383
2021-02-26,26.979999542236328
2021-03-01,28.8799991607666
2021-03-02,29.510000228881836
2021-03-03,29.0
2021-03-04,27.059999465942383
2021-03-05,27.399999618530273
2021-03-08,26.6200008392334
2021-03-09,27.959999084472656
2021-03-10,26.0
2021-03-11,27.139999389648438
2021-03-12,27.799999237060547
2021-03-15,28.100000381469727
2021-03-16,28.25
2021-03-17,28.739999771118164
2021-03-18,26.510000228881836
2021-03-19,26.059999465942383
2021-03-22,26.329999923706055
2021-03-23,24.329999923706055
2021-03-24,22.90999984741211
2021-03-25,23.969999313354492
2021-03-26,24.09000015258789
2021-03-29,23.25
2021-03-30,24.1200008392334
2021-03-31,25.56999969482422
2021-04-01,25.760000228881836
2021-04-05,27.15999984741211
2021-04-06,26.139999389648438
2021-04-07,25.75
2021-04-08,26.420000076293945
2021-04-09,26.09000015258789
2021-04-12,26.18000030517578
2021-04-13,26.829999923706055
2021-04-14,27.829999923706055
2021-04-15,28.530000686645508
2021-04-16,28.959999084472656
2021-04-19,29.09000015258789
2021-04-20,30.459999084472656
2021-04-21,29.3799991607666
2021-04-22,28.860000610351562
2021-04-23,28.68000030517578
2021-04-26,29.3700008392334
2021-04-27,30.280000686645508
2021-04-28,30.530000686645508
2021-04-29,31.06999969482422
2021-04-30,31.190000534057617
2021-05-03,30.290000915527344
2021-05-04,29.239999771118164
2021-05-05,28.5
2021-05-06,26.670000076293945
2021-05-07,25.770000457763672
2021-05-10,25.899999618530273
2021-05-11,26.860000610351562
2021-05-12,25.719999313354492
2021-05-13,25.110000610351562
2021-05-14,26.219999313354492
