,AGNG
2020-02-06,24.360000610351562
2020-02-07,24.298999786376953
2020-02-10,24.299999237060547
2020-02-11,24.54199981689453
2020-02-12,24.5
2020-02-13,24.67300033569336
2020-02-14,24.709999084472656
2020-02-18,24.5
2020-02-19,24.740999221801758
2020-02-20,24.739999771118164
2020-02-21,24.774999618530273
2020-02-24,24.14900016784668
2020-02-25,23.665000915527344
2020-02-26,23.6299991607666
2020-02-27,22.799999237060547
2020-02-28,22.43000030517578
2020-03-02,23.270000457763672
2020-03-03,22.829999923706055
2020-03-04,23.649999618530273
2020-03-05,23.03700065612793
2020-03-06,22.542999267578125
2020-03-09,21.690000534057617
2020-03-10,21.913000106811523
2020-03-11,20.864999771118164
2020-03-12,19.114999771118164
2020-03-13,19.610000610351562
2020-03-16,17.91200065612793
2020-03-17,18.56399917602539
2020-03-18,17.44099998474121
2020-03-19,18.13800048828125
2020-03-20,17.600000381469727
2020-03-23,17.200000762939453
2020-03-24,18.46299934387207
2020-03-25,18.76099967956543
2020-03-26,19.6299991607666
2020-03-27,19.55299949645996
2020-03-30,20.166000366210938
2020-03-31,20.110000610351562
2020-04-01,19.28499984741211
2020-04-02,19.613000869750977
2020-04-03,19.382999420166016
2020-04-06,20.367000579833984
2020-04-07,20.641000747680664
2020-04-08,21.260000228881836
2020-04-09,21.75
2020-04-13,21.280000686645508
2020-04-14,22.010000228881836
2020-04-15,21.551000595092773
2020-04-16,21.93000030517578
2020-04-17,22.56599998474121
2020-04-20,22.597000122070312
2020-04-21,22.010000228881836
2020-04-22,22.128000259399414
2020-04-23,22.263999938964844
2020-04-24,22.65999984741211
2020-04-27,22.950000762939453
2020-04-28,22.5939998626709
2020-04-29,22.899999618530273
2020-04-30,22.65999984741211
2020-05-01,22.084999084472656
2020-05-04,22.11199951171875
2020-05-05,22.774999618530273
2020-05-06,22.548999786376953
2020-05-07,22.8700008392334
2020-05-08,23.06100082397461
2020-05-11,23.344999313354492
2020-05-12,23.309999465942383
2020-05-13,22.68000030517578
2020-05-14,22.67099952697754
2020-05-15,22.8799991607666
2020-05-18,23.60700035095215
2020-05-19,23.363000869750977
2020-05-20,23.733999252319336
2020-05-21,23.475000381469727
2020-05-22,23.4950008392334
2020-05-26,23.586000442504883
2020-05-27,23.632999420166016
2020-05-28,23.92300033569336
2020-05-29,24.2549991607666
2020-06-01,24.35300064086914
2020-06-02,24.45199966430664
2020-06-03,24.575000762939453
2020-06-04,24.375
2020-06-05,24.87700080871582
2020-06-08,24.90999984741211
2020-06-09,24.701000213623047
2020-06-10,24.690000534057617
2020-06-11,23.5
2020-06-12,23.687000274658203
2020-06-15,24.00200080871582
2020-06-16,24.42799949645996
2020-06-17,24.54599952697754
2020-06-18,24.441999435424805
2020-06-19,24.650999069213867
2020-06-22,24.740999221801758
2020-06-23,25.059999465942383
2020-06-24,24.04800033569336
2020-06-25,24.354000091552734
2020-06-26,24.072999954223633
2020-06-29,24.072999954223633
2020-06-30,24.45400047302246
2020-07-01,24.610000610351562
2020-07-02,24.610000610351562
2020-07-06,25.06399917602539
2020-07-07,24.884000778198242
2020-07-08,24.979999542236328
2020-07-09,24.875
2020-07-10,24.812999725341797
2020-07-13,24.593000411987305
2020-07-14,25.01099967956543
2020-07-15,25.3700008392334
2020-07-16,25.357999801635742
2020-07-17,25.56999969482422
2020-07-20,25.924999237060547
2020-07-21,25.780000686645508
2020-07-22,25.889999389648438
2020-07-23,25.718000411987305
2020-07-24,25.375
2020-07-27,25.375
2020-07-28,25.375
2020-07-29,25.672000885009766
2020-07-30,25.670000076293945
2020-07-31,25.270000457763672
2020-08-03,25.65999984741211
2020-08-04,25.520000457763672
2020-08-05,25.604000091552734
2020-08-06,25.523000717163086
2020-08-07,25.59000015258789
2020-08-10,25.389999389648438
2020-08-11,25.37700080871582
2020-08-12,25.6299991607666
2020-08-13,25.815000534057617
2020-08-14,25.56999969482422
2020-08-17,25.816999435424805
2020-08-18,25.77899932861328
2020-08-19,25.56800079345703
2020-08-20,25.51300048828125
2020-08-21,25.35099983215332
2020-08-24,25.354999542236328
2020-08-25,25.540000915527344
2020-08-26,25.562999725341797
2020-08-27,25.709999084472656
2020-08-28,25.610000610351562
2020-08-31,25.690000534057617
2020-09-01,25.600000381469727
2020-09-02,26.079999923706055
2020-09-03,25.30699920654297
2020-09-04,25.179000854492188
2020-09-08,25.020000457763672
2020-09-09,25.358999252319336
2020-09-10,25.033000946044922
2020-09-11,25.1299991607666
2020-09-14,25.648000717163086
2020-09-15,25.915000915527344
2020-09-16,25.87700080871582
2020-09-17,25.84000015258789
2020-09-18,25.719999313354492
2020-09-21,25.21299934387207
2020-09-22,25.2450008392334
2020-09-23,24.8700008392334
2020-09-24,24.709999084472656
2020-09-25,24.729999542236328
2020-09-28,25.469999313354492
2020-09-29,25.540000915527344
2020-09-30,25.700000762939453
2020-10-01,25.74799919128418
2020-10-02,25.594999313354492
2020-10-05,26.110000610351562
2020-10-06,25.875
2020-10-07,26.290000915527344
2020-10-08,26.3799991607666
2020-10-09,26.59000015258789
2020-10-12,26.795000076293945
2020-10-13,26.604999542236328
2020-10-14,26.43600082397461
2020-10-15,26.09000015258789
2020-10-16,26.159000396728516
2020-10-19,25.698999404907227
2020-10-20,25.72100067138672
2020-10-21,25.635000228881836
2020-10-22,25.899999618530273
2020-10-23,26.059999465942383
2020-10-26,25.65999984741211
2020-10-27,25.565000534057617
2020-10-28,24.860000610351562
2020-10-29,24.822999954223633
2020-10-30,24.489999771118164
2020-11-02,24.68000030517578
2020-11-03,25.280000686645508
2020-11-04,26.149999618530273
2020-11-05,26.43000030517578
2020-11-06,26.184999465942383
2020-11-09,26.850000381469727
2020-11-10,26.718000411987305
2020-11-11,26.739999771118164
2020-11-12,26.417999267578125
2020-11-13,26.868000030517578
2020-11-16,26.989999771118164
2020-11-17,26.799999237060547
2020-11-18,26.40999984741211
2020-11-19,26.31999969482422
2020-11-20,26.34000015258789
2020-11-23,26.37700080871582
2020-11-24,26.4950008392334
2020-11-25,26.45199966430664
2020-11-27,26.79199981689453
2020-11-30,26.844999313354492
2020-12-01,26.952999114990234
2020-12-02,26.947999954223633
2020-12-03,26.950000762939453
2020-12-04,27.360000610351562
2020-12-07,27.325000762939453
2020-12-08,27.229999542236328
2020-12-09,27.06999969482422
2020-12-10,27.179000854492188
2020-12-11,27.030000686645508
2020-12-14,27.076000213623047
2020-12-15,27.361000061035156
2020-12-16,27.4689998626709
2020-12-17,27.80699920654297
2020-12-18,27.950000762939453
2020-12-21,27.81999969482422
2020-12-22,27.809999465942383
2020-12-23,27.899999618530273
2020-12-24,27.829999923706055
2020-12-28,27.770000457763672
2020-12-29,27.989999771118164
2020-12-30,28.0
2020-12-31,27.920000076293945
2021-01-04,27.719999313354492
2021-01-05,28.040000915527344
2021-01-06,28.18000030517578
2021-01-07,28.440000534057617
2021-01-08,28.649999618530273
2021-01-11,28.690000534057617
2021-01-12,28.788000106811523
2021-01-13,29.049999237060547
2021-01-14,29.15999984741211
2021-01-15,29.003000259399414
2021-01-19,29.06999969482422
2021-01-20,29.364999771118164
2021-01-21,29.246999740600586
2021-01-22,29.319000244140625
2021-01-25,29.444000244140625
2021-01-26,29.270000457763672
2021-01-27,28.440000534057617
2021-01-28,28.65999984741211
2021-01-29,28.20199966430664
2021-02-01,28.670000076293945
2021-02-02,28.8799991607666
2021-02-03,28.746000289916992
2021-02-04,29.040000915527344
2021-02-05,29.239999771118164
2021-02-08,29.184999465942383
2021-02-09,29.277999877929688
2021-02-10,29.22599983215332
2021-02-11,29.34000015258789
2021-02-12,29.489999771118164
2021-02-16,29.25
2021-02-17,29.0
2021-02-18,28.8799991607666
2021-02-19,28.8799991607666
2021-02-22,28.530000686645508
2021-02-23,28.479999542236328
2021-02-24,28.600000381469727
2021-02-25,28.030000686645508
2021-02-26,27.809999465942383
2021-03-01,28.11199951171875
2021-03-02,27.940000534057617
2021-03-03,27.350000381469727
2021-03-04,26.799999237060547
2021-03-05,27.09000015258789
2021-03-08,26.940000534057617
2021-03-09,27.360000610351562
2021-03-10,27.350000381469727
2021-03-11,27.709999084472656
2021-03-12,27.639999389648438
2021-03-15,27.809999465942383
2021-03-16,27.799999237060547
2021-03-17,27.729999542236328
2021-03-18,27.3700008392334
2021-03-19,27.434999465942383
2021-03-22,27.676000595092773
2021-03-23,27.222999572753906
2021-03-24,26.98699951171875
2021-03-25,27.195999145507812
2021-03-26,27.57200050354004
2021-03-29,27.579999923706055
2021-03-30,27.489999771118164
2021-03-31,27.75
2021-04-01,27.839000701904297
2021-04-05,27.985000610351562
2021-04-06,27.920000076293945
2021-04-07,27.719999313354492
2021-04-08,27.920000076293945
2021-04-09,28.084999084472656
2021-04-12,27.986000061035156
2021-04-13,28.31800079345703
2021-04-14,28.360000610351562
2021-04-15,28.746000289916992
2021-04-16,28.780000686645508
2021-04-19,28.75
2021-04-20,28.774999618530273
2021-04-21,29.260000228881836
2021-04-22,29.218000411987305
2021-04-23,29.448999404907227
2021-04-26,29.40999984741211
2021-04-27,29.28700065612793
2021-04-28,29.2549991607666
2021-04-29,29.165000915527344
2021-04-30,28.975000381469727
2021-05-03,29.100000381469727
2021-05-04,28.635000228881836
2021-05-05,28.559999465942383
2021-05-06,28.600000381469727
2021-05-07,28.81100082397461
2021-05-10,28.58799934387207
2021-05-11,28.448999404907227
2021-05-12,28.033000946044922
2021-05-13,28.18000030517578
2021-05-14,28.65999984741211
